ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1119247.02,39.04,9.63,406093.72,14.16
1119393.7,39.05,9.64,406075.65,14.17
1119095.57,39.05,9.64,406050.01,14.17
1118788.3,39.05,9.64,405909.14,14.17
1118490.17,39.05,9.64,405918.59,14.17
1118380.28,39.06,9.65,405957.66,14.18
1118380.28,39.06,9.65,405957.66,14.18
1118082.15,39.06,9.65,405949.7,14.18
1117786.35,39.07,9.65,406178.25,14.2
1117909.46,39.08,9.67,406147.36,14.2
1117776.08,39.09,9.68,406230.82,14.21
1117391.28,39.08,9.67,406218.41,14.21
1117624.08,39.1,9.69,406880.07,14.24
1117355.9,39.11,9.69,406876.68,14.24
1117384.27,39.12,9.7,407477.05,14.26
1117086.14,39.12,9.71,407450.98,14.27
1117086.14,39.12,9.71,407450.98,14.27
1116976.25,39.13,9.71,407868.54,14.29
1116976.25,39.13,9.71,407868.54,14.29
1117121.37,39.14,9.73,408282.97,14.3
1117121.37,39.14,9.73,408282.97,14.3
1117041.43,39.15,9.73,408291.21,14.31
1116743.31,39.15,9.74,408341.99,14.31
1116445.18,39.15,9.74,408303.78,14.32
1116149.38,39.16,9.74,408283.22,14.32
1115953.6,39.15,9.74,407988.29,14.31
1115654.7,39.15,9.74,408172.43,14.33
1115496.73,39.15,9.74,408021.04,14.32
1115199.46,39.15,9.73,408237.08,14.33
1114901.34,39.15,9.74,408081.6,14.33
1115022.12,39.16,9.75,408046.27,14.33
1114732.92,39.15,9.74,407536.01,14.31
1114732.92,39.15,9.74,407536.01,14.31
1114433.25,39.16,9.75,407492.25,14.32
1114433.25,39.16,9.75,407492.25,14.32
1114275.01,39.15,9.74,407339.07,14.31
1114051.87,39.15,9.74,407217.77,14.31
1113783.7,39.15,9.74,407213.34,14.32
1113485.57,39.16,9.75,407187.69,14.32
1113375.68,39.17,9.75,407222.44,14.32
1113000.87,39.16,9.75,407109.69,14.32
1112702.75,39.16,9.75,407167.6,14.33
1112592.85,39.17,9.76,407150.03,14.33
1112294.72,39.17,9.76,407088.57,14.34
1112294.72,39.17,9.76,407088.57,14.34
1112443.72,39.18,9.77,407078.45,14.34
1112147.92,39.19,9.78,407495.8,14.36
1112147.92,39.19,9.78,407495.8,14.36
1111849.02,39.19,9.78,407226.14,14.35
1111618.55,39.2,9.78,407421.99,14.37
1111618.55,39.2,9.78,407421.99,14.37
1111507.88,39.2,9.79,407406.37,14.37
1111397.98,39.21,9.8,408645.55,14.42
1111013.18,39.2,9.79,408135.75,14.4
1110723.98,39.2,9.79,408478.47,14.42
1111040.0,39.21,9.8,408621.13,14.42
1111040.0,39.21,9.8,408621.13,14.42
1110771.83,39.22,9.81,408624.96,14.43
1110473.7,39.22,9.81,408599.96,14.43
1110393.76,39.23,9.82,408608.2,14.44
1110095.64,39.23,9.82,408595.98,14.44
1109728.3,39.23,9.82,408233.53,14.43
1109618.41,39.24,9.83,408213.47,14.44
1109320.28,39.24,9.83,408335.38,14.45
1108824.32,39.23,9.82,408350.77,14.45
1108827.85,39.23,9.82,408363.91,14.45
1108827.85,39.23,9.82,408363.91,14.45
1108532.04,39.24,9.83,408487.05,14.46
1108250.96,39.24,9.83,408457.49,14.46
1108280.1,39.25,9.84,408438.72,14.47
1108000.18,39.26,9.84,408500.21,14.47
1107890.28,39.26,9.85,408538.08,14.48
1107622.11,39.27,9.86,408539.99,14.48
1107323.98,39.27,9.86,408508.53,14.49
1107025.86,39.27,9.86,408675.05,14.5
1106730.83,39.28,9.87,408686.36,14.5
1106458.65,39.28,9.87,409030.68,14.52
1106607.65,39.29,9.88,409002.93,14.52
1106310.38,39.29,9.88,408989.51,14.52
1106073.63,39.28,9.87,409010.12,14.53
1106219.53,39.3,9.88,408988.34,14.53
1106109.63,39.3,9.89,408984.24,14.53
1105773.93,39.31,9.89,408688.1,14.53
1105662.49,39.31,9.9,410252.28,14.59
1105662.49,39.31,9.9,410252.28,14.59
1105277.68,39.31,9.89,409862.13,14.58
1105545.25,39.32,9.91,409840.29,14.58
1105545.25,39.32,9.91,409840.29,14.58
1105428.43,39.32,9.91,409838.14,14.58
1105803.12,39.35,9.93,410627.9,14.61
1105832.26,39.36,9.95,410674.16,14.62
1105832.26,39.36,9.95,410674.16,14.62
1105978.94,39.37,9.96,410645.17,14.62
1105710.76,39.37,9.96,410647.08,14.62
1105710.76,39.37,9.96,410647.08,14.62
1105710.76,39.37,9.96,410647.08,14.62
1105710.76,39.37,9.96,410647.08,14.62
1105412.64,39.38,9.96,410615.97,14.63
1105302.92,39.37,9.96,410510.67,14.62
1105193.03,39.38,9.97,410493.15,14.63
1105085.46,39.39,9.98,410486.12,14.63
1104787.33,39.39,9.98,410576.6,14.64
1104787.33,39.39,9.98,410576.6,14.64
1103594.82,39.41,9.99,410561.27,14.66
1103484.15,39.41,10.0,411144.7,14.68
1103099.35,39.41,9.99,410599.94,14.67
1103099.35,39.41,9.99,410599.94,14.67
1103099.35,39.41,9.99,410599.94,14.67
1102901.79,39.4,9.99,411249.99,14.69
1102603.66,39.41,9.99,411205.92,14.7
1102603.66,39.41,9.99,411205.92,14.7
1102307.86,39.41,10.0,411162.12,14.7
1102026.78,39.41,10.0,411725.78,14.73
1102026.78,39.41,10.0,411725.78,14.73
1102173.45,39.42,10.01,411891.82,14.73
1101905.28,39.43,10.02,411873.21,14.74
1101790.88,39.44,10.03,411643.95,14.74
1101790.88,39.44,10.03,411643.95,14.74
1101801.93,39.44,10.03,411711.09,14.74
1101801.93,39.44,10.03,411711.09,14.74
1100805.8,39.42,10.01,410713.47,14.71
1100805.8,39.42,10.01,410713.47,14.71
1100507.67,39.42,10.01,410779.3,14.71
1100396.23,39.43,10.02,411258.86,14.74
1100396.23,39.43,10.02,411258.86,14.74
1100396.23,39.43,10.02,411258.86,14.74
1100098.1,39.43,10.02,411251.89,14.74
1099799.98,39.44,10.02,411235.63,14.75
1099799.98,39.44,10.02,411235.63,14.75
1099799.98,39.44,10.02,411235.63,14.75
1099799.98,39.44,10.02,411235.63,14.75
1099504.17,39.44,10.03,411201.97,14.75
1099504.17,39.44,10.03,411201.97,14.75
1099223.09,39.44,10.03,411800.16,14.78
1099346.39,39.46,10.05,411928.93,14.79
1098845.17,39.46,10.05,411568.57,14.78
1098576.99,39.46,10.05,411570.48,14.78
1098576.99,39.46,10.05,411570.48,14.78
1098497.05,39.47,10.06,411578.72,14.79
1098198.93,39.48,10.06,411553.28,14.79
1098198.93,39.48,10.06,411553.28,14.79
1098198.93,39.48,10.06,411553.28,14.79
1097460.0,39.46,10.05,410783.44,14.77
1097460.0,39.46,10.05,410783.44,14.77
1096899.77,39.46,10.05,410215.41,14.76
1096601.64,39.46,10.05,410205.55,14.76
1096601.64,39.46,10.05,410205.55,14.76
1096405.86,39.46,10.05,410432.61,14.77
1095409.74,39.43,10.02,409435.0,14.74
1095409.74,39.43,10.02,409435.0,14.74
1095409.74,39.43,10.02,409435.0,14.74
1095024.93,39.43,10.02,409047.66,14.73
1095024.93,39.43,10.02,409047.66,14.73
1095024.93,39.43,10.02,409047.66,14.73
1094726.8,39.43,10.02,409098.25,14.74
1094873.48,39.44,10.03,409071.77,14.74
1094715.52,39.44,10.03,408919.34,14.73
1094419.71,39.44,10.03,408976.42,14.74
1094309.82,39.45,10.04,408964.77,14.74
1094338.96,39.46,10.05,408987.06,14.75
1093954.16,39.45,10.04,408965.35,14.75
1093954.16,39.45,10.04,408965.35,14.75
1093733.76,39.46,10.05,409734.3,14.78
1093812.39,39.48,10.07,409534.45,14.78
1093812.39,39.48,10.07,409534.45,14.78
1093544.21,39.48,10.07,409538.28,14.79
1093575.68,39.49,10.08,409801.99,14.8
1092837.78,39.48,10.07,409035.11,14.78
1092539.66,39.48,10.07,409001.79,14.78
1092316.52,39.48,10.07,408814.86,14.78
1092316.52,39.48,10.07,408814.86,14.78
1092344.88,39.49,10.08,408754.89,14.78
1091589.94,39.48,10.06,408058.96,14.76
1091291.82,39.48,10.07,408147.9,14.77
1090993.69,39.48,10.07,408110.46,14.77
1090697.89,39.49,10.07,408050.62,14.77
1090416.8,39.49,10.08,408266.72,14.79
1090306.91,39.5,10.09,408347.42,14.79
1090340.35,39.51,10.1,408664.29,14.81
1090072.17,39.52,10.11,408666.21,14.82
1089774.05,39.52,10.11,408635.13,14.82
1089475.92,39.53,10.11,408692.8,14.83
1089475.92,39.53,10.11,408692.8,14.83
1089475.92,39.53,10.11,408692.8,14.83
1089177.79,39.53,10.12,408667.36,14.83
1089186.81,39.53,10.12,408776.02,14.84
1088891.0,39.53,10.12,408782.56,14.84
1088779.56,39.54,10.13,410010.0,14.89
1088699.62,39.55,10.14,410018.24,14.89
1088699.62,39.55,10.14,410018.24,14.89
1088699.62,39.55,10.14,410018.24,14.89
1088699.62,39.55,10.14,410018.24,14.89
1088820.41,39.56,10.15,409982.91,14.9
1088171.35,39.55,10.14,409435.2,14.88
1087874.08,39.55,10.13,409399.07,14.88
1087592.99,39.55,10.14,409987.23,14.91
1087592.99,39.55,10.14,409987.23,14.91
1087622.13,39.56,10.15,410024.96,14.91
1087622.13,39.56,10.15,410024.76,14.91
1087674.55,39.58,10.17,409967.89,14.92
1087406.38,39.58,10.17,409969.8,14.92
1087406.38,39.58,10.17,409969.8,14.92
1087553.06,39.59,10.18,409945.96,14.92
1087254.93,39.6,10.19,409920.52,14.93
1087147.36,39.6,10.19,409904.87,14.93
1086849.23,39.61,10.2,409979.15,14.94
1086551.1,39.61,10.2,409990.67,14.95
1086551.1,39.61,10.2,409990.67,14.95
1086255.3,39.62,10.2,410053.37,14.95
1086255.3,39.62,10.2,410053.37,14.95
1085587.26,39.61,10.19,409459.92,14.94
1085288.35,39.61,10.2,409384.19,14.94
1084999.13,39.61,10.2,409507.31,14.95
1085027.5,39.62,10.21,410270.45,14.98
1084718.91,39.63,10.22,410045.54,14.98
1084450.74,39.63,10.22,410045.23,14.99
1084450.74,39.63,10.22,410045.23,14.99
1084153.47,39.63,10.21,409555.97,14.97
1084182.61,39.64,10.22,409944.85,14.99
1083885.34,39.63,10.22,409842.99,14.98
1083885.34,39.63,10.22,409842.99,14.98
1083587.22,39.63,10.22,409818.68,14.99
1083289.09,39.64,10.23,409854.72,15.0
1083291.09,39.64,10.23,409848.75,15.0
1083318.68,39.65,10.24,410611.61,15.03
1083318.68,39.65,10.24,410611.61,15.03
1083318.68,39.65,10.24,410611.61,15.03
1083318.68,39.65,10.24,410611.61,15.03
1083020.56,39.65,10.24,410582.76,15.03
1082635.75,39.64,10.23,410886.38,15.05
1082339.95,39.65,10.24,410864.84,15.05
1082339.95,39.65,10.24,410864.84,15.05
1082516.58,39.66,10.25,410868.47,15.05
1082516.58,39.66,10.25,410868.47,15.05
1082516.58,39.66,10.25,410868.47,15.05
1082516.58,39.66,10.25,410914.43,15.05
1082516.58,39.66,10.25,410914.43,15.05
1082217.68,39.66,10.25,411180.9,15.07
1082107.94,39.66,10.25,411074.62,15.07
1082107.94,39.66,10.25,411074.62,15.07
1082137.08,39.67,10.26,411044.82,15.07
1082137.08,39.67,10.26,411044.82,15.07
1081929.55,39.67,10.26,410640.83,15.06
1081640.33,39.67,10.26,410445.67,15.05
1081530.44,39.68,10.27,410492.69,15.06
1081530.44,39.68,10.27,410492.69,15.06
1081155.63,39.67,10.26,410454.34,15.06
1081155.63,39.67,10.26,410408.38,15.06
1080847.05,39.68,10.26,410323.47,15.06
1080578.87,39.68,10.27,410327.31,15.07
1080285.27,39.68,10.27,410334.53,15.07
1079987.14,39.69,10.28,410301.21,15.08
1079689.01,39.69,10.28,410365.48,15.09
1079689.01,39.69,10.28,410365.48,15.09
1079390.88,39.7,10.28,410293.38,15.09
1079095.08,39.7,10.29,410291.71,15.09
1078936.45,39.7,10.28,410133.35,15.09
1078655.37,39.7,10.29,410918.26,15.12
1078707.79,39.72,10.31,410689.45,15.12
1078707.79,39.72,10.31,410689.45,15.12
1078707.79,39.72,10.31,410689.45,15.12
1078707.79,39.72,10.31,410689.45,15.12
1078384.22,39.72,10.31,410664.86,15.13
1077716.18,39.71,10.3,410095.21,15.11
1077392.62,39.71,10.3,410112.16,15.12
1077282.72,39.72,10.31,410095.09,15.12
1077282.72,39.72,10.31,410143.74,15.12
1077282.72,39.72,10.31,410143.74,15.12
1077124.76,39.72,10.31,410022.82,15.12
1077273.76,39.73,10.32,410220.15,15.13
1077163.09,39.74,10.33,410163.17,15.13
1076778.29,39.73,10.32,410018.63,15.13
1076778.29,39.73,10.32,410018.63,15.13
1076778.29,39.73,10.32,410018.63,15.13
1076454.72,39.73,10.32,410002.57,15.13
1076455.51,39.73,10.32,410007.74,15.13
1076158.24,39.73,10.32,409879.68,15.13
1075890.07,39.73,10.32,409879.36,15.14
1075601.47,39.72,10.32,409490.38,15.12
1075280.23,39.73,10.32,409482.53,15.13
1075426.91,39.74,10.33,410780.22,15.18
1075219.38,39.73,10.33,409945.63,15.15
1075219.38,39.73,10.33,409945.63,15.15
1075219.38,39.73,10.33,409945.63,15.15
1075107.93,39.74,10.34,410550.42,15.18
1075107.93,39.74,10.34,410550.42,15.18
1075107.93,39.74,10.34,410550.42,15.18
1075107.93,39.74,10.34,410550.42,15.18
1075107.93,39.74,10.34,410550.42,15.18
1074783.59,39.75,10.34,410535.95,15.18
1074792.69,39.75,10.34,410548.7,15.18
1074469.13,39.75,10.34,410660.96,15.19
1074144.01,39.75,10.35,410539.66,15.19
1074144.01,39.75,10.35,410539.66,15.19
1073845.89,39.75,10.35,410515.35,15.2
1073609.13,39.75,10.35,410649.69,15.2
1073529.19,39.76,10.36,410657.93,15.21
1073231.06,39.76,10.36,410683.43,15.22
1073231.06,39.76,10.36,410683.43,15.22
1073377.74,39.78,10.37,410656.95,15.22
1073079.61,39.78,10.38,410635.46,15.22
1072783.81,39.78,10.38,410618.04,15.23
1072484.9,39.79,10.38,410704.74,15.24
1072186.78,39.79,10.39,410690.49,15.24
1071887.1,39.79,10.39,410603.52,15.24
1071887.1,39.79,10.39,410603.52,15.24
1071777.2,39.8,10.4,410591.87,15.25
1071667.31,39.81,10.41,410622.88,15.25
1071399.14,39.81,10.41,410626.71,15.26
1071101.01,39.82,10.41,410662.09,15.27
1070802.88,39.82,10.42,410665.1,15.27
1070418.08,39.81,10.41,410640.59,15.27
1070119.95,39.82,10.41,410717.99,15.28
1070119.95,39.82,10.41,410717.99,15.28
1070277.34,39.83,10.43,410778.6,15.29
1069981.54,39.84,10.43,410733.62,15.29
1069700.45,39.84,10.44,411418.54,15.32
1069822.73,39.86,10.45,411282.86,15.32
1069822.73,39.86,10.45,411282.86,15.32
1069822.73,39.86,10.45,411282.86,15.32
1069554.55,39.86,10.46,411278.42,15.33
1069443.89,39.87,10.47,411298.47,15.33
1069443.89,39.87,10.47,411298.47,15.33
1069060.69,39.86,10.46,411224.49,15.33
1068762.56,39.87,10.46,411198.84,15.34
1068652.67,39.88,10.47,411174.02,15.34
1068354.54,39.88,10.48,411223.85,15.35
1068354.54,39.88,10.48,411223.85,15.35
1068132.49,39.88,10.47,411051.97,15.35
1068277.61,39.89,10.48,412524.28,15.4
1068197.67,39.9,10.49,412532.51,15.41
1068197.67,39.9,10.49,412532.51,15.41
1067899.55,39.9,10.5,412498.17,15.41
1067603.74,39.9,10.5,412483.2,15.42
1067603.74,39.9,10.5,412483.2,15.42
1067218.94,39.9,10.49,412090.82,15.41
1067218.94,39.9,10.49,412090.82,15.41
1066920.04,39.9,10.5,412249.78,15.42
1066621.91,39.9,10.5,412194.65,15.42
1066768.58,39.92,10.51,412168.17,15.42
1066468.91,39.92,10.52,412041.35,15.42
1066084.1,39.91,10.51,412073.98,15.43
1066084.1,39.91,10.51,412073.98,15.43
1065815.93,39.92,10.51,412071.86,15.43
1065517.8,39.92,10.52,412044.43,15.44
1065219.67,39.93,10.52,412107.38,15.45
1065465.28,39.94,10.54,412081.36,15.45
1065415.28,39.94,10.54,412031.36,15.45
1065088.28,39.93,10.53,412010.93,15.45
1065088.28,39.93,10.53,412010.93,15.45
1065234.96,39.95,10.54,412169.78,15.46
1065320.83,39.96,10.55,412027.6,15.45
1064979.15,39.95,10.55,412240.05,15.46
1064681.02,39.95,10.55,412184.65,15.47
1064385.22,39.96,10.55,412182.13,15.47
1064010.42,39.95,10.55,412067.05,15.47
1064156.32,39.96,10.56,412063.03,15.47
1064156.32,39.96,10.56,412063.03,15.47
1064156.32,39.96,10.56,412063.03,15.47
1064239.87,39.98,10.57,413221.16,15.52
1063891.09,39.97,10.57,412814.25,15.51
1064051.5,39.98,10.58,413375.23,15.53
1064051.5,39.98,10.58,413375.23,15.53
1063770.42,39.99,10.58,414031.66,15.56
1063486.49,39.98,10.58,413818.25,15.56
1063406.56,39.99,10.59,413826.49,15.56
1063356.56,39.99,10.59,413776.49,15.56
1063495.87,40.01,10.61,413787.96,15.57
1063227.7,40.02,10.61,413783.52,15.57
1062929.57,40.02,10.62,413757.87,15.58
1062363.27,40.03,10.62,413728.36,15.59
1062509.94,40.04,10.64,413701.88,15.59
1061755.01,40.03,10.62,413005.94,15.57
1061645.11,40.04,10.63,412994.29,15.57
1061535.22,40.04,10.64,413025.31,15.58
1061535.22,40.04,10.64,413025.31,15.58
1061427.65,40.05,10.65,413001.68,15.58
1061129.52,40.06,10.65,413101.9,15.59
1061129.52,40.06,10.65,413101.9,15.59
1061129.52,40.06,10.65,413101.9,15.59
1061129.52,40.06,10.65,413101.9,15.59
1060831.39,40.06,10.66,413070.06,15.6
1060859.76,40.07,10.67,413512.23,15.62
1060652.23,40.07,10.66,413069.33,15.6
1060356.42,40.07,10.67,413050.11,15.61
1060356.42,40.07,10.67,413050.11,15.61
1060356.42,40.07,10.67,413050.11,15.61
1060246.53,40.08,10.67,413034.56,15.61
1059965.44,40.08,10.68,413251.72,15.63
1060104.76,40.1,10.7,413658.87,15.65
1059993.32,40.11,10.71,415284.2,15.71
1059725.14,40.12,10.71,415286.11,15.72
1059725.14,40.12,10.71,415286.11,15.72
1059427.01,40.12,10.72,415254.65,15.73
1059540.52,40.13,10.73,415248.91,15.73
1059540.52,40.13,10.73,415248.91,15.73
1059242.39,40.14,10.73,415362.91,15.74
1059132.5,40.15,10.74,415341.47,15.74
1058757.7,40.14,10.73,414832.49,15.73
1058459.57,40.14,10.74,414762.5,15.73
1058349.67,40.15,10.75,414797.08,15.74
1057753.42,40.16,10.75,414841.25,15.75
1057457.61,40.16,10.76,414787.79,15.75
1057158.71,40.17,10.76,415186.64,15.77
1057158.71,40.17,10.76,415186.64,15.77
1056942.57,40.17,10.77,414989.29,15.77
1056942.57,40.17,10.77,414989.29,15.77
1056942.57,40.17,10.77,414989.29,15.77
1056674.4,40.18,10.77,414987.17,15.78
1056376.27,40.18,10.78,414959.2,15.78
1056084.59,40.18,10.77,414931.05,15.78
1056231.27,40.19,10.79,414917.97,15.79
1055849.6,40.19,10.79,414702.92,15.79
1055742.03,40.2,10.79,414750.99,15.79
1055742.03,40.2,10.79,414750.99,15.79
1055742.03,40.2,10.79,414750.99,15.79
1055357.23,40.19,10.79,414718.36,15.79
1055503.13,40.2,10.8,414698.88,15.8
1055349.38,40.2,10.8,415324.67,15.82
1055496.05,40.21,10.81,415363.27,15.82
1055496.05,40.21,10.81,415363.27,15.82
1055496.05,40.21,10.81,415363.27,15.82
1053140.99,40.25,10.84,415310.72,15.87
1053168.58,40.26,10.85,415966.18,15.9
1052870.45,40.26,10.86,416039.74,15.91
1052870.45,40.26,10.86,416039.74,15.91
1052790.51,40.27,10.87,416047.98,15.91
1052492.38,40.27,10.87,416007.69,15.92
1052334.42,40.27,10.87,415882.26,15.92
1052224.53,40.28,10.88,415862.2,15.92
1052224.53,40.28,10.88,415862.2,15.92
1051839.72,40.27,10.87,415926.84,15.92
1051986.4,40.28,10.88,415908.77,15.93
1051986.4,40.28,10.88,415908.77,15.93
1051876.5,40.29,10.89,415947.84,15.93
1051580.7,40.3,10.89,416349.06,15.95
1051388.7,40.31,10.9,416148.4,15.95
1051388.7,40.31,10.9,416148.4,15.95
1051521.69,40.33,10.92,416686.29,15.98
1051253.52,40.33,10.93,416688.2,15.99
1050868.72,40.32,10.92,416667.03,15.99
1050570.59,40.33,10.92,416641.59,15.99
1050463.02,40.34,10.93,416618.3,16.0
1050463.02,40.34,10.93,416618.3,16.0
1049708.08,40.32,10.92,415922.36,15.98
1049708.08,40.32,10.92,415922.36,15.98
1049409.95,40.33,10.92,415970.27,15.98
1049409.95,40.33,10.92,415970.27,15.98
1049111.83,40.33,10.93,415998.74,15.99
1049111.83,40.33,10.93,415998.74,15.99
1048804.56,40.32,10.92,415692.02,15.98
1048508.75,40.33,10.92,415743.27,15.99
1048508.75,40.33,10.92,415743.27,15.99
1048753.59,40.34,10.94,416089.79,16.01
1048753.59,40.34,10.94,416089.79,16.01
1048417.9,40.34,10.93,415816.36,16.0
1048417.9,40.34,10.93,415816.36,16.0
1047580.2,40.32,10.92,415022.17,15.97
1047281.29,40.32,10.92,415000.61,15.98
1047060.24,40.32,10.92,414768.83,15.97
1047060.24,40.32,10.92,414768.83,15.97
1046798.14,40.32,10.92,414751.75,15.98
1046798.14,40.32,10.92,414751.75,15.98
1046462.44,40.33,10.92,414633.74,15.98
1046194.26,40.33,10.93,414629.8,15.98
1046194.26,40.33,10.93,414629.8,15.98
1045896.14,40.34,10.93,414604.63,15.99
1045896.14,40.34,10.93,414604.63,15.99
1045598.01,40.34,10.94,414644.49,16.0
1045598.01,40.34,10.94,414644.49,16.0
1045598.01,40.34,10.94,414644.49,16.0
1045299.88,40.34,10.94,414629.47,16.0
1045299.88,40.34,10.94,414629.47,16.0
1045299.88,40.34,10.94,414629.47,16.0
1045004.08,40.35,10.95,414594.75,16.01
1044705.17,40.35,10.95,414667.7,16.02
1044756.43,40.37,10.97,415152.69,16.04
1044756.43,40.37,10.97,415152.69,16.04
1044107.37,40.36,10.96,414581.19,16.03
1044262.44,40.37,10.97,414504.44,16.03
1044290.03,40.39,10.98,416254.92,16.1
1044021.86,40.39,10.99,416250.67,16.1
1043941.92,40.4,11.0,416258.91,16.11
1043558.72,40.39,10.99,415811.58,16.09
1043558.72,40.39,10.99,415811.58,16.09
1043713.79,40.41,11.0,415776.59,16.1
1043713.79,40.41,11.0,415776.59,16.1
1043713.79,40.41,11.0,415776.59,16.1
1043330.59,40.4,10.99,415826.84,16.1
1043032.46,40.4,11.0,415801.54,16.11
1042734.34,40.41,11.0,415880.48,16.12
1041571.78,40.42,11.02,415873.22,16.14
1041273.65,40.43,11.02,415883.74,16.15
1040977.85,40.43,11.03,415850.32,16.15
1040977.85,40.43,11.03,415850.32,16.15
1040678.95,40.44,11.03,415967.88,16.16
1040678.95,40.44,11.03,415967.88,16.16
1040569.23,40.43,11.03,415861.27,16.16
1040280.01,40.44,11.04,415730.94,16.16
1039971.43,40.44,11.04,415664.67,16.16
1040118.1,40.46,11.05,415632.23,16.17
1039960.14,40.45,11.05,415506.8,16.16
1039585.34,40.44,11.04,415483.14,16.16
1039585.34,40.44,11.04,415483.14,16.16
1039585.34,40.44,11.04,415483.14,16.16
1039426.71,40.44,11.04,415325.13,16.16
1039158.54,40.45,11.04,415320.88,16.17
1038860.41,40.45,11.05,415381.32,16.17
1038562.28,40.45,11.05,415333.57,16.18
1038264.15,40.46,11.05,415332.87,16.18
1037968.35,40.46,11.06,415304.13,16.19
1037687.26,40.47,11.06,416073.92,16.23
1037687.26,40.47,11.06,416073.92,16.23
1037577.37,40.48,11.07,416162.15,16.23
1037577.37,40.48,11.07,416162.15,16.23
1037577.37,40.48,11.07,416162.15,16.23
1037469.8,40.48,11.08,416102.42,16.24
1037615.7,40.5,11.09,416074.63,16.24
1037408.17,40.49,11.09,415975.67,16.24
1037408.17,40.49,11.09,415975.67,16.24
1037408.17,40.49,11.09,415975.67,16.24
1037530.44,40.51,11.11,415876.15,16.24
1037262.27,40.52,11.12,415861.67,16.25
1037025.51,40.51,11.11,416509.11,16.27
1036727.38,40.52,11.12,416495.42,16.28
1036756.53,40.53,11.13,416490.34,16.28
1036756.53,40.53,11.13,416490.34,16.28
1036756.53,40.53,11.13,416490.34,16.28
1036458.4,40.53,11.13,416561.01,16.29
1036160.27,40.54,11.14,416514.23,16.3
1036160.27,40.54,11.14,416514.23,16.3
1036048.83,40.55,11.14,417049.75,16.32
1035310.93,40.53,11.13,416347.93,16.3
1035370.03,40.55,11.14,416348.47,16.31
1035074.22,40.55,11.15,416473.1,16.32
1035103.36,40.56,11.16,416445.68,16.32
1035103.36,40.56,11.16,416445.68,16.32
1034969.99,40.57,11.17,416611.57,16.33
1035116.66,40.59,11.18,416705.1,16.34
1035116.66,40.59,11.18,416705.1,16.34
1035116.66,40.59,11.18,416705.1,16.34
1035349.46,40.61,11.21,417362.44,16.37
1035081.29,40.62,11.21,417366.27,16.38
1034795.0,40.61,11.21,417300.77,16.38
1034496.87,40.62,11.21,417267.45,16.38
1034496.87,40.62,11.21,417267.45,16.38
1034198.74,40.62,11.22,417299.37,16.39
1033900.61,40.62,11.22,417271.28,16.4
1033703.06,40.62,11.22,417310.38,16.4
1033407.25,40.62,11.22,417297.05,16.4
1033412.82,40.62,11.22,417372.83,16.41
1033113.91,40.63,11.23,417644.0,16.42
1033113.91,40.63,11.23,417644.0,16.42
1033197.46,40.64,11.24,417610.02,16.43
1032908.25,40.65,11.24,417511.26,16.43
1032599.66,40.65,11.25,417325.29,16.43
1032331.49,40.66,11.25,417327.2,16.44
1032033.36,40.66,11.26,417295.21,16.44
1032033.36,40.66,11.26,417295.21,16.44
1031735.23,40.66,11.26,417363.68,16.45
1031735.23,40.66,11.26,417363.68,16.45
1031437.1,40.67,11.27,417342.29,16.46
1031141.3,40.67,11.27,417511.51,16.47
1030842.4,40.68,11.27,417343.16,16.47
1030544.27,40.68,11.28,417444.37,16.48
1030244.59,40.69,11.28,417272.74,16.48
1029976.42,40.69,11.29,417276.57,16.49
1029678.29,40.7,11.29,417245.94,16.49
1029678.29,40.7,11.29,417245.94,16.49
1029380.16,40.7,11.3,417416.65,16.5
1029380.16,40.7,11.3,417416.65,16.5
1029380.16,40.7,11.3,417416.65,16.5
1029529.16,40.71,11.31,417964.77,16.53
1029231.03,40.72,11.31,417970.48,16.54
1029120.37,40.73,11.32,417819.7,16.53
1028824.56,40.73,11.33,417837.69,16.54
1028543.48,40.74,11.33,417721.86,16.54
1028275.3,40.74,11.34,417713.82,16.55
1028165.41,40.75,11.35,418051.15,16.57
1028198.85,40.77,11.36,418636.41,16.6
1028198.85,40.77,11.36,418636.41,16.6
1027900.72,40.77,11.37,418784.06,16.61
1025342.17,40.8,11.4,418736.23,16.66
1025044.04,40.8,11.41,418702.69,16.67
1025044.04,40.8,11.41,418702.69,16.67
1025044.04,40.8,11.41,418702.69,16.67
1024394.98,40.79,11.4,418013.11,16.65
1024147.71,40.79,11.39,418794.72,16.68
1023852.68,40.79,11.4,418803.94,16.69
