ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1172,5884,5364020,6212,6200760
1172,5884,5364020,6212,6201760
1172,5884,5364020,6212,6202760
1172,5884,5364020,6212,6202760
1172,5884,5365020,6212,6203760
1172,5884,5365020,6212,6204760
1172,5884,5366020,6212,6205760
1172,5884,5366830,6212,6206570
1173,5892,5367830,6212,6207570
1173,5892,5368060,6212,6207800
1173,5892,5369060,6212,6208800
1173,5892,5370060,6212,6209800
1173,5892,5370380,6212,6210120
1173,5892,5371190,6212,6210930
1173,5892,5372000,6212,6211740
1173,5892,5373000,6212,6212740
1173,5892,5373810,6212,6213550
1174,5900,5374080,6212,6213820
1174,5900,5374080,6212,6213820
1174,5900,5374730,6212,6214470
1174,5900,5375540,6212,6215280
1174,5900,5375540,6212,6215280
1174,5900,5376540,6212,6216280
1174,5900,5377540,6212,6217280
1175,5908,5378540,6212,6218280
1175,5908,5378540,6212,6219280
1175,5908,5379540,6212,6220280
1175,5908,5379700,6212,6220440
1175,5908,5380700,6212,6221440
1175,5908,5381700,6212,6222440
1175,5908,5382700,6212,6223440
1175,5908,5383700,6212,6224440
1175,5908,5384700,6212,6225440
1175,5908,5385700,6212,6226440
1175,5908,5386700,6212,6227440
1175,5908,5387510,6212,6228250
1175,5908,5388320,6212,6229060
1175,5908,5388320,6212,6229710
1176,5916,5389320,6212,6230710
1176,5916,5390130,6212,6231520
1176,5916,5391130,6212,6232520
1176,5916,5391130,6212,6232520
1176,5916,5391350,6212,6232740
1176,5916,5391350,6212,6233740
1176,5916,5391900,6212,6234290
1176,5916,5391900,6212,6234760
1176,5916,5392900,6212,6235760
1176,5916,5393900,6212,6236760
1176,5916,5394900,6212,6237760
1176,5916,5394900,6212,6238760
1176,5916,5394900,6212,6239080
1176,5916,5395370,6212,6239550
1176,5916,5395370,6212,6240550
1176,5916,5396370,6212,6241550
1176,5916,5396370,6212,6241550
1176,5916,5397370,6212,6242550
1176,5916,5398370,6212,6243550
1177,5924,5399370,6212,6244550
1177,5924,5399370,6212,6245550
1177,5924,5400370,6212,6246550
1177,5924,5400370,6212,6247020
1177,5924,5400480,6212,6247130
1177,5924,5401480,6212,6248130
1177,5924,5402290,6212,6248940
1178,5932,5403100,6212,6249750
1178,5932,5403330,6212,6249980
1178,5932,5403330,6212,6250630
1178,5932,5403880,6212,6251180
1178,5932,5403880,6212,6251180
1178,5932,5403880,6212,6251180
1178,5932,5404880,6212,6252180
1178,5932,5405350,6212,6252650
1178,5932,5406350,6212,6253650
1178,5932,5406350,6212,6253650
1178,5932,5406350,6212,6253650
1178,5932,5407350,6212,6254650
1178,5932,5408160,6212,6255460
1178,5932,5409160,6212,6256460
1178,5932,5409160,6212,6257270
1178,5932,5410160,6212,6258270
1179,5940,5411160,6212,6259270
1179,5940,5411160,6212,6259740
1179,5940,5412160,6212,6260740
1179,5940,5412970,6212,6261550
1179,5940,5413440,6212,6262020
1179,5940,5414440,6212,6263020
1179,5940,5414440,6212,6263020
1179,5940,5414670,6212,6263250
1179,5940,5415140,6212,6263720
1179,5940,5415140,6212,6264530
1179,5940,5416140,6212,6265530
1179,5940,5416140,6212,6265530
1179,5940,5417140,6212,6266530
1179,5940,5418140,6212,6267530
1179,5940,5418790,6212,6268180
1179,5940,5419260,6212,6268650
1179,5940,5419260,6212,6269020
1179,5940,5420260,6212,6270020
1180,5948,5421260,6212,6271020
1180,5948,5422260,6212,6272020
1180,5948,5423260,6212,6273020
1180,5948,5423260,6212,6274020
1180,5948,5423630,6212,6274390
1180,5948,5424280,6212,6275040
1180,5948,5424750,6212,6275510
1180,5948,5425750,6212,6276510
1180,5948,5425750,6212,6277320
1180,5948,5426750,6212,6278320
1181,5956,5427220,6212,6278790
1181,5956,5428220,6212,6279790
1181,5956,5429220,6212,6280790
1181,5956,5430220,6212,6281790
1181,5956,5430220,6212,6281790
1182,5964,5431220,6212,6282790
1182,5964,5432220,6212,6283790
1182,5964,5432220,6212,6284790
1182,5964,5432690,6212,6285260
1182,5964,5433500,6212,6286070
1182,5964,5434500,6212,6287070
1182,5964,5434660,6212,6287230
1182,5964,5435660,6212,6288230
1182,5964,5436660,6212,6289230
1182,5964,5436660,6212,6289230
1182,5964,5437120,6212,6289690
1182,5964,5438120,6212,6290690
1182,5964,5438930,6212,6291500
1182,5964,5439930,6212,6292500
1182,5964,5439930,6212,6293500
1182,5964,5440400,6212,6293970
1182,5964,5440870,6212,6294440
1182,5964,5441680,6212,6295250
1183,5972,5442680,6212,6296250
1183,5972,5443150,6212,6296720
1183,5972,5444150,6212,6297720
1183,5972,5444150,6212,6298720
1183,5972,5445150,6212,6299720
1183,5972,5445150,6212,6300530
1183,5972,5446150,6212,6301530
1183,5972,5447150,6212,6302530
1183,5972,5448150,6212,6303530
1183,5972,5449150,6212,6304530
1183,5972,5449150,6212,6304530
1183,5972,5449800,6212,6305180
1183,5972,5449800,6212,6305650
1183,5972,5450610,6212,6306460
1183,5972,5450610,6212,6307460
1184,5980,5451080,6212,6307930
1184,5980,5451400,6212,6308250
1184,5980,5452400,6212,6309250
1184,5980,5452870,6212,6309720
1184,5980,5452870,6212,6310720
1184,5980,5453680,6212,6311530
1184,5980,5454680,6212,6312530
1184,5980,5455490,6212,6313340
1184,5980,5455490,6212,6313810
1185,5988,5456490,6212,6314810
1185,5988,5456960,6212,6315280
1185,5988,5457960,6212,6316280
1185,5988,5458960,6212,6317280
1185,5988,5458960,6212,6317280
1185,5988,5459960,6212,6318280
1185,5988,5460960,6212,6319280
1185,5988,5461770,6212,6320090
1185,5988,5462770,6212,6321090
1185,5988,5463240,6212,6321560
1185,5988,5463240,6212,6322370
1186,5996,5464240,6212,6323370
1186,5996,5464240,6212,6323370
1186,5996,5465240,6212,6324370
1186,5996,5465240,6212,6324370
1186,5996,5465240,6212,6324370
1186,5996,5465470,6212,6324600
1186,5996,5465940,6212,6325070
1186,5996,5466940,6212,6326070
1186,5996,5467750,6212,6326880
1186,5996,5468750,6212,6327880
1186,5996,5469560,6212,6328690
1186,5996,5470560,6212,6329690
1186,5996,5470560,6212,6330340
1186,5996,5471560,6212,6331340
1186,5996,5471560,6212,6331340
1187,6004,5472370,6212,6332150
1187,6004,5473370,6212,6333150
1187,6004,5474370,6212,6334150
1187,6004,5474370,6212,6335150
1188,6012,5475370,6212,6336150
1188,6012,5476180,6212,6336960
1188,6012,5476500,6212,6337280
1188,6012,5477310,6212,6338090
1188,6012,5477960,6212,6338740
1188,6012,5478330,6212,6339110
1188,6012,5478490,6212,6339270
1188,6012,5478950,6212,6339730
1188,6012,5479950,6212,6340730
1188,6012,5479950,6212,6340730
1188,6012,5480760,6212,6341540
1188,6012,5481760,6212,6342540
1188,6012,5482760,6212,6343540
1188,6012,5483760,6212,6344540
1188,6012,5484760,6212,6345540
1188,6012,5485350,6212,6346130
1188,6012,5485350,6212,6346130
1188,6012,5485350,6212,6346130
1188,6012,5485510,6212,6346290
1188,6012,5486510,6212,6347290
1188,6012,5486980,6212,6347760
1188,6012,5487450,6212,6348230
1188,6012,5488450,6212,6349230
1188,6012,5488450,6212,6349230
1188,6012,5488920,6212,6349700
1189,6020,5489920,6212,6350700
1189,6020,5490920,6212,6351700
1189,6020,5491150,6212,6351930
1189,6020,5491150,6212,6351930
1190,6028,5491960,6212,6352740
1190,6028,5492960,6212,6353740
1190,6028,5493960,6212,6354740
1190,6028,5493960,6212,6355550
1190,6028,5493960,6212,6356550
1190,6028,5494960,6212,6357550
1190,6028,5495430,6212,6358020
1190,6028,5495430,6212,6358020
1190,6028,5496430,6212,6359020
1190,6028,5496430,6212,6359020
1190,6028,5496900,6212,6359490
1190,6028,5497710,6212,6360300
1190,6028,5498710,6212,6361300
1190,6028,5498710,6212,6361300
1190,6028,5499710,6212,6362300
1190,6028,5499710,6212,6363300
1190,6028,5499710,6212,6363300
1191,6036,5500710,6212,6364300
1191,6036,5501080,6212,6364670
1191,6036,5502080,6212,6365670
1191,6036,5502080,6212,6366140
1191,6036,5502080,6212,6366950
1191,6036,5502080,6212,6367950
1191,6036,5502550,6212,6368420
1191,6036,5503010,6212,6368880
1191,6036,5503010,6212,6368880
1191,6036,5503010,6212,6368880
1191,6036,5503480,6212,6369350
1191,6036,5503480,6212,6370350
1191,6036,5503480,6212,6370820
1191,6036,5504290,6212,6371630
1191,6036,5504940,6212,6372280
1191,6036,5505410,6212,6372750
1191,6036,5505880,6212,6373220
1191,6036,5505880,6212,6373690
1191,6036,5505880,6212,6374690
1191,6036,5506880,6212,6375690
1192,6044,5507690,6212,6376500
1192,6044,5508690,6212,6377500
1192,6044,5508690,6212,6378500
1192,6044,5509160,6212,6378970
1192,6044,5509160,6212,6379290
1192,6044,5509970,6212,6380100
1192,6044,5510970,6212,6381100
1192,6044,5511430,6212,6381560
1192,6044,5511430,6212,6381560
1192,6044,5512080,6212,6382210
1192,6044,5512080,6212,6382210
1192,6044,5512080,6212,6383210
1192,6044,5512730,6212,6383860
1192,6044,5512730,6212,6384670
1192,6044,5513730,6212,6385670
1192,6044,5514730,6212,6386670
1192,6044,5515200,6212,6387140
1193,6052,5516200,6212,6388140
1193,6052,5517200,6212,6389140
1193,6052,5517670,6212,6389610
1193,6052,5518670,6212,6390610
1193,6052,5518670,6212,6391610
1193,6052,5518670,6212,6391610
1193,6052,5519140,6212,6392080
1193,6052,5519370,6212,6392310
1193,6052,5520370,6212,6393310
1193,6052,5521370,6212,6394310
1193,6052,5522370,6212,6395310
1193,6052,5523370,6212,6396310
1193,6052,5524370,6212,6397310
1193,6052,5524690,6212,6397630
1193,6052,5525690,6212,6398630
1193,6052,5526500,6212,6399440
1194,6060,5527500,6212,6400440
1194,6060,5527820,6212,6400760
1195,6068,5528630,6212,6401570
1195,6068,5529630,6212,6402570
1195,6068,5529630,6212,6402570
1195,6068,5530100,6212,6403040
1195,6068,5531100,6212,6404040
1195,6068,5532100,6212,6405040
1195,6068,5533100,6212,6406040
1195,6068,5533100,6212,6406040
1195,6068,5533100,6212,6407040
1195,6068,5534100,6212,6408040
1195,6068,5534750,6212,6408690
1195,6068,5534750,6212,6408690
1195,6068,5534750,6212,6409690
1195,6068,5534750,6212,6410690
1195,6068,5535750,6212,6411690
1195,6068,5536560,6212,6412500
1196,6076,5537560,6212,6413500
1196,6076,5537560,6212,6414500
1196,6076,5538020,6212,6414960
1196,6076,5538830,6212,6415770
1196,6076,5538830,6212,6415770
1196,6076,5539830,6212,6416770
1196,6076,5540300,6212,6417240
1196,6076,5540300,6212,6417680
1196,6076,5541110,6212,6418490
1196,6076,5542110,6212,6419490
1196,6076,5543110,6212,6420490
1196,6076,5544110,6212,6421490
1196,6076,5544110,6212,6421860
1196,6076,5544580,6212,6422330
1196,6076,5544580,6212,6423330
1196,6076,5545580,6212,6424330
1196,6076,5546580,6212,6425330
1196,6076,5546580,6212,6425330
1197,6084,5547580,6212,6426330
1197,6084,5547580,6212,6426800
1197,6084,5548580,6212,6427800
1197,6084,5549580,6212,6428800
1197,6084,5550580,6212,6429800
1197,6084,5550580,6212,6430800
1197,6084,5551580,6212,6431800
1197,6084,5552580,6212,6432800
1197,6084,5553580,6212,6433800
1198,6092,5554580,6212,6434800
1198,6092,5555050,6212,6435270
1198,6092,5555380,6212,6435600
1198,6092,5555380,6212,6435600
1198,6092,5555380,6212,6436250
1199,6100,5555930,6212,6436800
1199,6100,5555930,6212,6437800
1199,6100,5556520,6212,6438390
1199,6100,5557330,6212,6439200
1199,6100,5557330,6212,6440200
1199,6100,5557800,6212,6440670
1199,6100,5557800,6212,6440990
1199,6100,5557800,6212,6440990
1199,6100,5558800,6212,6441990
1199,6100,5559800,6212,6442990
1199,6100,5560800,6212,6443990
1199,6100,5561450,6212,6444640
1199,6100,5561770,6212,6444960
1199,6100,5562770,6212,6445960
1199,6100,5562770,6212,6445960
1199,6100,5562770,6212,6445960
1199,6100,5563580,6212,6446770
1199,6100,5563950,6212,6447140
1199,6100,5564950,6212,6448140
1199,6100,5564950,6212,6448140
1199,6100,5565180,6212,6448370
1199,6100,5566180,6212,6449370
1199,6100,5566990,6212,6450180
1200,6108,5567990,6212,6451180
1200,6108,5568220,6212,6451410
1200,6108,5569220,6212,6452410
1200,6108,5569690,6212,6452880
1200,6108,5570690,6212,6453880
1200,6108,5570690,6212,6454350
1200,6108,5570690,6212,6454350
1200,6108,5570690,6212,6454350
1200,6108,5571170,6212,6454830
1201,6116,5571980,6212,6455640
1201,6116,5571980,6212,6456450
1201,6116,5571980,6212,6456450
1201,6116,5572450,6212,6456920
1201,6116,5572450,6212,6456920
1201,6116,5572450,6212,6456920
1201,6116,5572450,6212,6457920
1201,6116,5573450,6212,6458920
1201,6116,5574450,6212,6459920
1201,6116,5574680,6212,6460150
1201,6116,5575490,6212,6460960
1201,6116,5576490,6212,6461960
1201,6116,5576960,6212,6462430
1201,6116,5576960,6212,6462430
1201,6116,5577960,6212,6463430
1201,6116,5578960,6212,6464430
1201,6116,5579420,6212,6464890
1201,6116,5580420,6212,6465890
1201,6116,5580420,6212,6466890
1201,6116,5581420,6212,6467890
1202,6124,5582420,6212,6468890
1202,6124,5583230,6212,6469700
1202,6124,5583230,6212,6470510
1202,6124,5584040,6212,6471320
1202,6124,5584850,6212,6472130
1202,6124,5585850,6212,6473130
1202,6124,5586320,6212,6473600
1202,6124,5587320,6212,6474600
1202,6124,5587320,6212,6475600
1202,6124,5587320,6212,6475600
1202,6124,5588130,6212,6476410
1202,6124,5589130,6212,6477410
1202,6124,5590130,6212,6478410
1203,6132,5590940,6212,6479220
1203,6132,5591750,6212,6480030
1203,6132,5592560,6212,6480840
1203,6132,5593370,6212,6481650
1203,6132,5593740,6212,6482020
1203,6132,5593740,6212,6482250
1203,6132,5594550,6212,6483060
1203,6132,5595100,6212,6483610
1203,6132,5595570,6212,6484080
1203,6132,5596570,6212,6485080
1203,6132,5597570,6212,6486080
1203,6132,5598380,6212,6486890
1203,6132,5598380,6212,6486890
1203,6132,5598380,6212,6486890
1203,6132,5599380,6212,6487890
1203,6132,5599380,6212,6488890
1204,6140,5600380,6212,6489890
1204,6140,5600840,6212,6490350
1204,6140,5601840,6212,6491350
1204,6140,5601840,6212,6492350
1204,6140,5601840,6212,6492350
1204,6140,5602840,6212,6493350
1204,6140,5603840,6212,6494350
1205,6148,5604650,6212,6495160
1205,6148,5605460,6212,6495970
1205,6148,5606460,6212,6496970
1205,6148,5607270,6212,6497780
1205,6148,5607270,6212,6498780
1205,6148,5607820,6212,6499330
1205,6148,5608630,6212,6500140
1205,6148,5609630,6212,6501140
1205,6148,5609630,6212,6501460
1205,6148,5610440,6212,6502270
1205,6148,5610440,6212,6503270
1205,6148,5611090,6212,6503920
1205,6148,5612090,6212,6504920
1205,6148,5612740,6212,6505570
1205,6148,5613740,6212,6506570
1206,6156,5614740,6212,6507570
1207,6164,5615550,6212,6508380
1207,6164,5616550,6212,6509380
1207,6164,5616550,6212,6509380
1207,6164,5617550,6212,6510380
1207,6164,5617550,6212,6511380
1207,6164,5618550,6212,6512380
1207,6164,5619550,6212,6513380
1207,6164,5619870,6212,6513700
1207,6164,5619870,6212,6514700
1207,6164,5620870,6212,6515700
1207,6164,5621680,6212,6516510
1207,6164,5621680,6212,6516980
1207,6164,5621680,6212,6517980
1207,6164,5621680,6212,6517980
1207,6164,5622680,6212,6518980
1207,6164,5623680,6212,6519980
1208,6172,5624680,6212,6520980
1208,6172,5625680,6212,6521980
1208,6172,5625680,6212,6522980
1208,6172,5626000,6212,6523300
1208,6172,5627000,6212,6524300
1208,6172,5627000,6212,6524300
1208,6172,5628000,6212,6525300
1208,6172,5628320,6212,6525620
1208,6172,5629320,6212,6526620
1208,6172,5629910,6212,6527210
1208,6172,5630720,6212,6528020
1208,6172,5631190,6212,6528490
1208,6172,5631190,6212,6529490
1208,6172,5632190,6212,6530490
1208,6172,5632780,6212,6531080
1208,6172,5633780,6212,6532080
1208,6172,5634780,6212,6533080
1209,6180,5635780,6212,6534080
1209,6180,5636250,6212,6534550
1209,6180,5637250,6212,6535550
1209,6180,5637720,6212,6536020
1209,6180,5637720,6212,6536240
1209,6180,5638090,6212,6536610
1209,6180,5639090,6212,6537610
1209,6180,5639090,6212,6538610
1209,6180,5639320,6212,6538840
1209,6180,5639320,6212,6538840
1209,6180,5639780,6212,6539300
1209,6180,5640590,6212,6540110
1209,6180,5640590,6212,6541110
1209,6180,5640590,6212,6541110
1209,6180,5640590,6212,6541110
1209,6180,5640590,6212,6542110
1210,6188,5641400,6212,6542920
1210,6188,5641720,6212,6543240
1210,6188,5641720,6212,6543240
1210,6188,5642720,6212,6544240
1210,6188,5643720,6212,6545240
1210,6188,5644720,6212,6546240
1210,6188,5644940,6212,6546460
1210,6188,5644940,6212,6546830
1210,6188,5645750,6212,6547640
1210,6188,5645750,6212,6547960
1210,6188,5646750,6212,6548960
1210,6188,5647220,6212,6549430
1211,6196,5648220,6212,6550430
1211,6196,5649220,6212,6551430
1211,6196,5649220,6212,6552080
1211,6196,5649680,6212,6552540
1211,6196,5649680,6212,6553540
1211,6196,5650680,6212,6554540
1211,6196,5650680,6212,6554540
1211,6196,5650840,6212,6554700
1211,6196,5650840,6212,6555170
1211,6196,5650840,6212,6555170
1211,6196,5651000,6212,6555330
1211,6196,5652000,6212,6556330
1211,6196,5652460,6212,6556790
1211,6196,5652460,6212,6557020
1211,6196,5652690,6212,6557250
1211,6196,5652690,6212,6557250
1211,6196,5652690,6212,6558250
1211,6196,5653690,6212,6559250
1211,6196,5653920,6212,6559480
1211,6196,5654380,6212,6559940
1211,6196,5655380,6212,6560940
1211,6196,5655850,6212,6561410
1211,6196,5656010,6212,6561570
1211,6196,5657010,6212,6562570
1211,6196,5657010,6212,6562570
1211,6196,5658010,6212,6563570
1212,6204,5659010,6212,6564570
1212,6204,5659010,6212,6564570
1212,6204,5659010,6212,6564570
1212,6204,5659820,6212,6565380
1212,6204,5660290,6212,6565850
1212,6204,5660520,6212,6566080
1212,6204,5660680,6212,6566240
1212,6204,5661680,6212,6567240
1212,6204,5661680,6212,6567240
1212,6204,5662680,6212,6568240
1212,6204,5663680,6212,6569240
1212,6204,5664680,6212,6570240
1212,6204,5665000,6212,6570560
1212,6204,5665000,6212,6570880
1212,6204,5665000,6212,6571880
1212,6204,5665000,6212,6571880
1213,6212,5665810,6212,6572690
1213,6212,5666130,6212,6573010
1213,6212,5666130,6212,6573010
1213,6212,5666130,6212,6573010
1213,6212,5666130,6212,6573010
1213,6212,5667130,6212,6574010
1213,6212,5667600,6212,6574480
1213,6212,5667600,6212,6575030
1213,6212,5668600,6212,6576030
1213,6212,5669600,6212,6577030
1213,6212,5670600,6212,6578030
1213,6212,5671600,6212,6579030
1213,6212,5672600,6212,6580030
1213,6212,5673600,6212,6581030
1213,6212,5673600,6212,6589030
1213,6212,5674410,6212,6589840
1213,6212,5674410,6212,6589840
1213,6212,5675060,6212,6590490
1213,6212,5675060,6212,6591490
1213,6212,5676060,6212,6592490
1213,6212,5676530,6212,6592960
1213,6212,5676530,6212,6592960
1213,6212,5677340,6212,6593770
1213,6212,5677340,6212,6594580
1213,6212,5678340,6212,6595580
1213,6212,5678340,6212,6595580
1213,6212,5679340,6212,6596580
1213,6212,5679340,6212,6597040
1213,6212,5680340,6212,6598040
1213,6212,5680340,6212,6599040
1213,6212,5681340,6212,6600040
1213,6212,5681340,6212,6600040
1213,6212,5681340,6212,6601040
1213,6212,5682150,6212,6601850
1213,6212,5682150,6212,6602850
1213,6212,5682150,6212,6603850
1213,6212,5682960,6212,6604660
1213,6212,5682960,6212,6605030
1213,6212,5682960,6212,6605500
1213,6212,5682960,6212,6606500
1213,6212,5682960,6212,6607500
1213,6212,5682960,6212,6607960
1213,6212,5682960,6212,6608960
1213,6212,5682960,6212,6609960
1213,6212,5682960,6212,6610960
1213,6212,5682960,6212,6611960
1213,6212,5682960,6212,6612960
1213,6212,5682960,6212,6613430
1213,6212,5682960,6212,6614430
1213,6212,5682960,6212,6615430
1213,6212,5682960,6212,6615430
1213,6212,5682960,6212,6616430
1213,6212,5682960,6212,6617430
1213,6212,5682960,6212,6617900
1213,6212,5682960,6212,6618900
1213,6212,5682960,6212,6619900
1213,6212,5682960,6212,6620900
1213,6212,5682960,6212,6621900
1213,6212,5682960,6212,6622900
1213,6212,5682960,6212,6623900
1213,6212,5682960,6212,6624270
1213,6212,5682960,6212,6624740
1213,6212,5682960,6212,6625740
1213,6212,5682960,6212,6626550
1213,6212,5682960,6212,6627360
1213,6212,5682960,6212,6628170
1213,6212,5682960,6212,6629170
1213,6212,5682960,6212,6630170
1213,6212,5682960,6212,6630170
1213,6212,5682960,6212,6630980
1213,6212,5682960,6212,6631980
1213,6212,5682960,6212,6632980
1213,6212,5682960,6212,6633980
1213,6212,5682960,6212,6634980
1213,6212,5683280,6212,6635300
1213,6212,5683280,6212,6636300
1213,6212,5683280,6212,6637110
1213,6212,5683280,6212,6637920
1213,6212,5683280,6212,6638920
1213,6212,5683280,6212,6638920
1213,6212,5683280,6212,6639510
1213,6212,5683280,6212,6639510
1213,6212,5683610,6212,6639840
1213,6212,5683610,6212,6639840
1213,6212,5683610,6212,6640840
1213,6212,5683610,6212,6641840
1213,6212,5683610,6212,6642650
1213,6212,5683610,6212,6642650
1213,6212,5683610,6212,6642650
1213,6212,5683610,6212,6643650
1213,6212,5683610,6212,6644650
1213,6212,5683610,6212,6645300
1213,6212,5683610,6212,6646300
1213,6212,5683610,6212,6646760
1213,6212,5683610,6212,6647760
1213,6212,5683610,6212,6648760
1213,6212,5683610,6212,6649230
1213,6212,5683610,6212,6650230
1213,6212,5683610,6212,6650230
1213,6212,5683610,6212,6651230
1213,6212,5683610,6212,6651230
1213,6212,5683610,6212,6652230
1213,6212,5683610,6212,6652700
1213,6212,5683610,6212,6653510
1213,6212,5683610,6212,6653880
1213,6212,5683610,6212,6654880
1213,6212,5683610,6212,6655880
1213,6212,5683610,6212,6656880
1213,6212,5683610,6212,6657880
1213,6212,5683610,6212,6658880
1213,6212,5683610,6212,6659880
1213,6212,5683610,6212,6660690
1213,6212,5683610,6212,6661500
1213,6212,5683610,6212,6662310
1213,6212,5683610,6212,6663310
1213,6212,5683610,6212,6664310
1213,6212,5683610,6212,6664780
1213,6212,5683610,6212,6665590
1213,6212,5683610,6212,6666590
1213,6212,5683610,6212,6667590
1213,6212,5683610,6212,6667590
1213,6212,5683610,6212,6667590
1213,6212,5683610,6212,6668590
1213,6212,5683610,6212,6669590
1213,6212,5683930,6212,6669910
1213,6212,5683930,6212,6670460
1213,6212,5683930,6212,6670460
1213,6212,5683930,6212,6670460
1213,6212,5683930,6212,6671460
1213,6212,5683930,6212,6672270
1213,6212,5683930,6212,6672920
1213,6212,5683930,6212,6673920
1213,6212,5684160,6212,6674150
1213,6212,5684160,6212,6675150
1213,6212,5684160,6212,6676150
1213,6212,5684160,6212,6676960
1213,6212,5684160,6212,6677770
1213,6212,5684160,6212,6678770
1213,6212,5684160,6212,6679230
1213,6212,5684160,6212,6680230
1213,6212,5684160,6212,6681230
1213,6212,5684160,6212,6682230
1213,6212,5684160,6212,6683230
1213,6212,5684160,6212,6684230
1213,6212,5684160,6212,6685230
1213,6212,5684160,6212,6686230
1213,6212,5684160,6212,6687040
1213,6212,5684160,6212,6687850
1213,6212,5684160,6212,6688850
1213,6212,5684380,6212,6689070
1213,6212,5684380,6212,6689070
1213,6212,5684380,6212,6690070
1213,6212,5684380,6212,6690530
1213,6212,5684380,6212,6691530
1213,6212,5684380,6212,6692530
1213,6212,5684380,6212,6692530
1213,6212,5684380,6212,6693010
1213,6212,5684380,6212,6694010
1213,6212,5684380,6212,6694820
1213,6212,5684380,6212,6695820
1213,6212,5684380,6212,6696820
1213,6212,5684380,6212,6697820
1213,6212,5684380,6212,6697820
1213,6212,5684380,6212,6698820
1213,6212,5684380,6212,6699820
1213,6212,5684380,6212,6700820
1213,6212,5684380,6212,6701820
1213,6212,5684380,6212,6702470
1213,6212,5684380,6212,6703470
1213,6212,5684380,6212,6703790
1213,6212,5684380,6212,6704790
1213,6212,5684380,6212,6704790
1213,6212,5684490,6212,6704900
1213,6212,5684490,6212,6705900
1213,6212,5684490,6212,6706370
1213,6212,5684490,6212,6707370
1213,6212,5684490,6212,6707370
1213,6212,5684490,6212,6707840
1213,6212,5684490,6212,6708650
1213,6212,5684490,6212,6709650
1213,6212,5684490,6212,6710300
1213,6212,5684490,6212,6711300
1213,6212,5684490,6212,6712300
1213,6212,5684490,6212,6713300
1213,6212,5684490,6212,6714110
1213,6212,5684650,6212,6714270
1213,6212,5684650,6212,6715270
1213,6212,5684650,6212,6716270
1213,6212,5684650,6212,6717270
1213,6212,5684650,6212,6718270
1213,6212,5685650,6212,6719270
1213,6212,5685650,6212,6720270
1213,6212,5685650,6212,6720740
1213,6212,5685650,6212,6721740
1213,6212,5685650,6212,6722740
1213,6212,5685650,6212,6723550
1213,6212,5685650,6212,6723550
1213,6212,5685650,6212,6724360
1213,6212,5685650,6212,6724360
1213,6212,5685650,6212,6724360
1213,6212,5685650,6212,6725170
1213,6212,5685650,6212,6726170
1213,6212,5685650,6212,6727170
1213,6212,5685650,6212,6728170
1213,6212,5685650,6212,6728640
1213,6212,5685650,6212,6728870
1213,6212,5685650,6212,6729680
1213,6212,5685650,6212,6730680
1213,6212,5685650,6212,6730680
1213,6212,5685650,6212,6730680
1213,6212,5685650,6212,6731680
1213,6212,5685650,6212,6732680
1213,6212,5685650,6212,6733680
1213,6212,5685650,6212,6734680
1213,6212,5685650,6212,6735150
1213,6212,5685650,6212,6735620
1213,6212,5685650,6212,6736620
1213,6212,5685650,6212,6737620
1213,6212,5685650,6212,6738620
1213,6212,5685650,6212,6739620
1213,6212,5685650,6212,6739940
1213,6212,5685650,6212,6740410
1213,6212,5685650,6212,6741220
1213,6212,5685650,6212,6742220
1213,6212,5685650,6212,6743220
1213,6212,5685650,6212,6744030
1213,6212,5685650,6212,6745030
1213,6212,5685650,6212,6745030
1213,6212,5685650,6212,6745030
1213,6212,5685650,6212,6746030
1213,6212,5685650,6212,6747030
1213,6212,5685650,6212,6749030
1213,6212,5685650,6212,6750030
1213,6212,5685650,6212,6750350
1213,6212,5685650,6212,6751160
1213,6212,5685650,6212,6751970
1213,6212,5685650,6212,6752440
1213,6212,5685650,6212,6753440
1213,6212,5685650,6212,6754440
1213,6212,5685650,6212,6755440
1213,6212,5685650,6212,6756250
1213,6212,5685650,6212,6757250
1213,6212,5685650,6212,6757900
1213,6212,5685650,6212,6758900
1213,6212,5685650,6212,6760900
1213,6212,5685650,6212,6761900
1213,6212,5685650,6212,6761900
1213,6212,5685650,6212,6762370
1213,6212,5685650,6212,6763370
1213,6212,5685650,6212,6764370
1213,6212,5685650,6212,6765370
1213,6212,5685650,6212,6765370
1213,6212,5685650,6212,6765840
1213,6212,5685650,6212,6766210
1213,6212,5685650,6212,6766530
1213,6212,5685650,6212,6767000
