ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
498977.72,18.75,5.41,242741.34,9.12
498839.86,18.75,5.41,242592.16,9.12
498733.33,18.76,5.41,243308.16,9.15
498606.47,18.76,5.42,243918.49,9.18
498305.89,18.75,5.41,243630.39,9.17
498084.2,18.74,5.4,243377.7,9.16
498084.2,18.74,5.4,243362.81,9.16
498392.86,18.76,5.41,243597.18,9.17
498364.68,18.76,5.42,243572.54,9.17
498364.68,18.76,5.42,243572.54,9.17
498216.21,18.77,5.42,243469.62,9.17
498067.74,18.77,5.42,243612.61,9.18
497919.26,18.77,5.43,243503.29,9.18
498204.62,18.78,5.44,243434.37,9.18
497731.03,18.79,5.45,243381.59,9.19
497603.79,18.8,5.45,244232.84,9.23
497455.32,18.8,5.45,244146.29,9.23
497263.7,18.79,5.45,244425.46,9.24
497115.23,18.79,5.45,244615.06,9.25
497400.59,18.81,5.47,244638.8,9.25
497252.12,18.81,5.47,244802.95,9.26
497146.0,18.81,5.46,244694.04,9.26
497117.83,18.81,5.47,244678.14,9.26
496969.36,18.81,5.47,244764.4,9.27
495901.88,18.83,5.49,244546.62,9.29
494834.4,18.85,5.5,244338.88,9.31
494658.86,18.84,5.5,244175.94,9.3
494510.39,18.84,5.5,243990.44,9.3
494361.92,18.85,5.5,244213.1,9.31
494136.66,18.84,5.5,243960.83,9.3
494136.66,18.84,5.5,243960.83,9.3
493069.18,18.86,5.51,243743.05,9.32
493424.7,18.87,5.53,244073.35,9.34
493276.22,18.87,5.53,243954.7,9.33
493016.82,18.87,5.52,243647.84,9.32
493422.47,18.89,5.54,243671.18,9.33
493290.05,18.89,5.55,243981.28,9.34
493290.05,18.89,5.55,243999.46,9.34
493039.86,18.89,5.54,243618.19,9.33
491972.38,18.9,5.56,243400.41,9.35
491823.91,18.91,5.56,243278.04,9.35
491823.91,18.91,5.56,243278.04,9.35
491823.91,18.91,5.56,243278.04,9.35
491675.44,18.91,5.56,243242.44,9.35
491526.97,18.91,5.56,243361.99,9.36
491163.14,18.9,5.55,243438.88,9.37
491014.67,18.9,5.56,243305.57,9.36
490887.43,18.9,5.56,243921.51,9.39
490859.25,18.91,5.56,243936.47,9.4
490710.78,18.91,5.57,243943.74,9.4
490772.62,18.92,5.57,243543.35,9.39
491041.13,18.93,5.59,243848.44,9.4
490892.65,18.93,5.59,243695.95,9.4
490744.18,18.93,5.59,243827.78,9.41
490784.42,18.94,5.6,243757.06,9.41
490464.42,18.93,5.59,243437.06,9.4
490504.65,18.94,5.6,243368.83,9.4
490544.88,18.95,5.6,243322.79,9.4
490544.88,18.95,5.6,243356.54,9.4
490396.41,18.95,5.61,243886.74,9.42
490368.23,18.95,5.61,243901.7,9.43
490219.76,18.96,5.61,243777.81,9.43
490259.99,18.96,5.62,243747.0,9.43
490529.23,18.98,5.63,243854.7,9.43
490380.75,18.98,5.64,243723.7,9.43
490232.28,18.98,5.64,244369.95,9.46
490272.52,18.99,5.65,244382.97,9.47
490124.04,18.99,5.65,244359.06,9.47
490095.87,19.0,5.65,244384.62,9.47
489697.35,18.98,5.64,244037.7,9.46
489982.71,19.0,5.66,243944.52,9.46
490161.11,19.01,5.67,244128.75,9.47
489954.24,19.0,5.66,243967.92,9.46
489805.77,19.01,5.66,243934.24,9.47
489518.06,19.0,5.65,243752.9,9.46
489144.23,18.99,5.64,243690.78,9.46
489144.23,18.99,5.64,243690.78,9.46
489184.46,18.99,5.65,244314.48,9.49
489057.22,19.0,5.65,244241.09,9.49
489057.22,19.0,5.65,244241.09,9.49
488898.14,19.0,5.65,243716.28,9.47
489198.87,19.01,5.67,244463.48,9.5
489170.69,19.02,5.68,244426.82,9.5
488919.44,19.01,5.67,244152.41,9.49
489204.8,19.03,5.68,244069.48,9.49
489056.33,19.03,5.68,244076.13,9.5
489096.56,19.04,5.69,244042.52,9.5
488948.09,19.04,5.69,244040.74,9.5
488799.62,19.04,5.7,244876.11,9.54
488437.02,19.03,5.68,244885.38,9.54
488408.84,19.03,5.69,244910.94,9.54
488260.37,19.04,5.69,244827.82,9.55
488111.9,19.04,5.69,244742.79,9.55
487963.43,19.04,5.7,245176.8,9.57
488248.79,19.05,5.71,244882.73,9.56
488220.61,19.06,5.72,244865.75,9.56
488220.61,19.06,5.72,244865.75,9.56
488110.32,19.06,5.71,244874.73,9.56
488395.68,19.07,5.73,244772.13,9.56
488247.21,19.07,5.73,244973.26,9.57
488098.74,19.08,5.73,244896.38,9.57
487873.47,19.07,5.73,244750.9,9.57
487725.0,19.07,5.73,245145.41,9.59
487576.53,19.07,5.73,244989.49,9.58
487592.89,19.08,5.73,246815.4,9.66
487989.64,19.09,5.75,246621.22,9.65
487989.64,19.09,5.75,246621.22,9.65
487852.04,19.1,5.75,246759.67,9.66
487693.34,19.09,5.75,246600.76,9.65
487537.81,19.09,5.74,246389.15,9.65
487491.06,19.09,5.75,246292.09,9.65
487491.06,19.09,5.75,246292.09,9.65
487242.3,19.09,5.75,246283.61,9.65
487298.46,19.1,5.75,245725.06,9.63
487270.28,19.1,5.76,245711.79,9.63
487121.81,19.11,5.76,245607.83,9.63
486831.31,19.1,5.75,245331.08,9.62
487116.67,19.11,5.77,245468.2,9.63
486974.54,19.11,5.76,245372.75,9.63
486826.06,19.11,5.77,245295.19,9.63
486677.59,19.11,5.77,245752.9,9.65
486529.12,19.11,5.77,245423.66,9.64
486904.27,19.13,5.79,245332.86,9.64
486755.8,19.13,5.79,246099.77,9.67
486440.75,19.12,5.78,245726.42,9.66
486412.57,19.13,5.79,245699.8,9.66
486264.1,19.13,5.79,245608.9,9.66
486304.33,19.14,5.79,245721.53,9.67
486344.56,19.15,5.8,245656.4,9.67
486124.3,19.14,5.8,245440.51,9.66
486164.53,19.15,5.8,245388.44,9.66
486016.06,19.15,5.8,245341.44,9.67
485867.59,19.15,5.81,245913.49,9.69
486242.74,19.17,5.82,246098.54,9.7
486214.56,19.17,5.83,246113.5,9.71
486108.64,19.17,5.83,246289.69,9.71
486394.0,19.19,5.84,246200.67,9.71
486245.53,19.19,5.84,246164.7,9.71
486245.53,19.19,5.84,246164.7,9.71
486097.06,19.19,5.85,246279.39,9.72
485799.36,19.18,5.84,245987.51,9.71
485650.89,19.18,5.84,245829.53,9.71
485502.41,19.18,5.84,245898.23,9.72
485455.66,19.19,5.85,246608.58,9.75
485455.66,19.19,5.85,246607.19,9.75
485427.48,19.2,5.85,246599.93,9.75
485491.36,19.2,5.86,246519.65,9.75
485491.36,19.2,5.86,246519.65,9.75
485342.89,19.2,5.86,246399.35,9.75
485194.42,19.21,5.86,246686.85,9.76
485194.42,19.21,5.86,246686.85,9.76
484506.52,19.19,5.84,245983.63,9.74
483439.05,19.2,5.86,245765.85,9.76
483479.28,19.21,5.87,245467.18,9.75
483657.68,19.22,5.88,245963.9,9.78
483943.04,19.24,5.9,245794.61,9.77
483837.4,19.24,5.9,245692.75,9.77
483837.4,19.24,5.9,245692.75,9.77
483837.4,19.24,5.9,245692.75,9.77
483766.69,19.25,5.9,246458.13,9.81
484289.71,19.27,5.93,246233.12,9.8
484261.53,19.28,5.93,246196.46,9.8
484301.76,19.28,5.94,246129.35,9.8
484587.12,19.3,5.96,246178.19,9.8
484438.65,19.3,5.96,246095.2,9.8
484438.65,19.3,5.96,246095.2,9.8
484290.18,19.3,5.96,246072.58,9.81
484468.58,19.31,5.97,246835.08,9.84
484362.94,19.32,5.97,246210.99,9.82
484174.96,19.31,5.97,247133.76,9.86
484372.23,19.33,5.98,247165.34,9.86
484777.89,19.35,6.0,247187.57,9.86
484629.41,19.35,6.0,247045.75,9.86
484807.81,19.36,6.02,247138.65,9.87
484433.98,19.35,6.0,247048.1,9.87
484474.22,19.36,6.01,247016.73,9.87
484177.35,19.35,6.0,247537.46,9.89
484177.35,19.35,6.0,247537.46,9.89
484028.87,19.35,6.01,247438.76,9.89
484028.87,19.35,6.01,247438.76,9.89
483880.4,19.35,6.01,247077.51,9.88
483880.4,19.35,6.01,247077.51,9.88
483821.9,19.36,6.01,247591.39,9.91
483584.76,19.35,6.01,247227.56,9.89
483556.58,19.36,6.02,247226.27,9.9
483556.58,19.36,6.02,247226.27,9.9
483408.11,19.36,6.02,247100.0,9.9
483448.34,19.37,6.03,247245.66,9.91
483488.57,19.38,6.03,247159.76,9.91
483720.68,19.39,6.05,247066.77,9.9
483760.91,19.4,6.06,247594.69,9.93
483612.44,19.4,6.06,247687.46,9.94
483612.44,19.4,6.06,247687.46,9.94
483463.97,19.4,6.06,247788.68,9.94
483816.36,19.42,6.08,247769.52,9.95
483667.89,19.42,6.08,247667.29,9.95
483708.12,19.43,6.09,247795.11,9.95
483559.65,19.43,6.09,247694.93,9.95
483411.18,19.44,6.09,247625.31,9.96
483262.71,19.44,6.09,248062.76,9.98
483302.94,19.45,6.1,248200.36,9.99
483154.47,19.45,6.1,248227.74,9.99
483126.29,19.45,6.11,248214.36,9.99
482977.82,19.46,6.11,248102.53,9.99
482829.35,19.46,6.11,248233.2,10.0
482680.88,19.46,6.12,248142.25,10.0
482680.88,19.46,6.12,248142.25,10.0
482680.88,19.46,6.12,248142.25,10.0
482859.28,19.47,6.13,248064.24,10.0
482859.28,19.47,6.13,248064.24,10.0
482710.81,19.47,6.13,248507.46,10.03
482562.34,19.48,6.13,248303.47,10.02
482413.87,19.48,6.13,248302.96,10.03
482766.26,19.5,6.15,248283.8,10.03
482944.66,19.51,6.17,248186.83,10.03
482944.66,19.51,6.17,248200.05,10.03
482796.19,19.51,6.17,248351.02,10.04
482647.72,19.51,6.17,248269.61,10.04
482499.25,19.51,6.17,248154.94,10.04
482792.79,19.53,6.19,248840.43,10.07
482644.32,19.53,6.19,248741.35,10.07
482495.85,19.53,6.19,249036.69,10.08
482467.67,19.54,6.2,249051.65,10.09
482319.2,19.54,6.2,248919.8,10.09
482319.2,19.54,6.2,248919.8,10.09
482551.31,19.56,6.21,248902.75,10.09
482402.83,19.56,6.21,249014.98,10.1
482443.07,19.57,6.22,248942.67,10.1
482294.6,19.57,6.22,248872.48,10.1
482146.12,19.57,6.23,249382.58,10.12
481997.65,19.57,6.23,249314.71,10.12
481635.64,19.56,6.22,249191.34,10.12
481796.16,19.57,6.23,249229.16,10.13
481647.69,19.58,6.23,249193.39,10.13
481499.22,19.58,6.23,249079.95,10.13
480431.75,19.6,6.25,248862.17,10.15
479837.86,19.61,6.26,249042.78,10.18
479497.29,19.6,6.25,248868.78,10.17
479497.29,19.6,6.25,248892.01,10.17
479348.82,19.6,6.25,248775.34,10.17
479320.64,19.6,6.26,248774.05,10.17
479172.17,19.61,6.26,248691.9,10.18
479023.7,19.61,6.26,248632.74,10.18
478683.12,19.6,6.25,248391.78,10.17
478534.65,19.6,6.26,248492.08,10.18
478574.88,19.61,6.26,248403.63,10.18
478753.28,19.62,6.28,248355.69,10.18
478753.28,19.62,6.28,248355.69,10.18
478604.81,19.62,6.28,248903.58,10.2
478459.52,19.62,6.28,248825.83,10.21
478620.05,19.64,6.29,248863.64,10.21
478471.58,19.64,6.3,248726.36,10.21
478756.94,19.65,6.31,248877.96,10.22
478608.47,19.66,6.31,248807.37,10.22
478460.0,19.66,6.31,248733.68,10.22
478311.53,19.66,6.32,248648.95,10.22
478173.67,19.66,6.32,249358.3,10.25
478077.54,19.67,6.32,249282.93,10.25
478238.06,19.68,6.34,249320.74,10.26
478089.59,19.68,6.34,249183.45,10.26
478374.95,19.7,6.35,249341.18,10.27
478001.12,19.69,6.34,249295.62,10.27
478001.12,19.69,6.34,249289.81,10.27
478041.35,19.69,6.35,249203.6,10.27
478219.75,19.71,6.36,249126.89,10.27
477988.45,19.71,6.36,248770.46,10.26
478028.69,19.71,6.37,248747.72,10.26
477880.22,19.72,6.37,249654.85,10.3
477880.22,19.72,6.37,249654.85,10.3
477731.75,19.72,6.37,249612.79,10.3
477892.27,19.73,6.39,249650.61,10.31
478070.67,19.74,6.4,249538.38,10.31
477922.2,19.75,6.4,249478.32,10.31
477922.2,19.75,6.4,249476.47,10.31
477773.73,19.75,6.4,249465.34,10.31
477625.26,19.75,6.41,249453.53,10.31
477418.39,19.74,6.4,249280.54,10.31
477269.92,19.74,6.4,249915.31,10.34
476979.34,19.74,6.39,249602.26,10.33
477211.44,19.75,6.41,249210.99,10.31
477251.68,19.76,6.41,249900.23,10.35
477223.5,19.77,6.42,249907.76,10.35
477263.73,19.77,6.43,249836.18,10.35
477263.73,19.77,6.43,249836.18,10.35
477263.73,19.77,6.43,249855.67,10.35
477303.96,19.78,6.44,249782.84,10.35
477482.36,19.79,6.45,249892.41,10.36
477751.59,19.81,6.47,249800.21,10.36
477603.12,19.81,6.47,249766.73,10.36
477603.12,19.81,6.47,249747.37,10.36
477888.48,19.83,6.48,249723.33,10.36
477740.01,19.83,6.49,251254.14,10.43
477711.83,19.84,6.49,251217.48,10.43
477563.36,19.84,6.5,251126.58,10.43
477603.6,19.85,6.5,251243.98,10.44
477229.76,19.84,6.49,250802.16,10.42
477081.29,19.84,6.49,250715.99,10.43
476874.42,19.83,6.49,250504.12,10.42
477159.78,19.85,6.5,250767.2,10.43
477011.31,19.85,6.51,250578.08,10.43
476873.46,19.85,6.51,250489.82,10.43
476714.37,19.85,6.51,251028.33,10.45
476686.19,19.86,6.52,251053.9,10.46
475618.72,19.88,6.54,250836.12,10.49
475797.12,19.89,6.55,250719.03,10.48
475456.54,19.88,6.54,250448.91,10.47
475082.71,19.87,6.53,250051.55,10.46
474934.24,19.87,6.53,250005.74,10.46
474934.24,19.87,6.53,250039.45,10.46
474785.77,19.88,6.53,250296.75,10.48
474637.3,19.88,6.53,250294.92,10.48
474510.06,19.88,6.54,250117.39,10.48
474510.06,19.88,6.54,250117.39,10.48
474481.88,19.89,6.54,250057.34,10.48
474481.88,19.89,6.54,250057.34,10.48
474333.41,19.89,6.55,249991.94,10.48
474034.65,19.88,6.54,249702.71,10.47
474034.65,19.88,6.54,249702.71,10.47
473886.18,19.88,6.54,249806.63,10.48
473886.18,19.88,6.54,249806.63,10.48
474171.54,19.9,6.56,249732.24,10.48
474171.54,19.9,6.56,249732.24,10.48
474403.64,19.91,6.57,250058.74,10.5
474276.78,19.92,6.57,250487.09,10.52
474128.31,19.92,6.58,250527.09,10.52
474128.31,19.92,6.58,250527.09,10.52
474128.31,19.92,6.58,250527.09,10.52
474128.31,19.92,6.58,250527.09,10.52
474128.31,19.92,6.58,250527.09,10.52
473937.0,19.92,6.58,250250.58,10.52
473831.36,19.92,6.58,249947.16,10.51
473640.06,19.92,6.58,250619.96,10.54
473611.88,19.93,6.59,250602.97,10.55
473463.41,19.93,6.59,250502.72,10.55
473463.41,19.93,6.59,250502.72,10.55
473314.94,19.93,6.59,250483.58,10.55
473166.47,19.94,6.59,250589.9,10.56
473017.99,19.94,6.6,250485.87,10.56
472869.52,19.94,6.6,250432.25,10.56
472763.89,19.94,6.6,250698.82,10.58
472735.71,19.95,6.61,250691.57,10.58
472735.71,19.95,6.61,250691.57,10.58
472544.4,19.95,6.61,250394.92,10.57
472098.92,19.94,6.59,249960.05,10.56
471950.45,19.94,6.6,249843.53,10.56
471801.97,19.94,6.6,249939.2,10.56
471653.5,19.94,6.6,250138.61,10.58
471505.03,19.95,6.6,250149.04,10.58
471208.16,19.94,6.59,249897.13,10.57
471001.29,19.93,6.59,249780.38,10.57
470631.19,19.92,6.57,249363.18,10.55
470439.32,19.91,6.57,249105.34,10.54
470638.95,19.93,6.58,248934.45,10.54
470610.77,19.93,6.59,248927.19,10.54
470896.13,19.95,6.61,248826.24,10.54
470896.13,19.95,6.61,248844.5,10.54
470772.93,19.95,6.61,249213.7,10.56
470772.93,19.95,6.61,249213.7,10.56
470577.96,19.95,6.61,248918.37,10.55
470577.96,19.95,6.61,248918.37,10.55
470429.49,19.95,6.61,249446.59,10.58
470281.02,19.96,6.61,249273.69,10.58
469917.19,19.95,6.6,249019.14,10.57
469897.22,19.95,6.61,250712.73,10.65
469988.88,19.96,6.62,250187.86,10.63
469960.71,19.97,6.63,250213.43,10.63
469663.83,19.96,6.62,249980.38,10.62
469515.36,19.96,6.62,249897.25,10.63
469227.66,19.95,6.61,249596.47,10.61
469521.21,19.97,6.63,249695.09,10.62
469521.21,19.97,6.63,249695.09,10.62
469372.74,19.97,6.63,249583.15,10.62
469224.26,19.97,6.63,249635.07,10.63
468884.09,19.96,6.62,251169.09,10.69
468725.39,19.96,6.62,251010.59,10.69
468697.21,19.97,6.62,250993.61,10.69
468548.74,19.97,6.62,251061.59,10.7
468834.1,19.98,6.64,250985.05,10.7
468834.1,19.98,6.64,250985.05,10.7
468685.63,19.99,6.64,250864.97,10.7
468321.8,19.97,6.63,251352.05,10.72
468173.32,19.98,6.63,251211.4,10.72
468046.08,19.98,6.64,250962.56,10.71
468017.9,19.99,6.64,250955.3,10.72
468017.9,19.99,6.64,250955.3,10.72
468303.26,20.0,6.66,250856.07,10.72
468332.88,20.01,6.67,251179.95,10.73
468503.85,20.02,6.68,251261.57,10.74
468355.38,20.03,6.68,251436.12,10.75
468206.91,20.03,6.69,251305.07,10.75
468058.44,20.03,6.69,251214.28,10.75
467761.57,20.02,6.68,250934.06,10.74
467613.1,20.02,6.68,251723.69,10.78
467270.49,20.01,6.67,251378.0,10.77
467242.32,20.02,6.68,251403.57,10.77
467242.32,20.02,6.68,251403.57,10.77
467093.85,20.02,6.68,251309.52,10.77
466886.97,20.02,6.67,251127.01,10.77
466738.5,20.02,6.67,251167.43,10.77
466738.5,20.02,6.67,251189.57,10.77
466738.5,20.02,6.67,251167.43,10.77
466590.03,20.02,6.68,251043.75,10.77
466441.56,20.02,6.68,251358.57,10.79
466413.38,20.03,6.69,251351.31,10.79
466264.91,20.03,6.69,251249.64,10.79
466108.8,20.03,6.68,251090.73,10.79
466560.95,20.05,6.7,251068.79,10.79
466242.78,20.05,6.71,250630.85,10.78
465992.59,20.05,6.71,251384.65,10.82
465865.35,20.05,6.71,251128.4,10.81
465716.88,20.05,6.71,251419.11,10.83
465568.41,20.06,6.71,251102.99,10.82
465369.65,20.05,6.71,250917.75,10.81
465210.56,20.05,6.71,250888.42,10.81
465051.48,20.05,6.71,250793.16,10.81
464580.86,20.04,6.7,250912.54,10.82
464580.86,20.04,6.7,250936.6,10.82
464552.68,20.05,6.7,250919.62,10.83
464404.21,20.05,6.71,250819.37,10.83
464800.59,20.07,6.73,251940.07,10.88
464652.11,20.07,6.73,252111.87,10.89
464681.73,20.08,6.74,251688.39,10.88
464711.35,20.09,6.74,251625.73,10.88
464562.88,20.09,6.75,251542.45,10.88
464603.11,20.1,6.76,251408.02,10.88
464454.64,20.1,6.76,251767.04,10.9
464316.78,20.1,6.76,251458.3,10.89
464157.7,20.11,6.76,251537.65,10.9
464129.52,20.11,6.77,251524.37,10.9
464169.75,20.12,6.78,251442.81,10.9
464021.28,20.12,6.78,251397.91,10.9
463872.81,20.13,6.78,251391.79,10.91
463872.81,20.13,6.78,251391.79,10.91
463724.34,20.13,6.79,251387.97,10.91
463575.87,20.13,6.79,251578.88,10.92
463575.87,20.13,6.79,251577.09,10.92
463427.4,20.13,6.79,251491.84,10.93
463278.93,20.14,6.79,251504.84,10.93
463250.75,20.14,6.8,251530.4,10.94
463102.28,20.15,6.8,251421.4,10.94
462953.81,20.15,6.8,251510.3,10.95
462805.34,20.15,6.81,251461.33,10.95
462656.87,20.15,6.81,251342.53,10.95
462350.55,20.14,6.8,251254.74,10.95
462202.08,20.15,6.8,251462.05,10.96
462053.61,20.15,6.8,251366.16,10.96
462093.84,20.16,6.81,251369.58,10.96
462093.84,20.16,6.81,251369.58,10.96
462233.14,20.17,6.83,250703.67,10.94
462708.94,20.19,6.85,250674.76,10.94
462531.28,20.19,6.85,249835.34,10.91
462469.8,20.2,6.86,250056.72,10.92
462321.33,20.2,6.86,250151.99,10.93
462024.38,20.21,6.86,250109.66,10.94
462024.38,20.21,6.86,250106.51,10.94
462064.62,20.22,6.87,249998.06,10.94
461916.15,20.22,6.87,249949.08,10.94
461452.16,20.2,6.86,250208.94,10.95
461303.69,20.2,6.86,249981.61,10.95
461155.22,20.21,6.86,250092.35,10.96
461127.04,20.21,6.87,250086.49,10.96
460807.04,20.2,6.86,249766.49,10.95
461100.59,20.22,6.88,249662.95,10.95
461140.82,20.23,6.89,249793.45,10.96
460992.35,20.23,6.89,249679.43,10.96
460843.88,20.23,6.89,249720.6,10.96
460471.86,20.22,6.88,249650.26,10.96
460323.39,20.22,6.88,249598.6,10.97
460608.75,20.24,6.9,250115.1,10.99
460383.49,20.23,6.89,249806.65,10.98
460235.02,20.24,6.89,250029.37,10.99
460206.84,20.24,6.9,250044.33,11.0
460058.37,20.25,6.9,249912.14,11.0
460425.81,20.27,6.92,250057.73,11.01
460425.81,20.27,6.92,250057.73,11.01
460277.34,20.27,6.92,249951.56,11.01
460277.34,20.27,6.92,249951.56,11.01
460277.34,20.27,6.92,249951.56,11.01
460128.87,20.27,6.93,249888.84,11.01
459980.4,20.27,6.93,250202.0,11.03
460020.63,20.28,6.94,250267.55,11.03
459872.16,20.28,6.94,250404.46,11.04
459843.98,20.29,6.95,250419.42,11.05
459884.22,20.3,6.96,250347.24,11.05
459735.75,20.3,6.96,250264.72,11.05
459418.46,20.29,6.95,250059.29,11.05
459269.99,20.3,6.95,250214.82,11.06
459121.52,20.3,6.95,250192.22,11.06
458647.93,20.31,6.97,250139.44,11.08
458499.46,20.32,6.97,249995.24,11.08
457431.98,20.34,7.0,249777.46,11.11
457431.98,20.34,7.0,249773.15,11.11
457283.51,20.34,7.0,249783.32,11.11
457135.04,20.35,7.0,249894.45,11.12
456986.57,20.35,7.0,249813.23,11.12
456838.1,20.35,7.01,249760.91,11.13
456878.33,20.36,7.02,250022.46,11.14
456729.86,20.36,7.02,249892.8,11.14
456701.68,20.37,7.03,249918.36,11.15
456553.21,20.37,7.03,249835.24,11.15
456404.74,20.37,7.03,249750.2,11.15
456256.27,20.38,7.03,249866.01,11.16
456256.27,20.38,7.03,249866.01,11.16
456296.5,20.39,7.04,249778.26,11.16
456740.95,20.41,7.06,249719.53,11.16
456781.18,20.42,7.07,250446.02,11.19
456632.71,20.42,7.08,250621.67,11.21
456632.71,20.42,7.08,250621.67,11.21
456632.71,20.42,7.08,250621.67,11.21
456632.71,20.42,7.08,250621.67,11.21
456604.54,20.43,7.08,250585.68,11.21
456456.06,20.43,7.09,250512.74,11.21
456280.85,20.43,7.08,250360.11,11.21
456566.21,20.44,7.1,250361.64,11.21
456192.37,20.43,7.09,250641.48,11.22
456192.37,20.43,7.09,250641.48,11.22
456043.9,20.43,7.09,250590.73,11.23
455927.27,20.44,7.09,250597.11,11.23
455639.57,20.43,7.08,250260.24,11.22
455611.39,20.43,7.09,250243.26,11.22
455452.31,20.44,7.09,250753.43,11.25
455517.81,20.45,7.1,250373.31,11.24
455369.34,20.45,7.11,250281.37,11.24
455634.19,20.47,7.12,250463.95,11.25
455674.42,20.47,7.13,250433.14,11.25
455959.78,20.49,7.15,250567.83,11.26
455811.31,20.49,7.15,250464.27,11.26
455662.84,20.5,7.15,250860.59,11.28
455524.98,20.5,7.16,250763.68,11.29
455299.72,20.49,7.15,250442.31,11.27
455140.63,20.49,7.15,250753.99,11.29
455112.45,20.5,7.16,250761.53,11.3
454963.98,20.51,7.16,250680.99,11.3
455339.13,20.53,7.18,250621.63,11.3
455024.08,20.52,7.17,250757.39,11.31
454875.61,20.52,7.17,250674.6,11.31
454727.14,20.52,7.18,250595.46,11.31
454727.14,20.52,7.18,250595.46,11.31
454905.53,20.53,7.19,251063.22,11.33
453838.06,20.56,7.22,250845.44,11.36
453364.47,20.58,7.23,250792.66,11.38
453404.7,20.59,7.24,250893.15,11.39
453690.06,20.6,7.26,251189.51,11.41
453730.29,20.61,7.27,251126.65,11.41
453581.82,20.62,7.27,251062.16,11.41
453433.35,20.62,7.27,251317.53,11.43
453059.52,20.61,7.26,251182.53,11.42
452911.05,20.61,7.26,251052.86,11.42
452882.87,20.62,7.27,251039.58,11.43
452734.4,20.62,7.28,250949.62,11.43
452585.93,20.62,7.28,251053.55,11.44
452626.16,20.63,7.29,250977.24,11.44
452477.69,20.63,7.29,250897.61,11.44
452477.69,20.63,7.29,250897.61,11.44
452763.05,20.65,7.31,251292.83,11.46
452803.28,20.66,7.32,251388.04,11.47
452843.52,20.67,7.33,251588.71,11.48
452815.34,20.68,7.33,251603.67,11.49
452666.87,20.68,7.34,251479.78,11.49
452518.4,20.68,7.34,251446.12,11.49
452518.4,20.68,7.34,251446.12,11.49
452369.92,20.69,7.34,251675.99,11.51
452221.45,20.69,7.34,251585.44,11.51
451847.62,20.68,7.33,251457.47,11.51
451720.38,20.68,7.34,251382.69,11.51
451692.2,20.69,7.34,251330.64,11.51
451565.34,20.69,7.35,251488.88,11.52
451565.34,20.69,7.35,251488.88,11.52
451374.03,20.69,7.35,251190.91,11.52
451225.56,20.69,7.35,251121.96,11.52
451225.56,20.69,7.35,251121.96,11.52
451077.09,20.7,7.35,251328.06,11.53
450870.22,20.69,7.35,251101.69,11.52
450721.75,20.69,7.35,251174.97,11.53
451096.9,20.71,7.37,250877.17,11.52
451096.9,20.71,7.37,250877.17,11.52
450813.69,20.7,7.36,252199.35,11.58
450813.69,20.7,7.36,252199.35,11.58
451238.04,20.73,7.38,252170.81,11.58
451733.48,20.75,7.41,252186.36,11.59
451585.01,20.76,7.41,252053.48,11.59
451436.54,20.76,7.42,252198.18,11.6
451436.54,20.76,7.42,252198.18,11.6
451288.07,20.76,7.42,252145.35,11.6
451288.07,20.76,7.42,252145.35,11.6
451139.6,20.77,7.42,252017.22,11.6
450991.13,20.77,7.42,252466.22,11.63
450803.72,20.76,7.42,252154.79,11.61
450665.86,20.77,7.42,252460.3,11.63
450665.86,20.77,7.42,252460.3,11.63
450665.86,20.77,7.42,252460.3,11.63
450506.77,20.77,7.42,252264.18,11.63
450478.6,20.78,7.43,252266.96,11.63
450330.13,20.78,7.44,252146.66,11.63
450033.92,20.77,7.42,251875.52,11.62
450033.92,20.77,7.42,251875.52,11.62
450033.92,20.77,7.42,251875.52,11.62
449885.44,20.77,7.43,251982.5,11.63
449736.97,20.77,7.43,251902.79,11.64
449736.97,20.77,7.43,251902.79,11.64
449736.97,20.77,7.43,251902.79,11.64
449519.38,20.77,7.43,250925.45,11.6
449370.91,20.78,7.43,250855.92,11.6
449222.44,20.78,7.44,250949.42,11.61
449186.94,20.78,7.44,251435.31,11.63
449038.47,20.79,7.44,251430.18,11.64
448890.0,20.79,7.45,251293.84,11.64
449050.52,20.81,7.46,251331.66,11.64
449425.67,20.83,7.48,251179.36,11.64
449238.26,20.82,7.48,251350.17,11.65
449089.79,20.82,7.48,251217.97,11.65
448792.85,20.83,7.49,251366.6,11.67
448496.64,20.82,7.47,251187.11,11.66
448348.17,20.82,7.48,251191.31,11.67
448319.99,20.83,7.49,251162.17,11.67
448171.52,20.83,7.49,251063.75,11.67
448171.52,20.83,7.49,251063.75,11.67
