ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
770860.03,84.97,72.28,762499.11,84.05
770860.03,84.97,72.28,762574.25,84.06
770585.66,85.04,72.35,762234.88,84.12
770443.23,85.12,72.42,762791.49,84.27
770282.17,85.19,72.5,762456.97,84.33
769754.63,85.21,72.52,761886.55,84.34
769445.32,85.25,72.56,761464.62,84.37
769445.32,85.25,72.56,761464.62,84.37
769533.48,85.34,72.65,760813.38,84.37
769528.74,85.41,72.72,761146.56,84.48
769618.57,85.45,72.75,761128.72,84.5
769191.26,85.48,72.78,760495.17,84.51
770097.88,85.67,72.98,760473.0,84.6
769863.62,85.74,73.05,760442.33,84.69
770073.65,85.86,73.17,761988.14,84.96
769973.89,85.95,73.25,762443.97,85.1
769973.89,85.95,73.25,762443.97,85.1
769595.36,85.95,73.26,762063.7,85.11
769181.0,85.98,73.29,761422.35,85.11
769034.58,85.99,73.29,761076.53,85.1
768791.02,86.04,73.34,760006.26,85.05
768548.39,86.09,73.39,759868.5,85.11
768314.13,86.16,73.46,760110.57,85.24
768345.69,86.24,73.55,759794.29,85.28
768345.69,86.24,73.55,759794.29,85.28
767968.89,86.24,73.55,759343.28,85.27
767787.64,86.32,73.63,759079.69,85.34
767659.4,86.4,73.71,758744.93,85.4
767659.4,86.4,73.71,758744.93,85.4
767531.15,86.48,73.79,759735.37,85.61
767649.51,86.6,73.9,760366.84,85.77
767681.66,86.64,73.95,760314.36,85.81
767681.66,86.64,73.95,760314.36,85.81
767106.06,86.67,73.98,759592.41,85.83
767106.06,86.67,73.98,759592.41,85.83
766847.57,86.68,73.99,759315.83,85.83
766847.57,86.68,73.99,759374.66,85.84
766847.57,86.68,73.99,759374.66,85.84
766847.57,86.68,73.99,759374.66,85.84
766847.57,86.68,73.99,759374.66,85.84
766613.32,86.75,74.06,759043.96,85.9
767230.62,86.92,74.23,759745.13,86.07
767069.57,87.0,74.31,759548.53,86.15
767069.57,87.0,74.31,759548.53,86.15
767069.57,87.0,74.31,759569.56,86.15
767343.84,87.13,74.44,759286.21,86.22
767664.79,87.27,74.58,761317.24,86.55
767483.54,87.35,74.65,761940.17,86.72
767387.63,87.43,74.74,761758.74,86.79
766852.5,87.47,74.78,761479.61,86.86
766693.6,87.56,74.86,762118.66,87.03
766888.72,87.61,74.92,761703.55,87.02
766596.71,87.61,74.92,761395.12,87.01
766383.29,87.62,74.93,761207.8,87.03
766255.05,87.71,75.01,761004.4,87.11
766255.05,87.71,75.01,760938.59,87.1
766061.54,87.78,75.09,760722.58,87.17
765868.03,87.86,75.17,760782.03,87.28
765638.66,87.87,75.18,760488.23,87.28
765354.91,87.94,75.25,760116.67,87.34
765354.91,87.94,75.25,760116.67,87.34
765161.41,88.02,75.32,760204.96,87.45
764967.9,88.1,75.4,760598.88,87.59
765011.28,88.2,75.51,760425.81,87.67
765011.28,88.2,75.51,760468.84,87.68
764516.57,88.23,75.54,759865.94,87.69
763911.92,88.24,75.55,759225.55,87.7
765038.68,88.47,75.78,759372.78,87.82
764869.69,88.56,75.86,760025.48,87.99
764368.44,88.56,75.87,759505.21,88.0
764368.44,88.56,75.87,759505.21,88.0
764189.55,88.65,75.95,759329.43,88.08
764052.81,88.73,76.04,759332.4,88.18
764007.32,88.81,76.12,759249.33,88.26
763507.32,88.84,76.14,758978.76,88.31
763218.04,88.84,76.14,758659.49,88.31
762931.26,88.91,76.21,758274.28,88.36
762931.26,88.91,76.21,758274.28,88.36
762896.53,88.95,76.26,758184.07,88.4
762772.49,89.04,76.35,758776.51,88.57
762110.47,89.07,76.37,757835.68,88.57
761982.23,89.16,76.46,758707.98,88.77
761751.86,89.23,76.54,758714.1,88.88
761737.03,89.32,76.62,758661.53,88.96
761737.03,89.32,76.62,758661.53,88.96
761255.46,89.33,76.64,758277.7,88.98
761096.57,89.41,76.72,758244.96,89.08
761096.57,89.41,76.72,758331.27,89.09
760477.91,89.43,76.73,757835.08,89.12
760330.44,89.51,76.82,758138.89,89.26
760330.44,89.51,76.82,758138.89,89.26
760252.26,89.61,76.92,757886.49,89.33
759929.65,89.62,76.93,757646.89,89.35
759213.33,89.64,76.95,756983.0,89.38
758903.84,89.82,77.13,756568.35,89.54
758733.36,89.91,77.21,756324.47,89.62
758550.18,89.99,77.3,756784.28,89.78
758550.18,89.99,77.3,756784.28,89.78
758550.18,89.99,77.3,756783.77,89.78
758356.67,90.07,77.38,756661.17,89.87
758298.84,90.15,77.46,755989.44,89.88
758298.84,90.15,77.46,755989.44,89.88
757995.69,90.21,77.51,755941.25,89.96
757372.33,90.24,77.55,755490.27,90.01
757372.33,90.24,77.55,755490.27,90.01
757088.02,90.31,77.62,755523.47,90.13
756986.53,90.35,77.66,755314.31,90.15
756301.81,90.38,77.68,754521.41,90.16
756204.69,90.47,77.78,754148.7,90.23
755826.17,90.48,77.79,753797.05,90.24
755422.09,90.54,77.85,753420.37,90.3
755857.37,90.7,78.01,753426.3,90.41
755623.11,90.78,78.09,753088.41,90.48
755108.75,90.81,78.12,752471.54,90.49
755195.12,90.82,78.13,752525.64,90.5
754954.99,90.82,78.13,752345.25,90.51
754618.78,90.89,78.2,751016.13,90.46
754618.78,90.89,78.2,751016.13,90.46
754618.78,90.89,78.2,750992.78,90.46
754618.78,90.89,78.2,750992.78,90.46
754406.52,90.96,78.26,750710.69,90.51
753905.27,90.97,78.27,750302.27,90.53
753922.25,91.08,78.39,750069.91,90.61
753813.48,91.08,78.39,749964.36,90.61
753813.48,91.08,78.39,749964.36,90.61
753582.26,91.16,78.47,749984.04,90.72
753423.49,91.16,78.47,749826.82,90.72
753423.49,91.16,78.47,749826.82,90.72
753423.49,91.16,78.47,749826.82,90.72
752065.89,91.21,78.52,748638.32,90.8
751687.36,91.22,78.53,748457.5,90.83
751530.8,91.31,78.62,748365.08,90.93
752080.61,91.49,78.8,749523.14,91.18
751611.0,91.54,78.85,749116.61,91.24
751611.0,91.54,78.85,749116.61,91.24
751611.0,91.54,78.85,749116.61,91.24
751244.21,91.55,78.86,748829.2,91.26
751244.21,91.55,78.86,748829.2,91.26
751244.21,91.55,78.86,748829.2,91.26
751244.21,91.55,78.86,748829.2,91.26
751244.21,91.55,78.86,748891.42,91.26
750848.52,91.61,78.92,748188.36,91.29
750409.82,91.67,78.98,747525.94,91.32
750679.46,91.82,79.13,747775.96,91.46
750016.81,91.85,79.16,747007.08,91.48
749537.44,91.86,79.17,746351.63,91.47
749537.44,91.86,79.17,746351.63,91.47
749099.64,91.9,79.21,746086.62,91.53
749160.65,91.91,79.22,746149.49,91.54
749001.88,91.91,79.22,745990.27,91.54
749001.88,91.91,79.22,745990.27,91.54
749001.88,91.91,79.22,745990.27,91.54
748688.07,91.92,79.23,745525.06,91.53
748688.07,91.92,79.23,745525.06,91.53
748688.07,91.92,79.23,745525.06,91.53
748688.07,91.92,79.23,745525.06,91.53
747991.35,91.93,79.23,744835.92,91.54
747991.35,91.93,79.23,744835.92,91.54
747991.35,91.93,79.23,744835.92,91.54
747640.18,91.94,79.24,744779.92,91.59
747220.16,91.94,79.24,744343.95,91.58
746580.71,91.97,79.28,743579.28,91.6
746203.92,91.98,79.29,743192.16,91.61
746203.92,91.98,79.29,743192.16,91.61
745721.53,92.01,79.32,742282.53,91.59
745721.53,92.01,79.32,742282.53,91.59
745721.53,92.01,79.32,742267.1,91.58
745283.73,92.05,79.36,741810.08,91.62
745758.84,92.12,79.43,742417.51,91.71
746007.64,92.26,79.57,742950.1,91.89
745408.41,92.3,79.61,742540.9,91.95
745408.41,92.3,79.61,742540.9,91.95
745299.64,92.3,79.61,742446.77,91.95
744921.86,92.31,79.62,742048.19,91.95
744921.86,92.31,79.62,742048.19,91.95
744420.61,92.32,79.63,741633.25,91.98
744013.39,92.34,79.64,741313.79,92.0
744346.24,92.49,79.8,740814.98,92.05
744346.24,92.49,79.8,740814.98,92.05
744346.24,92.49,79.8,740814.98,92.05
743878.95,92.53,79.83,740492.18,92.11
743878.95,92.53,79.83,740492.18,92.11
743878.95,92.53,79.83,740492.18,92.11
743261.64,92.57,79.87,739668.63,92.12
742769.88,92.6,79.91,738824.51,92.11
742769.88,92.6,79.91,738824.51,92.11
742769.88,92.6,79.91,738790.88,92.1
742268.63,92.61,79.92,738161.77,92.1
742268.63,92.61,79.92,738161.77,92.1
742268.63,92.61,79.92,738161.77,92.1
741952.91,92.66,79.97,737489.84,92.11
741654.91,92.66,79.97,737224.06,92.11
741101.91,92.69,80.0,736795.7,92.15
740674.61,92.73,80.04,736170.08,92.17
740444.72,92.74,80.05,735909.18,92.17
740444.72,92.74,80.05,735909.18,92.17
739950.77,92.79,80.1,735711.53,92.26
739950.77,92.79,80.1,735747.09,92.26
739989.36,92.89,80.2,735144.19,92.28
739612.56,92.9,80.21,734835.93,92.3
739610.75,92.95,80.26,735133.53,92.39
739428.46,92.97,80.28,734859.65,92.39
739428.46,92.97,80.28,734859.65,92.39
738900.91,93.0,80.3,734289.23,92.42
738900.91,93.0,80.3,734289.23,92.42
738449.56,93.02,80.32,733658.3,92.41
738449.56,93.02,80.32,733658.3,92.41
738449.56,93.02,80.32,733658.3,92.41
738449.56,93.02,80.32,733721.15,92.42
738449.56,93.02,80.32,733721.15,92.42
738129.56,93.01,80.32,733401.15,92.42
738129.56,93.01,80.32,733401.15,92.42
738129.56,93.01,80.32,733401.15,92.42
737412.02,93.04,80.35,732629.44,92.44
736970.77,93.05,80.36,731754.66,92.39
736535.67,93.12,80.42,731319.56,92.46
736535.67,93.12,80.42,731319.56,92.46
735733.96,93.13,80.44,730717.56,92.5
735733.96,93.13,80.44,730717.56,92.5
735522.92,93.2,80.51,730114.66,92.52
735522.92,93.2,80.51,730114.66,92.52
735445.75,93.2,80.51,730047.58,92.52
735445.75,93.2,80.51,730094.99,92.53
735445.75,93.2,80.51,730094.99,92.53
735445.75,93.2,80.51,730094.99,92.53
734819.19,93.24,80.55,729514.41,92.57
734639.23,93.25,80.55,729346.36,92.58
734425.44,93.32,80.62,728616.9,92.58
734180.34,93.38,80.69,728014.0,92.6
734180.34,93.38,80.69,728014.0,92.6
734180.34,93.38,80.69,728014.0,92.6
733180.34,93.37,80.68,727014.0,92.59
733180.34,93.37,80.68,727014.0,92.59
733180.34,93.37,80.68,727014.0,92.59
733180.34,93.37,80.68,727014.0,92.59
733180.34,93.37,80.68,727014.0,92.59
732809.7,93.42,80.73,726411.1,92.61
732809.7,93.42,80.73,726411.1,92.61
732191.05,93.44,80.75,725768.54,92.62
732191.05,93.44,80.75,725768.54,92.62
732038.94,93.44,80.75,725654.51,92.62
731624.08,93.46,80.77,725086.31,92.63
731624.08,93.46,80.77,724927.45,92.61
731281.01,93.47,80.78,724549.53,92.61
730853.7,93.52,80.82,723928.51,92.63
730531.09,93.53,80.84,723545.91,92.64
730531.09,93.53,80.84,723789.16,92.67
730481.09,93.53,80.84,723739.16,92.67
730481.09,93.53,80.84,723739.16,92.67
730425.19,93.64,80.95,723160.74,92.71
730115.73,93.66,80.97,722782.01,92.72
729589.41,93.69,81.0,722308.13,92.76
729005.99,93.69,80.99,721723.45,92.75
728735.51,93.69,81.0,721567.07,92.77
728332.27,93.7,81.0,721144.48,92.77
728332.27,93.7,81.0,721144.48,92.77
727836.32,93.73,81.04,720541.58,92.79
727467.8,93.74,81.05,720321.37,92.82
727467.8,93.74,81.05,720321.37,92.82
727145.18,93.75,81.06,719944.21,92.82
726962.92,93.8,81.11,720183.28,92.93
726962.92,93.8,81.11,720183.28,92.93
726962.92,93.8,81.11,720183.28,92.93
726640.31,93.82,81.12,719816.27,92.93
726640.31,93.82,81.12,719816.27,92.93
726133.6,93.85,81.16,719332.37,92.97
725896.8,93.86,81.16,719105.96,92.98
725896.8,93.86,81.16,719105.96,92.98
725896.8,93.86,81.16,719105.96,92.98
725896.8,93.86,81.16,719091.46,92.98
725592.81,93.89,81.2,718723.5,93.0
725592.81,93.89,81.2,718723.5,93.0
725592.81,93.89,81.2,718723.5,93.0
724989.68,93.93,81.24,718044.13,93.03
724519.15,93.95,81.26,717566.78,93.05
724007.26,93.98,81.29,717110.06,93.09
724007.26,93.98,81.29,717110.06,93.09
723595.72,94.05,81.36,716784.34,93.17
723595.72,94.05,81.36,716714.78,93.16
722984.01,94.07,81.38,716310.43,93.2
722984.01,94.07,81.38,716310.43,93.2
722615.49,94.08,81.39,716039.2,93.22
721806.83,94.1,81.4,715202.94,93.24
721327.73,94.13,81.44,714822.02,93.28
721327.73,94.13,81.44,714822.02,93.28
721327.73,94.13,81.44,714822.02,93.28
721327.73,94.13,81.44,714822.02,93.28
721005.12,94.15,81.46,714599.45,93.31
720822.84,94.16,81.47,714475.27,93.34
720822.84,94.16,81.47,714376.89,93.32
720822.84,94.16,81.47,714376.89,93.32
720596.47,94.17,81.48,714215.86,93.34
720120.99,94.19,81.5,713814.39,93.37
719660.26,94.2,81.51,713298.69,93.37
719403.45,94.21,81.51,713021.25,93.37
719403.45,94.21,81.51,713021.25,93.37
719079.44,94.26,81.57,712514.12,93.4
718700.91,94.27,81.58,712071.4,93.4
718700.91,94.27,81.58,712071.4,93.4
718322.39,94.28,81.59,711778.11,93.42
717983.11,94.28,81.59,711427.9,93.42
718050.19,94.39,81.7,710815.22,93.44
718096.69,94.47,81.77,710683.96,93.49
717867.32,94.47,81.78,710756.62,93.54
717390.32,94.49,81.8,710149.07,93.54
717390.32,94.49,81.8,710149.07,93.54
717390.32,94.49,81.8,710149.07,93.54
717390.32,94.49,81.8,710149.07,93.54
717375.49,94.59,81.9,710788.87,93.72
717375.49,94.59,81.9,710788.87,93.72
717375.49,94.59,81.9,710785.81,93.72
716901.82,94.61,81.92,710318.8,93.74
716901.82,94.61,81.92,710318.8,93.74
716901.82,94.61,81.92,710318.8,93.74
716509.94,94.62,81.92,709905.66,93.74
716509.94,94.62,81.92,709905.66,93.74
716280.06,94.63,81.93,709724.54,93.76
716280.06,94.63,81.93,709724.54,93.76
716280.06,94.63,81.93,709724.54,93.76
715901.53,94.63,81.94,709278.44,93.76
715276.2,94.68,81.98,708749.3,93.81
715276.2,94.68,81.98,708749.3,93.81
715276.2,94.68,81.98,708749.3,93.81
715276.2,94.68,81.98,708749.3,93.81
715084.89,94.75,82.06,708769.7,93.92
715084.89,94.75,82.06,708769.7,93.92
715123.48,94.86,82.17,708175.67,93.94
715123.48,94.86,82.17,708175.67,93.94
714915.48,94.86,82.17,708034.8,93.95
714915.48,94.86,82.17,708034.8,93.95
714915.48,94.86,82.17,708034.8,93.95
714915.48,94.86,82.17,708058.15,93.95
714915.48,94.86,82.17,708058.15,93.95
714606.02,94.88,82.19,707685.57,93.96
714606.02,94.88,82.19,707685.57,93.96
714341.46,94.88,82.19,707320.83,93.95
714341.46,94.88,82.19,707320.83,93.95
714341.46,94.88,82.19,707320.83,93.95
713962.94,94.89,82.2,706871.73,93.95
713962.94,94.89,82.2,706871.73,93.95
713653.48,94.91,82.22,706818.9,94.0
713226.17,94.96,82.27,706185.35,94.02
712417.52,94.98,82.28,705608.22,94.07
711997.15,95.02,82.33,704961.96,94.08
711470.7,95.06,82.36,704359.06,94.11
711721.94,95.22,82.52,703867.15,94.17
711721.94,95.22,82.52,703867.15,94.17
711343.41,95.23,82.53,703537.92,94.18
711343.41,95.23,82.53,703537.92,94.18
710964.89,95.23,82.54,703226.67,94.2
710665.16,95.25,82.56,702987.04,94.22
710665.16,95.25,82.56,702987.04,94.22
710665.16,95.25,82.56,702987.04,94.22
710665.16,95.25,82.56,702987.04,94.22
710185.79,95.27,82.58,702559.32,94.25
710185.79,95.27,82.58,702559.32,94.25
709807.27,95.28,82.59,702466.47,94.3
709807.27,95.28,82.59,702466.47,94.3
709379.96,95.33,82.64,701820.21,94.31
708767.43,95.35,82.66,701173.96,94.33
708767.43,95.35,82.66,701173.96,94.33
708767.43,95.35,82.66,701173.96,94.33
708767.43,95.35,82.66,701159.62,94.33
708390.64,95.36,82.67,700938.84,94.36
708390.64,95.36,82.67,700938.84,94.36
708390.64,95.36,82.67,700938.84,94.36
708390.64,95.36,82.67,700938.84,94.36
708430.97,95.47,82.78,700089.28,94.34
708098.42,95.49,82.79,699722.71,94.36
708098.42,95.49,82.79,699722.71,94.36
708098.42,95.49,82.79,699722.71,94.36
707719.89,95.49,82.8,699289.57,94.36
707719.89,95.49,82.8,698966.18,94.31
707719.89,95.49,82.8,698966.18,94.31
707674.41,95.59,82.9,699922.13,94.55
707764.4,95.61,82.91,700080.7,94.57
707764.4,95.61,82.91,700080.7,94.57
707387.6,95.61,82.92,699772.44,94.59
707192.27,95.62,82.92,699561.8,94.59
707192.27,95.62,82.92,699561.8,94.59
707192.27,95.62,82.92,699561.8,94.59
707192.27,95.62,82.92,699561.8,94.59
706815.47,95.63,82.93,699320.76,94.61
706815.47,95.63,82.93,699320.76,94.61
706815.47,95.63,82.93,699320.76,94.61
706436.95,95.64,82.94,699099.94,94.64
706436.95,95.64,82.94,699099.94,94.64
706061.02,95.65,82.95,698724.47,94.65
706061.02,95.65,82.95,698724.47,94.65
706061.02,95.65,82.95,698724.47,94.65
706061.02,95.65,82.95,698724.47,94.65
706061.02,95.65,82.95,698724.47,94.65
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705738.41,95.66,82.97,698547.19,94.69
705358.16,95.67,82.98,698168.12,94.7
705358.16,95.67,82.98,698168.12,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705358.16,95.67,82.98,698162.3,94.7
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
705048.7,95.69,83.0,697792.5,94.71
704893.09,95.7,83.01,697609.78,94.71
704893.09,95.7,83.01,697609.78,94.71
704893.09,95.7,83.01,697609.78,94.71
704893.09,95.7,83.01,697609.78,94.71
704657.23,95.71,83.02,697383.29,94.72
704657.23,95.71,83.02,697383.29,94.72
704657.23,95.71,83.02,697383.29,94.72
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697090.01,94.74
704278.71,95.72,83.03,697080.85,94.74
704278.71,95.72,83.03,697080.85,94.74
704278.71,95.72,83.03,697080.85,94.74
703901.42,95.73,83.04,696782.8,94.76
703578.81,95.75,83.05,696613.78,94.8
703578.81,95.75,83.05,696613.78,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696634.81,94.8
703578.81,95.75,83.05,696591.78,94.8
703200.28,95.76,83.06,696310.48,94.82
703200.28,95.76,83.06,696310.48,94.82
703200.28,95.76,83.06,696310.48,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702699.03,95.77,83.08,695736.92,94.82
702320.51,95.78,83.09,695326.82,94.83
702320.51,95.78,83.09,695326.82,94.83
701943.71,95.79,83.1,694916.95,94.83
701943.71,95.79,83.1,694916.95,94.83
701943.71,95.79,83.1,694916.95,94.83
701943.71,95.79,83.1,694916.95,94.83
701943.71,95.79,83.1,694916.95,94.83
701645.81,95.81,83.12,694569.49,94.85
701645.81,95.81,83.12,694568.28,94.85
701645.81,95.81,83.12,694568.28,94.85
701645.81,95.81,83.12,694568.28,94.85
701645.81,95.81,83.12,694568.28,94.85
701645.81,95.81,83.12,694568.28,94.85
701238.0,95.83,83.14,694540.59,94.92
701238.0,95.83,83.14,694540.59,94.92
701238.0,95.83,83.14,694540.59,94.92
700884.19,95.84,83.15,694307.65,94.94
700884.19,95.84,83.15,694307.65,94.94
700884.19,95.84,83.15,694307.65,94.94
700603.43,95.85,83.15,694011.62,94.95
700223.18,95.86,83.16,693596.72,94.95
700223.18,95.86,83.16,693596.72,94.95
700223.18,95.86,83.16,693596.72,94.95
700223.18,95.86,83.16,693596.72,94.95
700223.18,95.86,83.16,693596.72,94.95
699844.66,95.87,83.17,693198.89,94.96
699844.66,95.87,83.17,693198.89,94.96
699844.66,95.87,83.17,693198.89,94.96
699844.66,95.87,83.17,693198.89,94.96
699467.86,95.88,83.18,693074.72,95.0
698966.61,95.89,83.2,692788.69,95.05
698966.61,95.89,83.2,692788.69,95.05
698674.6,95.9,83.2,692499.42,95.05
698674.6,95.9,83.2,692499.42,95.05
698674.6,95.9,83.2,692499.42,95.05
698519.84,95.9,83.21,692211.14,95.04
698519.84,95.9,83.21,692211.14,95.04
698519.84,95.9,83.21,692211.14,95.04
698311.84,95.91,83.21,691960.73,95.03
698022.56,95.91,83.22,691669.72,95.04
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697644.04,95.92,83.23,691165.37,95.03
697440.86,95.92,83.23,690989.6,95.03
697062.33,95.93,83.24,690755.36,95.06
697062.33,95.93,83.24,690755.36,95.06
697062.33,95.93,83.24,690755.36,95.06
697062.33,95.93,83.24,690755.36,95.06
697062.33,95.93,83.24,690755.36,95.06
696621.08,95.95,83.26,690159.59,95.06
696036.76,95.95,83.25,689575.27,95.05
696036.76,95.95,83.25,689575.27,95.05
696036.76,95.95,83.25,689575.27,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696036.76,95.95,83.25,689547.53,95.05
696038.06,95.95,83.25,689549.01,95.05
696038.06,95.95,83.25,689549.01,95.05
696038.06,95.95,83.25,689549.01,95.05
696038.06,95.95,83.25,689549.01,95.05
695636.81,95.96,83.27,688687.28,95.0
695636.81,95.96,83.27,688687.28,95.0
695636.81,95.96,83.27,688687.28,95.0
695636.81,95.96,83.27,688637.78,95.0
695434.97,95.97,83.27,688409.03,95.0
695434.97,95.97,83.27,688409.03,95.0
695434.97,95.97,83.27,688332.93,94.99
695434.97,95.97,83.27,688332.93,94.99
695434.97,95.97,83.27,688332.93,94.99
695205.08,95.98,83.28,688194.46,95.01
695205.08,95.98,83.28,688194.46,95.01
695205.08,95.98,83.28,688194.46,95.01
695205.08,95.98,83.28,688194.46,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688178.69,95.01
695205.08,95.98,83.28,688199.67,95.01
694826.56,95.99,83.29,687820.5,95.02
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687426.65,95.03
694471.76,96.0,83.31,687450.0,95.03
694471.76,96.0,83.31,687450.0,95.03
694471.76,96.0,83.31,687450.0,95.03
694471.76,96.0,83.31,687450.0,95.03
694471.76,96.0,83.31,687450.0,95.03
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687082.49,95.04
694149.15,96.02,83.33,687044.82,95.03
694149.15,96.02,83.33,687044.82,95.03
694149.15,96.02,83.33,687044.82,95.03
694149.15,96.02,83.33,687044.82,95.03
693755.21,96.02,83.33,686657.38,95.04
693755.21,96.02,83.33,686657.38,95.04
693755.21,96.02,83.33,686657.38,95.04
693755.21,96.02,83.33,686657.38,95.04
693755.21,96.02,83.33,686657.38,95.04
693432.6,96.04,83.35,686636.91,95.1
693432.6,96.04,83.35,686636.91,95.1
693432.6,96.04,83.35,686654.83,95.1
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
693295.92,96.05,83.36,686637.96,95.13
692815.34,96.06,83.37,686441.85,95.18
692815.34,96.06,83.37,686441.85,95.18
692815.34,96.06,83.37,686441.85,95.18
692815.34,96.06,83.37,686441.85,95.18
692815.34,96.06,83.37,686420.87,95.18
692815.34,96.06,83.37,686420.87,95.18
692667.51,96.07,83.38,686274.93,95.19
692369.51,96.08,83.38,686028.94,95.2
692369.51,96.08,83.38,686028.94,95.2
691868.26,96.09,83.4,685489.23,95.21
691868.26,96.09,83.4,685489.23,95.21
