ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1198,6187,4056760,6212,4456760
1198,6187,4056760,6212,4456760
1198,6187,4056760,6212,4456760
1199,6189,4057760,6212,4457760
1199,6189,4058570,6212,4458570
1199,6189,4059570,6212,4459570
1199,6189,4059570,6212,4459570
1199,6189,4060380,6212,4460380
1199,6189,4060970,6212,4460970
1199,6189,4061970,6212,4461970
1199,6189,4062970,6212,4462970
1199,6189,4062970,6212,4462970
1199,6189,4063970,6212,4463970
1199,6189,4064970,6212,4464970
1199,6189,4065970,6212,4465970
1199,6189,4065970,6212,4465970
1199,6189,4066440,6212,4466440
1199,6189,4066440,6212,4466440
1199,6189,4066910,6212,4466910
1199,6189,4067910,6212,4467910
1199,6189,4068910,6212,4468910
1199,6189,4069560,6212,4469560
1199,6189,4069560,6212,4469560
1199,6189,4070560,6212,4470560
1199,6189,4071030,6212,4471030
1199,6189,4071840,6212,4471840
1199,6189,4072840,6212,4472840
1199,6189,4073840,6212,4473840
1199,6189,4074840,6212,4474840
1199,6189,4075840,6212,4475840
1199,6189,4076310,6212,4476310
1200,6191,4076630,6212,4476630
1200,6191,4078630,6212,4478630
1200,6191,4078630,6212,4478630
1200,6191,4082630,6212,4482630
1200,6191,4083630,6212,4483630
1200,6191,4084630,6212,4484630
1200,6191,4085440,6212,4485440
1200,6191,4086250,6212,4486250
1200,6191,4087250,6212,4487250
1200,6191,4087570,6212,4487570
1200,6191,4088380,6212,4488380
1200,6191,4089380,6212,4489380
1200,6191,4089850,6212,4489850
1200,6191,4090850,6212,4490850
1200,6191,4091850,6212,4491850
1200,6191,4092660,6212,4492660
1200,6191,4093470,6212,4493470
1200,6191,4093470,6212,4493470
1200,6191,4094470,6212,4494470
1200,6191,4095470,6212,4495470
1200,6191,4095470,6212,4495470
1200,6191,4096470,6212,4496470
1201,6193,4097470,6212,4497470
1201,6193,4097700,6212,4497700
1201,6193,4098020,6212,4498020
1201,6193,4099020,6212,4499020
1201,6193,4100020,6212,4500020
1201,6193,4100830,6212,4500830
1201,6193,4101640,6212,4501640
1201,6193,4101870,6212,4501870
1201,6193,4101870,6212,4501870
1201,6193,4101870,6212,4501870
1201,6193,4102870,6212,4502870
1201,6193,4103330,6212,4503330
1201,6193,4104330,6212,4504330
1201,6193,4105330,6212,4505330
1201,6193,4106330,6212,4506330
1201,6193,4107140,6212,4507140
1201,6193,4108140,6212,4508140
1201,6193,4109140,6212,4509140
1201,6193,4110140,6212,4510140
1201,6193,4111140,6212,4511140
1201,6193,4112140,6212,4512140
1201,6193,4112140,6212,4512140
1201,6193,4113140,6212,4513140
1201,6193,4114140,6212,4514140
1201,6193,4114140,6212,4514140
1201,6193,4114140,6212,4522140
1201,6193,4114950,6212,4522950
1201,6193,4115950,6212,4523950
1201,6193,4116270,6212,4524270
1201,6193,4117270,6212,4525270
1201,6193,4117270,6212,4533270
1201,6193,4118270,6212,4534270
1201,6193,4118590,6212,4534590
1201,6193,4119590,6212,4535590
1201,6193,4119590,6212,4535590
1201,6193,4120590,6212,4536590
1201,6193,4121590,6212,4537590
1201,6193,4122590,6212,4538590
1201,6193,4122820,6212,4538820
1201,6193,4122820,6212,4546820
1201,6193,4123820,6212,4547820
1201,6193,4123820,6212,4547820
1201,6193,4124820,6212,4548820
1201,6193,4128820,6212,4552820
1201,6193,4129820,6212,4553820
1201,6193,4130820,6212,4554820
1201,6193,4131470,6212,4555470
1201,6193,4132280,6212,4556280
1201,6193,4132280,6212,4556280
1201,6193,4133280,6212,4557280
1201,6193,4134280,6212,4558280
1201,6193,4135280,6212,4559280
1201,6193,4135750,6212,4559750
1201,6193,4136220,6212,4560220
1201,6193,4137030,6212,4561030
1201,6193,4137680,6212,4561680
1201,6193,4138680,6212,4562680
1202,6195,4139680,6212,4563680
1202,6195,4140680,6212,4564680
1202,6195,4141490,6212,4565490
1202,6195,4142490,6212,4566490
1202,6195,4143490,6212,4567490
1202,6195,4144490,6212,4568490
1202,6195,4145490,6212,4569490
1202,6195,4145490,6212,4569490
1202,6195,4146490,6212,4570490
1202,6195,4146490,6212,4578490
1202,6195,4147490,6212,4579490
1202,6195,4148490,6212,4580490
1202,6195,4148950,6212,4580950
1202,6195,4149950,6212,4581950
1202,6195,4150760,6212,4582760
1202,6195,4150760,6212,4590760
1202,6195,4150920,6212,4590920
1202,6195,4151920,6212,4591920
1202,6195,4152240,6212,4592240
1202,6195,4153240,6212,4593240
1202,6195,4154240,6212,4594240
1202,6195,4154240,6212,4594240
1202,6195,4155240,6212,4595240
1202,6195,4155710,6212,4595710
1202,6195,4156710,6212,4596710
1202,6195,4157300,6212,4597300
1202,6195,4157300,6212,4605300
1202,6195,4157770,6212,4605770
1202,6195,4158770,6212,4606770
1202,6195,4159240,6212,4607240
1202,6195,4160050,6212,4608050
1202,6195,4160270,6212,4608270
1202,6195,4161270,6212,4609270
1202,6195,4162270,6212,4610270
1202,6195,4163270,6212,4611270
1202,6195,4164270,6212,4612270
1202,6195,4164740,6212,4612740
1202,6195,4165740,6212,4613740
1202,6195,4167740,6212,4615740
1202,6195,4168740,6212,4616740
1202,6195,4169550,6212,4617550
1202,6195,4169550,6212,4617550
1202,6195,4169870,6212,4617870
1202,6195,4170870,6212,4618870
1202,6195,4171680,6212,4619680
1202,6195,4172490,6212,4620490
1202,6195,4172960,6212,4620960
1202,6195,4172960,6212,4620960
1202,6195,4173960,6212,4621960
1202,6195,4174960,6212,4622960
1202,6195,4175960,6212,4623960
1202,6195,4176960,6212,4624960
1202,6195,4177960,6212,4625960
1202,6195,4178960,6212,4626960
1202,6195,4179430,6212,4627430
1202,6195,4179430,6212,4635430
1202,6195,4180430,6212,4636430
1202,6195,4181430,6212,4637430
1202,6195,4181430,6212,4637430
1202,6195,4182430,6212,4638430
1202,6195,4183430,6212,4639430
1202,6195,4184430,6212,4640430
1202,6195,4184660,6212,4640660
1202,6195,4185310,6212,4641310
1202,6195,4186120,6212,4642120
1202,6195,4186930,6212,4642930
1202,6195,4187410,6212,4643410
1202,6195,4188410,6212,4644410
1203,6197,4189410,6212,4645410
1203,6197,4190410,6212,4646410
1203,6197,4190410,6212,4646410
1203,6197,4191410,6212,4647410
1203,6197,4192410,6212,4648410
1203,6197,4193410,6212,4649410
1203,6197,4194000,6212,4650000
1203,6197,4194000,6212,4650000
1204,6199,4195000,6212,4651000
1204,6199,4196000,6212,4652000
1204,6199,4196000,6212,4652000
1204,6199,4196810,6212,4652810
1204,6199,4196810,6212,4652810
1204,6199,4197460,6212,4653460
1204,6199,4198460,6212,4654460
1204,6199,4198460,6212,4662460
1204,6199,4199460,6212,4663460
1204,6199,4200460,6212,4664460
1204,6199,4200460,6212,4672460
1204,6199,4201270,6212,4673270
1204,6199,4201740,6212,4673740
1204,6199,4201740,6212,4673740
1204,6199,4202740,6212,4674740
1204,6199,4203390,6212,4675390
1204,6199,4203860,6212,4675860
1204,6199,4204860,6212,4676860
1204,6199,4205180,6212,4677180
1204,6199,4205180,6212,4677180
1204,6199,4205830,6212,4677830
1204,6199,4206640,6212,4678640
1204,6199,4207450,6212,4679450
1204,6199,4208450,6212,4680450
1204,6199,4208450,6212,4680450
1204,6199,4208450,6212,4680450
1204,6199,4209260,6212,4681260
1204,6199,4209260,6212,4681260
1204,6199,4209260,6212,4689260
1204,6199,4209260,6212,4689260
1204,6199,4210260,6212,4690260
1204,6199,4210630,6212,4690630
1204,6199,4211630,6212,4691630
1204,6199,4212440,6212,4692440
1204,6199,4213440,6212,4693440
1204,6199,4214440,6212,4694440
1204,6199,4215250,6212,4695250
1204,6199,4216250,6212,4696250
1204,6199,4216250,6212,4696250
1204,6199,4217250,6212,4697250
1204,6199,4217250,6212,4697250
1204,6199,4218250,6212,4698250
1204,6199,4219250,6212,4699250
1204,6199,4220250,6212,4700250
1204,6199,4220480,6212,4700480
1204,6199,4221480,6212,4701480
1204,6199,4222480,6212,4702480
1204,6199,4222590,6212,4702590
1204,6199,4223050,6212,4703050
1204,6199,4223050,6212,4703050
1204,6199,4223050,6212,4703050
1204,6199,4224050,6212,4704050
1204,6199,4224050,6212,4704050
1204,6199,4224520,6212,4704520
1204,6199,4225520,6212,4705520
1204,6199,4225520,6212,4713520
1204,6199,4226520,6212,4714520
1204,6199,4227520,6212,4715520
1204,6199,4228520,6212,4716520
1204,6199,4229520,6212,4717520
1204,6199,4229520,6212,4717520
1204,6199,4230520,6212,4718520
1204,6199,4231110,6212,4719110
1204,6199,4232110,6212,4720110
1204,6199,4232340,6212,4720340
1204,6199,4232340,6212,4720340
1204,6199,4232340,6212,4720340
1204,6199,4233340,6212,4721340
1204,6199,4234340,6212,4722340
1204,6199,4234800,6212,4722800
1204,6199,4235800,6212,4723800
1204,6199,4236800,6212,4724800
1204,6199,4237800,6212,4725800
1204,6199,4238800,6212,4726800
1204,6199,4239800,6212,4727800
1204,6199,4239800,6212,4727800
1204,6199,4240270,6212,4728270
1204,6199,4240270,6212,4728270
1204,6199,4240270,6212,4728270
1204,6199,4241270,6212,4729270
1204,6199,4241920,6212,4729920
1204,6199,4243920,6212,4731920
1204,6199,4243920,6212,4739920
1204,6199,4243920,6212,4739920
1204,6199,4244920,6212,4740920
1204,6199,4245920,6212,4741920
1204,6199,4246920,6212,4742920
1204,6199,4247920,6212,4743920
1204,6199,4248920,6212,4744920
1204,6199,4248920,6212,4744920
1204,6199,4249390,6212,4745390
1204,6199,4249860,6212,4745860
1204,6199,4250180,6212,4746180
1204,6199,4250990,6212,4746990
1204,6199,4250990,6212,4746990
1204,6199,4251150,6212,4747150
1204,6199,4251150,6212,4747150
1204,6199,4251620,6212,4747620
1205,6201,4251940,6212,4747940
1205,6201,4252940,6212,4748940
1205,6201,4253940,6212,4749940
1205,6201,4254940,6212,4750940
1205,6201,4255940,6212,4751940
1205,6201,4256940,6212,4752940
1205,6201,4257940,6212,4753940
1205,6201,4258750,6212,4754750
1205,6201,4259750,6212,4755750
1205,6201,4260750,6212,4756750
1205,6201,4261750,6212,4757750
1205,6201,4261750,6212,4757750
1205,6201,4262750,6212,4758750
1205,6201,4263220,6212,4759220
1205,6201,4264220,6212,4760220
1205,6201,4265030,6212,4761030
1205,6201,4266030,6212,4762030
1205,6201,4266840,6212,4762840
1205,6201,4267650,6212,4763650
1205,6201,4268120,6212,4764120
1205,6201,4269120,6212,4765120
1205,6201,4269120,6212,4773120
1205,6201,4269120,6212,4781120
1205,6201,4270120,6212,4782120
1205,6201,4271120,6212,4783120
1205,6201,4271770,6212,4783770
1205,6201,4271770,6212,4783770
1205,6201,4272580,6212,4784580
1205,6201,4273580,6212,4785580
1205,6201,4274390,6212,4786390
1205,6201,4275390,6212,4787390
1205,6201,4276390,6212,4788390
1205,6201,4276860,6212,4788860
1205,6201,4277670,6212,4789670
1205,6201,4278320,6212,4790320
1205,6201,4279320,6212,4791320
1205,6201,4279480,6212,4791480
1205,6201,4279480,6212,4791480
1205,6201,4279700,6212,4791700
1205,6201,4280700,6212,4792700
1205,6201,4281700,6212,4793700
1205,6201,4282350,6212,4794350
1206,6203,4283350,6212,4795350
1206,6203,4284350,6212,4796350
1206,6203,4284820,6212,4796820
1206,6203,4284820,6212,4796820
1206,6203,4284820,6212,4796820
1206,6203,4285820,6212,4797820
1206,6203,4286820,6212,4798820
1206,6203,4287820,6212,4799820
1206,6203,4288820,6212,4800820
1206,6203,4292820,6212,4804820
1206,6203,4293820,6212,4805820
1206,6203,4294820,6212,4806820
1206,6203,4295820,6212,4807820
1206,6203,4296820,6212,4808820
1206,6203,4297820,6212,4809820
1206,6203,4298300,6212,4810300
1206,6203,4299300,6212,4811300
1206,6203,4299770,6212,4811770
1206,6203,4300770,6212,4812770
1206,6203,4301770,6212,4813770
1207,6204,4302320,6212,4814320
1207,6204,4303320,6212,4815320
1207,6204,4304130,6212,4816130
1207,6204,4305130,6212,4817130
1207,6204,4305600,6212,4817600
1207,6204,4306600,6212,4818600
1207,6204,4307600,6212,4819600
1207,6204,4308600,6212,4820600
1207,6204,4309600,6212,4821600
1207,6204,4310070,6212,4822070
1207,6204,4311070,6212,4823070
1207,6204,4312070,6212,4824070
1207,6204,4312880,6212,4824880
1207,6204,4313350,6212,4825350
1207,6204,4314350,6212,4826350
1207,6204,4315350,6212,4827350
1207,6204,4316160,6212,4828160
1207,6204,4316630,6212,4828630
1207,6204,4317630,6212,4829630
1207,6204,4317850,6212,4829850
1207,6204,4318850,6212,4830850
1207,6204,4318850,6212,4830850
1207,6204,4319660,6212,4831660
1207,6204,4320470,6212,4832470
1207,6204,4321280,6212,4833280
1207,6204,4321930,6212,4833930
1207,6204,4322930,6212,4834930
1207,6204,4323930,6212,4835930
1207,6204,4324250,6212,4836250
1207,6204,4328250,6212,4840250
1207,6204,4329250,6212,4841250
1207,6204,4330250,6212,4842250
1207,6204,4331250,6212,4843250
1207,6204,4331480,6212,4843480
1207,6204,4331960,6212,4843960
1207,6204,4332960,6212,4844960
1207,6204,4333430,6212,4845430
1207,6204,4334240,6212,4846240
1207,6204,4335240,6212,4847240
1207,6204,4336240,6212,4848240
1207,6204,4336710,6212,4848710
1207,6204,4336710,6212,4848710
1207,6204,4337180,6212,4849180
1207,6204,4338180,6212,4850180
1207,6204,4338180,6212,4850180
1207,6204,4339180,6212,4851180
1207,6204,4339180,6212,4859180
1207,6204,4339730,6212,4859730
1207,6204,4340730,6212,4860730
1207,6204,4340950,6212,4860950
1207,6204,4341760,6212,4861760
1207,6204,4342570,6212,4862570
1207,6204,4343030,6212,4863030
1207,6204,4344030,6212,4864030
1207,6204,4344030,6212,4864030
1207,6204,4344500,6212,4864500
1207,6204,4345500,6212,4865500
1207,6204,4345500,6212,4873500
1207,6204,4346500,6212,4874500
1207,6204,4346960,6212,4874960
1207,6204,4347960,6212,4875960
1207,6204,4351960,6212,4879960
1207,6204,4352960,6212,4880960
1207,6204,4353960,6212,4881960
1207,6204,4354120,6212,4882120
1207,6204,4355120,6212,4883120
1207,6204,4356120,6212,4884120
1207,6204,4356340,6212,4884340
1207,6204,4356340,6212,4884340
1207,6204,4357150,6212,4885150
1207,6204,4357620,6212,4885620
1207,6204,4358620,6212,4886620
1207,6204,4359090,6212,4887090
1207,6204,4360090,6212,4888090
1207,6204,4360090,6212,4888090
1207,6204,4360900,6212,4888900
1207,6204,4361550,6212,4889550
1207,6204,4362550,6212,4890550
1207,6204,4363360,6212,4891360
1207,6204,4364360,6212,4892360
1207,6204,4365010,6212,4893010
1207,6204,4365660,6212,4893660
1207,6204,4366660,6212,4894660
1207,6204,4367660,6212,4895660
1207,6204,4371660,6212,4899660
1207,6204,4372660,6212,4900660
1207,6204,4373250,6212,4901250
1207,6204,4374060,6212,4902060
1207,6204,4375060,6212,4903060
1207,6204,4375060,6212,4903060
1207,6204,4376060,6212,4904060
1207,6204,4377060,6212,4905060
1207,6204,4378060,6212,4906060
1207,6204,4379060,6212,4907060
1207,6204,4379530,6212,4907530
1207,6204,4380340,6212,4908340
1207,6204,4381340,6212,4909340
1207,6204,4381930,6212,4909930
1207,6204,4382930,6212,4910930
1207,6204,4383930,6212,4911930
1207,6204,4384410,6212,4912410
1207,6204,4384880,6212,4912880
1207,6204,4385880,6212,4913880
1207,6204,4386040,6212,4914040
1207,6204,4387040,6212,4915040
1207,6204,4387040,6212,4915040
1207,6204,4387510,6212,4915510
1207,6204,4387830,6212,4915830
1207,6204,4388640,6212,4916640
1207,6204,4389230,6212,4917230
1207,6204,4389550,6212,4917550
1207,6204,4390550,6212,4918550
1207,6204,4391360,6212,4919360
1207,6204,4391360,6212,4919360
1207,6204,4392360,6212,4920360
1207,6204,4392360,6212,4920360
1207,6204,4393360,6212,4921360
1207,6204,4394360,6212,4922360
1207,6204,4394830,6212,4922830
1207,6204,4398830,6212,4926830
1207,6204,4399830,6212,4927830
1207,6204,4400300,6212,4928300
1207,6204,4401300,6212,4929300
1207,6204,4402300,6212,4930300
1207,6204,4403300,6212,4931300
1207,6204,4404300,6212,4932300
1207,6204,4405300,6212,4933300
1207,6204,4405300,6212,4933300
1207,6204,4405300,6212,4941300
1207,6204,4406300,6212,4942300
1207,6204,4407300,6212,4943300
1207,6204,4408300,6212,4944300
1207,6204,4408770,6212,4944770
1207,6204,4409770,6212,4945770
1207,6204,4410770,6212,4946770
1207,6204,4411770,6212,4947770
1207,6204,4411770,6212,4947770
1207,6204,4412770,6212,4948770
1207,6204,4413420,6212,4949420
1207,6204,4414070,6212,4950070
1207,6204,4414230,6212,4950230
1207,6204,4414230,6212,4958230
1207,6204,4415230,6212,4959230
1207,6204,4415460,6212,4959460
1207,6204,4416270,6212,4960270
1207,6204,4417270,6212,4961270
1207,6204,4417270,6212,4961270
1207,6204,4417590,6212,4961590
1207,6204,4418400,6212,4962400
1207,6204,4419400,6212,4963400
1207,6204,4420400,6212,4964400
1207,6204,4420400,6212,4964400
1207,6204,4421050,6212,4965050
1207,6204,4422050,6212,4966050
1207,6204,4423050,6212,4967050
1207,6204,4423280,6212,4967280
1207,6204,4423750,6212,4967750
1207,6204,4424750,6212,4968750
1207,6204,4425070,6212,4969070
1207,6204,4425660,6212,4969660
1207,6204,4426660,6212,4970660
1207,6204,4426890,6212,4970890
1207,6204,4426890,6212,4970890
1207,6204,4427700,6212,4971700
1207,6204,4428510,6212,4972510
1207,6204,4429510,6212,4973510
1207,6204,4429510,6212,4973510
1207,6204,4430510,6212,4974510
1207,6204,4431510,6212,4975510
1207,6204,4432510,6212,4976510
1207,6204,4433320,6212,4977320
1207,6204,4434320,6212,4978320
1207,6204,4435130,6212,4979130
1207,6204,4435590,6212,4979590
1207,6204,4436590,6212,4980590
1207,6204,4437590,6212,4981590
1207,6204,4437590,6212,4981590
1207,6204,4437590,6212,4981590
1207,6204,4438590,6212,4982590
1207,6204,4439590,6212,4983590
1207,6204,4439910,6212,4983910
1207,6204,4440910,6212,4984910
1207,6204,4440910,6212,4984910
1207,6204,4440910,6212,4992910
1207,6204,4440910,6212,4992910
1207,6204,4441380,6212,4993380
1207,6204,4441380,6212,4993380
1207,6204,4441490,6212,4993490
1207,6204,4442490,6212,4994490
1207,6204,4443490,6212,4995490
1207,6204,4443720,6212,4995720
1207,6204,4444720,6212,4996720
1207,6204,4445530,6212,4997530
1207,6204,4446530,6212,4998530
1207,6204,4447530,6212,4999530
1207,6204,4448080,6212,5000080
1207,6204,4449080,6212,5001080
1207,6204,4450080,6212,5002080
1207,6204,4450080,6212,5010080
1207,6204,4451080,6212,5011080
1207,6204,4451890,6212,5011890
1207,6204,4452360,6212,5012360
1207,6204,4452360,6212,5020360
1207,6204,4452360,6212,5028360
1207,6204,4452360,6212,5028360
1207,6204,4452590,6212,5028590
1207,6204,4453140,6212,5029140
1207,6204,4453950,6212,5029950
1207,6204,4454760,6212,5030760
1207,6204,4455760,6212,5031760
1207,6204,4455760,6212,5031760
1207,6204,4456080,6212,5032080
1207,6204,4457080,6212,5033080
1207,6204,4458080,6212,5034080
1207,6204,4459080,6212,5035080
1207,6204,4461080,6212,5037080
1207,6204,4462080,6212,5038080
1207,6204,4463080,6212,5039080
1207,6204,4463890,6212,5039890
1207,6204,4464350,6212,5040350
1207,6204,4465350,6212,5041350
1207,6204,4466160,6212,5042160
1207,6204,4466160,6212,5042160
1207,6204,4467160,6212,5043160
1207,6204,4468160,6212,5044160
1207,6204,4468530,6212,5044530
1207,6204,4469530,6212,5045530
1207,6204,4469850,6212,5045850
1207,6204,4470660,6212,5046660
1207,6204,4471660,6212,5047660
1207,6204,4471980,6212,5047980
1207,6204,4472450,6212,5048450
1207,6204,4473450,6212,5049450
1207,6204,4474450,6212,5050450
1207,6204,4474450,6212,5050450
1207,6204,4475450,6212,5051450
1207,6204,4476260,6212,5052260
1207,6204,4476580,6212,5052580
1207,6204,4477580,6212,5053580
1207,6204,4478580,6212,5054580
1208,6206,4478810,6212,5054810
1208,6206,4479810,6212,5055810
1208,6206,4480620,6212,5056620
1208,6206,4480620,6212,5056620
1208,6206,4481620,6212,5057620
1208,6206,4481620,6212,5057620
1208,6206,4482270,6212,5058270
1208,6206,4482270,6212,5058270
1208,6206,4483270,6212,5059270
1208,6206,4484270,6212,5060270
1208,6206,4484920,6212,5060920
1208,6206,4484920,6212,5060920
1208,6206,4485920,6212,5061920
1208,6206,4485920,6212,5061920
1208,6206,4486730,6212,5062730
1208,6206,4487730,6212,5063730
1208,6206,4488730,6212,5064730
1208,6206,4489730,6212,5065730
1208,6206,4490730,6212,5066730
1208,6206,4491730,6212,5067730
1208,6206,4492730,6212,5068730
1208,6206,4493540,6212,5069540
1208,6206,4494540,6212,5070540
1208,6206,4495540,6212,5071540
1208,6206,4496190,6212,5072190
1208,6206,4496190,6212,5072190
1208,6206,4497190,6212,5073190
1208,6206,4497420,6212,5073420
1208,6206,4498420,6212,5074420
1208,6206,4498420,6212,5082420
1208,6206,4498650,6212,5082650
1208,6206,4499650,6212,5083650
1208,6206,4500650,6212,5084650
1208,6206,4501650,6212,5085650
1208,6206,4502650,6212,5086650
1208,6206,4502650,6212,5086650
1208,6206,4503650,6212,5087650
1208,6206,4504650,6212,5088650
1208,6206,4505650,6212,5089650
1208,6206,4506110,6212,5090110
1208,6206,4506580,6212,5090580
1208,6206,4507230,6212,5091230
1208,6206,4508230,6212,5092230
1208,6206,4508700,6212,5092700
1208,6206,4509700,6212,5093700
1208,6206,4509700,6212,5093700
1208,6206,4510170,6212,5094170
1208,6206,4510170,6212,5094170
1208,6206,4511170,6212,5095170
1208,6206,4511980,6212,5095980
1208,6206,4513980,6212,5097980
1208,6206,4514980,6212,5098980
1208,6206,4515300,6212,5099300
1208,6206,4516300,6212,5100300
1208,6206,4516300,6212,5100300
1208,6206,4517300,6212,5101300
1208,6206,4518300,6212,5102300
1208,6206,4519300,6212,5103300
1208,6206,4520300,6212,5104300
1208,6206,4520300,6212,5104300
1208,6206,4520620,6212,5104620
1209,6208,4521620,6212,5105620
1209,6208,4521620,6212,5105620
1209,6208,4522620,6212,5106620
1209,6208,4522620,6212,5106620
1209,6208,4523620,6212,5107620
1209,6208,4524080,6212,5108080
1209,6208,4524730,6212,5108730
1209,6208,4528730,6212,5112730
1209,6208,4529730,6212,5113730
1209,6208,4529950,6212,5113950
1209,6208,4530950,6212,5114950
1209,6208,4530950,6212,5114950
1209,6208,4531420,6212,5115420
1209,6208,4532420,6212,5116420
1209,6208,4533420,6212,5117420
1209,6208,4534420,6212,5118420
1209,6208,4534420,6212,5118420
1209,6208,4535420,6212,5119420
1209,6208,4535740,6212,5119740
1209,6208,4535740,6212,5119740
1209,6208,4535740,6212,5119740
1209,6208,4536740,6212,5120740
1209,6208,4537060,6212,5121060
1209,6208,4537610,6212,5121610
1209,6208,4539610,6212,5123610
1209,6208,4540420,6212,5124420
1209,6208,4541420,6212,5125420
1209,6208,4541790,6212,5125790
1209,6208,4541790,6212,5125790
1209,6208,4542790,6212,5126790
1209,6208,4543790,6212,5127790
1209,6208,4544790,6212,5128790
1209,6208,4544790,6212,5128790
1209,6208,4545110,6212,5129110
1209,6208,4545760,6212,5129760
1209,6208,4546350,6212,5130350
1209,6208,4547160,6212,5131160
1209,6208,4547160,6212,5139160
1209,6208,4548160,6212,5140160
1209,6208,4549160,6212,5141160
1209,6208,4550160,6212,5142160
1209,6208,4550630,6212,5142630
1209,6208,4551090,6212,5143090
1209,6208,4552090,6212,5144090
1209,6208,4553090,6212,5145090
1209,6208,4554090,6212,5146090
1209,6208,4555090,6212,5147090
1209,6208,4555410,6212,5147410
1209,6208,4555410,6212,5147410
1209,6208,4555410,6212,5147410
1209,6208,4556410,6212,5148410
1209,6208,4557410,6212,5149410
1209,6208,4558410,6212,5150410
1209,6208,4559220,6212,5151220
1209,6208,4560220,6212,5152220
1209,6208,4561220,6212,5153220
1209,6208,4562220,6212,5154220
1209,6208,4563220,6212,5155220
1209,6208,4564030,6212,5156030
1209,6208,4564260,6212,5156260
1209,6208,4565260,6212,5157260
1209,6208,4565580,6212,5157580
1209,6208,4566050,6212,5158050
1209,6208,4566860,6212,5158860
1209,6208,4566860,6212,5158860
1209,6208,4567860,6212,5159860
1209,6208,4568330,6212,5160330
1209,6208,4569330,6212,5161330
1209,6208,4569330,6212,5161330
1209,6208,4570330,6212,5162330
1209,6208,4570330,6212,5170330
1209,6208,4571330,6212,5171330
1209,6208,4575330,6212,5175330
1209,6208,4575800,6212,5175800
1209,6208,4576800,6212,5176800
1209,6208,4576800,6212,5176800
1209,6208,4577800,6212,5177800
1209,6208,4578800,6212,5178800
1209,6208,4579800,6212,5179800
1209,6208,4580800,6212,5180800
1209,6208,4581450,6212,5181450
1209,6208,4581920,6212,5181920
1209,6208,4582390,6212,5182390
1209,6208,4582860,6212,5182860
1209,6208,4582860,6212,5182860
1209,6208,4582860,6212,5190860
1209,6208,4583670,6212,5191670
1209,6208,4584670,6212,5192670
1209,6208,4585140,6212,5193140
1209,6208,4586140,6212,5194140
1209,6208,4587140,6212,5195140
1209,6208,4587140,6212,5195140
1209,6208,4587610,6212,5195610
1209,6208,4588610,6212,5196610
1209,6208,4589080,6212,5197080
1209,6208,4589890,6212,5197890
1209,6208,4590210,6212,5198210
1209,6208,4591210,6212,5199210
1209,6208,4592210,6212,5200210
1209,6208,4593210,6212,5201210
1209,6208,4593860,6212,5201860
1209,6208,4594860,6212,5202860
1209,6208,4594860,6212,5202860
1209,6208,4595860,6212,5203860
1209,6208,4595860,6212,5203860
1209,6208,4596670,6212,5204670
1209,6208,4597480,6212,5205480
1209,6208,4598480,6212,5206480
1209,6208,4599480,6212,5207480
1209,6208,4600290,6212,5208290
1209,6208,4600660,6212,5208660
1209,6208,4600660,6212,5208660
1209,6208,4600660,6212,5208660
1209,6208,4600770,6212,5208770
1209,6208,4601770,6212,5209770
1209,6208,4601930,6212,5209930
1209,6208,4601930,6212,5209930
1209,6208,4602930,6212,5210930
1209,6208,4602930,6212,5210930
1209,6208,4603930,6212,5211930
1209,6208,4604930,6212,5212930
1209,6208,4605400,6212,5213400
1209,6208,4605950,6212,5213950
1209,6208,4606950,6212,5214950
1209,6208,4610950,6212,5218950
1209,6208,4614950,6212,5222950
1209,6208,4615950,6212,5223950
1209,6208,4616760,6212,5224760
1209,6208,4617760,6212,5225760
1209,6208,4618230,6212,5226230
1209,6208,4622230,6212,5230230
1209,6208,4622690,6212,5230690
1209,6208,4623010,6212,5231010
1209,6208,4624010,6212,5232010
1209,6208,4625010,6212,5233010
1209,6208,4626010,6212,5234010
1209,6208,4627010,6212,5235010
1209,6208,4627010,6212,5235010
1209,6208,4628010,6212,5236010
1209,6208,4629010,6212,5237010
1209,6208,4630010,6212,5238010
1209,6208,4630010,6212,5238010
1209,6208,4630380,6212,5238380
1209,6208,4631190,6212,5239190
1209,6208,4632190,6212,5240190
1209,6208,4633000,6212,5241000
1209,6208,4634000,6212,5242000
1209,6208,4634000,6212,5242000
1209,6208,4635000,6212,5243000
1209,6208,4635320,6212,5243320
1209,6208,4636320,6212,5244320
