ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
955,4148,3590320,6212,3590320
955,4148,3591130,6212,3591130
955,4148,3591940,6212,3591940
955,4148,3592750,6212,3592750
955,4148,3593750,6212,3593750
956,4156,3594560,6212,3594560
956,4156,3595560,6212,3595560
956,4156,3596560,6212,3596560
956,4156,3597560,6212,3597560
956,4156,3598560,6212,3598560
956,4156,3599110,6212,3599110
956,4156,3599110,6212,3599110
956,4156,3599920,6212,3599920
956,4156,3600920,6212,3600920
956,4156,3600920,6212,3600920
957,4164,3601920,6212,3601920
957,4164,3602470,6212,3602470
957,4164,3603280,6212,3603280
957,4164,3603750,6212,3603750
957,4164,3604220,6212,3604220
957,4164,3604220,6212,3604220
957,4164,3605220,6212,3605220
957,4164,3606220,6212,3606220
957,4164,3606220,6212,3606220
957,4164,3607030,6212,3607030
957,4164,3607620,6212,3607620
957,4164,3607620,6212,3607620
958,4172,3608620,6212,3608620
958,4172,3608620,6212,3608620
958,4172,3609090,6212,3609090
958,4172,3609550,6212,3609550
958,4172,3610550,6212,3610550
958,4172,3611550,6212,3611550
958,4172,3611550,6212,3611550
958,4172,3612010,6212,3612010
958,4172,3613010,6212,3613010
958,4172,3613010,6212,3613010
958,4172,3613600,6212,3613600
959,4180,3617600,6212,3617600
959,4180,3617830,6212,3617830
959,4180,3618830,6212,3618830
959,4180,3619830,6212,3619830
959,4180,3620830,6212,3620830
959,4180,3621480,6212,3621480
959,4180,3621480,6212,3621480
959,4180,3622130,6212,3622130
960,4188,3623130,6212,3623130
960,4188,3623780,6212,3623780
960,4188,3624780,6212,3624780
960,4188,3625010,6212,3625010
960,4188,3626010,6212,3626010
960,4188,3627010,6212,3627010
960,4188,3627010,6212,3627010
960,4188,3627010,6212,3627010
961,4196,3629010,6212,3629010
961,4196,3629010,6212,3629010
961,4196,3630010,6212,3630010
961,4196,3631010,6212,3631010
961,4196,3631480,6212,3631480
961,4196,3631850,6212,3631850
961,4196,3632850,6212,3632850
961,4196,3632850,6212,3632850
961,4196,3633200,6212,3633200
961,4196,3633670,6212,3633670
962,4204,3641670,6212,3641670
962,4204,3642670,6212,3642670
962,4204,3642670,6212,3642670
962,4204,3643130,6212,3643130
962,4204,3643360,6212,3643360
963,4212,3644170,6212,3644170
963,4212,3644980,6212,3644980
963,4212,3645980,6212,3645980
963,4212,3646790,6212,3646790
963,4212,3646790,6212,3646790
963,4212,3646790,6212,3646790
963,4212,3647600,6212,3647600
963,4212,3648600,6212,3648600
963,4212,3649250,6212,3649250
963,4212,3650250,6212,3650250
964,4220,3651250,6212,3651250
964,4220,3651250,6212,3651250
964,4220,3652250,6212,3652250
964,4220,3653250,6212,3653250
964,4220,3654060,6212,3654060
964,4220,3655060,6212,3655060
964,4220,3655060,6212,3655060
964,4220,3655060,6212,3655060
964,4220,3655870,6212,3655870
964,4220,3655870,6212,3655870
964,4220,3656680,6212,3656680
964,4220,3657000,6212,3657000
965,4228,3658000,6212,3658000
965,4228,3659000,6212,3659000
965,4228,3660000,6212,3660000
965,4228,3660650,6212,3660650
965,4228,3661650,6212,3661650
965,4228,3662650,6212,3662650
965,4228,3663110,6212,3663110
965,4228,3663330,6212,3663330
965,4228,3664140,6212,3664140
965,4228,3664950,6212,3664950
966,4236,3665950,6212,3665950
966,4236,3666270,6212,3666270
966,4236,3666270,6212,3666270
966,4236,3667270,6212,3667270
966,4236,3667270,6212,3667270
966,4236,3667270,6212,3667270
966,4236,3667270,6212,3667270
966,4236,3668270,6212,3668270
966,4236,3668920,6212,3668920
966,4236,3669920,6212,3669920
966,4236,3670920,6212,3670920
966,4236,3671390,6212,3671390
966,4236,3672200,6212,3672200
966,4236,3672200,6212,3672200
967,4244,3673200,6212,3673200
967,4244,3673430,6212,3673430
967,4244,3674430,6212,3674430
967,4244,3674750,6212,3674750
967,4244,3675560,6212,3675560
967,4244,3676370,6212,3676370
967,4244,3677370,6212,3677370
967,4244,3677370,6212,3677370
967,4244,3678370,6212,3678370
967,4244,3678840,6212,3678840
967,4244,3678840,6212,3678840
967,4244,3679840,6212,3679840
967,4244,3679840,6212,3679840
968,4252,3680310,6212,3680310
968,4252,3681310,6212,3681310
968,4252,3681310,6212,3681310
968,4252,3682310,6212,3682310
968,4252,3682310,6212,3682310
968,4252,3683310,6212,3683310
968,4252,3684120,6212,3684120
968,4252,3684590,6212,3684590
968,4252,3684590,6212,3684590
968,4252,3685180,6212,3685180
968,4252,3685180,6212,3685180
968,4252,3685770,6212,3685770
968,4252,3686770,6212,3686770
969,4260,3687580,6212,3687580
969,4260,3687580,6212,3687580
969,4260,3688580,6212,3688580
969,4260,3689390,6212,3689390
969,4260,3689550,6212,3689550
969,4260,3689870,6212,3689870
969,4260,3689870,6212,3689870
969,4260,3690870,6212,3690870
969,4260,3690870,6212,3690870
969,4260,3690870,6212,3690870
969,4260,3691870,6212,3691870
970,4268,3692340,6212,3692340
970,4268,3692660,6212,3692660
970,4268,3693660,6212,3693660
970,4268,3694470,6212,3694470
970,4268,3694470,6212,3694470
970,4268,3694940,6212,3694940
970,4268,3694940,6212,3694940
970,4268,3695940,6212,3695940
970,4268,3695940,6212,3695940
970,4268,3696940,6212,3696940
971,4276,3697940,6212,3697940
971,4276,3698940,6212,3698940
971,4276,3698940,6212,3698940
971,4276,3698940,6212,3698940
971,4276,3699940,6212,3699940
971,4276,3700410,6212,3700410
971,4276,3701410,6212,3701410
971,4276,3701880,6212,3701880
971,4276,3702690,6212,3702690
971,4276,3703500,6212,3703500
971,4276,3704310,6212,3704310
971,4276,3704310,6212,3704310
971,4276,3704310,6212,3704310
971,4276,3704310,6212,3704310
972,4284,3704900,6212,3704900
972,4284,3705900,6212,3705900
972,4284,3705900,6212,3705900
972,4284,3706900,6212,3706900
972,4284,3707710,6212,3707710
972,4284,3708520,6212,3708520
972,4284,3709520,6212,3709520
972,4284,3709680,6212,3709680
972,4284,3710150,6212,3710150
972,4284,3710960,6212,3710960
972,4284,3711960,6212,3711960
972,4284,3712430,6212,3712430
973,4292,3713430,6212,3713430
973,4292,3714430,6212,3714430
973,4292,3714430,6212,3714430
973,4292,3715430,6212,3715430
973,4292,3715430,6212,3715430
973,4292,3716240,6212,3716240
973,4292,3716710,6212,3716710
973,4292,3717260,6212,3717260
973,4292,3717260,6212,3717260
973,4292,3718070,6212,3718070
973,4292,3719070,6212,3719070
974,4300,3719880,6212,3719880
974,4300,3720880,6212,3720880
974,4300,3721880,6212,3721880
974,4300,3721880,6212,3721880
974,4300,3722530,6212,3722530
974,4300,3723340,6212,3723340
974,4300,3724150,6212,3724150
974,4300,3725150,6212,3725150
974,4300,3725610,6212,3725610
974,4300,3726070,6212,3726070
975,4308,3726540,6212,3726540
975,4308,3726540,6212,3726540
975,4308,3726540,6212,3726540
975,4308,3727540,6212,3727540
975,4308,3728540,6212,3728540
975,4308,3728540,6212,3728540
975,4308,3729090,6212,3729090
975,4308,3729410,6212,3729410
975,4308,3730060,6212,3730060
975,4308,3730060,6212,3730060
975,4308,3730870,6212,3730870
975,4308,3731870,6212,3731870
975,4308,3732340,6212,3732340
975,4308,3732660,6212,3732660
975,4308,3732660,6212,3732660
975,4308,3733660,6212,3733660
976,4316,3734660,6212,3734660
976,4316,3735660,6212,3735660
976,4316,3736470,6212,3736470
976,4316,3737470,6212,3737470
976,4316,3738470,6212,3738470
976,4316,3738940,6212,3738940
976,4316,3739940,6212,3739940
977,4324,3741940,6212,3741940
977,4324,3742940,6212,3742940
977,4324,3742940,6212,3742940
977,4324,3743260,6212,3743260
977,4324,3743260,6212,3743260
977,4324,3743420,6212,3743420
977,4324,3743420,6212,3743420
977,4324,3744230,6212,3744230
977,4324,3745230,6212,3745230
977,4324,3745550,6212,3745550
977,4324,3746550,6212,3746550
977,4324,3747550,6212,3747550
977,4324,3747550,6212,3747550
977,4324,3747550,6212,3747550
977,4324,3748550,6212,3748550
977,4324,3748870,6212,3748870
977,4324,3749340,6212,3749340
977,4324,3749340,6212,3749340
978,4332,3750340,6212,3750340
978,4332,3751340,6212,3751340
978,4332,3751800,6212,3751800
978,4332,3752800,6212,3752800
978,4332,3753800,6212,3753800
978,4332,3754800,6212,3754800
978,4332,3755270,6212,3755270
978,4332,3756270,6212,3756270
978,4332,3757270,6212,3757270
978,4332,3757590,6212,3757590
979,4340,3758400,6212,3758400
979,4340,3759400,6212,3759400
979,4340,3760400,6212,3760400
979,4340,3760630,6212,3760630
979,4340,3761630,6212,3761630
979,4340,3762630,6212,3762630
979,4340,3763630,6212,3763630
979,4340,3764630,6212,3764630
979,4340,3765630,6212,3765630
980,4348,3766630,6212,3766630
980,4348,3767630,6212,3767630
980,4348,3767860,6212,3767860
980,4348,3768330,6212,3768330
980,4348,3768330,6212,3768330
980,4348,3768980,6212,3768980
980,4348,3769980,6212,3769980
980,4348,3770980,6212,3770980
980,4348,3771980,6212,3771980
980,4348,3772530,6212,3772530
981,4356,3773530,6212,3773530
981,4356,3774530,6212,3774530
981,4356,3775000,6212,3775000
981,4356,3775810,6212,3775810
981,4356,3776810,6212,3776810
981,4356,3777620,6212,3777620
981,4356,3777850,6212,3777850
982,4364,3781850,6212,3781850
982,4364,3782850,6212,3782850
982,4364,3782900,6212,3782900
982,4364,3783900,6212,3783900
982,4364,3783900,6212,3783900
982,4364,3784550,6212,3784550
982,4364,3784780,6212,3784780
982,4364,3785000,6212,3785000
982,4364,3786000,6212,3786000
982,4364,3786470,6212,3786470
983,4372,3788470,6212,3788470
983,4372,3789120,6212,3789120
983,4372,3789120,6212,3789120
983,4372,3790120,6212,3790120
983,4372,3791120,6212,3791120
983,4372,3791590,6212,3791590
983,4372,3792400,6212,3792400
983,4372,3793400,6212,3793400
983,4372,3793870,6212,3793870
983,4372,3794680,6212,3794680
983,4372,3794680,6212,3794680
984,4380,3795490,6212,3795490
984,4380,3795960,6212,3795960
984,4380,3796960,6212,3796960
984,4380,3797960,6212,3797960
984,4380,3798960,6212,3798960
984,4380,3799430,6212,3799430
984,4380,3799800,6212,3799800
984,4380,3799800,6212,3799800
984,4380,3800120,6212,3800120
984,4380,3801120,6212,3801120
984,4380,3802120,6212,3802120
984,4380,3802350,6212,3802350
985,4388,3802820,6212,3802820
985,4388,3803630,6212,3803630
985,4388,3804630,6212,3804630
985,4388,3805100,6212,3805100
985,4388,3805910,6212,3805910
985,4388,3806380,6212,3806380
985,4388,3807380,6212,3807380
985,4388,3808380,6212,3808380
985,4388,3809380,6212,3809380
986,4396,3810380,6212,3810380
986,4396,3811380,6212,3811380
986,4396,3811380,6212,3811380
986,4396,3812380,6212,3812380
986,4396,3813380,6212,3813380
986,4396,3813850,6212,3813850
986,4396,3814850,6212,3814850
986,4396,3815850,6212,3815850
986,4396,3816850,6212,3816850
987,4404,3817500,6212,3817500
987,4404,3818310,6212,3818310
987,4404,3819120,6212,3819120
987,4404,3820120,6212,3820120
987,4404,3820120,6212,3820120
987,4404,3821120,6212,3821120
987,4404,3821350,6212,3821350
987,4404,3822350,6212,3822350
987,4404,3823160,6212,3823160
987,4404,3824160,6212,3824160
987,4404,3824480,6212,3824480
987,4404,3825290,6212,3825290
988,4412,3826290,6212,3826290
988,4412,3827290,6212,3827290
988,4412,3828100,6212,3828100
988,4412,3828320,6212,3828320
988,4412,3828320,6212,3828320
988,4412,3829320,6212,3829320
988,4412,3829790,6212,3829790
988,4412,3830790,6212,3830790
988,4412,3831600,6212,3831600
988,4412,3832410,6212,3832410
989,4420,3833410,6212,3833410
989,4420,3833880,6212,3833880
989,4420,3834690,6212,3834690
989,4420,3835690,6212,3835690
989,4420,3836500,6212,3836500
989,4420,3837500,6212,3837500
989,4420,3838500,6212,3838500
989,4420,3839500,6212,3839500
989,4420,3839500,6212,3839500
989,4420,3840500,6212,3840500
990,4428,3841310,6212,3841310
990,4428,3842120,6212,3842120
990,4428,3842350,6212,3842350
990,4428,3842670,6212,3842670
990,4428,3843670,6212,3843670
990,4428,3843670,6212,3843670
990,4428,3844670,6212,3844670
990,4428,3844670,6212,3844670
990,4428,3845480,6212,3845480
990,4428,3845480,6212,3845480
990,4428,3846290,6212,3846290
990,4428,3846290,6212,3846290
990,4428,3846880,6212,3846880
990,4428,3846880,6212,3846880
990,4428,3846880,6212,3846880
990,4428,3846880,6212,3846880
990,4428,3847880,6212,3847880
991,4436,3848350,6212,3848350
991,4436,3849350,6212,3849350
991,4436,3849350,6212,3849350
991,4436,3850350,6212,3850350
991,4436,3850350,6212,3850350
991,4436,3850940,6212,3850940
991,4436,3851410,6212,3851410
991,4436,3852060,6212,3852060
992,4444,3856060,6212,3856060
992,4444,3856530,6212,3856530
992,4444,3857340,6212,3857340
992,4444,3857340,6212,3857340
992,4444,3857810,6212,3857810
992,4444,3858180,6212,3858180
992,4444,3858180,6212,3858180
992,4444,3859180,6212,3859180
992,4444,3860180,6212,3860180
992,4444,3860410,6212,3860410
992,4444,3860410,6212,3860410
993,4452,3861220,6212,3861220
993,4452,3862220,6212,3862220
993,4452,3862380,6212,3862380
993,4452,3863190,6212,3863190
993,4452,3863350,6212,3863350
993,4452,3864350,6212,3864350
993,4452,3865160,6212,3865160
993,4452,3865970,6212,3865970
993,4452,3866780,6212,3866780
993,4452,3867780,6212,3867780
994,4460,3868780,6212,3868780
994,4460,3869780,6212,3869780
994,4460,3870010,6212,3870010
994,4460,3870010,6212,3870010
994,4460,3871010,6212,3871010
994,4460,3872010,6212,3872010
994,4460,3873010,6212,3873010
994,4460,3874010,6212,3874010
994,4460,3874010,6212,3874010
994,4460,3874010,6212,3874010
995,4468,3874330,6212,3874330
996,4476,3875140,6212,3875140
996,4476,3876140,6212,3876140
996,4476,3876510,6212,3876510
996,4476,3877510,6212,3877510
996,4476,3878510,6212,3878510
996,4476,3879320,6212,3879320
996,4476,3879320,6212,3879320
996,4476,3880320,6212,3880320
996,4476,3881320,6212,3881320
996,4476,3881320,6212,3881320
996,4476,3881320,6212,3881320
997,4484,3882130,6212,3882130
997,4484,3882940,6212,3882940
997,4484,3883750,6212,3883750
997,4484,3884220,6212,3884220
997,4484,3884690,6212,3884690
997,4484,3885160,6212,3885160
997,4484,3885160,6212,3885160
997,4484,3885970,6212,3885970
997,4484,3885970,6212,3885970
997,4484,3886970,6212,3886970
997,4484,3887440,6212,3887440
997,4484,3887910,6212,3887910
997,4484,3888910,6212,3888910
997,4484,3888910,6212,3888910
997,4484,3889910,6212,3889910
997,4484,3890910,6212,3890910
997,4484,3891910,6212,3891910
997,4484,3892910,6212,3892910
997,4484,3893380,6212,3893380
997,4484,3893380,6212,3893380
997,4484,3894380,6212,3894380
997,4484,3895380,6212,3895380
997,4484,3895380,6212,3895380
997,4484,3896380,6212,3896380
998,4492,3897380,6212,3897380
998,4492,3898190,6212,3898190
998,4492,3899000,6212,3899000
998,4492,3899000,6212,3899000
998,4492,3900000,6212,3900000
998,4492,3901000,6212,3901000
998,4492,3901320,6212,3901320
998,4492,3901320,6212,3901320
998,4492,3901790,6212,3901790
998,4492,3901790,6212,3901790
998,4492,3902600,6212,3902600
998,4492,3903600,6212,3903600
999,4500,3904600,6212,3904600
999,4500,3905070,6212,3905070
999,4500,3906070,6212,3906070
999,4500,3907070,6212,3907070
999,4500,3907070,6212,3907070
999,4500,3908070,6212,3908070
999,4500,3909070,6212,3909070
999,4500,3910070,6212,3910070
999,4500,3910540,6212,3910540
999,4500,3911540,6212,3911540
1000,4508,3912540,6212,3912540
1000,4508,3913350,6212,3913350
1000,4508,3914350,6212,3914350
1000,4508,3915160,6212,3915160
1000,4508,3916160,6212,3916160
1000,4508,3917160,6212,3917160
1000,4508,3917160,6212,3917160
1000,4508,3917480,6212,3917480
1000,4508,3918290,6212,3918290
1001,4516,3919290,6212,3919290
1001,4516,3919290,6212,3919290
1001,4516,3920290,6212,3920290
1001,4516,3920940,6212,3920940
1001,4516,3921940,6212,3921940
1001,4516,3922260,6212,3922260
1001,4516,3922730,6212,3922730
1001,4516,3923280,6212,3923280
1001,4516,3923280,6212,3923280
1001,4516,3923280,6212,3923280
1001,4516,3924280,6212,3924280
1001,4516,3924750,6212,3924750
1002,4524,3925020,6212,3925020
1002,4524,3925020,6212,3925020
1002,4524,3925670,6212,3925670
1002,4524,3926670,6212,3926670
1002,4524,3927670,6212,3927670
1002,4524,3928670,6212,3928670
1002,4524,3929140,6212,3929140
1002,4524,3930140,6212,3930140
1002,4524,3930610,6212,3930610
1002,4524,3931610,6212,3931610
1002,4524,3931610,6212,3931610
1003,4532,3932610,6212,3932610
1003,4532,3933610,6212,3933610
1003,4532,3934610,6212,3934610
1003,4532,3935260,6212,3935260
1003,4532,3936260,6212,3936260
1003,4532,3936490,6212,3936490
1004,4540,3944490,6212,3944490
1004,4540,3945490,6212,3945490
1004,4540,3945490,6212,3945490
1004,4540,3946490,6212,3946490
1004,4540,3946490,6212,3946490
1005,4548,3947490,6212,3947490
1005,4548,3947810,6212,3947810
1005,4548,3948280,6212,3948280
1005,4548,3948930,6212,3948930
1005,4548,3949400,6212,3949400
1005,4548,3950400,6212,3950400
1005,4548,3951050,6212,3951050
1005,4548,3951600,6212,3951600
1005,4548,3951600,6212,3951600
1005,4548,3952600,6212,3952600
1006,4556,3953070,6212,3953070
1006,4556,3953070,6212,3953070
1006,4556,3954070,6212,3954070
1006,4556,3955070,6212,3955070
1006,4556,3956070,6212,3956070
1006,4556,3956070,6212,3956070
1006,4556,3956880,6212,3956880
1006,4556,3957880,6212,3957880
1006,4556,3958880,6212,3958880
1007,4564,3959880,6212,3959880
1007,4564,3960880,6212,3960880
1007,4564,3961880,6212,3961880
1007,4564,3962350,6212,3962350
1007,4564,3963350,6212,3963350
1007,4564,3964350,6212,3964350
1007,4564,3964350,6212,3964350
1007,4564,3964350,6212,3964350
1007,4564,3964810,6212,3964810
1007,4564,3965620,6212,3965620
1007,4564,3965990,6212,3965990
1008,4572,3966430,6212,3966430
1009,4580,3967430,6212,3967430
1009,4580,3968430,6212,3968430
1009,4580,3969080,6212,3969080
1009,4580,3969080,6212,3969080
1009,4580,3970080,6212,3970080
1009,4580,3970890,6212,3970890
1009,4580,3971890,6212,3971890
1009,4580,3972890,6212,3972890
1009,4580,3973890,6212,3973890
1009,4580,3974890,6212,3974890
1009,4580,3975890,6212,3975890
1009,4580,3976700,6212,3976700
1009,4580,3976700,6212,3976700
1009,4580,3976920,6212,3976920
1009,4580,3977920,6212,3977920
1009,4580,3978390,6212,3978390
1009,4580,3979390,6212,3979390
1009,4580,3980200,6212,3980200
1009,4580,3980200,6212,3980200
1009,4580,3981200,6212,3981200
1010,4588,3982200,6212,3982200
1010,4588,3983200,6212,3983200
1010,4588,3983850,6212,3983850
1010,4588,3984320,6212,3984320
1010,4588,3985320,6212,3985320
1010,4588,3986320,6212,3986320
1010,4588,3987130,6212,3987130
1010,4588,3987500,6212,3987500
1010,4588,3988500,6212,3988500
1010,4588,3988970,6212,3988970
1011,4596,3989970,6212,3989970
1011,4596,3990450,6212,3990450
1011,4596,3990920,6212,3990920
1011,4596,3992920,6212,3992920
1011,4596,3993920,6212,3993920
1012,4604,4001920,6212,4001920
1012,4604,4001920,6212,4001920
1012,4604,4002730,6212,4002730
1012,4604,4003540,6212,4003540
1013,4612,4004540,6212,4004540
1013,4612,4005540,6212,4005540
1013,4612,4006540,6212,4006540
1013,4612,4006540,6212,4006540
1013,4612,4007540,6212,4007540
1013,4612,4008540,6212,4008540
1013,4612,4008540,6212,4008540
1013,4612,4008540,6212,4008540
1013,4612,4009350,6212,4009350
1013,4612,4010160,6212,4010160
1013,4612,4011160,6212,4011160
1013,4612,4011810,6212,4011810
1013,4612,4011810,6212,4011810
1014,4620,4012810,6212,4012810
1014,4620,4013810,6212,4013810
1014,4620,4014810,6212,4014810
1014,4620,4015810,6212,4015810
1014,4620,4016810,6212,4016810
1014,4620,4017400,6212,4017400
1014,4620,4018400,6212,4018400
1014,4620,4019400,6212,4019400
1014,4620,4019870,6212,4019870
1015,4628,4020870,6212,4020870
1015,4628,4021870,6212,4021870
1015,4628,4022870,6212,4022870
1015,4628,4023870,6212,4023870
1015,4628,4024870,6212,4024870
1015,4628,4025870,6212,4025870
1015,4628,4026870,6212,4026870
1015,4628,4027330,6212,4027330
1015,4628,4028140,6212,4028140
1016,4636,4028950,6212,4028950
1016,4636,4028950,6212,4028950
1016,4636,4029950,6212,4029950
1016,4636,4030950,6212,4030950
1016,4636,4031950,6212,4031950
1016,4636,4032950,6212,4032950
1016,4636,4033420,6212,4033420
1016,4636,4033420,6212,4033420
1016,4636,4034420,6212,4034420
1017,4644,4035420,6212,4035420
1017,4644,4036420,6212,4036420
1017,4644,4037420,6212,4037420
1017,4644,4037420,6212,4037420
1017,4644,4037420,6212,4037420
1017,4644,4038230,6212,4038230
1017,4644,4039040,6212,4039040
1017,4644,4040040,6212,4040040
1017,4644,4040040,6212,4040040
1017,4644,4040040,6212,4040040
1017,4644,4040040,6212,4040040
1018,4652,4041040,6212,4041040
1018,4652,4042040,6212,4042040
1018,4652,4043040,6212,4043040
1018,4652,4043510,6212,4043510
1018,4652,4044510,6212,4044510
1018,4652,4045320,6212,4045320
1018,4652,4046320,6212,4046320
1018,4652,4046320,6212,4046320
1019,4660,4047320,6212,4047320
1019,4660,4048320,6212,4048320
1019,4660,4048970,6212,4048970
1019,4660,4049970,6212,4049970
1019,4660,4050970,6212,4050970
1019,4660,4051970,6212,4051970
1019,4660,4052970,6212,4052970
1019,4660,4053620,6212,4053620
1019,4660,4053620,6212,4053620
1020,4668,4054090,6212,4054090
1020,4668,4054900,6212,4054900
1020,4668,4055550,6212,4055550
1020,4668,4056550,6212,4056550
1020,4668,4057550,6212,4057550
1020,4668,4057550,6212,4057550
1020,4668,4058550,6212,4058550
1020,4668,4059550,6212,4059550
1020,4668,4060550,6212,4060550
1020,4668,4061550,6212,4061550
1020,4668,4062550,6212,4062550
1021,4676,4063200,6212,4063200
1021,4676,4063670,6212,4063670
1021,4676,4064480,6212,4064480
1021,4676,4065130,6212,4065130
1021,4676,4065940,6212,4065940
1021,4676,4066260,6212,4066260
1021,4676,4066850,6212,4066850
1021,4676,4066850,6212,4066850
1021,4676,4067850,6212,4067850
1021,4676,4068850,6212,4068850
1021,4676,4069850,6212,4069850
1021,4676,4070850,6212,4070850
1021,4676,4071170,6212,4071170
1021,4676,4071980,6212,4071980
1022,4684,4072630,6212,4072630
1022,4684,4072630,6212,4072630
1022,4684,4073630,6212,4073630
1022,4684,4073790,6212,4073790
1022,4684,4074260,6212,4074260
1022,4684,4075070,6212,4075070
1022,4684,4075070,6212,4075070
1022,4684,4075390,6212,4075390
1022,4684,4076390,6212,4076390
1022,4684,4077390,6212,4077390
1022,4684,4078390,6212,4078390
1022,4684,4078390,6212,4078390
1022,4684,4078390,6212,4078390
1022,4684,4079390,6212,4079390
1023,4692,4080390,6212,4080390
1023,4692,4081390,6212,4081390
1023,4692,4082390,6212,4082390
1023,4692,4082390,6212,4082390
1023,4692,4082390,6212,4082390
1023,4692,4082390,6212,4082390
1023,4692,4083390,6212,4083390
1023,4692,4083390,6212,4083390
1023,4692,4084390,6212,4084390
1024,4700,4085390,6212,4085390
1024,4700,4086390,6212,4086390
1024,4700,4086710,6212,4086710
1024,4700,4087520,6212,4087520
1024,4700,4088330,6212,4088330
1024,4700,4089330,6212,4089330
1024,4700,4089800,6212,4089800
1024,4700,4089800,6212,4089800
1024,4700,4089800,6212,4089800
1024,4700,4089800,6212,4089800
1025,4708,4090800,6212,4090800
1025,4708,4091610,6212,4091610
1025,4708,4092610,6212,4092610
1025,4708,4093420,6212,4093420
1025,4708,4093420,6212,4093420
1025,4708,4094230,6212,4094230
1025,4708,4094230,6212,4094230
1025,4708,4095230,6212,4095230
1025,4708,4096230,6212,4096230
1025,4708,4096700,6212,4096700
1025,4708,4097700,6212,4097700
1025,4708,4098700,6212,4098700
1025,4708,4099170,6212,4099170
1026,4716,4100170,6212,4100170
1026,4716,4101170,6212,4101170
1026,4716,4102170,6212,4102170
1026,4716,4102640,6212,4102640
1026,4716,4103640,6212,4103640
1026,4716,4104640,6212,4104640
1026,4716,4105450,6212,4105450
1026,4716,4105910,6212,4105910
1026,4716,4106910,6212,4106910
1027,4724,4107720,6212,4107720
1028,4732,4107950,6212,4107950
1028,4732,4108760,6212,4108760
1028,4732,4108760,6212,4108760
1028,4732,4108760,6212,4108760
1028,4732,4108760,6212,4108760
1028,4732,4109760,6212,4109760
1028,4732,4109990,6212,4109990
1028,4732,4110990,6212,4110990
1028,4732,4110990,6212,4110990
1028,4732,4111460,6212,4111460
1028,4732,4112460,6212,4112460
1028,4732,4113460,6212,4113460
1028,4732,4113460,6212,4113460
1028,4732,4114460,6212,4114460
1029,4740,4115460,6212,4115460
1029,4740,4116460,6212,4116460
1029,4740,4116460,6212,4116460
1029,4740,4116460,6212,4116460
1029,4740,4117460,6212,4117460
1029,4740,4118460,6212,4118460
1029,4740,4119050,6212,4119050
1029,4740,4119860,6212,4119860
1029,4740,4120860,6212,4120860
1029,4740,4121860,6212,4121860
1029,4740,4122860,6212,4122860
1029,4740,4123410,6212,4123410
1029,4740,4123730,6212,4123730
1029,4740,4124730,6212,4124730
1029,4740,4124730,6212,4124730
1029,4740,4125730,6212,4125730
1029,4740,4125730,6212,4125730
1029,4740,4127730,6212,4127730
1029,4740,4128200,6212,4128200
1029,4740,4129010,6212,4129010
1030,4748,4130010,6212,4130010
1030,4748,4130240,6212,4130240
1030,4748,4131050,6212,4131050
1030,4748,4132050,6212,4132050
1030,4748,4133050,6212,4133050
1030,4748,4134050,6212,4134050
1030,4748,4134520,6212,4134520
1030,4748,4135520,6212,4135520
1030,4748,4136520,6212,4136520
1030,4748,4137520,6212,4137520
1030,4748,4137520,6212,4137520
1031,4756,4138520,6212,4138520
1031,4756,4138520,6212,4138520
1031,4756,4139520,6212,4139520
1031,4756,4139840,6212,4139840
1031,4756,4140060,6212,4140060
1031,4756,4140060,6212,4140060
1031,4756,4141060,6212,4141060
1031,4756,4141530,6212,4141530
1031,4756,4142530,6212,4142530
1031,4756,4143530,6212,4143530
1032,4764,4144530,6212,4144530
1032,4764,4145000,6212,4145000
1032,4764,4146000,6212,4146000
1032,4764,4146000,6212,4146000
1032,4764,4147000,6212,4147000
1032,4764,4147320,6212,4147320
1032,4764,4147320,6212,4147320
1032,4764,4148320,6212,4148320
1032,4764,4149130,6212,4149130
1032,4764,4149600,6212,4149600
1032,4764,4150410,6212,4150410
1032,4764,4151220,6212,4151220
1032,4764,4152220,6212,4152220
1033,4772,4153220,6212,4153220
1033,4772,4154030,6212,4154030
1033,4772,4154030,6212,4154030
1033,4772,4155030,6212,4155030
1033,4772,4155840,6212,4155840
1033,4772,4156840,6212,4156840
1033,4772,4157840,6212,4157840
1033,4772,4157840,6212,4157840
1033,4772,4157840,6212,4157840
1034,4780,4158840,6212,4158840
1034,4780,4158840,6212,4158840
1034,4780,4159840,6212,4159840
1034,4780,4160840,6212,4160840
1034,4780,4161650,6212,4161650
