ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
829302.33,57.11,43.54,758586.13,52.24
829302.33,57.11,43.54,758586.13,52.24
829353.86,57.15,43.58,758586.13,52.27
829093.93,57.14,43.57,759093.11,52.32
828857.95,57.14,43.58,758890.93,52.32
828909.48,57.18,43.61,758890.93,52.35
828739.55,57.17,43.61,758645.4,52.34
828893.82,57.21,43.64,758747.76,52.37
828945.35,57.25,43.68,758844.27,52.41
828996.88,57.28,43.72,759060.98,52.45
829048.41,57.32,43.75,759467.17,52.51
829099.94,57.35,43.79,759976.39,52.57
828863.42,57.35,43.78,759853.65,52.58
828914.95,57.39,43.82,759853.43,52.6
828966.48,57.42,43.86,759853.06,52.63
829197.33,57.46,43.89,759853.06,52.65
829351.6,57.5,43.93,759943.8,52.68
829351.6,57.5,43.93,759943.9,52.68
829351.6,57.5,43.93,759943.9,52.68
829403.13,57.53,43.97,760021.15,52.72
829557.39,57.57,44.0,760082.25,52.75
829400.79,57.57,44.0,760318.67,52.77
829555.06,57.6,44.04,760089.58,52.78
829295.13,57.6,44.03,759841.48,52.77
829455.45,57.63,44.06,760940.74,52.87
829506.98,57.66,44.1,760940.51,52.9
829271.0,57.67,44.1,761852.3,52.98
829322.53,57.7,44.14,761851.93,53.01
829374.06,57.74,44.17,761851.93,53.04
829425.59,57.78,44.21,761851.93,53.07
829139.07,57.77,44.2,761274.93,53.04
828879.14,57.76,44.2,760931.8,53.03
828879.14,57.76,44.2,760931.8,53.03
829045.04,57.79,44.23,760935.45,53.05
828813.48,57.8,44.23,760932.82,53.06
828973.79,57.83,44.26,760941.27,53.08
828824.12,57.83,44.26,761031.3,53.1
828588.14,57.83,44.26,761789.17,53.17
828639.67,57.87,44.3,762081.38,53.22
828799.98,57.9,44.33,762139.31,53.24
828508.23,57.89,44.32,761828.36,53.23
828662.49,57.93,44.36,761827.77,53.25
828662.49,57.93,44.36,762040.8,53.27
828662.49,57.93,44.36,762040.8,53.27
828714.02,57.96,44.4,762040.8,53.3
828765.55,58.0,44.43,762040.8,53.33
828539.57,58.0,44.44,761995.15,53.34
828551.09,58.0,44.44,761998.46,53.34
828291.17,58.0,44.43,761998.46,53.36
828451.48,58.03,44.46,762052.42,53.38
828503.01,58.06,44.5,762065.12,53.41
828346.47,58.07,44.5,761998.57,53.42
828346.47,58.07,44.5,761958.27,53.41
828120.49,58.07,44.5,761900.42,53.43
828274.76,58.11,44.54,761891.61,53.45
828435.07,58.14,44.57,763027.89,53.55
828589.34,58.17,44.61,763380.39,53.6
828640.87,58.21,44.64,763380.17,53.63
828404.89,58.21,44.65,763084.17,53.62
828559.15,58.25,44.68,763083.8,53.65
828719.47,58.28,44.72,763083.8,53.67
828483.49,58.28,44.72,763083.8,53.68
828673.51,58.31,44.75,763131.67,53.7
828827.78,58.35,44.78,763150.16,53.73
828659.73,58.36,44.79,763083.8,53.74
828890.59,58.4,44.83,764294.14,53.85
828942.12,58.43,44.87,764479.13,53.89
828942.12,58.43,44.87,764430.02,53.89
829096.38,58.47,44.91,764806.87,53.94
828936.71,58.47,44.9,764775.04,53.94
829097.02,58.5,44.93,764746.27,53.96
829148.55,58.54,44.97,764921.24,54.0
829302.82,58.58,45.01,765013.21,54.03
829066.84,58.58,45.01,764937.02,54.05
828918.66,58.57,45.01,764792.68,54.04
829084.56,58.6,45.04,764904.47,54.07
828853.0,58.61,45.04,764881.81,54.08
828853.0,58.61,45.04,764936.11,54.09
828535.92,58.6,45.03,764610.5,54.08
828696.24,58.63,45.06,764610.5,54.1
828460.26,58.63,45.07,764610.5,54.11
828658.53,58.67,45.1,764610.5,54.14
828818.85,58.7,45.14,764613.97,54.15
828647.09,58.7,45.13,764423.02,54.15
828647.09,58.7,45.13,764397.66,54.15
828421.11,58.7,45.14,764394.19,54.17
828575.38,58.74,45.17,764394.19,54.19
828589.41,58.74,45.18,764456.78,54.19
828589.41,58.74,45.18,764486.27,54.2
828640.94,58.78,45.21,764486.27,54.23
828801.26,58.81,45.24,764486.27,54.25
828821.21,58.81,45.24,764489.87,54.25
828821.21,58.81,45.24,764461.52,54.24
828585.22,58.81,45.25,765093.71,54.31
828428.33,58.81,45.24,764974.51,54.31
828588.64,58.84,45.27,765016.63,54.33
828742.91,58.88,45.31,765434.3,54.38
828794.44,58.92,45.35,765552.77,54.42
828624.51,58.91,45.35,765171.31,54.4
828778.78,58.95,45.39,765254.38,54.43
828552.8,58.96,45.39,765597.28,54.48
828604.33,58.99,45.43,765715.75,54.52
828764.64,59.02,45.46,765743.48,54.54
828615.87,59.02,45.45,765598.99,54.53
828667.4,59.06,45.49,765717.47,54.57
828673.31,59.06,45.49,765751.69,54.57
828356.23,59.05,45.48,765440.04,54.56
828407.76,59.09,45.52,765499.08,54.6
828237.84,59.08,45.52,765676.44,54.62
828392.1,59.12,45.56,765675.85,54.65
828443.63,59.16,45.59,765675.85,54.68
828495.16,59.2,45.63,765675.85,54.71
828337.97,59.19,45.63,765563.59,54.71
828101.99,59.2,45.63,765487.4,54.72
828101.99,59.2,45.63,765451.62,54.72
828153.52,59.24,45.67,765451.62,54.75
828313.84,59.27,45.7,765633.08,54.78
828077.57,59.26,45.7,765335.92,54.77
827841.59,59.27,45.7,765281.6,54.79
827841.59,59.27,45.7,765226.68,54.78
827579.38,59.26,45.7,764945.75,54.78
827319.46,59.26,45.69,764692.13,54.77
827370.99,59.29,45.73,764825.68,54.81
827370.99,59.29,45.73,764825.68,54.81
827373.79,59.3,45.73,764829.29,54.81
827572.07,59.33,45.77,764568.59,54.82
827328.13,59.33,45.76,764270.16,54.81
827488.45,59.36,45.8,765982.41,54.95
827252.47,59.37,45.8,765749.82,54.95
826992.54,59.36,45.79,765462.22,54.94
827044.07,59.4,45.83,765461.99,54.98
826784.14,59.39,45.83,765185.4,54.97
826494.21,59.39,45.82,764990.2,54.97
826654.53,59.42,45.85,764989.83,54.99
826706.06,59.46,45.89,764989.83,55.02
826470.08,59.46,45.89,764989.83,55.04
826630.4,59.49,45.93,765075.13,55.06
826647.09,59.49,45.93,765179.51,55.07
826411.11,59.5,45.93,765132.39,55.08
826151.18,59.49,45.93,764597.97,55.06
826311.5,59.52,45.96,764634.44,55.08
826067.56,59.52,45.95,764686.02,55.1
826221.83,59.56,45.99,764611.36,55.12
825961.9,59.55,45.99,764742.7,55.14
825961.9,59.55,45.99,764687.66,55.14
825725.92,59.56,45.99,765664.51,55.22
825777.45,59.59,46.03,765413.01,55.24
825777.45,59.59,46.03,765608.2,55.25
825933.38,59.62,46.05,765907.16,55.29
825955.69,59.62,46.06,766036.36,55.3
825841.43,59.63,46.07,765838.34,55.3
825995.7,59.67,46.11,765837.74,55.33
825735.77,59.67,46.1,765837.74,55.34
825787.3,59.71,46.14,765837.74,55.37
825947.62,59.74,46.17,765898.92,55.4
825962.24,59.74,46.17,765901.49,55.4
825873.16,59.75,46.18,765863.43,55.41
825873.16,59.75,46.18,765827.42,55.4
826104.02,59.79,46.22,765804.31,55.42
826264.34,59.82,46.25,766305.84,55.48
826109.95,59.82,46.25,766148.2,55.47
826161.48,59.86,46.29,766227.1,55.51
826392.34,59.9,46.33,765956.65,55.52
826443.87,59.93,46.37,766593.72,55.59
826157.35,59.93,46.36,767178.44,55.65
826208.88,59.97,46.4,767178.44,55.68
825972.9,59.97,46.41,766922.94,55.68
826127.16,60.01,46.45,766922.94,55.71
826127.16,60.01,46.45,766967.58,55.71
826178.69,60.05,46.48,766967.58,55.75
826230.22,60.09,46.52,766967.58,55.78
826384.49,60.13,46.56,767264.37,55.83
826384.49,60.13,46.56,767250.47,55.83
826384.49,60.13,46.56,767216.43,55.82
826390.1,60.13,46.56,767231.07,55.83
826441.63,60.17,46.6,767530.33,55.88
826493.16,60.21,46.64,767990.57,55.95
826493.16,60.21,46.64,768026.76,55.95
826544.69,60.25,46.68,768498.92,56.02
826544.69,60.25,46.68,768500.5,56.02
826544.69,60.25,46.68,768480.89,56.02
826596.22,60.29,46.72,768480.67,56.05
826750.49,60.33,46.76,768480.3,56.08
826802.02,60.37,46.8,768480.3,56.11
826853.55,60.41,46.84,768480.3,56.14
826905.08,60.45,46.88,768480.3,56.17
827065.4,60.48,46.91,768908.0,56.23
826829.42,60.48,46.92,768830.1,56.24
826989.73,60.51,46.95,768884.48,56.26
826753.21,60.51,46.94,768565.98,56.25
826907.48,60.55,46.98,769104.89,56.32
826747.55,60.55,46.98,769096.0,56.33
826799.08,60.59,47.02,769095.77,56.36
826799.08,60.59,47.02,769182.46,56.37
826850.61,60.63,47.06,769182.09,56.4
826614.63,60.63,47.07,769714.07,56.46
826354.7,60.63,47.06,769463.09,56.45
826406.23,60.67,47.1,769463.09,56.49
826409.04,60.67,47.1,769487.05,56.49
826260.27,60.66,47.1,769329.41,56.48
826311.8,60.7,47.14,769329.41,56.52
826510.07,60.74,47.18,769668.1,56.57
826664.34,60.78,47.22,769744.99,56.6
826818.6,60.83,47.26,769978.89,56.64
826821.41,60.83,47.26,769995.46,56.64
826872.94,60.87,47.3,770744.37,56.73
826924.47,60.91,47.34,770862.85,56.78
826664.54,60.9,47.33,770504.96,56.76
826504.62,60.9,47.33,770412.4,56.77
826664.93,60.93,47.37,770440.13,56.79
826819.2,60.97,47.41,770532.1,56.82
827017.48,61.01,47.45,770783.51,56.86
826781.5,61.02,47.45,770707.33,56.88
826833.03,61.06,47.49,770707.1,56.91
826589.09,61.05,47.49,770919.43,56.94
826640.62,61.09,47.53,770919.06,56.98
826871.47,61.14,47.57,770919.06,57.0
826923.0,61.18,47.61,770919.06,57.03
826663.08,61.17,47.61,770450.4,57.01
826823.39,61.2,47.64,770619.55,57.04
826874.92,61.25,47.68,770803.53,57.09
826926.45,61.29,47.72,771193.84,57.16
826977.98,61.33,47.76,771795.92,57.23
826742.0,61.33,47.76,771570.46,57.24
826572.07,61.33,47.76,771604.74,57.25
826623.6,61.37,47.8,771723.21,57.29
826675.13,61.41,47.84,771782.25,57.33
826726.66,61.45,47.88,771782.03,57.37
826466.74,61.45,47.88,771631.48,57.37
826518.27,61.49,47.92,771631.11,57.4
826569.8,61.53,47.96,771631.11,57.44
826730.11,61.56,47.99,771631.11,57.46
826494.13,61.57,48.0,771631.11,57.48
826692.41,61.61,48.04,771722.44,57.51
826858.31,61.64,48.07,771631.11,57.52
826858.31,61.64,48.07,771832.99,57.54
827056.59,61.68,48.12,773079.69,57.66
827287.45,61.72,48.16,773477.79,57.71
827055.89,61.73,48.16,773179.14,57.71
827216.2,61.76,48.2,773178.93,57.73
827267.73,61.8,48.24,773178.54,57.76
827319.26,61.85,48.28,773178.54,57.8
827083.28,61.85,48.28,773178.54,57.82
827094.81,61.85,48.28,773181.09,57.82
827146.34,61.89,48.33,773181.09,57.85
827146.34,61.89,48.33,773163.77,57.85
826989.74,61.89,48.32,772976.82,57.85
827041.27,61.93,48.37,773269.83,57.91
826804.75,61.93,48.36,773464.53,57.93
826965.06,61.96,48.4,773418.94,57.95
826808.46,61.96,48.4,773688.6,57.98
826859.99,62.0,48.44,773974.43,58.04
826719.64,62.0,48.43,773835.11,58.03
826719.64,62.0,48.43,773804.97,58.03
826771.17,62.04,48.48,774324.61,58.11
826771.17,62.04,48.48,774346.14,58.11
826822.7,62.08,48.52,774345.91,58.14
826874.23,62.13,48.56,774345.54,58.18
827105.09,62.17,48.6,774345.54,58.2
827156.62,62.21,48.64,774345.54,58.24
827208.15,62.25,48.69,774682.98,58.3
827406.43,62.29,48.73,774604.38,58.32
827162.49,62.29,48.72,774265.83,58.31
826925.97,62.29,48.72,773964.08,58.3
826925.97,62.29,48.72,774086.22,58.31
826977.5,62.33,48.76,774458.85,58.37
827029.03,62.37,48.81,775185.03,58.46
827227.3,62.41,48.85,775259.34,58.49
826990.78,62.41,48.85,775455.64,58.52
826754.8,62.42,48.85,775473.21,58.54
826754.8,62.42,48.85,775508.05,58.55
826754.8,62.42,48.85,775504.14,58.55
826608.05,62.42,48.85,775190.55,58.53
826462.39,62.41,48.85,775032.91,58.53
826513.92,62.45,48.89,775193.37,58.58
826674.23,62.49,48.92,775193.17,58.6
826438.25,62.49,48.93,775192.78,58.62
826489.78,62.54,48.97,775192.78,58.65
826541.31,62.58,49.01,775192.78,58.69
826394.56,62.58,49.01,775158.99,58.7
826604.33,62.6,49.04,775235.3,58.71
826604.33,62.6,49.04,775221.99,58.71
826655.86,62.65,49.08,775233.93,58.75
826598.97,62.66,49.1,775151.15,58.76
826548.97,62.66,49.1,775101.15,58.76
826718.36,62.69,49.12,775095.68,58.78
826503.3,62.7,49.14,775928.53,58.86
826672.7,62.73,49.16,775737.35,58.86
826665.85,62.74,49.18,775623.61,58.87
826855.87,62.78,49.21,776700.73,58.97
826647.34,62.77,49.21,776259.05,58.95
826801.6,62.81,49.25,776252.76,58.97
826853.13,62.86,49.29,776201.17,59.01
826685.09,62.87,49.3,776001.35,59.01
826426.87,62.86,49.3,776034.61,59.03
826166.95,62.86,49.29,776009.38,59.04
826336.34,62.89,49.32,776774.44,59.11
826387.87,62.93,49.36,776594.2,59.14
826212.81,62.94,49.38,776124.36,59.13
826264.34,62.98,49.42,776181.51,59.17
826267.15,62.98,49.42,776184.28,59.17
826476.92,63.01,49.45,777401.09,59.27
826498.01,63.03,49.46,776984.82,59.25
826261.49,63.03,49.46,776356.55,59.22
826459.77,63.07,49.5,777599.82,59.34
826479.42,63.07,49.5,777620.36,59.34
826530.95,63.11,49.55,777423.78,59.36
826582.48,63.16,49.59,777423.55,59.4
826582.48,63.16,49.59,777555.87,59.41
826634.01,63.2,49.63,777555.5,59.45
826794.32,63.24,49.67,777555.5,59.47
826794.32,63.24,49.67,777555.17,59.47
826805.55,63.24,49.67,777560.35,59.47
826569.57,63.24,49.67,777560.35,59.49
826621.1,63.28,49.72,777560.35,59.53
826672.63,63.33,49.76,777878.98,59.59
826724.16,63.37,49.8,778126.36,59.65
826884.48,63.41,49.84,778122.67,59.67
826936.01,63.45,49.88,778655.96,59.74
826987.54,63.49,49.93,778655.73,59.78
827039.07,63.54,49.97,778655.36,59.82
827090.6,63.58,50.01,778655.36,59.86
827142.13,63.62,50.06,778655.36,59.89
827193.66,63.67,50.1,778655.36,59.93
827245.19,63.71,50.14,778655.36,59.97
827296.72,63.75,50.19,780011.31,60.11
827002.78,63.75,50.18,779668.21,60.1
826995.33,63.76,50.19,780042.9,60.14
827164.73,63.79,50.22,780119.0,60.16
827216.26,63.83,50.27,780237.48,60.21
827221.87,63.83,50.27,780252.12,60.21
827273.4,63.88,50.31,780311.17,60.25
827074.87,63.87,50.31,779999.67,60.24
826976.71,63.89,50.32,779988.34,60.26
827142.61,63.92,50.36,780007.18,60.28
826911.04,63.93,50.36,779997.94,60.3
826922.57,63.93,50.36,780088.63,60.31
826974.1,63.97,50.41,780086.4,60.35
827143.49,64.0,50.44,780079.3,60.36
827204.96,64.02,50.45,780130.51,60.38
826968.43,64.02,50.45,780093.15,60.39
827166.71,64.06,50.49,780078.51,60.41
827364.99,64.11,50.54,780473.91,60.47
827416.52,64.15,50.58,780699.44,60.53
827576.84,64.19,50.62,780702.99,60.55
827628.37,64.23,50.66,781282.7,60.63
827482.4,64.23,50.66,781125.06,60.63
827238.46,64.22,50.66,781380.82,60.66
827002.48,64.23,50.66,781142.69,60.67
827008.1,64.23,50.66,781145.46,60.67
827174.0,64.26,50.7,781144.86,60.69
827328.26,64.31,50.74,781144.86,60.72
827379.79,64.35,50.79,781144.86,60.76
827431.32,64.4,50.83,781144.86,60.8
827442.55,64.4,50.83,781149.93,60.8
827494.08,64.44,50.88,781300.06,60.85
827262.52,64.45,50.88,781230.3,60.86
827018.58,64.45,50.88,780916.43,60.85
826848.65,64.44,50.88,780836.06,60.86
827046.93,64.49,50.92,780921.18,60.89
827046.93,64.49,50.92,780910.03,60.89
827207.24,64.53,50.96,781861.18,60.99
827258.77,64.57,51.0,782240.25,61.06
827064.83,64.57,51.0,782208.42,61.07
827116.36,64.61,51.05,782326.89,61.12
827347.22,64.66,51.09,782470.35,61.15
827501.49,64.71,51.14,782476.98,61.18
827501.49,64.71,51.14,782449.78,61.18
827507.1,64.71,51.14,782464.42,61.18
827281.12,64.71,51.14,782162.06,61.18
827332.65,64.76,51.19,782127.37,61.22
827384.18,64.8,51.24,782177.69,61.26
827435.71,64.85,51.28,782580.07,61.33
827633.99,64.89,51.33,782579.47,61.36
827794.3,64.93,51.36,782579.47,61.38
827797.11,64.93,51.36,782589.1,61.38
827561.13,64.93,51.37,782589.1,61.41
827408.68,64.93,51.37,782546.35,61.41
827408.68,64.93,51.37,782593.62,61.42
827148.76,64.93,51.36,782516.4,61.43
827309.07,64.97,51.4,782557.9,61.45
827073.09,64.97,51.41,782560.63,61.47
827233.41,65.01,51.44,782516.4,61.49
826997.43,65.01,51.45,782516.4,61.52
827163.33,65.05,51.48,783864.84,61.64
827179.73,65.05,51.49,783883.76,61.65
827231.26,65.1,51.53,783510.68,61.66
827236.88,65.1,51.53,783525.33,61.66
826992.93,65.09,51.53,783079.48,61.64
827191.21,65.14,51.57,782641.32,61.63
827242.74,65.19,51.62,783920.92,61.77
827089.43,65.2,51.63,783670.52,61.78
827140.96,65.24,51.68,783669.93,61.81
827310.35,65.27,51.71,783669.93,61.83
827361.88,65.32,51.75,783669.93,61.87
827355.04,65.34,51.77,783671.65,61.89
827406.57,65.38,51.81,783671.95,61.93
827560.83,65.43,51.86,783669.93,61.96
827560.83,65.43,51.86,783630.33,61.95
827612.36,65.47,51.91,783630.33,61.99
827612.36,65.47,51.91,783654.52,62.0
827408.29,65.47,51.9,783432.74,61.99
827459.82,65.51,51.95,784805.55,62.14
827511.35,65.56,51.99,785105.75,62.2
827665.61,65.61,52.04,785105.15,62.23
827825.93,65.64,52.08,785105.15,62.26
827831.54,65.64,52.08,785130.45,62.26
827595.56,65.65,52.08,785130.45,62.28
827647.09,65.7,52.13,785130.45,62.32
827698.62,65.74,52.18,785165.47,62.36
827858.94,65.78,52.21,785199.99,62.39
827864.56,65.78,52.21,785214.63,62.39
827638.58,65.79,52.22,785159.36,62.41
827690.11,65.83,52.27,785145.1,62.45
827741.64,65.88,52.31,786348.73,62.58
827793.17,65.93,52.36,786470.13,62.64
827844.7,65.97,52.41,786469.91,62.68
827586.48,65.97,52.4,786234.23,62.67
827586.48,65.97,52.4,786212.9,62.67
827784.76,66.02,52.45,786212.53,62.7
827945.08,66.05,52.49,786212.53,62.72
827996.61,66.1,52.53,786212.53,62.76
827996.61,66.1,52.53,786233.98,62.77
828048.14,66.15,52.58,786392.74,62.82
828202.4,66.19,52.63,786526.75,62.86
827966.42,66.2,52.63,786467.67,62.88
828017.95,66.25,52.68,786254.02,62.91
828069.48,66.29,52.73,786395.99,62.96
828121.01,66.34,52.77,786750.97,63.03
827951.09,66.34,52.77,786558.96,63.02
828002.62,66.39,52.82,787055.25,63.1
828162.93,66.42,52.86,787055.04,63.13
828162.93,66.42,52.86,787037.35,63.13
828162.93,66.42,52.86,787058.92,63.13
827926.95,66.43,52.86,787058.53,63.15
828081.22,66.48,52.91,787058.53,63.18
828081.22,66.48,52.91,787058.53,63.18
828084.03,66.48,52.91,787061.86,63.18
828084.03,66.48,52.91,787061.86,63.18
828135.56,66.53,52.96,787061.86,63.23
828187.09,66.57,53.01,787271.92,63.28
828238.62,66.62,53.05,787287.62,63.33
828290.15,66.67,53.1,787411.66,63.38
828120.22,66.67,53.1,787205.78,63.37
828171.75,66.71,53.15,787503.84,63.44
828223.28,66.76,53.2,787929.67,63.51
828274.81,66.81,53.24,787583.36,63.53
828439.33,66.86,53.29,787499.1,63.55
828599.64,66.9,53.33,787470.34,63.58
828363.66,66.9,53.34,787326.58,63.59
828523.98,66.94,53.37,787691.61,63.64
828288.0,66.95,53.38,787446.58,63.65
828288.0,66.95,53.38,787446.58,63.65
828448.32,66.99,53.42,787417.82,63.67
828212.34,66.99,53.43,787555.06,63.7
828263.87,67.04,53.47,787515.92,63.74
828263.87,67.04,53.47,787515.92,63.74
828263.87,67.04,53.47,787485.78,63.74
828315.4,67.09,53.52,787485.56,63.78
827998.82,67.08,53.51,787174.99,63.77
828050.35,67.13,53.56,787174.62,63.81
828101.88,67.18,53.61,787174.62,63.86
827807.94,67.17,53.61,787304.97,63.89
828006.22,67.22,53.66,787304.97,63.92
828011.83,67.22,53.66,787319.62,63.92
828172.15,67.26,53.69,787478.38,63.96
828326.41,67.31,53.74,787509.75,63.99
828377.94,67.36,53.79,787807.27,64.06
828532.21,67.41,53.84,788334.32,64.13
828296.23,67.41,53.85,789104.72,64.22
828036.3,67.41,53.84,788764.05,64.21
828087.83,67.46,53.89,788417.75,64.23
828248.15,67.5,53.93,788388.98,64.25
828299.68,67.54,53.98,788168.89,64.27
828351.21,67.59,54.03,788343.86,64.33
828362.73,67.59,54.03,788346.4,64.33
828414.26,67.64,54.08,788346.17,64.37
828414.26,67.64,54.08,788381.33,64.37
828178.28,67.65,54.08,788305.14,64.39
828409.14,67.7,54.13,788304.77,64.42
828569.46,67.74,54.17,788304.77,64.45
828333.48,67.75,54.18,788334.9,64.47
828385.01,67.79,54.23,788338.91,64.52
828385.01,67.79,54.23,788338.91,64.52
828436.54,67.84,54.28,788375.35,64.56
828436.54,67.84,54.28,788375.35,64.56
828176.61,67.84,54.27,788516.38,64.59
828336.93,67.88,54.31,788483.67,64.61
828100.95,67.89,54.32,788445.8,64.64
828103.75,67.89,54.32,788448.25,64.64
828103.75,67.89,54.32,788398.63,64.63
827836.38,67.88,54.32,788117.44,64.63
827887.91,67.93,54.37,789294.84,64.76
828053.81,67.97,54.4,789361.98,64.79
827899.28,67.97,54.4,789207.44,64.79
827950.81,68.02,54.45,789207.22,64.83
827794.21,68.02,54.45,789012.77,64.83
827845.74,68.07,54.5,789012.4,64.87
827624.17,68.07,54.51,788725.01,64.87
827624.17,68.07,54.51,788725.01,64.87
827364.25,68.07,54.5,788382.1,64.86
827104.32,68.07,54.5,788074.39,64.85
827104.32,68.07,54.5,788127.34,64.86
827155.85,68.12,54.55,788127.34,64.9
827321.75,68.16,54.59,788127.34,64.93
827167.99,68.16,54.59,788333.8,64.96
826936.43,68.16,54.6,788404.91,64.99
826987.96,68.21,54.65,788487.64,65.04
827039.49,68.26,54.7,788682.96,65.1
826989.49,68.26,54.7,788632.96,65.1
827149.81,68.3,54.74,788566.51,65.12
827060.72,68.31,54.75,789563.35,65.21
827112.25,68.36,54.8,789674.55,65.27
827163.78,68.41,54.85,789793.02,65.32
827215.31,68.46,54.9,789852.06,65.37
827002.55,68.46,54.89,789539.81,65.36
827216.8,68.49,54.92,789459.83,65.36
827080.96,68.51,54.94,789739.86,65.41
827250.35,68.54,54.97,789652.07,65.42
827035.3,68.56,54.99,789662.97,65.46
826943.03,68.55,54.99,789573.51,65.46
826943.03,68.55,54.99,789535.46,65.45
827103.34,68.59,55.03,789506.69,65.48
827154.87,68.64,55.08,789160.39,65.49
826918.89,68.65,55.09,789016.63,65.5
827079.21,68.69,55.13,789378.68,65.56
827079.21,68.69,55.13,789421.59,65.56
827233.48,68.74,55.18,789499.33,65.61
827397.99,68.79,55.23,789415.08,65.63
827449.52,68.84,55.28,789068.77,65.65
827449.52,68.84,55.28,789028.92,65.65
827245.45,68.84,55.27,788833.23,65.64
827245.45,68.84,55.27,788957.63,65.65
827251.06,68.84,55.27,788972.28,65.65
827302.59,68.89,55.32,788752.19,65.68
827066.61,68.9,55.33,788510.13,65.69
827226.93,68.94,55.37,788481.37,65.71
827278.46,68.99,55.42,788130.74,65.72
827509.32,69.04,55.47,788889.08,65.82
827560.85,69.09,55.52,788673.01,65.84
827612.38,69.14,55.57,788847.98,65.9
827376.4,69.15,55.58,788771.79,65.92
827530.66,69.2,55.63,788771.19,65.96
827690.98,69.24,55.67,788771.19,65.98
827742.51,69.29,55.72,788771.19,66.03
827794.04,69.34,55.78,788771.19,66.07
827794.04,69.34,55.78,788814.84,66.08
827648.08,69.34,55.77,788657.2,66.07
827699.61,69.39,55.82,788838.67,66.13
827463.63,69.4,55.83,788771.09,66.15
827617.89,69.45,55.88,788767.29,66.19
827350.52,69.45,55.88,788486.1,66.18
827510.84,69.49,55.92,788376.01,66.2
827510.84,69.49,55.92,788363.24,66.2
827264.09,69.48,55.92,788039.72,66.19
827020.0,69.48,55.92,787792.38,66.19
826784.02,69.49,55.92,789208.53,66.33
826835.55,69.54,55.98,789236.96,66.38
826995.87,69.58,56.02,789236.75,66.41
826998.67,69.58,56.02,789254.02,66.41
827050.2,69.63,56.07,789253.63,66.45
827101.73,69.69,56.12,789253.63,66.5
826944.54,69.68,56.12,789096.43,66.49
826944.54,69.68,56.12,789068.7,66.49
826996.07,69.73,56.17,789068.7,66.54
826826.14,69.73,56.17,788609.57,66.51
826877.67,69.79,56.22,788609.57,66.56
826877.67,69.79,56.22,788664.11,66.56
826877.67,69.79,56.22,788664.11,66.56
826641.69,69.79,56.23,788982.73,66.61
826693.22,69.85,56.28,789230.12,66.68
826924.08,69.9,56.33,789292.49,66.72
827084.4,69.94,56.37,789505.46,66.76
826848.42,69.95,56.38,790085.62,66.84
827008.74,69.99,56.42,790085.42,66.86
827060.27,70.04,56.47,789739.11,66.88
826800.34,70.04,56.47,789780.44,66.9
826564.36,70.05,56.48,789780.06,66.93
826411.91,70.05,56.48,789440.6,66.91
826463.44,70.1,56.53,789220.5,66.94
826514.97,70.15,56.58,789220.5,66.99
826675.29,70.19,56.63,789220.5,67.01
826726.82,70.24,56.68,789305.8,67.07
826490.84,70.25,56.69,789321.35,67.09
826490.84,70.25,56.69,789321.35,67.09
826542.37,70.31,56.74,789315.88,67.14
826696.63,70.36,56.79,789220.5,67.17
826748.16,70.41,56.84,789712.64,67.26
826908.48,70.45,56.89,790705.63,67.37
826960.01,70.51,56.94,790359.32,67.39
826852.82,70.5,56.94,790251.69,67.38
826904.35,70.56,56.99,790031.6,67.41
826668.37,70.56,57.0,789768.93,67.41
826828.68,70.61,57.04,789768.72,67.44
826568.76,70.6,57.04,789501.93,67.44
826620.29,70.66,57.09,789501.54,67.48
826671.82,70.71,57.14,789501.54,67.53
826826.08,70.76,57.2,789501.54,67.57
826980.35,70.82,57.25,789570.66,67.61
826744.37,70.82,57.26,789675.21,67.65
826484.44,70.82,57.25,789506.06,67.65
826638.7,70.87,57.31,790870.16,67.81
826799.02,70.92,57.35,791252.59,67.87
826910.4,70.97,57.41,791154.35,67.91
826961.93,71.03,57.46,791272.83,67.96
826757.86,71.02,57.46,791263.9,67.98
826918.17,71.07,57.5,791291.62,68.0
827072.44,71.12,57.55,791291.62,68.04
826836.46,71.13,57.56,791215.44,68.06
826576.53,71.13,57.56,791215.44,68.08
826628.06,71.18,57.61,790869.13,68.1
826679.59,71.23,57.67,790649.04,68.13
826833.86,71.29,57.72,790649.39,68.17
826660.75,71.3,57.73,790404.73,68.17
826815.01,71.35,57.79,790404.37,68.21
