ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
957,4164,3878700,6212,3878700
957,4164,3878700,6212,3878700
957,4164,3879700,6212,3879700
957,4164,3880700,6212,3880700
958,4172,3881510,6212,3881510
958,4172,3882510,6212,3882510
958,4172,3882510,6212,3882510
958,4172,3883510,6212,3883510
958,4172,3883970,6212,3883970
958,4172,3884970,6212,3884970
958,4172,3884970,6212,3884970
958,4172,3885970,6212,3885970
958,4172,3885970,6212,3885970
958,4172,3886340,6212,3886340
958,4172,3887150,6212,3887150
958,4172,3887960,6212,3887960
959,4180,3888960,6212,3888960
960,4188,3896960,6212,3896960
960,4188,3897960,6212,3897960
960,4188,3898330,6212,3898330
960,4188,3899140,6212,3899140
960,4188,3900140,6212,3900140
960,4188,3900140,6212,3900140
961,4196,3904140,6212,3904140
961,4196,3905140,6212,3905140
961,4196,3905950,6212,3905950
962,4204,3913950,6212,3913950
962,4204,3913950,6212,3913950
962,4204,3914950,6212,3914950
962,4204,3914950,6212,3914950
963,4212,3918950,6212,3918950
963,4212,3919950,6212,3919950
963,4212,3920950,6212,3920950
963,4212,3921420,6212,3921420
963,4212,3921880,6212,3921880
963,4212,3922350,6212,3922350
963,4212,3922580,6212,3922580
963,4212,3923580,6212,3923580
963,4212,3924580,6212,3924580
963,4212,3925580,6212,3925580
963,4212,3926580,6212,3926580
963,4212,3926580,6212,3926580
963,4212,3927580,6212,3927580
964,4220,3928580,6212,3928580
964,4220,3929050,6212,3929050
964,4220,3929050,6212,3929050
964,4220,3929860,6212,3929860
964,4220,3930860,6212,3930860
964,4220,3931180,6212,3931180
964,4220,3932180,6212,3932180
964,4220,3932500,6212,3932500
964,4220,3933500,6212,3933500
964,4220,3933500,6212,3933500
965,4228,3941500,6212,3941500
965,4228,3942310,6212,3942310
965,4228,3943120,6212,3943120
966,4236,3944120,6212,3944120
966,4236,3944230,6212,3944230
966,4236,3945230,6212,3945230
966,4236,3946230,6212,3946230
966,4236,3946230,6212,3946230
966,4236,3946230,6212,3946230
967,4244,3954230,6212,3954230
967,4244,3955230,6212,3955230
967,4244,3956040,6212,3956040
967,4244,3957040,6212,3957040
967,4244,3958040,6212,3958040
967,4244,3959040,6212,3959040
968,4252,3959510,6212,3959510
968,4252,3959510,6212,3959510
968,4252,3960320,6212,3960320
968,4252,3960780,6212,3960780
968,4252,3961590,6212,3961590
968,4252,3962400,6212,3962400
968,4252,3963400,6212,3963400
968,4252,3963720,6212,3963720
968,4252,3964720,6212,3964720
968,4252,3965530,6212,3965530
969,4260,3966530,6212,3966530
969,4260,3967530,6212,3967530
969,4260,3968340,6212,3968340
969,4260,3969340,6212,3969340
969,4260,3969990,6212,3969990
969,4260,3970460,6212,3970460
969,4260,3971460,6212,3971460
969,4260,3972460,6212,3972460
969,4260,3973270,6212,3973270
970,4268,3974270,6212,3974270
970,4268,3975270,6212,3975270
970,4268,3976270,6212,3976270
970,4268,3977270,6212,3977270
970,4268,3977920,6212,3977920
970,4268,3978920,6212,3978920
970,4268,3979240,6212,3979240
971,4276,3987240,6212,3987240
971,4276,3988240,6212,3988240
972,4284,3989240,6212,3989240
972,4284,3990240,6212,3990240
972,4284,3990470,6212,3990470
972,4284,3991120,6212,3991120
972,4284,3992120,6212,3992120
972,4284,3993120,6212,3993120
972,4284,3994120,6212,3994120
972,4284,3995120,6212,3995120
972,4284,3995600,6212,3995600
972,4284,3996600,6212,3996600
973,4292,3997600,6212,3997600
973,4292,3998600,6212,3998600
973,4292,3998920,6212,3998920
973,4292,4000920,6212,4000920
973,4292,4001240,6212,4001240
973,4292,4001240,6212,4001240
973,4292,4002240,6212,4002240
973,4292,4003240,6212,4003240
973,4292,4004240,6212,4004240
973,4292,4004400,6212,4004400
974,4300,4005400,6212,4005400
974,4300,4006210,6212,4006210
974,4300,4006210,6212,4006210
974,4300,4007020,6212,4007020
974,4300,4008020,6212,4008020
975,4308,4016020,6212,4016020
975,4308,4016490,6212,4016490
975,4308,4017490,6212,4017490
975,4308,4017960,6212,4017960
975,4308,4018770,6212,4018770
975,4308,4019770,6212,4019770
976,4316,4020770,6212,4020770
976,4316,4021770,6212,4021770
976,4316,4022000,6212,4022000
976,4316,4022470,6212,4022470
976,4316,4023020,6212,4023020
976,4316,4023020,6212,4023020
976,4316,4023830,6212,4023830
976,4316,4024830,6212,4024830
976,4316,4025830,6212,4025830
976,4316,4026060,6212,4026060
976,4316,4026380,6212,4026380
977,4324,4034380,6212,4034380
977,4324,4035380,6212,4035380
977,4324,4035850,6212,4035850
978,4332,4036400,6212,4036400
978,4332,4037400,6212,4037400
978,4332,4037720,6212,4037720
978,4332,4038720,6212,4038720
978,4332,4042720,6212,4042720
978,4332,4043720,6212,4043720
979,4340,4044190,6212,4044190
979,4340,4044840,6212,4044840
979,4340,4045840,6212,4045840
979,4340,4046840,6212,4046840
979,4340,4047840,6212,4047840
980,4348,4055840,6212,4055840
980,4348,4056160,6212,4056160
980,4348,4057160,6212,4057160
980,4348,4057630,6212,4057630
980,4348,4058630,6212,4058630
980,4348,4059440,6212,4059440
981,4356,4060440,6212,4060440
981,4356,4061440,6212,4061440
981,4356,4061440,6212,4061440
981,4356,4061670,6212,4061670
981,4356,4061670,6212,4061670
981,4356,4062670,6212,4062670
981,4356,4063670,6212,4063670
981,4356,4064670,6212,4064670
982,4364,4072670,6212,4072670
982,4364,4073670,6212,4073670
982,4364,4074670,6212,4074670
983,4372,4075670,6212,4075670
983,4372,4075830,6212,4075830
983,4372,4076300,6212,4076300
983,4372,4077300,6212,4077300
983,4372,4078110,6212,4078110
983,4372,4079110,6212,4079110
983,4372,4079580,6212,4079580
983,4372,4079580,6212,4079580
983,4372,4079580,6212,4079580
983,4372,4080580,6212,4080580
983,4372,4081050,6212,4081050
983,4372,4081860,6212,4081860
983,4372,4082330,6212,4082330
984,4380,4082800,6212,4082800
984,4380,4083270,6212,4083270
984,4380,4083270,6212,4083270
984,4380,4084270,6212,4084270
984,4380,4085080,6212,4085080
984,4380,4085890,6212,4085890
984,4380,4086260,6212,4086260
984,4380,4087260,6212,4087260
984,4380,4088260,6212,4088260
984,4380,4089260,6212,4089260
984,4380,4089580,6212,4089580
984,4380,4090050,6212,4090050
985,4388,4090860,6212,4090860
985,4388,4091330,6212,4091330
985,4388,4092330,6212,4092330
985,4388,4093330,6212,4093330
985,4388,4094330,6212,4094330
985,4388,4095330,6212,4095330
985,4388,4096330,6212,4096330
985,4388,4097330,6212,4097330
986,4396,4098330,6212,4098330
986,4396,4099330,6212,4099330
986,4396,4100330,6212,4100330
986,4396,4100980,6212,4100980
986,4396,4101210,6212,4101210
986,4396,4101680,6212,4101680
986,4396,4101910,6212,4101910
986,4396,4101910,6212,4101910
986,4396,4101910,6212,4101910
986,4396,4101910,6212,4101910
986,4396,4102230,6212,4102230
986,4396,4103230,6212,4103230
987,4404,4104230,6212,4104230
987,4404,4104230,6212,4104230
987,4404,4105230,6212,4105230
987,4404,4105230,6212,4105230
987,4404,4106230,6212,4106230
987,4404,4107230,6212,4107230
987,4404,4108230,6212,4108230
987,4404,4109040,6212,4109040
987,4404,4109510,6212,4109510
987,4404,4110510,6212,4110510
987,4404,4110510,6212,4110510
987,4404,4111510,6212,4111510
987,4404,4112510,6212,4112510
987,4404,4112740,6212,4112740
988,4412,4113550,6212,4113550
988,4412,4114020,6212,4114020
988,4412,4114490,6212,4114490
988,4412,4115490,6212,4115490
988,4412,4116490,6212,4116490
988,4412,4117300,6212,4117300
988,4412,4118300,6212,4118300
988,4412,4119300,6212,4119300
988,4412,4119670,6212,4119670
988,4412,4119670,6212,4119670
989,4420,4120670,6212,4120670
989,4420,4121670,6212,4121670
989,4420,4123670,6212,4123670
989,4420,4124670,6212,4124670
989,4420,4125140,6212,4125140
989,4420,4125600,6212,4125600
989,4420,4125600,6212,4125600
989,4420,4125600,6212,4125600
989,4420,4125920,6212,4125920
989,4420,4126730,6212,4126730
989,4420,4127540,6212,4127540
989,4420,4127760,6212,4127760
990,4428,4135760,6212,4135760
990,4428,4135920,6212,4135920
991,4436,4136390,6212,4136390
991,4436,4137390,6212,4137390
991,4436,4137850,6212,4137850
991,4436,4138660,6212,4138660
991,4436,4139130,6212,4139130
991,4436,4139940,6212,4139940
991,4436,4140400,6212,4140400
992,4444,4148400,6212,4148400
992,4444,4149400,6212,4149400
992,4444,4150400,6212,4150400
992,4444,4151210,6212,4151210
993,4452,4151800,6212,4151800
993,4452,4152240,6212,4152240
993,4452,4153240,6212,4153240
993,4452,4154240,6212,4154240
993,4452,4158240,6212,4158240
994,4460,4159050,6212,4159050
994,4460,4160050,6212,4160050
994,4460,4160860,6212,4160860
994,4460,4161330,6212,4161330
994,4460,4162330,6212,4162330
994,4460,4163330,6212,4163330
994,4460,4163800,6212,4163800
994,4460,4164800,6212,4164800
994,4460,4165350,6212,4165350
995,4468,4166000,6212,4166000
995,4468,4167000,6212,4167000
995,4468,4167000,6212,4167000
995,4468,4167470,6212,4167470
995,4468,4168470,6212,4168470
995,4468,4169280,6212,4169280
995,4468,4170280,6212,4170280
995,4468,4171280,6212,4171280
995,4468,4171280,6212,4171280
995,4468,4171280,6212,4171280
995,4468,4172090,6212,4172090
995,4468,4172200,6212,4172200
995,4468,4173200,6212,4173200
996,4476,4174200,6212,4174200
996,4476,4175200,6212,4175200
996,4476,4176200,6212,4176200
996,4476,4176670,6212,4176670
996,4476,4176670,6212,4176670
996,4476,4176890,6212,4176890
996,4476,4177360,6212,4177360
996,4476,4177680,6212,4177680
996,4476,4178680,6212,4178680
997,4484,4179680,6212,4179680
997,4484,4180490,6212,4180490
997,4484,4181140,6212,4181140
997,4484,4181950,6212,4181950
998,4492,4189950,6212,4189950
998,4492,4190950,6212,4190950
998,4492,4191950,6212,4191950
998,4492,4192950,6212,4192950
998,4492,4193420,6212,4193420
998,4492,4193420,6212,4193420
998,4492,4193420,6212,4193420
998,4492,4193890,6212,4193890
999,4500,4194890,6212,4194890
999,4500,4195360,6212,4195360
999,4500,4195830,6212,4195830
999,4500,4196830,6212,4196830
999,4500,4197300,6212,4197300
999,4500,4198300,6212,4198300
999,4500,4199110,6212,4199110
1000,4508,4207110,6212,4207110
1000,4508,4207920,6212,4207920
1000,4508,4207920,6212,4207920
1000,4508,4208730,6212,4208730
1000,4508,4209200,6212,4209200
1000,4508,4210200,6212,4210200
1001,4516,4211200,6212,4211200
1001,4516,4212200,6212,4212200
1001,4516,4212570,6212,4212570
1001,4516,4213040,6212,4213040
1001,4516,4214040,6212,4214040
1001,4516,4215040,6212,4215040
1001,4516,4216040,6212,4216040
1001,4516,4216510,6212,4216510
1001,4516,4217510,6212,4217510
1001,4516,4218510,6212,4218510
1002,4524,4219510,6212,4219510
1002,4524,4219980,6212,4219980
1002,4524,4220980,6212,4220980
1002,4524,4221630,6212,4221630
1002,4524,4222630,6212,4222630
1002,4524,4223100,6212,4223100
1002,4524,4223570,6212,4223570
1002,4524,4224570,6212,4224570
1002,4524,4225570,6212,4225570
1003,4532,4226220,6212,4226220
1003,4532,4227030,6212,4227030
1003,4532,4228030,6212,4228030
1003,4532,4229030,6212,4229030
1003,4532,4230030,6212,4230030
1003,4532,4231030,6212,4231030
1003,4532,4232030,6212,4232030
1003,4532,4232840,6212,4232840
1003,4532,4232840,6212,4232840
1003,4532,4233310,6212,4233310
1004,4540,4234120,6212,4234120
1004,4540,4234120,6212,4234120
1004,4540,4234710,6212,4234710
1004,4540,4234710,6212,4234710
1004,4540,4235520,6212,4235520
1004,4540,4236520,6212,4236520
1004,4540,4237520,6212,4237520
1004,4540,4237990,6212,4237990
1004,4540,4238990,6212,4238990
1004,4540,4238990,6212,4238990
1004,4540,4239990,6212,4239990
1004,4540,4240990,6212,4240990
1004,4540,4240990,6212,4240990
1005,4548,4241800,6212,4241800
1005,4548,4242030,6212,4242030
1005,4548,4242840,6212,4242840
1005,4548,4243840,6212,4243840
1005,4548,4244060,6212,4244060
1005,4548,4244280,6212,4244280
1005,4548,4245280,6212,4245280
1005,4548,4246280,6212,4246280
1005,4548,4247280,6212,4247280
1005,4548,4248280,6212,4248280
1006,4556,4249090,6212,4249090
1006,4556,4249090,6212,4249090
1006,4556,4250090,6212,4250090
1006,4556,4251090,6212,4251090
1006,4556,4251560,6212,4251560
1006,4556,4251560,6212,4251560
1006,4556,4252370,6212,4252370
1006,4556,4253370,6212,4253370
1006,4556,4253840,6212,4253840
1006,4556,4254490,6212,4254490
1006,4556,4255490,6212,4255490
1007,4564,4256490,6212,4256490
1007,4564,4257490,6212,4257490
1007,4564,4257810,6212,4257810
1007,4564,4258030,6212,4258030
1007,4564,4258030,6212,4258030
1007,4564,4259030,6212,4259030
1007,4564,4260030,6212,4260030
1007,4564,4261030,6212,4261030
1007,4564,4262030,6212,4262030
1007,4564,4263030,6212,4263030
1007,4564,4264030,6212,4264030
1007,4564,4264350,6212,4264350
1008,4572,4265350,6212,4265350
1008,4572,4265350,6212,4265350
1008,4572,4266350,6212,4266350
1008,4572,4267350,6212,4267350
1008,4572,4268350,6212,4268350
1008,4572,4268820,6212,4268820
1008,4572,4269820,6212,4269820
1008,4572,4270630,6212,4270630
1008,4572,4270630,6212,4270630
1008,4572,4271630,6212,4271630
1009,4580,4272630,6212,4272630
1009,4580,4272950,6212,4272950
1009,4580,4273950,6212,4273950
1009,4580,4274950,6212,4274950
1009,4580,4275170,6212,4275170
1009,4580,4276170,6212,4276170
1010,4588,4277170,6212,4277170
1010,4588,4277820,6212,4277820
1010,4588,4278290,6212,4278290
1010,4588,4278940,6212,4278940
1010,4588,4279940,6212,4279940
1010,4588,4280940,6212,4280940
1010,4588,4281410,6212,4281410
1010,4588,4282410,6212,4282410
1010,4588,4283410,6212,4283410
1010,4588,4283880,6212,4283880
1011,4596,4284350,6212,4284350
1011,4596,4285350,6212,4285350
1011,4596,4286350,6212,4286350
1011,4596,4286810,6212,4286810
1011,4596,4287400,6212,4287400
1012,4604,4295400,6212,4295400
1012,4604,4295400,6212,4295400
1012,4604,4295990,6212,4295990
1012,4604,4296800,6212,4296800
1012,4604,4297800,6212,4297800
1012,4604,4298350,6212,4298350
1012,4604,4298820,6212,4298820
1013,4612,4306820,6212,4306820
1014,4620,4307290,6212,4307290
1014,4620,4308290,6212,4308290
1014,4620,4309290,6212,4309290
1014,4620,4310290,6212,4310290
1014,4620,4311100,6212,4311100
1014,4620,4312100,6212,4312100
1014,4620,4312570,6212,4312570
1014,4620,4312790,6212,4312790
1014,4620,4313790,6212,4313790
1014,4620,4314260,6212,4314260
1014,4620,4314740,6212,4314740
1015,4628,4315550,6212,4315550
1015,4628,4316550,6212,4316550
1015,4628,4316870,6212,4316870
1015,4628,4317870,6212,4317870
1015,4628,4317870,6212,4317870
1015,4628,4318870,6212,4318870
1015,4628,4319870,6212,4319870
1015,4628,4320870,6212,4320870
1015,4628,4321870,6212,4321870
1015,4628,4322870,6212,4322870
1016,4636,4323870,6212,4323870
1016,4636,4324870,6212,4324870
1016,4636,4325870,6212,4325870
1016,4636,4325870,6212,4325870
1016,4636,4326870,6212,4326870
1016,4636,4327190,6212,4327190
1016,4636,4327660,6212,4327660
1016,4636,4328470,6212,4328470
1016,4636,4329470,6212,4329470
1016,4636,4329470,6212,4329470
1016,4636,4330470,6212,4330470
1016,4636,4330790,6212,4330790
1017,4644,4331790,6212,4331790
1017,4644,4332790,6212,4332790
1017,4644,4334790,6212,4334790
1017,4644,4335260,6212,4335260
1017,4644,4335260,6212,4335260
1017,4644,4336260,6212,4336260
1017,4644,4336260,6212,4336260
1017,4644,4336260,6212,4336260
1018,4652,4336910,6212,4336910
1018,4652,4337910,6212,4337910
1018,4652,4338140,6212,4338140
1018,4652,4339140,6212,4339140
1018,4652,4343140,6212,4343140
1019,4660,4344140,6212,4344140
1019,4660,4345140,6212,4345140
1019,4660,4346140,6212,4346140
1019,4660,4347140,6212,4347140
1019,4660,4348140,6212,4348140
1019,4660,4349140,6212,4349140
1019,4660,4349950,6212,4349950
1019,4660,4350950,6212,4350950
1020,4668,4351950,6212,4351950
1020,4668,4352600,6212,4352600
1020,4668,4353600,6212,4353600
1020,4668,4354600,6212,4354600
1020,4668,4355600,6212,4355600
1020,4668,4356070,6212,4356070
1020,4668,4357070,6212,4357070
1020,4668,4358070,6212,4358070
1020,4668,4358070,6212,4358070
1021,4676,4359070,6212,4359070
1022,4684,4367070,6212,4367070
1022,4684,4368070,6212,4368070
1022,4684,4368530,6212,4368530
1022,4684,4369340,6212,4369340
1022,4684,4370340,6212,4370340
1022,4684,4371150,6212,4371150
1022,4684,4372150,6212,4372150
1022,4684,4372960,6212,4372960
1022,4684,4374960,6212,4374960
1022,4684,4375960,6212,4375960
1022,4684,4375960,6212,4375960
1022,4684,4375960,6212,4375960
1022,4684,4375960,6212,4375960
1023,4692,4376770,6212,4376770
1023,4692,4377580,6212,4377580
1023,4692,4378390,6212,4378390
1023,4692,4379390,6212,4379390
1023,4692,4380390,6212,4380390
1023,4692,4380860,6212,4380860
1023,4692,4381670,6212,4381670
1023,4692,4382140,6212,4382140
1023,4692,4383140,6212,4383140
1024,4700,4383790,6212,4383790
1024,4700,4384790,6212,4384790
1024,4700,4385790,6212,4385790
1024,4700,4385790,6212,4385790
1024,4700,4386790,6212,4386790
1024,4700,4387790,6212,4387790
1024,4700,4387790,6212,4387790
1024,4700,4388790,6212,4388790
1024,4700,4389790,6212,4389790
1025,4708,4390260,6212,4390260
1025,4708,4391260,6212,4391260
1025,4708,4392260,6212,4392260
1025,4708,4393260,6212,4393260
1025,4708,4394260,6212,4394260
1025,4708,4394730,6212,4394730
1025,4708,4395540,6212,4395540
1025,4708,4396540,6212,4396540
1025,4708,4396860,6212,4396860
1025,4708,4397860,6212,4397860
1026,4716,4398860,6212,4398860
1027,4724,4406860,6212,4406860
1027,4724,4407860,6212,4407860
1027,4724,4408860,6212,4408860
1028,4732,4416860,6212,4416860
1028,4732,4417670,6212,4417670
1028,4732,4417900,6212,4417900
1028,4732,4418710,6212,4418710
1028,4732,4418710,6212,4418710
1029,4740,4426710,6212,4426710
1029,4740,4427710,6212,4427710
1029,4740,4428180,6212,4428180
1029,4740,4428770,6212,4428770
1030,4748,4429240,6212,4429240
1030,4748,4430240,6212,4430240
1031,4756,4438240,6212,4438240
1031,4756,4439240,6212,4439240
1031,4756,4439700,6212,4439700
1031,4756,4439700,6212,4439700
1031,4756,4440700,6212,4440700
1031,4756,4441510,6212,4441510
1031,4756,4441510,6212,4441510
1031,4756,4442510,6212,4442510
1031,4756,4443510,6212,4443510
1031,4756,4444510,6212,4444510
1031,4756,4444510,6212,4444510
1031,4756,4444510,6212,4444510
1032,4764,4445510,6212,4445510
1032,4764,4446510,6212,4446510
1032,4764,4447510,6212,4447510
1032,4764,4448320,6212,4448320
1032,4764,4449320,6212,4449320
1032,4764,4450320,6212,4450320
1032,4764,4451320,6212,4451320
1033,4772,4459320,6212,4459320
1033,4772,4459640,6212,4459640
1033,4772,4460640,6212,4460640
1034,4780,4461640,6212,4461640
1034,4780,4462640,6212,4462640
1034,4780,4462640,6212,4462640
1034,4780,4463450,6212,4463450
1034,4780,4465450,6212,4465450
1034,4780,4466450,6212,4466450
1034,4780,4467260,6212,4467260
1034,4780,4468260,6212,4468260
1035,4788,4468580,6212,4468580
1035,4788,4469580,6212,4469580
1035,4788,4470580,6212,4470580
1035,4788,4470580,6212,4470580
1035,4788,4470580,6212,4470580
1035,4788,4471390,6212,4471390
1035,4788,4473390,6212,4473390
1035,4788,4473860,6212,4473860
1035,4788,4474860,6212,4474860
1035,4788,4475860,6212,4475860
1036,4796,4476860,6212,4476860
1036,4796,4477860,6212,4477860
1036,4796,4478020,6212,4478020
1036,4796,4479020,6212,4479020
1036,4796,4479340,6212,4479340
1036,4796,4479890,6212,4479890
1036,4796,4480890,6212,4480890
1036,4796,4481890,6212,4481890
1036,4796,4482890,6212,4482890
1036,4796,4483700,6212,4483700
1037,4804,4485700,6212,4485700
1037,4804,4486700,6212,4486700
1037,4804,4487160,6212,4487160
1037,4804,4487160,6212,4487160
1037,4804,4487810,6212,4487810
1037,4804,4488810,6212,4488810
1037,4804,4489620,6212,4489620
1037,4804,4489620,6212,4489620
1037,4804,4490620,6212,4490620
1037,4804,4490620,6212,4490620
1037,4804,4490620,6212,4490620
1037,4804,4490850,6212,4490850
1037,4804,4491220,6212,4491220
1037,4804,4491220,6212,4491220
1037,4804,4491220,6212,4491220
1038,4812,4492030,6212,4492030
1038,4812,4493030,6212,4493030
1038,4812,4497030,6212,4497030
1039,4820,4505030,6212,4505030
1039,4820,4506030,6212,4506030
1039,4820,4507030,6212,4507030
1040,4828,4508030,6212,4508030
1040,4828,4508500,6212,4508500
1040,4828,4509500,6212,4509500
1040,4828,4510500,6212,4510500
1040,4828,4511150,6212,4511150
1040,4828,4512150,6212,4512150
1040,4828,4513150,6212,4513150
1040,4828,4513150,6212,4513150
1040,4828,4513380,6212,4513380
1040,4828,4514030,6212,4514030
1040,4828,4514030,6212,4514030
1041,4836,4515030,6212,4515030
1041,4836,4516030,6212,4516030
1041,4836,4516030,6212,4516030
1041,4836,4517030,6212,4517030
1041,4836,4517500,6212,4517500
1041,4836,4518500,6212,4518500
1041,4836,4519500,6212,4519500
1041,4836,4520500,6212,4520500
1041,4836,4520500,6212,4520500
1042,4844,4521500,6212,4521500
1042,4844,4523500,6212,4523500
1042,4844,4524500,6212,4524500
1042,4844,4525500,6212,4525500
1042,4844,4525500,6212,4525500
1042,4844,4526500,6212,4526500
1042,4844,4527500,6212,4527500
1042,4844,4527970,6212,4527970
1042,4844,4528430,6212,4528430
1042,4844,4528900,6212,4528900
1042,4844,4529130,6212,4529130
1043,4852,4529480,6212,4529480
1043,4852,4530130,6212,4530130
1043,4852,4532130,6212,4532130
1044,4860,4540130,6212,4540130
1044,4860,4540940,6212,4540940
1044,4860,4541940,6212,4541940
1044,4860,4542410,6212,4542410
1044,4860,4542730,6212,4542730
1044,4860,4543730,6212,4543730
1044,4860,4544730,6212,4544730
1045,4868,4545730,6212,4545730
1045,4868,4545730,6212,4545730
1045,4868,4546730,6212,4546730
1045,4868,4547730,6212,4547730
1045,4868,4548730,6212,4548730
1045,4868,4549730,6212,4549730
1045,4868,4550730,6212,4550730
1045,4868,4551730,6212,4551730
1046,4876,4552730,6212,4552730
1046,4876,4552960,6212,4552960
1046,4876,4553960,6212,4553960
1046,4876,4554440,6212,4554440
1046,4876,4554910,6212,4554910
1046,4876,4555380,6212,4555380
1046,4876,4556190,6212,4556190
1046,4876,4557190,6212,4557190
1046,4876,4558190,6212,4558190
1046,4876,4559190,6212,4559190
1046,4876,4560190,6212,4560190
1046,4876,4561190,6212,4561190
1047,4884,4562190,6212,4562190
1047,4884,4563190,6212,4563190
1047,4884,4563420,6212,4563420
1047,4884,4563890,6212,4563890
1047,4884,4564890,6212,4564890
1047,4884,4565890,6212,4565890
1047,4884,4566350,6212,4566350
1047,4884,4566670,6212,4566670
1047,4884,4566670,6212,4566670
1047,4884,4567670,6212,4567670
1047,4884,4567670,6212,4567670
1047,4884,4568140,6212,4568140
1047,4884,4568140,6212,4568140
1047,4884,4568950,6212,4568950
1047,4884,4569180,6212,4569180
1048,4892,4570180,6212,4570180
1048,4892,4571180,6212,4571180
1048,4892,4572180,6212,4572180
1048,4892,4573180,6212,4573180
1048,4892,4573340,6212,4573340
1048,4892,4574340,6212,4574340
1048,4892,4574340,6212,4574340
1048,4892,4574990,6212,4574990
1048,4892,4575450,6212,4575450
1048,4892,4575920,6212,4575920
1048,4892,4576290,6212,4576290
1048,4892,4576290,6212,4576290
1049,4900,4576940,6212,4576940
1049,4900,4577940,6212,4577940
1049,4900,4578940,6212,4578940
1050,4908,4586940,6212,4586940
1050,4908,4587940,6212,4587940
1050,4908,4588170,6212,4588170
1050,4908,4588170,6212,4588170
1050,4908,4589170,6212,4589170
1050,4908,4589330,6212,4589330
1050,4908,4589650,6212,4589650
1050,4908,4590650,6212,4590650
1051,4916,4598650,6212,4598650
1051,4916,4599120,6212,4599120
1051,4916,4599770,6212,4599770
1051,4916,4600090,6212,4600090
1052,4924,4601090,6212,4601090
1052,4924,4602090,6212,4602090
1052,4924,4602410,6212,4602410
1052,4924,4602410,6212,4602410
1052,4924,4603410,6212,4603410
1052,4924,4604410,6212,4604410
1052,4924,4605410,6212,4605410
1052,4924,4606410,6212,4606410
1052,4924,4607220,6212,4607220
1052,4924,4607220,6212,4607220
1052,4924,4608220,6212,4608220
1053,4932,4608540,6212,4608540
1053,4932,4609540,6212,4609540
1053,4932,4610540,6212,4610540
1053,4932,4611010,6212,4611010
1053,4932,4611480,6212,4611480
1053,4932,4612480,6212,4612480
1053,4932,4612950,6212,4612950
1053,4932,4613760,6212,4613760
1053,4932,4614230,6212,4614230
1054,4940,4615230,6212,4615230
1054,4940,4615700,6212,4615700
1054,4940,4616700,6212,4616700
1054,4940,4617510,6212,4617510
1054,4940,4618510,6212,4618510
1054,4940,4619510,6212,4619510
1054,4940,4620510,6212,4620510
1054,4940,4620510,6212,4620510
1054,4940,4620980,6212,4620980
1054,4940,4621980,6212,4621980
1054,4940,4622450,6212,4622450
1055,4948,4623100,6212,4623100
1055,4948,4624100,6212,4624100
1055,4948,4624100,6212,4624100
1055,4948,4625100,6212,4625100
1055,4948,4626100,6212,4626100
1056,4956,4634100,6212,4634100
1056,4956,4634100,6212,4634100
1057,4964,4638100,6212,4638100
1057,4964,4638570,6212,4638570
1057,4964,4639570,6212,4639570
1057,4964,4639570,6212,4639570
1057,4964,4640570,6212,4640570
1057,4964,4641030,6212,4641030
1057,4964,4641190,6212,4641190
1057,4964,4642190,6212,4642190
1057,4964,4643000,6212,4643000
1057,4964,4644000,6212,4644000
1057,4964,4644810,6212,4644810
1057,4964,4644810,6212,4644810
1058,4972,4645810,6212,4645810
1058,4972,4645810,6212,4645810
1058,4972,4646460,6212,4646460
1058,4972,4647460,6212,4647460
1058,4972,4648460,6212,4648460
1058,4972,4649010,6212,4649010
1058,4972,4650010,6212,4650010
1058,4972,4651010,6212,4651010
1058,4972,4651470,6212,4651470
1058,4972,4651470,6212,4651470
1058,4972,4651470,6212,4651470
1058,4972,4651470,6212,4651470
1058,4972,4651470,6212,4651470
1058,4972,4651940,6212,4651940
1059,4980,4655940,6212,4655940
1059,4980,4656940,6212,4656940
1059,4980,4657940,6212,4657940
1059,4980,4658940,6212,4658940
1059,4980,4659940,6212,4659940
1059,4980,4660170,6212,4660170
1060,4988,4661170,6212,4661170
1060,4988,4662170,6212,4662170
1060,4988,4662170,6212,4662170
1060,4988,4662170,6212,4662170
1060,4988,4662400,6212,4662400
1060,4988,4662870,6212,4662870
1060,4988,4663870,6212,4663870
1060,4988,4663870,6212,4663870
1060,4988,4664870,6212,4664870
1060,4988,4665420,6212,4665420
1060,4988,4666230,6212,4666230
1060,4988,4667230,6212,4667230
1061,4996,4668040,6212,4668040
1061,4996,4668040,6212,4668040
1061,4996,4669040,6212,4669040
