ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362107.28,98.61,85.54,359815.63,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359816.82,97.98
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359748.68,97.97
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362109.81,98.61,85.54,359824.47,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362114.89,98.61,85.55,359825.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362064.89,98.61,85.55,359775.78,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362066.16,98.61,85.55,359781.4,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362069.97,98.61,85.55,359782.49,97.99
362019.97,98.61,85.55,359732.49,97.99
362019.97,98.61,85.55,359732.49,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359669.12,98.0
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361912.51,98.61,85.55,359625.02,97.99
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359677.21,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359655.79,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359677.85,98.0
361915.05,98.61,85.55,359655.99,98.0
361915.05,98.61,85.55,359655.99,98.0
361915.05,98.61,85.55,359655.99,98.0
361915.05,98.61,85.55,359655.99,98.0
361915.05,98.61,85.55,359655.99,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359679.58,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361915.05,98.61,85.55,359676.27,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361756.32,98.61,85.55,359517.54,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361597.59,98.61,85.55,359358.81,98.0
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361598.85,98.61,85.55,359384.9,98.01
361440.12,98.61,85.55,359230.52,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361440.12,98.61,85.55,359252.87,98.01
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359148.49,98.02
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361331.39,98.61,85.55,359141.7,98.01
361173.93,98.61,85.55,358982.78,98.01
361173.93,98.61,85.55,358982.78,98.01
361173.93,98.61,85.55,359024.28,98.02
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
361173.93,98.61,85.55,359033.54,98.03
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
360173.93,98.61,85.54,358033.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
359853.93,98.61,85.54,357713.54,98.02
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358853.93,98.6,85.54,356713.54,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356604.81,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.03,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
358745.2,98.6,85.54,356605.02,98.01
