ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
623562.16,99.39,85.79,617159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622562.16,99.39,85.79,616159.83,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622407.09,99.39,85.79,616004.77,98.37
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622418.84,99.39,85.8,616160.51,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616162.58,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616148.85,98.39
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622428.23,99.39,85.8,616195.45,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616197.69,98.4
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616164.26,98.39
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622432.93,99.39,85.8,616200.48,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622276.11,99.39,85.8,616045.25,98.4
622278.46,99.39,85.8,616082.78,98.4
622278.46,99.39,85.8,616082.78,98.4
622278.46,99.39,85.8,616082.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615762.78,98.4
621958.46,99.39,85.8,615737.01,98.4
621958.46,99.39,85.8,615737.01,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615766.75,98.4
621959.21,99.39,85.8,615854.19,98.42
621959.21,99.39,85.8,615854.19,98.42
621968.61,99.4,85.8,615857.75,98.42
621968.61,99.4,85.8,615857.75,98.42
621968.61,99.4,85.8,615857.75,98.42
621968.61,99.4,85.8,615857.75,98.42
621968.61,99.4,85.8,615857.75,98.42
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615938.53,98.43
621968.61,99.4,85.8,615954.74,98.43
621968.61,99.4,85.8,615954.74,98.43
621968.61,99.4,85.8,615954.74,98.43
621968.61,99.4,85.8,615912.43,98.43
621968.61,99.4,85.8,615912.43,98.43
621973.3,99.4,85.8,615926.18,98.43
621973.3,99.4,85.8,615926.18,98.43
621973.3,99.4,85.8,615926.18,98.43
621973.3,99.4,85.8,615926.18,98.43
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615960.26,98.44
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621973.3,99.4,85.8,615944.69,98.43
621980.35,99.4,85.8,615947.15,98.43
621980.35,99.4,85.8,615947.15,98.43
621980.35,99.4,85.8,615947.15,98.43
621980.35,99.4,85.8,615947.15,98.43
621980.35,99.4,85.8,615947.15,98.43
621989.74,99.4,85.8,615949.49,98.43
621989.74,99.4,85.8,615949.49,98.43
621989.74,99.4,85.8,615949.49,98.43
621989.74,99.4,85.8,615949.49,98.43
621989.74,99.4,85.8,615968.19,98.44
621989.74,99.4,85.8,615968.19,98.44
621989.74,99.4,85.8,615968.19,98.44
621989.74,99.4,85.8,615968.19,98.44
621989.74,99.4,85.8,615968.19,98.44
621999.38,99.4,85.8,616033.17,98.45
621999.38,99.4,85.8,616033.17,98.45
621999.38,99.4,85.8,616033.17,98.45
621999.38,99.4,85.8,616033.17,98.45
621844.33,99.4,85.81,615875.15,98.45
621844.33,99.4,85.81,615875.15,98.45
621844.33,99.4,85.81,615875.15,98.45
621846.68,99.4,85.81,615877.49,98.45
621846.68,99.4,85.81,615877.49,98.45
621846.68,99.4,85.81,615877.49,98.45
621846.68,99.4,85.81,615877.49,98.45
621846.68,99.4,85.81,615877.49,98.45
621849.02,99.4,85.81,615884.37,98.45
621849.02,99.4,85.81,615884.37,98.45
621849.02,99.4,85.81,615884.37,98.45
621849.02,99.4,85.81,615884.37,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621851.37,99.4,85.81,615917.66,98.45
621742.96,99.4,85.81,615809.0,98.45
621742.96,99.4,85.81,615809.0,98.45
621742.96,99.4,85.81,615809.0,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621745.31,99.4,85.81,615811.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615491.39,98.45
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615516.05,98.46
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621425.31,99.4,85.81,615493.94,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621267.66,99.4,85.81,615336.66,98.45
621162.43,99.4,85.81,615232.19,98.45
621162.43,99.4,85.81,615232.19,98.45
621162.43,99.4,85.81,615250.69,98.46
621162.43,99.4,85.81,615250.69,98.46
621162.43,99.4,85.81,615250.69,98.46
621162.43,99.4,85.81,615250.69,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615251.68,98.46
621163.19,99.4,85.81,615239.63,98.46
621165.54,99.4,85.81,615255.2,98.46
621165.54,99.4,85.81,615255.2,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
621007.13,99.4,85.81,615096.79,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614938.77,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614955.97,98.46
620859.12,99.41,85.81,614955.97,98.46
620859.12,99.41,85.81,614955.97,98.46
620859.12,99.41,85.81,614955.97,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614933.25,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620859.12,99.41,85.81,614958.91,98.46
620700.71,99.41,85.81,614800.25,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620703.05,99.41,85.81,614802.77,98.46
620707.75,99.41,85.81,614820.86,98.46
620707.75,99.41,85.81,614820.86,98.46
620712.45,99.41,85.81,614822.86,98.46
620712.45,99.41,85.81,614822.86,98.46
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620726.79,99.41,85.81,614864.82,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
620569.97,99.41,85.81,614708.76,98.47
