ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
469075.08,34.47,20.88,432582.01,31.79
468939.12,34.49,20.89,432581.81,31.81
468803.16,34.5,20.91,432581.81,31.84
468667.2,34.52,20.92,432600.76,31.86
468327.28,34.5,20.91,432187.72,31.84
468191.32,34.52,20.92,432179.19,31.86
468055.36,34.54,20.94,432168.77,31.89
468055.36,34.54,20.94,432168.77,31.89
467919.4,34.55,20.95,432518.54,31.94
468136.08,34.58,20.99,432551.69,31.95
468187.77,34.61,21.01,432551.87,31.97
468190.12,34.61,21.01,432558.74,31.97
467959.6,34.6,21.0,432348.99,31.97
467704.69,34.59,20.99,432102.79,31.95
467501.01,34.6,21.0,431996.07,31.97
467769.83,34.63,21.03,431995.7,31.98
467633.87,34.65,21.05,431995.7,32.01
467289.09,34.63,21.04,432095.73,32.02
467153.13,34.65,21.05,432097.35,32.05
467421.95,34.68,21.08,432037.22,32.05
467293.46,34.7,21.1,432358.42,32.1
467152.38,34.71,21.12,432134.75,32.11
466817.6,34.7,21.1,432954.66,32.18
466817.6,34.7,21.1,432954.66,32.18
466681.64,34.71,21.12,432341.07,32.16
466683.99,34.71,21.12,432343.47,32.16
466743.15,34.74,21.14,432169.3,32.17
466599.72,34.75,21.16,432602.72,32.22
466868.54,34.79,21.19,432657.94,32.24
466671.16,34.78,21.18,432611.3,32.24
466722.86,34.81,21.21,432611.48,32.26
467050.7,34.84,21.24,432611.11,32.27
467050.7,34.84,21.24,432611.11,32.27
466914.74,34.86,21.26,432602.52,32.29
466914.74,34.86,21.26,432602.52,32.29
466608.96,34.84,21.25,432610.73,32.31
466660.65,34.87,21.27,432610.57,32.33
466524.69,34.89,21.29,432602.52,32.35
466388.73,34.9,21.31,432779.32,32.39
466388.73,34.9,21.31,432779.32,32.39
466252.77,34.92,21.32,432701.39,32.4
466116.81,34.93,21.34,433289.46,32.47
466168.5,34.96,21.36,433319.6,32.49
466032.54,34.97,21.38,433319.4,32.52
466309.0,35.01,21.41,433333.92,32.53
466360.7,35.03,21.44,433319.4,32.55
466224.74,35.05,21.45,433319.4,32.57
466028.12,35.04,21.45,433463.49,32.59
466296.95,35.07,21.48,434110.21,32.65
466480.66,35.11,21.51,434099.54,32.67
466168.84,35.09,21.5,433928.46,32.67
466397.06,35.12,21.53,434203.73,32.7
466049.92,35.11,21.51,433828.11,32.68
466049.92,35.11,21.51,433828.11,32.68
466049.92,35.11,21.51,433828.11,32.68
465913.96,35.13,21.53,433827.92,32.71
465778.0,35.14,21.55,433827.92,32.73
465642.04,35.16,21.56,433844.79,32.76
465352.36,35.15,21.55,433712.16,32.76
465621.19,35.18,21.58,434831.92,32.85
465672.88,35.2,21.61,434819.25,32.87
465559.32,35.22,21.63,434861.39,32.9
465368.52,35.22,21.62,435230.3,32.94
465420.22,35.25,21.65,435231.09,32.96
465754.75,35.28,21.68,435226.11,32.97
465618.79,35.3,21.7,435929.67,33.05
465482.83,35.31,21.72,435882.42,33.07
465042.34,35.3,21.7,435632.28,33.06
464884.68,35.29,21.69,435451.42,33.05
464887.03,35.29,21.69,435476.11,33.06
465159.07,35.32,21.73,434848.51,33.02
465023.11,35.34,21.75,434686.55,33.04
465283.81,35.38,21.78,435728.18,33.13
465281.56,35.39,21.79,435331.34,33.11
464773.19,35.38,21.78,435025.07,33.11
464637.23,35.39,21.8,435024.88,33.14
464501.27,35.41,21.81,435024.88,33.16
464332.11,35.41,21.81,434810.05,33.15
464196.15,35.42,21.83,434843.29,33.18
464060.19,35.44,21.84,434818.29,33.21
463924.23,35.46,21.86,434819.35,33.23
464252.07,35.49,21.89,435186.53,33.27
464086.7,35.49,21.89,434936.78,33.26
464138.39,35.51,21.92,434936.96,33.28
464002.43,35.53,21.93,434936.58,33.3
464271.25,35.56,21.97,434936.58,33.32
464135.29,35.58,21.98,435280.17,33.37
464135.29,35.58,21.98,435280.17,33.37
463790.51,35.57,21.97,435318.3,33.38
464125.04,35.6,22.0,435529.85,33.41
463989.08,35.62,22.02,435510.27,33.43
463853.12,35.63,22.04,435491.72,33.46
463717.16,35.65,22.06,436101.98,33.53
463717.16,35.65,22.06,436213.21,33.54
463575.48,35.65,22.05,436169.55,33.54
463503.38,35.67,22.07,435992.47,33.55
463491.21,35.69,22.1,435983.37,33.57
463377.65,35.71,22.11,435734.88,33.58
463472.86,35.74,22.14,435256.28,33.56
463749.32,35.77,22.18,434764.4,33.54
464013.89,35.81,22.21,435058.38,33.58
464065.58,35.84,22.24,435058.56,33.6
463929.62,35.85,22.26,435058.19,33.62
463640.81,35.84,22.24,434732.09,33.61
463502.25,35.86,22.26,434506.83,33.61
463366.29,35.87,22.28,434510.47,33.64
463230.33,35.89,22.3,434509.93,33.67
463094.37,35.91,22.31,434507.81,33.69
463108.34,35.91,22.31,434548.69,33.7
462972.38,35.93,22.33,434547.71,33.72
462836.42,35.94,22.35,434868.07,33.77
462724.98,35.95,22.35,434914.89,33.79
462589.02,35.97,22.37,434763.45,33.8
462453.06,35.98,22.39,434763.25,33.83
462453.06,35.98,22.39,434763.25,33.83
462317.1,36.0,22.41,434763.25,33.86
462181.14,36.02,22.42,434799.0,33.89
461898.28,36.01,22.41,434516.14,33.87
461852.97,36.0,22.41,434469.11,33.87
461717.01,36.02,22.43,434433.4,33.89
461717.01,36.02,22.43,434433.4,33.89
461768.7,36.05,22.45,434456.61,33.92
461632.74,36.07,22.47,434433.69,33.94
461684.44,36.09,22.5,434961.84,34.0
461953.26,36.13,22.53,435158.98,34.03
461953.26,36.13,22.53,435158.98,34.03
461817.3,36.14,22.55,435158.79,34.06
461608.88,36.13,22.54,434976.68,34.05
461660.57,36.16,22.57,434976.68,34.07
461524.61,36.18,22.58,435076.58,34.11
461576.3,36.21,22.61,435062.44,34.13
461812.07,36.24,22.65,434983.41,34.14
461812.07,36.24,22.65,434983.41,34.14
461467.28,36.23,22.63,434681.88,34.12
461331.32,36.25,22.65,434675.15,34.15
461600.15,36.28,22.68,435744.99,34.25
461406.2,36.27,22.68,435101.82,34.2
461094.37,36.26,22.66,434789.03,34.19
461113.1,36.28,22.69,435482.78,34.27
461381.93,36.32,22.72,435482.59,34.28
461565.64,36.35,22.76,435482.59,34.3
461429.68,36.37,22.77,435510.23,34.33
461293.72,36.39,22.79,435483.14,34.35
461345.41,36.42,22.82,435482.59,34.37
461209.45,36.43,22.84,435874.89,34.43
461261.14,36.46,22.87,436132.99,34.47
461261.14,36.46,22.87,436132.99,34.47
461125.18,36.48,22.88,436273.6,34.51
460989.22,36.5,22.9,436273.59,34.54
460853.27,36.52,22.92,436274.7,34.57
460904.96,36.54,22.95,436273.6,34.59
460769.0,36.56,22.97,436273.59,34.62
460449.0,36.55,22.95,435953.59,34.6
460313.04,36.56,22.97,436243.01,34.65
460496.75,36.6,23.0,436393.17,34.68
460548.44,36.62,23.03,436393.35,34.7
460412.48,36.64,23.05,436392.97,34.73
460412.48,36.64,23.05,436700.78,34.76
460464.17,36.67,23.07,436700.78,34.78
460515.87,36.7,23.1,436703.77,34.8
460171.08,36.68,23.09,436313.64,34.78
460222.77,36.71,23.12,436310.65,34.8
460507.23,36.75,23.15,436670.14,34.85
460349.58,36.74,23.14,436561.26,34.84
460401.27,36.77,23.17,436929.96,34.89
460265.31,36.79,23.19,437130.09,34.94
460265.31,36.79,23.19,437130.09,34.94
460129.35,36.81,23.21,437129.9,34.97
459993.39,36.82,23.23,437129.9,34.99
458905.71,36.97,23.38,437129.9,35.22
458616.04,36.96,23.36,436828.87,35.2
458667.73,36.99,23.39,436839.6,35.23
458719.42,37.02,23.42,436435.4,35.22
458389.01,37.0,23.41,436537.2,35.24
458253.05,37.02,23.43,436526.48,35.27
458521.87,37.06,23.46,436526.5,35.28
458573.56,37.09,23.49,436526.68,35.3
458625.25,37.12,23.52,436290.13,35.31
458280.47,37.1,23.51,436506.73,35.34
457990.8,37.09,23.49,436281.96,35.33
458259.62,37.12,23.53,436204.83,35.34
458123.66,37.14,23.55,436131.8,35.36
457811.84,37.13,23.54,436664.69,35.42
458175.68,37.17,23.57,436735.97,35.43
458176.44,37.17,23.57,436739.33,35.43
457946.02,37.16,23.57,436678.69,35.44
458214.85,37.2,23.6,436678.32,35.45
458078.89,37.22,23.62,436678.32,35.48
457734.1,37.2,23.61,436696.32,35.49
457598.14,37.22,23.63,436684.37,35.52
457440.49,37.22,23.62,436535.59,35.52
457742.28,37.25,23.66,436429.56,35.52
457945.09,37.29,23.69,437498.25,35.62
457945.09,37.29,23.69,437529.63,35.63
457809.13,37.31,23.71,437525.08,35.66
458044.9,37.35,23.75,437955.74,35.71
458096.59,37.37,23.78,437955.92,35.73
457960.63,37.39,23.8,437955.54,35.76
458012.32,37.42,23.83,437955.54,35.78
458061.95,37.45,23.86,437639.93,35.78
458061.95,37.45,23.86,437618.56,35.78
457863.65,37.47,23.87,437281.18,35.78
457727.69,37.49,23.89,436849.03,35.78
457425.87,37.48,23.88,436496.07,35.76
457477.56,37.5,23.91,437299.7,35.85
457661.28,37.54,23.94,437390.62,35.88
457712.97,37.57,23.97,437432.86,35.9
457577.01,37.59,23.99,437440.77,35.93
457849.04,37.63,24.03,437299.7,35.94
457713.08,37.65,24.05,438603.33,36.08
457720.38,37.65,24.05,438659.98,36.08
457720.38,37.65,24.05,438682.34,36.08
457584.42,37.67,24.07,438682.15,36.11
457448.46,37.69,24.09,438682.15,36.14
457448.46,37.69,24.09,438773.62,36.15
457500.15,37.72,24.12,438684.72,36.17
457364.19,37.74,24.14,438697.38,36.2
457228.23,37.76,24.16,438684.76,36.23
457092.27,37.78,24.18,438763.91,36.26
457092.27,37.78,24.18,438745.41,36.26
456956.31,37.8,24.2,438745.21,36.29
456956.31,37.8,24.2,438745.21,36.29
457008.0,37.83,24.23,438775.25,36.32
456872.04,37.85,24.25,438776.6,36.35
456923.73,37.88,24.28,438760.19,36.37
456787.77,37.9,24.3,438745.21,36.4
456603.7,37.89,24.29,438565.96,36.39
456603.7,37.89,24.29,438548.79,36.39
456325.7,37.88,24.28,438249.46,36.37
456197.21,37.9,24.3,438573.77,36.43
455877.54,37.88,24.28,438261.17,36.42
455763.99,37.88,24.29,436483.34,36.28
455620.57,37.9,24.3,436264.92,36.29
455484.61,37.92,24.33,437030.71,36.38
455543.76,37.95,24.36,436963.89,36.4
455543.76,37.95,24.36,436984.15,36.41
455400.34,37.97,24.38,436834.56,36.42
455264.38,37.99,24.4,436834.36,36.45
455448.09,38.03,24.43,436834.36,36.47
455158.42,38.01,24.42,436859.92,36.49
455022.46,38.03,24.44,436844.37,36.51
455258.23,38.07,24.48,436834.36,36.53
455309.92,38.1,24.51,436834.54,36.56
455578.74,38.14,24.54,436834.17,36.57
455630.44,38.17,24.57,436834.17,36.6
455494.48,38.19,24.59,436857.38,36.63
455546.17,38.22,24.63,437037.59,36.67
455546.17,38.22,24.63,437037.59,36.67
455362.09,38.21,24.62,436857.95,36.66
455413.78,38.24,24.65,436858.13,36.68
455277.82,38.26,24.67,436857.76,36.72
455141.86,38.28,24.69,436862.42,36.75
455005.9,38.31,24.71,436863.06,36.78
454808.52,38.3,24.7,436839.9,36.79
454992.24,38.34,24.74,437523.34,36.86
454863.74,38.36,24.76,437536.86,36.9
454907.97,38.39,24.79,437613.32,36.93
455176.79,38.42,24.83,437613.26,36.94
454832.01,38.41,24.81,437613.26,36.96
454883.7,38.44,24.85,437613.44,36.98
454747.74,38.46,24.87,437613.07,37.01
454548.07,38.45,24.86,437556.76,37.02
454548.07,38.45,24.86,437520.08,37.01
454548.07,38.45,24.86,437520.08,37.01
454412.11,38.47,24.88,438173.03,37.1
454283.61,38.5,24.9,438159.04,37.13
454610.68,38.53,24.94,438693.85,37.19
454177.48,38.52,24.92,438200.08,37.16
454229.17,38.55,24.95,438197.33,37.19
454093.21,38.57,24.97,438495.0,37.25
453957.25,38.59,25.0,438540.66,37.28
453821.29,38.61,25.02,438532.61,37.31
454005.0,38.65,25.05,438532.61,37.33
453869.04,38.67,25.08,438553.6,37.37
454137.87,38.71,25.11,438542.48,37.38
453938.2,38.7,25.1,438532.76,37.39
453940.47,38.7,25.1,438571.88,37.39
453595.69,38.69,25.09,438964.21,37.44
453598.04,38.69,25.09,438971.08,37.44
453649.73,38.72,25.12,438889.1,37.46
453984.26,38.76,25.16,438809.05,37.46
453984.26,38.76,25.16,438809.05,37.46
453848.3,38.78,25.18,439647.37,37.57
453712.34,38.8,25.2,439647.17,37.6
453764.03,38.83,25.24,439647.17,37.62
453815.72,38.86,25.27,439647.17,37.65
453375.23,38.85,25.25,439161.12,37.63
453375.23,38.85,25.25,439146.42,37.63
453647.27,38.89,25.29,439152.79,37.65
453511.31,38.91,25.31,439146.42,37.68
453375.35,38.93,25.34,439727.61,37.76
453239.39,38.95,25.36,439652.02,37.79
453103.43,38.98,25.38,439817.09,37.83
453372.25,39.01,25.42,439816.89,37.85
453027.47,39.0,25.4,439816.89,37.86
453299.5,39.04,25.45,439835.46,37.88
453568.33,39.08,25.49,439828.98,37.9
453464.69,39.08,25.48,439720.32,37.89
453119.9,39.06,25.47,439708.23,37.91
453303.62,39.1,25.5,440272.14,37.98
453572.44,39.14,25.54,440101.5,37.98
453808.21,39.18,25.58,440101.31,38.0
453530.22,39.17,25.57,439936.22,37.99
453409.19,39.19,25.59,439836.99,38.02
453160.5,39.18,25.58,441477.94,38.17
453160.5,39.18,25.58,441439.87,38.17
453024.54,39.2,25.61,441439.87,38.2
453296.58,39.24,25.65,441456.68,38.22
453296.58,39.24,25.65,441456.68,38.22
453160.62,39.27,25.67,441446.65,38.25
453024.66,39.29,25.69,441439.87,38.28
452832.47,39.28,25.68,441926.16,38.33
452884.16,39.31,25.72,441926.34,38.36
452748.2,39.33,25.74,441925.96,38.39
452612.24,39.36,25.76,441925.96,38.43
452663.93,39.39,25.79,441935.46,38.45
452932.76,39.43,25.83,441800.5,38.46
453116.47,39.47,25.87,441796.77,38.48
453116.47,39.47,25.87,441796.77,38.48
453118.82,39.47,25.87,441815.54,38.48
452982.86,39.49,25.89,441810.06,38.52
452663.01,39.48,25.88,441579.71,38.51
452707.24,39.51,25.91,442468.05,38.62
452571.52,39.53,25.94,442278.84,38.63
452378.62,39.52,25.93,442118.74,38.63
452430.31,39.56,25.96,442118.92,38.65
452430.31,39.56,25.96,442118.92,38.65
452706.77,39.6,26.0,442118.55,38.67
452570.81,39.62,26.02,442827.77,38.76
452434.85,39.64,26.04,442738.96,38.79
452298.89,39.66,26.07,442738.96,38.83
452298.89,39.66,26.07,442738.96,38.83
452162.93,39.69,26.09,442789.91,38.86
452026.97,39.71,26.11,442745.48,38.89
451891.01,39.73,26.14,442738.96,38.93
451895.71,39.73,26.14,442781.44,38.93
451553.29,39.72,26.12,443138.15,38.98
451822.11,39.76,26.16,443211.07,39.0
451686.15,39.78,26.19,443328.76,39.05
451550.19,39.81,26.21,443328.56,39.08
451601.89,39.84,26.24,443328.56,39.11
451653.58,39.87,26.28,443328.56,39.14
451318.79,39.86,26.26,443108.59,39.13
451370.49,39.89,26.3,443108.59,39.16
451422.18,39.92,26.33,443124.7,39.19
451475.67,39.96,26.36,442767.8,39.19
451744.5,40.0,26.4,442761.46,39.2
451399.71,39.98,26.39,442751.69,39.22
451200.73,40.0,26.41,442948.5,39.27
451252.42,40.04,26.44,443959.64,39.39
451521.24,40.08,26.48,444253.41,39.43
451176.46,40.06,26.47,443859.8,39.41
451040.5,40.09,26.49,443859.61,39.45
450935.2,40.08,26.48,443756.9,39.44
450782.24,40.07,26.48,443624.76,39.44
450515.52,40.07,26.47,443516.89,39.44
450410.9,40.06,26.46,443408.06,39.44
450274.94,40.08,26.49,443408.06,39.47
450326.63,40.12,26.52,443418.03,39.5
450378.33,40.15,26.55,443419.61,39.53
450430.02,40.18,26.59,443408.13,39.56
450430.02,40.18,26.59,443394.46,39.56
450430.02,40.18,26.59,443393.65,39.56
450613.73,40.22,26.63,443393.59,39.58
450477.77,40.25,26.65,443393.59,39.61
450529.46,40.28,26.69,444457.33,39.74
450393.5,40.31,26.71,444457.13,39.77
450445.2,40.34,26.74,444457.13,39.8
450309.24,40.36,26.77,444493.68,39.84
450310.75,40.36,26.77,444494.55,39.84
450362.44,40.4,26.8,444475.84,39.87
450631.27,40.44,26.84,444464.55,39.89
450495.31,40.46,26.87,444458.01,39.92
450359.35,40.49,26.89,445152.51,40.02
450223.39,40.51,26.92,445131.34,40.05
450275.08,40.55,26.95,445131.52,40.08
450326.77,40.58,26.98,445131.15,40.11
450169.95,40.57,26.98,444972.49,40.1
450181.69,40.57,26.98,444982.37,40.1
450131.69,40.57,26.97,444932.37,40.1
449995.73,40.59,27.0,444947.13,40.14
449885.73,40.59,26.99,444837.13,40.13
449885.73,40.59,26.99,444892.87,40.14
449696.06,40.58,26.98,444775.63,40.13
449560.1,40.6,27.01,444761.05,40.17
449569.5,40.6,27.01,444788.55,40.17
449433.54,40.63,27.03,444822.41,40.21
449485.23,40.66,27.07,444850.68,40.24
449349.27,40.69,27.09,445449.17,40.33
449213.31,40.71,27.12,445327.71,40.36
448873.22,40.7,27.1,445094.38,40.36
448737.26,40.72,27.13,445094.18,40.39
448601.3,40.75,27.15,445094.18,40.43
448465.34,40.77,27.18,445125.93,40.47
448517.03,40.81,27.21,445107.46,40.5
448381.07,40.83,27.24,445094.18,40.53
448649.9,40.87,27.28,445496.31,40.59
448305.11,40.86,27.26,445376.27,40.59
448169.15,40.89,27.29,445376.07,40.63
448033.19,40.91,27.31,445376.07,40.67
447897.23,40.93,27.34,445561.08,40.72
448080.95,40.98,27.38,445606.7,40.75
448264.66,41.02,27.42,445514.22,40.77
448128.7,41.04,27.45,445514.03,40.8
448128.7,41.04,27.45,445478.07,40.8
447041.02,41.24,27.65,445477.87,41.1
446905.06,41.27,27.67,445477.68,41.14
446769.1,41.3,27.7,445477.68,41.18
446769.1,41.3,27.7,445796.04,41.21
446633.14,41.32,27.73,445713.64,41.24
446497.18,41.35,27.75,445627.03,41.27
446825.02,41.39,27.8,445635.91,41.28
446876.71,41.43,27.83,445636.62,41.31
446876.71,41.43,27.83,445636.62,41.31
446740.75,41.45,27.86,445627.03,41.35
446740.75,41.45,27.86,445627.03,41.35
446792.45,41.49,27.89,445627.03,41.38
446851.61,41.53,27.93,445540.14,41.4
446905.1,41.56,27.97,445021.7,41.39
446706.11,41.58,27.99,445296.57,41.45
446750.34,41.62,28.02,445661.45,41.52
446460.67,41.6,28.01,445300.04,41.5
446324.71,41.63,28.03,445549.43,41.56
446376.4,41.67,28.07,445831.05,41.62
446240.44,41.69,28.1,446020.31,41.67
445973.17,41.68,28.08,447570.68,41.83
445973.17,41.68,28.08,447656.29,41.84
445837.21,41.71,28.11,447656.1,41.88
445701.25,41.73,28.14,447656.1,41.92
445565.29,41.76,28.16,447691.84,41.96
445473.22,41.76,28.16,447904.89,41.99
445473.22,41.76,28.16,447904.89,41.99
445191.49,41.74,28.15,447585.97,41.97
445243.18,41.78,28.19,447586.15,42.0
445107.22,41.81,28.21,447585.77,42.04
444994.02,41.81,28.21,446481.95,41.95
445045.72,41.84,28.25,446481.95,41.98
445045.72,41.84,28.25,446525.15,41.98
444909.76,41.87,28.27,446579.35,42.03
445178.58,41.91,28.32,446545.78,42.04
445178.58,41.91,28.32,446545.78,42.04
444833.8,41.9,28.3,446529.52,42.06
444697.84,41.93,28.33,446979.38,42.14
444749.53,41.96,28.37,447152.83,42.19
444749.53,41.96,28.37,447152.83,42.19
444613.57,41.99,28.39,447180.32,42.23
444665.26,42.03,28.43,447117.09,42.26
444529.3,42.05,28.46,447590.16,42.34
444426.3,42.08,28.49,447214.8,42.35
444257.38,42.11,28.51,447304.74,42.4
444257.38,42.11,28.51,447304.74,42.4
444121.42,42.13,28.54,447237.14,42.43
444173.11,42.17,28.58,447237.32,42.46
444507.65,42.22,28.62,447236.94,42.48
444365.96,42.22,28.62,447239.04,42.49
444634.78,42.26,28.66,447236.94,42.51
444498.82,42.29,28.69,447236.94,42.55
444362.86,42.31,28.72,447236.94,42.59
444414.56,42.35,28.76,447741.63,42.67
444278.6,42.38,28.78,447879.87,42.72
443958.6,42.36,28.77,447559.87,42.71
444010.29,42.4,28.8,447879.27,42.77
444012.56,42.4,28.8,447947.85,42.78
444064.25,42.44,28.84,447948.03,42.81
443719.47,42.42,28.83,447936.44,42.83
443988.29,42.47,28.87,447936.07,42.85
443653.51,42.46,28.86,447936.07,42.87
443914.7,42.5,28.9,447955.61,42.89
443914.7,42.5,28.9,447932.25,42.88
443966.39,42.54,28.94,447923.25,42.92
443966.39,42.54,28.94,447947.05,42.92
443619.24,42.52,28.93,447942.79,42.94
443888.07,42.57,28.97,447936.52,42.96
443939.76,42.61,29.01,447936.7,42.99
443939.76,42.61,29.01,447919.99,42.99
443584.97,42.59,29.0,448123.27,43.03
443386.17,42.58,28.99,447953.87,43.02
443386.17,42.58,28.99,447953.87,43.02
443569.88,42.63,29.03,447928.29,43.05
443838.7,42.67,29.08,447841.31,43.06
443599.41,42.66,29.07,448894.28,43.17
443651.1,42.7,29.11,448893.9,43.21
443946.03,42.75,29.15,449219.1,43.26
443810.07,42.78,29.18,449219.1,43.3
443674.11,42.81,29.21,449219.12,43.34
443942.94,42.85,29.26,449219.1,43.36
443690.32,42.84,29.24,448889.4,43.34
443926.09,42.89,29.29,448889.21,43.37
443926.09,42.89,29.29,448889.21,43.37
443977.78,42.93,29.33,448889.21,43.4
443841.82,42.95,29.36,448889.21,43.44
443443.08,42.94,29.34,448560.01,43.43
443494.77,42.97,29.38,448653.58,43.47
443213.04,42.96,29.36,448663.42,43.49
443077.09,42.99,29.39,448671.64,43.53
442879.71,42.98,29.39,449445.06,43.62
442743.75,43.01,29.42,449340.16,43.65
442607.79,43.04,29.44,449330.32,43.69
442607.79,43.04,29.44,449330.32,43.69
442876.61,43.09,29.49,449330.32,43.71
442928.3,43.12,29.53,449330.5,43.75
442583.52,43.11,29.51,449546.41,43.79
442852.34,43.16,29.56,449554.82,43.81
442716.38,43.19,29.59,449554.44,43.85
442580.42,43.21,29.62,449585.0,43.9
442632.11,43.25,29.66,449574.59,43.93
442496.15,43.28,29.69,449557.16,43.97
442547.85,43.32,29.73,450093.22,44.06
442411.89,43.35,29.76,449938.73,44.09
442100.06,43.34,29.74,450554.82,44.17
442339.14,43.39,29.79,450579.26,44.2
442522.85,43.43,29.84,450704.63,44.24
442791.68,43.48,29.88,451098.57,44.3
442655.72,43.51,29.91,451098.37,44.34
442707.41,43.55,29.95,451098.37,44.37
442707.41,43.55,29.95,451098.37,44.37
442759.1,43.59,29.99,451102.34,44.41
442623.14,43.62,30.02,451102.44,44.45
442858.91,43.67,30.07,451182.89,44.49
443042.62,43.71,30.12,451153.47,44.51
442906.66,43.74,30.15,451167.58,44.56
442958.35,43.78,30.19,452365.19,44.71
443142.07,43.83,30.23,452364.99,44.74
442860.34,43.82,30.22,452065.56,44.73
442724.38,43.84,30.25,452065.56,44.77
442566.73,43.84,30.24,451790.7,44.75
442750.44,43.88,30.29,451830.73,44.78
442614.48,43.91,30.32,451817.82,44.83
442478.52,43.94,30.35,451790.7,44.87
442171.11,43.93,30.34,451712.61,44.88
442035.15,43.96,30.37,452277.69,44.98
441835.47,43.95,30.36,452200.18,44.98
441699.51,43.98,30.39,451939.14,45.0
441571.13,44.01,30.42,452315.13,45.09
441571.13,44.01,30.42,452471.79,45.1
441435.17,44.04,30.45,452471.6,45.15
441115.17,44.03,30.43,452151.6,45.13
440979.21,44.06,30.46,452151.6,45.17
440843.25,44.09,30.49,452164.28,45.22
441112.07,44.14,30.54,452158.4,45.24
440976.11,44.17,30.57,452151.96,45.29
441027.8,44.21,30.61,452506.6,45.36
440683.02,44.19,30.6,452396.37,45.37
440554.53,44.22,30.63,452207.6,45.39
440554.53,44.22,30.63,452210.58,45.39
440823.35,44.27,30.68,452210.39,45.42
440679.92,44.3,30.71,452401.24,45.48
440543.96,44.33,30.74,452401.24,45.53
440595.65,44.38,30.78,452403.29,45.56
440459.69,44.41,30.81,452401.67,45.61
440511.39,44.45,30.85,452428.18,45.65
440585.48,44.49,30.9,453791.31,45.83
440449.52,44.52,30.93,453764.37,45.87
440633.23,44.57,30.97,454318.75,45.95
440530.85,44.61,31.01,454951.96,46.07
440394.89,44.64,31.04,454951.76,46.11
440127.97,44.62,31.03,454651.74,46.1
439992.01,44.66,31.06,454651.74,46.14
439992.01,44.66,31.06,454734.06,46.15
440260.84,44.7,31.11,454749.38,46.18
440124.88,44.74,31.14,454759.76,46.22
439988.92,44.77,31.17,454886.4,46.28
440040.61,44.81,31.21,454830.36,46.32
440040.61,44.81,31.21,454849.09,46.32
439904.65,44.84,31.25,455299.71,46.41
440176.68,44.89,31.3,455530.99,46.46
440228.38,44.94,31.34,455530.99,46.5
440228.38,44.94,31.34,455530.99,46.5
440092.42,44.97,31.37,455530.99,46.55
439956.46,45.0,31.4,455531.4,46.59
439764.27,44.99,31.4,455437.51,46.6
439420.93,44.98,31.38,455039.92,46.58
439284.97,45.01,31.41,455039.52,46.62
438940.19,45.0,31.4,454922.27,46.64
438804.23,45.03,31.43,454962.37,46.69
438668.27,45.06,31.47,454943.96,46.73
438390.28,45.05,31.45,454631.36,46.72
438724.81,45.1,31.5,454609.67,46.73
438776.5,45.14,31.54,454609.85,46.77
438714.0,45.14,31.55,455240.57,46.84
438578.04,45.18,31.58,455126.99,46.88
438442.08,45.21,31.61,455126.62,46.93
438493.77,45.25,31.66,455126.62,46.97
438765.81,45.31,31.71,455149.27,47.0
438573.62,45.3,31.7,455035.39,47.0
438381.44,45.29,31.69,455013.46,47.01
438381.44,45.29,31.69,455013.46,47.01
438245.48,45.32,31.72,455012.74,47.05
438109.52,45.35,31.76,455427.71,47.15
437973.56,45.39,31.79,455012.74,47.15
438025.25,45.43,31.83,455680.27,47.26
437889.29,45.46,31.87,455680.08,47.31
437891.64,45.46,31.87,455711.73,47.31
437891.64,45.46,31.87,455711.73,47.31
437943.33,45.51,31.91,455711.73,47.35
437807.37,45.54,31.94,455741.15,47.41
438079.4,45.59,32.0,455718.2,47.43
437943.44,45.63,32.03,455998.87,47.51
437807.48,45.66,32.07,455983.2,47.56
437859.18,45.71,32.11,456096.57,47.61
438042.89,45.76,32.16,456848.11,47.72
438042.89,45.76,32.16,456848.11,47.72
438047.59,45.76,32.16,456867.65,47.72
438231.3,45.81,32.21,456867.45,47.75
437941.63,45.79,32.2,456490.32,47.73
438125.34,45.84,32.25,456490.32,47.76
437989.38,45.88,32.28,456602.3,47.82
438041.07,45.92,32.32,456562.26,47.86
437905.11,45.95,32.36,456490.63,47.9
438173.94,46.0,32.41,456490.32,47.93
438037.98,46.04,32.44,457687.94,48.1
438084.68,46.04,32.45,457788.7,48.11
437948.72,46.08,32.48,457641.77,48.15
438000.41,46.12,32.53,457641.95,48.19
437718.63,46.12,32.52,457541.25,48.2
