ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
649122.84,24.74,11.12,404014.7,15.4
649174.77,24.75,11.13,404137.67,15.41
648896.75,24.74,11.12,404350.84,15.42
648948.68,24.75,11.13,404421.96,15.43
648812.48,24.76,11.14,404421.7,15.43
648662.89,24.75,11.13,404183.39,15.42
648526.69,24.76,11.14,404208.47,15.43
648794.82,24.77,11.15,404185.52,15.43
648846.75,24.78,11.16,404184.63,15.44
648710.54,24.78,11.16,404252.3,15.45
648762.48,24.79,11.17,404294.45,15.45
648653.31,24.79,11.17,404183.39,15.45
648653.31,24.79,11.17,404218.21,15.45
648874.63,24.81,11.19,405060.25,15.49
648874.63,24.81,11.19,405110.07,15.49
648577.1,24.8,11.18,404916.06,15.48
648629.04,24.81,11.19,405070.18,15.49
648857.1,24.82,11.2,405069.92,15.5
648909.03,24.83,11.21,405069.92,15.5
648760.79,24.83,11.21,405069.92,15.5
648982.11,24.84,11.22,405086.43,15.51
648835.46,24.85,11.23,405965.6,15.55
648699.25,24.85,11.23,405961.01,15.55
648484.09,24.84,11.22,405865.96,15.55
648186.56,24.84,11.22,405861.11,15.55
648407.88,24.85,11.23,405854.04,15.55
648271.68,24.86,11.23,406396.62,15.58
648055.65,24.85,11.23,405897.47,15.56
647919.44,24.85,11.23,406482.3,15.59
647626.82,24.85,11.23,406280.74,15.59
647673.85,24.86,11.24,406299.74,15.59
647537.64,24.86,11.24,406299.48,15.6
647758.96,24.87,11.25,406299.48,15.6
647471.44,24.87,11.25,406346.23,15.61
647523.37,24.88,11.26,406328.67,15.61
647791.5,24.89,11.27,406307.02,15.61
647791.5,24.89,11.27,406289.18,15.61
647417.16,24.88,11.26,406281.63,15.61
647469.1,24.89,11.27,406281.63,15.62
647690.42,24.9,11.28,406805.49,15.64
647540.83,24.9,11.28,406574.21,15.64
647808.96,24.92,11.29,406370.28,15.63
647860.89,24.92,11.3,407590.62,15.68
647664.5,24.92,11.3,407360.69,15.68
647664.5,24.92,11.3,407360.69,15.68
647664.5,24.92,11.3,407382.79,15.68
647716.43,24.93,11.31,407505.77,15.69
647580.23,24.94,11.32,407414.64,15.69
647632.16,24.95,11.33,407116.35,15.68
647684.09,24.96,11.33,406955.66,15.68
647552.79,24.96,11.34,406694.32,15.68
647817.33,24.97,11.35,407472.84,15.71
647989.14,24.99,11.37,407472.58,15.71
647623.49,24.98,11.36,407021.71,15.7
647487.29,24.98,11.36,407021.71,15.7
647708.61,25.0,11.38,407039.71,15.71
647760.54,25.01,11.38,407034.77,15.71
647760.54,25.01,11.38,406941.2,15.71
647463.01,25.0,11.38,406934.58,15.71
647684.34,25.01,11.39,406928.14,15.71
647856.15,25.02,11.4,407648.77,15.75
647676.6,25.03,11.41,406724.62,15.72
647540.4,25.03,11.41,406709.17,15.72
647592.33,25.04,11.42,407130.71,15.74
647314.31,25.03,11.41,407167.5,15.75
647026.79,25.03,11.41,406774.41,15.73
647248.11,25.04,11.42,406806.19,15.74
647111.9,25.04,11.42,406929.33,15.75
647163.83,25.05,11.43,407052.31,15.76
647027.63,25.06,11.44,406961.17,15.76
646891.42,25.06,11.44,406960.91,15.77
646943.36,25.07,11.45,406960.91,15.77
646807.15,25.08,11.46,406960.91,15.78
646859.08,25.09,11.47,406991.34,15.78
646814.67,25.09,11.47,406942.9,15.78
646517.14,25.08,11.46,406717.57,15.78
646517.14,25.08,11.46,406838.25,15.78
646569.08,25.09,11.47,406875.55,15.79
646432.87,25.09,11.47,406857.3,15.79
646654.19,25.11,11.49,406807.82,15.79
646517.99,25.11,11.49,407703.85,15.84
646220.46,25.1,11.48,407409.68,15.83
646441.78,25.12,11.5,407410.18,15.83
646613.59,25.13,11.51,407402.87,15.83
646477.39,25.14,11.51,407877.23,15.86
646649.2,25.15,11.53,408289.95,15.88
646351.67,25.14,11.52,407968.19,15.87
646215.47,25.15,11.53,407948.85,15.87
646271.27,25.16,11.54,407590.68,15.87
646279.86,25.16,11.54,407392.92,15.86
646101.85,25.16,11.54,407290.94,15.86
645913.83,25.15,11.53,407209.28,15.86
645965.76,25.16,11.54,407260.46,15.87
646017.69,25.17,11.55,407383.43,15.88
646069.63,25.18,11.56,407454.56,15.88
645791.61,25.18,11.56,407180.89,15.87
646059.74,25.19,11.57,406776.48,15.86
646059.74,25.19,11.57,406796.26,15.86
645923.53,25.19,11.57,406665.84,15.86
645985.27,25.2,11.58,406412.98,15.86
645985.27,25.2,11.58,406412.98,15.86
646032.3,25.21,11.59,407263.88,15.9
645874.34,25.21,11.59,407186.21,15.9
646102.41,25.23,11.61,407558.32,15.91
645966.2,25.23,11.61,407427.9,15.91
645817.96,25.23,11.61,407241.86,15.91
645644.2,25.23,11.61,406937.21,15.9
645696.13,25.24,11.62,407121.57,15.92
645961.55,25.26,11.63,406511.85,15.89
645745.52,25.25,11.63,406325.79,15.89
645797.46,25.26,11.64,406448.76,15.9
645657.46,25.25,11.63,406308.76,15.89
645644.44,25.26,11.64,406744.63,15.91
645398.29,25.26,11.64,406312.2,15.9
645619.62,25.27,11.65,406446.44,15.91
645619.62,25.27,11.65,406424.34,15.91
645671.55,25.28,11.66,406542.86,15.92
645535.34,25.29,11.67,406473.49,15.92
645587.27,25.3,11.68,406473.61,15.93
645451.07,25.3,11.68,406473.23,15.93
645153.54,25.29,11.67,406328.18,15.93
645017.34,25.3,11.68,406341.72,15.94
645285.47,25.31,11.69,406329.7,15.94
645285.47,25.31,11.69,406353.54,15.94
645149.26,25.32,11.7,406352.02,15.95
644952.87,25.31,11.69,406352.02,15.95
645221.0,25.33,11.71,406352.02,15.95
645272.93,25.34,11.72,407172.62,15.99
645081.44,25.33,11.71,407144.03,15.99
645297.86,25.35,11.73,407134.1,15.99
645225.98,25.35,11.73,407441.02,16.01
645481.03,25.36,11.74,407440.76,16.01
645265.39,25.36,11.74,407213.23,16.0
645265.39,25.36,11.74,407313.67,16.01
645317.32,25.37,11.75,407314.69,16.01
645317.32,25.37,11.75,407297.96,16.01
645056.06,25.36,11.74,407296.94,16.01
645111.86,25.37,11.75,406938.77,16.0
644934.18,25.37,11.75,406563.8,15.99
645155.5,25.39,11.77,406563.8,16.0
644857.97,25.38,11.76,406563.8,16.0
644909.91,25.39,11.77,406563.8,16.01
645124.48,25.4,11.78,406642.49,16.01
644823.7,25.4,11.77,406595.27,16.01
644875.63,25.41,11.78,406629.5,16.02
645143.76,25.42,11.8,406563.8,16.02
644947.37,25.42,11.8,407733.26,16.07
645269.01,25.43,11.81,407875.65,16.08
645132.81,25.44,11.82,407856.32,16.08
644996.6,25.44,11.82,407745.24,16.08
645048.53,25.45,11.83,407868.21,16.09
645100.47,25.46,11.84,407939.34,16.1
644979.91,25.46,11.84,407978.77,16.1
644672.62,25.45,11.83,407666.95,16.09
644844.43,25.46,11.84,407660.14,16.1
644844.43,25.46,11.84,407678.91,16.1
644708.22,25.47,11.85,407678.91,16.11
644520.21,25.46,11.84,407854.07,16.11
644572.14,25.47,11.85,408012.53,16.13
644899.73,25.49,11.87,408178.57,16.13
644731.1,25.49,11.87,408274.2,16.14
644999.23,25.5,11.88,408273.94,16.14
644863.02,25.51,11.89,408273.94,16.15
644666.63,25.5,11.88,408390.21,16.16
644887.95,25.52,11.9,408457.89,16.16
644751.75,25.52,11.9,408274.21,16.16
644454.22,25.51,11.89,409385.98,16.21
644318.01,25.52,11.9,409385.72,16.21
644369.95,25.53,11.91,409009.21,16.2
644431.68,25.54,11.92,408385.79,16.19
644653.0,25.55,11.93,408385.79,16.19
644653.0,25.55,11.93,408451.98,16.19
644503.42,25.55,11.93,408477.56,16.19
644724.74,25.56,11.94,408467.92,16.2
644771.77,25.57,11.95,409447.85,16.24
644818.8,25.58,11.96,409382.25,16.24
644521.27,25.58,11.96,409375.09,16.25
644521.27,25.58,11.96,409341.34,16.24
644742.59,25.59,11.97,409332.56,16.25
644606.39,25.6,11.98,410395.84,16.3
644470.18,25.6,11.98,409437.29,16.26
644259.33,25.6,11.98,409585.3,16.27
644123.13,25.6,11.98,409593.23,16.28
643986.92,25.61,11.99,409588.2,16.29
643986.92,25.61,11.99,409624.41,16.29
644208.24,25.62,12.0,409623.19,16.29
644072.04,25.62,12.0,409635.08,16.3
643939.7,25.63,12.01,408993.0,16.28
643760.16,25.63,12.01,408711.95,16.27
643462.63,25.63,12.01,408700.46,16.28
643683.95,25.64,12.02,409663.96,16.32
643401.13,25.63,12.01,409627.44,16.32
643629.2,25.65,12.03,409627.18,16.32
643334.93,25.64,12.02,409627.18,16.33
643556.25,25.65,12.03,409627.21,16.33
643556.25,25.65,12.03,409601.48,16.33
643406.66,25.65,12.03,409618.34,16.33
643627.98,25.66,12.04,409616.39,16.33
643704.68,25.68,12.06,409185.88,16.32
643417.15,25.67,12.05,409170.94,16.32
643638.47,25.68,12.06,409170.94,16.33
643423.31,25.68,12.06,408908.71,16.32
643351.43,25.68,12.06,409397.83,16.34
643135.78,25.67,12.05,409104.43,16.33
643357.1,25.68,12.06,409087.17,16.33
643412.9,25.69,12.07,408751.05,16.32
643585.01,25.71,12.09,409436.44,16.35
643585.01,25.71,12.09,409465.28,16.36
643585.01,25.71,12.09,409465.28,16.36
643646.74,25.72,12.1,409419.67,16.36
643818.56,25.73,12.11,409419.41,16.36
643630.54,25.73,12.11,409419.41,16.36
643692.4,25.74,12.12,410712.01,16.42
643447.05,25.73,12.11,410360.29,16.41
643768.7,25.75,12.13,410370.34,16.41
643702.11,25.75,12.13,410361.78,16.41
643692.13,25.76,12.14,410312.37,16.42
643692.13,25.76,12.14,410312.37,16.42
643913.45,25.77,12.15,410319.42,16.42
643615.93,25.76,12.14,410310.88,16.42
643667.86,25.77,12.15,410691.63,16.44
643895.92,25.79,12.17,410484.25,16.44
643895.92,25.79,12.17,410452.07,16.44
643947.86,25.8,12.18,410312.31,16.44
643816.55,25.8,12.18,411577.14,16.5
643863.58,25.81,12.19,411731.33,16.51
643915.52,25.82,12.2,411731.44,16.51
643631.24,25.82,12.2,411300.77,16.5
643683.18,25.83,12.21,411300.39,16.5
643735.11,25.84,12.22,411300.39,16.51
643956.43,25.85,12.23,411300.39,16.51
643658.9,25.84,12.22,411347.01,16.52
643880.22,25.86,12.24,411324.01,16.52
643880.22,25.86,12.24,411394.07,16.52
643880.22,25.86,12.24,411394.07,16.52
643744.02,25.86,12.24,411370.45,16.53
643915.83,25.88,12.26,412487.38,16.58
643779.62,25.88,12.26,412526.24,16.58
643779.62,25.88,12.26,412526.24,16.58
643779.62,25.88,12.26,412526.24,16.58
643468.36,25.87,12.25,412412.65,16.58
643190.35,25.87,12.24,411942.03,16.57
643242.28,25.88,12.26,411942.15,16.57
642944.75,25.87,12.25,411975.05,16.58
642996.68,25.88,12.26,411974.68,16.58
643168.49,25.89,12.27,411974.68,16.59
642890.48,25.88,12.26,411997.72,16.59
642754.27,25.89,12.27,411993.79,16.59
642806.21,25.9,12.28,411980.42,16.6
643027.53,25.91,12.29,411974.68,16.6
642965.17,25.91,12.29,412690.37,16.63
643136.98,25.93,12.31,412800.86,16.64
643188.91,25.94,12.32,413107.48,16.66
643240.84,25.95,12.33,413107.6,16.67
643461.12,25.96,12.34,413107.22,16.67
643245.95,25.96,12.34,413146.81,16.67
643091.54,25.95,12.33,412988.38,16.67
643263.35,25.97,12.35,412988.38,16.67
643127.15,25.97,12.35,413009.07,16.68
642990.94,25.98,12.36,412988.38,16.68
642854.73,25.98,12.36,413613.68,16.72
642906.67,25.99,12.37,413881.22,16.73
643127.99,26.01,12.39,414188.83,16.75
643179.92,26.02,12.4,414188.94,16.75
643179.92,26.02,12.4,414188.94,16.75
642882.39,26.01,12.39,413913.3,16.75
642746.19,26.01,12.39,413912.92,16.75
642798.12,26.03,12.4,413912.92,16.76
642520.1,26.02,12.4,413610.23,16.75
642572.04,26.03,12.41,413610.23,16.75
642435.83,26.03,12.41,413619.44,16.76
642299.63,26.04,12.42,413610.23,16.77
642351.56,26.05,12.43,413610.23,16.77
642403.49,26.06,12.44,414550.84,16.82
642624.81,26.07,12.45,414550.58,16.82
642488.61,26.08,12.46,414550.58,16.83
642540.54,26.09,12.47,414550.58,16.83
642592.47,26.1,12.48,414577.68,16.84
642275.99,26.09,12.47,414443.27,16.84
642327.92,26.1,12.48,414463.94,16.84
642327.92,26.1,12.48,414463.94,16.84
642191.71,26.11,12.49,414503.43,16.85
641913.7,26.1,12.48,414205.87,16.84
641616.17,26.09,12.47,414181.85,16.84
641884.3,26.11,12.49,414861.11,16.87
641687.91,26.1,12.48,414840.44,16.88
641739.84,26.11,12.49,415036.75,16.89
641603.63,26.12,12.5,415006.89,16.89
641655.57,26.13,12.51,415068.59,16.9
641827.38,26.14,12.52,415149.16,16.91
641691.17,26.15,12.53,415244.95,16.92
641641.17,26.15,12.53,415195.0,16.92
641504.97,26.15,12.53,415175.66,16.93
641368.76,26.16,12.54,415064.58,16.93
641232.56,26.16,12.54,415126.49,16.94
641453.88,26.18,12.56,415255.51,16.95
641317.67,26.18,12.56,415255.25,16.95
641039.66,26.17,12.55,414978.47,16.94
640903.45,26.18,12.56,414978.47,16.95
640903.45,26.18,12.56,414970.96,16.95
640605.92,26.17,12.55,414709.61,16.94
640657.86,26.18,12.56,414757.81,16.95
640499.72,26.18,12.56,414608.45,16.95
640363.51,26.18,12.56,414560.25,16.95
640631.64,26.2,12.58,414562.21,16.95
640544.12,26.2,12.58,414864.77,16.97
640596.06,26.21,12.59,414904.39,16.97
640647.99,26.22,12.6,415127.05,16.99
640819.8,26.23,12.61,415560.25,17.01
640871.73,26.24,12.62,415560.36,17.02
641093.05,26.26,12.64,415559.98,17.02
641144.99,26.27,12.65,415559.98,17.03
640868.17,26.26,12.64,415473.96,17.02
640570.64,26.25,12.63,415473.96,17.03
640791.96,26.27,12.65,415512.25,17.03
640655.76,26.27,12.65,415700.89,17.05
640467.74,26.27,12.65,415481.04,17.04
640467.74,26.27,12.65,415465.32,17.04
640331.54,26.27,12.65,415328.25,17.04
640383.47,26.28,12.66,415238.4,17.04
640435.4,26.29,12.67,416403.04,17.1
640285.82,26.29,12.67,416221.79,17.09
640285.82,26.29,12.67,416202.81,17.09
640149.61,26.3,12.68,416202.55,17.1
640201.54,26.31,12.69,416202.55,17.1
640065.34,26.31,12.69,416202.55,17.11
639929.13,26.32,12.7,416394.74,17.13
639981.06,26.33,12.71,416219.38,17.12
640209.13,26.34,12.72,416221.24,17.13
640060.89,26.34,12.72,416870.33,17.16
640060.89,26.34,12.72,416894.52,17.16
639929.58,26.35,12.73,416581.82,17.15
640192.81,26.36,12.74,417305.09,17.18
639996.42,26.36,12.74,417022.11,17.17
640217.74,26.37,12.75,417021.85,17.18
640059.6,26.37,12.75,416864.01,17.17
639923.39,26.37,12.75,416864.01,17.18
639625.87,26.37,12.74,416864.01,17.18
639489.66,26.37,12.75,417013.82,17.2
639710.98,26.38,12.76,416979.24,17.2
639574.78,26.39,12.77,416864.82,17.2
639425.19,26.39,12.77,417259.48,17.22
639425.19,26.39,12.77,417259.48,17.22
639288.99,26.39,12.77,417081.73,17.22
639563.33,26.41,12.79,417703.1,17.25
639467.68,26.41,12.79,417476.98,17.24
639689.0,26.42,12.8,417508.76,17.24
639533.06,26.43,12.81,417465.22,17.25
639396.86,26.43,12.81,417666.29,17.27
639396.86,26.43,12.81,417649.2,17.26
639448.79,26.44,12.82,417649.32,17.27
639448.79,26.44,12.82,417649.32,17.27
639620.6,26.46,12.84,417648.94,17.28
639323.08,26.45,12.83,417345.68,17.27
639045.06,26.44,12.82,417345.68,17.27
639266.38,26.46,12.84,417382.49,17.27
639318.31,26.47,12.85,417368.7,17.28
639182.11,26.47,12.85,417355.74,17.29
638884.58,26.47,12.84,417345.68,17.29
638884.58,26.47,12.84,417345.68,17.29
639152.71,26.48,12.86,417846.87,17.31
638956.32,26.48,12.86,417834.92,17.31
639229.35,26.49,12.87,417623.15,17.31
639093.14,26.5,12.88,417622.89,17.31
639140.17,26.51,12.89,418113.92,17.34
639032.04,26.5,12.88,418010.32,17.34
638895.83,26.51,12.89,418010.32,17.34
638699.44,26.51,12.89,418320.25,17.36
638751.37,26.52,12.9,418320.25,17.37
638923.18,26.53,12.91,418324.39,17.37
638786.98,26.54,12.92,418331.5,17.38
638838.91,26.55,12.93,418320.25,17.38
638838.91,26.55,12.93,418320.25,17.38
638890.84,26.56,12.94,419228.74,17.43
638942.77,26.57,12.95,419362.95,17.44
638806.57,26.58,12.96,419232.54,17.44
638978.38,26.59,12.97,419536.1,17.46
639030.31,26.6,12.98,419536.22,17.46
639251.63,26.62,13.0,419535.84,17.47
638954.1,26.61,12.99,419535.84,17.47
638954.1,26.61,12.99,419535.84,17.47
638676.09,26.6,12.98,419197.34,17.46
638897.41,26.62,12.99,419247.06,17.47
638761.2,26.62,13.0,419205.01,17.47
638625.0,26.63,13.01,419338.73,17.48
638676.93,26.64,13.02,420042.88,17.52
638676.93,26.64,13.02,420057.12,17.52
638540.72,26.64,13.02,420056.86,17.53
638404.52,26.65,13.03,420056.95,17.53
638456.45,26.66,13.04,420017.72,17.54
638508.38,26.67,13.05,420309.32,17.56
638508.38,26.67,13.05,420309.32,17.56
638560.32,26.68,13.06,420337.95,17.56
638424.11,26.69,13.07,420321.73,17.57
638287.91,26.69,13.07,420338.01,17.58
638339.84,26.7,13.08,420315.69,17.58
638339.84,26.7,13.08,420373.15,17.59
638339.84,26.7,13.08,420373.15,17.59
638208.53,26.71,13.09,420980.81,17.62
638208.53,26.71,13.09,420980.81,17.62
637930.52,26.7,13.08,420707.24,17.61
637789.41,26.71,13.09,420460.34,17.61
637789.41,26.71,13.09,420544.17,17.61
637653.21,26.71,13.09,420543.91,17.62
637355.68,26.71,13.08,420254.83,17.61
637407.61,26.72,13.1,420259.92,17.61
637579.42,26.73,13.11,420257.11,17.62
637443.22,26.74,13.12,420255.04,17.63
637307.01,26.74,13.12,420725.47,17.65
637358.94,26.75,13.13,420710.53,17.66
637358.94,26.75,13.13,420666.88,17.66
637580.26,26.77,13.15,420647.12,17.66
637580.26,26.77,13.15,420641.33,17.66
637632.2,26.78,13.16,421056.85,17.68
637334.67,26.77,13.15,421146.24,17.69
637334.67,26.77,13.15,421235.19,17.69
637198.47,26.78,13.16,421205.33,17.7
637062.26,26.78,13.16,421104.77,17.7
637118.06,26.79,13.17,420746.6,17.69
637339.38,26.81,13.19,420746.34,17.7
637061.37,26.8,13.18,420463.93,17.69
636989.48,26.8,13.18,420463.93,17.69
636809.94,26.8,13.18,420082.57,17.68
637031.26,26.82,13.2,420082.57,17.69
637083.19,26.83,13.21,420108.29,17.69
637083.19,26.83,13.21,420214.16,17.7
636785.67,26.82,13.2,420199.88,17.7
636785.67,26.82,13.2,420199.88,17.7
636837.6,26.83,13.21,420195.1,17.71
637105.73,26.85,13.23,420188.45,17.71
636969.52,26.85,13.23,420707.49,17.74
636595.19,26.85,13.23,420517.24,17.73
636647.12,26.86,13.24,420643.59,17.75
636699.05,26.87,13.25,421169.79,17.77
636542.78,26.86,13.24,421011.36,17.77
636763.06,26.88,13.26,421066.38,17.77
636814.99,26.89,13.27,421320.9,17.79
636870.79,26.9,13.28,420962.73,17.78
637043.11,26.92,13.3,420937.77,17.79
637043.11,26.92,13.3,420910.65,17.79
637264.43,26.93,13.31,420942.43,17.79
637128.22,26.94,13.32,421089.72,17.8
636830.7,26.93,13.31,420840.24,17.8
636564.22,26.92,13.3,420673.14,17.79
636428.01,26.93,13.31,420542.72,17.79
636683.07,26.95,13.33,420936.4,17.82
636735.0,26.96,13.34,420936.51,17.82
636598.79,26.96,13.34,420936.14,17.83
636650.72,26.97,13.35,420936.14,17.83
636872.05,26.99,13.37,420951.24,17.84
636735.84,26.99,13.37,420936.14,17.85
636599.63,27.0,13.38,421168.37,17.86
636383.99,26.99,13.37,421103.43,17.86
636383.99,26.99,13.37,421047.05,17.86
636247.79,27.0,13.38,421015.25,17.87
635950.26,26.99,13.37,420845.23,17.86
635950.26,26.99,13.37,420845.23,17.86
635950.26,26.99,13.37,420883.07,17.86
635689.0,26.99,13.36,420619.4,17.86
635740.93,27.0,13.38,421211.05,17.89
635740.93,27.0,13.38,421114.44,17.88
635792.86,27.01,13.39,421114.56,17.89
635792.86,27.01,13.39,421114.56,17.89
636014.18,27.02,13.4,421114.18,17.89
635716.66,27.02,13.4,421114.18,17.9
635768.59,27.03,13.41,421114.18,17.9
635820.52,27.04,13.42,421166.91,17.91
635820.52,27.04,13.42,421221.63,17.91
635872.45,27.05,13.43,421243.4,17.92
635872.45,27.05,13.43,421303.29,17.92
635736.25,27.06,13.44,421249.84,17.93
635600.04,27.06,13.44,422128.45,17.97
635651.97,27.07,13.45,422225.49,17.98
635873.3,27.09,13.47,422225.23,17.99
635873.3,27.09,13.47,422329.01,17.99
635575.77,27.08,13.46,422329.01,17.99
635797.09,27.1,13.48,422329.01,18.0
635968.9,27.11,13.49,422707.92,18.02
635671.37,27.1,13.48,422745.06,18.02
635723.31,27.11,13.49,422329.01,18.01
635779.11,27.13,13.51,421970.83,18.0
635951.43,27.14,13.52,421945.87,18.01
636137.94,27.16,13.54,424111.22,18.11
636359.26,27.17,13.55,424142.99,18.11
636296.56,27.17,13.55,424844.13,18.14
636352.36,27.18,13.56,424485.96,18.13
636352.36,27.18,13.56,424485.96,18.13
636360.95,27.19,13.57,424288.2,18.13
636252.82,27.19,13.57,424180.65,18.13
636304.75,27.2,13.58,424552.64,18.15
636360.55,27.21,13.59,424194.47,18.14
636532.87,27.23,13.61,424169.51,18.14
636235.34,27.22,13.6,423858.9,18.13
636503.47,27.24,13.62,423848.4,18.14
636315.16,27.23,13.61,423728.48,18.14
636367.1,27.25,13.62,424125.88,18.16
636588.42,27.26,13.64,424125.61,18.16
636640.35,27.27,13.65,424125.61,18.17
636895.41,27.29,13.67,424125.61,18.17
636895.41,27.29,13.67,424125.61,18.17
636895.41,27.29,13.67,424125.61,18.17
636740.99,27.28,13.66,423967.18,18.17
636604.79,27.29,13.67,424083.75,18.18
636468.58,27.3,13.68,424153.96,18.19
636171.06,27.29,13.67,424173.81,18.2
636222.99,27.3,13.68,424075.28,18.2
636279.82,27.31,13.69,425143.07,18.25
636138.72,27.32,13.7,424969.17,18.25
636360.04,27.33,13.71,424968.91,18.25
636223.83,27.34,13.72,424968.91,18.26
636223.83,27.34,13.72,424968.91,18.26
636223.83,27.34,13.72,424890.68,18.26
636275.76,27.35,13.73,424922.07,18.27
636447.57,27.37,13.75,424915.05,18.27
636150.05,27.36,13.74,424911.89,18.27
636201.98,27.37,13.75,424896.19,18.28
636201.98,27.37,13.75,424896.19,18.28
636253.91,27.38,13.76,425577.79,18.32
636305.84,27.39,13.77,425862.07,18.33
636169.64,27.4,13.78,425804.74,18.34
636424.69,27.42,13.8,425804.48,18.34
636424.69,27.42,13.8,425804.48,18.34
636476.63,27.43,13.81,425804.48,18.35
636528.56,27.44,13.82,425804.48,18.36
636700.37,27.46,13.84,425848.14,18.36
636921.69,27.47,13.85,425822.28,18.37
636785.49,27.48,13.86,425804.48,18.37
636649.28,27.48,13.86,426888.39,18.43
636649.28,27.48,13.86,426888.39,18.43
636393.61,27.48,13.86,426646.41,18.42
636445.54,27.49,13.87,427099.77,18.45
636497.47,27.5,13.88,427099.89,18.45
636549.4,27.51,13.89,427099.51,18.46
636549.4,27.51,13.89,427099.51,18.46
636251.88,27.5,13.88,426759.78,18.45
636303.81,27.52,13.9,426759.78,18.45
636475.62,27.53,13.91,426759.78,18.46
636527.55,27.54,13.92,427002.3,18.48
636391.35,27.55,13.93,426764.71,18.47
636391.35,27.55,13.93,426746.31,18.47
636391.35,27.55,13.93,426746.31,18.47
636443.28,27.56,13.94,426741.39,18.48
636664.6,27.58,13.96,428317.87,18.55
636476.58,27.57,13.95,428339.28,18.55
636528.52,27.58,13.96,428339.28,18.56
636528.52,27.58,13.96,428314.85,18.56
636580.45,27.59,13.97,428314.85,18.57
636370.2,27.59,13.97,428109.48,18.56
636590.48,27.6,13.98,428109.48,18.56
636454.28,27.61,13.99,428121.86,18.57
636454.28,27.61,13.99,428150.47,18.57
636318.07,27.62,14.0,428138.15,18.58
636489.88,27.63,14.01,428138.08,18.59
636353.68,27.64,14.02,429097.8,18.64
636405.61,27.65,14.03,429346.27,18.65
636144.35,27.64,14.02,429204.06,18.65
636008.14,27.65,14.03,429203.8,18.66
635871.94,27.66,14.03,429203.8,18.67
635871.94,27.66,14.03,429173.55,18.67
635555.45,27.65,14.03,428679.45,18.65
635555.45,27.65,14.03,428714.54,18.65
635257.93,27.64,14.02,428399.96,18.64
635479.25,27.65,14.03,428413.81,18.64
635181.72,27.65,14.03,428414.44,18.65
635233.65,27.66,14.04,428399.96,18.65
634955.64,27.65,14.03,428084.85,18.64
635007.57,27.66,14.04,428084.85,18.65
635228.89,27.68,14.06,428091.83,18.65
635092.69,27.68,14.06,428842.33,18.69
635144.62,27.7,14.08,429042.13,18.71
635008.41,27.7,14.08,428996.44,18.71
635263.47,27.72,14.1,429305.39,18.73
635215.33,27.72,14.1,429258.43,18.73
635079.13,27.72,14.1,429239.09,18.74
635131.06,27.74,14.12,429290.27,18.75
634853.04,27.73,14.11,428955.42,18.74
634853.04,27.73,14.11,429001.61,18.74
634555.52,27.72,14.1,428659.4,18.73
634423.18,27.73,14.11,428017.31,18.71
634431.77,27.74,14.12,427919.86,18.71
634659.84,27.75,14.13,427903.89,18.71
634381.82,27.74,14.12,427819.17,18.71
634120.56,27.74,14.12,427555.5,18.7
634172.49,27.75,14.13,427834.06,18.72
633878.22,27.74,14.12,427693.33,18.72
633930.15,27.75,14.13,427693.45,18.72
634101.97,27.77,14.15,427693.07,18.73
633965.76,27.78,14.16,427725.35,18.74
633965.76,27.78,14.16,427691.3,18.74
634186.04,27.79,14.17,427665.94,18.74
634049.83,27.8,14.18,427659.02,18.75
633913.63,27.81,14.18,428253.12,18.78
633913.63,27.81,14.18,428248.88,18.78
633635.61,27.8,14.18,427734.36,18.76
633807.42,27.81,14.19,427728.84,18.77
633807.42,27.81,14.19,427765.66,18.77
633671.22,27.82,14.2,428624.87,18.82
633535.01,27.82,14.2,428624.61,18.83
633586.94,27.84,14.22,428624.61,18.83
633808.26,27.85,14.23,428627.31,18.84
633860.2,27.86,14.24,428628.55,18.84
633860.2,27.86,14.24,428712.66,18.85
633723.99,27.87,14.25,428708.72,18.85
633895.8,27.89,14.27,428708.72,18.86
633759.6,27.89,14.27,429440.84,18.9
633759.6,27.89,14.27,429441.17,18.9
633462.07,27.89,14.26,429264.04,18.9
633690.14,27.9,14.28,429443.36,18.91
633395.86,27.89,14.27,429517.94,18.92
633447.8,27.91,14.29,429518.06,18.92
633499.73,27.92,14.3,429517.68,18.93
633551.66,27.93,14.31,429517.68,18.94
633290.55,27.92,14.3,429215.96,18.92
633182.41,27.92,14.3,429107.53,18.92
633354.22,27.94,14.31,429107.53,18.93
633406.16,27.95,14.33,429350.05,18.94
