ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1012,4604,4064630,6212,4064630
1012,4604,4065630,6212,4065630
1012,4604,4066630,6212,4066630
1012,4604,4067440,6212,4067440
1012,4604,4068440,6212,4068440
1012,4604,4068670,6212,4068670
1012,4604,4068670,6212,4068670
1013,4612,4069670,6212,4069670
1013,4612,4070670,6212,4070670
1013,4612,4071140,6212,4071140
1013,4612,4071460,6212,4071460
1013,4612,4071460,6212,4071460
1013,4612,4071920,6212,4071920
1013,4612,4072510,6212,4072510
1013,4612,4073510,6212,4073510
1013,4612,4074510,6212,4074510
1013,4612,4075510,6212,4075510
1014,4620,4076320,6212,4076320
1014,4620,4076970,6212,4076970
1014,4620,4077780,6212,4077780
1014,4620,4078240,6212,4078240
1014,4620,4079050,6212,4079050
1014,4620,4080050,6212,4080050
1014,4620,4080860,6212,4080860
1014,4620,4081670,6212,4081670
1014,4620,4082140,6212,4082140
1014,4620,4082790,6212,4082790
1015,4628,4083790,6212,4083790
1015,4628,4084790,6212,4084790
1015,4628,4084790,6212,4084790
1015,4628,4085440,6212,4085440
1015,4628,4085910,6212,4085910
1015,4628,4086910,6212,4086910
1015,4628,4087720,6212,4087720
1015,4628,4088040,6212,4088040
1015,4628,4088360,6212,4088360
1015,4628,4089360,6212,4089360
1015,4628,4090170,6212,4090170
1016,4636,4090640,6212,4090640
1016,4636,4091640,6212,4091640
1016,4636,4091640,6212,4091640
1016,4636,4092640,6212,4092640
1016,4636,4093450,6212,4093450
1016,4636,4093920,6212,4093920
1016,4636,4093920,6212,4093920
1016,4636,4094920,6212,4094920
1016,4636,4095920,6212,4095920
1016,4636,4096510,6212,4096510
1016,4636,4097320,6212,4097320
1017,4644,4098320,6212,4098320
1017,4644,4099320,6212,4099320
1017,4644,4100320,6212,4100320
1017,4644,4101130,6212,4101130
1017,4644,4101290,6212,4101290
1017,4644,4102290,6212,4102290
1017,4644,4102840,6212,4102840
1017,4644,4102950,6212,4102950
1017,4644,4102950,6212,4102950
1017,4644,4103760,6212,4103760
1017,4644,4103760,6212,4103760
1017,4644,4104570,6212,4104570
1018,4652,4105570,6212,4105570
1018,4652,4106380,6212,4106380
1018,4652,4106540,6212,4106540
1018,4652,4107540,6212,4107540
1018,4652,4108010,6212,4108010
1018,4652,4109010,6212,4109010
1018,4652,4110010,6212,4110010
1018,4652,4110480,6212,4110480
1018,4652,4110710,6212,4110710
1018,4652,4111080,6212,4111080
1018,4652,4112080,6212,4112080
1019,4660,4112550,6212,4112550
1019,4660,4113550,6212,4113550
1019,4660,4114360,6212,4114360
1019,4660,4115360,6212,4115360
1019,4660,4116360,6212,4116360
1019,4660,4117170,6212,4117170
1019,4660,4117980,6212,4117980
1019,4660,4118790,6212,4118790
1019,4660,4119260,6212,4119260
1019,4660,4119260,6212,4119260
1019,4660,4119730,6212,4119730
1020,4668,4120730,6212,4120730
1020,4668,4121200,6212,4121200
1020,4668,4122200,6212,4122200
1020,4668,4122660,6212,4122660
1020,4668,4122980,6212,4122980
1020,4668,4123450,6212,4123450
1020,4668,4123450,6212,4123450
1020,4668,4123450,6212,4123450
1020,4668,4123920,6212,4123920
1020,4668,4124920,6212,4124920
1020,4668,4125730,6212,4125730
1021,4676,4126730,6212,4126730
1021,4676,4127730,6212,4127730
1021,4676,4128050,6212,4128050
1021,4676,4129050,6212,4129050
1021,4676,4130050,6212,4130050
1021,4676,4131050,6212,4131050
1021,4676,4132050,6212,4132050
1021,4676,4132860,6212,4132860
1021,4676,4132860,6212,4132860
1021,4676,4133090,6212,4133090
1021,4676,4133410,6212,4133410
1021,4676,4134220,6212,4134220
1021,4676,4135220,6212,4135220
1022,4684,4136220,6212,4136220
1022,4684,4136680,6212,4136680
1022,4684,4136840,6212,4136840
1022,4684,4137650,6212,4137650
1022,4684,4137880,6212,4137880
1022,4684,4138880,6212,4138880
1022,4684,4139350,6212,4139350
1022,4684,4140350,6212,4140350
1022,4684,4141350,6212,4141350
1022,4684,4142350,6212,4142350
1022,4684,4143350,6212,4143350
1023,4692,4143580,6212,4143580
1023,4692,4144170,6212,4144170
1023,4692,4144640,6212,4144640
1023,4692,4144640,6212,4144640
1023,4692,4145450,6212,4145450
1023,4692,4146450,6212,4146450
1023,4692,4147260,6212,4147260
1023,4692,4148260,6212,4148260
1023,4692,4149070,6212,4149070
1023,4692,4149880,6212,4149880
1023,4692,4150690,6212,4150690
1024,4700,4151690,6212,4151690
1024,4700,4152690,6212,4152690
1024,4700,4153340,6212,4153340
1024,4700,4154340,6212,4154340
1024,4700,4155340,6212,4155340
1024,4700,4156150,6212,4156150
1024,4700,4156960,6212,4156960
1024,4700,4157430,6212,4157430
1024,4700,4158240,6212,4158240
1025,4708,4159050,6212,4159050
1025,4708,4159520,6212,4159520
1025,4708,4159980,6212,4159980
1025,4708,4160350,6212,4160350
1025,4708,4160350,6212,4160350
1025,4708,4161350,6212,4161350
1025,4708,4162350,6212,4162350
1025,4708,4162350,6212,4162350
1025,4708,4162820,6212,4162820
1025,4708,4163050,6212,4163050
1025,4708,4163860,6212,4163860
1025,4708,4164860,6212,4164860
1025,4708,4165330,6212,4165330
1026,4716,4166330,6212,4166330
1026,4716,4167140,6212,4167140
1026,4716,4168140,6212,4168140
1026,4716,4169140,6212,4169140
1026,4716,4169460,6212,4169460
1026,4716,4169930,6212,4169930
1026,4716,4170930,6212,4170930
1026,4716,4171300,6212,4171300
1026,4716,4172110,6212,4172110
1026,4716,4172110,6212,4172110
1026,4716,4172160,6212,4172160
1026,4716,4173160,6212,4173160
1027,4724,4174160,6212,4174160
1027,4724,4175160,6212,4175160
1027,4724,4175750,6212,4175750
1027,4724,4176750,6212,4176750
1027,4724,4177750,6212,4177750
1027,4724,4177750,6212,4177750
1027,4724,4178750,6212,4178750
1027,4724,4179750,6212,4179750
1027,4724,4180210,6212,4180210
1028,4732,4181210,6212,4181210
1028,4732,4182020,6212,4182020
1028,4732,4183020,6212,4183020
1028,4732,4183490,6212,4183490
1028,4732,4184300,6212,4184300
1028,4732,4184520,6212,4184520
1028,4732,4184520,6212,4184520
1028,4732,4184990,6212,4184990
1028,4732,4184990,6212,4184990
1028,4732,4185800,6212,4185800
1028,4732,4186270,6212,4186270
1028,4732,4187270,6212,4187270
1028,4732,4188080,6212,4188080
1029,4740,4188550,6212,4188550
1029,4740,4188870,6212,4188870
1029,4740,4189870,6212,4189870
1029,4740,4190100,6212,4190100
1029,4740,4190420,6212,4190420
1029,4740,4190740,6212,4190740
1029,4740,4191740,6212,4191740
1029,4740,4192550,6212,4192550
1029,4740,4193550,6212,4193550
1029,4740,4194550,6212,4194550
1029,4740,4195360,6212,4195360
1030,4748,4196360,6212,4196360
1030,4748,4197360,6212,4197360
1030,4748,4197830,6212,4197830
1030,4748,4198830,6212,4198830
1030,4748,4198830,6212,4198830
1030,4748,4199830,6212,4199830
1030,4748,4200830,6212,4200830
1030,4748,4201300,6212,4201300
1030,4748,4202300,6212,4202300
1030,4748,4202530,6212,4202530
1030,4748,4203340,6212,4203340
1030,4748,4204340,6212,4204340
1031,4756,4204990,6212,4204990
1031,4756,4205800,6212,4205800
1031,4756,4206800,6212,4206800
1031,4756,4207120,6212,4207120
1031,4756,4208120,6212,4208120
1031,4756,4208340,6212,4208340
1031,4756,4209150,6212,4209150
1031,4756,4209800,6212,4209800
1031,4756,4209800,6212,4209800
1031,4756,4210610,6212,4210610
1031,4756,4211610,6212,4211610
1032,4764,4212200,6212,4212200
1032,4764,4212670,6212,4212670
1032,4764,4213670,6212,4213670
1032,4764,4213670,6212,4213670
1032,4764,4213890,6212,4213890
1032,4764,4214890,6212,4214890
1032,4764,4215890,6212,4215890
1032,4764,4216360,6212,4216360
1032,4764,4217360,6212,4217360
1032,4764,4218360,6212,4218360
1032,4764,4218360,6212,4218360
1032,4764,4219170,6212,4219170
1033,4772,4220170,6212,4220170
1033,4772,4221170,6212,4221170
1033,4772,4222170,6212,4222170
1033,4772,4222980,6212,4222980
1033,4772,4223450,6212,4223450
1033,4772,4223910,6212,4223910
1033,4772,4224230,6212,4224230
1033,4772,4225230,6212,4225230
1033,4772,4226230,6212,4226230
1033,4772,4226230,6212,4226230
1033,4772,4226690,6212,4226690
1033,4772,4227160,6212,4227160
1034,4780,4227810,6212,4227810
1034,4780,4228280,6212,4228280
1034,4780,4228650,6212,4228650
1034,4780,4229120,6212,4229120
1034,4780,4229590,6212,4229590
1034,4780,4230400,6212,4230400
1034,4780,4231050,6212,4231050
1034,4780,4232050,6212,4232050
1034,4780,4232860,6212,4232860
1034,4780,4232860,6212,4232860
1034,4780,4232860,6212,4232860
1034,4780,4233860,6212,4233860
1035,4788,4234860,6212,4234860
1035,4788,4235670,6212,4235670
1035,4788,4236480,6212,4236480
1035,4788,4236710,6212,4236710
1035,4788,4237300,6212,4237300
1035,4788,4237770,6212,4237770
1035,4788,4238240,6212,4238240
1035,4788,4238240,6212,4238240
1035,4788,4239240,6212,4239240
1035,4788,4240050,6212,4240050
1035,4788,4241050,6212,4241050
1036,4796,4241860,6212,4241860
1036,4796,4241860,6212,4241860
1036,4796,4242320,6212,4242320
1036,4796,4243320,6212,4243320
1036,4796,4243800,6212,4243800
1036,4796,4244800,6212,4244800
1036,4796,4245270,6212,4245270
1036,4796,4246080,6212,4246080
1036,4796,4246310,6212,4246310
1036,4796,4246540,6212,4246540
1036,4796,4247540,6212,4247540
1036,4796,4248010,6212,4248010
1036,4796,4248010,6212,4248010
1036,4796,4248010,6212,4248010
1036,4796,4249010,6212,4249010
1037,4804,4249820,6212,4249820
1037,4804,4250820,6212,4250820
1037,4804,4250820,6212,4250820
1037,4804,4250820,6212,4250820
1037,4804,4251290,6212,4251290
1037,4804,4251610,6212,4251610
1037,4804,4252080,6212,4252080
1037,4804,4256080,6212,4256080
1037,4804,4256730,6212,4256730
1038,4812,4257320,6212,4257320
1038,4812,4257780,6212,4257780
1038,4812,4258780,6212,4258780
1038,4812,4259430,6212,4259430
1038,4812,4260430,6212,4260430
1038,4812,4261240,6212,4261240
1038,4812,4262240,6212,4262240
1038,4812,4263050,6212,4263050
1039,4820,4263860,6212,4263860
1039,4820,4264090,6212,4264090
1039,4820,4265090,6212,4265090
1039,4820,4265560,6212,4265560
1039,4820,4266370,6212,4266370
1039,4820,4267370,6212,4267370
1039,4820,4268370,6212,4268370
1039,4820,4269370,6212,4269370
1039,4820,4270180,6212,4270180
1039,4820,4270990,6212,4270990
1040,4828,4271640,6212,4271640
1040,4828,4271640,6212,4271640
1040,4828,4272450,6212,4272450
1040,4828,4273450,6212,4273450
1040,4828,4274000,6212,4274000
1040,4828,4274470,6212,4274470
1040,4828,4275280,6212,4275280
1040,4828,4276280,6212,4276280
1040,4828,4277280,6212,4277280
1040,4828,4277750,6212,4277750
1041,4836,4278750,6212,4278750
1041,4836,4279750,6212,4279750
1041,4836,4280750,6212,4280750
1041,4836,4281750,6212,4281750
1041,4836,4281970,6212,4281970
1041,4836,4282970,6212,4282970
1041,4836,4283970,6212,4283970
1041,4836,4283970,6212,4283970
1041,4836,4284970,6212,4284970
1041,4836,4285440,6212,4285440
1042,4844,4285910,6212,4285910
1042,4844,4286910,6212,4286910
1042,4844,4287720,6212,4287720
1042,4844,4287950,6212,4287950
1042,4844,4288950,6212,4288950
1042,4844,4289270,6212,4289270
1042,4844,4289500,6212,4289500
1042,4844,4290500,6212,4290500
1042,4844,4290820,6212,4290820
1042,4844,4291820,6212,4291820
1042,4844,4292820,6212,4292820
1042,4844,4293820,6212,4293820
1043,4852,4294630,6212,4294630
1043,4852,4295630,6212,4295630
1043,4852,4296440,6212,4296440
1043,4852,4297440,6212,4297440
1043,4852,4297440,6212,4297440
1043,4852,4298440,6212,4298440
1043,4852,4298660,6212,4298660
1043,4852,4299470,6212,4299470
1043,4852,4300470,6212,4300470
1043,4852,4300940,6212,4300940
1043,4852,4301410,6212,4301410
1043,4852,4301570,6212,4301570
1044,4860,4302570,6212,4302570
1044,4860,4303380,6212,4303380
1044,4860,4304380,6212,4304380
1044,4860,4304610,6212,4304610
1044,4860,4305420,6212,4305420
1044,4860,4305640,6212,4305640
1044,4860,4305690,6212,4305690
1044,4860,4306500,6212,4306500
1044,4860,4307500,6212,4307500
1044,4860,4308150,6212,4308150
1044,4860,4308150,6212,4308150
1044,4860,4309150,6212,4309150
1045,4868,4309960,6212,4309960
1045,4868,4310960,6212,4310960
1045,4868,4311430,6212,4311430
1045,4868,4311430,6212,4311430
1045,4868,4312430,6212,4312430
1045,4868,4312890,6212,4312890
1045,4868,4313890,6212,4313890
1045,4868,4314890,6212,4314890
1045,4868,4315050,6212,4315050
1045,4868,4316050,6212,4316050
1045,4868,4316100,6212,4316100
1045,4868,4316100,6212,4316100
1045,4868,4317100,6212,4317100
1046,4876,4317560,6212,4317560
1046,4876,4318030,6212,4318030
1046,4876,4318840,6212,4318840
1046,4876,4319310,6212,4319310
1046,4876,4320310,6212,4320310
1046,4876,4321310,6212,4321310
1046,4876,4322310,6212,4322310
1046,4876,4323310,6212,4323310
1046,4876,4324310,6212,4324310
1047,4884,4325310,6212,4325310
1047,4884,4325310,6212,4325310
1047,4884,4326310,6212,4326310
1047,4884,4326780,6212,4326780
1047,4884,4327430,6212,4327430
1047,4884,4328240,6212,4328240
1047,4884,4329240,6212,4329240
1047,4884,4330240,6212,4330240
1047,4884,4330240,6212,4330240
1047,4884,4331240,6212,4331240
1047,4884,4331240,6212,4331240
1047,4884,4331710,6212,4331710
1048,4892,4332710,6212,4332710
1048,4892,4333520,6212,4333520
1048,4892,4334330,6212,4334330
1048,4892,4335330,6212,4335330
1048,4892,4336330,6212,4336330
1048,4892,4336800,6212,4336800
1048,4892,4336800,6212,4336800
1048,4892,4337610,6212,4337610
1048,4892,4338420,6212,4338420
1048,4892,4338640,6212,4338640
1048,4892,4339640,6212,4339640
1049,4900,4340110,6212,4340110
1049,4900,4341110,6212,4341110
1049,4900,4342110,6212,4342110
1049,4900,4342920,6212,4342920
1049,4900,4343390,6212,4343390
1049,4900,4343850,6212,4343850
1049,4900,4344850,6212,4344850
1049,4900,4345500,6212,4345500
1049,4900,4345500,6212,4345500
1049,4900,4345970,6212,4345970
1049,4900,4346200,6212,4346200
1049,4900,4347200,6212,4347200
1050,4908,4348010,6212,4348010
1050,4908,4348170,6212,4348170
1050,4908,4349170,6212,4349170
1050,4908,4350170,6212,4350170
1050,4908,4350170,6212,4350170
1050,4908,4350980,6212,4350980
1050,4908,4351300,6212,4351300
1050,4908,4352300,6212,4352300
1050,4908,4353300,6212,4353300
1050,4908,4353520,6212,4353520
1050,4908,4353520,6212,4353520
1050,4908,4354520,6212,4354520
1051,4916,4355520,6212,4355520
1051,4916,4355990,6212,4355990
1051,4916,4356990,6212,4356990
1051,4916,4356990,6212,4356990
1051,4916,4357800,6212,4357800
1051,4916,4358800,6212,4358800
1051,4916,4359800,6212,4359800
1051,4916,4360270,6212,4360270
1051,4916,4360270,6212,4360270
1051,4916,4360270,6212,4360270
1051,4916,4361270,6212,4361270
1051,4916,4361270,6212,4361270
1051,4916,4362080,6212,4362080
1052,4924,4363080,6212,4363080
1052,4924,4363080,6212,4363080
1052,4924,4364080,6212,4364080
1052,4924,4365080,6212,4365080
1052,4924,4365400,6212,4365400
1052,4924,4366210,6212,4366210
1052,4924,4367210,6212,4367210
1052,4924,4368210,6212,4368210
1052,4924,4369210,6212,4369210
1052,4924,4369210,6212,4369210
1052,4924,4370210,6212,4370210
1052,4924,4370210,6212,4370210
1053,4932,4371210,6212,4371210
1053,4932,4371680,6212,4371680
1053,4932,4371680,6212,4371680
1053,4932,4372680,6212,4372680
1053,4932,4373680,6212,4373680
1053,4932,4374150,6212,4374150
1053,4932,4374620,6212,4374620
1053,4932,4375620,6212,4375620
1053,4932,4375940,6212,4375940
1053,4932,4376940,6212,4376940
1053,4932,4377410,6212,4377410
1053,4932,4378220,6212,4378220
1053,4932,4378220,6212,4378220
1054,4940,4378540,6212,4378540
1054,4940,4378540,6212,4378540
1054,4940,4378860,6212,4378860
1054,4940,4379670,6212,4379670
1054,4940,4380670,6212,4380670
1054,4940,4381480,6212,4381480
1054,4940,4382480,6212,4382480
1054,4940,4382640,6212,4382640
1054,4940,4382870,6212,4382870
1054,4940,4383520,6212,4383520
1054,4940,4383840,6212,4383840
1054,4940,4384650,6212,4384650
1054,4940,4385120,6212,4385120
1054,4940,4385120,6212,4385120
1055,4948,4385930,6212,4385930
1055,4948,4386930,6212,4386930
1055,4948,4387250,6212,4387250
1055,4948,4387300,6212,4387300
1055,4948,4388300,6212,4388300
1055,4948,4388770,6212,4388770
1055,4948,4389580,6212,4389580
1055,4948,4390580,6212,4390580
1055,4948,4391050,6212,4391050
1055,4948,4391370,6212,4391370
1055,4948,4392370,6212,4392370
1056,4956,4393370,6212,4393370
1056,4956,4394020,6212,4394020
1056,4956,4394020,6212,4394020
1056,4956,4395020,6212,4395020
1056,4956,4395490,6212,4395490
1056,4956,4395490,6212,4395490
1056,4956,4395490,6212,4395490
1056,4956,4396490,6212,4396490
1056,4956,4396950,6212,4396950
1056,4956,4396950,6212,4396950
1056,4956,4397760,6212,4397760
1056,4956,4397760,6212,4397760
1056,4956,4398570,6212,4398570
1056,4956,4399570,6212,4399570
1056,4956,4400570,6212,4400570
1057,4964,4401380,6212,4401380
1057,4964,4401380,6212,4401380
1057,4964,4402030,6212,4402030
1057,4964,4402030,6212,4402030
1057,4964,4403030,6212,4403030
1057,4964,4404030,6212,4404030
1057,4964,4405030,6212,4405030
1057,4964,4406030,6212,4406030
1057,4964,4406030,6212,4406030
1057,4964,4406680,6212,4406680
1058,4972,4407330,6212,4407330
1058,4972,4407980,6212,4407980
1058,4972,4408450,6212,4408450
1058,4972,4409450,6212,4409450
1058,4972,4410260,6212,4410260
1058,4972,4411070,6212,4411070
1058,4972,4412070,6212,4412070
1058,4972,4413070,6212,4413070
1058,4972,4413720,6212,4413720
1059,4980,4414370,6212,4414370
1059,4980,4414370,6212,4414370
1059,4980,4415180,6212,4415180
1059,4980,4415830,6212,4415830
1059,4980,4416830,6212,4416830
1059,4980,4417640,6212,4417640
1059,4980,4417870,6212,4417870
1059,4980,4418330,6212,4418330
1059,4980,4418920,6212,4418920
1059,4980,4419730,6212,4419730
1060,4988,4420730,6212,4420730
1060,4988,4421540,6212,4421540
1060,4988,4422010,6212,4422010
1060,4988,4422820,6212,4422820
1060,4988,4422820,6212,4422820
1060,4988,4422820,6212,4422820
1060,4988,4423820,6212,4423820
1060,4988,4424820,6212,4424820
1060,4988,4425820,6212,4425820
1060,4988,4426630,6212,4426630
1060,4988,4426950,6212,4426950
1060,4988,4427420,6212,4427420
1061,4996,4428420,6212,4428420
1061,4996,4429230,6212,4429230
1062,5004,4437230,6212,4437230
1062,5004,4437230,6212,4437230
1062,5004,4437230,6212,4437230
1062,5004,4437700,6212,4437700
1062,5004,4438070,6212,4438070
1062,5004,4438390,6212,4438390
1062,5004,4438710,6212,4438710
1062,5004,4438710,6212,4438710
1062,5004,4439710,6212,4439710
1062,5004,4439870,6212,4439870
1062,5004,4440870,6212,4440870
1062,5004,4441420,6212,4441420
1062,5004,4441420,6212,4441420
1062,5004,4442420,6212,4442420
1062,5004,4443230,6212,4443230
1062,5004,4444230,6212,4444230
1063,5012,4445230,6212,4445230
1063,5012,4446230,6212,4446230
1063,5012,4447230,6212,4447230
1063,5012,4447230,6212,4447230
1063,5012,4448230,6212,4448230
1063,5012,4448550,6212,4448550
1063,5012,4449360,6212,4449360
1063,5012,4450170,6212,4450170
1063,5012,4450170,6212,4450170
1063,5012,4450400,6212,4450400
1063,5012,4450870,6212,4450870
1063,5012,4451870,6212,4451870
1063,5012,4452330,6212,4452330
1064,5020,4453330,6212,4453330
1064,5020,4453330,6212,4453330
1064,5020,4453330,6212,4453330
1064,5020,4453800,6212,4453800
1064,5020,4454270,6212,4454270
1064,5020,4454500,6212,4454500
1064,5020,4455310,6212,4455310
1064,5020,4455310,6212,4455310
1064,5020,4455470,6212,4455470
1064,5020,4455940,6212,4455940
1064,5020,4456750,6212,4456750
1064,5020,4457750,6212,4457750
1064,5020,4457750,6212,4457750
1064,5020,4458750,6212,4458750
1064,5020,4459750,6212,4459750
1065,5028,4460750,6212,4460750
1065,5028,4461750,6212,4461750
1065,5028,4461910,6212,4461910
1065,5028,4462910,6212,4462910
1065,5028,4466910,6212,4466910
1065,5028,4466910,6212,4466910
1065,5028,4467720,6212,4467720
1065,5028,4467720,6212,4467720
1065,5028,4467950,6212,4467950
1066,5036,4468760,6212,4468760
1066,5036,4469080,6212,4469080
1066,5036,4469550,6212,4469550
1066,5036,4470550,6212,4470550
1066,5036,4471360,6212,4471360
1066,5036,4472170,6212,4472170
1066,5036,4473170,6212,4473170
1066,5036,4473980,6212,4473980
1066,5036,4474980,6212,4474980
1067,5044,4475980,6212,4475980
1067,5044,4476530,6212,4476530
1067,5044,4477530,6212,4477530
1067,5044,4478530,6212,4478530
1067,5044,4479340,6212,4479340
1067,5044,4479340,6212,4479340
1067,5044,4480150,6212,4480150
1067,5044,4481150,6212,4481150
1067,5044,4481960,6212,4481960
1068,5052,4482610,6212,4482610
1068,5052,4483070,6212,4483070
1068,5052,4483720,6212,4483720
1068,5052,4484270,6212,4484270
1068,5052,4484430,6212,4484430
1068,5052,4485080,6212,4485080
1068,5052,4486080,6212,4486080
1068,5052,4487080,6212,4487080
1068,5052,4487080,6212,4487080
1068,5052,4488080,6212,4488080
1069,5060,4489080,6212,4489080
1069,5060,4490080,6212,4490080
1069,5060,4490080,6212,4490080
1069,5060,4490400,6212,4490400
1069,5060,4491400,6212,4491400
1069,5060,4491400,6212,4491400
1069,5060,4492400,6212,4492400
1069,5060,4493400,6212,4493400
1069,5060,4494400,6212,4494400
1069,5060,4495210,6212,4495210
1069,5060,4496020,6212,4496020
1069,5060,4496020,6212,4496020
1070,5068,4497020,6212,4497020
1070,5068,4497250,6212,4497250
1070,5068,4498250,6212,4498250
1070,5068,4498250,6212,4498250
1070,5068,4499250,6212,4499250
1070,5068,4499900,6212,4499900
1070,5068,4500900,6212,4500900
1070,5068,4501550,6212,4501550
1070,5068,4502200,6212,4502200
1070,5068,4503200,6212,4503200
1071,5076,4504200,6212,4504200
1071,5076,4504360,6212,4504360
1071,5076,4505010,6212,4505010
1071,5076,4505330,6212,4505330
1071,5076,4505880,6212,4505880
1071,5076,4506110,6212,4506110
1071,5076,4506920,6212,4506920
1071,5076,4507390,6212,4507390
1071,5076,4508390,6212,4508390
1071,5076,4509390,6212,4509390
1071,5076,4510390,6212,4510390
1072,5084,4511200,6212,4511200
1072,5084,4511670,6212,4511670
1072,5084,4512130,6212,4512130
1072,5084,4512940,6212,4512940
1072,5084,4513940,6212,4513940
1072,5084,4514530,6212,4514530
1072,5084,4514750,6212,4514750
1072,5084,4515750,6212,4515750
1072,5084,4516750,6212,4516750
1072,5084,4516750,6212,4516750
1072,5084,4517340,6212,4517340
1073,5092,4518340,6212,4518340
1073,5092,4519150,6212,4519150
1073,5092,4519150,6212,4519150
1073,5092,4520150,6212,4520150
1073,5092,4520620,6212,4520620
1073,5092,4521620,6212,4521620
1073,5092,4522090,6212,4522090
1073,5092,4522900,6212,4522900
1073,5092,4523900,6212,4523900
1073,5092,4523900,6212,4523900
1073,5092,4524370,6212,4524370
1073,5092,4525370,6212,4525370
1073,5092,4525370,6212,4525370
1074,5100,4526180,6212,4526180
1074,5100,4526500,6212,4526500
1074,5100,4526970,6212,4526970
1074,5100,4527970,6212,4527970
1074,5100,4527970,6212,4527970
1074,5100,4528970,6212,4528970
1074,5100,4529130,6212,4529130
1074,5100,4530130,6212,4530130
1074,5100,4531130,6212,4531130
1074,5100,4531590,6212,4531590
1074,5100,4532060,6212,4532060
1074,5100,4533060,6212,4533060
1075,5108,4533530,6212,4533530
1075,5108,4534180,6212,4534180
1075,5108,4535180,6212,4535180
1075,5108,4535180,6212,4535180
1075,5108,4536180,6212,4536180
1075,5108,4537180,6212,4537180
1075,5108,4537650,6212,4537650
1075,5108,4538650,6212,4538650
1075,5108,4539460,6212,4539460
1075,5108,4539940,6212,4539940
1075,5108,4540940,6212,4540940
1076,5116,4541940,6212,4541940
1076,5116,4542940,6212,4542940
1076,5116,4543590,6212,4543590
1076,5116,4544400,6212,4544400
1076,5116,4545400,6212,4545400
1076,5116,4545870,6212,4545870
1076,5116,4546680,6212,4546680
1076,5116,4547490,6212,4547490
1076,5116,4547810,6212,4547810
1077,5124,4548620,6212,4548620
1077,5124,4549430,6212,4549430
1077,5124,4550240,6212,4550240
1077,5124,4550560,6212,4550560
1077,5124,4550560,6212,4550560
1077,5124,4551560,6212,4551560
1077,5124,4552030,6212,4552030
1077,5124,4552030,6212,4552030
1077,5124,4552840,6212,4552840
1077,5124,4552840,6212,4552840
1077,5124,4553840,6212,4553840
1077,5124,4554840,6212,4554840
1077,5124,4555310,6212,4555310
1077,5124,4555780,6212,4555780
1078,5132,4556780,6212,4556780
1078,5132,4557100,6212,4557100
1078,5132,4558100,6212,4558100
1078,5132,4558910,6212,4558910
1078,5132,4559380,6212,4559380
1078,5132,4560030,6212,4560030
1078,5132,4560500,6212,4560500
1078,5132,4560970,6212,4560970
1078,5132,4561970,6212,4561970
1078,5132,4561970,6212,4561970
1078,5132,4561970,6212,4561970
1078,5132,4562290,6212,4562290
1078,5132,4562760,6212,4562760
1078,5132,4563760,6212,4563760
1079,5140,4564760,6212,4564760
1079,5140,4565350,6212,4565350
1079,5140,4566000,6212,4566000
1079,5140,4567000,6212,4567000
1079,5140,4567810,6212,4567810
1079,5140,4568810,6212,4568810
1079,5140,4569280,6212,4569280
1079,5140,4570280,6212,4570280
1080,5148,4571090,6212,4571090
1080,5148,4572090,6212,4572090
1080,5148,4572900,6212,4572900
1080,5148,4573900,6212,4573900
1080,5148,4574370,6212,4574370
1080,5148,4574840,6212,4574840
1080,5148,4575840,6212,4575840
1080,5148,4576390,6212,4576390
1080,5148,4577390,6212,4577390
1081,5156,4578200,6212,4578200
1081,5156,4579200,6212,4579200
1081,5156,4579750,6212,4579750
1081,5156,4579750,6212,4579750
1081,5156,4579750,6212,4579750
1081,5156,4580220,6212,4580220
1081,5156,4581220,6212,4581220
1081,5156,4581220,6212,4581220
1081,5156,4582030,6212,4582030
1081,5156,4582260,6212,4582260
1081,5156,4583260,6212,4583260
1081,5156,4583910,6212,4583910
1081,5156,4584910,6212,4584910
1082,5164,4585910,6212,4585910
1082,5164,4586560,6212,4586560
1082,5164,4586880,6212,4586880
1082,5164,4587350,6212,4587350
1082,5164,4587670,6212,4587670
1082,5164,4588480,6212,4588480
1082,5164,4589290,6212,4589290
1082,5164,4589610,6212,4589610
1082,5164,4589610,6212,4589610
1082,5164,4590420,6212,4590420
1082,5164,4590890,6212,4590890
1082,5164,4591890,6212,4591890
1082,5164,4592890,6212,4592890
1083,5172,4593350,6212,4593350
1083,5172,4593350,6212,4593350
1083,5172,4594350,6212,4594350
