ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
935,3988,3574990,6212,3893500
935,3988,3575150,6212,3893660
935,3988,3575620,6212,3894130
935,3988,3576430,6212,3894940
935,3988,3576900,6212,3895410
935,3988,3576900,6212,3895640
935,3988,3577370,6212,3896110
935,3988,3578370,6212,3897110
935,3988,3578370,6212,3897110
935,3988,3578690,6212,3897430
935,3988,3579690,6212,3898430
935,3988,3580010,6212,3898750
935,3988,3580010,6212,3899750
935,3988,3580480,6212,3900220
936,3996,3580710,6212,3900450
936,3996,3581710,6212,3901450
936,3996,3581710,6212,3901450
936,3996,3582520,6212,3902260
936,3996,3582840,6212,3902580
937,4004,3583840,6212,3903580
937,4004,3583840,6212,3903580
937,4004,3583840,6212,3903580
937,4004,3584840,6212,3904580
937,4004,3584840,6212,3904580
937,4004,3585840,6212,3905580
937,4004,3586840,6212,3906580
937,4004,3586840,6212,3907580
937,4004,3587840,6212,3908580
937,4004,3588160,6212,3908900
937,4004,3588160,6212,3909710
937,4004,3589160,6212,3910710
937,4004,3590160,6212,3911710
937,4004,3590630,6212,3912180
937,4004,3591630,6212,3913180
938,4012,3592630,6212,3914180
938,4012,3593630,6212,3915180
938,4012,3593630,6212,3916180
938,4012,3594630,6212,3917180
938,4012,3595630,6212,3918180
938,4012,3596440,6212,3918990
938,4012,3597250,6212,3919800
938,4012,3598250,6212,3920800
938,4012,3598250,6212,3921800
938,4012,3599250,6212,3922800
938,4012,3599720,6212,3923270
938,4012,3600720,6212,3924270
938,4012,3600720,6212,3924270
938,4012,3601180,6212,3924730
938,4012,3602180,6212,3925730
938,4012,3603180,6212,3926730
938,4012,3604180,6212,3927730
938,4012,3604180,6212,3927730
938,4012,3604830,6212,3928380
938,4012,3605830,6212,3929380
938,4012,3606640,6212,3930190
938,4012,3607640,6212,3931190
938,4012,3608110,6212,3931660
939,4020,3609110,6212,3932660
940,4028,3609920,6212,3933470
940,4028,3610920,6212,3934470
940,4028,3610920,6212,3935470
940,4028,3611190,6212,3935740
940,4028,3611190,6212,3936210
940,4028,3612000,6212,3937020
940,4028,3612000,6212,3937020
940,4028,3613000,6212,3938020
940,4028,3614000,6212,3939020
940,4028,3614000,6212,3939020
940,4028,3614470,6212,3939490
940,4028,3615470,6212,3940490
940,4028,3616470,6212,3941490
940,4028,3617470,6212,3942490
940,4028,3617940,6212,3942960
940,4028,3618940,6212,3943960
940,4028,3619410,6212,3944430
940,4028,3619880,6212,3944900
940,4028,3619880,6212,3945900
940,4028,3620880,6212,3946900
940,4028,3621880,6212,3947900
940,4028,3622200,6212,3948220
940,4028,3622250,6212,3948270
940,4028,3622250,6212,3948730
940,4028,3622900,6212,3949380
940,4028,3623370,6212,3949850
940,4028,3623960,6212,3950440
940,4028,3624330,6212,3950810
940,4028,3625330,6212,3951810
941,4036,3626330,6212,3952810
941,4036,3626790,6212,3953270
941,4036,3627260,6212,3953740
942,4044,3627720,6212,3954200
942,4044,3628720,6212,3955200
942,4044,3628720,6212,3955790
942,4044,3629190,6212,3956260
942,4044,3629660,6212,3956730
942,4044,3629660,6212,3956730
942,4044,3630660,6212,3957730
942,4044,3631010,6212,3958080
942,4044,3631010,6212,3958890
942,4044,3631060,6212,3958940
942,4044,3632060,6212,3959940
942,4044,3633060,6212,3960940
942,4044,3633060,6212,3961940
942,4044,3635060,6212,3963940
942,4044,3635060,6212,3964410
942,4044,3636060,6212,3965410
942,4044,3636870,6212,3966220
942,4044,3637680,6212,3967030
942,4044,3638490,6212,3967840
942,4044,3639300,6212,3968650
942,4044,3640300,6212,3969650
942,4044,3640300,6212,3969650
942,4044,3641110,6212,3970460
942,4044,3641110,6212,3970460
942,4044,3641110,6212,3971460
942,4044,3641110,6212,3972110
942,4044,3641340,6212,3972340
943,4052,3642340,6212,3973340
943,4052,3642340,6212,3973340
943,4052,3642560,6212,3973560
944,4060,3643370,6212,3974370
944,4060,3644370,6212,3975370
944,4060,3645370,6212,3976370
944,4060,3646180,6212,3977180
944,4060,3647180,6212,3978180
944,4060,3647650,6212,3978650
944,4060,3648650,6212,3979650
944,4060,3649240,6212,3980240
944,4060,3649240,6212,3980240
944,4060,3650240,6212,3981240
944,4060,3651050,6212,3982050
944,4060,3651510,6212,3982510
944,4060,3652510,6212,3983510
944,4060,3653320,6212,3984320
944,4060,3655320,6212,3986320
944,4060,3655320,6212,3987320
944,4060,3655320,6212,3988320
944,4060,3655320,6212,3988320
945,4068,3656320,6212,3989320
945,4068,3657320,6212,3990320
945,4068,3658320,6212,3991320
945,4068,3658320,6212,3992320
945,4068,3659320,6212,3993320
945,4068,3659640,6212,3993640
945,4068,3659640,6212,3994110
945,4068,3660640,6212,3995110
945,4068,3660640,6212,3995920
945,4068,3660640,6212,3995920
945,4068,3661450,6212,3996730
945,4068,3661450,6212,3997200
945,4068,3661920,6212,3997670
945,4068,3662150,6212,3997900
945,4068,3662620,6212,3998370
945,4068,3662620,6212,3998370
945,4068,3662620,6212,3999370
946,4076,3670620,6212,4007370
947,4084,3671270,6212,4008020
947,4084,3672270,6212,4009020
947,4084,3672270,6212,4009020
947,4084,3673080,6212,4009830
947,4084,3674080,6212,4010830
947,4084,3674240,6212,4010990
947,4084,3675050,6212,4011800
947,4084,3675860,6212,4012610
947,4084,3676330,6212,4013080
947,4084,3676330,6212,4013550
947,4084,3677140,6212,4014360
947,4084,3677950,6212,4015170
947,4084,3678950,6212,4016170
947,4084,3679950,6212,4017170
947,4084,3680270,6212,4017490
948,4092,3681270,6212,4018490
948,4092,3682270,6212,4019490
948,4092,3682740,6212,4019960
948,4092,3683740,6212,4020960
948,4092,3684550,6212,4021770
948,4092,3685550,6212,4022770
948,4092,3686550,6212,4023770
948,4092,3686550,6212,4024770
949,4100,3687550,6212,4025770
949,4100,3687550,6212,4026320
949,4100,3688550,6212,4027320
949,4100,3688550,6212,4027320
949,4100,3688880,6212,4027650
949,4100,3689880,6212,4028650
949,4100,3689880,6212,4028650
950,4108,3690200,6212,4028970
950,4108,3690200,6212,4028970
950,4108,3690670,6212,4029440
950,4108,3691130,6212,4029900
950,4108,3692130,6212,4030900
950,4108,3693130,6212,4031900
950,4108,3693360,6212,4032130
950,4108,3694360,6212,4033130
950,4108,3694360,6212,4034130
950,4108,3694360,6212,4034600
950,4108,3695360,6212,4035600
950,4108,3696360,6212,4036600
950,4108,3696680,6212,4036920
950,4108,3696680,6212,4037920
950,4108,3697680,6212,4038920
950,4108,3698680,6212,4039920
950,4108,3698680,6212,4040920
950,4108,3698680,6212,4040920
950,4108,3699680,6212,4041920
950,4108,3700680,6212,4042920
950,4108,3700680,6212,4043920
951,4116,3701680,6212,4044920
951,4116,3702680,6212,4045920
951,4116,3703680,6212,4046920
951,4116,3703680,6212,4046920
951,4116,3703680,6212,4047920
951,4116,3704140,6212,4048380
951,4116,3704790,6212,4049030
951,4116,3705790,6212,4050030
951,4116,3706600,6212,4050840
951,4116,3707070,6212,4051310
951,4116,3708070,6212,4052310
951,4116,3708530,6212,4052770
951,4116,3709000,6212,4053240
951,4116,3709000,6212,4053240
951,4116,3709470,6212,4053710
951,4116,3710470,6212,4054710
951,4116,3711470,6212,4055710
951,4116,3711470,6212,4059710
951,4116,3711470,6212,4060710
951,4116,3712470,6212,4061710
952,4124,3713470,6212,4062710
952,4124,3714470,6212,4063710
952,4124,3714470,6212,4063710
952,4124,3714580,6212,4063820
952,4124,3715580,6212,4064820
952,4124,3716580,6212,4065820
952,4124,3716580,6212,4066290
952,4124,3716740,6212,4066450
952,4124,3716740,6212,4066910
952,4124,3716740,6212,4066910
952,4124,3716740,6212,4067910
952,4124,3716900,6212,4068070
952,4124,3716900,6212,4069070
952,4124,3717900,6212,4070070
952,4124,3718900,6212,4071070
952,4124,3719900,6212,4072070
952,4124,3720900,6212,4073070
953,4132,3721900,6212,4074070
953,4132,3722710,6212,4074880
954,4140,3723520,6212,4075690
954,4140,3724520,6212,4076690
954,4140,3724520,6212,4076690
954,4140,3725330,6212,4077500
954,4140,3725800,6212,4077970
954,4140,3725800,6212,4078200
954,4140,3726800,6212,4079200
954,4140,3727610,6212,4080010
954,4140,3728610,6212,4081010
954,4140,3729610,6212,4082010
954,4140,3729930,6212,4082330
954,4140,3729930,6212,4083330
954,4140,3730580,6212,4083980
954,4140,3730580,6212,4083980
954,4140,3731580,6212,4084980
954,4140,3732580,6212,4085980
955,4148,3733580,6212,4086980
955,4148,3733580,6212,4086980
955,4148,3734390,6212,4087790
955,4148,3734390,6212,4088790
955,4148,3735040,6212,4089440
955,4148,3736040,6212,4090440
955,4148,3736690,6212,4091090
955,4148,3736920,6212,4091320
955,4148,3737920,6212,4092320
955,4148,3738390,6212,4092790
955,4148,3738390,6212,4092790
955,4148,3739390,6212,4093790
955,4148,3740390,6212,4094790
955,4148,3740390,6212,4095790
956,4156,3740760,6212,4096160
956,4156,3741760,6212,4097160
956,4156,3742760,6212,4098160
956,4156,3743760,6212,4099160
957,4164,3744760,6212,4100160
957,4164,3744980,6212,4100380
957,4164,3744980,6212,4101380
957,4164,3744980,6212,4101380
957,4164,3745980,6212,4102380
957,4164,3745980,6212,4102380
957,4164,3745980,6212,4102970
957,4164,3746980,6212,4103970
957,4164,3747980,6212,4104970
957,4164,3747980,6212,4105970
957,4164,3747980,6212,4106970
957,4164,3748980,6212,4107970
957,4164,3749980,6212,4108970
957,4164,3749980,6212,4108970
957,4164,3750980,6212,4109970
957,4164,3750980,6212,4110970
957,4164,3751980,6212,4111970
957,4164,3752980,6212,4112970
958,4172,3753980,6212,4113970
958,4172,3754980,6212,4114970
958,4172,3755980,6212,4115970
958,4172,3756450,6212,4116440
958,4172,3757450,6212,4117440
958,4172,3758100,6212,4118090
958,4172,3758690,6212,4118680
958,4172,3759160,6212,4119150
958,4172,3760160,6212,4120150
958,4172,3760970,6212,4120960
958,4172,3760970,6212,4121960
958,4172,3761970,6212,4122960
958,4172,3762970,6212,4123960
958,4172,3763780,6212,4124770
959,4180,3764780,6212,4125770
959,4180,3764780,6212,4125770
959,4180,3765780,6212,4126770
960,4188,3773780,6212,4134770
960,4188,3774780,6212,4135770
960,4188,3774780,6212,4135770
960,4188,3775780,6212,4136770
960,4188,3776780,6212,4137770
960,4188,3777050,6212,4138040
960,4188,3778050,6212,4139040
960,4188,3778050,6212,4139040
960,4188,3778050,6212,4139040
960,4188,3778050,6212,4140040
960,4188,3778050,6212,4140040
960,4188,3779050,6212,4141040
960,4188,3780050,6212,4142040
960,4188,3780050,6212,4143040
961,4196,3781050,6212,4144040
961,4196,3782050,6212,4145040
962,4204,3783050,6212,4146040
962,4204,3783050,6212,4147040
962,4204,3784050,6212,4148040
962,4204,3784380,6212,4148370
962,4204,3785380,6212,4149370
962,4204,3785380,6212,4150370
962,4204,3785380,6212,4151370
962,4204,3786190,6212,4152180
962,4204,3787190,6212,4153180
962,4204,3787660,6212,4153650
962,4204,3787660,6212,4153650
962,4204,3788660,6212,4154650
962,4204,3789660,6212,4155650
962,4204,3789660,6212,4155650
962,4204,3790130,6212,4156120
962,4204,3790600,6212,4156590
962,4204,3790600,6212,4156590
963,4212,3791070,6212,4157060
963,4212,3791880,6212,4157870
963,4212,3791880,6212,4158340
963,4212,3792350,6212,4158810
963,4212,3793350,6212,4159810
963,4212,3794160,6212,4160620
963,4212,3794160,6212,4160620
963,4212,3794160,6212,4161090
963,4212,3794160,6212,4162090
963,4212,3794480,6212,4162410
963,4212,3795480,6212,4163410
963,4212,3795950,6212,4163880
963,4212,3796950,6212,4164880
963,4212,3797420,6212,4165350
963,4212,3798420,6212,4166350
963,4212,3798890,6212,4166820
963,4212,3799120,6212,4167050
963,4212,3800120,6212,4168050
963,4212,3800120,6212,4168050
963,4212,3801120,6212,4169050
963,4212,3802120,6212,4170050
963,4212,3803120,6212,4171050
963,4212,3803710,6212,4171640
964,4220,3804710,6212,4172640
964,4220,3805030,6212,4172960
964,4220,3805840,6212,4173770
964,4220,3806840,6212,4174770
964,4220,3807310,6212,4175240
964,4220,3808310,6212,4176240
964,4220,3809310,6212,4177240
964,4220,3809310,6212,4177240
965,4228,3809780,6212,4177710
965,4228,3810250,6212,4178180
965,4228,3810250,6212,4178180
965,4228,3811060,6212,4178990
965,4228,3811870,6212,4179800
965,4228,3812340,6212,4180270
965,4228,3812340,6212,4180270
965,4228,3813340,6212,4181270
965,4228,3813340,6212,4181270
965,4228,3813810,6212,4181740
965,4228,3814810,6212,4182740
965,4228,3814810,6212,4182740
965,4228,3814810,6212,4182740
965,4228,3815620,6212,4183550
965,4228,3816270,6212,4184200
965,4228,3817270,6212,4185200
965,4228,3818270,6212,4186200
965,4228,3818740,6212,4186670
966,4236,3819740,6212,4187670
966,4236,3819740,6212,4188670
966,4236,3819740,6212,4188670
966,4236,3820210,6212,4189140
966,4236,3821020,6212,4189950
966,4236,3822020,6212,4190950
966,4236,3822020,6212,4190950
966,4236,3823020,6212,4191950
966,4236,3824020,6212,4192950
966,4236,3825020,6212,4193950
966,4236,3825020,6212,4193950
966,4236,3826020,6212,4194950
966,4236,3827020,6212,4195950
966,4236,3827340,6212,4196270
966,4236,3828340,6212,4197270
966,4236,3828340,6212,4197270
967,4244,3829340,6212,4198270
967,4244,3829340,6212,4199080
967,4244,3829340,6212,4199080
967,4244,3830340,6212,4200080
967,4244,3830800,6212,4200540
967,4244,3831800,6212,4201540
967,4244,3832800,6212,4202540
967,4244,3832800,6212,4203540
967,4244,3832800,6212,4203540
967,4244,3832800,6212,4203540
967,4244,3833800,6212,4204540
967,4244,3833800,6212,4205190
967,4244,3834800,6212,4206190
967,4244,3835800,6212,4207190
967,4244,3835800,6212,4207660
967,4244,3836800,6212,4208660
968,4252,3837610,6212,4209470
968,4252,3838260,6212,4210120
968,4252,3838480,6212,4210340
969,4260,3839480,6212,4211340
969,4260,3840480,6212,4212340
969,4260,3841480,6212,4213340
969,4260,3841640,6212,4213500
969,4260,3841640,6212,4214500
969,4260,3842290,6212,4215150
969,4260,3842290,6212,4215150
969,4260,3843100,6212,4215960
969,4260,3843100,6212,4216430
969,4260,3844100,6212,4217430
969,4260,3845100,6212,4218430
969,4260,3845100,6212,4219430
969,4260,3846100,6212,4220430
969,4260,3846420,6212,4220750
969,4260,3847420,6212,4221750
969,4260,3848230,6212,4222560
969,4260,3849230,6212,4223560
970,4268,3850230,6212,4224560
970,4268,3850230,6212,4225560
970,4268,3850700,6212,4226030
970,4268,3851700,6212,4227030
970,4268,3852700,6212,4228030
970,4268,3852920,6212,4228250
970,4268,3853390,6212,4228720
970,4268,3853860,6212,4229190
970,4268,3854320,6212,4229650
970,4268,3854320,6212,4229650
970,4268,3855320,6212,4230650
970,4268,3856320,6212,4231650
970,4268,3856320,6212,4231650
971,4276,3856870,6212,4232200
971,4276,3856870,6212,4232850
971,4276,3857680,6212,4233660
971,4276,3858680,6212,4234660
971,4276,3858680,6212,4235120
972,4284,3859680,6212,4236120
972,4284,3859680,6212,4237120
972,4284,3859840,6212,4237280
972,4284,3859840,6212,4237280
972,4284,3860650,6212,4238090
972,4284,3860650,6212,4239090
972,4284,3860650,6212,4239550
972,4284,3861460,6212,4240360
972,4284,3862460,6212,4241360
972,4284,3863460,6212,4242360
972,4284,3863460,6212,4243170
972,4284,3864460,6212,4244170
972,4284,3864780,6212,4244490
972,4284,3865780,6212,4245490
972,4284,3866780,6212,4246490
972,4284,3867430,6212,4247140
972,4284,3868430,6212,4248140
973,4292,3869430,6212,4249140
973,4292,3870430,6212,4250140
973,4292,3870750,6212,4250460
973,4292,3871220,6212,4250930
973,4292,3872030,6212,4251740
973,4292,3872840,6212,4252550
974,4300,3873650,6212,4253360
974,4300,3874460,6212,4254170
974,4300,3874460,6212,4254170
974,4300,3874460,6212,4254400
974,4300,3875460,6212,4255400
974,4300,3875930,6212,4255870
974,4300,3875930,6212,4255870
974,4300,3876930,6212,4256870
974,4300,3877930,6212,4257870
974,4300,3878580,6212,4258520
974,4300,3878900,6212,4258840
974,4300,3879710,6212,4259650
974,4300,3880710,6212,4260650
974,4300,3880710,6212,4260650
974,4300,3881710,6212,4261650
974,4300,3882520,6212,4262460
974,4300,3883520,6212,4263460
974,4300,3884520,6212,4264460
974,4300,3884520,6212,4264460
975,4308,3885520,6212,4265460
975,4308,3886520,6212,4266460
975,4308,3887520,6212,4267460
975,4308,3888520,6212,4268460
975,4308,3888840,6212,4268780
975,4308,3889650,6212,4269590
975,4308,3889650,6212,4269910
975,4308,3890650,6212,4270910
975,4308,3891650,6212,4271910
975,4308,3892460,6212,4272720
975,4308,3892930,6212,4273190
975,4308,3893930,6212,4274190
975,4308,3894930,6212,4275190
975,4308,3895250,6212,4275510
976,4316,3896250,6212,4276510
976,4316,3896250,6212,4276980
976,4316,3897250,6212,4277980
976,4316,3897250,6212,4278980
976,4316,3898250,6212,4279980
976,4316,3898250,6212,4279980
976,4316,3899250,6212,4280980
976,4316,3900250,6212,4281980
977,4324,3900720,6212,4282450
977,4324,3900720,6212,4283450
977,4324,3900720,6212,4284100
977,4324,3901530,6212,4284910
977,4324,3902530,6212,4285910
977,4324,3902530,6212,4285910
977,4324,3902530,6212,4285910
977,4324,3903530,6212,4286910
977,4324,3904340,6212,4287720
977,4324,3905150,6212,4288530
977,4324,3905470,6212,4288850
977,4324,3906470,6212,4289850
977,4324,3906470,6212,4289850
977,4324,3906930,6212,4290310
977,4324,3906930,6212,4290310
978,4332,3907930,6212,4291310
978,4332,3908400,6212,4291780
978,4332,3909210,6212,4292590
978,4332,3910210,6212,4293590
978,4332,3911020,6212,4294400
978,4332,3912020,6212,4295400
978,4332,3913020,6212,4296400
978,4332,3913020,6212,4296400
978,4332,3914020,6212,4297400
978,4332,3915020,6212,4298400
978,4332,3915020,6212,4298400
978,4332,3916020,6212,4299400
978,4332,3916020,6212,4300400
978,4332,3917020,6212,4301400
978,4332,3917020,6212,4301400
978,4332,3917020,6212,4301400
979,4340,3918020,6212,4302400
979,4340,3919020,6212,4303400
979,4340,3919020,6212,4303400
979,4340,3920020,6212,4304400
979,4340,3920020,6212,4305050
979,4340,3920020,6212,4306050
979,4340,3921020,6212,4307050
979,4340,3922020,6212,4308050
979,4340,3923020,6212,4309050
979,4340,3923020,6212,4309050
979,4340,3924020,6212,4310050
979,4340,3925020,6212,4311050
979,4340,3926020,6212,4312050
979,4340,3926830,6212,4312860
979,4340,3926830,6212,4312860
980,4348,3927830,6212,4313860
980,4348,3927830,6212,4314670
980,4348,3928830,6212,4315670
980,4348,3929830,6212,4316670
980,4348,3930830,6212,4317670
980,4348,3931830,6212,4318670
980,4348,3932150,6212,4318990
980,4348,3933150,6212,4319990
981,4356,3933960,6212,4320800
981,4356,3934960,6212,4321800
982,4364,3935960,6212,4322800
982,4364,3936960,6212,4323800
982,4364,3936960,6212,4324800
982,4364,3937960,6212,4325800
982,4364,3938960,6212,4326800
982,4364,3939280,6212,4327120
983,4372,3947280,6212,4335120
983,4372,3947750,6212,4335590
983,4372,3947970,6212,4335810
983,4372,3947970,6212,4336810
984,4380,3955970,6212,4344810
984,4380,3956970,6212,4345810
985,4388,3964970,6212,4353810
985,4388,3965970,6212,4354810
985,4388,3966970,6212,4355810
985,4388,3966970,6212,4356130
986,4396,3967970,6212,4357130
986,4396,3967970,6212,4357130
986,4396,3968970,6212,4358130
986,4396,3969440,6212,4358600
986,4396,3969910,6212,4359070
986,4396,3970380,6212,4359540
986,4396,3971190,6212,4360350
986,4396,3972190,6212,4361350
986,4396,3973190,6212,4362350
986,4396,3973670,6212,4362830
986,4396,3974480,6212,4363640
986,4396,3975480,6212,4364640
986,4396,3976480,6212,4365640
986,4396,3977480,6212,4366640
986,4396,3978290,6212,4367450
986,4396,3979290,6212,4368450
986,4396,3979940,6212,4369100
987,4404,3980590,6212,4369750
988,4412,3981590,6212,4370750
988,4412,3982590,6212,4371750
988,4412,3983590,6212,4372750
988,4412,3984590,6212,4373750
988,4412,3984590,6212,4374220
988,4412,3985590,6212,4375220
988,4412,3986590,6212,4376220
988,4412,3987400,6212,4377030
988,4412,3987400,6212,4377030
988,4412,3987400,6212,4377350
988,4412,3987720,6212,4377670
988,4412,3988310,6212,4378260
988,4412,3988310,6212,4378480
988,4412,3989310,6212,4379480
988,4412,3989540,6212,4379710
988,4412,3989540,6212,4380710
988,4412,3990540,6212,4381710
988,4412,3990540,6212,4381710
988,4412,3991540,6212,4382710
989,4420,3992540,6212,4383710
989,4420,3992540,6212,4384710
989,4420,3993540,6212,4385710
989,4420,3994350,6212,4386520
989,4420,3995350,6212,4387520
989,4420,3995350,6212,4388520
989,4420,3995350,6212,4388850
989,4420,3995350,6212,4389660
989,4420,3996160,6212,4390470
990,4428,3997160,6212,4391470
990,4428,3997160,6212,4391470
990,4428,3998160,6212,4392470
990,4428,3998630,6212,4392940
990,4428,3999440,6212,4393750
990,4428,3999440,6212,4394220
990,4428,4000440,6212,4395220
990,4428,4000440,6212,4395540
990,4428,4001250,6212,4396350
991,4436,4002060,6212,4397160
991,4436,4002220,6212,4397320
991,4436,4002220,6212,4398320
991,4436,4002220,6212,4398970
991,4436,4002450,6212,4399200
991,4436,4002450,6212,4399520
991,4436,4003450,6212,4400520
991,4436,4003680,6212,4400750
991,4436,4004490,6212,4401560
991,4436,4005490,6212,4402560
991,4436,4006490,6212,4403560
991,4436,4006960,6212,4404030
991,4436,4007960,6212,4405030
991,4436,4008430,6212,4405500
991,4436,4009430,6212,4406500
991,4436,4009430,6212,4406500
991,4436,4010430,6212,4407500
992,4444,4018430,6212,4415500
992,4444,4019430,6212,4416500
992,4444,4019430,6212,4416500
992,4444,4019890,6212,4416960
992,4444,4020360,6212,4417430
992,4444,4021360,6212,4418430
992,4444,4021580,6212,4418650
992,4444,4022580,6212,4419650
992,4444,4022580,6212,4419650
992,4444,4023390,6212,4420460
992,4444,4023390,6212,4420460
992,4444,4023390,6212,4421460
992,4444,4024200,6212,4422270
992,4444,4025200,6212,4423270
992,4444,4025200,6212,4424270
992,4444,4026200,6212,4425270
992,4444,4026200,6212,4425270
993,4452,4027200,6212,4426270
993,4452,4027520,6212,4426590
993,4452,4027990,6212,4427060
993,4452,4028990,6212,4428060
993,4452,4028990,6212,4429060
993,4452,4029990,6212,4430060
993,4452,4030990,6212,4431060
993,4452,4031310,6212,4431380
994,4460,4032120,6212,4432190
994,4460,4033120,6212,4433190
994,4460,4033590,6212,4433660
994,4460,4034590,6212,4434660
994,4460,4034590,6212,4435470
994,4460,4035400,6212,4436280
994,4460,4035400,6212,4436280
995,4468,4036400,6212,4437280
995,4468,4036400,6212,4437280
995,4468,4036400,6212,4438280
995,4468,4036400,6212,4439280
995,4468,4037210,6212,4440090
995,4468,4037210,6212,4441090
995,4468,4037210,6212,4441090
995,4468,4037210,6212,4441310
995,4468,4038210,6212,4442310
995,4468,4038530,6212,4442630
995,4468,4039530,6212,4443630
995,4468,4040530,6212,4444630
995,4468,4041530,6212,4445630
995,4468,4041850,6212,4445950
996,4476,4042850,6212,4446950
996,4476,4042850,6212,4447950
996,4476,4043850,6212,4448950
996,4476,4044220,6212,4449320
996,4476,4044810,6212,4449910
996,4476,4045810,6212,4450910
996,4476,4046270,6212,4451370
996,4476,4046270,6212,4451370
996,4476,4047270,6212,4452370
996,4476,4048080,6212,4453180
996,4476,4049080,6212,4454180
996,4476,4050080,6212,4455180
996,4476,4050400,6212,4455500
996,4476,4050400,6212,4455500
996,4476,4050400,6212,4456500
996,4476,4051210,6212,4457310
996,4476,4051670,6212,4457770
997,4484,4052130,6212,4458230
997,4484,4052130,6212,4458880
997,4484,4052130,6212,4459880
997,4484,4052600,6212,4460350
997,4484,4053600,6212,4461350
997,4484,4053600,6212,4461350
997,4484,4053600,6212,4461350
997,4484,4054600,6212,4462350
997,4484,4054600,6212,4462350
997,4484,4055600,6212,4463350
997,4484,4056600,6212,4464350
997,4484,4056600,6212,4464350
997,4484,4056600,6212,4464350
997,4484,4057600,6212,4465350
997,4484,4057600,6212,4466350
997,4484,4058410,6212,4467160
997,4484,4059410,6212,4468160
997,4484,4060410,6212,4469160
997,4484,4060410,6212,4469630
997,4484,4061220,6212,4470440
997,4484,4062220,6212,4471440
998,4492,4063220,6212,4472440
998,4492,4064220,6212,4473440
998,4492,4064380,6212,4473600
998,4492,4064380,6212,4474600
998,4492,4065380,6212,4475600
998,4492,4066380,6212,4476600
998,4492,4066380,6212,4476600
998,4492,4066380,6212,4477600
998,4492,4066600,6212,4477820
998,4492,4066920,6212,4478140
998,4492,4066920,6212,4478950
998,4492,4066920,6212,4479950
998,4492,4066920,6212,4480760
998,4492,4067920,6212,4481760
998,4492,4067920,6212,4481760
998,4492,4067920,6212,4482230
998,4492,4067920,6212,4482230
998,4492,4067920,6212,4483040
998,4492,4067920,6212,4483040
998,4492,4067920,6212,4484040
998,4492,4067920,6212,4484040
998,4492,4068730,6212,4484850
998,4492,4069730,6212,4485850
998,4492,4070730,6212,4486850
998,4492,4071200,6212,4487320
998,4492,4072200,6212,4488320
999,4500,4073200,6212,4489320
999,4500,4073200,6212,4489320
999,4500,4073200,6212,4490320
999,4500,4073200,6212,4490320
999,4500,4074200,6212,4491320
999,4500,4074200,6212,4492320
999,4500,4075200,6212,4493320
999,4500,4075850,6212,4493970
999,4500,4075850,6212,4494780
1000,4508,4076850,6212,4495780
1000,4508,4076850,6212,4495780
1000,4508,4077320,6212,4496250
1000,4508,4078130,6212,4497060
1000,4508,4079130,6212,4498060
1000,4508,4079130,6212,4498060
1000,4508,4079130,6212,4498060
1000,4508,4079130,6212,4499060
1001,4516,4079940,6212,4499870
1001,4516,4080940,6212,4500870
1001,4516,4080940,6212,4501870
1001,4516,4080940,6212,4502870
1001,4516,4081940,6212,4503870
1001,4516,4082750,6212,4504680
1002,4524,4090750,6212,4512680
1002,4524,4091750,6212,4513680
1002,4524,4092750,6212,4514680
1002,4524,4093750,6212,4515680
1002,4524,4094560,6212,4516490
1002,4524,4095560,6212,4517490
1002,4524,4096560,6212,4518490
1002,4524,4097370,6212,4519300
1002,4524,4097370,6212,4519300
1002,4524,4097370,6212,4519300
1002,4524,4097920,6212,4519850
1002,4524,4097920,6212,4519850
1002,4524,4098920,6212,4520850
1002,4524,4099030,6212,4520960
1002,4524,4100030,6212,4521960
1002,4524,4101030,6212,4522960
1002,4524,4102030,6212,4523960
1002,4524,4102030,6212,4523960
1002,4524,4102840,6212,4524770
1002,4524,4103430,6212,4525360
1002,4524,4104430,6212,4526360
1002,4524,4105080,6212,4527010
1003,4532,4106080,6212,4528010
1003,4532,4107080,6212,4529010
1003,4532,4108080,6212,4530010
1003,4532,4109080,6212,4531010
1003,4532,4110080,6212,4532010
1003,4532,4111080,6212,4533010
1004,4540,4111890,6212,4533820
1005,4548,4112890,6212,4534820
1005,4548,4113890,6212,4535820
1005,4548,4113890,6212,4536470
1005,4548,4113890,6212,4536470
1005,4548,4114890,6212,4537470
1005,4548,4115440,6212,4538020
