ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
643202.95,24.5,11.16,399472.93,15.22
642996.08,24.49,11.15,399159.63,15.21
642967.9,24.5,11.16,399158.34,15.21
642819.43,24.51,11.16,399042.4,15.21
642522.56,24.5,11.15,398831.35,15.21
642522.56,24.5,11.15,398831.35,15.21
641455.08,24.53,11.19,398613.57,15.24
641114.51,24.52,11.18,399162.82,15.27
640966.04,24.53,11.18,399251.31,15.28
641251.4,24.54,11.2,398987.94,15.27
640877.57,24.53,11.19,398848.18,15.27
640350.65,24.52,11.18,397949.09,15.24
640350.65,24.52,11.18,397949.09,15.24
639662.76,24.5,11.16,397216.12,15.22
638595.28,24.54,11.19,396998.34,15.25
638446.81,24.54,11.2,396920.92,15.26
638446.81,24.54,11.2,396920.92,15.26
638446.81,24.54,11.2,396726.07,15.25
638298.34,24.54,11.2,396668.76,15.25
638149.87,24.55,11.21,397151.27,15.28
638475.26,24.57,11.22,399258.6,15.36
638416.75,24.57,11.23,399070.04,15.36
638178.31,24.57,11.23,398721.78,15.35
638150.14,24.58,11.24,398736.74,15.36
638001.67,24.59,11.24,398759.65,15.37
638140.96,24.6,11.25,398034.41,15.34
638716.89,24.62,11.28,398267.44,15.35
638568.42,24.63,11.29,398123.69,15.36
638419.94,24.63,11.29,398236.32,15.37
637935.92,24.62,11.28,397549.12,15.34
637615.92,24.61,11.27,397229.12,15.33
637105.45,24.6,11.26,396915.01,15.33
637265.98,24.61,11.27,396952.83,15.33
637265.98,24.61,11.27,397154.31,15.34
637117.51,24.62,11.27,397047.0,15.34
636969.03,24.62,11.28,396963.77,15.34
636820.56,24.63,11.28,397127.7,15.36
636860.8,24.63,11.29,397048.45,15.36
637130.03,24.65,11.31,397122.23,15.36
636981.56,24.65,11.31,396924.31,15.36
636953.38,24.66,11.32,396887.65,15.37
636993.61,24.67,11.33,396822.32,15.37
636845.14,24.68,11.33,396731.42,15.37
636696.67,24.68,11.34,396917.48,15.39
636982.03,24.69,11.35,396841.84,15.39
636608.2,24.68,11.34,396819.94,15.39
636786.6,24.7,11.35,397597.56,15.42
636579.73,24.69,11.35,396819.46,15.39
636431.26,24.7,11.35,396770.16,15.4
636143.55,24.69,11.34,396726.7,15.4
636428.91,24.7,11.36,397875.69,15.44
636428.91,24.7,11.36,397853.61,15.44
636469.15,24.71,11.37,398109.61,15.46
636320.67,24.72,11.37,397927.74,15.46
636330.84,24.72,11.37,397957.31,15.46
636182.37,24.72,11.38,398015.56,15.47
635808.54,24.71,11.37,397580.19,15.45
635761.79,24.72,11.38,397657.39,15.46
636257.23,24.74,11.4,397672.95,15.46
635942.18,24.73,11.39,397560.76,15.46
635691.99,24.73,11.39,397380.2,15.46
635732.22,24.74,11.4,397355.28,15.47
635704.04,24.75,11.41,397339.38,15.47
635555.57,24.76,11.41,397227.73,15.47
635832.74,24.77,11.43,397374.84,15.48
635684.27,24.77,11.43,397540.3,15.49
635535.8,24.78,11.43,397552.21,15.5
635419.17,24.78,11.44,397486.77,15.5
636317.71,24.83,11.48,398984.87,15.57
635942.06,24.82,11.47,398905.77,15.57
635913.88,24.83,11.48,398888.78,15.57
635913.88,24.83,11.48,398888.78,15.57
636358.33,24.85,11.5,398803.03,15.57
636057.11,24.84,11.5,399073.58,15.58
635908.64,24.84,11.5,398981.64,15.59
635760.17,24.85,11.5,399130.6,15.6
636135.32,24.86,11.52,398921.18,15.59
635986.85,24.87,11.52,398821.24,15.59
635838.38,24.87,11.53,398729.5,15.6
635616.68,24.87,11.52,399203.45,15.62
635429.27,24.86,11.52,398866.58,15.61
635429.27,24.86,11.52,398866.58,15.61
635280.8,24.87,11.52,399235.85,15.63
635122.09,24.86,11.52,399082.24,15.62
634915.88,24.86,11.51,398860.42,15.61
634813.91,24.86,11.52,398683.77,15.61
634813.91,24.86,11.52,398683.77,15.61
634618.94,24.86,11.52,398425.02,15.61
634659.17,24.87,11.53,399394.07,15.65
634631.0,24.88,11.54,399380.79,15.66
633958.26,24.86,11.52,398428.67,15.63
634333.41,24.88,11.54,398169.41,15.62
634120.08,24.88,11.54,397774.89,15.61
634684.82,24.9,11.56,397779.45,15.61
634536.35,24.91,11.56,397665.17,15.61
634387.88,24.91,11.57,397868.26,15.62
633684.82,24.89,11.55,397120.13,15.6
633509.6,24.89,11.55,397009.82,15.6
633361.13,24.89,11.55,396927.3,15.6
633646.49,24.91,11.57,397116.2,15.61
633498.02,24.91,11.57,397060.45,15.61
633520.39,24.92,11.58,397956.55,15.66
633458.9,24.93,11.59,398825.25,15.7
633499.13,24.94,11.6,398737.17,15.7
633298.73,24.93,11.59,398634.26,15.69
633338.97,24.94,11.6,398602.2,15.7
633670.03,24.97,11.62,398375.02,15.7
633641.85,24.97,11.63,398400.59,15.7
633416.58,24.97,11.62,398590.13,15.71
633268.11,24.97,11.63,398496.08,15.71
633712.56,24.99,11.65,398355.71,15.71
633411.34,24.98,11.64,398290.47,15.71
633262.87,24.99,11.65,398381.42,15.72
633262.87,24.99,11.65,398381.42,15.72
633114.4,24.99,11.65,398322.41,15.72
633481.84,25.01,11.67,399260.97,15.76
633333.37,25.01,11.67,399151.84,15.77
633184.9,25.02,11.68,399616.55,15.79
633126.4,25.03,11.68,399428.0,15.79
633126.4,25.03,11.68,399428.0,15.79
633098.22,25.04,11.69,399420.74,15.79
632780.94,25.03,11.68,398861.92,15.78
632780.94,25.03,11.68,398861.92,15.78
632542.5,25.03,11.68,398513.66,15.77
632394.03,25.03,11.69,398422.14,15.77
632394.03,25.03,11.69,398422.14,15.77
632245.56,25.04,11.69,398594.76,15.78
631178.08,25.07,11.73,398376.98,15.83
631218.31,25.08,11.74,399536.88,15.88
631396.71,25.1,11.75,399703.28,15.89
631802.37,25.12,11.77,399725.51,15.89
631653.9,25.12,11.78,399624.25,15.89
631653.9,25.12,11.78,399624.25,15.89
631653.9,25.12,11.78,399624.25,15.89
631505.42,25.13,11.78,399575.5,15.9
631283.73,25.12,11.78,399407.8,15.89
631156.48,25.12,11.78,400089.8,15.93
631196.72,25.13,11.79,400012.83,15.93
630822.88,25.12,11.78,399943.77,15.93
631117.3,25.14,11.8,399756.86,15.93
631117.3,25.14,11.8,399756.86,15.93
631089.12,25.15,11.81,399739.88,15.93
631267.52,25.17,11.82,399896.25,15.94
631119.05,25.17,11.83,400031.8,15.95
630872.18,25.16,11.82,399779.37,15.95
631050.58,25.18,11.83,399676.27,15.95
631335.94,25.19,11.85,399596.39,15.95
631187.47,25.2,11.85,399480.11,15.95
631365.87,25.21,11.87,400756.72,16.0
631013.26,25.2,11.86,400799.29,16.01
631075.1,25.21,11.87,400704.09,16.01
630837.12,25.21,11.86,399815.41,15.98
630837.12,25.21,11.86,399815.41,15.98
630688.65,25.21,11.87,399846.5,15.98
630688.65,25.21,11.87,399846.5,15.98
629889.81,25.19,11.85,399022.53,15.96
629889.81,25.19,11.85,399022.53,15.96
629741.34,25.19,11.85,398927.05,15.96
629772.8,25.2,11.86,399939.8,16.01
630295.92,25.24,11.89,399771.36,16.01
630295.92,25.24,11.89,399771.36,16.01
630267.75,25.24,11.9,399755.46,16.01
630206.26,25.25,11.91,400750.93,16.06
630366.79,25.26,11.92,400788.74,16.06
630598.89,25.28,11.94,400632.39,16.06
630639.12,25.29,11.95,400768.87,16.07
630490.65,25.29,11.95,400669.65,16.07
630490.65,25.29,11.95,400669.65,16.07
630342.18,25.3,11.96,400844.24,16.09
630574.28,25.31,11.97,400734.9,16.09
630425.81,25.32,11.97,400545.85,16.09
630466.04,25.33,11.98,400485.49,16.09
630317.57,25.33,11.99,400442.4,16.09
630190.33,25.34,11.99,400953.09,16.12
630268.8,25.35,12.01,400770.55,16.12
630309.03,25.36,12.02,401571.85,16.16
629912.39,25.35,12.01,401198.59,16.15
629299.81,25.34,12.0,400561.89,16.13
629271.63,25.35,12.01,400548.52,16.14
629123.16,25.35,12.01,400454.05,16.14
628974.69,25.36,12.01,400556.22,16.15
628974.69,25.36,12.01,400556.22,16.15
628974.69,25.36,12.01,400550.57,16.15
629153.08,25.37,12.03,400877.59,16.17
629153.08,25.37,12.03,400877.59,16.17
629004.61,25.38,12.03,400822.07,16.17
628856.14,25.38,12.04,400717.11,16.17
628707.67,25.38,12.04,400920.7,16.19
628939.77,25.4,12.06,401998.22,16.23
629238.47,25.42,12.07,402001.55,16.24
629238.47,25.42,12.07,402001.55,16.24
629089.99,25.42,12.08,401899.86,16.24
628941.52,25.43,12.08,401746.33,16.24
628913.35,25.44,12.09,401729.34,16.25
629206.89,25.45,12.11,401611.84,16.25
629058.42,25.46,12.11,401501.27,16.25
628909.95,25.46,12.12,401625.72,16.26
628761.48,25.47,12.12,401547.75,16.26
628613.01,25.47,12.13,401459.07,16.27
628613.01,25.47,12.13,401459.07,16.27
628845.11,25.49,12.14,401555.36,16.27
628696.64,25.49,12.15,401816.88,16.29
628736.87,25.5,12.16,401764.91,16.29
628588.4,25.5,12.16,401588.65,16.29
628439.93,25.51,12.16,401455.36,16.3
628411.75,25.52,12.17,401444.91,16.3
628049.73,25.51,12.16,401381.02,16.3
628089.97,25.52,12.17,401360.44,16.31
627941.5,25.52,12.18,401348.79,16.31
627793.03,25.53,12.18,401322.34,16.32
626725.55,25.57,12.22,401104.56,16.36
626251.96,25.59,12.25,401054.66,16.39
625911.38,25.58,12.24,400348.56,16.36
625911.38,25.58,12.24,400348.56,16.36
625762.91,25.58,12.24,400275.36,16.36
625614.44,25.59,12.24,400327.67,16.37
625465.97,25.59,12.25,400218.5,16.38
625317.5,25.6,12.25,400239.06,16.38
624976.93,25.59,12.24,400211.81,16.38
624828.46,25.59,12.25,400152.1,16.39
624868.69,25.6,12.26,400885.8,16.42
625047.09,25.61,12.27,401175.19,16.44
625047.09,25.61,12.27,401175.19,16.44
625018.91,25.62,12.28,401173.9,16.45
624870.44,25.63,12.29,401047.63,16.45
624910.67,25.64,12.3,401510.94,16.47
624762.2,25.64,12.3,401691.34,16.49
625167.85,25.66,12.32,401714.68,16.49
625019.38,25.67,12.33,401745.43,16.5
624870.91,25.67,12.33,401629.4,16.5
625591.03,25.71,12.37,403032.11,16.57
625562.85,25.72,12.38,403057.68,16.57
625414.38,25.73,12.38,402923.18,16.57
625454.61,25.74,12.39,402847.51,16.58
625306.14,25.74,12.4,403013.16,16.59
624932.31,25.73,12.39,402941.69,16.59
625217.67,25.75,12.41,403058.75,16.6
625217.67,25.75,12.41,403058.75,16.6
625257.9,25.76,12.42,402987.24,16.6
625436.3,25.77,12.43,402912.67,16.6
626734.63,25.84,12.49,404244.36,16.67
626774.86,25.85,12.5,404960.45,16.7
626609.34,25.85,12.51,404372.4,16.68
626609.34,25.85,12.51,404372.4,16.68
626460.86,25.86,12.51,404253.3,16.68
626501.1,25.87,12.52,404412.78,16.7
626679.5,25.88,12.54,405016.7,16.73
626531.02,25.89,12.54,404921.28,16.73
626531.02,25.89,12.54,404921.28,16.73
626468.22,25.89,12.55,405760.58,16.77
626773.51,25.92,12.57,405593.91,16.77
626569.82,25.91,12.57,405317.96,16.76
626541.64,25.92,12.58,405343.53,16.77
626245.48,25.91,12.57,405091.34,16.76
626597.87,25.93,12.59,405072.19,16.76
626638.11,25.94,12.6,404972.81,16.77
625950.21,25.92,12.58,404240.2,16.74
625990.44,25.94,12.59,404376.68,16.75
625990.44,25.94,12.59,404421.62,16.76
625990.44,25.94,12.59,404421.62,16.76
626030.68,25.95,12.6,404352.02,16.76
626209.08,25.96,12.62,404288.53,16.76
626478.31,25.98,12.63,405163.55,16.8
626329.84,25.98,12.64,405069.5,16.8
626329.84,25.98,12.64,405069.5,16.8
625956.0,25.97,12.63,404847.71,16.8
625807.53,25.98,12.63,404773.6,16.8
625659.06,25.98,12.64,404956.79,16.82
625510.59,25.99,12.64,404863.47,16.82
625550.82,26.0,12.65,405264.72,16.84
625836.18,26.01,12.67,405598.6,16.86
625708.94,26.02,12.67,406140.1,16.89
625502.07,26.01,12.67,405690.47,16.87
625128.24,26.0,12.66,405949.51,16.88
625060.26,26.01,12.67,405469.77,16.87
624810.07,26.01,12.67,405242.96,16.87
624781.89,26.02,12.68,405268.52,16.88
624633.42,26.02,12.68,405185.4,16.88
623565.95,26.07,12.72,404967.62,16.93
623864.64,26.09,12.74,404970.95,16.93
623524.06,26.08,12.73,404872.05,16.93
623809.42,26.09,12.75,404766.47,16.93
623660.95,26.1,12.75,404681.44,16.93
623660.95,26.1,12.75,404681.44,16.93
623512.48,26.1,12.76,404884.56,16.95
623364.01,26.11,12.76,404926.25,16.96
623236.77,26.11,12.77,404801.48,16.96
623236.77,26.11,12.77,404756.54,16.96
623208.59,26.12,12.78,404696.49,16.96
623208.59,26.12,12.78,404746.0,16.97
623497.82,26.15,12.8,405270.03,16.99
623200.95,26.14,12.79,405185.36,16.99
623200.95,26.14,12.79,405186.55,16.99
622593.55,26.12,12.78,404467.3,16.97
622593.55,26.12,12.78,404415.06,16.97
622219.72,26.11,12.77,404621.22,16.98
622219.72,26.11,12.77,404621.22,16.98
622451.82,26.13,12.78,404483.17,16.98
622303.35,26.13,12.79,404415.67,16.98
622154.88,26.14,12.79,404577.13,17.0
622154.88,26.14,12.79,404706.54,17.0
622154.88,26.14,12.79,404706.54,17.0
622154.88,26.14,12.79,404706.54,17.0
622154.88,26.14,12.79,404706.54,17.0
622006.41,26.14,12.8,404533.88,17.0
621857.94,26.15,12.8,404505.7,17.01
621709.47,26.15,12.81,404677.79,17.02
621560.99,26.16,12.81,404506.54,17.02
621412.52,26.16,12.82,404454.86,17.03
621412.52,26.16,12.82,404456.42,17.03
621384.35,26.17,12.83,404455.13,17.03
621235.87,26.18,12.83,404353.52,17.04
621087.4,26.18,12.84,404462.74,17.05
620938.93,26.19,12.84,404355.1,17.05
620790.46,26.19,12.85,404288.78,17.06
620663.22,26.2,12.85,404916.15,17.09
620663.22,26.2,12.85,404985.58,17.09
620583.49,26.2,12.86,404476.88,17.08
620860.66,26.22,12.88,404615.41,17.09
620622.22,26.22,12.88,404446.6,17.09
620594.04,26.23,12.89,404472.16,17.1
620445.57,26.24,12.89,404320.6,17.1
620297.1,26.24,12.9,404399.51,17.11
620000.23,26.23,12.89,404095.11,17.1
619793.36,26.23,12.88,404207.32,17.1
619417.72,26.21,12.87,404048.98,17.1
619220.85,26.21,12.87,403579.12,17.08
619399.25,26.22,12.88,403478.73,17.08
619250.77,26.23,12.89,403766.05,17.1
619536.13,26.25,12.9,405577.44,17.18
619536.13,26.25,12.9,405577.44,17.18
619387.66,26.25,12.91,405195.48,17.17
619387.66,26.25,12.91,405195.48,17.17
619239.19,26.26,12.91,405442.76,17.19
619239.19,26.26,12.91,405442.76,17.19
619192.44,26.26,12.92,405346.25,17.19
618942.25,26.27,12.92,405119.44,17.19
618599.65,26.26,12.91,404316.53,17.16
618571.47,26.27,12.92,404342.1,17.17
618636.97,26.28,12.93,403543.42,17.14
618488.5,26.28,12.94,403460.29,17.14
618197.93,26.27,12.93,403441.7,17.15
618049.46,26.28,12.94,403356.66,17.15
617752.59,26.27,12.93,402743.92,17.13
618026.11,26.29,12.94,404437.65,17.2
618026.11,26.29,12.94,404437.65,17.2
617877.64,26.29,12.95,404507.75,17.21
617729.17,26.3,12.95,404517.51,17.22
618134.82,26.32,12.98,404540.85,17.22
617976.12,26.31,12.97,404387.24,17.22
617958.55,26.32,12.98,405250.54,17.26
618218.6,26.35,13.0,404920.09,17.26
617844.77,26.34,12.99,404814.52,17.26
617844.77,26.34,12.99,404814.52,17.26
617816.59,26.35,13.0,404777.86,17.26
617505.08,26.34,12.99,404370.88,17.25
617356.61,26.34,13.0,404279.98,17.25
617208.14,26.35,13.0,404421.79,17.26
617059.67,26.35,13.01,404451.15,17.27
617059.67,26.35,13.01,404451.15,17.27
617345.03,26.37,13.03,404676.5,17.29
617385.26,26.38,13.04,404607.38,17.29
617563.66,26.4,13.05,404481.01,17.29
616875.76,26.38,13.03,403793.12,17.27
616727.29,26.38,13.04,403697.64,17.27
616709.73,26.39,13.05,404550.07,17.31
616419.15,26.38,13.04,404540.22,17.32
616694.36,26.41,13.06,404281.88,17.31
616330.53,26.4,13.05,404186.68,17.31
616302.35,26.41,13.06,404221.85,17.32
616302.35,26.41,13.06,404221.85,17.32
616153.88,26.41,13.07,404128.24,17.32
615953.48,26.41,13.06,403812.49,17.31
615805.01,26.41,13.07,403853.38,17.32
615805.01,26.41,13.07,403853.38,17.32
615805.01,26.41,13.07,403853.38,17.32
615656.54,26.42,13.07,403785.34,17.33
615508.07,26.42,13.08,403733.94,17.33
615359.6,26.43,13.08,403904.52,17.35
615211.13,26.43,13.09,403797.47,17.35
615052.42,26.43,13.08,403668.33,17.34
614835.12,26.42,13.08,403572.9,17.34
614658.47,26.43,13.09,403613.41,17.36
613658.47,26.4,13.06,402613.41,17.32
612955.41,26.38,13.04,401853.41,17.3
612806.94,26.39,13.05,401719.14,17.3
612778.77,26.4,13.06,401744.7,17.31
612581.9,26.39,13.05,402414.68,17.34
612433.42,26.4,13.05,402316.11,17.34
612284.95,26.4,13.06,402246.52,17.35
612463.35,26.42,13.07,402099.46,17.34
612463.35,26.42,13.07,402099.46,17.34
612314.88,26.42,13.08,402213.96,17.36
612166.41,26.43,13.08,402113.39,17.36
611901.38,26.42,13.08,401737.05,17.35
611752.91,26.42,13.08,401678.0,17.35
611782.53,26.44,13.09,402822.77,17.41
611844.37,26.45,13.1,402523.44,17.4
611706.51,26.45,13.11,402715.28,17.42
611703.91,26.46,13.12,402622.78,17.42
611544.82,26.47,13.12,402400.87,17.42
611516.65,26.48,13.13,402415.83,17.42
611368.18,26.48,13.14,402321.05,17.43
611219.7,26.49,13.14,402420.47,17.44
611380.23,26.5,13.16,402458.28,17.45
611231.76,26.51,13.16,402345.95,17.45
611083.29,26.51,13.17,402393.56,17.46
611085.88,26.51,13.17,402396.15,17.46
610937.41,26.52,13.18,402326.86,17.46
610788.94,26.52,13.18,402427.06,17.48
610796.85,26.52,13.18,402428.2,17.48
610648.38,26.53,13.19,402224.65,17.47
610620.2,26.54,13.2,402214.19,17.48
610471.73,26.54,13.2,402120.68,17.48
610323.26,26.55,13.21,402231.41,17.5
610174.79,26.55,13.21,402121.77,17.5
610026.32,26.56,13.22,402070.08,17.51
609877.85,26.56,13.22,402226.6,17.52
610171.39,26.58,13.24,402093.5,17.52
610022.92,26.59,13.24,402037.37,17.52
609874.45,26.59,13.25,401873.76,17.52
609914.69,26.6,13.26,401840.29,17.53
609921.17,26.6,13.26,401848.27,17.53
609961.4,26.62,13.27,401956.94,17.54
609688.22,26.61,13.26,401911.34,17.54
609660.05,26.62,13.27,401918.87,17.55
609700.28,26.63,13.29,401865.11,17.55
609551.81,26.63,13.29,401730.02,17.55
609254.86,26.65,13.3,401644.76,17.57
609254.86,26.65,13.3,401644.76,17.57
609295.1,26.66,13.31,401593.36,17.57
609146.63,26.66,13.32,401731.32,17.58
609378.73,26.68,13.34,403051.78,17.65
609230.26,26.68,13.34,402936.84,17.65
609081.79,26.69,13.35,402868.71,17.65
608933.32,26.69,13.35,403214.25,17.68
608613.32,26.68,13.34,402894.25,17.66
608906.86,26.7,13.36,403185.6,17.68
609067.39,26.72,13.38,403223.41,17.69
609473.5,26.75,13.4,403535.81,17.71
608770.44,26.73,13.39,402832.76,17.69
608398.43,26.72,13.37,402445.71,17.67
608370.25,26.73,13.39,402453.24,17.68
608655.61,26.75,13.4,402360.7,17.68
608365.04,26.74,13.39,402355.99,17.68
608216.57,26.74,13.4,402220.91,17.69
608068.09,26.75,13.4,402377.31,17.7
607919.62,26.75,13.41,402276.97,17.7
607684.43,26.75,13.4,402378.39,17.71
607684.43,26.75,13.4,402378.39,17.71
607535.96,26.75,13.41,402313.94,17.72
607535.96,26.75,13.41,402313.94,17.72
607535.96,26.75,13.41,402313.94,17.72
607387.49,26.76,13.41,402262.17,17.72
607239.01,26.76,13.42,402302.65,17.73
607279.25,26.77,13.43,402225.28,17.73
607130.78,26.78,13.44,402154.72,17.74
607102.6,26.79,13.45,402169.68,17.75
607142.83,26.8,13.46,402108.88,17.75
606994.36,26.81,13.46,402025.44,17.75
607279.72,26.82,13.48,401963.81,17.76
607131.25,26.83,13.49,401889.7,17.76
606982.78,26.84,13.49,402127.62,17.78
606388.89,26.86,13.51,401959.74,17.8
606240.42,26.86,13.52,401749.15,17.8
605172.95,26.91,13.57,401531.37,17.85
605172.95,26.91,13.57,401531.37,17.85
605024.48,26.92,13.57,401461.35,17.86
604886.62,26.92,13.58,401522.62,17.87
604727.53,26.93,13.58,401428.86,17.87
604579.06,26.93,13.59,401320.85,17.88
604619.29,26.94,13.6,401827.24,17.91
604470.82,26.95,13.6,401826.91,17.91
604322.35,26.95,13.61,401759.22,17.92
604345.22,26.97,13.62,404150.11,18.03
604281.67,26.98,13.63,403134.64,18.0
604253.49,26.99,13.64,403149.6,18.01
604253.49,26.99,13.64,403149.6,18.01
604293.72,27.0,13.65,403498.17,18.03
604151.59,26.99,13.65,402615.4,17.99
604191.82,27.01,13.66,404191.51,18.07
604043.35,27.01,13.67,404096.74,18.07
604043.35,27.01,13.67,404096.74,18.07
604049.83,27.01,13.67,404146.18,18.07
604049.83,27.01,13.67,404191.12,18.07
603901.36,27.02,13.67,404128.34,18.08
603752.89,27.02,13.68,404319.85,18.1
604248.33,27.05,13.71,404308.18,18.1
603933.28,27.04,13.7,404210.49,18.1
604218.64,27.06,13.72,404397.36,18.11
604218.64,27.06,13.72,404352.42,18.11
604070.17,27.06,13.72,404333.5,18.12
604052.6,27.08,13.73,404344.0,18.12
603827.34,27.07,13.73,404236.88,18.12
603799.16,27.08,13.74,404219.89,18.13
603621.5,27.08,13.74,404142.18,18.13
603661.73,27.1,13.75,404068.85,18.14
603513.26,27.1,13.76,403976.9,18.14
603798.62,27.12,13.78,404160.35,18.15
603838.86,27.13,13.79,404044.63,18.15
603465.02,27.12,13.78,403941.93,18.15
603556.63,27.14,13.79,403091.98,18.12
603408.16,27.14,13.8,403373.91,18.14
603259.69,27.15,13.8,403286.44,18.15
603634.84,27.17,13.83,403972.22,18.18
603486.37,27.17,13.83,404398.07,18.21
603236.18,27.18,13.83,404217.5,18.21
603173.38,27.19,13.84,404272.63,18.22
602985.97,27.18,13.84,403727.85,18.2
603271.33,27.2,13.86,403649.12,18.2
603576.61,27.23,13.88,403552.73,18.2
602888.72,27.21,13.86,402864.84,18.18
602888.72,27.21,13.86,402916.43,18.18
603067.12,27.22,13.88,404782.9,18.27
601999.64,27.27,13.93,404565.13,18.33
601526.05,27.3,13.96,404494.27,18.36
601686.57,27.32,13.97,404541.78,18.37
601365.12,27.31,13.97,404163.18,18.35
601405.36,27.32,13.98,404084.28,18.36
601377.18,27.33,13.99,404091.81,18.37
601228.71,27.34,13.99,403998.06,18.37
601514.07,27.36,14.01,403910.59,18.37
601365.6,27.36,14.02,403854.22,18.38
601217.12,27.37,14.02,403909.76,18.39
601068.65,27.37,14.03,403862.61,18.39
600920.18,27.38,14.04,403809.11,18.4
600960.41,27.39,14.05,403917.61,18.41
600811.94,27.4,14.05,404077.93,18.43
600811.94,27.4,14.05,404077.04,18.43
600438.11,27.39,14.04,404012.77,18.43
600478.34,27.4,14.05,403958.63,18.43
600518.58,27.41,14.07,403924.93,18.44
600370.11,27.42,14.07,403734.54,18.44
600341.93,27.43,14.08,403727.28,18.44
600193.46,27.43,14.09,403635.76,18.45
600193.46,27.43,14.09,403635.76,18.45
600044.99,27.44,14.1,403907.54,18.47
599896.52,27.44,14.1,403866.4,18.48
600181.88,27.46,14.12,404970.87,18.53
600033.4,27.47,14.13,404922.19,18.54
599977.93,27.48,14.14,405576.29,18.58
599838.18,27.49,14.14,404956.0,18.56
599838.18,27.49,14.14,404956.0,18.56
599587.99,27.49,14.14,404621.23,18.55
599559.81,27.5,14.15,404636.19,18.56
599559.81,27.5,14.15,404636.19,18.56
599411.34,27.5,14.16,404552.75,18.56
599189.64,27.5,14.15,404208.09,18.55
599041.17,27.5,14.16,404133.98,18.55
598815.91,27.5,14.15,403702.98,18.54
598815.91,27.5,14.15,403702.98,18.54
599101.27,27.51,14.17,404183.2,18.56
599101.27,27.51,14.17,404183.2,18.56
598727.44,27.5,14.16,404250.49,18.57
599222.88,27.53,14.19,404266.04,18.57
599074.41,27.54,14.19,404505.5,18.59
598925.94,27.54,14.2,404402.93,18.6
598925.94,27.54,14.2,404402.93,18.6
598908.37,27.55,14.21,404905.35,18.63
598908.37,27.55,14.21,404905.35,18.63
598771.91,27.56,14.22,404551.35,18.62
598743.73,27.57,14.23,404526.71,18.63
598556.32,27.57,14.22,404404.05,18.63
598264.94,27.57,14.22,404043.56,18.62
598264.94,27.57,14.22,404043.56,18.62
598264.94,27.57,14.22,404043.56,18.62
598116.46,27.57,14.23,403940.64,18.62
597967.99,27.58,14.23,404194.61,18.64
597819.52,27.58,14.24,404103.9,18.65
597523.31,27.57,14.23,404291.24,18.66
597523.31,27.57,14.23,404291.24,18.66
597523.31,27.57,14.23,404291.24,18.66
597374.84,27.58,14.24,404195.99,18.66
597312.04,27.59,14.25,404942.06,18.7
597312.04,27.59,14.25,404985.74,18.71
597312.04,27.59,14.25,404942.06,18.7
597163.32,27.6,14.25,404358.99,18.69
596929.43,27.6,14.25,404037.76,18.68
596901.25,27.61,14.27,404001.76,18.69
596941.48,27.62,14.28,403918.81,18.69
596793.01,27.63,14.28,403918.72,18.7
596644.54,27.63,14.29,403849.42,18.7
596684.77,27.65,14.3,403780.12,18.71
597059.92,27.67,14.32,403846.56,18.71
596872.51,27.66,14.32,403766.18,18.71
596724.04,27.67,14.33,403746.53,18.72
596427.1,27.68,14.34,403756.32,18.74
596130.89,27.67,14.33,403691.57,18.74
595982.42,27.68,14.33,403761.96,18.75
596912.8,27.73,14.39,404990.67,18.82
596884.62,27.74,14.4,405016.23,18.83
596884.62,27.74,14.4,405063.23,18.83
597329.07,27.77,14.42,405322.32,18.84
597369.3,27.78,14.44,405268.5,18.85
597068.08,27.77,14.43,405055.91,18.84
597353.44,27.79,14.45,406283.27,18.9
597393.67,27.8,14.46,406515.2,18.92
597245.2,27.81,14.47,406421.15,18.92
597096.73,27.82,14.47,406347.04,18.93
596424.0,27.8,14.45,405736.73,18.91
596127.05,27.81,14.47,405553.92,18.92
595753.22,27.8,14.46,405085.53,18.9
595604.75,27.8,14.46,405250.69,18.92
595604.75,27.8,14.46,405217.25,18.92
595456.28,27.81,14.47,405101.72,18.92
595329.04,27.82,14.47,405101.49,18.93
595681.43,27.84,14.5,405082.34,18.93
595966.79,27.86,14.52,404988.07,18.93
596007.03,27.87,14.53,405137.52,18.95
595785.33,27.87,14.52,405055.47,18.95
596049.92,27.89,14.55,405624.39,18.98
595346.86,27.87,14.53,404842.86,18.95
595318.69,27.88,14.54,404835.6,18.96
595170.21,27.89,14.55,404744.09,18.97
595021.74,27.9,14.55,405007.3,18.99
594021.74,27.86,14.52,404007.3,18.95
