ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
994390.65,46.88,17.44,530928.55,25.03
994092.52,46.89,17.44,530912.61,25.04
993984.95,46.91,17.46,530883.38,25.05
993686.05,46.91,17.47,531222.41,25.08
993387.92,46.92,17.47,531031.54,25.08
993088.24,46.93,17.48,531056.93,25.1
992764.68,46.94,17.49,531078.56,25.11
992764.68,46.94,17.49,531078.56,25.11
992441.12,46.94,17.5,531054.08,25.12
992119.88,46.95,17.51,531093.45,25.13
991795.54,46.96,17.51,531114.61,25.15
991479.85,46.96,17.52,531256.38,25.16
991479.85,46.96,17.52,531256.38,25.16
991335.1,46.98,17.53,531200.4,25.17
991255.16,46.99,17.55,531209.35,25.18
990957.03,47.0,17.56,531173.04,25.19
990957.03,47.0,17.56,531173.04,25.19
991103.7,47.02,17.57,531231.3,25.2
990805.58,47.02,17.58,531191.76,25.21
990805.58,47.02,17.58,531191.76,25.21
990509.77,47.03,17.59,531166.68,25.22
990299.36,47.03,17.59,530970.28,25.21
990000.46,47.04,17.59,531274.63,25.24
990000.46,47.04,17.59,531274.63,25.24
990000.46,47.04,17.59,531274.63,25.24
989890.56,47.05,17.61,531430.51,25.26
989590.88,47.06,17.61,531558.57,25.28
989206.08,47.05,17.61,531387.24,25.27
988937.91,47.06,17.62,531389.57,25.29
988639.78,47.07,17.62,531367.17,25.3
988639.78,47.07,17.62,531367.17,25.3
988341.65,47.07,17.63,531414.86,25.31
988488.33,47.09,17.65,531383.27,25.32
988103.52,47.08,17.64,531352.94,25.32
987807.72,47.09,17.65,531543.07,25.34
987508.82,47.1,17.66,531479.63,25.35
987210.69,47.11,17.67,531382.01,25.36
986911.01,47.12,17.68,531396.7,25.37
986642.84,47.13,17.69,531393.62,25.38
986642.84,47.13,17.69,531393.62,25.38
986344.71,47.14,17.69,531368.63,25.39
986046.58,47.14,17.7,531608.34,25.42
986050.12,47.14,17.7,531611.31,25.42
985751.99,47.15,17.71,531536.82,25.43
985900.99,47.17,17.73,531512.05,25.43
985767.61,47.19,17.74,533020.88,25.51
985693.27,47.21,17.76,532431.21,25.5
985247.31,47.2,17.76,532019.12,25.49
985423.94,47.22,17.78,532023.97,25.49
985125.81,47.23,17.79,531993.03,25.51
985125.81,47.23,17.79,531993.03,25.51
985125.81,47.23,17.79,531993.03,25.51
984837.98,47.22,17.78,531723.05,25.5
984539.85,47.23,17.79,531790.2,25.51
984429.96,47.24,17.8,531738.97,25.52
984134.15,47.25,17.81,531715.41,25.53
983929.43,47.25,17.81,531507.03,25.52
983648.34,47.26,17.82,532700.75,25.59
983411.25,47.26,17.82,532685.21,25.6
983411.25,47.26,17.82,532685.21,25.6
983411.25,47.26,17.82,532685.21,25.6
983254.0,47.25,17.81,532527.07,25.59
983254.0,47.25,17.81,532527.07,25.59
983254.0,47.25,17.81,532527.07,25.59
983139.73,47.27,17.83,532016.72,25.58
982490.67,47.26,17.82,531579.4,25.57
982222.49,47.27,17.83,531581.74,25.58
981924.37,47.28,17.84,531551.33,25.59
981814.47,47.29,17.85,531619.27,25.61
981814.47,47.29,17.85,531619.27,25.61
981961.15,47.31,17.87,531589.22,25.61
981665.34,47.32,17.88,531575.24,25.62
981366.44,47.33,17.89,531793.32,25.65
981457.62,47.36,17.91,532927.02,25.71
980823.43,47.35,17.91,532198.85,25.69
980823.43,47.35,17.91,532198.85,25.69
980625.6,47.34,17.9,532018.87,25.69
980357.43,47.35,17.91,532023.39,25.7
980059.3,47.36,17.92,531993.42,25.71
979761.17,47.37,17.93,532210.14,25.73
979463.04,47.38,17.94,532125.65,25.74
979710.97,47.4,17.96,532707.64,25.77
979710.97,47.4,17.96,532707.64,25.77
979402.01,47.39,17.95,532959.05,25.79
979094.2,47.4,17.96,532083.61,25.76
979094.2,47.4,17.96,532083.61,25.76
979707.74,47.44,18.0,533475.07,25.83
979439.57,47.45,18.01,533472.64,25.85
979418.48,47.46,18.02,533380.41,25.85
979418.48,47.46,18.02,533380.41,25.85
979120.36,47.47,18.03,533355.72,25.86
978822.23,47.48,18.03,533369.89,25.87
978524.1,47.48,18.04,533360.64,25.88
978228.3,47.49,18.05,533346.01,25.89
978374.2,47.51,18.07,533606.24,25.91
978494.99,47.53,18.09,533342.78,25.91
978494.99,47.53,18.09,533342.78,25.91
978383.54,47.54,18.1,534363.46,25.97
978442.64,47.56,18.12,534364.81,25.97
978144.51,47.57,18.13,534337.27,25.99
977948.73,47.56,18.12,533973.37,25.97
977948.73,47.56,18.12,533973.37,25.97
977948.73,47.56,18.12,533973.37,25.97
977948.73,47.56,18.12,533973.37,25.97
977650.61,47.57,18.13,534004.09,25.99
977650.61,47.57,18.13,534004.09,25.99
977650.61,47.57,18.13,534004.09,25.99
977352.48,47.58,18.14,533979.03,26.0
977056.68,47.59,18.15,533964.53,26.01
975894.12,47.63,18.19,533993.63,26.06
975595.22,47.64,18.19,534223.35,26.08
975210.41,47.63,18.19,534024.2,26.08
975100.52,47.64,18.2,534153.2,26.1
974800.84,47.65,18.21,534222.28,26.11
974505.04,47.66,18.22,534207.65,26.13
974505.04,47.66,18.22,534207.65,26.13
974206.14,47.67,18.23,534202.41,26.14
974206.14,47.67,18.23,534202.41,26.14
974206.14,47.67,18.23,534202.41,26.14
974944.42,47.7,18.26,535281.95,26.19
974347.26,47.7,18.26,534912.48,26.19
973608.33,47.68,18.24,534142.64,26.16
973528.39,47.7,18.26,534151.59,26.17
973528.39,47.7,18.26,534151.59,26.17
973230.26,47.71,18.27,534130.01,26.18
973230.26,47.71,18.27,534130.01,26.18
973120.37,47.72,18.28,534112.25,26.19
973120.37,47.72,18.28,534112.25,26.19
972822.24,47.73,18.29,534143.59,26.21
972714.67,47.74,18.3,534120.64,26.22
972417.4,47.74,18.3,533893.42,26.21
972118.5,47.75,18.3,533877.69,26.22
971820.37,47.76,18.31,534453.06,26.26
971820.37,47.76,18.31,534453.06,26.26
971965.5,47.77,18.33,534701.86,26.28
971697.32,47.78,18.34,534702.3,26.29
971780.88,47.8,18.36,534675.32,26.3
971396.07,47.79,18.35,534460.97,26.3
971286.18,47.81,18.37,534493.18,26.31
970988.05,47.82,18.37,534473.95,26.32
971137.05,47.83,18.39,534461.5,26.33
970838.15,47.84,18.4,534744.06,26.35
970540.02,47.85,18.41,534684.01,26.36
970540.02,47.85,18.41,534684.01,26.36
970240.34,47.86,18.42,535432.37,26.41
970160.4,47.88,18.43,535441.32,26.42
970160.4,47.88,18.43,535441.32,26.42
970160.4,47.88,18.43,535432.33,26.42
970050.51,47.89,18.45,535412.78,26.43
969665.71,47.88,18.44,534984.71,26.42
969374.03,47.88,18.43,534753.16,26.41
969264.13,47.89,18.45,534734.08,26.42
969040.99,47.88,18.44,534507.31,26.41
968742.87,47.89,18.45,534542.89,26.43
968447.06,47.9,18.46,534509.53,26.44
968691.9,47.92,18.48,534785.12,26.46
968582.0,47.93,18.49,535045.96,26.48
968282.32,47.94,18.5,535373.14,26.51
968202.38,47.96,18.52,535382.09,26.52
967904.26,47.97,18.53,535345.78,26.53
967904.26,47.97,18.53,535345.78,26.53
967390.52,47.96,18.52,535242.3,26.53
967708.09,47.98,18.54,535289.94,26.54
967409.97,47.99,18.55,535258.35,26.55
967114.16,48.0,18.56,535237.02,26.56
967114.16,48.0,18.56,535237.02,26.56
967115.93,48.0,18.56,535241.23,26.56
967005.26,48.01,18.57,535602.8,26.59
966707.13,48.02,18.58,535710.44,26.61
966707.13,48.02,18.58,535712.01,26.61
966407.46,48.03,18.59,535976.09,26.64
966139.28,48.04,18.6,535973.11,26.65
966139.28,48.04,18.6,535973.11,26.65
965925.68,48.03,18.59,535756.68,26.64
965488.31,48.03,18.59,535561.05,26.64
965190.18,48.04,18.59,535535.96,26.65
964892.05,48.04,18.6,535645.48,26.67
964593.93,48.05,18.61,535583.95,26.68
964298.12,48.06,18.62,535539.54,26.69
964518.97,48.08,18.64,536129.19,26.73
964071.27,48.08,18.63,536127.1,26.74
964140.34,48.1,18.66,536190.96,26.75
964140.34,48.1,18.66,536190.96,26.75
964140.73,48.1,18.66,536196.16,26.75
963591.81,48.1,18.65,535708.69,26.74
963591.81,48.1,18.65,535708.69,26.74
963511.87,48.11,18.67,535717.64,26.75
963213.74,48.12,18.68,535692.92,26.76
963103.85,48.13,18.69,535678.3,26.77
962805.72,48.14,18.7,535710.79,26.79
962512.11,48.15,18.71,535715.83,26.8
962216.3,48.16,18.72,535697.34,26.81
961917.4,48.17,18.73,535673.96,26.83
962163.01,48.19,18.75,536391.68,26.87
961863.33,48.2,18.76,536437.02,26.88
961539.77,48.21,18.77,536406.62,26.89
961216.21,48.22,18.78,536431.88,26.91
960892.64,48.22,18.79,536409.82,26.92
960767.82,48.22,18.79,536441.21,26.93
960767.82,48.22,18.79,536441.21,26.93
960446.58,48.23,18.8,536457.11,26.94
960450.11,48.23,18.8,536472.33,26.94
960161.7,48.22,18.79,536172.71,26.93
960219.04,48.24,18.81,536143.2,26.94
960222.74,48.26,18.82,536780.58,26.98
959897.63,48.27,18.83,536722.56,26.99
959629.46,48.28,18.84,536723.0,27.0
959634.66,48.28,18.84,536727.45,27.0
959336.54,48.29,18.85,536698.94,27.01
959038.41,48.3,18.86,536735.27,27.03
958696.73,48.29,18.86,536501.32,27.02
958399.46,48.28,18.85,536213.86,27.01
958101.33,48.29,18.86,536187.87,27.02
958258.73,48.31,18.88,536171.05,27.03
957959.82,48.32,18.89,536309.56,27.05
957661.7,48.33,18.9,536166.32,27.06
957362.02,48.34,18.91,536596.3,27.09
957282.08,48.35,18.92,536605.25,27.1
956983.95,48.36,18.93,536573.82,27.12
956685.82,48.37,18.94,536565.2,27.13
956575.93,48.39,18.95,536607.11,27.14
956280.13,48.39,18.96,536577.85,27.15
955981.22,48.4,18.97,536556.52,27.17
955683.09,48.41,18.98,536999.98,27.2
955571.65,48.43,19.0,537087.23,27.22
955491.71,48.44,19.01,537096.18,27.23
955193.58,48.45,19.02,537074.6,27.24
955195.35,48.45,19.02,537083.25,27.24
955042.91,48.45,19.02,536909.62,27.24
955189.58,48.47,19.04,536893.13,27.24
954891.46,48.48,19.05,536914.38,27.26
954892.63,48.48,19.05,536937.98,27.26
954596.83,48.49,19.06,536912.13,27.27
954297.93,48.5,19.07,537455.92,27.31
953999.8,48.51,19.08,537114.97,27.31
953700.12,48.52,19.09,537401.04,27.34
953850.87,48.54,19.11,537396.5,27.35
953614.11,48.53,19.1,537287.34,27.35
953504.22,48.55,19.12,537266.2,27.36
953397.23,48.55,19.12,537158.33,27.35
953426.37,48.56,19.13,537194.25,27.36
953128.24,48.57,19.14,537184.92,27.38
952832.44,48.58,19.15,537151.5,27.39
952832.44,48.58,19.15,537151.5,27.39
952832.44,48.58,19.15,537151.5,27.39
952493.52,48.58,19.14,537709.24,27.42
952639.42,48.59,19.16,537552.18,27.42
952393.29,48.59,19.16,537544.55,27.43
952125.12,48.6,19.17,537543.3,27.44
952163.21,48.63,19.2,538601.33,27.51
951865.08,48.64,19.21,538577.13,27.52
951865.08,48.64,19.21,538577.13,27.52
951865.08,48.64,19.21,538596.54,27.52
951865.08,48.64,19.21,538596.54,27.52
951305.01,48.63,19.2,537997.42,27.5
951425.8,48.65,19.22,538067.29,27.51
951425.8,48.65,19.22,538067.29,27.51
951127.67,48.66,19.23,538042.76,27.53
951127.67,48.66,19.23,538042.76,27.53
950831.87,48.67,19.24,537992.09,27.54
950721.2,48.69,19.26,538356.0,27.57
950876.78,48.71,19.27,538087.21,27.56
950550.73,48.7,19.27,538208.02,27.57
950215.26,48.71,19.28,538670.8,27.61
950215.26,48.71,19.28,538670.8,27.61
949947.08,48.72,19.29,538675.32,27.63
949648.95,48.73,19.3,538645.35,27.64
949350.83,48.74,19.31,538806.36,27.66
949240.93,48.75,19.32,538680.08,27.67
948945.13,48.76,19.33,538636.35,27.68
949091.03,48.78,19.35,539068.93,27.71
948801.81,48.79,19.36,538717.43,27.7
948493.22,48.8,19.37,539163.28,27.74
948225.05,48.81,19.38,539167.8,27.76
948225.05,48.81,19.38,539167.8,27.76
948312.01,48.82,19.39,539344.79,27.76
948202.12,48.83,19.4,539327.63,27.78
948202.12,48.83,19.4,539327.63,27.78
947903.99,48.84,19.41,539309.16,27.79
947903.99,48.84,19.41,539317.96,27.79
947644.6,48.85,19.42,541360.7,27.91
947644.6,48.85,19.42,541360.7,27.91
947644.6,48.85,19.42,541360.7,27.91
947488.72,48.85,19.42,541206.67,27.9
947369.14,48.86,19.43,540533.0,27.88
947369.14,48.86,19.43,540533.0,27.88
947308.7,48.88,19.45,539654.62,27.85
947308.7,48.88,19.45,539654.62,27.85
947308.7,48.88,19.45,539640.19,27.85
947635.37,48.92,19.49,540687.93,27.91
947635.37,48.92,19.49,540687.93,27.91
947367.19,48.94,19.5,540680.51,27.93
947069.07,48.95,19.51,540659.86,27.94
947215.74,48.96,19.53,540775.45,27.95
946917.61,48.97,19.54,540672.4,27.96
946917.61,48.97,19.54,540672.4,27.96
946621.81,48.98,19.55,540653.94,27.98
946237.01,48.98,19.55,541132.44,28.01
945938.1,48.99,19.56,540807.11,28.01
945837.12,49.0,19.57,540703.57,28.01
945994.28,49.02,19.59,541362.08,28.05
945590.3,49.01,19.58,540947.4,28.04
945322.13,49.02,19.59,540951.92,28.05
945567.74,49.05,19.61,540924.84,28.06
945567.74,49.05,19.61,540924.84,28.06
945269.61,49.06,19.62,540970.12,28.07
945269.61,49.06,19.62,540970.12,28.07
945062.49,49.05,19.62,540937.15,28.08
945062.49,49.05,19.62,540937.15,28.08
944957.79,49.05,19.62,540848.95,28.07
944659.66,49.06,19.63,540825.76,28.09
944363.86,49.07,19.64,541046.87,28.11
944067.24,49.06,19.63,540931.12,28.11
945174.66,49.12,19.69,542540.42,28.2
945233.76,49.14,19.71,542541.77,28.21
944707.48,49.14,19.71,542618.14,28.22
944415.75,49.14,19.71,542035.25,28.21
944117.63,49.15,19.72,542007.14,28.22
944117.63,49.15,19.72,541986.6,28.22
943819.5,49.16,19.73,542178.34,28.24
943826.56,49.16,19.73,542205.67,28.24
943528.44,49.17,19.74,542192.82,28.26
943232.63,49.18,19.75,542130.73,28.27
943070.59,49.2,19.77,543304.04,28.35
943070.59,49.2,19.77,543304.04,28.35
944350.14,49.27,19.84,544331.05,28.4
944350.14,49.27,19.84,544363.97,28.4
944526.77,49.29,19.86,544368.82,28.41
944228.64,49.3,19.87,544337.89,28.42
944228.64,49.3,19.87,544337.89,28.42
944072.46,49.3,19.87,544184.53,28.42
943774.33,49.31,19.88,544259.83,28.43
943774.33,49.31,19.88,544259.83,28.43
943774.33,49.31,19.88,544259.83,28.43
943664.44,49.32,19.89,544181.41,28.44
943368.63,49.33,19.9,544178.68,28.46
943395.36,49.33,19.9,546055.19,28.56
943215.12,49.35,19.92,545512.56,28.54
944081.14,49.41,19.98,546401.37,28.6
944001.2,49.42,19.99,546410.32,28.61
944121.99,49.44,20.01,546375.69,28.61
944012.1,49.46,20.03,546412.61,28.63
943713.97,49.47,20.04,546390.49,28.64
943418.17,49.48,20.05,546368.14,28.66
943427.41,49.48,20.05,546377.61,28.66
943128.51,49.49,20.06,546927.27,28.7
942839.29,49.5,20.07,546617.39,28.7
942530.7,49.51,20.08,547162.82,28.74
942450.76,49.53,20.1,547171.77,28.76
942152.64,49.54,20.11,547177.29,28.77
942042.74,49.55,20.12,547157.71,28.78
942181.03,49.57,20.14,547163.88,28.79
941978.84,49.57,20.14,546936.64,28.78
941978.84,49.57,20.14,546936.64,28.78
942010.31,49.59,20.16,546918.52,28.79
941711.41,49.6,20.17,546899.74,28.8
941413.28,49.61,20.18,547732.62,28.86
941113.6,49.62,20.19,547716.23,28.88
940845.43,49.63,20.2,547716.67,28.89
940547.3,49.64,20.21,547692.86,28.91
940249.17,49.65,20.22,547744.89,28.93
940041.64,49.65,20.22,547817.61,28.93
940070.78,49.67,20.24,547776.71,28.94
939963.21,49.68,20.25,547754.41,28.95
939724.94,49.68,20.25,547471.52,28.94
939724.94,49.68,20.25,547548.85,28.95
939724.94,49.68,20.25,547548.85,28.95
939870.84,49.7,20.27,548128.35,28.98
939572.71,49.71,20.28,548203.11,29.0
939273.04,49.72,20.29,548316.04,29.02
939273.04,49.72,20.29,548316.04,29.02
938892.03,49.71,20.28,548114.21,29.02
938623.86,49.72,20.29,548118.73,29.04
938624.68,49.72,20.29,548118.71,29.04
938771.36,49.74,20.31,548093.29,29.04
938473.23,49.75,20.32,548176.91,29.06
938477.1,49.75,20.32,548825.56,29.1
938559.88,49.77,20.34,548270.95,29.08
938479.05,49.8,20.36,550998.51,29.24
940464.1,49.9,20.47,551988.39,29.29
940170.5,49.91,20.48,551990.17,29.3
940229.59,49.93,20.5,551991.52,29.31
940229.59,49.93,20.5,551991.52,29.31
940229.59,49.93,20.5,551991.52,29.31
940229.59,49.93,20.5,551991.52,29.31
939931.46,49.94,20.51,551963.98,29.33
940086.53,49.96,20.53,552011.66,29.34
939976.64,49.98,20.55,551982.35,29.35
939680.83,49.99,20.56,551975.39,29.36
939381.93,50.0,20.57,552095.04,29.39
939092.71,50.01,20.58,552049.74,29.4
938784.13,50.02,20.59,552919.43,29.46
938515.95,50.03,20.61,552916.14,29.48
938406.06,50.05,20.62,552936.37,29.49
938406.06,50.05,20.62,552936.37,29.49
938196.76,50.05,20.62,552725.01,29.48
938317.55,50.07,20.64,552683.27,29.49
937993.98,50.08,20.65,552656.13,29.5
938105.29,50.08,20.65,552756.34,29.51
937807.16,50.09,20.66,552830.5,29.53
937511.35,50.1,20.68,552794.69,29.54
937511.35,50.1,20.68,552794.69,29.54
937539.72,50.12,20.69,552744.46,29.55
937250.5,50.13,20.71,553749.05,29.62
936941.92,50.14,20.72,553553.31,29.63
936806.59,50.16,20.73,553580.27,29.64
936671.26,50.17,20.75,553565.62,29.65
936726.84,50.18,20.75,553732.91,29.66
936458.66,50.19,20.76,553737.43,29.68
936458.66,50.19,20.76,553737.43,29.68
936458.66,50.19,20.76,553737.43,29.68
936605.34,50.21,20.78,553712.02,29.68
936634.48,50.23,20.8,553791.89,29.7
936336.35,50.24,20.81,553741.17,29.71
936336.35,50.24,20.81,553741.17,29.71
935961.55,50.23,20.81,553698.93,29.72
935665.75,50.24,20.82,554388.71,29.77
935665.75,50.24,20.82,554388.71,29.77
935384.66,50.25,20.83,554379.68,29.78
935384.66,50.25,20.83,554379.68,29.78
935292.97,50.27,20.85,553828.81,29.77
935977.13,50.31,20.88,555289.98,29.85
935844.12,50.32,20.9,555278.56,29.86
935708.02,50.34,20.91,555267.68,29.87
935714.82,50.34,20.91,555292.39,29.87
935836.06,50.36,20.93,556106.78,29.92
935841.71,50.36,20.93,556108.45,29.92
935704.83,50.37,20.95,556541.31,29.96
935624.89,50.39,20.97,556550.26,29.97
935515.0,50.41,20.98,556530.71,29.99
935405.11,50.42,21.0,556511.63,30.0
935106.98,50.43,21.01,556544.51,30.02
934811.17,50.44,21.02,556521.78,30.03
934512.27,50.46,21.03,556502.39,30.05
934402.38,50.47,21.05,557230.74,30.1
934102.7,50.48,21.06,557162.72,30.11
934102.7,50.48,21.06,557162.72,30.11
933834.53,50.5,21.07,557163.16,30.13
933536.4,50.51,21.08,557134.65,30.14
933238.27,50.52,21.1,557171.64,30.16
932853.47,50.51,21.09,556770.11,30.15
930498.4,50.6,21.18,556719.58,30.27
930498.4,50.6,21.18,556719.58,30.27
930200.27,50.61,21.19,556682.0,30.29
930093.02,50.61,21.19,556576.07,30.29
929799.41,50.62,21.2,556577.85,30.3
929956.8,50.64,21.22,556572.0,30.31
929846.13,50.66,21.24,556822.3,30.34
929846.13,50.66,21.24,556822.3,30.34
929548.01,50.67,21.25,556661.18,30.34
929248.33,50.68,21.26,557181.76,30.39
929307.43,50.7,21.28,557160.48,30.4
929009.3,50.71,21.29,557227.16,30.42
928899.4,50.73,21.31,557186.08,30.43
928601.28,50.74,21.32,557150.22,30.44
928228.08,50.73,21.32,556791.09,30.43
928377.08,50.76,21.34,557259.18,30.47
928078.18,50.77,21.35,557136.05,30.48
927977.19,50.78,21.36,556951.07,30.48
927977.19,50.78,21.36,556951.07,30.48
927668.61,50.79,21.38,557936.56,30.55
927668.61,50.79,21.38,557936.56,30.55
927293.8,50.79,21.37,557491.42,30.53
927025.63,50.8,21.38,557495.94,30.55
927027.4,50.8,21.38,557499.28,30.55
927027.4,50.8,21.38,557499.28,30.55
926729.27,50.81,21.39,557529.76,30.57
926431.14,50.82,21.4,557490.76,30.58
926137.4,50.82,21.4,557251.43,30.58
926027.51,50.83,21.41,557222.83,30.59
925731.71,50.84,21.43,557270.65,30.61
925731.71,50.84,21.43,557270.65,30.61
925731.71,50.84,21.43,557270.65,30.61
925731.71,50.84,21.43,557270.65,30.61
925432.8,50.86,21.44,557219.43,30.62
925571.09,50.88,21.46,557690.05,30.66
925571.09,50.88,21.46,557690.05,30.66
926054.89,50.9,21.48,558545.94,30.7
925892.89,50.91,21.49,558452.09,30.7
925624.72,50.92,21.5,558451.16,30.72
925301.15,50.93,21.51,558426.64,30.74
925003.03,50.94,21.52,558399.5,30.75
925032.17,50.96,21.54,558452.19,30.77
925032.17,50.96,21.54,558452.19,30.77
924734.04,50.97,21.56,558402.64,30.78
924576.09,50.97,21.55,558246.39,30.78
924661.97,50.99,21.57,558410.88,30.79
924770.04,51.0,21.58,559853.33,30.87
925101.35,51.04,21.63,559793.04,30.89
925101.35,51.04,21.63,559793.04,30.89
925487.66,51.07,21.66,560658.41,30.94
925487.66,51.07,21.66,560658.41,30.94
925487.66,51.07,21.66,560658.41,30.94
925164.1,51.08,21.67,560678.58,30.96
925384.27,51.11,21.69,560666.0,30.96
925384.27,51.11,21.69,560666.0,30.96
925384.27,51.11,21.69,560666.0,30.96
925177.16,51.1,21.69,560649.64,30.97
924855.92,51.11,21.7,560669.94,30.99
924531.58,51.12,21.71,560650.89,31.0
924481.58,51.12,21.71,560600.89,31.0
924158.02,51.13,21.72,560911.65,31.03
923832.9,51.14,21.73,560889.76,31.05
923832.9,51.14,21.73,560889.76,31.05
923564.73,51.16,21.75,560892.1,31.07
923266.6,51.17,21.76,560861.69,31.08
922968.47,51.18,21.77,560909.93,31.1
922968.47,51.18,21.77,560909.93,31.1
922811.48,51.18,21.77,560752.08,31.1
922811.48,51.18,21.77,560752.08,31.1
922811.48,51.18,21.77,560752.08,31.1
922701.59,51.19,21.78,560715.5,31.11
922405.79,51.21,21.8,560696.45,31.13
922513.86,51.21,21.8,562586.27,31.23
922272.41,51.23,21.82,561609.42,31.19
922272.41,51.23,21.82,561609.42,31.19
922506.97,51.27,21.86,561866.77,31.23
922683.6,51.29,21.88,561871.07,31.23
922683.6,51.29,21.88,561953.83,31.24
922683.6,51.29,21.88,561932.83,31.24
922298.8,51.28,21.87,561904.43,31.24
922298.8,51.28,21.87,561904.43,31.24
922298.8,51.28,21.87,561904.43,31.24
922520.29,51.31,21.9,561956.95,31.25
922223.67,51.3,21.89,561690.51,31.24
922223.67,51.3,21.89,561690.51,31.24
922223.67,51.3,21.89,561690.51,31.24
921925.54,51.31,21.9,561651.71,31.26
921925.54,51.31,21.9,561651.71,31.26
921925.54,51.31,21.9,561651.71,31.26
921564.44,51.3,21.89,561631.1,31.27
921266.31,51.32,21.91,562042.08,31.31
920970.5,51.33,21.92,561958.05,31.32
920743.65,51.34,21.93,561797.01,31.33
920812.73,51.38,21.97,562601.14,31.39
920812.73,51.38,21.97,562601.14,31.39
920484.38,51.37,21.97,562240.17,31.38
920404.45,51.39,21.98,562249.12,31.39
920404.45,51.39,21.98,562249.12,31.39
920106.32,51.41,22.0,562212.81,31.41
919808.19,51.42,22.01,562244.24,31.43
919510.06,51.43,22.02,562218.19,31.45
919214.26,51.44,22.03,562204.62,31.46
918915.36,51.45,22.05,562429.14,31.49
918617.23,51.47,22.06,562406.2,31.51
918770.75,51.49,22.08,562816.56,31.54
918690.81,51.51,22.1,562825.51,31.56
918690.81,51.51,22.1,562767.41,31.55
918690.81,51.51,22.1,562767.41,31.55
918392.68,51.52,22.11,562731.77,31.57
918094.55,51.53,22.12,562768.15,31.59
917796.42,51.54,22.13,562748.48,31.6
917796.42,51.54,22.13,562748.48,31.6
917796.42,51.54,22.13,562748.48,31.6
917500.62,51.56,22.15,562722.76,31.62
917264.56,51.55,22.14,562559.19,31.62
917410.46,51.57,22.16,562830.85,31.64
917112.33,51.59,22.18,562953.63,31.67
916812.65,51.6,22.19,563166.04,31.69
916812.65,51.6,22.19,563166.04,31.69
916427.85,51.59,22.18,562785.71,31.68
916427.85,51.59,22.18,562785.71,31.68
916427.85,51.59,22.18,562785.71,31.68
916427.85,51.59,22.18,562785.71,31.68
916427.85,51.59,22.18,562785.71,31.68
916159.67,51.6,22.2,562778.36,31.7
915861.55,51.62,22.21,562757.64,31.72
915861.55,51.62,22.21,562757.64,31.72
915861.55,51.62,22.21,562757.64,31.72
915868.61,51.62,22.21,562783.94,31.72
915570.48,51.63,22.22,562833.49,31.74
915816.09,51.65,22.24,562801.89,31.74
915708.52,51.67,22.26,562778.96,31.76
915372.83,51.66,22.26,562953.0,31.77
915518.73,51.69,22.28,562901.62,31.78
915520.5,51.69,22.28,562910.27,31.78
915222.37,51.7,22.29,562852.61,31.79
914922.7,51.71,22.3,563608.99,31.86
914537.89,51.7,22.29,563214.21,31.84
914714.52,51.73,22.32,563219.06,31.85
914714.52,51.73,22.32,563219.06,31.85
914416.4,51.74,22.33,563188.12,31.87
914416.4,51.74,22.33,563188.12,31.87
914306.5,51.76,22.35,563222.28,31.88
914306.5,51.76,22.35,563222.28,31.88
914306.5,51.76,22.35,563222.28,31.88
914008.37,51.77,22.36,563199.49,31.9
913633.57,51.76,22.35,563197.13,31.91
913337.77,51.77,22.37,563313.6,31.93
913038.86,51.79,22.38,563276.33,31.95
913038.86,51.79,22.38,563276.33,31.95
913038.86,51.79,22.38,563276.33,31.95
913185.54,51.81,22.4,563240.17,31.95
913185.54,51.81,22.4,563240.17,31.95
912885.86,51.82,22.41,563864.74,32.01
912617.69,51.84,22.43,563863.81,32.03
912507.79,51.85,22.44,563842.26,32.04
912507.79,51.85,22.44,563842.26,32.04
910152.73,51.96,22.55,563791.72,32.18
910152.73,51.96,22.55,563791.72,32.18
910042.83,51.97,22.56,563783.81,32.2
909658.03,51.97,22.56,563391.67,32.18
909804.7,51.99,22.58,563404.87,32.19
909804.7,51.99,22.58,563404.87,32.19
909419.9,51.98,22.57,563453.66,32.21
909124.1,51.99,22.58,563414.45,32.22
908825.2,52.0,22.6,563385.04,32.24
908825.2,52.0,22.6,563385.04,32.24
908971.87,52.03,22.62,564097.89,32.29
908661.11,52.02,22.61,563788.27,32.28
908361.43,52.03,22.62,563775.42,32.29
908361.43,52.03,22.62,563775.42,32.29
908361.43,52.03,22.62,563775.42,32.29
908361.43,52.03,22.62,563743.22,32.29
908093.26,52.05,22.64,563740.8,32.31
907795.13,52.06,22.65,563716.25,32.33
907795.13,52.06,22.65,563716.25,32.33
