ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
827,3124,2925060,6212,2925060
828,3132,2933060,6212,2933060
828,3132,2933380,6212,2933380
828,3132,2933700,6212,2933700
828,3132,2934510,6212,2934510
828,3132,2935160,6212,2935160
828,3132,2936160,6212,2936160
828,3132,2936390,6212,2936390
828,3132,2936390,6212,2936390
828,3132,2936710,6212,2936710
828,3132,2936940,6212,2936940
828,3132,2937940,6212,2937940
828,3132,2938410,6212,2938410
828,3132,2938410,6212,2938410
828,3132,2939410,6212,2939410
829,3140,2940410,6212,2940410
829,3140,2941410,6212,2941410
829,3140,2941460,6212,2941460
829,3140,2942460,6212,2942460
829,3140,2943460,6212,2943460
829,3140,2944270,6212,2944270
829,3140,2945270,6212,2945270
829,3140,2946270,6212,2946270
830,3148,2948270,6212,2948270
830,3148,2948590,6212,2948590
830,3148,2948590,6212,2948590
831,3156,2956590,6212,2956590
831,3156,2957400,6212,2957400
831,3156,2958400,6212,2958400
831,3156,2959400,6212,2959400
831,3156,2960400,6212,2960400
831,3156,2961400,6212,2961400
831,3156,2962400,6212,2962400
832,3164,2963400,6212,2963400
832,3164,2963870,6212,2963870
832,3164,2964870,6212,2964870
832,3164,2965870,6212,2965870
832,3164,2966870,6212,2966870
832,3164,2967520,6212,2967520
833,3172,2971520,6212,2971520
833,3172,2972520,6212,2972520
833,3172,2973520,6212,2973520
833,3172,2974330,6212,2974330
833,3172,2975330,6212,2975330
833,3172,2976330,6212,2976330
833,3172,2976330,6212,2976330
833,3172,2976800,6212,2976800
833,3172,2977800,6212,2977800
833,3172,2978120,6212,2978120
833,3172,2978590,6212,2978590
834,3180,2979590,6212,2979590
834,3180,2980590,6212,2980590
834,3180,2980590,6212,2980590
834,3180,2981590,6212,2981590
834,3180,2982400,6212,2982400
834,3180,2983400,6212,2983400
834,3180,2983400,6212,2983400
834,3180,2984210,6212,2984210
834,3180,2985210,6212,2985210
834,3180,2986210,6212,2986210
835,3188,2986680,6212,2986680
835,3188,2987680,6212,2987680
835,3188,2988680,6212,2988680
835,3188,2989490,6212,2989490
835,3188,2990490,6212,2990490
835,3188,2991490,6212,2991490
836,3196,2999490,6212,2999490
837,3204,3007490,6212,3007490
837,3204,3008490,6212,3008490
837,3204,3008490,6212,3008490
837,3204,3008490,6212,3008490
837,3204,3009490,6212,3009490
838,3212,3010490,6212,3010490
838,3212,3011490,6212,3011490
838,3212,3013490,6212,3013490
838,3212,3013960,6212,3013960
838,3212,3014960,6212,3014960
838,3212,3015960,6212,3015960
839,3220,3023960,6212,3023960
839,3220,3023960,6212,3023960
840,3228,3031960,6212,3031960
840,3228,3032960,6212,3032960
840,3228,3032960,6212,3032960
841,3236,3033960,6212,3033960
841,3236,3034960,6212,3034960
841,3236,3035770,6212,3035770
841,3236,3036770,6212,3036770
841,3236,3037420,6212,3037420
841,3236,3038420,6212,3038420
841,3236,3039420,6212,3039420
841,3236,3039420,6212,3039420
841,3236,3040420,6212,3040420
842,3244,3041420,6212,3041420
843,3252,3049420,6212,3049420
843,3252,3049420,6212,3049420
843,3252,3050420,6212,3050420
843,3252,3051420,6212,3051420
843,3252,3051890,6212,3051890
843,3252,3052480,6212,3052480
843,3252,3053290,6212,3053290
843,3252,3054290,6212,3054290
843,3252,3054450,6212,3054450
843,3252,3055450,6212,3055450
844,3260,3056450,6212,3056450
844,3260,3057260,6212,3057260
844,3260,3058260,6212,3058260
844,3260,3059260,6212,3059260
844,3260,3060260,6212,3060260
845,3268,3061260,6212,3061260
845,3268,3062260,6212,3062260
845,3268,3063260,6212,3063260
845,3268,3064260,6212,3064260
845,3268,3065260,6212,3065260
845,3268,3066260,6212,3066260
845,3268,3067070,6212,3067070
845,3268,3068070,6212,3068070
845,3268,3069070,6212,3069070
845,3268,3069530,6212,3069530
845,3268,3069530,6212,3069530
846,3276,3077530,6212,3077530
847,3284,3085530,6212,3085530
848,3292,3086530,6212,3086530
848,3292,3087340,6212,3087340
848,3292,3087990,6212,3087990
848,3292,3088990,6212,3088990
848,3292,3089360,6212,3089360
848,3292,3089830,6212,3089830
848,3292,3090480,6212,3090480
848,3292,3091290,6212,3091290
848,3292,3092290,6212,3092290
848,3292,3093290,6212,3093290
849,3300,3094290,6212,3094290
849,3300,3098290,6212,3098290
850,3308,3099290,6212,3099290
850,3308,3100290,6212,3100290
850,3308,3101290,6212,3101290
850,3308,3105290,6212,3105290
850,3308,3106290,6212,3106290
851,3316,3107290,6212,3107290
851,3316,3108290,6212,3108290
851,3316,3109290,6212,3109290
851,3316,3109880,6212,3109880
851,3316,3110880,6212,3110880
851,3316,3111690,6212,3111690
851,3316,3112160,6212,3112160
851,3316,3112630,6212,3112630
852,3324,3120630,6212,3120630
852,3324,3120950,6212,3120950
852,3324,3121950,6212,3121950
852,3324,3122950,6212,3122950
852,3324,3123950,6212,3123950
852,3324,3124180,6212,3124180
853,3332,3125180,6212,3125180
853,3332,3125990,6212,3125990
853,3332,3126990,6212,3126990
853,3332,3127990,6212,3127990
853,3332,3128460,6212,3128460
853,3332,3129460,6212,3129460
854,3340,3137460,6212,3137460
854,3340,3138460,6212,3138460
854,3340,3139460,6212,3139460
855,3348,3140460,6212,3140460
855,3348,3141270,6212,3141270
856,3356,3149270,6212,3149270
857,3364,3157270,6212,3157270
858,3372,3165270,6212,3165270
858,3372,3166270,6212,3166270
858,3372,3167270,6212,3167270
858,3372,3168270,6212,3168270
858,3372,3169270,6212,3169270
858,3372,3169590,6212,3169590
858,3372,3170050,6212,3170050
858,3372,3170860,6212,3170860
858,3372,3171860,6212,3171860
858,3372,3172080,6212,3172080
859,3380,3172890,6212,3172890
859,3380,3173700,6212,3173700
859,3380,3174020,6212,3174020
859,3380,3175020,6212,3175020
859,3380,3176020,6212,3176020
860,3388,3184020,6212,3184020
860,3388,3185020,6212,3185020
860,3388,3186020,6212,3186020
860,3388,3187020,6212,3187020
860,3388,3188020,6212,3188020
860,3388,3188020,6212,3188020
861,3396,3188390,6212,3188390
862,3404,3196390,6212,3196390
862,3404,3197200,6212,3197200
863,3412,3205200,6212,3205200
863,3412,3206010,6212,3206010
863,3412,3206230,6212,3206230
863,3412,3206230,6212,3206230
863,3412,3208230,6212,3208230
863,3412,3208700,6212,3208700
863,3412,3208700,6212,3208700
863,3412,3209700,6212,3209700
863,3412,3210700,6212,3210700
863,3412,3211700,6212,3211700
864,3420,3212700,6212,3212700
864,3420,3212700,6212,3212700
864,3420,3213510,6212,3213510
864,3420,3213830,6212,3213830
864,3420,3214830,6212,3214830
864,3420,3215830,6212,3215830
864,3420,3216830,6212,3216830
865,3428,3224830,6212,3224830
865,3428,3225830,6212,3225830
865,3428,3226830,6212,3226830
866,3436,3227830,6212,3227830
866,3436,3227830,6212,3227830
866,3436,3227990,6212,3227990
866,3436,3228800,6212,3228800
866,3436,3229260,6212,3229260
866,3436,3230260,6212,3230260
867,3444,3238260,6212,3238260
867,3444,3239260,6212,3239260
867,3444,3239260,6212,3239260
867,3444,3240070,6212,3240070
867,3444,3241070,6212,3241070
867,3444,3242070,6212,3242070
867,3444,3242420,6212,3242420
868,3452,3243420,6212,3243420
868,3452,3244420,6212,3244420
869,3460,3252420,6212,3252420
869,3460,3253420,6212,3253420
869,3460,3254230,6212,3254230
869,3460,3255230,6212,3255230
869,3460,3255700,6212,3255700
869,3460,3256700,6212,3256700
869,3460,3257290,6212,3257290
870,3468,3265290,6212,3265290
870,3468,3266290,6212,3266290
871,3476,3266760,6212,3266760
871,3476,3266870,6212,3266870
871,3476,3267870,6212,3267870
871,3476,3268330,6212,3268330
871,3476,3268700,6212,3268700
871,3476,3269700,6212,3269700
871,3476,3270700,6212,3270700
871,3476,3271170,6212,3271170
871,3476,3271820,6212,3271820
871,3476,3272820,6212,3272820
871,3476,3273820,6212,3273820
872,3484,3274630,6212,3274630
872,3484,3274630,6212,3274630
872,3484,3275630,6212,3275630
872,3484,3276630,6212,3276630
872,3484,3276950,6212,3276950
872,3484,3277950,6212,3277950
872,3484,3277950,6212,3277950
872,3484,3278760,6212,3278760
873,3492,3282760,6212,3282760
873,3492,3283760,6212,3283760
874,3500,3291760,6212,3291760
874,3500,3292220,6212,3292220
874,3500,3293220,6212,3293220
874,3500,3293690,6212,3293690
874,3500,3294240,6212,3294240
874,3500,3295240,6212,3295240
874,3500,3296050,6212,3296050
874,3500,3297050,6212,3297050
875,3508,3297700,6212,3297700
875,3508,3301700,6212,3301700
875,3508,3302160,6212,3302160
875,3508,3302480,6212,3302480
875,3508,3302700,6212,3302700
876,3516,3303700,6212,3303700
876,3516,3303700,6212,3303700
876,3516,3303700,6212,3303700
876,3516,3304700,6212,3304700
877,3524,3312700,6212,3312700
877,3524,3313510,6212,3313510
878,3532,3321510,6212,3321510
878,3532,3321510,6212,3321510
878,3532,3321980,6212,3321980
878,3532,3322980,6212,3322980
878,3532,3323980,6212,3323980
878,3532,3324980,6212,3324980
878,3532,3325300,6212,3325300
879,3540,3333300,6212,3333300
879,3540,3334300,6212,3334300
879,3540,3334770,6212,3334770
879,3540,3335580,6212,3335580
880,3548,3336390,6212,3336390
880,3548,3337390,6212,3337390
881,3556,3345390,6212,3345390
881,3556,3346040,6212,3346040
881,3556,3347040,6212,3347040
881,3556,3347850,6212,3347850
881,3556,3348850,6212,3348850
881,3556,3348850,6212,3348850
881,3556,3349320,6212,3349320
881,3556,3350320,6212,3350320
881,3556,3350320,6212,3350320
882,3564,3350970,6212,3350970
882,3564,3351970,6212,3351970
882,3564,3351970,6212,3351970
882,3564,3351970,6212,3351970
882,3564,3352970,6212,3352970
882,3564,3353970,6212,3353970
882,3564,3354440,6212,3354440
882,3564,3355440,6212,3355440
882,3564,3355920,6212,3355920
882,3564,3356390,6212,3356390
882,3564,3357200,6212,3357200
882,3564,3357850,6212,3357850
882,3564,3357850,6212,3357850
883,3572,3358850,6212,3358850
883,3572,3359850,6212,3359850
883,3572,3359850,6212,3359850
883,3572,3360170,6212,3360170
884,3580,3368170,6212,3368170
884,3580,3368820,6212,3368820
884,3580,3369630,6212,3369630
884,3580,3370630,6212,3370630
884,3580,3370850,6212,3370850
884,3580,3371660,6212,3371660
884,3580,3372660,6212,3372660
884,3580,3373660,6212,3373660
884,3580,3373820,6212,3373820
884,3580,3374820,6212,3374820
885,3588,3375820,6212,3375820
885,3588,3379820,6212,3379820
885,3588,3380820,6212,3380820
885,3588,3380820,6212,3380820
886,3596,3382820,6212,3382820
887,3604,3390820,6212,3390820
887,3604,3391140,6212,3391140
887,3604,3392140,6212,3392140
887,3604,3392610,6212,3392610
887,3604,3393610,6212,3393610
887,3604,3394420,6212,3394420
887,3604,3394880,6212,3394880
887,3604,3395880,6212,3395880
887,3604,3395880,6212,3395880
887,3604,3396690,6212,3396690
887,3604,3397690,6212,3397690
887,3604,3398690,6212,3398690
888,3612,3406690,6212,3406690
889,3620,3407500,6212,3407500
890,3628,3415500,6212,3415500
890,3628,3416310,6212,3416310
890,3628,3416630,6212,3416630
890,3628,3416630,6212,3416630
890,3628,3416630,6212,3416630
890,3628,3417630,6212,3417630
890,3628,3418630,6212,3418630
890,3628,3419630,6212,3419630
890,3628,3420440,6212,3420440
891,3636,3422440,6212,3422440
891,3636,3422440,6212,3422440
891,3636,3423440,6212,3423440
891,3636,3423440,6212,3423440
891,3636,3424440,6212,3424440
891,3636,3424440,6212,3424440
891,3636,3426440,6212,3426440
891,3636,3427030,6212,3427030
892,3644,3429030,6212,3429030
892,3644,3429840,6212,3429840
892,3644,3430490,6212,3430490
892,3644,3431490,6212,3431490
892,3644,3432490,6212,3432490
892,3644,3432960,6212,3432960
892,3644,3432960,6212,3432960
892,3644,3432960,6212,3432960
892,3644,3433280,6212,3433280
892,3644,3434280,6212,3434280
892,3644,3434740,6212,3434740
892,3644,3434970,6212,3434970
892,3644,3435440,6212,3435440
893,3652,3443440,6212,3443440
893,3652,3444250,6212,3444250
893,3652,3445250,6212,3445250
893,3652,3445250,6212,3445250
894,3660,3453250,6212,3453250
895,3668,3453840,6212,3453840
895,3668,3454840,6212,3454840
895,3668,3454840,6212,3454840
895,3668,3455650,6212,3455650
895,3668,3455650,6212,3455650
896,3676,3463650,6212,3463650
896,3676,3464120,6212,3464120
896,3676,3465120,6212,3465120
896,3676,3465930,6212,3465930
896,3676,3466930,6212,3466930
896,3676,3467930,6212,3467930
896,3676,3468390,6212,3468390
896,3676,3468550,6212,3468550
897,3684,3469020,6212,3469020
897,3684,3470020,6212,3470020
897,3684,3470340,6212,3470340
898,3692,3478340,6212,3478340
898,3692,3479340,6212,3479340
898,3692,3479340,6212,3479340
898,3692,3479990,6212,3479990
898,3692,3479990,6212,3479990
898,3692,3480990,6212,3480990
898,3692,3481990,6212,3481990
899,3700,3482990,6212,3482990
899,3700,3483990,6212,3483990
899,3700,3487990,6212,3487990
899,3700,3488990,6212,3488990
899,3700,3489800,6212,3489800
899,3700,3490800,6212,3490800
899,3700,3491610,6212,3491610
900,3708,3492080,6212,3492080
900,3708,3493080,6212,3493080
900,3708,3494080,6212,3494080
900,3708,3494550,6212,3494550
900,3708,3495140,6212,3495140
900,3708,3495790,6212,3495790
900,3708,3495790,6212,3495790
900,3708,3496600,6212,3496600
900,3708,3497070,6212,3497070
901,3716,3499070,6212,3499070
901,3716,3500070,6212,3500070
901,3716,3501070,6212,3501070
902,3724,3509070,6212,3509070
902,3724,3509880,6212,3509880
902,3724,3509880,6212,3509880
902,3724,3510880,6212,3510880
902,3724,3510880,6212,3510880
902,3724,3511880,6212,3511880
902,3724,3512350,6212,3512350
902,3724,3513160,6212,3513160
903,3732,3515160,6212,3515160
903,3732,3515970,6212,3515970
903,3732,3516780,6212,3516780
903,3732,3517780,6212,3517780
903,3732,3518780,6212,3518780
903,3732,3519780,6212,3519780
903,3732,3520780,6212,3520780
903,3732,3521000,6212,3521000
903,3732,3521470,6212,3521470
903,3732,3521940,6212,3521940
904,3740,3522750,6212,3522750
904,3740,3523750,6212,3523750
904,3740,3524560,6212,3524560
904,3740,3525560,6212,3525560
904,3740,3525560,6212,3525560
904,3740,3526560,6212,3526560
904,3740,3526560,6212,3526560
905,3748,3534560,6212,3534560
905,3748,3535560,6212,3535560
905,3748,3537560,6212,3537560
905,3748,3538560,6212,3538560
906,3756,3539560,6212,3539560
906,3756,3540560,6212,3540560
906,3756,3541560,6212,3541560
906,3756,3543560,6212,3543560
907,3764,3551560,6212,3551560
907,3764,3552560,6212,3552560
907,3764,3553370,6212,3553370
907,3764,3554370,6212,3554370
908,3772,3555020,6212,3555020
908,3772,3557020,6212,3557020
908,3772,3558020,6212,3558020
908,3772,3559020,6212,3559020
908,3772,3560020,6212,3560020
908,3772,3561020,6212,3561020
908,3772,3561480,6212,3561480
908,3772,3562480,6212,3562480
909,3780,3563480,6212,3563480
909,3780,3564290,6212,3564290
910,3788,3572290,6212,3572290
910,3788,3573290,6212,3573290
910,3788,3574290,6212,3574290
910,3788,3575100,6212,3575100
910,3788,3575100,6212,3575100
911,3796,3583100,6212,3583100
911,3796,3584100,6212,3584100
911,3796,3584910,6212,3584910
911,3796,3585500,6212,3585500
912,3804,3586500,6212,3586500
912,3804,3587500,6212,3587500
912,3804,3588500,6212,3588500
912,3804,3589500,6212,3589500
912,3804,3590500,6212,3590500
912,3804,3592500,6212,3592500
912,3804,3592970,6212,3592970
912,3804,3592970,6212,3592970
913,3812,3593440,6212,3593440
914,3820,3601440,6212,3601440
914,3820,3602250,6212,3602250
914,3820,3602480,6212,3602480
914,3820,3603480,6212,3603480
914,3820,3604290,6212,3604290
914,3820,3605100,6212,3605100
914,3820,3605420,6212,3605420
914,3820,3606230,6212,3606230
914,3820,3607230,6212,3607230
914,3820,3608230,6212,3608230
915,3828,3609230,6212,3609230
915,3828,3610230,6212,3610230
915,3828,3610550,6212,3610550
915,3828,3611550,6212,3611550
915,3828,3612360,6212,3612360
915,3828,3613360,6212,3613360
916,3836,3621360,6212,3621360
916,3836,3622360,6212,3622360
916,3836,3623170,6212,3623170
916,3836,3624170,6212,3624170
917,3844,3625170,6212,3625170
917,3844,3626170,6212,3626170
917,3844,3626980,6212,3626980
917,3844,3627450,6212,3627450
917,3844,3628450,6212,3628450
917,3844,3629450,6212,3629450
917,3844,3630450,6212,3630450
917,3844,3631450,6212,3631450
917,3844,3631920,6212,3631920
918,3852,3632920,6212,3632920
918,3852,3633730,6212,3633730
918,3852,3634280,6212,3634280
918,3852,3635280,6212,3635280
918,3852,3636280,6212,3636280
918,3852,3636740,6212,3636740
918,3852,3637550,6212,3637550
918,3852,3637550,6212,3637550
918,3852,3638360,6212,3638360
919,3860,3639360,6212,3639360
920,3868,3647360,6212,3647360
920,3868,3648360,6212,3648360
920,3868,3649360,6212,3649360
921,3876,3657360,6212,3657360
921,3876,3658170,6212,3658170
921,3876,3658170,6212,3658170
921,3876,3659170,6212,3659170
922,3884,3667170,6212,3667170
922,3884,3669170,6212,3669170
923,3892,3677170,6212,3677170
924,3900,3678170,6212,3678170
924,3900,3679170,6212,3679170
924,3900,3680170,6212,3680170
924,3900,3681170,6212,3681170
924,3900,3682170,6212,3682170
924,3900,3682980,6212,3682980
924,3900,3683980,6212,3683980
924,3900,3684980,6212,3684980
924,3900,3685980,6212,3685980
925,3908,3686980,6212,3686980
925,3908,3687790,6212,3687790
925,3908,3687790,6212,3687790
925,3908,3687790,6212,3687790
925,3908,3688380,6212,3688380
925,3908,3689380,6212,3689380
925,3908,3690380,6212,3690380
926,3916,3698380,6212,3698380
926,3916,3699380,6212,3699380
926,3916,3700380,6212,3700380
926,3916,3701380,6212,3701380
927,3924,3702380,6212,3702380
927,3924,3703380,6212,3703380
927,3924,3703430,6212,3703430
927,3924,3705430,6212,3705430
928,3932,3713430,6212,3713430
928,3932,3714430,6212,3714430
928,3932,3714660,6212,3714660
928,3932,3716660,6212,3716660
928,3932,3717130,6212,3717130
928,3932,3717940,6212,3717940
929,3940,3718750,6212,3718750
929,3940,3719750,6212,3719750
929,3940,3720220,6212,3720220
929,3940,3721220,6212,3721220
929,3940,3725220,6212,3725220
930,3948,3726220,6212,3726220
931,3956,3734220,6212,3734220
931,3956,3735220,6212,3735220
931,3956,3736220,6212,3736220
932,3964,3744220,6212,3744220
933,3972,3752220,6212,3752220
933,3972,3752690,6212,3752690
933,3972,3753150,6212,3753150
933,3972,3754150,6212,3754150
933,3972,3755150,6212,3755150
933,3972,3756150,6212,3756150
933,3972,3756620,6212,3756620
933,3972,3756850,6212,3756850
933,3972,3757440,6212,3757440
933,3972,3757810,6212,3757810
933,3972,3757810,6212,3757810
934,3980,3758810,6212,3758810
934,3980,3758810,6212,3758810
934,3980,3759460,6212,3759460
934,3980,3763460,6212,3763460
934,3980,3764460,6212,3764460
934,3980,3765460,6212,3765460
935,3988,3766270,6212,3766270
935,3988,3768270,6212,3768270
935,3988,3769080,6212,3769080
935,3988,3771080,6212,3771080
935,3988,3772080,6212,3772080
936,3996,3780080,6212,3780080
936,3996,3781080,6212,3781080
937,4004,3782080,6212,3782080
937,4004,3783080,6212,3783080
937,4004,3784080,6212,3784080
937,4004,3784670,6212,3784670
937,4004,3784670,6212,3784670
937,4004,3784990,6212,3784990
937,4004,3785210,6212,3785210
937,4004,3786210,6212,3786210
937,4004,3787210,6212,3787210
937,4004,3788210,6212,3788210
937,4004,3789210,6212,3789210
938,4012,3790210,6212,3790210
938,4012,3790210,6212,3790210
938,4012,3791020,6212,3791020
938,4012,3792020,6212,3792020
938,4012,3792020,6212,3792020
938,4012,3793020,6212,3793020
938,4012,3794020,6212,3794020
938,4012,3795020,6212,3795020
938,4012,3796020,6212,3796020
938,4012,3796830,6212,3796830
939,4020,3797830,6212,3797830
940,4028,3805830,6212,3805830
940,4028,3806830,6212,3806830
940,4028,3807830,6212,3807830
940,4028,3808830,6212,3808830
940,4028,3809830,6212,3809830
940,4028,3810830,6212,3810830
940,4028,3811300,6212,3811300
940,4028,3812110,6212,3812110
941,4036,3820110,6212,3820110
942,4044,3821110,6212,3821110
942,4044,3821580,6212,3821580
942,4044,3822580,6212,3822580
942,4044,3823580,6212,3823580
942,4044,3824580,6212,3824580
942,4044,3825580,6212,3825580
942,4044,3826390,6212,3826390
942,4044,3826860,6212,3826860
943,4052,3827860,6212,3827860
944,4060,3835860,6212,3835860
944,4060,3836860,6212,3836860
944,4060,3837670,6212,3837670
944,4060,3837990,6212,3837990
944,4060,3838990,6212,3838990
944,4060,3838990,6212,3838990
944,4060,3839990,6212,3839990
944,4060,3840460,6212,3840460
944,4060,3841460,6212,3841460
944,4060,3842460,6212,3842460
944,4060,3842930,6212,3842930
945,4068,3846930,6212,3846930
945,4068,3847740,6212,3847740
945,4068,3848740,6212,3848740
945,4068,3849210,6212,3849210
945,4068,3850020,6212,3850020
