ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
991,4436,3711510,6212,3711510
991,4436,3712510,6212,3712510
991,4436,3712510,6212,3712510
991,4436,3712730,6212,3712730
991,4436,3712730,6212,3712730
991,4436,3713200,6212,3713200
991,4436,3714200,6212,3714200
991,4436,3714200,6212,3714200
991,4436,3714670,6212,3714670
991,4436,3715670,6212,3715670
991,4436,3716670,6212,3716670
991,4436,3717480,6212,3717480
991,4436,3717480,6212,3717480
991,4436,3717950,6212,3717950
991,4436,3718420,6212,3718420
991,4436,3718420,6212,3718420
992,4444,3719420,6212,3719420
992,4444,3720420,6212,3720420
992,4444,3721420,6212,3721420
992,4444,3722420,6212,3722420
992,4444,3723420,6212,3723420
992,4444,3724420,6212,3724420
992,4444,3724420,6212,3724420
992,4444,3724420,6212,3724420
992,4444,3724890,6212,3724890
992,4444,3725890,6212,3725890
992,4444,3726890,6212,3726890
992,4444,3727890,6212,3727890
992,4444,3727890,6212,3727890
993,4452,3728890,6212,3728890
993,4452,3728890,6212,3728890
993,4452,3728890,6212,3728890
993,4452,3729890,6212,3729890
994,4460,3730700,6212,3730700
994,4460,3730700,6212,3730700
994,4460,3731700,6212,3731700
994,4460,3732020,6212,3732020
994,4460,3732830,6212,3732830
994,4460,3733830,6212,3733830
994,4460,3734640,6212,3734640
994,4460,3735640,6212,3735640
994,4460,3736640,6212,3736640
994,4460,3737640,6212,3737640
994,4460,3738450,6212,3738450
994,4460,3738450,6212,3738450
994,4460,3739450,6212,3739450
994,4460,3740260,6212,3740260
994,4460,3741260,6212,3741260
994,4460,3741730,6212,3741730
995,4468,3742730,6212,3742730
995,4468,3743380,6212,3743380
995,4468,3744380,6212,3744380
995,4468,3745380,6212,3745380
995,4468,3745380,6212,3745380
995,4468,3746190,6212,3746190
995,4468,3747190,6212,3747190
996,4476,3748000,6212,3748000
996,4476,3748000,6212,3748000
996,4476,3748810,6212,3748810
996,4476,3748810,6212,3748810
996,4476,3748810,6212,3748810
996,4476,3749810,6212,3749810
997,4484,3757810,6212,3757810
997,4484,3758810,6212,3758810
997,4484,3759810,6212,3759810
998,4492,3760810,6212,3760810
998,4492,3761280,6212,3761280
998,4492,3762280,6212,3762280
998,4492,3763280,6212,3763280
998,4492,3764280,6212,3764280
998,4492,3765090,6212,3765090
998,4492,3766090,6212,3766090
998,4492,3766090,6212,3766090
998,4492,3766090,6212,3766090
998,4492,3766570,6212,3766570
998,4492,3767570,6212,3767570
998,4492,3767570,6212,3767570
998,4492,3768220,6212,3768220
998,4492,3768220,6212,3768220
998,4492,3769030,6212,3769030
999,4500,3770030,6212,3770030
999,4500,3771030,6212,3771030
999,4500,3772030,6212,3772030
999,4500,3773030,6212,3773030
999,4500,3773030,6212,3773030
999,4500,3774030,6212,3774030
999,4500,3774030,6212,3774030
999,4500,3774190,6212,3774190
999,4500,3774650,6212,3774650
999,4500,3774650,6212,3774650
1000,4508,3782650,6212,3782650
1000,4508,3782650,6212,3782650
1000,4508,3782970,6212,3782970
1000,4508,3782970,6212,3782970
1000,4508,3782970,6212,3782970
1000,4508,3783440,6212,3783440
1000,4508,3783600,6212,3783600
1000,4508,3783600,6212,3783600
1000,4508,3784070,6212,3784070
1000,4508,3785070,6212,3785070
1000,4508,3785540,6212,3785540
1000,4508,3786540,6212,3786540
1000,4508,3787540,6212,3787540
1000,4508,3787540,6212,3787540
1000,4508,3788540,6212,3788540
1001,4516,3789540,6212,3789540
1001,4516,3789770,6212,3789770
1001,4516,3790580,6212,3790580
1001,4516,3791580,6212,3791580
1001,4516,3792580,6212,3792580
1001,4516,3792580,6212,3792580
1001,4516,3792580,6212,3792580
1001,4516,3793580,6212,3793580
1001,4516,3793580,6212,3793580
1002,4524,3794390,6212,3794390
1002,4524,3795390,6212,3795390
1002,4524,3796390,6212,3796390
1002,4524,3797200,6212,3797200
1002,4524,3797200,6212,3797200
1002,4524,3797200,6212,3797200
1002,4524,3797550,6212,3797550
1002,4524,3797660,6212,3797660
1002,4524,3798660,6212,3798660
1002,4524,3798660,6212,3798660
1002,4524,3798660,6212,3798660
1002,4524,3798660,6212,3798660
1002,4524,3799130,6212,3799130
1002,4524,3800130,6212,3800130
1002,4524,3800130,6212,3800130
1002,4524,3800600,6212,3800600
1003,4532,3801600,6212,3801600
1003,4532,3802060,6212,3802060
1003,4532,3802060,6212,3802060
1003,4532,3802870,6212,3802870
1003,4532,3803680,6212,3803680
1003,4532,3803900,6212,3803900
1003,4532,3804370,6212,3804370
1003,4532,3805180,6212,3805180
1004,4540,3805990,6212,3805990
1004,4540,3806990,6212,3806990
1004,4540,3807360,6212,3807360
1004,4540,3807830,6212,3807830
1004,4540,3808830,6212,3808830
1004,4540,3809480,6212,3809480
1004,4540,3809480,6212,3809480
1004,4540,3810480,6212,3810480
1004,4540,3810480,6212,3810480
1004,4540,3811480,6212,3811480
1004,4540,3811480,6212,3811480
1004,4540,3811480,6212,3811480
1004,4540,3811850,6212,3811850
1004,4540,3812850,6212,3812850
1004,4540,3813320,6212,3813320
1004,4540,3814320,6212,3814320
1004,4540,3814690,6212,3814690
1004,4540,3815690,6212,3815690
1005,4548,3816690,6212,3816690
1005,4548,3817690,6212,3817690
1005,4548,3818690,6212,3818690
1005,4548,3819690,6212,3819690
1005,4548,3820690,6212,3820690
1005,4548,3820690,6212,3820690
1005,4548,3821150,6212,3821150
1005,4548,3822150,6212,3822150
1006,4556,3823150,6212,3823150
1006,4556,3823150,6212,3823150
1006,4556,3823740,6212,3823740
1006,4556,3824740,6212,3824740
1006,4556,3825550,6212,3825550
1006,4556,3826550,6212,3826550
1006,4556,3826550,6212,3826550
1006,4556,3827550,6212,3827550
1006,4556,3828550,6212,3828550
1006,4556,3830550,6212,3830550
1006,4556,3831360,6212,3831360
1006,4556,3831360,6212,3831360
1007,4564,3832170,6212,3832170
1007,4564,3833170,6212,3833170
1007,4564,3834170,6212,3834170
1007,4564,3835170,6212,3835170
1007,4564,3835630,6212,3835630
1008,4572,3836630,6212,3836630
1008,4572,3837630,6212,3837630
1008,4572,3838630,6212,3838630
1008,4572,3838630,6212,3838630
1008,4572,3838630,6212,3838630
1008,4572,3839630,6212,3839630
1008,4572,3840630,6212,3840630
1008,4572,3840630,6212,3840630
1008,4572,3841100,6212,3841100
1008,4572,3841100,6212,3841100
1008,4572,3841910,6212,3841910
1008,4572,3842910,6212,3842910
1008,4572,3843140,6212,3843140
1008,4572,3843140,6212,3843140
1008,4572,3844140,6212,3844140
1008,4572,3844140,6212,3844140
1008,4572,3845140,6212,3845140
1008,4572,3845950,6212,3845950
1008,4572,3846950,6212,3846950
1009,4580,3847950,6212,3847950
1009,4580,3848760,6212,3848760
1009,4580,3849760,6212,3849760
1009,4580,3850760,6212,3850760
1009,4580,3851760,6212,3851760
1009,4580,3851760,6212,3851760
1009,4580,3852760,6212,3852760
1009,4580,3853760,6212,3853760
1009,4580,3853760,6212,3853760
1009,4580,3854760,6212,3854760
1009,4580,3854760,6212,3854760
1009,4580,3855760,6212,3855760
1010,4588,3856760,6212,3856760
1010,4588,3857760,6212,3857760
1010,4588,3857760,6212,3857760
1010,4588,3858760,6212,3858760
1010,4588,3858760,6212,3858760
1010,4588,3858760,6212,3858760
1010,4588,3858760,6212,3858760
1010,4588,3859760,6212,3859760
1010,4588,3860410,6212,3860410
1010,4588,3861410,6212,3861410
1010,4588,3861410,6212,3861410
1010,4588,3861410,6212,3861410
1010,4588,3861410,6212,3861410
1010,4588,3862220,6212,3862220
1010,4588,3863220,6212,3863220
1010,4588,3864030,6212,3864030
1010,4588,3864030,6212,3864030
1010,4588,3865030,6212,3865030
1010,4588,3866030,6212,3866030
1010,4588,3866030,6212,3866030
1010,4588,3866030,6212,3866030
1010,4588,3866030,6212,3866030
1010,4588,3867030,6212,3867030
1011,4596,3868030,6212,3868030
1011,4596,3869030,6212,3869030
1011,4596,3870030,6212,3870030
1012,4604,3870680,6212,3870680
1012,4604,3871030,6212,3871030
1012,4604,3872030,6212,3872030
1012,4604,3872350,6212,3872350
1012,4604,3873350,6212,3873350
1012,4604,3873580,6212,3873580
1012,4604,3874050,6212,3874050
1012,4604,3874050,6212,3874050
1012,4604,3874520,6212,3874520
1012,4604,3875330,6212,3875330
1012,4604,3875330,6212,3875330
1012,4604,3876330,6212,3876330
1012,4604,3876800,6212,3876800
1012,4604,3877800,6212,3877800
1012,4604,3878800,6212,3878800
1013,4612,3879800,6212,3879800
1013,4612,3879800,6212,3879800
1013,4612,3880800,6212,3880800
1013,4612,3881800,6212,3881800
1013,4612,3882800,6212,3882800
1013,4612,3883800,6212,3883800
1013,4612,3884610,6212,3884610
1013,4612,3884610,6212,3884610
1013,4612,3885080,6212,3885080
1013,4612,3886080,6212,3886080
1013,4612,3886890,6212,3886890
1013,4612,3886890,6212,3886890
1013,4612,3887360,6212,3887360
1014,4620,3888360,6212,3888360
1014,4620,3889360,6212,3889360
1014,4620,3890360,6212,3890360
1014,4620,3890360,6212,3890360
1014,4620,3891360,6212,3891360
1014,4620,3892360,6212,3892360
1014,4620,3892360,6212,3892360
1014,4620,3892830,6212,3892830
1014,4620,3893300,6212,3893300
1014,4620,3893300,6212,3893300
1014,4620,3893300,6212,3893300
1014,4620,3893300,6212,3893300
1014,4620,3894300,6212,3894300
1015,4628,3894950,6212,3894950
1016,4636,3895950,6212,3895950
1016,4636,3895950,6212,3895950
1016,4636,3896950,6212,3896950
1016,4636,3896950,6212,3896950
1016,4636,3897950,6212,3897950
1016,4636,3898950,6212,3898950
1016,4636,3898950,6212,3898950
1016,4636,3899950,6212,3899950
1016,4636,3899950,6212,3899950
1016,4636,3900270,6212,3900270
1016,4636,3901270,6212,3901270
1016,4636,3901270,6212,3901270
1016,4636,3901270,6212,3901270
1017,4644,3909270,6212,3909270
1017,4644,3909270,6212,3909270
1017,4644,3910270,6212,3910270
1017,4644,3910920,6212,3910920
1017,4644,3911920,6212,3911920
1017,4644,3912920,6212,3912920
1017,4644,3913140,6212,3913140
1017,4644,3914140,6212,3914140
1017,4644,3915140,6212,3915140
1017,4644,3915140,6212,3915140
1017,4644,3915140,6212,3915140
1018,4652,3916140,6212,3916140
1018,4652,3916460,6212,3916460
1018,4652,3917270,6212,3917270
1018,4652,3918270,6212,3918270
1018,4652,3919270,6212,3919270
1018,4652,3919500,6212,3919500
1018,4652,3919500,6212,3919500
1018,4652,3919500,6212,3919500
1018,4652,3920310,6212,3920310
1018,4652,3921310,6212,3921310
1018,4652,3921780,6212,3921780
1018,4652,3922780,6212,3922780
1018,4652,3923250,6212,3923250
1018,4652,3923250,6212,3923250
1018,4652,3924250,6212,3924250
1018,4652,3924250,6212,3924250
1018,4652,3925250,6212,3925250
1018,4652,3926250,6212,3926250
1018,4652,3927250,6212,3927250
1018,4652,3928060,6212,3928060
1018,4652,3928290,6212,3928290
1019,4660,3929290,6212,3929290
1019,4660,3929290,6212,3929290
1019,4660,3930290,6212,3930290
1019,4660,3931290,6212,3931290
1019,4660,3931510,6212,3931510
1019,4660,3932510,6212,3932510
1019,4660,3933510,6212,3933510
1019,4660,3934510,6212,3934510
1019,4660,3935510,6212,3935510
1019,4660,3936510,6212,3936510
1019,4660,3936980,6212,3936980
1020,4668,3937980,6212,3937980
1020,4668,3937980,6212,3937980
1021,4676,3938790,6212,3938790
1021,4676,3938950,6212,3938950
1021,4676,3939950,6212,3939950
1022,4684,3947950,6212,3947950
1022,4684,3947950,6212,3947950
1022,4684,3948950,6212,3948950
1022,4684,3949500,6212,3949500
1022,4684,3950500,6212,3950500
1022,4684,3950500,6212,3950500
1022,4684,3951500,6212,3951500
1022,4684,3952500,6212,3952500
1022,4684,3953310,6212,3953310
1022,4684,3953310,6212,3953310
1023,4692,3954310,6212,3954310
1023,4692,3954630,6212,3954630
1023,4692,3955630,6212,3955630
1023,4692,3956630,6212,3956630
1023,4692,3957440,6212,3957440
1023,4692,3957440,6212,3957440
1024,4700,3965440,6212,3965440
1024,4700,3966440,6212,3966440
1024,4700,3966900,6212,3966900
1024,4700,3967710,6212,3967710
1024,4700,3968520,6212,3968520
1024,4700,3969520,6212,3969520
1024,4700,3970330,6212,3970330
1024,4700,3971330,6212,3971330
1025,4708,3972140,6212,3972140
1025,4708,3972950,6212,3972950
1025,4708,3973600,6212,3973600
1025,4708,3974060,6212,3974060
1025,4708,3974870,6212,3974870
1025,4708,3974870,6212,3974870
1025,4708,3975870,6212,3975870
1025,4708,3975870,6212,3975870
1025,4708,3976340,6212,3976340
1025,4708,3976340,6212,3976340
1025,4708,3976810,6212,3976810
1025,4708,3977620,6212,3977620
1025,4708,3977620,6212,3977620
1025,4708,3978080,6212,3978080
1025,4708,3978080,6212,3978080
1025,4708,3979080,6212,3979080
1025,4708,3979630,6212,3979630
1026,4716,3980630,6212,3980630
1026,4716,3981630,6212,3981630
1026,4716,3982630,6212,3982630
1026,4716,3983090,6212,3983090
1026,4716,3983090,6212,3983090
1026,4716,3984090,6212,3984090
1026,4716,3984090,6212,3984090
1026,4716,3985090,6212,3985090
1026,4716,3986090,6212,3986090
1026,4716,3987090,6212,3987090
1026,4716,3988090,6212,3988090
1026,4716,3989090,6212,3989090
1026,4716,3990090,6212,3990090
1027,4724,3991090,6212,3991090
1027,4724,3992090,6212,3992090
1028,4732,3992900,6212,3992900
1028,4732,3993370,6212,3993370
1028,4732,3994370,6212,3994370
1028,4732,3994840,6212,3994840
1028,4732,3995840,6212,3995840
1028,4732,3996840,6212,3996840
1028,4732,3997310,6212,3997310
1028,4732,3998310,6212,3998310
1028,4732,3998780,6212,3998780
1028,4732,3999430,6212,3999430
1028,4732,4000430,6212,4000430
1028,4732,4001240,6212,4001240
1028,4732,4002240,6212,4002240
1028,4732,4002700,6212,4002700
1028,4732,4002700,6212,4002700
1029,4740,4003700,6212,4003700
1029,4740,4004020,6212,4004020
1029,4740,4005020,6212,4005020
1029,4740,4006020,6212,4006020
1029,4740,4006830,6212,4006830
1029,4740,4007830,6212,4007830
1029,4740,4008830,6212,4008830
1029,4740,4009830,6212,4009830
1029,4740,4010830,6212,4010830
1029,4740,4011830,6212,4011830
1030,4748,4012830,6212,4012830
1030,4748,4013830,6212,4013830
1030,4748,4013830,6212,4013830
1030,4748,4013830,6212,4013830
1030,4748,4014830,6212,4014830
1030,4748,4015640,6212,4015640
1030,4748,4016640,6212,4016640
1030,4748,4016640,6212,4016640
1030,4748,4017640,6212,4017640
1030,4748,4018110,6212,4018110
1030,4748,4019110,6212,4019110
1030,4748,4020110,6212,4020110
1030,4748,4020110,6212,4020110
1030,4748,4021110,6212,4021110
1030,4748,4021110,6212,4021110
1030,4748,4022110,6212,4022110
1030,4748,4022110,6212,4022110
1031,4756,4023110,6212,4023110
1031,4756,4023110,6212,4023110
1031,4756,4023110,6212,4023110
1031,4756,4023110,6212,4023110
1031,4756,4024110,6212,4024110
1032,4764,4024920,6212,4024920
1032,4764,4025920,6212,4025920
1032,4764,4026920,6212,4026920
1032,4764,4027920,6212,4027920
1032,4764,4028920,6212,4028920
1032,4764,4028920,6212,4028920
1032,4764,4029730,6212,4029730
1032,4764,4030050,6212,4030050
1032,4764,4030270,6212,4030270
1032,4764,4031080,6212,4031080
1032,4764,4031550,6212,4031550
1032,4764,4032360,6212,4032360
1032,4764,4032830,6212,4032830
1032,4764,4033830,6212,4033830
1032,4764,4034640,6212,4034640
1032,4764,4035640,6212,4035640
1033,4772,4036640,6212,4036640
1033,4772,4037640,6212,4037640
1033,4772,4037640,6212,4037640
1033,4772,4038640,6212,4038640
1033,4772,4039290,6212,4039290
1033,4772,4039290,6212,4039290
1033,4772,4040290,6212,4040290
1033,4772,4040290,6212,4040290
1033,4772,4041100,6212,4041100
1033,4772,4042100,6212,4042100
1033,4772,4043100,6212,4043100
1034,4780,4043750,6212,4043750
1034,4780,4044750,6212,4044750
1034,4780,4045220,6212,4045220
1034,4780,4045220,6212,4045220
1034,4780,4046220,6212,4046220
1034,4780,4046220,6212,4046220
1035,4788,4048220,6212,4048220
1035,4788,4048690,6212,4048690
1036,4796,4049690,6212,4049690
1036,4796,4050690,6212,4050690
1036,4796,4050690,6212,4050690
1036,4796,4050690,6212,4050690
1036,4796,4051690,6212,4051690
1036,4796,4052690,6212,4052690
1036,4796,4053690,6212,4053690
1036,4796,4053920,6212,4053920
1036,4796,4054920,6212,4054920
1036,4796,4055390,6212,4055390
1036,4796,4056200,6212,4056200
1036,4796,4056200,6212,4056200
1036,4796,4056200,6212,4056200
1036,4796,4057200,6212,4057200
1036,4796,4058200,6212,4058200
1036,4796,4058200,6212,4058200
1037,4804,4059200,6212,4059200
1037,4804,4060200,6212,4060200
1037,4804,4061200,6212,4061200
1037,4804,4062200,6212,4062200
1037,4804,4062200,6212,4062200
1037,4804,4062200,6212,4062200
1037,4804,4062200,6212,4062200
1037,4804,4063200,6212,4063200
1037,4804,4063200,6212,4063200
1037,4804,4064010,6212,4064010
1037,4804,4064820,6212,4064820
1037,4804,4065470,6212,4065470
1037,4804,4066470,6212,4066470
1037,4804,4066470,6212,4066470
1037,4804,4066470,6212,4066470
1037,4804,4066470,6212,4066470
1037,4804,4066470,6212,4066470
1037,4804,4067470,6212,4067470
1037,4804,4068470,6212,4068470
1037,4804,4068470,6212,4068470
1038,4812,4069470,6212,4069470
1038,4812,4070470,6212,4070470
1038,4812,4070470,6212,4070470
1038,4812,4070470,6212,4070470
1038,4812,4071470,6212,4071470
1038,4812,4072470,6212,4072470
1038,4812,4073280,6212,4073280
1038,4812,4073280,6212,4073280
1038,4812,4074280,6212,4074280
1038,4812,4074600,6212,4074600
1038,4812,4074600,6212,4074600
1038,4812,4075600,6212,4075600
1038,4812,4075600,6212,4075600
1038,4812,4075600,6212,4075600
1039,4820,4076410,6212,4076410
1039,4820,4076880,6212,4076880
1039,4820,4077880,6212,4077880
1039,4820,4078690,6212,4078690
1039,4820,4079690,6212,4079690
1039,4820,4079690,6212,4079690
1040,4828,4080690,6212,4080690
1040,4828,4081690,6212,4081690
1040,4828,4081690,6212,4081690
1040,4828,4082500,6212,4082500
1040,4828,4083150,6212,4083150
1040,4828,4084150,6212,4084150
1040,4828,4084150,6212,4084150
1040,4828,4084620,6212,4084620
1040,4828,4084940,6212,4084940
1040,4828,4085410,6212,4085410
1040,4828,4085410,6212,4085410
1040,4828,4086410,6212,4086410
1040,4828,4087410,6212,4087410
1040,4828,4087410,6212,4087410
1040,4828,4088220,6212,4088220
1040,4828,4088220,6212,4088220
1040,4828,4088220,6212,4088220
1040,4828,4089220,6212,4089220
1040,4828,4089220,6212,4089220
1040,4828,4090220,6212,4090220
1041,4836,4091220,6212,4091220
1041,4836,4091220,6212,4091220
1041,4836,4092220,6212,4092220
1041,4836,4092220,6212,4092220
1041,4836,4092220,6212,4092220
1041,4836,4092220,6212,4092220
1041,4836,4092450,6212,4092450
1041,4836,4092670,6212,4092670
1041,4836,4093480,6212,4093480
1041,4836,4093480,6212,4093480
1041,4836,4094290,6212,4094290
1041,4836,4095290,6212,4095290
1041,4836,4096290,6212,4096290
1041,4836,4097290,6212,4097290
1041,4836,4098290,6212,4098290
1041,4836,4099290,6212,4099290
1041,4836,4099290,6212,4099290
1042,4844,4099760,6212,4099760
1042,4844,4100570,6212,4100570
1042,4844,4101570,6212,4101570
1042,4844,4102040,6212,4102040
1042,4844,4102850,6212,4102850
1042,4844,4103010,6212,4103010
1042,4844,4103380,6212,4103380
1042,4844,4103700,6212,4103700
1043,4852,4104700,6212,4104700
1044,4860,4112700,6212,4112700
1044,4860,4113510,6212,4113510
1044,4860,4114510,6212,4114510
1044,4860,4115510,6212,4115510
1044,4860,4116510,6212,4116510
1044,4860,4117510,6212,4117510
1044,4860,4118510,6212,4118510
1044,4860,4119320,6212,4119320
1044,4860,4119790,6212,4119790
1044,4860,4120790,6212,4120790
1044,4860,4121790,6212,4121790
1044,4860,4121790,6212,4121790
1044,4860,4122790,6212,4122790
1044,4860,4123260,6212,4123260
1044,4860,4123260,6212,4123260
1044,4860,4123580,6212,4123580
1044,4860,4123800,6212,4123800
1045,4868,4124800,6212,4124800
1045,4868,4124800,6212,4124800
1045,4868,4125800,6212,4125800
1046,4876,4126610,6212,4126610
1046,4876,4127610,6212,4127610
1046,4876,4128610,6212,4128610
1046,4876,4129610,6212,4129610
1046,4876,4130610,6212,4130610
1046,4876,4131080,6212,4131080
1046,4876,4132080,6212,4132080
1046,4876,4132730,6212,4132730
1046,4876,4132730,6212,4132730
1046,4876,4132730,6212,4132730
1046,4876,4133200,6212,4133200
1047,4884,4134200,6212,4134200
1047,4884,4135010,6212,4135010
1047,4884,4135010,6212,4135010
1047,4884,4136010,6212,4136010
1047,4884,4136820,6212,4136820
1047,4884,4137630,6212,4137630
1047,4884,4138100,6212,4138100
1047,4884,4139100,6212,4139100
1047,4884,4139910,6212,4139910
1047,4884,4140910,6212,4140910
1047,4884,4141130,6212,4141130
1047,4884,4141940,6212,4141940
1048,4892,4142750,6212,4142750
1048,4892,4143750,6212,4143750
1048,4892,4144750,6212,4144750
1048,4892,4145750,6212,4145750
1048,4892,4146750,6212,4146750
1048,4892,4147750,6212,4147750
1049,4900,4148750,6212,4148750
1049,4900,4149220,6212,4149220
1049,4900,4150220,6212,4150220
1049,4900,4150220,6212,4150220
1049,4900,4150220,6212,4150220
1049,4900,4151220,6212,4151220
1049,4900,4152220,6212,4152220
1049,4900,4153220,6212,4153220
1049,4900,4153810,6212,4153810
1049,4900,4153810,6212,4153810
1049,4900,4154810,6212,4154810
1049,4900,4154970,6212,4154970
1049,4900,4155780,6212,4155780
1049,4900,4155780,6212,4155780
1049,4900,4156010,6212,4156010
1049,4900,4157010,6212,4157010
1049,4900,4157330,6212,4157330
1049,4900,4157800,6212,4157800
1049,4900,4158800,6212,4158800
1050,4908,4159800,6212,4159800
1050,4908,4160800,6212,4160800
1050,4908,4160800,6212,4160800
1050,4908,4161800,6212,4161800
1050,4908,4162800,6212,4162800
1050,4908,4163270,6212,4163270
1050,4908,4164270,6212,4164270
1050,4908,4165270,6212,4165270
1050,4908,4165270,6212,4165270
1051,4916,4166270,6212,4166270
1051,4916,4167270,6212,4167270
1051,4916,4167270,6212,4167270
1051,4916,4167270,6212,4167270
1051,4916,4168270,6212,4168270
1051,4916,4169270,6212,4169270
1051,4916,4170270,6212,4170270
1051,4916,4170820,6212,4170820
1051,4916,4170820,6212,4170820
1051,4916,4171820,6212,4171820
1051,4916,4172820,6212,4172820
1051,4916,4173290,6212,4173290
1051,4916,4174290,6212,4174290
1051,4916,4174290,6212,4174290
1051,4916,4175100,6212,4175100
1051,4916,4175910,6212,4175910
1052,4924,4176370,6212,4176370
1052,4924,4177370,6212,4177370
1052,4924,4178370,6212,4178370
1052,4924,4179180,6212,4179180
1052,4924,4179500,6212,4179500
1053,4932,4180500,6212,4180500
1053,4932,4180500,6212,4180500
1053,4932,4180500,6212,4180500
1053,4932,4181500,6212,4181500
1053,4932,4182310,6212,4182310
1053,4932,4183310,6212,4183310
1053,4932,4184310,6212,4184310
1053,4932,4184310,6212,4184310
1053,4932,4185310,6212,4185310
1053,4932,4186310,6212,4186310
1053,4932,4186310,6212,4186310
1053,4932,4187310,6212,4187310
1053,4932,4188120,6212,4188120
1053,4932,4188120,6212,4188120
1053,4932,4188120,6212,4188120
1053,4932,4189120,6212,4189120
1054,4940,4190120,6212,4190120
1054,4940,4191120,6212,4191120
1054,4940,4191120,6212,4191120
1054,4940,4191120,6212,4191120
1054,4940,4192120,6212,4192120
1054,4940,4192930,6212,4192930
1054,4940,4193930,6212,4193930
1054,4940,4193930,6212,4193930
1054,4940,4194520,6212,4194520
1054,4940,4195520,6212,4195520
1054,4940,4196520,6212,4196520
1054,4940,4197170,6212,4197170
1054,4940,4197170,6212,4197170
1054,4940,4197820,6212,4197820
1055,4948,4198630,6212,4198630
1055,4948,4199630,6212,4199630
1056,4956,4200630,6212,4200630
1056,4956,4200630,6212,4200630
1056,4956,4201630,6212,4201630
1056,4956,4202630,6212,4202630
1056,4956,4202630,6212,4202630
1056,4956,4202630,6212,4202630
1056,4956,4203100,6212,4203100
1056,4956,4203100,6212,4203100
1056,4956,4203420,6212,4203420
1056,4956,4204420,6212,4204420
1056,4956,4204420,6212,4204420
1056,4956,4205420,6212,4205420
1056,4956,4206420,6212,4206420
1056,4956,4207420,6212,4207420
1057,4964,4208420,6212,4208420
1057,4964,4209230,6212,4209230
1057,4964,4209230,6212,4209230
1057,4964,4210230,6212,4210230
1057,4964,4211040,6212,4211040
1057,4964,4212040,6212,4212040
1057,4964,4212040,6212,4212040
1057,4964,4213040,6212,4213040
1057,4964,4213040,6212,4213040
1057,4964,4213850,6212,4213850
1057,4964,4214660,6212,4214660
1057,4964,4215660,6212,4215660
1057,4964,4216660,6212,4216660
1057,4964,4217660,6212,4217660
1057,4964,4218470,6212,4218470
1058,4972,4219470,6212,4219470
1058,4972,4219470,6212,4219470
1058,4972,4220470,6212,4220470
1058,4972,4221470,6212,4221470
1058,4972,4221470,6212,4221470
1058,4972,4222470,6212,4222470
1058,4972,4223120,6212,4223120
1058,4972,4224120,6212,4224120
1058,4972,4224120,6212,4224120
1058,4972,4224930,6212,4224930
1058,4972,4225150,6212,4225150
1058,4972,4225150,6212,4225150
1058,4972,4226150,6212,4226150
1059,4980,4226620,6212,4226620
1059,4980,4227620,6212,4227620
1060,4988,4228620,6212,4228620
1060,4988,4229620,6212,4229620
1060,4988,4230620,6212,4230620
1060,4988,4231620,6212,4231620
1060,4988,4232430,6212,4232430
1060,4988,4232910,6212,4232910
1060,4988,4233370,6212,4233370
1060,4988,4234180,6212,4234180
1060,4988,4235180,6212,4235180
1060,4988,4235180,6212,4235180
1060,4988,4235180,6212,4235180
1060,4988,4236180,6212,4236180
1060,4988,4236650,6212,4236650
1060,4988,4236650,6212,4236650
1060,4988,4237650,6212,4237650
1060,4988,4238120,6212,4238120
1060,4988,4238670,6212,4238670
1060,4988,4238830,6212,4238830
1060,4988,4239830,6212,4239830
1061,4996,4240830,6212,4240830
1061,4996,4241830,6212,4241830
1061,4996,4242300,6212,4242300
1061,4996,4242300,6212,4242300
1061,4996,4242300,6212,4242300
1061,4996,4242300,6212,4242300
1061,4996,4243300,6212,4243300
1061,4996,4244110,6212,4244110
1061,4996,4244110,6212,4244110
1061,4996,4245110,6212,4245110
1061,4996,4245920,6212,4245920
1062,5004,4246730,6212,4246730
1062,5004,4246730,6212,4246730
1062,5004,4246730,6212,4246730
1062,5004,4246960,6212,4246960
1062,5004,4246960,6212,4246960
1062,5004,4247960,6212,4247960
1062,5004,4248430,6212,4248430
1062,5004,4249240,6212,4249240
1062,5004,4250240,6212,4250240
1062,5004,4250710,6212,4250710
1062,5004,4251710,6212,4251710
1063,5012,4252710,6212,4252710
1063,5012,4253710,6212,4253710
1063,5012,4254180,6212,4254180
1063,5012,4254830,6212,4254830
1063,5012,4255830,6212,4255830
1063,5012,4256480,6212,4256480
1063,5012,4257480,6212,4257480
