ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
926,3916,3616970,6212,3766960
926,3916,3617620,6212,3767610
926,3916,3617620,6212,3767610
926,3916,3618090,6212,3768080
926,3916,3619090,6212,3769080
926,3916,3619090,6212,3769080
926,3916,3619090,6212,3769080
927,3924,3620090,6212,3770080
927,3924,3621090,6212,3771080
927,3924,3621200,6212,3771190
927,3924,3622010,6212,3772000
927,3924,3622010,6212,3772810
927,3924,3623010,6212,3773810
927,3924,3624010,6212,3774810
927,3924,3628010,6212,3778810
927,3924,3628820,6212,3779620
927,3924,3629290,6212,3780090
927,3924,3629760,6212,3780560
927,3924,3630080,6212,3780880
927,3924,3630300,6212,3781100
928,3932,3631300,6212,3782100
928,3932,3631300,6212,3782100
928,3932,3632300,6212,3783100
928,3932,3633300,6212,3784100
928,3932,3634300,6212,3785100
928,3932,3634770,6212,3785570
928,3932,3635770,6212,3786570
928,3932,3635770,6212,3787570
928,3932,3636770,6212,3788570
928,3932,3636770,6212,3788570
928,3932,3636770,6212,3788570
928,3932,3637770,6212,3789570
928,3932,3637770,6212,3789570
929,3940,3638770,6212,3790570
929,3940,3639580,6212,3791380
929,3940,3639580,6212,3791380
929,3940,3640580,6212,3792380
929,3940,3641580,6212,3793380
929,3940,3642580,6212,3794380
929,3940,3642580,6212,3794380
929,3940,3643390,6212,3795190
929,3940,3644200,6212,3796000
929,3940,3645200,6212,3797000
929,3940,3645200,6212,3797000
930,3948,3646200,6212,3798000
930,3948,3647200,6212,3799000
930,3948,3648200,6212,3800000
930,3948,3649200,6212,3801000
930,3948,3650200,6212,3802000
930,3948,3651010,6212,3802810
930,3948,3652010,6212,3803810
930,3948,3652470,6212,3804270
930,3948,3652790,6212,3804590
931,3956,3653790,6212,3805590
931,3956,3653790,6212,3805590
931,3956,3654790,6212,3806590
931,3956,3654790,6212,3807590
931,3956,3654790,6212,3807590
931,3956,3655010,6212,3807810
931,3956,3656010,6212,3808810
931,3956,3656010,6212,3808810
931,3956,3657010,6212,3809810
931,3956,3657480,6212,3810280
931,3956,3658290,6212,3811090
931,3956,3658290,6212,3811090
931,3956,3659290,6212,3812090
931,3956,3659760,6212,3812560
931,3956,3659920,6212,3812720
931,3956,3660920,6212,3813720
931,3956,3661730,6212,3814530
932,3964,3662380,6212,3815180
932,3964,3662850,6212,3815650
932,3964,3662850,6212,3815650
932,3964,3663850,6212,3816650
932,3964,3664850,6212,3817650
932,3964,3665850,6212,3818650
932,3964,3666850,6212,3819650
932,3964,3667500,6212,3820300
932,3964,3668500,6212,3821300
932,3964,3669500,6212,3822300
932,3964,3669730,6212,3822530
932,3964,3669730,6212,3822530
933,3972,3670380,6212,3823180
933,3972,3671380,6212,3824180
933,3972,3672380,6212,3825180
933,3972,3673380,6212,3826180
933,3972,3674380,6212,3827180
933,3972,3675380,6212,3828180
933,3972,3676190,6212,3828990
933,3972,3677190,6212,3829990
934,3980,3678190,6212,3830990
934,3980,3679190,6212,3831990
934,3980,3680190,6212,3832990
934,3980,3680190,6212,3832990
934,3980,3680190,6212,3832990
934,3980,3681190,6212,3833990
934,3980,3681190,6212,3833990
934,3980,3682190,6212,3834990
934,3980,3683000,6212,3835800
934,3980,3683810,6212,3836610
934,3980,3683810,6212,3836610
934,3980,3683810,6212,3836610
934,3980,3684810,6212,3837610
935,3988,3685360,6212,3838160
935,3988,3686360,6212,3839160
935,3988,3686680,6212,3839480
935,3988,3687680,6212,3840480
935,3988,3688680,6212,3841480
935,3988,3688680,6212,3842130
935,3988,3688680,6212,3842130
935,3988,3689680,6212,3843130
935,3988,3690680,6212,3844130
935,3988,3691680,6212,3845130
935,3988,3692150,6212,3845600
936,3996,3693150,6212,3846600
936,3996,3693960,6212,3847410
936,3996,3694960,6212,3848410
936,3996,3695960,6212,3849410
936,3996,3695960,6212,3849410
936,3996,3696960,6212,3850410
936,3996,3697610,6212,3851060
936,3996,3698610,6212,3852060
936,3996,3699610,6212,3853060
937,4004,3700610,6212,3854060
937,4004,3700610,6212,3854710
937,4004,3701610,6212,3855710
937,4004,3702610,6212,3856710
937,4004,3702610,6212,3856710
937,4004,3702930,6212,3857030
937,4004,3703580,6212,3857680
937,4004,3703900,6212,3858000
937,4004,3703900,6212,3858000
937,4004,3704900,6212,3859000
937,4004,3705900,6212,3860000
937,4004,3705900,6212,3860000
937,4004,3706550,6212,3860650
937,4004,3706550,6212,3860650
937,4004,3706550,6212,3860650
937,4004,3706550,6212,3860650
937,4004,3707550,6212,3861650
938,4012,3708020,6212,3862120
938,4012,3708020,6212,3863120
938,4012,3708570,6212,3863670
938,4012,3709040,6212,3864140
938,4012,3710040,6212,3865140
938,4012,3710040,6212,3866140
938,4012,3710040,6212,3866140
938,4012,3711040,6212,3867140
938,4012,3712040,6212,3868140
938,4012,3712150,6212,3868250
938,4012,3713150,6212,3869250
938,4012,3713800,6212,3869900
938,4012,3714610,6212,3870710
938,4012,3714840,6212,3870940
939,4020,3715840,6212,3871940
939,4020,3716650,6212,3872750
939,4020,3717650,6212,3873750
939,4020,3718110,6212,3874210
939,4020,3718110,6212,3874210
939,4020,3719110,6212,3875210
939,4020,3720110,6212,3876210
939,4020,3721110,6212,3877210
939,4020,3722110,6212,3878210
940,4028,3723110,6212,3879210
940,4028,3723110,6212,3879210
940,4028,3724110,6212,3880210
940,4028,3725110,6212,3881210
940,4028,3725270,6212,3881370
940,4028,3726270,6212,3882370
940,4028,3727270,6212,3883370
941,4036,3731270,6212,3887370
941,4036,3732270,6212,3888370
941,4036,3733270,6212,3889370
941,4036,3734270,6212,3890370
941,4036,3735270,6212,3891370
941,4036,3736270,6212,3892370
941,4036,3737080,6212,3893180
941,4036,3737080,6212,3893180
941,4036,3737400,6212,3893500
941,4036,3737560,6212,3893660
942,4044,3738030,6212,3894130
942,4044,3738840,6212,3894940
942,4044,3738840,6212,3895410
942,4044,3739070,6212,3895640
942,4044,3739540,6212,3896110
942,4044,3740540,6212,3897110
942,4044,3740540,6212,3897110
942,4044,3740860,6212,3897430
942,4044,3741860,6212,3898430
942,4044,3742180,6212,3898750
942,4044,3743180,6212,3899750
942,4044,3743180,6212,3900220
942,4044,3743410,6212,3900450
942,4044,3744410,6212,3901450
942,4044,3744410,6212,3901450
942,4044,3745220,6212,3902260
942,4044,3745540,6212,3902580
942,4044,3746540,6212,3903580
942,4044,3746540,6212,3903580
942,4044,3746540,6212,3903580
942,4044,3746540,6212,3904580
942,4044,3746540,6212,3904580
943,4052,3747540,6212,3905580
943,4052,3748540,6212,3906580
943,4052,3749540,6212,3907580
943,4052,3750540,6212,3908580
943,4052,3750860,6212,3908900
943,4052,3751670,6212,3909710
943,4052,3752670,6212,3910710
943,4052,3753670,6212,3911710
943,4052,3754140,6212,3912180
944,4060,3755140,6212,3913180
944,4060,3756140,6212,3914180
944,4060,3757140,6212,3915180
944,4060,3758140,6212,3916180
944,4060,3759140,6212,3917180
944,4060,3760140,6212,3918180
944,4060,3760950,6212,3918990
944,4060,3761760,6212,3919800
945,4068,3762760,6212,3920800
945,4068,3763760,6212,3921800
945,4068,3764760,6212,3922800
945,4068,3765230,6212,3923270
945,4068,3766230,6212,3924270
945,4068,3766230,6212,3924270
945,4068,3766690,6212,3924730
945,4068,3767690,6212,3925730
945,4068,3768690,6212,3926730
946,4076,3769690,6212,3927730
946,4076,3769690,6212,3927730
946,4076,3770340,6212,3928380
946,4076,3771340,6212,3929380
946,4076,3772150,6212,3930190
946,4076,3773150,6212,3931190
946,4076,3773620,6212,3931660
946,4076,3774620,6212,3932660
946,4076,3775430,6212,3933470
946,4076,3775430,6212,3934470
946,4076,3776430,6212,3935470
946,4076,3776700,6212,3935740
946,4076,3777170,6212,3936210
947,4084,3777980,6212,3937020
947,4084,3777980,6212,3937020
947,4084,3778980,6212,3938020
947,4084,3779980,6212,3939020
947,4084,3779980,6212,3939020
947,4084,3780450,6212,3939490
947,4084,3781450,6212,3940490
947,4084,3782450,6212,3941490
947,4084,3783450,6212,3942490
947,4084,3783920,6212,3942960
947,4084,3784920,6212,3943960
947,4084,3785390,6212,3944430
947,4084,3785390,6212,3944900
948,4092,3786390,6212,3945900
948,4092,3787390,6212,3946900
948,4092,3788390,6212,3947900
948,4092,3788710,6212,3948220
948,4092,3788760,6212,3948270
948,4092,3789220,6212,3948730
948,4092,3789870,6212,3949380
948,4092,3790340,6212,3949850
948,4092,3790930,6212,3950440
948,4092,3791300,6212,3950810
948,4092,3792300,6212,3951810
949,4100,3793300,6212,3952810
949,4100,3793760,6212,3953270
949,4100,3794230,6212,3953740
949,4100,3794690,6212,3954200
949,4100,3794690,6212,3955200
949,4100,3795280,6212,3955790
949,4100,3795280,6212,3956260
949,4100,3795750,6212,3956730
949,4100,3795750,6212,3956730
949,4100,3796750,6212,3957730
949,4100,3797100,6212,3958080
949,4100,3797910,6212,3958890
949,4100,3797960,6212,3958940
949,4100,3798960,6212,3959940
950,4108,3799960,6212,3960940
950,4108,3800960,6212,3961940
950,4108,3802960,6212,3963940
950,4108,3803430,6212,3964410
950,4108,3804430,6212,3965410
950,4108,3805240,6212,3966220
950,4108,3806050,6212,3967030
950,4108,3806860,6212,3967840
951,4116,3807670,6212,3968650
951,4116,3808670,6212,3969650
951,4116,3808670,6212,3969650
951,4116,3809480,6212,3970460
951,4116,3809480,6212,3970460
951,4116,3810480,6212,3971460
951,4116,3811130,6212,3972110
951,4116,3811360,6212,3972340
951,4116,3812360,6212,3973340
951,4116,3812360,6212,3973340
951,4116,3812580,6212,3973560
951,4116,3813390,6212,3974370
952,4124,3814390,6212,3975370
952,4124,3815390,6212,3976370
952,4124,3816200,6212,3977180
952,4124,3817200,6212,3978180
952,4124,3817670,6212,3978650
952,4124,3818670,6212,3979650
952,4124,3819260,6212,3980240
952,4124,3819260,6212,3980240
952,4124,3820260,6212,3981240
952,4124,3821070,6212,3982050
952,4124,3821070,6212,3982510
953,4132,3822070,6212,3983510
953,4132,3822880,6212,3984320
953,4132,3824880,6212,3986320
953,4132,3825880,6212,3987320
953,4132,3826880,6212,3988320
953,4132,3826880,6212,3988320
953,4132,3827880,6212,3989320
953,4132,3828880,6212,3990320
953,4132,3828880,6212,3991320
954,4140,3829880,6212,3992320
954,4140,3830880,6212,3993320
954,4140,3831200,6212,3993640
954,4140,3831670,6212,3994110
954,4140,3832670,6212,3995110
954,4140,3833480,6212,3995920
954,4140,3833480,6212,3995920
954,4140,3834290,6212,3996730
954,4140,3834760,6212,3997200
954,4140,3835230,6212,3997670
954,4140,3835460,6212,3997900
954,4140,3835930,6212,3998370
954,4140,3835930,6212,3998370
955,4148,3836930,6212,3999370
956,4156,3844930,6212,4007370
956,4156,3844930,6212,4008020
956,4156,3845930,6212,4009020
956,4156,3845930,6212,4009020
956,4156,3846740,6212,4009830
956,4156,3847740,6212,4010830
956,4156,3847900,6212,4010990
956,4156,3848710,6212,4011800
956,4156,3849520,6212,4012610
956,4156,3849520,6212,4013080
956,4156,3849990,6212,4013550
956,4156,3849990,6212,4014360
956,4156,3850800,6212,4015170
956,4156,3850800,6212,4016170
956,4156,3851800,6212,4017170
956,4156,3852120,6212,4017490
957,4164,3853120,6212,4018490
957,4164,3854120,6212,4019490
957,4164,3854590,6212,4019960
957,4164,3855590,6212,4020960
957,4164,3855590,6212,4021770
957,4164,3856590,6212,4022770
957,4164,3857590,6212,4023770
957,4164,3858590,6212,4024770
957,4164,3859590,6212,4025770
958,4172,3860140,6212,4026320
959,4180,3861140,6212,4027320
959,4180,3861140,6212,4027320
959,4180,3861470,6212,4027650
959,4180,3862470,6212,4028650
959,4180,3862470,6212,4028650
959,4180,3862790,6212,4028970
959,4180,3862790,6212,4028970
959,4180,3863260,6212,4029440
959,4180,3863720,6212,4029900
959,4180,3864720,6212,4030900
959,4180,3865720,6212,4031900
959,4180,3865950,6212,4032130
959,4180,3866950,6212,4033130
959,4180,3867950,6212,4034130
959,4180,3868420,6212,4034600
959,4180,3869420,6212,4035600
959,4180,3870420,6212,4036600
959,4180,3870740,6212,4036920
959,4180,3871740,6212,4037920
959,4180,3872740,6212,4038920
959,4180,3873740,6212,4039920
959,4180,3874740,6212,4040920
959,4180,3874740,6212,4040920
960,4188,3875740,6212,4041920
960,4188,3876740,6212,4042920
960,4188,3877740,6212,4043920
960,4188,3878740,6212,4044920
960,4188,3879740,6212,4045920
960,4188,3880740,6212,4046920
960,4188,3880740,6212,4046920
960,4188,3881740,6212,4047920
960,4188,3881740,6212,4048380
960,4188,3881740,6212,4049030
961,4196,3882740,6212,4050030
961,4196,3883550,6212,4050840
961,4196,3884020,6212,4051310
961,4196,3885020,6212,4052310
961,4196,3885480,6212,4052770
961,4196,3885480,6212,4053240
961,4196,3885480,6212,4053240
961,4196,3885950,6212,4053710
961,4196,3886950,6212,4054710
961,4196,3887950,6212,4055710
962,4204,3891950,6212,4059710
962,4204,3892950,6212,4060710
962,4204,3893950,6212,4061710
962,4204,3894950,6212,4062710
962,4204,3895950,6212,4063710
962,4204,3895950,6212,4063710
962,4204,3896060,6212,4063820
962,4204,3897060,6212,4064820
963,4212,3898060,6212,4065820
963,4212,3898530,6212,4066290
963,4212,3898690,6212,4066450
963,4212,3899150,6212,4066910
963,4212,3899150,6212,4066910
963,4212,3900150,6212,4067910
963,4212,3900150,6212,4068070
963,4212,3901150,6212,4069070
963,4212,3901150,6212,4070070
963,4212,3901150,6212,4071070
963,4212,3902150,6212,4072070
963,4212,3903150,6212,4073070
963,4212,3904150,6212,4074070
963,4212,3904960,6212,4074880
964,4220,3905770,6212,4075690
964,4220,3906770,6212,4076690
964,4220,3906770,6212,4076690
964,4220,3907580,6212,4077500
964,4220,3907580,6212,4077970
964,4220,3907810,6212,4078200
964,4220,3908810,6212,4079200
964,4220,3909620,6212,4080010
964,4220,3910620,6212,4081010
964,4220,3911620,6212,4082010
964,4220,3911940,6212,4082330
965,4228,3912940,6212,4083330
965,4228,3913590,6212,4083980
965,4228,3913590,6212,4083980
965,4228,3914590,6212,4084980
965,4228,3915590,6212,4085980
965,4228,3916590,6212,4086980
965,4228,3916590,6212,4086980
965,4228,3917400,6212,4087790
965,4228,3918400,6212,4088790
965,4228,3919050,6212,4089440
965,4228,3920050,6212,4090440
966,4236,3920700,6212,4091090
966,4236,3920700,6212,4091320
966,4236,3921700,6212,4092320
966,4236,3922170,6212,4092790
966,4236,3922170,6212,4092790
966,4236,3923170,6212,4093790
966,4236,3924170,6212,4094790
966,4236,3925170,6212,4095790
966,4236,3925540,6212,4096160
966,4236,3926540,6212,4097160
967,4244,3927540,6212,4098160
967,4244,3928540,6212,4099160
967,4244,3929540,6212,4100160
967,4244,3929760,6212,4100380
967,4244,3930760,6212,4101380
967,4244,3930760,6212,4101380
967,4244,3931760,6212,4102380
967,4244,3931760,6212,4102380
967,4244,3932350,6212,4102970
967,4244,3933350,6212,4103970
967,4244,3934350,6212,4104970
967,4244,3935350,6212,4105970
968,4252,3936350,6212,4106970
968,4252,3937350,6212,4107970
968,4252,3938350,6212,4108970
968,4252,3938350,6212,4108970
968,4252,3939350,6212,4109970
968,4252,3940350,6212,4110970
968,4252,3941350,6212,4111970
968,4252,3942350,6212,4112970
968,4252,3943350,6212,4113970
969,4260,3944350,6212,4114970
969,4260,3945350,6212,4115970
969,4260,3945820,6212,4116440
969,4260,3946820,6212,4117440
969,4260,3947470,6212,4118090
969,4260,3948060,6212,4118680
969,4260,3948530,6212,4119150
969,4260,3949530,6212,4120150
969,4260,3950340,6212,4120960
970,4268,3951340,6212,4121960
970,4268,3952340,6212,4122960
970,4268,3953340,6212,4123960
970,4268,3954150,6212,4124770
970,4268,3955150,6212,4125770
970,4268,3955150,6212,4125770
970,4268,3956150,6212,4126770
970,4268,3956150,6212,4134770
970,4268,3957150,6212,4135770
970,4268,3957150,6212,4135770
970,4268,3958150,6212,4136770
971,4276,3959150,6212,4137770
971,4276,3959420,6212,4138040
971,4276,3960420,6212,4139040
971,4276,3960420,6212,4139040
971,4276,3960420,6212,4139040
971,4276,3961420,6212,4140040
971,4276,3961420,6212,4140040
971,4276,3962420,6212,4141040
971,4276,3963420,6212,4142040
971,4276,3963420,6212,4143040
971,4276,3964420,6212,4144040
971,4276,3965420,6212,4145040
971,4276,3966420,6212,4146040
972,4284,3967420,6212,4147040
972,4284,3968420,6212,4148040
972,4284,3968750,6212,4148370
972,4284,3969750,6212,4149370
972,4284,3970750,6212,4150370
972,4284,3971750,6212,4151370
972,4284,3971750,6212,4152180
972,4284,3972750,6212,4153180
972,4284,3973220,6212,4153650
972,4284,3973220,6212,4153650
972,4284,3974220,6212,4154650
973,4292,3975220,6212,4155650
973,4292,3975220,6212,4155650
973,4292,3975690,6212,4156120
973,4292,3976160,6212,4156590
973,4292,3976160,6212,4156590
973,4292,3976630,6212,4157060
973,4292,3977440,6212,4157870
973,4292,3977910,6212,4158340
973,4292,3978380,6212,4158810
973,4292,3979380,6212,4159810
973,4292,3980190,6212,4160620
973,4292,3980190,6212,4160620
973,4292,3980660,6212,4161090
973,4292,3981660,6212,4162090
974,4300,3981980,6212,4162410
974,4300,3982980,6212,4163410
974,4300,3983450,6212,4163880
974,4300,3984450,6212,4164880
974,4300,3984920,6212,4165350
974,4300,3985920,6212,4166350
974,4300,3986390,6212,4166820
974,4300,3986620,6212,4167050
974,4300,3987620,6212,4168050
974,4300,3987620,6212,4168050
975,4308,3988620,6212,4169050
975,4308,3989620,6212,4170050
975,4308,3990620,6212,4171050
975,4308,3990620,6212,4171640
975,4308,3991620,6212,4172640
975,4308,3991940,6212,4172960
975,4308,3992750,6212,4173770
975,4308,3992750,6212,4174770
975,4308,3993220,6212,4175240
975,4308,3994220,6212,4176240
975,4308,3995220,6212,4177240
975,4308,3995220,6212,4177240
976,4316,3995690,6212,4177710
976,4316,3996160,6212,4178180
976,4316,3996160,6212,4178180
976,4316,3996970,6212,4178990
976,4316,3997780,6212,4179800
976,4316,3998250,6212,4180270
976,4316,3998250,6212,4180270
976,4316,3999250,6212,4181270
976,4316,3999250,6212,4181270
976,4316,3999720,6212,4181740
976,4316,4000720,6212,4182740
976,4316,4000720,6212,4182740
976,4316,4000720,6212,4182740
976,4316,4001530,6212,4183550
976,4316,4002180,6212,4184200
977,4324,4003180,6212,4185200
977,4324,4004180,6212,4186200
977,4324,4004650,6212,4186670
977,4324,4005650,6212,4187670
977,4324,4006650,6212,4188670
977,4324,4006650,6212,4188670
977,4324,4007120,6212,4189140
977,4324,4007930,6212,4189950
977,4324,4008930,6212,4190950
977,4324,4008930,6212,4190950
977,4324,4009930,6212,4191950
978,4332,4010930,6212,4192950
978,4332,4011930,6212,4193950
978,4332,4011930,6212,4193950
978,4332,4012930,6212,4194950
978,4332,4013930,6212,4195950
978,4332,4014250,6212,4196270
978,4332,4015250,6212,4197270
978,4332,4015250,6212,4197270
978,4332,4016250,6212,4198270
978,4332,4017060,6212,4199080
978,4332,4017060,6212,4199080
978,4332,4018060,6212,4200080
978,4332,4018060,6212,4200540
979,4340,4019060,6212,4201540
979,4340,4019060,6212,4202540
979,4340,4020060,6212,4203540
979,4340,4020060,6212,4203540
979,4340,4020060,6212,4203540
979,4340,4021060,6212,4204540
979,4340,4021710,6212,4205190
979,4340,4022710,6212,4206190
979,4340,4022710,6212,4207190
979,4340,4023180,6212,4207660
979,4340,4024180,6212,4208660
979,4340,4024990,6212,4209470
980,4348,4025640,6212,4210120
980,4348,4025860,6212,4210340
980,4348,4026860,6212,4211340
980,4348,4027860,6212,4212340
980,4348,4027860,6212,4213340
980,4348,4028020,6212,4213500
980,4348,4029020,6212,4214500
980,4348,4029670,6212,4215150
980,4348,4029670,6212,4215150
980,4348,4030480,6212,4215960
980,4348,4030950,6212,4216430
980,4348,4031950,6212,4217430
980,4348,4032950,6212,4218430
981,4356,4033950,6212,4219430
981,4356,4034950,6212,4220430
981,4356,4035270,6212,4220750
981,4356,4036270,6212,4221750
981,4356,4037080,6212,4222560
981,4356,4038080,6212,4223560
981,4356,4039080,6212,4224560
981,4356,4040080,6212,4225560
982,4364,4040550,6212,4226030
982,4364,4041550,6212,4227030
982,4364,4042550,6212,4228030
982,4364,4042770,6212,4228250
982,4364,4043240,6212,4228720
982,4364,4043710,6212,4229190
982,4364,4044170,6212,4229650
982,4364,4044170,6212,4229650
982,4364,4045170,6212,4230650
982,4364,4046170,6212,4231650
982,4364,4046170,6212,4231650
982,4364,4046720,6212,4232200
983,4372,4047370,6212,4232850
983,4372,4048180,6212,4233660
983,4372,4049180,6212,4234660
983,4372,4049640,6212,4235120
983,4372,4050640,6212,4236120
983,4372,4051640,6212,4237120
983,4372,4051800,6212,4237280
983,4372,4051800,6212,4237280
983,4372,4052610,6212,4238090
983,4372,4053610,6212,4239090
983,4372,4054070,6212,4239550
983,4372,4054880,6212,4240360
984,4380,4055880,6212,4241360
984,4380,4056880,6212,4242360
984,4380,4057690,6212,4243170
984,4380,4058690,6212,4244170
984,4380,4058690,6212,4244490
984,4380,4059690,6212,4245490
984,4380,4060690,6212,4246490
984,4380,4061340,6212,4247140
984,4380,4062340,6212,4248140
984,4380,4062340,6212,4249140
985,4388,4063340,6212,4250140
985,4388,4063340,6212,4250460
985,4388,4063810,6212,4250930
985,4388,4064620,6212,4251740
985,4388,4065430,6212,4252550
985,4388,4066240,6212,4253360
985,4388,4067050,6212,4254170
985,4388,4067050,6212,4254170
985,4388,4067280,6212,4254400
985,4388,4068280,6212,4255400
985,4388,4068750,6212,4255870
985,4388,4068750,6212,4255870
985,4388,4069750,6212,4256870
986,4396,4070750,6212,4257870
986,4396,4071400,6212,4258520
986,4396,4071720,6212,4258840
986,4396,4072530,6212,4259650
986,4396,4073530,6212,4260650
986,4396,4073530,6212,4260650
986,4396,4074530,6212,4261650
986,4396,4075340,6212,4262460
986,4396,4076340,6212,4263460
986,4396,4076340,6212,4264460
986,4396,4076340,6212,4264460
986,4396,4077340,6212,4265460
987,4404,4078340,6212,4266460
987,4404,4079340,6212,4267460
987,4404,4080340,6212,4268460
987,4404,4080660,6212,4268780
987,4404,4081470,6212,4269590
987,4404,4081790,6212,4269910
987,4404,4081790,6212,4270910
987,4404,4082790,6212,4271910
987,4404,4083600,6212,4272720
987,4404,4084070,6212,4273190
988,4412,4085070,6212,4274190
988,4412,4086070,6212,4275190
988,4412,4086390,6212,4275510
988,4412,4087390,6212,4276510
988,4412,4087860,6212,4276980
988,4412,4088860,6212,4277980
988,4412,4089860,6212,4278980
988,4412,4090860,6212,4279980
988,4412,4090860,6212,4279980
988,4412,4091860,6212,4280980
989,4420,4092860,6212,4281980
989,4420,4093330,6212,4282450
989,4420,4094330,6212,4283450
989,4420,4094980,6212,4284100
989,4420,4095790,6212,4284910
989,4420,4096790,6212,4285910
989,4420,4096790,6212,4285910
989,4420,4096790,6212,4285910
989,4420,4097790,6212,4286910
989,4420,4098600,6212,4287720
989,4420,4099410,6212,4288530
989,4420,4099730,6212,4288850
990,4428,4100730,6212,4289850
990,4428,4100730,6212,4289850
990,4428,4101190,6212,4290310
990,4428,4101190,6212,4290310
990,4428,4102190,6212,4291310
990,4428,4102660,6212,4291780
990,4428,4103470,6212,4292590
990,4428,4104470,6212,4293590
990,4428,4105280,6212,4294400
990,4428,4106280,6212,4295400
990,4428,4107280,6212,4296400
990,4428,4107280,6212,4296400
991,4436,4108280,6212,4297400
991,4436,4109280,6212,4298400
991,4436,4109280,6212,4298400
991,4436,4110280,6212,4299400
991,4436,4111280,6212,4300400
991,4436,4112280,6212,4301400
991,4436,4112280,6212,4301400
991,4436,4112280,6212,4301400
991,4436,4113280,6212,4302400
991,4436,4114280,6212,4303400
991,4436,4114280,6212,4303400
991,4436,4115280,6212,4304400
991,4436,4115280,6212,4305050
991,4436,4116280,6212,4306050
992,4444,4117280,6212,4307050
992,4444,4118280,6212,4308050
992,4444,4119280,6212,4309050
992,4444,4119280,6212,4309050
992,4444,4120280,6212,4310050
992,4444,4121280,6212,4311050
992,4444,4122280,6212,4312050
992,4444,4123090,6212,4312860
992,4444,4123090,6212,4312860
992,4444,4124090,6212,4313860
993,4452,4124900,6212,4314670
993,4452,4125900,6212,4315670
993,4452,4126900,6212,4316670
993,4452,4127900,6212,4317670
993,4452,4128900,6212,4318670
993,4452,4129220,6212,4318990
993,4452,4129220,6212,4319990
993,4452,4130030,6212,4320800
993,4452,4131030,6212,4321800
993,4452,4132030,6212,4322800
994,4460,4133030,6212,4323800
994,4460,4134030,6212,4324800
994,4460,4135030,6212,4325800
994,4460,4136030,6212,4326800
994,4460,4136350,6212,4327120
995,4468,4144350,6212,4335120
995,4468,4144820,6212,4335590
995,4468,4145040,6212,4335810
995,4468,4146040,6212,4336810
996,4476,4154040,6212,4344810
996,4476,4155040,6212,4345810
997,4484,4163040,6212,4353810
998,4492,4164040,6212,4354810
998,4492,4164040,6212,4355810
998,4492,4164360,6212,4356130
998,4492,4164360,6212,4357130
998,4492,4164360,6212,4357130
998,4492,4165360,6212,4358130
998,4492,4165830,6212,4358600
998,4492,4166300,6212,4359070
998,4492,4166770,6212,4359540
998,4492,4167580,6212,4360350
998,4492,4168580,6212,4361350
998,4492,4169580,6212,4362350
998,4492,4170060,6212,4362830
998,4492,4170870,6212,4363640
999,4500,4171870,6212,4364640
999,4500,4172870,6212,4365640
999,4500,4173870,6212,4366640
999,4500,4174680,6212,4367450
999,4500,4175680,6212,4368450
999,4500,4176330,6212,4369100
999,4500,4176980,6212,4369750
999,4500,4177980,6212,4370750
1000,4508,4178980,6212,4371750
1000,4508,4179980,6212,4372750
1000,4508,4180980,6212,4373750
1000,4508,4181450,6212,4374220
1000,4508,4182450,6212,4375220
1000,4508,4183450,6212,4376220
1000,4508,4184260,6212,4377030
1000,4508,4184260,6212,4377030
1000,4508,4184580,6212,4377350
1000,4508,4184900,6212,4377670
1000,4508,4185490,6212,4378260
1000,4508,4185710,6212,4378480
1000,4508,4186710,6212,4379480
1000,4508,4186940,6212,4379710
1001,4516,4187940,6212,4380710
1001,4516,4188940,6212,4381710
1001,4516,4188940,6212,4381710
1001,4516,4189940,6212,4382710
1001,4516,4190940,6212,4383710
1001,4516,4191940,6212,4384710
1001,4516,4192940,6212,4385710
1001,4516,4193750,6212,4386520
1001,4516,4194750,6212,4387520
1002,4524,4195750,6212,4388520
1002,4524,4196080,6212,4388850
1002,4524,4196080,6212,4389660
1002,4524,4196890,6212,4390470
1002,4524,4197890,6212,4391470
1002,4524,4197890,6212,4391470
1002,4524,4198890,6212,4392470
1002,4524,4199360,6212,4392940
1002,4524,4200170,6212,4393750
1002,4524,4200640,6212,4394220
1002,4524,4200640,6212,4395220
1002,4524,4200960,6212,4395540
1002,4524,4201770,6212,4396350
1002,4524,4201770,6212,4397160
1002,4524,4201930,6212,4397320
1003,4532,4202930,6212,4398320
1003,4532,4203580,6212,4398970
1003,4532,4203580,6212,4399200
1003,4532,4203900,6212,4399520
1003,4532,4203900,6212,4400520
1003,4532,4204130,6212,4400750
1003,4532,4204940,6212,4401560
1003,4532,4205940,6212,4402560
