ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
588016.66,24.41,11.06,363040.42,15.07
587868.18,24.41,11.07,363262.61,15.08
587840.01,24.42,11.08,363246.71,15.09
587880.24,24.43,11.09,363163.14,15.09
587506.41,24.42,11.08,363144.95,15.09
587357.94,24.42,11.08,363267.34,15.11
587151.07,24.42,11.07,363100.86,15.1
587436.43,24.43,11.09,363026.23,15.1
587287.96,24.44,11.09,362917.67,15.1
587139.48,24.44,11.1,363336.74,15.13
586991.01,24.45,11.1,363348.98,15.13
586842.54,24.45,11.11,363379.83,15.14
585775.07,24.49,11.14,363162.05,15.18
586073.76,24.51,11.16,363165.38,15.19
585798.84,24.5,11.15,362994.53,15.18
586084.2,24.51,11.17,362888.95,15.18
585935.73,24.52,11.18,363070.75,15.19
585935.73,24.52,11.18,363070.75,15.19
585787.25,24.52,11.18,363011.75,15.2
585638.78,24.53,11.18,362916.6,15.2
585511.54,24.53,11.19,362952.83,15.21
585511.54,24.53,11.19,362952.83,15.21
585483.36,24.54,11.2,362892.78,15.21
585509.09,24.54,11.2,362922.86,15.21
585482.3,24.55,11.21,364002.41,15.26
585189.52,24.54,11.2,363648.74,15.25
585189.52,24.54,11.2,363648.74,15.25
585017.44,24.55,11.2,363269.78,15.24
585017.44,24.55,11.2,363269.78,15.24
585302.8,24.56,11.22,363210.24,15.24
585302.8,24.56,11.22,363210.24,15.24
585534.9,24.58,11.23,363385.24,15.25
585386.43,24.58,11.24,363266.88,15.25
585237.96,24.59,11.24,363171.3,15.26
585244.44,24.59,11.24,363172.73,15.26
585244.44,24.59,11.24,363172.73,15.26
585244.44,24.59,11.24,363172.73,15.26
585244.44,24.59,11.24,363172.73,15.26
585095.97,24.59,11.25,363721.38,15.29
584947.5,24.59,11.25,363524.04,15.28
584799.03,24.6,11.26,363791.94,15.3
584770.85,24.61,11.26,363774.95,15.31
584622.38,24.61,11.27,363674.7,15.31
584622.38,24.61,11.27,363674.7,15.31
584473.91,24.62,11.27,363798.12,15.32
584325.44,24.62,11.28,363716.61,15.33
584176.96,24.62,11.28,363627.96,15.33
584028.49,24.63,11.29,363612.61,15.33
583922.86,24.63,11.29,363870.76,15.35
583894.68,24.64,11.3,363863.51,15.36
583894.68,24.64,11.3,363863.51,15.36
583703.37,24.65,11.3,363566.9,15.35
583319.54,24.63,11.29,363322.24,15.34
583171.07,24.64,11.3,363205.72,15.35
583022.6,24.64,11.3,363384.63,15.36
582874.13,24.65,11.3,363529.32,15.37
582725.66,24.65,11.31,363458.93,15.38
582435.08,24.64,11.3,363165.14,15.37
582235.88,24.64,11.29,362992.8,15.36
582542.47,24.65,11.31,362847.18,15.36
582326.39,24.65,11.3,362630.45,15.35
582943.84,24.68,11.34,363930.28,15.41
582915.66,24.69,11.35,363923.02,15.41
583201.02,24.71,11.36,363822.07,15.41
583201.02,24.71,11.36,363799.5,15.41
582618.26,24.69,11.35,363080.19,15.39
582618.26,24.69,11.35,363080.19,15.39
582469.79,24.7,11.35,363250.27,15.4
582469.79,24.7,11.35,363250.27,15.4
582321.32,24.7,11.36,363203.63,15.41
582172.85,24.7,11.36,363153.05,15.41
581806.16,24.69,11.35,362790.93,15.4
581678.92,24.7,11.36,363791.44,15.45
581740.76,24.71,11.37,363419.54,15.44
581612.4,24.72,11.37,363283.37,15.44
581321.83,24.71,11.36,363095.05,15.43
581293.65,24.72,11.37,363120.62,15.44
580996.78,24.71,11.36,362935.31,15.43
581290.33,24.72,11.38,362965.09,15.44
581290.33,24.72,11.38,362965.09,15.44
581141.86,24.73,11.38,362858.68,15.44
580993.39,24.73,11.39,362760.23,15.44
580621.37,24.72,11.38,364024.5,15.5
580462.66,24.72,11.37,363865.59,15.49
580442.7,24.73,11.38,363619.4,15.49
581034.31,24.76,11.42,364202.97,15.52
581439.96,24.78,11.44,364226.31,15.53
581442.56,24.78,11.44,364227.8,15.53
581294.09,24.79,11.44,364084.87,15.53
581337.77,24.8,11.45,363652.71,15.51
581189.3,24.8,11.46,363858.7,15.53
581040.83,24.8,11.46,363705.61,15.53
580892.36,24.81,11.46,363764.14,15.54
580896.25,24.81,11.46,363791.81,15.54
580554.26,24.8,11.45,365074.39,15.59
580075.04,24.79,11.44,364636.63,15.58
581090.19,24.84,11.49,364940.37,15.6
580947.79,24.84,11.5,364554.44,15.59
580919.61,24.85,11.51,364537.45,15.59
580771.14,24.85,11.51,364427.22,15.6
580480.56,24.85,11.5,364123.3,15.59
580332.09,24.85,11.51,364296.83,15.6
580625.64,24.87,11.52,364159.86,15.6
580477.17,24.87,11.53,364089.97,15.6
580477.17,24.87,11.53,364228.56,15.61
580328.7,24.88,11.53,364841.81,15.64
580133.21,24.87,11.53,364656.94,15.63
580603.47,24.9,11.56,365072.02,15.66
580603.47,24.9,11.56,365072.02,15.66
580630.49,24.9,11.56,365093.05,15.66
580602.31,24.91,11.57,365118.62,15.67
580453.84,24.92,11.57,365035.5,15.67
580305.37,24.92,11.58,364950.46,15.67
580156.89,24.92,11.58,365265.68,15.69
579998.19,24.92,11.58,365106.77,15.69
580450.34,24.94,11.6,365495.72,15.71
580164.01,24.95,11.61,365560.35,15.72
579164.01,24.92,11.57,364560.35,15.69
578494.8,24.9,11.56,364014.78,15.67
578397.31,24.91,11.56,363814.79,15.67
578369.14,24.92,11.57,363840.35,15.67
578218.23,24.91,11.57,363726.98,15.67
578069.76,24.92,11.57,363628.41,15.67
577921.29,24.92,11.58,363558.82,15.68
578099.69,24.94,11.59,363697.65,15.69
578099.69,24.94,11.59,363697.65,15.69
577951.22,24.94,11.6,363575.18,15.69
577802.75,24.94,11.6,363518.97,15.69
577531.43,24.94,11.59,363228.36,15.68
577393.57,24.94,11.6,363682.71,15.71
577423.19,24.95,11.61,363687.83,15.72
577583.72,24.97,11.62,363725.65,15.72
577435.25,24.97,11.63,363630.62,15.72
577475.48,24.98,11.64,363550.95,15.73
577327.01,24.99,11.64,363648.62,15.74
577178.54,24.99,11.65,363570.2,15.74
577030.06,24.99,11.65,363509.92,15.75
576881.59,25.0,11.66,363973.09,15.77
576921.83,25.01,11.67,364024.55,15.78
576893.65,25.02,11.68,364050.12,15.79
576745.18,25.02,11.68,363941.11,15.79
576745.18,25.02,11.68,363941.11,15.79
576596.71,25.03,11.68,364017.64,15.8
576448.23,25.03,11.69,363921.63,15.8
576448.23,25.03,11.69,363921.63,15.8
576299.76,25.04,11.69,363851.88,15.81
576151.29,25.04,11.7,363979.84,15.82
576002.82,25.05,11.7,363939.09,15.82
575854.35,25.05,11.71,363806.77,15.83
575826.17,25.06,11.72,363796.32,15.83
575677.7,25.06,11.72,363702.81,15.84
575529.23,25.07,11.73,363793.58,15.85
575822.78,25.09,11.74,363716.07,15.85
575674.31,25.09,11.75,363649.65,15.85
575525.83,25.1,11.75,363946.07,15.87
575566.07,25.11,11.76,364040.25,15.88
575567.36,25.11,11.76,364048.41,15.88
575607.6,25.12,11.77,364235.43,15.89
575334.42,25.11,11.77,364141.41,15.89
575306.24,25.12,11.78,364148.94,15.9
575346.47,25.13,11.79,364077.36,15.9
575198.0,25.13,11.79,364141.57,15.91
574901.06,25.14,11.8,363974.72,15.92
574925.49,25.14,11.8,364019.91,15.92
574965.72,25.15,11.81,364309.75,15.94
574817.25,25.16,11.82,364331.44,15.95
575049.35,25.18,11.83,364720.23,15.97
575021.17,25.19,11.84,364706.95,15.97
574872.7,25.19,11.85,364611.3,15.98
574724.23,25.19,11.85,364766.59,15.99
574404.23,25.18,11.84,364446.59,15.98
574697.78,25.2,11.86,364309.15,15.98
574738.01,25.21,11.87,364238.54,15.98
574589.54,25.22,11.87,365202.58,16.03
574451.68,25.22,11.88,364645.91,16.01
574170.77,25.22,11.87,364430.67,16.0
573920.58,25.22,11.87,364440.67,16.01
574326.23,25.24,11.89,364462.91,16.02
574035.66,25.23,11.89,364115.58,16.0
573887.19,25.23,11.89,363973.75,16.0
573738.72,25.24,11.89,364165.48,16.02
573590.25,25.24,11.9,364048.34,16.02
573355.05,25.24,11.89,364305.28,16.03
573355.05,25.24,11.89,364305.28,16.03
573206.58,25.24,11.9,364071.23,16.03
573210.33,25.24,11.9,364076.97,16.03
573211.63,25.24,11.9,364078.68,16.03
573063.16,25.25,11.9,364006.21,16.04
572957.52,25.25,11.91,364365.22,16.06
572954.92,25.26,11.92,364270.29,16.06
572926.74,25.27,11.93,364256.91,16.07
572778.27,25.28,11.93,364153.4,16.07
572818.5,25.29,11.94,364130.55,16.07
572670.03,25.29,11.95,364231.73,16.09
572955.39,25.31,11.97,364166.57,16.09
572806.92,25.31,11.97,364098.17,16.09
572658.45,25.32,11.97,364655.98,16.12
572184.86,25.34,12.0,364588.21,16.15
572036.39,25.35,12.0,364550.9,16.15
570968.91,25.39,12.05,364333.12,16.2
570968.91,25.39,12.05,364333.12,16.2
570820.44,25.39,12.05,364263.01,16.2
570671.97,25.4,12.05,364422.58,16.22
570523.5,25.4,12.06,364297.82,16.22
570375.03,25.41,12.06,364183.11,16.22
570535.55,25.42,12.08,364220.92,16.23
570387.08,25.43,12.09,364125.89,16.23
570238.61,25.43,12.09,364043.37,16.24
570090.14,25.44,12.09,364182.75,16.25
569941.67,25.44,12.1,364070.16,16.25
569793.2,25.45,12.1,364002.27,16.26
569795.79,25.45,12.1,364068.19,16.26
569836.02,25.46,12.12,364052.0,16.26
569693.89,25.46,12.11,363966.18,16.26
569734.12,25.47,12.12,364509.22,16.29
569705.94,25.48,12.13,364524.17,16.3
569705.94,25.48,12.13,364524.17,16.3
569705.94,25.48,12.13,364524.17,16.3
569705.94,25.48,12.13,364526.5,16.3
569557.47,25.48,12.14,364428.11,16.3
569409.0,25.49,12.14,364586.72,16.32
569784.15,25.51,12.16,364426.12,16.31
569469.1,25.5,12.15,364357.07,16.31
569754.46,25.52,12.17,365203.61,16.36
569754.46,25.52,12.17,365203.61,16.36
569627.22,25.52,12.18,365222.01,16.36
569599.04,25.53,12.19,365214.75,16.37
569438.22,25.53,12.18,364515.24,16.34
569289.74,25.53,12.19,364394.94,16.34
569145.57,25.54,12.19,364946.07,16.38
569095.84,25.54,12.2,364772.05,16.37
568947.36,25.55,12.21,365051.1,16.39
569232.72,25.57,12.22,364894.08,16.39
569272.96,25.58,12.24,364803.42,16.39
568899.13,25.57,12.22,364730.69,16.39
568750.65,25.57,12.23,365202.42,16.42
568703.9,25.58,12.24,365096.39,16.42
568675.72,25.59,12.25,365059.73,16.43
569002.86,25.61,12.27,365513.49,16.45
568854.38,25.62,12.27,365523.98,16.46
568705.91,25.62,12.28,365418.81,16.46
568557.44,25.62,12.28,365409.03,16.47
568319.61,25.62,12.27,365115.94,16.46
568604.97,25.64,12.29,365096.67,16.46
568456.49,25.64,12.3,365553.75,16.49
568308.02,25.65,12.3,365380.25,16.49
568310.68,25.65,12.3,365382.97,16.49
568489.08,25.66,12.32,365677.16,16.51
567421.61,25.71,12.36,365459.38,16.56
566948.02,25.73,12.39,365391.61,16.58
566988.25,25.74,12.4,365293.16,16.59
566617.6,25.73,12.39,365052.8,16.58
566657.84,25.74,12.4,365259.44,16.59
566509.36,25.75,12.4,365021.99,16.59
566360.89,25.75,12.41,365375.38,16.61
566766.55,25.78,12.43,365397.61,16.62
566618.08,25.78,12.44,365297.17,16.62
566469.6,25.79,12.44,365414.22,16.63
566321.13,25.79,12.45,365335.13,16.64
566172.66,25.8,12.45,365232.28,16.64
566212.89,25.81,12.46,365209.7,16.65
566064.42,25.81,12.47,365748.11,16.68
566064.42,25.81,12.47,365748.11,16.68
565701.21,25.8,12.46,365441.79,16.67
565730.83,25.81,12.47,365552.01,16.68
565891.35,25.83,12.49,365589.83,16.69
565742.88,25.83,12.49,365494.8,16.69
565594.41,25.84,12.5,365412.27,16.69
565445.94,25.84,12.5,365611.4,16.71
565445.94,25.84,12.5,365655.9,16.71
565297.47,25.85,12.51,365479.87,16.71
565149.0,25.85,12.51,365491.91,16.72
565444.97,25.87,12.53,366135.17,16.75
565311.87,25.88,12.54,366003.39,16.76
565283.69,25.89,12.55,365951.33,16.76
565135.22,25.9,12.55,365875.83,16.76
565135.22,25.9,12.55,365860.48,16.76
564986.75,25.9,12.56,365993.44,16.78
564838.28,25.91,12.56,365915.86,16.78
564838.28,25.91,12.56,365915.86,16.78
564689.81,25.91,12.57,365837.42,16.79
564481.62,25.9,12.56,365642.18,16.78
564333.15,25.91,12.57,365678.39,16.79
564033.09,25.9,12.56,365373.6,16.78
564033.09,25.9,12.56,365345.53,16.78
564420.17,25.92,12.58,365527.42,16.79
564420.17,25.92,12.58,365527.42,16.79
564021.65,25.91,12.57,365152.77,16.77
564517.09,25.94,12.59,365168.32,16.78
564368.62,25.94,12.6,365035.44,16.78
564220.15,25.95,12.6,365187.11,16.79
564220.15,25.95,12.6,365187.11,16.79
564071.68,25.95,12.61,365043.71,16.79
564075.57,25.95,12.61,365087.28,16.8
563927.1,25.96,12.61,365046.81,16.8
563778.63,25.96,12.62,365520.46,16.83
563591.22,25.96,12.61,365180.67,16.82
563403.98,25.96,12.62,365407.19,16.84
563403.98,25.96,12.62,365373.67,16.84
563403.98,25.96,12.62,365411.85,16.84
563266.12,25.97,12.62,365723.6,16.86
563130.83,25.97,12.63,365569.75,16.86
563102.65,25.98,12.64,365568.46,16.87
563477.8,26.0,12.66,365452.41,16.86
563477.8,26.0,12.66,365452.41,16.86
563477.8,26.0,12.66,365452.41,16.86
563329.33,26.01,12.66,365578.75,16.88
563180.86,26.01,12.67,365511.19,16.88
563183.45,26.01,12.67,365512.38,16.88
563183.45,26.01,12.67,365512.38,16.88
563034.98,26.02,12.68,365432.52,16.89
562886.51,26.02,12.68,365664.73,16.91
562738.04,26.03,12.69,365449.57,16.9
562778.27,26.04,12.7,366081.95,16.94
562750.09,26.05,12.71,366180.36,16.95
562601.62,26.06,12.71,366104.28,16.96
562641.85,26.07,12.72,366031.5,16.96
562454.44,26.06,12.72,365763.13,16.95
562158.23,26.05,12.71,365530.36,16.94
562009.76,26.06,12.72,365451.33,16.95
561712.82,26.07,12.73,365400.91,16.96
562087.97,26.09,12.75,365989.98,16.99
561939.5,26.1,12.75,365948.76,16.99
561911.32,26.11,12.76,365919.62,17.0
561762.85,26.11,12.77,365821.2,17.0
561762.85,26.11,12.77,365821.98,17.0
561656.93,26.11,12.77,365854.09,17.01
561697.16,26.12,12.78,365897.2,17.02
561982.52,26.14,12.8,366129.62,17.03
561608.69,26.13,12.79,365901.86,17.02
561648.93,26.14,12.8,365815.6,17.03
561521.68,26.15,12.8,366791.32,17.08
561600.15,26.16,12.82,366650.95,17.08
561203.51,26.16,12.81,366190.58,17.07
561026.86,26.17,12.83,366064.54,17.08
561312.22,26.19,12.85,366058.87,17.08
561163.75,26.2,12.85,366336.54,17.1
561163.75,26.2,12.85,366336.54,17.1
561015.28,26.2,12.86,366450.77,17.11
560952.48,26.21,12.87,366298.47,17.12
561200.63,26.23,12.89,367220.32,17.16
561606.04,26.25,12.91,367442.81,17.18
561766.56,26.27,12.93,367480.62,17.19
561544.86,26.26,12.92,367273.86,17.18
561396.39,26.27,12.93,367178.83,17.18
561247.92,26.28,12.93,367096.31,17.19
561099.45,26.28,12.94,367201.52,17.2
560950.98,26.29,12.94,367115.25,17.2
560802.51,26.29,12.95,367059.39,17.21
559802.51,26.26,12.91,366059.39,17.17
559514.81,26.25,12.9,365759.38,17.16
559889.95,26.27,12.93,366439.14,17.19
559676.62,26.26,12.92,366364.7,17.19
559426.43,26.27,12.92,366106.17,17.19
559426.43,26.27,12.92,366106.17,17.19
559426.43,26.27,12.92,366106.17,17.19
559398.25,26.28,12.93,366113.7,17.2
559438.49,26.29,12.94,366042.13,17.2
559141.54,26.3,12.96,365985.86,17.21
559426.9,26.32,12.97,365945.65,17.22
559278.43,26.32,12.98,366214.49,17.24
559129.96,26.33,12.99,366237.72,17.25
558981.49,26.33,12.99,366408.06,17.26
559142.02,26.35,13.01,366445.88,17.27
559142.02,26.35,13.01,366445.88,17.27
558993.55,26.36,13.01,366304.3,17.27
558845.07,26.36,13.02,366268.32,17.28
558696.6,26.37,13.02,366369.21,17.29
558548.13,26.37,13.03,366238.25,17.29
558548.13,26.37,13.03,366238.25,17.29
558399.66,26.38,13.04,366223.21,17.3
558174.4,26.37,13.03,366100.94,17.3
558111.34,26.38,13.04,366617.06,17.33
558228.75,26.4,13.05,366608.01,17.34
558200.57,26.41,13.06,366594.63,17.34
558052.1,26.41,13.07,366500.16,17.35
557903.63,26.42,13.07,366663.14,17.36
557430.04,26.45,13.1,367233.45,17.42
557430.04,26.45,13.1,367233.45,17.42
557410.08,26.46,13.11,367761.35,17.46
557261.6,26.46,13.12,367619.07,17.46
557113.13,26.47,13.12,367533.55,17.46
557039.59,26.48,13.13,366578.7,17.42
556891.12,26.48,13.14,366648.27,17.44
556828.07,26.49,13.15,366899.87,17.46
556944.18,26.51,13.16,366883.59,17.46
556916.0,26.52,13.17,366891.12,17.47
556767.53,26.52,13.18,366797.36,17.47
557219.68,26.55,13.2,366902.49,17.48
557219.68,26.55,13.2,366902.49,17.48
557219.68,26.55,13.2,366893.02,17.48
557071.21,26.55,13.21,366797.89,17.48
556922.74,26.56,13.22,366720.55,17.49
556623.54,26.55,13.21,367094.06,17.51
556801.94,26.57,13.22,366964.74,17.51
556653.47,26.57,13.23,366742.13,17.51
556938.83,26.59,13.25,367752.02,17.56
557066.7,26.6,13.25,367846.34,17.56
557038.53,26.61,13.27,367871.9,17.57
557078.76,26.62,13.28,367796.48,17.58
557078.76,26.62,13.28,367796.48,17.58
557364.12,26.64,13.3,367714.57,17.58
557364.12,26.64,13.3,367714.57,17.58
557215.65,26.65,13.3,367883.49,17.59
557067.18,26.65,13.31,367808.27,17.6
556918.71,26.66,13.31,367791.35,17.61
556770.24,26.66,13.32,368235.94,17.63
556621.76,26.67,13.33,368238.59,17.64
556782.29,26.69,13.34,368276.41,17.65
556633.82,26.69,13.35,368181.38,17.66
556485.35,26.7,13.36,368098.86,17.66
556336.88,26.7,13.36,368132.86,17.67
556515.28,26.72,13.38,368095.56,17.67
556388.03,26.73,13.38,369046.8,17.73
556776.1,26.76,13.42,369267.94,17.75
556544.29,26.76,13.41,369010.82,17.74
556704.81,26.77,13.43,369048.63,17.75
556479.55,26.77,13.42,368808.02,17.74
556480.85,26.77,13.42,368809.72,17.74
556521.08,26.78,13.44,368730.47,17.74
556372.61,26.79,13.44,368635.03,17.75
556215.34,26.78,13.44,368476.12,17.74
556500.7,26.8,13.46,368606.28,17.75
556225.77,26.79,13.45,368492.92,17.75
556266.01,26.8,13.46,368451.31,17.75
556551.37,26.82,13.48,369032.78,17.79
556402.9,26.83,13.49,369172.0,17.8
556402.9,26.83,13.49,369172.0,17.8
556039.06,26.82,13.47,368488.25,17.77
555890.59,26.82,13.48,369190.98,17.81
556051.12,26.84,13.5,369228.8,17.82
555902.65,26.85,13.5,369133.77,17.83
556081.05,26.86,13.52,369056.51,17.83
555932.58,26.87,13.53,369196.35,17.84
555784.11,26.88,13.53,369041.73,17.85
555784.11,26.88,13.53,369041.73,17.85
554716.63,26.93,13.59,368823.96,17.9
555010.18,26.95,13.61,369394.27,17.94
554638.16,26.94,13.59,369100.05,17.93
554638.16,26.94,13.59,369100.05,17.93
554532.52,26.94,13.6,368974.49,17.93
554344.4,26.95,13.61,369350.21,17.96
554316.22,26.96,13.62,369365.17,17.97
554167.75,26.97,13.62,369241.28,17.97
553868.99,26.96,13.61,368936.5,17.96
553720.52,26.96,13.62,369045.9,17.97
553572.05,26.97,13.62,368938.85,17.97
553423.58,26.97,13.63,368876.65,17.98
553275.11,26.98,13.64,369033.14,18.0
553507.21,27.0,13.66,368848.85,17.99
553358.74,27.0,13.66,369211.91,18.02
553330.56,27.02,13.67,369210.62,18.03
553334.29,27.02,13.67,369210.66,18.03
553611.47,27.04,13.69,369266.39,18.03
553611.47,27.04,13.69,369266.39,18.03
553463.0,27.04,13.7,369179.79,18.04
553641.4,27.06,13.72,369081.91,18.04
553265.75,27.05,13.7,369498.65,18.06
553157.18,27.04,13.7,369394.99,18.06
553157.18,27.04,13.7,369394.99,18.06
553008.71,27.05,13.71,369307.05,18.06
552881.47,27.06,13.71,369139.62,18.06
552911.09,27.07,13.73,368989.57,18.06
552755.19,27.07,13.73,369465.3,18.1
552727.01,27.09,13.74,369472.83,18.11
552578.54,27.09,13.75,369337.75,18.11
552430.07,27.1,13.76,369464.94,18.12
552380.07,27.1,13.75,369414.94,18.12
552231.6,27.1,13.76,369311.66,18.13
552083.12,27.11,13.77,369247.04,18.13
552352.36,27.13,13.79,369656.98,18.16
552214.5,27.14,13.79,369289.86,18.15
552001.6,27.13,13.79,369688.1,18.17
552297.71,27.15,13.81,369857.53,18.18
552297.71,27.15,13.81,369857.53,18.18
552269.53,27.16,13.82,369820.87,18.19
552447.93,27.18,13.84,369735.23,18.19
552299.46,27.19,13.84,369905.69,18.21
552339.69,27.2,13.86,369830.92,18.21
552633.24,27.22,13.88,369711.54,18.21
552673.47,27.23,13.89,370325.3,18.25
552525.0,27.24,13.9,369898.58,18.24
552376.53,27.24,13.9,370798.86,18.29
552348.35,27.26,13.91,370785.58,18.3
552348.35,27.26,13.91,370785.58,18.3
552199.88,27.26,13.92,370671.3,18.3
551827.86,27.25,13.91,370240.62,18.28
551827.86,27.25,13.91,370240.62,18.28
552113.22,27.27,13.93,370394.87,18.3
552153.46,27.28,13.94,370306.81,18.3
551085.98,27.34,14.0,370089.03,18.36
551264.38,27.36,14.01,370006.41,18.36
551304.61,27.37,14.03,369981.64,18.37
551156.14,27.38,14.03,370932.15,18.42
551007.67,27.38,14.04,370885.68,18.43
550979.49,27.39,14.05,370911.25,18.44
550831.02,27.4,14.06,370828.12,18.45
551009.42,27.42,14.08,370748.35,18.45
550805.12,27.41,14.07,370544.05,18.44
550656.65,27.42,14.07,370693.96,18.46
550696.88,27.43,14.09,370583.91,18.46
550548.41,27.44,14.09,370502.27,18.46
549480.93,27.49,14.15,370284.49,18.53
549332.46,27.5,14.16,370834.31,18.56
549332.46,27.5,14.16,370834.31,18.56
549183.99,27.51,14.16,370719.15,18.57
549186.72,27.51,14.16,370749.73,18.57
549212.44,27.51,14.16,370821.3,18.57
549184.26,27.52,14.18,370820.01,18.58
548985.51,27.51,14.17,370615.22,18.57
548611.68,27.5,14.16,370427.65,18.57
548614.86,27.5,14.16,370407.15,18.57
548655.09,27.51,14.17,370454.5,18.58
548506.62,27.52,14.18,370374.74,18.58
548358.15,27.53,14.18,370294.39,18.59
548536.55,27.54,14.2,370824.64,18.62
548821.91,27.57,14.22,370790.12,18.62
549158.36,27.6,14.25,371944.56,18.69
549158.36,27.6,14.25,371944.56,18.69
549130.18,27.61,14.27,371931.28,18.7
549130.18,27.61,14.27,371931.28,18.7
548981.71,27.62,14.27,371835.63,18.7
548595.12,27.61,14.26,371299.22,18.69
548595.12,27.61,14.26,371299.22,18.69
548436.42,27.6,14.26,371140.79,18.68
548287.95,27.61,14.26,371250.19,18.69
548287.95,27.61,14.26,371250.19,18.69
548139.48,27.61,14.27,371154.78,18.7
547991.0,27.62,14.28,371082.86,18.7
547842.53,27.63,14.28,371062.01,18.71
547842.53,27.63,14.28,371060.79,18.71
547545.07,27.62,14.27,370785.82,18.7
547830.43,27.64,14.29,371208.92,18.73
547681.96,27.64,14.3,371147.74,18.73
547653.78,27.66,14.31,371236.42,18.75
547257.58,27.64,14.3,370818.93,18.73
547032.31,27.64,14.29,370634.78,18.72
547072.54,27.65,14.31,370548.49,18.73
547072.54,27.65,14.31,370548.49,18.73
546924.07,27.66,14.31,370459.98,18.73
547279.59,27.68,14.34,370525.78,18.74
546212.11,27.74,14.39,370308.0,18.8
546252.34,27.75,14.41,370236.2,18.81
546252.34,27.75,14.41,370236.2,18.81
546252.34,27.75,14.41,370236.2,18.81
546103.87,27.76,14.41,370157.79,18.81
545955.4,27.76,14.42,370793.82,18.86
545995.63,27.78,14.43,371128.21,18.88
545650.56,27.77,14.42,370738.17,18.87
545622.38,27.78,14.44,370763.73,18.88
545473.91,27.79,14.44,370634.2,18.88
545177.04,27.78,14.43,370378.63,18.87
545552.19,27.8,14.46,370489.69,18.88
545364.78,27.79,14.45,370421.49,18.88
545216.31,27.8,14.46,370344.55,18.88
545216.31,27.8,14.46,370340.15,18.88
545067.83,27.81,14.46,370310.94,18.89
544000.36,27.87,14.52,370093.16,18.96
543851.89,27.87,14.53,370633.27,19.0
543805.14,27.88,14.54,370417.36,18.99
543743.65,27.89,14.55,370543.43,19.01
543715.47,27.91,14.56,370526.45,19.02
544000.83,27.93,14.58,370423.84,19.02
543852.36,27.93,14.59,370614.66,19.04
543478.53,27.92,14.58,370504.07,19.04
543272.32,27.91,14.57,370322.18,19.03
543123.85,27.92,14.58,370205.03,19.03
543302.25,27.94,14.6,370571.39,19.06
542234.77,28.0,14.66,370353.61,19.12
542086.3,28.01,14.66,370231.59,19.13
542027.8,28.02,14.67,370164.02,19.13
541812.49,28.02,14.68,370335.99,19.15
541973.01,28.04,14.7,370373.8,19.16
541824.54,28.05,14.71,370271.94,19.17
541864.78,28.06,14.72,370199.11,19.17
541905.01,28.08,14.73,370292.7,19.18
541756.54,28.08,14.74,370224.56,19.19
541934.94,28.1,14.76,370651.24,19.22
541786.47,28.11,14.77,370347.3,19.21
541637.99,28.12,14.77,371005.81,19.26
541609.82,28.13,14.79,370998.56,19.27
541650.05,28.14,14.8,370923.41,19.27
541690.28,28.16,14.81,370868.93,19.28
541690.28,28.16,14.81,370868.93,19.28
540622.81,28.22,14.87,370651.15,19.35
540474.34,28.23,14.88,370781.2,19.36
540325.86,28.23,14.89,370713.87,19.37
540595.1,28.25,14.91,370612.81,19.37
540446.62,28.26,14.92,371420.16,19.42
540298.15,28.27,14.93,371358.74,19.43
540711.99,28.3,14.95,371353.4,19.43
540339.98,28.28,14.94,371247.27,19.43
540191.5,28.29,14.95,371413.51,19.45
540485.05,28.31,14.97,371293.31,19.45
540197.35,28.3,14.96,371013.72,19.44
540048.88,28.31,14.97,370932.31,19.45
539752.01,28.3,14.96,370582.54,19.43
539603.54,28.31,14.96,370696.5,19.45
539231.52,28.29,14.95,370606.34,19.45
539083.05,28.3,14.96,370543.78,19.45
539083.05,28.3,14.96,370543.78,19.45
539368.41,28.32,14.98,371083.41,19.49
539219.94,28.33,14.99,371018.39,19.49
539191.76,28.34,15.0,371043.95,19.5
539370.16,28.36,15.02,370926.86,19.51
539410.39,28.38,15.03,370883.91,19.51
539450.62,28.39,15.05,371003.44,19.53
539450.62,28.39,15.05,371004.14,19.53
539302.15,28.4,15.05,370928.89,19.53
539153.68,28.41,15.06,370842.37,19.54
538086.21,28.47,15.13,370624.59,19.61
538126.44,28.48,15.14,371486.37,19.66
538126.44,28.48,15.14,371486.37,19.66
538166.67,28.5,15.15,371635.6,19.68
538138.49,28.51,15.17,371719.42,19.69
538178.73,28.53,15.18,371676.14,19.7
538030.25,28.53,15.19,371540.35,19.7
538070.49,28.55,15.2,371585.27,19.71
