ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1122966.68,37.27,7.84,346693.26,11.51
1122581.88,37.26,7.83,346662.92,11.51
1122613.34,37.27,7.84,347211.77,11.53
1122332.26,37.28,7.85,347140.64,11.53
1122545.13,37.29,7.86,347281.95,11.54
1122089.37,37.29,7.86,347407.72,11.54
1121952.49,37.29,7.86,347433.67,11.55
1122129.12,37.3,7.88,347437.9,11.55
1121830.99,37.31,7.88,347406.24,11.55
1121532.86,37.31,7.88,347536.79,11.56
1121234.73,37.31,7.88,347733.63,11.57
1121127.16,37.32,7.89,347539.83,11.57
1120900.31,37.32,7.89,348822.35,11.62
1121014.82,37.34,7.91,348782.62,11.62
1121014.82,37.34,7.91,348782.62,11.62
1120746.64,37.34,7.91,348780.5,11.62
1120746.64,37.34,7.91,348780.5,11.62
1120448.52,37.35,7.92,348753.07,11.62
1119749.95,37.34,7.91,348069.99,11.61
1119749.95,37.34,7.91,348069.99,11.61
1119995.56,37.35,7.92,348144.51,11.61
1119697.44,37.35,7.92,348087.5,11.61
1119401.63,37.35,7.92,348063.62,11.61
1119102.73,37.35,7.93,348349.12,11.63
1118948.37,37.35,7.92,348190.39,11.62
1118948.37,37.35,7.92,348190.39,11.62
1118838.48,37.36,7.93,347898.16,11.62
1118838.48,37.36,7.93,347898.16,11.62
1118727.03,37.36,7.94,348790.26,11.65
1118727.03,37.36,7.94,348790.26,11.65
1118458.86,37.37,7.94,348792.17,11.65
1118458.86,37.37,7.94,348792.17,11.65
1118123.17,37.36,7.93,348440.51,11.64
1118269.85,37.37,7.94,348414.11,11.64
1117971.72,37.38,7.95,348452.54,11.65
1117971.72,37.38,7.95,348452.54,11.65
1117673.59,37.38,7.95,348439.59,11.65
1117673.59,37.38,7.95,348439.59,11.65
1117288.79,37.37,7.94,348401.25,11.65
1117288.79,37.37,7.94,348401.25,11.65
1117288.79,37.37,7.94,348401.25,11.65
1117437.79,37.38,7.95,349364.52,11.69
1117161.05,37.38,7.95,349688.85,11.7
1117634.13,37.41,7.98,349822.28,11.71
1115279.06,37.43,8.0,349769.73,11.74
1115279.06,37.43,8.0,349769.73,11.74
1115010.89,37.43,8.0,349773.56,11.74
1115010.89,37.43,8.0,349773.56,11.74
1114712.76,37.43,8.01,349751.79,11.75
1114712.76,37.43,8.01,349751.79,11.75
1114421.03,37.44,8.01,349622.65,11.74
1114122.91,37.44,8.01,349607.21,11.75
1114122.91,37.44,8.01,349607.21,11.75
1113824.78,37.44,8.01,349822.15,11.76
1113856.24,37.45,8.02,349789.69,11.76
1113856.24,37.45,8.02,349789.69,11.76
1113557.34,37.45,8.02,349686.65,11.76
1113277.89,37.45,8.02,350297.5,11.78
1113277.89,37.45,8.02,350297.5,11.78
1113330.31,37.46,8.03,350273.87,11.79
1113332.08,37.46,8.03,350294.69,11.79
1112852.27,37.46,8.03,349826.5,11.77
1112584.09,37.46,8.03,349822.56,11.78
1112909.66,37.47,8.04,349845.01,11.78
1112909.66,37.47,8.04,349845.01,11.78
1112586.72,37.47,8.04,349819.46,11.78
1112586.72,37.47,8.04,349819.46,11.78
1112365.97,37.46,8.03,349798.42,11.78
1112067.84,37.47,8.04,349997.29,11.79
1111769.71,37.47,8.04,349824.28,11.79
1111769.71,37.47,8.04,349824.28,11.79
1111918.71,37.48,8.05,350504.37,11.81
1111918.71,37.48,8.05,350504.37,11.81
1111637.62,37.48,8.05,350545.18,11.82
1111692.01,37.5,8.07,350655.76,11.83
1111423.83,37.5,8.07,350651.81,11.83
1111365.15,37.5,8.08,350907.38,11.84
1111394.29,37.51,8.08,350883.12,11.84
1111284.4,37.52,8.09,350928.33,11.85
1111284.4,37.52,8.09,350928.33,11.85
1111431.07,37.53,8.1,350902.77,11.85
1111135.27,37.53,8.1,350880.21,11.85
1110836.37,37.54,8.11,351403.77,11.87
1110726.47,37.54,8.11,351579.17,11.88
1110615.03,37.55,8.12,351877.24,11.9
1110535.09,37.56,8.13,351885.47,11.9
1110150.29,37.55,8.12,351813.76,11.9
1110040.39,37.56,8.13,351793.7,11.9
1109742.27,37.56,8.13,351773.6,11.91
1109897.33,37.57,8.14,351810.43,11.91
1109514.14,37.56,8.13,351796.12,11.91
1109514.14,37.56,8.13,351796.12,11.91
1109514.14,37.56,8.13,351796.12,11.91
1109663.14,37.57,8.15,351772.87,11.91
1109364.23,37.58,8.15,352264.83,11.93
1109066.11,37.58,8.15,352368.67,11.94
1108763.29,37.58,8.15,352009.45,11.93
1108385.16,37.58,8.15,352262.97,11.94
1108116.99,37.58,8.15,352258.73,11.95
1108007.09,37.59,8.16,352234.15,11.95
1108007.09,37.59,8.16,352234.15,11.95
1107708.96,37.59,8.16,352259.24,11.95
1107708.96,37.59,8.16,352259.24,11.95
1107410.84,37.59,8.16,352244.38,11.96
1107115.03,37.59,8.16,352226.39,11.96
1106816.13,37.6,8.17,352380.92,11.97
1106518.0,37.6,8.17,352397.38,11.97
1106518.0,37.6,8.17,352397.38,11.97
1106518.0,37.6,8.17,352397.38,11.97
1106518.0,37.6,8.17,352397.38,11.97
1106518.0,37.6,8.17,352397.38,11.97
1106406.56,37.61,8.18,352533.31,11.98
1106138.39,37.61,8.18,352533.0,11.99
1105840.26,37.61,8.18,352544.7,11.99
1105542.13,37.61,8.19,352524.51,11.99
1105542.13,37.61,8.19,352524.51,11.99
1105542.13,37.61,8.19,352524.51,11.99
1105688.81,37.63,8.2,352498.23,12.0
1105393.0,37.63,8.2,352775.11,12.01
1105282.33,37.63,8.21,352637.99,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104984.21,37.64,8.21,352554.27,12.01
1104991.27,37.64,8.21,352555.94,12.01
1104615.38,37.63,8.2,352931.59,12.02
1104495.02,37.64,8.21,352903.5,12.03
1104495.02,37.64,8.21,352903.5,12.03
1104167.75,37.63,8.2,352582.6,12.02
1104515.28,37.65,8.22,352583.85,12.02
1104217.16,37.65,8.22,352612.91,12.02
1103902.21,37.64,8.21,352571.19,12.02
1103902.21,37.64,8.21,352571.19,12.02
1103746.03,37.64,8.21,352417.3,12.02
1103746.03,37.64,8.21,352417.3,12.02
1103636.13,37.65,8.22,352396.77,12.02
1103317.12,37.64,8.21,352077.47,12.01
1103463.79,37.65,8.22,352176.33,12.02
1102271.28,37.66,8.23,352970.87,12.06
1102003.11,37.67,8.24,352962.83,12.06
1102003.11,37.67,8.24,352940.82,12.06
1101704.98,37.67,8.24,352919.31,12.07
1101704.98,37.67,8.24,352941.96,12.07
1101595.09,37.67,8.25,352999.59,12.07
1101595.09,37.67,8.25,352999.59,12.07
1101358.33,37.67,8.24,352698.5,12.06
1101358.33,37.67,8.24,352683.3,12.06
1101358.33,37.67,8.24,352683.3,12.06
1101202.05,37.67,8.24,352528.44,12.06
1100991.3,37.66,8.23,352400.04,12.05
1100881.4,37.67,8.24,352362.74,12.06
1100585.6,37.67,8.24,352335.19,12.06
1100613.97,37.68,8.25,352783.21,12.08
1100760.64,37.69,8.26,352910.57,12.08
1100760.64,37.69,8.26,352910.57,12.08
1100384.75,37.69,8.26,352414.16,12.07
1100541.9,37.7,8.27,353578.82,12.11
1100541.9,37.7,8.27,353578.82,12.11
1100601.0,37.71,8.28,353579.37,12.11
1100302.87,37.71,8.28,353550.62,12.12
1100302.87,37.71,8.28,353550.62,12.12
1100192.98,37.72,8.29,353587.8,12.12
1100083.08,37.72,8.3,353571.46,12.12
1100083.08,37.72,8.3,353571.46,12.12
1100083.08,37.72,8.3,353571.46,12.12
1099975.51,37.73,8.3,353556.98,12.13
1099975.51,37.73,8.3,353556.98,12.13
1099676.61,37.73,8.3,353539.47,12.13
1099378.48,37.74,8.31,354301.46,12.16
1099078.81,37.74,8.31,354354.62,12.17
1098810.63,37.74,8.31,354328.93,12.17
1098512.51,37.75,8.32,354363.0,12.18
1098512.51,37.75,8.32,354381.76,12.18
1098512.51,37.75,8.32,354381.76,12.18
1098512.51,37.75,8.32,354381.76,12.18
1098214.38,37.75,8.32,354341.35,12.18
1097916.25,37.75,8.32,354357.37,12.18
1097918.29,37.75,8.32,354359.71,12.18
1097622.48,37.75,8.32,354519.22,12.19
1097391.84,37.75,8.32,354257.6,12.19
1097092.94,37.75,8.32,354232.94,12.19
1097092.94,37.75,8.32,354232.94,12.19
1097204.07,37.76,8.34,354755.37,12.21
1096844.36,37.77,8.34,354410.79,12.2
1096844.36,37.77,8.34,354410.79,12.2
1096547.09,37.76,8.33,354092.27,12.19
1096278.92,37.76,8.33,354088.87,12.2
1096169.03,37.77,8.34,354063.54,12.2
1096169.03,37.77,8.34,354063.54,12.2
1096414.64,37.78,8.35,354101.44,12.2
1096304.74,37.79,8.36,354083.88,12.21
1096008.94,37.79,8.36,354068.77,12.21
1095898.27,37.8,8.37,354054.4,12.21
1095562.58,37.79,8.36,354453.47,12.23
1095264.45,37.8,8.37,354499.15,12.23
1095508.51,37.81,8.38,355306.7,12.26
1095181.51,37.8,8.37,354882.84,12.25
1095457.07,37.82,8.39,354885.96,12.25
1095121.38,37.81,8.38,354857.93,12.25
1095011.49,37.82,8.39,354901.02,12.26
1094713.36,37.82,8.39,354876.78,12.26
1094603.47,37.83,8.4,354865.74,12.26
1094307.66,37.83,8.4,354846.51,12.27
1094453.56,37.84,8.41,355324.77,12.29
1094155.44,37.84,8.42,355334.73,12.29
1093855.76,37.85,8.42,355616.96,12.3
1093697.14,37.84,8.41,355458.35,12.3
1093428.97,37.85,8.42,355458.04,12.3
1093135.36,37.85,8.42,355465.26,12.31
1093135.36,37.85,8.42,355465.26,12.31
1093135.36,37.85,8.42,355465.26,12.31
1092837.23,37.85,8.43,355436.02,12.31
1092837.23,37.85,8.43,355436.02,12.31
1092679.27,37.85,8.42,355282.23,12.31
1092381.14,37.85,8.42,355340.2,12.31
1092083.01,37.86,8.43,355294.9,12.32
1091975.44,37.86,8.43,355275.12,12.32
1091676.54,37.87,8.44,355475.72,12.33
1091566.65,37.87,8.44,355580.44,12.34
1091570.37,37.87,8.44,355595.32,12.34
1091570.37,37.87,8.44,355595.32,12.34
1091458.92,37.88,8.45,355758.44,12.35
1091135.36,37.88,8.45,355725.85,12.35
1090867.19,37.88,8.46,355723.73,12.35
1090569.06,37.89,8.46,355695.77,12.36
1090270.93,37.89,8.46,355930.49,12.37
1090300.07,37.9,8.47,355923.45,12.37
1090331.54,37.91,8.48,356672.83,12.4
1089946.73,37.9,8.47,356534.49,12.4
1089836.07,37.91,8.48,355989.83,12.38
1089836.07,37.91,8.48,355989.83,12.38
1089546.85,37.91,8.48,355642.09,12.38
1089426.49,37.92,8.49,356576.97,12.41
1089102.93,37.92,8.49,356603.71,12.42
1089106.64,37.93,8.5,356585.69,12.42
1088785.4,37.93,8.51,356570.0,12.42
1088788.33,37.94,8.52,356840.51,12.43
1088788.33,37.94,8.52,356840.51,12.43
1088464.76,37.94,8.52,356963.24,12.44
1088464.76,37.94,8.52,356963.24,12.44
1088139.65,37.94,8.52,357102.93,12.45
1088139.65,37.94,8.52,357102.93,12.45
1088139.65,37.94,8.52,357102.93,12.45
1087871.48,37.95,8.53,357098.49,12.46
1087900.62,37.96,8.53,357074.16,12.46
1087602.49,37.96,8.54,357202.29,12.47
1087304.36,37.96,8.54,357103.71,12.47
1087304.36,37.96,8.54,357103.71,12.47
1087427.48,37.98,8.55,357347.82,12.48
1087427.48,37.98,8.55,357347.82,12.48
1087128.57,37.98,8.55,357162.63,12.48
1087128.57,37.98,8.55,357162.63,12.48
1086789.66,37.97,8.55,357424.0,12.49
1086789.66,37.97,8.55,357424.0,12.49
1085809.03,37.95,8.53,356443.37,12.46
1085955.7,37.96,8.54,356515.17,12.46
1085579.81,37.95,8.53,356148.63,12.45
1085271.22,37.96,8.53,356536.18,12.47
1085271.22,37.96,8.53,356536.18,12.47
1085003.05,37.96,8.54,356540.01,12.47
1085003.05,37.96,8.54,356540.01,12.47
1084704.92,37.96,8.54,356515.02,12.48
1084406.79,37.97,8.54,356502.8,12.48
1084108.66,37.97,8.55,356635.67,12.49
1083901.13,37.97,8.54,356303.41,12.48
1083901.13,37.97,8.54,356303.41,12.48
1083901.13,37.97,8.54,356303.41,12.48
1083605.33,37.97,8.55,356165.87,12.48
1083311.72,37.97,8.55,356167.65,12.48
1083012.82,37.97,8.55,356240.95,12.49
1082714.69,37.98,8.55,356331.97,12.5
1082714.69,37.98,8.55,356331.97,12.5
1082415.01,37.98,8.56,356153.15,12.5
1082091.45,37.98,8.56,356126.01,12.5
1082091.45,37.98,8.56,356126.01,12.5
1081767.88,37.98,8.56,356150.64,12.51
1081444.32,37.99,8.57,356133.81,12.51
1081123.08,37.99,8.57,356147.11,12.51
1081123.08,37.99,8.57,356147.11,12.51
1080798.74,37.99,8.57,356121.85,12.52
1080475.18,37.99,8.57,356109.85,12.52
1080150.07,37.99,8.58,356103.54,12.53
1080041.83,37.99,8.58,355995.64,12.52
1079961.89,38.0,8.58,356003.87,12.53
1079961.89,38.0,8.58,356003.87,12.53
1079852.0,38.01,8.59,355983.82,12.53
1079553.87,38.01,8.59,355963.71,12.53
1079256.6,38.0,8.59,355779.9,12.53
1079049.07,38.0,8.58,355572.9,12.52
1079049.07,38.0,8.58,355572.9,12.52
1078939.17,38.01,8.59,355599.45,12.53
1078939.17,38.01,8.59,355599.45,12.53
1078939.17,38.01,8.59,355599.45,12.53
1078643.37,38.01,8.59,355580.93,12.53
1078344.47,38.01,8.6,355563.88,12.53
1078046.34,38.01,8.6,356119.08,12.56
1078046.34,38.01,8.6,356119.08,12.56
1078046.34,38.01,8.6,356117.7,12.56
1078046.34,38.01,8.6,356117.7,12.56
1078046.34,38.01,8.6,356082.41,12.56
1077749.07,38.01,8.59,355880.03,12.55
1077449.39,38.01,8.6,355797.56,12.55
1077449.39,38.01,8.6,355764.71,12.55
1077626.02,38.02,8.61,355768.94,12.55
1077327.9,38.03,8.61,355736.61,12.56
1077020.63,38.02,8.6,355440.55,12.55
1076722.5,38.02,8.61,355535.35,12.56
1076612.61,38.03,8.61,355446.22,12.56
1076612.61,38.03,8.61,355446.22,12.56
1076316.8,38.03,8.62,355773.42,12.57
1076017.9,38.04,8.62,355629.34,12.57
1076147.6,38.05,8.63,356439.82,12.6
1075859.95,38.05,8.64,356387.6,12.6
1075486.07,38.04,8.63,356114.56,12.6
1075217.9,38.05,8.63,356105.45,12.6
1074919.77,38.05,8.64,356138.44,12.61
1074948.91,38.06,8.65,356113.25,12.61
1074650.78,38.06,8.65,356093.4,12.61
1074650.78,38.06,8.65,356093.4,12.61
1074543.21,38.07,8.66,356081.38,12.62
1074543.21,38.07,8.66,356081.38,12.62
1074689.11,38.08,8.67,356567.35,12.64
1074697.85,38.08,8.67,356645.63,12.64
1074587.96,38.09,8.67,356815.71,12.65
1074288.28,38.09,8.68,357025.3,12.66
1074020.11,38.1,8.68,357024.99,12.66
1073721.98,38.1,8.68,356995.82,12.67
1073505.25,38.09,8.68,356923.21,12.67
1073207.12,38.1,8.68,356970.82,12.67
1073051.67,38.09,8.68,356812.09,12.67
1072754.4,38.09,8.67,356764.62,12.67
1072456.27,38.09,8.68,356735.61,12.67
1072579.38,38.1,8.69,356853.93,12.68
1072290.18,38.1,8.68,356739.95,12.67
1072290.18,38.1,8.68,356739.95,12.67
1071991.28,38.1,8.68,356703.57,12.68
1071991.28,38.1,8.68,356703.57,12.68
1071833.05,38.1,8.68,356545.61,12.67
1071679.3,38.09,8.68,356320.99,12.67
1071390.08,38.1,8.68,356673.09,12.68
1071081.49,38.1,8.68,356427.8,12.68
1071001.55,38.11,8.69,356436.04,12.68
1071156.62,38.12,8.7,356401.05,12.68
1070858.49,38.12,8.71,356446.19,12.69
1070748.6,38.13,8.71,356415.36,12.69
1070452.79,38.13,8.72,356393.06,12.7
1070452.79,38.13,8.72,356393.06,12.7
1070069.6,38.13,8.71,356634.73,12.71
1069770.7,38.13,8.71,356522.64,12.71
1069770.7,38.13,8.71,356522.64,12.71
1069472.57,38.13,8.72,356955.51,12.73
1069172.89,38.13,8.72,356809.04,12.73
1069172.89,38.13,8.72,356809.04,12.73
1069092.95,38.14,8.73,356817.27,12.73
1068983.06,38.15,8.73,356797.22,12.73
1069129.73,38.16,8.75,356779.14,12.73
1068892.98,38.16,8.74,356821.17,12.74
1068671.93,38.15,8.74,356684.29,12.73
1068671.93,38.15,8.74,356684.29,12.73
1068373.8,38.16,8.74,356665.52,12.74
1068077.99,38.16,8.74,356639.6,12.74
1067967.32,38.17,8.75,356632.17,12.74
1067669.2,38.17,8.75,357435.79,12.78
1067369.52,38.17,8.76,357282.38,12.78
1067289.58,38.18,8.76,357290.62,12.78
1066991.45,38.18,8.77,357268.46,12.78
1067020.59,38.19,8.78,357251.07,12.79
1067020.59,38.19,8.78,357251.07,12.79
1067020.59,38.19,8.78,357251.07,12.79
1066722.47,38.2,8.78,357405.91,12.8
1066426.66,38.2,8.78,357257.82,12.8
1066455.03,38.21,8.79,357351.1,12.8
1066165.81,38.21,8.8,358176.92,12.84
1066045.46,38.22,8.8,358242.05,12.84
1065777.28,38.22,8.81,358243.96,12.85
1065479.16,38.23,8.81,358212.5,12.85
1065181.03,38.23,8.81,358379.05,12.86
1064886.0,38.23,8.82,358612.61,12.88
1064613.82,38.24,8.82,358382.13,12.87
1065454.26,38.27,8.86,360281.28,12.94
1065156.99,38.27,8.85,359892.96,12.93
1064859.72,38.26,8.85,359705.38,12.92
1065148.1,38.28,8.86,359665.61,12.92
1065068.17,38.29,8.87,359673.85,12.93
1064770.04,38.29,8.87,359636.91,12.93
1064660.14,38.3,8.88,359633.69,12.94
1064660.14,38.3,8.88,359633.69,12.94
1064806.82,38.31,8.89,359656.61,12.94
1064560.16,38.3,8.89,359680.83,12.94
1064560.16,38.3,8.89,359680.83,12.94
1064888.05,38.32,8.9,359634.94,12.94
1064589.15,38.32,8.91,359992.85,12.96
1064095.16,38.31,8.9,359720.22,12.95
1064095.16,38.31,8.9,359720.22,12.95
1064241.84,38.32,8.91,359708.79,12.95
1063942.16,38.33,8.91,360759.03,13.0
1063942.16,38.33,8.91,360759.03,13.0
1063942.16,38.33,8.91,360763.42,13.0
1063942.16,38.33,8.91,360763.42,13.0
1063673.99,38.33,8.92,360760.0,13.0
1063565.36,38.33,8.91,360651.64,13.0
1063455.47,38.34,8.92,360626.55,13.0
1063345.58,38.34,8.93,360675.43,13.01
1063047.45,38.35,8.93,360648.09,13.01
1063047.45,38.35,8.93,360648.09,13.01
1061854.94,38.36,8.94,360974.82,13.04
1061775.0,38.37,8.95,360983.06,13.04
1061390.19,38.36,8.94,360580.45,13.03
1061390.19,38.36,8.94,360580.45,13.03
1061390.19,38.36,8.94,360580.45,13.03
1061715.76,38.37,8.96,360546.39,13.03
1061417.64,38.38,8.96,360582.56,13.04
1061417.64,38.38,8.96,360582.56,13.04
1061119.51,38.38,8.97,360562.41,13.04
1060823.7,38.38,8.97,360538.7,13.05
1060823.7,38.38,8.97,360538.7,13.05
1060500.76,38.38,8.96,360822.79,13.06
1060201.86,38.38,8.97,360625.21,13.06
1059933.68,38.39,8.97,360627.12,13.06
1059933.68,38.39,8.97,360627.12,13.06
1059937.4,38.39,8.97,360678.76,13.06
1059937.4,38.39,8.97,360678.76,13.06
1058942.44,38.36,8.95,359686.16,13.03
1058942.44,38.36,8.95,359686.16,13.03
1058644.31,38.37,8.95,359660.72,13.03
1058543.33,38.37,8.96,360380.3,13.06
1058543.33,38.37,8.96,360380.3,13.06
1058543.33,38.37,8.96,360380.3,13.06
1058245.2,38.38,8.96,360370.44,13.07
1057947.07,38.38,8.97,360442.77,13.08
1057947.07,38.38,8.97,360442.77,13.08
1057947.07,38.38,8.97,360442.77,13.08
1057947.07,38.38,8.97,360442.77,13.08
1057638.49,38.38,8.97,360267.3,13.07
1057638.88,38.38,8.97,360277.49,13.07
1057343.07,38.39,8.97,360275.65,13.08
1057061.99,38.39,8.98,360705.48,13.1
1056754.95,38.39,8.98,360266.02,13.09
1056446.37,38.4,8.98,360185.99,13.09
1056446.37,38.4,8.98,360185.99,13.09
1056366.43,38.4,8.99,360194.22,13.09
1056068.3,38.41,8.99,360169.3,13.1
1056068.3,38.41,8.99,360169.3,13.1
1056068.3,38.41,8.99,360169.3,13.1
1055770.17,38.41,9.0,360153.33,13.1
1055770.17,38.41,9.0,360153.33,13.1
1055472.04,38.41,9.0,360167.97,13.11
1055176.24,38.42,9.0,360154.31,13.11
1055176.24,38.42,9.0,360154.31,13.11
1055501.04,38.43,9.02,360345.51,13.12
1054504.91,38.41,9.0,359351.09,13.09
1054504.91,38.41,9.0,359351.09,13.09
1054504.91,38.41,9.0,359351.09,13.09
1054181.97,38.4,8.99,359172.4,13.08
1054181.97,38.4,8.99,359172.4,13.08
1054181.97,38.4,8.99,359192.87,13.09
1053883.84,38.41,8.99,359712.42,13.11
1054028.96,38.42,9.01,359923.29,13.12
1053870.34,38.42,9.0,359765.8,13.11
1053602.16,38.42,9.01,359763.68,13.12
1053492.27,38.43,9.01,359742.09,13.12
1053521.41,38.44,9.02,359848.57,13.13
1053136.61,38.43,9.02,359632.81,13.12
1053136.61,38.43,9.02,359632.81,13.12
1052838.48,38.43,9.02,359537.52,13.12
1052542.68,38.44,9.02,359513.49,13.13
1052542.68,38.44,9.02,359513.49,13.13
1052243.77,38.44,9.03,360083.26,13.15
1052311.39,38.45,9.04,360199.65,13.16
1051973.24,38.45,9.04,360360.66,13.17
1051705.07,38.46,9.04,360356.71,13.18
1051484.31,38.45,9.04,360126.78,13.17
1051484.31,38.45,9.04,360126.78,13.17
1051513.45,38.46,9.05,360102.51,13.17
1051215.32,38.47,9.05,360145.87,13.18
1050917.2,38.47,9.05,360115.53,13.18
1050621.39,38.47,9.06,360095.49,13.19
1050322.49,38.47,9.06,360176.78,13.19
1050033.27,38.48,9.06,360609.33,13.21
1049912.92,38.49,9.07,360566.59,13.22
1049644.75,38.49,9.08,360562.65,13.22
1049346.62,38.49,9.08,360537.05,13.23
1049048.49,38.5,9.08,360596.53,13.23
1048750.36,38.5,9.09,360541.96,13.24
1048750.36,38.5,9.09,360519.81,13.23
1048750.36,38.5,9.09,360519.81,13.23
1048454.56,38.5,9.09,360505.45,13.24
1048454.56,38.5,9.09,360530.47,13.24
1048173.47,38.51,9.09,361183.22,13.27
1048081.79,38.51,9.1,360891.36,13.26
1047934.32,38.52,9.11,360865.27,13.26
1047934.32,38.52,9.11,360858.98,13.26
1047934.32,38.52,9.11,360830.02,13.26
1047934.32,38.52,9.11,360830.02,13.26
1048085.06,38.53,9.12,360824.35,13.27
1047786.93,38.54,9.12,360802.19,13.27
1047489.66,38.53,9.12,360451.55,13.26
1047191.54,38.53,9.12,360482.47,13.26
1047191.54,38.53,9.12,360482.47,13.26
1047220.68,38.54,9.13,360455.95,13.27
1047220.68,38.54,9.13,360490.44,13.27
1046924.87,38.55,9.13,360478.48,13.27
1046625.97,38.55,9.14,360943.4,13.29
1046625.97,38.55,9.14,360943.4,13.29
1046772.65,38.56,9.15,361081.13,13.3
1046472.97,38.57,9.15,361395.48,13.32
1046393.03,38.57,9.16,361403.72,13.32
1046094.9,38.58,9.16,361366.72,13.33
1045796.77,38.58,9.17,361365.61,13.33
1045800.31,38.58,9.17,361379.79,13.33
1045502.18,38.58,9.17,361373.21,13.34
1045502.18,38.58,9.17,361373.21,13.34
1045206.38,38.59,9.17,361455.27,13.34
1044907.47,38.59,9.18,361435.5,13.35
1044609.35,38.59,9.18,361655.36,13.36
1044636.94,38.6,9.19,361800.41,13.37
1044368.76,38.61,9.2,361800.1,13.38
1044070.64,38.61,9.2,361770.86,13.38
1044072.67,38.61,9.2,361780.38,13.38
1043777.17,38.61,9.19,361517.86,13.37
1043806.31,38.62,9.2,361549.15,13.38
1043509.04,38.61,9.2,361278.05,13.37
1043509.04,38.61,9.2,361278.05,13.37
1043210.91,38.61,9.2,361257.12,13.37
1042915.11,38.62,9.2,361238.9,13.38
1042917.15,38.62,9.2,361241.99,13.38
1042945.51,38.63,9.21,361643.35,13.39
1042945.51,38.63,9.21,361643.35,13.39
1042945.51,38.63,9.21,361643.35,13.39
1042945.51,38.63,9.21,361643.35,13.39
1042647.39,38.63,9.22,361337.06,13.39
1042262.58,38.62,9.21,361235.99,13.39
1041962.91,38.63,9.21,361796.54,13.41
1041962.91,38.63,9.21,361796.54,13.41
1042139.54,38.64,9.23,361800.17,13.41
1042139.54,38.64,9.23,361800.17,13.41
1042139.54,38.64,9.23,361800.17,13.41
1042139.54,38.64,9.23,361800.17,13.41
1042139.54,38.64,9.23,361800.17,13.41
1041841.41,38.64,9.23,361769.11,13.42
1041734.3,38.64,9.23,361663.09,13.41
1041734.3,38.64,9.23,361663.09,13.41
1041763.44,38.65,9.24,361741.78,13.42
1041763.44,38.65,9.24,361741.78,13.42
1041560.79,38.65,9.23,361494.83,13.41
1041262.66,38.65,9.24,361455.13,13.42
1041155.09,38.66,9.24,361411.48,13.42
1041155.09,38.66,9.24,361411.48,13.42
1040780.29,38.65,9.24,361701.79,13.43
1040780.29,38.65,9.24,361701.79,13.43
1040481.39,38.65,9.24,361700.59,13.44
1040265.25,38.66,9.25,361663.74,13.44
1039971.64,38.66,9.25,361670.97,13.45
1039613.7,38.66,9.25,362006.91,13.46
1039290.14,38.67,9.25,361974.32,13.47
1039290.14,38.67,9.25,361974.32,13.47
1038966.57,38.67,9.26,361999.96,13.47
1038643.01,38.67,9.26,361977.95,13.48
1038484.38,38.67,9.26,361819.59,13.47
1038163.14,38.67,9.26,361807.05,13.48
1037838.81,38.67,9.26,361891.85,13.48
1037838.81,38.67,9.26,361891.85,13.48
1037838.81,38.67,9.26,361891.85,13.48
1037838.81,38.67,9.26,361891.85,13.48
1037515.24,38.67,9.27,361878.82,13.49
1037190.13,38.68,9.27,361793.5,13.49
1036921.96,38.68,9.28,361790.43,13.5
1036812.06,38.69,9.28,361765.28,13.5
1036812.06,38.69,9.28,361765.28,13.5
1036812.06,38.69,9.28,361765.28,13.5
1036653.83,38.68,9.28,361686.3,13.5
1036800.5,38.7,9.29,361728.51,13.5
1036690.61,38.7,9.3,361710.32,13.5
1036305.81,38.7,9.29,361685.34,13.51
1036305.81,38.7,9.29,361685.34,13.51
1036305.81,38.7,9.29,361685.34,13.51
1036010.0,38.7,9.29,361677.51,13.51
1036010.0,38.7,9.29,361677.51,13.51
1035712.73,38.69,9.29,361450.28,13.5
1035413.83,38.7,9.29,361722.94,13.52
1035116.56,38.69,9.29,361393.31,13.51
1034818.43,38.69,9.29,361341.59,13.51
1034963.56,38.71,9.3,361786.43,13.53
1034756.03,38.7,9.3,361594.96,13.52
1034756.03,38.7,9.3,361594.96,13.52
1034756.03,38.7,9.3,361594.96,13.52
1034676.09,38.71,9.31,361603.19,13.53
