ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
325276.0,18.96,10.54,268115.44,15.63
325160.21,18.96,10.54,268000.75,15.63
325086.53,18.97,10.55,267921.75,15.63
325076.0,18.98,10.56,267926.21,15.64
325381.68,19.0,10.58,267782.83,15.64
325371.16,19.01,10.59,267825.06,15.65
325215.16,19.0,10.58,267666.75,15.64
325127.37,19.0,10.58,268842.98,15.71
325043.16,19.01,10.59,269448.78,15.76
324748.42,19.04,10.62,269428.97,15.79
324746.95,19.05,10.63,269288.87,15.79
324652.21,19.05,10.63,269248.4,15.8
324557.47,19.06,10.64,269133.15,15.8
324546.95,19.07,10.65,269119.82,15.81
324452.21,19.07,10.65,269026.53,15.82
324736.84,19.1,10.68,269004.78,15.82
324522.74,19.09,10.67,269509.13,15.85
324406.95,19.09,10.67,269307.65,15.85
324291.16,19.1,10.68,269107.63,15.85
324638.95,19.12,10.7,269083.78,15.85
324523.16,19.13,10.71,269375.82,15.88
324731.05,19.15,10.73,269295.27,15.88
324518.0,19.14,10.72,269082.19,15.87
324391.68,19.14,10.72,269519.84,15.9
324381.16,19.15,10.73,269527.79,15.91
324286.42,19.16,10.74,269466.96,15.92
324191.68,19.16,10.74,269385.9,15.92
324191.68,19.16,10.74,269374.78,15.92
324081.68,19.16,10.74,269264.78,15.92
323997.47,19.16,10.74,268148.79,15.86
323997.47,19.16,10.74,268160.79,15.86
323932.42,19.17,10.75,268623.32,15.9
323649.89,19.16,10.74,268272.71,15.88
324039.79,19.19,10.77,268949.93,15.93
323745.05,19.22,10.8,268930.12,15.96
323629.26,19.22,10.8,268814.95,15.97
323701.47,19.24,10.81,268439.61,15.95
323627.79,19.24,10.82,269797.53,16.04
323627.79,19.24,10.82,269782.96,16.04
322954.11,19.29,10.87,269596.38,16.11
322954.11,19.29,10.87,269612.38,16.11
322943.58,19.3,10.88,269951.23,16.14
322827.79,19.31,10.89,269942.37,16.15
322625.68,19.3,10.88,269726.37,16.14
322973.47,19.33,10.91,269702.52,16.14
322857.68,19.33,10.91,269949.69,16.16
322765.47,19.33,10.91,269781.25,16.16
322687.68,19.33,10.91,269278.13,16.13
322582.42,19.33,10.91,269544.5,16.16
322582.42,19.33,10.91,269529.93,16.15
322456.11,19.34,10.92,269340.94,16.15
322528.32,19.35,10.93,269073.58,16.14
322517.79,19.36,10.94,269081.52,16.15
322802.42,19.39,10.96,269031.13,16.16
322895.68,19.4,10.98,268935.21,16.16
322724.11,19.39,10.97,268856.45,16.16
323008.74,19.42,11.0,269240.49,16.18
322998.21,19.43,11.01,269655.03,16.22
322931.89,19.43,11.01,269509.04,16.21
323004.11,19.44,11.02,269267.24,16.21
322888.32,19.45,11.02,269168.2,16.21
322888.32,19.45,11.02,269184.2,16.21
323149.89,19.47,11.05,269901.04,16.26
323426.21,19.49,11.07,270130.44,16.28
323623.58,19.51,11.09,269977.65,16.28
323570.95,19.52,11.1,272223.54,16.42
323570.95,19.52,11.1,272223.54,16.42
323434.11,19.52,11.1,271155.35,16.37
323434.11,19.52,11.1,271155.35,16.37
323423.58,19.53,11.11,271163.29,16.38
323339.37,19.54,11.12,271506.14,16.41
323380.0,19.55,11.13,271400.03,16.41
323103.16,19.54,11.12,271205.28,16.4
323217.47,19.56,11.14,272120.02,16.46
412474.0,24.97,11.29,286250.39,17.33
412326.63,24.98,11.29,286242.35,17.34
412603.26,25.0,11.32,286170.24,17.34
412603.26,25.0,11.32,286170.24,17.34
412445.37,25.01,11.32,285569.8,17.32
412266.42,25.01,11.33,285377.13,17.31
412309.05,25.03,11.34,285325.85,17.32
412309.05,25.03,11.34,285325.85,17.32
412161.68,25.03,11.35,285281.12,17.33
411797.68,25.02,11.33,285540.08,17.35
411520.32,25.01,11.32,285252.8,17.33
411372.95,25.01,11.33,285170.71,17.34
411372.95,25.01,11.33,285170.71,17.34
411225.58,25.02,11.33,285101.23,17.35
411078.21,25.03,11.34,285199.75,17.36
411078.21,25.03,11.34,285199.75,17.36
410930.84,25.03,11.35,285130.07,17.37
410833.47,25.03,11.35,284894.44,17.36
410833.47,25.03,11.35,284894.44,17.36
410833.47,25.03,11.35,284894.44,17.36
410696.63,25.04,11.35,284017.06,17.31
410307.16,25.03,11.34,283902.32,17.32
410706.74,25.06,11.37,283763.71,17.31
410548.84,25.06,11.38,283697.3,17.32
410412.0,25.07,11.39,284586.53,17.38
410233.05,25.08,11.39,284371.82,17.38
410233.05,25.08,11.39,284371.82,17.38
410085.68,25.08,11.4,284276.06,17.39
410085.68,25.08,11.4,284276.06,17.39
410159.89,25.1,11.41,284239.06,17.39
410002.0,25.1,11.42,284650.87,17.43
410002.0,25.1,11.42,284650.87,17.43
409865.16,25.11,11.43,284373.58,17.42
409876.21,25.12,11.44,284525.35,17.44
409728.84,25.13,11.45,284453.22,17.45
409508.63,25.12,11.44,284231.51,17.44
409361.26,25.13,11.44,284205.68,17.44
409213.89,25.13,11.45,284410.39,17.47
409024.42,25.13,11.44,284126.67,17.45
408498.11,25.13,11.44,282847.8,17.4
408498.11,25.13,11.44,282847.8,17.4
408667.58,25.15,11.46,282756.76,17.4
408837.05,25.17,11.48,282668.51,17.4
408689.68,25.17,11.49,282863.09,17.42
408542.32,25.18,11.49,282780.63,17.43
408818.95,25.2,11.52,282695.92,17.43
408454.95,25.19,11.5,282596.13,17.43
408294.95,25.18,11.5,282436.13,17.42
407705.47,25.21,11.52,281962.17,17.43
407558.11,25.21,11.53,281943.59,17.44
407558.11,25.21,11.53,281943.59,17.44
407410.74,25.22,11.54,282271.84,17.47
407263.37,25.23,11.54,282259.97,17.48
407116.0,25.23,11.55,282147.64,17.49
406968.63,25.24,11.55,282064.57,17.49
406821.26,25.25,11.56,282278.31,17.52
406673.89,25.25,11.57,282254.54,17.53
406478.0,25.24,11.56,282140.12,17.52
406330.63,25.25,11.57,282054.63,17.53
406330.63,25.25,11.57,282054.63,17.53
406183.26,25.26,11.57,281957.11,17.53
406499.47,25.28,11.6,281833.97,17.53
406341.58,25.29,11.61,281732.73,17.53
406341.58,25.29,11.61,281732.73,17.53
406204.74,25.3,11.61,282322.49,17.58
405937.47,25.29,11.6,282080.22,17.57
405663.79,25.29,11.6,281749.26,17.56
405738.0,25.3,11.62,281705.68,17.57
405896.95,25.32,11.64,281617.77,17.57
405950.11,25.34,11.66,283031.65,17.67
405961.16,25.35,11.67,283100.73,17.68
405674.32,25.34,11.66,282589.56,17.65
405526.95,25.35,11.66,282568.76,17.66
405379.58,25.35,11.67,282872.01,17.69
405453.79,25.37,11.69,282738.37,17.69
405316.95,25.38,11.69,282683.6,17.7
404222.21,25.44,11.75,282514.57,17.78
404074.84,25.44,11.76,282465.5,17.79
403927.47,25.45,11.77,282384.88,17.79
403780.11,25.46,11.77,282315.39,17.8
403812.21,25.47,11.79,282823.8,17.84
403525.37,25.46,11.78,282732.81,17.84
403536.42,25.47,11.79,282662.65,17.84
403536.42,25.47,11.79,282662.65,17.84
403760.21,25.5,11.81,283003.44,17.87
403612.84,25.5,11.82,282954.37,17.88
403782.32,25.53,11.84,282876.39,17.88
403487.58,25.54,11.85,282782.36,17.9
403340.21,25.55,11.86,282733.3,17.91
403414.42,25.56,11.88,282678.9,17.91
403680.53,25.59,11.9,282615.02,17.91
403733.68,25.6,11.92,283363.89,17.97
403536.84,25.6,11.91,283164.88,17.96
403182.84,25.58,11.9,282766.6,17.94
403003.89,25.59,11.9,282722.85,17.95
402856.53,25.59,11.91,282620.84,17.95
402525.37,25.58,11.89,282673.26,17.96
402802.0,25.6,11.92,282615.67,17.96
402448.0,25.59,11.9,282830.08,17.98
402300.63,25.59,11.91,282690.7,17.98
315268.84,20.07,11.65,235778.56,15.01
315372.63,20.09,11.67,235780.19,15.02
315288.42,20.09,11.67,235777.17,15.03
315204.21,20.1,11.68,235843.27,15.04
315120.0,20.11,11.69,235842.5,15.05
315035.79,20.12,11.7,235842.49,15.06
314951.58,20.12,11.7,235842.65,15.07
314867.37,20.13,11.71,235993.86,15.09
314707.37,20.12,11.7,235833.86,15.08
314506.84,20.11,11.69,235683.36,15.07
314422.63,20.12,11.7,235683.03,15.08
314338.42,20.13,11.71,235682.58,15.09
314442.21,20.15,11.73,235682.58,15.1
314358.0,20.15,11.73,235779.7,15.12
314717.47,20.18,11.76,235750.81,15.12
314516.11,20.17,11.75,235890.4,15.13
314421.37,20.18,11.76,235866.15,15.14
314337.16,20.19,11.77,235866.0,15.15
314252.95,20.2,11.77,235866.31,15.16
314168.74,20.2,11.78,235865.37,15.17
314405.05,20.23,11.81,235974.53,15.18
314508.84,20.24,11.82,235988.51,15.19
314403.58,20.25,11.83,236159.07,15.21
314507.37,20.27,11.85,236159.66,15.22
314423.16,20.28,11.85,236159.03,15.23
314338.95,20.28,11.86,236158.29,15.24
314254.74,20.29,11.87,236158.29,15.25
314170.53,20.3,11.88,236157.55,15.26
314274.32,20.32,11.89,236157.61,15.27
314190.11,20.32,11.9,236157.8,15.28
314105.89,20.33,11.91,236221.15,15.29
314055.89,20.33,11.91,236171.15,15.29
313971.68,20.34,11.92,236170.37,15.3
313887.47,20.34,11.92,236170.37,15.31
313803.26,20.35,11.93,236203.55,15.32
313907.05,20.37,11.95,236216.74,15.33
314311.89,20.4,11.98,236199.31,15.33
313914.42,20.38,11.96,236145.98,15.33
313830.21,20.39,11.97,236146.62,15.34
313619.47,20.38,11.96,235967.78,15.33
313535.26,20.39,11.97,235967.29,15.34
313344.74,20.38,11.96,235891.54,15.34
313438.0,20.39,11.97,236606.83,15.4
313101.16,20.43,12.0,236604.51,15.44
313016.95,20.43,12.01,236604.85,15.45
313491.05,20.47,12.05,236686.23,15.45
313491.05,20.47,12.05,236661.67,15.45
313301.58,20.48,12.06,236168.07,15.44
313217.37,20.49,12.07,236167.3,15.45
313217.37,20.49,12.07,236158.49,15.45
313321.16,20.51,12.09,236158.47,15.46
313424.95,20.53,12.11,236158.47,15.47
313340.74,20.53,12.11,236229.74,15.48
313256.53,20.54,12.12,236229.57,15.49
313172.32,20.55,12.13,236228.96,15.5
313276.11,20.57,12.15,236264.34,15.51
313065.58,20.57,12.15,235377.26,15.46
312981.37,20.58,12.15,235384.42,15.47
312897.16,20.58,12.16,235385.07,15.48
312812.95,20.59,12.17,235383.9,15.49
312462.42,20.57,12.15,235340.68,15.5
312378.21,20.58,12.16,235340.42,15.51
312737.68,20.61,12.19,236050.6,15.56
312737.68,20.61,12.19,236050.6,15.56
313100.42,20.64,12.22,236052.47,15.56
313016.21,20.65,12.23,236129.67,15.58
312860.42,20.64,12.22,235971.36,15.57
312776.21,20.65,12.23,235970.58,15.58
312776.21,20.65,12.23,235970.58,15.58
312692.0,20.66,12.24,235970.58,15.59
312692.0,20.66,12.24,235970.58,15.59
312607.79,20.67,12.25,236021.24,15.6
312523.58,20.68,12.26,236003.43,15.61
312627.37,20.69,12.27,235672.94,15.6
312543.16,20.7,12.28,235672.61,15.61
312625.89,20.72,12.3,236405.82,15.67
312541.68,20.73,12.31,236405.37,15.68
312457.47,20.74,12.31,236405.37,15.69
312268.84,20.73,12.3,236454.66,15.69
312372.63,20.74,12.32,236454.66,15.7
312476.42,20.76,12.34,236455.24,15.71
312392.21,20.77,12.35,236453.88,15.72
312788.42,20.8,12.38,236564.04,15.73
312693.68,20.81,12.39,236443.22,15.74
312609.47,20.82,12.4,236423.75,15.75
312358.53,20.81,12.39,236898.48,15.78
312811.58,20.84,12.42,237187.44,15.8
312727.37,20.85,12.43,237187.44,15.81
313132.21,20.88,12.46,237159.56,15.82
313225.47,20.9,12.48,237090.42,15.82
313141.26,20.91,12.49,237765.43,15.88
313057.05,20.92,12.5,237829.24,15.89
313139.79,20.93,12.51,237950.91,15.91
313243.58,20.95,12.53,237951.49,15.92
313159.37,20.96,12.54,237950.87,15.93
313263.16,20.98,12.56,237952.26,15.94
313263.16,20.98,12.56,237952.26,15.94
313263.16,20.98,12.56,237952.26,15.94
313263.16,20.98,12.56,237952.26,15.94
313499.47,21.0,12.58,238033.17,15.95
357336.42,23.96,12.38,268454.45,18.0
357210.11,23.96,12.39,268258.33,18.0
357083.79,23.97,12.39,268205.56,18.01
356957.47,23.98,12.4,268196.23,18.02
356831.16,23.99,12.41,268128.15,18.02
356704.84,24.0,12.42,268085.93,18.03
356578.53,24.0,12.42,267644.91,18.02
356642.21,24.02,12.44,267591.32,18.02
356515.89,24.03,12.45,267539.27,18.03
356263.26,24.04,12.46,267472.52,18.05
355871.37,24.02,12.45,267068.92,18.03
355745.05,24.03,12.45,266778.61,18.02
355745.05,24.03,12.45,266778.61,18.02
355745.05,24.03,12.45,266778.61,18.02
355618.74,24.04,12.46,266701.21,18.03
355492.42,24.05,12.47,266642.15,18.04
355492.42,24.05,12.47,266642.15,18.04
355366.11,24.06,12.48,266603.71,18.05
355239.79,24.06,12.48,266523.92,18.05
355303.47,24.08,12.5,266483.26,18.06
355177.16,24.09,12.51,266376.42,18.07
355523.79,24.12,12.54,266969.23,18.11
355398.74,24.13,12.55,266864.44,18.12
355272.42,24.14,12.56,266730.48,18.12
355272.42,24.14,12.56,266730.48,18.12
355146.11,24.14,12.56,266661.1,18.13
354893.47,24.16,12.58,266828.05,18.16
354767.16,24.17,12.59,266861.41,18.18
354465.58,24.15,12.57,266800.11,18.18
354465.58,24.15,12.57,266800.11,18.18
354339.26,24.16,12.58,266771.49,18.19
354212.95,24.17,12.59,267066.71,18.22
354212.95,24.17,12.59,267066.71,18.22
353948.74,24.15,12.58,266845.24,18.21
353822.42,24.16,12.58,266793.96,18.22
353886.11,24.18,12.6,266607.13,18.22
353759.79,24.19,12.61,267128.48,18.26
353654.53,24.2,12.62,267617.3,18.31
353654.53,24.2,12.62,267617.3,18.31
353390.32,24.18,12.61,267338.78,18.3
353242.95,24.19,12.61,267204.91,18.3
353306.63,24.21,12.63,266997.82,18.29
353391.37,24.23,12.65,266807.2,18.29
353738.0,24.26,12.68,267605.83,18.35
353632.74,24.27,12.69,267972.29,18.39
353464.32,24.27,12.7,267749.05,18.39
353316.95,24.28,12.7,267569.33,18.39
352935.05,24.26,12.68,267237.41,18.37
352829.79,24.27,12.69,267702.5,18.42
352394.32,24.25,12.67,267241.32,18.39
352698.84,24.28,12.7,267518.07,18.42
352783.58,24.3,12.72,268175.25,18.47
352783.58,24.3,12.72,268175.25,18.47
352636.21,24.31,12.73,268063.02,18.48
352530.95,24.31,12.74,268402.24,18.51
352139.05,24.3,12.72,268074.27,18.5
351991.68,24.3,12.72,267902.0,18.5
351991.68,24.3,12.72,267902.0,18.5
351907.47,24.31,12.73,268277.22,18.54
352276.21,24.35,12.77,268618.81,18.56
352170.95,24.35,12.78,268578.97,18.57
352355.16,24.38,12.8,269013.72,18.61
352270.95,24.39,12.81,268895.09,18.62
352102.53,24.39,12.82,268728.48,18.62
352018.32,24.41,12.83,268714.14,18.63
351641.16,24.39,12.81,268310.04,18.61
350714.84,24.46,12.88,268146.01,18.7
350736.42,24.47,12.9,268203.1,18.72
350694.32,24.49,12.91,268170.28,18.73
350568.0,24.5,12.92,268102.24,18.73
350441.68,24.51,12.93,268265.68,18.76
350315.37,24.51,12.93,268209.63,18.77
350640.95,24.54,12.97,268116.25,18.77
350535.68,24.55,12.98,268836.39,18.83
350535.68,24.55,12.98,268836.39,18.83
350825.16,24.59,13.01,268855.73,18.84
350783.05,24.6,13.02,268858.5,18.85
350648.0,24.61,13.03,268921.85,18.87
350711.68,24.63,13.05,268869.33,18.88
350585.37,24.63,13.06,268822.03,18.89
350459.05,24.64,13.06,269128.94,18.92
350332.74,24.65,13.07,268848.95,18.92
350172.74,24.64,13.06,268688.95,18.91
350236.42,24.66,13.08,268620.11,18.91
350131.16,24.67,13.09,269138.9,18.96
350131.16,24.67,13.09,269138.9,18.96
349983.79,24.68,13.1,268975.05,18.97
349682.21,24.66,13.08,268672.61,18.95
349640.11,24.68,13.1,268685.5,18.96
349703.79,24.7,13.12,268628.29,18.97
349577.47,24.7,13.13,268575.57,18.98
350099.79,24.75,13.17,268783.56,19.0
349973.47,24.75,13.17,268732.16,19.01
349755.79,24.74,13.16,268556.32,19.0
349629.47,24.75,13.17,268536.48,19.01
349997.16,24.79,13.21,269778.5,19.11
349828.74,24.79,13.21,269611.58,19.11
349786.63,24.81,13.23,269614.35,19.12
349660.32,24.82,13.24,269530.55,19.13
349481.68,24.81,13.23,269336.08,19.12
348763.37,24.77,13.19,291068.95,20.68
348626.53,24.78,13.2,290993.08,20.68
348658.11,24.8,13.22,290994.97,20.7
347731.79,24.88,13.3,290676.92,20.8
347594.95,24.88,13.31,290665.18,20.81
346668.63,24.96,13.38,290347.14,20.91
346668.63,24.96,13.38,290347.14,20.91
346531.79,24.97,13.39,290171.89,20.91
346394.95,24.98,13.4,290132.47,20.92
346258.11,24.99,13.41,290512.69,20.96
346098.11,24.98,13.4,290352.69,20.95
345961.26,24.99,13.41,289833.81,20.93
345824.42,24.99,13.41,289914.63,20.95
345856.0,25.01,13.44,289952.4,20.97
345907.16,25.03,13.45,290260.14,21.01
345907.16,25.03,13.45,290222.76,21.0
345770.32,25.04,13.46,290067.51,21.01
345633.47,25.05,13.47,289972.22,21.01
345633.47,25.05,13.47,289972.22,21.01
345695.16,25.07,13.49,289647.82,21.0
345735.79,25.09,13.51,289620.18,21.01
345526.95,25.07,13.5,289401.65,21.0
345578.11,25.09,13.51,289585.56,21.03
345629.26,25.11,13.53,289474.67,21.03
345972.21,25.15,13.57,289413.16,21.03
345845.89,25.15,13.58,290185.24,21.11
345468.21,25.14,13.56,289842.49,21.09
345278.74,25.14,13.56,289703.97,21.09
345247.16,25.16,13.58,289922.33,21.12
345355.05,25.18,13.6,289948.7,21.14
345574.63,25.21,13.63,290008.18,21.15
345437.79,25.21,13.64,289778.86,21.15
345300.95,25.22,13.64,289946.09,21.18
345164.11,25.23,13.65,289846.18,21.19
345027.26,25.24,13.66,289734.85,21.2
344890.42,25.25,13.67,290503.49,21.27
344952.11,25.27,13.69,290180.3,21.26
344992.74,25.29,13.71,290152.66,21.27
345024.32,25.31,13.73,290146.39,21.28
344887.47,25.32,13.74,290017.67,21.29
344938.63,25.33,13.76,289943.88,21.3
344801.79,25.34,13.76,290066.95,21.32
345144.74,25.38,13.8,290001.62,21.32
345144.74,25.38,13.8,290001.62,21.32
345007.89,25.39,13.81,289913.98,21.33
344881.58,25.39,13.82,289943.25,21.35
344922.21,25.41,13.83,290692.58,21.42
345141.79,25.44,13.87,290752.06,21.43
345004.95,25.45,13.87,290610.84,21.44
344868.11,25.46,13.88,290483.8,21.45
344868.11,25.46,13.88,290472.89,21.45
344731.26,25.47,13.89,290588.22,21.47
344731.26,25.47,13.89,290588.22,21.47
344594.42,25.48,13.9,290497.69,21.48
344438.42,25.47,13.89,290339.37,21.47
344301.58,25.48,13.9,290255.95,21.48
343866.0,25.46,13.88,289807.42,21.45
343739.68,25.47,13.89,290033.86,21.49
343592.32,25.47,13.89,289922.79,21.49
343623.89,25.49,13.92,289881.66,21.51
343833.37,25.52,13.94,289741.24,21.51
343696.53,25.53,13.95,289936.9,21.54
343559.68,25.54,13.96,289774.21,21.54
343422.84,25.55,13.97,289677.23,21.55
343474.0,25.57,13.99,290184.09,21.6
343154.0,25.55,13.97,289864.09,21.58
343027.68,25.56,13.98,289779.12,21.59
342880.32,25.57,13.99,289773.59,21.61
342911.89,25.59,14.01,289775.24,21.62
342775.05,25.6,14.02,289611.3,21.63
342355.26,25.58,14.0,289179.44,21.6
342406.42,25.6,14.02,289132.95,21.61
342269.58,25.6,14.03,289311.69,21.64
342132.74,25.61,14.03,289168.37,21.65
341995.89,25.62,14.04,289069.79,21.66
341869.58,25.63,14.05,289339.6,21.69
341869.58,25.63,14.05,289339.6,21.69
341722.21,25.64,14.06,289199.69,21.7
341753.79,25.66,14.08,289237.45,21.72
342096.74,25.7,14.12,289038.13,21.71
341959.89,25.71,14.13,289229.51,21.74
341823.05,25.71,14.14,289125.69,21.75
341823.05,25.71,14.14,289125.69,21.75
341686.21,25.72,14.14,289098.2,21.76
341737.37,25.74,14.16,288938.91,21.77
341611.05,25.75,14.17,289602.17,21.83
341651.68,25.77,14.19,289728.78,21.86
341231.89,25.75,14.17,289289.22,21.83
341743.26,25.8,14.22,289337.56,21.84
341606.42,25.81,14.23,289127.67,21.84
341606.42,25.81,14.23,289127.67,21.84
341469.58,25.82,14.24,289402.46,21.88
341332.74,25.82,14.25,289297.27,21.89
341195.89,25.83,14.25,289045.49,21.89
341185.37,25.85,14.27,290465.37,22.01
341185.37,25.85,14.27,290510.11,22.01
341216.95,25.87,14.3,290539.0,22.03
340732.74,25.88,14.3,289387.5,21.98
340732.74,25.88,14.3,289387.5,21.98
340794.42,25.9,14.32,288945.6,21.96
351029.16,26.69,14.05,317095.39,24.11
350871.26,26.69,14.06,316839.7,24.11
350713.37,26.7,14.07,316599.15,24.11
350337.16,26.68,14.05,316172.33,24.08
350662.11,26.72,14.09,316781.8,24.14
350356.84,26.7,14.07,316453.2,24.12
350374.42,26.72,14.09,316090.43,24.1
350374.42,26.72,14.09,316090.43,24.1
349363.89,26.81,14.17,315557.51,24.21
348993.16,26.79,14.16,315287.96,24.2
349010.74,26.8,14.17,315839.63,24.26
348842.32,26.81,14.18,315682.17,24.26
349114.63,26.84,14.21,315914.07,24.29
349209.37,26.87,14.24,316037.5,24.32
349209.37,26.87,14.24,316037.5,24.32
349051.47,26.88,14.25,315767.25,24.32
348893.58,26.89,14.26,315652.03,24.33
348735.68,26.9,14.27,315507.47,24.33
348609.37,26.91,14.28,315787.63,24.37
348236.63,26.89,14.26,315534.26,24.36
348508.95,26.92,14.29,315430.4,24.36
348340.53,26.93,14.3,315256.62,24.37
348172.11,26.94,14.3,315590.05,24.41
348266.84,26.96,14.33,315713.49,24.44
348108.95,26.97,14.34,315408.75,24.44
347951.05,26.98,14.35,315220.35,24.44
347835.26,26.99,14.36,315872.74,24.51
347666.84,27.0,14.37,315570.18,24.51
347498.42,27.01,14.38,315267.6,24.5
347928.42,27.06,14.42,315255.32,24.51
347928.42,27.06,14.42,315255.32,24.51
348105.79,27.08,14.45,314977.08,24.51
347947.89,27.09,14.46,314943.84,24.52
347663.79,27.08,14.45,314638.2,24.51
347734.0,27.1,14.47,315081.24,24.56
347734.0,27.1,14.47,315081.24,24.56
347518.74,27.09,14.46,314767.23,24.54
347350.32,27.1,14.46,314583.15,24.54
347181.89,27.1,14.47,315891.23,24.66
347276.63,27.13,14.5,315826.52,24.68
346956.63,27.11,14.48,315506.52,24.66
346956.63,27.11,14.48,315506.52,24.66
346798.74,27.12,14.49,314701.91,24.61
347081.58,27.16,14.52,314465.64,24.6
347252.63,27.18,14.55,314796.81,24.64
347147.37,27.2,14.56,315376.8,24.71
346766.63,27.18,14.54,315044.36,24.69
346598.21,27.18,14.55,314735.81,24.68
346429.79,27.19,14.56,315683.83,24.78
346261.37,27.2,14.57,314971.81,24.74
346092.95,27.21,14.58,314893.43,24.76
345924.53,27.22,14.58,314624.86,24.75
344914.0,27.31,14.68,314091.94,24.87
345008.74,27.34,14.71,314215.37,24.9
345291.58,27.37,14.74,314024.29,24.89
345133.68,27.38,14.75,313763.77,24.89
344805.58,27.36,14.73,314336.15,24.95
344594.32,27.35,14.72,314127.41,24.93
344594.32,27.35,14.72,314127.41,24.93
344425.89,27.36,14.73,313953.81,24.94
344443.47,27.38,14.75,313713.08,24.94
344275.05,27.39,14.76,314331.75,25.01
344275.05,27.39,14.76,314331.75,25.01
344369.79,27.42,14.79,314262.1,25.02
344211.89,27.43,14.8,314167.07,25.03
344229.47,27.45,14.81,313799.93,25.02
344061.05,27.45,14.82,313579.29,25.02
344089.16,27.47,14.84,313374.95,25.02
343973.37,27.49,14.86,313710.08,25.07
343804.95,27.5,14.86,313442.84,25.07
343804.95,27.5,14.86,313442.84,25.07
343636.53,27.5,14.87,313303.26,25.08
343654.11,27.52,14.89,313715.22,25.13
343998.84,27.56,14.93,314111.52,25.16
343756.84,27.55,14.92,313766.84,25.14
343851.58,27.58,14.95,313768.96,25.16
343251.58,27.62,14.99,313551.71,25.23
343346.32,27.65,15.02,313675.14,25.26
343188.42,27.66,15.03,313402.04,25.26
343020.0,27.67,15.03,313992.19,25.32
343020.0,27.67,15.03,313992.19,25.32
342864.0,27.66,15.02,313836.19,25.32
342706.11,27.67,15.03,313610.83,25.32
342494.95,27.65,15.02,313489.79,25.31
342379.16,27.67,15.04,313944.53,25.37
342210.74,27.68,15.04,313634.13,25.36
342042.32,27.68,15.05,313500.31,25.37
341979.16,27.7,15.07,313732.9,25.41
342409.16,27.75,15.12,313720.62,25.43
342251.26,27.76,15.13,313633.45,25.44
342251.26,27.76,15.13,313612.99,25.44
341240.74,27.86,15.23,313080.07,25.56
341240.74,27.86,15.23,313080.07,25.56
340967.05,27.86,15.23,312679.07,25.55
340995.16,27.88,15.25,312151.63,25.52
340847.16,27.87,15.24,311995.0,25.51
340854.21,27.89,15.26,311966.5,25.53
340748.95,27.91,15.27,311758.29,25.53
340443.68,27.89,15.26,312306.95,25.58
340443.68,27.89,15.26,312330.74,25.59
362872.95,29.75,15.01,306294.7,25.11
362694.0,29.76,15.02,305895.78,25.1
362515.05,29.77,15.03,305745.4,25.11
362357.16,29.78,15.04,305914.33,25.14
362347.16,29.8,15.06,305858.55,25.15
362420.84,29.83,15.09,305858.8,25.17
362420.84,29.83,15.09,305858.8,25.17
362241.89,29.84,15.1,305662.61,25.18
362062.95,29.85,15.11,305816.74,25.21
362327.37,29.88,15.15,305777.87,25.22
362148.42,29.89,15.16,305620.99,25.23
362148.42,29.89,15.16,305620.99,25.23
361969.47,29.9,15.17,305482.94,25.24
361676.11,29.89,15.15,305905.2,25.28
361560.32,29.9,15.17,305744.38,25.29
361318.21,29.91,15.17,305553.36,25.29
361391.89,29.94,15.2,305507.11,25.31
361402.95,29.96,15.22,305299.82,25.31
361414.0,29.98,15.24,305540.41,25.35
361414.0,29.98,15.24,305540.41,25.35
361235.05,29.99,15.25,305367.19,25.35
361580.0,30.03,15.29,305224.8,25.35
361591.05,30.05,15.31,305688.75,25.4
361591.05,30.05,15.31,305688.75,25.4
361591.05,30.05,15.31,305688.75,25.4
361427.16,30.04,15.31,305925.11,25.43
361048.21,30.06,15.32,304913.74,25.39
361340.21,30.1,15.36,305354.98,25.43
360949.79,30.08,15.34,305036.46,25.42
360949.79,30.08,15.34,305036.46,25.42
360950.32,30.1,15.36,305276.8,25.46
361024.0,30.13,15.39,305261.52,25.47
361285.58,30.16,15.43,305025.29,25.47
361106.63,30.17,15.44,305272.52,25.51
361106.63,30.17,15.44,305272.52,25.51
361368.21,30.21,15.47,305095.97,25.51
361379.26,30.23,15.49,304950.77,25.51
361200.32,30.24,15.51,305671.28,25.59
361200.32,30.24,15.51,305671.28,25.59
361031.89,30.25,15.52,305454.51,25.6
361294.32,30.29,15.55,305964.14,25.65
