ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
964,4220,4090580,6212,4090580
964,4220,4091580,6212,4091580
965,4228,4092580,6212,4092580
965,4228,4093580,6212,4093580
966,4236,4101580,6212,4101580
966,4236,4101580,6212,4101580
966,4236,4101580,6212,4101580
966,4236,4102580,6212,4102580
966,4236,4102740,6212,4102740
966,4236,4106740,6212,4106740
966,4236,4107550,6212,4107550
967,4244,4108550,6212,4108550
967,4244,4109200,6212,4109200
968,4252,4117200,6212,4117200
968,4252,4118200,6212,4118200
968,4252,4119200,6212,4119200
968,4252,4119200,6212,4119200
968,4252,4120200,6212,4120200
968,4252,4120430,6212,4120430
968,4252,4120900,6212,4120900
969,4260,4121900,6212,4121900
969,4260,4122900,6212,4122900
969,4260,4123900,6212,4123900
969,4260,4124900,6212,4124900
969,4260,4125450,6212,4125450
969,4260,4125920,6212,4125920
969,4260,4125920,6212,4125920
969,4260,4126390,6212,4126390
969,4260,4126860,6212,4126860
970,4268,4134860,6212,4134860
971,4276,4142860,6212,4142860
971,4276,4143860,6212,4143860
971,4276,4144860,6212,4144860
972,4284,4146860,6212,4146860
973,4292,4154860,6212,4154860
974,4300,4162860,6212,4162860
974,4300,4163860,6212,4163860
974,4300,4164860,6212,4164860
974,4300,4165860,6212,4165860
974,4300,4166860,6212,4166860
974,4300,4167860,6212,4167860
975,4308,4168860,6212,4168860
976,4316,4176860,6212,4176860
976,4316,4177860,6212,4177860
976,4316,4178860,6212,4178860
976,4316,4179860,6212,4179860
976,4316,4180860,6212,4180860
976,4316,4181860,6212,4181860
976,4316,4182670,6212,4182670
976,4316,4183670,6212,4183670
976,4316,4184670,6212,4184670
976,4316,4185480,6212,4185480
977,4324,4185950,6212,4185950
977,4324,4185950,6212,4185950
977,4324,4186760,6212,4186760
977,4324,4187760,6212,4187760
977,4324,4187760,6212,4187760
977,4324,4187760,6212,4187760
977,4324,4188760,6212,4188760
977,4324,4189230,6212,4189230
977,4324,4189700,6212,4189700
977,4324,4190700,6212,4190700
977,4324,4191700,6212,4191700
978,4332,4193700,6212,4193700
978,4332,4194170,6212,4194170
978,4332,4194640,6212,4194640
978,4332,4195640,6212,4195640
978,4332,4195870,6212,4195870
978,4332,4196870,6212,4196870
978,4332,4197870,6212,4197870
978,4332,4198870,6212,4198870
979,4340,4199870,6212,4199870
979,4340,4200870,6212,4200870
979,4340,4201240,6212,4201240
979,4340,4201240,6212,4201240
979,4340,4202050,6212,4202050
979,4340,4202520,6212,4202520
979,4340,4202840,6212,4202840
979,4340,4203840,6212,4203840
979,4340,4204490,6212,4204490
979,4340,4204810,6212,4204810
979,4340,4205810,6212,4205810
979,4340,4205970,6212,4205970
980,4348,4206970,6212,4206970
980,4348,4207970,6212,4207970
980,4348,4208970,6212,4208970
980,4348,4209780,6212,4209780
980,4348,4210250,6212,4210250
980,4348,4211250,6212,4211250
981,4356,4219250,6212,4219250
981,4356,4219480,6212,4219480
982,4364,4227480,6212,4227480
982,4364,4228480,6212,4228480
982,4364,4229070,6212,4229070
982,4364,4229210,6212,4229210
982,4364,4230210,6212,4230210
982,4364,4231020,6212,4231020
982,4364,4231830,6212,4231830
983,4372,4232830,6212,4232830
983,4372,4233830,6212,4233830
984,4380,4241830,6212,4241830
984,4380,4242830,6212,4242830
984,4380,4243830,6212,4243830
984,4380,4244830,6212,4244830
984,4380,4245300,6212,4245300
984,4380,4245770,6212,4245770
984,4380,4246770,6212,4246770
984,4380,4247580,6212,4247580
985,4388,4255580,6212,4255580
986,4396,4256390,6212,4256390
986,4396,4256390,6212,4256390
987,4404,4264390,6212,4264390
988,4412,4272390,6212,4272390
988,4412,4273200,6212,4273200
988,4412,4274200,6212,4274200
988,4412,4275200,6212,4275200
989,4420,4283200,6212,4283200
989,4420,4283200,6212,4283200
989,4420,4283200,6212,4283200
989,4420,4284200,6212,4284200
989,4420,4285010,6212,4285010
989,4420,4285820,6212,4285820
989,4420,4286140,6212,4286140
989,4420,4287140,6212,4287140
990,4428,4288140,6212,4288140
990,4428,4288610,6212,4288610
990,4428,4288610,6212,4288610
990,4428,4289080,6212,4289080
990,4428,4290080,6212,4290080
990,4428,4291080,6212,4291080
990,4428,4291080,6212,4291080
990,4428,4291310,6212,4291310
990,4428,4291860,6212,4291860
990,4428,4292860,6212,4292860
990,4428,4293330,6212,4293330
990,4428,4293880,6212,4293880
991,4436,4294880,6212,4294880
991,4436,4294880,6212,4294880
991,4436,4295880,6212,4295880
991,4436,4296110,6212,4296110
991,4436,4296580,6212,4296580
991,4436,4297050,6212,4297050
991,4436,4297510,6212,4297510
991,4436,4298510,6212,4298510
991,4436,4298980,6212,4298980
991,4436,4299980,6212,4299980
991,4436,4300980,6212,4300980
991,4436,4301790,6212,4301790
992,4444,4302790,6212,4302790
992,4444,4303790,6212,4303790
992,4444,4304260,6212,4304260
992,4444,4305260,6212,4305260
992,4444,4306260,6212,4306260
992,4444,4306850,6212,4306850
992,4444,4306850,6212,4306850
992,4444,4307170,6212,4307170
992,4444,4307170,6212,4307170
992,4444,4309170,6212,4309170
993,4452,4309980,6212,4309980
993,4452,4310980,6212,4310980
993,4452,4311790,6212,4311790
993,4452,4312790,6212,4312790
994,4460,4320790,6212,4320790
994,4460,4320790,6212,4320790
994,4460,4320790,6212,4320790
994,4460,4321600,6212,4321600
994,4460,4322600,6212,4322600
994,4460,4323600,6212,4323600
994,4460,4324600,6212,4324600
994,4460,4325070,6212,4325070
995,4468,4326070,6212,4326070
995,4468,4326070,6212,4326070
995,4468,4326540,6212,4326540
995,4468,4326760,6212,4326760
995,4468,4327230,6212,4327230
995,4468,4328230,6212,4328230
995,4468,4328690,6212,4328690
995,4468,4329690,6212,4329690
996,4476,4333690,6212,4333690
996,4476,4334010,6212,4334010
996,4476,4335010,6212,4335010
996,4476,4336010,6212,4336010
996,4476,4336010,6212,4336010
996,4476,4336010,6212,4336010
996,4476,4336010,6212,4336010
996,4476,4336820,6212,4336820
996,4476,4337820,6212,4337820
996,4476,4338820,6212,4338820
996,4476,4339140,6212,4339140
996,4476,4339140,6212,4339140
997,4484,4340140,6212,4340140
997,4484,4341140,6212,4341140
998,4492,4349140,6212,4349140
998,4492,4349140,6212,4349140
998,4492,4350140,6212,4350140
998,4492,4350610,6212,4350610
998,4492,4351610,6212,4351610
998,4492,4352080,6212,4352080
999,4500,4356080,6212,4356080
999,4500,4357080,6212,4357080
999,4500,4358080,6212,4358080
999,4500,4358400,6212,4358400
1000,4508,4359400,6212,4359400
1000,4508,4360400,6212,4360400
1000,4508,4362400,6212,4362400
1000,4508,4363400,6212,4363400
1000,4508,4364400,6212,4364400
1000,4508,4365400,6212,4365400
1000,4508,4366400,6212,4366400
1000,4508,4366400,6212,4366400
1000,4508,4367400,6212,4367400
1000,4508,4367400,6212,4367400
1001,4516,4368400,6212,4368400
1001,4516,4369400,6212,4369400
1001,4516,4370210,6212,4370210
1001,4516,4370530,6212,4370530
1001,4516,4371530,6212,4371530
1001,4516,4372000,6212,4372000
1001,4516,4372000,6212,4372000
1001,4516,4373000,6212,4373000
1002,4524,4377000,6212,4377000
1002,4524,4378000,6212,4378000
1002,4524,4378810,6212,4378810
1002,4524,4379810,6212,4379810
1002,4524,4380810,6212,4380810
1002,4524,4381620,6212,4381620
1002,4524,4381620,6212,4381620
1003,4532,4389620,6212,4389620
1003,4532,4390620,6212,4390620
1003,4532,4391090,6212,4391090
1003,4532,4391090,6212,4391090
1003,4532,4392090,6212,4392090
1003,4532,4392900,6212,4392900
1003,4532,4393900,6212,4393900
1003,4532,4394710,6212,4394710
1004,4540,4395710,6212,4395710
1004,4540,4396030,6212,4396030
1004,4540,4397030,6212,4397030
1004,4540,4398030,6212,4398030
1004,4540,4398500,6212,4398500
1004,4540,4399500,6212,4399500
1004,4540,4400310,6212,4400310
1004,4540,4401310,6212,4401310
1004,4540,4401310,6212,4401310
1004,4540,4402120,6212,4402120
1005,4548,4403120,6212,4403120
1006,4556,4411120,6212,4411120
1006,4556,4411440,6212,4411440
1006,4556,4411440,6212,4411440
1006,4556,4411600,6212,4411600
1006,4556,4412410,6212,4412410
1006,4556,4413410,6212,4413410
1006,4556,4414410,6212,4414410
1006,4556,4415410,6212,4415410
1006,4556,4416410,6212,4416410
1006,4556,4417220,6212,4417220
1006,4556,4417690,6212,4417690
1006,4556,4417690,6212,4417690
1006,4556,4418690,6212,4418690
1007,4564,4419690,6212,4419690
1007,4564,4419690,6212,4419690
1007,4564,4419690,6212,4419690
1007,4564,4419690,6212,4419690
1007,4564,4420690,6212,4420690
1007,4564,4421690,6212,4421690
1007,4564,4422500,6212,4422500
1007,4564,4422500,6212,4422500
1007,4564,4423500,6212,4423500
1007,4564,4424500,6212,4424500
1007,4564,4424960,6212,4424960
1007,4564,4424960,6212,4424960
1007,4564,4425070,6212,4425070
1007,4564,4426070,6212,4426070
1008,4572,4427070,6212,4427070
1008,4572,4427070,6212,4427070
1008,4572,4427070,6212,4427070
1008,4572,4428070,6212,4428070
1008,4572,4428290,6212,4428290
1008,4572,4428770,6212,4428770
1008,4572,4429000,6212,4429000
1008,4572,4429320,6212,4429320
1008,4572,4430130,6212,4430130
1008,4572,4431130,6212,4431130
1009,4580,4435130,6212,4435130
1009,4580,4436130,6212,4436130
1009,4580,4436130,6212,4436130
1009,4580,4437130,6212,4437130
1009,4580,4438130,6212,4438130
1009,4580,4439130,6212,4439130
1009,4580,4439130,6212,4439130
1009,4580,4439940,6212,4439940
1009,4580,4439940,6212,4439940
1009,4580,4440940,6212,4440940
1009,4580,4441940,6212,4441940
1010,4588,4443940,6212,4443940
1010,4588,4444260,6212,4444260
1010,4588,4444730,6212,4444730
1010,4588,4445730,6212,4445730
1010,4588,4446730,6212,4446730
1010,4588,4447730,6212,4447730
1010,4588,4448730,6212,4448730
1010,4588,4449730,6212,4449730
1011,4596,4450730,6212,4450730
1011,4596,4451730,6212,4451730
1011,4596,4452730,6212,4452730
1011,4596,4453540,6212,4453540
1011,4596,4454540,6212,4454540
1011,4596,4455010,6212,4455010
1011,4596,4456010,6212,4456010
1012,4604,4460010,6212,4460010
1012,4604,4460820,6212,4460820
1012,4604,4461820,6212,4461820
1012,4604,4462820,6212,4462820
1012,4604,4463820,6212,4463820
1012,4604,4464630,6212,4464630
1012,4604,4464630,6212,4464630
1012,4604,4465090,6212,4465090
1013,4612,4465900,6212,4465900
1013,4612,4466900,6212,4466900
1013,4612,4467900,6212,4467900
1013,4612,4468900,6212,4468900
1013,4612,4470900,6212,4470900
1013,4612,4471900,6212,4471900
1013,4612,4472900,6212,4472900
1014,4620,4473900,6212,4473900
1014,4620,4474900,6212,4474900
1014,4620,4475900,6212,4475900
1014,4620,4476900,6212,4476900
1014,4620,4477370,6212,4477370
1014,4620,4477840,6212,4477840
1014,4620,4478840,6212,4478840
1014,4620,4479840,6212,4479840
1015,4628,4483840,6212,4483840
1015,4628,4484310,6212,4484310
1015,4628,4485310,6212,4485310
1016,4636,4493310,6212,4493310
1016,4636,4494310,6212,4494310
1017,4644,4495310,6212,4495310
1017,4644,4496120,6212,4496120
1017,4644,4496930,6212,4496930
1018,4652,4504930,6212,4504930
1018,4652,4504930,6212,4504930
1018,4652,4504930,6212,4504930
1018,4652,4505250,6212,4505250
1019,4660,4513250,6212,4513250
1019,4660,4514060,6212,4514060
1019,4660,4514650,6212,4514650
1019,4660,4515650,6212,4515650
1019,4660,4516650,6212,4516650
1019,4660,4517650,6212,4517650
1020,4668,4518650,6212,4518650
1020,4668,4519460,6212,4519460
1020,4668,4520460,6212,4520460
1020,4668,4521460,6212,4521460
1020,4668,4522460,6212,4522460
1020,4668,4523460,6212,4523460
1020,4668,4523690,6212,4523690
1020,4668,4524160,6212,4524160
1021,4676,4525160,6212,4525160
1021,4676,4525970,6212,4525970
1021,4676,4526970,6212,4526970
1021,4676,4527970,6212,4527970
1021,4676,4528970,6212,4528970
1021,4676,4528970,6212,4528970
1021,4676,4529440,6212,4529440
1021,4676,4530250,6212,4530250
1021,4676,4531250,6212,4531250
1021,4676,4532250,6212,4532250
1022,4684,4532900,6212,4532900
1022,4684,4532900,6212,4532900
1022,4684,4533370,6212,4533370
1022,4684,4534370,6212,4534370
1022,4684,4535370,6212,4535370
1022,4684,4535370,6212,4535370
1022,4684,4536370,6212,4536370
1022,4684,4537370,6212,4537370
1022,4684,4537370,6212,4537370
1022,4684,4538180,6212,4538180
1023,4692,4546180,6212,4546180
1023,4692,4547180,6212,4547180
1023,4692,4547180,6212,4547180
1023,4692,4547990,6212,4547990
1023,4692,4548800,6212,4548800
1024,4700,4549800,6212,4549800
1024,4700,4550800,6212,4550800
1024,4700,4552800,6212,4552800
1024,4700,4553270,6212,4553270
1024,4700,4554270,6212,4554270
1024,4700,4554500,6212,4554500
1025,4708,4562500,6212,4562500
1025,4708,4563500,6212,4563500
1025,4708,4563500,6212,4563500
1025,4708,4564500,6212,4564500
1026,4716,4565500,6212,4565500
1026,4716,4565500,6212,4565500
1026,4716,4566500,6212,4566500
1026,4716,4567500,6212,4567500
1026,4716,4567500,6212,4567500
1026,4716,4567970,6212,4567970
1026,4716,4568620,6212,4568620
1026,4716,4569430,6212,4569430
1026,4716,4569430,6212,4569430
1026,4716,4569430,6212,4569430
1026,4716,4569660,6212,4569660
1026,4716,4570660,6212,4570660
1026,4716,4571660,6212,4571660
1027,4724,4572660,6212,4572660
1027,4724,4572660,6212,4572660
1027,4724,4573250,6212,4573250
1027,4724,4573250,6212,4573250
1027,4724,4574250,6212,4574250
1027,4724,4575250,6212,4575250
1028,4732,4583250,6212,4583250
1028,4732,4583250,6212,4583250
1028,4732,4583570,6212,4583570
1029,4740,4591570,6212,4591570
1029,4740,4592570,6212,4592570
1029,4740,4593570,6212,4593570
1029,4740,4594570,6212,4594570
1029,4740,4595570,6212,4595570
1030,4748,4597570,6212,4597570
1030,4748,4598570,6212,4598570
1030,4748,4599570,6212,4599570
1030,4748,4599570,6212,4599570
1030,4748,4600570,6212,4600570
1030,4748,4601380,6212,4601380
1030,4748,4601380,6212,4601380
1030,4748,4601380,6212,4601380
1030,4748,4602380,6212,4602380
1030,4748,4603190,6212,4603190
1031,4756,4604000,6212,4604000
1031,4756,4605000,6212,4605000
1031,4756,4605460,6212,4605460
1031,4756,4605920,6212,4605920
1031,4756,4606390,6212,4606390
1031,4756,4607390,6212,4607390
1031,4756,4607390,6212,4607390
1031,4756,4608200,6212,4608200
1032,4764,4612200,6212,4612200
1032,4764,4613010,6212,4613010
1032,4764,4614010,6212,4614010
1032,4764,4614480,6212,4614480
1032,4764,4615290,6212,4615290
1032,4764,4616290,6212,4616290
1032,4764,4616450,6212,4616450
1033,4772,4624450,6212,4624450
1034,4780,4626450,6212,4626450
1035,4788,4634450,6212,4634450
1035,4788,4635450,6212,4635450
1035,4788,4636450,6212,4636450
1035,4788,4637450,6212,4637450
1035,4788,4637770,6212,4637770
1035,4788,4637770,6212,4637770
1035,4788,4638770,6212,4638770
1035,4788,4639770,6212,4639770
1035,4788,4640580,6212,4640580
1036,4796,4641580,6212,4641580
1036,4796,4642580,6212,4642580
1036,4796,4643580,6212,4643580
1036,4796,4644580,6212,4644580
1036,4796,4645050,6212,4645050
1036,4796,4645860,6212,4645860
1036,4796,4646860,6212,4646860
1036,4796,4647670,6212,4647670
1036,4796,4648670,6212,4648670
1037,4804,4652670,6212,4652670
1038,4812,4660670,6212,4660670
1039,4820,4668670,6212,4668670
1039,4820,4668670,6212,4668670
1039,4820,4669670,6212,4669670
1039,4820,4670670,6212,4670670
1039,4820,4671670,6212,4671670
1039,4820,4671670,6212,4671670
1039,4820,4672140,6212,4672140
1039,4820,4673140,6212,4673140
1039,4820,4673140,6212,4673140
1040,4828,4674140,6212,4674140
1040,4828,4675140,6212,4675140
1040,4828,4676140,6212,4676140
1040,4828,4677140,6212,4677140
1040,4828,4678140,6212,4678140
1040,4828,4678950,6212,4678950
1040,4828,4679430,6212,4679430
1040,4828,4679900,6212,4679900
1041,4836,4681900,6212,4681900
1041,4836,4681900,6212,4681900
1041,4836,4682710,6212,4682710
1041,4836,4683710,6212,4683710
1041,4836,4684710,6212,4684710
1041,4836,4684710,6212,4684710
1042,4844,4692710,6212,4692710
1043,4852,4700710,6212,4700710
1043,4852,4701710,6212,4701710
1043,4852,4701710,6212,4701710
1043,4852,4701710,6212,4701710
1044,4860,4709710,6212,4709710
1044,4860,4710710,6212,4710710
1044,4860,4710710,6212,4710710
1044,4860,4711710,6212,4711710
1044,4860,4712710,6212,4712710
1045,4868,4713520,6212,4713520
1045,4868,4714330,6212,4714330
1045,4868,4715330,6212,4715330
1046,4876,4723330,6212,4723330
1046,4876,4724330,6212,4724330
1046,4876,4725330,6212,4725330
1046,4876,4726330,6212,4726330
1046,4876,4726770,6212,4726770
1046,4876,4727580,6212,4727580
1046,4876,4728580,6212,4728580
1047,4884,4729580,6212,4729580
1047,4884,4730050,6212,4730050
1047,4884,4730520,6212,4730520
1047,4884,4731520,6212,4731520
1047,4884,4733520,6212,4733520
1047,4884,4733520,6212,4733520
1047,4884,4734330,6212,4734330
1047,4884,4735140,6212,4735140
1047,4884,4736140,6212,4736140
1048,4892,4737140,6212,4737140
1048,4892,4737790,6212,4737790
1048,4892,4738790,6212,4738790
1048,4892,4739790,6212,4739790
1048,4892,4741790,6212,4741790
1048,4892,4741790,6212,4741790
1048,4892,4742010,6212,4742010
1049,4900,4750010,6212,4750010
1049,4900,4750660,6212,4750660
1050,4908,4758660,6212,4758660
1050,4908,4759130,6212,4759130
1050,4908,4759130,6212,4759130
1050,4908,4759360,6212,4759360
1051,4916,4759590,6212,4759590
1051,4916,4760590,6212,4760590
1051,4916,4761590,6212,4761590
1051,4916,4762400,6212,4762400
1051,4916,4764400,6212,4764400
1051,4916,4765400,6212,4765400
1051,4916,4766400,6212,4766400
1052,4924,4767210,6212,4767210
1052,4924,4768210,6212,4768210
1052,4924,4769210,6212,4769210
1052,4924,4770210,6212,4770210
1052,4924,4770530,6212,4770530
1052,4924,4771530,6212,4771530
1052,4924,4772530,6212,4772530
1052,4924,4773530,6212,4773530
1053,4932,4775530,6212,4775530
1053,4932,4776530,6212,4776530
1053,4932,4777530,6212,4777530
1053,4932,4777530,6212,4777530
1053,4932,4777530,6212,4777530
1054,4940,4785530,6212,4785530
1054,4940,4786000,6212,4786000
1055,4948,4794000,6212,4794000
1055,4948,4795000,6212,4795000
1055,4948,4796000,6212,4796000
1055,4948,4797000,6212,4797000
1055,4948,4798000,6212,4798000
1055,4948,4798220,6212,4798220
1055,4948,4799220,6212,4799220
1055,4948,4799220,6212,4799220
1056,4956,4801220,6212,4801220
1056,4956,4802220,6212,4802220
1056,4956,4803030,6212,4803030
1056,4956,4803030,6212,4803030
1056,4956,4804030,6212,4804030
1056,4956,4804840,6212,4804840
1056,4956,4805650,6212,4805650
1057,4964,4809650,6212,4809650
1057,4964,4811650,6212,4811650
1057,4964,4812650,6212,4812650
1057,4964,4813300,6212,4813300
1057,4964,4813460,6212,4813460
1057,4964,4814460,6212,4814460
1058,4972,4814930,6212,4814930
1058,4972,4815740,6212,4815740
1058,4972,4816060,6212,4816060
1058,4972,4816650,6212,4816650
1058,4972,4817650,6212,4817650
1058,4972,4818240,6212,4818240
1058,4972,4818710,6212,4818710
1058,4972,4818710,6212,4818710
1058,4972,4818710,6212,4818710
1058,4972,4819710,6212,4819710
1058,4972,4820710,6212,4820710
1058,4972,4821030,6212,4821030
1058,4972,4821350,6212,4821350
1058,4972,4822350,6212,4822350
1059,4980,4822820,6212,4822820
1059,4980,4823040,6212,4823040
1059,4980,4823850,6212,4823850
1059,4980,4824320,6212,4824320
1059,4980,4825320,6212,4825320
1059,4980,4826320,6212,4826320
1059,4980,4827320,6212,4827320
1059,4980,4827320,6212,4827320
1059,4980,4828320,6212,4828320
1060,4988,4836320,6212,4836320
1060,4988,4837130,6212,4837130
1060,4988,4838130,6212,4838130
1061,4996,4846130,6212,4846130
1062,5004,4846600,6212,4846600
1062,5004,4847070,6212,4847070
1062,5004,4847530,6212,4847530
1062,5004,4848530,6212,4848530
1062,5004,4849530,6212,4849530
1062,5004,4850530,6212,4850530
1062,5004,4851000,6212,4851000
1062,5004,4852000,6212,4852000
1062,5004,4853000,6212,4853000
1062,5004,4853810,6212,4853810
1063,5012,4855810,6212,4855810
1063,5012,4856270,6212,4856270
1063,5012,4857270,6212,4857270
1063,5012,4858270,6212,4858270
1063,5012,4858740,6212,4858740
1063,5012,4859740,6212,4859740
1063,5012,4859740,6212,4859740
1063,5012,4860740,6212,4860740
1063,5012,4861740,6212,4861740
1063,5012,4861900,6212,4861900
1064,5020,4862900,6212,4862900
1064,5020,4863900,6212,4863900
1064,5020,4863900,6212,4863900
1064,5020,4864900,6212,4864900
1064,5020,4864900,6212,4864900
1064,5020,4865900,6212,4865900
1064,5020,4866550,6212,4866550
1064,5020,4866920,6212,4866920
1064,5020,4867920,6212,4867920
1064,5020,4868920,6212,4868920
1064,5020,4869920,6212,4869920
1065,5028,4870920,6212,4870920
1065,5028,4871920,6212,4871920
1065,5028,4872920,6212,4872920
1065,5028,4874920,6212,4874920
1065,5028,4875920,6212,4875920
1065,5028,4876570,6212,4876570
1065,5028,4877570,6212,4877570
1065,5028,4877570,6212,4877570
1066,5036,4878040,6212,4878040
1066,5036,4879040,6212,4879040
1066,5036,4880040,6212,4880040
1066,5036,4882040,6212,4882040
1066,5036,4883040,6212,4883040
1066,5036,4883510,6212,4883510
1067,5044,4884510,6212,4884510
1067,5044,4885510,6212,4885510
1067,5044,4886510,6212,4886510
1067,5044,4886740,6212,4886740
1067,5044,4887740,6212,4887740
1067,5044,4887740,6212,4887740
1067,5044,4888550,6212,4888550
1067,5044,4889550,6212,4889550
1067,5044,4890550,6212,4890550
1068,5052,4898550,6212,4898550
1068,5052,4898550,6212,4898550
1068,5052,4898550,6212,4898550
1068,5052,4899360,6212,4899360
1068,5052,4899360,6212,4899360
1068,5052,4900360,6212,4900360
1068,5052,4900360,6212,4900360
1069,5060,4908360,6212,4908360
1069,5060,4908830,6212,4908830
1069,5060,4908830,6212,4908830
1070,5068,4909830,6212,4909830
1070,5068,4910640,6212,4910640
1070,5068,4911110,6212,4911110
1070,5068,4911920,6212,4911920
1070,5068,4912920,6212,4912920
1070,5068,4913920,6212,4913920
1070,5068,4914390,6212,4914390
1070,5068,4915390,6212,4915390
1070,5068,4916390,6212,4916390
1071,5076,4916860,6212,4916860
1071,5076,4916860,6212,4916860
1071,5076,4917860,6212,4917860
1071,5076,4918510,6212,4918510
1071,5076,4922510,6212,4922510
1071,5076,4923510,6212,4923510
1071,5076,4923970,6212,4923970
1071,5076,4923970,6212,4923970
1072,5084,4924780,6212,4924780
1073,5092,4932780,6212,4932780
1073,5092,4933250,6212,4933250
1073,5092,4937250,6212,4937250
1073,5092,4938250,6212,4938250
1073,5092,4938580,6212,4938580
1073,5092,4939390,6212,4939390
1074,5100,4939940,6212,4939940
1074,5100,4939940,6212,4939940
1074,5100,4940170,6212,4940170
1074,5100,4940170,6212,4940170
1074,5100,4941170,6212,4941170
1074,5100,4941170,6212,4941170
1074,5100,4941820,6212,4941820
1074,5100,4942050,6212,4942050
1074,5100,4946050,6212,4946050
1074,5100,4947050,6212,4947050
1075,5108,4948050,6212,4948050
1075,5108,4948050,6212,4948050
1075,5108,4949050,6212,4949050
1075,5108,4949860,6212,4949860
1075,5108,4949860,6212,4949860
1075,5108,4950330,6212,4950330
1075,5108,4951140,6212,4951140
1075,5108,4951370,6212,4951370
1075,5108,4951530,6212,4951530
1075,5108,4952530,6212,4952530
1075,5108,4953340,6212,4953340
1075,5108,4954150,6212,4954150
1076,5116,4962150,6212,4962150
1077,5124,4970150,6212,4970150
1077,5124,4971150,6212,4971150
1078,5132,4972150,6212,4972150
1078,5132,4972620,6212,4972620
1078,5132,4976620,6212,4976620
1078,5132,4977080,6212,4977080
1078,5132,4978080,6212,4978080
1078,5132,4979080,6212,4979080
1079,5140,4981080,6212,4981080
1079,5140,4981400,6212,4981400
1079,5140,4982400,6212,4982400
1079,5140,4986400,6212,4986400
1079,5140,4986870,6212,4986870
1079,5140,4986870,6212,4986870
1079,5140,4986870,6212,4986870
1080,5148,4987190,6212,4987190
1080,5148,4988000,6212,4988000
1080,5148,4989000,6212,4989000
1080,5148,4990000,6212,4990000
1080,5148,4991000,6212,4991000
1080,5148,4991000,6212,4991000
1080,5148,4991320,6212,4991320
1080,5148,4991780,6212,4991780
1080,5148,4992590,6212,4992590
1080,5148,4993400,6212,4993400
1081,5156,4994400,6212,4994400
1081,5156,4994400,6212,4994400
1081,5156,4995400,6212,4995400
1081,5156,4996050,6212,4996050
1081,5156,4997050,6212,4997050
1081,5156,4998050,6212,4998050
1081,5156,4999050,6212,4999050
1081,5156,5000050,6212,5000050
1081,5156,5000520,6212,5000520
1081,5156,5001330,6212,5001330
1082,5164,5002330,6212,5002330
1082,5164,5002330,6212,5002330
1082,5164,5002560,6212,5002560
1082,5164,5003030,6212,5003030
1082,5164,5004030,6212,5004030
1082,5164,5004840,6212,5004840
1082,5164,5005650,6212,5005650
1082,5164,5006460,6212,5006460
1082,5164,5007460,6212,5007460
1082,5164,5007930,6212,5007930
1082,5164,5007930,6212,5007930
1082,5164,5008930,6212,5008930
1083,5172,5012930,6212,5012930
1083,5172,5012930,6212,5012930
1083,5172,5012930,6212,5012930
1084,5180,5020930,6212,5020930
1084,5180,5021930,6212,5021930
1084,5180,5022930,6212,5022930
1084,5180,5023400,6212,5023400
1084,5180,5024050,6212,5024050
1085,5188,5025050,6212,5025050
1085,5188,5025860,6212,5025860
1085,5188,5026670,6212,5026670
1085,5188,5027140,6212,5027140
1085,5188,5027140,6212,5027140
1085,5188,5028140,6212,5028140
1085,5188,5029140,6212,5029140
1085,5188,5029140,6212,5029140
1085,5188,5029140,6212,5029140
1085,5188,5031140,6212,5031140
1086,5196,5039140,6212,5039140
1087,5204,5041140,6212,5041140
1087,5204,5042140,6212,5042140
1087,5204,5043140,6212,5043140
1087,5204,5044140,6212,5044140
1087,5204,5045140,6212,5045140
1087,5204,5046140,6212,5046140
1088,5212,5046790,6212,5046790
1088,5212,5047260,6212,5047260
1088,5212,5047580,6212,5047580
1088,5212,5048390,6212,5048390
1088,5212,5049200,6212,5049200
1088,5212,5050200,6212,5050200
1088,5212,5051010,6212,5051010
1088,5212,5052010,6212,5052010
1088,5212,5052010,6212,5052010
1088,5212,5052820,6212,5052820
1088,5212,5053820,6212,5053820
1088,5212,5054290,6212,5054290
1089,5220,5062290,6212,5062290
1089,5220,5062760,6212,5062760
1090,5228,5063760,6212,5063760
1090,5228,5064760,6212,5064760
1090,5228,5065760,6212,5065760
1090,5228,5066760,6212,5066760
1090,5228,5066760,6212,5066760
1090,5228,5067760,6212,5067760
1091,5236,5075760,6212,5075760
1091,5236,5076220,6212,5076220
1091,5236,5076220,6212,5076220
