ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
392581.76,18.8,6.54,342963.09,16.42
392398.02,18.8,6.54,343420.76,16.45
392659.68,18.82,6.55,342896.3,16.43
392964.23,18.84,6.57,342934.9,16.44
392964.23,18.84,6.57,342934.9,16.44
392582.63,18.82,6.56,343497.11,16.47
392827.25,18.84,6.57,343293.88,16.46
391809.83,18.86,6.6,342482.47,16.49
390792.41,18.89,6.62,341671.07,16.51
390680.79,18.89,6.63,341484.56,16.51
390484.47,18.89,6.63,342013.73,16.55
390569.49,18.91,6.65,341811.48,16.55
389552.07,18.94,6.67,341000.08,16.58
388534.65,18.96,6.7,340188.68,16.6
388803.41,18.98,6.72,340293.91,16.61
388619.67,18.98,6.72,339840.0,16.6
388435.93,18.98,6.72,339536.3,16.59
388277.27,18.99,6.72,339816.46,16.62
388140.22,18.99,6.72,339499.38,16.61
387962.75,18.99,6.72,340021.7,16.64
386981.57,19.01,6.75,339282.41,16.67
386770.07,19.01,6.75,338684.96,16.65
386536.04,19.01,6.75,338491.55,16.65
386383.66,19.01,6.75,338365.64,16.65
386193.65,19.01,6.75,338545.96,16.67
386056.6,19.02,6.75,338283.87,16.66
386037.74,19.02,6.76,338233.85,16.67
385846.69,19.02,6.76,338457.86,16.69
385622.41,19.02,6.76,338205.47,16.68
386079.98,19.05,6.79,338355.58,16.7
386337.84,19.07,6.8,338006.47,16.68
386337.84,19.07,6.8,338006.47,16.68
386342.91,19.08,6.81,337755.12,16.68
386159.17,19.08,6.81,338265.67,16.71
386159.17,19.08,6.81,338265.67,16.71
386159.17,19.08,6.81,338265.67,16.71
386047.21,19.08,6.82,337999.31,16.71
385665.6,19.07,6.8,337724.44,16.7
385910.23,19.08,6.82,338646.37,16.75
385718.24,19.08,6.82,338124.49,16.73
385508.1,19.08,6.82,338225.16,16.74
385593.11,19.1,6.84,338399.82,16.77
385850.98,19.12,6.86,338104.25,16.76
385469.37,19.11,6.84,337785.62,16.74
385310.72,19.11,6.84,338110.45,16.77
385138.16,19.1,6.84,337957.0,16.76
385001.11,19.11,6.84,337715.85,16.76
384793.45,19.1,6.84,337443.67,16.75
384612.15,19.11,6.84,337630.19,16.77
384880.9,19.13,6.86,337645.74,16.78
384697.16,19.13,6.86,337193.21,16.77
384357.7,19.12,6.85,336853.74,16.75
384357.7,19.12,6.85,336853.74,16.75
384362.77,19.12,6.86,337331.91,16.78
384620.63,19.14,6.88,337075.55,16.77
384387.71,19.13,6.87,336754.63,16.76
384275.75,19.14,6.87,337320.7,16.8
384396.82,19.15,6.88,337019.81,16.79
384076.82,19.14,6.87,336699.81,16.77
384110.5,19.15,6.88,336907.49,16.79
383951.69,19.14,6.88,336749.31,16.79
384220.45,19.16,6.9,336748.73,16.8
383795.21,19.15,6.89,336750.56,16.8
383611.47,19.15,6.89,336379.03,16.79
383616.54,19.16,6.89,336256.8,16.79
383899.49,19.18,6.91,336693.74,16.82
383762.44,19.18,6.92,336305.68,16.81
382745.02,19.21,6.94,335494.27,16.84
382571.9,19.2,6.94,335397.82,16.83
381554.48,19.23,6.96,334586.41,16.86
381357.49,19.23,6.96,335469.5,16.91
381548.46,19.24,6.98,334711.95,16.88
381408.46,19.24,6.97,334571.95,16.87
381198.31,19.24,6.97,335161.76,16.91
381655.88,19.27,7.0,335311.87,16.93
381660.95,19.27,7.01,335030.28,16.92
381477.21,19.27,7.01,334686.09,16.91
381293.47,19.28,7.01,334991.18,16.93
380276.05,19.3,7.04,334179.78,16.96
380164.08,19.31,7.04,333866.06,16.95
379956.42,19.31,7.04,334106.24,16.98
379765.36,19.31,7.04,333948.53,16.98
379982.69,19.32,7.06,334216.22,16.99
379601.09,19.31,7.04,333977.84,16.99
379869.85,19.33,7.06,333935.58,16.99
379874.91,19.34,7.07,333616.75,16.98
378857.49,19.36,7.1,332805.34,17.01
378862.56,19.37,7.11,332683.7,17.01
378862.56,19.37,7.11,332683.7,17.01
377845.14,19.4,7.14,331872.3,17.04
376827.72,19.43,7.16,331060.9,17.07
376832.79,19.44,7.17,331518.78,17.1
376720.82,19.44,7.18,331226.49,17.09
376513.16,19.44,7.18,331536.04,17.12
375495.74,19.47,7.2,330723.16,17.15
375495.74,19.47,7.2,330723.16,17.15
375495.74,19.47,7.2,330723.16,17.15
375304.68,19.47,7.2,330242.16,17.13
375269.21,19.47,7.21,330596.13,17.16
375726.78,19.51,7.24,330746.24,17.17
375499.53,19.5,7.23,330474.95,17.16
375315.79,19.5,7.23,329963.75,17.14
375132.05,19.5,7.23,330358.69,17.17
375415.0,19.52,7.25,330140.59,17.16
375415.0,19.52,7.25,330140.59,17.16
375033.4,19.5,7.24,329799.73,17.15
374896.35,19.51,7.24,330335.07,17.19
374699.37,19.51,7.24,329872.29,17.17
374699.37,19.51,7.24,329872.29,17.17
375144.23,19.53,7.27,330734.39,17.22
374805.27,19.52,7.25,329881.54,17.18
374490.87,19.51,7.25,329981.31,17.19
375201.23,19.56,7.29,330086.88,17.2
375437.81,19.57,7.31,329596.32,17.18
375254.07,19.57,7.31,330170.92,17.22
375254.07,19.57,7.31,330170.92,17.22
375095.42,19.58,7.31,329898.41,17.22
374946.18,19.57,7.31,330128.55,17.23
375250.74,19.59,7.33,329948.26,17.23
374869.13,19.58,7.31,329493.82,17.21
375122.09,19.59,7.33,330690.52,17.27
374920.34,19.59,7.33,330011.63,17.25
374630.54,19.58,7.32,329670.18,17.23
374899.29,19.61,7.34,329775.41,17.25
374715.55,19.61,7.34,329446.16,17.24
374589.96,19.61,7.35,329995.43,17.28
374406.22,19.61,7.35,329713.5,17.27
374247.57,19.61,7.35,329790.59,17.28
374552.12,19.63,7.37,329737.96,17.28
374344.46,19.63,7.37,329733.76,17.29
374232.73,19.64,7.37,330310.63,17.33
374335.96,19.65,7.38,330213.43,17.33
374335.96,19.65,7.38,330213.43,17.33
374045.65,19.64,7.37,329894.81,17.32
374045.65,19.64,7.37,329894.81,17.32
374130.67,19.66,7.4,329692.57,17.33
374135.73,19.67,7.41,329400.47,17.32
373951.99,19.67,7.41,329774.83,17.35
374028.84,19.68,7.42,329613.15,17.35
373821.17,19.68,7.42,329347.19,17.34
372803.75,19.71,7.45,328535.79,17.37
372803.75,19.71,7.45,328535.79,17.37
372803.75,19.71,7.45,328535.79,17.37
372801.5,19.72,7.46,328431.55,17.37
372577.23,19.72,7.45,328837.01,17.4
372845.99,19.74,7.48,328852.56,17.41
372662.25,19.74,7.48,328461.72,17.4
372283.81,19.73,7.46,328126.34,17.39
372131.43,19.73,7.47,328648.88,17.43
372131.43,19.73,7.47,328648.88,17.43
372383.02,19.75,7.49,328510.34,17.42
372165.5,19.74,7.48,328303.11,17.41
371783.89,19.73,7.46,327838.85,17.39
371692.14,19.73,7.47,327892.41,17.41
371320.53,19.72,7.45,327685.25,17.4
372085.69,19.77,7.5,329100.86,17.48
371803.23,19.79,7.53,328717.25,17.5
372227.52,19.82,7.56,328602.32,17.5
372019.86,19.82,7.56,328985.59,17.53
371828.8,19.82,7.56,328758.9,17.52
371828.8,19.82,7.56,328709.6,17.52
371828.8,19.82,7.56,328709.6,17.52
371828.8,19.82,7.56,328709.6,17.52
371400.45,19.81,7.54,327970.6,17.49
371176.18,19.8,7.54,327993.89,17.5
371444.93,19.83,7.56,327971.68,17.51
371246.81,19.82,7.56,327821.24,17.5
371246.81,19.82,7.56,327821.24,17.5
371063.07,19.82,7.56,327398.59,17.49
370910.69,19.83,7.56,327887.81,17.53
369893.26,19.86,7.59,327076.4,17.56
369893.26,19.86,7.59,327076.4,17.56
369078.17,19.82,7.56,326240.38,17.52
369329.76,19.84,7.58,326025.62,17.52
369192.71,19.84,7.58,325688.86,17.51
368827.13,19.83,7.57,326538.94,17.56
368569.76,19.86,7.59,326130.3,17.57
368559.54,19.87,7.6,326025.42,17.58
368438.51,19.87,7.61,325994.77,17.58
368140.38,19.86,7.6,325692.47,17.57
368409.14,19.89,7.62,326016.05,17.6
368225.4,19.89,7.62,325247.62,17.57
367596.6,19.87,7.61,324258.18,17.53
367444.21,19.88,7.61,324564.55,17.56
367254.2,19.88,7.61,324478.85,17.56
367117.15,19.88,7.62,324172.66,17.56
366920.17,19.88,7.62,324534.8,17.58
366920.17,19.88,7.62,324534.8,17.58
367225.17,19.91,7.64,324602.61,17.6
367225.17,19.91,7.64,324602.61,17.6
367041.43,19.91,7.64,324718.55,17.61
366857.69,19.91,7.64,324422.28,17.61
366862.76,19.92,7.65,324252.79,17.61
367207.03,19.94,7.68,324163.11,17.6
367196.81,19.95,7.69,325105.15,17.66
367526.45,19.97,7.71,324964.15,17.66
367526.45,19.97,7.71,324964.15,17.66
367318.79,19.97,7.71,325301.75,17.69
367036.32,20.0,7.74,324918.14,17.71
366845.27,20.0,7.74,324729.78,17.71
366809.8,20.01,7.74,324910.89,17.72
366697.84,20.01,7.75,325117.56,17.74
366490.17,20.01,7.75,324701.1,17.73
366487.92,20.02,7.76,324619.97,17.74
366490.31,20.02,7.76,324630.52,17.74
365472.89,20.05,7.79,323819.11,17.77
365248.61,20.05,7.79,323870.51,17.78
364867.01,20.04,7.77,323658.84,17.77
364867.01,20.04,7.77,323661.13,17.77
363867.01,19.99,7.73,322661.13,17.73
363821.79,20.0,7.74,322716.33,17.74
364090.54,20.03,7.76,322731.88,17.75
364095.61,20.04,7.77,322441.04,17.74
363911.87,20.04,7.77,322221.99,17.74
364264.39,20.06,7.79,322718.24,17.77
364152.43,20.06,7.8,322238.59,17.75
363944.76,20.06,7.8,322726.79,17.79
363617.19,20.05,7.79,322380.32,17.78
363435.89,20.05,7.79,322108.01,17.77
363390.66,20.06,7.79,322493.22,17.8
363659.42,20.08,7.82,322508.77,17.81
363659.42,20.08,7.82,322508.77,17.81
363664.49,20.09,7.83,322217.93,17.8
363480.75,20.09,7.83,321998.89,17.8
362463.33,20.13,7.86,321187.48,17.84
362143.33,20.11,7.85,320867.48,17.82
362143.33,20.11,7.85,320867.48,17.82
361984.52,20.11,7.84,320708.48,17.81
361989.59,20.12,7.85,320988.49,17.84
361877.62,20.12,7.86,320851.56,17.84
361669.96,20.12,7.85,320596.35,17.83
361478.9,20.12,7.86,320985.0,17.87
361254.63,20.12,7.85,320751.28,17.86
361457.37,20.14,7.87,320252.43,17.84
362167.74,20.18,7.92,320357.99,17.85
362167.74,20.18,7.92,320357.99,17.85
361984.0,20.19,7.92,319846.39,17.84
361800.26,20.19,7.92,320349.01,17.87
361800.26,20.19,7.92,320430.18,17.88
361800.26,20.19,7.92,320430.18,17.88
361800.26,20.19,7.92,320430.18,17.88
361641.6,20.19,7.92,320154.44,17.87
361504.55,20.19,7.93,319823.35,17.86
361485.7,20.2,7.94,320300.15,17.9
361485.7,20.2,7.94,320300.15,17.9
361294.64,20.2,7.94,320061.49,17.9
361070.37,20.2,7.93,320086.89,17.91
360751.63,20.19,7.92,319884.99,17.9
360751.63,20.19,7.92,319884.99,17.9
360644.01,20.18,7.92,319775.99,17.9
360912.77,20.21,7.94,319707.32,17.9
360729.03,20.21,7.94,319331.14,17.89
360729.03,20.21,7.94,319330.38,17.89
360732.6,20.21,7.95,319374.65,17.89
360580.22,20.21,7.95,319504.37,17.91
360362.7,20.2,7.94,319284.94,17.9
359971.1,20.19,7.92,318958.69,17.89
360388.32,20.21,7.95,319352.5,17.91
360201.4,20.21,7.94,319028.0,17.9
360253.16,20.22,7.95,318801.14,17.89
360075.69,20.22,7.95,319711.88,17.95
359793.23,20.25,7.98,319328.27,17.97
359662.1,20.25,7.99,318858.93,17.96
359662.1,20.25,7.99,318858.93,17.96
359347.7,20.25,7.98,318699.86,17.96
359235.73,20.25,7.99,318527.12,17.96
359038.75,20.25,7.99,318890.89,17.99
359039.95,20.25,7.99,318892.43,17.99
359027.01,20.26,8.0,318652.25,17.98
359027.01,20.26,8.0,318652.25,17.98
358802.74,20.26,7.99,318454.31,17.98
359071.49,20.29,8.02,318521.21,17.99
358704.02,20.29,8.02,317948.36,17.98
358414.89,20.28,8.01,317647.31,17.97
358697.85,20.3,8.03,318094.98,18.0
358560.8,20.3,8.04,317868.25,18.0
358353.13,20.3,8.04,317556.95,17.99
358162.07,20.3,8.04,317879.75,18.02
357937.8,20.3,8.03,317753.32,18.02
358206.56,20.33,8.06,317820.23,18.03
358022.82,20.33,8.06,317516.34,18.03
357839.08,20.33,8.06,317247.38,18.02
357680.42,20.33,8.07,317649.69,18.06
357732.18,20.34,8.08,317383.38,18.05
357524.52,20.34,8.08,317128.11,18.04
357142.91,20.33,8.06,316776.64,18.03
356951.85,20.33,8.06,317012.76,18.05
356669.39,20.36,8.09,316504.59,18.07
356633.93,20.37,8.1,316441.11,18.07
356521.96,20.37,8.11,316448.78,18.08
356314.3,20.37,8.11,316315.89,18.08
356123.24,20.37,8.11,316406.53,18.1
356087.78,20.38,8.11,316318.13,18.1
356087.78,20.38,8.11,316318.13,18.1
356806.47,20.43,8.16,316317.01,18.11
356811.54,20.43,8.17,315961.85,18.1
356627.8,20.44,8.17,316442.79,18.13
356444.06,20.44,8.17,316185.33,18.13
356332.1,20.44,8.18,315834.79,18.12
355943.13,20.44,8.18,316373.45,18.17
355709.1,20.44,8.18,316078.84,18.16
355977.86,20.47,8.2,316126.81,18.18
355794.12,20.47,8.21,315743.42,18.17
355610.38,20.47,8.21,315572.89,18.17
355426.64,20.47,8.21,315606.12,18.18
355314.67,20.48,8.21,315858.92,18.2
354934.74,20.46,8.2,315545.17,18.19
355168.68,20.48,8.22,315391.56,18.19
354977.62,20.48,8.22,315167.99,18.18
354753.35,20.48,8.22,315411.85,18.21
354495.97,20.51,8.25,315003.22,18.23
354114.37,20.5,8.23,314605.05,18.21
354111.46,20.51,8.24,316179.44,18.31
353094.04,20.54,8.28,315368.04,18.35
353362.8,20.57,8.31,315473.27,18.37
353179.06,20.57,8.31,315019.36,18.35
353184.13,20.58,8.32,314873.7,18.35
353214.28,20.59,8.33,315355.2,18.39
352196.86,20.63,8.37,314543.79,18.43
352196.86,20.63,8.37,314543.79,18.43
352196.86,20.63,8.37,314543.79,18.43
352596.07,20.66,8.39,314332.31,18.42
351578.65,20.7,8.43,313520.91,18.46
351639.12,20.71,8.44,312972.89,18.43
351192.86,20.69,8.43,313107.26,18.45
350985.19,20.69,8.43,312745.66,18.44
350794.14,20.69,8.43,312535.19,18.43
350569.86,20.69,8.43,312853.28,18.46
350838.62,20.72,8.45,312958.51,18.48
350843.69,20.73,8.46,312687.26,18.47
350659.95,20.73,8.47,312365.75,18.47
350476.21,20.73,8.47,312619.0,18.49
350364.25,20.74,8.47,312330.34,18.49
350156.58,20.74,8.47,312564.9,18.51
350572.76,20.76,8.5,312241.06,18.49
350267.65,20.75,8.49,312790.8,18.53
350536.41,20.78,8.52,312896.03,18.55
350491.18,20.79,8.52,312800.89,18.55
350307.44,20.79,8.52,312289.36,18.53
350123.7,20.79,8.53,312725.6,18.57
349965.05,20.79,8.53,312393.2,18.56
349965.05,20.79,8.53,312393.2,18.56
350269.61,20.82,8.55,312454.14,18.57
350250.75,20.83,8.56,312144.51,18.56
350069.45,20.83,8.56,312458.55,18.59
349835.42,20.83,8.56,312441.41,18.6
350432.92,20.87,8.61,312479.39,18.61
350432.92,20.87,8.61,312478.97,18.61
350051.31,20.85,8.59,312170.24,18.6
349867.57,20.85,8.59,311783.12,18.58
349683.83,20.86,8.59,312219.3,18.62
349683.83,20.86,8.59,312219.3,18.62
349525.18,20.86,8.59,311927.54,18.62
349388.13,20.86,8.6,311605.66,18.61
349388.13,20.86,8.6,311605.66,18.61
349379.96,20.87,8.61,312281.63,18.66
348362.53,20.91,8.65,311470.23,18.7
348200.16,20.92,8.65,311239.21,18.7
348200.16,20.92,8.65,311239.21,18.7
348125.33,20.92,8.66,311148.39,18.7
348582.89,20.96,8.69,311297.2,18.72
348399.15,20.96,8.7,310785.82,18.7
348215.41,20.96,8.7,311150.83,18.73
347919.71,20.97,8.7,310920.8,18.74
348153.65,20.99,8.72,310732.46,18.73
347962.59,20.99,8.73,311021.65,18.76
347740.22,20.98,8.71,310816.75,18.75
346722.8,21.02,8.76,310005.35,18.79
346498.53,21.02,8.75,309855.07,18.8
346498.53,21.02,8.75,309855.07,18.8
346767.28,21.05,8.78,309960.3,18.81
346583.54,21.05,8.78,309448.77,18.79
346583.54,21.05,8.78,309448.77,18.79
346431.16,21.05,8.79,309952.73,18.84
346241.15,21.05,8.79,309666.87,18.83
346241.15,21.05,8.79,309666.87,18.83
345859.55,21.04,8.77,309379.4,18.82
346051.24,21.06,8.79,309136.73,18.81
346032.38,21.07,8.8,309057.7,18.82
346032.38,21.07,8.8,309057.7,18.82
346032.38,21.07,8.8,309057.73,18.82
345823.64,21.06,8.79,308917.77,18.81
345642.34,21.06,8.79,309403.57,18.85
345911.1,21.09,8.82,309727.15,18.88
345677.07,21.09,8.82,309447.06,18.88
345677.07,21.09,8.82,309447.06,18.88
345876.28,21.11,8.84,308972.01,18.85
345876.28,21.11,8.84,308972.01,18.85
345692.54,21.11,8.84,308653.42,18.85
345533.89,21.11,8.85,309200.42,18.89
344516.46,21.15,8.89,308389.02,18.93
344516.46,21.15,8.89,308389.02,18.93
344218.92,21.14,8.87,308101.82,18.92
343201.49,21.18,8.91,307290.42,18.96
343064.44,21.18,8.92,307034.7,18.96
342856.78,21.18,8.92,306749.52,18.95
342675.48,21.19,8.92,306620.31,18.96
342944.24,21.22,8.95,306619.73,18.97
342608.11,21.22,8.96,306467.22,18.98
342374.08,21.22,8.96,306637.81,19.01
342184.07,21.22,8.96,306257.68,18.99
342184.07,21.22,8.96,306257.68,18.99
342047.02,21.23,8.96,306561.02,19.02
342028.17,21.24,8.97,306315.33,19.02
342028.17,21.24,8.97,306315.33,19.02
342028.17,21.24,8.97,306315.33,19.02
341837.11,21.24,8.97,306100.44,19.02
341801.64,21.25,8.98,306355.56,19.04
342259.21,21.28,9.02,306505.67,19.06
342075.47,21.29,9.02,305994.47,19.04
342341.67,21.31,9.04,306464.9,19.08
341971.73,21.29,9.03,306444.24,19.08
342254.68,21.32,9.05,306182.88,19.07
342117.63,21.32,9.06,305898.13,19.06
342117.63,21.32,9.06,305898.13,19.06
342098.77,21.33,9.07,306489.83,19.11
341841.4,21.37,9.1,306081.19,19.13
341839.15,21.38,9.11,306018.17,19.14
341614.88,21.38,9.11,306013.74,19.15
341233.27,21.36,9.1,305843.66,19.14
341285.03,21.37,9.11,305712.1,19.15
341107.56,21.38,9.11,306460.99,19.21
340948.75,21.37,9.1,306302.62,19.2
339931.33,21.41,9.15,305491.22,19.24
340016.35,21.44,9.18,305288.97,19.25
338998.93,21.49,9.22,304477.57,19.3
338817.05,21.49,9.23,303699.45,19.26
338633.31,21.49,9.23,303395.74,19.26
338474.65,21.5,9.23,303784.21,19.29
338873.86,21.53,9.26,303571.33,19.28
338873.86,21.53,9.26,303571.33,19.28
338666.2,21.53,9.26,303382.83,19.28
338475.14,21.53,9.26,303779.39,19.32
338439.68,21.54,9.27,303815.36,19.33
338708.43,21.57,9.3,303920.59,19.35
338524.69,21.57,9.31,303466.68,19.34
338340.95,21.57,9.31,303851.06,19.37
338182.3,21.58,9.31,303659.73,19.37
337854.72,21.56,9.3,303323.55,19.36
337906.48,21.58,9.31,302986.58,19.35
337709.5,21.58,9.31,303407.31,19.39
337696.57,21.59,9.32,303206.65,19.38
337472.29,21.59,9.32,303021.08,19.38
337189.83,21.62,9.36,302637.46,19.41
336172.41,21.67,9.41,301826.06,19.46
335154.99,21.72,9.45,301014.66,19.5
335154.99,21.72,9.45,301014.66,19.5
335043.03,21.72,9.46,301221.33,19.53
334835.36,21.72,9.46,300903.1,19.52
334644.3,21.73,9.46,300725.08,19.52
334644.3,21.73,9.46,300725.08,19.52
334861.63,21.75,9.48,301040.82,19.55
335130.39,21.78,9.51,300998.56,19.56
335130.39,21.78,9.51,300998.56,19.56
334946.65,21.78,9.52,300634.52,19.55
334762.91,21.78,9.52,301081.52,19.59
334604.26,21.79,9.52,300767.11,19.58
334467.21,21.79,9.53,300512.84,19.58
334348.97,21.8,9.53,301269.5,19.64
334347.42,21.81,9.54,300798.91,19.62
333955.82,21.79,9.53,300394.95,19.6
334133.5,21.81,9.54,300493.95,19.61
334218.51,21.84,9.58,300291.7,19.63
334218.51,21.84,9.58,300291.7,19.63
334223.58,21.85,9.59,299999.61,19.62
334039.84,21.86,9.59,300167.49,19.64
333927.88,21.86,9.6,300012.99,19.64
333927.88,21.86,9.6,300012.99,19.64
333927.88,21.86,9.6,300012.99,19.64
333927.88,21.86,9.6,300012.99,19.64
333720.21,21.86,9.6,299957.7,19.65
333720.21,21.86,9.6,299957.7,19.65
333722.72,21.86,9.6,299968.8,19.65
332705.3,21.91,9.65,299157.4,19.7
332514.25,21.92,9.65,299304.0,19.73
332514.25,21.92,9.65,299304.0,19.73
332289.97,21.91,9.65,299054.15,19.72
332558.73,21.95,9.68,298949.02,19.73
332563.8,21.96,9.69,298693.05,19.72
332568.87,21.97,9.71,298571.41,19.73
332385.13,21.97,9.71,298955.2,19.76
331367.7,22.02,9.76,298143.8,19.81
331255.74,22.03,9.77,297853.53,19.81
331048.08,22.03,9.77,297633.68,19.81
330857.02,22.03,9.77,298022.2,19.85
331094.66,22.05,9.79,298273.72,19.87
331552.23,22.1,9.83,298423.83,19.89
331368.49,22.1,9.83,297998.43,19.87
331184.75,22.1,9.84,298362.3,19.91
330812.83,22.08,9.82,297956.89,19.89
331095.78,22.11,9.85,297810.91,19.89
330958.73,22.12,9.85,297841.49,19.9
330569.77,22.12,9.85,297306.42,19.89
330569.77,22.12,9.85,297306.42,19.89
330524.54,22.13,9.86,297889.75,19.94
330982.11,22.17,9.91,298039.86,19.96
330798.37,22.17,9.91,297528.65,19.94
330614.63,22.18,9.91,297934.15,19.98
330784.72,22.2,9.93,297659.22,19.97
330647.67,22.2,9.94,297381.71,19.97
330440.0,22.2,9.94,297925.41,20.02
330024.67,22.21,9.94,297593.68,20.02
330024.67,22.21,9.94,297573.94,20.02
329813.49,22.19,9.93,297373.02,20.01
328796.07,22.25,9.98,296561.61,20.07
329393.57,22.3,10.03,296599.59,20.08
328376.15,22.35,10.08,295788.19,20.13
327994.54,22.33,10.06,295383.13,20.11
327994.54,22.33,10.06,295383.13,20.11
327803.65,22.32,10.06,295204.65,20.1
327594.91,22.31,10.04,294790.23,20.08
327411.17,22.31,10.05,295362.29,20.13
327258.79,22.32,10.05,295038.14,20.12
327257.59,22.33,10.06,294823.03,20.12
326912.87,22.34,10.07,295011.09,20.16
326721.82,22.34,10.07,294488.39,20.13
326497.54,22.34,10.07,294662.43,20.16
326955.11,22.38,10.12,294812.55,20.18
326771.37,22.38,10.12,294319.76,20.16
326587.63,22.39,10.12,294708.38,20.2
326403.89,22.39,10.13,294425.68,20.2
326105.15,22.37,10.11,294148.7,20.18
325993.19,22.38,10.12,293919.52,20.18
325785.52,22.38,10.12,293788.74,20.19
325594.46,22.39,10.12,294025.79,20.22
325679.48,22.42,10.16,293775.34,20.23
325455.21,22.42,10.16,293508.33,20.22
325271.47,22.43,10.16,293252.83,20.22
325271.47,22.43,10.16,293252.83,20.22
325271.47,22.43,10.16,293247.06,20.22
324254.05,22.48,10.21,292435.65,20.27
324537.0,22.51,10.24,292901.12,20.31
324537.0,22.51,10.24,292901.12,20.31
324399.95,22.51,10.25,292657.81,20.31
324192.28,22.51,10.25,292369.84,20.3
324001.23,22.52,10.25,292697.7,20.34
323776.95,22.52,10.25,292552.71,20.34
323637.46,22.51,10.24,292432.79,20.34
323906.22,22.54,10.28,292390.53,20.35
323906.22,22.54,10.28,292390.53,20.35
323538.74,22.55,10.28,291926.85,20.35
323380.09,22.55,10.29,292179.81,20.38
323431.84,22.57,10.31,291930.41,20.37
323431.84,22.57,10.31,291930.41,20.37
323224.18,22.57,10.31,292166.13,20.4
323221.93,22.58,10.32,292210.5,20.42
323186.46,22.59,10.33,292175.87,20.43
322904.0,22.64,10.37,291667.7,20.45
322584.37,22.65,10.38,291542.07,20.47
322393.32,22.65,10.39,291619.16,20.49
322497.78,22.67,10.4,291662.06,20.5
322338.97,22.66,10.39,291503.63,20.49
322607.73,22.69,10.43,291570.54,20.51
322865.6,22.72,10.46,291191.45,20.49
322870.67,22.73,10.47,291041.67,20.49
322571.93,22.72,10.45,290774.07,20.48
322771.14,22.74,10.48,291125.23,20.51
322659.18,22.75,10.48,290808.64,20.5
322834.46,22.77,10.51,291626.33,20.57
322452.86,22.75,10.49,290991.59,20.53
322452.86,22.75,10.49,290991.59,20.53
322452.86,22.75,10.49,290991.59,20.53
322261.8,22.75,10.49,290704.71,20.53
322037.53,22.75,10.49,291470.35,20.59
321717.53,22.74,10.47,291150.35,20.58
321397.53,22.72,10.45,290830.35,20.56
321666.28,22.75,10.49,290850.82,20.57
321924.15,22.78,10.52,290465.67,20.55
321730.0,22.77,10.51,290195.61,20.54
321735.07,22.78,10.52,290096.85,20.54
321353.47,22.76,10.5,290654.58,20.59
321194.82,22.77,10.5,290316.61,20.58
321057.77,22.78,10.51,290023.71,20.57
320850.1,22.78,10.51,290315.1,20.61
320850.1,22.78,10.51,290315.1,20.61
320659.04,22.78,10.51,290046.3,20.6
319641.62,22.84,10.57,289234.9,20.66
319606.16,22.85,10.58,289319.27,20.68
319874.91,22.88,10.62,289424.51,20.7
318857.49,22.94,10.68,288613.1,20.77
319115.36,22.97,10.7,288263.25,20.75
318733.75,22.95,10.68,288066.68,20.74
319031.31,22.98,10.71,288659.92,20.79
318841.3,22.98,10.72,288008.2,20.76
318704.25,22.99,10.72,288123.78,20.78
318526.78,22.99,10.73,288890.62,20.85
318263.45,22.98,10.71,288692.55,20.84
318431.97,23.01,10.74,288522.11,20.85
318700.73,23.04,10.78,288492.38,20.86
318160.07,23.02,10.75,287986.73,20.84
317792.59,23.03,10.76,287510.52,20.83
318058.79,23.05,10.79,287987.01,20.87
317946.82,23.06,10.8,287730.13,20.87
317739.16,23.06,10.8,287421.0,20.86
317359.22,23.04,10.78,287630.24,20.88
317168.16,23.05,10.78,287315.4,20.88
317168.16,23.05,10.78,287369.44,20.88
316943.89,23.05,10.78,287329.1,20.89
317212.65,23.08,10.82,287377.06,20.91
317073.34,23.07,10.81,287226.49,20.9
316889.6,23.08,10.81,286733.67,20.88
316705.86,23.08,10.82,287161.53,20.93
316705.86,23.08,10.82,287161.08,20.93
316547.2,23.09,10.82,286766.69,20.92
316547.2,23.09,10.82,286763.96,20.91
316410.15,23.09,10.83,286622.36,20.92
316531.23,23.11,10.85,287044.18,20.96
316188.28,23.09,10.83,286747.51,20.94
315997.22,23.1,10.83,286468.92,20.94
315772.95,23.1,10.83,286364.88,20.95
316041.7,23.13,10.87,286342.68,20.96
315857.96,23.14,10.87,285920.03,20.95
315674.22,23.14,10.88,286355.71,20.99
315490.48,23.15,10.88,286056.68,20.99
315170.85,23.16,10.89,285951.32,21.01
