ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
976,4316,4052610,6212,4052610
976,4316,4052610,6212,4052610
976,4316,4053610,6212,4053610
976,4316,4053610,6212,4053610
976,4316,4054610,6212,4054610
977,4324,4055080,6212,4055080
977,4324,4055550,6212,4055550
978,4332,4063550,6212,4063550
978,4332,4064550,6212,4064550
978,4332,4065550,6212,4065550
978,4332,4065550,6212,4065550
978,4332,4066020,6212,4066020
978,4332,4067020,6212,4067020
978,4332,4068020,6212,4068020
978,4332,4068490,6212,4068490
978,4332,4069490,6212,4069490
978,4332,4070300,6212,4070300
978,4332,4070950,6212,4070950
979,4340,4071950,6212,4071950
979,4340,4071950,6212,4071950
979,4340,4075950,6212,4075950
979,4340,4076180,6212,4076180
979,4340,4076990,6212,4076990
979,4340,4077800,6212,4077800
979,4340,4078800,6212,4078800
980,4348,4079450,6212,4079450
980,4348,4079450,6212,4079450
980,4348,4080450,6212,4080450
980,4348,4080450,6212,4080450
980,4348,4080450,6212,4080450
980,4348,4081450,6212,4081450
980,4348,4081680,6212,4081680
980,4348,4082490,6212,4082490
980,4348,4083490,6212,4083490
980,4348,4084490,6212,4084490
980,4348,4085300,6212,4085300
980,4348,4086110,6212,4086110
981,4356,4087110,6212,4087110
981,4356,4087580,6212,4087580
981,4356,4088580,6212,4088580
981,4356,4089580,6212,4089580
981,4356,4090580,6212,4090580
981,4356,4091580,6212,4091580
981,4356,4092580,6212,4092580
982,4364,4093580,6212,4093580
983,4372,4101580,6212,4101580
983,4372,4101580,6212,4101580
983,4372,4101580,6212,4101580
983,4372,4102580,6212,4102580
983,4372,4102740,6212,4102740
983,4372,4106740,6212,4106740
983,4372,4107550,6212,4107550
983,4372,4108550,6212,4108550
983,4372,4109200,6212,4109200
984,4380,4117200,6212,4117200
985,4388,4118200,6212,4118200
985,4388,4119200,6212,4119200
985,4388,4119200,6212,4119200
985,4388,4120200,6212,4120200
985,4388,4120430,6212,4120430
985,4388,4120900,6212,4120900
985,4388,4121900,6212,4121900
985,4388,4122900,6212,4122900
985,4388,4123900,6212,4123900
985,4388,4124900,6212,4124900
986,4396,4125450,6212,4125450
986,4396,4125920,6212,4125920
986,4396,4125920,6212,4125920
986,4396,4126390,6212,4126390
986,4396,4126860,6212,4126860
987,4404,4134860,6212,4134860
988,4412,4142860,6212,4142860
988,4412,4143860,6212,4143860
988,4412,4144860,6212,4144860
988,4412,4146860,6212,4146860
989,4420,4154860,6212,4154860
990,4428,4162860,6212,4162860
990,4428,4163860,6212,4163860
991,4436,4164860,6212,4164860
991,4436,4165860,6212,4165860
991,4436,4166860,6212,4166860
991,4436,4167860,6212,4167860
991,4436,4168860,6212,4168860
992,4444,4176860,6212,4176860
992,4444,4177860,6212,4177860
992,4444,4178860,6212,4178860
993,4452,4179860,6212,4179860
993,4452,4180860,6212,4180860
993,4452,4181860,6212,4181860
993,4452,4182670,6212,4182670
993,4452,4183670,6212,4183670
993,4452,4184670,6212,4184670
993,4452,4185480,6212,4185480
993,4452,4185950,6212,4185950
993,4452,4185950,6212,4185950
993,4452,4186760,6212,4186760
994,4460,4187760,6212,4187760
994,4460,4187760,6212,4187760
994,4460,4187760,6212,4187760
994,4460,4188760,6212,4188760
994,4460,4189230,6212,4189230
994,4460,4189700,6212,4189700
994,4460,4190700,6212,4190700
994,4460,4191700,6212,4191700
994,4460,4193700,6212,4193700
994,4460,4194170,6212,4194170
994,4460,4194640,6212,4194640
995,4468,4195640,6212,4195640
995,4468,4195870,6212,4195870
995,4468,4196870,6212,4196870
995,4468,4197870,6212,4197870
995,4468,4198870,6212,4198870
995,4468,4199870,6212,4199870
995,4468,4200870,6212,4200870
995,4468,4201240,6212,4201240
995,4468,4201240,6212,4201240
995,4468,4202050,6212,4202050
995,4468,4202520,6212,4202520
996,4476,4202840,6212,4202840
996,4476,4203840,6212,4203840
996,4476,4204490,6212,4204490
996,4476,4204810,6212,4204810
996,4476,4205810,6212,4205810
996,4476,4205970,6212,4205970
996,4476,4206970,6212,4206970
996,4476,4207970,6212,4207970
996,4476,4208970,6212,4208970
996,4476,4209780,6212,4209780
997,4484,4210250,6212,4210250
997,4484,4211250,6212,4211250
998,4492,4219250,6212,4219250
998,4492,4219480,6212,4219480
999,4500,4227480,6212,4227480
999,4500,4228480,6212,4228480
999,4500,4229070,6212,4229070
999,4500,4229210,6212,4229210
999,4500,4230210,6212,4230210
999,4500,4231020,6212,4231020
999,4500,4231830,6212,4231830
999,4500,4232830,6212,4232830
1000,4508,4233830,6212,4233830
1001,4516,4241830,6212,4241830
1001,4516,4242830,6212,4242830
1001,4516,4243830,6212,4243830
1001,4516,4244830,6212,4244830
1001,4516,4245300,6212,4245300
1001,4516,4245770,6212,4245770
1001,4516,4246770,6212,4246770
1001,4516,4247580,6212,4247580
1002,4524,4255580,6212,4255580
1002,4524,4256390,6212,4256390
1002,4524,4256390,6212,4256390
1003,4532,4264390,6212,4264390
1004,4540,4272390,6212,4272390
1005,4548,4273200,6212,4273200
1005,4548,4274200,6212,4274200
1005,4548,4275200,6212,4275200
1006,4556,4283200,6212,4283200
1006,4556,4283200,6212,4283200
1006,4556,4283200,6212,4283200
1006,4556,4284200,6212,4284200
1006,4556,4285010,6212,4285010
1006,4556,4285820,6212,4285820
1006,4556,4286140,6212,4286140
1006,4556,4287140,6212,4287140
1007,4564,4288140,6212,4288140
1007,4564,4288610,6212,4288610
1007,4564,4288610,6212,4288610
1007,4564,4289080,6212,4289080
1007,4564,4290080,6212,4290080
1007,4564,4291080,6212,4291080
1007,4564,4291080,6212,4291080
1007,4564,4291310,6212,4291310
1007,4564,4291860,6212,4291860
1007,4564,4292860,6212,4292860
1007,4564,4293330,6212,4293330
1007,4564,4293880,6212,4293880
1008,4572,4294880,6212,4294880
1008,4572,4294880,6212,4294880
1008,4572,4295880,6212,4295880
1008,4572,4296110,6212,4296110
1008,4572,4296580,6212,4296580
1008,4572,4297050,6212,4297050
1008,4572,4297510,6212,4297510
1008,4572,4298510,6212,4298510
1008,4572,4298980,6212,4298980
1008,4572,4299980,6212,4299980
1008,4572,4300980,6212,4300980
1008,4572,4301790,6212,4301790
1009,4580,4302790,6212,4302790
1009,4580,4303790,6212,4303790
1009,4580,4304260,6212,4304260
1009,4580,4305260,6212,4305260
1009,4580,4306260,6212,4306260
1009,4580,4306850,6212,4306850
1009,4580,4306850,6212,4306850
1009,4580,4307170,6212,4307170
1009,4580,4307170,6212,4307170
1009,4580,4309170,6212,4309170
1009,4580,4309980,6212,4309980
1010,4588,4310980,6212,4310980
1010,4588,4311790,6212,4311790
1010,4588,4312790,6212,4312790
1011,4596,4320790,6212,4320790
1011,4596,4320790,6212,4320790
1011,4596,4320790,6212,4320790
1011,4596,4321600,6212,4321600
1011,4596,4322600,6212,4322600
1011,4596,4323600,6212,4323600
1011,4596,4324600,6212,4324600
1011,4596,4325070,6212,4325070
1012,4604,4326070,6212,4326070
1012,4604,4326070,6212,4326070
1012,4604,4326540,6212,4326540
1012,4604,4326760,6212,4326760
1012,4604,4327230,6212,4327230
1012,4604,4328230,6212,4328230
1012,4604,4328690,6212,4328690
1012,4604,4329690,6212,4329690
1012,4604,4333690,6212,4333690
1012,4604,4334010,6212,4334010
1013,4612,4335010,6212,4335010
1013,4612,4336010,6212,4336010
1013,4612,4336010,6212,4336010
1013,4612,4336010,6212,4336010
1013,4612,4336010,6212,4336010
1013,4612,4336820,6212,4336820
1013,4612,4337820,6212,4337820
1013,4612,4338820,6212,4338820
1013,4612,4339140,6212,4339140
1013,4612,4339140,6212,4339140
1013,4612,4340140,6212,4340140
1013,4612,4341140,6212,4341140
1014,4620,4349140,6212,4349140
1014,4620,4349140,6212,4349140
1015,4628,4350140,6212,4350140
1015,4628,4350610,6212,4350610
1015,4628,4351610,6212,4351610
1015,4628,4352080,6212,4352080
1016,4636,4356080,6212,4356080
1016,4636,4357080,6212,4357080
1016,4636,4358080,6212,4358080
1016,4636,4358400,6212,4358400
1016,4636,4359400,6212,4359400
1016,4636,4360400,6212,4360400
1016,4636,4362400,6212,4362400
1017,4644,4363400,6212,4363400
1017,4644,4364400,6212,4364400
1017,4644,4365400,6212,4365400
1017,4644,4366400,6212,4366400
1017,4644,4366400,6212,4366400
1017,4644,4367400,6212,4367400
1017,4644,4367400,6212,4367400
1017,4644,4368400,6212,4368400
1017,4644,4369400,6212,4369400
1017,4644,4370210,6212,4370210
1017,4644,4370530,6212,4370530
1017,4644,4371530,6212,4371530
1018,4652,4372000,6212,4372000
1018,4652,4372000,6212,4372000
1018,4652,4373000,6212,4373000
1018,4652,4377000,6212,4377000
1018,4652,4378000,6212,4378000
1018,4652,4378810,6212,4378810
1019,4660,4379810,6212,4379810
1019,4660,4380810,6212,4380810
1019,4660,4381620,6212,4381620
1019,4660,4381620,6212,4381620
1020,4668,4389620,6212,4389620
1020,4668,4390620,6212,4390620
1020,4668,4391090,6212,4391090
1020,4668,4391090,6212,4391090
1020,4668,4392090,6212,4392090
1020,4668,4392900,6212,4392900
1020,4668,4393900,6212,4393900
1020,4668,4394710,6212,4394710
1021,4676,4395710,6212,4395710
1021,4676,4396030,6212,4396030
1021,4676,4397030,6212,4397030
1021,4676,4398030,6212,4398030
1021,4676,4398500,6212,4398500
1021,4676,4399500,6212,4399500
1021,4676,4400310,6212,4400310
1021,4676,4401310,6212,4401310
1021,4676,4401310,6212,4401310
1021,4676,4402120,6212,4402120
1021,4676,4403120,6212,4403120
1022,4684,4411120,6212,4411120
1022,4684,4411440,6212,4411440
1022,4684,4411440,6212,4411440
1022,4684,4411600,6212,4411600
1023,4692,4412410,6212,4412410
1023,4692,4413410,6212,4413410
1023,4692,4414410,6212,4414410
1023,4692,4415410,6212,4415410
1023,4692,4416410,6212,4416410
1023,4692,4417220,6212,4417220
1023,4692,4417690,6212,4417690
1023,4692,4417690,6212,4417690
1023,4692,4418690,6212,4418690
1024,4700,4419690,6212,4419690
1024,4700,4419690,6212,4419690
1024,4700,4419690,6212,4419690
1024,4700,4419690,6212,4419690
1024,4700,4420690,6212,4420690
1024,4700,4421690,6212,4421690
1024,4700,4422500,6212,4422500
1024,4700,4422500,6212,4422500
1024,4700,4423500,6212,4423500
1024,4700,4424500,6212,4424500
1024,4700,4424960,6212,4424960
1024,4700,4424960,6212,4424960
1024,4700,4425070,6212,4425070
1025,4708,4426070,6212,4426070
1025,4708,4427070,6212,4427070
1025,4708,4427070,6212,4427070
1025,4708,4427070,6212,4427070
1025,4708,4428070,6212,4428070
1025,4708,4428290,6212,4428290
1025,4708,4428770,6212,4428770
1025,4708,4429000,6212,4429000
1025,4708,4429320,6212,4429320
1025,4708,4430130,6212,4430130
1025,4708,4431130,6212,4431130
1026,4716,4435130,6212,4435130
1026,4716,4436130,6212,4436130
1026,4716,4436130,6212,4436130
1026,4716,4437130,6212,4437130
1026,4716,4438130,6212,4438130
1026,4716,4439130,6212,4439130
1026,4716,4439130,6212,4439130
1026,4716,4439940,6212,4439940
1026,4716,4439940,6212,4439940
1027,4724,4440940,6212,4440940
1027,4724,4441940,6212,4441940
1027,4724,4443940,6212,4443940
1027,4724,4444260,6212,4444260
1027,4724,4444730,6212,4444730
1027,4724,4445730,6212,4445730
1027,4724,4446730,6212,4446730
1027,4724,4447730,6212,4447730
1028,4732,4448730,6212,4448730
1028,4732,4449730,6212,4449730
1028,4732,4450730,6212,4450730
1028,4732,4451730,6212,4451730
1028,4732,4452730,6212,4452730
1028,4732,4453540,6212,4453540
1028,4732,4454540,6212,4454540
1028,4732,4455010,6212,4455010
1029,4740,4456010,6212,4456010
1029,4740,4460010,6212,4460010
1029,4740,4460820,6212,4460820
1029,4740,4461820,6212,4461820
1029,4740,4462820,6212,4462820
1030,4748,4463820,6212,4463820
1030,4748,4464630,6212,4464630
1030,4748,4464630,6212,4464630
1030,4748,4465090,6212,4465090
1030,4748,4465900,6212,4465900
1030,4748,4466900,6212,4466900
1030,4748,4467900,6212,4467900
1030,4748,4468900,6212,4468900
1030,4748,4470900,6212,4470900
1031,4756,4471900,6212,4471900
1031,4756,4472900,6212,4472900
1031,4756,4473900,6212,4473900
1031,4756,4474900,6212,4474900
1031,4756,4475900,6212,4475900
1031,4756,4476900,6212,4476900
1031,4756,4477370,6212,4477370
1031,4756,4477840,6212,4477840
1031,4756,4478840,6212,4478840
1032,4764,4479840,6212,4479840
1032,4764,4483840,6212,4483840
1032,4764,4484310,6212,4484310
1033,4772,4485310,6212,4485310
1034,4780,4493310,6212,4493310
1034,4780,4494310,6212,4494310
1034,4780,4495310,6212,4495310
1034,4780,4496120,6212,4496120
1034,4780,4496930,6212,4496930
1035,4788,4504930,6212,4504930
1035,4788,4504930,6212,4504930
1035,4788,4504930,6212,4504930
1035,4788,4505250,6212,4505250
1036,4796,4513250,6212,4513250
1036,4796,4514060,6212,4514060
1036,4796,4514650,6212,4514650
1036,4796,4515650,6212,4515650
1036,4796,4516650,6212,4516650
1036,4796,4517650,6212,4517650
1037,4804,4518650,6212,4518650
1037,4804,4519460,6212,4519460
1037,4804,4520460,6212,4520460
1037,4804,4521460,6212,4521460
1037,4804,4522460,6212,4522460
1037,4804,4523460,6212,4523460
1037,4804,4523690,6212,4523690
1037,4804,4524160,6212,4524160
1037,4804,4525160,6212,4525160
1038,4812,4525970,6212,4525970
1038,4812,4526970,6212,4526970
1038,4812,4527970,6212,4527970
1038,4812,4528970,6212,4528970
1038,4812,4528970,6212,4528970
1038,4812,4529440,6212,4529440
1038,4812,4530250,6212,4530250
1038,4812,4531250,6212,4531250
1038,4812,4532250,6212,4532250
1039,4820,4532900,6212,4532900
1039,4820,4532900,6212,4532900
1039,4820,4533370,6212,4533370
1039,4820,4534370,6212,4534370
1039,4820,4535370,6212,4535370
1039,4820,4535370,6212,4535370
1039,4820,4536370,6212,4536370
1039,4820,4537370,6212,4537370
1039,4820,4537370,6212,4537370
1039,4820,4538180,6212,4538180
1040,4828,4546180,6212,4546180
1040,4828,4547180,6212,4547180
1040,4828,4547180,6212,4547180
1040,4828,4547990,6212,4547990
1041,4836,4548800,6212,4548800
1041,4836,4549800,6212,4549800
1041,4836,4550800,6212,4550800
1041,4836,4552800,6212,4552800
1041,4836,4553270,6212,4553270
1041,4836,4554270,6212,4554270
1041,4836,4554500,6212,4554500
1042,4844,4562500,6212,4562500
1042,4844,4563500,6212,4563500
1042,4844,4563500,6212,4563500
1043,4852,4564500,6212,4564500
1043,4852,4565500,6212,4565500
1043,4852,4565500,6212,4565500
1043,4852,4566500,6212,4566500
1043,4852,4567500,6212,4567500
1043,4852,4567500,6212,4567500
1043,4852,4567970,6212,4567970
1043,4852,4568620,6212,4568620
1044,4860,4569430,6212,4569430
1044,4860,4569430,6212,4569430
1044,4860,4569430,6212,4569430
1045,4868,4569660,6212,4569660
1045,4868,4570660,6212,4570660
1045,4868,4571660,6212,4571660
1045,4868,4572660,6212,4572660
1045,4868,4572660,6212,4572660
1045,4868,4573250,6212,4573250
1045,4868,4573250,6212,4573250
1045,4868,4574250,6212,4574250
1046,4876,4575250,6212,4575250
1047,4884,4583250,6212,4583250
1047,4884,4583250,6212,4583250
1047,4884,4583570,6212,4583570
1048,4892,4591570,6212,4591570
1048,4892,4592570,6212,4592570
1048,4892,4593570,6212,4593570
1048,4892,4594570,6212,4594570
1048,4892,4595570,6212,4595570
1048,4892,4597570,6212,4597570
1048,4892,4598570,6212,4598570
1048,4892,4599570,6212,4599570
1048,4892,4599570,6212,4599570
1048,4892,4600570,6212,4600570
1048,4892,4601380,6212,4601380
1048,4892,4601380,6212,4601380
1048,4892,4601380,6212,4601380
1048,4892,4602380,6212,4602380
1048,4892,4603190,6212,4603190
1048,4892,4604000,6212,4604000
1048,4892,4605000,6212,4605000
1048,4892,4605460,6212,4605460
1048,4892,4605920,6212,4605920
1048,4892,4606390,6212,4606390
1049,4900,4607390,6212,4607390
1049,4900,4607390,6212,4607390
1049,4900,4608200,6212,4608200
1049,4900,4612200,6212,4612200
1049,4900,4613010,6212,4613010
1049,4900,4614010,6212,4614010
1050,4908,4614480,6212,4614480
1050,4908,4615290,6212,4615290
1050,4908,4616290,6212,4616290
1050,4908,4616450,6212,4616450
1051,4916,4624450,6212,4624450
1051,4916,4626450,6212,4626450
1052,4924,4634450,6212,4634450
1052,4924,4635450,6212,4635450
1052,4924,4636450,6212,4636450
1052,4924,4637450,6212,4637450
1052,4924,4637770,6212,4637770
1052,4924,4637770,6212,4637770
1053,4932,4638770,6212,4638770
1053,4932,4639770,6212,4639770
1053,4932,4640580,6212,4640580
1053,4932,4641580,6212,4641580
1053,4932,4642580,6212,4642580
1053,4932,4643580,6212,4643580
1053,4932,4644580,6212,4644580
1053,4932,4645050,6212,4645050
1054,4940,4645860,6212,4645860
1054,4940,4646860,6212,4646860
1054,4940,4647670,6212,4647670
1054,4940,4648670,6212,4648670
1054,4940,4652670,6212,4652670
1055,4948,4660670,6212,4660670
1056,4956,4668670,6212,4668670
1056,4956,4668670,6212,4668670
1057,4964,4669670,6212,4669670
1057,4964,4670670,6212,4670670
1057,4964,4671670,6212,4671670
1057,4964,4671670,6212,4671670
1057,4964,4672140,6212,4672140
1057,4964,4673140,6212,4673140
1057,4964,4673140,6212,4673140
1057,4964,4674140,6212,4674140
1057,4964,4675140,6212,4675140
1057,4964,4676140,6212,4676140
1058,4972,4677140,6212,4677140
1058,4972,4678140,6212,4678140
1058,4972,4678950,6212,4678950
1058,4972,4679430,6212,4679430
1058,4972,4679900,6212,4679900
1058,4972,4681900,6212,4681900
1058,4972,4681900,6212,4681900
1058,4972,4682710,6212,4682710
1058,4972,4683710,6212,4683710
1058,4972,4684710,6212,4684710
1058,4972,4684710,6212,4684710
1059,4980,4692710,6212,4692710
1060,4988,4700710,6212,4700710
1061,4996,4701710,6212,4701710
1061,4996,4701710,6212,4701710
1061,4996,4701710,6212,4701710
1062,5004,4709710,6212,4709710
1062,5004,4710710,6212,4710710
1062,5004,4710710,6212,4710710
1062,5004,4711710,6212,4711710
1062,5004,4712710,6212,4712710
1062,5004,4713520,6212,4713520
1062,5004,4714330,6212,4714330
1062,5004,4715330,6212,4715330
1063,5012,4723330,6212,4723330
1063,5012,4724330,6212,4724330
1064,5020,4725330,6212,4725330
1064,5020,4726330,6212,4726330
1064,5020,4726770,6212,4726770
1064,5020,4727580,6212,4727580
1064,5020,4728580,6212,4728580
1064,5020,4729580,6212,4729580
1064,5020,4730050,6212,4730050
1064,5020,4730520,6212,4730520
1065,5028,4731520,6212,4731520
1065,5028,4733520,6212,4733520
1065,5028,4733520,6212,4733520
1065,5028,4734330,6212,4734330
1065,5028,4735140,6212,4735140
1065,5028,4736140,6212,4736140
1065,5028,4737140,6212,4737140
1065,5028,4737790,6212,4737790
1065,5028,4738790,6212,4738790
1066,5036,4739790,6212,4739790
1066,5036,4741790,6212,4741790
1066,5036,4741790,6212,4741790
1066,5036,4742010,6212,4742010
1067,5044,4750010,6212,4750010
1067,5044,4750660,6212,4750660
1068,5052,4758660,6212,4758660
1068,5052,4759130,6212,4759130
1068,5052,4759130,6212,4759130
1068,5052,4759360,6212,4759360
1068,5052,4759590,6212,4759590
1068,5052,4760590,6212,4760590
1068,5052,4761590,6212,4761590
1068,5052,4762400,6212,4762400
1069,5060,4764400,6212,4764400
1069,5060,4765400,6212,4765400
1069,5060,4766400,6212,4766400
1069,5060,4767210,6212,4767210
1069,5060,4768210,6212,4768210
1069,5060,4769210,6212,4769210
1069,5060,4770210,6212,4770210
1069,5060,4770530,6212,4770530
1070,5068,4771530,6212,4771530
1070,5068,4772530,6212,4772530
1070,5068,4773530,6212,4773530
1070,5068,4775530,6212,4775530
1071,5076,4776530,6212,4776530
1071,5076,4777530,6212,4777530
1071,5076,4777530,6212,4777530
1071,5076,4777530,6212,4777530
1072,5084,4785530,6212,4785530
1072,5084,4786000,6212,4786000
1073,5092,4794000,6212,4794000
1073,5092,4795000,6212,4795000
1073,5092,4796000,6212,4796000
1073,5092,4797000,6212,4797000
1073,5092,4798000,6212,4798000
1073,5092,4798220,6212,4798220
1073,5092,4799220,6212,4799220
1073,5092,4799220,6212,4799220
1073,5092,4801220,6212,4801220
1073,5092,4802220,6212,4802220
1074,5100,4803030,6212,4803030
1074,5100,4803030,6212,4803030
1074,5100,4804030,6212,4804030
1074,5100,4804840,6212,4804840
1074,5100,4805650,6212,4805650
1074,5100,4809650,6212,4809650
1075,5108,4811650,6212,4811650
1075,5108,4812650,6212,4812650
1075,5108,4813300,6212,4813300
1075,5108,4813460,6212,4813460
1075,5108,4814460,6212,4814460
1075,5108,4814930,6212,4814930
1075,5108,4815740,6212,4815740
1075,5108,4816060,6212,4816060
1075,5108,4816650,6212,4816650
1076,5116,4817650,6212,4817650
1076,5116,4818240,6212,4818240
1076,5116,4818710,6212,4818710
1076,5116,4818710,6212,4818710
1076,5116,4818710,6212,4818710
1076,5116,4819710,6212,4819710
1076,5116,4820710,6212,4820710
1076,5116,4821030,6212,4821030
1076,5116,4821350,6212,4821350
1076,5116,4822350,6212,4822350
1076,5116,4822820,6212,4822820
1076,5116,4823040,6212,4823040
1076,5116,4823850,6212,4823850
1076,5116,4824320,6212,4824320
1076,5116,4825320,6212,4825320
1077,5124,4826320,6212,4826320
1077,5124,4827320,6212,4827320
1077,5124,4827320,6212,4827320
1077,5124,4828320,6212,4828320
1078,5132,4836320,6212,4836320
1078,5132,4837130,6212,4837130
1078,5132,4838130,6212,4838130
1079,5140,4846130,6212,4846130
1079,5140,4846600,6212,4846600
1079,5140,4847070,6212,4847070
1079,5140,4847530,6212,4847530
1079,5140,4848530,6212,4848530
1080,5148,4849530,6212,4849530
1080,5148,4850530,6212,4850530
1080,5148,4851000,6212,4851000
1080,5148,4852000,6212,4852000
1080,5148,4853000,6212,4853000
1080,5148,4853810,6212,4853810
1080,5148,4855810,6212,4855810
1080,5148,4856270,6212,4856270
1081,5156,4857270,6212,4857270
1081,5156,4858270,6212,4858270
1081,5156,4858740,6212,4858740
1081,5156,4859740,6212,4859740
1081,5156,4859740,6212,4859740
1081,5156,4860740,6212,4860740
1081,5156,4861740,6212,4861740
1081,5156,4861900,6212,4861900
1081,5156,4862900,6212,4862900
1081,5156,4863900,6212,4863900
1081,5156,4863900,6212,4863900
1081,5156,4864900,6212,4864900
1081,5156,4864900,6212,4864900
1082,5164,4865900,6212,4865900
1082,5164,4866550,6212,4866550
1082,5164,4866920,6212,4866920
1082,5164,4867920,6212,4867920
1082,5164,4868920,6212,4868920
1082,5164,4869920,6212,4869920
1082,5164,4870920,6212,4870920
1082,5164,4871920,6212,4871920
1083,5172,4872920,6212,4872920
1083,5172,4874920,6212,4874920
1083,5172,4875920,6212,4875920
1083,5172,4876570,6212,4876570
1083,5172,4877570,6212,4877570
1083,5172,4877570,6212,4877570
1083,5172,4878040,6212,4878040
1083,5172,4879040,6212,4879040
1083,5172,4880040,6212,4880040
1084,5180,4882040,6212,4882040
1084,5180,4883040,6212,4883040
1084,5180,4883510,6212,4883510
1084,5180,4884510,6212,4884510
1084,5180,4885510,6212,4885510
1085,5188,4886510,6212,4886510
1085,5188,4886740,6212,4886740
1085,5188,4887740,6212,4887740
1085,5188,4887740,6212,4887740
1085,5188,4888550,6212,4888550
1085,5188,4889550,6212,4889550
1085,5188,4890550,6212,4890550
1086,5196,4898550,6212,4898550
1086,5196,4898550,6212,4898550
1086,5196,4898550,6212,4898550
1086,5196,4899360,6212,4899360
1086,5196,4899360,6212,4899360
1086,5196,4900360,6212,4900360
1086,5196,4900360,6212,4900360
1087,5204,4908360,6212,4908360
1087,5204,4908830,6212,4908830
1087,5204,4908830,6212,4908830
1087,5204,4909830,6212,4909830
1088,5212,4910640,6212,4910640
1088,5212,4911110,6212,4911110
1088,5212,4911920,6212,4911920
1088,5212,4912920,6212,4912920
1088,5212,4913920,6212,4913920
1088,5212,4914390,6212,4914390
1088,5212,4915390,6212,4915390
1088,5212,4916390,6212,4916390
1088,5212,4916860,6212,4916860
1088,5212,4916860,6212,4916860
1089,5220,4917860,6212,4917860
1089,5220,4918510,6212,4918510
1089,5220,4922510,6212,4922510
1089,5220,4923510,6212,4923510
1089,5220,4923970,6212,4923970
1089,5220,4923970,6212,4923970
1089,5220,4924780,6212,4924780
1090,5228,4932780,6212,4932780
1091,5236,4933250,6212,4933250
1091,5236,4937250,6212,4937250
1091,5236,4938250,6212,4938250
1091,5236,4938580,6212,4938580
1091,5236,4939390,6212,4939390
1091,5236,4939940,6212,4939940
1091,5236,4939940,6212,4939940
1091,5236,4940170,6212,4940170
1091,5236,4940170,6212,4940170
1092,5244,4941170,6212,4941170
1092,5244,4941170,6212,4941170
1092,5244,4941820,6212,4941820
1092,5244,4942050,6212,4942050
1092,5244,4946050,6212,4946050
1092,5244,4947050,6212,4947050
1092,5244,4948050,6212,4948050
1092,5244,4948050,6212,4948050
1093,5252,4949050,6212,4949050
1093,5252,4949860,6212,4949860
1093,5252,4949860,6212,4949860
1093,5252,4950330,6212,4950330
1093,5252,4951140,6212,4951140
1093,5252,4951370,6212,4951370
1093,5252,4951530,6212,4951530
1093,5252,4952530,6212,4952530
1093,5252,4953340,6212,4953340
1093,5252,4954150,6212,4954150
1094,5260,4962150,6212,4962150
1095,5268,4970150,6212,4970150
1095,5268,4971150,6212,4971150
1096,5276,4972150,6212,4972150
1096,5276,4972620,6212,4972620
1096,5276,4976620,6212,4976620
1096,5276,4977080,6212,4977080
1096,5276,4978080,6212,4978080
1096,5276,4979080,6212,4979080
1097,5284,4981080,6212,4981080
1097,5284,4981400,6212,4981400
1097,5284,4982400,6212,4982400
1097,5284,4986400,6212,4986400
1097,5284,4986870,6212,4986870
1097,5284,4986870,6212,4986870
1097,5284,4986870,6212,4986870
1097,5284,4987190,6212,4987190
1098,5292,4988000,6212,4988000
1098,5292,4989000,6212,4989000
1098,5292,4990000,6212,4990000
1098,5292,4991000,6212,4991000
1098,5292,4991000,6212,4991000
1098,5292,4991320,6212,4991320
1098,5292,4991780,6212,4991780
1098,5292,4992590,6212,4992590
1098,5292,4993400,6212,4993400
1098,5292,4994400,6212,4994400
1098,5292,4994400,6212,4994400
1099,5300,4995400,6212,4995400
1099,5300,4996050,6212,4996050
1099,5300,4997050,6212,4997050
1099,5300,4998050,6212,4998050
1099,5300,4999050,6212,4999050
1099,5300,5000050,6212,5000050
1099,5300,5000520,6212,5000520
1099,5300,5001330,6212,5001330
1100,5308,5002330,6212,5002330
1100,5308,5002330,6212,5002330
1100,5308,5002560,6212,5002560
1100,5308,5003030,6212,5003030
1100,5308,5004030,6212,5004030
1100,5308,5004840,6212,5004840
1100,5308,5005650,6212,5005650
1100,5308,5006460,6212,5006460
1100,5308,5007460,6212,5007460
1100,5308,5007930,6212,5007930
1100,5308,5007930,6212,5007930
1100,5308,5008930,6212,5008930
1101,5316,5012930,6212,5012930
1101,5316,5012930,6212,5012930
1101,5316,5012930,6212,5012930
1102,5324,5020930,6212,5020930
1102,5324,5021930,6212,5021930
1102,5324,5022930,6212,5022930
