ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
869578.23,97.78,68.62,862205.78,96.95
869578.23,97.78,68.62,862205.78,96.95
869578.23,97.78,68.62,862205.78,96.95
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
869153.22,97.81,68.64,861691.76,96.97
868955.7,97.83,68.67,861436.22,96.99
868955.7,97.83,68.67,861436.22,96.99
868955.7,97.83,68.67,861436.22,96.99
868955.7,97.83,68.67,861436.22,96.99
868582.89,97.84,68.68,861152.45,97.01
868177.93,97.85,68.68,860750.44,97.01
868177.93,97.85,68.68,860750.44,97.01
868177.93,97.85,68.68,860750.44,97.01
868177.93,97.85,68.68,860750.44,97.01
868177.93,97.85,68.68,860750.44,97.01
868177.93,97.85,68.68,860750.44,97.01
867924.3,97.87,68.7,860593.88,97.04
867924.3,97.87,68.7,860593.88,97.04
867924.3,97.87,68.7,860593.88,97.04
867924.3,97.87,68.7,860593.88,97.04
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867924.3,97.87,68.7,860617.66,97.05
867520.33,97.88,68.71,860204.35,97.05
867212.79,97.88,68.71,859926.43,97.06
867212.79,97.88,68.71,859926.43,97.06
867212.79,97.88,68.71,859926.43,97.06
866766.06,97.89,68.72,859437.27,97.06
866766.06,97.89,68.72,859437.27,97.06
866330.59,97.9,68.74,858893.89,97.06
866330.59,97.9,68.74,858893.89,97.06
866330.59,97.9,68.74,858893.89,97.06
865948.58,97.91,68.75,858518.33,97.07
865948.58,97.91,68.75,858518.33,97.07
865948.58,97.91,68.75,858542.96,97.08
865948.58,97.91,68.75,858542.96,97.08
865948.58,97.91,68.75,858542.96,97.08
865948.58,97.91,68.75,858542.96,97.08
865948.58,97.91,68.75,858542.96,97.08
865652.09,97.92,68.75,858294.64,97.08
865652.09,97.92,68.75,858294.64,97.08
865652.09,97.92,68.75,858294.64,97.08
865652.09,97.92,68.75,858294.64,97.08
865652.09,97.92,68.75,858294.64,97.08
865349.71,97.92,68.75,857949.25,97.08
865349.71,97.92,68.75,857949.25,97.08
865349.71,97.92,68.75,857945.39,97.08
865145.25,97.92,68.76,857758.96,97.09
865145.25,97.92,68.76,857758.96,97.09
865145.25,97.92,68.76,857758.96,97.09
865145.25,97.92,68.76,857758.96,97.09
864992.6,97.93,68.77,857556.25,97.09
864992.6,97.93,68.77,857556.25,97.09
864607.8,97.94,68.77,857281.4,97.11
864607.8,97.94,68.77,857281.4,97.11
864607.8,97.94,68.77,857281.4,97.11
864607.8,97.94,68.77,857281.4,97.11
864607.8,97.94,68.77,857281.4,97.11
864253.24,97.95,68.79,856952.16,97.13
864253.24,97.95,68.79,856952.16,97.13
864253.24,97.95,68.79,856952.16,97.13
864282.0,97.96,68.79,856981.65,97.13
863876.26,97.96,68.8,856601.57,97.14
863876.26,97.96,68.8,856601.57,97.14
863876.26,97.96,68.8,856601.57,97.14
863876.26,97.96,68.8,856601.57,97.14
863876.26,97.96,68.8,856601.57,97.14
863876.26,97.96,68.8,856601.57,97.14
863679.01,97.97,68.8,856392.1,97.14
863679.01,97.97,68.8,856392.1,97.14
863679.01,97.97,68.8,856392.1,97.14
863295.81,97.98,68.81,856169.2,97.17
863295.81,97.98,68.81,856090.41,97.16
863295.81,97.98,68.81,856090.41,97.16
863295.81,97.98,68.81,856090.41,97.16
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862933.93,97.99,68.82,855827.03,97.18
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862571.38,98.0,68.83,855476.4,97.19
862238.62,98.0,68.83,855156.31,97.2
862018.65,98.0,68.83,854967.33,97.2
862018.65,98.0,68.83,854967.33,97.2
861558.34,98.01,68.84,854665.92,97.23
861209.74,98.02,68.85,854297.92,97.24
861209.74,98.02,68.85,854297.92,97.24
861209.74,98.02,68.85,854297.92,97.24
861209.74,98.02,68.85,854297.92,97.24
861209.74,98.02,68.85,854297.92,97.24
861209.74,98.02,68.85,854310.33,97.24
861209.74,98.02,68.85,854310.33,97.24
861209.74,98.02,68.85,854310.33,97.24
861209.74,98.02,68.85,854310.33,97.24
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860815.63,98.03,68.86,853983.91,97.25
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853528.78,97.26
860364.49,98.04,68.87,853505.61,97.26
860364.49,98.04,68.87,853505.61,97.26
860364.49,98.04,68.87,853505.61,97.26
860364.49,98.04,68.87,853505.61,97.26
860364.49,98.04,68.87,853505.61,97.26
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
860132.08,98.05,68.88,853322.24,97.27
859833.04,98.05,68.88,853019.25,97.27
859833.04,98.05,68.88,853019.25,97.27
859833.04,98.05,68.88,853019.25,97.27
859833.04,98.05,68.88,853019.25,97.27
859572.55,98.06,68.89,852725.12,97.28
859572.55,98.06,68.89,852725.12,97.28
859066.78,98.06,68.9,852254.51,97.29
859066.78,98.06,68.9,852254.51,97.29
858736.77,98.08,68.91,852147.88,97.33
858736.77,98.08,68.91,852147.88,97.33
858736.77,98.08,68.91,852147.88,97.33
858213.27,98.09,68.92,851581.54,97.33
858213.27,98.09,68.92,851581.54,97.33
858213.27,98.09,68.92,851581.54,97.33
858213.27,98.09,68.92,851581.54,97.33
857870.34,98.1,68.93,851124.19,97.33
857870.34,98.1,68.93,851124.19,97.33
857485.54,98.11,68.94,850699.73,97.33
857269.35,98.11,68.94,850514.24,97.34
857026.37,98.12,68.95,850415.1,97.36
857026.37,98.12,68.95,850415.1,97.36
857026.37,98.12,68.95,850415.1,97.36
856823.01,98.12,68.96,850193.06,97.37
856823.01,98.12,68.96,850193.06,97.37
856448.21,98.13,68.97,849815.74,97.37
856448.21,98.13,68.97,849815.74,97.37
856448.21,98.13,68.97,849815.74,97.37
856449.98,98.13,68.97,849817.78,97.37
856449.98,98.13,68.97,849807.45,97.37
856449.98,98.13,68.97,849807.45,97.37
856449.98,98.13,68.97,849807.45,97.37
856192.28,98.14,68.97,849587.83,97.38
856192.28,98.14,68.97,849587.83,97.38
856192.28,98.14,68.97,849587.83,97.38
856192.28,98.14,68.97,849587.83,97.38
856192.28,98.14,68.97,849587.83,97.38
855985.68,98.14,68.97,849465.93,97.39
855985.68,98.14,68.97,849465.93,97.39
855985.68,98.14,68.97,849465.93,97.39
855985.68,98.14,68.97,849465.93,97.39
855985.68,98.14,68.97,849465.93,97.39
855635.11,98.15,68.99,849455.31,97.44
855635.11,98.15,68.99,849455.31,97.44
855635.11,98.15,68.99,849455.31,97.44
855635.11,98.15,68.99,849455.31,97.44
855323.47,98.17,69.0,849151.35,97.46
855323.47,98.17,69.0,849151.35,97.46
855323.47,98.17,69.0,849151.35,97.46
855323.47,98.17,69.0,849151.35,97.46
855165.51,98.17,69.0,849019.9,97.46
855165.51,98.17,69.0,849019.9,97.46
855165.51,98.17,69.0,849019.9,97.46
855007.54,98.17,69.0,848878.04,97.47
855007.54,98.17,69.0,848878.04,97.47
854588.04,98.17,69.0,848446.57,97.47
854368.41,98.17,69.0,848270.1,97.47
854194.73,98.18,69.01,848175.4,97.49
854194.73,98.18,69.01,848175.4,97.49
854194.73,98.18,69.01,848175.4,97.49
854194.73,98.18,69.01,848175.4,97.49
853987.19,98.18,69.01,847924.83,97.49
853591.45,98.19,69.02,847523.68,97.49
853591.45,98.19,69.02,847523.68,97.49
853591.45,98.19,69.02,847523.68,97.49
853454.03,98.19,69.02,847457.19,97.5
853454.03,98.19,69.02,847457.19,97.5
853454.03,98.19,69.02,847457.19,97.5
853454.03,98.19,69.02,847457.19,97.5
853454.03,98.19,69.02,847457.19,97.5
853454.03,98.19,69.02,847488.91,97.5
853454.03,98.19,69.02,847444.37,97.5
853454.03,98.19,69.02,847444.37,97.5
853454.03,98.19,69.02,847444.37,97.5
853246.49,98.19,69.02,847266.33,97.5
853088.53,98.19,69.02,847114.94,97.51
853088.53,98.19,69.02,847114.94,97.51
853088.53,98.19,69.02,847114.94,97.51
853088.53,98.19,69.02,847114.94,97.51
853088.53,98.19,69.02,847114.94,97.51
853088.53,98.19,69.02,847114.94,97.51
852811.78,98.2,69.03,846819.32,97.51
852811.78,98.2,69.03,846819.32,97.51
852811.78,98.2,69.03,846819.32,97.51
852811.78,98.2,69.03,846924.01,97.52
852811.78,98.2,69.03,846924.01,97.52
852522.58,98.2,69.03,846640.83,97.52
852522.58,98.2,69.03,846665.7,97.53
852522.58,98.2,69.03,846650.44,97.52
852522.58,98.2,69.03,846636.65,97.52
852522.58,98.2,69.03,846636.65,97.52
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846223.01,97.53
852139.56,98.21,69.04,846190.57,97.52
852139.56,98.21,69.04,846190.57,97.52
852139.56,98.21,69.04,846190.57,97.52
852139.56,98.21,69.04,846190.57,97.52
852139.56,98.21,69.04,846190.57,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
852139.56,98.21,69.04,846159.29,97.52
851771.31,98.22,69.05,845827.46,97.53
851771.31,98.22,69.05,845827.46,97.53
851771.31,98.22,69.05,845827.46,97.53
851771.31,98.22,69.05,845827.46,97.53
851771.31,98.22,69.05,845827.46,97.53
851771.31,98.22,69.05,845827.46,97.53
851486.86,98.24,69.07,845675.6,97.57
851486.86,98.24,69.07,845675.6,97.57
851486.86,98.24,69.07,845675.6,97.57
851486.86,98.24,69.07,845675.6,97.57
851486.86,98.24,69.07,845675.6,97.57
851486.86,98.24,69.07,845675.6,97.57
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
851131.81,98.25,69.08,845373.94,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850796.72,98.25,69.08,845080.35,97.59
850507.52,98.26,69.09,844854.44,97.6
850507.52,98.26,69.09,844854.44,97.6
850507.52,98.26,69.09,844854.44,97.6
850507.52,98.26,69.09,844854.44,97.6
850507.52,98.26,69.09,844854.44,97.6
850507.52,98.26,69.09,844835.04,97.6
849968.15,98.26,69.09,844331.43,97.61
849968.54,98.26,69.09,844359.56,97.61
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849662.94,98.26,69.09,844070.08,97.62
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
849276.15,98.27,69.1,843764.51,97.63
848999.02,98.28,69.11,842126.18,97.48
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848548.96,98.29,69.12,841726.9,97.5
848370.38,98.29,69.12,841573.31,97.5
848370.38,98.29,69.12,841573.31,97.5
848370.38,98.29,69.12,841573.31,97.5
848370.38,98.29,69.12,841573.31,97.5
848370.38,98.29,69.12,841573.31,97.5
848370.38,98.29,69.12,841573.31,97.5
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847950.88,98.3,69.13,841141.84,97.51
847738.2,98.3,69.13,840929.08,97.51
847738.2,98.3,69.13,840929.08,97.51
847738.2,98.3,69.13,840929.08,97.51
847340.81,98.3,69.13,840496.75,97.51
847340.81,98.3,69.13,840496.75,97.51
847340.81,98.3,69.13,840496.75,97.51
847340.81,98.3,69.13,840496.75,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846893.56,98.31,69.14,840037.93,97.51
846628.09,98.31,69.14,839735.01,97.51
846628.09,98.31,69.14,839735.01,97.51
846628.09,98.31,69.14,839735.01,97.51
846519.86,98.31,69.14,839568.38,97.5
846519.86,98.31,69.14,839568.38,97.5
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846221.16,98.33,69.16,839229.47,97.52
846063.2,98.33,69.16,839075.75,97.52
846063.2,98.33,69.16,839075.75,97.52
846063.2,98.33,69.16,839075.75,97.52
846063.2,98.33,69.16,839075.75,97.52
846063.2,98.33,69.16,839075.75,97.52
845067.07,98.33,69.16,838076.56,97.52
845067.07,98.33,69.16,838076.56,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837663.24,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844663.1,98.34,69.17,837689.04,97.52
844443.13,98.34,69.17,837491.19,97.53
844443.13,98.34,69.17,837491.19,97.53
844443.13,98.34,69.17,837491.19,97.53
844443.13,98.34,69.17,837462.22,97.52
844443.13,98.34,69.17,837462.22,97.52
844443.13,98.34,69.17,837462.22,97.52
844443.13,98.34,69.17,837462.22,97.52
844443.13,98.34,69.17,837462.22,97.52
844443.13,98.34,69.17,837462.22,97.52
844106.41,98.35,69.18,837239.22,97.55
843704.2,98.36,69.19,836940.3,97.57
843704.2,98.36,69.19,836940.3,97.57
843704.2,98.36,69.19,836940.3,97.57
843704.2,98.36,69.19,836940.3,97.57
843704.2,98.36,69.19,836940.3,97.57
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836768.82,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843411.83,98.36,69.19,836794.49,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836379.27,97.59
843009.62,98.37,69.2,836357.25,97.59
842672.01,98.38,69.21,835946.21,97.6
842333.09,98.39,69.22,835875.91,97.63
842075.63,98.39,69.22,835591.96,97.63
842075.63,98.39,69.22,835591.96,97.63
842075.63,98.39,69.22,835591.96,97.63
842075.63,98.39,69.22,835591.96,97.63
842075.63,98.39,69.22,835591.96,97.63
842075.63,98.39,69.22,835591.96,97.63
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841536.34,98.4,69.23,835077.67,97.64
841191.9,98.4,69.23,834688.66,97.64
841191.9,98.4,69.23,834688.66,97.64
841197.2,98.4,69.23,834756.93,97.65
841197.2,98.4,69.23,834756.93,97.65
841197.2,98.4,69.23,834756.93,97.65
840876.51,98.42,69.25,834421.52,97.66
840876.51,98.42,69.25,834421.52,97.66
840876.51,98.42,69.25,834421.52,97.66
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840538.77,98.43,69.26,834200.21,97.69
840492.3,98.43,69.26,834163.36,97.69
840203.1,98.43,69.27,833886.43,97.69
840203.1,98.43,69.27,833886.43,97.69
840203.1,98.43,69.27,833886.43,97.69
840203.1,98.43,69.27,833860.83,97.69
839822.33,98.44,69.27,833509.45,97.7
839822.33,98.44,69.27,833509.45,97.7
839822.33,98.44,69.27,833509.45,97.7
839822.33,98.44,69.27,833509.45,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839742.77,98.45,69.28,833373.54,97.7
839533.13,98.45,69.28,833195.93,97.71
839533.13,98.45,69.28,833244.77,97.71
839533.13,98.45,69.28,833244.77,97.71
839533.13,98.45,69.28,833244.77,97.71
839533.13,98.45,69.28,833244.77,97.71
839533.13,98.45,69.28,833244.77,97.71
839533.13,98.45,69.28,833244.77,97.71
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
839241.45,98.46,69.29,832933.02,97.72
838944.18,98.46,69.29,832605.75,97.71
838944.18,98.46,69.29,832605.75,97.71
838646.92,98.46,69.29,832368.3,97.72
838646.92,98.46,69.29,832368.3,97.72
838646.92,98.46,69.29,832368.3,97.72
838646.92,98.46,69.29,832368.3,97.72
838646.92,98.46,69.29,832368.3,97.72
838357.18,98.46,69.29,832104.77,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831683.1,97.73
838012.36,98.47,69.31,831723.32,97.74
838012.36,98.47,69.31,831706.93,97.73
837854.13,98.47,69.31,831450.94,97.72
