ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1047,4884,4298900,6212,4298900
1048,4892,4299900,6212,4299900
1048,4892,4300380,6212,4300380
1048,4892,4300380,6212,4300380
1048,4892,4301380,6212,4301380
1048,4892,4302380,6212,4302380
1048,4892,4303380,6212,4303380
1048,4892,4304190,6212,4304190
1048,4892,4304510,6212,4304510
1048,4892,4304510,6212,4304510
1048,4892,4305510,6212,4305510
1048,4892,4306510,6212,4306510
1048,4892,4307320,6212,4307320
1048,4892,4307640,6212,4307640
1048,4892,4308450,6212,4308450
1048,4892,4309450,6212,4309450
1048,4892,4310450,6212,4310450
1048,4892,4310670,6212,4310670
1049,4900,4311480,6212,4311480
1049,4900,4311480,6212,4311480
1049,4900,4312480,6212,4312480
1049,4900,4313480,6212,4313480
1049,4900,4313950,6212,4313950
1049,4900,4314760,6212,4314760
1050,4908,4315760,6212,4315760
1050,4908,4316760,6212,4316760
1050,4908,4316760,6212,4316760
1050,4908,4317570,6212,4317570
1050,4908,4318040,6212,4318040
1050,4908,4318040,6212,4318040
1050,4908,4318040,6212,4318040
1050,4908,4319040,6212,4319040
1050,4908,4319360,6212,4319360
1050,4908,4319360,6212,4319360
1050,4908,4319830,6212,4319830
1050,4908,4320830,6212,4320830
1050,4908,4320830,6212,4320830
1050,4908,4321830,6212,4321830
1050,4908,4321830,6212,4321830
1050,4908,4322830,6212,4322830
1050,4908,4323640,6212,4323640
1050,4908,4324640,6212,4324640
1051,4916,4325640,6212,4325640
1051,4916,4325960,6212,4325960
1051,4916,4326960,6212,4326960
1052,4924,4330960,6212,4330960
1052,4924,4331770,6212,4331770
1052,4924,4332580,6212,4332580
1053,4932,4333050,6212,4333050
1053,4932,4333370,6212,4333370
1053,4932,4333370,6212,4333370
1053,4932,4334370,6212,4334370
1053,4932,4335180,6212,4335180
1053,4932,4336180,6212,4336180
1053,4932,4336990,6212,4336990
1053,4932,4337580,6212,4337580
1053,4932,4337580,6212,4337580
1053,4932,4337900,6212,4337900
1053,4932,4338900,6212,4338900
1053,4932,4339900,6212,4339900
1053,4932,4340900,6212,4340900
1053,4932,4341900,6212,4341900
1053,4932,4342900,6212,4342900
1054,4940,4343900,6212,4343900
1054,4940,4344900,6212,4344900
1054,4940,4345900,6212,4345900
1054,4940,4346120,6212,4346120
1054,4940,4347120,6212,4347120
1054,4940,4347590,6212,4347590
1054,4940,4348590,6212,4348590
1054,4940,4349590,6212,4349590
1054,4940,4350060,6212,4350060
1054,4940,4350060,6212,4350060
1054,4940,4350870,6212,4350870
1054,4940,4351190,6212,4351190
1054,4940,4352190,6212,4352190
1055,4948,4353190,6212,4353190
1055,4948,4353510,6212,4353510
1055,4948,4354510,6212,4354510
1055,4948,4355510,6212,4355510
1055,4948,4355740,6212,4355740
1055,4948,4356740,6212,4356740
1055,4948,4357220,6212,4357220
1055,4948,4357220,6212,4357220
1055,4948,4358220,6212,4358220
1055,4948,4358220,6212,4358220
1055,4948,4358220,6212,4358220
1055,4948,4359220,6212,4359220
1055,4948,4359540,6212,4359540
1056,4956,4360010,6212,4360010
1057,4964,4361010,6212,4361010
1057,4964,4361010,6212,4361010
1057,4964,4362010,6212,4362010
1057,4964,4362010,6212,4362010
1057,4964,4362480,6212,4362480
1057,4964,4362480,6212,4362480
1057,4964,4363480,6212,4363480
1057,4964,4364290,6212,4364290
1057,4964,4365290,6212,4365290
1057,4964,4365450,6212,4365450
1057,4964,4366450,6212,4366450
1057,4964,4366450,6212,4366450
1057,4964,4367260,6212,4367260
1057,4964,4368070,6212,4368070
1057,4964,4368620,6212,4368620
1057,4964,4368620,6212,4368620
1057,4964,4369620,6212,4369620
1057,4964,4370620,6212,4370620
1057,4964,4371620,6212,4371620
1058,4972,4372620,6212,4372620
1058,4972,4373620,6212,4373620
1058,4972,4373620,6212,4373620
1058,4972,4374620,6212,4374620
1058,4972,4374620,6212,4374620
1058,4972,4375620,6212,4375620
1058,4972,4376620,6212,4376620
1058,4972,4377430,6212,4377430
1058,4972,4378430,6212,4378430
1058,4972,4379430,6212,4379430
1058,4972,4380430,6212,4380430
1058,4972,4380430,6212,4380430
1058,4972,4381430,6212,4381430
1059,4980,4382430,6212,4382430
1059,4980,4382430,6212,4382430
1059,4980,4382430,6212,4382430
1059,4980,4382900,6212,4382900
1059,4980,4383370,6212,4383370
1059,4980,4383830,6212,4383830
1059,4980,4384830,6212,4384830
1059,4980,4385830,6212,4385830
1060,4988,4386640,6212,4386640
1060,4988,4387640,6212,4387640
1060,4988,4388640,6212,4388640
1060,4988,4389450,6212,4389450
1060,4988,4390450,6212,4390450
1061,4996,4391450,6212,4391450
1061,4996,4392000,6212,4392000
1061,4996,4392000,6212,4392000
1061,4996,4392320,6212,4392320
1061,4996,4392320,6212,4392320
1061,4996,4392970,6212,4392970
1061,4996,4393970,6212,4393970
1061,4996,4394970,6212,4394970
1061,4996,4395430,6212,4395430
1061,4996,4396430,6212,4396430
1061,4996,4396900,6212,4396900
1061,4996,4397900,6212,4397900
1061,4996,4397900,6212,4397900
1061,4996,4397900,6212,4397900
1061,4996,4398710,6212,4398710
1061,4996,4399710,6212,4399710
1061,4996,4400710,6212,4400710
1061,4996,4401180,6212,4401180
1061,4996,4401180,6212,4401180
1061,4996,4402180,6212,4402180
1061,4996,4402650,6212,4402650
1061,4996,4402650,6212,4402650
1061,4996,4403120,6212,4403120
1061,4996,4403120,6212,4403120
1061,4996,4403120,6212,4403120
1061,4996,4403930,6212,4403930
1061,4996,4404930,6212,4404930
1062,5004,4405930,6212,4405930
1062,5004,4406930,6212,4406930
1063,5012,4407400,6212,4407400
1063,5012,4408400,6212,4408400
1063,5012,4408400,6212,4408400
1063,5012,4409400,6212,4409400
1063,5012,4410400,6212,4410400
1063,5012,4411400,6212,4411400
1063,5012,4411400,6212,4411400
1063,5012,4411990,6212,4411990
1063,5012,4412990,6212,4412990
1063,5012,4413990,6212,4413990
1064,5020,4414990,6212,4414990
1064,5020,4414990,6212,4414990
1064,5020,4414990,6212,4414990
1064,5020,4414990,6212,4414990
1064,5020,4415800,6212,4415800
1064,5020,4416800,6212,4416800
1064,5020,4417800,6212,4417800
1064,5020,4418450,6212,4418450
1064,5020,4419260,6212,4419260
1064,5020,4420260,6212,4420260
1064,5020,4420260,6212,4420260
1064,5020,4421260,6212,4421260
1064,5020,4421260,6212,4421260
1064,5020,4421730,6212,4421730
1064,5020,4422540,6212,4422540
1064,5020,4423540,6212,4423540
1064,5020,4424540,6212,4424540
1064,5020,4424760,6212,4424760
1064,5020,4425760,6212,4425760
1064,5020,4425760,6212,4425760
1065,5028,4426760,6212,4426760
1065,5028,4427570,6212,4427570
1065,5028,4427570,6212,4427570
1065,5028,4427570,6212,4427570
1065,5028,4428570,6212,4428570
1065,5028,4429570,6212,4429570
1065,5028,4429570,6212,4429570
1065,5028,4429570,6212,4429570
1065,5028,4430040,6212,4430040
1065,5028,4431040,6212,4431040
1066,5036,4431850,6212,4431850
1066,5036,4431850,6212,4431850
1066,5036,4431850,6212,4431850
1066,5036,4432320,6212,4432320
1066,5036,4433320,6212,4433320
1066,5036,4433460,6212,4433460
1066,5036,4434270,6212,4434270
1066,5036,4434270,6212,4434270
1066,5036,4435270,6212,4435270
1066,5036,4435270,6212,4435270
1066,5036,4435270,6212,4435270
1066,5036,4435620,6212,4435620
1066,5036,4436430,6212,4436430
1066,5036,4437240,6212,4437240
1066,5036,4438050,6212,4438050
1066,5036,4439050,6212,4439050
1066,5036,4440050,6212,4440050
1066,5036,4440050,6212,4440050
1066,5036,4440050,6212,4440050
1066,5036,4440700,6212,4440700
1067,5044,4441700,6212,4441700
1067,5044,4442700,6212,4442700
1067,5044,4443700,6212,4443700
1067,5044,4444700,6212,4444700
1067,5044,4445700,6212,4445700
1067,5044,4445700,6212,4445700
1067,5044,4446700,6212,4446700
1067,5044,4447700,6212,4447700
1067,5044,4447860,6212,4447860
1067,5044,4448860,6212,4448860
1067,5044,4448860,6212,4448860
1068,5052,4449860,6212,4449860
1068,5052,4450230,6212,4450230
1068,5052,4450230,6212,4450230
1068,5052,4451230,6212,4451230
1068,5052,4452040,6212,4452040
1068,5052,4452850,6212,4452850
1068,5052,4453850,6212,4453850
1068,5052,4454850,6212,4454850
1068,5052,4455850,6212,4455850
1068,5052,4456850,6212,4456850
1068,5052,4457850,6212,4457850
1068,5052,4458850,6212,4458850
1068,5052,4459080,6212,4459080
1069,5060,4460080,6212,4460080
1069,5060,4460080,6212,4460080
1069,5060,4461080,6212,4461080
1069,5060,4462080,6212,4462080
1070,5068,4462890,6212,4462890
1070,5068,4463890,6212,4463890
1070,5068,4464890,6212,4464890
1070,5068,4465700,6212,4465700
1070,5068,4466170,6212,4466170
1070,5068,4466980,6212,4466980
1070,5068,4467980,6212,4467980
1070,5068,4468980,6212,4468980
1070,5068,4468980,6212,4468980
1071,5076,4469980,6212,4469980
1071,5076,4470450,6212,4470450
1071,5076,4471450,6212,4471450
1071,5076,4472450,6212,4472450
1071,5076,4472450,6212,4472450
1071,5076,4472450,6212,4472450
1071,5076,4473450,6212,4473450
1071,5076,4474450,6212,4474450
1071,5076,4474770,6212,4474770
1071,5076,4475770,6212,4475770
1071,5076,4476770,6212,4476770
1071,5076,4477770,6212,4477770
1071,5076,4478770,6212,4478770
1071,5076,4478770,6212,4478770
1071,5076,4478770,6212,4478770
1072,5084,4479770,6212,4479770
1072,5084,4480230,6212,4480230
1072,5084,4481040,6212,4481040
1072,5084,4482040,6212,4482040
1072,5084,4482040,6212,4482040
1072,5084,4482630,6212,4482630
1072,5084,4482950,6212,4482950
1072,5084,4483500,6212,4483500
1072,5084,4483960,6212,4483960
1072,5084,4484960,6212,4484960
1072,5084,4484960,6212,4484960
1072,5084,4485960,6212,4485960
1072,5084,4486960,6212,4486960
1072,5084,4487960,6212,4487960
1073,5092,4488960,6212,4488960
1073,5092,4489960,6212,4489960
1073,5092,4490960,6212,4490960
1073,5092,4491960,6212,4491960
1073,5092,4492960,6212,4492960
1073,5092,4492960,6212,4492960
1074,5100,4493430,6212,4493430
1074,5100,4493430,6212,4493430
1074,5100,4493750,6212,4493750
1074,5100,4494750,6212,4494750
1074,5100,4495750,6212,4495750
1074,5100,4495860,6212,4495860
1074,5100,4496330,6212,4496330
1074,5100,4496650,6212,4496650
1074,5100,4497650,6212,4497650
1074,5100,4497650,6212,4497650
1074,5100,4497650,6212,4497650
1074,5100,4498240,6212,4498240
1074,5100,4498240,6212,4498240
1074,5100,4498240,6212,4498240
1074,5100,4498240,6212,4498240
1074,5100,4498890,6212,4498890
1074,5100,4499120,6212,4499120
1074,5100,4500120,6212,4500120
1074,5100,4500120,6212,4500120
1074,5100,4501120,6212,4501120
1074,5100,4501120,6212,4501120
1074,5100,4501930,6212,4501930
1074,5100,4501930,6212,4501930
1075,5108,4502930,6212,4502930
1075,5108,4502930,6212,4502930
1075,5108,4502930,6212,4502930
1075,5108,4503400,6212,4503400
1075,5108,4504400,6212,4504400
1075,5108,4504400,6212,4504400
1075,5108,4505400,6212,4505400
1075,5108,4505400,6212,4505400
1075,5108,4506400,6212,4506400
1075,5108,4507400,6212,4507400
1075,5108,4508400,6212,4508400
1075,5108,4509400,6212,4509400
1075,5108,4510400,6212,4510400
1076,5116,4511400,6212,4511400
1076,5116,4512400,6212,4512400
1076,5116,4513400,6212,4513400
1076,5116,4514400,6212,4514400
1076,5116,4515210,6212,4515210
1076,5116,4516210,6212,4516210
1076,5116,4517020,6212,4517020
1076,5116,4517490,6212,4517490
1076,5116,4517490,6212,4517490
1076,5116,4518300,6212,4518300
1076,5116,4518300,6212,4518300
1076,5116,4518300,6212,4518300
1076,5116,4519300,6212,4519300
1076,5116,4519300,6212,4519300
1077,5124,4519770,6212,4519770
1077,5124,4520770,6212,4520770
1077,5124,4521770,6212,4521770
1077,5124,4521770,6212,4521770
1077,5124,4521770,6212,4521770
1077,5124,4522580,6212,4522580
1077,5124,4523390,6212,4523390
1078,5132,4524390,6212,4524390
1078,5132,4524860,6212,4524860
1078,5132,4525860,6212,4525860
1078,5132,4526180,6212,4526180
1078,5132,4527180,6212,4527180
1078,5132,4528180,6212,4528180
1078,5132,4529180,6212,4529180
1078,5132,4529650,6212,4529650
1078,5132,4530650,6212,4530650
1078,5132,4531650,6212,4531650
1078,5132,4532650,6212,4532650
1079,5140,4533650,6212,4533650
1079,5140,4534650,6212,4534650
1079,5140,4535650,6212,4535650
1079,5140,4535650,6212,4535650
1079,5140,4536300,6212,4536300
1079,5140,4536620,6212,4536620
1079,5140,4537090,6212,4537090
1079,5140,4537900,6212,4537900
1079,5140,4538450,6212,4538450
1079,5140,4539450,6212,4539450
1079,5140,4539920,6212,4539920
1079,5140,4539920,6212,4539920
1079,5140,4539920,6212,4539920
1079,5140,4540920,6212,4540920
1079,5140,4541920,6212,4541920
1080,5148,4542390,6212,4542390
1080,5148,4543200,6212,4543200
1080,5148,4544200,6212,4544200
1080,5148,4544520,6212,4544520
1080,5148,4545520,6212,4545520
1080,5148,4546170,6212,4546170
1080,5148,4546490,6212,4546490
1080,5148,4546490,6212,4546490
1080,5148,4547140,6212,4547140
1080,5148,4547140,6212,4547140
1080,5148,4547950,6212,4547950
1081,5156,4548950,6212,4548950
1081,5156,4549420,6212,4549420
1081,5156,4550420,6212,4550420
1081,5156,4551230,6212,4551230
1081,5156,4552040,6212,4552040
1081,5156,4552040,6212,4552040
1081,5156,4553040,6212,4553040
1081,5156,4554040,6212,4554040
1082,5164,4554850,6212,4554850
1082,5164,4555850,6212,4555850
1082,5164,4556850,6212,4556850
1082,5164,4557660,6212,4557660
1082,5164,4558660,6212,4558660
1082,5164,4559130,6212,4559130
1082,5164,4560130,6212,4560130
1083,5172,4561130,6212,4561130
1083,5172,4561590,6212,4561590
1083,5172,4561590,6212,4561590
1083,5172,4561590,6212,4561590
1083,5172,4562590,6212,4562590
1083,5172,4563590,6212,4563590
1083,5172,4563700,6212,4563700
1083,5172,4563700,6212,4563700
1083,5172,4564170,6212,4564170
1083,5172,4564760,6212,4564760
1083,5172,4565570,6212,4565570
1083,5172,4566570,6212,4566570
1083,5172,4567570,6212,4567570
1083,5172,4568570,6212,4568570
1083,5172,4568800,6212,4568800
1083,5172,4569270,6212,4569270
1083,5172,4569270,6212,4569270
1083,5172,4570270,6212,4570270
1083,5172,4571270,6212,4571270
1084,5180,4572270,6212,4572270
1084,5180,4573080,6212,4573080
1084,5180,4573890,6212,4573890
1084,5180,4574360,6212,4574360
1084,5180,4575360,6212,4575360
1084,5180,4575360,6212,4575360
1084,5180,4575360,6212,4575360
1085,5188,4576170,6212,4576170
1085,5188,4576980,6212,4576980
1085,5188,4577980,6212,4577980
1086,5196,4585980,6212,4585980
1086,5196,4586350,6212,4586350
1086,5196,4587350,6212,4587350
1086,5196,4588160,6212,4588160
1086,5196,4588970,6212,4588970
1086,5196,4589970,6212,4589970
1086,5196,4590970,6212,4590970
1086,5196,4591970,6212,4591970
1086,5196,4592780,6212,4592780
1086,5196,4593780,6212,4593780
1087,5204,4594780,6212,4594780
1087,5204,4594780,6212,4594780
1087,5204,4595780,6212,4595780
1087,5204,4596430,6212,4596430
1087,5204,4596750,6212,4596750
1087,5204,4597750,6212,4597750
1087,5204,4598750,6212,4598750
1087,5204,4598750,6212,4598750
1087,5204,4599560,6212,4599560
1087,5204,4600370,6212,4600370
1087,5204,4600600,6212,4600600
1088,5212,4601410,6212,4601410
1088,5212,4601730,6212,4601730
1088,5212,4602730,6212,4602730
1088,5212,4602730,6212,4602730
1088,5212,4603730,6212,4603730
1088,5212,4603730,6212,4603730
1088,5212,4603730,6212,4603730
1088,5212,4604730,6212,4604730
1088,5212,4605730,6212,4605730
1089,5220,4606730,6212,4606730
1089,5220,4607730,6212,4607730
1089,5220,4608050,6212,4608050
1089,5220,4609050,6212,4609050
1089,5220,4610050,6212,4610050
1089,5220,4611050,6212,4611050
1089,5220,4612050,6212,4612050
1089,5220,4613050,6212,4613050
1089,5220,4613520,6212,4613520
1089,5220,4614520,6212,4614520
1089,5220,4615170,6212,4615170
1090,5228,4616170,6212,4616170
1090,5228,4616980,6212,4616980
1090,5228,4617450,6212,4617450
1090,5228,4617450,6212,4617450
1090,5228,4618100,6212,4618100
1090,5228,4619100,6212,4619100
1090,5228,4620100,6212,4620100
1090,5228,4620100,6212,4620100
1090,5228,4621100,6212,4621100
1090,5228,4622100,6212,4622100
1090,5228,4622570,6212,4622570
1090,5228,4623040,6212,4623040
1090,5228,4624040,6212,4624040
1090,5228,4625040,6212,4625040
1090,5228,4626040,6212,4626040
1090,5228,4626690,6212,4626690
1090,5228,4626690,6212,4626690
1090,5228,4626690,6212,4626690
1091,5236,4627160,6212,4627160
1091,5236,4627640,6212,4627640
1092,5244,4628640,6212,4628640
1092,5244,4628640,6212,4628640
1092,5244,4629640,6212,4629640
1092,5244,4630640,6212,4630640
1092,5244,4631450,6212,4631450
1092,5244,4632260,6212,4632260
1092,5244,4632730,6212,4632730
1092,5244,4633730,6212,4633730
1092,5244,4633890,6212,4633890
1092,5244,4634890,6212,4634890
1092,5244,4635890,6212,4635890
1092,5244,4636210,6212,4636210
1092,5244,4636680,6212,4636680
1092,5244,4637680,6212,4637680
1093,5252,4638680,6212,4638680
1093,5252,4639490,6212,4639490
1093,5252,4640490,6212,4640490
1093,5252,4641490,6212,4641490
1093,5252,4641490,6212,4641490
1093,5252,4642300,6212,4642300
1093,5252,4642950,6212,4642950
1093,5252,4643760,6212,4643760
1093,5252,4643760,6212,4643760
1093,5252,4644080,6212,4644080
1094,5260,4644450,6212,4644450
1094,5260,4645450,6212,4645450
1094,5260,4646450,6212,4646450
1094,5260,4646450,6212,4646450
1094,5260,4647450,6212,4647450
1094,5260,4647770,6212,4647770
1094,5260,4648770,6212,4648770
1094,5260,4648770,6212,4648770
1094,5260,4649090,6212,4649090
1094,5260,4650090,6212,4650090
1094,5260,4651090,6212,4651090
1094,5260,4652090,6212,4652090
1095,5268,4653090,6212,4653090
1095,5268,4653250,6212,4653250
1095,5268,4653720,6212,4653720
1095,5268,4654720,6212,4654720
1095,5268,4655720,6212,4655720
1095,5268,4656720,6212,4656720
1095,5268,4657190,6212,4657190
1095,5268,4658190,6212,4658190
1095,5268,4658190,6212,4658190
1095,5268,4658190,6212,4658190
1095,5268,4659190,6212,4659190
1095,5268,4659660,6212,4659660
1095,5268,4659880,6212,4659880
1095,5268,4660690,6212,4660690
1095,5268,4661690,6212,4661690
1095,5268,4661690,6212,4661690
1096,5276,4662690,6212,4662690
1096,5276,4663690,6212,4663690
1096,5276,4664690,6212,4664690
1096,5276,4665690,6212,4665690
1096,5276,4666150,6212,4666150
1096,5276,4666150,6212,4666150
1096,5276,4666960,6212,4666960
1096,5276,4667430,6212,4667430
1096,5276,4668430,6212,4668430
1096,5276,4669240,6212,4669240
1096,5276,4670240,6212,4670240
1096,5276,4670890,6212,4670890
1096,5276,4671210,6212,4671210
1096,5276,4672210,6212,4672210
1096,5276,4672210,6212,4672210
1096,5276,4672320,6212,4672320
1096,5276,4673320,6212,4673320
1096,5276,4674320,6212,4674320
1097,5284,4675320,6212,4675320
1097,5284,4676320,6212,4676320
1097,5284,4677320,6212,4677320
1097,5284,4678320,6212,4678320
1097,5284,4678320,6212,4678320
1097,5284,4678320,6212,4678320
1097,5284,4679320,6212,4679320
1097,5284,4680320,6212,4680320
1097,5284,4681320,6212,4681320
1097,5284,4681480,6212,4681480
1097,5284,4682480,6212,4682480
1098,5292,4682940,6212,4682940
1098,5292,4683750,6212,4683750
1098,5292,4684220,6212,4684220
1098,5292,4684220,6212,4684220
1098,5292,4685030,6212,4685030
1098,5292,4685030,6212,4685030
1099,5300,4686030,6212,4686030
1100,5308,4694030,6212,4694030
1100,5308,4694030,6212,4694030
1100,5308,4695030,6212,4695030
1100,5308,4695250,6212,4695250
1100,5308,4696250,6212,4696250
1100,5308,4697250,6212,4697250
1100,5308,4698250,6212,4698250
1100,5308,4699250,6212,4699250
1100,5308,4699250,6212,4699250
1100,5308,4700250,6212,4700250
1100,5308,4701250,6212,4701250
1101,5316,4702250,6212,4702250
1101,5316,4702720,6212,4702720
1101,5316,4703530,6212,4703530
1101,5316,4704530,6212,4704530
1101,5316,4705530,6212,4705530
1101,5316,4706530,6212,4706530
1101,5316,4707530,6212,4707530
1101,5316,4707530,6212,4707530
1101,5316,4708530,6212,4708530
1101,5316,4709530,6212,4709530
1101,5316,4710340,6212,4710340
1101,5316,4711340,6212,4711340
1101,5316,4712150,6212,4712150
1101,5316,4712310,6212,4712310
1102,5324,4713310,6212,4713310
1102,5324,4713530,6212,4713530
1102,5324,4714000,6212,4714000
1103,5332,4714650,6212,4714650
1103,5332,4715650,6212,4715650
1103,5332,4716650,6212,4716650
1103,5332,4717650,6212,4717650
1103,5332,4718460,6212,4718460
1103,5332,4719270,6212,4719270
1103,5332,4719270,6212,4719270
1103,5332,4720270,6212,4720270
1103,5332,4721270,6212,4721270
1103,5332,4721740,6212,4721740
1104,5340,4722740,6212,4722740
1104,5340,4723740,6212,4723740
1104,5340,4723740,6212,4723740
1104,5340,4724060,6212,4724060
1104,5340,4724870,6212,4724870
1104,5340,4725870,6212,4725870
1104,5340,4726350,6212,4726350
1104,5340,4727000,6212,4727000
1104,5340,4728000,6212,4728000
1104,5340,4729000,6212,4729000
1104,5340,4730000,6212,4730000
1104,5340,4731000,6212,4731000
1104,5340,4732000,6212,4732000
1104,5340,4732650,6212,4732650
1104,5340,4732970,6212,4732970
1104,5340,4733970,6212,4733970
1104,5340,4734780,6212,4734780
1105,5348,4735780,6212,4735780
1105,5348,4736250,6212,4736250
1105,5348,4737250,6212,4737250
1105,5348,4737250,6212,4737250
1105,5348,4737250,6212,4737250
1105,5348,4737250,6212,4737250
1106,5356,4737720,6212,4737720
1106,5356,4738720,6212,4738720
1106,5356,4739180,6212,4739180
1106,5356,4739650,6212,4739650
1106,5356,4740650,6212,4740650
1106,5356,4741460,6212,4741460
1106,5356,4742460,6212,4742460
1106,5356,4743460,6212,4743460
1106,5356,4744460,6212,4744460
1107,5364,4745460,6212,4745460
1107,5364,4745460,6212,4745460
1107,5364,4746460,6212,4746460
1107,5364,4746930,6212,4746930
1107,5364,4747930,6212,4747930
1107,5364,4747930,6212,4747930
1107,5364,4748740,6212,4748740
1107,5364,4749740,6212,4749740
1107,5364,4750390,6212,4750390
1107,5364,4751390,6212,4751390
1107,5364,4751390,6212,4751390
1107,5364,4752200,6212,4752200
1107,5364,4752660,6212,4752660
1107,5364,4753470,6212,4753470
1108,5372,4754280,6212,4754280
1108,5372,4754280,6212,4754280
1108,5372,4755280,6212,4755280
1108,5372,4756280,6212,4756280
1108,5372,4756280,6212,4756280
1108,5372,4757090,6212,4757090
1108,5372,4758090,6212,4758090
1109,5380,4759090,6212,4759090
1109,5380,4760090,6212,4760090
1109,5380,4761090,6212,4761090
1109,5380,4762090,6212,4762090
1109,5380,4763090,6212,4763090
1109,5380,4763090,6212,4763090
1109,5380,4764090,6212,4764090
1109,5380,4764900,6212,4764900
1109,5380,4765220,6212,4765220
1109,5380,4766220,6212,4766220
1109,5380,4766220,6212,4766220
1109,5380,4767030,6212,4767030
1109,5380,4767500,6212,4767500
1110,5388,4768500,6212,4768500
1110,5388,4769310,6212,4769310
1110,5388,4769780,6212,4769780
1110,5388,4770780,6212,4770780
1110,5388,4771250,6212,4771250
1110,5388,4771720,6212,4771720
1110,5388,4772720,6212,4772720
1110,5388,4773720,6212,4773720
1110,5388,4774720,6212,4774720
1110,5388,4775720,6212,4775720
1111,5396,4776720,6212,4776720
1111,5396,4777190,6212,4777190
1111,5396,4778000,6212,4778000
1111,5396,4779000,6212,4779000
1112,5404,4779810,6212,4779810
1112,5404,4780810,6212,4780810
1112,5404,4781280,6212,4781280
1112,5404,4782280,6212,4782280
1112,5404,4783280,6212,4783280
1112,5404,4783280,6212,4783280
1112,5404,4783740,6212,4783740
1112,5404,4784060,6212,4784060
1112,5404,4785060,6212,4785060
1112,5404,4785530,6212,4785530
1112,5404,4786340,6212,4786340
1112,5404,4786340,6212,4786340
1112,5404,4786660,6212,4786660
1112,5404,4787660,6212,4787660
1112,5404,4788310,6212,4788310
1112,5404,4788310,6212,4788310
1112,5404,4788310,6212,4788310
1112,5404,4788310,6212,4788310
1112,5404,4788780,6212,4788780
1112,5404,4789780,6212,4789780
1113,5412,4790780,6212,4790780
1113,5412,4791250,6212,4791250
1113,5412,4792250,6212,4792250
1113,5412,4792250,6212,4792250
1113,5412,4793250,6212,4793250
1114,5420,4794250,6212,4794250
1114,5420,4795250,6212,4795250
1114,5420,4796250,6212,4796250
1114,5420,4796250,6212,4796250
1114,5420,4797250,6212,4797250
1114,5420,4797720,6212,4797720
1114,5420,4798040,6212,4798040
1114,5420,4798040,6212,4798040
1114,5420,4799040,6212,4799040
1114,5420,4799850,6212,4799850
1115,5428,4800320,6212,4800320
1115,5428,4801320,6212,4801320
1115,5428,4801790,6212,4801790
1115,5428,4801790,6212,4801790
1115,5428,4802790,6212,4802790
1115,5428,4803790,6212,4803790
1115,5428,4803790,6212,4803790
1115,5428,4804260,6212,4804260
1115,5428,4804730,6212,4804730
1115,5428,4805730,6212,4805730
1115,5428,4806730,6212,4806730
1115,5428,4806730,6212,4806730
1116,5436,4807730,6212,4807730
1116,5436,4808730,6212,4808730
1116,5436,4808730,6212,4808730
1116,5436,4808730,6212,4808730
1116,5436,4809730,6212,4809730
1116,5436,4810730,6212,4810730
1116,5436,4811730,6212,4811730
1116,5436,4812730,6212,4812730
1116,5436,4812960,6212,4812960
1116,5436,4812960,6212,4812960
1116,5436,4813280,6212,4813280
1116,5436,4813280,6212,4813280
1116,5436,4814280,6212,4814280
1117,5444,4822280,6212,4822280
1117,5444,4823280,6212,4823280
1117,5444,4823280,6212,4823280
1118,5452,4824280,6212,4824280
1118,5452,4825280,6212,4825280
1118,5452,4826090,6212,4826090
1118,5452,4826560,6212,4826560
1118,5452,4826560,6212,4826560
1118,5452,4827370,6212,4827370
1118,5452,4827690,6212,4827690
1118,5452,4828690,6212,4828690
1118,5452,4829500,6212,4829500
1118,5452,4829610,6212,4829610
1118,5452,4830610,6212,4830610
1118,5452,4831260,6212,4831260
1118,5452,4831260,6212,4831260
1118,5452,4832260,6212,4832260
1118,5452,4833260,6212,4833260
1118,5452,4834260,6212,4834260
1119,5460,4835070,6212,4835070
1119,5460,4835880,6212,4835880
1119,5460,4836340,6212,4836340
1119,5460,4836810,6212,4836810
1119,5460,4837810,6212,4837810
1119,5460,4838620,6212,4838620
1119,5460,4838620,6212,4838620
1120,5468,4839620,6212,4839620
1120,5468,4839620,6212,4839620
1120,5468,4839620,6212,4839620
1120,5468,4840620,6212,4840620
1120,5468,4840940,6212,4840940
1120,5468,4841940,6212,4841940
1120,5468,4842940,6212,4842940
1120,5468,4843410,6212,4843410
1120,5468,4843410,6212,4843410
1120,5468,4844410,6212,4844410
1120,5468,4844410,6212,4844410
