ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
865,3428,3143050,6212,3709820
865,3428,3144050,6212,3710820
865,3428,3145050,6212,3711820
865,3428,3145050,6212,3712370
865,3428,3146050,6212,3713370
865,3428,3146050,6212,3713840
866,3436,3147050,6212,3714840
866,3436,3147050,6212,3715840
866,3436,3147700,6212,3716490
866,3436,3147700,6212,3717490
866,3436,3147700,6212,3718490
866,3436,3148510,6212,3719300
866,3436,3148980,6212,3719770
866,3436,3149450,6212,3720240
866,3436,3149450,6212,3720240
866,3436,3150260,6212,3721050
866,3436,3151260,6212,3722050
866,3436,3152260,6212,3723050
866,3436,3152260,6212,3724050
866,3436,3152260,6212,3724270
866,3436,3153260,6212,3725270
866,3436,3153420,6212,3725430
866,3436,3153740,6212,3725750
866,3436,3153740,6212,3726750
866,3436,3153740,6212,3727300
866,3436,3154060,6212,3727620
866,3436,3154060,6212,3727620
866,3436,3155060,6212,3728620
866,3436,3155060,6212,3728620
866,3436,3155220,6212,3728780
867,3444,3155450,6212,3729010
867,3444,3155450,6212,3730010
867,3444,3155450,6212,3731010
867,3444,3156260,6212,3731820
867,3444,3156720,6212,3732280
867,3444,3157720,6212,3733280
867,3444,3158530,6212,3734090
867,3444,3159530,6212,3735090
867,3444,3159530,6212,3735090
867,3444,3160000,6212,3735560
867,3444,3160000,6212,3736560
867,3444,3160810,6212,3737370
867,3444,3161810,6212,3738370
867,3444,3161810,6212,3739370
867,3444,3161810,6212,3739370
868,3452,3162620,6212,3740180
868,3452,3162620,6212,3740990
868,3452,3163090,6212,3741460
868,3452,3163410,6212,3741780
868,3452,3163410,6212,3742010
868,3452,3164410,6212,3743010
868,3452,3165410,6212,3744010
868,3452,3166410,6212,3745010
868,3452,3166410,6212,3745820
868,3452,3167410,6212,3746820
868,3452,3167410,6212,3747820
868,3452,3168220,6212,3748630
868,3452,3169220,6212,3749630
868,3452,3169220,6212,3750280
868,3452,3169220,6212,3750280
869,3460,3170220,6212,3751280
869,3460,3171220,6212,3752280
869,3460,3172220,6212,3753280
869,3460,3172870,6212,3753930
869,3460,3173870,6212,3754930
869,3460,3173870,6212,3755740
869,3460,3174870,6212,3756740
869,3460,3174870,6212,3757740
870,3468,3175870,6212,3758740
870,3468,3176870,6212,3759740
870,3468,3177870,6212,3760740
871,3476,3178340,6212,3761210
871,3476,3178660,6212,3761530
871,3476,3178980,6212,3761850
871,3476,3178980,6212,3762320
871,3476,3179790,6212,3763130
871,3476,3180790,6212,3764130
871,3476,3181600,6212,3764940
871,3476,3181600,6212,3764940
871,3476,3182070,6212,3765410
871,3476,3182400,6212,3765740
871,3476,3182400,6212,3765740
871,3476,3182620,6212,3765960
871,3476,3183620,6212,3766960
871,3476,3184270,6212,3767610
871,3476,3184270,6212,3767610
871,3476,3184740,6212,3768080
872,3484,3185740,6212,3769080
872,3484,3185740,6212,3769080
872,3484,3185740,6212,3769080
872,3484,3186740,6212,3770080
872,3484,3187740,6212,3771080
872,3484,3187740,6212,3771190
872,3484,3187740,6212,3772000
872,3484,3188550,6212,3772810
872,3484,3189550,6212,3773810
872,3484,3189550,6212,3774810
873,3492,3193550,6212,3778810
873,3492,3194360,6212,3779620
873,3492,3194830,6212,3780090
873,3492,3195300,6212,3780560
873,3492,3195620,6212,3780880
873,3492,3195840,6212,3781100
873,3492,3195840,6212,3782100
873,3492,3195840,6212,3782100
873,3492,3195840,6212,3783100
873,3492,3196840,6212,3784100
873,3492,3197840,6212,3785100
873,3492,3198310,6212,3785570
874,3500,3199310,6212,3786570
874,3500,3200310,6212,3787570
874,3500,3201310,6212,3788570
874,3500,3201310,6212,3788570
874,3500,3201310,6212,3788570
874,3500,3202310,6212,3789570
874,3500,3202310,6212,3789570
874,3500,3202310,6212,3790570
874,3500,3203120,6212,3791380
874,3500,3203120,6212,3791380
874,3500,3204120,6212,3792380
874,3500,3205120,6212,3793380
874,3500,3206120,6212,3794380
874,3500,3206120,6212,3794380
874,3500,3206930,6212,3795190
874,3500,3207740,6212,3796000
874,3500,3208740,6212,3797000
874,3500,3208740,6212,3797000
875,3508,3209740,6212,3798000
875,3508,3210740,6212,3799000
875,3508,3210740,6212,3800000
875,3508,3210740,6212,3801000
875,3508,3211740,6212,3802000
875,3508,3211740,6212,3802810
875,3508,3212740,6212,3803810
875,3508,3213200,6212,3804270
875,3508,3213520,6212,3804590
875,3508,3213520,6212,3805590
875,3508,3213520,6212,3805590
875,3508,3213520,6212,3806590
875,3508,3213520,6212,3807590
875,3508,3213520,6212,3807590
875,3508,3213520,6212,3807810
875,3508,3214520,6212,3808810
875,3508,3214520,6212,3808810
875,3508,3215520,6212,3809810
875,3508,3215990,6212,3810280
875,3508,3216800,6212,3811090
875,3508,3216800,6212,3811090
876,3516,3217800,6212,3812090
876,3516,3218270,6212,3812560
876,3516,3218270,6212,3812720
876,3516,3219270,6212,3813720
876,3516,3219270,6212,3814530
876,3516,3219920,6212,3815180
876,3516,3220390,6212,3815650
876,3516,3220390,6212,3815650
876,3516,3220390,6212,3816650
876,3516,3220390,6212,3817650
876,3516,3221390,6212,3818650
876,3516,3222390,6212,3819650
876,3516,3223040,6212,3820300
876,3516,3224040,6212,3821300
876,3516,3224040,6212,3822300
877,3524,3224270,6212,3822530
877,3524,3224270,6212,3822530
877,3524,3224920,6212,3823180
877,3524,3224920,6212,3824180
877,3524,3225920,6212,3825180
877,3524,3226920,6212,3826180
877,3524,3227920,6212,3827180
877,3524,3227920,6212,3828180
877,3524,3228730,6212,3828990
877,3524,3228730,6212,3829990
877,3524,3229730,6212,3830990
877,3524,3230730,6212,3831990
878,3532,3231730,6212,3832990
878,3532,3231730,6212,3832990
878,3532,3231730,6212,3832990
878,3532,3231730,6212,3833990
878,3532,3231730,6212,3833990
878,3532,3232730,6212,3834990
878,3532,3233540,6212,3835800
878,3532,3234350,6212,3836610
878,3532,3234350,6212,3836610
878,3532,3234350,6212,3836610
878,3532,3234350,6212,3837610
878,3532,3234900,6212,3838160
878,3532,3235900,6212,3839160
878,3532,3236220,6212,3839480
878,3532,3237220,6212,3840480
878,3532,3238220,6212,3841480
878,3532,3238870,6212,3842130
878,3532,3238870,6212,3842130
879,3540,3239870,6212,3843130
879,3540,3240870,6212,3844130
879,3540,3240870,6212,3845130
879,3540,3240870,6212,3845600
879,3540,3240870,6212,3846600
879,3540,3240870,6212,3847410
879,3540,3241870,6212,3848410
879,3540,3242870,6212,3849410
879,3540,3242870,6212,3849410
879,3540,3243870,6212,3850410
879,3540,3243870,6212,3851060
879,3540,3244870,6212,3852060
879,3540,3245870,6212,3853060
879,3540,3246870,6212,3854060
879,3540,3246870,6212,3854710
880,3548,3247870,6212,3855710
880,3548,3247870,6212,3856710
880,3548,3247870,6212,3856710
880,3548,3248190,6212,3857030
880,3548,3248840,6212,3857680
880,3548,3248840,6212,3858000
880,3548,3248840,6212,3858000
880,3548,3249840,6212,3859000
880,3548,3249840,6212,3860000
880,3548,3249840,6212,3860000
880,3548,3249840,6212,3860650
880,3548,3249840,6212,3860650
880,3548,3249840,6212,3860650
880,3548,3249840,6212,3860650
880,3548,3250840,6212,3861650
880,3548,3251310,6212,3862120
880,3548,3251310,6212,3863120
880,3548,3251860,6212,3863670
880,3548,3252330,6212,3864140
880,3548,3253330,6212,3865140
880,3548,3253330,6212,3866140
880,3548,3253330,6212,3866140
880,3548,3254330,6212,3867140
880,3548,3254330,6212,3868140
880,3548,3254440,6212,3868250
881,3556,3255440,6212,3869250
881,3556,3255440,6212,3869900
881,3556,3256250,6212,3870710
881,3556,3256480,6212,3870940
881,3556,3257480,6212,3871940
881,3556,3258290,6212,3872750
881,3556,3259290,6212,3873750
881,3556,3259290,6212,3874210
881,3556,3259290,6212,3874210
881,3556,3260290,6212,3875210
881,3556,3261290,6212,3876210
881,3556,3261290,6212,3877210
881,3556,3262290,6212,3878210
881,3556,3263290,6212,3879210
881,3556,3263290,6212,3879210
881,3556,3263290,6212,3880210
881,3556,3264290,6212,3881210
881,3556,3264450,6212,3881370
881,3556,3265450,6212,3882370
881,3556,3266450,6212,3883370
882,3564,3270450,6212,3887370
882,3564,3271450,6212,3888370
882,3564,3272450,6212,3889370
882,3564,3273450,6212,3890370
882,3564,3274450,6212,3891370
882,3564,3275450,6212,3892370
882,3564,3275450,6212,3893180
882,3564,3275450,6212,3893180
882,3564,3275770,6212,3893500
882,3564,3275930,6212,3893660
882,3564,3276400,6212,3894130
883,3572,3277210,6212,3894940
883,3572,3277680,6212,3895410
883,3572,3277910,6212,3895640
883,3572,3278380,6212,3896110
883,3572,3279380,6212,3897110
883,3572,3279380,6212,3897110
883,3572,3279700,6212,3897430
883,3572,3279700,6212,3898430
883,3572,3280020,6212,3898750
883,3572,3281020,6212,3899750
883,3572,3281490,6212,3900220
883,3572,3281490,6212,3900450
883,3572,3281490,6212,3901450
883,3572,3281490,6212,3901450
883,3572,3281490,6212,3902260
883,3572,3281810,6212,3902580
883,3572,3282810,6212,3903580
883,3572,3282810,6212,3903580
883,3572,3282810,6212,3903580
883,3572,3283810,6212,3904580
883,3572,3283810,6212,3904580
883,3572,3283810,6212,3905580
883,3572,3284810,6212,3906580
884,3580,3285810,6212,3907580
884,3580,3285810,6212,3908580
884,3580,3286130,6212,3908900
884,3580,3286130,6212,3909710
884,3580,3286130,6212,3910710
884,3580,3287130,6212,3911710
884,3580,3287600,6212,3912180
884,3580,3288600,6212,3913180
884,3580,3289600,6212,3914180
884,3580,3289600,6212,3915180
884,3580,3290600,6212,3916180
884,3580,3291600,6212,3917180
884,3580,3292600,6212,3918180
884,3580,3292600,6212,3918990
885,3588,3293410,6212,3919800
885,3588,3293410,6212,3920800
885,3588,3293410,6212,3921800
885,3588,3293410,6212,3922800
885,3588,3293410,6212,3923270
885,3588,3294410,6212,3924270
885,3588,3294410,6212,3924270
885,3588,3294870,6212,3924730
885,3588,3294870,6212,3925730
885,3588,3295870,6212,3926730
885,3588,3296870,6212,3927730
885,3588,3296870,6212,3927730
885,3588,3296870,6212,3928380
885,3588,3297870,6212,3929380
885,3588,3298680,6212,3930190
885,3588,3299680,6212,3931190
885,3588,3300150,6212,3931660
886,3596,3301150,6212,3932660
886,3596,3301150,6212,3933470
886,3596,3302150,6212,3934470
886,3596,3302150,6212,3935470
886,3596,3302150,6212,3935740
886,3596,3302150,6212,3936210
886,3596,3302960,6212,3937020
886,3596,3302960,6212,3937020
886,3596,3302960,6212,3938020
886,3596,3302960,6212,3939020
886,3596,3302960,6212,3939020
886,3596,3303430,6212,3939490
886,3596,3304430,6212,3940490
886,3596,3305430,6212,3941490
886,3596,3306430,6212,3942490
886,3596,3306900,6212,3942960
886,3596,3306900,6212,3943960
886,3596,3307370,6212,3944430
886,3596,3307840,6212,3944900
887,3604,3308840,6212,3945900
887,3604,3309840,6212,3946900
887,3604,3310840,6212,3947900
887,3604,3310840,6212,3948220
887,3604,3310890,6212,3948270
887,3604,3311350,6212,3948730
887,3604,3312000,6212,3949380
887,3604,3312000,6212,3949850
887,3604,3312590,6212,3950440
887,3604,3312960,6212,3950810
887,3604,3313960,6212,3951810
887,3604,3314960,6212,3952810
887,3604,3315420,6212,3953270
888,3612,3315890,6212,3953740
888,3612,3315890,6212,3954200
888,3612,3315890,6212,3955200
888,3612,3316480,6212,3955790
888,3612,3316480,6212,3956260
888,3612,3316950,6212,3956730
888,3612,3316950,6212,3956730
888,3612,3316950,6212,3957730
888,3612,3316950,6212,3958080
888,3612,3317760,6212,3958890
888,3612,3317810,6212,3958940
888,3612,3317810,6212,3959940
888,3612,3318810,6212,3960940
888,3612,3319810,6212,3961940
888,3612,3321810,6212,3963940
888,3612,3322280,6212,3964410
889,3620,3323280,6212,3965410
889,3620,3324090,6212,3966220
889,3620,3324900,6212,3967030
889,3620,3325710,6212,3967840
889,3620,3326520,6212,3968650
889,3620,3326520,6212,3969650
889,3620,3326520,6212,3969650
889,3620,3327330,6212,3970460
889,3620,3327330,6212,3970460
889,3620,3328330,6212,3971460
889,3620,3328980,6212,3972110
889,3620,3329210,6212,3972340
889,3620,3329210,6212,3973340
889,3620,3329210,6212,3973340
889,3620,3329430,6212,3973560
890,3628,3330240,6212,3974370
890,3628,3331240,6212,3975370
890,3628,3332240,6212,3976370
890,3628,3333050,6212,3977180
890,3628,3334050,6212,3978180
890,3628,3334520,6212,3978650
890,3628,3335520,6212,3979650
890,3628,3336110,6212,3980240
890,3628,3336110,6212,3980240
891,3636,3337110,6212,3981240
891,3636,3337110,6212,3982050
891,3636,3337570,6212,3982510
891,3636,3338570,6212,3983510
891,3636,3339380,6212,3984320
891,3636,3341380,6212,3986320
891,3636,3342380,6212,3987320
891,3636,3342380,6212,3988320
891,3636,3342380,6212,3988320
891,3636,3343380,6212,3989320
891,3636,3343380,6212,3990320
891,3636,3344380,6212,3991320
892,3644,3345380,6212,3992320
892,3644,3346380,6212,3993320
892,3644,3346700,6212,3993640
892,3644,3347170,6212,3994110
892,3644,3348170,6212,3995110
892,3644,3348980,6212,3995920
892,3644,3348980,6212,3995920
892,3644,3349790,6212,3996730
892,3644,3350260,6212,3997200
892,3644,3350260,6212,3997670
892,3644,3350260,6212,3997900
892,3644,3350260,6212,3998370
892,3644,3350260,6212,3998370
892,3644,3350260,6212,3999370
893,3652,3358260,6212,4007370
893,3652,3358910,6212,4008020
893,3652,3358910,6212,4009020
893,3652,3358910,6212,4009020
893,3652,3358910,6212,4009830
893,3652,3359910,6212,4010830
893,3652,3359910,6212,4010990
894,3660,3360720,6212,4011800
894,3660,3361530,6212,4012610
894,3660,3362000,6212,4013080
894,3660,3362470,6212,4013550
894,3660,3362470,6212,4014360
894,3660,3363280,6212,4015170
894,3660,3364280,6212,4016170
894,3660,3365280,6212,4017170
894,3660,3365280,6212,4017490
894,3660,3365280,6212,4018490
894,3660,3365280,6212,4019490
894,3660,3365750,6212,4019960
894,3660,3365750,6212,4020960
894,3660,3365750,6212,4021770
894,3660,3366750,6212,4022770
894,3660,3367750,6212,4023770
894,3660,3367750,6212,4024770
895,3668,3368750,6212,4025770
895,3668,3369300,6212,4026320
895,3668,3370300,6212,4027320
895,3668,3370300,6212,4027320
895,3668,3370630,6212,4027650
895,3668,3370630,6212,4028650
895,3668,3370630,6212,4028650
895,3668,3370950,6212,4028970
895,3668,3370950,6212,4028970
895,3668,3371420,6212,4029440
895,3668,3371880,6212,4029900
895,3668,3372880,6212,4030900
895,3668,3373880,6212,4031900
895,3668,3374110,6212,4032130
895,3668,3374110,6212,4033130
895,3668,3375110,6212,4034130
895,3668,3375580,6212,4034600
896,3676,3376580,6212,4035600
896,3676,3377580,6212,4036600
896,3676,3377580,6212,4036920
896,3676,3378580,6212,4037920
896,3676,3379580,6212,4038920
896,3676,3380580,6212,4039920
896,3676,3380580,6212,4040920
896,3676,3380580,6212,4040920
896,3676,3380580,6212,4041920
896,3676,3381580,6212,4042920
896,3676,3382580,6212,4043920
896,3676,3383580,6212,4044920
897,3684,3384580,6212,4045920
897,3684,3385580,6212,4046920
897,3684,3385580,6212,4046920
897,3684,3386580,6212,4047920
897,3684,3387040,6212,4048380
897,3684,3387690,6212,4049030
897,3684,3388690,6212,4050030
897,3684,3388690,6212,4050840
897,3684,3389160,6212,4051310
897,3684,3389160,6212,4052310
897,3684,3389620,6212,4052770
897,3684,3390090,6212,4053240
897,3684,3390090,6212,4053240
897,3684,3390560,6212,4053710
898,3692,3391560,6212,4054710
898,3692,3391560,6212,4055710
898,3692,3391560,6212,4059710
898,3692,3391560,6212,4060710
898,3692,3391560,6212,4061710
898,3692,3391560,6212,4062710
898,3692,3392560,6212,4063710
898,3692,3392560,6212,4063710
898,3692,3392670,6212,4063820
898,3692,3393670,6212,4064820
898,3692,3394670,6212,4065820
898,3692,3395140,6212,4066290
898,3692,3395300,6212,4066450
898,3692,3395300,6212,4066910
898,3692,3395300,6212,4066910
898,3692,3395300,6212,4067910
898,3692,3395300,6212,4068070
898,3692,3396300,6212,4069070
898,3692,3397300,6212,4070070
898,3692,3398300,6212,4071070
899,3700,3399300,6212,4072070
899,3700,3400300,6212,4073070
899,3700,3401300,6212,4074070
899,3700,3402110,6212,4074880
899,3700,3402110,6212,4075690
899,3700,3402110,6212,4076690
899,3700,3402110,6212,4076690
899,3700,3402920,6212,4077500
899,3700,3403390,6212,4077970
899,3700,3403620,6212,4078200
899,3700,3403620,6212,4079200
899,3700,3403620,6212,4080010
899,3700,3404620,6212,4081010
899,3700,3405620,6212,4082010
899,3700,3405620,6212,4082330
900,3708,3406620,6212,4083330
900,3708,3407270,6212,4083980
900,3708,3407270,6212,4083980
900,3708,3408270,6212,4084980
900,3708,3408270,6212,4085980
900,3708,3409270,6212,4086980
900,3708,3409270,6212,4086980
900,3708,3410080,6212,4087790
900,3708,3411080,6212,4088790
900,3708,3411730,6212,4089440
900,3708,3412730,6212,4090440
901,3716,3413380,6212,4091090
901,3716,3413610,6212,4091320
902,3724,3414610,6212,4092320
902,3724,3415080,6212,4092790
902,3724,3415080,6212,4092790
902,3724,3415080,6212,4093790
902,3724,3415080,6212,4094790
902,3724,3415080,6212,4095790
902,3724,3415450,6212,4096160
902,3724,3416450,6212,4097160
902,3724,3417450,6212,4098160
902,3724,3418450,6212,4099160
902,3724,3418450,6212,4100160
902,3724,3418670,6212,4100380
902,3724,3418670,6212,4101380
902,3724,3418670,6212,4101380
902,3724,3418670,6212,4102380
902,3724,3418670,6212,4102380
902,3724,3419260,6212,4102970
902,3724,3420260,6212,4103970
902,3724,3421260,6212,4104970
903,3732,3422260,6212,4105970
903,3732,3423260,6212,4106970
903,3732,3424260,6212,4107970
903,3732,3424260,6212,4108970
903,3732,3424260,6212,4108970
903,3732,3425260,6212,4109970
903,3732,3425260,6212,4110970
903,3732,3425260,6212,4111970
903,3732,3426260,6212,4112970
903,3732,3427260,6212,4113970
903,3732,3428260,6212,4114970
904,3740,3429260,6212,4115970
904,3740,3429260,6212,4116440
904,3740,3430260,6212,4117440
904,3740,3430910,6212,4118090
904,3740,3430910,6212,4118680
904,3740,3430910,6212,4119150
904,3740,3431910,6212,4120150
904,3740,3432720,6212,4120960
904,3740,3433720,6212,4121960
904,3740,3434720,6212,4122960
904,3740,3435720,6212,4123960
904,3740,3436530,6212,4124770
905,3748,3437530,6212,4125770
905,3748,3437530,6212,4125770
905,3748,3438530,6212,4126770
906,3756,3446530,6212,4134770
906,3756,3447530,6212,4135770
906,3756,3447530,6212,4135770
906,3756,3448530,6212,4136770
906,3756,3448530,6212,4137770
906,3756,3448800,6212,4138040
906,3756,3449800,6212,4139040
906,3756,3449800,6212,4139040
906,3756,3449800,6212,4139040
906,3756,3450800,6212,4140040
906,3756,3450800,6212,4140040
906,3756,3451800,6212,4141040
906,3756,3452800,6212,4142040
906,3756,3453800,6212,4143040
906,3756,3454800,6212,4144040
907,3764,3455800,6212,4145040
907,3764,3455800,6212,4146040
907,3764,3455800,6212,4147040
907,3764,3456800,6212,4148040
907,3764,3457130,6212,4148370
907,3764,3458130,6212,4149370
907,3764,3458130,6212,4150370
907,3764,3459130,6212,4151370
907,3764,3459130,6212,4152180
907,3764,3460130,6212,4153180
907,3764,3460600,6212,4153650
907,3764,3460600,6212,4153650
907,3764,3461600,6212,4154650
907,3764,3461600,6212,4155650
907,3764,3461600,6212,4155650
907,3764,3461600,6212,4156120
907,3764,3462070,6212,4156590
907,3764,3462070,6212,4156590
907,3764,3462070,6212,4157060
907,3764,3462070,6212,4157870
907,3764,3462540,6212,4158340
907,3764,3462540,6212,4158810
907,3764,3462540,6212,4159810
907,3764,3463350,6212,4160620
907,3764,3463350,6212,4160620
907,3764,3463350,6212,4161090
907,3764,3464350,6212,4162090
907,3764,3464670,6212,4162410
907,3764,3464670,6212,4163410
907,3764,3465140,6212,4163880
907,3764,3466140,6212,4164880
907,3764,3466610,6212,4165350
907,3764,3466610,6212,4166350
907,3764,3467080,6212,4166820
908,3772,3467310,6212,4167050
909,3780,3468310,6212,4168050
909,3780,3468310,6212,4168050
909,3780,3469310,6212,4169050
909,3780,3470310,6212,4170050
909,3780,3470310,6212,4171050
909,3780,3470310,6212,4171640
909,3780,3471310,6212,4172640
909,3780,3471630,6212,4172960
909,3780,3471630,6212,4173770
909,3780,3471630,6212,4174770
909,3780,3472100,6212,4175240
909,3780,3473100,6212,4176240
909,3780,3474100,6212,4177240
909,3780,3474100,6212,4177240
909,3780,3474570,6212,4177710
910,3788,3475040,6212,4178180
910,3788,3475040,6212,4178180
910,3788,3475850,6212,4178990
910,3788,3476660,6212,4179800
910,3788,3477130,6212,4180270
910,3788,3477130,6212,4180270
910,3788,3477130,6212,4181270
910,3788,3477130,6212,4181270
910,3788,3477600,6212,4181740
910,3788,3478600,6212,4182740
910,3788,3478600,6212,4182740
910,3788,3478600,6212,4182740
910,3788,3479410,6212,4183550
910,3788,3480060,6212,4184200
910,3788,3481060,6212,4185200
910,3788,3481060,6212,4186200
910,3788,3481530,6212,4186670
910,3788,3482530,6212,4187670
910,3788,3483530,6212,4188670
910,3788,3483530,6212,4188670
910,3788,3484000,6212,4189140
910,3788,3484000,6212,4189950
910,3788,3485000,6212,4190950
910,3788,3485000,6212,4190950
910,3788,3486000,6212,4191950
910,3788,3487000,6212,4192950
910,3788,3488000,6212,4193950
910,3788,3488000,6212,4193950
910,3788,3489000,6212,4194950
911,3796,3490000,6212,4195950
911,3796,3490320,6212,4196270
911,3796,3490320,6212,4197270
911,3796,3490320,6212,4197270
911,3796,3491320,6212,4198270
911,3796,3492130,6212,4199080
911,3796,3492130,6212,4199080
911,3796,3493130,6212,4200080
911,3796,3493590,6212,4200540
911,3796,3494590,6212,4201540
911,3796,3495590,6212,4202540
911,3796,3495590,6212,4203540
911,3796,3495590,6212,4203540
911,3796,3495590,6212,4203540
911,3796,3496590,6212,4204540
911,3796,3496590,6212,4205190
912,3804,3497590,6212,4206190
912,3804,3498590,6212,4207190
912,3804,3498590,6212,4207660
912,3804,3499590,6212,4208660
912,3804,3499590,6212,4209470
912,3804,3500240,6212,4210120
912,3804,3500460,6212,4210340
912,3804,3500460,6212,4211340
912,3804,3501460,6212,4212340
912,3804,3502460,6212,4213340
912,3804,3502460,6212,4213500
912,3804,3503460,6212,4214500
912,3804,3503460,6212,4215150
912,3804,3503460,6212,4215150
912,3804,3503460,6212,4215960
912,3804,3503930,6212,4216430
913,3812,3504930,6212,4217430
913,3812,3504930,6212,4218430
913,3812,3505930,6212,4219430
913,3812,3506930,6212,4220430
913,3812,3507250,6212,4220750
913,3812,3507250,6212,4221750
913,3812,3508060,6212,4222560
913,3812,3508060,6212,4223560
913,3812,3508060,6212,4224560
913,3812,3509060,6212,4225560
913,3812,3509530,6212,4226030
913,3812,3510530,6212,4227030
913,3812,3511530,6212,4228030
913,3812,3511530,6212,4228250
913,3812,3512000,6212,4228720
913,3812,3512000,6212,4229190
913,3812,3512460,6212,4229650
913,3812,3512460,6212,4229650
914,3820,3513460,6212,4230650
914,3820,3514460,6212,4231650
914,3820,3514460,6212,4231650
914,3820,3514460,6212,4232200
914,3820,3515110,6212,4232850
914,3820,3515920,6212,4233660
914,3820,3516920,6212,4234660
914,3820,3517380,6212,4235120
914,3820,3518380,6212,4236120
914,3820,3519380,6212,4237120
914,3820,3519540,6212,4237280
914,3820,3519540,6212,4237280
914,3820,3519540,6212,4238090
915,3828,3520540,6212,4239090
915,3828,3520540,6212,4239550
915,3828,3521350,6212,4240360
915,3828,3521350,6212,4241360
915,3828,3521350,6212,4242360
915,3828,3522160,6212,4243170
915,3828,3523160,6212,4244170
915,3828,3523160,6212,4244490
915,3828,3524160,6212,4245490
915,3828,3525160,6212,4246490
915,3828,3525160,6212,4247140
915,3828,3525160,6212,4248140
915,3828,3526160,6212,4249140
915,3828,3526160,6212,4250140
915,3828,3526480,6212,4250460
915,3828,3526950,6212,4250930
915,3828,3527760,6212,4251740
916,3836,3528570,6212,4252550
916,3836,3529380,6212,4253360
916,3836,3530190,6212,4254170
916,3836,3530190,6212,4254170
916,3836,3530190,6212,4254400
916,3836,3531190,6212,4255400
916,3836,3531660,6212,4255870
916,3836,3531660,6212,4255870
916,3836,3532660,6212,4256870
916,3836,3532660,6212,4257870
916,3836,3533310,6212,4258520
916,3836,3533310,6212,4258840
916,3836,3533310,6212,4259650
916,3836,3534310,6212,4260650
916,3836,3534310,6212,4260650
917,3844,3535310,6212,4261650
917,3844,3536120,6212,4262460
917,3844,3536120,6212,4263460
917,3844,3537120,6212,4264460
917,3844,3537120,6212,4264460
917,3844,3537120,6212,4265460
917,3844,3537120,6212,4266460
917,3844,3538120,6212,4267460
917,3844,3539120,6212,4268460
917,3844,3539120,6212,4268780
917,3844,3539930,6212,4269590
917,3844,3540250,6212,4269910
917,3844,3541250,6212,4270910
917,3844,3542250,6212,4271910
917,3844,3542250,6212,4272720
917,3844,3542720,6212,4273190
918,3852,3543720,6212,4274190
918,3852,3544720,6212,4275190
918,3852,3544720,6212,4275510
918,3852,3545720,6212,4276510
918,3852,3545720,6212,4276980
918,3852,3546720,6212,4277980
918,3852,3547720,6212,4278980
918,3852,3548720,6212,4279980
918,3852,3548720,6212,4279980
918,3852,3549720,6212,4280980
918,3852,3550720,6212,4281980
919,3860,3551190,6212,4282450
919,3860,3552190,6212,4283450
919,3860,3552190,6212,4284100
919,3860,3553000,6212,4284910
919,3860,3554000,6212,4285910
919,3860,3554000,6212,4285910
919,3860,3554000,6212,4285910
919,3860,3554000,6212,4286910
919,3860,3554000,6212,4287720
919,3860,3554810,6212,4288530
919,3860,3555130,6212,4288850
919,3860,3556130,6212,4289850
919,3860,3556130,6212,4289850
919,3860,3556130,6212,4290310
919,3860,3556130,6212,4290310
919,3860,3557130,6212,4291310
919,3860,3557600,6212,4291780
919,3860,3558410,6212,4292590
920,3868,3559410,6212,4293590
920,3868,3560220,6212,4294400
920,3868,3560220,6212,4295400
920,3868,3561220,6212,4296400
920,3868,3561220,6212,4296400
920,3868,3562220,6212,4297400
920,3868,3563220,6212,4298400
920,3868,3563220,6212,4298400
920,3868,3563220,6212,4299400
920,3868,3564220,6212,4300400
920,3868,3564220,6212,4301400
920,3868,3564220,6212,4301400
920,3868,3564220,6212,4301400
920,3868,3564220,6212,4302400
920,3868,3565220,6212,4303400
920,3868,3565220,6212,4303400
921,3876,3566220,6212,4304400
921,3876,3566870,6212,4305050
921,3876,3567870,6212,4306050
921,3876,3567870,6212,4307050
921,3876,3568870,6212,4308050
921,3876,3569870,6212,4309050
921,3876,3569870,6212,4309050
921,3876,3569870,6212,4310050
921,3876,3570870,6212,4311050
921,3876,3570870,6212,4312050
921,3876,3571680,6212,4312860
921,3876,3571680,6212,4312860
921,3876,3572680,6212,4313860
921,3876,3573490,6212,4314670
922,3884,3574490,6212,4315670
922,3884,3574490,6212,4316670
922,3884,3575490,6212,4317670
922,3884,3576490,6212,4318670
922,3884,3576810,6212,4318990
922,3884,3576810,6212,4319990
922,3884,3577620,6212,4320800
922,3884,3578620,6212,4321800
922,3884,3578620,6212,4322800
