ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1151,5716,4633210,6212,4633210
1151,5716,4633680,6212,4633680
1151,5716,4634150,6212,4634150
1151,5716,4634960,6212,4634960
1152,5724,4635430,6212,4635430
1152,5724,4636240,6212,4636240
1152,5724,4636560,6212,4636560
1152,5724,4637370,6212,4637370
1152,5724,4638180,6212,4638180
1152,5724,4638990,6212,4638990
1152,5724,4639210,6212,4639210
1152,5724,4640020,6212,4640020
1152,5724,4640490,6212,4640490
1152,5724,4640810,6212,4640810
1152,5724,4641270,6212,4641270
1152,5724,4641590,6212,4641590
1152,5724,4642400,6212,4642400
1152,5724,4643210,6212,4643210
1152,5724,4644020,6212,4644020
1152,5724,4644340,6212,4644340
1152,5724,4644810,6212,4644810
1152,5724,4645280,6212,4645280
1152,5724,4645280,6212,4645280
1152,5724,4645870,6212,4645870
1152,5724,4645870,6212,4645870
1152,5724,4646680,6212,4646680
1152,5724,4647490,6212,4647490
1153,5732,4648140,6212,4648140
1153,5732,4648370,6212,4648370
1153,5732,4649180,6212,4649180
1153,5732,4649730,6212,4649730
1153,5732,4649730,6212,4649730
1153,5732,4650200,6212,4650200
1153,5732,4650200,6212,4650200
1153,5732,4650670,6212,4650670
1153,5732,4651140,6212,4651140
1153,5732,4651610,6212,4651610
1153,5732,4652080,6212,4652080
1153,5732,4652400,6212,4652400
1153,5732,4652870,6212,4652870
1154,5740,4653340,6212,4653340
1154,5740,4653500,6212,4653500
1154,5740,4654310,6212,4654310
1154,5740,4655120,6212,4655120
1154,5740,4655930,6212,4655930
1154,5740,4656250,6212,4656250
1154,5740,4656840,6212,4656840
1154,5740,4657490,6212,4657490
1154,5740,4657490,6212,4657490
1154,5740,4657810,6212,4657810
1154,5740,4658280,6212,4658280
1154,5740,4658500,6212,4658500
1154,5740,4658970,6212,4658970
1154,5740,4659560,6212,4659560
1154,5740,4659790,6212,4659790
1154,5740,4660110,6212,4660110
1154,5740,4660110,6212,4660110
1154,5740,4660580,6212,4660580
1154,5740,4661390,6212,4661390
1155,5748,4662200,6212,4662200
1155,5748,4663010,6212,4663010
1155,5748,4663470,6212,4663470
1155,5748,4663940,6212,4663940
1155,5748,4663940,6212,4663940
1155,5748,4664750,6212,4664750
1155,5748,4665070,6212,4665070
1155,5748,4665880,6212,4665880
1155,5748,4666350,6212,4666350
1155,5748,4666820,6212,4666820
1155,5748,4667290,6212,4667290
1155,5748,4668100,6212,4668100
1156,5756,4668570,6212,4668570
1156,5756,4668890,6212,4668890
1156,5756,4669700,6212,4669700
1156,5756,4670510,6212,4670510
1156,5756,4670510,6212,4670510
1156,5756,4670980,6212,4670980
1156,5756,4671440,6212,4671440
1156,5756,4672250,6212,4672250
1156,5756,4672730,6212,4672730
1156,5756,4672960,6212,4672960
1156,5756,4672960,6212,4672960
1156,5756,4673510,6212,4673510
1156,5756,4673510,6212,4673510
1156,5756,4673980,6212,4673980
1157,5764,4674790,6212,4674790
1157,5764,4674950,6212,4674950
1157,5764,4675600,6212,4675600
1157,5764,4676070,6212,4676070
1157,5764,4676880,6212,4676880
1157,5764,4677200,6212,4677200
1157,5764,4677570,6212,4677570
1157,5764,4678040,6212,4678040
1157,5764,4678510,6212,4678510
1157,5764,4678740,6212,4678740
1157,5764,4678740,6212,4678740
1157,5764,4679390,6212,4679390
1158,5772,4679710,6212,4679710
1158,5772,4679710,6212,4679710
1158,5772,4680180,6212,4680180
1158,5772,4680990,6212,4680990
1158,5772,4681800,6212,4681800
1158,5772,4682270,6212,4682270
1158,5772,4683080,6212,4683080
1158,5772,4683890,6212,4683890
1158,5772,4684360,6212,4684360
1158,5772,4685010,6212,4685010
1158,5772,4685230,6212,4685230
1158,5772,4686040,6212,4686040
1159,5780,4686510,6212,4686510
1159,5780,4686510,6212,4686510
1159,5780,4686980,6212,4686980
1159,5780,4687440,6212,4687440
1159,5780,4688090,6212,4688090
1159,5780,4688560,6212,4688560
1159,5780,4688880,6212,4688880
1159,5780,4688880,6212,4688880
1159,5780,4689690,6212,4689690
1159,5780,4689920,6212,4689920
1159,5780,4690240,6212,4690240
1159,5780,4690470,6212,4690470
1159,5780,4690790,6212,4690790
1159,5780,4691010,6212,4691010
1159,5780,4691820,6212,4691820
1159,5780,4692630,6212,4692630
1159,5780,4693280,6212,4693280
1160,5788,4693600,6212,4693600
1160,5788,4693600,6212,4693600
1160,5788,4694410,6212,4694410
1160,5788,4694570,6212,4694570
1160,5788,4694730,6212,4694730
1160,5788,4695050,6212,4695050
1160,5788,4695860,6212,4695860
1160,5788,4696080,6212,4696080
1160,5788,4696890,6212,4696890
1160,5788,4697700,6212,4697700
1160,5788,4698170,6212,4698170
1160,5788,4698980,6212,4698980
1160,5788,4699450,6212,4699450
1160,5788,4699610,6212,4699610
1160,5788,4699610,6212,4699610
1160,5788,4700080,6212,4700080
1161,5796,4700730,6212,4700730
1161,5796,4700890,6212,4700890
1161,5796,4700890,6212,4700890
1161,5796,4701210,6212,4701210
1161,5796,4701530,6212,4701530
1161,5796,4702000,6212,4702000
1161,5796,4702650,6212,4702650
1161,5796,4703460,6212,4703460
1161,5796,4703780,6212,4703780
1161,5796,4704250,6212,4704250
1161,5796,4704480,6212,4704480
1161,5796,4704850,6212,4704850
1161,5796,4705330,6212,4705330
1161,5796,4705330,6212,4705330
1161,5796,4705980,6212,4705980
1161,5796,4706790,6212,4706790
1161,5796,4707260,6212,4707260
1162,5804,4708070,6212,4708070
1162,5804,4708300,6212,4708300
1162,5804,4708410,6212,4708410
1162,5804,4708410,6212,4708410
1162,5804,4708730,6212,4708730
1162,5804,4709380,6212,4709380
1162,5804,4710190,6212,4710190
1162,5804,4710190,6212,4710190
1162,5804,4710410,6212,4710410
1162,5804,4710880,6212,4710880
1162,5804,4710880,6212,4710880
1162,5804,4711530,6212,4711530
1162,5804,4712000,6212,4712000
1162,5804,4712810,6212,4712810
1162,5804,4713360,6212,4713360
1163,5812,4714170,6212,4714170
1163,5812,4714490,6212,4714490
1163,5812,4714810,6212,4714810
1163,5812,4715030,6212,4715030
1163,5812,4715250,6212,4715250
1163,5812,4715720,6212,4715720
1163,5812,4716530,6212,4716530
1163,5812,4716530,6212,4716530
1163,5812,4717340,6212,4717340
1163,5812,4717340,6212,4717340
1163,5812,4718150,6212,4718150
1163,5812,4718960,6212,4718960
1163,5812,4719280,6212,4719280
1163,5812,4719280,6212,4719280
1163,5812,4720090,6212,4720090
1163,5812,4720560,6212,4720560
1163,5812,4721030,6212,4721030
1164,5820,4721620,6212,4721620
1164,5820,4722080,6212,4722080
1164,5820,4722550,6212,4722550
1164,5820,4723020,6212,4723020
1164,5820,4723490,6212,4723490
1164,5820,4724140,6212,4724140
1164,5820,4724460,6212,4724460
1164,5820,4724680,6212,4724680
1164,5820,4724680,6212,4724680
1164,5820,4725150,6212,4725150
1164,5820,4725470,6212,4725470
1164,5820,4725840,6212,4725840
1164,5820,4726060,6212,4726060
1164,5820,4726870,6212,4726870
1165,5828,4727190,6212,4727190
1165,5828,4728000,6212,4728000
1165,5828,4728000,6212,4728000
1165,5828,4728000,6212,4728000
1165,5828,4728230,6212,4728230
1165,5828,4729040,6212,4729040
1165,5828,4729510,6212,4729510
1165,5828,4730320,6212,4730320
1165,5828,4730780,6212,4730780
1165,5828,4731250,6212,4731250
1165,5828,4731570,6212,4731570
1165,5828,4732040,6212,4732040
1165,5828,4732510,6212,4732510
1165,5828,4732830,6212,4732830
1165,5828,4733200,6212,4733200
1165,5828,4733520,6212,4733520
1165,5828,4734330,6212,4734330
1165,5828,4734330,6212,4734330
1165,5828,4734550,6212,4734550
1165,5828,4734710,6212,4734710
1166,5836,4735030,6212,4735030
1166,5836,4735680,6212,4735680
1166,5836,4736150,6212,4736150
1166,5836,4736800,6212,4736800
1166,5836,4737270,6212,4737270
1166,5836,4737860,6212,4737860
1166,5836,4738180,6212,4738180
1166,5836,4738830,6212,4738830
1166,5836,4739300,6212,4739300
1166,5836,4739300,6212,4739300
1166,5836,4740110,6212,4740110
1166,5836,4740580,6212,4740580
1167,5844,4741230,6212,4741230
1167,5844,4741230,6212,4741230
1167,5844,4742040,6212,4742040
1167,5844,4742040,6212,4742040
1167,5844,4742510,6212,4742510
1167,5844,4743160,6212,4743160
1167,5844,4743810,6212,4743810
1167,5844,4744620,6212,4744620
1167,5844,4744940,6212,4744940
1167,5844,4745530,6212,4745530
1167,5844,4745530,6212,4745530
1167,5844,4746180,6212,4746180
1167,5844,4746650,6212,4746650
1167,5844,4747120,6212,4747120
1167,5844,4747590,6212,4747590
1167,5844,4747750,6212,4747750
1168,5852,4748220,6212,4748220
1168,5852,4748440,6212,4748440
1168,5852,4748910,6212,4748910
1168,5852,4749370,6212,4749370
1168,5852,4750020,6212,4750020
1168,5852,4750490,6212,4750490
1168,5852,4750960,6212,4750960
1168,5852,4751120,6212,4751120
1168,5852,4751930,6212,4751930
1168,5852,4752580,6212,4752580
1168,5852,4752580,6212,4752580
1168,5852,4753390,6212,4753390
1168,5852,4754200,6212,4754200
1168,5852,4754670,6212,4754670
1168,5852,4754830,6212,4754830
1169,5860,4755480,6212,4755480
1169,5860,4755950,6212,4755950
1169,5860,4756420,6212,4756420
1169,5860,4756420,6212,4756420
1169,5860,4756890,6212,4756890
1169,5860,4756890,6212,4756890
1169,5860,4757700,6212,4757700
1169,5860,4757930,6212,4757930
1169,5860,4758480,6212,4758480
1169,5860,4759290,6212,4759290
1169,5860,4759880,6212,4759880
1169,5860,4759880,6212,4759880
1169,5860,4760690,6212,4760690
1169,5860,4761010,6212,4761010
1169,5860,4761480,6212,4761480
1170,5868,4762290,6212,4762290
1170,5868,4762520,6212,4762520
1170,5868,4763170,6212,4763170
1170,5868,4763980,6212,4763980
1170,5868,4764790,6212,4764790
1170,5868,4765600,6212,4765600
1170,5868,4766410,6212,4766410
1170,5868,4766730,6212,4766730
1170,5868,4767540,6212,4767540
1170,5868,4768350,6212,4768350
1171,5876,4768900,6212,4768900
1171,5876,4769550,6212,4769550
1171,5876,4769550,6212,4769550
1171,5876,4769550,6212,4769550
1171,5876,4770360,6212,4770360
1171,5876,4771010,6212,4771010
1171,5876,4771240,6212,4771240
1171,5876,4771890,6212,4771890
1171,5876,4772210,6212,4772210
1171,5876,4772680,6212,4772680
1171,5876,4773490,6212,4773490
1171,5876,4773960,6212,4773960
1171,5876,4774770,6212,4774770
1172,5884,4775580,6212,4775580
1172,5884,4776390,6212,4776390
1172,5884,4776760,6212,4776760
1172,5884,4777080,6212,4777080
1172,5884,4777080,6212,4777080
1172,5884,4777540,6212,4777540
1172,5884,4778010,6212,4778010
1172,5884,4778480,6212,4778480
1172,5884,4778700,6212,4778700
1172,5884,4779170,6212,4779170
1172,5884,4779980,6212,4779980
1172,5884,4780450,6212,4780450
1172,5884,4780800,6212,4780800
1172,5884,4781450,6212,4781450
1172,5884,4781450,6212,4781450
1172,5884,4781450,6212,4781450
1172,5884,4782260,6212,4782260
1173,5892,4783070,6212,4783070
1173,5892,4783530,6212,4783530
1173,5892,4783530,6212,4783530
1173,5892,4783850,6212,4783850
1173,5892,4784320,6212,4784320
1173,5892,4785130,6212,4785130
1173,5892,4785450,6212,4785450
1173,5892,4785450,6212,4785450
1173,5892,4785910,6212,4785910
1173,5892,4786560,6212,4786560
1173,5892,4787030,6212,4787030
1173,5892,4787680,6212,4787680
1173,5892,4788490,6212,4788490
1174,5900,4788960,6212,4788960
1174,5900,4789610,6212,4789610
1174,5900,4790080,6212,4790080
1174,5900,4790550,6212,4790550
1174,5900,4790920,6212,4790920
1174,5900,4791570,6212,4791570
1174,5900,4792040,6212,4792040
1174,5900,4792590,6212,4792590
1174,5900,4793400,6212,4793400
1174,5900,4793400,6212,4793400
1174,5900,4794050,6212,4794050
1174,5900,4794280,6212,4794280
1174,5900,4794750,6212,4794750
1175,5908,4795560,6212,4795560
1175,5908,4796210,6212,4796210
1175,5908,4796680,6212,4796680
1175,5908,4796840,6212,4796840
1175,5908,4797300,6212,4797300
1175,5908,4797770,6212,4797770
1175,5908,4797770,6212,4797770
1175,5908,4798090,6212,4798090
1175,5908,4798560,6212,4798560
1175,5908,4799030,6212,4799030
1175,5908,4799620,6212,4799620
1176,5916,4800090,6212,4800090
1176,5916,4800320,6212,4800320
1176,5916,4800320,6212,4800320
1176,5916,4800780,6212,4800780
1176,5916,4801430,6212,4801430
1176,5916,4801430,6212,4801430
1176,5916,4801430,6212,4801430
1176,5916,4802240,6212,4802240
1176,5916,4802710,6212,4802710
1176,5916,4802710,6212,4802710
1176,5916,4802710,6212,4802710
1176,5916,4803180,6212,4803180
1176,5916,4803340,6212,4803340
1176,5916,4803810,6212,4803810
1176,5916,4804460,6212,4804460
1176,5916,4805270,6212,4805270
1176,5916,4805500,6212,4805500
1176,5916,4806150,6212,4806150
1176,5916,4806610,6212,4806610
1176,5916,4807420,6212,4807420
1177,5924,4807890,6212,4807890
1177,5924,4808050,6212,4808050
1177,5924,4808860,6212,4808860
1177,5924,4808860,6212,4808860
1177,5924,4809180,6212,4809180
1177,5924,4809990,6212,4809990
1177,5924,4810220,6212,4810220
1177,5924,4810870,6212,4810870
1177,5924,4811680,6212,4811680
1177,5924,4812490,6212,4812490
1177,5924,4812650,6212,4812650
1177,5924,4813120,6212,4813120
1177,5924,4813120,6212,4813120
1177,5924,4813930,6212,4813930
1177,5924,4814400,6212,4814400
1177,5924,4814730,6212,4814730
1177,5924,4815200,6212,4815200
1177,5924,4815200,6212,4815200
1178,5932,4815520,6212,4815520
1178,5932,4815840,6212,4815840
1178,5932,4816650,6212,4816650
1178,5932,4816650,6212,4816650
1178,5932,4816650,6212,4816650
1178,5932,4817240,6212,4817240
1178,5932,4817560,6212,4817560
1178,5932,4818030,6212,4818030
1178,5932,4818500,6212,4818500
1178,5932,4818820,6212,4818820
1178,5932,4819630,6212,4819630
1178,5932,4819950,6212,4819950
1178,5932,4820300,6212,4820300
1178,5932,4820770,6212,4820770
1178,5932,4821580,6212,4821580
1178,5932,4822050,6212,4822050
1178,5932,4822520,6212,4822520
1178,5932,4822520,6212,4822520
1179,5940,4822990,6212,4822990
1179,5940,4823310,6212,4823310
1179,5940,4823780,6212,4823780
1179,5940,4824100,6212,4824100
1179,5940,4824750,6212,4824750
1179,5940,4825070,6212,4825070
1179,5940,4825070,6212,4825070
1179,5940,4825540,6212,4825540
1179,5940,4826350,6212,4826350
1179,5940,4826350,6212,4826350
1179,5940,4826700,6212,4826700
1179,5940,4826700,6212,4826700
1179,5940,4827170,6212,4827170
1179,5940,4827820,6212,4827820
1179,5940,4828140,6212,4828140
1179,5940,4828950,6212,4828950
1180,5948,4829420,6212,4829420
1180,5948,4829420,6212,4829420
1180,5948,4829740,6212,4829740
1180,5948,4829740,6212,4829740
1180,5948,4830290,6212,4830290
1180,5948,4830760,6212,4830760
1180,5948,4830920,6212,4830920
1180,5948,4831730,6212,4831730
1180,5948,4832280,6212,4832280
1180,5948,4833090,6212,4833090
1180,5948,4833460,6212,4833460
1180,5948,4834270,6212,4834270
1180,5948,4834740,6212,4834740
1180,5948,4835390,6212,4835390
1180,5948,4835390,6212,4835390
1181,5956,4836200,6212,4836200
1181,5956,4837010,6212,4837010
1181,5956,4837660,6212,4837660
1181,5956,4837660,6212,4837660
1181,5956,4837660,6212,4837660
1181,5956,4837660,6212,4837660
1181,5956,4838470,6212,4838470
1181,5956,4839280,6212,4839280
1181,5956,4839280,6212,4839280
1181,5956,4840090,6212,4840090
1181,5956,4840090,6212,4840090
1181,5956,4840090,6212,4840090
1181,5956,4840900,6212,4840900
1181,5956,4841550,6212,4841550
1182,5964,4842360,6212,4842360
1182,5964,4843170,6212,4843170
1182,5964,4843980,6212,4843980
1182,5964,4844450,6212,4844450
1182,5964,4844920,6212,4844920
1182,5964,4845390,6212,4845390
1182,5964,4845710,6212,4845710
1182,5964,4846360,6212,4846360
1182,5964,4846580,6212,4846580
1182,5964,4847390,6212,4847390
1182,5964,4847390,6212,4847390
1182,5964,4848200,6212,4848200
1183,5972,4848670,6212,4848670
1183,5972,4848990,6212,4848990
1183,5972,4849800,6212,4849800
1183,5972,4849800,6212,4849800
1183,5972,4849960,6212,4849960
1183,5972,4850770,6212,4850770
1183,5972,4851360,6212,4851360
1183,5972,4852010,6212,4852010
1183,5972,4852660,6212,4852660
1183,5972,4852660,6212,4852660
1183,5972,4853470,6212,4853470
1183,5972,4854280,6212,4854280
1183,5972,4854600,6212,4854600
1183,5972,4854820,6212,4854820
1183,5972,4855290,6212,4855290
1184,5980,4855940,6212,4855940
1184,5980,4856530,6212,4856530
1184,5980,4857000,6212,4857000
1184,5980,4857810,6212,4857810
1184,5980,4858130,6212,4858130
1184,5980,4858940,6212,4858940
1184,5980,4859490,6212,4859490
1184,5980,4860300,6212,4860300
1184,5980,4860620,6212,4860620
1184,5980,4861090,6212,4861090
1184,5980,4861900,6212,4861900
1185,5988,4862710,6212,4862710
1185,5988,4863520,6212,4863520
1185,5988,4863990,6212,4863990
1185,5988,4864220,6212,4864220
1185,5988,4865030,6212,4865030
1185,5988,4865840,6212,4865840
1185,5988,4866650,6212,4866650
1185,5988,4866970,6212,4866970
1185,5988,4867780,6212,4867780
1185,5988,4868590,6212,4868590
1185,5988,4869060,6212,4869060
1186,5996,4869530,6212,4869530
1186,5996,4870120,6212,4870120
1186,5996,4870580,6212,4870580
1186,5996,4870580,6212,4870580
1186,5996,4871170,6212,4871170
1186,5996,4871720,6212,4871720
1186,5996,4872190,6212,4872190
1186,5996,4872660,6212,4872660
1186,5996,4873470,6212,4873470
1186,5996,4874280,6212,4874280
1186,5996,4874750,6212,4874750
1186,5996,4874750,6212,4874750
1187,6004,4875560,6212,4875560
1187,6004,4875560,6212,4875560
1187,6004,4875790,6212,4875790
1187,6004,4876600,6212,4876600
1187,6004,4876920,6212,4876920
1187,6004,4877390,6212,4877390
1187,6004,4877620,6212,4877620
1187,6004,4878430,6212,4878430
1187,6004,4878590,6212,4878590
1187,6004,4878590,6212,4878590
1187,6004,4879400,6212,4879400
1187,6004,4879400,6212,4879400
1187,6004,4880210,6212,4880210
1187,6004,4881020,6212,4881020
1187,6004,4881570,6212,4881570
1187,6004,4882380,6212,4882380
1188,6012,4883190,6212,4883190
1188,6012,4883780,6212,4883780
1188,6012,4884100,6212,4884100
1188,6012,4884420,6212,4884420
1188,6012,4884420,6212,4884420
1188,6012,4885230,6212,4885230
1188,6012,4886040,6212,4886040
1188,6012,4886630,6212,4886630
1188,6012,4886950,6212,4886950
1188,6012,4887420,6212,4887420
1188,6012,4887420,6212,4887420
1188,6012,4887420,6212,4887420
1188,6012,4887640,6212,4887640
1188,6012,4887800,6212,4887800
1188,6012,4888610,6212,4888610
1188,6012,4889080,6212,4889080
1188,6012,4889550,6212,4889550
1189,6020,4890360,6212,4890360
1189,6020,4891170,6212,4891170
1189,6020,4891390,6212,4891390
1189,6020,4891620,6212,4891620
1189,6020,4891620,6212,4891620
1189,6020,4892430,6212,4892430
1189,6020,4892890,6212,4892890
1189,6020,4892940,6212,4892940
1189,6020,4893260,6212,4893260
1189,6020,4893850,6212,4893850
1189,6020,4894170,6212,4894170
1189,6020,4894490,6212,4894490
1189,6020,4894860,6212,4894860
1189,6020,4895090,6212,4895090
1189,6020,4895740,6212,4895740
1190,6028,4896550,6212,4896550
1190,6028,4897020,6212,4897020
1190,6028,4897340,6212,4897340
1190,6028,4897660,6212,4897660
1190,6028,4897980,6212,4897980
1190,6028,4898790,6212,4898790
1190,6028,4899340,6212,4899340
1190,6028,4900150,6212,4900150
1190,6028,4900150,6212,4900150
1190,6028,4900380,6212,4900380
1190,6028,4900700,6212,4900700
1190,6028,4901020,6212,4901020
1190,6028,4901610,6212,4901610
1190,6028,4901610,6212,4901610
1190,6028,4902420,6212,4902420
1190,6028,4903230,6212,4903230
1190,6028,4903230,6212,4903230
1191,6036,4904040,6212,4904040
1191,6036,4904510,6212,4904510
1191,6036,4904510,6212,4904510
1191,6036,4904510,6212,4904510
1191,6036,4904980,6212,4904980
1191,6036,4905790,6212,4905790
1191,6036,4906600,6212,4906600
1191,6036,4907410,6212,4907410
1191,6036,4907880,6212,4907880
1191,6036,4908690,6212,4908690
1191,6036,4909500,6212,4909500
1192,6044,4910310,6212,4910310
1192,6044,4911120,6212,4911120
1192,6044,4911930,6212,4911930
1192,6044,4912740,6212,4912740
1192,6044,4913550,6212,4913550
1192,6044,4914360,6212,4914360
1192,6044,4914730,6212,4914730
1192,6044,4914950,6212,4914950
1192,6044,4915270,6212,4915270
1192,6044,4916080,6212,4916080
1192,6044,4916080,6212,4916080
1193,6052,4916890,6212,4916890
1193,6052,4917110,6212,4917110
1193,6052,4917580,6212,4917580
1193,6052,4918040,6212,4918040
1193,6052,4918510,6212,4918510
1193,6052,4918510,6212,4918510
1193,6052,4919320,6212,4919320
1193,6052,4919640,6212,4919640
1193,6052,4919870,6212,4919870
1193,6052,4920190,6212,4920190
1193,6052,4920780,6212,4920780
1193,6052,4921370,6212,4921370
1193,6052,4922180,6212,4922180
1193,6052,4922650,6212,4922650
1194,6060,4923460,6212,4923460
1194,6060,4923620,6212,4923620
1194,6060,4923940,6212,4923940
1194,6060,4924410,6212,4924410
1194,6060,4924410,6212,4924410
1194,6060,4924870,6212,4924870
1194,6060,4925520,6212,4925520
1194,6060,4926330,6212,4926330
1194,6060,4927140,6212,4927140
1194,6060,4927140,6212,4927140
1194,6060,4927950,6212,4927950
1194,6060,4928420,6212,4928420
1194,6060,4928740,6212,4928740
1194,6060,4928970,6212,4928970
1194,6060,4929560,6212,4929560
1194,6060,4929560,6212,4929560
1194,6060,4930030,6212,4930030
1195,6068,4930840,6212,4930840
1195,6068,4931110,6212,4931110
1195,6068,4931920,6212,4931920
1195,6068,4932470,6212,4932470
1195,6068,4933120,6212,4933120
1195,6068,4933120,6212,4933120
1195,6068,4933120,6212,4933120
1195,6068,4933580,6212,4933580
1195,6068,4934390,6212,4934390
1195,6068,4935200,6212,4935200
1195,6068,4936010,6212,4936010
1196,6076,4936600,6212,4936600
1196,6076,4937070,6212,4937070
1196,6076,4937070,6212,4937070
1196,6076,4937540,6212,4937540
1196,6076,4937760,6212,4937760
1196,6076,4937760,6212,4937760
1196,6076,4938080,6212,4938080
1196,6076,4938550,6212,4938550
1196,6076,4939020,6212,4939020
1196,6076,4939490,6212,4939490
1196,6076,4939960,6212,4939960
1196,6076,4940420,6212,4940420
1196,6076,4940420,6212,4940420
1196,6076,4941230,6212,4941230
1196,6076,4941230,6212,4941230
1196,6076,4941550,6212,4941550
1196,6076,4942140,6212,4942140
1196,6076,4942950,6212,4942950
1196,6076,4943420,6212,4943420
1197,6084,4944230,6212,4944230
1197,6084,4944550,6212,4944550
1197,6084,4945360,6212,4945360
1197,6084,4945680,6212,4945680
1197,6084,4946490,6212,4946490
1197,6084,4947140,6212,4947140
1197,6084,4947140,6212,4947140
1197,6084,4947950,6212,4947950
1197,6084,4947950,6212,4947950
1197,6084,4948170,6212,4948170
1197,6084,4948980,6212,4948980
1197,6084,4949790,6212,4949790
1197,6084,4950440,6212,4950440
1198,6092,4950910,6212,4950910
1198,6092,4950910,6212,4950910
1198,6092,4951380,6212,4951380
1198,6092,4952190,6212,4952190
1198,6092,4953000,6212,4953000
1198,6092,4953470,6212,4953470
1198,6092,4953470,6212,4953470
1198,6092,4953930,6212,4953930
1198,6092,4954740,6212,4954740
1198,6092,4955550,6212,4955550
1198,6092,4956360,6212,4956360
1198,6092,4957170,6212,4957170
1198,6092,4957490,6212,4957490
1198,6092,4957490,6212,4957490
1199,6100,4958080,6212,4958080
1200,6108,4958550,6212,4958550
1200,6108,4959360,6212,4959360
1200,6108,4959360,6212,4959360
1200,6108,4960170,6212,4960170
1200,6108,4960820,6212,4960820
1200,6108,4961290,6212,4961290
1200,6108,4962100,6212,4962100
1200,6108,4962910,6212,4962910
1200,6108,4963720,6212,4963720
1200,6108,4963950,6212,4963950
1200,6108,4964760,6212,4964760
1200,6108,4965230,6212,4965230
1200,6108,4965230,6212,4965230
1200,6108,4965230,6212,4965230
1200,6108,4965700,6212,4965700
1200,6108,4966350,6212,4966350
1200,6108,4966350,6212,4966350
1200,6108,4966350,6212,4966350
1200,6108,4966350,6212,4966350
1200,6108,4967160,6212,4967160
1200,6108,4967970,6212,4967970
1200,6108,4968780,6212,4968780
1200,6108,4969590,6212,4969590
1200,6108,4969820,6212,4969820
1200,6108,4970630,6212,4970630
1200,6108,4971440,6212,4971440
1201,6116,4972250,6212,4972250
1201,6116,4972900,6212,4972900
1201,6116,4973370,6212,4973370
1201,6116,4973840,6212,4973840
1201,6116,4974310,6212,4974310
1201,6116,4974780,6212,4974780
1201,6116,4974780,6212,4974780
1201,6116,4975250,6212,4975250
1201,6116,4975720,6212,4975720
1201,6116,4976530,6212,4976530
1201,6116,4976530,6212,4976530
1201,6116,4976530,6212,4976530
1201,6116,4977340,6212,4977340
1201,6116,4977660,6212,4977660
1201,6116,4978470,6212,4978470
1202,6124,4979280,6212,4979280
1202,6124,4979650,6212,4979650
1203,6132,4980240,6212,4980240
1203,6132,4980240,6212,4980240
1203,6132,4980710,6212,4980710
1203,6132,4981360,6212,4981360
1203,6132,4982170,6212,4982170
1203,6132,4982820,6212,4982820
1203,6132,4983290,6212,4983290
1203,6132,4983610,6212,4983610
1203,6132,4984420,6212,4984420
1203,6132,4984890,6212,4984890
1203,6132,4985700,6212,4985700
1203,6132,4986510,6212,4986510
1203,6132,4986510,6212,4986510
1203,6132,4987320,6212,4987320
1203,6132,4987320,6212,4987320
1203,6132,4987790,6212,4987790
1203,6132,4988340,6212,4988340
1203,6132,4988810,6212,4988810
1203,6132,4989280,6212,4989280
1203,6132,4990090,6212,4990090
1203,6132,4990090,6212,4990090
1203,6132,4990900,6212,4990900
1203,6132,4990900,6212,4990900
1203,6132,4991220,6212,4991220
1203,6132,4991690,6212,4991690
1203,6132,4992160,6212,4992160
1203,6132,4992160,6212,4992160
1203,6132,4992160,6212,4992160
1203,6132,4992480,6212,4992480
1204,6140,4993290,6212,4993290
1204,6140,4993750,6212,4993750
1204,6140,4993910,6212,4993910
1204,6140,4994720,6212,4994720
1204,6140,4994950,6212,4994950
1204,6140,4995760,6212,4995760
1204,6140,4996220,6212,4996220
1204,6140,4996220,6212,4996220
1204,6140,4996540,6212,4996540
1204,6140,4996860,6212,4996860
1204,6140,4996860,6212,4996860
1204,6140,4997670,6212,4997670
1204,6140,4998130,6212,4998130
1204,6140,4998360,6212,4998360
1204,6140,4998830,6212,4998830
1204,6140,4999640,6212,4999640
1205,6148,5000450,6212,5000450
1205,6148,5000500,6212,5000500
1205,6148,5000970,6212,5000970
1205,6148,5001290,6212,5001290
1205,6148,5002100,6212,5002100
1205,6148,5002910,6212,5002910
1205,6148,5003720,6212,5003720
1205,6148,5003940,6212,5003940
1205,6148,5004160,6212,5004160
1205,6148,5004710,6212,5004710
1205,6148,5005030,6212,5005030
1205,6148,5005620,6212,5005620
