ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
997,5044,4346700,6212,4346700
997,5044,4346700,6212,4346700
997,5044,4347510,6212,4347510
997,5044,4347980,6212,4347980
997,5044,4347980,6212,4347980
997,5044,4348450,6212,4348450
997,5044,4348450,6212,4348450
997,5044,4349260,6212,4349260
997,5044,4349480,6212,4349480
998,5052,4350290,6212,4350290
998,5052,4350290,6212,4350290
998,5052,4351100,6212,4351100
998,5052,4351910,6212,4351910
998,5052,4352380,6212,4352380
998,5052,4353030,6212,4353030
998,5052,4353680,6212,4353680
998,5052,4353900,6212,4353900
998,5052,4353900,6212,4353900
998,5052,4354370,6212,4354370
998,5052,4354690,6212,4354690
998,5052,4355500,6212,4355500
998,5052,4356310,6212,4356310
998,5052,4356540,6212,4356540
999,5060,4357350,6212,4357350
999,5060,4358160,6212,4358160
999,5060,4358970,6212,4358970
999,5060,4359430,6212,4359430
999,5060,4360240,6212,4360240
999,5060,4360830,6212,4360830
999,5060,4361300,6212,4361300
999,5060,4361620,6212,4361620
999,5060,4362090,6212,4362090
999,5060,4362320,6212,4362320
999,5060,4363130,6212,4363130
1000,5068,4363940,6212,4363940
1000,5068,4364400,6212,4364400
1000,5068,4365210,6212,4365210
1000,5068,4365210,6212,4365210
1000,5068,4366020,6212,4366020
1000,5068,4366830,6212,4366830
1000,5068,4367420,6212,4367420
1000,5068,4368010,6212,4368010
1000,5068,4368480,6212,4368480
1000,5068,4368950,6212,4368950
1000,5068,4369060,6212,4369060
1000,5068,4369530,6212,4369530
1001,5076,4370340,6212,4370340
1001,5076,4370810,6212,4370810
1001,5076,4370810,6212,4370810
1001,5076,4371280,6212,4371280
1001,5076,4372090,6212,4372090
1001,5076,4372900,6212,4372900
1001,5076,4373360,6212,4373360
1001,5076,4373360,6212,4373360
1001,5076,4374170,6212,4374170
1001,5076,4374980,6212,4374980
1001,5076,4375350,6212,4375350
1001,5076,4375350,6212,4375350
1001,5076,4375350,6212,4375350
1001,5076,4375820,6212,4375820
1001,5076,4376630,6212,4376630
1001,5076,4376630,6212,4376630
1001,5076,4376630,6212,4376630
1001,5076,4376850,6212,4376850
1001,5076,4377170,6212,4377170
1002,5084,4377820,6212,4377820
1002,5084,4378040,6212,4378040
1002,5084,4378510,6212,4378510
1002,5084,4378980,6212,4378980
1002,5084,4378980,6212,4378980
1002,5084,4379300,6212,4379300
1002,5084,4379570,6212,4379570
1002,5084,4379890,6212,4379890
1002,5084,4380360,6212,4380360
1002,5084,4380360,6212,4380360
1002,5084,4381170,6212,4381170
1002,5084,4381170,6212,4381170
1002,5084,4381980,6212,4381980
1002,5084,4381980,6212,4381980
1002,5084,4382790,6212,4382790
1002,5084,4383600,6212,4383600
1002,5084,4384070,6212,4384070
1003,5088,4384720,6212,4384720
1003,5088,4385530,6212,4385530
1003,5088,4386340,6212,4386340
1004,5096,4386990,6212,4386990
1004,5096,4387800,6212,4387800
1004,5096,4388120,6212,4388120
1004,5096,4388590,6212,4388590
1004,5096,4389400,6212,4389400
1004,5096,4389720,6212,4389720
1004,5096,4390190,6212,4390190
1004,5096,4391000,6212,4391000
1004,5096,4391590,6212,4391590
1004,5096,4392060,6212,4392060
1004,5096,4392290,6212,4392290
1004,5096,4392760,6212,4392760
1004,5096,4392760,6212,4392760
1004,5096,4393350,6212,4393350
1004,5096,4394160,6212,4394160
1005,5098,4394630,6212,4394630
1005,5098,4395440,6212,4395440
1005,5098,4395670,6212,4395670
1006,5106,4396480,6212,4396480
1006,5106,4397070,6212,4397070
1006,5106,4397880,6212,4397880
1006,5106,4398350,6212,4398350
1006,5106,4398720,6212,4398720
1006,5106,4399190,6212,4399190
1006,5106,4399190,6212,4399190
1006,5106,4399660,6212,4399660
1006,5106,4400310,6212,4400310
1006,5106,4401120,6212,4401120
1006,5106,4401590,6212,4401590
1006,5106,4401910,6212,4401910
1006,5106,4402560,6212,4402560
1007,5108,4403210,6212,4403210
1007,5108,4403680,6212,4403680
1007,5108,4404150,6212,4404150
1007,5108,4404150,6212,4404150
1007,5108,4404620,6212,4404620
1008,5110,4405080,6212,4405080
1008,5110,4405300,6212,4405300
1008,5110,4405770,6212,4405770
1008,5110,4406580,6212,4406580
1009,5118,4406950,6212,4406950
1009,5118,4407420,6212,4407420
1009,5118,4407740,6212,4407740
1009,5118,4408550,6212,4408550
1009,5118,4409020,6212,4409020
1009,5118,4409240,6212,4409240
1009,5118,4410050,6212,4410050
1009,5118,4410860,6212,4410860
1009,5118,4411330,6212,4411330
1009,5118,4411330,6212,4411330
1009,5118,4411650,6212,4411650
1009,5118,4411650,6212,4411650
1009,5118,4412460,6212,4412460
1009,5118,4412930,6212,4412930
1009,5118,4413740,6212,4413740
1010,5120,4414390,6212,4414390
1010,5120,4414860,6212,4414860
1010,5120,4415180,6212,4415180
1011,5122,4415990,6212,4415990
1011,5122,4416800,6212,4416800
1012,5124,4417450,6212,4417450
1012,5124,4417920,6212,4417920
1012,5124,4418730,6212,4418730
1013,5126,4419540,6212,4419540
1013,5126,4420350,6212,4420350
1014,5128,4421160,6212,4421160
1014,5128,4421970,6212,4421970
1015,5130,4422620,6212,4422620
1015,5130,4422940,6212,4422940
1015,5130,4423410,6212,4423410
1016,5138,4424220,6212,4424220
1016,5138,4425030,6212,4425030
1016,5138,4425840,6212,4425840
1016,5138,4426490,6212,4426490
1016,5138,4427080,6212,4427080
1016,5138,4427550,6212,4427550
1016,5138,4427870,6212,4427870
1016,5138,4428340,6212,4428340
1016,5138,4428930,6212,4428930
1016,5138,4429390,6212,4429390
1016,5138,4429940,6212,4429940
1016,5138,4430310,6212,4430310
1017,5146,4430780,6212,4430780
1017,5146,4430780,6212,4430780
1017,5146,4431590,6212,4431590
1017,5146,4432400,6212,4432400
1017,5146,4433210,6212,4433210
1017,5146,4433530,6212,4433530
1017,5146,4434000,6212,4434000
1017,5146,4434810,6212,4434810
1017,5146,4435620,6212,4435620
1017,5146,4436430,6212,4436430
1017,5146,4437240,6212,4437240
1017,5146,4437350,6212,4437350
1018,5154,4437810,6212,4437810
1018,5154,4437810,6212,4437810
1018,5154,4438620,6212,4438620
1018,5154,4438620,6212,4438620
1018,5154,4438940,6212,4438940
1018,5154,4439410,6212,4439410
1018,5154,4440000,6212,4440000
1018,5154,4440810,6212,4440810
1018,5154,4441030,6212,4441030
1018,5154,4441500,6212,4441500
1018,5154,4441820,6212,4441820
1018,5154,4442290,6212,4442290
1018,5154,4442610,6212,4442610
1018,5154,4442840,6212,4442840
1018,5154,4443650,6212,4443650
1018,5154,4444460,6212,4444460
1018,5154,4444780,6212,4444780
1019,5162,4445430,6212,4445430
1019,5162,4445890,6212,4445890
1019,5162,4446700,6212,4446700
1019,5162,4447510,6212,4447510
1019,5162,4448160,6212,4448160
1019,5162,4448480,6212,4448480
1019,5162,4448950,6212,4448950
1019,5162,4449180,6212,4449180
1019,5162,4449770,6212,4449770
1019,5162,4450580,6212,4450580
1019,5162,4451050,6212,4451050
1020,5164,4451860,6212,4451860
1020,5164,4452670,6212,4452670
1020,5164,4452990,6212,4452990
1020,5164,4453460,6212,4453460
1021,5172,4453920,6212,4453920
1021,5172,4454390,6212,4454390
1021,5172,4455200,6212,4455200
1021,5172,4456010,6212,4456010
1021,5172,4456820,6212,4456820
1021,5172,4457630,6212,4457630
1021,5172,4457630,6212,4457630
1021,5172,4457850,6212,4457850
1021,5172,4458310,6212,4458310
1021,5172,4458960,6212,4458960
1021,5172,4458960,6212,4458960
1021,5172,4459430,6212,4459430
1021,5172,4459750,6212,4459750
1021,5172,4460560,6212,4460560
1022,5174,4461370,6212,4461370
1022,5174,4461600,6212,4461600
1022,5174,4461920,6212,4461920
1022,5174,4461920,6212,4461920
1022,5174,4461920,6212,4461920
1023,5176,4462730,6212,4462730
1023,5176,4462950,6212,4462950
1023,5176,4463760,6212,4463760
1024,5184,4464570,6212,4464570
1024,5184,4464800,6212,4464800
1024,5184,4465030,6212,4465030
1024,5184,4465840,6212,4465840
1024,5184,4466490,6212,4466490
1024,5184,4467300,6212,4467300
1024,5184,4468110,6212,4468110
1024,5184,4468920,6212,4468920
1024,5184,4469240,6212,4469240
1024,5184,4470050,6212,4470050
1025,5186,4470860,6212,4470860
1025,5186,4471670,6212,4471670
1025,5186,4472130,6212,4472130
1026,5194,4472600,6212,4472600
1026,5194,4473250,6212,4473250
1026,5194,4473720,6212,4473720
1026,5194,4474190,6212,4474190
1026,5194,4474840,6212,4474840
1026,5194,4475650,6212,4475650
1026,5194,4476460,6212,4476460
1026,5194,4476930,6212,4476930
1026,5194,4477250,6212,4477250
1026,5194,4478060,6212,4478060
1026,5194,4478650,6212,4478650
1027,5196,4479460,6212,4479460
1027,5196,4479620,6212,4479620
1028,5200,4480090,6212,4480090
1028,5200,4480090,6212,4480090
1028,5200,4480900,6212,4480900
1028,5200,4481710,6212,4481710
1028,5200,4482520,6212,4482520
1028,5200,4482840,6212,4482840
1028,5200,4483430,6212,4483430
1029,5202,4484020,6212,4484020
1029,5202,4484830,6212,4484830
1030,5210,4485640,6212,4485640
1030,5210,4486290,6212,4486290
1030,5210,4486290,6212,4486290
1030,5210,4487100,6212,4487100
1030,5210,4487100,6212,4487100
1030,5210,4487910,6212,4487910
1030,5210,4487910,6212,4487910
1030,5210,4488230,6212,4488230
1030,5210,4489040,6212,4489040
1030,5210,4489850,6212,4489850
1030,5210,4490170,6212,4490170
1030,5210,4490640,6212,4490640
1030,5210,4490640,6212,4490640
1030,5210,4491110,6212,4491110
1030,5210,4491920,6212,4491920
1030,5210,4492240,6212,4492240
1031,5212,4493050,6212,4493050
1031,5212,4493510,6212,4493510
1031,5212,4494320,6212,4494320
1032,5214,4495130,6212,4495130
1032,5214,4495130,6212,4495130
1032,5214,4495940,6212,4495940
1032,5214,4495940,6212,4495940
1032,5214,4495940,6212,4495940
1032,5214,4496170,6212,4496170
1033,5222,4496640,6212,4496640
1033,5222,4497110,6212,4497110
1033,5222,4497270,6212,4497270
1033,5222,4498080,6212,4498080
1033,5222,4498080,6212,4498080
1033,5222,4498550,6212,4498550
1033,5222,4498870,6212,4498870
1033,5222,4499520,6212,4499520
1033,5222,4499990,6212,4499990
1033,5222,4500800,6212,4500800
1033,5222,4501120,6212,4501120
1033,5222,4501930,6212,4501930
1033,5222,4501930,6212,4501930
1033,5222,4502390,6212,4502390
1033,5222,4502390,6212,4502390
1033,5222,4503200,6212,4503200
1033,5222,4503200,6212,4503200
1033,5222,4503200,6212,4503200
1034,5230,4504010,6212,4504010
1034,5230,4504230,6212,4504230
1034,5230,4505040,6212,4505040
1034,5230,4505850,6212,4505850
1034,5230,4506310,6212,4506310
1034,5230,4506420,6212,4506420
1034,5230,4506890,6212,4506890
1034,5230,4507210,6212,4507210
1034,5230,4507680,6212,4507680
1034,5230,4508150,6212,4508150
1034,5230,4508150,6212,4508150
1034,5230,4508960,6212,4508960
1034,5230,4509420,6212,4509420
1034,5230,4510230,6212,4510230
1035,5238,4510700,6212,4510700
1035,5238,4511290,6212,4511290
1035,5238,4511750,6212,4511750
1035,5238,4512210,6212,4512210
1035,5238,4513020,6212,4513020
1035,5238,4513830,6212,4513830
1035,5238,4514640,6212,4514640
1035,5238,4515450,6212,4515450
1035,5238,4515920,6212,4515920
1035,5238,4516730,6212,4516730
1036,5246,4517200,6212,4517200
1036,5246,4518010,6212,4518010
1036,5246,4518820,6212,4518820
1036,5246,4518980,6212,4518980
1036,5246,4519300,6212,4519300
1036,5246,4520110,6212,4520110
1036,5246,4520480,6212,4520480
1036,5246,4520480,6212,4520480
1036,5246,4520710,6212,4520710
1036,5246,4521520,6212,4521520
1036,5246,4522170,6212,4522170
1036,5246,4522330,6212,4522330
1036,5246,4522920,6212,4522920
1036,5246,4523140,6212,4523140
1036,5246,4523610,6212,4523610
1037,5254,4524420,6212,4524420
1037,5254,4524970,6212,4524970
1037,5254,4525440,6212,4525440
1037,5254,4525910,6212,4525910
1037,5254,4526380,6212,4526380
1037,5254,4527030,6212,4527030
1037,5254,4527490,6212,4527490
1037,5254,4527810,6212,4527810
1037,5254,4528620,6212,4528620
1037,5254,4528940,6212,4528940
1037,5254,4528940,6212,4528940
1037,5254,4528940,6212,4528940
1037,5254,4528940,6212,4528940
1037,5254,4529410,6212,4529410
1037,5254,4529870,6212,4529870
1037,5254,4529870,6212,4529870
1037,5254,4529870,6212,4529870
1037,5254,4530680,6212,4530680
1038,5256,4531490,6212,4531490
1038,5256,4532300,6212,4532300
1038,5256,4532770,6212,4532770
1039,5264,4533580,6212,4533580
1039,5264,4534390,6212,4534390
1039,5264,4535200,6212,4535200
1039,5264,4535520,6212,4535520
1039,5264,4535520,6212,4535520
1039,5264,4535840,6212,4535840
1039,5264,4536650,6212,4536650
1039,5264,4537460,6212,4537460
1039,5264,4537930,6212,4537930
1039,5264,4538580,6212,4538580
1040,5272,4539390,6212,4539390
1040,5272,4539860,6212,4539860
1040,5272,4540510,6212,4540510
1040,5272,4540510,6212,4540510
1040,5272,4540970,6212,4540970
1040,5272,4541780,6212,4541780
1040,5272,4542590,6212,4542590
1040,5272,4543400,6212,4543400
1040,5272,4544050,6212,4544050
1040,5272,4544860,6212,4544860
1040,5272,4545330,6212,4545330
1040,5272,4545330,6212,4545330
1041,5274,4545920,6212,4545920
1041,5274,4546570,6212,4546570
1041,5274,4546570,6212,4546570
1042,5282,4547380,6212,4547380
1042,5282,4547700,6212,4547700
1042,5282,4548350,6212,4548350
1042,5282,4549160,6212,4549160
1042,5282,4549160,6212,4549160
1042,5282,4549480,6212,4549480
1042,5282,4549710,6212,4549710
1042,5282,4550170,6212,4550170
1042,5282,4550980,6212,4550980
1042,5282,4551200,6212,4551200
1042,5282,4551670,6212,4551670
1042,5282,4552140,6212,4552140
1042,5282,4552950,6212,4552950
1042,5282,4553420,6212,4553420
1042,5282,4554230,6212,4554230
1042,5282,4554230,6212,4554230
1043,5290,4554780,6212,4554780
1043,5290,4555250,6212,4555250
1043,5290,4556060,6212,4556060
1043,5290,4556870,6212,4556870
1043,5290,4557100,6212,4557100
1043,5290,4557650,6212,4557650
1043,5290,4557650,6212,4557650
1043,5290,4558120,6212,4558120
1043,5290,4558120,6212,4558120
1043,5290,4558930,6212,4558930
1043,5290,4559400,6212,4559400
1043,5290,4560210,6212,4560210
1044,5292,4561020,6212,4561020
1044,5292,4561670,6212,4561670
1044,5292,4562140,6212,4562140
1044,5292,4562190,6212,4562190
1045,5294,4563000,6212,4563000
1045,5294,4563810,6212,4563810
1045,5294,4564130,6212,4564130
1046,5296,4564940,6212,4564940
1046,5296,4565590,6212,4565590
1047,5304,4566400,6212,4566400
1047,5304,4566400,6212,4566400
1047,5304,4566630,6212,4566630
1047,5304,4567440,6212,4567440
1047,5304,4568250,6212,4568250
1047,5304,4569060,6212,4569060
1047,5304,4569530,6212,4569530
1047,5304,4570340,6212,4570340
1047,5304,4571150,6212,4571150
1047,5304,4571620,6212,4571620
1047,5304,4572090,6212,4572090
1047,5304,4572560,6212,4572560
1048,5312,4573030,6212,4573030
1048,5312,4573840,6212,4573840
1048,5312,4574650,6212,4574650
1048,5312,4575120,6212,4575120
1048,5312,4575710,6212,4575710
1048,5312,4575710,6212,4575710
1048,5312,4576170,6212,4576170
1048,5312,4576640,6212,4576640
1048,5312,4576640,6212,4576640
1048,5312,4576640,6212,4576640
1048,5312,4576640,6212,4576640
1048,5312,4577110,6212,4577110
1048,5312,4577760,6212,4577760
1048,5312,4578080,6212,4578080
1048,5312,4578080,6212,4578080
1048,5312,4578190,6212,4578190
1048,5312,4578840,6212,4578840
1048,5312,4578950,6212,4578950
1048,5312,4579270,6212,4579270
1049,5314,4580080,6212,4580080
1049,5314,4580890,6212,4580890
1050,5322,4581700,6212,4581700
1050,5322,4582250,6212,4582250
1050,5322,4582720,6212,4582720
1050,5322,4583530,6212,4583530
1050,5322,4583760,6212,4583760
1050,5322,4584230,6212,4584230
1050,5322,4584460,6212,4584460
1050,5322,4585270,6212,4585270
1050,5322,4585740,6212,4585740
1050,5322,4586110,6212,4586110
1050,5322,4586430,6212,4586430
1050,5322,4586900,6212,4586900
1050,5322,4587550,6212,4587550
1050,5322,4588140,6212,4588140
1050,5322,4588140,6212,4588140
1050,5322,4588610,6212,4588610
1051,5330,4589080,6212,4589080
1051,5330,4589080,6212,4589080
1051,5330,4589240,6212,4589240
1051,5330,4590050,6212,4590050
1051,5330,4590860,6212,4590860
1051,5330,4591090,6212,4591090
1051,5330,4591900,6212,4591900
1051,5330,4592710,6212,4592710
1051,5330,4592940,6212,4592940
1051,5330,4593750,6212,4593750
1051,5330,4594560,6212,4594560
1051,5330,4595030,6212,4595030
1051,5330,4595190,6212,4595190
1051,5330,4596000,6212,4596000
1052,5332,4596810,6212,4596810
1052,5332,4597040,6212,4597040
1052,5332,4597360,6212,4597360
1052,5332,4597910,6212,4597910
1053,5334,4598380,6212,4598380
1053,5334,4599190,6212,4599190
1054,5342,4600000,6212,4600000
1054,5342,4600650,6212,4600650
1054,5342,4601120,6212,4601120
1054,5342,4601930,6212,4601930
1054,5342,4602580,6212,4602580
1054,5342,4603050,6212,4603050
1054,5342,4603050,6212,4603050
1054,5342,4603520,6212,4603520
1054,5342,4603520,6212,4603520
1054,5342,4603840,6212,4603840
1054,5342,4604210,6212,4604210
1054,5342,4604530,6212,4604530
1054,5342,4605340,6212,4605340
1054,5342,4605660,6212,4605660
1054,5342,4606130,6212,4606130
1054,5342,4606600,6212,4606600
1055,5350,4607410,6212,4607410
1055,5350,4607960,6212,4607960
1055,5350,4607960,6212,4607960
1055,5350,4608770,6212,4608770
1055,5350,4609240,6212,4609240
1055,5350,4610050,6212,4610050
1055,5350,4610860,6212,4610860
1055,5350,4611670,6212,4611670
1055,5350,4612480,6212,4612480
1055,5350,4612480,6212,4612480
1055,5350,4612950,6212,4612950
1056,5358,4613420,6212,4613420
1056,5358,4613890,6212,4613890
1056,5358,4614210,6212,4614210
1056,5358,4615020,6212,4615020
1056,5358,4615490,6212,4615490
1056,5358,4616300,6212,4616300
1056,5358,4616530,6212,4616530
1056,5358,4617000,6212,4617000
1056,5358,4617220,6212,4617220
1056,5358,4617690,6212,4617690
1056,5358,4618500,6212,4618500
1056,5358,4619310,6212,4619310
1056,5358,4619780,6212,4619780
1057,5366,4620430,6212,4620430
1057,5366,4621240,6212,4621240
1057,5366,4621710,6212,4621710
1057,5366,4621710,6212,4621710
1057,5366,4622260,6212,4622260
1057,5366,4622490,6212,4622490
1057,5366,4622720,6212,4622720
1057,5366,4623530,6212,4623530
1057,5366,4623530,6212,4623530
1057,5366,4624340,6212,4624340
1057,5366,4625150,6212,4625150
1057,5366,4625150,6212,4625150
1057,5366,4625960,6212,4625960
1057,5366,4626770,6212,4626770
1057,5366,4626770,6212,4626770
1057,5366,4627090,6212,4627090
1058,5374,4627900,6212,4627900
1058,5374,4628710,6212,4628710
1058,5374,4629030,6212,4629030
1058,5374,4629620,6212,4629620
1058,5374,4629620,6212,4629620
1058,5374,4630090,6212,4630090
1058,5374,4630740,6212,4630740
1058,5374,4631210,6212,4631210
1058,5374,4631680,6212,4631680
1058,5374,4632150,6212,4632150
1058,5374,4632740,6212,4632740
1059,5378,4633210,6212,4633210
1059,5378,4633680,6212,4633680
1059,5378,4634150,6212,4634150
1059,5378,4634960,6212,4634960
1059,5378,4635430,6212,4635430
1059,5378,4636240,6212,4636240
1059,5378,4636560,6212,4636560
1059,5378,4637370,6212,4637370
1060,5386,4638180,6212,4638180
1060,5386,4638990,6212,4638990
1060,5386,4639210,6212,4639210
1060,5386,4640020,6212,4640020
1060,5386,4640490,6212,4640490
1060,5386,4640810,6212,4640810
1060,5386,4641270,6212,4641270
1060,5386,4641590,6212,4641590
1060,5386,4642400,6212,4642400
1060,5386,4643210,6212,4643210
1060,5386,4644020,6212,4644020
1060,5386,4644340,6212,4644340
1061,5394,4644810,6212,4644810
1061,5394,4645280,6212,4645280
1061,5394,4645280,6212,4645280
1061,5394,4645870,6212,4645870
1061,5394,4645870,6212,4645870
1061,5394,4646680,6212,4646680
1061,5394,4647490,6212,4647490
1061,5394,4648140,6212,4648140
1061,5394,4648370,6212,4648370
1061,5394,4649180,6212,4649180
1061,5394,4649730,6212,4649730
1061,5394,4649730,6212,4649730
1061,5394,4650200,6212,4650200
1061,5394,4650200,6212,4650200
1061,5394,4650670,6212,4650670
1062,5402,4651140,6212,4651140
1062,5402,4651610,6212,4651610
1062,5402,4652080,6212,4652080
1062,5402,4652400,6212,4652400
1062,5402,4652870,6212,4652870
1062,5402,4653340,6212,4653340
1062,5402,4653500,6212,4653500
1062,5402,4654310,6212,4654310
1062,5402,4655120,6212,4655120
1062,5402,4655930,6212,4655930
1062,5402,4656250,6212,4656250
1062,5402,4656840,6212,4656840
1062,5402,4657490,6212,4657490
1062,5402,4657490,6212,4657490
1062,5402,4657810,6212,4657810
1062,5402,4658280,6212,4658280
1062,5402,4658500,6212,4658500
1063,5410,4658970,6212,4658970
1064,5412,4659560,6212,4659560
1064,5412,4659790,6212,4659790
1064,5412,4660110,6212,4660110
1064,5412,4660110,6212,4660110
1064,5412,4660580,6212,4660580
1064,5412,4661390,6212,4661390
1064,5412,4662200,6212,4662200
1064,5412,4663010,6212,4663010
1064,5412,4663470,6212,4663470
1064,5412,4663940,6212,4663940
1064,5412,4663940,6212,4663940
1064,5412,4664750,6212,4664750
1064,5412,4665070,6212,4665070
1064,5412,4665880,6212,4665880
1064,5412,4666350,6212,4666350
1064,5412,4666820,6212,4666820
1064,5412,4667290,6212,4667290
1065,5416,4668100,6212,4668100
1065,5416,4668570,6212,4668570
1065,5416,4668890,6212,4668890
1065,5416,4669700,6212,4669700
1065,5416,4670510,6212,4670510
1065,5416,4670510,6212,4670510
1065,5416,4670980,6212,4670980
1066,5424,4671440,6212,4671440
1066,5424,4672250,6212,4672250
1066,5424,4672730,6212,4672730
1066,5424,4672960,6212,4672960
1066,5424,4672960,6212,4672960
1066,5424,4673510,6212,4673510
1066,5424,4673510,6212,4673510
1066,5424,4673980,6212,4673980
1066,5424,4674790,6212,4674790
1066,5424,4674950,6212,4674950
1066,5424,4675600,6212,4675600
1066,5424,4676070,6212,4676070
1066,5424,4676880,6212,4676880
1066,5424,4677200,6212,4677200
1066,5424,4677570,6212,4677570
1066,5424,4678040,6212,4678040
1066,5424,4678510,6212,4678510
1067,5432,4678740,6212,4678740
1067,5432,4678740,6212,4678740
1067,5432,4679390,6212,4679390
1067,5432,4679710,6212,4679710
1067,5432,4679710,6212,4679710
1067,5432,4680180,6212,4680180
1067,5432,4680990,6212,4680990
1067,5432,4681800,6212,4681800
1067,5432,4682270,6212,4682270
1067,5432,4683080,6212,4683080
1067,5432,4683890,6212,4683890
1067,5432,4684360,6212,4684360
1067,5432,4685010,6212,4685010
1067,5432,4685230,6212,4685230
1068,5434,4686040,6212,4686040
1068,5434,4686510,6212,4686510
1068,5434,4686510,6212,4686510
1068,5434,4686980,6212,4686980
1069,5436,4687440,6212,4687440
1069,5436,4688090,6212,4688090
1069,5436,4688560,6212,4688560
1069,5436,4688880,6212,4688880
1069,5436,4688880,6212,4688880
1070,5438,4689690,6212,4689690
1071,5446,4689920,6212,4689920
1071,5446,4690240,6212,4690240
1071,5446,4690470,6212,4690470
1071,5446,4690790,6212,4690790
1071,5446,4691010,6212,4691010
1071,5446,4691820,6212,4691820
1071,5446,4692630,6212,4692630
1071,5446,4693280,6212,4693280
1071,5446,4693600,6212,4693600
1071,5446,4693600,6212,4693600
1071,5446,4694410,6212,4694410
1071,5446,4694570,6212,4694570
1071,5446,4694730,6212,4694730
1071,5446,4695050,6212,4695050
1071,5446,4695860,6212,4695860
1071,5446,4696080,6212,4696080
1071,5446,4696890,6212,4696890
1071,5446,4697700,6212,4697700
1072,5454,4698170,6212,4698170
1073,5456,4698980,6212,4698980
1073,5456,4699450,6212,4699450
1073,5456,4699610,6212,4699610
1073,5456,4699610,6212,4699610
1073,5456,4700080,6212,4700080
1073,5456,4700730,6212,4700730
1073,5456,4700890,6212,4700890
1073,5456,4700890,6212,4700890
1073,5456,4701210,6212,4701210
1073,5456,4701530,6212,4701530
1073,5456,4702000,6212,4702000
1073,5456,4702650,6212,4702650
1073,5456,4703460,6212,4703460
1073,5456,4703780,6212,4703780
1073,5456,4704250,6212,4704250
1073,5456,4704480,6212,4704480
1074,5464,4704850,6212,4704850
1074,5464,4705330,6212,4705330
1074,5464,4705330,6212,4705330
1074,5464,4705980,6212,4705980
1074,5464,4706790,6212,4706790
1074,5464,4707260,6212,4707260
1074,5464,4708070,6212,4708070
1074,5464,4708300,6212,4708300
1074,5464,4708410,6212,4708410
1074,5464,4708410,6212,4708410
1074,5464,4708730,6212,4708730
1074,5464,4709380,6212,4709380
1074,5464,4710190,6212,4710190
1074,5464,4710190,6212,4710190
1074,5464,4710410,6212,4710410
1074,5464,4710880,6212,4710880
1074,5464,4710880,6212,4710880
1074,5464,4711530,6212,4711530
1075,5466,4712000,6212,4712000
1075,5466,4712810,6212,4712810
1076,5468,4713360,6212,4713360
1076,5468,4714170,6212,4714170
1076,5468,4714490,6212,4714490
1076,5468,4714810,6212,4714810
1076,5468,4715030,6212,4715030
1076,5468,4715250,6212,4715250
1077,5470,4715720,6212,4715720
1077,5470,4716530,6212,4716530
1077,5470,4716530,6212,4716530
1078,5478,4717340,6212,4717340
1078,5478,4717340,6212,4717340
1078,5478,4718150,6212,4718150
1078,5478,4718960,6212,4718960
1078,5478,4719280,6212,4719280
1078,5478,4719280,6212,4719280
1078,5478,4720090,6212,4720090
1078,5478,4720560,6212,4720560
1078,5478,4721030,6212,4721030
1078,5478,4721620,6212,4721620
1078,5478,4722080,6212,4722080
1078,5478,4722550,6212,4722550
1078,5478,4723020,6212,4723020
1078,5478,4723490,6212,4723490
1079,5480,4724140,6212,4724140
1079,5480,4724460,6212,4724460
1079,5480,4724680,6212,4724680
1079,5480,4724680,6212,4724680
1079,5480,4725150,6212,4725150
1079,5480,4725470,6212,4725470
1080,5488,4725840,6212,4725840
1080,5488,4726060,6212,4726060
1080,5488,4726870,6212,4726870
1080,5488,4727190,6212,4727190
1080,5488,4728000,6212,4728000
1080,5488,4728000,6212,4728000
1080,5488,4728000,6212,4728000
1080,5488,4728230,6212,4728230
1080,5488,4729040,6212,4729040
1080,5488,4729510,6212,4729510
1080,5488,4730320,6212,4730320
1080,5488,4730780,6212,4730780
1080,5488,4731250,6212,4731250
1080,5488,4731570,6212,4731570
1080,5488,4732040,6212,4732040
1081,5496,4732510,6212,4732510
1081,5496,4732830,6212,4732830
1081,5496,4733200,6212,4733200
1081,5496,4733520,6212,4733520
1081,5496,4734330,6212,4734330
1081,5496,4734330,6212,4734330
1081,5496,4734550,6212,4734550
1081,5496,4734710,6212,4734710
1081,5496,4735030,6212,4735030
1081,5496,4735680,6212,4735680
1081,5496,4736150,6212,4736150
1081,5496,4736800,6212,4736800
