ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_11a2-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
839721.71,38.34,23.35,682653.77,31.17
839724.08,38.34,23.36,682122.27,31.15
839878.95,38.36,23.37,682118.36,31.15
839634.25,38.35,23.37,682116.8,31.16
839465.71,38.35,23.37,683859.62,31.24
839499.93,38.37,23.38,683859.62,31.25
839654.81,38.38,23.4,683859.62,31.26
839689.02,38.4,23.41,684011.5,31.28
839376.34,38.39,23.41,683694.85,31.27
839275.05,38.39,23.41,683559.28,31.27
839309.27,38.41,23.42,683542.96,31.28
839464.15,38.42,23.44,684377.35,31.32
839645.75,38.44,23.46,684161.85,31.32
839645.75,38.44,23.46,684201.64,31.32
839645.75,38.44,23.46,684161.85,31.32
839679.97,38.45,23.47,684612.97,31.35
839435.26,38.45,23.47,684619.62,31.36
839143.83,38.45,23.46,684662.28,31.37
839178.05,38.46,23.48,684659.39,31.38
839212.26,38.48,23.49,684658.13,31.39
839246.48,38.49,23.51,684656.8,31.4
839407.11,38.51,23.53,684656.8,31.41
839547.53,38.53,23.54,684805.81,31.43
839687.94,38.54,23.56,684790.53,31.43
839447.49,38.54,23.56,684656.8,31.43
839481.71,38.56,23.57,684656.8,31.45
839515.92,38.57,23.59,686263.44,31.53
839670.8,38.59,23.61,686259.53,31.54
839410.56,38.58,23.6,685904.86,31.53
839150.31,38.58,23.59,685601.19,31.52
839184.53,38.59,23.61,685599.63,31.53
839218.75,38.61,23.63,685599.63,31.54
838974.04,38.61,23.62,685599.63,31.55
839008.26,38.62,23.64,685721.74,31.57
839042.47,38.64,23.65,685772.59,31.58
839042.47,38.64,23.65,685817.72,31.58
839076.69,38.65,23.67,685957.29,31.6
839076.69,38.65,23.67,685957.29,31.6
839231.57,38.67,23.69,685928.88,31.6
839371.99,38.69,23.7,686448.17,31.64
839111.74,38.68,23.7,686971.64,31.67
838867.04,38.68,23.69,686718.09,31.66
839021.92,38.69,23.71,686714.18,31.67
838920.63,38.69,23.71,686712.61,31.67
839075.51,38.71,23.73,686712.61,31.68
838840.8,38.71,23.72,686808.23,31.69
839001.43,38.72,23.74,686722.29,31.69
839035.64,38.74,23.76,686730.19,31.71
839035.64,38.74,23.76,686728.27,31.71
839069.86,38.75,23.77,686710.69,31.72
838829.41,38.75,23.77,687320.84,31.75
838984.29,38.77,23.78,687345.43,31.76
839018.5,38.78,23.8,687383.69,31.77
839052.72,38.8,23.82,687728.9,31.8
838808.01,38.8,23.81,687754.32,31.81
838842.23,38.81,23.83,687751.43,31.82
838842.23,38.81,23.83,687716.4,31.82
838876.45,38.83,23.85,687715.14,31.83
838910.66,38.85,23.86,687713.81,31.84
839071.29,38.86,23.88,687776.79,31.85
838830.84,38.86,23.88,687752.24,31.86
838971.25,38.88,23.89,687727.81,31.87
839126.13,38.89,23.91,687713.81,31.87
839266.55,38.91,23.93,689271.32,31.96
839448.15,38.93,23.95,689378.03,31.97
839482.37,38.95,23.96,689508.35,31.99
839322.13,38.94,23.96,689672.38,32.0
839322.13,38.94,23.96,689713.5,32.0
839322.13,38.94,23.96,689677.64,32.0
839178.01,38.94,23.96,689520.98,31.99
839212.23,38.95,23.97,689553.11,32.01
839115.78,38.96,23.98,689311.37,32.0
839115.78,38.96,23.98,689305.78,32.0
839270.66,38.97,23.99,689312.36,32.01
839304.88,38.99,24.01,689532.87,32.03
839060.17,38.99,24.01,689339.05,32.03
839094.39,39.0,24.02,689336.16,32.04
839308.33,39.02,24.04,689333.58,32.05
839308.33,39.02,24.04,689321.66,32.05
839342.54,39.04,24.06,689321.66,32.06
839482.96,39.06,24.08,689436.12,32.08
839199.2,39.05,24.07,689321.66,32.08
839339.62,39.07,24.09,689321.66,32.09
839179.37,39.07,24.08,689746.61,32.11
839319.79,39.09,24.1,689907.01,32.13
839474.67,39.1,24.12,689899.31,32.13
839615.09,39.12,24.14,690372.64,32.17
839370.38,39.12,24.13,690960.83,32.2
839128.75,39.11,24.13,690649.26,32.19
839162.96,39.13,24.15,690646.38,32.2
839344.56,39.15,24.16,690643.79,32.21
829788.71,38.72,24.03,688977.48,32.15
829938.36,38.73,24.05,688979.62,32.15
829622.03,38.72,24.04,688649.8,32.14
829802.03,38.74,24.06,688633.06,32.15
829565.52,38.74,24.05,688633.06,32.16
829709.58,38.75,24.07,689147.26,32.19
829422.73,38.75,24.06,688703.16,32.17
829271.36,38.74,24.06,688544.25,32.17
829408.43,38.76,24.08,688474.16,32.18
829167.52,38.76,24.07,689706.21,32.24
829167.52,38.76,24.07,689699.4,32.24
829202.03,38.78,24.09,689792.0,32.26
829351.68,38.79,24.11,689793.18,32.26
829563.57,38.81,24.13,689994.27,32.28
829462.2,38.81,24.12,689891.02,32.28
829225.7,38.81,24.12,689912.35,32.29
829260.21,38.82,24.14,690041.0,32.3
829260.21,38.82,24.14,690040.45,32.3
829095.03,38.82,24.13,689594.3,32.29
829129.55,38.83,24.15,689627.97,32.3
829279.2,38.85,24.16,689625.02,32.31
829313.71,38.87,24.18,689259.22,32.3
829077.2,38.86,24.18,689257.89,32.31
829232.45,38.88,24.19,689374.46,32.32
829086.96,38.88,24.19,689515.88,32.33
829121.47,38.89,24.21,689285.12,32.33
829333.36,38.91,24.23,689193.46,32.34
829184.62,38.91,24.22,688993.94,32.33
829219.13,38.93,24.24,688983.45,32.34
829253.64,38.94,24.26,688969.04,32.36
829288.15,38.96,24.27,688969.04,32.37
829058.04,38.95,24.27,689617.43,32.4
829092.55,38.97,24.29,689842.34,32.43
829127.06,38.99,24.3,690231.4,32.46
829264.13,39.01,24.32,690297.9,32.47
829444.13,39.03,24.34,690523.6,32.49
829581.19,39.04,24.36,690520.54,32.5
829359.09,39.04,24.36,690243.56,32.49
829393.6,39.06,24.37,690242.72,32.51
829268.15,39.06,24.37,690089.46,32.5
829302.66,39.07,24.39,690089.75,32.51
829337.17,39.09,24.4,690089.08,32.53
829171.99,39.08,24.4,690045.28,32.53
829206.5,39.1,24.42,690045.28,32.54
829356.15,39.12,24.43,690509.37,32.57
829129.65,39.11,24.43,690231.96,32.56
829309.65,39.13,24.45,690045.28,32.56
829344.16,39.15,24.47,691681.33,32.65
829378.67,39.17,24.48,691679.84,32.66
829413.18,39.18,24.5,691679.7,32.68
829413.18,39.18,24.5,691676.63,32.68
829562.83,39.2,24.51,691674.58,32.68
829562.83,39.2,24.51,691674.58,32.68
829597.34,39.22,24.53,691675.24,32.7
829597.34,39.22,24.53,691675.24,32.7
829310.49,39.21,24.52,691359.6,32.69
829056.57,39.2,24.52,690978.71,32.67
829056.57,39.2,24.52,690944.44,32.67
828820.07,39.2,24.52,690943.17,32.68
828504.37,39.19,24.51,690636.49,32.67
828504.37,39.19,24.51,690633.16,32.67
828504.37,39.19,24.51,690621.42,32.67
828654.02,39.21,24.52,690785.44,32.68
828654.02,39.21,24.52,690743.15,32.68
828688.53,39.22,24.54,690858.36,32.7
828723.04,39.24,24.56,691168.89,32.73
828757.55,39.26,24.57,691728.84,32.77
828894.62,39.28,24.59,691725.78,32.78
828894.62,39.28,24.59,691697.89,32.78
828729.44,39.27,24.59,691696.67,32.78
828492.94,39.27,24.59,691564.66,32.78
828527.45,39.29,24.6,691564.66,32.79
828527.45,39.29,24.6,691605.47,32.79
828561.96,39.3,24.62,691605.47,32.81
828406.92,39.3,24.62,691343.77,32.8
828406.92,39.3,24.62,691316.74,32.8
828543.99,39.32,24.63,691454.1,32.81
828681.05,39.34,24.65,691487.98,32.83
828830.7,39.35,24.67,691548.38,32.84
828604.2,39.35,24.67,692760.04,32.9
828753.85,39.37,24.68,693107.92,32.92
828753.85,39.37,24.68,693137.73,32.93
828561.4,39.36,24.68,692849.77,32.92
828698.46,39.38,24.7,692846.71,32.93
828533.29,39.38,24.69,692845.49,32.93
828567.8,39.4,24.71,692845.49,32.94
828602.31,39.41,24.73,692845.49,32.96
828602.31,39.41,24.73,692846.01,32.96
828707.06,39.43,24.74,692790.41,32.96
828856.71,39.44,24.76,692879.56,32.97
828856.71,39.44,24.76,692876.46,32.97
828828.74,39.45,24.76,692811.89,32.97
828673.99,39.45,24.77,692580.36,32.97
828708.5,39.47,24.79,692566.75,32.99
828743.01,39.49,24.8,692555.77,33.0
828892.66,39.5,24.82,692555.77,33.01
829029.72,39.52,24.84,694246.48,33.1
828793.22,39.52,24.83,693997.08,33.09
828942.87,39.54,24.85,693998.26,33.1
828706.36,39.53,24.85,693862.74,33.1
828740.87,39.55,24.87,694031.21,33.12
828877.94,39.57,24.88,694097.71,33.14
829033.18,39.59,24.9,694196.35,33.15
829170.24,39.6,24.92,694262.85,33.16
829204.76,39.62,24.94,694384.98,33.18
828950.84,39.62,24.93,693960.56,33.16
829087.9,39.63,24.95,693944.3,33.17
828855.8,39.63,24.95,693928.58,33.18
828992.87,39.65,24.97,693928.58,33.19
829129.93,39.67,24.98,693928.58,33.2
829279.58,39.69,25.0,693928.58,33.21
829025.66,39.68,24.99,693677.1,33.2
829025.66,39.68,24.99,693670.42,33.2
829025.66,39.68,24.99,693650.0,33.2
828881.89,39.68,24.99,693665.71,33.21
828916.4,39.7,25.01,693284.13,33.2
828950.91,39.71,25.03,693039.74,33.2
828825.45,39.71,25.03,692886.49,33.2
828859.97,39.73,25.04,693333.66,33.23
828894.48,39.75,25.06,693353.55,33.25
828640.56,39.74,25.05,693169.88,33.24
828675.07,39.76,25.07,693232.58,33.26
828675.07,39.76,25.07,693209.07,33.26
828523.71,39.75,25.07,693055.82,33.25
828558.22,39.77,25.08,693219.03,33.27
828707.87,39.79,25.1,693211.85,33.28
828887.87,39.81,25.12,694830.32,33.37
829024.93,39.82,25.14,694896.83,33.38
828771.01,39.82,25.13,694693.55,33.38
828805.52,39.84,25.15,694815.68,33.4
828569.02,39.83,25.15,694582.01,33.39
828603.53,39.85,25.16,694580.52,33.4
828638.04,39.87,25.18,694580.39,33.42
828775.1,39.89,25.2,694578.39,33.43
828809.62,39.9,25.22,694577.73,33.44
828959.27,39.92,25.23,694866.13,33.46
828959.27,39.92,25.23,694894.03,33.46
829171.15,39.94,25.26,694761.58,33.47
828972.62,39.94,25.25,694771.15,33.47
828718.71,39.93,25.24,694159.58,33.45
828718.71,39.93,25.24,694140.78,33.44
828753.22,39.95,25.26,694372.94,33.47
828890.28,39.97,25.28,694991.54,33.51
828924.79,39.98,25.3,695120.2,33.53
828759.62,39.98,25.29,695333.73,33.54
828794.13,40.0,25.31,695367.41,33.56
828540.21,39.99,25.31,695183.74,33.55
828574.72,40.01,25.32,695312.39,33.57
828609.23,40.03,25.34,695346.07,33.59
828609.23,40.03,25.34,695329.17,33.59
828372.73,40.02,25.34,696158.81,33.63
828023.99,40.01,25.33,695750.76,33.62
828023.99,40.01,25.33,695708.48,33.62
828173.64,40.03,25.35,695709.66,33.63
827919.72,40.02,25.34,695347.83,33.62
827683.22,40.02,25.34,695212.31,33.62
827717.73,40.04,25.35,694846.51,33.61
827717.73,40.04,25.35,694883.53,33.61
827752.24,40.06,25.37,694652.78,33.62
827901.89,40.07,25.39,694946.45,33.64
827936.4,40.09,25.41,695075.1,33.66
827682.48,40.08,25.4,694774.14,33.65
827445.98,40.08,25.4,694532.76,33.64
827480.49,40.1,25.41,694566.43,33.66
827480.49,40.1,25.41,694587.3,33.66
827354.93,40.1,25.41,694434.05,33.66
827491.99,40.12,25.43,694430.99,33.67
827526.5,40.13,25.45,694430.15,33.68
827526.5,40.13,25.45,694392.58,33.68
827561.01,40.15,25.47,694392.87,33.69
827595.52,40.17,25.48,694392.2,33.7
827745.17,40.18,25.5,694617.96,33.72
827779.69,40.2,25.52,694766.8,33.74
827814.2,40.22,25.53,695106.4,33.77
827577.69,40.22,25.53,694942.18,33.77
827727.34,40.23,25.55,695171.99,33.79
827761.85,40.25,25.57,695300.65,33.81
827507.94,40.25,25.56,695825.12,33.84
827645.0,40.26,25.58,695885.1,33.85
827493.64,40.26,25.58,695722.33,33.85
827493.64,40.26,25.58,695719.48,33.85
827342.27,40.26,25.57,695559.95,33.84
827376.78,40.27,25.59,695688.61,33.86
827411.29,40.29,25.61,695722.28,33.88
827445.8,40.31,25.62,695722.28,33.89
827480.31,40.33,25.64,695722.28,33.91
827514.83,40.34,25.66,695722.28,33.92
827278.32,40.34,25.66,695490.7,33.92
827312.83,40.36,25.67,695490.7,33.93
827456.89,40.38,25.69,695611.08,33.94
827215.98,40.37,25.69,695553.07,33.95
827050.8,40.37,25.68,695456.52,33.95
826813.95,40.36,25.68,695207.13,33.94
826963.6,40.38,25.7,695203.09,33.95
827100.66,40.4,25.72,695144.76,33.96
827135.17,40.42,25.73,696607.9,34.04
827169.69,40.44,25.75,696606.4,34.05
827169.69,40.44,25.75,696561.04,34.05
826943.18,40.43,25.75,696243.31,34.04
826977.69,40.45,25.77,696243.18,34.06
827012.2,40.47,25.78,696243.23,34.07
827149.27,40.49,25.8,695805.26,34.06
826984.09,40.49,25.8,695621.01,34.05
827133.74,40.5,25.82,695619.56,34.06
827133.74,40.5,25.82,695587.83,34.06
827313.74,40.52,25.84,695461.48,34.06
827313.74,40.52,25.84,695486.23,34.07
827348.25,40.54,25.86,695487.18,34.08
827173.18,40.54,25.85,695331.92,34.08
827173.18,40.54,25.85,695380.8,34.08
826936.68,40.54,25.85,695658.78,34.1
827086.33,40.55,25.87,695596.71,34.11
826849.83,40.55,25.87,695493.4,34.11
826999.48,40.57,25.88,695504.98,34.12
826762.97,40.57,25.88,696578.7,34.18
826974.86,40.59,25.9,696478.35,34.18
827124.51,40.6,25.92,696479.53,34.19
826973.15,40.6,25.91,696329.53,34.19
826736.64,40.6,25.91,696194.01,34.19
826587.9,40.59,25.91,696244.65,34.19
826587.9,40.59,25.91,696228.91,34.19
826377.9,40.59,25.9,696062.76,34.19
826527.55,40.6,25.92,696356.98,34.21
826431.5,40.61,25.92,696213.11,34.21
826431.5,40.61,25.92,696196.75,34.21
826466.01,40.62,25.94,696195.26,34.22
826621.26,40.64,25.96,696192.47,34.23
826621.26,40.64,25.96,696177.71,34.23
826512.52,40.64,25.95,696014.86,34.22
826420.42,40.64,25.95,696014.86,34.23
826319.06,40.64,25.95,695865.83,34.22
826353.57,40.66,25.97,695890.77,34.24
826353.57,40.66,25.97,695868.2,34.24
826503.22,40.67,25.99,695872.05,34.24
826503.22,40.67,25.99,695843.17,34.24
826266.71,40.67,25.98,695827.2,34.25
826301.22,40.69,26.0,695814.38,34.26
826488.22,40.7,26.02,696377.85,34.29
826422.9,40.71,26.02,696333.69,34.3
826572.55,40.72,26.04,696322.35,34.31
826572.55,40.72,26.04,696307.47,34.31
826607.06,40.74,26.06,696669.11,34.34
826641.57,40.76,26.07,696667.62,34.35
826821.57,40.78,26.1,696671.14,34.36
826585.07,40.78,26.09,697168.3,34.39
826734.72,40.8,26.11,697166.79,34.4
826914.72,40.82,26.13,697199.31,34.41
826678.22,40.81,26.13,697192.43,34.42
826441.36,40.81,26.12,697175.06,34.43
826578.43,40.83,26.14,697162.0,34.44
826612.94,40.85,26.16,698009.05,34.49
826612.94,40.85,26.16,698058.81,34.49
826487.48,40.84,26.16,697945.63,34.49
826642.73,40.86,26.18,697563.54,34.48
826491.36,40.86,26.17,697410.29,34.48
826491.36,40.86,26.17,697394.51,34.47
826237.45,40.85,26.17,697061.19,34.46
826038.92,40.85,26.16,696823.87,34.46
826038.92,40.85,26.16,696823.87,34.46
825806.82,40.84,26.16,697868.52,34.52
825943.88,40.86,26.18,697985.47,34.53
826093.53,40.88,26.19,697982.37,34.54
825851.08,40.87,26.19,697572.05,34.53
825885.59,40.89,26.21,697571.12,34.54
825649.09,40.89,26.21,697570.88,34.55
825683.6,40.91,26.22,697570.88,34.56
825718.11,40.93,26.24,697570.88,34.58
825752.62,40.94,26.26,697849.84,34.6
825611.57,40.94,26.26,697806.91,34.6
825611.57,40.94,26.26,697767.72,34.6
825611.57,40.94,26.26,697811.79,34.6
825646.08,40.96,26.28,698055.68,34.63
825646.08,40.96,26.28,698046.02,34.63
825680.59,40.98,26.29,698449.75,34.66
825860.59,41.0,26.31,698570.22,34.68
826010.24,41.02,26.33,698571.4,34.69
826010.24,41.02,26.33,698563.56,34.69
826044.76,41.04,26.35,698780.97,34.71
826079.27,41.05,26.37,698779.48,34.73
825842.76,41.05,26.37,698595.01,34.73
825632.76,41.05,26.36,698376.21,34.72
825632.76,41.05,26.36,698361.19,34.72
825844.65,41.07,26.38,698358.4,34.73
825607.8,41.06,26.38,698580.91,34.74
825506.43,41.06,26.37,698472.02,34.74
825190.73,41.05,26.36,698155.38,34.73
825340.38,41.07,26.38,698155.38,34.74
825374.9,41.09,26.4,698207.31,34.76
825250.7,41.08,26.4,698054.06,34.75
825020.59,41.08,26.39,698002.12,34.75
824784.09,41.08,26.39,698002.12,34.76
824632.73,41.07,26.39,697849.71,34.76
824769.79,41.09,26.41,698437.01,34.8
824769.79,41.09,26.41,698461.6,34.8
824949.79,41.11,26.43,698270.37,34.8
824784.62,41.11,26.42,697874.3,34.78
824629.58,41.11,26.42,698836.94,34.84
824804.34,41.12,26.44,698312.5,34.82
824645.0,41.12,26.44,699148.6,34.87
824679.51,41.14,26.46,699082.46,34.88
811618.21,40.49,27.86,708665.6,35.36
811618.21,40.49,27.86,708665.6,35.36
811681.89,40.51,27.88,708665.03,35.37
811880.67,40.53,27.9,708688.91,35.38
811880.67,40.53,27.9,708688.91,35.38
812063.05,40.55,27.92,708687.6,35.39
812126.74,40.57,27.94,708687.6,35.4
812371.47,40.59,27.96,708687.6,35.41
812435.16,40.61,27.98,708948.42,35.44
812435.16,40.61,27.98,708948.42,35.44
812498.84,40.63,28.0,709324.49,35.47
812562.53,40.65,28.02,709743.98,35.51
812313.82,40.65,28.01,709556.29,35.5
812072.77,40.64,28.01,709149.6,35.49
812255.16,40.66,28.03,710147.05,35.55
812499.89,40.68,28.05,710151.02,35.56
812251.19,40.68,28.05,709891.57,35.55
812433.58,40.7,28.07,710075.99,35.57
812497.26,40.72,28.09,710186.73,35.59
812560.95,40.74,28.11,710213.49,35.61
812560.95,40.74,28.11,710213.49,35.61
812624.63,40.76,28.13,710330.66,35.63
812794.28,40.78,28.15,710374.87,35.64
812857.96,40.8,28.17,710492.03,35.66
813027.61,40.82,28.19,710536.25,35.68
812736.56,40.81,28.18,710491.7,35.68
812906.21,40.84,28.2,710491.7,35.69
812640.25,40.83,28.2,710291.7,35.69
812391.54,40.83,28.19,710029.23,35.68
812215.58,40.82,28.19,709919.23,35.68
812397.96,40.84,28.21,709919.23,35.69
812159.26,40.84,28.21,709919.23,35.7
811845.4,40.83,28.2,709604.84,35.69
812027.79,40.85,28.22,709615.53,35.7
811879.09,40.85,28.22,709604.84,35.7
812061.47,40.87,28.24,709604.84,35.71
811795.51,40.86,28.23,709681.18,35.72
811771.02,40.86,28.23,709604.84,35.72
811834.7,40.88,28.25,709604.84,35.74
811898.39,40.9,28.27,709604.84,35.75
811738.39,40.9,28.27,709444.84,35.74
811920.77,40.92,28.29,709444.84,35.75
811706.56,40.91,28.28,710364.72,35.8
811457.86,40.91,28.28,710182.15,35.8
811640.25,40.93,28.3,710097.12,35.81
811809.89,40.95,28.32,710146.71,35.82
811873.58,40.97,28.34,710258.5,35.84
811937.26,40.99,28.36,710258.5,35.86
812000.95,41.01,28.38,710258.5,35.87
811734.98,41.0,28.37,710058.5,35.87
811798.67,41.02,28.39,710058.5,35.88
811862.35,41.04,28.41,710058.5,35.9
811753.65,41.04,28.41,710376.22,35.92
811817.33,41.06,28.43,710376.22,35.93
811881.02,41.08,28.45,710376.22,35.95
811881.02,41.08,28.45,710376.22,35.95
811944.7,41.1,28.47,710376.22,35.96
812140.49,41.12,28.49,712041.73,36.05
812140.49,41.12,28.49,712041.73,36.05
812028.39,41.13,28.49,711916.22,36.05
812092.07,41.15,28.51,711862.26,36.07
812092.07,41.15,28.51,711862.26,36.07
812287.86,41.16,28.53,711807.25,36.07
812175.75,41.17,28.53,711784.19,36.08
812358.14,41.19,28.55,711784.19,36.09
812569.89,41.21,28.58,713565.34,36.19
812633.58,41.23,28.6,713269.75,36.19
812384.88,41.23,28.59,713211.0,36.19
812448.56,41.25,28.61,712867.99,36.19
812660.32,41.27,28.64,713760.41,36.25
812842.7,41.29,28.66,713742.83,36.25
812906.39,41.31,28.68,713537.8,36.26
812657.68,41.31,28.67,713312.89,36.26
812827.33,41.33,28.7,713671.55,36.29
812827.33,41.33,28.7,713671.55,36.29
813009.72,41.35,28.72,713665.37,36.29
813179.37,41.37,28.74,713814.33,36.31
813243.05,41.39,28.76,713931.49,36.33
812994.35,41.39,28.76,713881.81,36.34
813058.04,41.41,28.78,713886.02,36.36
813227.68,41.43,28.8,713935.61,36.37
813415.89,41.45,28.82,714033.36,36.38
813171.37,41.45,28.81,713990.32,36.39
813171.37,41.45,28.81,713990.32,36.39
813353.75,41.47,28.83,713972.74,36.4
813105.05,41.46,28.83,713747.83,36.4
813168.74,41.48,28.85,713426.93,36.39
813232.42,41.5,28.87,713200.96,36.4
813414.81,41.52,28.89,713600.26,36.43
813166.11,41.52,28.89,713320.96,36.42
813348.49,41.54,28.91,713319.8,36.43
813518.14,41.56,28.93,713319.08,36.44
813269.44,41.56,28.93,713319.08,36.45
813269.44,41.56,28.93,713319.08,36.45
813457.65,41.58,28.95,713524.26,36.47
813191.68,41.57,28.94,713255.6,36.46
813191.68,41.57,28.94,713255.6,36.46
813255.37,41.59,28.96,713209.99,36.48
813319.05,41.61,28.98,713190.84,36.49
813382.74,41.63,29.0,713214.61,36.51
813382.74,41.63,29.0,713214.61,36.51
813116.77,41.63,28.99,712952.89,36.5
812850.81,41.62,28.99,712689.97,36.49
812914.49,41.64,29.01,712896.84,36.52
812738.53,41.64,29.0,713734.93,36.56
812738.53,41.64,29.0,713734.93,36.56
812506.28,41.63,29.0,713365.04,36.55
812261.75,41.63,29.0,713166.11,36.55
812431.4,41.65,29.02,713196.16,36.56
812495.09,41.67,29.04,713195.59,36.58
812558.77,41.69,29.06,713194.89,36.59
812622.46,41.71,29.08,713194.28,36.61
812622.46,41.71,29.08,713194.28,36.61
812622.46,41.71,29.08,713194.28,36.61
812810.67,41.73,29.1,713194.28,36.62
813022.42,41.76,29.12,713442.51,36.64
813234.18,41.78,29.15,713377.24,36.65
813234.18,41.78,29.15,713377.24,36.65
813297.86,41.8,29.17,713642.38,36.68
813297.86,41.8,29.17,713642.38,36.68
813361.54,41.82,29.19,714258.0,36.72
813531.19,41.84,29.21,714256.82,36.74
813286.67,41.84,29.21,714909.75,36.78
813474.88,41.86,29.23,714909.05,36.79
813538.56,41.88,29.25,714909.05,36.8
813294.04,41.88,29.25,715030.38,36.82
813028.07,41.87,29.24,715030.1,36.82
813091.75,41.89,29.26,715024.83,36.84
812777.86,41.88,29.25,714783.53,36.83
812529.79,41.88,29.25,714452.5,36.82
812712.18,41.9,29.27,714429.13,36.83
812923.93,41.92,29.29,714336.43,36.84
812987.61,41.94,29.31,714336.43,36.85
812827.61,41.94,29.31,714176.43,36.85
812529.54,41.93,29.3,713940.82,36.84
812529.54,41.93,29.3,713940.82,36.84
812593.23,41.95,29.32,715701.49,36.95
812327.26,41.94,29.31,715263.25,36.93
812496.91,41.97,29.34,715262.07,36.94
812248.84,41.96,29.33,714614.73,36.92
812000.14,41.96,29.33,714949.64,36.94
811824.18,41.95,29.32,714948.94,36.95
811887.86,41.98,29.34,714948.94,36.96
812076.07,42.0,29.36,715003.6,36.98
812245.72,42.02,29.39,714985.23,36.99
812490.46,42.04,29.41,714948.94,37.0
812490.46,42.04,29.41,714948.94,37.0
812245.93,42.04,29.41,715680.07,37.04
812245.93,42.04,29.41,715680.07,37.04
812434.14,42.06,29.43,715270.77,37.03
812603.79,42.08,29.45,715482.88,37.05
812359.26,42.08,29.45,716656.75,37.12
812541.65,42.1,29.47,716655.59,37.13
812431.65,42.1,29.47,716545.59,37.13
812431.65,42.1,29.47,716545.59,37.13
812117.79,42.09,29.46,716210.52,37.12
811851.82,42.08,29.45,715715.42,37.1
812063.58,42.1,29.47,715783.55,37.11
812127.26,42.13,29.49,715782.84,37.13
812190.95,42.15,29.52,715782.84,37.14
812254.63,42.17,29.54,715782.84,37.16
812005.93,42.17,29.53,715782.84,37.17
812069.61,42.19,29.55,716208.55,37.21
812252.0,42.21,29.57,716144.26,37.21
812315.68,42.23,29.6,716439.0,37.24
812066.98,42.22,29.59,716220.52,37.24
811801.02,42.22,29.59,716242.07,37.25
811864.7,42.24,29.61,717064.38,37.31
811864.7,42.24,29.61,717064.38,37.31
812052.91,42.26,29.63,716569.97,37.29
812222.56,42.28,29.65,716469.46,37.3
812286.25,42.3,29.67,716468.9,37.31
812349.93,42.32,29.69,716468.19,37.33
812413.61,42.35,29.71,716467.59,37.34
812188.39,42.34,29.71,716173.2,37.34
812252.07,42.36,29.73,716173.2,37.35
812315.75,42.38,29.75,716173.2,37.37
812498.14,42.4,29.77,716173.2,37.38
812561.82,42.42,29.79,717411.73,37.46
812773.58,42.45,29.82,717582.34,37.48
812837.26,42.47,29.84,717581.78,37.49
812523.37,42.46,29.83,717253.78,37.48
812275.3,42.46,29.82,716647.44,37.46
812026.6,42.45,29.82,717134.63,37.49
812090.28,42.47,29.84,717133.93,37.51
812272.67,42.49,29.86,717133.32,37.52
812023.96,42.49,29.86,717133.32,37.53
812206.35,42.51,29.88,717334.4,37.55
812270.04,42.53,29.9,717360.49,37.56
812021.33,42.53,29.9,717337.2,37.57
812259.75,42.55,29.92,717133.32,37.57
812323.44,42.57,29.94,718375.04,37.65
812387.12,42.59,29.96,718580.14,37.67
812387.12,42.59,29.96,718580.14,37.67
812306.6,42.6,29.97,718426.48,37.67
812306.6,42.6,29.97,718426.48,37.67
812423.51,42.61,29.98,719963.53,37.76
812487.19,42.63,30.0,720080.69,37.78
812669.58,42.65,30.02,720160.16,37.8
812733.26,42.67,30.04,720160.16,37.81
812796.95,42.69,30.06,720160.16,37.83
812796.95,42.69,30.06,720160.16,37.83
812796.95,42.69,30.06,720160.16,37.83
812860.63,42.72,30.08,720160.16,37.85
812924.32,42.74,30.11,720160.16,37.86
812988.0,42.76,30.13,720160.16,37.88
813051.68,42.78,30.15,720160.16,37.89
813115.37,42.8,30.17,720160.16,37.91
813115.37,42.8,30.17,720160.16,37.91
813179.05,42.82,30.19,721680.16,38.01
813242.74,42.85,30.21,721797.32,38.03
813306.42,42.87,30.24,721801.53,38.04
812992.56,42.86,30.23,721502.59,38.04
813056.25,42.88,30.25,721502.02,38.05
812957.54,42.88,30.25,721446.77,38.06
813021.23,42.9,30.27,721446.06,38.07
813084.91,42.93,30.29,721445.46,38.09
812870.7,42.92,30.29,721292.3,38.08
813053.09,42.94,30.31,721292.3,38.09
812954.39,42.94,30.31,721436.23,38.11
813108.91,42.96,30.33,721305.9,38.11
813172.6,42.98,30.35,721423.63,38.13
812954.91,42.98,30.34,721205.95,38.13
813018.6,43.0,30.37,721444.82,38.15
