ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
750876.32,31.93,6.36,340342.02,14.47
750620.58,31.93,6.36,340298.25,14.48
750620.58,31.93,6.36,340298.25,14.48
750620.58,31.93,6.36,340298.25,14.48
750620.58,31.93,6.36,340298.25,14.48
750553.7,31.94,6.37,340477.29,14.49
750297.96,31.94,6.37,340472.11,14.5
750231.08,31.95,6.38,340469.89,14.5
750231.08,31.95,6.38,340469.89,14.5
749975.34,31.96,6.38,340469.89,14.51
749719.6,31.96,6.38,340502.65,14.51
749719.6,31.96,6.38,340502.65,14.51
749719.6,31.96,6.38,340601.06,14.52
749719.6,31.96,6.38,340601.06,14.52
749463.86,31.96,6.39,340568.3,14.52
749208.12,31.96,6.39,340714.67,14.54
748952.38,31.97,6.39,340611.72,14.54
748696.64,31.97,6.39,340751.67,14.55
748770.51,31.98,6.41,340773.35,14.55
748440.9,31.97,6.4,340444.54,14.54
748185.16,31.97,6.4,340696.16,14.56
747891.12,31.97,6.39,340356.95,14.55
747635.38,31.97,6.39,340364.87,14.55
747425.77,31.96,6.39,340168.8,14.55
747042.87,31.95,6.38,339767.75,14.53
747042.87,31.95,6.38,339767.75,14.53
747232.32,31.97,6.39,340025.71,14.55
747165.44,31.98,6.4,340114.83,14.56
747165.44,31.98,6.4,340114.83,14.56
746909.7,31.98,6.4,340161.92,14.56
746524.51,31.97,6.39,339912.27,14.56
746268.77,31.97,6.4,339868.5,14.56
746013.03,31.97,6.4,339868.5,14.57
745757.29,31.98,6.4,339930.83,14.58
745757.29,31.98,6.4,339930.83,14.58
745501.56,31.98,6.41,339824.73,14.58
745245.82,31.98,6.41,339819.55,14.58
744990.08,31.98,6.41,339817.33,14.59
744734.34,31.99,6.41,339887.18,14.6
744667.46,32.0,6.42,339846.42,14.6
744667.46,32.0,6.42,339846.42,14.6
744856.91,32.01,6.44,339822.82,14.6
744601.17,32.01,6.44,339817.33,14.61
744534.29,32.02,6.45,340489.87,14.64
744534.29,32.02,6.45,340489.87,14.64
744149.1,32.01,6.44,340111.92,14.63
743893.36,32.01,6.44,340172.17,14.64
743637.62,32.02,6.44,340167.34,14.65
743381.88,32.02,6.45,340164.77,14.65
743381.88,32.02,6.45,340164.77,14.65
743126.14,32.02,6.45,340612.3,14.68
742870.4,32.03,6.45,340548.82,14.68
742870.4,32.03,6.45,340548.82,14.68
743059.86,32.04,6.47,340405.5,14.68
742702.75,32.03,6.46,340481.75,14.68
742702.75,32.03,6.46,340481.75,14.68
742702.75,32.03,6.46,340570.15,14.69
742702.75,32.03,6.46,340570.15,14.69
742447.01,32.03,6.46,340578.08,14.69
742520.87,32.05,6.47,340840.69,14.71
742265.13,32.05,6.47,340848.61,14.72
742265.13,32.05,6.47,340848.35,14.72
742009.39,32.05,6.48,340796.66,14.72
742009.39,32.05,6.48,340766.44,14.72
741744.29,32.05,6.48,341459.92,14.76
741488.55,32.06,6.48,341467.84,14.76
741488.55,32.06,6.48,341503.48,14.76
741232.82,32.06,6.49,341451.78,14.77
741232.82,32.06,6.49,341451.78,14.77
740912.82,32.05,6.48,341131.78,14.76
740570.61,32.05,6.48,340251.34,14.72
740570.61,32.05,6.48,340251.34,14.72
740570.61,32.05,6.48,340251.34,14.72
738524.69,32.07,6.5,340243.95,14.78
738524.69,32.07,6.5,340243.95,14.78
738182.48,32.07,6.5,339789.78,14.76
738256.35,32.08,6.51,339811.46,14.77
738000.61,32.09,6.51,340034.47,14.78
737744.87,32.09,6.51,340027.51,14.79
737545.27,32.08,6.51,339840.44,14.78
737289.53,32.09,6.51,339833.36,14.79
737033.79,32.09,6.51,340192.37,14.81
737033.79,32.09,6.51,340192.37,14.81
737033.79,32.09,6.51,340192.37,14.81
736778.05,32.09,6.52,340069.06,14.81
736478.45,32.08,6.51,339784.75,14.8
736430.62,32.09,6.52,339303.6,14.79
736174.88,32.1,6.52,339296.2,14.79
735881.37,32.1,6.52,339015.39,14.79
735671.77,32.09,6.52,338846.92,14.78
735671.77,32.09,6.52,338882.5,14.78
735671.77,32.09,6.52,338880.37,14.78
735615.8,32.1,6.53,338361.43,14.76
735273.59,32.1,6.52,337954.68,14.75
735463.05,32.11,6.54,337730.6,14.75
735218.23,32.12,6.54,337019.22,14.72
734833.04,32.11,6.53,338117.12,14.77
734833.04,32.11,6.53,338117.12,14.77
734490.83,32.11,6.53,337722.54,14.76
734490.83,32.11,6.53,337722.54,14.76
734235.09,32.11,6.53,337722.54,14.77
733979.35,32.11,6.54,338074.79,14.79
733723.61,32.11,6.54,338086.59,14.8
733656.73,32.12,6.55,337528.76,14.78
733702.54,32.13,6.55,340644.02,14.92
733446.8,32.13,6.56,340616.44,14.92
733446.8,32.13,6.56,340616.44,14.92
733162.09,32.13,6.56,339605.92,14.88
732906.35,32.14,6.56,339601.05,14.89
733281.78,32.15,6.58,339206.77,14.87
733026.05,32.16,6.58,339204.24,14.88
732760.95,32.16,6.59,339963.94,14.92
732505.21,32.16,6.59,340233.73,14.94
732249.47,32.17,6.59,340009.11,14.94
731993.73,32.17,6.59,340826.26,14.98
731674.35,32.16,6.59,340455.45,14.96
731418.62,32.16,6.59,340618.16,14.98
731418.62,32.16,6.59,340618.16,14.98
731351.73,32.17,6.6,341097.64,15.01
731194.02,32.17,6.59,340940.29,15.0
730851.81,32.17,6.59,339972.34,14.96
728805.9,32.19,6.62,339964.95,15.02
728805.9,32.19,6.62,339964.95,15.02
728550.16,32.19,6.62,339794.84,15.01
728725.3,32.21,6.63,339214.55,14.99
728460.2,32.21,6.64,339600.72,15.02
728460.2,32.21,6.64,339600.72,15.02
728204.46,32.21,6.64,339766.67,15.03
727948.72,32.22,6.64,340234.54,15.06
727881.84,32.23,6.65,339783.51,15.04
727881.84,32.23,6.65,339783.51,15.04
727626.1,32.23,6.65,339682.73,15.05
727334.58,32.22,6.65,339378.98,15.03
727078.85,32.22,6.65,339335.21,15.04
726823.11,32.23,6.65,339005.08,15.03
726756.22,32.23,6.66,339301.5,15.05
726756.22,32.23,6.66,339301.5,15.05
724710.31,32.26,6.68,339301.5,15.1
724454.58,32.26,6.69,339301.5,15.11
724680.51,32.28,6.7,340966.75,15.19
724661.1,32.29,6.72,340191.84,15.16
724605.13,32.3,6.72,339545.2,15.13
724349.4,32.3,6.73,339501.43,15.14
724219.39,32.31,6.73,339554.19,15.15
723963.65,32.31,6.74,339554.19,15.15
723896.77,32.32,6.74,339643.31,15.16
723829.89,32.33,6.75,339790.95,15.18
723903.75,32.34,6.77,339783.55,15.18
723510.24,32.33,6.76,339503.28,15.17
723443.36,32.34,6.76,339503.28,15.18
723443.36,32.34,6.76,339503.28,15.18
723187.62,32.34,6.77,339503.28,15.18
723187.62,32.34,6.77,339486.81,15.18
723377.07,32.36,6.78,339584.85,15.19
723377.07,32.36,6.78,339562.54,15.19
722991.88,32.35,6.77,339464.51,15.19
722925.0,32.35,6.78,339464.51,15.19
722925.0,32.35,6.78,339504.21,15.19
723122.85,32.37,6.8,340456.47,15.24
723122.85,32.37,6.8,340429.72,15.24
722867.11,32.37,6.8,340432.37,15.25
723032.89,32.39,6.81,340638.81,15.26
722777.15,32.39,6.82,340633.99,15.27
722521.41,32.39,6.82,340631.41,15.27
722265.68,32.4,6.82,340840.47,15.29
721892.08,32.39,6.81,340973.65,15.3
721892.08,32.39,6.81,340973.65,15.3
721636.35,32.39,6.82,340810.43,15.3
721636.35,32.39,6.82,340843.82,15.3
721380.61,32.39,6.82,340797.99,15.3
721124.87,32.4,6.82,341106.92,15.32
720869.13,32.4,6.83,340887.44,15.32
720613.39,32.4,6.83,340797.99,15.32
720357.65,32.41,6.83,340790.82,15.33
720101.91,32.41,6.84,340790.59,15.34
719846.17,32.41,6.84,340834.5,15.35
719590.44,32.42,6.84,340806.24,15.35
719523.55,32.42,6.85,340820.62,15.36
719713.01,32.44,6.87,341771.52,15.4
719457.27,32.44,6.87,341766.65,15.41
719090.8,32.43,6.86,341637.04,15.41
718835.06,32.44,6.86,341634.51,15.42
718579.32,32.44,6.87,341743.74,15.43
718768.77,32.45,6.88,341729.72,15.43
718513.03,32.46,6.88,341676.78,15.43
718127.84,32.45,6.87,342116.53,15.46
718201.7,32.46,6.89,341939.78,15.45
717945.97,32.46,6.89,341730.67,15.45
717898.14,32.47,6.9,341105.46,15.43
717604.62,32.47,6.9,341318.39,15.45
717802.48,32.49,6.92,342074.32,15.48
717802.48,32.49,6.92,342067.98,15.48
717546.74,32.49,6.92,342081.58,15.49
717250.75,32.48,6.91,341731.78,15.48
716995.01,32.49,6.91,341674.42,15.48
716739.27,32.49,6.92,341669.24,15.49
716672.39,32.5,6.93,341667.02,15.49
716416.65,32.5,6.93,341667.02,15.5
716160.91,32.51,6.93,341748.58,15.51
715905.17,32.51,6.94,341713.08,15.52
715649.43,32.51,6.94,341667.02,15.52
715393.69,32.52,6.94,342021.12,15.55
715137.95,32.52,6.94,341820.24,15.54
714882.21,32.52,6.95,341815.37,15.55
714882.21,32.52,6.95,341817.81,15.55
714882.21,32.52,6.95,341812.28,15.55
714626.48,32.52,6.95,341809.76,15.56
714559.59,32.53,6.96,341809.76,15.56
714303.85,32.54,6.96,341853.39,15.57
714303.85,32.54,6.96,341853.39,15.57
714048.12,32.54,6.97,341851.84,15.58
713664.53,32.53,6.96,341430.12,15.56
713408.79,32.53,6.96,341398.69,15.57
713066.58,32.53,6.96,340503.86,15.53
713066.58,32.53,6.96,340503.86,15.53
712745.91,32.53,6.96,340079.61,15.52
712745.91,32.53,6.96,340079.61,15.52
712490.17,32.54,6.96,340387.94,15.54
712490.17,32.54,6.96,340387.94,15.54
712234.43,32.54,6.96,340236.51,15.54
712234.43,32.54,6.96,340236.51,15.54
712234.43,32.54,6.96,340236.51,15.54
712234.43,32.54,6.96,340236.51,15.54
711978.69,32.54,6.97,340231.69,15.55
711911.81,32.55,6.98,340229.12,15.56
711656.07,32.55,6.98,340287.12,15.57
711400.33,32.56,6.98,340286.15,15.57
711144.59,32.56,6.99,340244.38,15.58
710888.85,32.56,6.99,340229.12,15.58
710888.85,32.56,6.99,340229.12,15.58
710821.97,32.57,7.0,340692.36,15.61
710501.97,32.56,6.99,340372.36,15.6
710290.68,32.56,6.98,340166.03,15.59
710223.8,32.57,6.99,340248.43,15.6
710413.25,32.58,7.01,340334.36,15.61
710346.37,32.59,7.02,340625.31,15.63
709961.18,32.58,7.01,340442.74,15.62
709705.44,32.58,7.01,340441.14,15.63
709638.55,32.59,7.02,340539.23,15.64
709382.82,32.59,7.02,340534.36,15.65
709127.08,32.6,7.02,340531.83,15.65
708871.34,32.6,7.03,340680.16,15.67
708871.34,32.6,7.03,340680.16,15.67
708626.52,32.61,7.03,339968.78,15.64
708634.31,32.62,7.04,339924.19,15.65
708634.31,32.62,7.04,339907.54,15.64
708378.57,32.62,7.04,339873.94,15.65
708378.57,32.62,7.04,339873.94,15.65
708311.69,32.63,7.05,339964.39,15.66
708055.95,32.63,7.06,340250.48,15.68
707800.21,32.63,7.06,339917.71,15.67
707874.07,32.65,7.07,340277.19,15.69
707618.34,32.65,7.08,340269.79,15.7
707807.79,32.67,7.09,340269.79,15.7
707807.79,32.67,7.09,340257.85,15.7
707552.05,32.67,7.1,340533.17,15.72
707552.05,32.67,7.1,340565.23,15.72
707040.57,32.68,7.1,340302.67,15.73
706655.38,32.67,7.09,341743.32,15.8
706399.64,32.67,7.09,341699.55,15.8
706143.9,32.67,7.1,341699.55,15.81
706143.9,32.67,7.1,341699.55,15.81
706143.9,32.67,7.1,341685.7,15.81
705888.16,32.68,7.1,341641.93,15.81
705632.42,32.68,7.1,341641.93,15.82
705376.69,32.68,7.11,341634.53,15.83
705173.84,32.68,7.1,341459.8,15.82
704918.11,32.68,7.11,341459.8,15.83
705107.56,32.7,7.12,342043.67,15.86
705059.4,32.71,7.13,341487.68,15.84
705059.4,32.71,7.13,341487.68,15.84
705059.4,32.71,7.13,341487.68,15.84
704803.66,32.71,7.13,340912.39,15.82
704547.92,32.71,7.14,340903.82,15.83
704547.92,32.71,7.14,340914.5,15.83
704292.18,32.72,7.14,340907.11,15.84
704036.44,32.72,7.14,341014.56,15.85
703780.7,32.72,7.15,340952.55,15.85
703524.96,32.73,7.15,341120.01,15.87
703524.96,32.73,7.15,341120.01,15.87
703524.96,32.73,7.15,341120.01,15.87
703524.96,32.73,7.15,341120.01,15.87
703269.22,32.73,7.15,341959.4,15.91
703269.22,32.73,7.15,341959.4,15.91
703192.98,32.74,7.16,341368.32,15.89
703116.74,32.75,7.17,341585.4,15.91
703190.6,32.76,7.19,341385.25,15.9
702934.86,32.76,7.19,341393.18,15.91
702934.86,32.76,7.19,341393.18,15.91
702934.86,32.76,7.19,341477.38,15.92
702934.86,32.76,7.19,341477.38,15.92
702934.86,32.76,7.19,341477.38,15.92
702688.49,32.77,7.19,340788.33,15.89
702446.3,32.77,7.2,341123.13,15.91
702446.3,32.77,7.2,341123.13,15.91
702190.56,32.77,7.2,341071.43,15.92
701934.82,32.78,7.2,341066.56,15.93
701934.82,32.78,7.2,341066.56,15.93
701934.82,32.78,7.2,341066.56,15.93
701679.09,32.78,7.21,341809.51,15.97
701423.35,32.78,7.21,341806.99,15.98
701356.46,32.79,7.22,341583.93,15.97
701356.46,32.79,7.22,341583.93,15.97
701100.73,32.8,7.22,341488.15,15.97
700801.12,32.79,7.21,341217.79,15.96
700801.12,32.79,7.21,341217.79,15.96
700545.38,32.79,7.22,341217.79,15.97
700545.38,32.79,7.22,341217.79,15.97
700545.38,32.79,7.22,341217.79,15.97
700478.5,32.8,7.23,341288.59,15.98
700667.95,32.82,7.24,341280.74,15.98
700412.22,32.82,7.25,341217.79,15.99
700345.33,32.83,7.26,341549.33,16.01
700089.59,32.83,7.26,342046.68,16.04
700089.59,32.83,7.26,342046.68,16.04
699833.86,32.84,7.26,342054.6,16.05
699578.12,32.84,7.27,342002.91,16.05
699578.12,32.84,7.27,342002.91,16.05
699522.16,32.85,7.28,341483.96,16.04
699531.09,32.86,7.29,341436.94,16.04
699275.35,32.86,7.29,341429.54,16.05
699275.35,32.86,7.29,341429.59,16.05
698867.24,32.85,7.28,341004.46,16.03
698567.64,32.84,7.27,340675.25,16.02
698182.45,32.83,7.26,340263.85,16.0
698182.45,32.83,7.26,340263.85,16.0
697926.71,32.83,7.26,340263.85,16.01
697670.97,32.84,7.26,340566.22,16.03
697670.97,32.84,7.26,340566.22,16.03
697604.09,32.85,7.27,340412.04,16.03
697604.09,32.85,7.27,340412.04,16.03
697604.09,32.85,7.27,340412.04,16.03
697348.35,32.85,7.28,340459.93,16.04
697348.35,32.85,7.28,340459.93,16.04
697092.61,32.85,7.28,340413.2,16.04
696836.87,32.86,7.28,340405.8,16.05
696836.87,32.86,7.28,340405.8,16.05
696581.14,32.86,7.29,340666.92,16.07
696581.14,32.86,7.29,340666.92,16.07
696581.14,32.86,7.29,340666.92,16.07
696581.14,32.86,7.29,340666.92,16.07
696371.53,32.85,7.28,340538.18,16.07
696737.6,32.88,7.3,340719.07,16.08
696670.72,32.88,7.31,340719.07,16.08
696670.72,32.88,7.31,340719.07,16.08
696603.84,32.89,7.32,340784.99,16.09
696348.1,32.9,7.32,340756.02,16.1
696092.36,32.9,7.33,340779.49,16.11
695836.62,32.9,7.33,340726.4,16.11
695580.88,32.91,7.33,340781.76,16.12
695325.15,32.91,7.34,341096.65,16.14
695325.15,32.91,7.34,341079.64,16.14
695005.77,32.9,7.33,340983.05,16.14
694938.89,32.91,7.34,340977.93,16.15
694683.15,32.92,7.34,340975.65,16.16
694872.6,32.93,7.36,340975.65,16.16
694805.72,32.94,7.37,341064.91,16.17
694648.13,32.94,7.36,340925.37,16.17
694361.97,32.93,7.36,340836.52,16.16
694648.33,32.95,7.37,340973.76,16.17
694392.59,32.95,7.38,340853.48,16.17
692346.68,32.98,7.41,340846.08,16.24
692279.79,32.99,7.42,340828.71,16.24
692024.06,32.99,7.42,342057.39,16.31
691768.32,33.0,7.42,342055.79,16.32
691512.58,33.0,7.43,342013.62,16.32
691256.84,33.0,7.43,342008.75,16.33
691001.1,33.01,7.43,342006.22,16.34
690934.22,33.02,7.44,342006.22,16.34
690600.86,33.01,7.43,341662.67,16.33
690345.12,33.01,7.44,341834.01,16.35
690089.39,33.02,7.44,341680.43,16.35
690089.39,33.02,7.44,341680.43,16.35
689833.65,33.02,7.44,342063.82,16.37
690023.1,33.04,7.46,342220.45,16.38
690023.1,33.04,7.46,342220.45,16.38
689796.01,33.03,7.46,341846.31,16.37
689584.71,33.02,7.45,341631.54,16.36
689319.61,33.03,7.45,341846.92,16.38
689319.61,33.03,7.45,341846.92,16.38
689063.88,33.03,7.46,341839.52,16.39
688996.99,33.04,7.47,341839.52,16.39
688741.25,33.04,7.47,341889.66,16.4
688485.52,33.05,7.47,341854.59,16.41
688229.78,33.05,7.48,341839.52,16.42
687974.04,33.05,7.48,342197.17,16.44
688163.49,33.07,7.5,342206.32,16.44
687907.75,33.07,7.5,342198.92,16.45
687981.61,33.09,7.51,342530.23,16.47
687981.61,33.09,7.51,342530.23,16.47
687981.61,33.09,7.51,342530.23,16.47
687596.42,33.08,7.5,342415.93,16.47
687340.69,33.08,7.51,342415.93,16.48
687284.72,33.09,7.52,341896.98,16.46
687284.72,33.09,7.52,341896.98,16.46
686943.66,33.09,7.52,341499.96,16.45
686876.77,33.1,7.53,341851.6,16.47
686809.89,33.11,7.54,341610.53,16.47
686999.34,33.13,7.55,341501.57,16.47
686743.6,33.13,7.56,341499.96,16.47
686676.72,33.14,7.57,342493.1,16.53
686420.98,33.14,7.57,342483.55,16.54
686221.38,33.14,7.56,342277.46,16.53
686154.5,33.15,7.57,342366.58,16.54
686087.62,33.16,7.58,342514.22,16.55
685831.88,33.16,7.59,342506.82,16.56
685576.14,33.16,7.59,342506.82,16.57
685320.4,33.17,7.59,342539.84,16.58
685064.66,33.17,7.6,342524.86,16.59
684808.92,33.17,7.6,342530.21,16.59
684553.18,33.18,7.6,342742.03,16.61
684167.99,33.17,7.59,342356.21,16.6
683912.26,33.17,7.6,342270.99,16.6
683912.26,33.17,7.6,342270.99,16.6
683912.26,33.17,7.6,342270.99,16.6
683656.52,33.17,7.6,342121.01,16.6
683400.78,33.18,7.6,342077.24,16.61
683145.04,33.18,7.61,342077.24,16.62
683273.35,33.2,7.62,342033.47,16.62
683273.35,33.2,7.62,342033.47,16.62
683017.61,33.2,7.63,342402.58,16.64
682861.04,33.2,7.62,342246.01,16.64
682794.16,33.21,7.63,342335.13,16.65
682794.16,33.21,7.63,342420.93,16.65
682589.03,33.2,7.63,342184.71,16.64
682333.29,33.2,7.63,342230.95,16.65
682619.64,33.22,7.65,342302.57,16.66
682286.28,33.21,7.64,342187.18,16.66
682030.55,33.22,7.64,342349.51,16.67
681774.81,33.22,7.65,342344.68,16.68
681519.07,33.23,7.65,342342.11,16.69
681519.07,33.23,7.65,342342.11,16.69
681263.33,33.23,7.66,342588.29,16.71
681007.59,33.23,7.66,342587.68,16.72
681197.04,33.25,7.68,342342.11,16.71
680941.3,33.25,7.68,342298.34,16.72
680685.56,33.26,7.68,342298.34,16.72
680685.56,33.26,7.68,342212.54,16.72
680429.83,33.26,7.69,342431.06,16.74
680185.01,33.27,7.69,341719.67,16.71
680185.01,33.27,7.69,341738.14,16.71
680185.01,33.27,7.69,341823.93,16.72
679842.8,33.26,7.69,341429.35,16.71
679587.06,33.27,7.69,341421.95,16.71
679331.32,33.27,7.7,341421.95,16.72
679506.46,33.29,7.72,342288.7,16.77
679506.46,33.29,7.72,342228.82,16.77
679241.36,33.29,7.72,341922.51,16.76
678985.62,33.3,7.72,342034.33,16.77
679175.07,33.31,7.74,342260.99,16.79
678919.33,33.32,7.74,341936.64,16.78
678919.33,33.32,7.74,341936.64,16.78
678852.45,33.33,7.75,342765.34,16.83
678785.57,33.34,7.76,342583.79,16.83
678413.99,33.33,7.75,342308.81,16.82
678158.25,33.33,7.76,342297.19,16.82
677902.51,33.33,7.76,342305.11,16.83
677846.55,33.35,7.77,341786.17,16.81
677526.55,33.33,7.76,341466.17,16.8
677185.48,33.33,7.76,341069.14,16.79
677185.48,33.33,7.76,341141.72,16.79
677185.48,33.33,7.76,341141.72,16.79
676929.74,33.34,7.76,341090.03,16.8
676862.86,33.35,7.77,341084.91,16.8
676607.12,33.35,7.78,341082.63,16.81
676351.38,33.36,7.78,341082.63,16.82
676351.38,33.36,7.78,341103.56,16.82
676095.65,33.36,7.79,341164.76,16.83
675839.91,33.36,7.79,341145.67,16.84
675839.91,33.36,7.79,341123.54,16.84
675584.17,33.37,7.79,341081.43,16.85
675517.29,33.38,7.8,341542.82,16.88
675517.29,33.38,7.8,341541.37,16.88
675517.29,33.38,7.8,341541.37,16.88
675261.55,33.38,7.81,341433.43,16.88
675005.81,33.39,7.81,341426.03,16.89
674750.07,33.39,7.82,341426.03,16.89
674750.07,33.39,7.82,341426.03,16.89
674750.07,33.39,7.82,341426.03,16.89
674494.33,33.39,7.82,341816.57,16.92
674427.45,33.4,7.83,341462.49,16.91
674171.71,33.41,7.83,341426.03,16.92
674171.71,33.41,7.83,341426.03,16.92
674300.02,33.42,7.85,342256.28,16.96
674053.64,33.43,7.85,342118.7,16.97
673791.83,33.43,7.86,341992.87,16.97
673865.7,33.45,7.87,341985.47,16.97
673865.7,33.45,7.87,342025.96,16.98
673939.56,33.46,7.89,342025.96,16.98
673872.68,33.47,7.9,342132.45,16.99
673616.94,33.47,7.9,342052.63,17.0
673361.2,33.48,7.9,343006.41,17.05
673361.2,33.48,7.9,343042.04,17.06
673105.46,33.48,7.91,342998.27,17.06
672849.72,33.49,7.91,342859.0,17.06
672849.72,33.49,7.91,342880.3,17.06
672849.72,33.49,7.91,342880.3,17.06
672464.53,33.47,7.9,342668.16,17.06
672464.53,33.47,7.9,342641.58,17.06
672144.53,33.46,7.89,342321.58,17.04
671888.79,33.47,7.89,342321.58,17.05
671888.79,33.47,7.89,342321.58,17.05
671642.41,33.47,7.9,341626.98,17.03
671377.31,33.48,7.9,342344.15,17.07
671121.58,33.48,7.91,342300.38,17.08
670865.84,33.48,7.91,342300.38,17.08
670798.95,33.49,7.92,341614.63,17.06
670798.95,33.49,7.92,341613.68,17.06
670543.22,33.5,7.92,341608.8,17.07
670476.33,33.51,7.93,341908.75,17.09
670220.6,33.51,7.94,341906.22,17.1
670220.6,33.51,7.94,341906.22,17.1
669964.86,33.52,7.94,341906.22,17.1
669964.86,33.52,7.94,341941.86,17.11
669907.33,33.53,7.95,341657.28,17.1
669831.09,33.54,7.96,341568.69,17.1
669575.35,33.54,7.97,341625.12,17.11
669319.61,33.54,7.97,341575.02,17.12
669063.88,33.55,7.97,342231.39,17.16
669006.35,33.56,7.99,341951.61,17.15
668741.25,33.56,7.99,341757.55,17.15
668741.25,33.56,7.99,341757.55,17.15
668485.52,33.57,7.99,341713.78,17.16
668229.78,33.57,8.0,341713.78,17.17
668229.78,33.57,8.0,341747.77,17.17
667974.04,33.57,8.0,341740.37,17.18
668047.9,33.59,8.02,341740.37,17.18
667792.16,33.59,8.02,341755.17,17.19
667792.16,33.59,8.02,341755.17,17.19
667725.28,33.6,8.03,341871.76,17.2
667529.09,33.6,8.02,341684.92,17.2
667529.09,33.6,8.02,341684.92,17.2
667273.35,33.6,8.03,341553.53,17.2
667462.8,33.62,8.05,342721.96,17.26
667216.42,33.62,8.05,342596.21,17.26
666974.24,33.63,8.05,342450.28,17.27
666718.5,33.63,8.06,342442.89,17.27
666462.76,33.64,8.06,342442.89,17.28
666207.02,33.64,8.07,342899.46,17.31
666140.14,33.65,8.08,342784.02,17.32
665724.84,33.64,8.06,342463.85,17.3
665922.69,33.66,8.08,343150.09,17.34
665855.81,33.67,8.09,342673.15,17.33
665609.43,33.67,8.1,342271.63,17.31
665609.43,33.67,8.1,342301.53,17.32
665609.43,33.67,8.1,342301.53,17.32
665344.33,33.67,8.1,342995.01,17.36
664960.74,33.66,8.09,342579.61,17.34
664960.74,33.66,8.09,342579.61,17.34
664705.0,33.67,8.09,342574.78,17.35
664894.45,33.68,8.11,342572.21,17.36
665060.23,33.7,8.13,342690.82,17.37
664901.38,33.7,8.12,342531.96,17.36
664645.64,33.7,8.13,342436.51,17.36
664389.9,33.71,8.13,342413.35,17.37
664134.16,33.71,8.14,343301.12,17.42
663748.97,33.7,8.12,342943.92,17.41
663748.97,33.7,8.12,343049.52,17.42
663748.97,33.7,8.12,343049.52,17.42
663748.97,33.7,8.12,343049.52,17.42
663502.59,33.7,8.13,342650.12,17.4
663426.35,33.71,8.14,343191.86,17.44
663426.35,33.71,8.14,343191.86,17.44
663170.61,33.72,8.14,343263.7,17.45
663103.73,33.73,8.15,343213.37,17.46
663036.85,33.74,8.16,343186.31,17.46
663036.85,33.74,8.16,343186.31,17.46
663036.85,33.74,8.16,343186.31,17.46
662827.24,33.73,8.16,342854.36,17.45
662827.24,33.73,8.16,342854.36,17.45
662571.5,33.74,8.16,343013.52,17.46
662760.96,33.75,8.18,342901.26,17.46
662694.07,33.76,8.19,342877.41,17.47
662438.34,33.77,8.19,343809.14,17.53
662053.14,33.76,8.18,343428.32,17.51
661797.41,33.76,8.19,343481.54,17.52
661541.67,33.76,8.19,343476.72,17.53
661285.93,33.77,8.19,343474.14,17.54
661475.38,33.79,8.21,343592.69,17.55
661549.24,33.8,8.23,343507.64,17.55
661293.5,33.81,8.23,343474.14,17.56
661367.37,33.82,8.25,344346.2,17.61
661111.63,33.82,8.25,344376.87,17.62
661111.63,33.82,8.25,344376.87,17.62
661185.49,33.84,8.27,344593.68,17.64
661185.49,33.84,8.27,344593.68,17.64
660929.75,33.84,8.27,344549.91,17.64
660929.75,33.84,8.27,344549.91,17.64
660674.01,33.85,8.27,344549.91,17.65
660418.28,33.85,8.28,344548.31,17.66
658372.37,33.89,8.31,344540.91,17.73
658372.37,33.89,8.31,344540.91,17.73
658116.63,33.89,8.32,344498.74,17.74
657860.89,33.9,8.32,344454.97,17.75
657605.15,33.9,8.33,344454.97,17.76
657605.15,33.9,8.33,344454.97,17.76
657733.46,33.92,8.34,344411.2,17.76
657733.46,33.92,8.34,344307.07,17.75
657666.58,33.93,8.35,344857.35,17.79
657666.58,33.93,8.35,344857.35,17.79
657666.58,33.93,8.35,344857.35,17.79
657599.7,33.94,8.36,344852.23,17.8
657343.96,33.94,8.37,344849.95,17.81
657048.83,33.93,8.36,344545.97,17.79
656981.95,33.94,8.37,344545.97,17.8
656682.34,33.93,8.36,344353.2,17.79
656340.83,33.92,8.35,343963.44,17.78
656085.09,33.93,8.35,344045.12,17.79
655829.35,33.93,8.36,343969.67,17.8
655762.47,33.94,8.37,343975.4,17.8
655762.47,33.94,8.37,343958.38,17.8
655506.73,33.95,8.37,344526.06,17.84
655250.99,33.95,8.38,344492.07,17.85
655250.99,33.95,8.38,344492.07,17.85
654995.25,33.95,8.38,344448.3,17.86
