ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1011,5222,4771940,6212,4771940
1011,5222,4771940,6212,4771940
1011,5222,4771940,6212,4771940
1011,5222,4772750,6212,4772750
1011,5222,4773560,6212,4773560
1011,5222,4774370,6212,4774370
1011,5222,4775370,6212,4775370
1011,5222,4776370,6212,4776370
1011,5222,4776370,6212,4776370
1011,5222,4776590,6212,4776590
1011,5222,4777590,6212,4777590
1011,5222,4777590,6212,4777590
1011,5222,4778590,6212,4778590
1012,5224,4779400,6212,4779400
1012,5224,4779400,6212,4779400
1012,5224,4780400,6212,4780400
1012,5224,4780720,6212,4780720
1013,5226,4781530,6212,4781530
1013,5226,4782000,6212,4782000
1014,5234,4783000,6212,4783000
1014,5234,4784000,6212,4784000
1015,5236,4785000,6212,4785000
1015,5236,4785810,6212,4785810
1015,5236,4785810,6212,4785810
1015,5236,4786620,6212,4786620
1015,5236,4787620,6212,4787620
1015,5236,4788620,6212,4788620
1015,5236,4788620,6212,4788620
1016,5244,4789090,6212,4789090
1016,5244,4790090,6212,4790090
1016,5244,4791090,6212,4791090
1016,5244,4792090,6212,4792090
1016,5244,4792090,6212,4792090
1016,5244,4792320,6212,4792320
1016,5244,4792320,6212,4792320
1016,5244,4793320,6212,4793320
1017,5246,4794320,6212,4794320
1017,5246,4795320,6212,4795320
1017,5246,4795790,6212,4795790
1018,5248,4796790,6212,4796790
1018,5248,4797260,6212,4797260
1018,5248,4797260,6212,4797260
1019,5256,4798260,6212,4798260
1019,5256,4798260,6212,4798260
1019,5256,4799070,6212,4799070
1019,5256,4799300,6212,4799300
1019,5256,4799300,6212,4799300
1019,5256,4800300,6212,4800300
1019,5256,4802300,6212,4802300
1019,5256,4803300,6212,4803300
1019,5256,4804110,6212,4804110
1019,5256,4805110,6212,4805110
1020,5264,4806110,6212,4806110
1020,5264,4806110,6212,4806110
1020,5264,4806580,6212,4806580
1020,5264,4807580,6212,4807580
1020,5264,4808580,6212,4808580
1020,5264,4809580,6212,4809580
1020,5264,4810050,6212,4810050
1020,5264,4811050,6212,4811050
1020,5264,4811210,6212,4811210
1020,5264,4811580,6212,4811580
1020,5264,4811900,6212,4811900
1020,5264,4811900,6212,4811900
1020,5264,4812900,6212,4812900
1020,5264,4813370,6212,4813370
1020,5264,4813370,6212,4813370
1020,5264,4814370,6212,4814370
1021,5272,4815370,6212,4815370
1021,5272,4816370,6212,4816370
1021,5272,4817370,6212,4817370
1021,5272,4817530,6212,4817530
1021,5272,4817530,6212,4817530
1021,5272,4818180,6212,4818180
1021,5272,4819180,6212,4819180
1021,5272,4819180,6212,4819180
1021,5272,4819640,6212,4819640
1021,5272,4820230,6212,4820230
1021,5272,4820700,6212,4820700
1021,5272,4820700,6212,4820700
1021,5272,4821700,6212,4821700
1021,5272,4822510,6212,4822510
1021,5272,4822980,6212,4822980
1021,5272,4823450,6212,4823450
1022,5280,4824450,6212,4824450
1022,5280,4824450,6212,4824450
1022,5280,4825450,6212,4825450
1022,5280,4826450,6212,4826450
1022,5280,4827450,6212,4827450
1022,5280,4828450,6212,4828450
1022,5280,4829450,6212,4829450
1023,5284,4830450,6212,4830450
1023,5284,4830450,6212,4830450
1023,5284,4831450,6212,4831450
1023,5284,4831920,6212,4831920
1023,5284,4832570,6212,4832570
1023,5284,4833570,6212,4833570
1023,5284,4834570,6212,4834570
1024,5286,4835570,6212,4835570
1024,5286,4835800,6212,4835800
1024,5286,4836800,6212,4836800
1025,5288,4837800,6212,4837800
1025,5288,4838120,6212,4838120
1025,5288,4838120,6212,4838120
1025,5288,4838440,6212,4838440
1025,5288,4838440,6212,4838440
1026,5292,4839250,6212,4839250
1026,5292,4839690,6212,4839690
1026,5292,4839690,6212,4839690
1026,5292,4840690,6212,4840690
1026,5292,4840690,6212,4840690
1027,5294,4841690,6212,4841690
1027,5294,4842690,6212,4842690
1027,5294,4843500,6212,4843500
1027,5294,4843500,6212,4843500
1027,5294,4843500,6212,4843500
1027,5294,4844310,6212,4844310
1028,5302,4845310,6212,4845310
1028,5302,4846120,6212,4846120
1028,5302,4847120,6212,4847120
1028,5302,4847120,6212,4847120
1028,5302,4848120,6212,4848120
1028,5302,4849120,6212,4849120
1028,5302,4849390,6212,4849390
1028,5302,4849620,6212,4849620
1028,5302,4849620,6212,4849620
1029,5310,4850620,6212,4850620
1029,5310,4851620,6212,4851620
1029,5310,4852090,6212,4852090
1029,5310,4853090,6212,4853090
1029,5310,4853090,6212,4853090
1029,5310,4854090,6212,4854090
1029,5310,4855090,6212,4855090
1030,5314,4855900,6212,4855900
1030,5314,4856900,6212,4856900
1030,5314,4857900,6212,4857900
1030,5314,4858710,6212,4858710
1030,5314,4858940,6212,4858940
1030,5314,4859590,6212,4859590
1030,5314,4860590,6212,4860590
1030,5314,4860590,6212,4860590
1031,5322,4861590,6212,4861590
1031,5322,4861590,6212,4861590
1031,5322,4862590,6212,4862590
1031,5322,4863590,6212,4863590
1031,5322,4864590,6212,4864590
1031,5322,4864590,6212,4864590
1031,5322,4864590,6212,4864590
1031,5322,4865590,6212,4865590
1031,5322,4866590,6212,4866590
1031,5322,4866750,6212,4866750
1031,5322,4867220,6212,4867220
1032,5324,4868220,6212,4868220
1032,5324,4869030,6212,4869030
1032,5324,4869680,6212,4869680
1032,5324,4869680,6212,4869680
1033,5326,4870680,6212,4870680
1033,5326,4871490,6212,4871490
1033,5326,4872490,6212,4872490
1034,5334,4873140,6212,4873140
1034,5334,4874140,6212,4874140
1034,5334,4874370,6212,4874370
1034,5334,4874830,6212,4874830
1034,5334,4875300,6212,4875300
1034,5334,4876300,6212,4876300
1034,5334,4876300,6212,4876300
1034,5334,4877300,6212,4877300
1034,5334,4878300,6212,4878300
1034,5334,4878300,6212,4878300
1034,5334,4879300,6212,4879300
1034,5334,4879520,6212,4879520
1034,5334,4880520,6212,4880520
1034,5334,4880520,6212,4880520
1034,5334,4880840,6212,4880840
1034,5334,4880840,6212,4880840
1034,5334,4881650,6212,4881650
1034,5334,4882460,6212,4882460
1034,5334,4882920,6212,4882920
1034,5334,4882920,6212,4882920
1034,5334,4882920,6212,4882920
1034,5334,4882920,6212,4882920
1034,5334,4883570,6212,4883570
1035,5336,4884570,6212,4884570
1035,5336,4884570,6212,4884570
1035,5336,4885570,6212,4885570
1035,5336,4885890,6212,4885890
1035,5336,4885890,6212,4885890
1036,5338,4886890,6212,4886890
1036,5338,4887540,6212,4887540
1036,5338,4887540,6212,4887540
1036,5338,4887860,6212,4887860
1037,5340,4888860,6212,4888860
1037,5340,4889330,6212,4889330
1038,5348,4890330,6212,4890330
1038,5348,4890800,6212,4890800
1039,5350,4891610,6212,4891610
1039,5350,4892610,6212,4892610
1039,5350,4893610,6212,4893610
1039,5350,4893930,6212,4893930
1039,5350,4894930,6212,4894930
1039,5350,4895400,6212,4895400
1039,5350,4895870,6212,4895870
1039,5350,4896340,6212,4896340
1040,5358,4897340,6212,4897340
1040,5358,4897340,6212,4897340
1040,5358,4897660,6212,4897660
1041,5366,4905660,6212,4905660
1041,5366,4905660,6212,4905660
1041,5366,4906660,6212,4906660
1041,5366,4907470,6212,4907470
1041,5366,4908470,6212,4908470
1041,5366,4908470,6212,4908470
1041,5366,4908470,6212,4908470
1041,5366,4908470,6212,4908470
1041,5366,4908470,6212,4908470
1041,5366,4909470,6212,4909470
1041,5366,4910470,6212,4910470
1041,5366,4911470,6212,4911470
1041,5366,4911470,6212,4911470
1041,5366,4911470,6212,4911470
1041,5366,4911940,6212,4911940
1041,5366,4911940,6212,4911940
1041,5366,4912490,6212,4912490
1041,5366,4913490,6212,4913490
1041,5366,4914490,6212,4914490
1041,5366,4914490,6212,4914490
1041,5366,4914490,6212,4914490
1042,5368,4915300,6212,4915300
1042,5368,4916300,6212,4916300
1043,5370,4917110,6212,4917110
1043,5370,4917110,6212,4917110
1043,5370,4917920,6212,4917920
1044,5372,4918920,6212,4918920
1044,5372,4919920,6212,4919920
1044,5372,4919920,6212,4919920
1045,5380,4920920,6212,4920920
1045,5380,4921920,6212,4921920
1045,5380,4922920,6212,4922920
1045,5380,4922920,6212,4922920
1045,5380,4923390,6212,4923390
1045,5380,4924390,6212,4924390
1045,5380,4924390,6212,4924390
1045,5380,4925390,6212,4925390
1045,5380,4926390,6212,4926390
1045,5380,4927390,6212,4927390
1045,5380,4928390,6212,4928390
1046,5388,4929040,6212,4929040
1046,5388,4930040,6212,4930040
1046,5388,4930040,6212,4930040
1046,5388,4931040,6212,4931040
1046,5388,4932040,6212,4932040
1046,5388,4932040,6212,4932040
1046,5388,4932360,6212,4932360
1046,5388,4933360,6212,4933360
1046,5388,4933360,6212,4933360
1046,5388,4933360,6212,4933360
1047,5390,4933830,6212,4933830
1047,5390,4933830,6212,4933830
1047,5390,4934300,6212,4934300
1047,5390,4934300,6212,4934300
1047,5390,4935300,6212,4935300
1048,5398,4936300,6212,4936300
1048,5398,4936950,6212,4936950
1048,5398,4937950,6212,4937950
1048,5398,4938760,6212,4938760
1048,5398,4938760,6212,4938760
1048,5398,4939310,6212,4939310
1048,5398,4940310,6212,4940310
1048,5398,4940310,6212,4940310
1048,5398,4941310,6212,4941310
1048,5398,4941780,6212,4941780
1048,5398,4941780,6212,4941780
1049,5406,4942780,6212,4942780
1049,5406,4943780,6212,4943780
1049,5406,4944780,6212,4944780
1049,5406,4945780,6212,4945780
1049,5406,4946780,6212,4946780
1049,5406,4946780,6212,4946780
1049,5406,4947590,6212,4947590
1049,5406,4948400,6212,4948400
1049,5406,4949400,6212,4949400
1049,5406,4949400,6212,4949400
1049,5406,4949400,6212,4949400
1049,5406,4950210,6212,4950210
1049,5406,4950530,6212,4950530
1049,5406,4950530,6212,4950530
1050,5414,4951530,6212,4951530
1050,5414,4952530,6212,4952530
1050,5414,4953120,6212,4953120
1050,5414,4953350,6212,4953350
1050,5414,4954160,6212,4954160
1050,5414,4955160,6212,4955160
1050,5414,4956160,6212,4956160
1050,5414,4956160,6212,4956160
1050,5414,4956160,6212,4956160
1050,5414,4956160,6212,4956160
1050,5414,4956160,6212,4956160
1050,5414,4956380,6212,4956380
1050,5414,4957380,6212,4957380
1050,5414,4957380,6212,4957380
1050,5414,4958380,6212,4958380
1050,5414,4959380,6212,4959380
1050,5414,4960380,6212,4960380
1051,5416,4961380,6212,4961380
1051,5416,4961380,6212,4961380
1051,5416,4961380,6212,4961380
1051,5416,4961600,6212,4961600
1051,5416,4961600,6212,4961600
1051,5416,4962600,6212,4962600
1051,5416,4962600,6212,4962600
1052,5418,4963600,6212,4963600
1052,5418,4964600,6212,4964600
1053,5426,4965600,6212,4965600
1053,5426,4966250,6212,4966250
1053,5426,4967250,6212,4967250
1053,5426,4967250,6212,4967250
1053,5426,4968060,6212,4968060
1053,5426,4968380,6212,4968380
1053,5426,4968380,6212,4968380
1053,5426,4969380,6212,4969380
1053,5426,4969380,6212,4969380
1053,5426,4970380,6212,4970380
1053,5426,4971380,6212,4971380
1053,5426,4971380,6212,4971380
1053,5426,4972380,6212,4972380
1054,5434,4973380,6212,4973380
1054,5434,4973380,6212,4973380
1054,5434,4974190,6212,4974190
1054,5434,4975190,6212,4975190
1054,5434,4976190,6212,4976190
1054,5434,4977190,6212,4977190
1054,5434,4978000,6212,4978000
1054,5434,4978650,6212,4978650
1054,5434,4978650,6212,4978650
1054,5434,4979460,6212,4979460
1054,5434,4979460,6212,4979460
1054,5434,4980460,6212,4980460
1054,5434,4980460,6212,4980460
1054,5434,4980930,6212,4980930
1054,5434,4981400,6212,4981400
1055,5436,4982400,6212,4982400
1055,5436,4982400,6212,4982400
1055,5436,4983210,6212,4983210
1056,5438,4983860,6212,4983860
1056,5438,4984670,6212,4984670
1057,5440,4985670,6212,4985670
1057,5440,4986130,6212,4986130
1057,5440,4986130,6212,4986130
1057,5440,4987130,6212,4987130
1058,5442,4988130,6212,4988130
1058,5442,4989130,6212,4989130
1059,5450,4989780,6212,4989780
1059,5450,4990780,6212,4990780
1059,5450,4991780,6212,4991780
1059,5450,4992590,6212,4992590
1059,5450,4993590,6212,4993590
1059,5450,4993590,6212,4993590
1059,5450,4993810,6212,4993810
1059,5450,4993810,6212,4993810
1059,5450,4994810,6212,4994810
1059,5450,4995620,6212,4995620
1059,5450,4995620,6212,4995620
1059,5450,4996620,6212,4996620
1060,5452,4997430,6212,4997430
1060,5452,4997430,6212,4997430
1060,5452,4997430,6212,4997430
1060,5452,4997750,6212,4997750
1060,5452,4998750,6212,4998750
1060,5452,4998750,6212,4998750
1061,5454,4999750,6212,4999750
1061,5454,4999750,6212,4999750
1061,5454,5000750,6212,5000750
1062,5456,5001560,6212,5001560
1062,5456,5002370,6212,5002370
1063,5464,5002920,6212,5002920
1063,5464,5002920,6212,5002920
1063,5464,5003240,6212,5003240
1063,5464,5003240,6212,5003240
1063,5464,5004050,6212,5004050
1063,5464,5005050,6212,5005050
1063,5464,5005860,6212,5005860
1063,5464,5006860,6212,5006860
1063,5464,5006860,6212,5006860
1063,5464,5007860,6212,5007860
1063,5464,5008860,6212,5008860
1063,5464,5008860,6212,5008860
1064,5466,5010860,6212,5010860
1064,5466,5011860,6212,5011860
1065,5468,5012410,6212,5012410
1065,5468,5013220,6212,5013220
1065,5468,5013540,6212,5013540
1066,5476,5014010,6212,5014010
1066,5476,5015010,6212,5015010
1066,5476,5015010,6212,5015010
1066,5476,5015010,6212,5015010
1066,5476,5016010,6212,5016010
1066,5476,5017010,6212,5017010
1066,5476,5018010,6212,5018010
1066,5476,5018170,6212,5018170
1066,5476,5018720,6212,5018720
1066,5476,5019720,6212,5019720
1066,5476,5020720,6212,5020720
1067,5484,5021720,6212,5021720
1067,5484,5022040,6212,5022040
1067,5484,5022040,6212,5022040
1067,5484,5022040,6212,5022040
1067,5484,5022360,6212,5022360
1067,5484,5022360,6212,5022360
1067,5484,5022360,6212,5022360
1067,5484,5022830,6212,5022830
1067,5484,5023830,6212,5023830
1067,5484,5024380,6212,5024380
1067,5484,5025380,6212,5025380
1067,5484,5026380,6212,5026380
1067,5484,5027380,6212,5027380
1067,5484,5027850,6212,5027850
1067,5484,5028660,6212,5028660
1067,5484,5028660,6212,5028660
1067,5484,5028660,6212,5028660
1067,5484,5028660,6212,5028660
1068,5492,5029310,6212,5029310
1068,5492,5029310,6212,5029310
1068,5492,5029310,6212,5029310
1068,5492,5030120,6212,5030120
1068,5492,5030120,6212,5030120
1068,5492,5030440,6212,5030440
1068,5492,5030910,6212,5030910
1068,5492,5031910,6212,5031910
1068,5492,5031910,6212,5031910
1068,5492,5031910,6212,5031910
1068,5492,5032380,6212,5032380
1068,5492,5032610,6212,5032610
1068,5492,5033610,6212,5033610
1068,5492,5034080,6212,5034080
1069,5494,5035080,6212,5035080
1069,5494,5036080,6212,5036080
1070,5496,5037080,6212,5037080
1070,5496,5039080,6212,5039080
1070,5496,5039890,6212,5039890
1070,5496,5039890,6212,5039890
1070,5496,5040360,6212,5040360
1070,5496,5040830,6212,5040830
1070,5496,5041200,6212,5041200
1070,5496,5041200,6212,5041200
1070,5496,5041360,6212,5041360
1070,5496,5042170,6212,5042170
1070,5496,5042170,6212,5042170
1070,5496,5042170,6212,5042170
1070,5496,5042170,6212,5042170
1071,5504,5043170,6212,5043170
1071,5504,5043170,6212,5043170
1071,5504,5044170,6212,5044170
1072,5506,5044760,6212,5044760
1072,5506,5044760,6212,5044760
1072,5506,5045760,6212,5045760
1072,5506,5046230,6212,5046230
1072,5506,5047230,6212,5047230
1072,5506,5047700,6212,5047700
1072,5506,5047700,6212,5047700
1072,5506,5047700,6212,5047700
1072,5506,5048700,6212,5048700
1072,5506,5048860,6212,5048860
1073,5514,5049860,6212,5049860
1073,5514,5049860,6212,5049860
1073,5514,5050510,6212,5050510
1073,5514,5051510,6212,5051510
1073,5514,5051510,6212,5051510
1073,5514,5052510,6212,5052510
1073,5514,5053510,6212,5053510
1073,5514,5054100,6212,5054100
1073,5514,5055100,6212,5055100
1073,5514,5056100,6212,5056100
1073,5514,5057100,6212,5057100
1073,5514,5058100,6212,5058100
1073,5514,5058910,6212,5058910
1073,5514,5058910,6212,5058910
1074,5522,5059910,6212,5059910
1074,5522,5060910,6212,5060910
1074,5522,5060910,6212,5060910
1074,5522,5061720,6212,5061720
1074,5522,5062200,6212,5062200
1074,5522,5062200,6212,5062200
1074,5522,5063010,6212,5063010
1074,5522,5064010,6212,5064010
1074,5522,5064010,6212,5064010
1074,5522,5065010,6212,5065010
1074,5522,5065330,6212,5065330
1074,5522,5066330,6212,5066330
1075,5524,5067140,6212,5067140
1075,5524,5067600,6212,5067600
1075,5524,5068600,6212,5068600
1075,5524,5068920,6212,5068920
1076,5532,5069380,6212,5069380
1076,5532,5070380,6212,5070380
1076,5532,5071380,6212,5071380
1076,5532,5071380,6212,5071380
1076,5532,5072190,6212,5072190
1076,5532,5073190,6212,5073190
1076,5532,5074190,6212,5074190
1076,5532,5075190,6212,5075190
1076,5532,5075190,6212,5075190
1076,5532,5075780,6212,5075780
1076,5532,5076100,6212,5076100
1076,5532,5076100,6212,5076100
1077,5540,5077100,6212,5077100
1077,5540,5078100,6212,5078100
1078,5542,5078910,6212,5078910
1078,5542,5078910,6212,5078910
1078,5542,5079230,6212,5079230
1078,5542,5079230,6212,5079230
1078,5542,5080230,6212,5080230
1078,5542,5081230,6212,5081230
1078,5542,5081550,6212,5081550
1078,5542,5081550,6212,5081550
1078,5542,5082020,6212,5082020
1078,5542,5082020,6212,5082020
1078,5542,5082490,6212,5082490
1079,5544,5083490,6212,5083490
1079,5544,5083960,6212,5083960
1079,5544,5084960,6212,5084960
1079,5544,5085070,6212,5085070
1080,5552,5085540,6212,5085540
1080,5552,5086090,6212,5086090
1080,5552,5087090,6212,5087090
1080,5552,5087090,6212,5087090
1080,5552,5089090,6212,5089090
1080,5552,5089320,6212,5089320
1080,5552,5089790,6212,5089790
1080,5552,5090790,6212,5090790
1080,5552,5091600,6212,5091600
1080,5552,5092070,6212,5092070
1080,5552,5092070,6212,5092070
1080,5552,5093070,6212,5093070
1080,5552,5093540,6212,5093540
1080,5552,5093540,6212,5093540
1080,5552,5094010,6212,5094010
1080,5552,5094470,6212,5094470
1080,5552,5094470,6212,5094470
1081,5554,5095470,6212,5095470
1081,5554,5095470,6212,5095470
1081,5554,5095470,6212,5095470
1081,5554,5095470,6212,5095470
1081,5554,5096470,6212,5096470
1082,5562,5097280,6212,5097280
1082,5562,5097280,6212,5097280
1082,5562,5098280,6212,5098280
1082,5562,5098280,6212,5098280
1082,5562,5099090,6212,5099090
1082,5562,5100090,6212,5100090
1082,5562,5101090,6212,5101090
1082,5562,5102090,6212,5102090
1082,5562,5102090,6212,5102090
1082,5562,5102900,6212,5102900
1082,5562,5103370,6212,5103370
1082,5562,5103370,6212,5103370
1082,5562,5104370,6212,5104370
1082,5562,5104370,6212,5104370
1083,5570,5105370,6212,5105370
1083,5570,5105370,6212,5105370
1083,5570,5105370,6212,5105370
1083,5570,5106370,6212,5106370
1083,5570,5106600,6212,5106600
1084,5578,5114600,6212,5114600
1084,5578,5115600,6212,5115600
1084,5578,5115920,6212,5115920
1084,5578,5116730,6212,5116730
1084,5578,5117540,6212,5117540
1084,5578,5118010,6212,5118010
1084,5578,5118010,6212,5118010
1084,5578,5118010,6212,5118010
1084,5578,5118010,6212,5118010
1084,5578,5118470,6212,5118470
1084,5578,5118940,6212,5118940
1085,5580,5119940,6212,5119940
1085,5580,5120410,6212,5120410
1085,5580,5121410,6212,5121410
1085,5580,5121410,6212,5121410
1086,5582,5122410,6212,5122410
1086,5582,5123410,6212,5123410
1087,5584,5123870,6212,5123870
1087,5584,5124870,6212,5124870
1088,5586,5125870,6212,5125870
1089,5588,5126870,6212,5126870
1089,5588,5127340,6212,5127340
1089,5588,5128340,6212,5128340
1089,5588,5128340,6212,5128340
1089,5588,5128930,6212,5128930
1090,5596,5129930,6212,5129930
1090,5596,5129930,6212,5129930
1090,5596,5130930,6212,5130930
1090,5596,5131930,6212,5131930
1090,5596,5131930,6212,5131930
1090,5596,5132930,6212,5132930
1090,5596,5132930,6212,5132930
1090,5596,5132930,6212,5132930
1090,5596,5133400,6212,5133400
1090,5596,5133400,6212,5133400
1090,5596,5134210,6212,5134210
1090,5596,5134860,6212,5134860
1090,5596,5134860,6212,5134860
1091,5598,5135860,6212,5135860
1091,5598,5136670,6212,5136670
1091,5598,5137480,6212,5137480
1092,5606,5138480,6212,5138480
1092,5606,5139480,6212,5139480
1092,5606,5139800,6212,5139800
1092,5606,5140610,6212,5140610
1092,5606,5141420,6212,5141420
1092,5606,5142420,6212,5142420
1093,5608,5143420,6212,5143420
1093,5608,5143420,6212,5143420
1093,5608,5143420,6212,5143420
1093,5608,5143890,6212,5143890
1093,5608,5144890,6212,5144890
1093,5608,5145890,6212,5145890
1093,5608,5146120,6212,5146120
1093,5608,5146120,6212,5146120
1093,5608,5146120,6212,5146120
1093,5608,5146590,6212,5146590
1093,5608,5146590,6212,5146590
1093,5608,5147400,6212,5147400
1093,5608,5147720,6212,5147720
1094,5612,5148370,6212,5148370
1094,5612,5149370,6212,5149370
1094,5612,5150370,6212,5150370
1094,5612,5150370,6212,5150370
1094,5612,5151370,6212,5151370
1095,5614,5152180,6212,5152180
1095,5614,5153180,6212,5153180
1096,5622,5154180,6212,5154180
1096,5622,5154770,6212,5154770
1096,5622,5155580,6212,5155580
1096,5622,5156580,6212,5156580
1096,5622,5157050,6212,5157050
1096,5622,5158050,6212,5158050
1096,5622,5158050,6212,5158050
1096,5622,5158370,6212,5158370
1096,5622,5159370,6212,5159370
1096,5622,5159840,6212,5159840
1096,5622,5159840,6212,5159840
1096,5622,5160840,6212,5160840
1096,5622,5160840,6212,5160840
1097,5624,5161840,6212,5161840
1097,5624,5161840,6212,5161840
1097,5624,5162160,6212,5162160
1097,5624,5163160,6212,5163160
1098,5632,5164160,6212,5164160
1098,5632,5164970,6212,5164970
1098,5632,5165430,6212,5165430
1098,5632,5165650,6212,5165650
1098,5632,5165650,6212,5165650
1098,5632,5165880,6212,5165880
1098,5632,5166200,6212,5166200
1098,5632,5167010,6212,5167010
1098,5632,5167170,6212,5167170
1098,5632,5168170,6212,5168170
1098,5632,5168170,6212,5168170
1098,5632,5168980,6212,5168980
1098,5632,5169210,6212,5169210
1098,5632,5169210,6212,5169210
1098,5632,5169680,6212,5169680
1098,5632,5169680,6212,5169680
1098,5632,5170680,6212,5170680
1099,5636,5171680,6212,5171680
1100,5644,5172680,6212,5172680
1100,5644,5173490,6212,5173490
1100,5644,5174490,6212,5174490
1100,5644,5175490,6212,5175490
1100,5644,5176140,6212,5176140
1100,5644,5177140,6212,5177140
1100,5644,5178140,6212,5178140
1101,5646,5179140,6212,5179140
1101,5646,5180140,6212,5180140
1102,5648,5180790,6212,5180790
1102,5648,5180790,6212,5180790
1102,5648,5180790,6212,5180790
1102,5648,5180790,6212,5180790
1102,5648,5181600,6212,5181600
1102,5648,5182410,6212,5182410
1102,5648,5183060,6212,5183060
1103,5650,5184060,6212,5184060
1103,5650,5185060,6212,5185060
1103,5650,5185870,6212,5185870
1103,5650,5185870,6212,5185870
1103,5650,5186680,6212,5186680
1104,5658,5187330,6212,5187330
1104,5658,5188330,6212,5188330
1104,5658,5188330,6212,5188330
1104,5658,5188330,6212,5188330
1104,5658,5188330,6212,5188330
1104,5658,5188330,6212,5188330
1104,5658,5189140,6212,5189140
1104,5658,5190140,6212,5190140
1104,5658,5190140,6212,5190140
1104,5658,5190140,6212,5190140
1104,5658,5191140,6212,5191140
1104,5658,5191140,6212,5191140
1104,5658,5192140,6212,5192140
1104,5658,5193140,6212,5193140
1104,5658,5194140,6212,5194140
1105,5666,5194950,6212,5194950
1105,5666,5194950,6212,5194950
1105,5666,5195760,6212,5195760
1105,5666,5196570,6212,5196570
1105,5666,5197570,6212,5197570
1105,5666,5198570,6212,5198570
1105,5666,5199570,6212,5199570
1105,5666,5199890,6212,5199890
1105,5666,5200890,6212,5200890
1105,5666,5201700,6212,5201700
1106,5668,5202700,6212,5202700
1106,5668,5202700,6212,5202700
1106,5668,5203020,6212,5203020
1106,5668,5204020,6212,5204020
1107,5670,5205020,6212,5205020
1107,5670,5205500,6212,5205500
1107,5670,5206500,6212,5206500
1108,5672,5207500,6212,5207500
1108,5672,5208500,6212,5208500
1109,5680,5209500,6212,5209500
1109,5680,5210500,6212,5210500
1109,5680,5210500,6212,5210500
1109,5680,5211310,6212,5211310
1109,5680,5211310,6212,5211310
1109,5680,5211780,6212,5211780
1109,5680,5212100,6212,5212100
1109,5680,5212100,6212,5212100
1109,5680,5212100,6212,5212100
1109,5680,5212100,6212,5212100
1109,5680,5212570,6212,5212570
1109,5680,5212570,6212,5212570
1109,5680,5213040,6212,5213040
1109,5680,5214040,6212,5214040
1109,5680,5214850,6212,5214850
1109,5680,5214850,6212,5214850
1109,5680,5214850,6212,5214850
1109,5680,5215660,6212,5215660
1109,5680,5215660,6212,5215660
1109,5680,5215660,6212,5215660
1110,5682,5216210,6212,5216210
1110,5682,5216680,6212,5216680
1111,5684,5217680,6212,5217680
1112,5692,5221680,6212,5221680
1112,5692,5222490,6212,5222490
1112,5692,5223490,6212,5223490
1112,5692,5224490,6212,5224490
1112,5692,5224490,6212,5224490
1112,5692,5224490,6212,5224490
1112,5692,5225490,6212,5225490
1112,5692,5225490,6212,5225490
1112,5692,5225490,6212,5225490
1112,5692,5226490,6212,5226490
1112,5692,5227490,6212,5227490
1113,5694,5228490,6212,5228490
1113,5694,5228490,6212,5228490
1113,5694,5229490,6212,5229490
1113,5694,5229490,6212,5229490
1113,5694,5229490,6212,5229490
1114,5702,5230490,6212,5230490
1114,5702,5231490,6212,5231490
1114,5702,5231490,6212,5231490
1114,5702,5232140,6212,5232140
1114,5702,5232790,6212,5232790
1115,5704,5233600,6212,5233600
1115,5704,5234600,6212,5234600
1115,5704,5235600,6212,5235600
1115,5704,5236600,6212,5236600
1115,5704,5237070,6212,5237070
1115,5704,5237070,6212,5237070
1115,5704,5237070,6212,5237070
1115,5704,5238070,6212,5238070
1116,5706,5239070,6212,5239070
1116,5706,5240070,6212,5240070
1116,5706,5240070,6212,5240070
1117,5714,5240880,6212,5240880
1117,5714,5240880,6212,5240880
1117,5714,5240880,6212,5240880
1117,5714,5240880,6212,5240880
1117,5714,5241880,6212,5241880
1117,5714,5242530,6212,5242530
1117,5714,5242800,6212,5242800
1117,5714,5243800,6212,5243800
1117,5714,5244800,6212,5244800
1117,5714,5244800,6212,5244800
1117,5714,5244800,6212,5244800
1117,5714,5245120,6212,5245120
1118,5722,5245770,6212,5245770
1118,5722,5245770,6212,5245770
1118,5722,5246770,6212,5246770
1118,5722,5246770,6212,5246770
1118,5722,5247770,6212,5247770
1118,5722,5248580,6212,5248580
1118,5722,5249390,6212,5249390
1118,5722,5250390,6212,5250390
1118,5722,5251200,6212,5251200
1118,5722,5255200,6212,5255200
