ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5222810,6212,7064540
1213,6212,5222810,6212,7065540
1213,6212,5222810,6212,7066350
1213,6212,5222810,6212,7067160
1213,6212,5222810,6212,7068160
1213,6212,5222810,6212,7068810
1213,6212,5222810,6212,7068810
1213,6212,5222810,6212,7069620
1213,6212,5222810,6212,7070090
1213,6212,5222810,6212,7070560
1213,6212,5222810,6212,7071560
1213,6212,5222810,6212,7072370
1213,6212,5222810,6212,7073370
1213,6212,5222810,6212,7073690
1213,6212,5222810,6212,7074500
1213,6212,5222810,6212,7075310
1213,6212,5222810,6212,7075780
1213,6212,5222810,6212,7075780
1213,6212,5222810,6212,7076250
1213,6212,5222810,6212,7077060
1213,6212,5222810,6212,7077060
1213,6212,5222810,6212,7077280
1213,6212,5222810,6212,7077830
1213,6212,5222810,6212,7078420
1213,6212,5222810,6212,7079230
1213,6212,5222810,6212,7079690
1213,6212,5222810,6212,7080160
1213,6212,5222810,6212,7080480
1213,6212,5222810,6212,7080950
1213,6212,5222810,6212,7080950
1213,6212,5222810,6212,7081420
1213,6212,5222810,6212,7082420
1213,6212,5222810,6212,7083070
1213,6212,5222810,6212,7083070
1213,6212,5222810,6212,7083530
1213,6212,5222810,6212,7084340
1213,6212,5222810,6212,7084340
1213,6212,5222810,6212,7085340
1213,6212,5222810,6212,7085810
1213,6212,5222810,6212,7086460
1213,6212,5222810,6212,7086940
1213,6212,5222810,6212,7087260
1213,6212,5222810,6212,7087260
1213,6212,5222970,6212,7087420
1213,6212,5222970,6212,7088230
1213,6212,5222970,6212,7088230
1213,6212,5222970,6212,7089040
1213,6212,5222970,6212,7089850
1213,6212,5222970,6212,7090500
1213,6212,5222970,6212,7091310
1213,6212,5222970,6212,7091630
1213,6212,5222970,6212,7092100
1213,6212,5222970,6212,7093100
1213,6212,5223970,6212,7094100
1213,6212,5223970,6212,7094420
1213,6212,5223970,6212,7094890
1213,6212,5223970,6212,7094890
1213,6212,5223970,6212,7095110
1213,6212,5224130,6212,7095270
1213,6212,5224130,6212,7095920
1213,6212,5224130,6212,7096390
1213,6212,5224130,6212,7096610
1213,6212,5224130,6212,7097610
1213,6212,5224130,6212,7097610
1213,6212,5224130,6212,7098420
1213,6212,5224130,6212,7099230
1213,6212,5224130,6212,7100040
1213,6212,5224130,6212,7100590
1213,6212,5224130,6212,7100910
1213,6212,5224130,6212,7101370
1213,6212,5224130,6212,7102180
1213,6212,5224130,6212,7102650
1213,6212,5224130,6212,7103460
1213,6212,5224130,6212,7103930
1213,6212,5224130,6212,7104740
1213,6212,5224130,6212,7104740
1213,6212,5224130,6212,7105550
1213,6212,5224130,6212,7106550
1213,6212,5224130,6212,7107010
1213,6212,5224130,6212,7107820
1213,6212,5224130,6212,7108630
1213,6212,5224290,6212,7108790
1213,6212,5224290,6212,7109110
1213,6212,5224290,6212,7109920
1213,6212,5224290,6212,7110390
1213,6212,5224290,6212,7111200
1213,6212,5224290,6212,7111670
1213,6212,5224290,6212,7112140
1213,6212,5224290,6212,7112730
1213,6212,5224290,6212,7113200
1213,6212,5224290,6212,7114200
1213,6212,5224290,6212,7115200
1213,6212,5224290,6212,7115430
1213,6212,5224290,6212,7115430
1213,6212,5224290,6212,7116240
1213,6212,5224290,6212,7117050
1213,6212,5224290,6212,7117370
1213,6212,5224290,6212,7118370
1213,6212,5224290,6212,7119180
1213,6212,5224290,6212,7119180
1213,6212,5224290,6212,7119990
1213,6212,5224290,6212,7119990
1213,6212,5224450,6212,7120150
1213,6212,5224450,6212,7120960
1213,6212,5224450,6212,7121430
1213,6212,5224450,6212,7122240
1213,6212,5224450,6212,7123050
1213,6212,5224450,6212,7123050
1213,6212,5224450,6212,7124050
1213,6212,5224450,6212,7124370
1213,6212,5224450,6212,7124370
1213,6212,5224450,6212,7124690
1213,6212,5224450,6212,7125500
1213,6212,5224450,6212,7125500
1213,6212,5224450,6212,7125500
1213,6212,5224450,6212,7125820
1213,6212,5224450,6212,7126470
1213,6212,5224450,6212,7127280
1213,6212,5224450,6212,7128090
1213,6212,5224450,6212,7128410
1213,6212,5224450,6212,7128410
1213,6212,5224450,6212,7128410
1213,6212,5224450,6212,7129220
1213,6212,5224450,6212,7129690
1213,6212,5224450,6212,7130500
1213,6212,5224450,6212,7130970
1213,6212,5224450,6212,7131290
1213,6212,5224450,6212,7131760
1213,6212,5224450,6212,7131760
1213,6212,5224450,6212,7132230
1213,6212,5224450,6212,7132550
1213,6212,5224450,6212,7132550
1213,6212,5224450,6212,7133360
1213,6212,5224450,6212,7134170
1213,6212,5224450,6212,7134490
1213,6212,5224450,6212,7134950
1213,6212,5224450,6212,7135950
1213,6212,5224450,6212,7136270
1213,6212,5224450,6212,7136270
1213,6212,5224450,6212,7136920
1213,6212,5224450,6212,7137570
1213,6212,5224450,6212,7138380
1213,6212,5224450,6212,7138730
1213,6212,5224450,6212,7139380
1213,6212,5224450,6212,7139840
1213,6212,5224450,6212,7140650
1213,6212,5224450,6212,7141300
1213,6212,5224450,6212,7141850
1213,6212,5224450,6212,7142320
1213,6212,5224450,6212,7143130
1213,6212,5224450,6212,7143600
1213,6212,5224450,6212,7144600
1213,6212,5224450,6212,7145410
1213,6212,5224450,6212,7145880
1213,6212,5224450,6212,7146100
1213,6212,5224450,6212,7146570
1213,6212,5224450,6212,7147040
1213,6212,5224450,6212,7147850
1213,6212,5224450,6212,7147850
1213,6212,5224450,6212,7147850
1213,6212,5224450,6212,7148320
1213,6212,5224450,6212,7148970
1213,6212,5224450,6212,7149290
1213,6212,5224450,6212,7150100
1213,6212,5224450,6212,7150910
1213,6212,5224450,6212,7150910
1213,6212,5224450,6212,7151370
1213,6212,5224450,6212,7151840
1213,6212,5224450,6212,7151840
1213,6212,5224450,6212,7152650
1213,6212,5224450,6212,7152650
1213,6212,5224450,6212,7152970
1213,6212,5224450,6212,7153780
1213,6212,5224450,6212,7154100
1213,6212,5224450,6212,7154570
1213,6212,5224450,6212,7155040
1213,6212,5224450,6212,7155270
1213,6212,5224450,6212,7155740
1213,6212,5224450,6212,7155740
1213,6212,5224450,6212,7156550
1213,6212,5224450,6212,7157020
1213,6212,5224450,6212,7157490
1213,6212,5224450,6212,7158140
1213,6212,5224450,6212,7158790
1213,6212,5224450,6212,7159790
1213,6212,5224450,6212,7160600
1213,6212,5224450,6212,7161410
1213,6212,5224450,6212,7162220
1213,6212,5224450,6212,7162220
1213,6212,5224450,6212,7162540
1213,6212,5224450,6212,7162860
1213,6212,5224450,6212,7163090
1213,6212,5224450,6212,7164090
1213,6212,5224450,6212,7165090
1213,6212,5224450,6212,7165310
1213,6212,5224450,6212,7165630
1213,6212,5224450,6212,7166100
1213,6212,5224450,6212,7166330
1213,6212,5224450,6212,7166330
1213,6212,5224450,6212,7166330
1213,6212,5224450,6212,7166650
1213,6212,5224450,6212,7167120
1213,6212,5224450,6212,7167590
1213,6212,5224450,6212,7167820
1213,6212,5224450,6212,7168630
1213,6212,5224450,6212,7169440
1213,6212,5224450,6212,7169440
1213,6212,5224450,6212,7169910
1213,6212,5224450,6212,7170720
1213,6212,5224450,6212,7171720
1213,6212,5224450,6212,7172530
1213,6212,5224450,6212,7172530
1213,6212,5224450,6212,7172850
1213,6212,5224450,6212,7173070
1213,6212,5224450,6212,7173530
1213,6212,5224450,6212,7173760
1213,6212,5224450,6212,7174230
1213,6212,5224450,6212,7174880
1213,6212,5224450,6212,7175690
1213,6212,5224450,6212,7176160
1213,6212,5224610,6212,7176320
1213,6212,5224610,6212,7177130
1213,6212,5224610,6212,7177590
1213,6212,5224610,6212,7178060
1213,6212,5224610,6212,7178060
1213,6212,5224610,6212,7178530
1213,6212,5224930,6212,7178850
1213,6212,5224930,6212,7178850
1213,6212,5224930,6212,7179660
1213,6212,5224930,6212,7179980
1213,6212,5224930,6212,7180300
1213,6212,5224930,6212,7180530
1213,6212,5224930,6212,7180530
1213,6212,5224930,6212,7181180
1213,6212,5224930,6212,7182180
1213,6212,5224930,6212,7182410
1213,6212,5224930,6212,7182730
1213,6212,5224930,6212,7183200
1213,6212,5224930,6212,7184010
1213,6212,5224930,6212,7184480
1213,6212,5224930,6212,7185290
1213,6212,5224930,6212,7185290
1213,6212,5224930,6212,7186100
1213,6212,5224930,6212,7186750
1213,6212,5224930,6212,7187300
1213,6212,5224930,6212,7188110
1213,6212,5224930,6212,7188580
1213,6212,5224930,6212,7189040
1213,6212,5224930,6212,7189270
1213,6212,5224930,6212,7190080
1213,6212,5224930,6212,7190540
1213,6212,5224930,6212,7191350
1213,6212,5224930,6212,7192160
1213,6212,5224930,6212,7192630
1213,6212,5224930,6212,7193440
1213,6212,5224930,6212,7193760
1213,6212,5224930,6212,7193760
1213,6212,5224930,6212,7194080
1213,6212,5224930,6212,7194400
1213,6212,5224930,6212,7195210
1213,6212,5224930,6212,7195680
1213,6212,5224930,6212,7196150
1213,6212,5224930,6212,7196150
1213,6212,5224930,6212,7196960
1213,6212,5224930,6212,7197430
1213,6212,5224930,6212,7197980
1213,6212,5224930,6212,7197980
1213,6212,5224930,6212,7198790
1213,6212,5224930,6212,7199250
1213,6212,5224930,6212,7200250
1213,6212,5224930,6212,7201060
1213,6212,5224930,6212,7201530
1213,6212,5224930,6212,7202000
1213,6212,5225090,6212,7202160
1213,6212,5225090,6212,7202970
1213,6212,5225090,6212,7203970
1213,6212,5225090,6212,7204430
1213,6212,5225090,6212,7204750
1213,6212,5225090,6212,7204750
1213,6212,5225090,6212,7205560
1213,6212,5225090,6212,7206560
1213,6212,5225090,6212,7206880
1213,6212,5225090,6212,7207350
1213,6212,5225090,6212,7208000
1213,6212,5225090,6212,7208650
1213,6212,5225090,6212,7209110
1213,6212,5225090,6212,7209430
1213,6212,5225090,6212,7210240
1213,6212,5225090,6212,7210240
1213,6212,5225090,6212,7211050
1213,6212,5225090,6212,7211700
1213,6212,5225090,6212,7212170
1213,6212,5225090,6212,7212640
1213,6212,5225090,6212,7213640
1213,6212,5225090,6212,7214450
1213,6212,5225090,6212,7214920
1213,6212,5225090,6212,7215400
1213,6212,5225090,6212,7215400
1213,6212,5225090,6212,7216400
1213,6212,5225090,6212,7216870
1213,6212,5225090,6212,7217680
1213,6212,5225090,6212,7218330
1213,6212,5225090,6212,7219140
1213,6212,5225090,6212,7219620
1213,6212,5225090,6212,7220270
1213,6212,5225090,6212,7220740
1213,6212,5225090,6212,7221550
1213,6212,5225090,6212,7222550
1213,6212,5225090,6212,7223020
1213,6212,5225090,6212,7223830
1213,6212,5225090,6212,7223830
1213,6212,5225090,6212,7224050
1213,6212,5225090,6212,7224860
1213,6212,5225090,6212,7225670
1213,6212,5225090,6212,7225900
1213,6212,5225090,6212,7226370
1213,6212,5225090,6212,7226690
1213,6212,5225090,6212,7227010
1213,6212,5225090,6212,7227480
1213,6212,5225090,6212,7227950
1213,6212,5225090,6212,7228760
1213,6212,5225090,6212,7229080
1213,6212,5225090,6212,7229540
1213,6212,5225090,6212,7230350
1213,6212,5225090,6212,7230810
1213,6212,5225090,6212,7231810
1213,6212,5225090,6212,7232620
1213,6212,5225090,6212,7233080
1213,6212,5225090,6212,7233730
1213,6212,5225090,6212,7234540
1213,6212,5225090,6212,7235350
1213,6212,5225090,6212,7235810
1213,6212,5225090,6212,7236460
1213,6212,5225090,6212,7237270
1213,6212,5225410,6212,7237590
1213,6212,5225410,6212,7238060
1213,6212,5225410,6212,7238870
1213,6212,5225410,6212,7239340
1213,6212,5225410,6212,7240150
1213,6212,5225410,6212,7240620
1213,6212,5225410,6212,7241090
1213,6212,5225410,6212,7241410
1213,6212,5225570,6212,7241570
1213,6212,5225570,6212,7242570
1213,6212,5225570,6212,7243380
1213,6212,5225570,6212,7243610
1213,6212,5225570,6212,7244080
1213,6212,5225570,6212,7244890
1213,6212,5225570,6212,7244890
1213,6212,5225570,6212,7245120
1213,6212,5225570,6212,7245440
1213,6212,5225570,6212,7245910
1213,6212,5225570,6212,7246720
1213,6212,5225570,6212,7247530
1213,6212,5225570,6212,7247760
1213,6212,5225570,6212,7248410
1213,6212,5225570,6212,7249220
1213,6212,5225570,6212,7250030
1213,6212,5225570,6212,7251030
1213,6212,5225570,6212,7251500
1213,6212,5225570,6212,7252310
1213,6212,5225570,6212,7252780
1213,6212,5225570,6212,7253100
1213,6212,5225570,6212,7253570
1213,6212,5225570,6212,7253570
1213,6212,5225570,6212,7254570
1213,6212,5225570,6212,7254800
1213,6212,5225570,6212,7255270
1213,6212,5225570,6212,7255270
1213,6212,5225570,6212,7255500
1213,6212,5225570,6212,7256310
1213,6212,5225570,6212,7257120
1213,6212,5225570,6212,7257930
1213,6212,5225570,6212,7258740
1213,6212,5225570,6212,7259210
1213,6212,5225570,6212,7260020
1213,6212,5225570,6212,7260830
1213,6212,5225570,6212,7261060
1213,6212,5225570,6212,7261060
1213,6212,5225570,6212,7261530
1213,6212,5225570,6212,7262000
1213,6212,5225570,6212,7262460
1213,6212,5225570,6212,7263270
1213,6212,5225570,6212,7263740
1213,6212,5225570,6212,7264550
1213,6212,5225570,6212,7265010
1213,6212,5225570,6212,7265660
1213,6212,5225570,6212,7266660
1213,6212,5225730,6212,7266820
1213,6212,5225730,6212,7267140
1213,6212,5225730,6212,7267950
1213,6212,5225730,6212,7268760
1213,6212,5225730,6212,7269760
1213,6212,5225730,6212,7270760
1213,6212,5225730,6212,7270760
1213,6212,5225730,6212,7270990
1213,6212,5225730,6212,7271310
1213,6212,5225730,6212,7272310
1213,6212,5225730,6212,7272530
1213,6212,5225730,6212,7273340
1213,6212,5225730,6212,7274340
1213,6212,5225730,6212,7275150
1213,6212,5225730,6212,7276150
1213,6212,5225730,6212,7276620
1213,6212,5225730,6212,7276940
1213,6212,5225730,6212,7277410
1213,6212,5225730,6212,7278220
1213,6212,5225730,6212,7278690
1213,6212,5225730,6212,7279150
1213,6212,5225730,6212,7279370
1213,6212,5225730,6212,7279690
1213,6212,5225730,6212,7279690
1213,6212,5225730,6212,7280690
1213,6212,5225730,6212,7281500
1213,6212,5225730,6212,7282310
1213,6212,5225730,6212,7283120
1213,6212,5225730,6212,7283930
1213,6212,5225730,6212,7284400
1213,6212,5225730,6212,7285210
1213,6212,5225730,6212,7285530
1213,6212,5225730,6212,7285850
1213,6212,5225730,6212,7286170
1213,6212,5225730,6212,7286630
1213,6212,5225730,6212,7286630
1213,6212,5225730,6212,7287440
1213,6212,5225730,6212,7287810
1213,6212,5225730,6212,7288810
1213,6212,5225730,6212,7289460
1213,6212,5225730,6212,7289460
1213,6212,5225730,6212,7290270
1213,6212,5225730,6212,7291080
1213,6212,5225730,6212,7291310
1213,6212,5225730,6212,7292120
1213,6212,5225730,6212,7292930
1213,6212,5225730,6212,7293150
1213,6212,5225730,6212,7293960
1213,6212,5225730,6212,7294430
1213,6212,5225730,6212,7294900
1213,6212,5225730,6212,7295220
1213,6212,5225730,6212,7295540
1213,6212,5225730,6212,7295540
1213,6212,5225730,6212,7296000
1213,6212,5225730,6212,7296810
1213,6212,5225730,6212,7297130
1213,6212,5225730,6212,7297680
1213,6212,5225730,6212,7297910
1213,6212,5225730,6212,7298910
1213,6212,5225730,6212,7298910
1213,6212,5225730,6212,7299720
1213,6212,5225730,6212,7300190
1213,6212,5225730,6212,7301000
1213,6212,5225730,6212,7301470
1213,6212,5225730,6212,7302280
1213,6212,5225730,6212,7303090
1213,6212,5225730,6212,7304090
1213,6212,5225730,6212,7304740
1213,6212,5225730,6212,7305550
1213,6212,5225730,6212,7305550
1213,6212,5225730,6212,7305550
1213,6212,5225730,6212,7306020
1213,6212,5225730,6212,7306490
1213,6212,5225730,6212,7307300
1213,6212,5225890,6212,7307460
1213,6212,5225890,6212,7307460
1213,6212,5225890,6212,7308270
1213,6212,5225890,6212,7309080
1213,6212,5225890,6212,7309080
1213,6212,5225890,6212,7309550
1213,6212,5225890,6212,7309780
1213,6212,5225890,6212,7310240
1213,6212,5225890,6212,7310560
1213,6212,5225890,6212,7311030
1213,6212,5225890,6212,7311840
1213,6212,5225890,6212,7312310
1213,6212,5225890,6212,7313310
1213,6212,5225890,6212,7314120
1213,6212,5225890,6212,7315120
1213,6212,5225890,6212,7315930
1213,6212,5225890,6212,7316400
1213,6212,5225890,6212,7317400
1213,6212,5225890,6212,7318050
1213,6212,5225890,6212,7318700
1213,6212,5225890,6212,7319700
1213,6212,5225890,6212,7320510
1213,6212,5225890,6212,7320980
1213,6212,5225890,6212,7320980
1213,6212,5225890,6212,7320980
1213,6212,5225890,6212,7321790
1213,6212,5225890,6212,7321790
1213,6212,5225890,6212,7322600
1213,6212,5225890,6212,7323410
1213,6212,5225890,6212,7323410
1213,6212,5225890,6212,7324060
1213,6212,5225890,6212,7324530
1213,6212,5225890,6212,7325000
1213,6212,5225890,6212,7325810
1213,6212,5225890,6212,7326360
1213,6212,5225890,6212,7327360
1213,6212,5225890,6212,7327680
1213,6212,5225890,6212,7328680
1213,6212,5225890,6212,7329000
1213,6212,5225890,6212,7329470
1213,6212,5225890,6212,7329470
1213,6212,5225890,6212,7330280
1213,6212,5225890,6212,7331090
1213,6212,5225890,6212,7331560
1213,6212,5225890,6212,7332370
1213,6212,5225890,6212,7332370
1213,6212,5225890,6212,7333370
1213,6212,5225890,6212,7333590
1213,6212,5225890,6212,7334060
1213,6212,5225890,6212,7334380
1213,6212,5225890,6212,7335190
1213,6212,5225890,6212,7335660
1213,6212,5225890,6212,7336470
1213,6212,5225890,6212,7337280
1213,6212,5225890,6212,7338280
1213,6212,5225890,6212,7339280
1213,6212,5225890,6212,7339750
1213,6212,5225890,6212,7340750
1213,6212,5225890,6212,7341220
1213,6212,5225890,6212,7341810
1213,6212,5225890,6212,7342040
1213,6212,5225890,6212,7342850
1213,6212,5225890,6212,7343500
1213,6212,5225890,6212,7344310
1213,6212,5225890,6212,7345120
1213,6212,5226050,6212,7345280
1213,6212,5226050,6212,7345870
1213,6212,5226050,6212,7346870
1213,6212,5226050,6212,7347100
1213,6212,5226050,6212,7348100
1213,6212,5226050,6212,7348330
1213,6212,5226050,6212,7348330
1213,6212,5226050,6212,7348800
1213,6212,5226050,6212,7349800
1213,6212,5226050,6212,7350800
1213,6212,5226160,6212,7350910
1213,6212,5226160,6212,7351230
1213,6212,5226160,6212,7351820
1213,6212,5226160,6212,7352630
1213,6212,5226160,6212,7353100
1213,6212,5226160,6212,7353570
1213,6212,5226160,6212,7353570
1213,6212,5226160,6212,7353890
1213,6212,5226160,6212,7354700
1213,6212,5226160,6212,7355160
1213,6212,5226160,6212,7356160
1213,6212,5226160,6212,7356620
1213,6212,5226160,6212,7356940
1213,6212,5226160,6212,7357410
1213,6212,5226160,6212,7357730
1213,6212,5226160,6212,7358200
1213,6212,5226210,6212,7358250
1213,6212,5226210,6212,7359060
1213,6212,5226210,6212,7359060
1213,6212,5226210,6212,7359380
1213,6212,5226210,6212,7359970
1213,6212,5226210,6212,7360520
1213,6212,5226210,6212,7361170
1213,6212,5226210,6212,7362170
1213,6212,5226210,6212,7362980
1213,6212,5226210,6212,7363980
1213,6212,5226210,6212,7364300
1213,6212,5226210,6212,7364620
1213,6212,5226210,6212,7365430
1213,6212,5226210,6212,7365890
1213,6212,5226210,6212,7366540
1213,6212,5226210,6212,7367000
1213,6212,5226210,6212,7367810
1213,6212,5226210,6212,7368620
1213,6212,5226210,6212,7369620
1213,6212,5226210,6212,7369940
1213,6212,5226210,6212,7370750
1213,6212,5226210,6212,7371400
1213,6212,5226210,6212,7372210
1213,6212,5226210,6212,7372210
1213,6212,5226210,6212,7373210
1213,6212,5226210,6212,7373530
1213,6212,5226210,6212,7374000
1213,6212,5226210,6212,7374810
1213,6212,5226210,6212,7375280
1213,6212,5226370,6212,7375440
1213,6212,5226370,6212,7375440
1213,6212,5226370,6212,7375760
1213,6212,5226370,6212,7376230
1213,6212,5226370,6212,7376230
1213,6212,5226370,6212,7377040
1213,6212,5226370,6212,7377360
1213,6212,5226370,6212,7378170
1213,6212,5226370,6212,7378720
1213,6212,5226370,6212,7379040
1213,6212,5226370,6212,7379850
1213,6212,5226370,6212,7380660
1213,6212,5226370,6212,7380660
1213,6212,5226370,6212,7381130
1213,6212,5226370,6212,7381450
1213,6212,5226370,6212,7381680
1213,6212,5226530,6212,7381840
1213,6212,5226530,6212,7381840
1213,6212,5226530,6212,7381840
1213,6212,5226530,6212,7382490
1213,6212,5226530,6212,7382490
1213,6212,5226530,6212,7383300
1213,6212,5226530,6212,7384110
1213,6212,5226530,6212,7384580
1213,6212,5226530,6212,7385050
1213,6212,5226530,6212,7385320
1213,6212,5226530,6212,7385970
1213,6212,5226530,6212,7386780
1213,6212,5226530,6212,7387590
1213,6212,5226530,6212,7388060
1213,6212,5226530,6212,7388870
1213,6212,5226530,6212,7389100
1213,6212,5226530,6212,7389570
1213,6212,5226530,6212,7389570
1213,6212,5226530,6212,7390120
1213,6212,5226530,6212,7390350
1213,6212,5226530,6212,7391160
1213,6212,5226530,6212,7391970
1213,6212,5226530,6212,7392780
1213,6212,5226530,6212,7393330
1213,6212,5226530,6212,7393650
1213,6212,5226530,6212,7394120
1213,6212,5226530,6212,7394590
1213,6212,5226530,6212,7395050
1213,6212,5226530,6212,7395860
1213,6212,5226530,6212,7396330
1213,6212,5226530,6212,7396330
1213,6212,5226530,6212,7396650
1213,6212,5226530,6212,7396970
1213,6212,5226530,6212,7397780
1213,6212,5226530,6212,7398430
1213,6212,5226530,6212,7398750
1213,6212,5226530,6212,7398750
1213,6212,5226530,6212,7398750
1213,6212,5226530,6212,7399560
1213,6212,5226530,6212,7400370
1213,6212,5226530,6212,7400690
1213,6212,5226530,6212,7400690
1213,6212,5226530,6212,7401500
1213,6212,5226530,6212,7402500
1213,6212,5226530,6212,7403310
1213,6212,5226530,6212,7403780
1213,6212,5226690,6212,7403940
1213,6212,5226690,6212,7404940
1213,6212,5226690,6212,7405410
1213,6212,5226690,6212,7406220
1213,6212,5226690,6212,7406680
1213,6212,5226690,6212,7407140
1213,6212,5226690,6212,7407950
1213,6212,5226690,6212,7408270
1213,6212,5226690,6212,7409080
1213,6212,5226690,6212,7410080
1213,6212,5226690,6212,7410400
1213,6212,5226690,6212,7410720
1213,6212,5226690,6212,7411530
1213,6212,5226690,6212,7412530
1213,6212,5226690,6212,7413180
1213,6212,5226690,6212,7413990
1213,6212,5226690,6212,7414800
1213,6212,5226690,6212,7415260
1213,6212,5226690,6212,7415580
1213,6212,5226690,6212,7415900
1213,6212,5226690,6212,7416370
1213,6212,5226690,6212,7416690
1213,6212,5226690,6212,7417010
1213,6212,5226690,6212,7417480
1213,6212,5226690,6212,7418480
1213,6212,5226690,6212,7419290
1213,6212,5226690,6212,7419760
1213,6212,5226690,6212,7419760
1213,6212,5226690,6212,7419760
1213,6212,5226690,6212,7420350
1213,6212,5226690,6212,7420670
1213,6212,5226690,6212,7420670
1213,6212,5226690,6212,7421480
1213,6212,5226690,6212,7421950
1213,6212,5226690,6212,7422420
1213,6212,5226690,6212,7422740
1213,6212,5226690,6212,7423210
1213,6212,5226690,6212,7424020
1213,6212,5226690,6212,7424570
1213,6212,5226690,6212,7425380
1213,6212,5226690,6212,7425850
1213,6212,5226690,6212,7426660
1213,6212,5226690,6212,7426660
1213,6212,5226690,6212,7426660
1213,6212,5226850,6212,7426820
1213,6212,5226850,6212,7427820
1213,6212,5226850,6212,7427820
1213,6212,5226850,6212,7428290
1213,6212,5226850,6212,7428760
1213,6212,5226850,6212,7429230
1213,6212,5226850,6212,7429550
1213,6212,5226850,6212,7430360
1213,6212,5226850,6212,7430950
1213,6212,5226850,6212,7431180
1213,6212,5226850,6212,7431830
1213,6212,5226850,6212,7432480
1213,6212,5226850,6212,7432800
1213,6212,5226850,6212,7433610
1213,6212,5226850,6212,7434420
1213,6212,5226850,6212,7434740
1213,6212,5226850,6212,7434740
1213,6212,5226960,6212,7434850
1213,6212,5226960,6212,7435500
1213,6212,5226960,6212,7435500
1213,6212,5226960,6212,7435720
1213,6212,5226960,6212,7435950
1213,6212,5226960,6212,7436950
1213,6212,5226960,6212,7437760
1213,6212,5226960,6212,7437990
1213,6212,5226960,6212,7437990
1213,6212,5226960,6212,7438800
1213,6212,5226960,6212,7439800
1213,6212,5226960,6212,7439800
1213,6212,5226960,6212,7440800
1213,6212,5226960,6212,7441610
1213,6212,5226960,6212,7442420
1213,6212,5226960,6212,7442420
1213,6212,5226960,6212,7442970
1213,6212,5226960,6212,7443440
1213,6212,5226960,6212,7444250
1213,6212,5226960,6212,7444710
1213,6212,5226960,6212,7445360
1213,6212,5226960,6212,7446170
1213,6212,5226960,6212,7447170
1213,6212,5226960,6212,7447640
1213,6212,5226960,6212,7448450
1213,6212,5226960,6212,7449100
1213,6212,5226960,6212,7449910
1213,6212,5226960,6212,7450560
1213,6212,5226960,6212,7451030
1213,6212,5226960,6212,7451620
1213,6212,5226960,6212,7451990
1213,6212,5226960,6212,7452800
1213,6212,5227280,6212,7453120
1213,6212,5227280,6212,7453440
1213,6212,5227280,6212,7453440
1213,6212,5227280,6212,7454250
1213,6212,5227280,6212,7454720
1213,6212,5227280,6212,7455190
1213,6212,5227280,6212,7455660
1213,6212,5227280,6212,7456470
1213,6212,5227280,6212,7457280
1213,6212,5227280,6212,7457750
1213,6212,5227280,6212,7458560
1213,6212,5227280,6212,7458880
1213,6212,5227280,6212,7459200
1213,6212,5227280,6212,7459670
1213,6212,5227280,6212,7459990
1213,6212,5227280,6212,7460640
1213,6212,5227280,6212,7460640
1213,6212,5227280,6212,7461450
1213,6212,5227280,6212,7462260
1213,6212,5227280,6212,7463260
1213,6212,5227280,6212,7463810
1213,6212,5227280,6212,7464620
1213,6212,5227280,6212,7464620
1213,6212,5227280,6212,7465090
1213,6212,5227280,6212,7465740
1213,6212,5227280,6212,7466390
1213,6212,5227280,6212,7467200
1213,6212,5227280,6212,7468200
1213,6212,5227280,6212,7468520
1213,6212,5227280,6212,7469170
1213,6212,5227440,6212,7469330
1213,6212,5227440,6212,7470330
1213,6212,5227440,6212,7470330
1213,6212,5227440,6212,7470800
1213,6212,5227440,6212,7471610
1213,6212,5227440,6212,7472260
1213,6212,5227440,6212,7472260
1213,6212,5227440,6212,7473070
1213,6212,5227440,6212,7473390
1213,6212,5227440,6212,7473860
1213,6212,5227440,6212,7474860
1213,6212,5227440,6212,7475860
1213,6212,5227440,6212,7477860
1213,6212,5227440,6212,7477860
1213,6212,5227440,6212,7478670
1213,6212,5227440,6212,7479320
1213,6212,5227440,6212,7479320
1213,6212,5227440,6212,7479550
1213,6212,5227440,6212,7480360
1213,6212,5227440,6212,7481170
1213,6212,5227440,6212,7481820
1213,6212,5227440,6212,7482820
1213,6212,5227440,6212,7483050
1213,6212,5227440,6212,7483520
1213,6212,5227440,6212,7483990
1213,6212,5227440,6212,7484220
1213,6212,5227440,6212,7484690
1213,6212,5227440,6212,7485160
1213,6212,5227440,6212,7485630
1213,6212,5227440,6212,7485860
1213,6212,5227440,6212,7486510
