ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_01d8-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
892446.42,22.78,2.4,162756.46,4.15
892153.44,22.77,2.4,162471.55,4.15
892153.44,22.77,2.4,162471.55,4.15
892272.91,22.78,2.4,162468.61,4.15
892271.44,22.78,2.41,162551.06,4.15
891986.18,22.78,2.4,162551.18,4.15
891779.16,22.78,2.4,162500.51,4.15
891572.14,22.78,2.4,162476.05,4.15
891365.12,22.78,2.41,162995.91,4.17
891158.11,22.78,2.41,162833.03,4.16
890882.67,22.77,2.4,162938.05,4.17
890672.14,22.78,2.4,162943.88,4.17
890672.14,22.78,2.4,162943.88,4.17
890465.12,22.78,2.4,162899.0,4.17
890465.12,22.78,2.4,162899.0,4.17
890258.11,22.78,2.4,162848.42,4.17
890051.09,22.78,2.4,163399.55,4.18
890032.07,22.78,2.41,163021.29,4.17
889828.56,22.78,2.41,163021.68,4.17
889625.05,22.78,2.41,163018.36,4.17
889625.05,22.78,2.41,163018.36,4.17
889521.54,22.78,2.41,162851.72,4.17
889481.47,22.79,2.41,161922.27,4.15
889277.96,22.79,2.41,161923.48,4.15
889074.46,22.79,2.41,161923.35,4.15
888870.95,22.79,2.41,161920.35,4.15
888851.93,22.79,2.42,161347.58,4.14
888851.93,22.79,2.42,161347.58,4.14
888648.42,22.79,2.42,161345.55,4.14
888870.18,22.8,2.43,160964.48,4.13
888666.67,22.8,2.43,160965.67,4.13
888463.16,22.8,2.43,160964.23,4.13
888447.65,22.81,2.43,161029.94,4.13
888446.18,22.81,2.44,161007.93,4.13
888239.16,22.81,2.44,160984.86,4.13
888035.65,22.81,2.44,160985.44,4.14
887828.63,22.81,2.44,161370.69,4.15
887625.12,22.81,2.44,161371.59,4.15
887418.11,22.81,2.44,161370.79,4.15
887399.09,22.82,2.44,161449.72,4.15
887399.09,22.82,2.44,161449.72,4.15
887195.58,22.82,2.44,161448.22,4.15
886992.07,22.82,2.45,161510.89,4.16
886976.56,22.82,2.45,161510.89,4.16
886773.05,22.82,2.45,161559.66,4.16
886520.6,22.82,2.45,162775.69,4.19
886520.6,22.82,2.45,162860.0,4.19
886317.09,22.82,2.45,162858.56,4.19
886550.6,22.83,2.46,162858.76,4.19
886347.09,22.83,2.46,162871.01,4.2
886486.84,22.84,2.46,161860.92,4.17
886486.84,22.84,2.46,161860.92,4.17
886373.09,22.84,2.47,162455.49,4.19
886371.61,22.84,2.47,162527.76,4.19
886371.61,22.84,2.47,162527.76,4.19
886161.09,22.84,2.47,162428.72,4.19
885801.61,22.84,2.46,162432.54,4.19
885693.61,22.84,2.46,162324.54,4.19
885886.0,22.84,2.47,160812.6,4.15
885678.98,22.84,2.47,160766.96,4.15
885471.96,22.85,2.47,161076.09,4.16
885471.96,22.85,2.47,161076.09,4.16
885264.95,22.85,2.47,160963.66,4.15
885380.91,22.85,2.48,161311.52,4.16
885379.44,22.86,2.48,161382.06,4.17
885172.42,22.86,2.48,161335.32,4.17
884965.4,22.86,2.48,161554.08,4.17
884758.39,22.86,2.49,161394.9,4.17
884551.37,22.86,2.49,161496.33,4.17
884344.35,22.86,2.49,161918.65,4.19
884574.35,22.87,2.5,161768.06,4.18
884693.82,22.88,2.5,161766.69,4.18
883834.18,22.88,2.5,161777.55,4.19
883834.18,22.88,2.5,161790.54,4.19
883631.19,22.87,2.5,161714.01,4.19
883327.86,22.87,2.5,161588.73,4.18
883124.35,22.87,2.5,161588.15,4.18
882913.82,22.87,2.5,161555.02,4.18
882755.82,22.87,2.49,161397.02,4.18
882754.35,22.87,2.5,161380.73,4.18
882547.33,22.87,2.5,161437.33,4.18
882547.33,22.87,2.5,161437.33,4.18
882528.32,22.88,2.5,161379.74,4.18
882321.3,22.88,2.5,161351.0,4.18
882321.3,22.88,2.5,161351.0,4.18
882114.28,22.88,2.5,161718.9,4.19
881910.77,22.88,2.51,161717.41,4.2
882145.51,22.89,2.51,162097.79,4.21
881942.0,22.89,2.51,162170.49,4.21
881576.74,22.88,2.51,161810.03,4.2
881373.23,22.88,2.51,161807.88,4.2
881373.23,22.88,2.51,161794.22,4.2
881169.72,22.88,2.51,161794.28,4.2
881168.25,22.89,2.51,161766.68,4.2
881168.25,22.89,2.51,161754.03,4.2
880961.23,22.89,2.51,161737.6,4.2
880754.21,22.89,2.52,161726.65,4.2
880547.19,22.89,2.52,161996.23,4.21
880340.18,22.89,2.52,161880.3,4.21
880136.67,22.89,2.52,161880.32,4.21
880136.67,22.89,2.52,161908.1,4.21
879933.16,22.89,2.52,161906.28,4.21
879933.16,22.89,2.52,161883.16,4.21
879933.16,22.89,2.52,161909.16,4.21
879931.68,22.89,2.52,161877.44,4.21
880161.68,22.9,2.53,161854.3,4.21
880142.67,22.91,2.54,161846.92,4.21
879935.65,22.91,2.54,162805.89,4.24
879732.67,22.9,2.53,162755.76,4.24
879436.35,22.9,2.53,162555.99,4.23
879436.35,22.9,2.53,162543.78,4.23
879676.88,22.91,2.54,162548.41,4.23
879389.16,22.91,2.54,162386.21,4.23
879185.65,22.91,2.54,162385.11,4.23
879170.14,22.91,2.54,162431.76,4.23
878966.63,22.91,2.54,162430.23,4.23
878763.12,22.91,2.54,162481.4,4.24
878559.61,22.91,2.54,162481.78,4.24
878356.11,22.92,2.54,162545.95,4.24
878356.11,22.92,2.54,162542.8,4.24
878071.75,22.91,2.54,162244.53,4.23
877694.74,22.9,2.53,162232.98,4.23
877928.25,22.91,2.54,162234.56,4.23
877724.74,22.91,2.54,162305.53,4.24
877724.74,22.91,2.54,162305.53,4.24
877521.23,22.91,2.54,162306.74,4.24
877161.75,22.91,2.53,162290.25,4.24
877161.75,22.91,2.53,162290.25,4.24
877277.72,22.91,2.54,162246.35,4.24
877070.7,22.91,2.54,163225.3,4.26
876867.19,22.91,2.54,163229.74,4.27
876663.68,22.92,2.54,163228.3,4.27
876460.18,22.92,2.54,163226.81,4.27
876256.67,22.92,2.54,163268.33,4.27
876053.16,22.92,2.54,163266.9,4.27
876053.16,22.92,2.54,163266.9,4.27
875849.65,22.92,2.55,163265.4,4.27
875849.65,22.92,2.55,163265.4,4.27
875844.67,22.92,2.55,163243.64,4.27
875825.65,22.93,2.55,163230.27,4.27
875618.63,22.93,2.56,163884.18,4.29
875411.61,22.93,2.56,163752.21,4.29
875645.12,22.94,2.56,163800.45,4.29
875525.82,22.94,2.56,163291.27,4.28
875322.32,22.94,2.56,163289.44,4.28
875320.84,22.94,2.57,163261.57,4.28
875320.84,22.94,2.57,163261.57,4.28
875710.11,22.95,2.58,163434.81,4.28
875503.09,22.95,2.58,163409.71,4.28
875299.58,22.95,2.58,163408.6,4.29
875092.56,22.95,2.58,163634.91,4.29
874885.54,22.95,2.58,163416.53,4.29
874678.53,22.96,2.58,163583.23,4.29
874475.02,22.96,2.58,163581.8,4.29
874271.51,22.96,2.58,163581.23,4.3
874271.51,22.96,2.58,163581.23,4.3
874068.0,22.96,2.58,163623.51,4.3
874068.0,22.96,2.58,163623.51,4.3
873708.53,22.95,2.58,163626.05,4.3
873501.51,22.95,2.58,163589.51,4.3
873501.51,22.95,2.58,163589.51,4.3
873501.51,22.95,2.58,163589.51,4.3
873021.72,22.94,2.57,163417.5,4.29
872814.7,22.94,2.57,163730.41,4.3
873048.21,22.95,2.58,163729.3,4.3
872844.7,22.95,2.58,163727.48,4.31
872641.19,22.95,2.58,163687.6,4.31
872411.96,22.95,2.58,163781.54,4.31
872801.19,22.96,2.59,163547.5,4.3
872359.09,22.96,2.58,163129.45,4.29
872155.58,22.96,2.58,163129.84,4.29
872155.58,22.96,2.58,163129.84,4.29
871952.07,22.96,2.58,163130.22,4.29
871748.56,22.96,2.59,163137.89,4.3
871733.05,22.96,2.59,163129.89,4.3
871529.54,22.96,2.59,163126.57,4.3
871326.04,22.96,2.59,163093.38,4.3
871122.53,22.96,2.59,163090.07,4.3
870919.02,22.96,2.59,163079.46,4.3
871113.23,22.97,2.6,163375.14,4.31
870906.21,22.97,2.6,163105.8,4.3
870702.7,22.97,2.6,163104.12,4.3
870936.21,22.98,2.61,163102.87,4.3
870936.21,22.98,2.61,163102.87,4.3
870732.7,22.98,2.61,163190.67,4.31
870529.19,22.98,2.61,163188.79,4.31
870529.19,22.98,2.61,163188.79,4.31
870330.07,22.98,2.61,162892.6,4.3
870126.56,22.98,2.61,162892.09,4.3
870126.56,22.98,2.61,162892.09,4.3
870126.56,22.98,2.61,162892.09,4.3
870121.58,22.99,2.61,162899.27,4.3
869914.56,22.99,2.61,163173.5,4.31
869707.54,22.99,2.62,163093.37,4.31
869823.51,22.99,2.62,163580.45,4.32
869530.53,22.99,2.62,163235.55,4.32
869530.53,22.99,2.62,163235.55,4.32
869650.0,23.0,2.62,163278.13,4.32
869645.02,23.0,2.63,163284.76,4.32
869645.02,23.0,2.63,163284.76,4.32
869438.0,23.0,2.63,163458.36,4.32
869438.0,23.0,2.63,163458.36,4.32
869280.0,23.0,2.63,163297.75,4.32
869076.49,23.0,2.63,163305.43,4.32
869076.49,23.0,2.63,163305.43,4.32
868815.33,22.99,2.62,163335.52,4.32
868815.33,22.99,2.62,163331.85,4.32
868796.32,23.0,2.63,163470.75,4.33
868796.32,23.0,2.63,163451.02,4.33
868640.53,23.0,2.62,163292.7,4.32
868433.51,23.0,2.62,163340.02,4.33
868663.51,23.01,2.63,163288.47,4.32
868276.49,23.0,2.63,163236.9,4.32
868069.47,23.0,2.63,164175.98,4.35
867776.49,22.99,2.62,164147.17,4.35
867572.98,22.99,2.62,164146.48,4.35
867895.65,23.0,2.63,163645.0,4.34
867895.65,23.0,2.63,163645.0,4.34
867692.14,23.0,2.63,163634.4,4.34
867481.61,23.01,2.63,163626.58,4.34
867278.11,23.01,2.63,163598.31,4.34
867273.12,23.01,2.64,163598.16,4.34
867066.11,23.01,2.64,163823.38,4.35
866859.09,23.01,2.64,163655.0,4.34
866840.07,23.02,2.64,163958.16,4.35
866840.07,23.02,2.64,163958.16,4.35
866824.56,23.02,2.65,164012.69,4.36
866621.05,23.02,2.65,164010.87,4.36
866788.88,23.03,2.66,164558.93,4.37
866585.37,23.03,2.66,164557.82,4.37
866381.86,23.03,2.66,164602.85,4.38
866181.61,23.03,2.65,164347.49,4.37
865978.11,23.03,2.66,164355.16,4.37
865978.11,23.03,2.66,164355.16,4.37
865978.11,23.03,2.66,164355.16,4.37
865962.6,23.03,2.66,164331.04,4.37
865759.09,23.03,2.66,164320.43,4.37
865448.88,23.03,2.66,164229.6,4.37
865682.39,23.04,2.67,164228.48,4.37
865312.39,23.03,2.66,163858.48,4.36
865307.4,23.04,2.66,163853.39,4.36
865307.4,23.04,2.66,163853.39,4.36
865100.39,23.04,2.66,163837.1,4.36
865081.37,23.04,2.67,164584.13,4.38
864874.35,23.04,2.67,164506.82,4.38
864858.84,23.05,2.67,164565.5,4.39
864655.33,23.05,2.67,164565.67,4.39
864653.86,23.05,2.68,164553.1,4.39
864424.63,23.05,2.67,164596.02,4.39
864217.61,23.05,2.68,164584.56,4.39
864540.28,23.06,2.69,165007.17,4.4
864333.26,23.06,2.69,164610.1,4.39
864333.26,23.06,2.69,164633.09,4.39
864333.26,23.06,2.69,164658.76,4.39
888096.81,23.69,2.94,235114.89,6.27
888051.89,23.7,2.94,235061.72,6.27
887761.93,23.69,2.93,234654.56,6.26
887547.89,23.69,2.94,234592.1,6.26
887333.86,23.69,2.94,234518.17,6.26
887528.14,23.7,2.94,234474.77,6.26
887528.14,23.7,2.94,235059.11,6.28
887314.11,23.7,2.95,236223.24,6.31
887314.11,23.7,2.95,236223.24,6.31
887100.07,23.7,2.95,236161.74,6.31
886886.04,23.7,2.95,236138.28,6.31
886520.18,23.7,2.94,236119.96,6.31
886313.16,23.7,2.94,235390.24,6.29
886507.44,23.71,2.95,236556.24,6.33
886300.42,23.71,2.95,235835.07,6.31
886410.6,23.71,2.96,237257.27,6.35
886055.26,23.71,2.95,237641.96,6.36
885771.58,23.7,2.94,237160.68,6.35
885557.54,23.7,2.95,237062.94,6.35
885343.51,23.7,2.95,237014.95,6.35
885190.18,23.7,2.94,236857.76,6.34
884976.14,23.7,2.94,237771.54,6.37
884762.11,23.7,2.94,237683.57,6.37
884548.07,23.7,2.94,237625.12,6.37
884503.16,23.71,2.95,237759.73,6.37
884702.46,23.71,2.96,237957.36,6.38
884488.42,23.72,2.96,237837.67,6.38
884275.61,23.72,2.96,237587.48,6.37
884275.61,23.72,2.96,237587.48,6.37
884058.07,23.72,2.96,237621.48,6.37
883854.56,23.72,2.96,239380.6,6.42
884048.84,23.73,2.97,239617.56,6.43
884003.93,23.73,2.97,239572.31,6.43
883638.07,23.72,2.97,239496.7,6.43
883593.16,23.73,2.97,239465.23,6.43
883593.16,23.73,2.97,239465.23,6.43
883379.12,23.73,2.97,239439.19,6.43
883489.3,23.73,2.98,239385.66,6.43
883444.39,23.74,2.98,239359.51,6.43
883230.35,23.74,2.98,239322.62,6.43
883185.44,23.74,2.99,239704.54,6.44
882971.4,23.74,2.99,239784.45,6.45
882679.82,23.74,2.98,239492.87,6.44
882476.32,23.74,2.98,241061.61,6.48
882476.32,23.74,2.98,241061.61,6.48
882276.32,23.74,2.98,240980.19,6.48
882062.28,23.74,2.99,241773.78,6.51
882017.37,23.74,2.99,242063.79,6.52
881730.18,23.74,2.98,241777.33,6.51
881516.14,23.74,2.98,241692.05,6.51
881471.23,23.74,2.99,241991.45,6.52
881665.51,23.75,3.0,241975.07,6.52
881299.65,23.74,2.99,241927.15,6.52
881493.93,23.75,3.0,241904.83,6.52
881493.93,23.75,3.0,241903.09,6.52
881279.89,23.75,3.0,241865.63,6.52
880914.04,23.75,2.99,242009.06,6.52
880700.0,23.75,2.99,241956.6,6.52
880894.28,23.76,3.0,241871.18,6.52
880690.77,23.76,3.0,243531.35,6.57
880324.91,23.75,3.0,243482.97,6.57
880324.91,23.75,3.0,243482.97,6.57
880541.75,23.76,3.01,243867.73,6.58
880334.74,23.76,3.01,243090.02,6.56
880127.72,23.76,3.01,243860.53,6.58
879913.68,23.76,3.01,243841.66,6.58
879699.65,23.76,3.01,243753.02,6.58
879412.81,23.76,3.0,243469.15,6.58
879209.3,23.76,3.0,245053.45,6.62
879209.3,23.76,3.0,245053.45,6.62
879446.7,23.77,3.01,243803.91,6.59
879556.88,23.77,3.02,243742.26,6.59
879342.84,23.77,3.02,243694.83,6.59
879297.93,23.78,3.03,243669.63,6.59
879253.02,23.78,3.03,244465.12,6.61
879253.02,23.78,3.03,244465.12,6.61
879038.98,23.78,3.03,245611.11,6.65
878994.07,23.79,3.04,245109.77,6.63
878790.56,23.79,3.04,245119.18,6.64
878558.98,23.79,3.04,245075.64,6.64
878514.07,23.79,3.04,245045.65,6.64
878662.28,23.8,3.05,245090.73,6.64
878430.7,23.8,3.05,245056.21,6.64
878199.12,23.8,3.05,245027.48,6.64
878154.21,23.8,3.06,245681.82,6.66
877922.63,23.8,3.06,245652.08,6.66
877715.61,23.81,3.06,245090.18,6.65
877484.04,23.81,3.06,245058.77,6.65
877439.12,23.81,3.06,245002.79,6.65
877235.61,23.81,3.06,244993.39,6.65
877320.32,23.82,3.07,243439.7,6.61
877088.74,23.82,3.07,243391.55,6.61
877043.82,23.82,3.08,243443.59,6.61
876998.91,23.82,3.08,243412.35,6.61
876781.37,23.82,3.08,242846.09,6.6
876781.37,23.82,3.08,242846.09,6.6
876781.37,23.82,3.08,242846.09,6.6
876563.82,23.83,3.08,243030.3,6.61
876332.25,23.83,3.08,242990.23,6.61
876100.67,23.83,3.08,243201.67,6.61
876294.95,23.83,3.09,243279.77,6.62
876080.91,23.83,3.09,242747.57,6.6
875849.33,23.83,3.09,243217.41,6.62
875742.67,23.83,3.09,243110.53,6.62
875511.09,23.83,3.09,243777.98,6.64
875307.58,23.83,3.09,243768.36,6.64
875076.0,23.83,3.09,243719.55,6.64
874844.42,23.83,3.09,243768.25,6.64
874644.42,23.84,3.09,243743.64,6.64
874278.56,23.83,3.09,243362.47,6.63
874046.98,23.83,3.09,243318.56,6.63
874002.07,23.83,3.09,243294.06,6.63
874002.07,23.83,3.09,243294.06,6.63
874224.21,23.84,3.1,243547.34,6.64
873872.07,23.83,3.1,243278.14,6.64
873582.28,23.83,3.09,243092.74,6.63
873582.28,23.83,3.09,243092.74,6.63
873582.28,23.83,3.09,243092.74,6.63
873428.95,23.83,3.09,242935.55,6.63
873428.95,23.83,3.09,242935.55,6.63
873197.37,23.83,3.09,243073.76,6.63
873184.04,23.83,3.09,243207.36,6.64
872952.46,23.83,3.09,243055.11,6.64
872720.88,23.83,3.09,243230.36,6.64
872720.88,23.83,3.09,243230.36,6.64
872520.88,23.83,3.09,243166.43,6.64
872715.16,23.84,3.1,243112.79,6.64
872483.58,23.84,3.1,243271.16,6.65
872117.72,23.83,3.1,243196.34,6.65
872117.72,23.83,3.1,243196.34,6.65
872117.72,23.83,3.1,243196.34,6.65
871886.14,23.83,3.1,243094.17,6.65
872080.42,23.84,3.11,244797.42,6.69
872080.42,23.84,3.11,244797.42,6.69
871918.32,23.84,3.1,245548.34,6.71
871686.74,23.84,3.1,245501.1,6.71
871686.74,23.84,3.1,245501.1,6.71
871641.82,23.84,3.11,245458.91,6.71
871431.3,23.84,3.11,245077.48,6.71
871746.67,23.86,3.12,245157.31,6.71
871437.61,23.85,3.11,245053.83,6.71
871220.07,23.85,3.11,244877.7,6.7
871220.07,23.85,3.11,244877.7,6.7
870988.49,23.85,3.12,244937.01,6.71
871180.77,23.86,3.12,243767.83,6.68
871180.77,23.86,3.12,243767.83,6.68
871180.77,23.86,3.12,243770.02,6.68
870983.33,23.86,3.12,243657.62,6.67
870783.33,23.86,3.12,243769.62,6.68
870783.33,23.86,3.12,243769.62,6.68
870551.75,23.86,3.12,243697.58,6.68
870506.84,23.86,3.13,243703.4,6.68
870506.84,23.86,3.13,243703.4,6.68
870506.84,23.86,3.13,243703.4,6.68
870275.26,23.86,3.13,243683.58,6.68
870064.74,23.86,3.13,243317.57,6.67
870259.02,23.87,3.14,243956.7,6.69
870041.47,23.87,3.14,243804.08,6.69
869809.89,23.87,3.14,243804.05,6.69
869444.04,23.87,3.13,243585.09,6.69
869444.04,23.87,3.13,243585.09,6.69
869759.54,23.88,3.14,243299.99,6.68
869759.54,23.88,3.14,243299.99,6.68
869759.54,23.88,3.14,243299.99,6.68
869746.21,23.88,3.15,242747.65,6.67
869518.42,23.88,3.15,243372.72,6.68
869902.0,23.89,3.16,243274.62,6.68
869666.91,23.89,3.16,243499.18,6.69
869666.91,23.89,3.16,243499.18,6.69
869463.4,23.89,3.16,243499.41,6.69
869231.82,23.89,3.16,243444.84,6.69
869078.49,23.89,3.16,243287.66,6.69
868878.49,23.89,3.16,243879.36,6.71
868878.49,23.89,3.16,243879.36,6.71
868597.3,23.88,3.15,243525.42,6.7
868721.51,23.89,3.16,243535.52,6.7
868521.51,23.89,3.16,243731.3,6.71
868755.4,23.9,3.17,246744.2,6.79
868714.0,23.91,3.18,246208.05,6.78
868595.4,23.91,3.18,246020.0,6.77
868595.4,23.91,3.18,246020.0,6.77
868363.82,23.91,3.18,246064.77,6.78
868146.28,23.91,3.18,245154.25,6.75
867914.7,23.91,3.18,245117.03,6.75
867697.16,23.91,3.18,244206.12,6.73
867511.19,23.91,3.18,244189.02,6.73
867297.16,23.91,3.18,244116.92,6.73
867491.44,23.92,3.19,244091.91,6.73
867446.53,23.93,3.2,244082.26,6.73
867228.98,23.93,3.2,243603.47,6.72
867011.44,23.93,3.2,243611.4,6.72
866797.4,23.93,3.2,243678.27,6.73
866797.4,23.93,3.2,243663.43,6.73
866503.19,23.92,3.19,243377.02,6.72
866344.53,23.92,3.19,243218.14,6.71
866130.49,23.92,3.19,243171.08,6.72
865912.95,23.92,3.19,242605.99,6.7
865912.95,23.92,3.19,242605.99,6.7
866023.3,23.93,3.2,242711.9,6.71
866023.3,23.93,3.2,242711.9,6.71
865809.26,23.93,3.2,242680.85,6.71
865443.4,23.92,3.19,242833.9,6.71
865229.37,23.92,3.19,243149.7,6.72
865018.84,23.92,3.19,242903.54,6.72
864973.93,23.93,3.2,243054.2,6.72
864756.39,23.93,3.2,242950.79,6.72
864849.02,23.93,3.2,243226.73,6.73
863164.81,23.94,3.21,243092.5,6.74
862961.3,23.94,3.21,243101.14,6.74
862729.72,23.94,3.21,243034.07,6.74
862729.72,23.94,3.21,243034.07,6.74
862498.14,23.94,3.21,243082.69,6.75
862498.14,23.94,3.21,243080.8,6.75
862266.56,23.94,3.21,243043.98,6.75
861968.67,23.94,3.21,242741.59,6.74
861737.09,23.94,3.21,242708.75,6.74
861737.09,23.94,3.21,242708.75,6.74
861505.51,23.94,3.21,242786.53,6.75
861505.51,23.94,3.21,242786.53,6.75
861273.93,23.94,3.21,242768.37,6.75
861042.35,23.94,3.21,242687.69,6.75
860877.44,23.94,3.21,241555.54,6.72
860877.44,23.94,3.21,241555.54,6.72
860877.44,23.94,3.21,241555.54,6.72
860877.44,23.94,3.21,241553.7,6.72
860691.47,23.94,3.22,241536.6,6.72
860691.47,23.94,3.22,241511.34,6.72
860691.47,23.94,3.22,241538.29,6.72
860664.11,23.94,3.22,241497.58,6.72
860450.07,23.95,3.22,241458.2,6.72
860155.86,23.94,3.21,241317.38,6.72
860128.49,23.94,3.22,241373.18,6.72
860436.98,23.95,3.23,241331.3,6.72
860409.61,23.96,3.23,241303.16,6.72
860195.58,23.96,3.24,242086.2,6.74
859981.54,23.96,3.24,242059.5,6.74
860203.68,23.97,3.25,242137.18,6.75
860017.72,23.97,3.25,242120.07,6.75
859655.58,23.96,3.24,241985.68,6.75
859655.58,23.96,3.24,241977.27,6.75
859552.25,23.96,3.24,241870.09,6.74
859338.21,23.96,3.24,241824.71,6.74
859310.84,23.97,3.24,241861.84,6.75
859283.47,23.97,3.25,241818.64,6.75
859463.26,23.98,3.26,242197.95,6.76
859249.23,23.98,3.26,242162.85,6.76
859249.23,23.98,3.26,242173.22,6.76
859035.19,23.98,3.26,242428.21,6.77
859007.82,23.99,3.26,242581.0,6.77
859007.82,23.99,3.26,242580.07,6.77
858793.79,23.99,3.26,242605.73,6.78
858793.79,23.99,3.26,242605.73,6.78
858607.82,23.99,3.26,242563.47,6.78
858580.46,23.99,3.27,242519.18,6.78
858366.42,24.0,3.27,242594.21,6.78
858366.42,24.0,3.27,242594.21,6.78
858366.42,24.0,3.27,242593.02,6.78
857873.89,23.99,3.26,242410.52,6.78
857715.23,23.98,3.26,242252.06,6.77
857927.05,23.99,3.27,242215.46,6.77
857713.02,23.99,3.27,242169.3,6.77
857823.19,24.0,3.27,243313.24,6.81
857612.67,24.0,3.28,242635.67,6.79
857612.67,24.0,3.28,242635.67,6.79
857395.12,24.0,3.28,243093.61,6.8
857038.63,23.99,3.27,242697.78,6.79
856748.84,23.99,3.26,242414.66,6.79
856562.88,23.99,3.26,242383.79,6.79
856348.84,23.99,3.27,242322.54,6.79
856134.81,23.99,3.27,242377.29,6.79
855920.77,23.99,3.27,242354.11,6.79
855620.53,23.99,3.26,242065.68,6.79
855406.49,23.99,3.26,242090.81,6.79
855516.67,23.99,3.27,242427.55,6.8
855489.3,24.0,3.27,242430.75,6.8
855275.26,24.0,3.27,242420.22,6.8
855505.37,24.01,3.28,242375.34,6.8
855505.37,24.01,3.28,242375.34,6.8
855319.4,24.01,3.29,242358.24,6.8
855269.4,24.01,3.28,242308.24,6.8
855055.37,24.01,3.28,242235.93,6.8
854841.33,24.01,3.29,242298.21,6.81
854481.23,24.0,3.28,242411.29,6.81
854267.19,24.0,3.28,242357.94,6.81
854053.16,24.01,3.28,242325.26,6.81
853839.12,24.01,3.28,242714.58,6.82
853544.91,24.0,3.27,242499.9,6.82
853330.88,24.0,3.28,242235.17,6.81
853116.84,24.0,3.28,242089.53,6.81
853356.74,24.01,3.29,242071.83,6.81
852990.88,24.0,3.28,242023.86,6.81
852776.84,24.0,3.28,241998.21,6.81
852562.81,24.01,3.28,242314.7,6.82
852535.44,24.01,3.28,242100.41,6.82
852321.4,24.01,3.29,241978.11,6.82
852533.23,24.02,3.29,242941.19,6.84
852347.26,24.02,3.3,242910.32,6.85
852124.88,24.02,3.29,242740.15,6.84
851910.84,24.02,3.29,242697.94,6.84
851696.81,24.02,3.29,242771.16,6.85
551006.63,15.54,3.33,190052.03,5.36
550829.58,15.54,3.33,189603.99,5.35
550829.58,15.54,3.33,189603.99,5.35
550706.77,15.54,3.33,189562.11,5.35
550562.91,15.54,3.33,188831.81,5.33
550440.11,15.54,3.33,188815.52,5.33
550317.3,15.54,3.33,188815.41,5.33
550226.07,15.54,3.33,188692.91,5.33
550103.26,15.55,3.34,188692.87,5.33
549980.46,15.55,3.34,188760.3,5.34
549970.46,15.55,3.34,188842.38,5.34
549847.65,15.55,3.34,188826.78,5.34
549707.3,15.55,3.34,188575.29,5.33
549894.84,15.56,3.35,189293.32,5.36
549803.61,15.56,3.35,189270.1,5.36
550102.95,15.57,3.36,189218.27,5.36
549740.81,15.56,3.35,190091.9,5.38
550164.95,15.58,3.37,190425.57,5.39
550042.14,15.58,3.37,190425.43,5.39
550116.35,15.58,3.37,189909.71,5.38
549993.54,15.58,3.37,189909.71,5.38
549870.74,15.59,3.37,189916.87,5.38
549937.93,15.59,3.38,189911.63,5.38
549815.12,15.59,3.38,189909.71,5.39
549509.75,15.59,3.37,189660.55,5.38
549211.86,15.58,3.37,189360.8,5.37
549089.05,15.58,3.37,189360.8,5.37
549089.05,15.58,3.37,189360.8,5.37
549089.05,15.58,3.37,189360.8,5.37
548966.25,15.58,3.37,189682.37,5.38
549265.58,15.59,3.38,189893.85,5.39
549142.77,15.59,3.38,189893.71,5.39
549019.96,15.59,3.38,189893.71,5.39
548897.16,15.59,3.38,189896.52,5.39
548535.02,15.59,3.37,189613.47,5.39
548412.21,15.59,3.38,189610.65,5.39
548320.98,15.59,3.38,189587.43,5.39
548198.18,15.59,3.38,189587.43,5.39
548075.37,15.59,3.38,189895.05,5.4
547984.14,15.59,3.38,189769.57,5.4
547861.33,15.59,3.38,189605.03,5.4
547928.53,15.6,3.39,189651.95,5.4
547817.02,15.6,3.38,189348.23,5.39
548051.23,15.61,3.39,189569.86,5.4
547928.42,15.61,3.39,189569.81,5.4
547805.61,15.61,3.4,189570.06,5.4
547805.61,15.61,3.4,189570.06,5.4
547645.61,15.6,3.39,189410.06,5.4
547645.61,15.6,3.39,189410.06,5.4
547645.61,15.6,3.39,189410.06,5.4
547522.81,15.61,3.39,189409.71,5.4
547400.0,15.61,3.39,189449.95,5.4
547707.19,15.62,3.4,189019.08,5.39
547584.39,15.62,3.4,188991.56,5.39
547377.89,15.62,3.4,188619.02,5.38
547677.23,15.63,3.41,188606.31,5.38
547554.42,15.63,3.41,189038.23,5.4
547759.51,15.64,3.42,189257.82,5.4
547286.35,15.63,3.41,188935.54,5.39
546924.21,15.62,3.4,188672.83,5.39
546801.4,15.62,3.41,188672.69,5.39
