ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
574291.11,11.58,1.36,195800.25,3.95
574377.52,11.59,1.36,195803.46,3.95
574600.8,11.59,1.37,195800.25,3.95
574498.58,11.59,1.37,195800.25,3.95
574396.36,11.59,1.37,196927.27,3.97
574619.65,11.6,1.38,196927.08,3.98
574517.43,11.6,1.38,196927.08,3.98
574415.21,11.6,1.38,197013.37,3.98
574312.99,11.6,1.38,196955.08,3.98
574399.39,11.6,1.38,196933.32,3.98
574622.68,11.61,1.39,197765.96,4.0
574254.51,11.6,1.38,197339.61,3.99
574254.51,11.6,1.38,197326.54,3.99
574340.92,11.61,1.39,197398.54,3.99
574238.7,11.61,1.39,197412.61,3.99
574461.98,11.61,1.39,197412.42,3.99
574461.98,11.61,1.39,197426.4,3.99
574561.5,11.62,1.4,197027.56,3.98
574356.83,11.62,1.39,196724.68,3.98
574443.23,11.62,1.4,196724.68,3.98
574341.01,11.62,1.4,196724.68,3.98
574238.79,11.62,1.4,196744.06,3.98
574564.74,11.63,1.41,196728.37,3.98
574564.74,11.63,1.41,196747.09,3.98
574462.52,11.63,1.41,197244.56,3.99
574462.52,11.63,1.41,197261.68,3.99
574360.3,11.63,1.41,197150.95,3.99
574258.08,11.63,1.41,197717.74,4.0
574481.36,11.63,1.41,197717.55,4.0
574379.14,11.64,1.41,197717.55,4.01
574276.92,11.64,1.41,197961.6,4.01
574174.7,11.64,1.41,197897.77,4.01
574261.11,11.64,1.42,197754.13,4.01
574181.36,11.64,1.42,198794.98,4.03
574290.65,11.64,1.42,198564.91,4.03
574331.7,11.65,1.42,198525.17,4.03
574229.48,11.65,1.43,198516.65,4.03
574127.26,11.65,1.43,198433.48,4.03
574025.03,11.65,1.43,198424.96,4.03
573922.81,11.65,1.43,198341.79,4.03
573820.59,11.65,1.43,197727.86,4.01
573718.37,11.65,1.43,197734.64,4.01
573616.15,11.65,1.43,197636.17,4.01
573346.82,11.64,1.42,197278.46,4.01
573433.23,11.65,1.43,197100.58,4.0
573342.25,11.65,1.43,197383.12,4.01
573665.04,11.66,1.43,197546.51,4.01
573369.53,11.65,1.43,197313.38,4.01
573267.31,11.65,1.43,197317.55,4.01
573165.09,11.65,1.43,197217.94,4.01
573165.09,11.65,1.43,197215.41,4.01
573055.09,11.65,1.43,197105.41,4.01
573055.09,11.65,1.43,197105.41,4.01
572952.87,11.65,1.43,197132.46,4.01
572850.64,11.65,1.43,197013.73,4.01
572484.4,11.64,1.42,196735.82,4.0
572484.4,11.64,1.42,196735.82,4.0
572382.18,11.64,1.42,196644.14,4.0
572279.95,11.64,1.42,196644.14,4.0
572177.73,11.64,1.42,196643.95,4.0
572264.14,11.65,1.43,196643.95,4.0
572590.09,11.66,1.43,196643.95,4.0
572590.09,11.66,1.43,196643.95,4.0
572221.92,11.65,1.43,196643.96,4.0
572016.41,11.65,1.42,196540.9,4.0
572102.82,11.65,1.43,196648.93,4.0
572000.6,11.65,1.43,196675.62,4.01
572000.6,11.65,1.43,196675.62,4.01
571898.37,11.65,1.43,196635.89,4.01
572235.56,11.66,1.44,197558.65,4.02
572180.25,11.66,1.44,197451.11,4.02
572078.03,11.66,1.44,197451.25,4.02
572301.32,11.67,1.44,197450.93,4.02
572387.72,11.67,1.45,197450.93,4.03
572285.5,11.67,1.45,197475.38,4.03
572183.28,11.67,1.45,197455.14,4.03
572183.28,11.67,1.45,197455.14,4.03
572183.28,11.67,1.45,197455.14,4.03
572081.06,11.67,1.45,197450.94,4.03
571978.84,11.67,1.45,198018.71,4.04
571683.33,11.67,1.44,197684.0,4.03
571683.33,11.67,1.44,197684.0,4.03
571581.11,11.67,1.44,197604.92,4.03
571667.52,11.67,1.45,197718.77,4.04
571565.29,11.67,1.45,197699.76,4.04
571463.07,11.67,1.45,197706.54,4.04
571360.85,11.67,1.45,197608.07,4.04
571686.8,11.68,1.46,197720.92,4.04
571584.58,11.68,1.46,197890.37,4.04
571482.36,11.68,1.46,197890.5,4.04
571568.77,11.68,1.46,197890.19,4.04
571845.39,11.69,1.47,197893.62,4.05
571931.79,11.69,1.47,197892.58,4.05
572018.2,11.7,1.47,197890.19,4.05
571915.98,11.7,1.48,198433.98,4.06
571813.76,11.7,1.48,198348.9,4.06
571813.76,11.7,1.48,198348.9,4.06
571900.16,11.7,1.48,198851.67,4.07
571797.94,11.7,1.48,198851.49,4.07
571502.43,11.7,1.47,198630.49,4.07
571400.21,11.7,1.47,198630.48,4.07
571623.5,11.7,1.48,198700.53,4.07
571521.28,11.7,1.48,198692.98,4.07
571419.06,11.7,1.48,198696.23,4.07
571419.06,11.7,1.48,198685.7,4.07
571316.84,11.7,1.48,199296.49,4.08
570948.67,11.7,1.48,198982.5,4.08
571274.61,11.71,1.48,198982.5,4.08
571183.63,11.71,1.48,198631.27,4.07
571073.54,11.71,1.48,198638.16,4.07
570705.37,11.7,1.48,198638.16,4.07
570791.78,11.7,1.48,198638.16,4.07
570689.56,11.7,1.48,198674.7,4.07
570912.85,11.71,1.49,198653.6,4.07
570810.63,11.71,1.49,199338.67,4.09
570897.03,11.71,1.49,199039.27,4.08
570983.44,11.72,1.5,199179.86,4.09
571297.02,11.72,1.5,200026.4,4.11
571194.8,11.73,1.5,200026.4,4.11
571092.58,11.73,1.5,200026.4,4.11
570990.36,11.73,1.5,200026.4,4.11
570888.13,11.73,1.5,200026.53,4.11
571214.08,11.73,1.51,200026.4,4.11
571111.86,11.73,1.51,200197.05,4.11
571335.15,11.74,1.52,200350.58,4.12
571336.52,11.74,1.52,200351.95,4.12
571339.27,11.74,1.52,200353.12,4.12
571237.05,11.74,1.52,200794.75,4.13
571237.05,11.74,1.52,200794.75,4.13
571134.83,11.74,1.52,200794.57,4.13
571032.61,11.74,1.52,200865.23,4.13
571132.12,11.75,1.52,200466.39,4.12
570763.95,11.74,1.52,200051.72,4.11
570557.91,11.74,1.52,199747.46,4.11
570262.4,11.73,1.51,199538.67,4.11
570160.18,11.73,1.51,199559.95,4.11
570246.58,11.74,1.51,199500.72,4.11
569833.01,11.73,1.51,199100.49,4.1
569730.79,11.73,1.51,199076.58,4.1
569628.57,11.73,1.51,199527.5,4.11
569714.97,11.73,1.51,199540.4,4.11
569612.75,11.73,1.51,199425.19,4.11
569510.53,11.73,1.51,199425.32,4.11
569836.48,11.74,1.52,199425.01,4.11
569734.26,11.74,1.52,199454.19,4.11
569734.26,11.74,1.52,199454.19,4.11
570010.88,11.75,1.53,199429.06,4.11
569908.66,11.75,1.53,199425.01,4.11
569540.49,11.74,1.52,199711.41,4.12
569626.9,11.75,1.52,199652.29,4.12
569524.67,11.75,1.52,199472.54,4.11
569850.62,11.75,1.53,200507.57,4.14
569748.4,11.75,1.53,200415.88,4.13
569971.69,11.76,1.54,200738.41,4.14
569869.47,11.76,1.54,200738.22,4.14
569955.88,11.77,1.54,200738.22,4.14
569853.65,11.77,1.54,200746.32,4.14
569485.48,11.76,1.54,200316.81,4.14
569383.26,11.76,1.54,200315.77,4.14
569709.21,11.77,1.55,200313.74,4.14
569606.99,11.77,1.55,200309.72,4.14
569693.4,11.77,1.55,200997.3,4.15
569693.4,11.77,1.55,201017.27,4.15
569779.8,11.78,1.55,201305.13,4.16
569677.58,11.78,1.55,201213.44,4.16
569677.58,11.78,1.55,201213.44,4.16
569575.36,11.78,1.55,201213.44,4.16
569851.98,11.78,1.56,201213.25,4.16
569656.47,11.78,1.56,201043.35,4.16
569554.25,11.78,1.56,201043.35,4.16
569452.03,11.78,1.56,201044.3,4.16
569538.44,11.78,1.56,201043.53,4.16
569624.84,11.79,1.57,201043.4,4.16
569336.0,11.78,1.56,200925.97,4.16
569233.78,11.78,1.56,200925.92,4.16
569457.07,11.79,1.57,201950.31,4.18
569543.47,11.79,1.57,202187.98,4.19
569441.25,11.79,1.57,202187.98,4.19
569339.03,11.79,1.57,202187.98,4.19
569425.44,11.8,1.57,202187.98,4.19
569511.85,11.8,1.58,202221.18,4.19
569409.62,11.8,1.58,202201.83,4.19
569204.12,11.8,1.58,201834.1,4.18
568918.31,11.79,1.57,201692.41,4.18
568560.14,11.79,1.56,201304.24,4.17
568646.55,11.79,1.57,201290.39,4.17
568732.96,11.79,1.57,201290.39,4.17
569058.91,11.8,1.58,202473.16,4.2
569282.19,11.81,1.59,202472.97,4.2
569179.97,11.81,1.59,202472.97,4.2
568974.46,11.8,1.58,202301.83,4.2
568872.24,11.8,1.58,202301.83,4.2
568770.02,11.8,1.58,202424.12,4.2
568856.43,11.81,1.59,202302.18,4.2
568699.17,11.81,1.58,202143.34,4.2
568596.95,11.81,1.58,202148.15,4.2
568505.97,11.81,1.58,202204.39,4.2
568505.97,11.81,1.58,202202.32,4.2
568392.51,11.81,1.58,202660.59,4.21
568615.8,11.81,1.59,202660.41,4.21
568513.58,11.81,1.59,202660.41,4.21
568145.41,11.81,1.58,202259.53,4.2
568479.43,11.81,1.59,202284.12,4.2
568565.84,11.82,1.6,202259.53,4.2
568199.59,11.81,1.59,202435.71,4.21
568097.37,11.81,1.59,202405.81,4.21
568183.78,11.82,1.59,202286.17,4.21
568270.18,11.82,1.6,202259.53,4.21
568546.8,11.83,1.61,203614.34,4.24
568444.58,11.83,1.61,203614.43,4.24
568342.36,11.83,1.61,203614.15,4.24
568240.14,11.83,1.61,203641.02,4.24
568553.72,11.84,1.61,203617.8,4.24
568395.09,11.83,1.61,203462.4,4.24
568721.04,11.84,1.62,203458.76,4.24
568515.53,11.84,1.62,203256.23,4.23
568515.53,11.84,1.62,203256.23,4.23
568413.31,11.84,1.62,203900.95,4.25
568322.33,11.84,1.62,203999.8,4.25
568397.5,11.84,1.62,204115.33,4.25
568295.28,11.84,1.62,204115.46,4.25
568295.28,11.84,1.62,204115.46,4.25
568193.06,11.84,1.62,204125.2,4.25
568090.83,11.84,1.62,204115.46,4.26
567988.61,11.84,1.62,204115.45,4.26
567829.99,11.84,1.62,203954.59,4.25
567424.19,11.83,1.61,203747.15,4.25
567424.19,11.83,1.61,203747.15,4.25
567321.96,11.83,1.61,203747.09,4.25
567598.58,11.84,1.62,204030.22,4.26
567821.87,11.85,1.62,204212.11,4.26
567719.65,11.85,1.63,204393.16,4.27
567532.18,11.84,1.62,204240.12,4.26
567532.18,11.84,1.62,204202.92,4.26
567631.7,11.85,1.63,203804.09,4.25
567529.48,11.85,1.63,203803.9,4.25
567151.31,11.84,1.62,203400.43,4.25
567049.09,11.84,1.62,203400.43,4.25
566946.87,11.84,1.62,203423.56,4.25
567272.19,11.85,1.63,203650.68,4.25
566973.31,11.84,1.62,203348.46,4.25
566973.31,11.84,1.62,203348.46,4.25
567059.72,11.85,1.63,203340.07,4.25
567059.72,11.85,1.63,203340.07,4.25
566957.5,11.85,1.63,203880.25,4.26
566877.75,11.85,1.63,203418.9,4.25
566882.02,11.85,1.63,203460.82,4.25
567207.97,11.86,1.64,203460.82,4.25
567105.75,11.86,1.64,203460.82,4.25
567026.4,11.86,1.64,203455.3,4.26
566880.2,11.86,1.64,203557.25,4.26
566777.98,11.86,1.64,203557.38,4.26
566572.47,11.86,1.63,203203.78,4.25
566382.25,11.85,1.63,203169.57,4.25
566280.03,11.85,1.63,203169.44,4.25
565911.86,11.85,1.62,203169.44,4.25
565809.64,11.85,1.62,203183.72,4.25
565707.42,11.85,1.62,203179.82,4.25
565605.2,11.85,1.62,203169.44,4.26
565607.95,11.85,1.62,203178.64,4.26
565694.35,11.85,1.63,203425.37,4.26
565592.13,11.85,1.63,203425.37,4.26
565489.91,11.85,1.63,203425.37,4.26
565489.91,11.85,1.63,203437.5,4.26
565489.91,11.85,1.63,203437.5,4.26
565387.69,11.85,1.63,203437.5,4.26
565387.69,11.85,1.63,203437.5,4.26
565721.72,11.86,1.64,203437.5,4.26
565619.5,11.86,1.64,203437.5,4.27
565323.99,11.85,1.63,203132.49,4.26
564957.74,11.85,1.63,203136.92,4.26
564855.52,11.85,1.63,203132.49,4.26
564753.3,11.85,1.63,203132.49,4.26
564651.08,11.85,1.63,203202.49,4.26
564548.85,11.85,1.63,203202.58,4.27
564446.63,11.85,1.63,203202.78,4.27
564772.58,11.86,1.64,203202.3,4.27
564995.87,11.86,1.64,203315.68,4.27
565272.49,11.87,1.65,203214.61,4.27
565170.27,11.87,1.65,203202.3,4.27
565256.68,11.88,1.65,204399.83,4.29
565154.45,11.88,1.65,204429.9,4.3
564786.28,11.87,1.65,204118.39,4.29
564786.28,11.87,1.65,204118.39,4.29
564684.06,11.87,1.65,204118.48,4.29
564770.47,11.87,1.65,204118.2,4.29
564668.25,11.87,1.65,204118.2,4.29
564566.03,11.87,1.65,204127.75,4.29
564463.81,11.87,1.65,204136.76,4.29
564361.59,11.87,1.65,204122.54,4.29
564447.99,11.88,1.66,204599.22,4.31
564345.77,11.88,1.66,204484.22,4.3
564345.77,11.88,1.66,204484.22,4.3
564243.55,11.88,1.66,204484.04,4.31
564520.17,11.89,1.66,204484.04,4.31
564417.95,11.89,1.66,204493.42,4.31
564743.9,11.9,1.67,204488.11,4.31
564967.18,11.9,1.68,204484.04,4.31
564864.96,11.9,1.68,205779.57,4.34
564526.12,11.9,1.67,205306.89,4.33
564435.14,11.9,1.67,204950.39,4.32
564314.63,11.89,1.67,204637.66,4.31
564212.41,11.9,1.67,204637.47,4.31
564212.41,11.9,1.67,204637.47,4.31
563906.94,11.89,1.67,204831.16,4.32
564232.89,11.9,1.68,204831.16,4.32
564130.67,11.9,1.68,204932.44,4.32
564130.67,11.9,1.68,204995.2,4.32
564028.45,11.9,1.68,204906.65,4.32
563926.23,11.9,1.68,205113.74,4.33
563730.72,11.9,1.67,205038.44,4.33
563817.12,11.9,1.68,204818.62,4.32
563714.9,11.9,1.68,204830.51,4.32
563357.97,11.89,1.67,205246.45,4.33
563623.35,11.9,1.68,205379.89,4.34
563709.76,11.91,1.68,205379.71,4.34
563607.54,11.91,1.68,205379.71,4.34
563505.32,11.91,1.68,205379.71,4.34
563831.27,11.91,1.69,205383.93,4.34
563917.67,11.92,1.7,205381.14,4.34
563815.45,11.92,1.7,205379.71,4.34
563815.45,11.92,1.7,205377.26,4.34
563713.23,11.92,1.7,206139.62,4.36
563611.01,11.92,1.7,206183.49,4.36
563924.59,11.93,1.71,206091.8,4.36
563559.17,11.92,1.7,205725.58,4.35
563885.11,11.93,1.71,206574.92,4.37
563984.63,11.93,1.71,206176.09,4.36
563984.63,11.93,1.71,206176.09,4.36
563779.96,11.93,1.71,205873.2,4.36
563677.74,11.93,1.71,205873.01,4.36
563309.57,11.92,1.7,205442.77,4.35
563635.52,11.93,1.71,205442.77,4.35
563546.41,11.93,1.71,204846.45,4.34
563257.56,11.93,1.71,204617.95,4.33
563051.52,11.93,1.7,204322.56,4.33
562716.05,11.92,1.7,204030.37,4.32
562802.45,11.92,1.7,204030.37,4.32
562596.95,11.92,1.7,203822.54,4.32
562601.21,11.92,1.7,203836.83,4.32
562498.99,11.92,1.7,203836.83,4.32
562396.77,11.92,1.7,204224.91,4.33
562710.35,11.93,1.71,203881.15,4.32
562710.35,11.93,1.71,203863.85,4.32
562608.13,11.93,1.71,203772.16,4.32
562239.96,11.92,1.7,203807.91,4.32
562137.73,11.92,1.7,203807.91,4.32
562235.38,11.93,1.71,204681.32,4.34
562310.55,11.93,1.71,204762.58,4.34
562208.33,11.93,1.71,204762.39,4.35
562431.61,11.94,1.72,204762.39,4.35
562757.56,11.95,1.72,204762.39,4.35
562980.85,11.95,1.73,204837.91,4.35
562822.37,11.95,1.73,204683.0,4.35
562720.15,11.95,1.73,204667.57,4.35
562806.55,11.95,1.73,204685.49,4.35
562704.33,11.95,1.73,204607.47,4.35
562602.11,11.95,1.73,205894.78,4.37
562701.63,11.96,1.74,205495.94,4.37
562496.95,11.96,1.73,205193.05,4.36
562394.73,11.96,1.74,205193.18,4.36
562292.51,11.96,1.74,205192.86,4.36
562292.51,11.96,1.74,205192.86,4.36
562190.29,11.96,1.74,205192.86,4.36
562088.07,11.96,1.74,205294.4,4.37
561985.85,11.96,1.74,205192.91,4.37
561883.63,11.96,1.74,205535.54,4.37
561781.41,11.96,1.74,205535.36,4.38
561679.19,11.96,1.74,205535.36,4.38
561679.19,11.96,1.74,205552.93,4.38
561679.19,11.96,1.74,205542.95,4.38
561311.02,11.95,1.73,205129.83,4.37
561397.42,11.96,1.73,205062.88,4.37
561397.42,11.96,1.73,205018.58,4.37
561397.42,11.96,1.73,205027.17,4.37
561295.2,11.96,1.74,204940.04,4.37
560997.69,11.95,1.73,204636.15,4.36
560895.47,11.95,1.73,204641.62,4.36
560793.25,11.95,1.73,205831.68,4.39
560724.75,11.95,1.73,205565.91,4.38
560622.53,11.95,1.73,205566.0,4.38
560845.81,11.96,1.74,205565.72,4.38
561171.76,11.97,1.75,205643.3,4.39
560966.25,11.96,1.74,205468.27,4.38
561052.66,11.97,1.75,205404.28,4.38
560950.44,11.97,1.75,205403.46,4.38
560744.93,11.97,1.74,205193.16,4.38
560636.3,11.96,1.74,205085.18,4.38
560722.71,11.97,1.75,205072.41,4.38
560809.12,11.97,1.75,205072.41,4.38
560706.89,11.97,1.75,206390.94,4.41
560661.67,11.97,1.75,205663.41,4.39
560456.16,11.97,1.75,205461.84,4.39
560087.99,11.96,1.74,205060.48,4.38
559998.88,11.96,1.74,205206.23,4.38
560279.15,11.97,1.75,205344.56,4.39
560176.93,11.97,1.75,205344.39,4.39
560176.93,11.97,1.75,205344.39,4.39
559359.17,11.97,1.75,205344.2,4.4
559256.94,11.97,1.75,205344.19,4.4
559154.72,11.97,1.75,205344.19,4.4
558815.88,11.97,1.75,205070.7,4.39
558713.66,11.97,1.75,205172.24,4.4
558800.07,11.97,1.75,205105.19,4.39
558697.85,11.97,1.75,205133.41,4.4
558606.86,11.97,1.75,205451.69,4.4
558504.64,11.97,1.75,205360.0,4.4
558402.42,11.97,1.75,205360.0,4.4
558300.2,11.97,1.75,205329.44,4.4
558375.37,11.98,1.76,205311.03,4.4
558701.32,11.99,1.76,205623.89,4.41
558333.15,11.98,1.76,205309.89,4.41
558047.35,11.97,1.75,205080.78,4.4
557945.12,11.97,1.75,205080.92,4.4
557842.9,11.98,1.75,205081.07,4.4
557605.8,11.97,1.75,204854.97,4.4
557931.75,11.98,1.76,204854.5,4.4
557829.53,11.98,1.76,204875.76,4.4
557727.31,11.98,1.76,205157.87,4.41
557359.14,11.97,1.75,205131.52,4.41
557359.14,11.97,1.75,205148.81,4.41
557256.92,11.97,1.75,205057.13,4.41
557605.34,11.98,1.76,204883.38,4.4
557419.03,11.98,1.76,204697.06,4.4
557316.8,11.98,1.76,204697.06,4.4
557209.25,11.98,1.76,205741.78,4.42
557634.56,11.99,1.77,205627.58,4.42
557532.34,11.99,1.77,205627.4,4.42
557430.12,11.99,1.77,205627.4,4.42
557357.86,11.99,1.77,205665.07,4.42
556799.65,11.98,1.76,204991.59,4.41
557125.6,11.99,1.76,205067.32,4.41
557212.01,11.99,1.77,205052.98,4.41
557109.79,11.99,1.77,205039.5,4.41
557113.91,11.99,1.77,205092.78,4.41
557200.31,12.0,1.77,205044.87,4.41
556382.54,12.0,1.78,205044.69,4.42
556468.95,12.0,1.78,205065.33,4.42
556366.73,12.0,1.78,206040.34,4.45
556264.51,12.0,1.78,205948.65,4.44
556162.29,12.0,1.78,205948.65,4.44
556385.58,12.01,1.79,206015.61,4.45
556283.35,12.01,1.79,206179.49,4.45
556181.13,12.01,1.79,206170.97,4.45
556404.42,12.02,1.8,206410.42,4.46
556302.2,12.02,1.8,206410.23,4.46
556199.98,12.02,1.8,206410.23,4.46
556097.76,12.02,1.8,206423.6,4.46
556184.16,12.02,1.8,206411.01,4.46
556081.94,12.02,1.8,206410.23,4.46
556081.94,12.02,1.8,206392.93,4.46
555979.72,12.02,1.8,206683.91,4.47
555877.5,12.02,1.8,206656.8,4.47
555775.28,12.02,1.8,206571.65,4.47
555775.28,12.02,1.8,206589.1,4.47
555673.06,12.02,1.8,206589.1,4.47
555759.46,12.03,1.81,206589.1,4.47
555657.24,12.03,1.81,206596.21,4.47
555555.02,12.03,1.81,206604.73,4.47
555778.31,12.04,1.81,206590.69,4.47
555864.72,12.04,1.82,207231.91,4.49
555773.73,12.04,1.82,207293.9,4.49
555660.27,12.04,1.82,207229.92,4.49
555746.68,12.04,1.82,207343.77,4.49
555644.46,12.04,1.82,207324.74,4.49
555542.24,12.05,1.82,207324.57,4.5
555440.02,12.05,1.82,207324.55,4.5
555337.8,12.05,1.82,207333.18,4.5
555235.58,12.05,1.82,207376.64,4.5
555133.35,12.05,1.82,207712.28,4.51
555053.61,12.05,1.83,207749.09,4.51
554685.44,12.04,1.82,207354.16,4.5
555021.9,12.05,1.83,207567.44,4.51
555253.16,12.06,1.83,207679.39,4.51
555510.17,12.06,1.84,207841.13,4.51
555407.95,12.06,1.84,207841.26,4.51
555305.73,12.06,1.84,207840.94,4.52
555203.51,12.06,1.84,207840.94,4.52
555289.91,12.07,1.85,207955.95,4.52
554994.4,12.06,1.84,207663.42,4.51
554892.18,12.06,1.84,207561.85,4.51
554789.96,12.06,1.84,207611.11,4.51
554687.74,12.06,1.84,207620.15,4.52
554630.88,12.07,1.84,208005.78,4.53
554483.3,12.07,1.84,207742.84,4.52
554483.3,12.07,1.84,207725.39,4.52
554381.08,12.07,1.84,207726.42,4.52
554278.86,12.07,1.84,207735.99,4.52
554233.63,12.07,1.85,206912.05,4.51
554233.63,12.07,1.85,206930.41,4.51
554144.52,12.07,1.85,207379.5,4.52
554042.3,12.07,1.85,207642.11,4.52
553836.26,12.07,1.84,207298.82,4.52
553734.03,12.07,1.85,207213.2,4.52
553979.8,12.07,1.85,207120.59,4.51
553982.54,12.07,1.85,207129.79,4.51
554057.71,12.08,1.86,207712.6,4.53
553947.62,12.08,1.86,207533.01,4.53
553845.4,12.08,1.86,207532.84,4.53
553743.18,12.08,1.86,207532.83,4.53
553743.18,12.08,1.86,207521.77,4.53
553640.96,12.08,1.86,207535.76,4.53
553538.74,12.08,1.86,207533.04,4.53
552720.97,12.08,1.86,207532.85,4.54
552618.75,12.08,1.86,207524.69,4.54
552539.01,12.08,1.86,208180.85,4.55
552648.29,12.09,1.87,207907.34,4.55
552500.71,12.09,1.87,207710.21,4.54
552587.12,12.09,1.87,207824.05,4.55
552673.53,12.1,1.87,207956.93,4.55
552571.31,12.1,1.87,207948.41,4.55
552348.92,12.09,1.87,207730.42,4.55
552246.7,12.09,1.87,207647.26,4.55
552144.48,12.09,1.87,207638.74,4.55
552042.26,12.09,1.87,207555.57,4.55
551940.04,12.09,1.87,207555.38,4.55
551837.82,12.09,1.87,207555.38,4.55
551735.6,12.1,1.87,207631.85,4.55
550917.83,12.1,1.88,207631.85,4.56
550815.61,12.1,1.88,207592.57,4.56
551141.56,12.11,1.89,207666.68,4.56
551039.34,12.11,1.89,207666.81,4.56
550937.12,12.11,1.89,207666.96,4.56
550641.61,12.1,1.88,207374.35,4.56
550539.39,12.1,1.88,207373.88,4.56
550437.16,12.1,1.88,207406.33,4.56
550523.57,12.11,1.89,207463.01,4.56
550421.35,12.11,1.89,207451.56,4.56
550364.49,12.11,1.89,208107.38,4.58
550275.06,12.11,1.89,207944.25,4.58
550498.34,12.12,1.89,208048.92,4.58
550396.12,12.12,1.89,208048.74,4.58
550396.12,12.12,1.89,208009.37,4.58
550305.14,12.12,1.9,208347.58,4.59
550191.68,12.12,1.9,208203.25,4.59
550278.09,12.12,1.9,208203.25,4.59
550175.87,12.12,1.9,208220.03,4.59
550073.64,12.12,1.9,208222.5,4.59
550296.93,12.13,1.91,208213.57,4.59
550194.71,12.13,1.91,208302.7,4.59
550539.98,12.14,1.92,209316.35,4.62
550437.76,12.14,1.92,209316.16,4.62
550324.3,12.14,1.92,209140.63,4.61
550325.67,12.14,1.92,209154.13,4.61
550412.08,12.14,1.92,209154.13,4.61
550049.2,12.14,1.91,208789.75,4.61
550272.49,12.14,1.92,208814.38,4.61
550358.89,12.15,1.93,208800.99,4.61
550256.67,12.15,1.93,208791.94,4.61
550154.45,12.15,1.93,209341.33,4.62
549818.65,12.14,1.92,209059.32,4.62
549716.43,12.14,1.92,209143.01,4.62
549717.8,12.14,1.92,209160.77,4.62
549513.36,12.14,1.92,209164.85,4.62
549411.14,12.14,1.92,209196.09,4.62
549308.92,12.14,1.92,209194.03,4.62
549310.29,12.14,1.92,209198.63,4.62
549208.07,12.14,1.92,209202.5,4.63
549431.36,12.15,1.93,209230.58,4.63
549329.13,12.15,1.93,209199.53,4.63
549329.13,12.15,1.93,209241.21,4.63
549226.91,12.15,1.93,209238.1,4.63
549552.86,12.16,1.94,210008.2,4.65
549450.64,12.16,1.94,209999.68,4.65
549450.64,12.16,1.94,209982.38,4.65
549348.42,12.16,1.94,209899.21,4.65
549434.83,12.17,1.94,209899.03,4.65
549066.66,12.16,1.94,209480.07,4.64
548964.44,12.16,1.94,209480.07,4.64
548862.21,12.16,1.94,209480.07,4.64
548759.99,12.16,1.94,209523.79,4.64
548345.05,12.15,1.93,209123.13,4.63
548242.83,12.15,1.93,209079.45,4.63
548047.32,12.15,1.93,208947.47,4.63
547945.1,12.15,1.93,209122.92,4.64
547949.22,12.15,1.93,209124.45,4.64
547892.35,12.15,1.93,209037.0,4.64
547603.51,12.14,1.92,208739.24,4.63
547308.0,12.14,1.92,208443.73,4.62
547160.42,12.14,1.92,208544.31,4.63
547058.2,12.14,1.92,208544.13,4.63
546955.98,12.14,1.92,208544.13,4.63
546955.98,12.14,1.92,208589.84,4.63
546853.76,12.14,1.92,208592.75,4.63
546751.54,12.14,1.92,208595.41,4.63
546751.54,12.14,1.92,208613.67,4.63
547077.49,12.15,1.93,208611.29,4.63
546975.27,12.15,1.93,208879.96,4.64
546873.05,12.15,1.93,208904.75,4.64
546770.83,12.15,1.93,209002.1,4.64
546402.66,12.14,1.92,208668.09,4.64
546402.66,12.14,1.92,208669.26,4.64
546300.43,12.14,1.92,208676.05,4.64
546198.21,12.14,1.92,208577.58,4.64
546095.99,12.14,1.92,208577.39,4.64
546182.4,12.15,1.93,208577.39,4.64
546080.18,12.15,1.93,208577.39,4.64
545784.67,12.14,1.92,208287.83,4.63
545871.08,12.15,1.93,208301.98,4.64
545768.85,12.15,1.93,208322.36,4.64
545666.63,12.15,1.93,208308.91,4.64
545369.13,12.14,1.92,208021.5,4.63
545369.13,12.14,1.92,208021.5,4.63
545266.91,12.14,1.92,208460.4,4.64
545164.68,12.14,1.92,208349.7,4.64
544755.8,12.15,1.92,208986.73,4.66
545115.47,12.15,1.93,209848.16,4.68
545115.47,12.15,1.93,209848.16,4.68
545013.24,12.15,1.93,209756.47,4.68
545088.41,12.16,1.94,209177.52,4.67
545091.16,12.16,1.94,209178.69,4.67
545200.44,12.16,1.94,208861.25,4.66
545201.82,12.16,1.94,208867.31,4.66
545527.76,12.17,1.95,209302.27,4.67
545425.54,12.17,1.95,209293.75,4.67
