ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
871,4466,4230220,6212,4230220
871,4466,4230550,6212,4230550
871,4466,4231550,6212,4231550
871,4466,4232200,6212,4232200
872,4468,4233200,6212,4233200
872,4468,4234200,6212,4234200
872,4468,4234430,6212,4234430
872,4468,4235430,6212,4235430
872,4468,4236430,6212,4236430
873,4476,4237430,6212,4237430
873,4476,4238430,6212,4238430
873,4476,4238430,6212,4238430
873,4476,4239430,6212,4239430
873,4476,4240430,6212,4240430
873,4476,4240750,6212,4240750
873,4476,4241750,6212,4241750
873,4476,4242750,6212,4242750
873,4476,4243750,6212,4243750
873,4476,4243750,6212,4243750
873,4476,4244750,6212,4244750
873,4476,4244750,6212,4244750
874,4484,4245560,6212,4245560
874,4484,4246560,6212,4246560
874,4484,4247560,6212,4247560
874,4484,4248370,6212,4248370
874,4484,4249180,6212,4249180
874,4484,4249180,6212,4249180
874,4484,4250180,6212,4250180
874,4484,4251180,6212,4251180
874,4484,4251410,6212,4251410
875,4486,4252220,6212,4252220
875,4486,4253220,6212,4253220
875,4486,4253220,6212,4253220
875,4486,4253220,6212,4253220
876,4494,4254220,6212,4254220
876,4494,4254690,6212,4254690
876,4494,4255690,6212,4255690
876,4494,4256340,6212,4256340
876,4494,4257150,6212,4257150
876,4494,4257620,6212,4257620
876,4494,4258620,6212,4258620
876,4494,4258620,6212,4258620
876,4494,4259170,6212,4259170
876,4494,4260170,6212,4260170
877,4496,4261170,6212,4261170
877,4496,4262170,6212,4262170
878,4498,4263170,6212,4263170
878,4498,4263980,6212,4263980
879,4500,4264790,6212,4264790
879,4500,4265790,6212,4265790
880,4508,4266790,6212,4266790
880,4508,4266790,6212,4266790
880,4508,4267790,6212,4267790
880,4508,4268020,6212,4268020
880,4508,4269020,6212,4269020
880,4508,4269020,6212,4269020
880,4508,4269020,6212,4269020
880,4508,4269670,6212,4269670
880,4508,4269900,6212,4269900
880,4508,4270130,6212,4270130
880,4508,4270130,6212,4270130
880,4508,4271130,6212,4271130
880,4508,4271130,6212,4271130
881,4516,4279130,6212,4279130
881,4516,4280130,6212,4280130
881,4516,4281130,6212,4281130
881,4516,4281130,6212,4281130
881,4516,4281360,6212,4281360
882,4518,4281830,6212,4281830
882,4518,4282830,6212,4282830
883,4520,4283830,6212,4283830
883,4520,4284830,6212,4284830
883,4520,4284830,6212,4284830
884,4522,4285830,6212,4285830
884,4522,4286830,6212,4286830
885,4526,4287830,6212,4287830
886,4528,4288640,6212,4288640
886,4528,4289290,6212,4289290
886,4528,4290100,6212,4290100
886,4528,4291100,6212,4291100
886,4528,4291420,6212,4291420
886,4528,4291890,6212,4291890
887,4532,4292890,6212,4292890
887,4532,4293890,6212,4293890
887,4532,4294700,6212,4294700
887,4532,4295700,6212,4295700
887,4532,4295700,6212,4295700
888,4540,4296350,6212,4296350
888,4540,4297160,6212,4297160
888,4540,4298160,6212,4298160
888,4540,4299160,6212,4299160
888,4540,4299630,6212,4299630
888,4540,4300630,6212,4300630
888,4540,4301630,6212,4301630
888,4540,4302630,6212,4302630
888,4540,4303630,6212,4303630
889,4542,4304630,6212,4304630
889,4542,4305630,6212,4305630
890,4544,4306280,6212,4306280
890,4544,4306500,6212,4306500
890,4544,4306720,6212,4306720
890,4544,4307530,6212,4307530
891,4552,4308530,6212,4308530
891,4552,4308850,6212,4308850
891,4552,4309400,6212,4309400
891,4552,4310400,6212,4310400
891,4552,4311400,6212,4311400
891,4552,4312400,6212,4312400
891,4552,4313400,6212,4313400
891,4552,4314210,6212,4314210
891,4552,4315210,6212,4315210
892,4560,4316210,6212,4316210
892,4560,4317210,6212,4317210
892,4560,4317210,6212,4317210
892,4560,4318020,6212,4318020
892,4560,4318490,6212,4318490
892,4560,4319490,6212,4319490
892,4560,4320490,6212,4320490
892,4560,4321490,6212,4321490
892,4560,4322300,6212,4322300
892,4560,4322620,6212,4322620
892,4560,4322620,6212,4322620
892,4560,4322620,6212,4322620
892,4560,4322940,6212,4322940
893,4568,4323940,6212,4323940
893,4568,4324940,6212,4324940
893,4568,4325940,6212,4325940
893,4568,4326940,6212,4326940
893,4568,4327750,6212,4327750
893,4568,4328750,6212,4328750
893,4568,4329070,6212,4329070
893,4568,4330070,6212,4330070
893,4568,4330230,6212,4330230
893,4568,4331230,6212,4331230
894,4576,4332230,6212,4332230
894,4576,4332700,6212,4332700
894,4576,4333510,6212,4333510
894,4576,4333980,6212,4333980
894,4576,4334790,6212,4334790
894,4576,4335790,6212,4335790
894,4576,4336790,6212,4336790
895,4578,4337380,6212,4337380
895,4578,4338380,6212,4338380
895,4578,4339380,6212,4339380
895,4578,4340380,6212,4340380
896,4582,4341380,6212,4341380
897,4590,4342380,6212,4342380
897,4590,4343380,6212,4343380
897,4590,4343710,6212,4343710
897,4590,4344520,6212,4344520
897,4590,4345520,6212,4345520
897,4590,4346520,6212,4346520
897,4590,4347520,6212,4347520
897,4590,4347520,6212,4347520
897,4590,4347520,6212,4347520
897,4590,4347990,6212,4347990
897,4590,4348800,6212,4348800
897,4590,4349800,6212,4349800
897,4590,4350800,6212,4350800
897,4590,4351170,6212,4351170
897,4590,4352170,6212,4352170
897,4590,4352390,6212,4352390
898,4598,4353390,6212,4353390
898,4598,4353390,6212,4353390
898,4598,4354390,6212,4354390
898,4598,4355390,6212,4355390
898,4598,4356200,6212,4356200
898,4598,4357200,6212,4357200
898,4598,4357750,6212,4357750
898,4598,4358750,6212,4358750
898,4598,4359750,6212,4359750
899,4600,4360220,6212,4360220
899,4600,4360810,6212,4360810
899,4600,4361280,6212,4361280
900,4608,4362280,6212,4362280
900,4608,4363280,6212,4363280
900,4608,4363280,6212,4363280
900,4608,4364090,6212,4364090
900,4608,4365090,6212,4365090
900,4608,4366090,6212,4366090
900,4608,4367090,6212,4367090
900,4608,4367560,6212,4367560
900,4608,4368030,6212,4368030
900,4608,4368030,6212,4368030
900,4608,4368840,6212,4368840
901,4616,4369840,6212,4369840
901,4616,4370650,6212,4370650
901,4616,4371650,6212,4371650
901,4616,4372460,6212,4372460
901,4616,4372930,6212,4372930
901,4616,4373930,6212,4373930
901,4616,4373930,6212,4373930
901,4616,4374930,6212,4374930
901,4616,4375740,6212,4375740
902,4618,4376740,6212,4376740
902,4618,4377550,6212,4377550
903,4626,4378550,6212,4378550
903,4626,4378550,6212,4378550
903,4626,4379550,6212,4379550
903,4626,4380550,6212,4380550
903,4626,4381550,6212,4381550
903,4626,4382550,6212,4382550
903,4626,4383360,6212,4383360
903,4626,4384360,6212,4384360
903,4626,4384360,6212,4384360
903,4626,4385360,6212,4385360
903,4626,4385360,6212,4385360
904,4634,4386360,6212,4386360
904,4634,4387360,6212,4387360
904,4634,4388360,6212,4388360
904,4634,4389360,6212,4389360
904,4634,4390360,6212,4390360
904,4634,4390680,6212,4390680
904,4634,4391490,6212,4391490
904,4634,4392140,6212,4392140
904,4634,4393140,6212,4393140
905,4636,4394140,6212,4394140
905,4636,4395140,6212,4395140
905,4636,4395460,6212,4395460
906,4638,4396270,6212,4396270
906,4638,4396590,6212,4396590
906,4638,4397400,6212,4397400
907,4640,4398400,6212,4398400
907,4640,4399400,6212,4399400
908,4648,4400400,6212,4400400
908,4648,4400720,6212,4400720
908,4648,4401370,6212,4401370
908,4648,4402370,6212,4402370
908,4648,4403370,6212,4403370
908,4648,4404370,6212,4404370
908,4648,4404370,6212,4404370
908,4648,4405370,6212,4405370
908,4648,4405690,6212,4405690
908,4648,4406010,6212,4406010
908,4648,4407010,6212,4407010
909,4656,4408010,6212,4408010
909,4656,4409010,6212,4409010
909,4656,4410010,6212,4410010
909,4656,4411010,6212,4411010
909,4656,4412010,6212,4412010
909,4656,4412230,6212,4412230
909,4656,4413230,6212,4413230
909,4656,4413230,6212,4413230
910,4664,4414230,6212,4414230
910,4664,4415230,6212,4415230
910,4664,4415550,6212,4415550
910,4664,4416550,6212,4416550
910,4664,4417360,6212,4417360
910,4664,4418170,6212,4418170
910,4664,4418170,6212,4418170
910,4664,4418490,6212,4418490
910,4664,4419300,6212,4419300
910,4664,4420110,6212,4420110
910,4664,4421110,6212,4421110
911,4672,4422110,6212,4422110
911,4672,4423110,6212,4423110
911,4672,4423430,6212,4423430
911,4672,4424430,6212,4424430
911,4672,4425240,6212,4425240
911,4672,4425240,6212,4425240
911,4672,4426240,6212,4426240
911,4672,4427050,6212,4427050
911,4672,4428050,6212,4428050
912,4680,4429050,6212,4429050
912,4680,4429050,6212,4429050
912,4680,4430050,6212,4430050
912,4680,4430520,6212,4430520
912,4680,4431520,6212,4431520
912,4680,4432520,6212,4432520
912,4680,4433520,6212,4433520
912,4680,4434520,6212,4434520
912,4680,4435520,6212,4435520
912,4680,4436520,6212,4436520
913,4688,4437520,6212,4437520
914,4690,4438330,6212,4438330
914,4690,4439140,6212,4439140
914,4690,4440140,6212,4440140
914,4690,4440610,6212,4440610
914,4690,4440930,6212,4440930
914,4690,4441930,6212,4441930
915,4698,4442930,6212,4442930
915,4698,4443930,6212,4443930
915,4698,4444740,6212,4444740
915,4698,4445210,6212,4445210
915,4698,4446210,6212,4446210
915,4698,4447210,6212,4447210
915,4698,4448210,6212,4448210
915,4698,4449210,6212,4449210
916,4700,4450210,6212,4450210
916,4700,4450210,6212,4450210
916,4700,4450320,6212,4450320
916,4700,4451320,6212,4451320
916,4700,4451320,6212,4451320
916,4700,4451870,6212,4451870
917,4708,4452870,6212,4452870
917,4708,4453870,6212,4453870
917,4708,4454100,6212,4454100
917,4708,4455100,6212,4455100
917,4708,4456100,6212,4456100
917,4708,4456910,6212,4456910
917,4708,4457910,6212,4457910
917,4708,4458910,6212,4458910
917,4708,4459370,6212,4459370
917,4708,4460370,6212,4460370
917,4708,4461370,6212,4461370
917,4708,4462180,6212,4462180
917,4708,4463180,6212,4463180
917,4708,4463180,6212,4463180
918,4716,4464180,6212,4464180
918,4716,4465180,6212,4465180
918,4716,4466180,6212,4466180
918,4716,4467180,6212,4467180
918,4716,4468180,6212,4468180
919,4718,4469180,6212,4469180
919,4718,4470180,6212,4470180
919,4718,4470180,6212,4470180
920,4726,4471180,6212,4471180
920,4726,4472180,6212,4472180
920,4726,4473180,6212,4473180
920,4726,4473770,6212,4473770
920,4726,4474580,6212,4474580
920,4726,4475050,6212,4475050
920,4726,4476050,6212,4476050
920,4726,4477050,6212,4477050
920,4726,4478050,6212,4478050
920,4726,4478510,6212,4478510
921,4728,4478970,6212,4478970
921,4728,4478970,6212,4478970
921,4728,4479970,6212,4479970
921,4728,4480970,6212,4480970
921,4728,4480970,6212,4480970
921,4728,4481970,6212,4481970
922,4736,4482780,6212,4482780
922,4736,4483780,6212,4483780
922,4736,4484780,6212,4484780
922,4736,4485780,6212,4485780
922,4736,4486780,6212,4486780
922,4736,4487010,6212,4487010
922,4736,4488010,6212,4488010
922,4736,4488660,6212,4488660
923,4744,4492660,6212,4492660
923,4744,4493660,6212,4493660
924,4746,4494470,6212,4494470
924,4746,4494790,6212,4494790
924,4746,4495790,6212,4495790
924,4746,4496790,6212,4496790
925,4754,4497790,6212,4497790
925,4754,4497790,6212,4497790
925,4754,4498790,6212,4498790
925,4754,4499790,6212,4499790
925,4754,4499950,6212,4499950
925,4754,4500600,6212,4500600
925,4754,4501070,6212,4501070
925,4754,4502070,6212,4502070
925,4754,4502620,6212,4502620
925,4754,4503620,6212,4503620
925,4754,4504430,6212,4504430
925,4754,4505430,6212,4505430
926,4762,4506430,6212,4506430
926,4762,4506900,6212,4506900
926,4762,4507360,6212,4507360
926,4762,4508360,6212,4508360
926,4762,4508950,6212,4508950
926,4762,4509420,6212,4509420
926,4762,4509790,6212,4509790
926,4762,4510790,6212,4510790
927,4770,4511600,6212,4511600
927,4770,4512410,6212,4512410
927,4770,4513060,6212,4513060
927,4770,4513060,6212,4513060
927,4770,4514060,6212,4514060
927,4770,4515060,6212,4515060
928,4778,4523060,6212,4523060
928,4778,4523280,6212,4523280
928,4778,4524090,6212,4524090
928,4778,4525090,6212,4525090
928,4778,4525900,6212,4525900
929,4780,4526550,6212,4526550
929,4780,4527360,6212,4527360
930,4788,4528360,6212,4528360
930,4788,4529360,6212,4529360
930,4788,4529680,6212,4529680
930,4788,4530490,6212,4530490
930,4788,4530960,6212,4530960
930,4788,4531070,6212,4531070
930,4788,4531880,6212,4531880
930,4788,4532350,6212,4532350
930,4788,4532820,6212,4532820
931,4796,4533820,6212,4533820
931,4796,4534820,6212,4534820
931,4796,4535820,6212,4535820
931,4796,4536820,6212,4536820
931,4796,4537820,6212,4537820
931,4796,4538630,6212,4538630
931,4796,4539630,6212,4539630
931,4796,4540100,6212,4540100
932,4798,4541100,6212,4541100
932,4798,4542100,6212,4542100
933,4800,4543100,6212,4543100
933,4800,4544100,6212,4544100
933,4800,4544100,6212,4544100
933,4800,4545100,6212,4545100
934,4808,4546100,6212,4546100
934,4808,4546910,6212,4546910
934,4808,4547910,6212,4547910
934,4808,4548910,6212,4548910
934,4808,4549560,6212,4549560
934,4808,4550560,6212,4550560
934,4808,4551560,6212,4551560
934,4808,4551560,6212,4551560
934,4808,4552210,6212,4552210
935,4816,4553210,6212,4553210
935,4816,4553440,6212,4553440
935,4816,4553910,6212,4553910
935,4816,4554560,6212,4554560
935,4816,4555560,6212,4555560
935,4816,4556210,6212,4556210
935,4816,4556680,6212,4556680
936,4818,4557680,6212,4557680
936,4818,4557910,6212,4557910
936,4818,4558720,6212,4558720
936,4818,4559720,6212,4559720
936,4818,4560720,6212,4560720
937,4826,4561720,6212,4561720
937,4826,4562720,6212,4562720
937,4826,4563190,6212,4563190
937,4826,4563660,6212,4563660
937,4826,4563820,6212,4563820
937,4826,4564820,6212,4564820
937,4826,4565820,6212,4565820
937,4826,4565820,6212,4565820
937,4826,4565820,6212,4565820
938,4828,4566630,6212,4566630
939,4836,4567630,6212,4567630
939,4836,4568630,6212,4568630
939,4836,4569630,6212,4569630
939,4836,4570090,6212,4570090
939,4836,4571090,6212,4571090
939,4836,4571560,6212,4571560
939,4836,4571560,6212,4571560
939,4836,4572020,6212,4572020
940,4838,4573020,6212,4573020
940,4838,4573830,6212,4573830
940,4838,4574830,6212,4574830
940,4838,4575480,6212,4575480
941,4840,4576480,6212,4576480
941,4840,4577290,6212,4577290
941,4840,4577880,6212,4577880
941,4840,4578880,6212,4578880
941,4840,4579880,6212,4579880
941,4840,4580690,6212,4580690
941,4840,4580910,6212,4580910
941,4840,4581370,6212,4581370
941,4840,4582370,6212,4582370
942,4848,4583370,6212,4583370
942,4848,4583840,6212,4583840
942,4848,4584650,6212,4584650
942,4848,4585110,6212,4585110
942,4848,4586110,6212,4586110
942,4848,4587110,6212,4587110
942,4848,4588110,6212,4588110
942,4848,4588340,6212,4588340
943,4850,4589340,6212,4589340
943,4850,4589570,6212,4589570
943,4850,4590570,6212,4590570
944,4858,4591570,6212,4591570
944,4858,4592570,6212,4592570
944,4858,4593120,6212,4593120
944,4858,4594120,6212,4594120
944,4858,4594440,6212,4594440
944,4858,4595440,6212,4595440
944,4858,4596440,6212,4596440
944,4858,4596760,6212,4596760
944,4858,4597760,6212,4597760
944,4858,4598760,6212,4598760
944,4858,4599220,6212,4599220
944,4858,4600220,6212,4600220
944,4858,4601220,6212,4601220
944,4858,4602220,6212,4602220
944,4858,4603220,6212,4603220
944,4858,4604220,6212,4604220
945,4860,4605220,6212,4605220
945,4860,4606220,6212,4606220
945,4860,4606770,6212,4606770
946,4868,4607770,6212,4607770
946,4868,4608770,6212,4608770
946,4868,4609770,6212,4609770
946,4868,4610580,6212,4610580
946,4868,4611050,6212,4611050
946,4868,4611370,6212,4611370
946,4868,4612370,6212,4612370
946,4868,4612370,6212,4612370
946,4868,4613370,6212,4613370
946,4868,4614020,6212,4614020
947,4876,4615020,6212,4615020
947,4876,4616020,6212,4616020
947,4876,4616490,6212,4616490
947,4876,4617490,6212,4617490
947,4876,4617960,6212,4617960
947,4876,4618960,6212,4618960
947,4876,4619010,6212,4619010
947,4876,4620010,6212,4620010
947,4876,4621010,6212,4621010
947,4876,4621240,6212,4621240
947,4876,4622240,6212,4622240
947,4876,4622710,6212,4622710
948,4884,4623180,6212,4623180
948,4884,4624180,6212,4624180
948,4884,4625180,6212,4625180
948,4884,4625650,6212,4625650
948,4884,4625970,6212,4625970
948,4884,4626780,6212,4626780
948,4884,4627250,6212,4627250
948,4884,4627900,6212,4627900
948,4884,4627900,6212,4627900
948,4884,4628270,6212,4628270
948,4884,4629270,6212,4629270
949,4892,4630270,6212,4630270
949,4892,4631270,6212,4631270
949,4892,4632270,6212,4632270
949,4892,4633270,6212,4633270
949,4892,4633740,6212,4633740
949,4892,4634210,6212,4634210
949,4892,4634370,6212,4634370
949,4892,4634840,6212,4634840
949,4892,4635840,6212,4635840
949,4892,4636840,6212,4636840
949,4892,4637840,6212,4637840
950,4900,4638840,6212,4638840
950,4900,4639840,6212,4639840
950,4900,4640840,6212,4640840
950,4900,4641490,6212,4641490
950,4900,4642490,6212,4642490
950,4900,4643490,6212,4643490
950,4900,4644490,6212,4644490
950,4900,4645490,6212,4645490
951,4908,4646490,6212,4646490
951,4908,4647490,6212,4647490
951,4908,4648040,6212,4648040
951,4908,4648850,6212,4648850
951,4908,4649320,6212,4649320
951,4908,4650130,6212,4650130
951,4908,4650600,6212,4650600
951,4908,4651600,6212,4651600
951,4908,4652600,6212,4652600
952,4910,4653410,6212,4653410
952,4910,4654410,6212,4654410
953,4912,4655410,6212,4655410
953,4912,4656410,6212,4656410
954,4920,4657410,6212,4657410
954,4920,4658220,6212,4658220
954,4920,4659220,6212,4659220
954,4920,4660220,6212,4660220
954,4920,4661220,6212,4661220
954,4920,4661450,6212,4661450
954,4920,4662450,6212,4662450
954,4920,4662770,6212,4662770
954,4920,4663580,6212,4663580
954,4920,4664580,6212,4664580
955,4922,4665580,6212,4665580
955,4922,4666390,6212,4666390
956,4930,4667390,6212,4667390
956,4930,4668390,6212,4668390
956,4930,4669390,6212,4669390
956,4930,4670390,6212,4670390
956,4930,4671390,6212,4671390
956,4930,4672390,6212,4672390
956,4930,4672860,6212,4672860
956,4930,4673180,6212,4673180
956,4930,4673410,6212,4673410
956,4930,4674410,6212,4674410
957,4938,4674890,6212,4674890
957,4938,4675700,6212,4675700
957,4938,4676510,6212,4676510
957,4938,4676980,6212,4676980
957,4938,4677790,6212,4677790
957,4938,4678790,6212,4678790
957,4938,4679790,6212,4679790
957,4938,4679790,6212,4679790
957,4938,4679790,6212,4679790
957,4938,4680340,6212,4680340
957,4938,4681340,6212,4681340
958,4940,4681930,6212,4681930
958,4940,4681930,6212,4681930
958,4940,4682930,6212,4682930
959,4948,4683740,6212,4683740
959,4948,4684550,6212,4684550
959,4948,4685020,6212,4685020
959,4948,4685020,6212,4685020
959,4948,4686020,6212,4686020
959,4948,4687020,6212,4687020
959,4948,4688020,6212,4688020
959,4948,4688830,6212,4688830
959,4948,4689830,6212,4689830
959,4948,4689830,6212,4689830
960,4950,4690830,6212,4690830
960,4950,4691830,6212,4691830
960,4950,4692150,6212,4692150
961,4958,4693150,6212,4693150
961,4958,4693150,6212,4693150
961,4958,4693620,6212,4693620
961,4958,4694090,6212,4694090
961,4958,4694090,6212,4694090
961,4958,4695090,6212,4695090
961,4958,4695090,6212,4695090
961,4958,4696090,6212,4696090
962,4960,4697090,6212,4697090
962,4960,4697090,6212,4697090
962,4960,4698090,6212,4698090
962,4960,4698900,6212,4698900
962,4960,4699450,6212,4699450
962,4960,4700450,6212,4700450
963,4968,4708450,6212,4708450
963,4968,4709450,6212,4709450
964,4976,4710260,6212,4710260
964,4976,4711070,6212,4711070
964,4976,4712070,6212,4712070
964,4976,4712070,6212,4712070
964,4976,4713070,6212,4713070
964,4976,4713070,6212,4713070
964,4976,4713880,6212,4713880
964,4976,4714340,6212,4714340
964,4976,4715150,6212,4715150
964,4976,4716150,6212,4716150
964,4976,4717150,6212,4717150
965,4984,4717800,6212,4717800
965,4984,4718610,6212,4718610
965,4984,4719420,6212,4719420
965,4984,4720010,6212,4720010
965,4984,4720470,6212,4720470
965,4984,4720790,6212,4720790
965,4984,4720790,6212,4720790
965,4984,4721790,6212,4721790
965,4984,4722020,6212,4722020
965,4984,4723020,6212,4723020
965,4984,4724020,6212,4724020
966,4992,4725020,6212,4725020
966,4992,4726020,6212,4726020
966,4992,4726830,6212,4726830
966,4992,4727830,6212,4727830
966,4992,4728830,6212,4728830
966,4992,4729830,6212,4729830
966,4992,4730640,6212,4730640
966,4992,4731640,6212,4731640
967,4994,4732640,6212,4732640
967,4994,4732640,6212,4732640
967,4994,4733640,6212,4733640
968,4996,4734640,6212,4734640
968,4996,4735640,6212,4735640
968,4996,4735640,6212,4735640
969,5004,4736640,6212,4736640
969,5004,4737640,6212,4737640
969,5004,4737640,6212,4737640
969,5004,4738640,6212,4738640
969,5004,4738640,6212,4738640
969,5004,4739640,6212,4739640
969,5004,4740110,6212,4740110
969,5004,4741110,6212,4741110
969,5004,4741920,6212,4741920
969,5004,4741920,6212,4741920
969,5004,4742730,6212,4742730
969,5004,4742730,6212,4742730
969,5004,4743210,6212,4743210
969,5004,4743670,6212,4743670
970,5006,4744670,6212,4744670
970,5006,4745670,6212,4745670
970,5006,4745670,6212,4745670
971,5008,4746480,6212,4746480
971,5008,4747480,6212,4747480
971,5008,4747710,6212,4747710
972,5010,4748180,6212,4748180
972,5010,4748650,6212,4748650
972,5010,4749020,6212,4749020
972,5010,4750020,6212,4750020
973,5018,4751020,6212,4751020
973,5018,4752020,6212,4752020
973,5018,4752340,6212,4752340
973,5018,4753340,6212,4753340
973,5018,4754340,6212,4754340
973,5018,4755340,6212,4755340
974,5026,4756340,6212,4756340
974,5026,4757340,6212,4757340
974,5026,4758340,6212,4758340
975,5028,4758570,6212,4758570
975,5028,4759570,6212,4759570
975,5028,4760570,6212,4760570
975,5028,4761570,6212,4761570
975,5028,4762570,6212,4762570
975,5028,4763040,6212,4763040
975,5028,4763150,6212,4763150
975,5028,4763960,6212,4763960
975,5028,4763960,6212,4763960
975,5028,4764960,6212,4764960
975,5028,4765430,6212,4765430
976,5036,4766430,6212,4766430
976,5036,4767430,6212,4767430
976,5036,4768430,6212,4768430
977,5040,4769430,6212,4769430
977,5040,4770430,6212,4770430
977,5040,4770900,6212,4770900
977,5040,4771900,6212,4771900
977,5040,4772900,6212,4772900
977,5040,4772900,6212,4772900
977,5040,4773900,6212,4773900
977,5040,4774710,6212,4774710
977,5040,4774940,6212,4774940
977,5040,4775940,6212,4775940
977,5040,4776750,6212,4776750
977,5040,4776970,6212,4776970
977,5040,4777970,6212,4777970
977,5040,4778620,6212,4778620
977,5040,4779090,6212,4779090
978,5048,4779900,6212,4779900
978,5048,4779900,6212,4779900
978,5048,4780550,6212,4780550
978,5048,4781550,6212,4781550
978,5048,4782550,6212,4782550
978,5048,4783020,6212,4783020
978,5048,4783670,6212,4783670
978,5048,4784480,6212,4784480
978,5048,4785480,6212,4785480
979,5050,4786480,6212,4786480
979,5050,4786700,6212,4786700
979,5050,4787700,6212,4787700
980,5052,4787920,6212,4787920
980,5052,4787920,6212,4787920
980,5052,4788920,6212,4788920
981,5060,4789730,6212,4789730
981,5060,4790200,6212,4790200
981,5060,4791200,6212,4791200
981,5060,4791670,6212,4791670
981,5060,4791670,6212,4791670
981,5060,4791890,6212,4791890
981,5060,4792540,6212,4792540
981,5060,4792770,6212,4792770
981,5060,4793580,6212,4793580
981,5060,4794580,6212,4794580
981,5060,4795580,6212,4795580
981,5060,4796390,6212,4796390
982,5068,4797390,6212,4797390
982,5068,4798200,6212,4798200
982,5068,4799200,6212,4799200
982,5068,4800200,6212,4800200
982,5068,4800520,6212,4800520
982,5068,4800990,6212,4800990
982,5068,4801990,6212,4801990
982,5068,4802640,6212,4802640
982,5068,4803640,6212,4803640
982,5068,4804450,6212,4804450
982,5068,4804450,6212,4804450
982,5068,4804770,6212,4804770
983,5076,4805770,6212,4805770
983,5076,4805770,6212,4805770
983,5076,4806240,6212,4806240
983,5076,4806710,6212,4806710
983,5076,4807030,6212,4807030
983,5076,4807350,6212,4807350
983,5076,4808350,6212,4808350
983,5076,4809160,6212,4809160
983,5076,4810160,6212,4810160
983,5076,4811160,6212,4811160
983,5076,4811970,6212,4811970
984,5080,4812780,6212,4812780
984,5080,4813780,6212,4813780
984,5080,4814780,6212,4814780
984,5080,4815780,6212,4815780
984,5080,4816250,6212,4816250
985,5082,4817250,6212,4817250
985,5082,4818060,6212,4818060
986,5090,4819060,6212,4819060
986,5090,4819520,6212,4819520
986,5090,4820520,6212,4820520
986,5090,4820990,6212,4820990
986,5090,4821800,6212,4821800
986,5090,4822800,6212,4822800
986,5090,4823610,6212,4823610
986,5090,4823930,6212,4823930
986,5090,4824930,6212,4824930
987,5092,4825740,6212,4825740
987,5092,4826290,6212,4826290
987,5092,4826290,6212,4826290
987,5092,4827290,6212,4827290
988,5100,4828100,6212,4828100
988,5100,4828750,6212,4828750
988,5100,4828750,6212,4828750
988,5100,4829560,6212,4829560
988,5100,4830560,6212,4830560
988,5100,4830560,6212,4830560
988,5100,4831030,6212,4831030
988,5100,4831680,6212,4831680
988,5100,4832680,6212,4832680
988,5100,4833150,6212,4833150
988,5100,4834150,6212,4834150
988,5100,4834150,6212,4834150
989,5102,4835150,6212,4835150
989,5102,4836150,6212,4836150
989,5102,4836470,6212,4836470
990,5104,4836790,6212,4836790
990,5104,4837110,6212,4837110
990,5104,4838110,6212,4838110
991,5108,4839110,6212,4839110
992,5110,4840110,6212,4840110
992,5110,4841110,6212,4841110
992,5110,4841270,6212,4841270
993,5112,4842270,6212,4842270
993,5112,4842740,6212,4842740
993,5112,4843550,6212,4843550
994,5114,4844360,6212,4844360
994,5114,4845360,6212,4845360
994,5114,4845680,6212,4845680
994,5114,4846150,6212,4846150
995,5116,4846960,6212,4846960
995,5116,4847430,6212,4847430
996,5118,4848430,6212,4848430
996,5118,4848750,6212,4848750
996,5118,4849300,6212,4849300
997,5120,4850300,6212,4850300
997,5120,4851300,6212,4851300
998,5128,4852300,6212,4852300
998,5128,4853300,6212,4853300
998,5128,4853620,6212,4853620
998,5128,4854620,6212,4854620
998,5128,4855620,6212,4855620
998,5128,4856620,6212,4856620
999,5130,4856850,6212,4856850
999,5130,4857850,6212,4857850
999,5130,4858850,6212,4858850
1000,5138,4859850,6212,4859850
1000,5138,4860320,6212,4860320
1000,5138,4861320,6212,4861320
1000,5138,4861790,6212,4861790
1000,5138,4862790,6212,4862790
1000,5138,4863790,6212,4863790
1000,5138,4864600,6212,4864600
1000,5138,4865600,6212,4865600
1000,5138,4866600,6212,4866600
1000,5138,4867600,6212,4867600
1000,5138,4867760,6212,4867760
1000,5138,4867760,6212,4867760
1000,5138,4868230,6212,4868230
1001,5140,4868700,6212,4868700
1001,5140,4869160,6212,4869160
1001,5140,4870160,6212,4870160
1001,5140,4870160,6212,4870160
