ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
883547.76,15.14,1.55,177296.19,3.04
883411.79,15.15,1.55,177295.88,3.04
883275.81,15.15,1.55,177295.88,3.04
883139.83,15.15,1.55,177295.57,3.04
883435.85,15.15,1.55,177299.8,3.04
883299.88,15.15,1.55,178890.5,3.07
883163.9,15.15,1.55,178880.6,3.07
883163.9,15.15,1.55,178880.29,3.07
883027.92,15.15,1.55,178880.29,3.07
883080.62,15.16,1.56,179065.64,3.07
883534.19,15.16,1.57,179065.33,3.07
883398.22,15.16,1.57,179065.49,3.07
883262.24,15.16,1.57,179055.59,3.07
883126.26,15.16,1.57,179055.28,3.07
882990.28,15.17,1.57,179055.28,3.08
883286.3,15.17,1.57,179165.47,3.08
883150.33,15.17,1.57,179165.47,3.08
883101.65,15.17,1.58,178900.53,3.07
882965.68,15.17,1.58,179073.36,3.08
882829.7,15.17,1.58,179073.05,3.08
882882.4,15.18,1.58,179150.35,3.08
882746.42,15.18,1.58,179149.98,3.08
882610.45,15.18,1.58,179149.67,3.08
882474.47,15.18,1.58,179189.84,3.08
882928.04,15.19,1.59,179736.09,3.09
882928.04,15.19,1.59,179646.23,3.09
882792.06,15.19,1.59,179645.92,3.09
882857.38,15.19,1.59,179222.66,3.08
882721.4,15.19,1.59,179137.12,3.08
882585.43,15.19,1.59,179137.12,3.08
882970.09,15.2,1.6,179136.81,3.08
882834.11,15.2,1.6,179136.96,3.08
882834.11,15.2,1.6,179401.92,3.09
882698.13,15.2,1.6,179402.08,3.09
882750.83,15.2,1.6,179402.08,3.09
883031.94,15.21,1.61,179322.77,3.09
883031.94,15.21,1.61,179328.0,3.09
883422.51,15.21,1.62,179328.78,3.09
883807.17,15.22,1.62,179328.78,3.09
883859.87,15.23,1.63,179439.86,3.09
884155.89,15.23,1.63,179736.77,3.1
884019.92,15.23,1.63,179743.0,3.1
884072.62,15.23,1.64,179743.07,3.1
884368.64,15.24,1.64,179742.75,3.1
884672.81,15.25,1.65,179742.44,3.1
884536.83,15.25,1.65,179742.14,3.1
884400.86,15.25,1.65,179741.83,3.1
884264.88,15.25,1.65,179741.52,3.1
884726.1,15.26,1.66,179743.65,3.1
885956.85,15.28,1.68,180619.05,3.11
885820.88,15.28,1.68,180539.74,3.11
884733.06,15.28,1.68,180539.43,3.12
884597.08,15.28,1.68,180461.47,3.12
884649.78,15.28,1.69,180461.0,3.12
884649.78,15.28,1.69,180461.0,3.12
884890.45,15.29,1.69,180239.99,3.11
884754.47,15.29,1.69,180246.22,3.12
885215.69,15.3,1.7,180785.04,3.12
885406.15,15.3,1.71,180978.34,3.13
885270.17,15.31,1.71,180968.44,3.13
885592.86,15.31,1.72,180714.82,3.12
886547.27,15.33,1.73,181614.18,3.14
886737.73,15.34,1.74,181613.71,3.14
886790.43,15.34,1.74,181613.33,3.14
886654.45,15.34,1.74,181613.33,3.14
886844.9,15.35,1.75,181613.02,3.14
887140.92,15.35,1.75,181619.77,3.14
887140.92,15.35,1.75,181619.48,3.14
887193.62,15.36,1.76,181619.48,3.14
887489.65,15.36,1.76,181729.66,3.15
888323.94,15.38,1.78,183050.41,3.17
888619.96,15.38,1.79,183052.79,3.17
888915.98,15.39,1.79,183052.48,3.17
888968.68,15.39,1.8,183052.55,3.17
888832.7,15.39,1.8,183042.65,3.17
889217.36,15.4,1.8,183042.34,3.17
889081.39,15.4,1.8,183042.34,3.17
889134.09,15.4,1.81,183153.42,3.17
889430.11,15.41,1.81,183153.42,3.17
889294.13,15.41,1.81,183153.42,3.17
889322.87,15.41,1.81,183067.08,3.17
889375.57,15.42,1.82,183252.06,3.18
889766.14,15.42,1.83,183252.85,3.18
889630.16,15.42,1.83,183253.0,3.18
889820.61,15.43,1.83,183252.69,3.18
889820.61,15.43,1.83,183175.7,3.18
889684.64,15.43,1.83,183175.39,3.18
889980.66,15.44,1.84,183174.92,3.18
889844.68,15.44,1.84,183174.61,3.18
890229.34,15.44,1.85,183174.3,3.18
890093.36,15.44,1.85,183180.53,3.18
889957.39,15.44,1.85,183157.84,3.18
890516.33,15.45,1.86,182811.22,3.17
890380.35,15.45,1.86,182810.91,3.17
890244.37,15.45,1.86,182716.47,3.17
890108.39,15.46,1.86,182716.16,3.17
889972.42,15.46,1.86,182716.32,3.17
889836.44,15.46,1.86,182751.97,3.17
889700.46,15.46,1.86,182751.97,3.17
889564.48,15.46,1.86,182751.97,3.18
890415.63,15.47,1.87,183303.5,3.18
890415.63,15.47,1.87,183303.22,3.18
890881.82,15.48,1.88,183001.07,3.18
890745.84,15.48,1.88,182921.76,3.18
890745.84,15.48,1.88,182921.76,3.18
891130.5,15.49,1.89,182916.3,3.18
891426.52,15.49,1.9,182915.99,3.18
891290.55,15.49,1.9,182915.69,3.18
891647.75,15.5,1.91,182696.58,3.18
891511.77,15.5,1.91,182696.58,3.18
891564.47,15.51,1.91,182696.64,3.18
891617.17,15.51,1.91,182695.61,3.18
891905.04,15.52,1.92,182717.16,3.18
891769.06,15.52,1.92,182717.16,3.18
891633.09,15.52,1.92,182723.39,3.18
891497.11,15.52,1.92,182644.08,3.18
891497.11,15.52,1.92,182564.77,3.18
891361.13,15.52,1.92,182542.08,3.18
891225.15,15.52,1.92,182541.77,3.18
891277.86,15.52,1.92,182541.83,3.18
891141.88,15.52,1.92,182541.52,3.18
891437.9,15.53,1.93,182541.05,3.18
891301.92,15.53,1.93,182426.02,3.18
891354.62,15.53,1.93,182519.45,3.18
891407.33,15.53,1.94,182519.51,3.18
891271.35,15.53,1.94,182519.2,3.18
890575.22,15.53,1.93,181829.19,3.17
890439.24,15.53,1.93,181819.29,3.17
890491.94,15.53,1.93,181954.58,3.17
890945.51,15.54,1.94,181954.58,3.17
890809.53,15.54,1.94,181954.58,3.17
890809.53,15.54,1.94,181954.11,3.17
891450.28,15.55,1.95,182018.55,3.18
891911.5,15.56,1.96,182020.2,3.18
893140.0,15.58,1.99,182498.89,3.18
892632.6,15.58,1.98,181945.56,3.17
892970.74,15.58,1.99,181753.33,3.17
892834.77,15.59,1.99,181753.33,3.17
892731.24,15.59,1.99,181807.44,3.17
892783.94,15.59,1.99,181807.07,3.17
893027.98,15.6,2.0,181807.07,3.17
892892.0,15.6,2.0,181797.17,3.18
891804.18,15.6,2.0,181797.17,3.18
892085.29,15.6,2.01,181797.17,3.18
892137.99,15.61,2.01,181796.86,3.18
892137.99,15.61,2.01,181717.55,3.18
892002.01,15.61,2.01,181717.24,3.18
891866.04,15.61,2.01,181707.34,3.18
891866.04,15.61,2.01,181712.56,3.18
891730.06,15.61,2.01,181712.26,3.18
891594.08,15.61,2.01,181718.49,3.18
892047.65,15.62,2.02,182132.58,3.19
891911.67,15.62,2.02,182109.89,3.19
892302.24,15.63,2.03,182110.1,3.19
892166.26,15.63,2.03,182087.41,3.19
892030.28,15.63,2.03,182008.1,3.19
891894.31,15.63,2.03,182124.54,3.19
892055.94,15.63,2.03,182093.39,3.19
892351.96,15.64,2.04,182203.57,3.19
892647.98,15.64,2.05,182203.57,3.19
892512.01,15.64,2.05,182117.23,3.19
892564.71,15.65,2.05,182117.23,3.19
891959.51,15.64,2.04,181396.94,3.18
891823.53,15.64,2.04,181396.63,3.18
892208.19,15.65,2.05,181396.26,3.18
892260.89,15.65,2.05,181507.34,3.18
892645.55,15.66,2.06,181507.34,3.18
892941.57,15.66,2.07,181507.03,3.18
892994.28,15.67,2.07,181507.03,3.18
893290.3,15.67,2.08,181506.72,3.18
893154.32,15.67,2.08,181506.72,3.19
893450.34,15.68,2.08,181506.4,3.19
893450.34,15.68,2.08,181506.09,3.19
893835.0,15.69,2.09,181505.58,3.19
893699.02,15.69,2.09,181511.81,3.19
893563.05,15.69,2.09,181511.5,3.19
893366.59,15.69,2.09,181680.53,3.19
893230.61,15.69,2.09,181680.16,3.19
893526.63,15.69,2.1,181936.11,3.2
893911.29,15.7,2.1,182220.44,3.2
894207.31,15.71,2.11,182330.63,3.2
894260.01,15.71,2.11,182330.63,3.2
894556.03,15.72,2.12,182440.81,3.21
894420.06,15.72,2.12,182440.51,3.21
894284.08,15.72,2.12,182440.2,3.21
894148.1,15.72,2.12,182439.89,3.21
894148.1,15.72,2.12,182439.89,3.21
894338.55,15.72,2.13,182439.88,3.21
894202.58,15.73,2.13,182439.88,3.21
894255.28,15.73,2.13,182439.88,3.21
894255.28,15.73,2.13,182439.57,3.21
894307.98,15.73,2.13,182439.57,3.21
894172.0,15.73,2.13,182416.65,3.21
894036.02,15.73,2.13,182416.65,3.21
894332.05,15.74,2.14,182416.65,3.21
894332.05,15.74,2.14,182337.34,3.21
894332.05,15.74,2.14,182382.22,3.21
894196.07,15.74,2.14,182408.25,3.21
894060.09,15.74,2.14,182407.94,3.21
893924.11,15.74,2.14,182328.63,3.21
893788.14,15.74,2.14,182441.4,3.21
893652.16,15.74,2.14,182441.4,3.21
894036.82,15.75,2.15,182441.03,3.21
893900.84,15.75,2.15,182325.94,3.21
893764.87,15.75,2.15,182442.83,3.21
893764.87,15.75,2.15,182363.52,3.21
894159.66,15.76,2.16,182643.23,3.22
894104.22,15.76,2.16,182779.82,3.22
893968.24,15.76,2.16,182710.41,3.22
894264.26,15.76,2.17,182710.1,3.22
894128.28,15.77,2.17,182978.52,3.23
894128.28,15.77,2.17,182892.98,3.22
894815.16,15.78,2.18,182997.44,3.23
894679.18,15.78,2.18,183003.66,3.23
894974.6,15.79,2.19,183211.36,3.23
894974.6,15.79,2.19,183216.59,3.23
895396.51,15.79,2.2,183217.38,3.23
895692.53,15.8,2.2,183668.06,3.24
895556.55,15.8,2.2,183658.16,3.24
895556.55,15.8,2.2,183658.16,3.24
895420.57,15.8,2.2,183658.32,3.24
895284.59,15.8,2.2,183658.01,3.24
895148.62,15.8,2.2,183657.7,3.24
895012.64,15.8,2.2,183663.93,3.24
894876.66,15.8,2.2,183332.85,3.24
894740.69,15.8,2.21,183339.07,3.24
894604.71,15.8,2.21,183391.51,3.24
895058.28,15.81,2.21,184006.1,3.25
894922.3,15.81,2.21,184005.79,3.25
894786.32,15.81,2.22,183995.89,3.25
894739.1,15.81,2.22,183851.89,3.25
895061.79,15.82,2.23,183598.28,3.25
895399.93,15.83,2.23,183418.14,3.24
895704.1,15.84,2.24,183723.5,3.25
895568.13,15.84,2.24,183723.12,3.25
895872.3,15.85,2.25,183723.12,3.25
896664.21,15.86,2.26,185566.45,3.28
896716.91,15.87,2.27,185677.53,3.29
896716.91,15.87,2.27,185671.99,3.29
896580.93,15.87,2.27,185671.99,3.29
896444.96,15.87,2.27,185678.22,3.29
896308.98,15.87,2.27,185598.91,3.29
896361.68,15.87,2.27,185065.73,3.28
896605.72,15.88,2.28,185087.29,3.28
896901.74,15.88,2.28,185086.98,3.28
896765.76,15.88,2.29,185086.98,3.28
896221.85,15.88,2.29,185668.97,3.29
896221.85,15.88,2.29,185668.66,3.29
896517.87,15.89,2.29,185778.85,3.29
896517.87,15.89,2.29,185778.85,3.29
896902.53,15.9,2.3,185880.52,3.29
896955.24,15.9,2.3,186066.17,3.3
896819.26,15.9,2.3,185986.86,3.3
896683.28,15.9,2.3,185993.09,3.3
896683.28,15.9,2.3,185913.78,3.3
896547.3,15.9,2.31,185920.01,3.3
897000.87,15.91,2.31,185920.01,3.3
896864.9,15.91,2.31,185834.47,3.3
896728.92,15.91,2.31,186186.54,3.3
896592.94,15.91,2.32,186186.54,3.3
896592.94,15.91,2.32,185997.04,3.3
896456.96,15.91,2.32,185917.73,3.3
896752.98,15.92,2.32,186027.92,3.3
896975.89,15.93,2.33,186159.47,3.31
897616.63,15.94,2.34,186223.9,3.31
897480.65,15.94,2.34,186145.94,3.31
897480.65,15.94,2.34,186060.4,3.3
897344.67,15.94,2.34,186054.87,3.31
897640.69,15.95,2.35,186054.55,3.31
898025.36,15.96,2.36,185895.54,3.3
898078.06,15.96,2.36,185895.61,3.3
898130.76,15.96,2.36,185895.23,3.3
898426.78,15.97,2.37,186005.42,3.31
898290.8,15.97,2.37,185995.52,3.31
898290.8,15.97,2.37,185806.02,3.3
898154.82,15.97,2.37,185805.71,3.3
898018.85,15.97,2.37,185805.87,3.3
897882.87,15.97,2.37,185720.33,3.3
897746.89,15.97,2.37,185720.33,3.3
898208.12,15.98,2.38,185641.02,3.3
898072.14,15.98,2.38,185555.48,3.3
897936.16,15.98,2.38,185555.17,3.3
897800.19,15.98,2.38,185536.45,3.3
897852.89,15.98,2.39,185536.51,3.3
897852.89,15.98,2.39,185536.51,3.3
898157.06,15.99,2.39,185536.51,3.3
898673.14,16.0,2.4,184746.95,3.29
898537.16,16.0,2.4,184746.95,3.29
898401.19,16.0,2.4,184508.55,3.29
898697.21,16.01,2.41,184508.54,3.29
898561.23,16.01,2.41,184508.23,3.29
898425.25,16.01,2.41,184507.85,3.29
898289.28,16.01,2.41,184507.54,3.29
897201.46,16.01,2.41,184507.23,3.29
897586.12,16.02,2.42,184872.11,3.3
897502.44,16.02,2.42,184730.22,3.3
897366.46,16.02,2.42,184730.38,3.3
897366.46,16.02,2.42,184730.06,3.3
897230.48,16.02,2.42,184729.75,3.3
897283.18,16.02,2.43,184729.82,3.3
897579.21,16.03,2.43,185028.39,3.3
897631.91,16.03,2.44,185028.45,3.31
897495.93,16.03,2.44,185161.45,3.31
897957.16,16.04,2.45,185161.45,3.31
897821.18,16.04,2.45,185161.14,3.31
898117.2,16.05,2.45,185451.66,3.31
898169.9,16.05,2.46,185372.35,3.31
898033.92,16.05,2.46,185378.58,3.31
898086.63,16.06,2.46,185678.04,3.32
898471.29,16.07,2.47,185779.72,3.32
898471.29,16.07,2.47,185760.79,3.32
898523.99,16.07,2.47,185871.87,3.32
898576.69,16.07,2.47,185871.87,3.32
898576.69,16.07,2.47,186210.35,3.33
898576.69,16.07,2.47,186131.04,3.33
898629.39,16.08,2.48,186131.04,3.33
898493.41,16.08,2.48,186129.29,3.33
898546.12,16.08,2.48,186129.35,3.33
898930.78,16.09,2.49,186231.02,3.33
898983.48,16.09,2.49,186231.09,3.33
898847.5,16.09,2.49,186231.09,3.33
898800.28,16.09,2.49,186087.09,3.33
898664.3,16.09,2.49,186087.25,3.33
898528.32,16.09,2.5,186087.25,3.33
898912.99,16.1,2.5,186188.92,3.33
898777.01,16.1,2.5,186188.92,3.34
899081.18,16.11,2.51,186188.92,3.34
898945.2,16.11,2.51,186188.61,3.34
898997.9,16.11,2.51,186188.67,3.34
898861.93,16.11,2.51,186188.83,3.34
899200.07,16.12,2.52,186008.69,3.33
899263.94,16.13,2.53,186025.5,3.34
899263.94,16.13,2.53,186068.82,3.34
899478.5,16.13,2.53,185563.23,3.33
899342.52,16.13,2.53,185562.92,3.33
899342.52,16.13,2.53,185562.92,3.33
899206.54,16.13,2.53,185562.92,3.33
899259.24,16.14,2.54,185674.0,3.33
899123.27,16.14,2.54,185674.0,3.33
898987.29,16.14,2.54,185674.0,3.33
898851.31,16.14,2.54,185674.0,3.33
898904.01,16.14,2.54,185674.0,3.33
898956.72,16.14,2.55,185674.0,3.33
899417.94,16.15,2.55,185468.21,3.33
899281.96,16.15,2.56,185468.21,3.33
899586.14,16.16,2.56,185773.57,3.34
899638.84,16.16,2.57,185723.62,3.34
899502.86,16.16,2.57,185723.31,3.34
899366.88,16.16,2.57,185723.31,3.34
899230.91,16.16,2.57,185723.31,3.34
899094.93,16.16,2.57,185713.41,3.34
898958.95,16.17,2.57,185703.51,3.34
898822.97,16.17,2.57,185703.51,3.34
898822.97,16.17,2.57,185624.2,3.34
898822.97,16.17,2.57,185544.89,3.34
898687.0,16.17,2.57,185544.89,3.34
898551.02,16.17,2.57,185715.32,3.34
898415.04,16.17,2.57,185715.32,3.34
898279.06,16.17,2.57,185715.32,3.34
898143.09,16.17,2.57,185757.66,3.34
898143.09,16.17,2.57,185809.74,3.34
898143.09,16.17,2.57,185951.32,3.35
898007.11,16.17,2.57,185951.06,3.35
898059.81,16.17,2.57,185950.59,3.35
897923.83,16.17,2.57,185940.69,3.35
897976.53,16.18,2.58,186051.77,3.35
897976.53,16.18,2.58,186057.0,3.35
897840.56,16.18,2.58,186057.16,3.35
897704.58,16.18,2.58,185977.84,3.35
897568.6,16.18,2.58,185967.95,3.35
897432.63,16.18,2.58,185967.95,3.35
897432.63,16.18,2.58,185967.64,3.35
897296.65,16.18,2.58,185967.64,3.35
897361.97,16.18,2.58,185544.37,3.35
897225.99,16.18,2.58,185544.37,3.35
897090.01,16.18,2.58,185474.95,3.35
896954.04,16.18,2.59,185520.69,3.35
896818.06,16.18,2.59,185435.15,3.35
896682.08,16.18,2.59,185425.25,3.35
896872.53,16.19,2.59,185618.55,3.35
896736.56,16.19,2.59,185618.71,3.35
896600.58,16.19,2.59,185624.94,3.35
896464.6,16.19,2.59,185624.94,3.35
896517.3,16.19,2.6,185736.02,3.35
896381.33,16.19,2.6,185650.48,3.35
896778.61,16.2,2.6,185483.4,3.35
896642.63,16.2,2.61,185483.56,3.35
896506.65,16.2,2.61,185456.02,3.35
896370.67,16.2,2.61,185456.01,3.35
896370.67,16.2,2.61,185372.96,3.35
896234.7,16.2,2.61,185371.62,3.35
896098.72,16.2,2.61,185371.15,3.35
895962.74,16.21,2.61,185556.41,3.36
895826.77,16.21,2.61,185470.87,3.36
895690.79,16.21,2.61,185391.56,3.35
895743.49,16.21,2.61,185391.63,3.35
895743.49,16.21,2.61,185391.31,3.35
895743.49,16.21,2.61,185391.0,3.35
895607.51,16.21,2.61,185608.06,3.36
895797.96,16.22,2.62,185608.63,3.36
895661.99,16.22,2.62,185608.32,3.36
895984.68,16.22,2.63,185354.7,3.36
895554.04,16.22,2.62,184911.64,3.35
895554.04,16.22,2.62,184911.64,3.35
895413.58,16.22,2.62,184895.53,3.35
895277.6,16.22,2.62,184895.53,3.35
895581.77,16.22,2.63,184895.16,3.35
895445.8,16.22,2.63,184895.16,3.35
895445.8,16.22,2.63,184894.85,3.35
895309.82,16.22,2.63,184894.85,3.35
895675.42,16.23,2.63,184894.54,3.35
895539.45,16.23,2.64,184900.77,3.35
895592.15,16.24,2.64,185011.85,3.35
895456.17,16.24,2.64,184989.16,3.35
895320.19,16.24,2.64,184988.85,3.35
895184.22,16.24,2.64,184982.44,3.36
895480.24,16.24,2.65,184982.44,3.36
895355.08,16.25,2.65,185131.79,3.36
895219.1,16.25,2.65,185138.01,3.36
895083.12,16.25,2.65,185137.69,3.36
894947.14,16.25,2.65,185137.69,3.36
895285.28,16.26,2.66,184945.45,3.36
895149.31,16.26,2.66,184945.14,3.36
895149.31,16.26,2.66,184865.83,3.36
895453.48,16.26,2.67,184871.83,3.36
895317.5,16.26,2.67,184986.86,3.36
895317.5,16.26,2.67,184986.55,3.36
895181.52,16.26,2.67,184959.0,3.36
895045.55,16.26,2.67,185374.68,3.37
895045.55,16.26,2.67,185559.02,3.37
895045.55,16.26,2.67,185479.71,3.37
894909.57,16.27,2.67,185479.71,3.37
896637.62,16.3,2.7,187348.48,3.41
896501.64,16.3,2.7,187348.17,3.41
896501.64,16.3,2.7,187348.17,3.41
896892.2,16.3,2.71,187874.82,3.42
896756.22,16.31,2.71,187958.89,3.42
896339.7,16.3,2.7,187427.29,3.41
896203.72,16.3,2.7,187426.98,3.41
896203.72,16.3,2.7,187347.67,3.41
896067.75,16.3,2.7,187268.35,3.41
895931.77,16.3,2.7,187268.35,3.41
896122.22,16.31,2.71,187268.04,3.41
896487.83,16.31,2.72,187290.29,3.41
896941.4,16.32,2.73,187290.29,3.41
896805.42,16.32,2.73,187210.98,3.41
896858.12,16.33,2.73,187304.41,3.41
897319.35,16.34,2.74,187304.41,3.41
896947.35,16.33,2.73,187114.91,3.41
897228.46,16.34,2.74,187035.6,3.41
897092.48,16.34,2.74,187041.83,3.41
896956.5,16.34,2.74,187041.83,3.41
896820.53,16.34,2.74,187041.83,3.41
897205.19,16.35,2.75,187041.52,3.41
897205.19,16.35,2.75,187041.52,3.41
897069.21,16.35,2.75,187041.68,3.41
897365.23,16.35,2.76,187041.21,3.41
897417.93,16.36,2.76,187042.22,3.41
897281.95,16.36,2.76,187042.22,3.41
897577.98,16.37,2.77,187041.91,3.41
897630.68,16.37,2.77,187041.91,3.41
897494.7,16.37,2.77,186956.37,3.41
897790.72,16.38,2.78,186956.06,3.41
897654.74,16.38,2.78,186870.52,3.41
898045.31,16.38,2.79,186870.52,3.41
898098.01,16.39,2.79,186870.15,3.41
898150.71,16.39,2.79,186870.15,3.41
898150.71,16.39,2.79,186793.15,3.41
898014.73,16.39,2.79,186793.15,3.41
897878.76,16.39,2.79,186723.74,3.41
897742.78,16.39,2.79,186723.74,3.41
897606.8,16.39,2.8,186723.74,3.41
897470.82,16.39,2.8,186723.43,3.41
897334.85,16.39,2.8,186723.12,3.41
897198.87,16.39,2.8,186695.58,3.41
897062.89,16.39,2.8,186695.73,3.41
897128.21,16.4,2.8,186272.47,3.4
896992.24,16.4,2.8,186249.78,3.41
896856.26,16.4,2.8,186249.48,3.41
896720.28,16.4,2.8,186245.02,3.41
896584.3,16.4,2.8,186381.35,3.41
896448.33,16.4,2.8,186423.61,3.41
896312.35,16.4,2.8,186776.0,3.42
896616.52,16.41,2.81,187393.14,3.43
896109.12,16.4,2.8,186827.71,3.42
895973.14,16.4,2.8,186827.71,3.42
895973.14,16.4,2.8,186750.72,3.42
896229.8,16.41,2.81,186047.74,3.41
896093.82,16.41,2.81,186053.96,3.41
895957.84,16.41,2.81,186053.96,3.41
895821.87,16.41,2.81,186053.65,3.41
895718.34,16.41,2.81,186092.89,3.41
895771.04,16.41,2.82,186203.97,3.41
895635.06,16.42,2.82,186388.72,3.42
896207.44,16.43,2.83,186504.28,3.42
896207.44,16.43,2.83,186504.28,3.42
896071.46,16.43,2.83,186594.76,3.42
896124.16,16.43,2.83,186594.76,3.42
896420.18,16.44,2.84,186594.45,3.42
896029.54,16.43,2.84,186638.54,3.42
896082.24,16.44,2.84,186655.22,3.42
895946.27,16.44,2.84,186654.91,3.42
895810.29,16.44,2.84,187180.71,3.43
895862.99,16.44,2.84,187291.79,3.44
895915.69,16.44,2.85,187291.79,3.44
895779.72,16.44,2.85,187291.79,3.44
895643.74,16.45,2.85,187291.42,3.44
895939.76,16.45,2.85,187291.42,3.44
896330.32,16.46,2.86,187836.94,3.45
896626.34,16.47,2.87,187836.94,3.45
896626.34,16.47,2.87,187905.54,3.45
896626.34,16.47,2.87,187905.51,3.45
896679.05,16.47,2.87,188016.59,3.45
896543.07,16.47,2.87,188016.28,3.45
896407.09,16.47,2.87,188015.81,3.45
896271.11,16.47,2.87,188058.86,3.46
896567.13,16.48,2.88,188349.37,3.46
896863.16,16.49,2.89,188459.56,3.46
896727.18,16.49,2.89,188402.49,3.46
896591.2,16.49,2.89,188614.45,3.47
896643.9,16.49,2.89,188913.92,3.47
896562.78,16.49,2.89,187997.21,3.46
896426.8,16.49,2.89,187997.21,3.46
896290.83,16.49,2.89,187996.9,3.46
896343.53,16.5,2.9,187996.53,3.46
896600.18,16.5,2.9,187293.54,3.45
896652.88,16.51,2.91,187293.54,3.45
896516.91,16.51,2.91,187293.54,3.45
896569.61,16.51,2.91,187293.07,3.45
896569.61,16.51,2.91,187213.76,3.45
896622.31,16.51,2.92,187213.76,3.45
896486.33,16.51,2.92,187219.99,3.45
896350.35,16.51,2.92,187219.68,3.45
896403.06,16.52,2.92,187330.76,3.45
896455.76,16.52,2.92,187272.38,3.45
896039.23,16.52,2.92,186740.78,3.44
896091.94,16.52,2.92,186851.86,3.44
896282.39,16.52,2.93,186969.61,3.45
896146.41,16.53,2.93,186969.23,3.45
896146.41,16.53,2.93,186889.92,3.45
896010.43,16.53,2.93,186880.03,3.45
896200.88,16.53,2.93,186879.72,3.45
896505.06,16.54,2.94,187320.01,3.46
896369.08,16.54,2.94,187320.0,3.46
896233.1,16.54,2.94,187320.0,3.46
896097.12,16.54,2.94,187144.49,3.45
895961.15,16.54,2.94,187144.49,3.45
895961.15,16.54,2.94,187144.21,3.45
894873.33,16.55,2.95,187143.9,3.46
894737.35,16.55,2.95,187143.59,3.46
894601.37,16.55,2.95,187143.28,3.46
894897.4,16.55,2.96,187143.28,3.46
895282.06,16.56,2.96,187147.4,3.46
895666.72,16.57,2.97,187147.39,3.46
895719.42,16.57,2.97,187151.88,3.46
895583.44,16.57,2.98,187158.11,3.46
895447.46,16.57,2.98,187043.15,3.46
895447.46,16.57,2.98,187227.63,3.47
895311.49,16.57,2.98,187233.86,3.47
895364.19,16.58,2.98,187233.92,3.47
895228.21,16.58,2.98,187211.23,3.47
895291.73,16.58,2.98,187166.46,3.47
895344.43,16.59,2.99,187259.89,3.47
895057.78,16.58,2.98,187287.13,3.47
894921.8,16.58,2.99,187285.78,3.47
894785.82,16.58,2.99,187285.78,3.47
894649.84,16.58,2.99,187285.78,3.47
894513.87,16.58,2.99,187409.01,3.47
894377.89,16.59,2.99,187408.97,3.48
894673.91,16.59,2.99,187408.66,3.48
894537.93,16.59,3.0,187415.06,3.48
894401.96,16.59,3.0,187415.06,3.48
894265.98,16.59,3.0,187479.59,3.48
894456.43,16.6,3.0,187799.39,3.49
894320.45,16.6,3.0,187136.99,3.47
894184.48,16.6,3.0,187136.68,3.47
894048.5,16.6,3.0,187136.68,3.47
894514.69,16.61,3.01,186834.53,3.47
894705.14,16.62,3.02,187084.88,3.47
894569.16,16.62,3.02,187085.04,3.48
894433.18,16.62,3.02,187120.76,3.48
894297.21,16.62,3.02,187120.45,3.48
894161.23,16.62,3.02,187225.07,3.48
894213.93,16.62,3.02,187225.04,3.48
894077.95,16.62,3.02,187251.07,3.48
894077.95,16.62,3.02,187682.73,3.49
893941.98,16.62,3.03,188113.72,3.5
894238.0,16.63,3.03,188223.91,3.5
894303.32,16.63,3.04,187800.64,3.49
894687.98,16.64,3.04,188744.36,3.51
894687.98,16.64,3.04,188744.36,3.51
894687.98,16.64,3.04,188744.36,3.51
894552.0,16.64,3.04,188743.89,3.51
895013.23,16.65,3.05,188743.89,3.51
894877.25,16.65,3.05,188776.96,3.51
895330.82,16.66,3.06,189118.17,3.52
895396.14,16.67,3.07,188694.9,3.51
895396.14,16.67,3.07,188694.43,3.51
895260.16,16.67,3.07,188615.12,3.51
895124.19,16.67,3.07,188615.64,3.51
895508.85,16.67,3.08,188615.64,3.51
895372.87,16.67,3.08,188615.34,3.51
895236.89,16.68,3.08,188536.02,3.51
895100.92,16.68,3.08,188531.56,3.51
894964.94,16.68,3.08,188558.01,3.51
895017.64,16.68,3.08,188558.07,3.51
895070.34,16.68,3.09,188555.57,3.51
895523.91,16.69,3.1,189170.17,3.53
895140.09,16.69,3.09,188930.2,3.52
895004.11,16.69,3.09,188930.2,3.52
894868.14,16.69,3.09,188929.89,3.52
894732.16,16.69,3.09,188929.52,3.52
894978.1,16.7,3.1,188575.33,3.52
894742.2,16.7,3.1,188255.63,3.51
894575.27,16.7,3.1,187627.17,3.5
894402.81,16.69,3.1,187517.08,3.5
894266.83,16.7,3.1,187666.71,3.5
894130.86,16.7,3.1,187666.71,3.5
