ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0ac0-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1212,6211,4478480,6212,4542480
1212,6211,4478480,6212,4542480
1212,6211,4479480,6212,4543480
1212,6211,4480480,6212,4544480
1212,6211,4480950,6212,4544950
1212,6211,4481600,6212,4545600
1212,6211,4482410,6212,4546410
1212,6211,4483410,6212,4547410
1212,6211,4483880,6212,4547880
1212,6211,4483880,6212,4547880
1212,6211,4484530,6212,4548530
1212,6211,4485530,6212,4549530
1212,6211,4485530,6212,4549530
1212,6211,4486530,6212,4550530
1212,6211,4487340,6212,4551340
1212,6211,4488150,6212,4552150
1212,6211,4488470,6212,4552470
1212,6211,4489470,6212,4553470
1212,6211,4490280,6212,4554280
1212,6211,4491280,6212,4555280
1212,6211,4491280,6212,4555280
1212,6211,4492280,6212,4556280
1212,6211,4493280,6212,4557280
1212,6211,4494280,6212,4558280
1212,6211,4494740,6212,4558740
1212,6211,4495740,6212,4559740
1212,6211,4496740,6212,4560740
1212,6211,4497290,6212,4561290
1212,6211,4497940,6212,4561940
1212,6211,4498260,6212,4562260
1212,6211,4499260,6212,4563260
1212,6211,4499260,6212,4563260
1212,6211,4499260,6212,4563260
1212,6211,4500260,6212,4564260
1212,6211,4501260,6212,4565260
1212,6211,4502260,6212,4566260
1212,6211,4503260,6212,4567260
1212,6211,4503260,6212,4567260
1212,6211,4503730,6212,4567730
1212,6211,4504050,6212,4568050
1212,6211,4504700,6212,4568700
1212,6211,4505700,6212,4569700
1212,6211,4506700,6212,4570700
1212,6211,4507170,6212,4571170
1212,6211,4507170,6212,4579170
1212,6211,4507170,6212,4579170
1212,6211,4508170,6212,4580170
1212,6211,4509170,6212,4581170
1212,6211,4509490,6212,4581490
1212,6211,4510490,6212,4582490
1212,6211,4511300,6212,4583300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4513300,6212,4585300
1212,6211,4513300,6212,4585300
1212,6211,4514300,6212,4586300
1212,6211,4515300,6212,4587300
1212,6211,4515770,6212,4587770
1212,6211,4515770,6212,4587770
1212,6211,4515770,6212,4587770
1212,6211,4516580,6212,4588580
1212,6211,4516580,6212,4588580
1212,6211,4517580,6212,4589580
1212,6211,4518580,6212,4590580
1212,6211,4519050,6212,4591050
1212,6211,4520050,6212,4592050
1212,6211,4521050,6212,4593050
1212,6211,4522050,6212,4594050
1212,6211,4522320,6212,4594320
1212,6211,4523130,6212,4595130
1212,6211,4523130,6212,4595130
1212,6211,4524130,6212,4596130
1212,6211,4525130,6212,4597130
1212,6211,4526130,6212,4598130
1212,6211,4527130,6212,4599130
1212,6211,4528130,6212,4600130
1212,6211,4528600,6212,4600600
1212,6211,4529410,6212,4601410
1212,6211,4529410,6212,4601410
1212,6211,4530220,6212,4602220
1212,6211,4531220,6212,4603220
1212,6211,4531220,6212,4603220
1212,6211,4532220,6212,4604220
1212,6211,4533030,6212,4605030
1212,6211,4534030,6212,4606030
1212,6211,4535030,6212,4607030
1212,6211,4536030,6212,4608030
1212,6211,4537030,6212,4609030
1212,6211,4537840,6212,4609840
1212,6211,4538650,6212,4610650
1212,6211,4539460,6212,4611460
1212,6211,4540460,6212,4612460
1212,6211,4540460,6212,4612460
1212,6211,4540460,6212,4612460
1212,6211,4541460,6212,4613460
1212,6211,4541460,6212,4613460
1212,6211,4542460,6212,4614460
1212,6211,4542690,6212,4614690
1212,6211,4543690,6212,4615690
1212,6211,4544280,6212,4616280
1212,6211,4544930,6212,4616930
1212,6211,4545930,6212,4617930
1212,6211,4546390,6212,4618390
1212,6211,4547200,6212,4619200
1212,6211,4548200,6212,4620200
1212,6211,4549200,6212,4621200
1212,6211,4550200,6212,4622200
1212,6211,4551200,6212,4623200
1212,6211,4551430,6212,4623430
1212,6211,4552240,6212,4624240
1212,6211,4552470,6212,4624470
1212,6211,4553470,6212,4625470
1212,6211,4553470,6212,4625470
1212,6211,4553470,6212,4625470
1212,6211,4554470,6212,4626470
1212,6211,4554470,6212,4626470
1212,6211,4555280,6212,4627280
1212,6211,4556280,6212,4628280
1212,6211,4557280,6212,4629280
1212,6211,4557600,6212,4629600
1212,6211,4558600,6212,4630600
1212,6211,4559600,6212,4631600
1212,6211,4560600,6212,4632600
1212,6211,4561600,6212,4633600
1212,6211,4562600,6212,4634600
1212,6211,4563600,6212,4635600
1212,6211,4564410,6212,4636410
1212,6211,4565410,6212,4637410
1212,6211,4566220,6212,4638220
1212,6211,4566380,6212,4638380
1212,6211,4567380,6212,4639380
1212,6211,4567850,6212,4639850
1212,6211,4568850,6212,4640850
1212,6211,4569850,6212,4641850
1212,6211,4570850,6212,4642850
1212,6211,4571850,6212,4643850
1212,6211,4572320,6212,4644320
1212,6211,4572800,6212,4644800
1212,6211,4573800,6212,4645800
1212,6211,4574800,6212,4646800
1212,6211,4575800,6212,4647800
1212,6211,4576120,6212,4648120
1212,6211,4577120,6212,4649120
1212,6211,4577580,6212,4649580
1212,6211,4577580,6212,4649580
1212,6211,4577580,6212,4649580
1212,6211,4578580,6212,4650580
1212,6211,4579580,6212,4651580
1212,6211,4580050,6212,4652050
1212,6211,4581050,6212,4653050
1212,6211,4581860,6212,4653860
1212,6211,4581860,6212,4653860
1212,6211,4582860,6212,4654860
1212,6211,4583860,6212,4655860
1212,6211,4584860,6212,4656860
1212,6211,4585510,6212,4657510
1212,6211,4586510,6212,4658510
1212,6211,4586510,6212,4658510
1212,6211,4587510,6212,4659510
1212,6211,4588510,6212,4660510
1212,6211,4589510,6212,4661510
1212,6211,4590510,6212,4662510
1212,6211,4591510,6212,4663510
1212,6211,4591510,6212,4663510
1212,6211,4592510,6212,4664510
1212,6211,4593510,6212,4665510
1212,6211,4594160,6212,4666160
1212,6211,4594160,6212,4666160
1212,6211,4594810,6212,4666810
1212,6211,4595620,6212,4667620
1212,6211,4596430,6212,4668430
1212,6211,4597430,6212,4669430
1212,6211,4597430,6212,4669430
1212,6211,4597750,6212,4669750
1212,6211,4598750,6212,4670750
1212,6211,4599750,6212,4671750
1212,6211,4599750,6212,4671750
1212,6211,4600400,6212,4672400
1212,6211,4601400,6212,4673400
1212,6211,4601400,6212,4673400
1212,6211,4601400,6212,4673400
1212,6211,4602400,6212,4674400
1212,6211,4603050,6212,4675050
1212,6211,4604050,6212,4676050
1212,6211,4605050,6212,4677050
1212,6211,4606050,6212,4678050
1212,6211,4606520,6212,4678520
1212,6211,4606890,6212,4678890
1212,6211,4607890,6212,4679890
1212,6211,4608890,6212,4680890
1212,6211,4609360,6212,4681360
1212,6211,4609360,6212,4681360
1212,6211,4609830,6212,4681830
1212,6211,4610830,6212,4682830
1212,6211,4611830,6212,4683830
1212,6211,4612480,6212,4684480
1212,6211,4613290,6212,4685290
1212,6211,4613290,6212,4685290
1212,6211,4613290,6212,4685290
1212,6211,4614290,6212,4686290
1212,6211,4615290,6212,4687290
1212,6211,4616290,6212,4688290
1212,6211,4616290,6212,4688290
1212,6211,4616290,6212,4696290
1212,6211,4617290,6212,4697290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4619290,6212,4699290
1212,6211,4620290,6212,4700290
1212,6211,4620290,6212,4700290
1212,6211,4620760,6212,4700760
1212,6211,4621080,6212,4701080
1212,6211,4622080,6212,4702080
1212,6211,4623080,6212,4703080
1212,6211,4623890,6212,4703890
1212,6211,4624360,6212,4704360
1212,6211,4624360,6212,4712360
1212,6211,4625360,6212,4713360
1212,6211,4625360,6212,4713360
1212,6211,4626360,6212,4714360
1212,6211,4626830,6212,4714830
1212,6211,4627830,6212,4715830
1212,6211,4628640,6212,4716640
1212,6211,4629640,6212,4717640
1212,6211,4630640,6212,4718640
1212,6211,4631640,6212,4719640
1212,6211,4632640,6212,4720640
1212,6211,4632640,6212,4720640
1212,6211,4633640,6212,4721640
1212,6211,4634640,6212,4722640
1212,6211,4635640,6212,4723640
1212,6211,4636640,6212,4724640
1212,6211,4636640,6212,4724640
1212,6211,4637450,6212,4725450
1212,6211,4638260,6212,4726260
1212,6211,4639260,6212,4727260
1212,6211,4640260,6212,4728260
1212,6211,4640730,6212,4728730
1212,6211,4641730,6212,4729730
1212,6211,4642200,6212,4730200
1212,6211,4643200,6212,4731200
1212,6211,4643430,6212,4731430
1213,6212,4644430,6212,4732430
1213,6212,4645080,6212,4733080
1213,6212,4646080,6212,4734080
1213,6212,4646890,6212,4734890
1213,6212,4647890,6212,4735890
1213,6212,4648360,6212,4736360
1213,6212,4649360,6212,4737360
1213,6212,4650360,6212,4738360
1213,6212,4650680,6212,4738680
1213,6212,4651680,6212,4739680
1213,6212,4652150,6212,4740150
1213,6212,4652620,6212,4740620
1213,6212,4653620,6212,4741620
1213,6212,4654620,6212,4742620
1213,6212,4655620,6212,4743620
1213,6212,4656620,6212,4744620
1213,6212,4657620,6212,4745620
1213,6212,4657620,6212,4745620
1213,6212,4658620,6212,4746620
1213,6212,4659620,6212,4747620
1213,6212,4659620,6212,4747620
1213,6212,4660620,6212,4748620
1213,6212,4661090,6212,4749090
1213,6212,4662090,6212,4750090
1213,6212,4663090,6212,4751090
1213,6212,4663900,6212,4751900
1213,6212,4664370,6212,4752370
1213,6212,4665370,6212,4753370
1213,6212,4665370,6212,4753370
1213,6212,4665690,6212,4753690
1213,6212,4666010,6212,4754010
1213,6212,4667010,6212,4755010
1213,6212,4667820,6212,4755820
1213,6212,4668820,6212,4756820
1213,6212,4669050,6212,4757050
1213,6212,4670050,6212,4758050
1213,6212,4670520,6212,4758520
1213,6212,4671520,6212,4759520
1213,6212,4672520,6212,4760520
1213,6212,4672680,6212,4760680
1213,6212,4673680,6212,4761680
1213,6212,4674680,6212,4762680
1213,6212,4675680,6212,4763680
1213,6212,4676680,6212,4764680
1213,6212,4677680,6212,4765680
1213,6212,4678680,6212,4766680
1213,6212,4679490,6212,4767490
1213,6212,4679810,6212,4767810
1213,6212,4680280,6212,4768280
1213,6212,4681280,6212,4769280
1213,6212,4682280,6212,4770280
1213,6212,4683280,6212,4771280
1213,6212,4684280,6212,4772280
1213,6212,4684280,6212,4772280
1213,6212,4684510,6212,4772510
1213,6212,4685510,6212,4773510
1213,6212,4686510,6212,4774510
1213,6212,4687510,6212,4775510
1213,6212,4688510,6212,4776510
1213,6212,4688830,6212,4776830
1213,6212,4689420,6212,4777420
1213,6212,4689890,6212,4777890
1213,6212,4690890,6212,4778890
1213,6212,4691890,6212,4779890
1213,6212,4692360,6212,4780360
1213,6212,4693360,6212,4781360
1213,6212,4693680,6212,4781680
1213,6212,4693680,6212,4781680
1213,6212,4694680,6212,4782680
1213,6212,4695680,6212,4783680
1213,6212,4696680,6212,4784680
1213,6212,4697680,6212,4785680
1213,6212,4698150,6212,4786150
1213,6212,4698700,6212,4786700
1213,6212,4699700,6212,4787700
1213,6212,4700510,6212,4788510
1213,6212,4701160,6212,4789160
1213,6212,4702160,6212,4790160
1213,6212,4702380,6212,4790380
1213,6212,4702380,6212,4790380
1213,6212,4702380,6212,4790380
1213,6212,4702380,6212,4790380
1213,6212,4703380,6212,4791380
1213,6212,4703380,6212,4791380
1213,6212,4703380,6212,4791380
1213,6212,4704380,6212,4792380
1213,6212,4705380,6212,4793380
1213,6212,4709380,6212,4797380
1213,6212,4710380,6212,4798380
1213,6212,4710850,6212,4798850
1213,6212,4711660,6212,4799660
1213,6212,4712660,6212,4800660
1213,6212,4713660,6212,4801660
1213,6212,4714660,6212,4802660
1213,6212,4715660,6212,4803660
1213,6212,4716660,6212,4804660
1213,6212,4716660,6212,4804660
1213,6212,4716660,6212,4804660
1213,6212,4717660,6212,4805660
1213,6212,4718660,6212,4806660
1213,6212,4719470,6212,4807470
1213,6212,4719470,6212,4807470
1213,6212,4720470,6212,4808470
1213,6212,4721470,6212,4809470
1213,6212,4722280,6212,4810280
1213,6212,4722280,6212,4810280
1213,6212,4723280,6212,4811280
1213,6212,4724090,6212,4812090
1213,6212,4724410,6212,4812410
1213,6212,4725410,6212,4813410
1213,6212,4726410,6212,4814410
1213,6212,4727220,6212,4815220
1213,6212,4727690,6212,4815690
1213,6212,4728690,6212,4816690
1213,6212,4729280,6212,4817280
1213,6212,4729750,6212,4817750
1213,6212,4730560,6212,4818560
1213,6212,4731560,6212,4819560
1213,6212,4732030,6212,4820030
1213,6212,4733030,6212,4821030
1213,6212,4734030,6212,4822030
1213,6212,4734190,6212,4822190
1213,6212,4735190,6212,4823190
1213,6212,4736000,6212,4824000
1213,6212,4737000,6212,4825000
1213,6212,4737000,6212,4825000
1213,6212,4737810,6212,4825810
1213,6212,4738280,6212,4826280
1213,6212,4738600,6212,4826600
1213,6212,4739410,6212,4827410
1213,6212,4739640,6212,4827640
1213,6212,4740640,6212,4828640
1213,6212,4741640,6212,4829640
1213,6212,4741960,6212,4829960
1213,6212,4742770,6212,4830770
1213,6212,4743770,6212,4831770
1213,6212,4744580,6212,4832580
1213,6212,4745580,6212,4833580
1213,6212,4745580,6212,4833580
1213,6212,4746230,6212,4834230
1213,6212,4746460,6212,4834460
1213,6212,4747460,6212,4835460
1213,6212,4748460,6212,4836460
1213,6212,4749460,6212,4837460
1213,6212,4749460,6212,4837460
1213,6212,4750270,6212,4838270
1213,6212,4751270,6212,4839270
1213,6212,4751270,6212,4839270
1213,6212,4752270,6212,4840270
1213,6212,4753270,6212,4841270
1213,6212,4754080,6212,4842080
1213,6212,4754300,6212,4842300
1213,6212,4754890,6212,4842890
1213,6212,4755890,6212,4843890
1213,6212,4756890,6212,4844890
1213,6212,4757890,6212,4845890
1213,6212,4758890,6212,4846890
1213,6212,4759240,6212,4847240
1213,6212,4759890,6212,4847890
1213,6212,4760890,6212,4848890
1213,6212,4761890,6212,4849890
1213,6212,4761890,6212,4849890
1213,6212,4762700,6212,4850700
1213,6212,4762700,6212,4850700
1213,6212,4763510,6212,4851510
1213,6212,4764510,6212,4852510
1213,6212,4765320,6212,4853320
1213,6212,4766320,6212,4854320
1213,6212,4767320,6212,4855320
1213,6212,4768320,6212,4856320
1213,6212,4769320,6212,4857320
1213,6212,4769640,6212,4857640
1213,6212,4770640,6212,4858640
1213,6212,4771640,6212,4859640
1213,6212,4772640,6212,4860640
1213,6212,4773640,6212,4861640
1213,6212,4773870,6212,4861870
1213,6212,4774870,6212,4862870
1213,6212,4775870,6212,4863870
1213,6212,4775870,6212,4863870
1213,6212,4776190,6212,4864190
1213,6212,4776780,6212,4864780
1213,6212,4777430,6212,4865430
1213,6212,4778430,6212,4866430
1213,6212,4779430,6212,4867430
1213,6212,4779430,6212,4867430
1213,6212,4780430,6212,4868430
1213,6212,4781430,6212,4869430
1213,6212,4781800,6212,4869800
1213,6212,4782120,6212,4870120
1213,6212,4783120,6212,4871120
1213,6212,4783580,6212,4871580
1213,6212,4784580,6212,4872580
1213,6212,4785580,6212,4873580
1213,6212,4786580,6212,4874580
1213,6212,4787390,6212,4875390
1213,6212,4788390,6212,4876390
1213,6212,4789390,6212,4877390
1213,6212,4790200,6212,4878200
1213,6212,4791200,6212,4879200
1213,6212,4792200,6212,4880200
1213,6212,4793200,6212,4881200
1213,6212,4794010,6212,4882010
1213,6212,4794820,6212,4882820
1213,6212,4795820,6212,4883820
1213,6212,4795820,6212,4883820
1213,6212,4796050,6212,4884050
1213,6212,4796520,6212,4884520
1213,6212,4797520,6212,4885520
1213,6212,4797520,6212,4885520
1213,6212,4798520,6212,4886520
1213,6212,4799520,6212,4887520
1213,6212,4800520,6212,4888520
1213,6212,4801520,6212,4889520
1213,6212,4802070,6212,4890070
1213,6212,4802390,6212,4890390
1213,6212,4803200,6212,4891200
1213,6212,4803310,6212,4891310
1213,6212,4803960,6212,4891960
1213,6212,4804960,6212,4892960
1213,6212,4805960,6212,4893960
1213,6212,4806960,6212,4894960
1213,6212,4807770,6212,4895770
1213,6212,4808140,6212,4896140
1213,6212,4808610,6212,4896610
1213,6212,4809080,6212,4897080
1213,6212,4810080,6212,4898080
1213,6212,4811080,6212,4899080
1213,6212,4812080,6212,4900080
1213,6212,4813080,6212,4901080
1213,6212,4813080,6212,4901080
1213,6212,4814080,6212,4902080
1213,6212,4814890,6212,4902890
1213,6212,4815440,6212,4903440
1213,6212,4815440,6212,4903440
1213,6212,4816440,6212,4904440
1213,6212,4816440,6212,4904440
1213,6212,4817440,6212,4905440
1213,6212,4818250,6212,4906250
1213,6212,4818720,6212,4906720
1213,6212,4819190,6212,4907190
1213,6212,4820190,6212,4908190
1213,6212,4821190,6212,4909190
1213,6212,4822190,6212,4910190
1213,6212,4823190,6212,4911190
1213,6212,4824190,6212,4912190
1213,6212,4825000,6212,4913000
1213,6212,4826000,6212,4914000
1213,6212,4826470,6212,4914470
1213,6212,4827470,6212,4915470
1213,6212,4828470,6212,4916470
1213,6212,4829470,6212,4917470
1213,6212,4830470,6212,4918470
1213,6212,4830470,6212,4918470
1213,6212,4831280,6212,4919280
1213,6212,4832280,6212,4920280
1213,6212,4833280,6212,4921280
1213,6212,4833280,6212,4921280
1213,6212,4834280,6212,4922280
1213,6212,4835280,6212,4923280
1213,6212,4835750,6212,4923750
1213,6212,4835910,6212,4923910
1213,6212,4836720,6212,4924720
1213,6212,4836940,6212,4924940
1213,6212,4837750,6212,4925750
1213,6212,4838220,6212,4926220
1213,6212,4838220,6212,4926220
1213,6212,4839220,6212,4927220
1213,6212,4840220,6212,4928220
1213,6212,4841220,6212,4929220
1213,6212,4842220,6212,4930220
1213,6212,4842690,6212,4930690
1213,6212,4843690,6212,4931690
1213,6212,4844690,6212,4932690
1213,6212,4845690,6212,4933690
1213,6212,4846160,6212,4934160
1213,6212,4847160,6212,4935160
1213,6212,4847970,6212,4935970
1213,6212,4848440,6212,4936440
1213,6212,4848910,6212,4936910
1213,6212,4849910,6212,4937910
1213,6212,4850230,6212,4938230
1213,6212,4850700,6212,4938700
1213,6212,4851700,6212,4939700
1213,6212,4852700,6212,4940700
1213,6212,4853020,6212,4941020
1213,6212,4854020,6212,4942020
1213,6212,4854130,6212,4942130
1213,6212,4855130,6212,4943130
1213,6212,4856130,6212,4944130
1213,6212,4856450,6212,4944450
1213,6212,4856450,6212,4944450
1213,6212,4857100,6212,4945100
1213,6212,4858100,6212,4946100
1213,6212,4858910,6212,4946910
1213,6212,4859910,6212,4947910
1213,6212,4859910,6212,4947910
1213,6212,4860910,6212,4948910
1213,6212,4860910,6212,4948910
1213,6212,4861910,6212,4949910
1213,6212,4862910,6212,4950910
1213,6212,4863910,6212,4951910
1213,6212,4864910,6212,4952910
1213,6212,4864910,6212,4952910
1213,6212,4864910,6212,4952910
1213,6212,4865380,6212,4953380
1213,6212,4866380,6212,4954380
1213,6212,4866730,6212,4954730
1213,6212,4866890,6212,4954890
1213,6212,4867890,6212,4955890
1213,6212,4868890,6212,4956890
1213,6212,4869890,6212,4957890
1213,6212,4870700,6212,4958700
1213,6212,4871700,6212,4959700
1213,6212,4871700,6212,4959700
1213,6212,4872700,6212,4960700
1213,6212,4873170,6212,4961170
1213,6212,4873980,6212,4961980
1213,6212,4874530,6212,4962530
1213,6212,4875340,6212,4963340
1213,6212,4876340,6212,4964340
1213,6212,4877340,6212,4965340
1213,6212,4877340,6212,4965340
1213,6212,4878340,6212,4966340
1213,6212,4879340,6212,4967340
1213,6212,4880340,6212,4968340
1213,6212,4881150,6212,4969150
1213,6212,4882150,6212,4970150
1213,6212,4882960,6212,4970960
1213,6212,4883440,6212,4971440
1213,6212,4883670,6212,4971670
1213,6212,4884670,6212,4972670
1213,6212,4885320,6212,4973320
1213,6212,4886320,6212,4974320
1213,6212,4887320,6212,4975320
1213,6212,4888320,6212,4976320
1213,6212,4889320,6212,4977320
1213,6212,4890320,6212,4978320
1213,6212,4891320,6212,4979320
1213,6212,4891550,6212,4979550
1213,6212,4892200,6212,4980200
1213,6212,4893010,6212,4981010
1213,6212,4893330,6212,4981330
1213,6212,4893330,6212,4981330
1213,6212,4894330,6212,4982330
1213,6212,4894800,6212,4982800
1213,6212,4895800,6212,4983800
1213,6212,4896800,6212,4984800
1213,6212,4896800,6212,4984800
1213,6212,4897270,6212,4985270
1213,6212,4898270,6212,4986270
1213,6212,4898270,6212,4986270
1213,6212,4898740,6212,4986740
1213,6212,4899740,6212,4987740
1213,6212,4899740,6212,4987740
1213,6212,4900330,6212,4988330
1213,6212,4901330,6212,4989330
1213,6212,4901330,6212,4989330
1213,6212,4902330,6212,4990330
1213,6212,4902980,6212,4990980
1213,6212,4903790,6212,4991790
1213,6212,4904790,6212,4992790
1213,6212,4905790,6212,4993790
1213,6212,4906790,6212,4994790
1213,6212,4907250,6212,4995250
1213,6212,4908060,6212,4996060
1213,6212,4909060,6212,4997060
1213,6212,4910060,6212,4998060
1213,6212,4911060,6212,4999060
1213,6212,4912060,6212,5000060
1213,6212,4913060,6212,5001060
1213,6212,4913870,6212,5001870
1213,6212,4913870,6212,5001870
1213,6212,4914100,6212,5002100
1213,6212,4914650,6212,5002650
1213,6212,4915650,6212,5003650
1213,6212,4915650,6212,5003650
1213,6212,4916650,6212,5004650
1213,6212,4917650,6212,5005650
1213,6212,4918650,6212,5006650
1213,6212,4919300,6212,5007300
1213,6212,4920300,6212,5008300
1213,6212,4921300,6212,5009300
1213,6212,4922110,6212,5010110
1213,6212,4922920,6212,5010920
1213,6212,4922920,6212,5010920
1213,6212,4923920,6212,5011920
1213,6212,4924390,6212,5012390
1213,6212,4925390,6212,5013390
1213,6212,4925860,6212,5013860
1213,6212,4926510,6212,5014510
1213,6212,4927510,6212,5015510
1213,6212,4928510,6212,5016510
1213,6212,4928970,6212,5016970
1213,6212,4929970,6212,5017970
1213,6212,4930780,6212,5018780
1213,6212,4931780,6212,5019780
1213,6212,4932250,6212,5020250
1213,6212,4933060,6212,5021060
1213,6212,4933060,6212,5021060
1213,6212,4933870,6212,5021870
1213,6212,4934680,6212,5022680
1213,6212,4934680,6212,5022680
1213,6212,4935150,6212,5023150
1213,6212,4935150,6212,5023150
1213,6212,4935960,6212,5023960
1213,6212,4936770,6212,5024770
1213,6212,4937580,6212,5025580
1213,6212,4938390,6212,5026390
1213,6212,4939390,6212,5027390
1213,6212,4940390,6212,5028390
1213,6212,4941390,6212,5029390
1213,6212,4942200,6212,5030200
1213,6212,4943200,6212,5031200
1213,6212,4944010,6212,5032010
1213,6212,4945010,6212,5033010
1213,6212,4946010,6212,5034010
1213,6212,4947010,6212,5035010
1213,6212,4947480,6212,5035480
1213,6212,4947480,6212,5043480
1213,6212,4947950,6212,5043950
1213,6212,4948950,6212,5044950
1213,6212,4949060,6212,5045060
1213,6212,4950060,6212,5046060
1213,6212,4950520,6212,5046520
1213,6212,4951330,6212,5047330
1213,6212,4952330,6212,5048330
1213,6212,4953330,6212,5049330
1213,6212,4954330,6212,5050330
1213,6212,4954980,6212,5050980
1213,6212,4955980,6212,5051980
1213,6212,4956790,6212,5052790
1213,6212,4957790,6212,5053790
1213,6212,4958250,6212,5054250
1213,6212,4958720,6212,5054720
1213,6212,4959720,6212,5055720
1213,6212,4960530,6212,5056530
1213,6212,4961530,6212,5057530
1213,6212,4962530,6212,5058530
1213,6212,4963530,6212,5059530
1213,6212,4963990,6212,5059990
1213,6212,4964990,6212,5060990
1213,6212,4964990,6212,5060990
1213,6212,4964990,6212,5060990
1213,6212,4965990,6212,5061990
1213,6212,4966990,6212,5062990
1213,6212,4967310,6212,5063310
1213,6212,4968120,6212,5064120
1213,6212,4969120,6212,5065120
1213,6212,4969930,6212,5065930
1213,6212,4970250,6212,5066250
1213,6212,4970250,6212,5066250
1213,6212,4971250,6212,5067250
1213,6212,4971730,6212,5067730
1213,6212,4972730,6212,5068730
1213,6212,4972730,6212,5068730
1213,6212,4973190,6212,5069190
1213,6212,4974190,6212,5070190
1213,6212,4975190,6212,5071190
1213,6212,4976190,6212,5072190
1213,6212,4976840,6212,5072840
1213,6212,4977840,6212,5073840
1213,6212,4978840,6212,5074840
1213,6212,4979000,6212,5075000
1213,6212,4979590,6212,5075590
1213,6212,4979590,6212,5075590
1213,6212,4980590,6212,5076590
1213,6212,4981590,6212,5077590
1213,6212,4981910,6212,5077910
1213,6212,4982720,6212,5078720
1213,6212,4983530,6212,5079530
1213,6212,4984530,6212,5080530
1213,6212,4984850,6212,5080850
1213,6212,4985850,6212,5081850
1213,6212,4986850,6212,5082850
1213,6212,4987170,6212,5083170
1213,6212,4988170,6212,5084170
1213,6212,4989170,6212,5085170
1213,6212,4989220,6212,5085220
1213,6212,4990220,6212,5086220
1213,6212,4991220,6212,5087220
1213,6212,4992220,6212,5088220
1213,6212,4993220,6212,5089220
1213,6212,4994220,6212,5090220
1213,6212,4995220,6212,5091220
1213,6212,4996030,6212,5092030
1213,6212,4996190,6212,5092190
1213,6212,4997000,6212,5093000
1213,6212,4997470,6212,5093470
1213,6212,4998280,6212,5094280
1213,6212,4999280,6212,5095280
1213,6212,4999280,6212,5095280
1213,6212,5000280,6212,5096280
1213,6212,5000280,6212,5096280
1213,6212,5001280,6212,5097280
1213,6212,5001750,6212,5097750
1213,6212,5001750,6212,5097750
1213,6212,5001750,6212,5097750
1213,6212,5002220,6212,5098220
1213,6212,5003220,6212,5099220
1213,6212,5003220,6212,5099220
1213,6212,5003590,6212,5099590
1213,6212,5003910,6212,5099910
1213,6212,5003910,6212,5099910
1213,6212,5004140,6212,5100140
1213,6212,5005140,6212,5101140
1213,6212,5006140,6212,5102140
1213,6212,5006140,6212,5102140
1213,6212,5006610,6212,5102610
1213,6212,5007610,6212,5103610
1213,6212,5008610,6212,5104610
1213,6212,5009610,6212,5105610
1213,6212,5010610,6212,5106610
1213,6212,5011610,6212,5107610
1213,6212,5012200,6212,5108200
1213,6212,5013010,6212,5109010
1213,6212,5013010,6212,5109010
1213,6212,5014010,6212,5110010
1213,6212,5015010,6212,5111010
1213,6212,5016010,6212,5112010
1213,6212,5017010,6212,5113010
1213,6212,5018010,6212,5114010
1213,6212,5019010,6212,5115010
1213,6212,5019470,6212,5115470
1213,6212,5020280,6212,5116280
1213,6212,5020280,6212,5116280
1213,6212,5020280,6212,5116280
1213,6212,5021280,6212,5117280
1213,6212,5022280,6212,5118280
1213,6212,5023280,6212,5119280
1213,6212,5023280,6212,5119280
1213,6212,5025280,6212,5121280
1213,6212,5026280,6212,5122280
1213,6212,5026600,6212,5122600
1213,6212,5027070,6212,5123070
1213,6212,5028070,6212,5124070
1213,6212,5029070,6212,5125070
1213,6212,5029540,6212,5125540
1213,6212,5030010,6212,5126010
1213,6212,5031010,6212,5127010
1213,6212,5031010,6212,5127010
1213,6212,5032010,6212,5128010
1213,6212,5033010,6212,5129010
1213,6212,5034010,6212,5130010
1213,6212,5035010,6212,5131010
1213,6212,5037010,6212,5133010
1213,6212,5038010,6212,5134010
1213,6212,5038010,6212,5134010
1213,6212,5039010,6212,5135010
1213,6212,5039330,6212,5135330
1213,6212,5040140,6212,5136140
1213,6212,5040610,6212,5136610
1213,6212,5041080,6212,5137080
1213,6212,5041080,6212,5137080
