ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
970,4268,3822530,6212,3822530
970,4268,3823180,6212,3823180
970,4268,3824180,6212,3824180
970,4268,3825180,6212,3825180
970,4268,3826180,6212,3826180
970,4268,3827180,6212,3827180
971,4276,3828180,6212,3828180
971,4276,3828990,6212,3828990
971,4276,3829990,6212,3829990
971,4276,3830990,6212,3830990
971,4276,3831990,6212,3831990
971,4276,3832990,6212,3832990
971,4276,3832990,6212,3832990
971,4276,3832990,6212,3832990
971,4276,3833990,6212,3833990
971,4276,3833990,6212,3833990
972,4284,3834990,6212,3834990
972,4284,3835800,6212,3835800
972,4284,3836610,6212,3836610
972,4284,3836610,6212,3836610
972,4284,3836610,6212,3836610
972,4284,3837610,6212,3837610
972,4284,3838160,6212,3838160
972,4284,3839160,6212,3839160
972,4284,3839480,6212,3839480
972,4284,3840480,6212,3840480
972,4284,3841480,6212,3841480
972,4284,3842130,6212,3842130
972,4284,3842130,6212,3842130
973,4292,3843130,6212,3843130
973,4292,3844130,6212,3844130
973,4292,3845130,6212,3845130
973,4292,3845600,6212,3845600
973,4292,3846600,6212,3846600
973,4292,3847410,6212,3847410
973,4292,3848410,6212,3848410
973,4292,3849410,6212,3849410
973,4292,3849410,6212,3849410
974,4300,3850410,6212,3850410
974,4300,3851060,6212,3851060
974,4300,3852060,6212,3852060
974,4300,3853060,6212,3853060
974,4300,3854060,6212,3854060
974,4300,3854710,6212,3854710
974,4300,3855710,6212,3855710
974,4300,3856710,6212,3856710
974,4300,3856710,6212,3856710
974,4300,3857030,6212,3857030
975,4308,3857680,6212,3857680
975,4308,3858000,6212,3858000
975,4308,3858000,6212,3858000
975,4308,3859000,6212,3859000
975,4308,3860000,6212,3860000
975,4308,3860000,6212,3860000
975,4308,3860650,6212,3860650
975,4308,3860650,6212,3860650
975,4308,3860650,6212,3860650
975,4308,3860650,6212,3860650
975,4308,3861650,6212,3861650
975,4308,3862120,6212,3862120
975,4308,3863120,6212,3863120
975,4308,3863670,6212,3863670
975,4308,3864140,6212,3864140
976,4316,3865140,6212,3865140
976,4316,3866140,6212,3866140
976,4316,3866140,6212,3866140
976,4316,3867140,6212,3867140
976,4316,3868140,6212,3868140
976,4316,3868250,6212,3868250
976,4316,3869250,6212,3869250
976,4316,3869900,6212,3869900
976,4316,3870710,6212,3870710
976,4316,3870940,6212,3870940
976,4316,3871940,6212,3871940
977,4324,3872750,6212,3872750
977,4324,3873750,6212,3873750
977,4324,3874210,6212,3874210
977,4324,3874210,6212,3874210
977,4324,3875210,6212,3875210
977,4324,3876210,6212,3876210
977,4324,3877210,6212,3877210
977,4324,3878210,6212,3878210
977,4324,3879210,6212,3879210
977,4324,3879210,6212,3879210
977,4324,3880210,6212,3880210
978,4332,3881210,6212,3881210
978,4332,3881370,6212,3881370
978,4332,3882370,6212,3882370
978,4332,3883370,6212,3883370
978,4332,3887370,6212,3887370
978,4332,3888370,6212,3888370
979,4340,3889370,6212,3889370
979,4340,3890370,6212,3890370
979,4340,3891370,6212,3891370
979,4340,3892370,6212,3892370
979,4340,3893180,6212,3893180
979,4340,3893180,6212,3893180
979,4340,3893500,6212,3893500
979,4340,3893660,6212,3893660
979,4340,3894130,6212,3894130
979,4340,3894940,6212,3894940
980,4348,3895410,6212,3895410
980,4348,3895640,6212,3895640
980,4348,3896110,6212,3896110
980,4348,3897110,6212,3897110
980,4348,3897110,6212,3897110
980,4348,3897430,6212,3897430
980,4348,3898430,6212,3898430
980,4348,3898750,6212,3898750
980,4348,3899750,6212,3899750
981,4356,3900220,6212,3900220
981,4356,3900450,6212,3900450
981,4356,3901450,6212,3901450
981,4356,3901450,6212,3901450
981,4356,3902260,6212,3902260
981,4356,3902580,6212,3902580
981,4356,3903580,6212,3903580
981,4356,3903580,6212,3903580
981,4356,3903580,6212,3903580
981,4356,3904580,6212,3904580
981,4356,3904580,6212,3904580
981,4356,3905580,6212,3905580
981,4356,3906580,6212,3906580
981,4356,3907580,6212,3907580
982,4364,3908580,6212,3908580
982,4364,3908900,6212,3908900
982,4364,3909710,6212,3909710
982,4364,3910710,6212,3910710
982,4364,3911710,6212,3911710
982,4364,3912180,6212,3912180
982,4364,3913180,6212,3913180
982,4364,3914180,6212,3914180
982,4364,3915180,6212,3915180
983,4372,3916180,6212,3916180
983,4372,3917180,6212,3917180
983,4372,3918180,6212,3918180
983,4372,3918990,6212,3918990
983,4372,3919800,6212,3919800
983,4372,3920800,6212,3920800
983,4372,3921800,6212,3921800
983,4372,3922800,6212,3922800
984,4380,3923270,6212,3923270
984,4380,3924270,6212,3924270
984,4380,3924270,6212,3924270
984,4380,3924730,6212,3924730
984,4380,3925730,6212,3925730
984,4380,3926730,6212,3926730
984,4380,3927730,6212,3927730
984,4380,3927730,6212,3927730
984,4380,3928380,6212,3928380
984,4380,3929380,6212,3929380
984,4380,3930190,6212,3930190
985,4388,3931190,6212,3931190
985,4388,3931660,6212,3931660
985,4388,3932660,6212,3932660
985,4388,3933470,6212,3933470
985,4388,3934470,6212,3934470
985,4388,3935470,6212,3935470
985,4388,3935740,6212,3935740
985,4388,3936210,6212,3936210
985,4388,3937020,6212,3937020
985,4388,3937020,6212,3937020
985,4388,3938020,6212,3938020
986,4396,3939020,6212,3939020
986,4396,3939020,6212,3939020
986,4396,3939490,6212,3939490
986,4396,3940490,6212,3940490
986,4396,3941490,6212,3941490
986,4396,3942490,6212,3942490
986,4396,3942960,6212,3942960
986,4396,3943960,6212,3943960
986,4396,3944430,6212,3944430
986,4396,3944900,6212,3944900
987,4404,3945900,6212,3945900
987,4404,3946900,6212,3946900
987,4404,3947900,6212,3947900
987,4404,3948220,6212,3948220
987,4404,3948270,6212,3948270
987,4404,3948730,6212,3948730
987,4404,3949380,6212,3949380
987,4404,3949850,6212,3949850
987,4404,3950440,6212,3950440
987,4404,3950810,6212,3950810
987,4404,3951810,6212,3951810
988,4412,3952810,6212,3952810
988,4412,3953270,6212,3953270
988,4412,3953740,6212,3953740
988,4412,3954200,6212,3954200
988,4412,3955200,6212,3955200
988,4412,3955790,6212,3955790
988,4412,3956260,6212,3956260
988,4412,3956730,6212,3956730
988,4412,3956730,6212,3956730
988,4412,3957730,6212,3957730
988,4412,3958080,6212,3958080
988,4412,3958890,6212,3958890
988,4412,3958940,6212,3958940
989,4420,3959940,6212,3959940
989,4420,3960940,6212,3960940
989,4420,3961940,6212,3961940
989,4420,3963940,6212,3963940
989,4420,3964410,6212,3964410
989,4420,3965410,6212,3965410
989,4420,3966220,6212,3966220
989,4420,3967030,6212,3967030
990,4428,3967840,6212,3967840
990,4428,3968650,6212,3968650
990,4428,3969650,6212,3969650
990,4428,3969650,6212,3969650
990,4428,3970460,6212,3970460
990,4428,3970460,6212,3970460
990,4428,3971460,6212,3971460
990,4428,3972110,6212,3972110
990,4428,3972340,6212,3972340
990,4428,3973340,6212,3973340
990,4428,3973340,6212,3973340
990,4428,3973560,6212,3973560
990,4428,3974370,6212,3974370
991,4436,3975370,6212,3975370
991,4436,3976370,6212,3976370
991,4436,3977180,6212,3977180
991,4436,3978180,6212,3978180
991,4436,3978650,6212,3978650
991,4436,3979650,6212,3979650
991,4436,3980240,6212,3980240
991,4436,3980240,6212,3980240
991,4436,3981240,6212,3981240
992,4444,3982050,6212,3982050
992,4444,3982510,6212,3982510
992,4444,3983510,6212,3983510
992,4444,3984320,6212,3984320
992,4444,3986320,6212,3986320
992,4444,3987320,6212,3987320
992,4444,3988320,6212,3988320
992,4444,3988320,6212,3988320
992,4444,3989320,6212,3989320
993,4452,3990320,6212,3990320
993,4452,3991320,6212,3991320
993,4452,3992320,6212,3992320
993,4452,3993320,6212,3993320
993,4452,3993640,6212,3993640
993,4452,3994110,6212,3994110
993,4452,3995110,6212,3995110
993,4452,3995920,6212,3995920
993,4452,3995920,6212,3995920
993,4452,3996730,6212,3996730
994,4460,3997200,6212,3997200
994,4460,3997670,6212,3997670
994,4460,3997900,6212,3997900
994,4460,3998370,6212,3998370
994,4460,3998370,6212,3998370
994,4460,3999370,6212,3999370
995,4468,4007370,6212,4007370
995,4468,4008020,6212,4008020
995,4468,4009020,6212,4009020
995,4468,4009020,6212,4009020
996,4476,4009830,6212,4009830
996,4476,4010830,6212,4010830
996,4476,4010990,6212,4010990
996,4476,4011800,6212,4011800
996,4476,4012610,6212,4012610
996,4476,4013080,6212,4013080
996,4476,4013550,6212,4013550
996,4476,4014360,6212,4014360
996,4476,4015170,6212,4015170
996,4476,4016170,6212,4016170
997,4484,4017170,6212,4017170
997,4484,4017490,6212,4017490
997,4484,4018490,6212,4018490
997,4484,4019490,6212,4019490
997,4484,4019960,6212,4019960
997,4484,4020960,6212,4020960
997,4484,4021770,6212,4021770
997,4484,4022770,6212,4022770
997,4484,4023770,6212,4023770
998,4492,4024770,6212,4024770
998,4492,4025770,6212,4025770
998,4492,4026320,6212,4026320
998,4492,4027320,6212,4027320
998,4492,4027320,6212,4027320
998,4492,4027650,6212,4027650
998,4492,4028650,6212,4028650
998,4492,4028650,6212,4028650
998,4492,4028970,6212,4028970
998,4492,4028970,6212,4028970
998,4492,4029440,6212,4029440
998,4492,4029900,6212,4029900
998,4492,4030900,6212,4030900
999,4500,4031900,6212,4031900
999,4500,4032130,6212,4032130
999,4500,4033130,6212,4033130
999,4500,4034130,6212,4034130
999,4500,4034600,6212,4034600
999,4500,4035600,6212,4035600
999,4500,4036600,6212,4036600
999,4500,4036920,6212,4036920
999,4500,4037920,6212,4037920
999,4500,4038920,6212,4038920
1000,4508,4039920,6212,4039920
1000,4508,4040920,6212,4040920
1000,4508,4040920,6212,4040920
1000,4508,4041920,6212,4041920
1000,4508,4042920,6212,4042920
1000,4508,4043920,6212,4043920
1000,4508,4044920,6212,4044920
1001,4516,4045920,6212,4045920
1001,4516,4046920,6212,4046920
1001,4516,4046920,6212,4046920
1001,4516,4047920,6212,4047920
1001,4516,4048380,6212,4048380
1001,4516,4049030,6212,4049030
1001,4516,4050030,6212,4050030
1001,4516,4050840,6212,4050840
1001,4516,4051310,6212,4051310
1001,4516,4052310,6212,4052310
1001,4516,4052770,6212,4052770
1002,4524,4053240,6212,4053240
1002,4524,4053240,6212,4053240
1002,4524,4053710,6212,4053710
1002,4524,4054710,6212,4054710
1002,4524,4055710,6212,4055710
1002,4524,4059710,6212,4059710
1002,4524,4060710,6212,4060710
1003,4532,4061710,6212,4061710
1003,4532,4062710,6212,4062710
1003,4532,4063710,6212,4063710
1003,4532,4063710,6212,4063710
1003,4532,4063820,6212,4063820
1003,4532,4064820,6212,4064820
1003,4532,4065820,6212,4065820
1003,4532,4066290,6212,4066290
1003,4532,4066450,6212,4066450
1003,4532,4066910,6212,4066910
1003,4532,4066910,6212,4066910
1004,4540,4067910,6212,4067910
1004,4540,4068070,6212,4068070
1004,4540,4069070,6212,4069070
1004,4540,4070070,6212,4070070
1004,4540,4071070,6212,4071070
1004,4540,4072070,6212,4072070
1004,4540,4073070,6212,4073070
1004,4540,4074070,6212,4074070
1004,4540,4074880,6212,4074880
1004,4540,4075690,6212,4075690
1005,4548,4076690,6212,4076690
1005,4548,4076690,6212,4076690
1005,4548,4077500,6212,4077500
1005,4548,4077970,6212,4077970
1005,4548,4078200,6212,4078200
1005,4548,4079200,6212,4079200
1005,4548,4080010,6212,4080010
1005,4548,4081010,6212,4081010
1005,4548,4082010,6212,4082010
1005,4548,4082330,6212,4082330
1005,4548,4083330,6212,4083330
1006,4556,4083980,6212,4083980
1006,4556,4083980,6212,4083980
1006,4556,4084980,6212,4084980
1006,4556,4085980,6212,4085980
1006,4556,4086980,6212,4086980
1006,4556,4086980,6212,4086980
1006,4556,4087790,6212,4087790
1006,4556,4088790,6212,4088790
1006,4556,4089440,6212,4089440
1006,4556,4090440,6212,4090440
1007,4564,4091090,6212,4091090
1007,4564,4091320,6212,4091320
1007,4564,4092320,6212,4092320
1007,4564,4092790,6212,4092790
1007,4564,4092790,6212,4092790
1007,4564,4093790,6212,4093790
1007,4564,4094790,6212,4094790
1007,4564,4095790,6212,4095790
1007,4564,4096160,6212,4096160
1007,4564,4097160,6212,4097160
1008,4572,4098160,6212,4098160
1008,4572,4099160,6212,4099160
1008,4572,4100160,6212,4100160
1008,4572,4100380,6212,4100380
1008,4572,4101380,6212,4101380
1008,4572,4101380,6212,4101380
1008,4572,4102380,6212,4102380
1008,4572,4102380,6212,4102380
1008,4572,4102970,6212,4102970
1008,4572,4103970,6212,4103970
1008,4572,4104970,6212,4104970
1009,4580,4105970,6212,4105970
1009,4580,4106970,6212,4106970
1009,4580,4107970,6212,4107970
1009,4580,4108970,6212,4108970
1009,4580,4108970,6212,4108970
1009,4580,4109970,6212,4109970
1009,4580,4110970,6212,4110970
1009,4580,4111970,6212,4111970
1009,4580,4112970,6212,4112970
1010,4588,4113970,6212,4113970
1010,4588,4114970,6212,4114970
1010,4588,4115970,6212,4115970
1010,4588,4116440,6212,4116440
1010,4588,4117440,6212,4117440
1010,4588,4118090,6212,4118090
1010,4588,4118680,6212,4118680
1010,4588,4119150,6212,4119150
1010,4588,4120150,6212,4120150
1011,4596,4120960,6212,4120960
1011,4596,4121960,6212,4121960
1011,4596,4122960,6212,4122960
1011,4596,4123960,6212,4123960
1011,4596,4124770,6212,4124770
1011,4596,4125770,6212,4125770
1011,4596,4125770,6212,4125770
1011,4596,4126770,6212,4126770
1012,4604,4134770,6212,4134770
1012,4604,4135770,6212,4135770
1012,4604,4135770,6212,4135770
1013,4612,4136770,6212,4136770
1013,4612,4137770,6212,4137770
1013,4612,4138040,6212,4138040
1013,4612,4139040,6212,4139040
1013,4612,4139040,6212,4139040
1013,4612,4139040,6212,4139040
1013,4612,4140040,6212,4140040
1013,4612,4140040,6212,4140040
1013,4612,4141040,6212,4141040
1013,4612,4142040,6212,4142040
1013,4612,4143040,6212,4143040
1013,4612,4144040,6212,4144040
1014,4620,4145040,6212,4145040
1014,4620,4146040,6212,4146040
1014,4620,4147040,6212,4147040
1014,4620,4148040,6212,4148040
1014,4620,4148370,6212,4148370
1014,4620,4149370,6212,4149370
1014,4620,4150370,6212,4150370
1014,4620,4151370,6212,4151370
1015,4628,4152180,6212,4152180
1015,4628,4153180,6212,4153180
1015,4628,4153650,6212,4153650
1015,4628,4153650,6212,4153650
1015,4628,4154650,6212,4154650
1015,4628,4155650,6212,4155650
1015,4628,4155650,6212,4155650
1015,4628,4156120,6212,4156120
1015,4628,4156590,6212,4156590
1015,4628,4156590,6212,4156590
1015,4628,4157060,6212,4157060
1015,4628,4157870,6212,4157870
1015,4628,4158340,6212,4158340
1015,4628,4158810,6212,4158810
1016,4636,4159810,6212,4159810
1016,4636,4160620,6212,4160620
1016,4636,4160620,6212,4160620
1016,4636,4161090,6212,4161090
1016,4636,4162090,6212,4162090
1016,4636,4162410,6212,4162410
1016,4636,4163410,6212,4163410
1016,4636,4163880,6212,4163880
1016,4636,4164880,6212,4164880
1016,4636,4165350,6212,4165350
1016,4636,4166350,6212,4166350
1017,4644,4166820,6212,4166820
1018,4652,4167050,6212,4167050
1018,4652,4168050,6212,4168050
1018,4652,4168050,6212,4168050
1018,4652,4169050,6212,4169050
1018,4652,4170050,6212,4170050
1018,4652,4171050,6212,4171050
1018,4652,4171640,6212,4171640
1018,4652,4172640,6212,4172640
1018,4652,4172960,6212,4172960
1018,4652,4173770,6212,4173770
1019,4660,4174770,6212,4174770
1019,4660,4175240,6212,4175240
1019,4660,4176240,6212,4176240
1019,4660,4177240,6212,4177240
1019,4660,4177240,6212,4177240
1019,4660,4177710,6212,4177710
1019,4660,4178180,6212,4178180
1019,4660,4178180,6212,4178180
1019,4660,4178990,6212,4178990
1020,4668,4179800,6212,4179800
1020,4668,4180270,6212,4180270
1020,4668,4180270,6212,4180270
1020,4668,4181270,6212,4181270
1020,4668,4181270,6212,4181270
1020,4668,4181740,6212,4181740
1020,4668,4182740,6212,4182740
1020,4668,4182740,6212,4182740
1020,4668,4182740,6212,4182740
1020,4668,4183550,6212,4183550
1020,4668,4184200,6212,4184200
1021,4676,4185200,6212,4185200
1021,4676,4186200,6212,4186200
1021,4676,4186670,6212,4186670
1021,4676,4187670,6212,4187670
1021,4676,4188670,6212,4188670
1021,4676,4188670,6212,4188670
1021,4676,4189140,6212,4189140
1021,4676,4189950,6212,4189950
1021,4676,4190950,6212,4190950
1021,4676,4190950,6212,4190950
1021,4676,4191950,6212,4191950
1022,4684,4192950,6212,4192950
1022,4684,4193950,6212,4193950
1022,4684,4193950,6212,4193950
1022,4684,4194950,6212,4194950
1022,4684,4195950,6212,4195950
1022,4684,4196270,6212,4196270
1022,4684,4197270,6212,4197270
1022,4684,4197270,6212,4197270
1022,4684,4198270,6212,4198270
1022,4684,4199080,6212,4199080
1022,4684,4199080,6212,4199080
1022,4684,4200080,6212,4200080
1022,4684,4200540,6212,4200540
1022,4684,4201540,6212,4201540
1022,4684,4202540,6212,4202540
1022,4684,4203540,6212,4203540
1022,4684,4203540,6212,4203540
1022,4684,4203540,6212,4203540
1022,4684,4204540,6212,4204540
1023,4692,4205190,6212,4205190
1023,4692,4206190,6212,4206190
1023,4692,4207190,6212,4207190
1023,4692,4207660,6212,4207660
1023,4692,4208660,6212,4208660
1023,4692,4209470,6212,4209470
1023,4692,4210120,6212,4210120
1023,4692,4210340,6212,4210340
1023,4692,4211340,6212,4211340
1024,4700,4212340,6212,4212340
1024,4700,4213340,6212,4213340
1024,4700,4213500,6212,4213500
1024,4700,4214500,6212,4214500
1024,4700,4215150,6212,4215150
1024,4700,4215150,6212,4215150
1024,4700,4215960,6212,4215960
1024,4700,4216430,6212,4216430
1024,4700,4217430,6212,4217430
1024,4700,4218430,6212,4218430
1024,4700,4219430,6212,4219430
1025,4708,4220430,6212,4220430
1025,4708,4220750,6212,4220750
1025,4708,4221750,6212,4221750
1025,4708,4222560,6212,4222560
1025,4708,4223560,6212,4223560
1025,4708,4224560,6212,4224560
1025,4708,4225560,6212,4225560
1025,4708,4226030,6212,4226030
1025,4708,4227030,6212,4227030
1026,4716,4228030,6212,4228030
1026,4716,4228250,6212,4228250
1026,4716,4228720,6212,4228720
1026,4716,4229190,6212,4229190
1026,4716,4229650,6212,4229650
1026,4716,4229650,6212,4229650
1026,4716,4230650,6212,4230650
1026,4716,4231650,6212,4231650
1026,4716,4231650,6212,4231650
1027,4724,4232200,6212,4232200
1027,4724,4232850,6212,4232850
1027,4724,4233660,6212,4233660
1027,4724,4234660,6212,4234660
1027,4724,4235120,6212,4235120
1027,4724,4236120,6212,4236120
1027,4724,4237120,6212,4237120
1027,4724,4237280,6212,4237280
1027,4724,4237280,6212,4237280
1027,4724,4238090,6212,4238090
1028,4732,4239090,6212,4239090
1028,4732,4239550,6212,4239550
1028,4732,4240360,6212,4240360
1028,4732,4241360,6212,4241360
1028,4732,4242360,6212,4242360
1028,4732,4243170,6212,4243170
1028,4732,4244170,6212,4244170
1028,4732,4244490,6212,4244490
1028,4732,4245490,6212,4245490
1028,4732,4246490,6212,4246490
1029,4740,4247140,6212,4247140
1029,4740,4248140,6212,4248140
1029,4740,4249140,6212,4249140
1029,4740,4250140,6212,4250140
1029,4740,4250460,6212,4250460
1029,4740,4250930,6212,4250930
1029,4740,4251740,6212,4251740
1029,4740,4252550,6212,4252550
1029,4740,4253360,6212,4253360
1030,4748,4254170,6212,4254170
1030,4748,4254170,6212,4254170
1030,4748,4254400,6212,4254400
1030,4748,4255400,6212,4255400
1030,4748,4255870,6212,4255870
1030,4748,4255870,6212,4255870
1030,4748,4256870,6212,4256870
1030,4748,4257870,6212,4257870
1030,4748,4258520,6212,4258520
1030,4748,4258840,6212,4258840
1030,4748,4259650,6212,4259650
1030,4748,4260650,6212,4260650
1030,4748,4260650,6212,4260650
1031,4756,4261650,6212,4261650
1031,4756,4262460,6212,4262460
1031,4756,4263460,6212,4263460
1031,4756,4264460,6212,4264460
1031,4756,4264460,6212,4264460
1031,4756,4265460,6212,4265460
1031,4756,4266460,6212,4266460
1031,4756,4267460,6212,4267460
1031,4756,4268460,6212,4268460
1032,4764,4268780,6212,4268780
1032,4764,4269590,6212,4269590
1032,4764,4269910,6212,4269910
1032,4764,4270910,6212,4270910
1032,4764,4271910,6212,4271910
1032,4764,4272720,6212,4272720
1032,4764,4273190,6212,4273190
1032,4764,4274190,6212,4274190
1032,4764,4275190,6212,4275190
1032,4764,4275510,6212,4275510
1033,4772,4276510,6212,4276510
1033,4772,4276980,6212,4276980
1033,4772,4277980,6212,4277980
1033,4772,4278980,6212,4278980
1033,4772,4279980,6212,4279980
1033,4772,4279980,6212,4279980
1033,4772,4280980,6212,4280980
1033,4772,4281980,6212,4281980
1033,4772,4282450,6212,4282450
1034,4780,4283450,6212,4283450
1034,4780,4284100,6212,4284100
1034,4780,4284910,6212,4284910
1034,4780,4285910,6212,4285910
1034,4780,4285910,6212,4285910
1034,4780,4285910,6212,4285910
1034,4780,4286910,6212,4286910
1034,4780,4287720,6212,4287720
1034,4780,4288530,6212,4288530
1034,4780,4288850,6212,4288850
1034,4780,4289850,6212,4289850
1034,4780,4289850,6212,4289850
1034,4780,4290310,6212,4290310
1034,4780,4290310,6212,4290310
1035,4788,4291310,6212,4291310
1035,4788,4291780,6212,4291780
1035,4788,4292590,6212,4292590
1035,4788,4293590,6212,4293590
1035,4788,4294400,6212,4294400
1035,4788,4295400,6212,4295400
1035,4788,4296400,6212,4296400
1035,4788,4296400,6212,4296400
1035,4788,4297400,6212,4297400
1035,4788,4298400,6212,4298400
1035,4788,4298400,6212,4298400
1036,4796,4299400,6212,4299400
1036,4796,4300400,6212,4300400
1036,4796,4301400,6212,4301400
1036,4796,4301400,6212,4301400
1036,4796,4301400,6212,4301400
1036,4796,4302400,6212,4302400
1036,4796,4303400,6212,4303400
1036,4796,4303400,6212,4303400
1036,4796,4304400,6212,4304400
1036,4796,4305050,6212,4305050
1036,4796,4306050,6212,4306050
1036,4796,4307050,6212,4307050
1037,4804,4308050,6212,4308050
1037,4804,4309050,6212,4309050
1037,4804,4309050,6212,4309050
1037,4804,4310050,6212,4310050
1037,4804,4311050,6212,4311050
1037,4804,4312050,6212,4312050
1037,4804,4312860,6212,4312860
1037,4804,4312860,6212,4312860
1037,4804,4313860,6212,4313860
1037,4804,4314670,6212,4314670
1038,4812,4315670,6212,4315670
1038,4812,4316670,6212,4316670
1038,4812,4317670,6212,4317670
1038,4812,4318670,6212,4318670
1038,4812,4318990,6212,4318990
1038,4812,4319990,6212,4319990
1038,4812,4320800,6212,4320800
1038,4812,4321800,6212,4321800
1039,4820,4322800,6212,4322800
1039,4820,4323800,6212,4323800
1039,4820,4324800,6212,4324800
1039,4820,4325800,6212,4325800
1039,4820,4326800,6212,4326800
1039,4820,4327120,6212,4327120
1040,4828,4335120,6212,4335120
1040,4828,4335590,6212,4335590
1040,4828,4335810,6212,4335810
1040,4828,4336810,6212,4336810
1041,4836,4344810,6212,4344810
1041,4836,4345810,6212,4345810
1042,4844,4353810,6212,4353810
1043,4852,4354810,6212,4354810
1043,4852,4355810,6212,4355810
1043,4852,4356130,6212,4356130
1043,4852,4357130,6212,4357130
1043,4852,4357130,6212,4357130
1043,4852,4358130,6212,4358130
1044,4860,4358600,6212,4358600
1044,4860,4359070,6212,4359070
1044,4860,4359540,6212,4359540
1044,4860,4360350,6212,4360350
1044,4860,4361350,6212,4361350
1044,4860,4362350,6212,4362350
1044,4860,4362830,6212,4362830
1044,4860,4363640,6212,4363640
1044,4860,4364640,6212,4364640
1044,4860,4365640,6212,4365640
1045,4868,4366640,6212,4366640
1045,4868,4367450,6212,4367450
1045,4868,4368450,6212,4368450
1045,4868,4369100,6212,4369100
1045,4868,4369750,6212,4369750
1045,4868,4370750,6212,4370750
1045,4868,4371750,6212,4371750
1045,4868,4372750,6212,4372750
1046,4876,4373750,6212,4373750
1046,4876,4374220,6212,4374220
1046,4876,4375220,6212,4375220
1046,4876,4376220,6212,4376220
1046,4876,4377030,6212,4377030
1046,4876,4377030,6212,4377030
1046,4876,4377350,6212,4377350
1046,4876,4377670,6212,4377670
1046,4876,4378260,6212,4378260
1046,4876,4378480,6212,4378480
1047,4884,4379480,6212,4379480
1047,4884,4379710,6212,4379710
1047,4884,4380710,6212,4380710
1047,4884,4381710,6212,4381710
1047,4884,4381710,6212,4381710
1047,4884,4382710,6212,4382710
1047,4884,4383710,6212,4383710
1047,4884,4384710,6212,4384710
1047,4884,4385710,6212,4385710
1048,4892,4386520,6212,4386520
1048,4892,4387520,6212,4387520
1048,4892,4388520,6212,4388520
1048,4892,4388850,6212,4388850
1048,4892,4389660,6212,4389660
1048,4892,4390470,6212,4390470
1048,4892,4391470,6212,4391470
1048,4892,4391470,6212,4391470
1049,4900,4392470,6212,4392470
1049,4900,4392940,6212,4392940
1049,4900,4393750,6212,4393750
1049,4900,4394220,6212,4394220
1049,4900,4395220,6212,4395220
1049,4900,4395540,6212,4395540
1049,4900,4396350,6212,4396350
1049,4900,4397160,6212,4397160
1049,4900,4397320,6212,4397320
1049,4900,4398320,6212,4398320
1049,4900,4398970,6212,4398970
1049,4900,4399200,6212,4399200
1049,4900,4399520,6212,4399520
1049,4900,4400520,6212,4400520
1050,4908,4400750,6212,4400750
1051,4916,4401560,6212,4401560
1051,4916,4402560,6212,4402560
1051,4916,4403560,6212,4403560
1051,4916,4404030,6212,4404030
1051,4916,4405030,6212,4405030
1051,4916,4405500,6212,4405500
1051,4916,4406500,6212,4406500
1051,4916,4406500,6212,4406500
1051,4916,4407500,6212,4407500
1052,4924,4415500,6212,4415500
1052,4924,4416500,6212,4416500
1052,4924,4416500,6212,4416500
1053,4932,4416960,6212,4416960
1053,4932,4417430,6212,4417430
1053,4932,4418430,6212,4418430
1053,4932,4418650,6212,4418650
1053,4932,4419650,6212,4419650
1053,4932,4419650,6212,4419650
1053,4932,4420460,6212,4420460
1053,4932,4420460,6212,4420460
1053,4932,4421460,6212,4421460
1053,4932,4422270,6212,4422270
1053,4932,4423270,6212,4423270
1054,4940,4424270,6212,4424270
1054,4940,4425270,6212,4425270
1054,4940,4425270,6212,4425270
1054,4940,4426270,6212,4426270
1054,4940,4426590,6212,4426590
1054,4940,4427060,6212,4427060
1054,4940,4428060,6212,4428060
1054,4940,4429060,6212,4429060
1054,4940,4430060,6212,4430060
1054,4940,4431060,6212,4431060
1054,4940,4431380,6212,4431380
1055,4948,4432190,6212,4432190
1055,4948,4433190,6212,4433190
1055,4948,4433660,6212,4433660
1055,4948,4434660,6212,4434660
1055,4948,4435470,6212,4435470
1055,4948,4436280,6212,4436280
1055,4948,4436280,6212,4436280
1055,4948,4437280,6212,4437280
1055,4948,4437280,6212,4437280
1055,4948,4438280,6212,4438280
1055,4948,4439280,6212,4439280
1056,4956,4440090,6212,4440090
1056,4956,4441090,6212,4441090
1056,4956,4441090,6212,4441090
1056,4956,4441310,6212,4441310
1056,4956,4442310,6212,4442310
1056,4956,4442630,6212,4442630
1056,4956,4443630,6212,4443630
1056,4956,4444630,6212,4444630
1056,4956,4445630,6212,4445630
