ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7fa7-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593408.58,99.5,85.91,591255.31,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593249.9,99.5,85.91,591096.63,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
593141.23,99.5,85.91,590988.44,99.14
592141.23,99.5,85.91,589988.44,99.14
592141.23,99.5,85.91,589988.44,99.14
592091.23,99.5,85.91,589938.44,99.14
592091.23,99.5,85.91,589938.44,99.14
592091.23,99.5,85.91,589938.44,99.14
592091.23,99.5,85.91,589938.44,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591936.65,99.5,85.91,589783.86,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589674.97,99.14
591830.61,99.5,85.91,589672.96,99.14
591830.61,99.5,85.91,589672.96,99.14
591830.61,99.5,85.91,589672.96,99.14
591830.61,99.5,85.91,589672.96,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591831.73,99.5,85.91,589679.73,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591674.37,99.5,85.91,589520.84,99.14
591677.01,99.51,85.91,589521.97,99.14
591677.01,99.51,85.91,589521.97,99.14
591677.01,99.51,85.91,589521.97,99.14
591677.01,99.51,85.91,589521.97,99.14
591677.01,99.51,85.91,589521.97,99.14
591677.01,99.51,85.91,589521.97,99.14
591678.33,99.51,85.91,589523.92,99.14
591678.33,99.51,85.91,589523.92,99.14
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591680.97,99.51,85.91,589539.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591630.97,99.51,85.91,589489.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
591260.97,99.51,85.91,589119.62,99.15
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588119.62,99.14
590260.97,99.5,85.91,588100.97,99.14
590260.97,99.5,85.91,588119.84,99.14
590260.97,99.5,85.91,588119.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587799.84,99.14
589940.97,99.5,85.91,587780.97,99.14
589940.97,99.5,85.91,587780.97,99.14
589940.97,99.5,85.91,587780.97,99.14
589940.97,99.5,85.91,587780.97,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587801.6,99.14
589940.97,99.5,85.91,587791.37,99.14
589940.97,99.5,85.91,587791.37,99.14
589940.97,99.5,85.91,587791.37,99.14
589940.97,99.5,85.91,587791.37,99.14
589940.97,99.5,85.91,587791.37,99.14
589942.09,99.5,85.91,587803.84,99.14
589942.09,99.5,85.91,587803.84,99.14
589942.09,99.5,85.91,587803.84,99.14
589942.09,99.5,85.91,587803.84,99.14
589942.09,99.5,85.91,587803.84,99.14
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587728.56,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587728.85,99.15
589833.41,99.5,85.91,587728.85,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587704.09,99.15
589833.41,99.5,85.91,587732.42,99.15
589833.41,99.5,85.91,587732.42,99.15
589833.41,99.5,85.91,587732.42,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589834.87,99.5,85.91,587734.1,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587575.84,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587550.2,99.15
589676.19,99.5,85.91,587579.88,99.15
589676.19,99.5,85.91,587579.88,99.15
589676.19,99.5,85.91,587579.88,99.15
589676.19,99.5,85.91,587579.88,99.15
589676.19,99.5,85.91,587579.88,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.75,99.15
589676.19,99.5,85.91,587550.98,99.15
589676.19,99.5,85.91,587550.98,99.15
589676.19,99.5,85.91,587550.98,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589676.19,99.5,85.91,587584.71,99.15
589677.51,99.51,85.91,587586.71,99.15
589677.51,99.51,85.91,587586.71,99.15
589677.51,99.51,85.91,587586.71,99.15
