ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1159,5780,5360250,6212,5975330
1159,5780,5361250,6212,5976330
1159,5780,5361250,6212,5976790
1159,5780,5362250,6212,5977790
1160,5788,5363250,6212,5978790
1160,5788,5363250,6212,5978790
1160,5788,5363900,6212,5979440
1160,5788,5363900,6212,5980440
1160,5788,5363900,6212,5980440
1160,5788,5364900,6212,5981440
1160,5788,5365900,6212,5982440
1160,5788,5366900,6212,5983440
1160,5788,5367900,6212,5984440
1160,5788,5368900,6212,5985440
1160,5788,5369900,6212,5986440
1160,5788,5370900,6212,5987440
1161,5796,5371900,6212,5988440
1161,5796,5372370,6212,5988910
1161,5796,5372920,6212,5989460
1161,5796,5373920,6212,5990460
1161,5796,5374390,6212,5990930
1161,5796,5374390,6212,5990930
1161,5796,5374390,6212,5991930
1161,5796,5375200,6212,5992740
1161,5796,5376200,6212,5993740
1161,5796,5377200,6212,5994740
1161,5796,5377200,6212,5995550
1161,5796,5377430,6212,5995780
1161,5796,5377650,6212,5996000
1161,5796,5377880,6212,5996230
1161,5796,5377880,6212,5996690
1161,5796,5377880,6212,5997690
1161,5796,5377880,6212,5997690
1161,5796,5377880,6212,5997690
1161,5796,5378340,6212,5998150
1161,5796,5378340,6212,5998150
1162,5804,5378660,6212,5998470
1162,5804,5379130,6212,5998940
1162,5804,5380130,6212,5999940
1162,5804,5380130,6212,5999940
1162,5804,5380130,6212,5999940
1162,5804,5381130,6212,6000940
1162,5804,5381940,6212,6001750
1162,5804,5381940,6212,6001750
1162,5804,5381940,6212,6001750
1162,5804,5382410,6212,6002220
1162,5804,5382880,6212,6002690
1162,5804,5383690,6212,6003500
1162,5804,5384240,6212,6004050
1162,5804,5385050,6212,6004860
1162,5804,5385860,6212,6005670
1162,5804,5385970,6212,6005780
1163,5812,5386620,6212,6006430
1163,5812,5387430,6212,6007240
1163,5812,5388430,6212,6008240
1163,5812,5389430,6212,6009240
1163,5812,5389430,6212,6010240
1163,5812,5390430,6212,6011240
1163,5812,5390430,6212,6012240
1163,5812,5391430,6212,6013240
1163,5812,5391430,6212,6013710
1163,5812,5392430,6212,6014710
1163,5812,5392430,6212,6014710
1163,5812,5392430,6212,6015710
1163,5812,5392430,6212,6016710
1163,5812,5392430,6212,6017030
1163,5812,5392900,6212,6017500
1163,5812,5393900,6212,6018500
1163,5812,5393900,6212,6019500
1163,5812,5394120,6212,6019720
1163,5812,5394120,6212,6020720
1163,5812,5394120,6212,6021720
1164,5820,5395120,6212,6022720
1164,5820,5395120,6212,6023190
1164,5820,5395120,6212,6023190
1164,5820,5396120,6212,6024190
1164,5820,5396770,6212,6024840
1164,5820,5397580,6212,6025650
1164,5820,5398390,6212,6026460
1164,5820,5398710,6212,6026780
1164,5820,5399710,6212,6027780
1164,5820,5400710,6212,6028780
1164,5820,5401300,6212,6029370
1164,5820,5401620,6212,6029690
1164,5820,5401620,6212,6030690
1165,5828,5402620,6212,6031690
1165,5828,5402620,6212,6032690
1165,5828,5403620,6212,6033690
1165,5828,5404620,6212,6034690
1165,5828,5404620,6212,6035690
1165,5828,5405620,6212,6036690
1165,5828,5406620,6212,6037690
1165,5828,5407620,6212,6038690
1165,5828,5408620,6212,6039690
1165,5828,5409620,6212,6040690
1166,5836,5410430,6212,6041500
1166,5836,5410430,6212,6041500
1166,5836,5411430,6212,6042500
1166,5836,5412240,6212,6043310
1166,5836,5413240,6212,6044310
1166,5836,5414240,6212,6045310
1166,5836,5415050,6212,6046120
1166,5836,5416050,6212,6047120
1166,5836,5416050,6212,6047120
1167,5844,5424050,6212,6055120
1167,5844,5424050,6212,6055120
1167,5844,5425050,6212,6056120
1168,5852,5426050,6212,6057120
1168,5852,5426050,6212,6058120
1168,5852,5427050,6212,6059120
1168,5852,5427050,6212,6060120
1168,5852,5428050,6212,6061120
1168,5852,5429050,6212,6062120
1168,5852,5429520,6212,6062590
1168,5852,5430330,6212,6063400
1168,5852,5431330,6212,6064400
1168,5852,5431650,6212,6064720
1168,5852,5432650,6212,6065720
1169,5860,5433460,6212,6066530
1169,5860,5434460,6212,6067530
1169,5860,5435270,6212,6068340
1169,5860,5435270,6212,6068340
1169,5860,5435270,6212,6068340
1169,5860,5436270,6212,6069340
1169,5860,5436740,6212,6069810
1169,5860,5437390,6212,6070460
1169,5860,5437850,6212,6070920
1169,5860,5438170,6212,6071240
1169,5860,5438170,6212,6071240
1169,5860,5439170,6212,6072240
1169,5860,5439640,6212,6072710
1169,5860,5440450,6212,6073520
1170,5868,5441450,6212,6074520
1170,5868,5442040,6212,6075110
1170,5868,5443040,6212,6076110
1170,5868,5443040,6212,6076110
1170,5868,5444040,6212,6077110
1170,5868,5445040,6212,6078110
1170,5868,5445510,6212,6078580
1170,5868,5446510,6212,6079580
1170,5868,5447100,6212,6080170
1170,5868,5447570,6212,6080640
1171,5876,5448570,6212,6081640
1171,5876,5449380,6212,6082450
1171,5876,5450380,6212,6083450
1171,5876,5451380,6212,6084450
1171,5876,5451850,6212,6084920
1171,5876,5452660,6212,6085730
1171,5876,5453030,6212,6086100
1171,5876,5453500,6212,6086570
1171,5876,5453730,6212,6086800
1171,5876,5454730,6212,6087800
1171,5876,5455200,6212,6088270
1171,5876,5455200,6212,6089270
1171,5876,5456200,6212,6090270
1171,5876,5456200,6212,6091080
1172,5884,5456520,6212,6091400
1172,5884,5457520,6212,6092400
1172,5884,5458520,6212,6093400
1172,5884,5458990,6212,6093870
1172,5884,5459990,6212,6094870
1172,5884,5459990,6212,6095340
1172,5884,5460310,6212,6095660
1172,5884,5461120,6212,6096470
1172,5884,5461350,6212,6096700
1172,5884,5462350,6212,6097700
1172,5884,5462810,6212,6098160
1172,5884,5462810,6212,6098160
1173,5892,5463810,6212,6099160
1173,5892,5464810,6212,6100160
1173,5892,5465280,6212,6100630
1173,5892,5465280,6212,6101100
1173,5892,5466280,6212,6102100
1173,5892,5467280,6212,6103100
1173,5892,5467440,6212,6103260
1173,5892,5467440,6212,6103260
1173,5892,5468440,6212,6104260
1173,5892,5468440,6212,6105260
1173,5892,5469440,6212,6106260
1173,5892,5470250,6212,6107070
1173,5892,5471250,6212,6108070
1174,5900,5471900,6212,6108720
1174,5900,5471900,6212,6109040
1174,5900,5472900,6212,6110040
1174,5900,5473220,6212,6110360
1174,5900,5473450,6212,6110590
1174,5900,5474100,6212,6111240
1174,5900,5474330,6212,6111470
1174,5900,5475330,6212,6112470
1174,5900,5475330,6212,6112470
1174,5900,5476330,6212,6113470
1174,5900,5477330,6212,6114470
1174,5900,5477330,6212,6115280
1174,5900,5478330,6212,6116280
1174,5900,5479330,6212,6117280
1175,5908,5480140,6212,6118090
1175,5908,5480140,6212,6118090
1175,5908,5480140,6212,6118090
1175,5908,5480790,6212,6118740
1175,5908,5481260,6212,6119210
1175,5908,5482260,6212,6120210
1175,5908,5483260,6212,6121210
1175,5908,5484260,6212,6122210
1175,5908,5485070,6212,6123020
1175,5908,5485070,6212,6123390
1175,5908,5485390,6212,6123710
1175,5908,5486390,6212,6124710
1175,5908,5486850,6212,6125170
1175,5908,5486850,6212,6126170
1176,5916,5487850,6212,6127170
1176,5916,5488850,6212,6128170
1176,5916,5488850,6212,6128760
1176,5916,5489850,6212,6129760
1176,5916,5490850,6212,6130760
1176,5916,5491850,6212,6131760
1176,5916,5492850,6212,6132760
1176,5916,5493850,6212,6133760
1176,5916,5493850,6212,6133760
1177,5924,5494850,6212,6134760
1177,5924,5495220,6212,6135130
1177,5924,5496220,6212,6136130
1177,5924,5497220,6212,6137130
1177,5924,5497220,6212,6138130
1177,5924,5497220,6212,6138450
1177,5924,5498220,6212,6139450
1177,5924,5498220,6212,6140450
1177,5924,5499030,6212,6141260
1177,5924,5499030,6212,6141260
1177,5924,5499030,6212,6142260
1177,5924,5499030,6212,6143260
1177,5924,5499030,6212,6144260
1177,5924,5500030,6212,6145260
1177,5924,5501030,6212,6146260
1177,5924,5501030,6212,6147260
1177,5924,5501030,6212,6148260
1177,5924,5501680,6212,6148910
1178,5932,5502330,6212,6149560
1178,5932,5503330,6212,6150560
1179,5940,5511330,6212,6158560
1179,5940,5511790,6212,6159020
1179,5940,5512600,6212,6159830
1179,5940,5513410,6212,6160640
1179,5940,5514410,6212,6161640
1179,5940,5514410,6212,6161640
1179,5940,5515220,6212,6162450
1179,5940,5516220,6212,6163450
1179,5940,5517220,6212,6164450
1179,5940,5517220,6212,6165450
1180,5948,5518220,6212,6166450
1180,5948,5519220,6212,6167450
1180,5948,5520220,6212,6168450
1180,5948,5520690,6212,6168920
1180,5948,5520690,6212,6169920
1180,5948,5521010,6212,6170240
1180,5948,5521330,6212,6170560
1180,5948,5521920,6212,6171150
1180,5948,5521920,6212,6171960
1180,5948,5521920,6212,6172960
1180,5948,5522920,6212,6173960
1180,5948,5522920,6212,6174960
1180,5948,5523920,6212,6175960
1180,5948,5523920,6212,6175960
1180,5948,5523920,6212,6175960
1180,5948,5523920,6212,6176960
1180,5948,5524730,6212,6177770
1180,5948,5524730,6212,6178000
1181,5956,5525540,6212,6178810
1181,5956,5525760,6212,6179030
1181,5956,5525920,6212,6179190
1181,5956,5525920,6212,6179660
1181,5956,5526730,6212,6180470
1181,5956,5527730,6212,6181470
1181,5956,5527730,6212,6181470
1181,5956,5528730,6212,6182470
1181,5956,5528730,6212,6182470
1181,5956,5529730,6212,6183470
1181,5956,5530730,6212,6184470
1181,5956,5531730,6212,6185470
1181,5956,5532540,6212,6186280
1181,5956,5532540,6212,6187280
1182,5964,5533540,6212,6188280
1182,5964,5534540,6212,6189280
1182,5964,5535540,6212,6190280
1182,5964,5535760,6212,6190500
1182,5964,5535760,6212,6191500
1182,5964,5536760,6212,6192500
1182,5964,5537230,6212,6192970
1182,5964,5538230,6212,6193970
1182,5964,5538460,6212,6194200
1182,5964,5538460,6212,6194200
1182,5964,5538460,6212,6194200
1182,5964,5539460,6212,6195200
1182,5964,5540460,6212,6196200
1182,5964,5540930,6212,6196670
1183,5972,5541740,6212,6197480
1183,5972,5541740,6212,6197480
1183,5972,5541740,6212,6197480
1183,5972,5542210,6212,6197950
1183,5972,5543210,6212,6198950
1183,5972,5543210,6212,6199760
1183,5972,5544210,6212,6200760
1183,5972,5545210,6212,6201760
1183,5972,5546210,6212,6202760
1183,5972,5546210,6212,6202760
1183,5972,5547210,6212,6203760
1183,5972,5548210,6212,6204760
1184,5980,5549210,6212,6205760
1184,5980,5550020,6212,6206570
1184,5980,5551020,6212,6207570
1184,5980,5551250,6212,6207800
1184,5980,5552250,6212,6208800
1184,5980,5553250,6212,6209800
1184,5980,5553250,6212,6210120
1184,5980,5554060,6212,6210930
1184,5980,5554870,6212,6211740
1184,5980,5555870,6212,6212740
1185,5988,5556680,6212,6213550
1185,5988,5556950,6212,6213820
1185,5988,5556950,6212,6213820
1185,5988,5557600,6212,6214470
1185,5988,5558410,6212,6215280
1185,5988,5558410,6212,6215280
1185,5988,5559410,6212,6216280
1185,5988,5560410,6212,6217280
1185,5988,5561410,6212,6218280
1185,5988,5562410,6212,6219280
1185,5988,5563410,6212,6220280
1185,5988,5563570,6212,6220440
1186,5996,5564570,6212,6221440
1186,5996,5564570,6212,6222440
1186,5996,5564570,6212,6223440
1186,5996,5565570,6212,6224440
1186,5996,5566570,6212,6225440
1186,5996,5567570,6212,6226440
1186,5996,5568570,6212,6227440
1186,5996,5569380,6212,6228250
1186,5996,5570190,6212,6229060
1186,5996,5570840,6212,6229710
1187,6004,5571840,6212,6230710
1187,6004,5572650,6212,6231520
1187,6004,5573650,6212,6232520
1187,6004,5573650,6212,6232520
1187,6004,5573870,6212,6232740
1187,6004,5574870,6212,6233740
1187,6004,5575420,6212,6234290
1187,6004,5575890,6212,6234760
1187,6004,5575890,6212,6235760
1187,6004,5576890,6212,6236760
1187,6004,5577890,6212,6237760
1188,6012,5578890,6212,6238760
1188,6012,5579210,6212,6239080
1188,6012,5579680,6212,6239550
1188,6012,5580680,6212,6240550
1188,6012,5580680,6212,6241550
1188,6012,5580680,6212,6241550
1188,6012,5581680,6212,6242550
1188,6012,5581680,6212,6243550
1188,6012,5582680,6212,6244550
1188,6012,5583680,6212,6245550
1188,6012,5584680,6212,6246550
1188,6012,5585150,6212,6247020
1188,6012,5585260,6212,6247130
1189,6020,5586260,6212,6248130
1189,6020,5587070,6212,6248940
1189,6020,5587880,6212,6249750
1189,6020,5588110,6212,6249980
1189,6020,5588760,6212,6250630
1189,6020,5589310,6212,6251180
1189,6020,5589310,6212,6251180
1189,6020,5589310,6212,6251180
1189,6020,5590310,6212,6252180
1189,6020,5590310,6212,6252650
1189,6020,5591310,6212,6253650
1189,6020,5591310,6212,6253650
1189,6020,5591310,6212,6253650
1189,6020,5592310,6212,6254650
1189,6020,5593120,6212,6255460
1190,6028,5594120,6212,6256460
1190,6028,5594930,6212,6257270
1190,6028,5595930,6212,6258270
1190,6028,5595930,6212,6259270
1190,6028,5596400,6212,6259740
1190,6028,5596400,6212,6260740
1190,6028,5597210,6212,6261550
1190,6028,5597680,6212,6262020
1190,6028,5598680,6212,6263020
1190,6028,5598680,6212,6263020
1190,6028,5598910,6212,6263250
1190,6028,5599380,6212,6263720
1190,6028,5600190,6212,6264530
1191,6036,5601190,6212,6265530
1191,6036,5601190,6212,6265530
1191,6036,5602190,6212,6266530
1191,6036,5603190,6212,6267530
1191,6036,5603840,6212,6268180
1191,6036,5604310,6212,6268650
1191,6036,5604680,6212,6269020
1191,6036,5605680,6212,6270020
1191,6036,5606680,6212,6271020
1192,6044,5607680,6212,6272020
1192,6044,5607680,6212,6273020
1192,6044,5608680,6212,6274020
1192,6044,5609050,6212,6274390
1192,6044,5609700,6212,6275040
1192,6044,5610170,6212,6275510
1192,6044,5610170,6212,6276510
1192,6044,5610170,6212,6277320
1192,6044,5611170,6212,6278320
1192,6044,5611640,6212,6278790
1192,6044,5611640,6212,6279790
1192,6044,5612640,6212,6280790
1192,6044,5613640,6212,6281790
1192,6044,5613640,6212,6281790
1192,6044,5614640,6212,6282790
1193,6052,5615640,6212,6283790
1193,6052,5616640,6212,6284790
1193,6052,5616640,6212,6285260
1193,6052,5616640,6212,6286070
1193,6052,5616640,6212,6287070
1193,6052,5616800,6212,6287230
1193,6052,5617800,6212,6288230
1193,6052,5618800,6212,6289230
1193,6052,5618800,6212,6289230
1193,6052,5618800,6212,6289690
1193,6052,5619800,6212,6290690
1193,6052,5620610,6212,6291500
1193,6052,5621610,6212,6292500
1193,6052,5622610,6212,6293500
1194,6060,5623080,6212,6293970
1194,6060,5623550,6212,6294440
1194,6060,5623550,6212,6295250
1194,6060,5624550,6212,6296250
1194,6060,5625020,6212,6296720
1194,6060,5626020,6212,6297720
1194,6060,5626020,6212,6298720
1194,6060,5627020,6212,6299720
1194,6060,5627830,6212,6300530
1194,6060,5628830,6212,6301530
1194,6060,5628830,6212,6302530
1194,6060,5629830,6212,6303530
1195,6068,5630830,6212,6304530
1195,6068,5630830,6212,6304530
1195,6068,5631480,6212,6305180
1195,6068,5631480,6212,6305650
1195,6068,5632290,6212,6306460
1195,6068,5633290,6212,6307460
1195,6068,5633760,6212,6307930
1195,6068,5633760,6212,6308250
1195,6068,5634760,6212,6309250
1195,6068,5635230,6212,6309720
1195,6068,5636230,6212,6310720
1195,6068,5637040,6212,6311530
1196,6076,5638040,6212,6312530
1196,6076,5638850,6212,6313340
1196,6076,5639320,6212,6313810
1196,6076,5640320,6212,6314810
1196,6076,5640790,6212,6315280
1196,6076,5641790,6212,6316280
1196,6076,5642790,6212,6317280
1196,6076,5642790,6212,6317280
1196,6076,5643790,6212,6318280
1196,6076,5643790,6212,6319280
1196,6076,5643790,6212,6320090
1196,6076,5644790,6212,6321090
1197,6084,5645260,6212,6321560
1197,6084,5646070,6212,6322370
1197,6084,5647070,6212,6323370
1197,6084,5647070,6212,6323370
1197,6084,5648070,6212,6324370
1197,6084,5648070,6212,6324370
1197,6084,5648070,6212,6324370
1197,6084,5648300,6212,6324600
1197,6084,5648770,6212,6325070
1197,6084,5649770,6212,6326070
1197,6084,5649770,6212,6326880
1197,6084,5650770,6212,6327880
1197,6084,5651580,6212,6328690
1197,6084,5652580,6212,6329690
1198,6092,5653230,6212,6330340
1198,6092,5654230,6212,6331340
1198,6092,5654230,6212,6331340
1198,6092,5655040,6212,6332150
1198,6092,5655040,6212,6333150
1198,6092,5656040,6212,6334150
1198,6092,5657040,6212,6335150
1198,6092,5658040,6212,6336150
1198,6092,5658850,6212,6336960
1198,6092,5659170,6212,6337280
1198,6092,5659170,6212,6338090
1198,6092,5659820,6212,6338740
1198,6092,5660190,6212,6339110
1198,6092,5660350,6212,6339270
1199,6100,5660810,6212,6339730
1199,6100,5661810,6212,6340730
1199,6100,5661810,6212,6340730
1199,6100,5662620,6212,6341540
1199,6100,5663620,6212,6342540
1199,6100,5664620,6212,6343540
1199,6100,5664620,6212,6344540
1199,6100,5665620,6212,6345540
1199,6100,5666210,6212,6346130
1199,6100,5666210,6212,6346130
1199,6100,5666210,6212,6346130
1199,6100,5666370,6212,6346290
1199,6100,5667370,6212,6347290
1199,6100,5667840,6212,6347760
1200,6108,5668310,6212,6348230
1200,6108,5669310,6212,6349230
1200,6108,5669310,6212,6349230
1200,6108,5669780,6212,6349700
1200,6108,5670780,6212,6350700
1200,6108,5670780,6212,6351700
1200,6108,5671010,6212,6351930
1200,6108,5671010,6212,6351930
1200,6108,5671820,6212,6352740
1200,6108,5672820,6212,6353740
1200,6108,5673820,6212,6354740
1200,6108,5674630,6212,6355550
1200,6108,5675630,6212,6356550
1201,6116,5676630,6212,6357550
1201,6116,5677100,6212,6358020
1201,6116,5677100,6212,6358020
1201,6116,5678100,6212,6359020
1201,6116,5678100,6212,6359020
1201,6116,5678570,6212,6359490
1201,6116,5679380,6212,6360300
1201,6116,5680380,6212,6361300
1201,6116,5680380,6212,6361300
1201,6116,5681380,6212,6362300
1201,6116,5682380,6212,6363300
1201,6116,5682380,6212,6363300
1201,6116,5683380,6212,6364300
1201,6116,5683750,6212,6364670
1202,6124,5684750,6212,6365670
1202,6124,5685220,6212,6366140
1202,6124,5686030,6212,6366950
1202,6124,5686030,6212,6367950
1202,6124,5686500,6212,6368420
1202,6124,5686500,6212,6368880
1202,6124,5686500,6212,6368880
1202,6124,5686500,6212,6368880
1202,6124,5686970,6212,6369350
1202,6124,5687970,6212,6370350
1202,6124,5688440,6212,6370820
1202,6124,5688440,6212,6371630
1202,6124,5689090,6212,6372280
1202,6124,5689560,6212,6372750
1203,6132,5690030,6212,6373220
1203,6132,5690500,6212,6373690
1203,6132,5691500,6212,6374690
1203,6132,5692500,6212,6375690
1203,6132,5693310,6212,6376500
1203,6132,5694310,6212,6377500
1203,6132,5695310,6212,6378500
1203,6132,5695780,6212,6378970
1203,6132,5696100,6212,6379290
1203,6132,5696910,6212,6380100
1204,6140,5697910,6212,6381100
1204,6140,5697910,6212,6381560
1204,6140,5697910,6212,6381560
1204,6140,5698560,6212,6382210
1204,6140,5698560,6212,6382210
1204,6140,5698560,6212,6383210
1204,6140,5699210,6212,6383860
1204,6140,5700020,6212,6384670
1204,6140,5700020,6212,6385670
1204,6140,5700020,6212,6386670
1204,6140,5700020,6212,6387140
1204,6140,5701020,6212,6388140
1204,6140,5702020,6212,6389140
1204,6140,5702490,6212,6389610
1204,6140,5703490,6212,6390610
1205,6148,5704490,6212,6391610
1205,6148,5704490,6212,6391610
1205,6148,5704490,6212,6392080
1205,6148,5704720,6212,6392310
1205,6148,5705720,6212,6393310
1205,6148,5706720,6212,6394310
1205,6148,5707720,6212,6395310
1205,6148,5708720,6212,6396310
1205,6148,5709720,6212,6397310
1205,6148,5710040,6212,6397630
1205,6148,5711040,6212,6398630
1206,6156,5711850,6212,6399440
1206,6156,5711850,6212,6400440
1206,6156,5712170,6212,6400760
1206,6156,5712980,6212,6401570
1206,6156,5712980,6212,6402570
1206,6156,5712980,6212,6402570
1206,6156,5713450,6212,6403040
1206,6156,5714450,6212,6404040
1206,6156,5715450,6212,6405040
1206,6156,5715450,6212,6406040
1206,6156,5715450,6212,6406040
1206,6156,5716450,6212,6407040
1206,6156,5717450,6212,6408040
1206,6156,5718100,6212,6408690
1206,6156,5718100,6212,6408690
1206,6156,5718100,6212,6409690
1206,6156,5719100,6212,6410690
1207,6164,5720100,6212,6411690
1207,6164,5720100,6212,6412500
1207,6164,5721100,6212,6413500
1207,6164,5722100,6212,6414500
1207,6164,5722560,6212,6414960
1207,6164,5723370,6212,6415770
1207,6164,5723370,6212,6415770
1207,6164,5723370,6212,6416770
1207,6164,5723840,6212,6417240
1207,6164,5724280,6212,6417680
1207,6164,5725090,6212,6418490
1207,6164,5726090,6212,6419490
1208,6172,5727090,6212,6420490
1208,6172,5728090,6212,6421490
1208,6172,5728460,6212,6421860
1208,6172,5728930,6212,6422330
1208,6172,5729930,6212,6423330
1208,6172,5730930,6212,6424330
1208,6172,5730930,6212,6425330
1208,6172,5730930,6212,6425330
1208,6172,5731930,6212,6426330
1208,6172,5732400,6212,6426800
1209,6180,5733400,6212,6427800
1209,6180,5734400,6212,6428800
1209,6180,5735400,6212,6429800
1209,6180,5736400,6212,6430800
1209,6180,5737400,6212,6431800
1209,6180,5738400,6212,6432800
1209,6180,5739400,6212,6433800
1210,6188,5740400,6212,6434800
1210,6188,5740870,6212,6435270
1210,6188,5741200,6212,6435600
1210,6188,5741200,6212,6435600
1210,6188,5741850,6212,6436250
1210,6188,5742400,6212,6436800
1210,6188,5743400,6212,6437800
1210,6188,5743990,6212,6438390
1210,6188,5744800,6212,6439200
1210,6188,5745800,6212,6440200
1210,6188,5746270,6212,6440670
1210,6188,5746590,6212,6440990
1210,6188,5746590,6212,6440990
1210,6188,5747590,6212,6441990
1211,6196,5748590,6212,6442990
1211,6196,5749590,6212,6443990
1211,6196,5749590,6212,6444640
1211,6196,5749910,6212,6444960
1211,6196,5750910,6212,6445960
1211,6196,5750910,6212,6445960
1211,6196,5750910,6212,6445960
1211,6196,5751720,6212,6446770
1211,6196,5752090,6212,6447140
1211,6196,5753090,6212,6448140
1211,6196,5753090,6212,6448140
1211,6196,5753320,6212,6448370
1211,6196,5754320,6212,6449370
1211,6196,5755130,6212,6450180
1211,6196,5756130,6212,6451180
1211,6196,5756130,6212,6451410
1212,6204,5757130,6212,6452410
1212,6204,5757600,6212,6452880
1212,6204,5758600,6212,6453880
1212,6204,5758600,6212,6454350
1212,6204,5758600,6212,6454350
1212,6204,5758600,6212,6454350
1212,6204,5759080,6212,6454830
1212,6204,5759890,6212,6455640
1212,6204,5760700,6212,6456450
1212,6204,5760700,6212,6456450
1212,6204,5761170,6212,6456920
1212,6204,5761170,6212,6456920
1212,6204,5761170,6212,6456920
1212,6204,5762170,6212,6457920
1212,6204,5763170,6212,6458920
1213,6212,5764170,6212,6459920
1213,6212,5764400,6212,6460150
1213,6212,5764400,6212,6460960
1213,6212,5765400,6212,6461960
1213,6212,5765870,6212,6462430
1213,6212,5765870,6212,6462430
1213,6212,5766870,6212,6463430
1213,6212,5767870,6212,6464430
1213,6212,5768330,6212,6464890
1213,6212,5769330,6212,6465890
1213,6212,5770330,6212,6466890
1213,6212,5771330,6212,6467890
1213,6212,5771330,6212,6468890
1213,6212,5771330,6212,6469700
1213,6212,5771330,6212,6470510
1213,6212,5771330,6212,6471320
1213,6212,5771330,6212,6472130
1213,6212,5771330,6212,6473130
1213,6212,5771800,6212,6473600
1213,6212,5771800,6212,6474600
1213,6212,5771800,6212,6475600
1213,6212,5771800,6212,6475600
1213,6212,5771800,6212,6476410
1213,6212,5771800,6212,6477410
1213,6212,5771800,6212,6478410
1213,6212,5771800,6212,6479220
1213,6212,5771800,6212,6480030
1213,6212,5771800,6212,6480840
1213,6212,5771800,6212,6481650
1213,6212,5771800,6212,6482020
1213,6212,5771800,6212,6482250
1213,6212,5771800,6212,6483060
1213,6212,5771800,6212,6483610
1213,6212,5771800,6212,6484080
1213,6212,5771800,6212,6485080
1213,6212,5771800,6212,6486080
1213,6212,5771800,6212,6486890
1213,6212,5771800,6212,6486890
1213,6212,5771800,6212,6486890
1213,6212,5771800,6212,6487890
1213,6212,5771800,6212,6488890
1213,6212,5771800,6212,6489890
1213,6212,5771800,6212,6490350
1213,6212,5771800,6212,6491350
1213,6212,5771800,6212,6492350
1213,6212,5771800,6212,6492350
1213,6212,5771800,6212,6493350
1213,6212,5771800,6212,6494350
1213,6212,5771800,6212,6495160
1213,6212,5771800,6212,6495970
1213,6212,5771800,6212,6496970
1213,6212,5771800,6212,6497780
1213,6212,5771800,6212,6498780
1213,6212,5771800,6212,6499330
1213,6212,5771800,6212,6500140
1213,6212,5771800,6212,6501140
1213,6212,5771800,6212,6501460
1213,6212,5771800,6212,6502270
1213,6212,5771800,6212,6503270
1213,6212,5771800,6212,6503920
1213,6212,5771800,6212,6504920
1213,6212,5771800,6212,6505570
1213,6212,5771800,6212,6506570
1213,6212,5771800,6212,6507570
1213,6212,5771800,6212,6508380
1213,6212,5771800,6212,6509380
1213,6212,5771800,6212,6509380
1213,6212,5771800,6212,6510380
1213,6212,5771800,6212,6511380
1213,6212,5771800,6212,6512380
1213,6212,5771800,6212,6513380
1213,6212,5771800,6212,6513700
1213,6212,5771800,6212,6514700
1213,6212,5771800,6212,6515700
1213,6212,5771800,6212,6516510
1213,6212,5771800,6212,6516980
1213,6212,5771800,6212,6517980
1213,6212,5771800,6212,6517980
1213,6212,5771800,6212,6518980
1213,6212,5771800,6212,6519980
1213,6212,5771800,6212,6520980
1213,6212,5771800,6212,6521980
1213,6212,5771800,6212,6522980
1213,6212,5771800,6212,6523300
1213,6212,5771800,6212,6524300
1213,6212,5771800,6212,6524300
1213,6212,5771800,6212,6525300
1213,6212,5771800,6212,6525620
1213,6212,5771800,6212,6526620
1213,6212,5771800,6212,6527210
1213,6212,5771800,6212,6528020
1213,6212,5771800,6212,6528490
1213,6212,5771800,6212,6529490
1213,6212,5771800,6212,6530490
1213,6212,5771800,6212,6531080
1213,6212,5771800,6212,6532080
1213,6212,5771800,6212,6533080
1213,6212,5771800,6212,6534080
1213,6212,5771800,6212,6534550
1213,6212,5771800,6212,6535550
1213,6212,5771800,6212,6536020
1213,6212,5772020,6212,6536240
1213,6212,5772020,6212,6536610
1213,6212,5772020,6212,6537610
1213,6212,5772020,6212,6538610
1213,6212,5772020,6212,6538840
1213,6212,5772020,6212,6538840
1213,6212,5772020,6212,6539300
1213,6212,5772020,6212,6540110
1213,6212,5772020,6212,6541110
1213,6212,5772020,6212,6541110
1213,6212,5772020,6212,6541110
1213,6212,5772020,6212,6542110
1213,6212,5772020,6212,6542920
1213,6212,5772020,6212,6543240
1213,6212,5772020,6212,6543240
1213,6212,5772020,6212,6544240
1213,6212,5772020,6212,6545240
1213,6212,5772020,6212,6546240
1213,6212,5772020,6212,6546460
1213,6212,5772020,6212,6546830
1213,6212,5772020,6212,6547640
1213,6212,5772020,6212,6547960
1213,6212,5772020,6212,6548960
