ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
567154.67,14.06,1.37,301015.91,7.46
567154.67,14.06,1.37,301015.91,7.46
567162.19,14.06,1.37,301214.64,7.47
566839.57,14.05,1.36,300843.85,7.46
565824.19,14.06,1.37,300360.38,7.46
565824.19,14.06,1.37,300360.38,7.46
565983.2,14.06,1.37,300337.53,7.46
565978.45,14.07,1.37,300590.12,7.47
565939.51,14.07,1.38,300702.47,7.48
565776.77,14.07,1.38,300446.99,7.47
565478.77,14.07,1.37,300260.46,7.47
565332.86,14.07,1.37,300449.13,7.48
565397.59,14.07,1.38,300258.27,7.47
565397.59,14.07,1.38,300258.27,7.47
565405.1,14.07,1.38,300113.0,7.47
565236.11,14.07,1.38,300012.01,7.47
565042.6,14.07,1.38,300295.88,7.48
565166.4,14.08,1.39,300343.58,7.48
565003.66,14.08,1.38,300082.41,7.48
564840.92,14.08,1.38,299991.49,7.48
564883.77,14.08,1.39,300329.95,7.49
564759.74,14.08,1.39,300169.92,7.48
564487.26,14.08,1.39,300393.43,7.49
564611.06,14.09,1.4,300378.82,7.49
564886.84,14.1,1.4,300143.84,7.49
563871.46,14.1,1.41,299660.37,7.49
563725.04,14.1,1.4,300054.61,7.5
563642.53,14.1,1.4,299851.07,7.5
563642.53,14.1,1.4,299851.07,7.5
563918.31,14.11,1.41,299645.82,7.5
563772.4,14.11,1.41,299416.26,7.49
563613.63,14.1,1.41,299258.41,7.49
563489.59,14.1,1.41,299709.15,7.5
563497.11,14.11,1.41,299249.97,7.49
562481.73,14.11,1.42,298766.5,7.49
562481.73,14.11,1.42,298766.5,7.49
562312.74,14.11,1.42,299457.03,7.51
562119.23,14.11,1.41,299324.86,7.51
562431.79,14.12,1.42,299425.08,7.52
562597.05,14.12,1.43,299168.24,7.51
562623.08,14.13,1.43,299046.62,7.51
562353.12,14.13,1.43,299345.75,7.52
562171.87,14.13,1.43,299107.91,7.52
561873.88,14.12,1.43,298972.31,7.51
562032.88,14.13,1.43,299648.53,7.53
561839.37,14.12,1.43,299573.78,7.53
561474.95,14.13,1.44,299342.13,7.53
561367.74,14.13,1.44,299253.29,7.53
561186.49,14.13,1.44,299360.39,7.54
561017.5,14.13,1.44,299185.87,7.53
560823.99,14.13,1.44,299090.31,7.53
560947.79,14.13,1.44,299122.5,7.54
560785.05,14.13,1.44,298821.74,7.53
560622.31,14.13,1.44,299089.52,7.54
559606.92,14.14,1.44,298606.05,7.54
558591.54,14.14,1.45,298122.58,7.55
558428.8,14.14,1.45,297972.08,7.54
558510.35,14.14,1.45,297897.53,7.54
558329.1,14.14,1.45,297761.52,7.54
558160.11,14.14,1.45,297987.8,7.55
557966.6,14.14,1.45,297804.55,7.55
558090.4,14.15,1.46,297877.55,7.55
558090.4,14.15,1.46,297877.55,7.55
557711.88,14.14,1.45,297674.53,7.55
557549.14,14.14,1.45,297332.96,7.54
556533.75,14.14,1.45,296849.49,7.54
556371.01,14.14,1.45,297182.51,7.55
556371.01,14.14,1.45,297182.51,7.55
555355.63,14.14,1.45,296699.04,7.56
555398.48,14.15,1.46,296545.64,7.55
555274.44,14.15,1.46,296730.74,7.56
555093.19,14.15,1.46,296474.88,7.56
554077.81,14.15,1.46,295991.41,7.56
553062.42,14.15,1.46,295507.94,7.56
553062.42,14.15,1.46,295507.94,7.56
552903.53,14.15,1.46,295316.9,7.56
552701.16,14.15,1.46,295374.17,7.56
552542.39,14.15,1.46,295216.27,7.56
552666.19,14.15,1.46,295234.66,7.56
552340.71,14.15,1.46,295283.48,7.57
552123.27,14.15,1.46,295086.3,7.56
551977.36,14.15,1.46,294941.93,7.56
552181.32,14.16,1.46,294748.24,7.56
552000.07,14.16,1.46,295037.69,7.57
551841.17,14.16,1.46,294686.2,7.56
552131.36,14.16,1.47,295392.51,7.58
551729.57,14.16,1.46,294955.62,7.57
551853.37,14.16,1.47,294987.81,7.57
551555.37,14.16,1.46,294652.05,7.56
551581.39,14.16,1.47,294487.06,7.56
550566.01,14.16,1.47,294003.59,7.56
550403.27,14.16,1.47,293838.81,7.56
550403.27,14.16,1.47,293838.81,7.56
550240.53,14.16,1.47,294099.1,7.57
550133.32,14.16,1.47,293910.54,7.57
550390.59,14.17,1.48,293800.68,7.56
549375.21,14.17,1.48,293317.21,7.57
549394.98,14.18,1.48,293909.09,7.58
549201.47,14.18,1.48,293926.76,7.59
549325.27,14.18,1.49,293912.16,7.59
549162.53,14.18,1.49,293658.2,7.58
549188.56,14.19,1.49,293965.6,7.59
548928.87,14.18,1.49,293762.74,7.59
548766.13,14.18,1.49,293603.72,7.59
548766.13,14.18,1.49,293603.72,7.59
548658.91,14.18,1.49,293495.43,7.59
548916.19,14.19,1.5,293388.2,7.58
548935.96,14.19,1.5,294055.46,7.6
548935.96,14.19,1.5,294055.46,7.6
548742.45,14.19,1.5,294010.94,7.6
549055.02,14.2,1.51,294111.16,7.61
548892.28,14.2,1.51,293878.14,7.6
548729.54,14.2,1.51,294035.44,7.61
548755.56,14.2,1.51,293910.48,7.61
548648.35,14.21,1.51,293728.66,7.61
548426.25,14.2,1.51,293476.91,7.6
548245.0,14.2,1.51,293757.2,7.61
548076.01,14.2,1.51,293688.89,7.61
547882.5,14.2,1.51,293618.27,7.61
547882.5,14.2,1.51,293618.27,7.61
547882.5,14.2,1.51,293618.27,7.61
548006.3,14.2,1.51,293691.27,7.61
547820.93,14.2,1.51,293552.5,7.61
547658.19,14.2,1.51,293318.79,7.61
547658.19,14.2,1.51,293318.79,7.61
547684.22,14.2,1.51,293181.91,7.6
547521.48,14.2,1.51,293460.87,7.61
547414.26,14.2,1.51,293302.41,7.61
547191.11,14.2,1.51,293079.54,7.61
547009.86,14.2,1.51,292892.12,7.6
546840.87,14.2,1.51,293112.08,7.61
546647.36,14.2,1.5,292937.8,7.61
546771.16,14.2,1.51,292969.99,7.61
546608.42,14.2,1.51,292777.1,7.61
546634.44,14.21,1.51,292640.22,7.61
546488.53,14.21,1.51,293001.22,7.62
546553.26,14.21,1.52,292812.37,7.61
546372.01,14.21,1.52,292589.0,7.61
546372.01,14.21,1.52,292589.0,7.61
546641.54,14.22,1.53,292648.08,7.61
546636.8,14.22,1.53,293460.48,7.63
546949.36,14.23,1.54,293560.7,7.64
546669.8,14.23,1.53,293212.6,7.63
546669.8,14.23,1.53,293212.6,7.63
546507.06,14.23,1.53,292990.18,7.63
546344.32,14.23,1.53,293168.21,7.63
546198.41,14.23,1.53,293004.46,7.63
546198.41,14.23,1.53,293004.46,7.63
546074.37,14.23,1.53,292802.21,7.63
546331.64,14.23,1.54,293313.21,7.64
546331.64,14.23,1.54,293313.21,7.64
546351.42,14.24,1.55,293313.24,7.64
545987.0,14.24,1.55,293037.48,7.64
545793.49,14.24,1.55,293022.3,7.65
544778.1,14.25,1.55,292538.83,7.65
544631.68,14.24,1.55,292537.88,7.65
544524.47,14.24,1.55,292518.67,7.65
544343.22,14.24,1.55,292684.51,7.66
544174.23,14.24,1.55,292515.83,7.66
544174.23,14.24,1.55,292515.83,7.66
543980.72,14.24,1.55,292355.68,7.65
544104.52,14.25,1.55,292336.6,7.65
543941.78,14.25,1.55,292502.76,7.66
543967.8,14.25,1.56,292307.81,7.66
543745.7,14.25,1.55,292045.25,7.65
543745.7,14.25,1.55,292045.25,7.65
544184.52,14.26,1.57,291787.31,7.64
543891.89,14.25,1.56,292313.25,7.66
544206.38,14.26,1.57,292178.16,7.66
544045.32,14.26,1.57,291909.48,7.65
544169.12,14.27,1.58,291982.48,7.66
543973.28,14.27,1.57,293488.48,7.7
543973.28,14.27,1.57,293488.48,7.7
543810.54,14.26,1.57,293191.57,7.69
543485.06,14.26,1.57,293366.61,7.7
543377.85,14.26,1.57,293102.73,7.69
542362.47,14.27,1.58,292619.26,7.7
542369.98,14.27,1.58,292569.08,7.7
542200.99,14.27,1.58,292840.42,7.71
542007.48,14.27,1.58,292619.81,7.7
542131.28,14.28,1.58,292692.82,7.71
542157.31,14.28,1.59,292523.26,7.7
541994.57,14.28,1.59,292322.23,7.7
542020.59,14.28,1.59,292614.78,7.71
542351.91,14.29,1.6,292521.97,7.71
541973.38,14.29,1.59,292330.71,7.71
541792.13,14.28,1.59,292958.44,7.72
542080.04,14.29,1.6,292704.75,7.72
542080.04,14.29,1.6,292704.75,7.72
542229.61,14.3,1.61,293414.9,7.74
542681.41,14.31,1.62,293441.99,7.74
542681.41,14.31,1.62,293441.99,7.74
542355.93,14.31,1.62,293123.05,7.74
541966.98,14.3,1.61,292667.33,7.72
541821.06,14.3,1.61,293053.13,7.74
541697.02,14.31,1.61,292805.9,7.73
541843.77,14.31,1.62,292622.39,7.73
541863.55,14.32,1.62,293444.98,7.75
541654.99,14.31,1.62,293262.14,7.75
541461.48,14.31,1.62,293145.39,7.75
541461.48,14.31,1.62,293145.39,7.75
541461.48,14.31,1.62,293145.39,7.75
542023.8,14.33,1.63,293209.28,7.75
542189.06,14.33,1.64,292908.34,7.74
542026.32,14.33,1.64,293312.11,7.76
541668.83,14.32,1.63,293085.99,7.75
541668.83,14.32,1.63,293085.99,7.75
541940.41,14.33,1.64,292859.64,7.75
542144.37,14.34,1.65,293805.08,7.77
541963.12,14.34,1.65,293665.89,7.77
541992.99,14.34,1.65,293513.77,7.77
541926.09,14.35,1.65,294141.92,7.79
540910.71,14.35,1.66,293658.45,7.79
540612.71,14.34,1.65,293302.35,7.78
540736.51,14.35,1.66,293305.3,7.78
540573.77,14.35,1.66,293092.6,7.78
540365.77,14.34,1.65,292935.15,7.78
540812.4,14.36,1.67,293313.95,7.79
540646.02,14.35,1.66,293027.59,7.78
540667.84,14.36,1.67,292847.53,7.78
540000.06,14.36,1.66,293279.6,7.8
540000.06,14.36,1.66,293279.6,7.8
540123.85,14.36,1.67,293263.26,7.8
539961.11,14.36,1.67,293055.45,7.79
539819.41,14.36,1.67,292996.25,7.8
539652.46,14.36,1.67,293469.5,7.81
539717.19,14.37,1.67,293008.4,7.8
539435.23,14.36,1.67,292696.23,7.79
539581.97,14.37,1.67,293340.52,7.81
539453.73,14.37,1.67,293231.16,7.81
539408.24,14.37,1.68,293119.72,7.81
539369.3,14.38,1.68,292980.49,7.81
539645.08,14.38,1.69,292834.32,7.81
539365.52,14.38,1.69,293190.72,7.82
539157.52,14.37,1.68,293053.91,7.81
539011.61,14.37,1.68,292834.36,7.81
538887.57,14.37,1.68,292674.93,7.81
538537.33,14.37,1.68,292861.57,7.82
538343.82,14.37,1.68,292658.3,7.81
538570.33,14.38,1.69,292267.18,7.8
539225.38,14.4,1.71,292320.62,7.81
539062.63,14.4,1.71,292022.97,7.8
538899.89,14.4,1.71,292421.25,7.81
538899.89,14.4,1.71,292421.25,7.81
538942.75,14.4,1.71,292253.46,7.81
538818.71,14.4,1.71,292042.48,7.81
538706.74,14.4,1.71,292600.09,7.82
538525.49,14.4,1.71,292103.06,7.81
538434.26,14.4,1.71,292096.34,7.81
538166.88,14.4,1.71,292407.24,7.82
538821.93,14.42,1.72,292397.42,7.82
538659.19,14.42,1.72,292163.03,7.82
538685.22,14.42,1.73,292530.53,7.83
538522.48,14.42,1.73,292294.91,7.83
538230.54,14.41,1.72,291991.38,7.82
537215.15,14.42,1.72,291507.91,7.82
537107.94,14.42,1.73,291872.59,7.83
536926.69,14.42,1.72,291592.93,7.83
536946.47,14.42,1.73,291345.74,7.82
536844.59,14.42,1.73,292134.65,7.85
536638.49,14.41,1.72,291469.81,7.83
536354.17,14.41,1.72,291646.77,7.84
536354.17,14.41,1.72,291646.77,7.84
536666.74,14.42,1.73,291746.99,7.84
536504.0,14.42,1.73,291442.17,7.83
536341.26,14.42,1.73,291349.19,7.83
536709.77,14.43,1.74,291708.42,7.84
536709.77,14.43,1.74,291708.42,7.84
536602.56,14.43,1.74,291487.22,7.84
536421.31,14.43,1.74,291319.22,7.84
536252.31,14.43,1.74,291859.92,7.85
536058.81,14.43,1.74,291762.89,7.85
535736.19,14.42,1.73,291561.78,7.85
536298.51,14.44,1.75,291634.6,7.85
535283.13,14.44,1.75,291151.13,7.86
534267.75,14.45,1.76,290667.66,7.86
534105.0,14.45,1.75,290359.51,7.85
533963.3,14.45,1.76,290889.8,7.87
533796.35,14.45,1.75,290555.83,7.86
533672.31,14.45,1.76,290303.14,7.86
533511.25,14.45,1.75,291360.03,7.89
533635.05,14.45,1.76,291263.84,7.89
533635.05,14.45,1.76,291263.84,7.89
533800.31,14.46,1.77,291553.77,7.9
533658.6,14.46,1.77,291364.42,7.9
533510.17,14.46,1.77,290721.56,7.88
533328.15,14.46,1.77,290621.78,7.88
533161.2,14.46,1.77,290370.04,7.87
533475.69,14.47,1.78,291358.52,7.9
533314.63,14.47,1.78,291304.3,7.9
533438.43,14.48,1.78,291322.69,7.91
533438.43,14.48,1.78,291322.69,7.91
533275.69,14.48,1.78,291037.74,7.9
533112.95,14.48,1.78,291356.43,7.91
532917.11,14.47,1.78,290753.61,7.9
532758.35,14.47,1.78,290593.04,7.89
532612.43,14.47,1.78,290389.04,7.89
532677.16,14.47,1.78,290269.16,7.89
532684.68,14.48,1.78,290606.85,7.9
531669.29,14.48,1.79,290123.38,7.9
531500.3,14.48,1.79,289892.95,7.9
531306.79,14.48,1.79,289952.37,7.9
531533.3,14.49,1.8,290673.18,7.92
531121.97,14.48,1.79,290153.31,7.91
530106.59,14.48,1.79,289669.84,7.91
530230.39,14.49,1.8,289742.84,7.92
530067.65,14.49,1.8,289532.44,7.92
529453.7,14.49,1.8,289539.54,7.92
529294.81,14.49,1.8,289324.1,7.92
529294.81,14.49,1.8,289324.1,7.92
529104.05,14.49,1.79,289118.07,7.92
528900.44,14.48,1.79,288980.34,7.91
528861.5,14.49,1.8,288715.19,7.91
529158.32,14.5,1.81,289162.65,7.92
529180.14,14.5,1.81,288977.15,7.92
528801.61,14.5,1.8,288785.08,7.92
528677.58,14.5,1.8,288786.71,7.92
528496.33,14.5,1.8,289183.1,7.93
528756.71,14.5,1.81,288686.48,7.92
528741.87,14.51,1.82,289355.67,7.94
528865.67,14.51,1.82,289387.87,7.94
528865.67,14.51,1.82,289387.87,7.94
528865.67,14.51,1.82,289387.87,7.94
528702.93,14.51,1.82,289087.11,7.94
528728.96,14.52,1.83,289405.95,7.95
528754.98,14.52,1.83,289264.08,7.94
528647.77,14.52,1.83,289151.38,7.94
528466.52,14.52,1.83,289013.43,7.94
528466.52,14.52,1.83,289013.43,7.94
528736.05,14.53,1.84,289659.67,7.96
528534.21,14.53,1.83,289392.41,7.95
528529.47,14.53,1.84,289575.02,7.96
528981.26,14.55,1.85,289602.11,7.96
529007.29,14.55,1.86,289418.41,7.96
529007.29,14.55,1.86,289418.41,7.96
529033.32,14.55,1.86,289296.78,7.96
528870.58,14.55,1.86,289632.72,7.97
528870.58,14.55,1.86,289632.72,7.97
528763.37,14.55,1.86,289332.16,7.96
528384.84,14.55,1.85,288929.99,7.95
528384.84,14.55,1.85,288929.99,7.95
528392.36,14.55,1.86,288848.01,7.95
528412.13,14.55,1.86,289790.65,7.98
528407.39,14.56,1.86,289928.88,7.99
528969.71,14.57,1.88,289992.77,7.99
528810.95,14.57,1.88,289834.39,7.99
528648.21,14.57,1.88,289526.99,7.98
528485.47,14.57,1.88,289857.47,7.99
527470.08,14.57,1.88,289374.0,7.99
527496.11,14.58,1.88,289241.6,7.99
527278.67,14.57,1.88,289088.9,7.99
527171.46,14.57,1.88,288985.19,7.99
527171.46,14.57,1.88,288985.19,7.99
526990.21,14.57,1.88,288799.11,7.99
526821.22,14.57,1.88,289384.59,8.0
526524.79,14.56,1.87,289156.41,8.0
526437.95,14.57,1.87,289078.22,8.0
526561.75,14.57,1.88,289061.88,8.0
526845.81,14.58,1.89,289255.05,8.01
526704.1,14.58,1.89,289022.77,8.0
526704.1,14.58,1.89,289022.77,8.0
526725.92,14.59,1.89,288846.74,8.0
527021.16,14.6,1.9,289415.17,8.02
526723.16,14.59,1.9,289024.92,8.01
526541.91,14.59,1.9,288451.74,7.99
526561.69,14.59,1.9,288444.92,7.99
526561.69,14.59,1.9,288444.92,7.99
526424.87,14.59,1.9,289490.22,8.02
526221.27,14.59,1.9,289297.76,8.02
526533.83,14.6,1.91,289397.98,8.02
526699.09,14.61,1.92,289141.15,8.02
526536.35,14.61,1.91,289012.72,8.02
526562.38,14.61,1.92,289341.18,8.03
526643.93,14.62,1.92,289225.23,8.03
526651.45,14.62,1.93,289086.98,8.03
526651.45,14.62,1.93,289086.98,8.03
526482.46,14.62,1.93,288954.79,8.02
526288.95,14.62,1.93,289880.99,8.05
526601.51,14.63,1.94,289981.22,8.06
526438.77,14.63,1.94,289706.2,8.05
526714.56,14.64,1.95,290027.34,8.06
526740.58,14.64,1.95,289857.58,8.06
526740.58,14.64,1.95,289857.58,8.06
526633.37,14.64,1.95,289727.93,8.06
526633.37,14.64,1.95,289727.93,8.06
526293.23,14.64,1.95,290390.59,8.08
526337.66,14.65,1.95,290474.02,8.08
526337.66,14.65,1.95,290474.02,8.08
526298.72,14.65,1.96,290289.87,8.08
526204.62,14.65,1.96,290183.37,8.08
526045.86,14.65,1.96,290024.6,8.08
525747.86,14.64,1.95,289642.5,8.07
525585.12,14.64,1.95,289524.32,8.07
524569.73,14.65,1.95,289040.85,8.07
524403.03,14.64,1.95,288877.59,8.07
524841.86,14.65,1.96,289206.19,8.08
524841.86,14.65,1.96,289206.19,8.08
524734.65,14.66,1.96,289029.67,8.07
524734.65,14.66,1.96,289029.67,8.07
524552.36,14.65,1.96,288883.89,8.07
524552.36,14.65,1.96,288883.89,8.07
524559.88,14.66,1.96,289286.19,8.08
524559.88,14.66,1.96,289286.19,8.08
524390.89,14.66,1.96,289072.01,8.08
524197.38,14.65,1.96,289211.54,8.08
524197.38,14.65,1.96,289211.54,8.08
523181.99,14.66,1.97,288728.07,8.09
523181.99,14.66,1.97,288728.07,8.09
523305.79,14.67,1.97,288760.26,8.09
523143.05,14.67,1.97,288482.89,8.09
522980.31,14.66,1.97,288792.38,8.1
522834.4,14.66,1.97,288480.44,8.09
523148.88,14.68,1.98,288841.4,8.1
523148.88,14.68,1.98,288841.4,8.1
523156.4,14.68,1.99,288621.11,8.1
522997.63,14.68,1.98,288460.28,8.09
522828.64,14.67,1.98,288202.41,8.09
522450.12,14.67,1.97,288527.06,8.1
522256.61,14.66,1.97,288309.12,8.1
522380.41,14.67,1.98,288382.13,8.1
521784.97,14.67,1.98,287988.63,8.1
521603.72,14.67,1.98,288126.8,8.1
521873.26,14.68,1.99,288164.27,8.11
521679.75,14.68,1.99,288285.27,8.11
521679.75,14.68,1.99,288285.27,8.11
521484.42,14.67,1.98,288179.78,8.11
521105.89,14.67,1.97,287780.15,8.1
521229.69,14.67,1.98,287827.86,8.1
521448.96,14.68,1.99,287526.27,8.1
521286.22,14.68,1.99,287858.64,8.11
521312.25,14.69,1.99,287709.09,8.11
521205.03,14.69,1.99,287608.98,8.1
520913.02,14.68,1.99,287820.06,8.11
520731.77,14.68,1.99,287600.47,8.11
521001.31,14.69,2.0,287480.29,8.11
520996.56,14.69,2.0,288208.37,8.13
521120.36,14.7,2.01,288281.37,8.13
520751.84,14.69,2.0,287870.42,8.12
520589.1,14.69,2.0,287587.67,8.12
520615.13,14.69,2.0,287499.84,8.11
520457.59,14.69,2.0,287343.15,8.11
520311.68,14.69,2.0,287730.56,8.12
520187.64,14.69,2.0,287644.6,8.12
520187.64,14.69,2.0,287644.6,8.12
520006.39,14.69,2.0,287352.57,8.12
520130.19,14.7,2.01,287313.39,8.12
520160.06,14.7,2.01,287747.0,8.13
519956.45,14.7,2.01,287487.17,8.13
519818.95,14.7,2.01,287283.01,8.12
520183.26,14.71,2.02,287772.88,8.14
520205.08,14.72,2.02,287539.02,8.13
520205.08,14.72,2.02,287539.02,8.13
520081.04,14.72,2.03,287253.11,8.13
519899.79,14.72,2.02,288263.37,8.16
519929.66,14.72,2.03,287960.86,8.15
519777.14,14.72,2.03,287927.05,8.15
519407.27,14.71,2.02,287632.87,8.15
519531.07,14.72,2.03,287680.57,8.15
519557.1,14.72,2.03,287510.67,8.15
519394.36,14.72,2.03,287335.29,8.15
519231.62,14.72,2.03,287609.73,8.16
518867.19,14.73,2.04,287333.97,8.16
519198.5,14.74,2.05,287232.46,8.15
519017.25,14.74,2.05,287021.4,8.15
519037.03,14.74,2.05,287640.02,8.17
518843.52,14.74,2.05,287616.69,8.17
518925.08,14.75,2.06,287607.8,8.17
518743.83,14.75,2.05,287809.26,8.18
518365.3,14.74,2.05,287462.83,8.17
518385.08,14.74,2.05,287179.96,8.17
518191.57,14.74,2.05,287463.44,8.18
518315.37,14.75,2.06,287511.15,8.18
518315.37,14.75,2.06,287511.15,8.18
518152.63,14.75,2.06,287326.04,8.18
517989.89,14.75,2.06,287159.06,8.18
517989.89,14.75,2.06,287159.06,8.18
517843.97,14.75,2.06,287243.65,8.18
518158.46,14.76,2.07,287276.41,8.18
518165.98,14.76,2.07,287127.74,8.18
517150.59,14.77,2.07,286644.27,8.19
517150.59,14.77,2.07,286644.27,8.19
516135.21,14.77,2.08,286186.31,8.19
515756.68,14.76,2.07,286668.95,8.21
515392.26,14.77,2.08,286437.3,8.21
515233.37,14.77,2.08,286255.91,8.21
515029.76,14.77,2.08,286049.7,8.2
515111.31,14.77,2.08,285971.19,8.2
514897.37,14.77,2.08,285741.9,8.2
514547.13,14.77,2.07,285959.39,8.21
514182.71,14.77,2.08,285658.12,8.21
513989.2,14.77,2.08,285441.34,8.2
513989.2,14.77,2.08,285441.34,8.2
514070.75,14.78,2.09,285432.44,8.21
513889.5,14.78,2.08,285628.66,8.21
513527.0,14.77,2.08,285445.84,8.21
513650.8,14.78,2.09,285493.55,8.22
513926.58,14.79,2.1,285257.11,8.21
513763.84,14.79,2.1,285551.93,8.22
513763.84,14.79,2.1,285551.93,8.22
513763.84,14.79,2.1,285551.93,8.22
513763.84,14.79,2.1,285551.93,8.22
513945.93,14.8,2.11,285367.87,8.22
513821.89,14.8,2.11,285176.03,8.21
513542.33,14.79,2.1,285780.61,8.23
513361.08,14.79,2.1,285346.72,8.22
513202.18,14.79,2.1,285669.64,8.23
513001.61,14.79,2.1,285444.73,8.23
513125.4,14.8,2.11,285492.43,8.23
512962.66,14.8,2.11,285307.33,8.23
512962.66,14.8,2.11,285307.33,8.23
512799.92,14.8,2.11,285502.19,8.24
512654.01,14.8,2.11,285201.27,8.23
511638.63,14.8,2.11,284717.8,8.24
511514.59,14.8,2.11,284844.5,8.24
511771.86,14.81,2.12,284703.42,8.24
512012.96,14.82,2.13,285690.66,8.27
511850.84,14.82,2.13,285357.79,8.26
512163.4,14.84,2.14,285458.01,8.27
512163.4,14.84,2.14,285458.01,8.27
512000.66,14.84,2.14,285261.24,8.27
511837.92,14.83,2.14,285060.21,8.26
511692.01,14.83,2.14,285388.74,8.27
511567.97,14.84,2.14,285274.95,8.27
511567.97,14.84,2.14,285274.95,8.27
511575.49,14.84,2.15,285013.69,8.27
511406.5,14.84,2.15,285461.84,8.28
511406.5,14.84,2.15,285461.84,8.28
511212.99,14.84,2.14,285243.4,8.28
511336.78,14.85,2.15,285316.4,8.28
511362.81,14.85,2.16,285146.85,8.28
511200.07,14.85,2.16,285309.36,8.29
511054.16,14.85,2.16,285179.74,8.29
510930.12,14.85,2.16,285007.24,8.28
510748.87,14.85,2.16,284996.36,8.29
510589.97,14.85,2.16,285227.54,8.29
510289.98,14.84,2.15,284935.18,8.29
510533.18,14.85,2.16,285023.23,8.29
510845.74,14.86,2.17,285123.45,8.3
509830.36,14.87,2.18,284639.98,8.3
509830.36,14.87,2.18,284639.98,8.3
509453.56,14.86,2.17,284342.64,8.29
509290.82,14.86,2.17,284024.43,8.29
509316.84,14.86,2.17,283951.64,8.29
509755.67,14.88,2.18,284341.43,8.3
509648.46,14.88,2.19,284203.04,8.3
509467.21,14.88,2.18,283930.07,8.29
509298.22,14.88,2.18,284619.48,8.31
509104.71,14.87,2.18,284724.04,8.32
508949.94,14.87,2.18,284403.39,8.31
508949.94,14.87,2.18,284403.39,8.31
509073.74,14.88,2.19,284476.39,8.31
509239.0,14.89,2.19,284206.25,8.31
509076.26,14.89,2.19,284509.33,8.32
509076.26,14.89,2.19,284509.33,8.32
509119.11,14.89,2.2,284367.63,8.32
508742.31,14.88,2.19,284170.59,8.31
508807.04,14.89,2.2,284069.81,8.31
509045.07,14.9,2.2,284649.4,8.33
508876.08,14.9,2.2,284702.5,8.33
509121.09,14.91,2.21,284980.3,8.34
509244.89,14.91,2.22,284998.7,8.35
508649.46,14.91,2.22,284659.81,8.35
508468.21,14.91,2.22,284612.79,8.35
508468.21,14.91,2.22,284612.79,8.35
508089.69,14.9,2.21,284559.86,8.35
507961.44,14.9,2.21,284781.79,8.36
507727.19,14.9,2.21,284443.9,8.35
507429.19,14.89,2.2,284035.67,8.34
507552.98,14.9,2.21,283996.82,8.34
507579.01,14.91,2.21,283783.66,8.33
507416.27,14.91,2.21,284108.74,8.35
507416.27,14.91,2.21,284108.74,8.35
507708.88,14.92,2.22,283957.73,8.34
507773.61,14.92,2.23,283823.35,8.34
507592.36,14.92,2.23,284384.89,8.36
507433.47,14.92,2.23,283855.2,8.35
507229.86,14.92,2.23,284390.73,8.37
507542.42,14.93,2.24,284490.95,8.37
507379.68,14.93,2.24,284172.74,8.36
506765.74,14.93,2.24,284270.09,8.38
506596.75,14.93,2.24,284212.55,8.38
506403.24,14.93,2.24,284094.43,8.38
506527.04,14.94,2.25,284079.83,8.38
506364.3,14.94,2.25,283825.86,8.37
506390.33,14.94,2.25,284146.11,8.38
506244.41,14.94,2.25,283835.37,8.38
506244.41,14.94,2.25,283835.37,8.38
506448.37,14.95,2.26,284244.87,8.39
506267.12,14.95,2.26,284041.64,8.39
506286.9,14.95,2.26,283884.29,8.39
506093.39,14.95,2.26,284318.46,8.4
505754.11,14.94,2.25,284071.14,8.39
505877.91,14.95,2.26,284032.29,8.4
506043.17,14.96,2.27,283815.11,8.39
505745.17,14.95,2.26,283487.79,8.38
505603.46,14.95,2.26,283897.53,8.4
505625.28,14.96,2.26,283717.96,8.39
505690.01,14.96,2.27,283590.11,8.39
505697.53,14.97,2.27,283418.99,8.39
505528.54,14.97,2.27,284243.42,8.41
505335.03,14.96,2.27,284037.82,8.41
505458.82,14.97,2.28,284056.21,8.41
505458.82,14.97,2.28,284056.21,8.41
505296.08,14.97,2.28,283769.25,8.41
505154.38,14.97,2.28,283967.75,8.42
504987.43,14.97,2.28,283769.64,8.41
503972.05,14.98,2.29,283286.17,8.42
503848.01,14.98,2.29,283833.37,8.44
503686.95,14.98,2.29,283707.94,8.44
503810.75,14.99,2.29,283780.95,8.44
503810.75,14.99,2.29,283780.95,8.44
503648.01,14.99,2.29,283587.68,8.44
502632.62,14.99,2.3,283104.21,8.44
502484.19,14.99,2.3,282644.42,8.43
502249.93,14.99,2.3,282467.14,8.43
