ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a23e-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
421071.31,21.89,8.54,240723.28,12.51
421071.31,21.89,8.54,240725.89,12.51
420003.83,21.92,8.58,240508.11,12.55
419876.59,21.93,8.58,240573.35,12.56
419848.41,21.94,8.59,240598.92,12.57
420139.25,21.96,8.62,241485.68,12.62
419982.83,21.96,8.62,241279.25,12.62
419834.36,21.97,8.62,241196.13,12.62
420127.91,21.99,8.64,241119.21,12.62
419755.89,21.97,8.63,241258.21,12.63
419607.42,21.98,8.63,241199.51,12.63
419900.97,22.0,8.65,241090.19,12.63
419604.1,21.99,8.64,240878.35,12.62
419455.62,21.99,8.65,241285.48,12.65
419158.75,21.98,8.63,240920.17,12.63
419010.28,21.98,8.64,240800.02,12.63
418638.27,21.97,8.62,240517.68,12.62
418489.8,21.97,8.63,240598.77,12.63
418489.8,21.97,8.63,240597.37,12.63
418895.45,22.0,8.65,240619.6,12.64
418746.98,22.0,8.66,240504.64,12.64
418598.51,22.0,8.66,240462.75,12.64
418776.91,22.02,8.68,240547.37,12.65
418817.14,22.03,8.69,240483.44,12.65
418857.37,22.04,8.7,240428.61,12.65
418857.37,22.04,8.7,240428.61,12.65
418708.9,22.05,8.7,241349.88,12.71
418560.43,22.05,8.71,241361.85,12.72
417492.95,22.09,8.75,241144.07,12.76
417653.48,22.11,8.76,241181.89,12.77
417653.48,22.11,8.76,241181.89,12.77
417693.71,22.12,8.78,241102.63,12.77
417545.24,22.12,8.78,241155.4,12.78
417585.47,22.13,8.79,240996.39,12.77
417437.0,22.14,8.79,240988.11,12.78
417477.23,22.15,8.81,240967.79,12.78
417517.47,22.16,8.82,241888.13,12.84
416449.99,22.2,8.86,241670.35,12.88
416301.52,22.2,8.86,241630.59,12.89
416273.34,22.21,8.87,241645.54,12.89
415909.51,22.2,8.86,241434.34,12.89
415761.04,22.2,8.86,241291.82,12.89
415761.04,22.2,8.86,241291.82,12.89
415612.57,22.21,8.86,241444.01,12.9
415464.1,22.21,8.87,241385.05,12.9
415315.63,22.21,8.87,241265.53,12.91
415355.86,22.23,8.88,241234.53,12.91
415207.39,22.23,8.89,241518.04,12.93
415207.39,22.23,8.89,241518.04,12.93
414139.91,22.27,8.93,241300.26,12.97
414180.15,22.28,8.94,241348.17,12.98
414180.15,22.28,8.94,241348.17,12.98
414151.97,22.29,8.95,241373.73,12.99
414003.5,22.3,8.95,241279.68,12.99
413855.03,22.3,8.96,241205.57,13.0
413706.55,22.3,8.96,241385.54,13.01
413558.08,22.31,8.96,241182.87,13.01
413409.61,22.31,8.97,241249.35,13.02
413303.98,22.32,8.97,241427.2,13.04
413112.67,22.32,8.98,241130.39,13.03
413084.49,22.33,8.99,241113.4,13.03
413084.49,22.33,8.99,241135.55,13.03
413124.72,22.34,9.0,241053.07,13.04
413124.72,22.34,9.0,241030.91,13.03
412530.84,22.36,9.01,240945.54,13.06
412816.2,22.38,9.04,241463.62,13.09
412667.73,22.38,9.04,241432.28,13.1
412491.08,22.4,9.05,241480.91,13.11
412117.25,22.38,9.04,241208.7,13.1
412117.25,22.38,9.04,241232.1,13.1
411968.78,22.39,9.04,241102.24,13.1
411820.31,22.39,9.05,241027.15,13.11
412105.67,22.41,9.07,241037.61,13.11
412145.9,22.42,9.08,241086.84,13.12
411772.07,22.41,9.07,241012.12,13.12
411772.07,22.41,9.07,240995.68,13.12
411623.6,22.41,9.07,241342.68,13.14
411908.96,22.44,9.09,241542.67,13.16
411880.78,22.45,9.1,241526.77,13.16
411506.95,22.43,9.09,241242.2,13.15
411800.49,22.45,9.11,241138.67,13.15
411428.48,22.44,9.1,241321.89,13.16
411713.84,22.46,9.12,241218.1,13.16
411393.84,22.45,9.1,240898.1,13.14
411020.01,22.43,9.09,240829.63,13.14
411289.24,22.45,9.11,241558.9,13.19
411140.77,22.46,9.11,241412.11,13.19
411112.59,22.47,9.12,241427.07,13.19
411112.59,22.47,9.12,241445.46,13.2
410045.11,22.51,9.16,241227.68,13.24
409896.64,22.51,9.17,241129.28,13.24
410203.23,22.54,9.19,240670.53,13.22
410054.76,22.54,9.2,240758.02,13.23
409906.29,22.54,9.2,240668.26,13.24
410191.65,22.57,9.22,240592.13,13.24
410043.18,22.57,9.23,240677.11,13.25
408975.7,22.61,9.27,240459.33,13.29
408678.83,22.6,9.25,240131.58,13.28
408540.98,22.6,9.26,240577.68,13.31
408512.8,22.61,9.27,240525.63,13.31
408512.8,22.61,9.27,240525.63,13.31
408408.55,22.62,9.28,241621.44,13.38
408125.83,22.61,9.27,241381.74,13.37
408125.83,22.61,9.27,241468.14,13.38
408367.01,22.63,9.28,241492.15,13.38
408218.54,22.63,9.29,241423.2,13.38
407727.38,22.62,9.27,240988.93,13.37
407506.98,22.61,9.26,240764.76,13.36
407358.51,22.61,9.27,241020.8,13.38
407108.32,22.61,9.27,240733.49,13.37
406959.85,22.61,9.27,240537.66,13.37
407000.08,22.63,9.28,240502.0,13.37
406851.61,22.63,9.29,240435.69,13.37
406703.14,22.63,9.29,240729.21,13.4
406703.14,22.63,9.29,240729.21,13.4
406554.67,22.64,9.3,240564.93,13.4
406269.18,22.63,9.28,240306.35,13.38
406710.96,22.65,9.31,240439.1,13.39
406712.85,22.66,9.32,240134.09,13.38
406684.68,22.67,9.33,240149.05,13.39
406863.08,22.69,9.35,240031.7,13.39
406714.6,22.69,9.35,240162.63,13.4
406067.18,22.67,9.33,239387.33,13.37
406352.54,22.69,9.35,239288.36,13.36
406204.07,22.7,9.35,239199.35,13.37
406382.47,22.72,9.37,240234.64,13.43
406382.47,22.72,9.37,240234.64,13.43
406276.84,22.72,9.38,240213.46,13.43
406146.81,22.73,9.38,240346.72,13.45
406445.51,22.75,9.41,240350.05,13.45
406297.04,22.76,9.41,240446.33,13.47
406297.04,22.76,9.41,240414.44,13.47
406148.56,22.76,9.42,240327.63,13.47
405554.68,22.78,9.44,240553.08,13.51
405406.21,22.78,9.44,240415.74,13.51
405378.03,22.8,9.45,240402.46,13.52
405229.56,22.8,9.46,240288.18,13.52
405269.79,22.81,9.47,240410.3,13.53
405121.32,22.82,9.47,240311.13,13.53
404972.85,22.82,9.48,240245.92,13.54
404824.38,22.83,9.48,240434.02,13.56
405109.74,22.85,9.5,240503.93,13.56
405109.74,22.85,9.5,240503.93,13.56
404961.27,22.85,9.51,240822.82,13.59
404933.09,22.86,9.52,240812.36,13.6
404784.62,22.87,9.52,240704.85,13.6
404410.79,22.85,9.51,240304.09,13.58
404262.32,22.86,9.51,240288.69,13.59
404113.85,22.86,9.52,240318.1,13.6
404399.21,22.88,9.54,240706.82,13.62
404577.61,22.9,9.56,240597.84,13.62
404429.13,22.91,9.56,240304.18,13.61
404280.66,22.91,9.57,241003.94,13.66
404252.49,22.92,9.58,240990.56,13.67
404104.01,22.93,9.58,240896.09,13.67
403955.54,22.93,9.59,241008.26,13.68
404240.9,22.95,9.61,240935.07,13.68
403867.07,22.94,9.6,240864.98,13.68
403718.6,22.94,9.6,241219.59,13.71
403570.13,22.95,9.61,241133.08,13.71
403511.63,22.96,9.62,240966.76,13.71
403273.19,22.96,9.61,240846.16,13.71
402894.33,22.94,9.6,240410.45,13.69
402619.41,22.93,9.59,240075.17,13.67
402322.54,22.92,9.58,239786.48,13.66
402294.36,22.93,9.59,239779.22,13.67
402334.59,22.94,9.6,239704.07,13.67
402709.74,22.97,9.63,239830.86,13.68
402394.69,22.96,9.61,239740.97,13.68
402246.22,22.96,9.62,239654.77,13.68
402246.22,22.96,9.62,239688.34,13.68
402097.75,22.97,9.62,239778.61,13.7
402563.43,23.0,9.65,241219.07,13.78
402495.45,23.01,9.66,240817.45,13.76
402494.77,23.02,9.67,240898.48,13.78
402494.77,23.02,9.67,240861.45,13.77
402494.77,23.02,9.67,240861.45,13.77
402123.01,23.0,9.66,240439.4,13.75
402094.84,23.01,9.67,240454.36,13.76
401946.36,23.02,9.67,240370.92,13.76
401986.6,23.03,9.69,240299.67,13.77
402271.96,23.05,9.71,240450.65,13.78
402123.49,23.06,9.71,240486.01,13.79
402163.72,23.07,9.73,240266.07,13.78
402203.95,23.08,9.74,241037.77,13.83
402055.48,23.09,9.74,240975.25,13.84
402027.3,23.1,9.76,240967.99,13.85
401878.83,23.1,9.76,240866.32,13.85
401730.36,23.11,9.77,241147.39,13.87
401356.53,23.09,9.75,241017.82,13.87
401396.76,23.11,9.76,240829.09,13.86
401248.29,23.11,9.77,240828.61,13.87
401288.52,23.13,9.78,240684.77,13.87
401288.52,23.13,9.78,240684.77,13.87
400991.58,23.13,9.79,241005.45,13.9
401556.32,23.17,9.83,241010.0,13.91
401398.92,23.16,9.82,240851.1,13.9
401250.45,23.17,9.82,240730.56,13.9
401102.72,23.16,9.82,240928.63,13.91
400657.52,23.14,9.8,240804.97,13.91
400942.88,23.17,9.82,240718.98,13.91
400569.05,23.15,9.81,241280.77,13.95
400420.58,23.16,9.81,240931.87,13.93
400872.73,23.19,9.84,241977.86,14.0
400768.99,23.19,9.85,241237.62,13.96
400740.82,23.2,9.86,241221.72,13.97
400581.11,23.2,9.86,241549.09,13.99
400187.07,23.19,9.85,241051.36,13.97
400542.58,23.22,9.87,241140.79,13.98
400582.81,23.23,9.89,241063.96,13.98
400434.34,23.24,9.89,240939.69,13.98
400089.27,23.22,9.88,241192.04,14.0
400374.63,23.25,9.9,241134.84,14.0
400226.16,23.25,9.91,241012.48,14.0
399873.55,23.24,9.89,241982.92,14.06
399845.38,23.25,9.9,242008.48,14.07
399696.9,23.25,9.91,241925.36,14.07
399548.43,23.26,9.91,241840.32,14.08
399399.96,23.26,9.92,242204.41,14.11
399251.49,23.27,9.92,241984.39,14.1
399223.31,23.28,9.94,241968.48,14.11
399096.07,23.29,9.94,241873.83,14.11
398947.6,23.29,9.95,241762.17,14.11
399232.96,23.31,9.97,242192.48,14.14
399084.49,23.32,9.98,242046.32,14.14
398925.78,23.31,9.97,241892.06,14.14
398723.3,23.31,9.96,242013.87,14.15
398638.76,23.31,9.97,240765.35,14.08
398165.17,23.34,10.0,241258.1,14.14
398227.01,23.36,10.01,240937.06,14.13
398035.7,23.36,10.02,240720.58,14.13
397887.23,23.36,10.02,240712.24,14.13
397859.05,23.38,10.03,240727.2,14.14
397710.58,23.38,10.04,240628.8,14.15
397995.94,23.4,10.06,240577.62,14.15
397622.11,23.39,10.05,240688.95,14.16
397473.64,23.39,10.05,240607.77,14.16
397325.17,23.4,10.06,240708.69,14.18
397691.02,23.43,10.08,241443.96,14.22
397662.84,23.44,10.1,241436.7,14.23
397858.82,23.46,10.12,241456.85,14.24
398324.5,23.49,10.15,242630.82,14.31
398176.03,23.5,10.15,242510.52,14.31
398027.56,23.5,10.16,242764.1,14.33
397879.09,23.51,10.16,242790.73,14.34
397730.62,23.51,10.17,242589.65,14.34
397730.62,23.51,10.17,242589.65,14.34
397621.91,23.51,10.16,242485.38,14.33
397494.67,23.51,10.17,241924.09,14.31
397494.67,23.51,10.17,241924.09,14.31
397431.87,23.52,10.18,242695.18,14.36
397837.52,23.55,10.21,242718.52,14.37
397463.69,23.54,10.19,242612.96,14.37
396990.1,23.56,10.22,243105.72,14.43
396841.63,23.57,10.23,243360.78,14.45
396903.47,23.59,10.24,243343.19,14.46
396755.0,23.59,10.25,243086.12,14.45
396755.0,23.59,10.25,243123.92,14.46
395687.52,23.64,10.3,242906.14,14.51
395687.52,23.64,10.3,242868.34,14.51
395539.05,23.64,10.3,242819.67,14.52
395510.87,23.66,10.31,242790.53,14.52
395424.41,23.66,10.31,242183.92,14.49
395741.61,23.68,10.34,243849.26,14.59
395593.14,23.69,10.34,243840.92,14.6
395685.15,23.69,10.35,244437.24,14.64
395885.17,23.71,10.37,245248.29,14.69
395736.7,23.72,10.38,245149.88,14.69
395736.7,23.72,10.38,245190.46,14.7
395399.45,23.71,10.37,244386.18,14.66
395396.85,23.72,10.38,244641.67,14.68
395248.38,23.73,10.39,244703.15,14.69
395533.74,23.75,10.41,244852.35,14.7
395521.15,23.76,10.42,244199.71,14.67
395295.89,23.75,10.41,243967.21,14.66
395581.25,23.78,10.44,245167.41,14.74
395518.45,23.79,10.45,245075.32,14.74
396013.89,23.82,10.48,245063.65,14.74
396070.17,23.84,10.5,244648.65,14.72
395821.27,23.84,10.49,244313.2,14.71
395821.27,23.84,10.49,244313.2,14.71
395387.66,23.82,10.48,244411.83,14.72
395678.12,23.85,10.5,243862.25,14.7
395856.52,23.87,10.52,243750.06,14.7
395708.04,23.87,10.53,243639.32,14.7
395708.04,23.87,10.53,243610.46,14.7
395581.18,23.88,10.53,244132.06,14.74
395581.18,23.88,10.53,244164.12,14.74
395432.71,23.88,10.54,244654.64,14.78
395241.4,23.89,10.54,244387.6,14.77
395297.68,23.9,10.56,244458.6,14.78
395000.81,23.89,10.54,244176.4,14.77
394965.31,23.9,10.55,243976.8,14.76
394816.84,23.9,10.56,243847.92,14.76
394788.66,23.92,10.57,243811.26,14.77
394392.87,23.9,10.56,243413.37,14.75
394392.87,23.9,10.56,243413.37,14.75
394244.4,23.9,10.56,243873.45,14.79
394106.54,23.91,10.57,243470.41,14.77
394136.16,23.92,10.58,243530.0,14.78
394136.16,23.92,10.58,243530.0,14.78
393987.69,23.93,10.59,243457.73,14.79
394273.05,23.95,10.61,243646.53,14.8
394047.79,23.94,10.6,243458.33,14.79
393899.32,23.95,10.61,243430.76,14.8
393899.32,23.95,10.61,243430.76,14.8
393750.85,23.96,10.61,244255.89,14.86
393623.6,23.96,10.62,243490.35,14.82
393623.6,23.96,10.62,243490.35,14.82
393595.42,23.98,10.63,243505.31,14.83
393992.18,24.0,10.66,244371.92,14.89
393992.18,24.0,10.66,244371.92,14.89
393992.18,24.0,10.66,244371.92,14.89
393800.87,24.01,10.66,244086.73,14.88
393652.4,24.01,10.67,243957.81,14.88
393355.53,24.0,10.66,243682.14,14.87
393207.06,24.01,10.66,243807.9,14.88
393058.59,24.01,10.67,243718.56,14.89
392910.12,24.02,10.67,243641.23,14.89
392910.12,24.02,10.67,243641.23,14.89
392761.65,24.02,10.68,243899.24,14.92
392761.65,24.02,10.68,243899.24,14.92
392801.88,24.04,10.69,243857.46,14.92
392653.41,24.04,10.7,243753.8,14.92
392653.41,24.04,10.7,243722.33,14.92
392625.23,24.05,10.71,243721.04,14.93
392665.46,24.07,10.73,243646.55,14.93
392516.99,24.07,10.73,243582.59,14.94
392411.08,24.07,10.73,243499.04,14.94
392262.61,24.08,10.73,243575.02,14.95
392114.13,24.08,10.74,243471.46,14.95
391826.43,24.07,10.73,243169.81,14.94
391529.49,24.08,10.74,243434.27,14.97
391529.49,24.08,10.74,243485.38,14.98
391707.89,24.1,10.76,243622.5,14.99
392006.58,24.13,10.79,243625.83,15.0
391858.11,24.14,10.79,243500.21,15.0
391709.64,24.14,10.8,243669.86,15.02
391995.0,24.17,10.82,243559.15,15.02
391621.17,24.15,10.81,243478.2,15.01
391462.46,24.14,10.8,243319.49,15.01
390868.58,24.17,10.82,243637.06,15.06
390840.4,24.18,10.84,243662.63,15.07
390840.4,24.18,10.84,243662.63,15.07
390691.93,24.18,10.84,243553.63,15.08
390543.46,24.19,10.85,243494.47,15.08
390394.99,24.2,10.85,243573.63,15.1
390246.52,24.2,10.86,243505.28,15.1
390119.27,24.21,10.87,244060.0,15.15
390091.1,24.22,10.88,244085.56,15.16
389884.23,24.21,10.87,243941.16,15.15
389735.76,24.22,10.88,243847.11,15.15
389735.76,24.22,10.88,243885.38,15.16
389587.28,24.22,10.88,243937.13,15.17
389902.44,24.25,10.91,243582.86,15.15
389775.27,24.26,10.92,243818.14,15.17
389775.27,24.26,10.92,243818.14,15.17
389626.8,24.26,10.92,243924.95,15.19
389912.16,24.29,10.95,243706.17,15.18
389784.92,24.3,10.95,244520.38,15.24
389814.54,24.31,10.97,244277.08,15.23
390008.3,24.33,10.99,244520.39,15.26
390147.1,24.35,11.01,246399.77,15.38
390307.62,24.38,11.03,246437.59,15.39
390010.75,24.36,11.02,246136.54,15.37
389862.28,24.37,11.02,246048.87,15.38
389713.81,24.37,11.03,245958.99,15.38
389754.04,24.39,11.05,246051.43,15.4
389605.57,24.39,11.05,245982.87,15.4
388538.1,24.45,11.11,245775.13,15.47
388389.62,24.46,11.11,245709.0,15.47
388241.15,24.46,11.12,246183.05,15.51
388092.68,24.47,11.13,246032.99,15.51
388253.21,24.49,11.15,246070.8,15.52
387967.05,24.48,11.13,245769.09,15.51
388007.28,24.49,11.15,245689.83,15.51
388007.28,24.49,11.15,245690.09,15.51
388239.39,24.52,11.17,245748.28,15.52
388090.92,24.52,11.18,245669.12,15.52
388269.32,24.54,11.2,245587.84,15.52
387972.37,24.56,11.21,246634.41,15.61
387823.9,24.56,11.22,246592.85,15.62
387984.43,24.59,11.24,246630.67,15.63
388269.79,24.61,11.27,246540.53,15.63
388310.02,24.63,11.28,246463.94,15.63
388145.09,24.62,11.28,246385.44,15.63
387781.26,24.6,11.26,246518.52,15.64
387632.78,24.61,11.27,246423.5,15.64
387484.31,24.62,11.27,246348.64,15.65
387143.74,24.6,11.26,246015.21,15.63
387429.1,24.63,11.28,246427.43,15.66
387065.27,24.61,11.27,246084.69,15.65
386916.8,24.62,11.27,245985.99,15.65
386768.33,24.62,11.28,246478.65,15.69
386928.85,24.64,11.3,246516.47,15.7
386780.38,24.65,11.31,246384.52,15.7
386631.91,24.66,11.31,246456.91,15.72
386483.44,24.66,11.32,246469.32,15.73
386334.97,24.67,11.33,246352.6,15.73
386186.5,24.68,11.33,246605.9,15.76
386048.64,24.68,11.34,246481.38,15.76
385891.23,24.68,11.33,246322.47,15.75
385684.36,24.67,11.32,246115.69,15.74
385525.28,24.67,11.33,246083.88,15.75
385497.1,24.69,11.34,246098.84,15.76
385537.33,24.7,11.36,246026.67,15.76
385388.86,24.71,11.36,245944.15,15.77
385658.09,24.73,11.39,246006.12,15.78
385457.69,24.72,11.38,245932.42,15.77
385309.22,24.73,11.39,246244.73,15.8
385160.75,24.74,11.39,246116.72,15.81
385022.89,24.74,11.4,245954.55,15.81
384863.81,24.75,11.41,246273.79,15.84
385162.5,24.78,11.44,246277.12,15.84
385202.73,24.79,11.45,246199.38,15.85
385054.26,24.8,11.46,246139.32,15.85
385094.5,24.82,11.47,246259.06,15.87
384946.02,24.82,11.48,246170.95,15.87
384797.55,24.83,11.49,246100.88,15.88
384649.08,24.84,11.49,246803.72,15.94
384500.61,24.84,11.5,246667.11,15.94
384661.14,24.87,11.52,246704.93,15.95
384512.67,24.87,11.53,246617.25,15.95
384364.2,24.88,11.54,246529.2,15.96
384314.2,24.88,11.53,246479.2,15.95
384165.72,24.88,11.54,246543.94,15.97
384017.25,24.89,11.55,246451.79,15.97
383868.78,24.9,11.55,246432.27,15.98
383909.01,24.91,11.57,246843.25,16.02
384194.37,24.94,11.59,247081.32,16.04
383820.54,24.92,11.58,246833.86,16.03
383792.37,24.94,11.59,246859.42,16.04
383584.42,24.93,11.58,246645.26,16.03
383435.95,24.93,11.59,246551.2,16.03
383245.49,24.92,11.58,246346.42,16.02
383285.72,24.94,11.6,246275.17,16.02
382691.84,24.97,11.62,246215.02,16.06
382543.37,24.97,11.63,246385.46,16.08
382246.5,24.96,11.61,246181.71,16.07
382246.5,24.96,11.61,246181.71,16.07
382069.85,24.98,11.64,246230.35,16.1
381921.38,24.99,11.64,246121.69,16.1
381921.38,24.99,11.64,246121.69,16.1
381961.61,25.0,11.66,246044.21,16.1
382001.84,25.02,11.67,246019.1,16.11
381853.37,25.02,11.68,246256.43,16.14
381704.9,25.03,11.69,246247.94,16.15
381556.43,25.04,11.69,246336.78,16.16
381716.95,25.06,11.72,246374.6,16.18
381502.02,25.06,11.72,245487.35,16.13
381353.55,25.07,11.73,245399.67,16.13
381205.08,25.08,11.73,245309.79,16.14
381056.6,25.08,11.74,245372.96,16.15
381341.96,25.11,11.77,245299.74,16.15
381193.49,25.12,11.77,245290.92,16.16
381462.73,25.14,11.8,246195.4,16.23
381462.73,25.14,11.8,246195.4,16.23
381088.89,25.13,11.78,245752.01,16.2
380940.42,25.13,11.79,245905.47,16.22
380781.72,25.13,11.78,245753.32,16.22
380753.54,25.14,11.8,245716.66,16.22
380753.54,25.14,11.8,245716.66,16.22
380605.07,25.15,11.8,245625.76,16.23
380605.07,25.15,11.8,245625.76,16.23
380456.6,25.15,11.81,245835.32,16.25
380308.13,25.16,11.82,245664.94,16.25
380348.36,25.18,11.83,245585.04,16.26
380199.89,25.18,11.84,245575.54,16.27
380240.12,25.2,11.86,245632.26,16.28
380091.65,25.21,11.86,245884.79,16.31
380063.47,25.22,11.88,245910.35,16.32
379869.41,25.21,11.87,245710.7,16.31
379909.64,25.23,11.89,245635.28,16.31
379949.87,25.25,11.9,245557.35,16.32
379801.4,25.25,11.91,245648.67,16.33
380078.57,25.28,11.94,245647.87,16.34
379930.1,25.29,11.94,245521.12,16.34
379781.63,25.29,11.95,245502.83,16.35
379554.62,25.28,11.94,246156.93,16.4
379929.77,25.31,11.97,246421.8,16.42
379901.59,25.33,11.98,246429.33,16.43
379586.54,25.32,11.97,246183.04,16.42
379626.77,25.33,11.99,246111.46,16.42
379478.3,25.34,11.99,246035.77,16.43
379329.83,25.35,12.0,246140.52,16.45
379370.06,25.36,12.02,246069.52,16.45
379410.3,25.38,12.03,246020.49,16.46
379261.82,25.39,12.04,245981.34,16.46
379302.06,25.4,12.06,246706.88,16.52
379302.06,25.4,12.06,246706.88,16.52
379302.06,25.4,12.06,246706.88,16.52
379302.06,25.4,12.06,246706.88,16.52
379600.75,25.43,12.09,246710.21,16.53
379452.28,25.44,12.1,246584.58,16.53
379303.81,25.45,12.1,246844.24,16.56
379155.34,25.45,12.11,246558.27,16.55
379006.87,25.46,12.12,247393.75,16.62
378879.62,25.47,12.13,247079.92,16.61
378851.44,25.49,12.14,247094.88,16.62
378692.36,25.49,12.15,246656.41,16.6
378721.98,25.51,12.16,247021.98,16.64
378573.51,25.51,12.17,246904.13,16.64
378276.56,25.53,12.19,246868.97,16.66
378561.92,25.56,12.21,247141.25,16.68
378413.45,25.56,12.22,246949.39,16.68
378413.45,25.56,12.22,246949.39,16.68
378413.45,25.56,12.22,246949.39,16.68
378264.98,25.57,12.23,246813.99,16.68
378116.51,25.58,12.23,247231.36,16.72
378116.51,25.58,12.23,247238.66,16.72
378088.33,25.59,12.25,247228.21,16.74
377939.86,25.6,12.26,247114.6,16.74
377980.09,25.62,12.27,247239.61,16.76
377831.62,25.62,12.28,247133.74,16.76
377457.79,25.61,12.26,246751.63,16.74
377309.32,25.62,12.27,246729.02,16.75
377160.85,25.62,12.28,246994.93,16.78
377160.85,25.62,12.28,246994.93,16.78
377012.38,25.63,12.29,246708.16,16.77
376835.73,25.65,12.31,246582.11,16.79
376688.56,25.66,12.32,246702.73,16.81
376391.69,25.65,12.3,246387.98,16.79
376391.69,25.65,12.3,246387.98,16.79
376243.21,25.65,12.31,246658.64,16.82
376094.74,25.66,12.32,246408.77,16.81
376094.74,25.66,12.32,246408.77,16.81
376469.89,25.69,12.35,246668.65,16.83
376342.65,25.7,12.36,246466.93,16.83
376372.27,25.72,12.37,247149.85,16.89
376266.88,25.73,12.38,247068.28,16.89
376238.71,25.74,12.4,247083.24,16.91
376238.71,25.74,12.4,247078.55,16.91
376613.85,25.77,12.43,246967.37,16.9
376465.38,25.78,12.44,247085.19,16.92
376505.62,25.8,12.45,247008.09,16.93
376545.85,25.82,12.47,246963.74,16.93
376230.8,25.8,12.46,246909.63,16.93
376082.32,25.81,12.47,247493.26,16.98
375933.85,25.82,12.47,247174.89,16.97
375785.38,25.82,12.48,247433.79,17.0
376199.22,25.86,12.52,247428.46,17.01
376050.75,25.87,12.53,247512.49,17.03
376319.98,25.9,12.55,247369.48,17.02
375947.97,25.88,12.54,247305.03,17.02
375988.2,25.9,12.55,247420.06,17.04
375988.2,25.9,12.55,247408.25,17.04
375839.73,25.9,12.56,247308.01,17.05
375691.26,25.91,12.57,247245.94,17.05
375976.62,25.94,12.6,248131.55,17.12
375828.15,25.95,12.6,248273.03,17.14
375828.15,25.95,12.6,248273.03,17.14
375799.97,25.96,12.62,248287.99,17.15
375462.26,25.95,12.6,247985.88,17.14
375313.79,25.96,12.61,247902.44,17.14
375492.19,25.98,12.64,247833.59,17.15
375343.72,25.99,12.64,248019.28,17.17
375195.25,25.99,12.65,247815.09,17.17
375068.01,26.0,12.66,247914.26,17.19
374694.18,25.99,12.64,247506.09,17.17
373626.7,26.06,12.71,247288.31,17.25
373688.54,26.08,12.73,247898.78,17.3
373500.42,26.08,12.74,247636.42,17.29
373472.24,26.1,12.75,247661.99,17.31
373323.77,26.11,12.76,247567.94,17.31
373175.3,26.11,12.77,247493.83,17.32
373460.66,26.14,12.8,247586.24,17.33
373312.19,26.15,12.81,247633.46,17.35
373312.19,26.15,12.81,247633.46,17.35
373490.59,26.17,12.83,248528.78,17.42
373462.41,26.19,12.85,248521.53,17.43
373313.94,26.2,12.85,248401.22,17.43
373364.78,26.22,12.87,248234.82,17.43
373231.68,26.23,12.88,248221.68,17.44
373083.21,26.23,12.89,248426.42,17.47
372934.74,26.24,12.9,248262.74,17.47
372777.33,26.23,12.89,248103.85,17.46
372817.57,26.25,12.91,248023.64,17.46
372669.1,26.26,12.92,248409.19,17.5
372669.1,26.26,12.92,248409.19,17.5
372520.62,26.27,12.92,248174.2,17.5
372295.24,26.26,12.91,247993.62,17.49
372146.76,26.27,12.92,247962.29,17.5
372307.29,26.29,12.95,248000.11,17.51
372158.82,26.3,12.96,247879.89,17.52
371945.18,26.29,12.95,247664.04,17.5
371796.71,26.3,12.95,247606.71,17.51
371497.95,26.28,12.94,247317.48,17.5
371349.48,26.29,12.95,247535.75,17.52
371634.84,26.32,12.98,247517.79,17.53
371486.37,26.33,12.98,247380.01,17.53
371439.62,26.34,13.0,248275.85,17.61
371252.38,26.35,13.0,247914.32,17.59
371056.9,26.34,12.99,247729.44,17.58
371028.72,26.36,13.01,247700.3,17.59
370880.25,26.36,13.02,247601.88,17.6
370731.78,26.37,13.03,248068.63,17.65
369664.3,26.45,13.1,247850.85,17.73
369515.83,26.45,13.11,247512.58,17.72
368448.35,26.53,13.19,247294.8,17.81
368448.35,26.53,13.19,247294.8,17.81
368420.18,26.55,13.2,247278.9,17.82
368303.55,26.56,13.21,247247.09,17.83
368155.08,26.57,13.22,247135.43,17.83
367996.37,26.56,13.21,246976.73,17.82
367837.29,26.57,13.22,247516.0,17.88
367688.82,26.57,13.23,247796.43,17.91
367540.34,26.58,13.24,247678.93,17.91
367605.85,26.6,13.26,247174.29,17.89
367605.85,26.6,13.26,247174.29,17.89
367410.88,26.61,13.26,247141.48,17.9
367262.41,26.62,13.27,247043.37,17.9
367262.41,26.62,13.27,247043.37,17.9
367302.64,26.63,13.29,247546.42,17.95
367353.49,26.65,13.31,247397.89,17.95
367787.32,26.69,13.35,247662.55,17.97
