ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d48f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1482547.05,30.77,1.19,190929.02,3.96
1482278.88,30.77,1.19,190913.8,3.96
1481980.75,30.77,1.19,190900.95,3.96
1481980.75,30.77,1.19,190949.61,3.97
1481870.86,30.78,1.19,190992.06,3.97
1481572.73,30.78,1.19,190960.94,3.97
1481465.16,30.78,1.19,190942.42,3.97
1481180.07,30.78,1.19,190994.45,3.97
1480795.27,30.78,1.19,190775.66,3.96
1480496.37,30.78,1.19,191096.94,3.97
1480496.37,30.78,1.19,191096.94,3.97
1480496.37,30.78,1.19,191096.94,3.97
1480198.24,30.78,1.19,190991.53,3.97
1479913.15,30.78,1.19,190967.13,3.97
1480058.28,30.78,1.2,191375.17,3.98
1479790.11,30.78,1.2,191374.24,3.98
1479491.98,30.78,1.2,191347.1,3.98
1479491.98,30.78,1.2,191347.1,3.98
1479193.85,30.78,1.2,191387.0,3.98
1479193.85,30.78,1.2,191387.0,3.98
1479193.85,30.78,1.2,191352.57,3.98
1479193.85,30.78,1.2,191352.57,3.98
1479193.85,30.78,1.2,191352.57,3.98
1478895.72,30.78,1.2,191322.62,3.98
1478599.92,30.78,1.2,191304.01,3.98
1478301.02,30.78,1.2,191548.55,3.99
1478143.05,30.78,1.2,191428.07,3.99
1478226.6,30.79,1.2,191230.11,3.98
1477926.93,30.79,1.2,191545.27,3.99
1477926.93,30.79,1.2,191545.27,3.99
1477542.12,30.78,1.2,191341.08,3.99
1477542.12,30.78,1.2,191361.01,3.99
1477273.95,30.78,1.2,191365.53,3.99
1477168.06,30.79,1.2,190929.14,3.98
1477168.06,30.79,1.2,190930.14,3.98
1476980.57,30.79,1.2,190819.59,3.98
1476980.57,30.79,1.2,190819.59,3.98
1476980.57,30.79,1.2,190819.59,3.98
1477135.63,30.79,1.21,190789.02,3.98
1477135.63,30.79,1.21,190789.02,3.98
1476837.51,30.79,1.21,190841.03,3.98
1476539.38,30.8,1.21,190798.03,3.98
1476431.81,30.8,1.21,190784.51,3.98
1476048.61,30.79,1.21,190919.23,3.98
1475749.71,30.79,1.21,190872.62,3.98
1475441.77,30.79,1.21,190819.31,3.98
1475143.64,30.79,1.21,190766.41,3.98
1475143.64,30.79,1.21,190746.48,3.98
1474843.97,30.79,1.21,190948.07,3.99
1474575.79,30.79,1.21,190944.78,3.99
1474465.9,30.8,1.21,190920.71,3.99
1474167.77,30.8,1.21,190965.37,3.99
1474288.56,30.8,1.22,190925.15,3.99
1474288.56,30.8,1.22,190925.15,3.99
1474437.56,30.81,1.22,190916.38,3.99
1474437.56,30.81,1.22,190938.02,3.99
1474677.95,30.82,1.23,190656.73,3.98
1474677.95,30.82,1.23,190645.06,3.98
1474373.88,30.82,1.23,192367.17,4.02
1474045.48,30.82,1.23,192346.83,4.02
1473746.58,30.82,1.23,192851.31,4.03
1473746.58,30.82,1.23,192851.31,4.03
1473454.9,30.81,1.23,192565.76,4.03
1473454.9,30.81,1.23,192603.3,4.03
1473131.34,30.81,1.23,192584.54,4.03
1472833.21,30.81,1.23,192708.35,4.03
1472533.53,30.81,1.23,192883.02,4.04
1472427.64,30.82,1.23,192446.62,4.03
1472427.64,30.82,1.23,192401.37,4.03
1472053.68,30.81,1.23,192113.97,4.02
1472112.77,30.82,1.23,192115.32,4.02
1472112.77,30.82,1.23,192115.32,4.02
1471814.65,30.82,1.23,192090.01,4.02
1471516.52,30.82,1.23,192132.03,4.02
1471516.52,30.82,1.23,192096.12,4.02
1471516.52,30.82,1.23,192137.19,4.02
1471218.39,30.82,1.23,192108.28,4.02
1471218.39,30.82,1.23,192104.67,4.02
1470838.47,30.82,1.23,191962.87,4.02
1470542.66,30.82,1.23,192084.54,4.03
1470245.4,30.81,1.23,191954.1,4.02
1470391.3,30.82,1.23,192477.89,4.03
1470102.08,30.82,1.23,192427.77,4.03
1469730.24,30.81,1.23,192025.59,4.03
1469685.91,30.82,1.23,192118.02,4.03
1469826.79,30.82,1.23,192185.12,4.03
1469365.95,30.82,1.23,191865.12,4.02
1469097.78,30.82,1.23,191867.45,4.02
1468803.66,30.82,1.23,191168.89,4.01
1468803.66,30.82,1.23,191220.5,4.01
1468427.93,30.82,1.23,191005.26,4.01
1468129.8,30.82,1.23,190974.86,4.01
1468129.8,30.82,1.23,190974.86,4.01
1468129.8,30.82,1.23,190974.86,4.01
1467831.67,30.82,1.23,191151.46,4.01
1467462.41,30.81,1.23,191194.96,4.01
1467462.41,30.81,1.23,191187.32,4.01
1467462.41,30.81,1.23,191165.11,4.01
1467164.29,30.81,1.23,191003.23,4.01
1466868.48,30.81,1.23,190979.6,4.01
1466757.81,30.82,1.23,191388.81,4.02
1466897.14,30.82,1.23,191621.61,4.03
1466635.03,30.82,1.24,191498.57,4.02
1466635.03,30.82,1.24,191498.57,4.02
1466301.1,30.82,1.24,191388.84,4.02
1466301.1,30.82,1.24,191413.73,4.02
1466301.1,30.82,1.24,191413.73,4.02
1466301.1,30.82,1.24,191413.73,4.02
1466414.61,30.83,1.24,191409.05,4.02
1466116.48,30.83,1.24,191387.2,4.02
1466006.58,30.83,1.24,191418.85,4.03
1466006.58,30.83,1.24,191418.85,4.03
1465708.46,30.83,1.24,191398.21,4.03
1465569.59,30.83,1.24,191344.8,4.03
1465273.79,30.83,1.24,191326.46,4.03
1465071.76,30.83,1.24,191116.47,4.02
1465217.66,30.83,1.25,191479.43,4.03
1464919.53,30.83,1.25,191401.82,4.03
1464627.85,30.83,1.24,191710.44,4.04
1464328.17,30.83,1.24,191680.13,4.04
1464328.17,30.83,1.24,191680.13,4.04
1464060.0,30.83,1.24,191684.65,4.04
1464060.0,30.83,1.24,191681.74,4.04
1463774.91,30.83,1.24,191733.34,4.04
1463476.79,30.83,1.24,191700.75,4.04
1463476.79,30.83,1.24,191700.75,4.04
1463428.82,30.83,1.24,191653.11,4.04
1463130.69,30.83,1.24,191670.64,4.04
1463130.69,30.83,1.24,191670.64,4.04
1462832.57,30.83,1.24,191650.88,4.04
1462536.76,30.83,1.24,191644.2,4.04
1462237.86,30.83,1.24,191948.03,4.05
1461975.75,30.83,1.25,191714.95,4.04
1461640.05,30.83,1.24,191630.64,4.04
1461371.88,30.83,1.25,191620.93,4.04
1461371.88,30.83,1.25,191620.93,4.04
1461073.75,30.83,1.25,191678.36,4.05
1460775.63,30.83,1.25,191617.33,4.04
1460775.63,30.83,1.25,191617.33,4.04
1460559.41,30.83,1.24,191402.83,4.04
1459889.56,30.83,1.24,190489.04,4.02
1459889.56,30.83,1.24,190506.4,4.02
1459583.95,30.83,1.24,190557.78,4.02
1459285.82,30.83,1.24,190536.0,4.03
1459178.25,30.83,1.25,190535.53,4.03
1458879.35,30.83,1.25,190791.32,4.03
1458879.35,30.83,1.25,190786.12,4.03
1458642.59,30.83,1.24,190691.94,4.03
1458642.59,30.83,1.24,190691.94,4.03
1458642.59,30.83,1.24,190691.94,4.03
1458642.59,30.83,1.24,190691.94,4.03
1458642.59,30.83,1.24,190691.94,4.03
1458789.27,30.84,1.25,190780.72,4.03
1458440.49,30.83,1.24,190526.57,4.03
1458440.49,30.83,1.24,190526.57,4.03
1458440.49,30.83,1.24,190526.57,4.03
1458104.79,30.83,1.24,190668.5,4.03
1457984.3,30.83,1.25,189712.14,4.01
1457878.41,30.84,1.25,189275.74,4.0
1457878.41,30.84,1.25,189275.74,4.0
1457610.24,30.84,1.25,189274.49,4.0
1457312.11,30.84,1.25,189247.67,4.0
1457013.98,30.84,1.25,189585.25,4.01
1456640.02,30.84,1.25,189297.85,4.01
1456795.09,30.84,1.26,189121.02,4.0
1456499.29,30.84,1.26,189086.35,4.0
1456224.16,30.84,1.25,190687.15,4.04
1456365.04,30.85,1.26,190754.26,4.04
1456096.86,30.85,1.26,190758.78,4.04
1456096.86,30.85,1.26,190758.78,4.04
1455798.73,30.85,1.26,190726.19,4.04
1455798.73,30.85,1.26,190726.19,4.04
1455692.84,30.85,1.26,190289.8,4.03
1455394.72,30.85,1.26,190508.21,4.04
1455096.59,30.85,1.26,190543.88,4.04
1454909.09,30.85,1.26,190433.32,4.04
1454640.02,30.85,1.27,190313.27,4.04
1454699.11,30.86,1.27,190314.62,4.04
1454437.53,30.86,1.27,189523.04,4.02
1454511.39,30.87,1.28,190410.67,4.04
1454213.27,30.87,1.28,190382.56,4.04
1454213.27,30.87,1.28,190382.56,4.04
1453915.14,30.87,1.28,190442.55,4.04
1453915.14,30.87,1.28,190442.55,4.04
1453915.14,30.87,1.28,190442.55,4.04
1453915.14,30.87,1.28,190442.55,4.04
1453535.88,30.86,1.27,190305.58,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453656.66,30.87,1.28,190257.22,4.04
1453564.98,30.87,1.28,189880.75,4.03
1453234.96,30.87,1.28,189772.58,4.03
1452993.0,30.87,1.28,189200.4,4.02
1452787.4,30.87,1.28,189010.91,4.02
1452491.6,30.87,1.28,188992.68,4.02
1452491.6,30.87,1.28,188992.68,4.02
1452333.42,30.87,1.28,188834.51,4.01
1452361.03,30.87,1.28,189047.6,4.02
1452163.47,30.87,1.28,189488.18,4.03
1452163.47,30.87,1.28,189488.18,4.03
1452057.58,30.87,1.28,189051.79,4.02
1451870.09,30.87,1.28,188941.24,4.02
1451571.19,30.87,1.28,188853.0,4.02
1451630.28,30.88,1.29,188854.35,4.02
1451630.28,30.88,1.29,188854.35,4.02
1451332.16,30.88,1.29,188829.04,4.02
1451332.16,30.88,1.29,188807.0,4.02
1451034.03,30.88,1.29,188877.51,4.02
1450774.38,30.88,1.29,188665.69,4.02
1450442.03,30.88,1.29,189067.59,4.03
1450442.03,30.88,1.29,189067.59,4.03
1450143.91,30.88,1.29,189030.23,4.03
1449848.1,30.88,1.29,188985.65,4.03
1449848.1,30.88,1.29,188985.65,4.03
1449567.02,30.88,1.29,189738.72,4.04
1449245.78,30.88,1.29,189722.51,4.04
1449245.78,30.88,1.29,189722.51,4.04
1448938.74,30.88,1.29,189067.24,4.03
1448818.39,30.88,1.29,189468.58,4.04
1448712.5,30.89,1.3,189032.19,4.03
1448834.87,30.89,1.3,189256.21,4.04
1447672.31,30.89,1.3,189220.65,4.04
1447376.51,30.89,1.3,189281.59,4.04
1447376.51,30.89,1.3,189281.59,4.04
1447404.87,30.9,1.31,189268.64,4.04
1447106.75,30.9,1.31,189585.5,4.05
1447106.75,30.9,1.31,189585.5,4.05
1447106.75,30.9,1.31,189610.66,4.05
1447225.98,30.9,1.32,189883.33,4.05
1447225.98,30.9,1.32,189883.33,4.05
1447225.98,30.9,1.32,189880.15,4.05
1447285.08,30.91,1.32,189881.5,4.06
1446986.95,30.91,1.32,189853.39,4.06
1446550.62,30.9,1.31,189401.97,4.05
1446252.49,30.9,1.32,189594.59,4.05
1445954.37,30.9,1.32,189562.74,4.05
1446103.37,30.91,1.32,189395.73,4.05
1445822.28,30.91,1.32,190685.18,4.08
1445554.11,30.91,1.32,190683.92,4.08
1445554.11,30.91,1.32,190683.92,4.08
1445359.67,30.91,1.32,190484.32,4.07
1445240.87,30.91,1.32,190141.67,4.07
1444991.59,30.91,1.32,190227.25,4.07
1445138.27,30.92,1.33,190202.42,4.07
1445138.27,30.92,1.33,190202.42,4.07
1444840.14,30.92,1.33,190285.43,4.07
1444840.14,30.92,1.33,190285.43,4.07
1444542.87,30.92,1.33,190076.8,4.07
1444432.98,30.92,1.33,190018.5,4.07
1444275.41,30.92,1.33,189869.74,4.06
1444167.84,30.92,1.33,189854.8,4.06
1443868.93,30.92,1.33,189833.74,4.07
1443494.13,30.91,1.33,190363.41,4.08
1443494.13,30.91,1.33,190363.41,4.08
1443204.91,30.91,1.33,190336.12,4.08
1443227.39,30.92,1.33,190569.15,4.08
1442959.22,30.92,1.33,190573.67,4.08
1442849.32,30.92,1.33,190556.52,4.08
1442551.2,30.92,1.33,190538.05,4.08
1442551.2,30.92,1.33,190538.05,4.08
1442551.2,30.92,1.33,190538.05,4.08
1442551.2,30.92,1.33,190538.05,4.08
1442551.2,30.92,1.33,190538.05,4.08
1442253.07,30.92,1.33,190566.11,4.09
1442284.53,30.93,1.34,190536.91,4.09
1441985.63,30.93,1.34,190530.12,4.09
1441687.5,30.93,1.34,191029.56,4.1
1441402.42,30.93,1.34,191081.6,4.1
1441102.74,30.93,1.34,191013.95,4.1
1441102.74,30.93,1.34,191013.95,4.1
1441102.74,30.93,1.34,191013.95,4.1
1441242.06,30.94,1.35,191498.3,4.11
1440973.89,30.94,1.35,191495.01,4.11
1438540.32,30.94,1.35,191444.47,4.12
1438242.19,30.94,1.35,191419.69,4.12
1438242.19,30.94,1.35,191419.69,4.12
1438242.19,30.94,1.35,191419.69,4.12
1438010.98,30.94,1.35,191169.26,4.11
1437712.85,30.94,1.35,191254.94,4.12
1437712.85,30.94,1.35,191254.94,4.12
1437414.72,30.94,1.35,191171.48,4.11
1437414.72,30.94,1.35,191171.48,4.11
1437118.92,30.94,1.35,191160.35,4.12
1436837.84,30.94,1.35,191737.85,4.13
1436548.64,30.93,1.34,191437.29,4.12
1436440.28,30.93,1.34,191329.19,4.12
1436172.11,30.93,1.34,191327.94,4.12
1435902.49,30.93,1.34,191028.03,4.11
1435604.36,30.93,1.34,191003.84,4.11
1435604.36,30.93,1.34,191003.84,4.11
1435485.55,30.93,1.34,190721.85,4.11
1435485.55,30.93,1.34,190721.85,4.11
1435176.97,30.93,1.34,190596.2,4.11
1435176.97,30.93,1.34,190596.2,4.11
1435176.97,30.93,1.34,190596.2,4.11
1434878.84,30.93,1.34,190651.92,4.11
1434580.71,30.93,1.34,190610.34,4.11
1434284.91,30.93,1.34,190585.35,4.11
1434087.35,30.93,1.34,190456.35,4.11
1433788.45,30.93,1.34,190723.21,4.11
1433678.56,30.93,1.34,190678.77,4.11
1433823.68,30.94,1.35,190957.63,4.12
1433439.27,30.93,1.35,190689.96,4.12
1433171.1,30.93,1.35,190686.67,4.12
1433171.1,30.93,1.35,190686.67,4.12
1433200.24,30.94,1.35,190663.2,4.12
1433200.24,30.94,1.35,190663.2,4.12
1432902.11,30.94,1.35,190725.05,4.12
1432902.11,30.94,1.35,190725.05,4.12
1432902.11,30.94,1.35,190725.05,4.12
1432604.58,30.94,1.35,190456.49,4.11
1432307.31,30.93,1.34,190409.14,4.11
1432009.18,30.93,1.34,190385.95,4.11
1431713.38,30.93,1.34,190622.43,4.12
1431414.48,30.93,1.34,190517.5,4.12
1431129.39,30.93,1.34,190569.09,4.12
1431129.39,30.93,1.34,190569.09,4.12
1431270.26,30.94,1.35,190636.2,4.12
1431002.09,30.94,1.35,190633.11,4.12
1430703.96,30.94,1.35,190608.13,4.12
1430703.96,30.94,1.35,190608.13,4.12
1430703.96,30.94,1.35,190608.13,4.12
1430441.86,30.94,1.35,190548.34,4.12
1430294.39,30.94,1.35,190678.77,4.13
1429925.13,30.94,1.35,190722.27,4.13
1429627.0,30.94,1.35,190817.45,4.13
1429328.88,30.94,1.35,190729.91,4.13
1429477.88,30.95,1.36,191510.1,4.15
1429196.79,30.95,1.36,191501.47,4.15
1429105.1,30.95,1.36,190845.69,4.13
1429105.1,30.95,1.36,190845.69,4.13
1428824.2,30.95,1.36,191398.68,4.15
1428824.2,30.95,1.36,191398.68,4.15
1428516.26,30.95,1.36,191335.71,4.15
1428387.9,30.95,1.36,191972.27,4.16
1428119.73,30.95,1.36,191974.6,4.16
1428119.73,30.95,1.36,191992.83,4.16
1428119.73,30.95,1.36,191992.83,4.16
1427821.6,30.95,1.36,191962.43,4.16
1427523.47,30.95,1.37,191979.96,4.16
1427670.15,30.96,1.37,191959.01,4.16
1427374.34,30.96,1.37,192191.35,4.17
1427262.64,30.96,1.37,192258.17,4.17
1427291.01,30.97,1.38,192214.48,4.17
1426924.02,30.96,1.37,192132.49,4.17
1426636.19,30.96,1.37,191833.62,4.16
1426368.02,30.96,1.37,191823.91,4.16
1426069.89,30.96,1.37,191805.55,4.16
1425771.76,30.96,1.37,191891.9,4.17
1425771.76,30.96,1.37,191869.82,4.17
1425918.44,30.97,1.38,191816.39,4.17
1425918.44,30.97,1.38,191838.99,4.17
1425622.63,30.97,1.38,191815.38,4.17
1425323.73,30.97,1.38,191892.47,4.17
1425204.93,30.97,1.38,192523.54,4.18
1424900.14,30.97,1.38,192328.18,4.18
1424640.49,30.97,1.38,192372.01,4.18
1424302.33,30.97,1.38,192665.83,4.19
1423917.53,30.97,1.38,192279.31,4.18
1423649.36,30.97,1.38,192279.75,4.18
1423885.49,30.97,1.39,192213.17,4.18
1423587.36,30.97,1.39,192184.66,4.18
1423289.23,30.97,1.39,192315.98,4.19
1423289.23,30.97,1.39,192296.06,4.18
1422962.76,30.97,1.38,192572.63,4.19
1422852.87,30.97,1.38,192467.48,4.19
1422852.87,30.97,1.38,192491.32,4.19
1422567.78,30.97,1.39,192542.91,4.19
1422567.78,30.97,1.39,192542.91,4.19
1422358.48,30.97,1.38,192351.49,4.19
1422507.48,30.98,1.39,192321.44,4.19
1422507.48,30.98,1.39,192299.43,4.19
1422208.58,30.98,1.39,192699.34,4.2
1421833.78,30.97,1.38,192397.03,4.19
1421989.36,30.98,1.39,193022.86,4.21
1421701.71,30.98,1.39,192936.81,4.2
1421307.74,30.97,1.39,192610.84,4.2
1421201.85,30.98,1.39,192174.45,4.19
1421201.85,30.98,1.39,192197.81,4.19
1420827.89,30.98,1.39,191910.41,4.18
1420559.71,30.98,1.39,191914.93,4.18
1420559.71,30.98,1.39,191914.93,4.18
1420261.58,30.98,1.39,191884.96,4.19
1419963.46,30.98,1.39,191923.48,4.19
1419963.46,30.98,1.39,191900.12,4.19
1419963.46,30.98,1.39,191925.29,4.19
1420110.13,30.98,1.39,191905.3,4.19
1420110.13,30.98,1.39,191902.11,4.19
1420002.56,30.99,1.4,191892.75,4.19
1419694.62,30.99,1.4,191830.5,4.19
1419395.72,30.99,1.4,192117.59,4.19
1419285.82,30.99,1.4,192271.35,4.2
1418901.02,30.99,1.4,191857.78,4.19
1418789.58,30.99,1.4,192418.88,4.2
1418521.4,30.99,1.4,192417.95,4.2
1418223.28,30.99,1.4,192390.81,4.2
1418223.28,30.99,1.4,192390.81,4.2
1417925.15,30.99,1.4,192447.64,4.21
1417925.15,30.99,1.4,192418.67,4.21
1417627.02,30.99,1.4,192381.53,4.21
1417331.22,30.99,1.4,192352.94,4.21
1417331.22,30.99,1.4,192352.94,4.21
1417571.61,31.0,1.41,192071.65,4.2
1417657.61,31.0,1.41,192494.75,4.21
1417001.38,30.99,1.4,191776.74,4.19
1416702.48,30.99,1.41,192021.43,4.2
1416413.26,31.0,1.41,191843.22,4.2
1416104.67,31.0,1.41,191763.18,4.2
1416104.67,31.0,1.41,191763.18,4.2
1416104.67,31.0,1.41,191792.5,4.2
1416244.0,31.0,1.41,192049.59,4.2
1415975.82,31.0,1.41,192051.92,4.2
1415677.7,31.0,1.41,192021.52,4.21
1415377.68,31.0,1.41,191723.92,4.2
1415079.55,31.0,1.41,191775.46,4.2
1414700.29,30.99,1.4,191472.44,4.19
1414590.4,31.0,1.41,191446.15,4.19
1414830.79,31.0,1.41,191164.86,4.19
1414830.79,31.0,1.41,191135.55,4.19
1414830.79,31.0,1.41,191154.78,4.19
1414830.79,31.0,1.41,191186.28,4.19
1414502.39,31.0,1.41,191165.95,4.19
1414198.32,31.0,1.41,193444.32,4.24
1414090.75,31.01,1.42,193436.22,4.24
1414090.75,31.01,1.42,193423.61,4.24
1414090.75,31.01,1.42,193423.61,4.24
1414090.75,31.01,1.42,193401.47,4.24
1414236.65,31.01,1.42,193377.82,4.24
1414236.65,31.01,1.42,193403.35,4.24
1413951.57,31.01,1.42,193454.94,4.24
1413951.57,31.01,1.42,193454.94,4.24
1413951.57,31.01,1.42,193466.44,4.24
1413841.67,31.02,1.43,194233.12,4.26
1413456.87,31.01,1.42,193871.71,4.25
1413157.19,31.01,1.42,194009.39,4.26
1412665.35,31.01,1.42,193487.21,4.25
1412905.74,31.01,1.42,193205.93,4.24
1412905.74,31.01,1.42,193205.93,4.24
1412905.74,31.01,1.42,193205.93,4.24
1412637.57,31.01,1.42,193202.64,4.24
1412309.17,31.01,1.42,193181.34,4.24
1412011.04,31.01,1.42,193156.56,4.24
1411558.91,31.01,1.42,192675.06,4.23
1411558.91,31.01,1.42,192675.06,4.23
1411260.79,31.01,1.42,192716.03,4.23
1410962.66,31.01,1.42,192691.34,4.23
1410962.66,31.01,1.42,192691.34,4.23
1410962.66,31.01,1.42,192669.33,4.23
1411085.77,31.01,1.42,192646.18,4.23
1410786.87,31.01,1.42,193055.94,4.24
1410481.25,31.01,1.42,192997.37,4.24
1410183.12,31.01,1.42,192723.67,4.24
1409996.26,31.01,1.42,192978.97,4.24
1410140.87,31.02,1.43,193112.85,4.25
1409872.69,31.02,1.43,193109.56,4.25
1409989.68,31.03,1.44,194071.6,4.27
1409691.56,31.03,1.44,194046.82,4.27
1409394.07,31.03,1.44,193358.96,4.26
1409011.76,31.02,1.44,193198.27,4.25
1409011.76,31.02,1.44,193198.27,4.25
1408713.63,31.03,1.44,193239.26,4.26
1408477.17,31.02,1.43,193136.99,4.25
1408477.17,31.02,1.43,193159.26,4.25
1408477.17,31.02,1.43,193159.26,4.25
1408477.17,31.02,1.43,193136.99,4.25
1408477.17,31.02,1.43,193162.15,4.25
1408477.17,31.02,1.43,193149.72,4.25
1408623.85,31.03,1.44,193126.18,4.25
1408328.04,31.03,1.44,193105.23,4.25
1408217.38,31.03,1.44,193098.55,4.26
1408217.38,31.03,1.44,193098.55,4.26
1407980.62,31.03,1.44,193439.49,4.26
1407980.62,31.03,1.44,193439.49,4.26
1407682.49,31.03,1.44,193146.09,4.26
1407382.81,31.03,1.44,193482.79,4.27
1407097.73,31.03,1.44,193243.57,4.26
1407097.73,31.03,1.44,193243.57,4.26
1406829.55,31.03,1.44,193242.32,4.26
1406531.43,31.03,1.44,193215.5,4.26
1406222.71,31.03,1.44,193144.6,4.26
1405924.58,31.03,1.44,193309.01,4.27
1405626.46,31.03,1.44,193161.35,4.26
1405749.57,31.04,1.45,193137.72,4.26
1405749.57,31.04,1.45,193137.72,4.26
1405749.57,31.04,1.45,193137.72,4.26
1405450.66,31.04,1.45,193555.6,4.27
1405450.66,31.04,1.45,193569.39,4.27
1405161.45,31.04,1.45,193557.71,4.28
1404852.86,31.04,1.45,193558.0,4.28
1404911.96,31.04,1.46,193559.35,4.28
1404911.96,31.04,1.46,193559.35,4.28
1404613.83,31.05,1.46,193531.24,4.28
1404315.7,31.05,1.46,193562.44,4.28
1404315.7,31.05,1.46,193580.87,4.28
1404205.81,31.05,1.46,193562.45,4.28
1404205.81,31.05,1.46,193562.45,4.28
1403910.0,31.05,1.46,193544.83,4.28
1403612.73,31.04,1.45,193571.28,4.28
1403313.83,31.04,1.45,193545.06,4.28
1403015.7,31.04,1.46,193813.62,4.29
1400582.13,31.05,1.46,193763.09,4.3
1400282.46,31.05,1.46,193689.76,4.29
1400341.55,31.05,1.46,193691.11,4.3
1400043.42,31.05,1.46,193663.0,4.3
1400043.42,31.05,1.46,193640.72,4.29
1399745.3,31.05,1.46,193694.11,4.3
1399447.17,31.05,1.46,193658.18,4.3
1399151.36,31.05,1.46,193632.08,4.3
1399151.36,31.05,1.46,193632.08,4.3
1399151.36,31.05,1.46,193656.7,4.3
1399151.36,31.05,1.46,193656.7,4.3
1399151.36,31.05,1.46,193656.7,4.3
1398852.46,31.05,1.46,194112.15,4.31
1398563.24,31.05,1.47,193990.74,4.31
1398244.33,31.05,1.46,193668.66,4.3
1398401.48,31.06,1.47,194050.17,4.31
1398133.31,31.06,1.47,194047.2,4.31
1397836.04,31.05,1.46,193832.84,4.31
1397865.18,31.06,1.47,193809.06,4.31
1397567.91,31.05,1.46,193859.49,4.31
1397567.91,31.05,1.46,193859.49,4.31
1397567.91,31.05,1.46,193859.49,4.31
1397789.4,31.06,1.47,193813.17,4.31
1397789.4,31.06,1.47,193813.17,4.31
1397491.28,31.06,1.47,194024.13,4.31
1397011.66,31.05,1.47,193824.82,4.31
1396904.09,31.06,1.47,193800.01,4.31
1396904.09,31.06,1.47,193752.36,4.31
1396605.19,31.06,1.47,194112.97,4.32
1396299.57,31.06,1.47,194062.07,4.32
1396299.57,31.06,1.47,194062.07,4.32
1396189.68,31.06,1.47,194098.19,4.32
1396189.68,31.06,1.47,194098.19,4.32
1396189.68,31.06,1.47,194098.19,4.32
1395890.0,31.06,1.47,194085.94,4.32
1395949.09,31.07,1.48,194087.29,4.32
1395650.97,31.07,1.48,194059.18,4.32
1395352.84,31.07,1.48,194154.51,4.32
1395054.71,31.07,1.48,194083.65,4.32
1395203.71,31.07,1.49,194055.1,4.32
1394904.81,31.07,1.49,194510.0,4.33
1394606.68,31.08,1.49,194571.14,4.34
1394307.0,31.08,1.49,194679.53,4.34
1394307.0,31.08,1.49,194676.62,4.34
1394038.83,31.08,1.49,194677.07,4.34
1393928.94,31.08,1.49,194657.56,4.34
1393630.81,31.08,1.49,194645.52,4.34
1393520.91,31.08,1.49,194678.0,4.34
1393413.34,31.09,1.5,194656.85,4.34
1393413.34,31.09,1.5,194707.37,4.34
1393413.34,31.09,1.5,194707.37,4.34
1393114.44,31.09,1.5,194688.22,4.34
1393143.58,31.09,1.5,195449.5,4.36
1392843.91,31.09,1.5,195504.95,4.36
1392738.01,31.1,1.51,195068.56,4.36
1392738.01,31.1,1.51,195068.56,4.36
1392461.68,31.09,1.5,194926.83,4.35
1392239.4,31.09,1.5,194705.32,4.35
1391865.44,31.09,1.5,194417.92,4.34
1391597.26,31.09,1.5,194415.49,4.34
1391487.37,31.09,1.5,194390.56,4.34
1391189.24,31.09,1.5,194445.38,4.35
1391079.35,31.09,1.5,194415.32,4.35
1391079.35,31.09,1.5,194364.8,4.34
1391079.35,31.09,1.5,194364.8,4.34
1391110.81,31.1,1.51,194335.96,4.34
1391110.81,31.1,1.51,194391.42,4.35
1391110.81,31.1,1.51,194409.82,4.35
1390705.07,31.09,1.5,193997.42,4.34
1390859.36,31.1,1.51,194492.12,4.35
1390540.26,31.1,1.51,194173.01,4.34
1390242.14,31.1,1.51,194193.69,4.34
1390242.14,31.1,1.51,194193.69,4.34
1389913.67,31.1,1.51,194076.34,4.34
1389530.47,31.09,1.5,193618.81,4.33
1389237.51,31.09,1.5,194109.83,4.34
1389265.1,31.1,1.51,195145.76,4.37
1389265.1,31.1,1.51,195145.76,4.37
1388996.93,31.1,1.51,195143.34,4.37
1388698.8,31.1,1.51,195118.65,4.37
1388588.9,31.1,1.51,195148.72,4.37
1388479.01,31.1,1.51,195130.36,4.37
1388479.01,31.1,1.51,195130.36,4.37
1388183.21,31.1,1.51,195115.95,4.37
1387875.94,31.1,1.51,194866.87,4.37
