ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
996,4476,3957620,6212,3957620
996,4476,3958620,6212,3958620
996,4476,3959430,6212,3959430
996,4476,3959430,6212,3959430
996,4476,3960430,6212,3960430
996,4476,3960900,6212,3960900
996,4476,3961900,6212,3961900
996,4476,3962360,6212,3962360
996,4476,3962680,6212,3962680
997,4484,3963680,6212,3963680
997,4484,3963680,6212,3963680
997,4484,3964490,6212,3964490
997,4484,3964960,6212,3964960
997,4484,3964960,6212,3964960
997,4484,3965430,6212,3965430
997,4484,3965900,6212,3965900
997,4484,3966370,6212,3966370
997,4484,3967370,6212,3967370
997,4484,3967370,6212,3967370
997,4484,3968370,6212,3968370
997,4484,3968600,6212,3968600
998,4492,3969600,6212,3969600
998,4492,3970600,6212,3970600
998,4492,3971410,6212,3971410
998,4492,3972220,6212,3972220
998,4492,3973220,6212,3973220
998,4492,3973540,6212,3973540
998,4492,3974090,6212,3974090
998,4492,3975090,6212,3975090
998,4492,3975090,6212,3975090
998,4492,3976090,6212,3976090
998,4492,3977090,6212,3977090
998,4492,3977550,6212,3977550
999,4500,3978550,6212,3978550
999,4500,3978780,6212,3978780
999,4500,3979250,6212,3979250
999,4500,3979720,6212,3979720
999,4500,3980310,6212,3980310
999,4500,3980680,6212,3980680
999,4500,3981490,6212,3981490
999,4500,3981950,6212,3981950
999,4500,3982760,6212,3982760
999,4500,3983570,6212,3983570
999,4500,3984380,6212,3984380
1000,4508,3984970,6212,3984970
1000,4508,3985320,6212,3985320
1000,4508,3985480,6212,3985480
1000,4508,3986130,6212,3986130
1000,4508,3986500,6212,3986500
1000,4508,3987310,6212,3987310
1000,4508,3987310,6212,3987310
1000,4508,3988310,6212,3988310
1000,4508,3988780,6212,3988780
1000,4508,3988780,6212,3988780
1000,4508,3989590,6212,3989590
1000,4508,3989590,6212,3989590
1000,4508,3990590,6212,3990590
1000,4508,3991240,6212,3991240
1000,4508,3991710,6212,3991710
1001,4516,3992180,6212,3992180
1001,4516,3993180,6212,3993180
1001,4516,3993640,6212,3993640
1001,4516,3994640,6212,3994640
1001,4516,3995450,6212,3995450
1001,4516,3996260,6212,3996260
1001,4516,3996910,6212,3996910
1001,4516,3997460,6212,3997460
1001,4516,3998270,6212,3998270
1002,4524,3999270,6212,3999270
1002,4524,3999270,6212,3999270
1002,4524,3999270,6212,3999270
1002,4524,3999920,6212,3999920
1002,4524,4000730,6212,4000730
1002,4524,4000890,6212,4000890
1002,4524,4001360,6212,4001360
1002,4524,4002170,6212,4002170
1002,4524,4002980,6212,4002980
1002,4524,4003450,6212,4003450
1002,4524,4003920,6212,4003920
1002,4524,4004240,6212,4004240
1002,4524,4004710,6212,4004710
1002,4524,4005710,6212,4005710
1002,4524,4005940,6212,4005940
1003,4532,4006940,6212,4006940
1003,4532,4007750,6212,4007750
1003,4532,4008750,6212,4008750
1003,4532,4008910,6212,4008910
1003,4532,4009380,6212,4009380
1003,4532,4010380,6212,4010380
1003,4532,4010540,6212,4010540
1003,4532,4011540,6212,4011540
1003,4532,4012350,6212,4012350
1003,4532,4013160,6212,4013160
1004,4540,4013970,6212,4013970
1004,4540,4013970,6212,4013970
1004,4540,4013970,6212,4013970
1004,4540,4014080,6212,4014080
1004,4540,4016080,6212,4016080
1004,4540,4016080,6212,4016080
1004,4540,4016400,6212,4016400
1004,4540,4016620,6212,4016620
1004,4540,4017620,6212,4017620
1004,4540,4018430,6212,4018430
1004,4540,4019430,6212,4019430
1004,4540,4019750,6212,4019750
1004,4540,4020070,6212,4020070
1004,4540,4020880,6212,4020880
1005,4548,4021690,6212,4021690
1005,4548,4022240,6212,4022240
1005,4548,4023050,6212,4023050
1005,4548,4023520,6212,4023520
1005,4548,4024170,6212,4024170
1005,4548,4024170,6212,4024170
1005,4548,4024980,6212,4024980
1005,4548,4025450,6212,4025450
1005,4548,4026450,6212,4026450
1005,4548,4027260,6212,4027260
1005,4548,4027730,6212,4027730
1005,4548,4027730,6212,4027730
1005,4548,4027950,6212,4027950
1006,4556,4028420,6212,4028420
1006,4556,4029420,6212,4029420
1006,4556,4030010,6212,4030010
1006,4556,4030480,6212,4030480
1006,4556,4030850,6212,4030850
1006,4556,4031660,6212,4031660
1006,4556,4032660,6212,4032660
1006,4556,4032980,6212,4032980
1006,4556,4033450,6212,4033450
1006,4556,4033920,6212,4033920
1007,4564,4034920,6212,4034920
1007,4564,4035730,6212,4035730
1007,4564,4036100,6212,4036100
1007,4564,4036100,6212,4036100
1007,4564,4037100,6212,4037100
1007,4564,4037100,6212,4037100
1007,4564,4037650,6212,4037650
1007,4564,4038650,6212,4038650
1007,4564,4039650,6212,4039650
1007,4564,4040460,6212,4040460
1007,4564,4040920,6212,4040920
1007,4564,4041920,6212,4041920
1007,4564,4041920,6212,4041920
1007,4564,4042240,6212,4042240
1008,4572,4043240,6212,4043240
1008,4572,4043890,6212,4043890
1008,4572,4043890,6212,4043890
1008,4572,4044540,6212,4044540
1008,4572,4045350,6212,4045350
1008,4572,4045350,6212,4045350
1008,4572,4046350,6212,4046350
1008,4572,4046820,6212,4046820
1008,4572,4047820,6212,4047820
1008,4572,4047820,6212,4047820
1008,4572,4048050,6212,4048050
1008,4572,4048050,6212,4048050
1008,4572,4048860,6212,4048860
1009,4580,4049860,6212,4049860
1009,4580,4050860,6212,4050860
1009,4580,4051670,6212,4051670
1009,4580,4052140,6212,4052140
1009,4580,4052510,6212,4052510
1009,4580,4053510,6212,4053510
1009,4580,4053980,6212,4053980
1009,4580,4054450,6212,4054450
1009,4580,4055100,6212,4055100
1009,4580,4055650,6212,4055650
1010,4588,4056650,6212,4056650
1010,4588,4057120,6212,4057120
1010,4588,4057930,6212,4057930
1010,4588,4058930,6212,4058930
1010,4588,4059250,6212,4059250
1010,4588,4059720,6212,4059720
1010,4588,4059950,6212,4059950
1010,4588,4060420,6212,4060420
1010,4588,4060890,6212,4060890
1010,4588,4061890,6212,4061890
1010,4588,4062350,6212,4062350
1010,4588,4062940,6212,4062940
1010,4588,4063940,6212,4063940
1011,4596,4064750,6212,4064750
1011,4596,4065560,6212,4065560
1011,4596,4066020,6212,4066020
1011,4596,4067020,6212,4067020
1011,4596,4068020,6212,4068020
1011,4596,4069020,6212,4069020
1011,4596,4069020,6212,4069020
1011,4596,4070020,6212,4070020
1011,4596,4070490,6212,4070490
1011,4596,4070960,6212,4070960
1012,4604,4071960,6212,4071960
1012,4604,4072280,6212,4072280
1012,4604,4072440,6212,4072440
1012,4604,4072440,6212,4072440
1012,4604,4073440,6212,4073440
1012,4604,4074250,6212,4074250
1012,4604,4074250,6212,4074250
1012,4604,4074250,6212,4074250
1012,4604,4074720,6212,4074720
1012,4604,4075530,6212,4075530
1012,4604,4076340,6212,4076340
1012,4604,4077150,6212,4077150
1012,4604,4077620,6212,4077620
1012,4604,4078090,6212,4078090
1012,4604,4078090,6212,4078090
1013,4612,4079090,6212,4079090
1013,4612,4079090,6212,4079090
1013,4612,4079900,6212,4079900
1013,4612,4080900,6212,4080900
1013,4612,4080900,6212,4080900
1013,4612,4081370,6212,4081370
1013,4612,4081840,6212,4081840
1013,4612,4082840,6212,4082840
1013,4612,4083160,6212,4083160
1013,4612,4083970,6212,4083970
1013,4612,4084970,6212,4084970
1013,4612,4084970,6212,4084970
1013,4612,4085780,6212,4085780
1014,4620,4086780,6212,4086780
1014,4620,4087010,6212,4087010
1014,4620,4087480,6212,4087480
1014,4620,4087800,6212,4087800
1014,4620,4088610,6212,4088610
1014,4620,4089610,6212,4089610
1014,4620,4090260,6212,4090260
1014,4620,4091070,6212,4091070
1014,4620,4092070,6212,4092070
1014,4620,4092070,6212,4092070
1014,4620,4092880,6212,4092880
1014,4620,4093200,6212,4093200
1015,4628,4093750,6212,4093750
1015,4628,4094400,6212,4094400
1015,4628,4095210,6212,4095210
1015,4628,4095430,6212,4095430
1015,4628,4095430,6212,4095430
1015,4628,4095430,6212,4095430
1015,4628,4096240,6212,4096240
1015,4628,4096700,6212,4096700
1015,4628,4097170,6212,4097170
1015,4628,4097980,6212,4097980
1015,4628,4098980,6212,4098980
1015,4628,4099790,6212,4099790
1015,4628,4099790,6212,4099790
1016,4636,4100790,6212,4100790
1016,4636,4101260,6212,4101260
1016,4636,4101580,6212,4101580
1016,4636,4101580,6212,4101580
1016,4636,4101900,6212,4101900
1016,4636,4101900,6212,4101900
1016,4636,4102220,6212,4102220
1016,4636,4102590,6212,4102590
1016,4636,4103400,6212,4103400
1016,4636,4104400,6212,4104400
1016,4636,4104720,6212,4104720
1016,4636,4105310,6212,4105310
1016,4636,4106120,6212,4106120
1016,4636,4106340,6212,4106340
1016,4636,4106340,6212,4106340
1016,4636,4107150,6212,4107150
1016,4636,4107470,6212,4107470
1017,4644,4108020,6212,4108020
1017,4644,4108020,6212,4108020
1017,4644,4108830,6212,4108830
1017,4644,4108830,6212,4108830
1017,4644,4109480,6212,4109480
1017,4644,4109850,6212,4109850
1017,4644,4110010,6212,4110010
1017,4644,4110660,6212,4110660
1017,4644,4110820,6212,4110820
1017,4644,4111290,6212,4111290
1017,4644,4112290,6212,4112290
1017,4644,4113100,6212,4113100
1017,4644,4113570,6212,4113570
1017,4644,4114380,6212,4114380
1018,4652,4115380,6212,4115380
1018,4652,4116190,6212,4116190
1018,4652,4116660,6212,4116660
1018,4652,4116660,6212,4116660
1018,4652,4117120,6212,4117120
1018,4652,4117580,6212,4117580
1018,4652,4118580,6212,4118580
1018,4652,4118740,6212,4118740
1018,4652,4119210,6212,4119210
1018,4652,4120020,6212,4120020
1018,4652,4121020,6212,4121020
1018,4652,4121610,6212,4121610
1019,4660,4122080,6212,4122080
1019,4660,4122400,6212,4122400
1019,4660,4122870,6212,4122870
1019,4660,4123680,6212,4123680
1019,4660,4124490,6212,4124490
1019,4660,4125300,6212,4125300
1019,4660,4126300,6212,4126300
1019,4660,4126620,6212,4126620
1019,4660,4127090,6212,4127090
1019,4660,4127560,6212,4127560
1019,4660,4128560,6212,4128560
1019,4660,4129030,6212,4129030
1019,4660,4129500,6212,4129500
1020,4668,4130500,6212,4130500
1021,4676,4138500,6212,4138500
1021,4676,4139310,6212,4139310
1021,4676,4140310,6212,4140310
1021,4676,4140310,6212,4140310
1021,4676,4140780,6212,4140780
1021,4676,4141100,6212,4141100
1021,4676,4141330,6212,4141330
1021,4676,4141980,6212,4141980
1021,4676,4141980,6212,4141980
1021,4676,4142300,6212,4142300
1021,4676,4143300,6212,4143300
1021,4676,4143300,6212,4143300
1021,4676,4144300,6212,4144300
1021,4676,4144300,6212,4144300
1021,4676,4145300,6212,4145300
1022,4684,4146300,6212,4146300
1022,4684,4146410,6212,4146410
1022,4684,4147220,6212,4147220
1022,4684,4147690,6212,4147690
1022,4684,4148690,6212,4148690
1022,4684,4149500,6212,4149500
1022,4684,4150150,6212,4150150
1022,4684,4150150,6212,4150150
1022,4684,4150370,6212,4150370
1022,4684,4150690,6212,4150690
1022,4684,4151500,6212,4151500
1022,4684,4151500,6212,4151500
1022,4684,4151960,6212,4151960
1023,4692,4152960,6212,4152960
1023,4692,4153610,6212,4153610
1023,4692,4154080,6212,4154080
1023,4692,4154550,6212,4154550
1023,4692,4155360,6212,4155360
1023,4692,4155360,6212,4155360
1023,4692,4156360,6212,4156360
1023,4692,4156590,6212,4156590
1023,4692,4157590,6212,4157590
1023,4692,4158590,6212,4158590
1023,4692,4159590,6212,4159590
1024,4700,4159920,6212,4159920
1024,4700,4160380,6212,4160380
1024,4700,4160380,6212,4160380
1024,4700,4160840,6212,4160840
1024,4700,4161650,6212,4161650
1024,4700,4162460,6212,4162460
1024,4700,4162460,6212,4162460
1024,4700,4163270,6212,4163270
1024,4700,4163500,6212,4163500
1024,4700,4164310,6212,4164310
1024,4700,4165310,6212,4165310
1024,4700,4166310,6212,4166310
1025,4708,4167310,6212,4167310
1025,4708,4168120,6212,4168120
1025,4708,4168120,6212,4168120
1025,4708,4169120,6212,4169120
1025,4708,4169710,6212,4169710
1025,4708,4170030,6212,4170030
1025,4708,4170840,6212,4170840
1025,4708,4171840,6212,4171840
1025,4708,4172650,6212,4172650
1025,4708,4173120,6212,4173120
1026,4716,4174120,6212,4174120
1026,4716,4174120,6212,4174120
1026,4716,4174930,6212,4174930
1026,4716,4174930,6212,4174930
1026,4716,4174930,6212,4174930
1026,4716,4175250,6212,4175250
1026,4716,4175720,6212,4175720
1026,4716,4176530,6212,4176530
1026,4716,4177530,6212,4177530
1026,4716,4178000,6212,4178000
1026,4716,4178810,6212,4178810
1026,4716,4179810,6212,4179810
1026,4716,4180040,6212,4180040
1027,4724,4180850,6212,4180850
1027,4724,4181660,6212,4181660
1027,4724,4182470,6212,4182470
1027,4724,4182940,6212,4182940
1027,4724,4183260,6212,4183260
1027,4724,4184070,6212,4184070
1027,4724,4184070,6212,4184070
1027,4724,4185070,6212,4185070
1027,4724,4185880,6212,4185880
1027,4724,4186530,6212,4186530
1027,4724,4187530,6212,4187530
1028,4732,4188530,6212,4188530
1028,4732,4189180,6212,4189180
1028,4732,4190180,6212,4190180
1028,4732,4191180,6212,4191180
1028,4732,4191410,6212,4191410
1028,4732,4192410,6212,4192410
1028,4732,4193220,6212,4193220
1028,4732,4193220,6212,4193220
1028,4732,4193870,6212,4193870
1028,4732,4194680,6212,4194680
1029,4740,4195150,6212,4195150
1029,4740,4196150,6212,4196150
1029,4740,4196380,6212,4196380
1029,4740,4196380,6212,4196380
1029,4740,4196490,6212,4196490
1029,4740,4197490,6212,4197490
1029,4740,4197810,6212,4197810
1029,4740,4198620,6212,4198620
1029,4740,4199090,6212,4199090
1029,4740,4199740,6212,4199740
1029,4740,4200210,6212,4200210
1029,4740,4200530,6212,4200530
1029,4740,4201340,6212,4201340
1029,4740,4202150,6212,4202150
1029,4740,4202620,6212,4202620
1030,4748,4202940,6212,4202940
1030,4748,4203410,6212,4203410
1030,4748,4203410,6212,4203410
1030,4748,4203890,6212,4203890
1030,4748,4204700,6212,4204700
1030,4748,4205700,6212,4205700
1030,4748,4206510,6212,4206510
1030,4748,4207320,6212,4207320
1030,4748,4208130,6212,4208130
1030,4748,4208600,6212,4208600
1030,4748,4208600,6212,4208600
1030,4748,4209600,6212,4209600
1031,4756,4210410,6212,4210410
1031,4756,4211220,6212,4211220
1031,4756,4212220,6212,4212220
1031,4756,4213220,6212,4213220
1031,4756,4213870,6212,4213870
1031,4756,4214340,6212,4214340
1031,4756,4214570,6212,4214570
1031,4756,4215570,6212,4215570
1031,4756,4216380,6212,4216380
1031,4756,4216380,6212,4216380
1032,4764,4217380,6212,4217380
1032,4764,4218380,6212,4218380
1032,4764,4218850,6212,4218850
1032,4764,4219170,6212,4219170
1032,4764,4219980,6212,4219980
1032,4764,4219980,6212,4219980
1032,4764,4219980,6212,4219980
1032,4764,4220450,6212,4220450
1032,4764,4221450,6212,4221450
1032,4764,4221920,6212,4221920
1032,4764,4221920,6212,4221920
1032,4764,4222920,6212,4222920
1032,4764,4223240,6212,4223240
1032,4764,4223240,6212,4223240
1033,4772,4224240,6212,4224240
1033,4772,4224790,6212,4224790
1033,4772,4225790,6212,4225790
1033,4772,4225950,6212,4225950
1033,4772,4226950,6212,4226950
1033,4772,4227950,6212,4227950
1033,4772,4228760,6212,4228760
1033,4772,4228760,6212,4228760
1033,4772,4229570,6212,4229570
1033,4772,4230380,6212,4230380
1033,4772,4230380,6212,4230380
1033,4772,4231380,6212,4231380
1033,4772,4232190,6212,4232190
1034,4780,4232660,6212,4232660
1034,4780,4233470,6212,4233470
1034,4780,4233700,6212,4233700
1034,4780,4234700,6212,4234700
1034,4780,4235160,6212,4235160
1034,4780,4236160,6212,4236160
1034,4780,4236630,6212,4236630
1034,4780,4237100,6212,4237100
1034,4780,4237570,6212,4237570
1034,4780,4238220,6212,4238220
1035,4788,4238690,6212,4238690
1035,4788,4239060,6212,4239060
1035,4788,4239870,6212,4239870
1035,4788,4240520,6212,4240520
1035,4788,4240840,6212,4240840
1035,4788,4241310,6212,4241310
1035,4788,4241780,6212,4241780
1035,4788,4242590,6212,4242590
1035,4788,4243590,6212,4243590
1035,4788,4244590,6212,4244590
1035,4788,4245240,6212,4245240
1035,4788,4245470,6212,4245470
1035,4788,4246470,6212,4246470
1036,4796,4247470,6212,4247470
1036,4796,4247470,6212,4247470
1036,4796,4248470,6212,4248470
1036,4796,4248700,6212,4248700
1036,4796,4249020,6212,4249020
1036,4796,4249020,6212,4249020
1036,4796,4249490,6212,4249490
1036,4796,4250300,6212,4250300
1036,4796,4251110,6212,4251110
1036,4796,4251660,6212,4251660
1036,4796,4252660,6212,4252660
1036,4796,4252890,6212,4252890
1036,4796,4253890,6212,4253890
1037,4804,4254700,6212,4254700
1037,4804,4255020,6212,4255020
1037,4804,4256020,6212,4256020
1037,4804,4256670,6212,4256670
1037,4804,4256670,6212,4256670
1037,4804,4257670,6212,4257670
1037,4804,4257670,6212,4257670
1037,4804,4258020,6212,4258020
1037,4804,4259020,6212,4259020
1037,4804,4259490,6212,4259490
1037,4804,4260140,6212,4260140
1037,4804,4260950,6212,4260950
1037,4804,4261420,6212,4261420
1037,4804,4261420,6212,4261420
1038,4812,4262420,6212,4262420
1038,4812,4262420,6212,4262420
1038,4812,4263230,6212,4263230
1038,4812,4264040,6212,4264040
1038,4812,4264360,6212,4264360
1038,4812,4265170,6212,4265170
1038,4812,4265170,6212,4265170
1038,4812,4266170,6212,4266170
1038,4812,4267170,6212,4267170
1038,4812,4267400,6212,4267400
1038,4812,4268400,6212,4268400
1039,4820,4269210,6212,4269210
1039,4820,4269860,6212,4269860
1039,4820,4270670,6212,4270670
1039,4820,4271480,6212,4271480
1039,4820,4271640,6212,4271640
1039,4820,4272450,6212,4272450
1039,4820,4273260,6212,4273260
1039,4820,4273740,6212,4273740
1039,4820,4274110,6212,4274110
1039,4820,4274110,6212,4274110
1039,4820,4274110,6212,4274110
1039,4820,4275110,6212,4275110
1039,4820,4276110,6212,4276110
1040,4828,4276760,6212,4276760
1040,4828,4277570,6212,4277570
1040,4828,4278040,6212,4278040
1040,4828,4278690,6212,4278690
1040,4828,4279160,6212,4279160
1040,4828,4279270,6212,4279270
1040,4828,4279590,6212,4279590
1040,4828,4279910,6212,4279910
1040,4828,4280910,6212,4280910
1040,4828,4281910,6212,4281910
1040,4828,4282460,6212,4282460
1040,4828,4282780,6212,4282780
1040,4828,4282780,6212,4282780
1040,4828,4283590,6212,4283590
1041,4836,4284590,6212,4284590
1041,4836,4285060,6212,4285060
1041,4836,4285530,6212,4285530
1041,4836,4286120,6212,4286120
1041,4836,4286590,6212,4286590
1041,4836,4287140,6212,4287140
1041,4836,4287950,6212,4287950
1041,4836,4288760,6212,4288760
1041,4836,4289570,6212,4289570
1042,4844,4290570,6212,4290570
1042,4844,4291380,6212,4291380
1042,4844,4292190,6212,4292190
1042,4844,4292420,6212,4292420
1042,4844,4293420,6212,4293420
1042,4844,4293740,6212,4293740
1042,4844,4293970,6212,4293970
1042,4844,4293970,6212,4293970
1042,4844,4294440,6212,4294440
1042,4844,4294910,6212,4294910
1042,4844,4295230,6212,4295230
1042,4844,4296230,6212,4296230
1042,4844,4296690,6212,4296690
1042,4844,4296690,6212,4296690
1042,4844,4296920,6212,4296920
1042,4844,4297730,6212,4297730
1043,4852,4298540,6212,4298540
1043,4852,4299190,6212,4299190
1043,4852,4299660,6212,4299660
1043,4852,4299980,6212,4299980
1043,4852,4300350,6212,4300350
1043,4852,4300580,6212,4300580
1043,4852,4301580,6212,4301580
1043,4852,4302050,6212,4302050
1043,4852,4302520,6212,4302520
1043,4852,4302990,6212,4302990
1043,4852,4303800,6212,4303800
1043,4852,4304610,6212,4304610
1043,4852,4304610,6212,4304610
1044,4860,4305610,6212,4305610
1044,4860,4306610,6212,4306610
1044,4860,4306900,6212,4306900
1044,4860,4307900,6212,4307900
1044,4860,4308900,6212,4308900
1044,4860,4308900,6212,4308900
1044,4860,4309900,6212,4309900
1044,4860,4310370,6212,4310370
1044,4860,4310840,6212,4310840
1044,4860,4311310,6212,4311310
1044,4860,4311770,6212,4311770
1044,4860,4311770,6212,4311770
1044,4860,4312580,6212,4312580
1045,4868,4313580,6212,4313580
1045,4868,4314050,6212,4314050
1045,4868,4314520,6212,4314520
1045,4868,4314520,6212,4314520
1045,4868,4314870,6212,4314870
1045,4868,4315680,6212,4315680
1045,4868,4316150,6212,4316150
1045,4868,4317150,6212,4317150
1045,4868,4317960,6212,4317960
1045,4868,4318190,6212,4318190
1045,4868,4318190,6212,4318190
1045,4868,4318660,6212,4318660
1045,4868,4319660,6212,4319660
1046,4876,4320120,6212,4320120
1046,4876,4320590,6212,4320590
1046,4876,4320960,6212,4320960
1046,4876,4321770,6212,4321770
1046,4876,4322580,6212,4322580
1046,4876,4323390,6212,4323390
1046,4876,4323860,6212,4323860
1046,4876,4324670,6212,4324670
1046,4876,4325320,6212,4325320
1046,4876,4325480,6212,4325480
1046,4876,4325590,6212,4325590
1046,4876,4325590,6212,4325590
1046,4876,4326590,6212,4326590
1047,4884,4327400,6212,4327400
1047,4884,4328400,6212,4328400
1047,4884,4329210,6212,4329210
1047,4884,4330210,6212,4330210
1047,4884,4330680,6212,4330680
1047,4884,4331680,6212,4331680
1047,4884,4331910,6212,4331910
1047,4884,4332230,6212,4332230
1047,4884,4333230,6212,4333230
1047,4884,4333230,6212,4333230
1047,4884,4333700,6212,4333700
1047,4884,4334170,6212,4334170
1047,4884,4334980,6212,4334980
1048,4892,4335790,6212,4335790
1048,4892,4336110,6212,4336110
1048,4892,4336340,6212,4336340
1048,4892,4336450,6212,4336450
1048,4892,4337450,6212,4337450
1048,4892,4337450,6212,4337450
1048,4892,4338450,6212,4338450
1048,4892,4339450,6212,4339450
1048,4892,4340000,6212,4340000
1048,4892,4340810,6212,4340810
1048,4892,4341620,6212,4341620
1048,4892,4342210,6212,4342210
1049,4900,4343020,6212,4343020
1049,4900,4343490,6212,4343490
1049,4900,4344300,6212,4344300
1049,4900,4344770,6212,4344770
1049,4900,4345230,6212,4345230
1049,4900,4346040,6212,4346040
1049,4900,4346850,6212,4346850
1049,4900,4347320,6212,4347320
1049,4900,4347790,6212,4347790
1049,4900,4348600,6212,4348600
1050,4908,4349410,6212,4349410
1050,4908,4349410,6212,4349410
1050,4908,4349880,6212,4349880
1050,4908,4350200,6212,4350200
1050,4908,4351200,6212,4351200
1050,4908,4351670,6212,4351670
1050,4908,4351990,6212,4351990
1050,4908,4352800,6212,4352800
1050,4908,4353270,6212,4353270
1050,4908,4353500,6212,4353500
1050,4908,4353500,6212,4353500
1050,4908,4353820,6212,4353820
1050,4908,4354370,6212,4354370
1050,4908,4355180,6212,4355180
1050,4908,4355410,6212,4355410
1050,4908,4356220,6212,4356220
1051,4916,4356870,6212,4356870
1051,4916,4356870,6212,4356870
1051,4916,4357870,6212,4357870
1051,4916,4358870,6212,4358870
1051,4916,4359030,6212,4359030
1051,4916,4359840,6212,4359840
1051,4916,4360650,6212,4360650
1051,4916,4361460,6212,4361460
1051,4916,4362460,6212,4362460
1051,4916,4362930,6212,4362930
1052,4924,4366930,6212,4366930
1052,4924,4366930,6212,4366930
1052,4924,4366930,6212,4366930
1052,4924,4367930,6212,4367930
1052,4924,4368930,6212,4368930
1052,4924,4368930,6212,4368930
1052,4924,4369740,6212,4369740
1052,4924,4370740,6212,4370740
1053,4932,4371390,6212,4371390
1053,4932,4372390,6212,4372390
1053,4932,4372390,6212,4372390
1053,4932,4372850,6212,4372850
1053,4932,4372850,6212,4372850
1053,4932,4373320,6212,4373320
1053,4932,4373790,6212,4373790
1053,4932,4374260,6212,4374260
1053,4932,4375260,6212,4375260
1053,4932,4375730,6212,4375730
1053,4932,4375730,6212,4375730
1053,4932,4376200,6212,4376200
1053,4932,4376520,6212,4376520
1054,4940,4376990,6212,4376990
1054,4940,4377100,6212,4377100
1054,4940,4377570,6212,4377570
1054,4940,4378040,6212,4378040
1054,4940,4378850,6212,4378850
1054,4940,4378850,6212,4378850
1054,4940,4379850,6212,4379850
1054,4940,4380500,6212,4380500
1054,4940,4381310,6212,4381310
1054,4940,4381630,6212,4381630
1054,4940,4382630,6212,4382630
1054,4940,4383100,6212,4383100
1054,4940,4383910,6212,4383910
1054,4940,4384280,6212,4384280
1055,4948,4385090,6212,4385090
1055,4948,4386090,6212,4386090
1055,4948,4386740,6212,4386740
1055,4948,4386740,6212,4386740
1055,4948,4387210,6212,4387210
1055,4948,4388020,6212,4388020
1055,4948,4388830,6212,4388830
1055,4948,4389830,6212,4389830
1055,4948,4390830,6212,4390830
1056,4956,4391640,6212,4391640
1056,4956,4391990,6212,4391990
1056,4956,4392990,6212,4392990
1056,4956,4393800,6212,4393800
1056,4956,4394610,6212,4394610
1056,4956,4394840,6212,4394840
1056,4956,4394890,6212,4394890
1056,4956,4395890,6212,4395890
1056,4956,4396700,6212,4396700
1056,4956,4396700,6212,4396700
1056,4956,4396700,6212,4396700
1056,4956,4397700,6212,4397700
1056,4956,4398510,6212,4398510
1057,4964,4399320,6212,4399320
1057,4964,4400130,6212,4400130
1057,4964,4400360,6212,4400360
1057,4964,4401360,6212,4401360
1057,4964,4402360,6212,4402360
1057,4964,4403360,6212,4403360
1057,4964,4403830,6212,4403830
1057,4964,4404830,6212,4404830
1057,4964,4405480,6212,4405480
1057,4964,4405850,6212,4405850
1057,4964,4405850,6212,4405850
1057,4964,4406170,6212,4406170
1057,4964,4406170,6212,4406170
1058,4972,4406640,6212,4406640
1058,4972,4407450,6212,4407450
1058,4972,4407450,6212,4407450
1058,4972,4408450,6212,4408450
1058,4972,4409450,6212,4409450
1058,4972,4410260,6212,4410260
1058,4972,4410730,6212,4410730
1058,4972,4411200,6212,4411200
1058,4972,4411200,6212,4411200
1058,4972,4412010,6212,4412010
1058,4972,4413010,6212,4413010
1059,4980,4414010,6212,4414010
1059,4980,4415010,6212,4415010
1059,4980,4416010,6212,4416010
1059,4980,4416820,6212,4416820
1059,4980,4417290,6212,4417290
1059,4980,4417760,6212,4417760
1059,4980,4418230,6212,4418230
1059,4980,4419040,6212,4419040
1059,4980,4419410,6212,4419410
1059,4980,4420220,6212,4420220
1060,4988,4420690,6212,4420690
1060,4988,4421010,6212,4421010
1060,4988,4421170,6212,4421170
1060,4988,4421630,6212,4421630
1060,4988,4422440,6212,4422440
1060,4988,4422440,6212,4422440
1060,4988,4423440,6212,4423440
1060,4988,4423910,6212,4423910
1060,4988,4423910,6212,4423910
1060,4988,4424910,6212,4424910
1060,4988,4425910,6212,4425910
1060,4988,4426720,6212,4426720
1060,4988,4427190,6212,4427190
1060,4988,4428190,6212,4428190
1061,4996,4429190,6212,4429190
1061,4996,4429840,6212,4429840
1061,4996,4430650,6212,4430650
1061,4996,4431120,6212,4431120
1061,4996,4431120,6212,4431120
1061,4996,4431120,6212,4431120
1061,4996,4431440,6212,4431440
1061,4996,4431910,6212,4431910
1061,4996,4432230,6212,4432230
1061,4996,4432700,6212,4432700
1061,4996,4433250,6212,4433250
1061,4996,4433620,6212,4433620
