ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
979,4340,3964650,6212,3964650
979,4340,3965650,6212,3965650
979,4340,3965970,6212,3965970
979,4340,3966970,6212,3966970
979,4340,3967440,6212,3967440
979,4340,3968440,6212,3968440
979,4340,3969440,6212,3969440
980,4348,3970440,6212,3970440
980,4348,3970440,6212,3970440
980,4348,3971440,6212,3971440
980,4348,3972440,6212,3972440
980,4348,3973440,6212,3973440
980,4348,3974440,6212,3974440
980,4348,3975440,6212,3975440
980,4348,3976250,6212,3976250
980,4348,3977060,6212,3977060
981,4356,3977650,6212,3977650
981,4356,3978650,6212,3978650
981,4356,3979120,6212,3979120
981,4356,3980120,6212,3980120
981,4356,3981120,6212,3981120
981,4356,3982120,6212,3982120
981,4356,3983120,6212,3983120
981,4356,3983120,6212,3983120
981,4356,3983770,6212,3983770
981,4356,3984230,6212,3984230
982,4364,3985230,6212,3985230
982,4364,3985450,6212,3985450
982,4364,3985450,6212,3985450
982,4364,3986450,6212,3986450
982,4364,3987450,6212,3987450
982,4364,3988450,6212,3988450
982,4364,3989450,6212,3989450
982,4364,3990260,6212,3990260
982,4364,3991260,6212,3991260
982,4364,3992070,6212,3992070
983,4372,3992880,6212,3992880
983,4372,3993880,6212,3993880
983,4372,3994880,6212,3994880
983,4372,3995880,6212,3995880
983,4372,3996350,6212,3996350
983,4372,3997350,6212,3997350
983,4372,3997670,6212,3997670
984,4380,3998670,6212,3998670
984,4380,3998670,6212,3998670
984,4380,3999670,6212,3999670
984,4380,3999670,6212,3999670
984,4380,4000670,6212,4000670
984,4380,4000670,6212,4000670
984,4380,4000670,6212,4000670
984,4380,4001670,6212,4001670
984,4380,4002480,6212,4002480
984,4380,4003290,6212,4003290
984,4380,4003290,6212,4003290
984,4380,4004290,6212,4004290
984,4380,4005100,6212,4005100
984,4380,4006100,6212,4006100
984,4380,4006470,6212,4006470
984,4380,4007470,6212,4007470
985,4388,4008470,6212,4008470
985,4388,4009470,6212,4009470
985,4388,4010280,6212,4010280
985,4388,4011090,6212,4011090
985,4388,4012090,6212,4012090
985,4388,4012560,6212,4012560
985,4388,4013370,6212,4013370
985,4388,4014370,6212,4014370
985,4388,4014690,6212,4014690
986,4396,4015690,6212,4015690
986,4396,4016500,6212,4016500
986,4396,4016960,6212,4016960
986,4396,4017960,6212,4017960
986,4396,4018960,6212,4018960
986,4396,4019960,6212,4019960
986,4396,4020610,6212,4020610
986,4396,4020610,6212,4020610
986,4396,4021160,6212,4021160
987,4404,4022160,6212,4022160
987,4404,4023160,6212,4023160
987,4404,4024160,6212,4024160
987,4404,4025160,6212,4025160
987,4404,4026160,6212,4026160
987,4404,4027160,6212,4027160
987,4404,4027630,6212,4027630
987,4404,4028090,6212,4028090
987,4404,4028090,6212,4028090
987,4404,4029090,6212,4029090
987,4404,4029560,6212,4029560
987,4404,4029880,6212,4029880
987,4404,4030040,6212,4030040
988,4412,4030510,6212,4030510
988,4412,4031510,6212,4031510
988,4412,4031510,6212,4031510
988,4412,4032510,6212,4032510
988,4412,4032740,6212,4032740
988,4412,4033390,6212,4033390
988,4412,4034200,6212,4034200
988,4412,4034670,6212,4034670
988,4412,4034670,6212,4034670
988,4412,4035670,6212,4035670
988,4412,4036140,6212,4036140
988,4412,4037140,6212,4037140
988,4412,4037460,6212,4037460
989,4420,4038460,6212,4038460
989,4420,4039010,6212,4039010
989,4420,4040010,6212,4040010
989,4420,4041010,6212,4041010
989,4420,4042010,6212,4042010
989,4420,4042480,6212,4042480
989,4420,4043130,6212,4043130
989,4420,4044130,6212,4044130
989,4420,4045130,6212,4045130
990,4428,4046130,6212,4046130
990,4428,4046600,6212,4046600
990,4428,4047600,6212,4047600
990,4428,4047600,6212,4047600
990,4428,4048600,6212,4048600
990,4428,4049600,6212,4049600
990,4428,4049600,6212,4049600
990,4428,4049600,6212,4049600
990,4428,4050600,6212,4050600
990,4428,4051250,6212,4051250
990,4428,4052250,6212,4052250
990,4428,4052570,6212,4052570
990,4428,4053570,6212,4053570
991,4436,4054570,6212,4054570
991,4436,4055570,6212,4055570
991,4436,4056570,6212,4056570
991,4436,4056890,6212,4056890
991,4436,4057210,6212,4057210
991,4436,4058210,6212,4058210
991,4436,4059210,6212,4059210
991,4436,4060210,6212,4060210
991,4436,4061210,6212,4061210
991,4436,4061760,6212,4061760
992,4444,4065760,6212,4065760
992,4444,4065760,6212,4065760
992,4444,4066230,6212,4066230
992,4444,4066690,6212,4066690
992,4444,4066690,6212,4066690
992,4444,4067160,6212,4067160
992,4444,4068160,6212,4068160
992,4444,4069160,6212,4069160
993,4452,4070160,6212,4070160
993,4452,4070630,6212,4070630
993,4452,4071100,6212,4071100
993,4452,4071750,6212,4071750
994,4460,4079750,6212,4079750
994,4460,4080210,6212,4080210
994,4460,4081210,6212,4081210
994,4460,4082020,6212,4082020
994,4460,4083020,6212,4083020
994,4460,4083830,6212,4083830
994,4460,4083830,6212,4083830
994,4460,4084640,6212,4084640
994,4460,4084800,6212,4084800
995,4468,4085800,6212,4085800
995,4468,4086800,6212,4086800
995,4468,4087270,6212,4087270
995,4468,4087920,6212,4087920
995,4468,4088920,6212,4088920
995,4468,4089730,6212,4089730
995,4468,4090200,6212,4090200
995,4468,4091200,6212,4091200
995,4468,4091200,6212,4091200
995,4468,4092010,6212,4092010
996,4476,4092480,6212,4092480
996,4476,4093480,6212,4093480
996,4476,4093950,6212,4093950
996,4476,4094950,6212,4094950
996,4476,4095180,6212,4095180
996,4476,4096180,6212,4096180
996,4476,4096180,6212,4096180
996,4476,4097180,6212,4097180
996,4476,4097730,6212,4097730
996,4476,4098730,6212,4098730
996,4476,4098960,6212,4098960
996,4476,4099430,6212,4099430
996,4476,4099900,6212,4099900
997,4484,4103900,6212,4103900
997,4484,4104900,6212,4104900
997,4484,4105220,6212,4105220
997,4484,4106220,6212,4106220
997,4484,4107220,6212,4107220
997,4484,4107220,6212,4107220
997,4484,4107870,6212,4107870
998,4492,4108680,6212,4108680
998,4492,4109680,6212,4109680
998,4492,4110680,6212,4110680
998,4492,4111150,6212,4111150
998,4492,4111620,6212,4111620
998,4492,4112270,6212,4112270
998,4492,4113270,6212,4113270
998,4492,4114270,6212,4114270
998,4492,4114270,6212,4114270
999,4500,4115270,6212,4115270
999,4500,4116270,6212,4116270
999,4500,4116590,6212,4116590
999,4500,4117590,6212,4117590
999,4500,4118590,6212,4118590
999,4500,4118590,6212,4118590
999,4500,4119590,6212,4119590
999,4500,4119590,6212,4119590
999,4500,4120590,6212,4120590
1000,4508,4121590,6212,4121590
1000,4508,4122590,6212,4122590
1000,4508,4123590,6212,4123590
1000,4508,4124590,6212,4124590
1000,4508,4125400,6212,4125400
1000,4508,4125400,6212,4125400
1000,4508,4125870,6212,4125870
1000,4508,4126870,6212,4126870
1000,4508,4127870,6212,4127870
1000,4508,4128340,6212,4128340
1000,4508,4129340,6212,4129340
1000,4508,4129930,6212,4129930
1000,4508,4130400,6212,4130400
1001,4516,4131400,6212,4131400
1001,4516,4132400,6212,4132400
1001,4516,4132720,6212,4132720
1001,4516,4133530,6212,4133530
1001,4516,4134530,6212,4134530
1001,4516,4135530,6212,4135530
1001,4516,4136530,6212,4136530
1001,4516,4136530,6212,4136530
1001,4516,4137530,6212,4137530
1001,4516,4138530,6212,4138530
1002,4524,4139530,6212,4139530
1002,4524,4139530,6212,4139530
1002,4524,4140530,6212,4140530
1002,4524,4141000,6212,4141000
1002,4524,4142000,6212,4142000
1002,4524,4143000,6212,4143000
1002,4524,4144000,6212,4144000
1002,4524,4145000,6212,4145000
1002,4524,4146000,6212,4146000
1003,4532,4147000,6212,4147000
1003,4532,4147000,6212,4147000
1003,4532,4147320,6212,4147320
1004,4540,4155320,6212,4155320
1004,4540,4156320,6212,4156320
1004,4540,4157320,6212,4157320
1004,4540,4157640,6212,4157640
1004,4540,4158640,6212,4158640
1004,4540,4159450,6212,4159450
1004,4540,4160450,6212,4160450
1004,4540,4161450,6212,4161450
1004,4540,4161450,6212,4161450
1004,4540,4161450,6212,4161450
1004,4540,4162260,6212,4162260
1005,4548,4163260,6212,4163260
1005,4548,4163580,6212,4163580
1005,4548,4164580,6212,4164580
1005,4548,4165580,6212,4165580
1005,4548,4166050,6212,4166050
1005,4548,4166050,6212,4166050
1005,4548,4167050,6212,4167050
1005,4548,4167860,6212,4167860
1005,4548,4168860,6212,4168860
1005,4548,4168860,6212,4168860
1006,4556,4169860,6212,4169860
1006,4556,4170670,6212,4170670
1006,4556,4171480,6212,4171480
1007,4564,4179480,6212,4179480
1007,4564,4179480,6212,4179480
1007,4564,4179950,6212,4179950
1007,4564,4180420,6212,4180420
1007,4564,4181010,6212,4181010
1007,4564,4182010,6212,4182010
1007,4564,4182230,6212,4182230
1007,4564,4182880,6212,4182880
1007,4564,4183690,6212,4183690
1007,4564,4184690,6212,4184690
1007,4564,4184690,6212,4184690
1008,4572,4185690,6212,4185690
1008,4572,4185690,6212,4185690
1008,4572,4186690,6212,4186690
1008,4572,4187690,6212,4187690
1008,4572,4188690,6212,4188690
1008,4572,4189690,6212,4189690
1008,4572,4190690,6212,4190690
1008,4572,4191690,6212,4191690
1008,4572,4192160,6212,4192160
1008,4572,4192160,6212,4192160
1009,4580,4192970,6212,4192970
1009,4580,4193970,6212,4193970
1009,4580,4193970,6212,4193970
1009,4580,4194440,6212,4194440
1009,4580,4195440,6212,4195440
1009,4580,4195440,6212,4195440
1009,4580,4195440,6212,4195440
1009,4580,4196250,6212,4196250
1009,4580,4197250,6212,4197250
1009,4580,4197620,6212,4197620
1009,4580,4198620,6212,4198620
1009,4580,4198780,6212,4198780
1009,4580,4198940,6212,4198940
1009,4580,4199750,6212,4199750
1009,4580,4200750,6212,4200750
1010,4588,4201750,6212,4201750
1010,4588,4201750,6212,4201750
1010,4588,4202750,6212,4202750
1010,4588,4203220,6212,4203220
1010,4588,4203220,6212,4203220
1010,4588,4204220,6212,4204220
1010,4588,4205220,6212,4205220
1010,4588,4206220,6212,4206220
1010,4588,4206220,6212,4206220
1010,4588,4207220,6212,4207220
1010,4588,4208030,6212,4208030
1010,4588,4208500,6212,4208500
1010,4588,4208500,6212,4208500
1011,4596,4209500,6212,4209500
1011,4596,4210500,6212,4210500
1011,4596,4211500,6212,4211500
1011,4596,4212310,6212,4212310
1011,4596,4212780,6212,4212780
1011,4596,4213100,6212,4213100
1011,4596,4214100,6212,4214100
1011,4596,4214100,6212,4214100
1011,4596,4215100,6212,4215100
1011,4596,4215570,6212,4215570
1011,4596,4215680,6212,4215680
1011,4596,4215680,6212,4215680
1011,4596,4216680,6212,4216680
1012,4604,4217680,6212,4217680
1012,4604,4217680,6212,4217680
1012,4604,4217840,6212,4217840
1012,4604,4218840,6212,4218840
1012,4604,4219650,6212,4219650
1012,4604,4220460,6212,4220460
1012,4604,4221110,6212,4221110
1012,4604,4222110,6212,4222110
1012,4604,4222580,6212,4222580
1012,4604,4223580,6212,4223580
1013,4612,4224580,6212,4224580
1013,4612,4225050,6212,4225050
1013,4612,4226050,6212,4226050
1013,4612,4226210,6212,4226210
1013,4612,4227210,6212,4227210
1013,4612,4228210,6212,4228210
1013,4612,4228760,6212,4228760
1013,4612,4229220,6212,4229220
1013,4612,4230220,6212,4230220
1013,4612,4230550,6212,4230550
1013,4612,4231550,6212,4231550
1014,4620,4232200,6212,4232200
1014,4620,4233200,6212,4233200
1014,4620,4234200,6212,4234200
1014,4620,4234430,6212,4234430
1014,4620,4235430,6212,4235430
1014,4620,4236430,6212,4236430
1014,4620,4237430,6212,4237430
1014,4620,4238430,6212,4238430
1014,4620,4238430,6212,4238430
1015,4628,4239430,6212,4239430
1015,4628,4240430,6212,4240430
1015,4628,4240750,6212,4240750
1015,4628,4241750,6212,4241750
1015,4628,4242750,6212,4242750
1015,4628,4243750,6212,4243750
1015,4628,4243750,6212,4243750
1015,4628,4244750,6212,4244750
1015,4628,4244750,6212,4244750
1015,4628,4245560,6212,4245560
1015,4628,4246560,6212,4246560
1015,4628,4247560,6212,4247560
1016,4636,4248370,6212,4248370
1016,4636,4249180,6212,4249180
1016,4636,4249180,6212,4249180
1016,4636,4250180,6212,4250180
1016,4636,4251180,6212,4251180
1016,4636,4251410,6212,4251410
1016,4636,4252220,6212,4252220
1016,4636,4253220,6212,4253220
1016,4636,4253220,6212,4253220
1016,4636,4253220,6212,4253220
1016,4636,4254220,6212,4254220
1016,4636,4254690,6212,4254690
1017,4644,4255690,6212,4255690
1017,4644,4256340,6212,4256340
1017,4644,4257150,6212,4257150
1017,4644,4257620,6212,4257620
1017,4644,4258620,6212,4258620
1017,4644,4258620,6212,4258620
1017,4644,4259170,6212,4259170
1017,4644,4260170,6212,4260170
1017,4644,4261170,6212,4261170
1018,4652,4262170,6212,4262170
1018,4652,4263170,6212,4263170
1018,4652,4263980,6212,4263980
1018,4652,4264790,6212,4264790
1018,4652,4265790,6212,4265790
1018,4652,4266790,6212,4266790
1018,4652,4266790,6212,4266790
1018,4652,4267790,6212,4267790
1018,4652,4268020,6212,4268020
1018,4652,4269020,6212,4269020
1018,4652,4269020,6212,4269020
1018,4652,4269020,6212,4269020
1019,4660,4269670,6212,4269670
1019,4660,4269900,6212,4269900
1019,4660,4270130,6212,4270130
1019,4660,4270130,6212,4270130
1019,4660,4271130,6212,4271130
1019,4660,4271130,6212,4271130
1020,4668,4279130,6212,4279130
1020,4668,4280130,6212,4280130
1020,4668,4281130,6212,4281130
1020,4668,4281130,6212,4281130
1020,4668,4281360,6212,4281360
1020,4668,4281830,6212,4281830
1020,4668,4282830,6212,4282830
1020,4668,4283830,6212,4283830
1020,4668,4284830,6212,4284830
1020,4668,4284830,6212,4284830
1021,4676,4285830,6212,4285830
1021,4676,4286830,6212,4286830
1021,4676,4287830,6212,4287830
1021,4676,4288640,6212,4288640
1021,4676,4289290,6212,4289290
1021,4676,4290100,6212,4290100
1021,4676,4291100,6212,4291100
1021,4676,4291420,6212,4291420
1021,4676,4291890,6212,4291890
1022,4684,4292890,6212,4292890
1022,4684,4293890,6212,4293890
1022,4684,4294700,6212,4294700
1022,4684,4295700,6212,4295700
1022,4684,4295700,6212,4295700
1022,4684,4296350,6212,4296350
1022,4684,4297160,6212,4297160
1022,4684,4298160,6212,4298160
1022,4684,4299160,6212,4299160
1022,4684,4299630,6212,4299630
1023,4692,4300630,6212,4300630
1023,4692,4301630,6212,4301630
1023,4692,4302630,6212,4302630
1023,4692,4303630,6212,4303630
1023,4692,4304630,6212,4304630
1023,4692,4305630,6212,4305630
1023,4692,4306280,6212,4306280
1023,4692,4306500,6212,4306500
1023,4692,4306720,6212,4306720
1023,4692,4307530,6212,4307530
1024,4700,4308530,6212,4308530
1024,4700,4308850,6212,4308850
1024,4700,4309400,6212,4309400
1024,4700,4310400,6212,4310400
1024,4700,4311400,6212,4311400
1024,4700,4312400,6212,4312400
1024,4700,4313400,6212,4313400
1024,4700,4314210,6212,4314210
1024,4700,4315210,6212,4315210
1025,4708,4316210,6212,4316210
1025,4708,4317210,6212,4317210
1025,4708,4317210,6212,4317210
1025,4708,4318020,6212,4318020
1025,4708,4318490,6212,4318490
1025,4708,4319490,6212,4319490
1025,4708,4320490,6212,4320490
1025,4708,4321490,6212,4321490
1025,4708,4322300,6212,4322300
1025,4708,4322620,6212,4322620
1025,4708,4322620,6212,4322620
1025,4708,4322620,6212,4322620
1025,4708,4322940,6212,4322940
1025,4708,4323940,6212,4323940
1026,4716,4324940,6212,4324940
1026,4716,4325940,6212,4325940
1026,4716,4326940,6212,4326940
1026,4716,4327750,6212,4327750
1026,4716,4328750,6212,4328750
1026,4716,4329070,6212,4329070
1026,4716,4330070,6212,4330070
1026,4716,4330230,6212,4330230
1026,4716,4331230,6212,4331230
1027,4724,4332230,6212,4332230
1027,4724,4332700,6212,4332700
1027,4724,4333510,6212,4333510
1027,4724,4333980,6212,4333980
1027,4724,4334790,6212,4334790
1027,4724,4335790,6212,4335790
1027,4724,4336790,6212,4336790
1027,4724,4337380,6212,4337380
1027,4724,4338380,6212,4338380
1028,4732,4339380,6212,4339380
1028,4732,4340380,6212,4340380
1028,4732,4341380,6212,4341380
1028,4732,4342380,6212,4342380
1028,4732,4343380,6212,4343380
1028,4732,4343710,6212,4343710
1028,4732,4344520,6212,4344520
1028,4732,4345520,6212,4345520
1028,4732,4346520,6212,4346520
1029,4740,4347520,6212,4347520
1029,4740,4347520,6212,4347520
1029,4740,4347520,6212,4347520
1029,4740,4347990,6212,4347990
1029,4740,4348800,6212,4348800
1029,4740,4349800,6212,4349800
1029,4740,4350800,6212,4350800
1029,4740,4351170,6212,4351170
1029,4740,4352170,6212,4352170
1029,4740,4352390,6212,4352390
1029,4740,4353390,6212,4353390
1029,4740,4353390,6212,4353390
1029,4740,4354390,6212,4354390
1030,4748,4355390,6212,4355390
1030,4748,4356200,6212,4356200
1030,4748,4357200,6212,4357200
1030,4748,4357750,6212,4357750
1030,4748,4358750,6212,4358750
1030,4748,4359750,6212,4359750
1030,4748,4360220,6212,4360220
1030,4748,4360810,6212,4360810
1030,4748,4361280,6212,4361280
1031,4756,4362280,6212,4362280
1031,4756,4363280,6212,4363280
1031,4756,4363280,6212,4363280
1031,4756,4364090,6212,4364090
1031,4756,4365090,6212,4365090
1031,4756,4366090,6212,4366090
1031,4756,4367090,6212,4367090
1031,4756,4367560,6212,4367560
1031,4756,4368030,6212,4368030
1031,4756,4368030,6212,4368030
1031,4756,4368840,6212,4368840
1032,4764,4369840,6212,4369840
1032,4764,4370650,6212,4370650
1032,4764,4371650,6212,4371650
1032,4764,4372460,6212,4372460
1032,4764,4372930,6212,4372930
1032,4764,4373930,6212,4373930
1032,4764,4373930,6212,4373930
1032,4764,4374930,6212,4374930
1032,4764,4375740,6212,4375740
1033,4772,4376740,6212,4376740
1033,4772,4377550,6212,4377550
1033,4772,4378550,6212,4378550
1033,4772,4378550,6212,4378550
1033,4772,4379550,6212,4379550
1033,4772,4380550,6212,4380550
1033,4772,4381550,6212,4381550
1033,4772,4382550,6212,4382550
1033,4772,4383360,6212,4383360
1034,4780,4384360,6212,4384360
1034,4780,4384360,6212,4384360
1034,4780,4385360,6212,4385360
1034,4780,4385360,6212,4385360
1034,4780,4386360,6212,4386360
1034,4780,4387360,6212,4387360
1034,4780,4388360,6212,4388360
1034,4780,4389360,6212,4389360
1035,4788,4390360,6212,4390360
1035,4788,4390680,6212,4390680
1035,4788,4391490,6212,4391490
1035,4788,4392140,6212,4392140
1035,4788,4393140,6212,4393140
1035,4788,4394140,6212,4394140
1035,4788,4395140,6212,4395140
1035,4788,4395460,6212,4395460
1035,4788,4396270,6212,4396270
1035,4788,4396590,6212,4396590
1035,4788,4397400,6212,4397400
1035,4788,4398400,6212,4398400
1035,4788,4399400,6212,4399400
1036,4796,4400400,6212,4400400
1036,4796,4400720,6212,4400720
1036,4796,4401370,6212,4401370
1036,4796,4402370,6212,4402370
1036,4796,4403370,6212,4403370
1036,4796,4404370,6212,4404370
1036,4796,4404370,6212,4404370
1036,4796,4405370,6212,4405370
1036,4796,4405690,6212,4405690
1036,4796,4406010,6212,4406010
1036,4796,4407010,6212,4407010
1036,4796,4408010,6212,4408010
1037,4804,4409010,6212,4409010
1037,4804,4410010,6212,4410010
1037,4804,4411010,6212,4411010
1037,4804,4412010,6212,4412010
1037,4804,4412230,6212,4412230
1037,4804,4413230,6212,4413230
1037,4804,4413230,6212,4413230
1037,4804,4414230,6212,4414230
1037,4804,4415230,6212,4415230
1037,4804,4415550,6212,4415550
1038,4812,4416550,6212,4416550
1038,4812,4417360,6212,4417360
1038,4812,4418170,6212,4418170
1038,4812,4418170,6212,4418170
1038,4812,4418490,6212,4418490
1038,4812,4419300,6212,4419300
1038,4812,4420110,6212,4420110
1038,4812,4421110,6212,4421110
1038,4812,4422110,6212,4422110
1039,4820,4423110,6212,4423110
1039,4820,4423430,6212,4423430
1039,4820,4424430,6212,4424430
1039,4820,4425240,6212,4425240
1039,4820,4425240,6212,4425240
1039,4820,4426240,6212,4426240
1039,4820,4427050,6212,4427050
1039,4820,4428050,6212,4428050
1039,4820,4429050,6212,4429050
1039,4820,4429050,6212,4429050
1039,4820,4430050,6212,4430050
1040,4828,4430520,6212,4430520
1040,4828,4431520,6212,4431520
1040,4828,4432520,6212,4432520
1040,4828,4433520,6212,4433520
1040,4828,4434520,6212,4434520
1040,4828,4435520,6212,4435520
1040,4828,4436520,6212,4436520
1040,4828,4437520,6212,4437520
1041,4836,4438330,6212,4438330
1041,4836,4439140,6212,4439140
1041,4836,4440140,6212,4440140
1041,4836,4440610,6212,4440610
1041,4836,4440930,6212,4440930
1041,4836,4441930,6212,4441930
1041,4836,4442930,6212,4442930
1041,4836,4443930,6212,4443930
1041,4836,4444740,6212,4444740
1041,4836,4445210,6212,4445210
1042,4844,4446210,6212,4446210
1042,4844,4447210,6212,4447210
1042,4844,4448210,6212,4448210
1042,4844,4449210,6212,4449210
1042,4844,4450210,6212,4450210
1042,4844,4450210,6212,4450210
1042,4844,4450320,6212,4450320
1042,4844,4451320,6212,4451320
1042,4844,4451320,6212,4451320
1042,4844,4451870,6212,4451870
1043,4852,4452870,6212,4452870
1043,4852,4453870,6212,4453870
1043,4852,4454100,6212,4454100
1043,4852,4455100,6212,4455100
1043,4852,4456100,6212,4456100
1043,4852,4456910,6212,4456910
1043,4852,4457910,6212,4457910
1043,4852,4458910,6212,4458910
1043,4852,4459370,6212,4459370
1043,4852,4460370,6212,4460370
1044,4860,4461370,6212,4461370
1044,4860,4462180,6212,4462180
1044,4860,4463180,6212,4463180
1044,4860,4463180,6212,4463180
1044,4860,4464180,6212,4464180
1044,4860,4465180,6212,4465180
1044,4860,4466180,6212,4466180
1044,4860,4467180,6212,4467180
1044,4860,4468180,6212,4468180
1045,4868,4469180,6212,4469180
1045,4868,4470180,6212,4470180
1045,4868,4470180,6212,4470180
1045,4868,4471180,6212,4471180
1045,4868,4472180,6212,4472180
1045,4868,4473180,6212,4473180
1045,4868,4473770,6212,4473770
1045,4868,4474580,6212,4474580
1045,4868,4475050,6212,4475050
1045,4868,4476050,6212,4476050
1045,4868,4477050,6212,4477050
1046,4876,4478050,6212,4478050
1046,4876,4478510,6212,4478510
1046,4876,4478970,6212,4478970
1046,4876,4478970,6212,4478970
1046,4876,4479970,6212,4479970
1046,4876,4480970,6212,4480970
1046,4876,4480970,6212,4480970
1046,4876,4481970,6212,4481970
1046,4876,4482780,6212,4482780
1046,4876,4483780,6212,4483780
1046,4876,4484780,6212,4484780
1047,4884,4485780,6212,4485780
1047,4884,4486780,6212,4486780
1047,4884,4487010,6212,4487010
1047,4884,4488010,6212,4488010
1047,4884,4488660,6212,4488660
1048,4892,4492660,6212,4492660
1048,4892,4493660,6212,4493660
1048,4892,4494470,6212,4494470
1048,4892,4494790,6212,4494790
1048,4892,4495790,6212,4495790
1048,4892,4496790,6212,4496790
1048,4892,4497790,6212,4497790
1048,4892,4497790,6212,4497790
1049,4900,4498790,6212,4498790
1049,4900,4499790,6212,4499790
1049,4900,4499950,6212,4499950
1049,4900,4500600,6212,4500600
1049,4900,4501070,6212,4501070
1049,4900,4502070,6212,4502070
1049,4900,4502620,6212,4502620
1049,4900,4503620,6212,4503620
1049,4900,4504430,6212,4504430
1049,4900,4505430,6212,4505430
1050,4908,4506430,6212,4506430
1050,4908,4506900,6212,4506900
1050,4908,4507360,6212,4507360
1050,4908,4508360,6212,4508360
1050,4908,4508950,6212,4508950
1050,4908,4509420,6212,4509420
1050,4908,4509790,6212,4509790
1050,4908,4510790,6212,4510790
1050,4908,4511600,6212,4511600
1050,4908,4512410,6212,4512410
1050,4908,4513060,6212,4513060
1050,4908,4513060,6212,4513060
1051,4916,4514060,6212,4514060
1051,4916,4515060,6212,4515060
1052,4924,4523060,6212,4523060
1052,4924,4523280,6212,4523280
1052,4924,4524090,6212,4524090
1052,4924,4525090,6212,4525090
1052,4924,4525900,6212,4525900
1052,4924,4526550,6212,4526550
1052,4924,4527360,6212,4527360
1052,4924,4528360,6212,4528360
1053,4932,4529360,6212,4529360
1053,4932,4529680,6212,4529680
1053,4932,4530490,6212,4530490
1053,4932,4530960,6212,4530960
1053,4932,4531070,6212,4531070
1053,4932,4531880,6212,4531880
1053,4932,4532350,6212,4532350
1053,4932,4532820,6212,4532820
1053,4932,4533820,6212,4533820
1053,4932,4534820,6212,4534820
1053,4932,4535820,6212,4535820
1054,4940,4536820,6212,4536820
1054,4940,4537820,6212,4537820
1054,4940,4538630,6212,4538630
1054,4940,4539630,6212,4539630
1054,4940,4540100,6212,4540100
1054,4940,4541100,6212,4541100
1054,4940,4542100,6212,4542100
1055,4948,4543100,6212,4543100
1055,4948,4544100,6212,4544100
1055,4948,4544100,6212,4544100
1055,4948,4545100,6212,4545100
1055,4948,4546100,6212,4546100
1055,4948,4546910,6212,4546910
1055,4948,4547910,6212,4547910
1055,4948,4548910,6212,4548910
1055,4948,4549560,6212,4549560
1055,4948,4550560,6212,4550560
1056,4956,4551560,6212,4551560
1056,4956,4551560,6212,4551560
1056,4956,4552210,6212,4552210
1056,4956,4553210,6212,4553210
1056,4956,4553440,6212,4553440
1056,4956,4553910,6212,4553910
1056,4956,4554560,6212,4554560
1056,4956,4555560,6212,4555560
1056,4956,4556210,6212,4556210
1057,4964,4556680,6212,4556680
1057,4964,4557680,6212,4557680
1057,4964,4557910,6212,4557910
1057,4964,4558720,6212,4558720
1057,4964,4559720,6212,4559720
1057,4964,4560720,6212,4560720
1057,4964,4561720,6212,4561720
1057,4964,4562720,6212,4562720
1057,4964,4563190,6212,4563190
1057,4964,4563660,6212,4563660
1057,4964,4563820,6212,4563820
1058,4972,4564820,6212,4564820
1058,4972,4565820,6212,4565820
1058,4972,4565820,6212,4565820
1058,4972,4565820,6212,4565820
1058,4972,4566630,6212,4566630
1058,4972,4567630,6212,4567630
1058,4972,4568630,6212,4568630
1058,4972,4569630,6212,4569630
1058,4972,4570090,6212,4570090
1058,4972,4571090,6212,4571090
1058,4972,4571560,6212,4571560
1058,4972,4571560,6212,4571560
1059,4980,4572020,6212,4572020
1059,4980,4573020,6212,4573020
1059,4980,4573830,6212,4573830
1059,4980,4574830,6212,4574830
1059,4980,4575480,6212,4575480
1059,4980,4576480,6212,4576480
1059,4980,4577290,6212,4577290
1059,4980,4577880,6212,4577880
1060,4988,4578880,6212,4578880
1060,4988,4579880,6212,4579880
1060,4988,4580690,6212,4580690
1060,4988,4580910,6212,4580910
1060,4988,4581370,6212,4581370
1060,4988,4582370,6212,4582370
1060,4988,4583370,6212,4583370
1060,4988,4583840,6212,4583840
1060,4988,4584650,6212,4584650
1060,4988,4585110,6212,4585110
1060,4988,4586110,6212,4586110
1061,4996,4587110,6212,4587110
1061,4996,4588110,6212,4588110
1061,4996,4588340,6212,4588340
1061,4996,4589340,6212,4589340
1061,4996,4589570,6212,4589570
1061,4996,4590570,6212,4590570
1061,4996,4591570,6212,4591570
1061,4996,4592570,6212,4592570
1061,4996,4593120,6212,4593120
