ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
902,4360,4062390,6212,4258840
902,4360,4063200,6212,4259650
903,4368,4064200,6212,4260650
903,4368,4064200,6212,4260650
903,4368,4065200,6212,4261650
903,4368,4066010,6212,4262460
904,4370,4067010,6212,4263460
904,4370,4068010,6212,4264460
904,4370,4068010,6212,4264460
904,4370,4068010,6212,4265460
904,4370,4069010,6212,4266460
904,4370,4070010,6212,4267460
905,4378,4071010,6212,4268460
905,4378,4071330,6212,4268780
905,4378,4072140,6212,4269590
905,4378,4072460,6212,4269910
905,4378,4073460,6212,4270910
905,4378,4074460,6212,4271910
906,4380,4075270,6212,4272720
906,4380,4075740,6212,4273190
906,4380,4076740,6212,4274190
906,4380,4077740,6212,4275190
906,4380,4078060,6212,4275510
906,4380,4079060,6212,4276510
906,4380,4079530,6212,4276980
906,4380,4080530,6212,4277980
907,4382,4081530,6212,4278980
907,4382,4082530,6212,4279980
907,4382,4082530,6212,4279980
907,4382,4083530,6212,4280980
907,4382,4084530,6212,4281980
908,4390,4085000,6212,4282450
908,4390,4086000,6212,4283450
908,4390,4086650,6212,4284100
908,4390,4087460,6212,4284910
908,4390,4087460,6212,4285910
908,4390,4087460,6212,4285910
908,4390,4087460,6212,4285910
908,4390,4088460,6212,4286910
908,4390,4089270,6212,4287720
908,4390,4090080,6212,4288530
908,4390,4090400,6212,4288850
908,4390,4091400,6212,4289850
908,4390,4091400,6212,4289850
909,4392,4091860,6212,4290310
909,4392,4091860,6212,4290310
909,4392,4092860,6212,4291310
909,4392,4093330,6212,4291780
910,4400,4094140,6212,4292590
910,4400,4095140,6212,4293590
910,4400,4095950,6212,4294400
910,4400,4096950,6212,4295400
910,4400,4097950,6212,4296400
910,4400,4097950,6212,4296400
910,4400,4098950,6212,4297400
910,4400,4099950,6212,4298400
910,4400,4099950,6212,4298400
910,4400,4100950,6212,4299400
911,4402,4101950,6212,4300400
911,4402,4102950,6212,4301400
911,4402,4102950,6212,4301400
911,4402,4102950,6212,4301400
912,4410,4103950,6212,4302400
912,4410,4104950,6212,4303400
912,4410,4104950,6212,4303400
912,4410,4105950,6212,4304400
912,4410,4106600,6212,4305050
912,4410,4107600,6212,4306050
912,4410,4107600,6212,4307050
912,4410,4108600,6212,4308050
912,4410,4109600,6212,4309050
912,4410,4109600,6212,4309050
912,4410,4110600,6212,4310050
912,4410,4111600,6212,4311050
912,4410,4112600,6212,4312050
913,4412,4113410,6212,4312860
913,4412,4113410,6212,4312860
913,4412,4114410,6212,4313860
914,4420,4115220,6212,4314670
914,4420,4116220,6212,4315670
914,4420,4117220,6212,4316670
914,4420,4118220,6212,4317670
914,4420,4119220,6212,4318670
914,4420,4119540,6212,4318990
915,4422,4120540,6212,4319990
915,4422,4121350,6212,4320800
915,4422,4122350,6212,4321800
915,4422,4122350,6212,4322800
916,4430,4123350,6212,4323800
916,4430,4124350,6212,4324800
916,4430,4125350,6212,4325800
916,4430,4126350,6212,4326800
916,4430,4126670,6212,4327120
917,4438,4134670,6212,4335120
917,4438,4135140,6212,4335590
917,4438,4135360,6212,4335810
917,4438,4136360,6212,4336810
918,4446,4144360,6212,4344810
918,4446,4145360,6212,4345810
918,4446,4145360,6212,4353810
918,4446,4146360,6212,4354810
919,4454,4147360,6212,4355810
919,4454,4147680,6212,4356130
919,4454,4148680,6212,4357130
919,4454,4148680,6212,4357130
919,4454,4149680,6212,4358130
919,4454,4150150,6212,4358600
919,4454,4150620,6212,4359070
919,4454,4151090,6212,4359540
919,4454,4151900,6212,4360350
919,4454,4152900,6212,4361350
919,4454,4152900,6212,4362350
919,4454,4153380,6212,4362830
919,4454,4154190,6212,4363640
920,4462,4155190,6212,4364640
920,4462,4156190,6212,4365640
920,4462,4156190,6212,4366640
920,4462,4157000,6212,4367450
920,4462,4158000,6212,4368450
920,4462,4158650,6212,4369100
920,4462,4159300,6212,4369750
920,4462,4160300,6212,4370750
920,4462,4161300,6212,4371750
920,4462,4162300,6212,4372750
921,4470,4163300,6212,4373750
921,4470,4163770,6212,4374220
921,4470,4164770,6212,4375220
921,4470,4165770,6212,4376220
921,4470,4166580,6212,4377030
921,4470,4166580,6212,4377030
921,4470,4166900,6212,4377350
921,4470,4166900,6212,4377670
921,4470,4167490,6212,4378260
921,4470,4167710,6212,4378480
921,4470,4168710,6212,4379480
922,4472,4168940,6212,4379710
922,4472,4169940,6212,4380710
922,4472,4170940,6212,4381710
922,4472,4170940,6212,4381710
922,4472,4171940,6212,4382710
922,4472,4171940,6212,4383710
922,4472,4172940,6212,4384710
923,4474,4173940,6212,4385710
924,4482,4174750,6212,4386520
924,4482,4175750,6212,4387520
924,4482,4176750,6212,4388520
924,4482,4177080,6212,4388850
924,4482,4177890,6212,4389660
924,4482,4178700,6212,4390470
924,4482,4179700,6212,4391470
924,4482,4179700,6212,4391470
924,4482,4180700,6212,4392470
924,4482,4180700,6212,4392940
924,4482,4181510,6212,4393750
924,4482,4181980,6212,4394220
924,4482,4182980,6212,4395220
925,4484,4183300,6212,4395540
925,4484,4184110,6212,4396350
926,4492,4184920,6212,4397160
926,4492,4185080,6212,4397320
927,4494,4186080,6212,4398320
927,4494,4186730,6212,4398970
927,4494,4186960,6212,4399200
927,4494,4187280,6212,4399520
927,4494,4188280,6212,4400520
927,4494,4188510,6212,4400750
927,4494,4189320,6212,4401560
927,4494,4190320,6212,4402560
927,4494,4191320,6212,4403560
927,4494,4191790,6212,4404030
927,4494,4192790,6212,4405030
927,4494,4193260,6212,4405500
927,4494,4194260,6212,4406500
927,4494,4194260,6212,4406500
928,4502,4195260,6212,4407500
929,4510,4203260,6212,4415500
929,4510,4204260,6212,4416500
929,4510,4204260,6212,4416500
929,4510,4204720,6212,4416960
929,4510,4205190,6212,4417430
929,4510,4206190,6212,4418430
929,4510,4206410,6212,4418650
929,4510,4207410,6212,4419650
929,4510,4207410,6212,4419650
929,4510,4208220,6212,4420460
929,4510,4208220,6212,4420460
929,4510,4209220,6212,4421460
929,4510,4210030,6212,4422270
930,4518,4211030,6212,4423270
930,4518,4212030,6212,4424270
930,4518,4213030,6212,4425270
930,4518,4213030,6212,4425270
931,4520,4214030,6212,4426270
931,4520,4214350,6212,4426590
931,4520,4214820,6212,4427060
931,4520,4215820,6212,4428060
931,4520,4216820,6212,4429060
931,4520,4217820,6212,4430060
932,4528,4218820,6212,4431060
932,4528,4219140,6212,4431380
932,4528,4219950,6212,4432190
932,4528,4220950,6212,4433190
932,4528,4221420,6212,4433660
933,4530,4222420,6212,4434660
933,4530,4223230,6212,4435470
933,4530,4223230,6212,4436280
933,4530,4223230,6212,4436280
933,4530,4223230,6212,4437280
933,4530,4223230,6212,4437280
933,4530,4224230,6212,4438280
933,4530,4225230,6212,4439280
933,4530,4226040,6212,4440090
933,4530,4226040,6212,4441090
933,4530,4226040,6212,4441090
933,4530,4226260,6212,4441310
933,4530,4227260,6212,4442310
933,4530,4227580,6212,4442630
933,4530,4228580,6212,4443630
933,4530,4229580,6212,4444630
934,4538,4230580,6212,4445630
934,4538,4230900,6212,4445950
934,4538,4231900,6212,4446950
934,4538,4232900,6212,4447950
935,4540,4233900,6212,4448950
935,4540,4234270,6212,4449320
935,4540,4234860,6212,4449910
935,4540,4235860,6212,4450910
935,4540,4236320,6212,4451370
935,4540,4236320,6212,4451370
935,4540,4237320,6212,4452370
935,4540,4238130,6212,4453180
935,4540,4239130,6212,4454180
936,4548,4240130,6212,4455180
936,4548,4240450,6212,4455500
936,4548,4240450,6212,4455500
936,4548,4241450,6212,4456500
936,4548,4242260,6212,4457310
936,4548,4242720,6212,4457770
936,4548,4243180,6212,4458230
936,4548,4243830,6212,4458880
936,4548,4244830,6212,4459880
936,4548,4245300,6212,4460350
936,4548,4246300,6212,4461350
936,4548,4246300,6212,4461350
936,4548,4246300,6212,4461350
937,4556,4247300,6212,4462350
937,4556,4247300,6212,4462350
937,4556,4248300,6212,4463350
937,4556,4249300,6212,4464350
937,4556,4249300,6212,4464350
937,4556,4249300,6212,4464350
937,4556,4250300,6212,4465350
937,4556,4251300,6212,4466350
937,4556,4252110,6212,4467160
937,4556,4252110,6212,4468160
937,4556,4253110,6212,4469160
937,4556,4253580,6212,4469630
938,4564,4254390,6212,4470440
938,4564,4255390,6212,4471440
938,4564,4256390,6212,4472440
939,4566,4257390,6212,4473440
939,4566,4257550,6212,4473600
939,4566,4258550,6212,4474600
939,4566,4259550,6212,4475600
939,4566,4260550,6212,4476600
939,4566,4260550,6212,4476600
939,4566,4261550,6212,4477600
939,4566,4261770,6212,4477820
939,4566,4262090,6212,4478140
939,4566,4262900,6212,4478950
939,4566,4263900,6212,4479950
939,4566,4263900,6212,4480760
940,4574,4264900,6212,4481760
940,4574,4264900,6212,4481760
940,4574,4265370,6212,4482230
940,4574,4265370,6212,4482230
941,4576,4266180,6212,4483040
941,4576,4266180,6212,4483040
941,4576,4267180,6212,4484040
941,4576,4267180,6212,4484040
941,4576,4267990,6212,4484850
941,4576,4268990,6212,4485850
941,4576,4269990,6212,4486850
941,4576,4270460,6212,4487320
941,4576,4270460,6212,4488320
941,4576,4271460,6212,4489320
941,4576,4271460,6212,4489320
941,4576,4272460,6212,4490320
941,4576,4272460,6212,4490320
941,4576,4273460,6212,4491320
941,4576,4274460,6212,4492320
942,4584,4275460,6212,4493320
942,4584,4276110,6212,4493970
942,4584,4276920,6212,4494780
943,4586,4277920,6212,4495780
943,4586,4277920,6212,4495780
943,4586,4278390,6212,4496250
943,4586,4279200,6212,4497060
943,4586,4280200,6212,4498060
943,4586,4280200,6212,4498060
943,4586,4280200,6212,4498060
943,4586,4281200,6212,4499060
943,4586,4282010,6212,4499870
943,4586,4283010,6212,4500870
943,4586,4284010,6212,4501870
943,4586,4284010,6212,4502870
944,4594,4285010,6212,4503870
944,4594,4285820,6212,4504680
945,4602,4293820,6212,4512680
945,4602,4294820,6212,4513680
945,4602,4295820,6212,4514680
945,4602,4296820,6212,4515680
945,4602,4297630,6212,4516490
945,4602,4298630,6212,4517490
945,4602,4299630,6212,4518490
946,4604,4300440,6212,4519300
946,4604,4300440,6212,4519300
946,4604,4300440,6212,4519300
947,4612,4300990,6212,4519850
947,4612,4300990,6212,4519850
947,4612,4301990,6212,4520850
947,4612,4302100,6212,4520960
947,4612,4303100,6212,4521960
947,4612,4304100,6212,4522960
947,4612,4305100,6212,4523960
947,4612,4305100,6212,4523960
947,4612,4305910,6212,4524770
947,4612,4305910,6212,4525360
947,4612,4306910,6212,4526360
947,4612,4307560,6212,4527010
947,4612,4308560,6212,4528010
947,4612,4308560,6212,4529010
947,4612,4309560,6212,4530010
947,4612,4309560,6212,4531010
948,4620,4310560,6212,4532010
948,4620,4311560,6212,4533010
948,4620,4311560,6212,4533820
948,4620,4312560,6212,4534820
948,4620,4313560,6212,4535820
948,4620,4314210,6212,4536470
948,4620,4314210,6212,4536470
948,4620,4315210,6212,4537470
949,4628,4315760,6212,4538020
950,4630,4316760,6212,4539020
950,4630,4317760,6212,4540020
950,4630,4317760,6212,4540670
950,4630,4318570,6212,4541480
950,4630,4319570,6212,4542480
950,4630,4319570,6212,4542480
950,4630,4320570,6212,4543480
950,4630,4321570,6212,4544480
950,4630,4322040,6212,4544950
950,4630,4322690,6212,4545600
950,4630,4323500,6212,4546410
951,4638,4324500,6212,4547410
951,4638,4324970,6212,4547880
951,4638,4324970,6212,4547880
952,4640,4325620,6212,4548530
952,4640,4326620,6212,4549530
952,4640,4326620,6212,4549530
952,4640,4327620,6212,4550530
952,4640,4328430,6212,4551340
952,4640,4329240,6212,4552150
952,4640,4329560,6212,4552470
952,4640,4329560,6212,4553470
952,4640,4330370,6212,4554280
952,4640,4331370,6212,4555280
952,4640,4331370,6212,4555280
952,4640,4332370,6212,4556280
953,4648,4333370,6212,4557280
953,4648,4334370,6212,4558280
953,4648,4334830,6212,4558740
953,4648,4335830,6212,4559740
953,4648,4336830,6212,4560740
953,4648,4337380,6212,4561290
953,4648,4338030,6212,4561940
953,4648,4338350,6212,4562260
953,4648,4339350,6212,4563260
953,4648,4339350,6212,4563260
953,4648,4339350,6212,4563260
953,4648,4340350,6212,4564260
954,4656,4341350,6212,4565260
954,4656,4342350,6212,4566260
954,4656,4343350,6212,4567260
954,4656,4343350,6212,4567260
954,4656,4343820,6212,4567730
954,4656,4344140,6212,4568050
955,4658,4344790,6212,4568700
955,4658,4345790,6212,4569700
955,4658,4346790,6212,4570700
955,4658,4347260,6212,4571170
956,4666,4355260,6212,4579170
956,4666,4355260,6212,4579170
956,4666,4356260,6212,4580170
956,4666,4357260,6212,4581170
956,4666,4357580,6212,4581490
957,4674,4358580,6212,4582490
957,4674,4359390,6212,4583300
957,4674,4359390,6212,4584300
957,4674,4359390,6212,4584300
957,4674,4359390,6212,4584300
957,4674,4359390,6212,4584300
957,4674,4360390,6212,4585300
957,4674,4360390,6212,4585300
957,4674,4361390,6212,4586300
957,4674,4362390,6212,4587300
957,4674,4362860,6212,4587770
957,4674,4362860,6212,4587770
957,4674,4362860,6212,4587770
957,4674,4363670,6212,4588580
957,4674,4363670,6212,4588580
957,4674,4363670,6212,4589580
957,4674,4364670,6212,4590580
957,4674,4365140,6212,4591050
957,4674,4365140,6212,4592050
958,4682,4366140,6212,4593050
958,4682,4367140,6212,4594050
958,4682,4367410,6212,4594320
958,4682,4368220,6212,4595130
958,4682,4368220,6212,4595130
958,4682,4369220,6212,4596130
958,4682,4370220,6212,4597130
958,4682,4371220,6212,4598130
958,4682,4372220,6212,4599130
958,4682,4373220,6212,4600130
959,4690,4373690,6212,4600600
959,4690,4374500,6212,4601410
959,4690,4374500,6212,4601410
959,4690,4374500,6212,4602220
959,4690,4374500,6212,4603220
959,4690,4374500,6212,4603220
959,4690,4375500,6212,4604220
959,4690,4376310,6212,4605030
959,4690,4377310,6212,4606030
959,4690,4378310,6212,4607030
959,4690,4379310,6212,4608030
959,4690,4380310,6212,4609030
959,4690,4380310,6212,4609840
959,4690,4381120,6212,4610650
959,4690,4381120,6212,4611460
959,4690,4382120,6212,4612460
959,4690,4382120,6212,4612460
959,4690,4382120,6212,4612460
959,4690,4382120,6212,4613460
959,4690,4382120,6212,4613460
960,4698,4383120,6212,4614460
960,4698,4383350,6212,4614690
960,4698,4384350,6212,4615690
960,4698,4384940,6212,4616280
960,4698,4385590,6212,4616930
960,4698,4386590,6212,4617930
960,4698,4387050,6212,4618390
960,4698,4387860,6212,4619200
960,4698,4388860,6212,4620200
960,4698,4389860,6212,4621200
961,4706,4390860,6212,4622200
961,4706,4391860,6212,4623200
961,4706,4391860,6212,4623430
961,4706,4392670,6212,4624240
961,4706,4392900,6212,4624470
961,4706,4393900,6212,4625470
961,4706,4393900,6212,4625470
961,4706,4393900,6212,4625470
961,4706,4394900,6212,4626470
961,4706,4394900,6212,4626470
961,4706,4395710,6212,4627280
961,4706,4396710,6212,4628280
961,4706,4397710,6212,4629280
961,4706,4398030,6212,4629600
961,4706,4399030,6212,4630600
961,4706,4400030,6212,4631600
962,4714,4401030,6212,4632600
963,4716,4402030,6212,4633600
963,4716,4403030,6212,4634600
963,4716,4404030,6212,4635600
963,4716,4404840,6212,4636410
963,4716,4405840,6212,4637410
963,4716,4406650,6212,4638220
963,4716,4406810,6212,4638380
963,4716,4407810,6212,4639380
963,4716,4408280,6212,4639850
963,4716,4409280,6212,4640850
964,4724,4410280,6212,4641850
964,4724,4411280,6212,4642850
964,4724,4412280,6212,4643850
964,4724,4412750,6212,4644320
964,4724,4413230,6212,4644800
964,4724,4414230,6212,4645800
964,4724,4415230,6212,4646800
964,4724,4416230,6212,4647800
964,4724,4416230,6212,4648120
964,4724,4417230,6212,4649120
964,4724,4417690,6212,4649580
964,4724,4417690,6212,4649580
964,4724,4417690,6212,4649580
965,4732,4418690,6212,4650580
965,4732,4419690,6212,4651580
966,4734,4420160,6212,4652050
966,4734,4421160,6212,4653050
966,4734,4421160,6212,4653860
966,4734,4421160,6212,4653860
966,4734,4422160,6212,4654860
966,4734,4422160,6212,4655860
966,4734,4423160,6212,4656860
966,4734,4423810,6212,4657510
966,4734,4424810,6212,4658510
966,4734,4424810,6212,4658510
966,4734,4425810,6212,4659510
966,4734,4426810,6212,4660510
967,4742,4427810,6212,4661510
967,4742,4428810,6212,4662510
967,4742,4429810,6212,4663510
967,4742,4429810,6212,4663510
967,4742,4429810,6212,4664510
967,4742,4430810,6212,4665510
968,4744,4431460,6212,4666160
968,4744,4431460,6212,4666160
968,4744,4431460,6212,4666810
968,4744,4432270,6212,4667620
968,4744,4433080,6212,4668430
968,4744,4434080,6212,4669430
968,4744,4434080,6212,4669430
968,4744,4434400,6212,4669750
968,4744,4435400,6212,4670750
969,4752,4436400,6212,4671750
969,4752,4436400,6212,4671750
969,4752,4437050,6212,4672400
969,4752,4438050,6212,4673400
969,4752,4438050,6212,4673400
969,4752,4438050,6212,4673400
969,4752,4439050,6212,4674400
969,4752,4439700,6212,4675050
969,4752,4440700,6212,4676050
969,4752,4441700,6212,4677050
969,4752,4442700,6212,4678050
969,4752,4443170,6212,4678520
969,4752,4443540,6212,4678890
969,4752,4443540,6212,4679890
970,4754,4444540,6212,4680890
970,4754,4445010,6212,4681360
970,4754,4445010,6212,4681360
970,4754,4445480,6212,4681830
971,4762,4446480,6212,4682830
971,4762,4447480,6212,4683830
971,4762,4448130,6212,4684480
971,4762,4448940,6212,4685290
971,4762,4448940,6212,4685290
971,4762,4448940,6212,4685290
971,4762,4449940,6212,4686290
971,4762,4450940,6212,4687290
971,4762,4451940,6212,4688290
971,4762,4451940,6212,4688290
971,4762,4451940,6212,4696290
971,4762,4452940,6212,4697290
971,4762,4453940,6212,4698290
971,4762,4453940,6212,4698290
971,4762,4453940,6212,4698290
971,4762,4453940,6212,4698290
971,4762,4453940,6212,4699290
972,4770,4454940,6212,4700290
972,4770,4454940,6212,4700290
972,4770,4454940,6212,4700760
972,4770,4455260,6212,4701080
972,4770,4456260,6212,4702080
972,4770,4456260,6212,4703080
972,4770,4457070,6212,4703890
972,4770,4457070,6212,4704360
973,4778,4465070,6212,4712360
973,4778,4465070,6212,4713360
973,4778,4465070,6212,4713360
973,4778,4466070,6212,4714360
973,4778,4466070,6212,4714830
973,4778,4467070,6212,4715830
973,4778,4467880,6212,4716640
973,4778,4468880,6212,4717640
973,4778,4469880,6212,4718640
974,4786,4470880,6212,4719640
974,4786,4471880,6212,4720640
974,4786,4471880,6212,4720640
974,4786,4472880,6212,4721640
974,4786,4473880,6212,4722640
975,4794,4474880,6212,4723640
975,4794,4475880,6212,4724640
975,4794,4475880,6212,4724640
975,4794,4476690,6212,4725450
975,4794,4477500,6212,4726260
975,4794,4478500,6212,4727260
976,4796,4479500,6212,4728260
976,4796,4479970,6212,4728730
976,4796,4480970,6212,4729730
976,4796,4480970,6212,4730200
976,4796,4481970,6212,4731200
976,4796,4482200,6212,4731430
976,4796,4483200,6212,4732430
976,4796,4483200,6212,4733080
976,4796,4484200,6212,4734080
976,4796,4485010,6212,4734890
976,4796,4486010,6212,4735890
977,4804,4486480,6212,4736360
977,4804,4487480,6212,4737360
977,4804,4488480,6212,4738360
977,4804,4488480,6212,4738680
977,4804,4489480,6212,4739680
977,4804,4489950,6212,4740150
977,4804,4490420,6212,4740620
977,4804,4491420,6212,4741620
977,4804,4492420,6212,4742620
977,4804,4493420,6212,4743620
977,4804,4494420,6212,4744620
978,4812,4495420,6212,4745620
978,4812,4495420,6212,4745620
978,4812,4496420,6212,4746620
978,4812,4497420,6212,4747620
978,4812,4497420,6212,4747620
978,4812,4498420,6212,4748620
978,4812,4498890,6212,4749090
978,4812,4499890,6212,4750090
978,4812,4500890,6212,4751090
978,4812,4501700,6212,4751900
978,4812,4502170,6212,4752370
979,4820,4503170,6212,4753370
979,4820,4503170,6212,4753370
980,4822,4503490,6212,4753690
980,4822,4503810,6212,4754010
980,4822,4504810,6212,4755010
980,4822,4505620,6212,4755820
980,4822,4506620,6212,4756820
980,4822,4506850,6212,4757050
980,4822,4507850,6212,4758050
980,4822,4508320,6212,4758520
980,4822,4509320,6212,4759520
981,4824,4510320,6212,4760520
981,4824,4510480,6212,4760680
981,4824,4511480,6212,4761680
982,4828,4512480,6212,4762680
982,4828,4513480,6212,4763680
982,4828,4514480,6212,4764680
982,4828,4515480,6212,4765680
983,4836,4516480,6212,4766680
983,4836,4517290,6212,4767490
983,4836,4517290,6212,4767810
983,4836,4517760,6212,4768280
983,4836,4518760,6212,4769280
983,4836,4519760,6212,4770280
983,4836,4520760,6212,4771280
983,4836,4521760,6212,4772280
983,4836,4521760,6212,4772280
983,4836,4521990,6212,4772510
983,4836,4522990,6212,4773510
984,4844,4523990,6212,4774510
984,4844,4524990,6212,4775510
984,4844,4525990,6212,4776510
984,4844,4526310,6212,4776830
984,4844,4526900,6212,4777420
984,4844,4527370,6212,4777890
984,4844,4528370,6212,4778890
984,4844,4529370,6212,4779890
985,4852,4529840,6212,4780360
985,4852,4530840,6212,4781360
985,4852,4531160,6212,4781680
985,4852,4531160,6212,4781680
985,4852,4532160,6212,4782680
985,4852,4533160,6212,4783680
985,4852,4534160,6212,4784680
985,4852,4535160,6212,4785680
985,4852,4535630,6212,4786150
985,4852,4536180,6212,4786700
985,4852,4537180,6212,4787700
985,4852,4537990,6212,4788510
985,4852,4538640,6212,4789160
985,4852,4539640,6212,4790160
985,4852,4539860,6212,4790380
985,4852,4539860,6212,4790380
985,4852,4539860,6212,4790380
985,4852,4539860,6212,4790380
985,4852,4540860,6212,4791380
985,4852,4540860,6212,4791380
985,4852,4540860,6212,4791380
986,4860,4541860,6212,4792380
986,4860,4542860,6212,4793380
986,4860,4546860,6212,4797380
986,4860,4547860,6212,4798380
986,4860,4548330,6212,4798850
987,4868,4549140,6212,4799660
987,4868,4550140,6212,4800660
987,4868,4551140,6212,4801660
988,4870,4552140,6212,4802660
988,4870,4553140,6212,4803660
988,4870,4553140,6212,4804660
988,4870,4553140,6212,4804660
988,4870,4553140,6212,4804660
988,4870,4554140,6212,4805660
988,4870,4555140,6212,4806660
988,4870,4555950,6212,4807470
988,4870,4555950,6212,4807470
988,4870,4556950,6212,4808470
988,4870,4557950,6212,4809470
989,4878,4558760,6212,4810280
989,4878,4558760,6212,4810280
989,4878,4559760,6212,4811280
989,4878,4560570,6212,4812090
989,4878,4560890,6212,4812410
989,4878,4561890,6212,4813410
989,4878,4562890,6212,4814410
990,4880,4563700,6212,4815220
990,4880,4564170,6212,4815690
990,4880,4565170,6212,4816690
990,4880,4565760,6212,4817280
990,4880,4566230,6212,4817750
991,4888,4567040,6212,4818560
991,4888,4568040,6212,4819560
991,4888,4568510,6212,4820030
991,4888,4569510,6212,4821030
991,4888,4570510,6212,4822030
991,4888,4570670,6212,4822190
991,4888,4571670,6212,4823190
991,4888,4572480,6212,4824000
991,4888,4573480,6212,4825000
991,4888,4573480,6212,4825000
991,4888,4574290,6212,4825810
991,4888,4574760,6212,4826280
991,4888,4575080,6212,4826600
992,4896,4575890,6212,4827410
992,4896,4576120,6212,4827640
992,4896,4577120,6212,4828640
992,4896,4578120,6212,4829640
992,4896,4578440,6212,4829960
992,4896,4579250,6212,4830770
992,4896,4580250,6212,4831770
992,4896,4581060,6212,4832580
992,4896,4582060,6212,4833580
992,4896,4582060,6212,4833580
992,4896,4582710,6212,4834230
992,4896,4582940,6212,4834460
993,4904,4583940,6212,4835460
993,4904,4584940,6212,4836460
993,4904,4584940,6212,4837460
993,4904,4584940,6212,4837460
993,4904,4585750,6212,4838270
993,4904,4586750,6212,4839270
993,4904,4586750,6212,4839270
993,4904,4587750,6212,4840270
993,4904,4588750,6212,4841270
994,4906,4589560,6212,4842080
994,4906,4589780,6212,4842300
994,4906,4590370,6212,4842890
994,4906,4591370,6212,4843890
995,4914,4592370,6212,4844890
995,4914,4593370,6212,4845890
995,4914,4594370,6212,4846890
995,4914,4594720,6212,4847240
995,4914,4595370,6212,4847890
995,4914,4596370,6212,4848890
995,4914,4597370,6212,4849890
995,4914,4597370,6212,4849890
995,4914,4598180,6212,4850700
995,4914,4598180,6212,4850700
995,4914,4598990,6212,4851510
995,4914,4599990,6212,4852510
996,4922,4600800,6212,4853320
996,4922,4601800,6212,4854320
996,4922,4601800,6212,4855320
996,4922,4602800,6212,4856320
996,4922,4603800,6212,4857320
996,4922,4604120,6212,4857640
996,4922,4605120,6212,4858640
996,4922,4606120,6212,4859640
997,4930,4607120,6212,4860640
997,4930,4608120,6212,4861640
997,4930,4608350,6212,4861870
997,4930,4608350,6212,4862870
997,4930,4609350,6212,4863870
997,4930,4609350,6212,4863870
997,4930,4609670,6212,4864190
997,4930,4610260,6212,4864780
997,4930,4610910,6212,4865430
997,4930,4611910,6212,4866430
997,4930,4612910,6212,4867430
997,4930,4612910,6212,4867430
997,4930,4613910,6212,4868430
997,4930,4614910,6212,4869430
997,4930,4615280,6212,4869800
997,4930,4615600,6212,4870120
998,4938,4616600,6212,4871120
998,4938,4617060,6212,4871580
998,4938,4618060,6212,4872580
998,4938,4619060,6212,4873580
998,4938,4620060,6212,4874580
998,4938,4620870,6212,4875390
998,4938,4621870,6212,4876390
998,4938,4622870,6212,4877390
998,4938,4623680,6212,4878200
999,4946,4624680,6212,4879200
999,4946,4625680,6212,4880200
999,4946,4626680,6212,4881200
999,4946,4627490,6212,4882010
999,4946,4628300,6212,4882820
999,4946,4629300,6212,4883820
999,4946,4629300,6212,4883820
999,4946,4629530,6212,4884050
999,4946,4630000,6212,4884520
999,4946,4631000,6212,4885520
999,4946,4631000,6212,4885520
1000,4954,4632000,6212,4886520
1000,4954,4633000,6212,4887520
1000,4954,4634000,6212,4888520
1000,4954,4635000,6212,4889520
1000,4954,4635550,6212,4890070
1000,4954,4635870,6212,4890390
1000,4954,4636680,6212,4891200
1000,4954,4636790,6212,4891310
1000,4954,4637440,6212,4891960
1000,4954,4638440,6212,4892960
1001,4962,4639440,6212,4893960
1002,4964,4640440,6212,4894960
1002,4964,4640440,6212,4895770
1002,4964,4640810,6212,4896140
1002,4964,4641280,6212,4896610
1002,4964,4641750,6212,4897080
1002,4964,4642750,6212,4898080
1002,4964,4643750,6212,4899080
1003,4972,4644750,6212,4900080
1003,4972,4644750,6212,4901080
1003,4972,4644750,6212,4901080
1003,4972,4645750,6212,4902080
1003,4972,4646560,6212,4902890
1003,4972,4647110,6212,4903440
1003,4972,4647110,6212,4903440
1003,4972,4648110,6212,4904440
1003,4972,4648110,6212,4904440
1003,4972,4649110,6212,4905440
1003,4972,4649920,6212,4906250
1003,4972,4650390,6212,4906720
1003,4972,4650860,6212,4907190
1003,4972,4651860,6212,4908190
1004,4974,4652860,6212,4909190
1004,4974,4653860,6212,4910190
1005,4982,4654860,6212,4911190
1005,4982,4655860,6212,4912190
1005,4982,4656670,6212,4913000
1005,4982,4657670,6212,4914000
1005,4982,4658140,6212,4914470
1005,4982,4659140,6212,4915470
1005,4982,4660140,6212,4916470
1005,4982,4661140,6212,4917470
