ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
347,830,685150,6212,685150
347,830,685960,6212,685960
347,830,685960,6212,685960
347,830,685960,6212,685960
348,832,686960,6212,686960
349,834,687610,6212,687610
349,834,688610,6212,688610
350,836,689610,6212,689610
350,836,690200,6212,690200
350,836,690200,6212,690200
350,836,690430,6212,690430
350,836,691430,6212,691430
351,838,691890,6212,691890
352,840,692890,6212,692890
353,848,692890,6212,692890
353,848,693890,6212,693890
353,848,694260,6212,694260
354,850,695260,6212,695260
354,850,696070,6212,696070
355,852,697070,6212,697070
356,854,698070,6212,698070
356,854,699070,6212,699070
356,854,699540,6212,699540
356,854,700540,6212,700540
357,862,701540,6212,701540
357,862,702540,6212,702540
357,862,703540,6212,703540
357,862,704540,6212,704540
357,862,705540,6212,705540
357,862,705540,6212,705540
358,864,706000,6212,706000
358,864,707000,6212,707000
358,864,707000,6212,707000
358,864,708000,6212,708000
358,864,709000,6212,709000
358,864,709000,6212,709000
358,864,709000,6212,709000
359,866,710000,6212,710000
359,866,710000,6212,710000
360,868,711000,6212,711000
361,876,711000,6212,711000
361,876,711160,6212,711160
362,878,712160,6212,712160
362,878,712970,6212,712970
362,878,713970,6212,713970
362,878,713970,6212,713970
362,878,714970,6212,714970
362,878,715970,6212,715970
363,880,716620,6212,716620
363,880,716990,6212,716990
363,880,717220,6212,717220
364,882,718220,6212,718220
364,882,719030,6212,719030
364,882,719250,6212,719250
365,884,719720,6212,719720
366,886,720270,6212,720270
366,886,721270,6212,721270
366,886,722270,6212,722270
367,888,723270,6212,723270
367,888,723590,6212,723590
367,888,723590,6212,723590
367,888,724590,6212,724590
367,888,725060,6212,725060
368,890,725870,6212,725870
369,892,726870,6212,726870
369,892,727340,6212,727340
369,892,728150,6212,728150
369,892,729150,6212,729150
370,894,729620,6212,729620
371,896,730620,6212,730620
371,896,730780,6212,730780
371,896,731590,6212,731590
372,898,732400,6212,732400
372,898,732400,6212,732400
372,898,733400,6212,733400
373,900,734400,6212,734400
374,902,735400,6212,735400
374,902,736400,6212,736400
375,906,737400,6212,737400
375,906,738400,6212,738400
376,908,739400,6212,739400
376,908,740400,6212,740400
376,908,741210,6212,741210
377,910,742210,6212,742210
377,910,743210,6212,743210
378,912,744210,6212,744210
378,912,745210,6212,745210
379,914,746210,6212,746210
379,914,747210,6212,747210
379,914,747670,6212,747670
380,916,748480,6212,748480
381,918,749480,6212,749480
381,918,749480,6212,749480
381,918,750070,6212,750070
381,918,751070,6212,751070
382,926,752070,6212,752070
382,926,753070,6212,753070
382,926,754070,6212,754070
383,928,754880,6212,754880
383,928,755880,6212,755880
383,928,756530,6212,756530
383,928,756530,6212,756530
383,928,757530,6212,757530
384,930,758340,6212,758340
384,930,758810,6212,758810
385,932,759360,6212,759360
385,932,760170,6212,760170
385,932,761170,6212,761170
386,934,762170,6212,762170
387,936,762980,6212,762980
387,936,763790,6212,763790
387,936,764790,6212,764790
387,936,765790,6212,765790
387,936,766260,6212,766260
387,936,766420,6212,766420
388,938,766890,6212,766890
388,938,766890,6212,766890
389,946,766890,6212,766890
389,946,767700,6212,767700
389,946,768700,6212,768700
390,948,769700,6212,769700
391,956,770700,6212,770700
391,956,771170,6212,771170
392,958,771640,6212,771640
392,958,772640,6212,772640
392,958,773640,6212,773640
392,958,774450,6212,774450
392,958,775450,6212,775450
392,958,776450,6212,776450
392,958,777450,6212,777450
393,960,778260,6212,778260
393,960,778850,6212,778850
394,962,779660,6212,779660
394,962,780660,6212,780660
394,962,781470,6212,781470
394,962,781470,6212,781470
395,964,782280,6212,782280
395,964,783280,6212,783280
395,964,784280,6212,784280
395,964,785090,6212,785090
396,966,785900,6212,785900
396,966,786710,6212,786710
397,968,787520,6212,787520
397,968,788170,6212,788170
397,968,789170,6212,789170
397,968,789170,6212,789170
398,970,790170,6212,790170
399,972,790820,6212,790820
399,972,791280,6212,791280
399,972,792280,6212,792280
400,974,793280,6212,793280
400,974,794280,6212,794280
401,976,795280,6212,795280
401,976,795280,6212,795280
402,984,803280,6212,803280
402,984,804280,6212,804280
403,986,805280,6212,805280
404,988,805750,6212,805750
404,988,806070,6212,806070
404,988,806390,6212,806390
404,988,807200,6212,807200
404,988,808200,6212,808200
405,990,809200,6212,809200
405,990,809200,6212,809200
405,990,810200,6212,810200
405,990,811010,6212,811010
406,992,812010,6212,812010
407,994,812820,6212,812820
407,994,813630,6212,813630
408,996,814440,6212,814440
408,996,815440,6212,815440
409,998,816440,6212,816440
409,998,817440,6212,817440
410,1000,818440,6212,818440
410,1000,819440,6212,819440
410,1000,819910,6212,819910
411,1002,820910,6212,820910
411,1002,821910,6212,821910
411,1002,822910,6212,822910
411,1002,823560,6212,823560
411,1002,824560,6212,824560
411,1002,825560,6212,825560
412,1004,826560,6212,826560
412,1004,826790,6212,826790
413,1006,827440,6212,827440
413,1006,828440,6212,828440
414,1008,829440,6212,829440
414,1008,830440,6212,830440
415,1010,831440,6212,831440
415,1010,832250,6212,832250
415,1010,833250,6212,833250
415,1010,833250,6212,833250
416,1012,834250,6212,834250
417,1014,834720,6212,834720
417,1014,835530,6212,835530
417,1014,835850,6212,835850
417,1014,835850,6212,835850
417,1014,835850,6212,835850
417,1014,836850,6212,836850
417,1014,837070,6212,837070
418,1016,838070,6212,838070
418,1016,838300,6212,838300
419,1018,839110,6212,839110
419,1018,839110,6212,839110
420,1026,840110,6212,840110
420,1026,841110,6212,841110
420,1026,841430,6212,841430
420,1026,842430,6212,842430
420,1026,843430,6212,843430
420,1026,844430,6212,844430
420,1026,845430,6212,845430
420,1026,846240,6212,846240
421,1028,847050,6212,847050
421,1028,847280,6212,847280
421,1028,848280,6212,848280
421,1028,849280,6212,849280
422,1030,850280,6212,850280
422,1030,851280,6212,851280
422,1030,852280,6212,852280
422,1030,853280,6212,853280
423,1032,854280,6212,854280
423,1032,854600,6212,854600
423,1032,855600,6212,855600
424,1034,856600,6212,856600
424,1034,856600,6212,856600
424,1034,857600,6212,857600
424,1034,858600,6212,858600
425,1036,860600,6212,860600
425,1036,860820,6212,860820
425,1036,860820,6212,860820
426,1038,861820,6212,861820
427,1040,862820,6212,862820
427,1040,863820,6212,863820
427,1040,863980,6212,863980
427,1040,863980,6212,863980
427,1040,864980,6212,864980
428,1042,865980,6212,865980
428,1042,866790,6212,866790
428,1042,867790,6212,867790
429,1044,868260,6212,868260
429,1044,868490,6212,868490
429,1044,869300,6212,869300
429,1044,869620,6212,869620
430,1046,870430,6212,870430
430,1046,870750,6212,870750
430,1046,871210,6212,871210
431,1048,872210,6212,872210
431,1048,873210,6212,873210
432,1050,873860,6212,873860
433,1052,874860,6212,874860
433,1052,875860,6212,875860
434,1054,876860,6212,876860
434,1054,877860,6212,877860
435,1056,878860,6212,878860
435,1056,879860,6212,879860
435,1056,880670,6212,880670
436,1058,881480,6212,881480
437,1060,882480,6212,882480
437,1060,883480,6212,883480
438,1062,884480,6212,884480
438,1062,885480,6212,885480
439,1064,886480,6212,886480
439,1064,887480,6212,887480
439,1064,888290,6212,888290
440,1066,889290,6212,889290
440,1066,890290,6212,890290
441,1068,891290,6212,891290
442,1070,892100,6212,892100
443,1074,893100,6212,893100
443,1074,894100,6212,894100
443,1074,894690,6212,894690
444,1076,895690,6212,895690
444,1076,896690,6212,896690
444,1076,897690,6212,897690
444,1076,897690,6212,897690
444,1076,898010,6212,898010
444,1076,898010,6212,898010
444,1076,898010,6212,898010
444,1076,899010,6212,899010
445,1084,899010,6212,899010
446,1086,899820,6212,899820
447,1088,900820,6212,900820
447,1088,900980,6212,900980
447,1088,901790,6212,901790
447,1088,902020,6212,902020
447,1088,902020,6212,902020
448,1090,902830,6212,902830
448,1090,903200,6212,903200
449,1092,903850,6212,903850
450,1094,904850,6212,904850
450,1094,905850,6212,905850
450,1094,906170,6212,906170
450,1094,906640,6212,906640
450,1094,906870,6212,906870
451,1102,914870,6212,914870
452,1104,915680,6212,915680
453,1106,916680,6212,916680
453,1106,917490,6212,917490
453,1106,918490,6212,918490
454,1108,919490,6212,919490
454,1108,920490,6212,920490
455,1110,921490,6212,921490
456,1112,922300,6212,922300
457,1116,923300,6212,923300
458,1118,924110,6212,924110
458,1118,925110,6212,925110
458,1118,925580,6212,925580
458,1118,926050,6212,926050
458,1118,927050,6212,927050
458,1118,927370,6212,927370
458,1118,927840,6212,927840
459,1120,928840,6212,928840
459,1120,929840,6212,929840
460,1122,930840,6212,930840
460,1122,931160,6212,931160
460,1122,931390,6212,931390
460,1122,932390,6212,932390
461,1124,933390,6212,933390
461,1124,934390,6212,934390
462,1126,935200,6212,935200
463,1128,936010,6212,936010
463,1128,937010,6212,937010
463,1128,937480,6212,937480
464,1130,938480,6212,938480
464,1130,938950,6212,938950
464,1130,939950,6212,939950
465,1132,940950,6212,940950
465,1132,941950,6212,941950
466,1134,942950,6212,942950
467,1136,943540,6212,943540
467,1136,944010,6212,944010
467,1136,944010,6212,944010
467,1136,944820,6212,944820
467,1136,944820,6212,944820
467,1136,944820,6212,944820
468,1140,948820,6212,948820
469,1142,949820,6212,949820
470,1144,951820,6212,951820
471,1146,952630,6212,952630
471,1146,953440,6212,953440
471,1146,954440,6212,954440
472,1148,954990,6212,954990
472,1148,955990,6212,955990
472,1148,956990,6212,956990
473,1150,957990,6212,957990
473,1150,958990,6212,958990
474,1152,959990,6212,959990
474,1152,960990,6212,960990
474,1152,961450,6212,961450
475,1154,962450,6212,962450
475,1154,962920,6212,962920
476,1156,963390,6212,963390
476,1156,964390,6212,964390
477,1158,965390,6212,965390
477,1158,966390,6212,966390
477,1158,967200,6212,967200
477,1158,967570,6212,967570
478,1160,968570,6212,968570
479,1168,968570,6212,968570
479,1168,969570,6212,969570
479,1168,970040,6212,970040
479,1168,971040,6212,971040
479,1168,971260,6212,971260
480,1170,972260,6212,972260
481,1174,973260,6212,973260
481,1174,973260,6212,973260
481,1174,974260,6212,974260
481,1174,975260,6212,975260
482,1176,976260,6212,976260
482,1176,977260,6212,977260
483,1178,978070,6212,978070
483,1178,979070,6212,979070
483,1178,980070,6212,980070
484,1182,981070,6212,981070
485,1184,982070,6212,982070
485,1184,983070,6212,983070
485,1184,984070,6212,984070
485,1184,984540,6212,984540
486,1186,985350,6212,985350
486,1186,985820,6212,985820
487,1188,986290,6212,986290
488,1190,987290,6212,987290
488,1190,987290,6212,987290
488,1190,987760,6212,987760
488,1190,988130,6212,988130
488,1190,989130,6212,989130
488,1190,989600,6212,989600
488,1190,990600,6212,990600
489,1192,991600,6212,991600
490,1194,991830,6212,991830
490,1194,992480,6212,992480
490,1194,992850,6212,992850
490,1194,993660,6212,993660
490,1194,994660,6212,994660
490,1194,995660,6212,995660
491,1196,996130,6212,996130
492,1198,997130,6212,997130
492,1198,997130,6212,997130
492,1198,998130,6212,998130
493,1200,999130,6212,999130
493,1200,999130,6212,999130
494,1208,999130,6212,999130
494,1208,999600,6212,999600
494,1208,1000600,6212,1000600
494,1208,1000920,6212,1000920
494,1208,1001150,6212,1001150
494,1208,1001310,6212,1001310
495,1210,1002310,6212,1002310
495,1210,1003310,6212,1003310
495,1210,1004310,6212,1004310
495,1210,1004310,6212,1004310
496,1212,1004780,6212,1004780
496,1212,1005590,6212,1005590
497,1214,1006180,6212,1006180
498,1216,1007180,6212,1007180
498,1216,1007830,6212,1007830
499,1218,1009830,6212,1009830
499,1218,1010830,6212,1010830
500,1220,1011830,6212,1011830
500,1220,1012830,6212,1012830
501,1222,1013830,6212,1013830
501,1222,1014830,6212,1014830
502,1224,1015830,6212,1015830
503,1226,1016830,6212,1016830
503,1226,1017150,6212,1017150
504,1230,1021150,6212,1021150
504,1230,1022150,6212,1022150
505,1232,1023150,6212,1023150
506,1234,1023800,6212,1023800
506,1234,1023800,6212,1023800
506,1234,1024800,6212,1024800
506,1234,1025800,6212,1025800
507,1236,1026610,6212,1026610
507,1236,1027420,6212,1027420
507,1236,1028420,6212,1028420
508,1244,1028420,6212,1028420
508,1244,1028890,6212,1028890
509,1246,1029890,6212,1029890
509,1246,1030120,6212,1030120
509,1246,1031120,6212,1031120
509,1246,1032120,6212,1032120
510,1248,1033120,6212,1033120
510,1248,1034120,6212,1034120
511,1250,1035120,6212,1035120
511,1250,1036120,6212,1036120
511,1250,1037120,6212,1037120
512,1252,1038120,6212,1038120
512,1252,1038120,6212,1038120
512,1252,1038120,6212,1038120
513,1254,1038930,6212,1038930
513,1254,1038930,6212,1038930
513,1254,1039740,6212,1039740
513,1254,1040740,6212,1040740
514,1256,1041740,6212,1041740
514,1256,1041740,6212,1041740
514,1256,1041900,6212,1041900
514,1256,1042220,6212,1042220
514,1256,1043220,6212,1043220
514,1256,1043220,6212,1043220
514,1256,1044220,6212,1044220
515,1258,1045220,6212,1045220
515,1258,1046220,6212,1046220
515,1258,1046540,6212,1046540
516,1260,1047540,6212,1047540
516,1260,1048540,6212,1048540
517,1262,1049350,6212,1049350
518,1264,1050350,6212,1050350
518,1264,1051160,6212,1051160
518,1264,1052160,6212,1052160
519,1272,1053160,6212,1053160
519,1272,1054160,6212,1054160
520,1274,1054810,6212,1054810
520,1274,1055810,6212,1055810
520,1274,1056620,6212,1056620
520,1274,1056620,6212,1056620
521,1276,1057270,6212,1057270
521,1276,1058270,6212,1058270
521,1276,1059270,6212,1059270
521,1276,1060270,6212,1060270
521,1276,1061270,6212,1061270
522,1278,1062080,6212,1062080
522,1278,1062550,6212,1062550
522,1278,1063550,6212,1063550
523,1280,1064550,6212,1064550
523,1280,1065360,6212,1065360
523,1280,1065360,6212,1065360
523,1280,1066360,6212,1066360
524,1282,1067170,6212,1067170
524,1282,1067720,6212,1067720
524,1282,1068040,6212,1068040
525,1284,1069040,6212,1069040
526,1292,1069040,6212,1069040
526,1292,1070040,6212,1070040
526,1292,1071040,6212,1071040
527,1294,1072040,6212,1072040
527,1294,1073040,6212,1073040
527,1294,1073510,6212,1073510
528,1296,1074510,6212,1074510
528,1296,1075510,6212,1075510
528,1296,1076320,6212,1076320
529,1304,1077320,6212,1077320
529,1304,1078320,6212,1078320
530,1306,1079130,6212,1079130
530,1306,1080130,6212,1080130
530,1306,1080130,6212,1080130
530,1306,1081130,6212,1081130
530,1306,1082130,6212,1082130
530,1306,1083130,6212,1083130
530,1306,1084130,6212,1084130
530,1306,1084600,6212,1084600
530,1306,1085600,6212,1085600
531,1308,1086250,6212,1086250
531,1308,1087250,6212,1087250
531,1308,1088250,6212,1088250
531,1308,1088570,6212,1088570
531,1308,1089380,6212,1089380
531,1308,1090380,6212,1090380
531,1308,1090380,6212,1090380
531,1308,1091380,6212,1091380
531,1308,1091380,6212,1091380
532,1310,1092380,6212,1092380
533,1312,1093190,6212,1093190
533,1312,1094190,6212,1094190
533,1312,1094190,6212,1094190
534,1314,1095190,6212,1095190
534,1314,1095660,6212,1095660
534,1314,1096470,6212,1096470
534,1314,1096470,6212,1096470
534,1314,1097470,6212,1097470
535,1316,1098470,6212,1098470
536,1318,1099280,6212,1099280
536,1318,1100090,6212,1100090
537,1320,1100740,6212,1100740
537,1320,1101550,6212,1101550
538,1322,1102360,6212,1102360
538,1322,1102360,6212,1102360
538,1322,1102360,6212,1102360
538,1322,1103360,6212,1103360
538,1322,1103360,6212,1103360
538,1322,1103680,6212,1103680
539,1324,1104680,6212,1104680
540,1326,1105680,6212,1105680
541,1328,1106680,6212,1106680
541,1328,1107490,6212,1107490
541,1328,1108490,6212,1108490
542,1330,1109080,6212,1109080
542,1330,1109080,6212,1109080
542,1330,1109080,6212,1109080
542,1330,1110080,6212,1110080
543,1332,1111080,6212,1111080
543,1332,1111080,6212,1111080
543,1332,1112080,6212,1112080
544,1334,1113080,6212,1113080
544,1334,1113450,6212,1113450
544,1334,1113680,6212,1113680
544,1334,1114680,6212,1114680
545,1336,1115680,6212,1115680
545,1336,1116490,6212,1116490
546,1338,1117140,6212,1117140
546,1338,1117140,6212,1117140
546,1338,1117950,6212,1117950
547,1340,1118760,6212,1118760
547,1340,1119760,6212,1119760
547,1340,1120130,6212,1120130
547,1340,1120130,6212,1120130
548,1342,1121130,6212,1121130
549,1344,1121600,6212,1121600
549,1344,1122600,6212,1122600
549,1344,1122600,6212,1122600
550,1346,1123600,6212,1123600
550,1346,1124600,6212,1124600
551,1348,1125600,6212,1125600
551,1348,1125920,6212,1125920
552,1352,1126920,6212,1126920
552,1352,1127920,6212,1127920
552,1352,1128920,6212,1128920
552,1352,1129730,6212,1129730
552,1352,1129950,6212,1129950
552,1352,1130270,6212,1130270
553,1354,1131080,6212,1131080
553,1354,1131550,6212,1131550
554,1356,1132550,6212,1132550
554,1356,1133550,6212,1133550
554,1356,1134020,6212,1134020
555,1358,1135020,6212,1135020
556,1360,1135490,6212,1135490
556,1360,1136490,6212,1136490
556,1360,1137490,6212,1137490
556,1360,1138300,6212,1138300
556,1360,1138770,6212,1138770
557,1362,1139580,6212,1139580
557,1362,1139900,6212,1139900
558,1364,1140710,6212,1140710
559,1366,1141710,6212,1141710
559,1366,1142520,6212,1142520
559,1366,1143520,6212,1143520
560,1368,1144520,6212,1144520
560,1368,1144740,6212,1144740
560,1368,1145740,6212,1145740
561,1370,1146550,6212,1146550
561,1370,1146920,6212,1146920
561,1370,1147030,6212,1147030
561,1370,1147030,6212,1147030
562,1372,1148030,6212,1148030
562,1372,1149030,6212,1149030
563,1374,1150030,6212,1150030
563,1374,1151030,6212,1151030
564,1376,1152030,6212,1152030
564,1376,1153030,6212,1153030
565,1378,1154030,6212,1154030
565,1378,1155030,6212,1155030
566,1380,1156030,6212,1156030
567,1384,1157030,6212,1157030
567,1384,1158030,6212,1158030
567,1384,1158500,6212,1158500
568,1386,1158820,6212,1158820
568,1386,1159630,6212,1159630
568,1386,1159630,6212,1159630
569,1388,1160280,6212,1160280
569,1388,1160280,6212,1160280
569,1388,1161280,6212,1161280
569,1388,1161280,6212,1161280
570,1390,1162280,6212,1162280
570,1390,1163280,6212,1163280
570,1390,1163600,6212,1163600
570,1390,1164250,6212,1164250
570,1390,1164840,6212,1164840
571,1392,1165650,6212,1165650
571,1392,1166120,6212,1166120
572,1394,1166930,6212,1166930
572,1394,1167250,6212,1167250
573,1396,1168250,6212,1168250
573,1396,1169250,6212,1169250
573,1396,1169620,6212,1169620
573,1396,1170090,6212,1170090
574,1398,1170900,6212,1170900
574,1398,1171120,6212,1171120
574,1398,1172120,6212,1172120
575,1400,1173120,6212,1173120
575,1400,1174120,6212,1174120
576,1402,1175120,6212,1175120
576,1402,1175120,6212,1175120
576,1402,1176120,6212,1176120
576,1402,1176930,6212,1176930
577,1404,1177930,6212,1177930
577,1404,1178250,6212,1178250
577,1404,1178720,6212,1178720
577,1404,1179720,6212,1179720
578,1408,1180720,6212,1180720
578,1408,1180720,6212,1180720
578,1408,1180720,6212,1180720
579,1410,1181370,6212,1181370
579,1410,1182370,6212,1182370
579,1410,1182920,6212,1182920
580,1412,1183730,6212,1183730
581,1414,1184730,6212,1184730
581,1414,1185730,6212,1185730
581,1414,1185730,6212,1185730
581,1414,1186380,6212,1186380
581,1414,1187380,6212,1187380
581,1414,1188380,6212,1188380
582,1416,1189380,6212,1189380
582,1416,1189700,6212,1189700
583,1418,1190170,6212,1190170
583,1418,1191170,6212,1191170
584,1420,1192170,6212,1192170
585,1428,1193170,6212,1193170
585,1428,1194170,6212,1194170
585,1428,1194170,6212,1194170
585,1428,1194170,6212,1194170
585,1428,1195170,6212,1195170
585,1428,1195980,6212,1195980
586,1430,1196790,6212,1196790
586,1430,1197790,6212,1197790
586,1430,1197790,6212,1197790
586,1430,1197790,6212,1197790
586,1430,1198790,6212,1198790
586,1430,1199110,6212,1199110
586,1430,1199430,6212,1199430
587,1432,1200430,6212,1200430
587,1432,1201240,6212,1201240
588,1434,1202240,6212,1202240
588,1434,1203240,6212,1203240
588,1434,1203710,6212,1203710
589,1436,1204520,6212,1204520
589,1436,1204990,6212,1204990
590,1438,1205990,6212,1205990
590,1438,1206150,6212,1206150
590,1438,1206150,6212,1206150
591,1440,1206740,6212,1206740
591,1440,1207740,6212,1207740
591,1440,1208210,6212,1208210
591,1440,1208530,6212,1208530
591,1440,1209530,6212,1209530
591,1440,1210530,6212,1210530
592,1442,1211530,6212,1211530
592,1442,1212530,6212,1212530
592,1442,1213340,6212,1213340
593,1444,1214340,6212,1214340
594,1446,1214810,6212,1214810
594,1446,1215360,6212,1215360
595,1448,1216360,6212,1216360
595,1448,1216360,6212,1216360
595,1448,1217360,6212,1217360
595,1448,1217360,6212,1217360
595,1448,1218360,6212,1218360
596,1450,1219360,6212,1219360
597,1452,1220360,6212,1220360
597,1452,1220830,6212,1220830
597,1452,1220830,6212,1220830
597,1452,1221050,6212,1221050
598,1454,1221700,6212,1221700
598,1454,1221700,6212,1221700
598,1454,1222510,6212,1222510
598,1454,1223510,6212,1223510
599,1456,1224320,6212,1224320
600,1458,1225320,6212,1225320
600,1458,1225970,6212,1225970
601,1462,1226970,6212,1226970
602,1464,1227520,6212,1227520
