ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502146.44,97.96
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507301.22,98.97,80.18,502052.36,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507143.26,98.97,80.18,501900.97,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507033.51,98.97,80.18,501795.11,97.94
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507036.4,98.97,80.18,501981.73,97.98
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
507047.07,98.97,80.18,502086.63,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506678.12,98.97,80.18,501720.64,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501567.17,98.0
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506520.16,98.97,80.18,501519.6,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501367.17,97.99
506362.2,98.97,80.18,501420.86,98.0
506362.2,98.97,80.18,501420.86,98.0
506204.23,98.97,80.18,501295.42,98.01
506204.23,98.97,80.18,501295.42,98.01
506204.23,98.97,80.18,501295.42,98.01
506204.23,98.97,80.18,501295.42,98.01
506204.23,98.97,80.18,501295.42,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501297.65,98.01
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501252.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501244.5,98.0
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501292.09,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501276.49,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501342.85,98.02
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501297.53,98.01
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501346.07,98.02
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501311.75,98.01
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506212.64,98.97,80.18,501351.77,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506216.71,98.97,80.18,501354.62,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506222.82,98.97,80.18,501376.42,98.02
506064.86,98.97,80.18,501223.5,98.03
506064.86,98.97,80.18,501223.5,98.03
506064.86,98.97,80.18,501223.5,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505906.89,98.97,80.18,501072.1,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505748.93,98.97,80.18,500920.71,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505590.96,98.97,80.18,500770.35,98.03
505593.91,98.97,80.18,500958.46,98.07
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500951.69,98.06
505593.91,98.97,80.18,500906.54,98.06
505593.91,98.97,80.18,500906.54,98.06
505593.91,98.97,80.18,500906.54,98.06
505593.91,98.97,80.18,500906.54,98.06
505593.91,98.97,80.18,500906.54,98.06
505593.91,98.97,80.18,500952.54,98.06
505593.91,98.97,80.18,500952.54,98.06
505593.91,98.97,80.18,500952.54,98.06
505593.91,98.97,80.18,500952.54,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500920.61,98.06
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505593.91,98.97,80.18,500956.66,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500969.27,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
