ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1080,5148,4672080,6212,4672080
1080,5148,4673080,6212,4673080
1080,5148,4673890,6212,4673890
1080,5148,4673890,6212,4673890
1080,5148,4674890,6212,4674890
1080,5148,4675700,6212,4675700
1081,5156,4676510,6212,4676510
1081,5156,4676510,6212,4676510
1081,5156,4677160,6212,4677160
1081,5156,4677160,6212,4677160
1081,5156,4677480,6212,4677480
1081,5156,4678130,6212,4678130
1081,5156,4678720,6212,4678720
1081,5156,4679720,6212,4679720
1081,5156,4680200,6212,4680200
1081,5156,4680660,6212,4680660
1081,5156,4681470,6212,4681470
1081,5156,4682280,6212,4682280
1081,5156,4682280,6212,4682280
1082,5164,4683280,6212,4683280
1082,5164,4683740,6212,4683740
1082,5164,4684550,6212,4684550
1082,5164,4684550,6212,4684550
1082,5164,4685550,6212,4685550
1082,5164,4685550,6212,4685550
1082,5164,4686360,6212,4686360
1082,5164,4687360,6212,4687360
1082,5164,4688360,6212,4688360
1082,5164,4689170,6212,4689170
1083,5172,4689820,6212,4689820
1083,5172,4690820,6212,4690820
1083,5172,4691820,6212,4691820
1083,5172,4692630,6212,4692630
1083,5172,4693630,6212,4693630
1083,5172,4694220,6212,4694220
1083,5172,4695220,6212,4695220
1083,5172,4695870,6212,4695870
1083,5172,4696340,6212,4696340
1083,5172,4696340,6212,4696340
1084,5180,4696810,6212,4696810
1084,5180,4697810,6212,4697810
1084,5180,4698810,6212,4698810
1084,5180,4698860,6212,4698860
1085,5188,4706860,6212,4706860
1085,5188,4707510,6212,4707510
1085,5188,4708510,6212,4708510
1085,5188,4708980,6212,4708980
1085,5188,4709630,6212,4709630
1085,5188,4710280,6212,4710280
1085,5188,4710510,6212,4710510
1086,5196,4710980,6212,4710980
1086,5196,4711790,6212,4711790
1086,5196,4712260,6212,4712260
1086,5196,4713260,6212,4713260
1086,5196,4713610,6212,4713610
1086,5196,4714420,6212,4714420
1086,5196,4715420,6212,4715420
1086,5196,4716420,6212,4716420
1086,5196,4717070,6212,4717070
1086,5196,4717880,6212,4717880
1086,5196,4718880,6212,4718880
1087,5204,4719880,6212,4719880
1087,5204,4720880,6212,4720880
1087,5204,4721880,6212,4721880
1087,5204,4721880,6212,4721880
1087,5204,4722690,6212,4722690
1087,5204,4723340,6212,4723340
1087,5204,4724150,6212,4724150
1087,5204,4724620,6212,4724620
1087,5204,4724620,6212,4724620
1087,5204,4725620,6212,4725620
1088,5212,4726620,6212,4726620
1088,5212,4726620,6212,4726620
1088,5212,4727620,6212,4727620
1088,5212,4727620,6212,4727620
1089,5220,4735620,6212,4735620
1089,5220,4736620,6212,4736620
1089,5220,4737620,6212,4737620
1089,5220,4738620,6212,4738620
1089,5220,4738940,6212,4738940
1089,5220,4739940,6212,4739940
1089,5220,4740410,6212,4740410
1089,5220,4741220,6212,4741220
1089,5220,4741220,6212,4741220
1089,5220,4742030,6212,4742030
1090,5228,4742500,6212,4742500
1090,5228,4743500,6212,4743500
1090,5228,4743500,6212,4743500
1090,5228,4743660,6212,4743660
1090,5228,4744660,6212,4744660
1090,5228,4745130,6212,4745130
1090,5228,4745780,6212,4745780
1090,5228,4746590,6212,4746590
1090,5228,4747400,6212,4747400
1090,5228,4747400,6212,4747400
1090,5228,4748400,6212,4748400
1090,5228,4748950,6212,4748950
1091,5236,4749950,6212,4749950
1091,5236,4750950,6212,4750950
1091,5236,4751950,6212,4751950
1091,5236,4752420,6212,4752420
1091,5236,4753420,6212,4753420
1091,5236,4753420,6212,4753420
1091,5236,4754420,6212,4754420
1091,5236,4755230,6212,4755230
1091,5236,4755700,6212,4755700
1091,5236,4755700,6212,4755700
1091,5236,4756510,6212,4756510
1092,5244,4757160,6212,4757160
1092,5244,4757530,6212,4757530
1092,5244,4758530,6212,4758530
1092,5244,4759530,6212,4759530
1092,5244,4760530,6212,4760530
1092,5244,4761530,6212,4761530
1092,5244,4761530,6212,4761530
1092,5244,4762530,6212,4762530
1092,5244,4763340,6212,4763340
1092,5244,4763500,6212,4763500
1092,5244,4764150,6212,4764150
1093,5252,4765150,6212,4765150
1093,5252,4766150,6212,4766150
1093,5252,4766470,6212,4766470
1093,5252,4767470,6212,4767470
1093,5252,4767470,6212,4767470
1093,5252,4767940,6212,4767940
1093,5252,4767940,6212,4767940
1093,5252,4767940,6212,4767940
1093,5252,4768410,6212,4768410
1093,5252,4769220,6212,4769220
1093,5252,4769690,6212,4769690
1093,5252,4770690,6212,4770690
1093,5252,4770920,6212,4770920
1093,5252,4771730,6212,4771730
1094,5260,4772730,6212,4772730
1094,5260,4773050,6212,4773050
1094,5260,4774050,6212,4774050
1094,5260,4774860,6212,4774860
1094,5260,4775670,6212,4775670
1094,5260,4776670,6212,4776670
1094,5260,4777140,6212,4777140
1094,5260,4778140,6212,4778140
1094,5260,4778140,6212,4778140
1094,5260,4779140,6212,4779140
1095,5268,4779950,6212,4779950
1095,5268,4780760,6212,4780760
1095,5268,4781760,6212,4781760
1095,5268,4782760,6212,4782760
1095,5268,4783760,6212,4783760
1096,5276,4791760,6212,4791760
1096,5276,4792760,6212,4792760
1096,5276,4793760,6212,4793760
1096,5276,4794760,6212,4794760
1097,5284,4795760,6212,4795760
1097,5284,4795760,6212,4795760
1097,5284,4796350,6212,4796350
1097,5284,4797160,6212,4797160
1097,5284,4798160,6212,4798160
1097,5284,4799160,6212,4799160
1097,5284,4800160,6212,4800160
1097,5284,4800160,6212,4800160
1097,5284,4800970,6212,4800970
1097,5284,4801970,6212,4801970
1097,5284,4802440,6212,4802440
1098,5292,4803440,6212,4803440
1098,5292,4804250,6212,4804250
1098,5292,4805250,6212,4805250
1098,5292,4806250,6212,4806250
1098,5292,4806720,6212,4806720
1098,5292,4807180,6212,4807180
1098,5292,4808180,6212,4808180
1098,5292,4808650,6212,4808650
1098,5292,4808970,6212,4808970
1098,5292,4809440,6212,4809440
1098,5292,4809440,6212,4809440
1099,5300,4809910,6212,4809910
1099,5300,4810380,6212,4810380
1099,5300,4811380,6212,4811380
1099,5300,4812380,6212,4812380
1099,5300,4813190,6212,4813190
1099,5300,4814000,6212,4814000
1099,5300,4814810,6212,4814810
1099,5300,4814810,6212,4814810
1099,5300,4815810,6212,4815810
1099,5300,4816030,6212,4816030
1099,5300,4816350,6212,4816350
1099,5300,4817350,6212,4817350
1100,5308,4818350,6212,4818350
1100,5308,4819000,6212,4819000
1100,5308,4819590,6212,4819590
1100,5308,4819910,6212,4819910
1100,5308,4820910,6212,4820910
1100,5308,4821910,6212,4821910
1100,5308,4821910,6212,4821910
1100,5308,4822910,6212,4822910
1100,5308,4823910,6212,4823910
1100,5308,4824910,6212,4824910
1101,5316,4825910,6212,4825910
1101,5316,4826910,6212,4826910
1101,5316,4826910,6212,4826910
1101,5316,4826910,6212,4826910
1101,5316,4827380,6212,4827380
1101,5316,4828380,6212,4828380
1101,5316,4828850,6212,4828850
1101,5316,4828850,6212,4828850
1101,5316,4829850,6212,4829850
1101,5316,4830330,6212,4830330
1101,5316,4830330,6212,4830330
1101,5316,4831330,6212,4831330
1101,5316,4831650,6212,4831650
1101,5316,4832650,6212,4832650
1101,5316,4832970,6212,4832970
1102,5324,4833970,6212,4833970
1102,5324,4834970,6212,4834970
1102,5324,4835780,6212,4835780
1102,5324,4835780,6212,4835780
1102,5324,4836590,6212,4836590
1102,5324,4836820,6212,4836820
1102,5324,4836820,6212,4836820
1102,5324,4837820,6212,4837820
1102,5324,4838820,6212,4838820
1102,5324,4839820,6212,4839820
1103,5332,4840630,6212,4840630
1103,5332,4841100,6212,4841100
1103,5332,4842100,6212,4842100
1103,5332,4842450,6212,4842450
1103,5332,4843450,6212,4843450
1103,5332,4843920,6212,4843920
1103,5332,4844920,6212,4844920
1103,5332,4845730,6212,4845730
1103,5332,4846380,6212,4846380
1103,5332,4847380,6212,4847380
1103,5332,4847430,6212,4847430
1103,5332,4847750,6212,4847750
1104,5340,4848750,6212,4848750
1104,5340,4849750,6212,4849750
1104,5340,4850300,6212,4850300
1104,5340,4850770,6212,4850770
1104,5340,4851240,6212,4851240
1104,5340,4852240,6212,4852240
1104,5340,4853240,6212,4853240
1104,5340,4854240,6212,4854240
1104,5340,4854710,6212,4854710
1105,5348,4855710,6212,4855710
1105,5348,4856710,6212,4856710
1105,5348,4856710,6212,4856710
1105,5348,4857710,6212,4857710
1105,5348,4858360,6212,4858360
1105,5348,4859170,6212,4859170
1105,5348,4859170,6212,4859170
1105,5348,4859440,6212,4859440
1105,5348,4859760,6212,4859760
1105,5348,4860760,6212,4860760
1105,5348,4861230,6212,4861230
1105,5348,4862230,6212,4862230
1105,5348,4862700,6212,4862700
1106,5356,4863700,6212,4863700
1106,5356,4864170,6212,4864170
1106,5356,4865170,6212,4865170
1106,5356,4866170,6212,4866170
1106,5356,4866630,6212,4866630
1106,5356,4866630,6212,4866630
1106,5356,4867630,6212,4867630
1106,5356,4867630,6212,4867630
1106,5356,4868440,6212,4868440
1106,5356,4869440,6212,4869440
1106,5356,4869910,6212,4869910
1106,5356,4870230,6212,4870230
1107,5364,4871040,6212,4871040
1107,5364,4871410,6212,4871410
1107,5364,4871410,6212,4871410
1107,5364,4872410,6212,4872410
1107,5364,4872410,6212,4872410
1107,5364,4872880,6212,4872880
1107,5364,4873690,6212,4873690
1107,5364,4874690,6212,4874690
1107,5364,4875690,6212,4875690
1107,5364,4875690,6212,4875690
1107,5364,4876690,6212,4876690
1107,5364,4877690,6212,4877690
1108,5372,4878500,6212,4878500
1108,5372,4879500,6212,4879500
1108,5372,4879960,6212,4879960
1108,5372,4880770,6212,4880770
1108,5372,4881770,6212,4881770
1108,5372,4882090,6212,4882090
1108,5372,4882560,6212,4882560
1108,5372,4883210,6212,4883210
1108,5372,4883680,6212,4883680
1108,5372,4884160,6212,4884160
1108,5372,4884630,6212,4884630
1108,5372,4884630,6212,4884630
1108,5372,4884630,6212,4884630
1108,5372,4885630,6212,4885630
1109,5380,4886630,6212,4886630
1109,5380,4887630,6212,4887630
1109,5380,4887950,6212,4887950
1109,5380,4888420,6212,4888420
1109,5380,4889230,6212,4889230
1109,5380,4890230,6212,4890230
1109,5380,4890700,6212,4890700
1109,5380,4891510,6212,4891510
1109,5380,4891830,6212,4891830
1109,5380,4892830,6212,4892830
1110,5388,4893830,6212,4893830
1110,5388,4894480,6212,4894480
1110,5388,4894640,6212,4894640
1110,5388,4894640,6212,4894640
1110,5388,4895190,6212,4895190
1110,5388,4896190,6212,4896190
1110,5388,4896840,6212,4896840
1110,5388,4897210,6212,4897210
1110,5388,4898210,6212,4898210
1110,5388,4899210,6212,4899210
1110,5388,4900210,6212,4900210
1110,5388,4900530,6212,4900530
1111,5396,4901530,6212,4901530
1111,5396,4902530,6212,4902530
1111,5396,4903530,6212,4903530
1111,5396,4903900,6212,4903900
1111,5396,4904220,6212,4904220
1111,5396,4905030,6212,4905030
1111,5396,4906030,6212,4906030
1111,5396,4906500,6212,4906500
1111,5396,4907500,6212,4907500
1111,5396,4907500,6212,4907500
1112,5404,4907970,6212,4907970
1112,5404,4908290,6212,4908290
1112,5404,4909290,6212,4909290
1112,5404,4910290,6212,4910290
1112,5404,4911290,6212,4911290
1112,5404,4911290,6212,4911290
1112,5404,4911610,6212,4911610
1112,5404,4912610,6212,4912610
1112,5404,4913420,6212,4913420
1112,5404,4914420,6212,4914420
1113,5412,4915230,6212,4915230
1113,5412,4915690,6212,4915690
1113,5412,4916240,6212,4916240
1113,5412,4917050,6212,4917050
1113,5412,4918050,6212,4918050
1113,5412,4918370,6212,4918370
1113,5412,4919370,6212,4919370
1113,5412,4920370,6212,4920370
1113,5412,4921370,6212,4921370
1113,5412,4922370,6212,4922370
1113,5412,4922370,6212,4922370
1114,5420,4923370,6212,4923370
1114,5420,4924370,6212,4924370
1114,5420,4924840,6212,4924840
1114,5420,4925840,6212,4925840
1114,5420,4926840,6212,4926840
1114,5420,4926840,6212,4926840
1114,5420,4927840,6212,4927840
1114,5420,4928840,6212,4928840
1114,5420,4929160,6212,4929160
1114,5420,4929210,6212,4929210
1114,5420,4930210,6212,4930210
1114,5420,4930210,6212,4930210
1115,5428,4931020,6212,4931020
1115,5428,4932020,6212,4932020
1115,5428,4932830,6212,4932830
1115,5428,4933300,6212,4933300
1115,5428,4933300,6212,4933300
1115,5428,4934300,6212,4934300
1115,5428,4934520,6212,4934520
1115,5428,4935330,6212,4935330
1115,5428,4936330,6212,4936330
1115,5428,4937140,6212,4937140
1116,5436,4937730,6212,4937730
1116,5436,4937730,6212,4937730
1116,5436,4938200,6212,4938200
1116,5436,4939200,6212,4939200
1116,5436,4939670,6212,4939670
1116,5436,4939900,6212,4939900
1116,5436,4940370,6212,4940370
1116,5436,4941180,6212,4941180
1116,5436,4941650,6212,4941650
1116,5436,4942300,6212,4942300
1116,5436,4943300,6212,4943300
1116,5436,4944300,6212,4944300
1117,5444,4945110,6212,4945110
1117,5444,4946110,6212,4946110
1117,5444,4946920,6212,4946920
1117,5444,4946920,6212,4946920
1117,5444,4947920,6212,4947920
1117,5444,4948920,6212,4948920
1117,5444,4949920,6212,4949920
1117,5444,4950730,6212,4950730
1117,5444,4951730,6212,4951730
1117,5444,4952050,6212,4952050
1118,5452,4953050,6212,4953050
1118,5452,4953700,6212,4953700
1118,5452,4954510,6212,4954510
1118,5452,4955510,6212,4955510
1118,5452,4955510,6212,4955510
1118,5452,4956320,6212,4956320
1118,5452,4957130,6212,4957130
1118,5452,4957600,6212,4957600
1118,5452,4958410,6212,4958410
1118,5452,4958850,6212,4958850
1118,5452,4959010,6212,4959010
1119,5460,4959820,6212,4959820
1119,5460,4960820,6212,4960820
1119,5460,4960820,6212,4960820
1119,5460,4961820,6212,4961820
1119,5460,4962820,6212,4962820
1120,5468,4970820,6212,4970820
1120,5468,4971140,6212,4971140
1120,5468,4971950,6212,4971950
1120,5468,4972760,6212,4972760
1120,5468,4973230,6212,4973230
1120,5468,4974230,6212,4974230
1120,5468,4974700,6212,4974700
1121,5476,4975510,6212,4975510
1121,5476,4976320,6212,4976320
1121,5476,4976790,6212,4976790
1121,5476,4977110,6212,4977110
1121,5476,4977580,6212,4977580
1121,5476,4978580,6212,4978580
1121,5476,4979050,6212,4979050
1121,5476,4979280,6212,4979280
1121,5476,4979280,6212,4979280
1121,5476,4979750,6212,4979750
1121,5476,4980220,6212,4980220
1121,5476,4981220,6212,4981220
1121,5476,4981690,6212,4981690
1121,5476,4982690,6212,4982690
1121,5476,4982850,6212,4982850
1122,5484,4983320,6212,4983320
1122,5484,4983910,6212,4983910
1122,5484,4983910,6212,4983910
1122,5484,4984910,6212,4984910
1122,5484,4985500,6212,4985500
1122,5484,4986310,6212,4986310
1122,5484,4987310,6212,4987310
1122,5484,4988120,6212,4988120
1122,5484,4988930,6212,4988930
1122,5484,4988930,6212,4988930
1123,5492,4989930,6212,4989930
1123,5492,4990930,6212,4990930
1123,5492,4991400,6212,4991400
1123,5492,4992210,6212,4992210
1123,5492,4992860,6212,4992860
1123,5492,4993670,6212,4993670
1123,5492,4994670,6212,4994670
1123,5492,4995220,6212,4995220
1123,5492,4996220,6212,4996220
1123,5492,4996220,6212,4996220
1123,5492,4996220,6212,4996220
1124,5500,4997220,6212,4997220
1124,5500,4998220,6212,4998220
1124,5500,4998220,6212,4998220
1124,5500,4999030,6212,4999030
1124,5500,5000030,6212,5000030
1124,5500,5001030,6212,5001030
1124,5500,5002030,6212,5002030
1124,5500,5002030,6212,5002030
1124,5500,5003030,6212,5003030
1124,5500,5003030,6212,5003030
1124,5500,5003840,6212,5003840
1125,5508,5004840,6212,5004840
1125,5508,5005650,6212,5005650
1125,5508,5006650,6212,5006650
1125,5508,5006870,6212,5006870
1125,5508,5006870,6212,5006870
1125,5508,5007190,6212,5007190
1125,5508,5008190,6212,5008190
1125,5508,5008540,6212,5008540
1125,5508,5008860,6212,5008860
1125,5508,5009860,6212,5009860
1125,5508,5010860,6212,5010860
1125,5508,5011670,6212,5011670
1125,5508,5011670,6212,5011670
1125,5508,5012670,6212,5012670
1126,5516,5013670,6212,5013670
1126,5516,5014320,6212,5014320
1126,5516,5014640,6212,5014640
1126,5516,5015640,6212,5015640
1126,5516,5016230,6212,5016230
1126,5516,5017040,6212,5017040
1126,5516,5017510,6212,5017510
1126,5516,5018320,6212,5018320
1126,5516,5019320,6212,5019320
1127,5524,5020130,6212,5020130
1127,5524,5020130,6212,5020130
1127,5524,5020350,6212,5020350
1127,5524,5021160,6212,5021160
1127,5524,5022160,6212,5022160
1127,5524,5023160,6212,5023160
1127,5524,5024160,6212,5024160
1127,5524,5024480,6212,5024480
1127,5524,5025130,6212,5025130
1127,5524,5026130,6212,5026130
1127,5524,5026940,6212,5026940
1127,5524,5027410,6212,5027410
1128,5532,5027880,6212,5027880
1128,5532,5028690,6212,5028690
1128,5532,5029690,6212,5029690
1128,5532,5029920,6212,5029920
1128,5532,5029920,6212,5029920
1128,5532,5029920,6212,5029920
1128,5532,5030920,6212,5030920
1128,5532,5031920,6212,5031920
1128,5532,5032240,6212,5032240
1128,5532,5032890,6212,5032890
1128,5532,5033700,6212,5033700
1128,5532,5034700,6212,5034700
1129,5540,5035700,6212,5035700
1129,5540,5036700,6212,5036700
1129,5540,5037350,6212,5037350
1129,5540,5038350,6212,5038350
1129,5540,5038820,6212,5038820
1129,5540,5039050,6212,5039050
1129,5540,5039050,6212,5039050
1129,5540,5039520,6212,5039520
1129,5540,5039520,6212,5039520
1129,5540,5040330,6212,5040330
1129,5540,5040650,6212,5040650
1129,5540,5040650,6212,5040650
1129,5540,5041650,6212,5041650
1130,5548,5042650,6212,5042650
1130,5548,5043460,6212,5043460
1130,5548,5044270,6212,5044270
1130,5548,5044920,6212,5044920
1130,5548,5044920,6212,5044920
1130,5548,5045470,6212,5045470
1130,5548,5046470,6212,5046470
1130,5548,5047470,6212,5047470
1130,5548,5048470,6212,5048470
1130,5548,5049470,6212,5049470
1131,5556,5049940,6212,5049940
1131,5556,5050410,6212,5050410
1131,5556,5050960,6212,5050960
1131,5556,5051430,6212,5051430
1131,5556,5051540,6212,5051540
1131,5556,5052010,6212,5052010
1131,5556,5052660,6212,5052660
1131,5556,5053130,6212,5053130
1131,5556,5053720,6212,5053720
1131,5556,5054040,6212,5054040
1131,5556,5055040,6212,5055040
1131,5556,5055370,6212,5055370
1131,5556,5055370,6212,5055370
1132,5564,5056370,6212,5056370
1132,5564,5056920,6212,5056920
1132,5564,5056920,6212,5056920
1132,5564,5057920,6212,5057920
1132,5564,5058920,6212,5058920
1132,5564,5059150,6212,5059150
1132,5564,5059960,6212,5059960
1132,5564,5060960,6212,5060960
1132,5564,5061960,6212,5061960
1132,5564,5062770,6212,5062770
1132,5564,5063240,6212,5063240
1132,5564,5063890,6212,5063890
1132,5564,5063890,6212,5063890
1132,5564,5063890,6212,5063890
1133,5572,5064890,6212,5064890
1133,5572,5065350,6212,5065350
1133,5572,5066160,6212,5066160
1133,5572,5067160,6212,5067160
1133,5572,5067390,6212,5067390
1133,5572,5068200,6212,5068200
1133,5572,5068200,6212,5068200
1133,5572,5068660,6212,5068660
1133,5572,5069660,6212,5069660
1133,5572,5070660,6212,5070660
1134,5580,5071660,6212,5071660
1134,5580,5071660,6212,5071660
1134,5580,5072660,6212,5072660
1134,5580,5073660,6212,5073660
1134,5580,5074660,6212,5074660
1134,5580,5074660,6212,5074660
1134,5580,5075130,6212,5075130
1134,5580,5075600,6212,5075600
1134,5580,5076600,6212,5076600
1134,5580,5077600,6212,5077600
1134,5580,5078410,6212,5078410
1135,5588,5079220,6212,5079220
1135,5588,5079680,6212,5079680
1135,5588,5080490,6212,5080490
1135,5588,5081300,6212,5081300
1135,5588,5082110,6212,5082110
1135,5588,5082580,6212,5082580
1135,5588,5083050,6212,5083050
1135,5588,5084050,6212,5084050
1135,5588,5084860,6212,5084860
1135,5588,5085330,6212,5085330
1136,5596,5085800,6212,5085800
1136,5596,5086800,6212,5086800
1136,5596,5086910,6212,5086910
1136,5596,5087070,6212,5087070
1136,5596,5087550,6212,5087550
1136,5596,5087660,6212,5087660
1136,5596,5088660,6212,5088660
1136,5596,5089470,6212,5089470
1136,5596,5090280,6212,5090280
1136,5596,5091090,6212,5091090
1136,5596,5091090,6212,5091090
1136,5596,5091090,6212,5091090
1136,5596,5091740,6212,5091740
1136,5596,5092740,6212,5092740
1137,5604,5093550,6212,5093550
1137,5604,5094550,6212,5094550
1137,5604,5095360,6212,5095360
1137,5604,5096360,6212,5096360
1137,5604,5096360,6212,5096360
1137,5604,5097170,6212,5097170
1137,5604,5097640,6212,5097640
1137,5604,5098640,6212,5098640
1137,5604,5099640,6212,5099640
1138,5612,5100640,6212,5100640
1138,5612,5101450,6212,5101450
1138,5612,5102260,6212,5102260
1138,5612,5102420,6212,5102420
1138,5612,5102420,6212,5102420
1138,5612,5102470,6212,5102470
1138,5612,5103470,6212,5103470
1138,5612,5103580,6212,5103580
1138,5612,5103580,6212,5103580
1138,5612,5103800,6212,5103800
1138,5612,5104800,6212,5104800
1138,5612,5104800,6212,5104800
1138,5612,5105800,6212,5105800
1138,5612,5106610,6212,5106610
1138,5612,5107610,6212,5107610
1139,5620,5108610,6212,5108610
1139,5620,5109080,6212,5109080
1139,5620,5110080,6212,5110080
1139,5620,5111080,6212,5111080
1139,5620,5112080,6212,5112080
1139,5620,5112890,6212,5112890
1139,5620,5113890,6212,5113890
1139,5620,5114360,6212,5114360
1139,5620,5114830,6212,5114830
1140,5628,5115830,6212,5115830
1140,5628,5116830,6212,5116830
1140,5628,5117830,6212,5117830
1140,5628,5118480,6212,5118480
1140,5628,5119130,6212,5119130
1140,5628,5120130,6212,5120130
1140,5628,5120130,6212,5120130
1141,5636,5128130,6212,5128130
1141,5636,5129130,6212,5129130
1141,5636,5130130,6212,5130130
1141,5636,5130130,6212,5130130
1142,5644,5131130,6212,5131130
1142,5644,5132130,6212,5132130
1142,5644,5132500,6212,5132500
1142,5644,5133310,6212,5133310
1142,5644,5133310,6212,5133310
1142,5644,5134310,6212,5134310
1142,5644,5134310,6212,5134310
1142,5644,5135120,6212,5135120
1142,5644,5135930,6212,5135930
1142,5644,5136740,6212,5136740
1142,5644,5137740,6212,5137740
1143,5652,5138550,6212,5138550
1143,5652,5138870,6212,5138870
1143,5652,5139870,6212,5139870
1143,5652,5140680,6212,5140680
1143,5652,5141680,6212,5141680
1143,5652,5142000,6212,5142000
1143,5652,5142000,6212,5142000
1143,5652,5143000,6212,5143000
1143,5652,5144000,6212,5144000
1143,5652,5145000,6212,5145000
1143,5652,5145220,6212,5145220
1143,5652,5145220,6212,5145220
1144,5660,5145540,6212,5145540
1144,5660,5146350,6212,5146350
1144,5660,5147350,6212,5147350
1144,5660,5147570,6212,5147570
1144,5660,5148380,6212,5148380
1144,5660,5148380,6212,5148380
1144,5660,5149380,6212,5149380
1144,5660,5149850,6212,5149850
1144,5660,5149850,6212,5149850
1144,5660,5150320,6212,5150320
1144,5660,5151320,6212,5151320
1144,5660,5152130,6212,5152130
1144,5660,5152130,6212,5152130
1145,5668,5153130,6212,5153130
1145,5668,5153940,6212,5153940
1145,5668,5154940,6212,5154940
1145,5668,5155940,6212,5155940
1145,5668,5156940,6212,5156940
1145,5668,5156940,6212,5156940
1145,5668,5157940,6212,5157940
1145,5668,5158750,6212,5158750
1145,5668,5159070,6212,5159070
1145,5668,5159390,6212,5159390
1145,5668,5159860,6212,5159860
1146,5676,5160860,6212,5160860
1146,5676,5161860,6212,5161860
1146,5676,5162670,6212,5162670
1146,5676,5163670,6212,5163670
1146,5676,5163990,6212,5163990
1146,5676,5164800,6212,5164800
1146,5676,5164800,6212,5164800
1146,5676,5165610,6212,5165610
1146,5676,5166080,6212,5166080
1146,5676,5166550,6212,5166550
1146,5676,5167010,6212,5167010
1146,5676,5167490,6212,5167490
1146,5676,5167490,6212,5167490
1147,5684,5168300,6212,5168300
1147,5684,5168300,6212,5168300
1147,5684,5168770,6212,5168770
1147,5684,5169240,6212,5169240
1147,5684,5170050,6212,5170050
1147,5684,5170050,6212,5170050
1147,5684,5170530,6212,5170530
1147,5684,5170760,6212,5170760
1147,5684,5170760,6212,5170760
1147,5684,5171410,6212,5171410
1147,5684,5171880,6212,5171880
1147,5684,5172250,6212,5172250
1147,5684,5173060,6212,5173060
1147,5684,5173530,6212,5173530
1148,5692,5174530,6212,5174530
1148,5692,5175530,6212,5175530
1148,5692,5176000,6212,5176000
1148,5692,5176320,6212,5176320
1148,5692,5176910,6212,5176910
1148,5692,5176910,6212,5176910
1148,5692,5177720,6212,5177720
1148,5692,5178720,6212,5178720
1148,5692,5179180,6212,5179180
1148,5692,5179990,6212,5179990
1148,5692,5180310,6212,5180310
1148,5692,5181310,6212,5181310
1148,5692,5181630,6212,5181630
1148,5692,5182630,6212,5182630
1149,5700,5183630,6212,5183630
1149,5700,5183630,6212,5183630
1149,5700,5184100,6212,5184100
1149,5700,5184910,6212,5184910
1149,5700,5185380,6212,5185380
1149,5700,5185850,6212,5185850
1149,5700,5186850,6212,5186850
1149,5700,5187850,6212,5187850
1149,5700,5188660,6212,5188660
1149,5700,5189660,6212,5189660
1150,5708,5190470,6212,5190470
1150,5708,5191470,6212,5191470
1150,5708,5191940,6212,5191940
1150,5708,5192490,6212,5192490
1150,5708,5193140,6212,5193140
1150,5708,5193610,6212,5193610
1150,5708,5194610,6212,5194610
1150,5708,5195420,6212,5195420
1150,5708,5195420,6212,5195420
1150,5708,5196230,6212,5196230
1151,5716,5197230,6212,5197230
1151,5716,5197820,6212,5197820
1151,5716,5198470,6212,5198470
1151,5716,5199470,6212,5199470
1151,5716,5200280,6212,5200280
1151,5716,5200930,6212,5200930
1151,5716,5201250,6212,5201250
1151,5716,5202250,6212,5202250
1151,5716,5202410,6212,5202410
1151,5716,5203060,6212,5203060
1152,5724,5204060,6212,5204060
1152,5724,5205060,6212,5205060
1152,5724,5205530,6212,5205530
1152,5724,5206530,6212,5206530
1152,5724,5206760,6212,5206760
1152,5724,5207760,6212,5207760
1152,5724,5208760,6212,5208760
1152,5724,5208760,6212,5208760
1152,5724,5209760,6212,5209760
1152,5724,5210080,6212,5210080
1152,5724,5211080,6212,5211080
1153,5732,5212080,6212,5212080
1153,5732,5212550,6212,5212550
1153,5732,5213550,6212,5213550
1153,5732,5214360,6212,5214360
1153,5732,5214830,6212,5214830
1153,5732,5215830,6212,5215830
1153,5732,5215830,6212,5215830
1153,5732,5216300,6212,5216300
1153,5732,5217300,6212,5217300
1153,5732,5218300,6212,5218300
1153,5732,5219110,6212,5219110
1154,5740,5220110,6212,5220110
1154,5740,5220920,6212,5220920
1154,5740,5221730,6212,5221730
1154,5740,5222730,6212,5222730
1154,5740,5223380,6212,5223380
1154,5740,5224380,6212,5224380
1154,5740,5225380,6212,5225380
1154,5740,5225700,6212,5225700
1154,5740,5226700,6212,5226700
1154,5740,5226700,6212,5226700
1155,5748,5227170,6212,5227170
1155,5748,5228170,6212,5228170
1155,5748,5229170,6212,5229170
