ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1099030.44,45.18,31.59,765735.17,31.48
1098929.3,45.18,31.59,765927.33,31.49
1098793.34,45.19,31.6,766170.96,31.51
1098657.38,45.21,31.61,766207.26,31.53
1098657.38,45.21,31.61,766201.99,31.53
1098675.41,45.23,31.63,768769.14,31.65
1098675.41,45.23,31.63,768756.35,31.65
1101094.62,45.33,31.73,772689.34,31.81
1101135.88,45.34,31.75,771985.38,31.79
1100999.92,45.36,31.76,772357.66,31.82
1100999.92,45.36,31.76,772131.64,31.81
1100863.96,45.37,31.77,772222.3,31.83
1101168.74,45.39,31.8,775034.2,31.95
1101032.78,45.41,31.81,775029.61,31.96
1101216.49,45.43,31.83,774994.72,31.97
1100953.4,45.42,31.83,774899.94,31.97
1101222.23,45.44,31.85,776012.01,32.02
1101625.95,45.46,31.87,776033.49,32.03
1101489.99,45.48,31.88,776549.24,32.06
1101354.03,45.49,31.9,776548.15,32.08
1101537.75,45.51,31.92,776684.7,32.09
1101474.9,45.51,31.92,776602.67,32.09
1101338.94,45.53,31.93,776823.99,32.11
1101202.98,45.54,31.94,776823.99,32.12
1101202.98,45.54,31.94,776823.99,32.12
1100931.06,45.57,31.97,777113.76,32.16
1100982.75,45.58,31.99,777178.11,32.18
1100982.75,45.58,31.99,777178.11,32.18
1101034.44,45.6,32.0,777465.28,32.2
1100898.48,45.61,32.02,777400.66,32.21
1100762.52,45.63,32.03,777384.92,32.22
1100762.52,45.63,32.03,777384.92,32.22
1100626.56,45.64,32.04,777420.61,32.24
1100898.6,45.66,32.07,778295.31,32.28
1100767.35,45.67,32.07,777886.62,32.27
1101101.88,45.69,32.09,778321.15,32.29
1101423.63,45.72,32.12,778208.99,32.3
1102435.07,45.77,32.17,778726.1,32.33
1102486.76,45.78,32.19,778782.66,32.34
1102383.76,45.8,32.2,778772.45,32.35
1102435.45,45.82,32.22,778762.24,32.36
1102435.45,45.82,32.22,778729.07,32.36
1102299.49,45.83,32.23,778798.29,32.38
1102351.18,45.85,32.25,779465.19,32.42
1102088.1,45.85,32.25,779313.98,32.42
1101952.14,45.86,32.26,779313.98,32.43
1101816.18,45.87,32.28,779291.48,32.44
1101680.22,45.89,32.29,779626.77,32.47
1101467.26,45.9,32.3,779484.76,32.48
1101331.3,45.91,32.31,779811.67,32.51
1101195.34,45.92,32.33,779803.92,32.52
1101221.08,45.93,32.33,779993.29,32.53
1101221.08,45.93,32.33,779993.29,32.53
1101085.12,45.94,32.35,779977.82,32.54
1100740.34,45.94,32.34,779609.17,32.53
1100847.35,45.96,32.36,780276.74,32.58
1102388.44,46.03,32.43,780201.36,32.58
1101300.76,46.14,32.54,780201.36,32.69
1100965.98,46.13,32.54,779938.64,32.68
1101017.67,46.15,32.56,779847.22,32.69
1100904.11,46.17,32.57,781042.97,32.75
1100955.8,46.18,32.59,782760.81,32.84
1100819.84,46.2,32.6,784298.76,32.91
1100819.84,46.2,32.6,784281.18,32.91
1100683.88,46.21,32.62,784062.27,32.92
1101018.42,46.23,32.64,784306.56,32.93
1101070.11,46.25,32.65,784306.56,32.94
1100994.73,46.26,32.66,784504.74,32.96
1101046.42,46.27,32.68,784810.17,32.98
1101529.12,46.31,32.72,784692.37,32.99
1101529.12,46.31,32.72,784692.37,32.99
1101331.74,46.31,32.72,784465.06,32.99
1101331.74,46.31,32.72,784363.5,32.98
1101331.74,46.31,32.72,784389.28,32.98
1101195.78,46.33,32.73,784416.9,33.0
1101464.61,46.35,32.75,784746.33,33.02
1101733.43,46.37,32.77,785027.97,33.04
1102002.25,46.39,32.79,785495.41,33.06
1101866.29,46.4,32.8,785400.95,33.07
1102138.33,46.42,32.83,786932.05,33.15
1102002.37,46.44,32.84,786925.12,33.16
1101866.41,46.45,32.85,786928.49,33.17
1101866.41,46.45,32.85,786898.26,33.17
1101730.45,46.46,32.87,786878.0,33.19
1101782.14,46.48,32.89,786765.29,33.19
1101666.16,46.48,32.89,786672.96,33.19
1102136.09,46.51,32.91,790337.35,33.35
1102532.89,46.53,32.94,790544.98,33.36
1102532.89,46.53,32.94,790373.13,33.36
1102584.58,46.55,32.95,790193.53,33.36
1102448.62,46.56,32.97,790307.28,33.38
1102471.06,46.58,32.99,790209.81,33.39
1102471.06,46.58,32.99,790209.81,33.39
1102401.02,46.6,33.01,790276.49,33.41
1103207.51,46.65,33.05,789235.18,33.37
1103007.84,46.64,33.05,789108.0,33.37
1103191.55,46.66,33.07,789422.54,33.39
1103191.55,46.66,33.07,789422.54,33.39
1102928.46,46.66,33.07,790627.73,33.45
1103197.28,46.68,33.09,791504.63,33.49
1103129.39,46.68,33.09,791833.21,33.51
1103129.39,46.68,33.09,791910.49,33.51
1102993.43,46.7,33.1,793190.27,33.58
1102857.47,46.71,33.12,794484.62,33.65
1102721.51,46.73,33.13,794283.89,33.66
1102585.55,46.74,33.14,794411.17,33.68
1102205.28,46.74,33.14,793845.79,33.66
1102069.32,46.75,33.16,793845.79,33.68
1101869.65,46.75,33.15,793796.05,33.68
1101733.69,46.76,33.17,793765.24,33.69
1101592.0,46.76,33.17,794231.69,33.72
1101456.04,46.78,33.18,794270.52,33.73
1101467.24,46.78,33.18,794279.47,33.73
1101204.15,46.78,33.18,793971.39,33.73
1100859.37,46.77,33.18,793895.01,33.73
1101128.19,46.79,33.2,794352.15,33.76
1101881.38,46.82,33.23,796349.59,33.84
1101418.62,46.82,33.22,795813.69,33.83
1101174.65,46.82,33.22,795801.23,33.84
1100774.11,46.82,33.22,796968.13,33.9
1100638.15,46.83,33.24,796969.68,33.91
1100502.19,46.85,33.25,797126.07,33.93
1100083.53,46.84,33.25,796573.96,33.92
1099839.57,46.84,33.25,796258.76,33.91
1099703.61,46.86,33.26,796256.45,33.93
1099567.65,46.87,33.28,796236.54,33.94
1099619.34,46.89,33.29,796413.23,33.96
1099585.94,46.9,33.3,796578.14,33.97
1099464.92,46.91,33.31,796728.45,33.99
1098975.38,46.91,33.31,796167.35,33.98
1099140.18,46.92,33.32,795458.16,33.95
1099140.18,46.92,33.32,795458.16,33.95
1099004.22,46.93,33.33,795459.36,33.97
1099052.93,46.95,33.36,795992.65,34.01
1098839.42,46.95,33.36,796081.29,34.02
1098839.42,46.95,33.36,796103.57,34.02
1098839.42,46.95,33.36,796235.18,34.02
1099111.46,46.97,33.38,797200.99,34.07
1098766.68,46.97,33.37,797311.54,34.08
1098396.97,46.97,33.38,796808.55,34.08
1098444.86,46.99,33.4,796634.52,34.08
1098331.3,47.01,33.41,796080.38,34.07
1098665.83,47.03,33.43,796037.24,34.07
1098695.7,47.03,33.43,795987.36,34.07
1098559.75,47.04,33.45,795981.55,34.09
1098858.44,47.07,33.47,797606.34,34.16
1098479.25,47.06,33.47,797080.86,34.15
1098479.25,47.06,33.47,797136.86,34.15
1098343.29,47.08,33.48,798829.72,34.24
1098689.11,47.1,33.5,799680.98,34.28
1098434.42,47.1,33.5,799594.28,34.29
1098842.76,47.12,33.53,800241.83,34.32
1098706.8,47.14,33.54,800235.58,34.33
1098758.49,47.16,33.56,799835.67,34.33
1098699.88,47.16,33.56,799660.01,34.32
1098563.92,47.17,33.58,799584.64,34.34
1098615.61,47.19,33.6,799784.19,34.36
1098667.3,47.21,33.62,799774.73,34.37
1098322.52,47.21,33.61,798994.86,34.34
1097977.73,47.2,33.61,798644.49,34.33
1098029.43,47.22,33.62,798687.93,34.35
1098029.43,47.22,33.62,798687.93,34.35
1097909.08,47.22,33.62,799150.74,34.37
1097773.12,47.23,33.64,799608.68,34.4
1097637.16,47.25,33.65,800699.73,34.47
1097806.79,47.28,33.68,802325.24,34.55
1098514.65,47.32,33.72,804118.35,34.64
1098510.53,47.34,33.74,803768.89,34.64
1098423.11,47.35,33.76,803684.76,34.65
1098287.15,47.37,33.77,803649.64,34.66
1098353.07,47.37,33.77,803626.56,34.66
1098353.07,47.37,33.77,803610.78,34.66
1098217.11,47.38,33.79,803531.31,34.67
1098081.15,47.4,33.8,803416.83,34.68
1098081.15,47.4,33.8,803354.36,34.68
1098408.99,47.42,33.83,803354.36,34.68
1098273.03,47.44,33.84,803290.13,34.7
1098273.03,47.44,33.84,803127.29,34.69
1098273.03,47.44,33.84,803127.29,34.69
1098137.07,47.45,33.85,803112.39,34.7
1098001.11,47.46,33.87,803771.76,34.75
1098052.8,47.48,33.89,803771.76,34.76
1097401.63,47.48,33.88,803182.04,34.75
1097265.67,47.49,33.89,804415.55,34.82
1097002.58,47.49,33.89,804161.22,34.81
1097819.44,47.53,33.94,804600.81,34.84
1097871.13,47.55,33.96,804586.62,34.85
1097735.17,47.57,33.97,804668.77,34.87
1097599.21,47.58,33.99,804642.73,34.88
1097463.25,47.6,34.0,804624.16,34.9
1097327.29,47.61,34.02,805124.79,34.93
1097327.29,47.61,34.02,805133.12,34.93
1097191.33,47.63,34.03,805134.86,34.95
1097055.37,47.64,34.05,805128.94,34.96
1096919.41,47.66,34.06,805098.03,34.98
1096919.41,47.66,34.06,805098.03,34.98
1096971.1,47.68,34.08,805284.58,35.0
1096699.18,47.7,34.11,805297.14,35.03
1096699.18,47.7,34.11,806028.81,35.06
1096699.18,47.7,34.11,805847.67,35.05
1097498.0,47.76,34.16,809384.62,35.22
1097362.04,47.78,34.18,809503.85,35.24
1097252.19,47.79,34.2,810053.61,35.28
1097496.21,47.82,34.22,810337.91,35.3
1097448.56,47.81,34.22,810316.09,35.3
1097193.88,47.81,34.22,809991.73,35.3
1096994.2,47.81,34.21,811884.12,35.38
1096994.2,47.81,34.21,811922.11,35.39
1096865.71,47.82,34.23,812462.85,35.42
1096917.4,47.84,34.25,812341.63,35.43
1097186.23,47.87,34.27,812660.24,35.45
1097186.23,47.87,34.27,812569.22,35.45
1097001.73,47.88,34.28,812220.79,35.45
1097089.98,47.9,34.3,811601.16,35.43
1096968.96,47.91,34.32,812707.66,35.5
1097237.78,47.94,34.34,813498.93,35.54
1096732.82,47.93,34.33,812794.91,35.52
1096166.22,47.92,34.33,812593.15,35.53
1096500.75,47.94,34.35,813936.26,35.59
1096684.46,47.97,34.37,814364.38,35.62
1097432.63,48.02,34.42,815400.03,35.68
1097296.67,48.03,34.44,815388.77,35.69
1097565.5,48.06,34.46,815213.07,35.69
1097429.54,48.07,34.48,815600.37,35.73
1097481.23,48.09,34.49,816041.67,35.76
1097504.61,48.1,34.51,815751.57,35.75
1097504.61,48.1,34.51,815751.57,35.75
1098184.4,48.14,34.55,817224.66,35.83
1098048.44,48.16,34.56,817219.42,35.84
1098324.9,48.18,34.58,819716.76,35.96
1098619.49,48.2,34.6,820218.07,35.98
1099914.15,48.26,34.67,820606.76,36.01
1099778.19,48.28,34.68,820606.76,36.02
1099961.9,48.3,34.7,820985.39,36.05
1099961.9,48.3,34.7,820985.39,36.05
1100230.73,48.32,34.73,822170.47,36.11
1100282.42,48.34,34.75,822053.59,36.12
1100140.73,48.34,34.75,822041.02,36.12
1099785.74,48.34,34.74,821431.12,36.1
1099969.46,48.36,34.77,822505.01,36.16
1100337.16,48.39,34.79,825418.88,36.3
1100704.86,48.41,34.82,826577.33,36.36
1100568.9,48.43,34.83,826913.14,36.39
1100197.05,48.43,34.83,826357.82,36.38
1100061.09,48.45,34.85,827136.54,36.43
1099925.13,48.46,34.86,827129.92,36.44
1099789.17,48.48,34.88,827142.06,36.46
1099660.68,48.49,34.9,827093.94,36.47
1099929.51,48.51,34.92,827134.29,36.48
1099929.51,48.51,34.92,827150.52,36.48
1099793.55,48.53,34.93,827137.91,36.5
1099793.55,48.53,34.93,827137.91,36.5
1099530.46,48.53,34.93,826825.94,36.49
1099582.15,48.55,34.95,826827.34,36.51
1099419.68,48.56,34.96,826106.99,36.49
1099283.72,48.57,34.98,826021.45,36.5
1099302.45,48.59,35.0,825996.06,36.51
1099166.49,48.61,35.01,825896.61,36.52
1099030.53,48.62,35.03,825881.67,36.54
1099082.23,48.64,35.05,825824.17,36.55
1098749.8,48.64,35.04,825450.25,36.54
1098613.84,48.65,35.06,825559.64,36.56
1098477.88,48.67,35.07,825559.29,36.58
1098477.88,48.67,35.07,825588.41,36.58
1098675.64,48.68,35.08,825326.09,36.57
1098320.86,48.67,35.08,825060.78,36.56
1098214.77,48.69,35.09,824903.61,36.57
1098483.59,48.71,35.11,824515.66,36.56
1098138.81,48.71,35.11,824167.83,36.55
1098190.5,48.73,35.13,824418.2,36.58
1098242.19,48.74,35.15,824409.81,36.59
1097856.16,48.75,35.15,823795.12,36.58
1097856.16,48.75,35.15,823883.94,36.58
1098124.99,48.77,35.18,823904.19,36.59
1098124.99,48.77,35.18,823942.89,36.59
1097989.03,48.79,35.19,823907.11,36.61
1097853.07,48.8,35.21,824859.84,36.67
1097868.04,48.82,35.23,826513.98,36.75
1097798.0,48.84,35.24,827608.82,36.82
1097893.21,48.86,35.27,827200.1,36.81
1097944.9,48.88,35.29,827180.51,36.83
1097996.59,48.9,35.31,827116.85,36.84
1097996.59,48.9,35.31,826705.32,36.82
1097996.59,48.9,35.31,826705.32,36.82
1098265.42,48.92,35.33,826709.99,36.83
1098129.46,48.94,35.34,826703.53,36.84
1098428.57,48.97,35.38,827130.97,36.88
1098428.57,48.97,35.38,827130.97,36.88
1098292.61,48.99,35.39,827675.52,36.92
1098506.92,49.02,35.42,826513.79,36.88
1098370.96,49.03,35.44,826503.14,36.9
1098370.96,49.03,35.44,826430.25,36.89
1098249.93,49.05,35.45,827871.16,36.97
1098249.93,49.05,35.45,827809.95,36.97
1099358.53,49.11,35.51,827852.64,36.98
1099230.04,49.13,35.53,827828.71,37.0
1099094.08,49.14,35.55,827699.08,37.01
1098958.12,49.16,35.56,827697.74,37.02
1098557.58,49.16,35.56,827677.45,37.04
1098421.62,49.17,35.58,827670.07,37.05
1098473.31,49.19,35.6,828683.82,37.11
1099551.08,49.24,35.65,830051.01,37.17
1099551.08,49.24,35.65,829967.68,37.17
1099551.08,49.24,35.65,829944.44,37.17
1099602.77,49.26,35.67,829948.11,37.18
1099466.81,49.28,35.68,830123.86,37.21
1099338.32,49.29,35.7,830025.03,37.22
1099607.14,49.32,35.72,831954.38,37.31
1099471.18,49.33,35.74,832546.25,37.36
1099515.41,49.35,35.76,831000.73,37.3
1099379.45,49.37,35.77,830994.86,37.32
1098989.24,49.37,35.77,830115.53,37.29
1098804.1,49.38,35.79,831844.46,37.39
1099039.87,49.41,35.81,831837.53,37.39
1098911.38,49.42,35.83,833443.54,37.48
1098775.42,49.44,35.84,833604.68,37.51
1098512.33,49.44,35.84,833289.49,37.5
1098512.33,49.44,35.84,833290.48,37.5
1098556.55,49.46,35.86,832738.18,37.49
1098420.59,49.47,35.88,832654.12,37.5
1098552.43,49.48,35.88,835928.67,37.65
1098605.93,49.5,35.9,835890.64,37.66
1098605.93,49.5,35.9,835890.64,37.66
1098469.97,49.52,35.92,836167.84,37.69
1100218.48,49.61,36.01,836241.94,37.7
1099988.66,49.61,36.02,835547.93,37.69
1099988.66,49.61,36.02,835267.73,37.67
1099988.66,49.61,36.02,835267.73,37.67
1099836.69,49.61,36.02,835074.02,37.67
1099767.37,49.62,36.02,834949.9,37.67
1101704.97,49.73,36.13,838248.28,37.83
1101576.48,49.74,36.15,840187.28,37.94
1101440.52,49.76,36.16,840557.3,37.97
1101709.34,49.78,36.18,841336.44,38.02
1101978.17,49.8,36.21,841593.16,38.04
1101842.21,49.82,36.22,841505.86,38.05
1101721.18,49.84,36.24,842060.5,38.09
1102048.79,49.86,36.26,842303.72,38.11
1102325.26,49.88,36.29,842298.96,38.12
1102659.79,49.9,36.31,843208.26,38.16
1102239.44,49.9,36.31,842642.88,38.15
1102291.13,49.92,36.33,843253.53,38.19
1102167.09,49.93,36.33,842317.65,38.16
1101822.31,49.92,36.33,842299.81,38.17
1101686.35,49.94,36.34,842289.6,38.18
1101955.17,49.96,36.37,842899.06,38.22
1103004.97,50.03,36.44,845946.26,38.37
1103240.74,50.06,36.46,846089.81,38.39
1102474.67,50.05,36.45,845399.88,38.38
1102338.72,50.06,36.47,845399.88,38.39
1102202.76,50.08,36.48,845360.3,38.41
1101909.04,50.08,36.48,844921.91,38.4
1104768.55,50.21,36.61,845684.45,38.43
1104768.55,50.21,36.61,845619.02,38.43
1104640.06,50.22,36.63,845590.85,38.45
1104504.1,50.24,36.64,845590.85,38.46
1104159.31,50.23,36.64,845141.75,38.45
1104023.35,50.25,36.66,845295.6,38.48
1104075.04,50.27,36.68,844914.49,38.47
1103939.08,50.29,36.69,844904.01,38.49
1103803.12,50.31,36.71,844752.93,38.5
1104071.95,50.33,36.73,845449.39,38.54
1104123.64,50.35,36.75,845435.75,38.55
1104010.08,50.37,36.77,847239.98,38.65
1103738.16,50.4,36.81,847895.05,38.72
1102650.49,50.54,36.94,847895.05,38.86
1104198.64,50.63,37.03,848548.46,38.91
1104467.46,50.65,37.06,849515.14,38.96
1104226.2,50.65,37.06,849276.1,38.96
1104090.24,50.67,37.07,850162.0,39.02
1104141.93,50.69,37.1,850162.0,39.03
1104104.85,50.71,37.12,852189.63,39.14
1104439.39,50.74,37.14,853795.19,39.22
1105023.27,50.79,37.19,853891.72,39.24
1104953.23,50.81,37.21,854128.8,39.27
1104817.27,50.82,37.23,854145.38,39.29
1104681.31,50.84,37.24,854145.38,39.31
1104545.35,50.86,37.26,855380.33,39.39
1104290.66,50.86,37.26,855168.77,39.38
1104231.69,50.88,37.28,856165.95,39.45
1104095.73,50.89,37.3,856313.37,39.47
1104147.43,50.92,37.32,856447.68,39.49
1104011.47,50.93,37.34,857314.12,39.55
1103897.47,50.93,37.34,857194.16,39.55
1103912.41,50.93,37.34,856831.5,39.53
1105308.92,51.02,37.43,859409.25,39.67
1105172.96,51.04,37.44,859419.54,39.69
1104909.88,51.04,37.44,859388.28,39.7
1104712.5,51.04,37.44,859375.51,39.7
1104712.5,51.04,37.44,860440.22,39.75
1104988.96,51.06,37.46,861112.36,39.79
1104608.46,51.06,37.46,861728.91,39.83
1104472.5,51.07,37.48,861716.94,39.85
1104336.54,51.09,37.5,861714.51,39.87
1104255.69,51.11,37.52,861229.73,39.86
1104307.38,51.13,37.54,861498.52,39.89
1104491.09,51.16,37.56,862196.61,39.93
1104542.79,51.18,37.58,862453.46,39.96
1104208.0,51.17,37.58,862039.78,39.95
1104259.69,51.2,37.6,862347.83,39.98
1104123.73,51.21,37.62,862337.94,40.0
1103769.93,51.22,37.62,861639.45,39.98
1103794.45,51.24,37.64,861165.1,39.97
1104063.28,51.26,37.66,861343.74,39.99
1106723.59,51.4,37.8,866529.37,40.24
1106587.63,51.42,37.82,866870.89,40.28
1107391.26,51.48,37.88,867635.93,40.33
1107391.26,51.48,37.88,867586.86,40.33
1107574.97,51.5,37.91,867796.85,40.35
1107843.8,51.53,37.93,867785.95,40.36
1107774.98,51.55,37.95,868488.6,40.41
1107826.67,51.57,37.97,868502.49,40.43
1107629.29,51.57,37.97,868262.14,40.42
1107431.91,51.57,37.97,867944.97,40.41
1107295.95,51.58,37.99,868678.17,40.47
1107347.65,51.6,38.01,868670.24,40.48
1107038.8,51.6,38.01,868620.59,40.49
1106902.84,51.62,38.02,868903.18,40.52
1106902.84,51.62,38.02,868925.18,40.52
1107583.51,51.68,38.08,869135.48,40.55
1107635.2,51.7,38.1,869127.44,40.57
1107911.49,51.72,38.13,869755.49,40.6
1107941.36,51.72,38.13,870151.49,40.62
1107812.87,51.74,38.14,869982.06,40.63
1107676.91,51.76,38.16,870857.35,40.69
1107296.41,51.76,38.16,870434.29,40.68
1107117.95,51.77,38.17,869955.27,40.68
1106981.99,51.78,38.19,869948.17,40.7
1106846.03,51.8,38.21,869764.08,40.71
1106710.07,51.82,38.22,869763.65,40.73
1106761.76,51.84,38.25,869785.2,40.74
1106603.35,51.84,38.24,869626.79,40.74
1106467.39,51.86,38.26,869593.16,40.75
1106739.43,51.88,38.29,869451.84,40.76
1106657.06,51.88,38.29,869357.55,40.76
1106657.06,51.88,38.29,868954.12,40.74
1106723.69,51.9,38.31,868408.65,40.73
1106723.69,51.9,38.31,868449.39,40.73
1106775.38,51.93,38.33,868745.88,40.76
1106749.04,51.95,38.35,868739.9,40.78
1106800.73,51.97,38.38,868742.41,40.79
1106705.07,51.97,38.38,868683.89,40.79
1106584.05,51.99,38.39,869699.98,40.86
1106852.87,52.01,38.42,870653.89,40.91
1106716.91,52.03,38.44,870651.7,40.93
1106580.95,52.05,38.45,870650.78,40.95
1106849.78,52.07,38.48,871738.76,41.01
1106650.11,52.07,38.47,871893.17,41.02
1107044.53,52.1,38.5,872231.22,41.05
1106908.57,52.12,38.52,871991.15,41.06
1106566.15,52.11,38.52,871567.32,41.04
1106621.52,52.14,38.54,871265.77,41.05
1106673.21,52.16,38.57,871424.77,41.07
1106537.26,52.18,38.58,871091.3,41.08
1106401.3,52.2,38.6,871817.47,41.13
1106452.99,52.22,38.62,872278.53,41.17
1106504.68,52.24,38.65,872260.07,41.18
1106556.37,52.26,38.67,872259.45,41.2
1106215.37,52.26,38.66,872136.72,41.2
1106215.37,52.26,38.66,872384.79,41.21
1106333.75,52.28,38.68,872466.6,41.23
1107384.18,52.35,38.76,872727.37,41.26
1107039.4,52.35,38.75,872612.32,41.26
1106903.44,52.37,38.77,873084.73,41.3
1106582.17,52.36,38.77,873164.3,41.32
1106440.48,52.36,38.77,873576.74,41.34
1106196.52,52.36,38.77,873270.54,41.34
1106196.52,52.36,38.77,873137.16,41.33
1106196.52,52.36,38.77,873037.66,41.33
1106465.34,52.39,38.79,873037.66,41.34
1106329.38,52.41,38.81,873357.43,41.37
1106496.82,52.43,38.84,872039.24,41.32
1106360.86,52.45,38.86,872329.36,41.36
1106224.9,52.47,38.87,872301.45,41.38
1106559.43,52.49,38.9,872329.93,41.38
1106423.47,52.51,38.92,872135.94,41.39
1105926.5,52.51,38.92,871194.15,41.37
1105790.54,52.53,38.94,871486.99,41.4
1105654.58,52.55,38.96,871470.54,41.42
1105706.27,52.57,38.98,872524.96,41.49
1105706.27,52.57,38.98,872524.96,41.49
1106121.1,52.6,39.0,873372.59,41.53
1105996.33,52.6,39.01,873378.64,41.54
1106048.02,52.62,39.03,873339.48,41.55
1105912.07,52.64,39.05,873339.89,41.57
1105776.11,52.66,39.07,873336.32,41.59
1106180.29,52.69,39.1,874405.05,41.65
1106024.48,52.69,39.09,874338.04,41.65
1106076.17,52.71,39.12,874338.04,41.67
1105876.5,52.71,39.11,874185.95,41.67
1105504.44,52.72,39.12,873978.24,41.68
1105773.27,52.74,39.14,874692.36,41.72
1105637.31,52.76,39.16,875532.08,41.78
1105262.76,52.77,39.17,874727.17,41.76
1105126.8,52.78,39.19,874711.02,41.78
1104990.84,52.8,39.21,874438.66,41.79
1104870.5,52.8,39.21,874197.19,41.78
1105106.26,52.83,39.23,874187.13,41.79
1105375.09,52.85,39.26,874206.36,41.8
1105957.78,52.88,39.29,874841.89,41.83
1106002.0,52.9,39.31,874404.74,41.83
1105866.04,52.92,39.33,874248.35,41.84
1105917.73,52.95,39.35,874241.53,41.85
1105781.77,52.97,39.37,874178.14,41.87
1105381.23,52.97,39.37,873589.82,41.86
1105432.92,52.99,39.39,874739.53,41.93
1105484.61,53.01,39.42,875254.68,41.97
1105348.65,53.03,39.44,875219.4,41.99
1105212.69,53.05,39.45,875745.12,42.04
1105396.4,53.08,39.48,875985.54,42.06
1105260.44,53.1,39.5,875962.64,42.08
1105359.83,53.13,39.53,875082.84,42.06
1105418.99,53.15,39.55,876717.99,42.15
1105470.68,53.17,39.58,876669.35,42.17
1105746.97,53.2,39.6,876023.26,42.15
1105668.21,53.21,39.62,874971.16,42.11
1105205.45,53.21,39.62,874508.39,42.11
1104950.66,53.21,39.62,874151.9,42.1
1105613.04,53.26,39.66,876036.27,42.2
1105940.88,53.28,39.69,875956.99,42.2
1105940.88,53.28,39.69,875911.42,42.2
1105804.92,53.3,39.7,875910.83,42.22
1105683.89,53.32,39.72,876423.2,42.26
1105683.89,53.32,39.72,876423.2,42.26
1105960.19,53.35,39.75,876534.17,42.28
1105893.39,53.35,39.75,876526.62,42.28
1105981.65,53.37,39.78,875843.76,42.27
1105845.69,53.39,39.8,876443.31,42.32
1105822.58,53.4,39.81,876162.06,42.31
1105227.04,53.4,39.81,876071.15,42.33
1105278.73,53.42,39.83,876436.84,42.36
1105884.14,53.48,39.88,879083.47,42.51
1105748.18,53.5,39.9,879090.44,42.53
1106082.72,53.52,39.93,879055.09,42.54
1105744.99,53.52,39.92,878867.71,42.54
1105609.03,53.54,39.94,879255.85,42.58
1105362.27,53.54,39.94,879400.43,42.59
1105413.96,53.56,39.96,879715.81,42.62
1105413.96,53.56,39.96,879741.59,42.63
1105368.63,53.56,39.96,879783.99,42.63
1105300.39,53.58,39.99,879810.74,42.65
1105164.43,53.6,40.0,880183.85,42.69
1105035.94,53.62,40.02,880750.53,42.74
1105271.71,53.65,40.05,881219.26,42.77
1105135.75,53.67,40.07,881475.74,42.81
1104999.79,53.69,40.09,881362.64,42.82
1104999.79,53.69,40.09,881455.31,42.83
1104863.83,53.71,40.11,881295.57,42.84
1104760.83,53.73,40.13,881345.88,42.86
1105037.29,53.75,40.16,881723.49,42.89
1105669.45,53.81,40.21,883196.0,42.98
1105721.14,53.83,40.24,883267.53,43.0
1105585.18,53.85,40.26,883260.81,43.02
1105240.4,53.85,40.25,883238.27,43.03
1105284.62,53.87,40.28,883201.98,43.05
1105192.55,53.87,40.28,883126.91,43.05
1105192.55,53.87,40.28,883116.62,43.05
1105461.38,53.9,40.3,883117.09,43.06
1105494.34,53.9,40.3,883739.61,43.09
1105546.03,53.92,40.33,884035.52,43.12
1105814.85,53.95,40.35,884176.29,43.14
1105750.22,53.97,40.38,886774.48,43.28
1105801.91,54.0,40.4,886759.34,43.3
1106070.74,54.02,40.43,886749.79,43.31
1105873.36,54.02,40.42,886616.33,43.31
1105737.4,54.04,40.44,886585.68,43.33
1106134.2,54.07,40.47,887491.61,43.38
1105936.82,54.06,40.47,887226.16,43.37
1106346.03,54.09,40.5,886716.33,43.35
1106210.07,54.11,40.52,886954.54,43.39
1106228.8,54.14,40.54,886777.97,43.4
1106092.84,54.16,40.56,886837.16,43.42
1105956.88,54.18,40.58,886966.66,43.45
1106008.57,54.2,40.6,886457.34,43.44
1105872.61,54.22,40.62,886455.12,43.46
1105736.66,54.24,40.64,886443.61,43.48
1105998.01,54.26,40.67,888323.66,43.58
1105613.47,54.27,40.68,887373.19,43.56
1105613.47,54.27,40.68,887354.17,43.56
1105477.52,54.29,40.7,887783.33,43.6
1105341.56,54.31,40.72,887753.62,43.62
1105103.81,54.31,40.72,887555.76,43.62
1104960.38,54.33,40.74,888724.59,43.7
1104768.19,54.33,40.73,888589.26,43.7
1104819.89,54.35,40.76,888635.97,43.72
1104683.93,54.37,40.78,888629.08,43.74
1104900.6,54.4,40.81,888955.89,43.77
1104944.82,54.43,40.83,888631.8,43.77
1104808.86,54.45,40.85,889040.98,43.81
1104611.48,54.44,40.85,888811.42,43.81
