ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
924979.64,30.51,4.28,230783.34,7.61
924979.64,30.51,4.28,230783.34,7.61
924713.93,30.51,4.28,230944.67,7.62
924713.93,30.51,4.28,230944.67,7.62
924448.21,30.51,4.29,230853.89,7.62
924448.21,30.51,4.29,230853.89,7.62
924240.99,30.51,4.28,230728.03,7.62
924240.99,30.51,4.28,230728.03,7.62
924044.69,30.51,4.28,230523.89,7.61
924044.69,30.51,4.28,230523.89,7.61
923778.97,30.51,4.28,230658.66,7.62
923778.97,30.51,4.28,230658.66,7.62
923778.97,30.51,4.28,230658.66,7.62
923484.93,30.51,4.28,230874.66,7.63
923440.7,30.51,4.29,230884.63,7.63
923176.14,30.52,4.29,230849.5,7.63
923099.89,30.52,4.29,230892.83,7.63
922835.33,30.52,4.29,230874.13,7.64
922835.33,30.52,4.29,230874.13,7.64
922835.33,30.52,4.29,230874.13,7.64
922835.33,30.52,4.29,230874.13,7.64
922574.26,30.52,4.29,230846.31,7.64
922308.54,30.52,4.3,231240.02,7.65
922052.25,30.53,4.3,230975.16,7.65
921777.1,30.53,4.3,231196.94,7.66
921987.59,30.54,4.31,231202.5,7.66
921548.41,30.53,4.3,230714.91,7.64
921165.39,30.52,4.29,230685.86,7.64
921165.39,30.52,4.29,230685.86,7.64
919080.95,30.53,4.3,230630.75,7.66
918816.39,30.54,4.31,230677.46,7.67
918816.39,30.54,4.31,230677.46,7.67
918551.83,30.54,4.31,230637.63,7.67
918287.27,30.54,4.31,230616.57,7.67
918026.2,30.54,4.31,230813.62,7.68
917760.48,30.54,4.31,230679.6,7.68
917494.76,30.54,4.31,230644.28,7.68
917672.07,30.55,4.32,231103.39,7.69
917627.84,30.56,4.33,231113.36,7.7
917349.59,30.56,4.33,231027.86,7.7
917993.03,30.59,4.36,231357.54,7.71
917850.84,30.58,4.35,231212.76,7.7
917586.28,30.59,4.36,231175.39,7.71
917056.78,30.58,4.35,230637.69,7.69
917056.78,30.58,4.35,230637.69,7.69
917404.64,30.59,4.36,230688.92,7.69
917404.64,30.59,4.36,230688.92,7.69
917140.08,30.59,4.36,230629.84,7.69
916879.01,30.59,4.36,230632.15,7.7
916557.72,30.59,4.36,231049.97,7.71
916480.31,30.59,4.36,230841.33,7.71
916247.77,30.6,4.37,230832.3,7.71
915991.47,30.6,4.37,230688.38,7.71
915728.58,30.6,4.37,231280.96,7.73
915907.05,30.61,4.38,231261.01,7.73
915907.05,30.61,4.38,231261.01,7.73
915642.49,30.61,4.38,231453.4,7.74
915377.94,30.61,4.38,231314.41,7.74
915377.94,30.61,4.38,231314.41,7.74
915377.94,30.61,4.38,231314.41,7.74
915116.86,30.61,4.38,232107.14,7.76
914884.33,30.62,4.39,232102.98,7.77
914884.33,30.62,4.39,232102.98,7.77
914806.91,30.62,4.39,231740.36,7.76
914738.93,30.63,4.4,231595.42,7.75
914463.78,30.63,4.4,231899.85,7.77
914090.76,30.62,4.39,231677.83,7.76
914269.22,30.63,4.4,231653.01,7.76
914004.67,30.63,4.4,231699.22,7.77
913740.11,30.63,4.4,231670.59,7.77
913667.34,30.64,4.41,231648.11,7.77
913284.32,30.63,4.4,231789.31,7.77
913284.32,30.63,4.4,231789.31,7.77
913284.32,30.63,4.4,231789.31,7.77
913018.6,30.63,4.4,231652.77,7.77
912941.19,30.64,4.41,231634.31,7.77
912675.47,30.64,4.41,232057.88,7.79
912675.47,30.64,4.41,232057.88,7.79
912442.93,30.64,4.41,232063.21,7.79
912621.4,30.65,4.42,232037.32,7.79
912621.4,30.65,4.42,232037.32,7.79
912386.5,30.65,4.42,232111.18,7.8
912121.94,30.65,4.42,232139.16,7.8
911857.39,30.65,4.42,232262.46,7.81
911857.39,30.65,4.42,232262.46,7.81
911624.85,30.66,4.42,232260.01,7.81
911624.85,30.66,4.42,232260.01,7.81
911392.05,30.66,4.43,233476.02,7.85
911127.5,30.66,4.43,233447.37,7.86
910862.94,30.66,4.43,233701.15,7.87
910925.38,30.67,4.44,233661.76,7.87
910664.31,30.67,4.44,233566.09,7.87
910915.72,30.68,4.45,235098.77,7.92
910683.19,30.69,4.45,235104.09,7.92
910418.63,30.69,4.46,235081.54,7.92
910597.09,30.7,4.47,235065.79,7.92
910597.09,30.7,4.47,235065.79,7.92
910597.09,30.7,4.47,235065.79,7.92
910597.09,30.7,4.47,235065.79,7.92
910332.54,30.7,4.47,235229.74,7.93
909949.51,30.69,4.46,235133.48,7.93
909688.44,30.69,4.46,235078.57,7.93
909865.75,30.7,4.47,235815.76,7.96
909633.21,30.71,4.48,235798.79,7.96
909324.3,30.7,4.47,235664.72,7.96
909324.3,30.7,4.47,235664.72,7.96
909059.74,30.7,4.47,235650.59,7.96
909059.74,30.7,4.47,235650.59,7.96
908996.66,30.71,4.48,235249.61,7.95
908732.1,30.71,4.48,235351.41,7.95
908732.1,30.71,4.48,235351.41,7.95
908487.56,30.71,4.48,235144.49,7.95
908223.0,30.71,4.48,235197.76,7.95
908223.0,30.71,4.48,235197.76,7.95
908404.96,30.73,4.49,235036.9,7.95
908185.07,30.73,4.5,234305.14,7.93
908185.07,30.73,4.5,234305.14,7.93
907830.33,30.72,4.49,235640.39,7.97
908040.81,30.73,4.5,235645.95,7.98
907789.42,30.74,4.5,235481.0,7.97
907406.4,30.73,4.49,235451.95,7.97
907403.29,30.73,4.5,235431.66,7.97
907138.74,30.74,4.5,235504.78,7.98
907201.18,30.74,4.51,235450.89,7.98
906936.62,30.75,4.51,235417.68,7.98
906936.62,30.75,4.51,235417.68,7.98
906936.62,30.75,4.51,235417.68,7.98
906936.62,30.75,4.51,235417.68,7.98
906703.82,30.75,4.52,236965.85,8.04
906416.8,30.75,4.52,236932.14,8.04
906339.26,30.75,4.52,236474.58,8.02
906000.02,30.75,4.52,236601.66,8.03
905713.0,30.75,4.52,236628.95,8.03
905425.97,30.75,4.52,236609.47,8.04
905142.44,30.76,4.53,236903.19,8.05
905142.44,30.76,4.53,236903.19,8.05
904854.25,30.76,4.53,236790.9,8.05
904634.37,30.76,4.53,235962.52,8.02
904740.48,30.77,4.54,234773.17,7.98
904572.59,30.77,4.54,235858.71,8.02
904247.35,30.77,4.54,235064.59,8.0
903898.96,30.76,4.54,234877.3,7.99
903643.95,30.77,4.54,234886.07,8.0
903485.92,30.76,4.53,234732.53,7.99
903253.38,30.77,4.54,234731.4,8.0
903190.3,30.77,4.54,234438.92,7.99
903190.3,30.77,4.54,234438.92,7.99
903024.44,30.77,4.54,234643.45,8.0
903178.33,30.79,4.56,234615.27,8.0
902913.78,30.79,4.56,234668.19,8.0
902649.22,30.79,4.56,234638.78,8.0
903148.02,30.81,4.58,234791.48,8.01
903103.15,30.81,4.58,234770.78,8.01
902842.08,30.82,4.59,234739.26,8.01
902842.08,30.82,4.59,234739.26,8.01
902576.36,30.82,4.59,235156.91,8.03
902576.36,30.82,4.59,235156.91,8.03
902763.09,30.83,4.6,235381.99,8.04
902763.09,30.83,4.6,235381.99,8.04
902510.18,30.83,4.6,235538.34,8.05
902135.42,30.82,4.59,235230.26,8.04
902345.91,30.83,4.6,235235.82,8.04
902081.35,30.84,4.61,235209.7,8.04
899996.91,30.85,4.62,235154.59,8.06
899996.91,30.85,4.62,235154.59,8.06
899996.91,30.85,4.62,235154.59,8.06
899996.91,30.85,4.62,235154.59,8.06
899732.35,30.85,4.62,235142.16,8.06
899732.35,30.85,4.62,235142.16,8.06
899656.1,30.86,4.63,235231.97,8.07
899395.03,30.86,4.63,235223.42,8.07
899395.03,30.86,4.63,235223.42,8.07
899129.31,30.86,4.63,235134.08,8.07
899200.01,30.87,4.64,236148.09,8.11
899113.18,30.87,4.64,236241.47,8.11
898880.64,30.88,4.65,236244.07,8.12
898583.61,30.87,4.64,235943.47,8.11
898583.61,30.87,4.64,235943.47,8.11
898319.06,30.87,4.64,235921.71,8.11
898319.06,30.87,4.64,235921.71,8.11
898242.81,30.88,4.65,235906.52,8.11
897978.25,30.88,4.65,235914.69,8.11
897978.25,30.88,4.65,235914.69,8.11
897978.25,30.88,4.65,235914.69,8.11
897978.25,30.88,4.65,235914.69,8.11
897978.25,30.88,4.65,235914.69,8.11
897771.03,30.87,4.64,235550.62,8.1
897509.96,30.88,4.64,235592.05,8.1
897294.47,30.88,4.65,235745.63,8.11
897294.47,30.88,4.65,235745.63,8.11
896912.38,30.87,4.64,235546.27,8.11
896739.81,30.87,4.64,235362.94,8.1
896474.09,30.88,4.65,235316.0,8.1
896217.79,30.88,4.65,235374.97,8.11
895942.65,30.88,4.65,235480.3,8.12
895942.65,30.88,4.65,235480.3,8.12
896037.11,30.89,4.66,235480.62,8.12
896037.11,30.89,4.66,235480.62,8.12
895772.55,30.89,4.66,235450.6,8.12
895951.01,30.9,4.67,235507.48,8.12
895696.01,30.9,4.67,235584.19,8.13
895431.45,30.9,4.67,235529.73,8.13
895431.45,30.9,4.67,235529.73,8.13
895358.69,30.91,4.68,235526.71,8.13
895358.69,30.91,4.68,235526.71,8.13
894975.67,30.9,4.67,235841.57,8.14
894898.25,30.91,4.68,235704.67,8.14
894632.53,30.91,4.68,235649.2,8.14
894818.2,30.92,4.69,236709.05,8.18
894436.81,30.91,4.68,236277.39,8.17
894436.81,30.91,4.68,236277.39,8.17
894436.81,30.91,4.68,236277.39,8.17
894647.3,30.93,4.7,236282.96,8.17
894382.74,30.93,4.7,236248.41,8.17
894118.18,30.93,4.7,236334.39,8.18
893735.16,30.92,4.69,236323.21,8.18
893470.6,30.92,4.69,236238.53,8.18
893470.6,30.92,4.69,236238.53,8.18
893397.84,30.93,4.7,236667.9,8.19
893150.97,30.93,4.7,236596.81,8.19
892872.73,30.93,4.7,236545.79,8.19
892872.73,30.93,4.7,236545.79,8.19
892597.58,30.93,4.7,236236.3,8.19
892322.44,30.93,4.7,236418.67,8.2
892089.9,30.94,4.71,236419.7,8.2
891825.34,30.94,4.71,236395.22,8.2
891560.78,30.94,4.71,236430.28,8.2
892034.87,30.96,4.73,236540.02,8.21
892034.87,30.96,4.73,236540.02,8.21
891770.31,30.96,4.73,236509.47,8.21
891230.16,30.95,4.72,236011.72,8.2
890969.08,30.96,4.73,235991.04,8.2
890703.36,30.96,4.73,236189.63,8.21
890447.07,30.96,4.73,236027.58,8.21
890637.19,30.97,4.74,236448.72,8.22
890637.19,30.97,4.74,236448.72,8.22
890231.93,30.96,4.73,236035.55,8.21
889999.39,30.96,4.73,236034.43,8.21
889923.14,30.97,4.74,236013.13,8.21
889650.7,30.97,4.74,236202.16,8.22
889386.15,30.97,4.74,236232.96,8.23
889386.15,30.97,4.74,236232.96,8.23
889121.59,30.98,4.74,236201.1,8.23
889121.59,30.98,4.74,236201.1,8.23
889121.59,30.98,4.74,236201.1,8.23
888860.52,30.98,4.75,236188.11,8.23
888860.52,30.98,4.75,236188.11,8.23
888860.52,30.98,4.75,236188.11,8.23
888783.1,30.98,4.75,236199.57,8.23
888705.69,30.99,4.76,236783.03,8.26
888379.63,30.98,4.75,236515.64,8.25
888726.33,31.0,4.77,236730.81,8.26
888493.79,31.0,4.77,236713.84,8.26
888182.2,30.99,4.76,236745.7,8.26
888182.2,30.99,4.76,236745.7,8.26
888024.17,30.99,4.76,236610.32,8.26
888202.63,31.0,4.77,236690.55,8.26
888126.38,31.01,4.78,236635.89,8.26
887807.19,31.0,4.77,236316.63,8.25
887424.17,30.99,4.76,236283.17,8.25
886367.1,31.0,4.77,236671.96,8.28
886134.56,31.0,4.77,236662.93,8.28
886134.56,31.0,4.77,236662.93,8.28
885868.84,31.0,4.77,236465.77,8.28
885868.84,31.0,4.77,236465.77,8.28
885792.59,31.01,4.78,236444.46,8.28
885792.59,31.01,4.78,236444.46,8.28
886068.88,31.02,4.79,236512.63,8.28
886068.88,31.02,4.79,236512.63,8.28
885999.34,31.03,4.79,236074.24,8.27
885841.3,31.02,4.79,235920.7,8.26
885630.47,31.02,4.79,235645.87,8.25
885470.55,31.02,4.79,235523.25,8.25
885205.99,31.02,4.79,235454.6,8.25
884695.15,31.01,4.78,235789.56,8.27
884877.11,31.02,4.79,235744.95,8.27
884877.11,31.02,4.79,235744.95,8.27
884494.08,31.02,4.78,235570.07,8.26
884704.57,31.03,4.8,235575.63,8.26
884440.01,31.03,4.8,235541.09,8.26
884440.01,31.03,4.8,235541.09,8.26
884193.14,31.03,4.8,236289.93,8.29
884193.14,31.03,4.8,236289.93,8.29
884133.93,31.04,4.81,236006.86,8.29
884019.47,31.04,4.81,236006.62,8.29
884019.47,31.04,4.81,236006.62,8.29
883636.44,31.03,4.8,236063.12,8.29
883560.19,31.04,4.81,236024.76,8.29
883560.19,31.04,4.81,236024.76,8.29
883560.19,31.04,4.81,236024.76,8.29
883295.63,31.04,4.81,236005.4,8.29
883034.56,31.04,4.81,236009.06,8.3
882768.84,31.05,4.81,236210.34,8.31
882503.12,31.05,4.81,235990.02,8.3
882503.12,31.05,4.81,235990.02,8.3
882237.4,31.05,4.82,236226.13,8.31
882237.4,31.05,4.82,236226.13,8.31
882237.4,31.05,4.82,236226.13,8.31
882004.87,31.05,4.82,236223.67,8.32
882004.87,31.05,4.82,236223.67,8.32
881740.31,31.05,4.82,236195.03,8.32
882016.59,31.07,4.83,236257.42,8.32
881752.03,31.07,4.83,236242.78,8.32
881490.96,31.07,4.84,236195.32,8.33
881008.4,31.06,4.83,236344.24,8.33
880775.86,31.06,4.83,236349.57,8.34
880775.86,31.06,4.83,236349.57,8.34
881041.55,31.08,4.84,237486.03,8.38
880777.0,31.08,4.84,237449.6,8.38
880707.46,31.08,4.85,237011.21,8.37
880707.46,31.08,4.85,237011.21,8.37
880632.08,31.08,4.85,236671.12,8.35
880472.16,31.09,4.85,236548.5,8.35
880207.6,31.09,4.86,236614.47,8.36
880070.67,31.09,4.86,235987.19,8.34
880221.38,31.1,4.87,236736.31,8.37
879956.82,31.11,4.87,236686.74,8.37
880574.39,31.13,4.9,236723.35,8.37
880566.62,31.14,4.9,236976.18,8.38
880297.1,31.13,4.9,236674.75,8.37
880297.1,31.13,4.9,236674.75,8.37
880224.33,31.14,4.9,236650.8,8.37
879958.61,31.14,4.9,236827.45,8.38
879881.2,31.14,4.91,236951.71,8.39
879615.48,31.15,4.91,236957.84,8.39
879803.5,31.16,4.92,236965.97,8.39
879570.96,31.16,4.93,236964.85,8.39
879283.94,31.16,4.93,236936.22,8.4
879125.9,31.16,4.92,236782.68,8.39
878838.88,31.16,4.93,236809.5,8.4
878551.85,31.16,4.93,236789.63,8.4
878551.85,31.16,4.93,236789.63,8.4
878268.32,31.16,4.93,236771.15,8.4
877980.13,31.16,4.93,236897.76,8.41
877980.13,31.16,4.93,236897.76,8.41
877822.09,31.16,4.93,236744.21,8.4
877822.09,31.16,4.93,236744.21,8.4
877533.91,31.16,4.93,236741.01,8.41
877457.66,31.16,4.93,236719.72,8.41
877169.47,31.16,4.94,236999.58,8.42
877093.22,31.17,4.94,236988.41,8.42
877093.22,31.17,4.94,236988.41,8.42
877093.22,31.17,4.94,236988.41,8.42
877016.97,31.18,4.95,237026.42,8.43
876755.9,31.18,4.95,236995.72,8.43
876490.18,31.18,4.95,236980.15,8.43
876224.46,31.18,4.95,237629.21,8.46
876224.46,31.18,4.95,237629.21,8.46
876285.74,31.19,4.96,237765.35,8.46
876380.2,31.2,4.97,237745.0,8.46
875997.17,31.19,4.96,237381.61,8.45
875920.92,31.2,4.97,237373.02,8.46
875844.67,31.21,4.98,237412.63,8.46
875580.11,31.21,4.98,237383.65,8.46
875507.35,31.21,4.99,237368.79,8.46
875241.63,31.22,4.99,237739.57,8.48
875302.91,31.23,5.0,237876.81,8.49
875037.19,31.23,5.0,238345.14,8.51
875131.65,31.24,5.01,238345.47,8.51
875131.65,31.24,5.01,238345.47,8.51
874867.09,31.24,5.01,238318.43,8.51
874602.53,31.24,5.01,238407.42,8.52
874337.98,31.24,5.01,238389.37,8.52
874337.98,31.24,5.01,238389.37,8.52
874337.98,31.24,5.01,238389.37,8.52
874076.91,31.25,5.01,238314.75,8.52
874157.03,31.26,5.02,239477.68,8.56
873924.5,31.26,5.03,239480.29,8.57
873718.82,31.26,5.03,238759.49,8.54
873454.26,31.26,5.03,238726.38,8.54
873528.1,31.27,5.04,239384.01,8.57
873528.1,31.27,5.04,239384.01,8.57
873263.54,31.27,5.04,239438.7,8.58
872998.98,31.28,5.05,239408.33,8.58
872670.38,31.27,5.04,239016.8,8.56
872409.31,31.27,5.04,238987.09,8.57
871413.44,31.25,5.01,237989.65,8.53
871590.75,31.26,5.03,238440.41,8.55
871207.72,31.25,5.02,238199.64,8.54
870975.19,31.25,5.02,238204.96,8.55
870975.19,31.25,5.02,238204.96,8.55
870710.63,31.25,5.02,238182.41,8.55
870710.63,31.25,5.02,238182.41,8.55
870446.07,31.26,5.02,238164.53,8.55
870446.07,31.26,5.02,238164.53,8.55
870181.51,31.26,5.03,238203.19,8.56
869974.3,31.25,5.02,238091.81,8.55
870136.46,31.26,5.03,238485.47,8.57
870136.46,31.26,5.03,238485.47,8.57
869861.31,31.27,5.03,238332.41,8.57
869600.24,31.27,5.04,238438.05,8.57
869334.52,31.27,5.04,238568.1,8.58
869068.8,31.27,5.04,238344.58,8.58
869068.8,31.27,5.04,238344.58,8.58
869068.8,31.27,5.04,238344.58,8.58
868803.08,31.27,5.04,238273.74,8.58
868803.08,31.27,5.04,238273.74,8.58
868570.54,31.28,5.04,238269.83,8.58
868305.98,31.28,5.05,238242.66,8.58
868041.43,31.28,5.05,238286.32,8.59
867776.87,31.28,5.05,238235.23,8.59
867904.56,31.3,5.06,238051.76,8.58
867643.49,31.3,5.07,238346.66,8.6
867377.77,31.3,5.07,238265.42,8.6
867267.99,31.3,5.06,238155.64,8.59
867267.99,31.3,5.06,238155.64,8.59
867742.08,31.32,5.09,238265.38,8.6
867198.31,31.31,5.08,237710.84,8.58
866468.16,31.3,5.06,237023.09,8.56
866171.16,31.29,5.06,236928.87,8.56
865963.94,31.28,5.05,236636.87,8.55
865707.65,31.29,5.05,236647.02,8.55
865620.81,31.29,5.06,236588.53,8.55
865388.28,31.3,5.06,236586.07,8.56
865312.02,31.3,5.07,236563.36,8.56
865047.47,31.3,5.07,236603.99,8.56
864788.85,31.31,5.07,236584.82,8.56
864524.29,31.31,5.07,236561.11,8.57
864524.29,31.31,5.07,236561.11,8.57
864524.29,31.31,5.07,236561.11,8.57
864524.29,31.31,5.07,236561.11,8.57
864524.29,31.31,5.07,236561.11,8.57
864239.63,31.3,5.07,236287.07,8.56
863978.56,31.3,5.07,236256.68,8.56
863978.56,31.3,5.07,236256.68,8.56
864155.86,31.31,5.08,236771.76,8.58
864155.86,31.31,5.08,236771.76,8.58
863857.19,31.31,5.07,236481.63,8.57
863600.9,31.31,5.08,236563.99,8.58
863514.06,31.31,5.08,236592.3,8.58
863469.83,31.32,5.09,236602.27,8.58
863205.27,31.32,5.09,236577.65,8.58
862940.72,31.33,5.09,236618.08,8.59
863094.61,31.34,5.11,236575.11,8.59
863094.61,31.34,5.11,236575.11,8.59
862711.59,31.33,5.1,236370.03,8.58
862450.51,31.33,5.1,236511.86,8.59
862184.79,31.33,5.1,236348.35,8.59
862658.88,31.36,5.12,236458.09,8.6
862393.16,31.36,5.13,236511.72,8.6
861663.01,31.34,5.11,235823.97,8.58
861663.01,31.34,5.11,235823.97,8.58
861840.31,31.36,5.12,236812.96,8.62
861457.29,31.35,5.11,236396.96,8.6
861457.29,31.35,5.11,236396.96,8.6
861413.06,31.36,5.12,236406.92,8.61
861148.5,31.36,5.12,236382.31,8.61
860883.94,31.36,5.13,236362.62,8.61
860619.38,31.36,5.13,236376.93,8.61
860401.8,31.35,5.12,236159.66,8.61
860140.73,31.36,5.12,236142.7,8.61
859982.69,31.35,5.12,236007.32,8.6
859982.69,31.35,5.12,236007.32,8.6
859716.97,31.35,5.12,236255.09,8.62
859869.7,31.37,5.13,235997.66,8.61
859869.7,31.37,5.13,235997.66,8.61
859869.7,31.37,5.13,235997.66,8.61
859869.7,31.37,5.13,235997.66,8.61
859869.7,31.37,5.13,235997.66,8.61
859711.39,31.36,5.13,235839.62,8.6
859509.59,31.36,5.12,235661.91,8.6
859509.59,31.36,5.12,235661.91,8.6
859243.87,31.36,5.13,236254.13,8.62
859174.33,31.37,5.13,235815.74,8.61
859331.91,31.38,5.14,235961.64,8.62
859099.38,31.38,5.15,235957.73,8.62
858939.46,31.38,5.15,235835.12,8.62
858674.9,31.39,5.15,235902.46,8.62
858674.9,31.39,5.15,235902.46,8.62
858270.86,31.38,5.14,235522.33,8.61
858006.3,31.38,5.14,235463.22,8.61
857930.05,31.38,5.15,235425.68,8.61
857668.98,31.39,5.15,235696.94,8.63
857403.26,31.39,5.15,235602.43,8.63
857403.26,31.39,5.15,235602.43,8.63
857325.85,31.39,5.16,235470.98,8.62
857248.43,31.4,5.17,235967.11,8.64
857248.43,31.4,5.17,235967.11,8.64
856959.75,31.39,5.16,235650.43,8.63
857304.48,31.41,5.18,235211.28,8.62
857071.95,31.41,5.18,235207.38,8.62
856807.39,31.41,5.18,235180.21,8.62
856542.83,31.42,5.18,235296.73,8.63
856542.83,31.42,5.18,235296.73,8.63
856278.27,31.42,5.18,235275.02,8.63
855984.23,31.42,5.18,235490.22,8.64
855911.47,31.43,5.19,235492.57,8.65
855645.75,31.43,5.19,235464.68,8.65
856119.83,31.45,5.22,235574.43,8.65
856119.83,31.45,5.22,235574.43,8.65
855863.54,31.45,5.22,235886.6,8.67
855631.0,31.46,5.22,235884.14,8.67
855355.86,31.46,5.22,235662.16,8.67
855418.3,31.47,5.23,235634.91,8.67
854688.14,31.45,5.22,234947.16,8.65
854611.89,31.46,5.22,235034.61,8.65
854611.89,31.46,5.22,235034.61,8.65
854333.65,31.46,5.23,235012.68,8.65
854069.09,31.46,5.23,234974.61,8.66
853808.02,31.46,5.23,235176.68,8.67
853575.48,31.47,5.23,235182.01,8.67
853218.72,31.46,5.23,234777.94,8.66
852950.0,31.45,5.22,235928.86,8.7
853215.69,31.47,5.23,235458.71,8.68
853215.69,31.47,5.23,235458.71,8.68
853139.44,31.47,5.24,235438.73,8.69
852874.88,31.48,5.24,235419.04,8.69
852798.63,31.48,5.25,235465.74,8.69
852798.63,31.48,5.25,235465.74,8.69
852980.58,31.49,5.26,235438.74,8.69
852735.78,31.49,5.25,235536.47,8.7
852735.78,31.49,5.25,235536.47,8.7
852735.78,31.49,5.25,235536.47,8.7
852480.78,31.49,5.26,235527.09,8.7
852520.75,31.5,5.27,235552.76,8.7
852520.75,31.5,5.27,235552.76,8.7
852698.05,31.51,5.28,235546.31,8.71
852443.05,31.52,5.28,235577.69,8.71
852443.05,31.52,5.28,235577.69,8.71
852443.05,31.52,5.28,235577.69,8.71
852156.03,31.52,5.28,235544.1,8.71
852156.03,31.52,5.28,235544.1,8.71
852047.99,31.51,5.28,235458.73,8.71
851970.58,31.52,5.29,235338.86,8.71
851893.16,31.53,5.29,236687.25,8.76
851606.14,31.53,5.3,236670.48,8.76
851322.6,31.53,5.3,236736.38,8.77
850296.39,31.54,5.31,236697.27,8.78
850223.63,31.54,5.31,236766.95,8.78
849840.6,31.54,5.3,236355.42,8.77
850017.91,31.55,5.32,236380.38,8.77
849720.91,31.54,5.31,236315.73,8.77
849720.91,31.54,5.31,236315.73,8.77
849432.72,31.54,5.31,236306.89,8.77
849432.72,31.54,5.31,236306.89,8.77
849177.72,31.54,5.31,236383.61,8.78
848889.54,31.54,5.32,236587.37,8.79
848601.35,31.55,5.32,236403.12,8.79
848218.33,31.54,5.31,236304.42,8.79
847962.03,31.54,5.31,236752.28,8.81
847962.03,31.54,5.31,236752.28,8.81
847756.35,31.54,5.31,236944.57,8.82
847756.35,31.54,5.31,236944.57,8.82
847756.35,31.54,5.31,236944.57,8.82
847756.35,31.54,5.31,236944.57,8.82
847756.35,31.54,5.31,236944.57,8.82
847545.57,31.55,5.32,236684.41,8.81
847476.03,31.55,5.32,236246.02,8.8
847476.03,31.55,5.32,236246.02,8.8
847127.81,31.55,5.32,235944.44,8.79
846895.27,31.56,5.33,235949.77,8.79
846630.71,31.56,5.33,235927.21,8.79
846630.71,31.56,5.33,235927.21,8.79
846543.88,31.56,5.33,235895.16,8.8
846467.63,31.57,5.34,235878.04,8.8
846203.07,31.57,5.34,235919.37,8.8
846203.07,31.57,5.34,235919.37,8.8
846203.07,31.57,5.34,235919.37,8.8
845942.0,31.57,5.35,236128.24,8.81
845676.28,31.58,5.35,235989.7,8.81
845676.28,31.58,5.35,235989.7,8.81
845410.56,31.58,5.35,235929.49,8.81
845333.14,31.59,5.36,236232.16,8.83
845100.61,31.59,5.36,236234.76,8.83
845287.43,31.6,5.37,236203.22,8.83
844968.66,31.59,5.36,235882.43,8.82
844704.11,31.59,5.36,235922.64,8.82
844704.11,31.59,5.36,235922.64,8.82
844439.55,31.6,5.37,235892.11,8.83
844439.55,31.6,5.37,235892.11,8.83
844439.55,31.6,5.37,235892.11,8.83
844287.13,31.59,5.36,235915.67,8.83
843961.63,31.59,5.36,234190.58,8.77
843961.63,31.59,5.36,234190.58,8.77
843700.56,31.6,5.36,234163.02,8.77
843877.87,31.61,5.38,234145.87,8.77
843877.87,31.61,5.38,234145.87,8.77
843877.87,31.61,5.38,234145.87,8.77
843612.15,31.61,5.38,234857.16,8.8
843266.18,31.6,5.37,234497.26,8.79
843108.14,31.6,5.37,234343.34,8.78
842875.6,31.6,5.37,234340.88,8.79
842761.14,31.61,5.38,234461.02,8.79
842823.58,31.62,5.39,234433.78,8.79
843002.04,31.63,5.4,234522.43,8.8
843002.04,31.63,5.4,234522.43,8.8
843002.04,31.63,5.4,234522.43,8.8
843002.04,31.63,5.4,234522.43,8.8
842737.48,31.63,5.4,234435.86,8.8
842476.41,31.63,5.4,234428.4,8.8
842556.54,31.64,5.41,235941.86,8.86
842281.4,31.64,5.41,235255.88,8.84
842062.7,31.65,5.42,235534.5,8.85
841853.73,31.64,5.41,235384.74,8.85
841853.73,31.64,5.41,235384.74,8.85
841948.19,31.65,5.42,235385.07,8.85
841683.63,31.66,5.43,235355.04,8.85
841419.07,31.66,5.43,235402.72,8.86
841154.52,31.66,5.43,235371.5,8.86
840893.44,31.66,5.43,235641.93,8.87
840893.44,31.66,5.43,235641.93,8.87
840816.03,31.67,5.44,235533.06,8.87
840550.31,31.67,5.44,235436.07,8.87
840284.59,31.67,5.44,235842.56,8.89
840284.59,31.67,5.44,235842.56,8.89
840052.06,31.68,5.44,235833.4,8.89
840052.06,31.68,5.44,235833.4,8.89
840052.06,31.68,5.44,235833.4,8.89
839787.5,31.68,5.45,235811.48,8.9
839787.5,31.68,5.45,235811.48,8.9
839522.94,31.68,5.45,235880.18,8.9
839446.69,31.69,5.46,235805.59,8.9
839373.93,31.69,5.46,235809.91,8.9
839373.93,31.69,5.46,235809.91,8.9
839373.93,31.69,5.46,235809.91,8.9
