ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
1010,4628,4340860,6212,4716640
1010,4628,4340860,6212,4717640
1010,4628,4341860,6212,4718640
1010,4628,4342860,6212,4719640
1010,4628,4343860,6212,4720640
1010,4628,4343860,6212,4720640
1010,4628,4344860,6212,4721640
1010,4628,4345860,6212,4722640
1011,4636,4346860,6212,4723640
1011,4636,4347860,6212,4724640
1011,4636,4347860,6212,4724640
1011,4636,4348670,6212,4725450
1011,4636,4349480,6212,4726260
1011,4636,4350480,6212,4727260
1011,4636,4351480,6212,4728260
1011,4636,4351950,6212,4728730
1011,4636,4351950,6212,4729730
1011,4636,4352420,6212,4730200
1012,4644,4353420,6212,4731200
1012,4644,4353650,6212,4731430
1012,4644,4354650,6212,4732430
1012,4644,4354650,6212,4733080
1012,4644,4355650,6212,4734080
1012,4644,4356460,6212,4734890
1012,4644,4357460,6212,4735890
1012,4644,4357930,6212,4736360
1012,4644,4357930,6212,4737360
1012,4644,4358930,6212,4738360
1012,4644,4359250,6212,4738680
1012,4644,4359250,6212,4739680
1012,4644,4359720,6212,4740150
1012,4644,4360190,6212,4740620
1012,4644,4361190,6212,4741620
1012,4644,4362190,6212,4742620
1013,4652,4363190,6212,4743620
1013,4652,4364190,6212,4744620
1013,4652,4365190,6212,4745620
1013,4652,4365190,6212,4745620
1013,4652,4366190,6212,4746620
1013,4652,4367190,6212,4747620
1013,4652,4367190,6212,4747620
1013,4652,4368190,6212,4748620
1013,4652,4368660,6212,4749090
1014,4660,4369660,6212,4750090
1014,4660,4370660,6212,4751090
1014,4660,4371470,6212,4751900
1014,4660,4371470,6212,4752370
1014,4660,4372470,6212,4753370
1014,4660,4372470,6212,4753370
1014,4660,4372790,6212,4753690
1014,4660,4373110,6212,4754010
1014,4660,4374110,6212,4755010
1014,4660,4374110,6212,4755820
1014,4660,4374110,6212,4756820
1014,4660,4374340,6212,4757050
1014,4660,4375340,6212,4758050
1014,4660,4375810,6212,4758520
1014,4660,4376810,6212,4759520
1015,4668,4377810,6212,4760520
1015,4668,4377970,6212,4760680
1015,4668,4378970,6212,4761680
1015,4668,4379970,6212,4762680
1015,4668,4379970,6212,4763680
1015,4668,4380970,6212,4764680
1015,4668,4381970,6212,4765680
1015,4668,4382970,6212,4766680
1015,4668,4383780,6212,4767490
1015,4668,4384100,6212,4767810
1015,4668,4384100,6212,4768280
1016,4676,4385100,6212,4769280
1016,4676,4386100,6212,4770280
1016,4676,4387100,6212,4771280
1016,4676,4388100,6212,4772280
1016,4676,4388100,6212,4772280
1016,4676,4388100,6212,4772510
1016,4676,4389100,6212,4773510
1016,4676,4389100,6212,4774510
1016,4676,4390100,6212,4775510
1016,4676,4391100,6212,4776510
1016,4676,4391420,6212,4776830
1016,4676,4391420,6212,4777420
1016,4676,4391890,6212,4777890
1016,4676,4392890,6212,4778890
1017,4684,4393890,6212,4779890
1017,4684,4394360,6212,4780360
1018,4692,4395360,6212,4781360
1018,4692,4395680,6212,4781680
1018,4692,4395680,6212,4781680
1019,4696,4396680,6212,4782680
1019,4696,4397680,6212,4783680
1019,4696,4398680,6212,4784680
1019,4696,4399680,6212,4785680
1019,4696,4400150,6212,4786150
1019,4696,4400700,6212,4786700
1019,4696,4401700,6212,4787700
1019,4696,4401700,6212,4788510
1019,4696,4401700,6212,4789160
1019,4696,4402700,6212,4790160
1019,4696,4402920,6212,4790380
1019,4696,4402920,6212,4790380
1019,4696,4402920,6212,4790380
1019,4696,4402920,6212,4790380
1019,4696,4403920,6212,4791380
1019,4696,4403920,6212,4791380
1019,4696,4403920,6212,4791380
1019,4696,4404920,6212,4792380
1020,4704,4405920,6212,4793380
1020,4704,4409920,6212,4797380
1020,4704,4410920,6212,4798380
1020,4704,4411390,6212,4798850
1020,4704,4412200,6212,4799660
1020,4704,4413200,6212,4800660
1020,4704,4414200,6212,4801660
1021,4712,4415200,6212,4802660
1021,4712,4416200,6212,4803660
1021,4712,4417200,6212,4804660
1021,4712,4417200,6212,4804660
1021,4712,4417200,6212,4804660
1021,4712,4418200,6212,4805660
1021,4712,4419200,6212,4806660
1021,4712,4420010,6212,4807470
1021,4712,4420010,6212,4807470
1021,4712,4421010,6212,4808470
1021,4712,4422010,6212,4809470
1022,4720,4422820,6212,4810280
1022,4720,4422820,6212,4810280
1022,4720,4423820,6212,4811280
1022,4720,4424630,6212,4812090
1022,4720,4424950,6212,4812410
1022,4720,4425950,6212,4813410
1022,4720,4426950,6212,4814410
1022,4720,4427760,6212,4815220
1022,4720,4427760,6212,4815690
1022,4720,4428760,6212,4816690
1022,4720,4428760,6212,4817280
1022,4720,4429230,6212,4817750
1022,4720,4430040,6212,4818560
1023,4728,4431040,6212,4819560
1023,4728,4431040,6212,4820030
1023,4728,4431040,6212,4821030
1023,4728,4432040,6212,4822030
1023,4728,4432200,6212,4822190
1023,4728,4433200,6212,4823190
1023,4728,4434010,6212,4824000
1023,4728,4435010,6212,4825000
1023,4728,4435010,6212,4825000
1023,4728,4435820,6212,4825810
1023,4728,4436290,6212,4826280
1023,4728,4436610,6212,4826600
1023,4728,4437420,6212,4827410
1023,4728,4437650,6212,4827640
1024,4736,4438650,6212,4828640
1024,4736,4439650,6212,4829640
1024,4736,4439970,6212,4829960
1024,4736,4440780,6212,4830770
1024,4736,4441780,6212,4831770
1024,4736,4442590,6212,4832580
1024,4736,4443590,6212,4833580
1024,4736,4443590,6212,4833580
1024,4736,4444240,6212,4834230
1024,4736,4444470,6212,4834460
1024,4736,4445470,6212,4835460
1025,4744,4446470,6212,4836460
1025,4744,4447470,6212,4837460
1025,4744,4447470,6212,4837460
1025,4744,4448280,6212,4838270
1025,4744,4449280,6212,4839270
1025,4744,4449280,6212,4839270
1025,4744,4450280,6212,4840270
1025,4744,4451280,6212,4841270
1025,4744,4452090,6212,4842080
1025,4744,4452310,6212,4842300
1025,4744,4452900,6212,4842890
1026,4752,4453900,6212,4843890
1027,4756,4454900,6212,4844890
1027,4756,4455900,6212,4845890
1027,4756,4456900,6212,4846890
1027,4756,4456900,6212,4847240
1027,4756,4457550,6212,4847890
1027,4756,4458550,6212,4848890
1028,4764,4459550,6212,4849890
1028,4764,4459550,6212,4849890
1028,4764,4459550,6212,4850700
1028,4764,4459550,6212,4850700
1028,4764,4460360,6212,4851510
1028,4764,4461360,6212,4852510
1028,4764,4462170,6212,4853320
1028,4764,4463170,6212,4854320
1028,4764,4463170,6212,4855320
1028,4764,4464170,6212,4856320
1028,4764,4465170,6212,4857320
1028,4764,4465490,6212,4857640
1028,4764,4466490,6212,4858640
1028,4764,4466490,6212,4859640
1029,4772,4467490,6212,4860640
1029,4772,4468490,6212,4861640
1029,4772,4468490,6212,4861870
1029,4772,4469490,6212,4862870
1029,4772,4470490,6212,4863870
1029,4772,4470490,6212,4863870
1029,4772,4470810,6212,4864190
1029,4772,4471400,6212,4864780
1029,4772,4472050,6212,4865430
1029,4772,4473050,6212,4866430
1029,4772,4474050,6212,4867430
1029,4772,4474050,6212,4867430
1029,4772,4475050,6212,4868430
1029,4772,4476050,6212,4869430
1029,4772,4476050,6212,4869800
1029,4772,4476370,6212,4870120
1030,4780,4477370,6212,4871120
1030,4780,4477830,6212,4871580
1030,4780,4477830,6212,4872580
1030,4780,4478830,6212,4873580
1030,4780,4479830,6212,4874580
1030,4780,4479830,6212,4875390
1030,4780,4480830,6212,4876390
1030,4780,4481830,6212,4877390
1030,4780,4482640,6212,4878200
1030,4780,4483640,6212,4879200
1030,4780,4484640,6212,4880200
1030,4780,4485640,6212,4881200
1030,4780,4486450,6212,4882010
1030,4780,4487260,6212,4882820
1030,4780,4488260,6212,4883820
1030,4780,4488260,6212,4883820
1030,4780,4488490,6212,4884050
1030,4780,4488960,6212,4884520
1031,4788,4489960,6212,4885520
1031,4788,4489960,6212,4885520
1031,4788,4490960,6212,4886520
1031,4788,4491960,6212,4887520
1031,4788,4492960,6212,4888520
1031,4788,4493960,6212,4889520
1031,4788,4494510,6212,4890070
1031,4788,4494830,6212,4890390
1031,4788,4495640,6212,4891200
1031,4788,4495750,6212,4891310
1031,4788,4496400,6212,4891960
1032,4796,4497400,6212,4892960
1032,4796,4498400,6212,4893960
1032,4796,4499400,6212,4894960
1032,4796,4500210,6212,4895770
1032,4796,4500580,6212,4896140
1032,4796,4500580,6212,4896610
1032,4796,4501050,6212,4897080
1032,4796,4502050,6212,4898080
1033,4804,4503050,6212,4899080
1033,4804,4504050,6212,4900080
1033,4804,4505050,6212,4901080
1033,4804,4505050,6212,4901080
1033,4804,4506050,6212,4902080
1033,4804,4506860,6212,4902890
1033,4804,4507410,6212,4903440
1033,4804,4507410,6212,4903440
1033,4804,4508410,6212,4904440
1033,4804,4508410,6212,4904440
1033,4804,4509410,6212,4905440
1033,4804,4510220,6212,4906250
1033,4804,4510690,6212,4906720
1033,4804,4510690,6212,4907190
1033,4804,4511690,6212,4908190
1034,4812,4512690,6212,4909190
1034,4812,4513690,6212,4910190
1034,4812,4514690,6212,4911190
1034,4812,4515690,6212,4912190
1034,4812,4516500,6212,4913000
1034,4812,4517500,6212,4914000
1034,4812,4517970,6212,4914470
1034,4812,4518970,6212,4915470
1034,4812,4519970,6212,4916470
1035,4820,4520970,6212,4917470
1035,4820,4521970,6212,4918470
1035,4820,4521970,6212,4918470
1035,4820,4522780,6212,4919280
1036,4824,4523780,6212,4920280
1036,4824,4524780,6212,4921280
1036,4824,4524780,6212,4921280
1036,4824,4525780,6212,4922280
1036,4824,4526780,6212,4923280
1036,4824,4527250,6212,4923750
1036,4824,4527410,6212,4923910
1036,4824,4528220,6212,4924720
1036,4824,4528440,6212,4924940
1036,4824,4528440,6212,4925750
1036,4824,4528910,6212,4926220
1036,4824,4528910,6212,4926220
1036,4824,4529910,6212,4927220
1037,4832,4530910,6212,4928220
1037,4832,4531910,6212,4929220
1037,4832,4532910,6212,4930220
1037,4832,4533380,6212,4930690
1037,4832,4534380,6212,4931690
1037,4832,4535380,6212,4932690
1037,4832,4536380,6212,4933690
1037,4832,4536380,6212,4934160
1037,4832,4537380,6212,4935160
1037,4832,4538190,6212,4935970
1038,4840,4538660,6212,4936440
1038,4840,4539130,6212,4936910
1038,4840,4540130,6212,4937910
1038,4840,4540450,6212,4938230
1038,4840,4540920,6212,4938700
1038,4840,4541920,6212,4939700
1038,4840,4541920,6212,4940700
1038,4840,4542240,6212,4941020
1038,4840,4542240,6212,4942020
1038,4840,4542350,6212,4942130
1038,4840,4543350,6212,4943130
1038,4840,4544350,6212,4944130
1038,4840,4544670,6212,4944450
1038,4840,4544670,6212,4944450
1038,4840,4545320,6212,4945100
1039,4848,4546320,6212,4946100
1039,4848,4547130,6212,4946910
1039,4848,4548130,6212,4947910
1039,4848,4548130,6212,4947910
1039,4848,4549130,6212,4948910
1039,4848,4549130,6212,4948910
1039,4848,4550130,6212,4949910
1039,4848,4551130,6212,4950910
1039,4848,4552130,6212,4951910
1040,4856,4553130,6212,4952910
1040,4856,4553130,6212,4952910
1040,4856,4553130,6212,4952910
1040,4856,4553600,6212,4953380
1041,4864,4554600,6212,4954380
1041,4864,4554950,6212,4954730
1041,4864,4555110,6212,4954890
1041,4864,4556110,6212,4955890
1041,4864,4557110,6212,4956890
1041,4864,4558110,6212,4957890
1041,4864,4558920,6212,4958700
1041,4864,4559920,6212,4959700
1041,4864,4559920,6212,4959700
1041,4864,4560920,6212,4960700
1041,4864,4561390,6212,4961170
1042,4872,4562200,6212,4961980
1042,4872,4562750,6212,4962530
1042,4872,4563560,6212,4963340
1042,4872,4564560,6212,4964340
1042,4872,4565560,6212,4965340
1042,4872,4565560,6212,4965340
1042,4872,4566560,6212,4966340
1042,4872,4567560,6212,4967340
1042,4872,4568560,6212,4968340
1042,4872,4569370,6212,4969150
1042,4872,4570370,6212,4970150
1042,4872,4571180,6212,4970960
1042,4872,4571660,6212,4971440
1042,4872,4571890,6212,4971670
1042,4872,4572890,6212,4972670
1043,4880,4573540,6212,4973320
1043,4880,4574540,6212,4974320
1043,4880,4575540,6212,4975320
1043,4880,4576540,6212,4976320
1043,4880,4577540,6212,4977320
1043,4880,4578540,6212,4978320
1043,4880,4579540,6212,4979320
1043,4880,4579770,6212,4979550
1043,4880,4580420,6212,4980200
1044,4888,4581230,6212,4981010
1044,4888,4581550,6212,4981330
1044,4888,4581550,6212,4981330
1044,4888,4582550,6212,4982330
1044,4888,4583020,6212,4982800
1044,4888,4584020,6212,4983800
1044,4888,4585020,6212,4984800
1044,4888,4585020,6212,4984800
1044,4888,4585020,6212,4985270
1044,4888,4586020,6212,4986270
1044,4888,4586020,6212,4986270
1044,4888,4586490,6212,4986740
1044,4888,4587490,6212,4987740
1044,4888,4587490,6212,4987740
1044,4888,4588080,6212,4988330
1045,4896,4589080,6212,4989330
1045,4896,4589080,6212,4989330
1045,4896,4590080,6212,4990330
1045,4896,4590730,6212,4990980
1045,4896,4591540,6212,4991790
1045,4896,4592540,6212,4992790
1045,4896,4593540,6212,4993790
1045,4896,4593540,6212,4994790
1045,4896,4594000,6212,4995250
1045,4896,4594810,6212,4996060
1045,4896,4595810,6212,4997060
1046,4904,4596810,6212,4998060
1046,4904,4597810,6212,4999060
1046,4904,4598810,6212,5000060
1046,4904,4599810,6212,5001060
1046,4904,4600620,6212,5001870
1046,4904,4600620,6212,5001870
1046,4904,4600850,6212,5002100
1046,4904,4601400,6212,5002650
1046,4904,4602400,6212,5003650
1046,4904,4602400,6212,5003650
1046,4904,4603400,6212,5004650
1047,4912,4604400,6212,5005650
1047,4912,4605400,6212,5006650
1047,4912,4606050,6212,5007300
1047,4912,4607050,6212,5008300
1047,4912,4608050,6212,5009300
1047,4912,4608860,6212,5010110
1047,4912,4608860,6212,5010920
1047,4912,4608860,6212,5010920
1047,4912,4609860,6212,5011920
1047,4912,4610330,6212,5012390
1048,4920,4611330,6212,5013390
1048,4920,4611800,6212,5013860
1048,4920,4612450,6212,5014510
1048,4920,4613450,6212,5015510
1048,4920,4614450,6212,5016510
1048,4920,4614910,6212,5016970
1049,4928,4615910,6212,5017970
1049,4928,4616720,6212,5018780
1049,4928,4617720,6212,5019780
1049,4928,4618190,6212,5020250
1049,4928,4619000,6212,5021060
1049,4928,4619000,6212,5021060
1049,4928,4619810,6212,5021870
1049,4928,4620620,6212,5022680
1049,4928,4620620,6212,5022680
1049,4928,4621090,6212,5023150
1049,4928,4621090,6212,5023150
1049,4928,4621090,6212,5023960
1049,4928,4621900,6212,5024770
1049,4928,4622710,6212,5025580
1049,4928,4623520,6212,5026390
1049,4928,4624520,6212,5027390
1049,4928,4625520,6212,5028390
1050,4936,4626520,6212,5029390
1050,4936,4627330,6212,5030200
1050,4936,4628330,6212,5031200
1050,4936,4629140,6212,5032010
1050,4936,4630140,6212,5033010
1050,4936,4630140,6212,5034010
1050,4936,4631140,6212,5035010
1050,4936,4631610,6212,5035480
1051,4944,4639610,6212,5043480
1051,4944,4640080,6212,5043950
1051,4944,4641080,6212,5044950
1051,4944,4641190,6212,5045060
1051,4944,4642190,6212,5046060
1051,4944,4642190,6212,5046520
1051,4944,4643000,6212,5047330
1051,4944,4644000,6212,5048330
1052,4952,4645000,6212,5049330
1052,4952,4646000,6212,5050330
1052,4952,4646650,6212,5050980
1052,4952,4647650,6212,5051980
1052,4952,4648460,6212,5052790
1052,4952,4649460,6212,5053790
1052,4952,4649920,6212,5054250
1052,4952,4650390,6212,5054720
1053,4960,4651390,6212,5055720
1053,4960,4651390,6212,5056530
1053,4960,4652390,6212,5057530
1053,4960,4653390,6212,5058530
1053,4960,4654390,6212,5059530
1053,4960,4654850,6212,5059990
1053,4960,4655850,6212,5060990
1053,4960,4655850,6212,5060990
1053,4960,4655850,6212,5060990
1053,4960,4656850,6212,5061990
1053,4960,4657850,6212,5062990
1053,4960,4658170,6212,5063310
1053,4960,4658170,6212,5064120
1053,4960,4659170,6212,5065120
1054,4968,4659980,6212,5065930
1054,4968,4660300,6212,5066250
1054,4968,4660300,6212,5066250
1054,4968,4661300,6212,5067250
1054,4968,4661780,6212,5067730
1054,4968,4662780,6212,5068730
1054,4968,4662780,6212,5068730
1054,4968,4662780,6212,5069190
1054,4968,4663780,6212,5070190
1055,4972,4664780,6212,5071190
1055,4972,4665780,6212,5072190
1055,4972,4666430,6212,5072840
1055,4972,4667430,6212,5073840
1055,4972,4668430,6212,5074840
1055,4972,4668590,6212,5075000
1055,4972,4669180,6212,5075590
1055,4972,4669180,6212,5075590
1056,4980,4670180,6212,5076590
1056,4980,4670180,6212,5077590
1056,4980,4670500,6212,5077910
1056,4980,4671310,6212,5078720
1056,4980,4672120,6212,5079530
1056,4980,4673120,6212,5080530
1056,4980,4673440,6212,5080850
1056,4980,4674440,6212,5081850
1056,4980,4675440,6212,5082850
1056,4980,4675760,6212,5083170
1056,4980,4675760,6212,5084170
1056,4980,4676760,6212,5085170
1056,4980,4676810,6212,5085220
1056,4980,4677810,6212,5086220
1057,4988,4678810,6212,5087220
1057,4988,4679810,6212,5088220
1057,4988,4680810,6212,5089220
1058,4992,4681810,6212,5090220
1058,4992,4681810,6212,5091220
1058,4992,4682620,6212,5092030
1058,4992,4682780,6212,5092190
1058,4992,4682780,6212,5093000
1058,4992,4683250,6212,5093470
1058,4992,4683250,6212,5094280
1058,4992,4684250,6212,5095280
1058,4992,4684250,6212,5095280
1058,4992,4685250,6212,5096280
1058,4992,4685250,6212,5096280
1059,4996,4686250,6212,5097280
1059,4996,4686250,6212,5097750
1059,4996,4686250,6212,5097750
1059,4996,4686250,6212,5097750
1059,4996,4686720,6212,5098220
1059,4996,4687720,6212,5099220
1059,4996,4687720,6212,5099220
1059,4996,4688090,6212,5099590
1059,4996,4688410,6212,5099910
1059,4996,4688410,6212,5099910
1059,4996,4688640,6212,5100140
1059,4996,4688640,6212,5101140
1059,4996,4688640,6212,5102140
1059,4996,4688640,6212,5102140
1060,5004,4689110,6212,5102610
1060,5004,4689110,6212,5103610
1060,5004,4690110,6212,5104610
1060,5004,4691110,6212,5105610
1060,5004,4692110,6212,5106610
1060,5004,4693110,6212,5107610
1060,5004,4693700,6212,5108200
1060,5004,4694510,6212,5109010
1060,5004,4694510,6212,5109010
1060,5004,4694510,6212,5110010
1060,5004,4695510,6212,5111010
1060,5004,4696510,6212,5112010
1060,5004,4697510,6212,5113010
1060,5004,4698510,6212,5114010
1060,5004,4698510,6212,5115010
1060,5004,4698970,6212,5115470
1061,5012,4699780,6212,5116280
1061,5012,4699780,6212,5116280
1061,5012,4699780,6212,5116280
1061,5012,4700780,6212,5117280
1061,5012,4701780,6212,5118280
1061,5012,4702780,6212,5119280
1061,5012,4702780,6212,5119280
1061,5012,4704780,6212,5121280
1061,5012,4705780,6212,5122280
1061,5012,4706100,6212,5122600
1061,5012,4706570,6212,5123070
1062,5020,4707570,6212,5124070
1062,5020,4708570,6212,5125070
1062,5020,4709040,6212,5125540
1062,5020,4709510,6212,5126010
1062,5020,4710510,6212,5127010
1062,5020,4710510,6212,5127010
1062,5020,4711510,6212,5128010
1062,5020,4712510,6212,5129010
1062,5020,4713510,6212,5130010
1062,5020,4714510,6212,5131010
1062,5020,4716510,6212,5133010
1063,5028,4717510,6212,5134010
1063,5028,4717510,6212,5134010
1063,5028,4717510,6212,5135010
1063,5028,4717830,6212,5135330
1063,5028,4718640,6212,5136140
1063,5028,4719110,6212,5136610
1063,5028,4719580,6212,5137080
1063,5028,4719580,6212,5137080
1063,5028,4720580,6212,5138080
1063,5028,4721580,6212,5139080
1063,5028,4722050,6212,5139550
1063,5028,4722520,6212,5140020
1063,5028,4723520,6212,5141020
1063,5028,4723520,6212,5142020
1063,5028,4723520,6212,5142020
1063,5028,4724330,6212,5142830
1063,5028,4724330,6212,5142830
1063,5028,4724920,6212,5143420
1063,5028,4725920,6212,5144420
1063,5028,4726380,6212,5144880
1063,5028,4727380,6212,5145880
1064,5036,4728380,6212,5146880
1064,5036,4729190,6212,5147690
1064,5036,4729510,6212,5148010
1064,5036,4729980,6212,5148480
1064,5036,4730980,6212,5149480
1065,5044,4731980,6212,5150480
1065,5044,4732980,6212,5151480
1065,5044,4732980,6212,5152290
1065,5044,4732980,6212,5153100
1066,5052,4740980,6212,5161100
1066,5052,4741300,6212,5161420
1066,5052,4742110,6212,5162230
1066,5052,4742580,6212,5162700
1066,5052,4743050,6212,5163170
1066,5052,4743050,6212,5163170
1066,5052,4743520,6212,5163640
1067,5060,4744520,6212,5164640
1067,5060,4745520,6212,5165640
1067,5060,4745520,6212,5166110
1067,5060,4745990,6212,5166580
1067,5060,4746310,6212,5166900
1067,5060,4747310,6212,5167900
1067,5060,4747310,6212,5168220
1067,5060,4747310,6212,5168220
1067,5060,4747310,6212,5168220
1067,5060,4748310,6212,5169220
1067,5060,4749310,6212,5170220
1067,5060,4749630,6212,5170540
1067,5060,4750630,6212,5171540
1067,5060,4751100,6212,5172010
1068,5068,4752100,6212,5173010
1068,5068,4752570,6212,5173480
1069,5076,4753570,6212,5174480
1069,5076,4754120,6212,5175030
1069,5076,4754930,6212,5175840
1069,5076,4754930,6212,5176840
1069,5076,4755930,6212,5177840
1069,5076,4755930,6212,5178310
1069,5076,4756930,6212,5179310
1069,5076,4757930,6212,5180310
1069,5076,4758400,6212,5180780
1069,5076,4758870,6212,5181250
1069,5076,4758870,6212,5181250
1069,5076,4758920,6212,5181300
1069,5076,4759920,6212,5182300
1070,5084,4760920,6212,5183300
1070,5084,4761390,6212,5183770
1070,5084,4762390,6212,5184770
1070,5084,4762860,6212,5185240
1070,5084,4763670,6212,5186050
1070,5084,4763670,6212,5187050
1070,5084,4763670,6212,5187700
1070,5084,4764670,6212,5188700
1070,5084,4765670,6212,5189700
1070,5084,4765670,6212,5189700
1070,5084,4766670,6212,5190700
1070,5084,4766670,6212,5191700
1070,5084,4767480,6212,5192510
1070,5084,4768480,6212,5193510
1070,5084,4769480,6212,5194510
1071,5092,4770480,6212,5195510
1071,5092,4771480,6212,5196510
1071,5092,4772480,6212,5197510
1071,5092,4773480,6212,5198510
1071,5092,4774480,6212,5199510
1071,5092,4775480,6212,5200510
1071,5092,4775480,6212,5200730
1071,5092,4776480,6212,5201730
1071,5092,4777480,6212,5202730
1071,5092,4777480,6212,5202730
1072,5100,4778480,6212,5203730
1072,5100,4778710,6212,5203960
1072,5100,4778710,6212,5203960
1072,5100,4778710,6212,5204770
1072,5100,4778710,6212,5204770
1072,5100,4779520,6212,5205580
1072,5100,4780520,6212,5206580
1072,5100,4780840,6212,5206900
1072,5100,4781310,6212,5207370
1072,5100,4782120,6212,5208180
1072,5100,4783120,6212,5209180
1072,5100,4783930,6212,5209990
1072,5100,4783930,6212,5209990
1072,5100,4784930,6212,5210990
1073,5108,4785930,6212,5211990
1073,5108,4786930,6212,5212990
1073,5108,4787930,6212,5213990
1073,5108,4787930,6212,5214640
1073,5108,4788930,6212,5215640
1073,5108,4788930,6212,5215640
1073,5108,4789400,6212,5216110
1074,5112,4790400,6212,5217110
1074,5112,4791400,6212,5218110
1074,5112,4792400,6212,5219110
1074,5112,4793400,6212,5220110
1074,5112,4794400,6212,5221110
1074,5112,4795400,6212,5222110
1074,5112,4796400,6212,5223110
1074,5112,4797400,6212,5224110
1074,5112,4798400,6212,5225110
1074,5112,4799400,6212,5226110
1074,5112,4800400,6212,5227110
1074,5112,4801050,6212,5227760
1074,5112,4802050,6212,5228760
1075,5120,4803050,6212,5229760
1075,5120,4803050,6212,5229760
1075,5120,4803420,6212,5230130
1075,5120,4804420,6212,5231130
1075,5120,4808420,6212,5235130
1075,5120,4808420,6212,5236130
1075,5120,4808420,6212,5237130
1075,5120,4809420,6212,5238130
1075,5120,4810420,6212,5239130
1076,5128,4811070,6212,5239780
1076,5128,4811540,6212,5240250
1076,5128,4811860,6212,5240570
1076,5128,4812860,6212,5241570
1076,5128,4812860,6212,5242380
1076,5128,4813860,6212,5243380
1076,5128,4813860,6212,5243380
1076,5128,4813860,6212,5244380
1076,5128,4814860,6212,5245380
1077,5136,4815860,6212,5246380
1077,5136,4816860,6212,5247380
1077,5136,4817860,6212,5248380
1077,5136,4818330,6212,5248850
1077,5136,4818700,6212,5249220
1077,5136,4819350,6212,5249870
1077,5136,4820160,6212,5250680
1077,5136,4820620,6212,5251140
1077,5136,4821620,6212,5252140
1077,5136,4822620,6212,5253140
1078,5144,4823620,6212,5254140
1078,5144,4823620,6212,5254140
1078,5144,4823620,6212,5255140
1078,5144,4823620,6212,5256140
1078,5144,4823990,6212,5256510
1078,5144,4824990,6212,5257510
1078,5144,4825990,6212,5258510
1078,5144,4826310,6212,5258830
1078,5144,4827310,6212,5259830
1078,5144,4827310,6212,5260830
1078,5144,4828120,6212,5261640
1078,5144,4828930,6212,5262450
1078,5144,4829520,6212,5263040
1078,5144,4830330,6212,5263850
1078,5144,4831330,6212,5264850
1078,5144,4831330,6212,5264850
1078,5144,4831920,6212,5265440
1078,5144,4832920,6212,5266440
1078,5144,4833470,6212,5266990
1078,5144,4834060,6212,5267580
1078,5144,4834060,6212,5267580
1078,5144,4834870,6212,5268390
1079,5152,4835680,6212,5269200
1079,5152,4836680,6212,5270200
1079,5152,4837490,6212,5271010
1079,5152,4838490,6212,5272010
1079,5152,4839490,6212,5273010
1079,5152,4839490,6212,5274010
1079,5152,4840300,6212,5274820
1079,5152,4841300,6212,5275820
1079,5152,4842110,6212,5276630
1079,5152,4842110,6212,5276630
1079,5152,4843110,6212,5277630
1080,5160,4844110,6212,5278630
1080,5160,4845110,6212,5279630
1080,5160,4845920,6212,5280440
1080,5160,4845920,6212,5280440
1080,5160,4845920,6212,5281090
1080,5160,4846920,6212,5282090
1080,5160,4846920,6212,5282090
1080,5160,4847920,6212,5283090
1080,5160,4848390,6212,5283560
1080,5160,4849200,6212,5284370
1080,5160,4850200,6212,5285370
1081,5168,4850850,6212,5286020
1081,5168,4851850,6212,5287020
1081,5168,4852660,6212,5287830
1081,5168,4853130,6212,5288300
1081,5168,4854130,6212,5289300
1082,5176,4855130,6212,5290300
1082,5176,4856130,6212,5291300
1082,5176,4857130,6212,5292300
1082,5176,4858130,6212,5293300
1082,5176,4859130,6212,5294300
1082,5176,4859680,6212,5294850
1082,5176,4860000,6212,5295170
1082,5176,4861000,6212,5296170
1082,5176,4861810,6212,5296980
1082,5176,4862810,6212,5297980
1082,5176,4863810,6212,5298980
1082,5176,4864810,6212,5299980
1082,5176,4865810,6212,5300980
1082,5176,4865810,6212,5301980
1082,5176,4866810,6212,5302980
1082,5176,4867810,6212,5303980
1082,5176,4868810,6212,5304980
1082,5176,4869130,6212,5305300
1082,5176,4869130,6212,5305300
1083,5184,4869680,6212,5305850
1083,5184,4869680,6212,5305850
1083,5184,4869680,6212,5305850
1083,5184,4869680,6212,5306850
1083,5184,4869900,6212,5307070
1083,5184,4869900,6212,5307540
1083,5184,4870900,6212,5308540
1083,5184,4870900,6212,5308540
