ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5c20-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
781595.29,36.16,7.71,267759.9,12.39
781327.12,36.17,7.71,267761.81,12.39
781111.63,36.17,7.72,267872.09,12.41
780813.5,36.18,7.72,267846.65,12.41
780511.99,36.17,7.71,267545.73,12.4
780111.0,36.16,7.7,267255.57,12.39
780081.92,36.17,7.71,267297.69,12.39
780054.39,36.18,7.72,267393.82,12.4
779944.49,36.19,7.73,267384.69,12.41
779834.6,36.2,7.74,267432.89,12.41
779834.6,36.2,7.74,267432.89,12.41
779627.07,36.19,7.73,267201.21,12.4
779410.02,36.2,7.73,267197.72,12.41
779559.02,36.22,7.75,267180.33,12.41
779559.02,36.22,7.75,267203.02,12.41
779260.12,36.22,7.75,267174.94,12.42
778961.99,36.22,7.76,267833.34,12.45
778989.58,36.23,7.77,268101.22,12.47
779296.93,36.25,7.79,268041.31,12.47
779267.85,36.27,7.8,268741.51,12.51
778999.68,36.27,7.8,268737.07,12.51
778999.68,36.27,7.8,268721.5,12.51
778701.55,36.27,7.8,268695.85,12.52
778591.66,36.28,7.81,268732.64,12.52
778376.16,36.29,7.82,268669.57,12.53
778078.03,36.29,7.82,268649.92,12.53
778078.03,36.29,7.82,268668.83,12.53
778078.03,36.29,7.82,268668.83,12.53
777782.23,36.29,7.82,268649.31,12.54
777483.33,36.3,7.83,269141.63,12.57
777215.16,36.3,7.83,269137.38,12.57
776917.89,36.29,7.82,269035.8,12.57
776888.81,36.31,7.83,269213.52,12.58
776652.05,36.3,7.83,268964.74,12.57
776353.92,36.3,7.83,268939.43,12.58
776055.8,36.31,7.84,269021.47,12.59
776028.27,36.32,7.85,269117.6,12.59
775713.17,36.31,7.84,268796.58,12.58
775423.96,36.32,7.84,268483.5,12.57
775115.37,36.32,7.84,268472.13,12.58
775360.98,36.33,7.86,268408.96,12.58
775143.94,36.34,7.86,268427.73,12.58
774808.25,36.33,7.86,268415.88,12.59
774512.44,36.34,7.86,268981.29,12.62
774296.95,36.34,7.86,268917.78,12.62
773998.05,36.35,7.87,268509.76,12.61
773998.05,36.35,7.87,268505.48,12.61
773708.83,36.35,7.87,268734.66,12.63
773400.24,36.35,7.87,268520.82,12.62
773576.87,36.37,7.89,268525.05,12.62
773278.74,36.37,7.89,268493.61,12.63
773307.89,36.38,7.91,268622.22,12.64
773197.99,36.39,7.92,268512.85,12.64
773197.99,36.39,7.92,268512.85,12.64
773197.99,36.39,7.92,268512.85,12.64
773197.99,36.39,7.92,268528.06,12.64
772902.19,36.4,7.92,268501.88,12.64
772791.52,36.41,7.93,269055.01,12.67
772762.44,36.42,7.94,269233.17,12.69
772443.21,36.41,7.93,268914.55,12.68
772145.08,36.41,7.93,268747.71,12.67
772145.08,36.41,7.93,268732.49,12.67
772369.67,36.43,7.95,268671.84,12.67
772369.67,36.43,7.95,268688.21,12.67
772070.0,36.43,7.95,269400.74,12.71
771685.19,36.42,7.94,268965.63,12.7
771605.25,36.43,7.95,268973.86,12.7
771307.13,36.44,7.96,268939.79,12.7
771197.23,36.45,7.97,268973.77,12.71
770899.1,36.45,7.97,268972.2,12.72
770603.3,36.45,7.97,268931.25,12.72
770603.3,36.45,7.97,268919.74,12.72
770386.26,36.46,7.98,269343.83,12.75
770087.35,36.46,7.98,269675.49,12.77
770087.35,36.46,7.98,269688.76,12.77
769789.23,36.46,7.98,269582.71,12.77
769573.73,36.47,7.99,269519.65,12.77
769274.06,36.47,7.99,269652.53,12.79
769274.06,36.47,7.99,269661.24,12.79
769274.06,36.47,7.99,269661.24,12.79
769005.88,36.48,8.0,269660.93,12.79
768624.22,36.48,8.0,269800.39,12.8
768624.22,36.48,8.0,269800.39,12.8
768242.55,36.48,8.0,269424.81,12.79
768271.69,36.49,8.01,269396.92,12.8
767973.56,36.49,8.01,269440.22,12.8
767973.56,36.49,8.01,269440.22,12.8
767675.44,36.5,8.02,269412.27,12.81
767458.39,36.5,8.02,269406.53,12.81
767458.39,36.5,8.02,269406.53,12.81
767162.59,36.51,8.02,269382.06,12.82
766863.69,36.51,8.03,269684.45,12.84
766565.56,36.51,8.03,269424.52,12.83
766538.03,36.53,8.04,269520.65,12.84
766538.03,36.53,8.04,269520.65,12.84
766238.35,36.53,8.04,269783.05,12.86
766158.41,36.54,8.06,269791.29,12.87
765860.29,36.54,8.06,269754.35,12.87
765562.16,36.55,8.06,269828.04,12.88
765264.03,36.55,8.07,269927.42,12.89
765046.99,36.56,8.07,269945.95,12.9
764749.72,36.55,8.06,269728.56,12.89
764534.22,36.56,8.06,269721.19,12.9
764426.65,36.56,8.07,269548.0,12.89
764145.57,36.57,8.08,270277.41,12.93
764145.57,36.57,8.08,270277.41,12.93
763877.4,36.57,8.08,270279.32,12.94
763579.27,36.58,8.09,270253.88,12.95
763281.14,36.58,8.09,270244.03,12.95
762983.01,36.58,8.09,270399.16,12.96
762685.74,36.57,8.09,270109.06,12.95
760330.68,36.6,8.12,270056.51,13.0
759960.59,36.59,8.11,269694.27,12.99
760277.25,36.61,8.13,269055.47,12.96
759981.44,36.61,8.13,269111.75,12.97
757626.38,36.64,8.16,269059.2,13.01
757367.44,36.65,8.17,270036.93,13.07
757367.44,36.65,8.17,270036.93,13.07
757086.36,36.65,8.17,269910.67,13.07
756818.18,36.66,8.18,269914.5,13.07
756581.68,36.65,8.17,269610.16,13.06
756283.56,36.65,8.17,269576.78,13.07
756283.56,36.65,8.17,269576.78,13.07
755985.43,36.66,8.18,269748.28,13.08
756132.1,36.67,8.19,269757.77,13.08
756347.0,36.69,8.21,270048.75,13.1
755962.2,36.68,8.2,269859.96,13.09
755843.39,36.69,8.21,270158.57,13.11
755536.57,36.69,8.21,269945.63,13.11
755536.57,36.69,8.21,269945.63,13.11
755154.64,36.68,8.2,269643.21,13.1
755047.07,36.69,8.21,270415.21,13.14
754778.89,36.7,8.22,270411.27,13.15
754480.76,36.7,8.22,270385.73,13.15
754480.76,36.7,8.22,270385.73,13.15
754370.1,36.71,8.23,269940.85,13.14
754071.97,36.71,8.23,270009.43,13.15
754101.11,36.73,8.25,269969.53,13.15
754132.57,36.74,8.26,269934.51,13.15
753833.67,36.74,8.26,270839.31,13.2
753544.45,36.75,8.27,270573.21,13.19
753235.87,36.75,8.27,270933.29,13.22
752967.69,36.75,8.28,270935.2,13.22
753114.37,36.77,8.29,270908.83,13.23
752816.24,36.77,8.3,270987.9,13.24
752518.11,36.78,8.3,270939.94,13.24
752417.13,36.79,8.31,270841.12,13.24
752417.13,36.79,8.31,270841.12,13.24
752123.81,36.78,8.3,270573.39,13.23
752123.81,36.78,8.3,270573.39,13.23
752196.9,36.79,8.32,271008.21,13.26
751999.35,36.79,8.31,270714.54,13.24
751703.55,36.79,8.32,270671.29,13.25
752080.09,36.81,8.34,270611.85,13.25
751863.05,36.82,8.34,271211.6,13.28
751564.15,36.82,8.34,271772.82,13.32
751564.15,36.82,8.34,271711.47,13.31
751302.04,36.83,8.35,271458.78,13.31
751302.04,36.83,8.35,271458.78,13.31
751012.81,36.83,8.35,271633.12,13.32
750797.31,36.84,8.36,271569.61,13.32
750717.37,36.85,8.37,271577.85,13.33
750419.24,36.85,8.37,271545.9,13.34
750121.12,36.86,8.38,271617.35,13.35
749818.29,36.85,8.37,271383.34,13.34
749789.21,36.86,8.38,271561.51,13.35
749679.32,36.87,8.39,271524.16,13.35
749383.52,36.87,8.39,271505.77,13.36
749383.52,36.87,8.39,271505.77,13.36
749084.61,36.88,8.4,271472.28,13.36
749084.61,36.88,8.4,271472.28,13.36
748974.72,36.89,8.41,272108.13,13.4
748672.65,36.88,8.4,271746.75,13.39
748372.97,36.88,8.4,271663.74,13.39
748680.32,36.9,8.42,271603.83,13.39
748651.24,36.92,8.43,272304.02,13.43
748571.3,36.93,8.44,272312.26,13.43
748412.67,36.92,8.44,272154.68,13.43
748197.18,36.93,8.44,272091.17,13.43
747704.34,36.92,8.43,271577.85,13.41
747500.26,36.91,8.42,271368.01,13.4
747219.0,36.9,8.41,271079.18,13.39
746920.87,36.91,8.42,271050.81,13.39
746700.9,36.9,8.41,270873.07,13.39
746591.01,36.91,8.42,270861.27,13.39
746292.88,36.91,8.42,270893.57,13.4
745997.08,36.92,8.43,270862.34,13.4
746142.98,36.93,8.44,270853.86,13.41
745844.85,36.94,8.45,271469.24,13.44
745460.05,36.93,8.44,271113.11,13.43
745160.37,36.93,8.44,271276.94,13.44
745160.37,36.93,8.44,271253.32,13.44
744892.19,36.94,8.45,271257.15,13.45
742537.13,36.97,8.48,271204.6,13.5
742239.0,36.97,8.49,271176.15,13.51
742239.0,36.97,8.49,271176.42,13.51
742394.07,36.99,8.5,271210.25,13.51
742010.87,36.97,8.49,271184.52,13.51
741793.83,36.98,8.5,271179.23,13.52
742119.4,37.0,8.52,271216.99,13.52
741823.59,37.01,8.52,271180.17,13.53
741823.59,37.01,8.52,271180.17,13.53
741712.93,37.02,8.53,271156.93,13.53
741712.93,37.02,8.53,271156.93,13.53
741414.8,37.02,8.53,271807.58,13.57
741303.35,37.03,8.54,272147.13,13.59
741035.18,37.03,8.55,272145.02,13.6
740737.05,37.04,8.55,272117.58,13.61
740438.93,37.04,8.56,272184.77,13.62
740438.93,37.04,8.56,272245.56,13.62
740223.43,37.05,8.56,272182.49,13.62
740022.02,37.04,8.56,271906.79,13.61
740168.69,37.06,8.57,271860.17,13.61
739872.89,37.06,8.58,271832.55,13.62
739573.99,37.07,8.58,272386.51,13.65
739311.88,37.07,8.59,272372.69,13.66
739043.71,37.08,8.59,272370.58,13.67
738761.12,37.07,8.59,272225.38,13.66
738613.65,37.08,8.59,272196.29,13.66
738315.52,37.08,8.6,272169.26,13.67
738530.42,37.1,8.62,272584.53,13.69
738314.92,37.11,8.62,272521.02,13.7
738205.03,37.12,8.63,272561.28,13.71
738205.03,37.12,8.63,272561.28,13.71
738205.03,37.12,8.63,272523.58,13.7
738205.03,37.12,8.63,272523.58,13.7
738205.03,37.12,8.63,272567.07,13.71
737906.9,37.12,8.63,272550.77,13.71
737611.1,37.13,8.64,272521.32,13.72
737500.43,37.14,8.65,272827.31,13.74
737500.43,37.14,8.65,272827.31,13.74
737500.43,37.14,8.65,272827.31,13.74
737368.13,37.13,8.65,272662.3,13.73
737070.0,37.14,8.65,272478.76,13.73
736833.24,37.13,8.64,272349.0,13.72
736533.56,37.13,8.65,272585.3,13.74
736316.52,37.14,8.65,272580.01,13.75
736048.35,37.15,8.66,272575.57,13.76
736293.96,37.17,8.68,272552.47,13.76
735995.83,37.17,8.68,272611.02,13.77
735697.7,37.17,8.68,272592.53,13.77
735482.21,37.18,8.69,272585.17,13.78
735767.54,37.2,8.71,273026.77,13.81
735313.8,37.19,8.7,272977.0,13.81
735018.0,37.19,8.7,273469.34,13.84
734683.8,37.19,8.69,273130.44,13.82
734683.8,37.19,8.69,273130.44,13.82
734402.72,37.19,8.7,273090.91,13.83
734283.91,37.2,8.71,272690.55,13.82
733975.33,37.2,8.71,272899.79,13.83
733707.16,37.21,8.72,272895.85,13.84
733952.76,37.23,8.73,272872.89,13.84
733952.76,37.23,8.73,272908.33,13.84
733654.64,37.23,8.74,272939.64,13.85
733544.74,37.24,8.75,272916.69,13.86
733217.74,37.23,8.74,272899.19,13.86
733375.13,37.25,8.76,272957.67,13.86
733403.5,37.26,8.77,272919.86,13.87
733105.37,37.27,8.78,273860.09,13.92
732722.17,37.26,8.77,273405.08,13.9
732422.5,37.26,8.77,273588.58,13.92
732422.5,37.26,8.77,273574.81,13.92
732422.5,37.26,8.77,273574.81,13.92
732154.32,37.27,8.78,273570.56,13.92
732154.32,37.27,8.78,273662.23,13.93
731856.2,37.27,8.78,273636.93,13.93
731558.07,37.27,8.78,273697.66,13.94
731558.07,37.27,8.78,273697.66,13.94
731558.07,37.27,8.78,273697.66,13.94
731259.94,37.28,8.79,273683.06,13.95
730964.14,37.28,8.79,273652.25,13.96
730853.47,37.29,8.8,273854.21,13.97
730853.47,37.29,8.8,273854.21,13.97
730555.34,37.29,8.81,273760.42,13.98
730700.47,37.31,8.82,274248.68,14.0
730620.53,37.32,8.84,274256.91,14.01
729624.4,37.29,8.8,273259.61,13.97
729326.27,37.29,8.81,273234.69,13.97
729110.78,37.3,8.81,273171.63,13.98
728952.15,37.3,8.81,273014.05,13.97
728654.02,37.3,8.81,272998.08,13.98
728355.9,37.3,8.82,273002.87,13.98
728060.09,37.31,8.82,273021.6,13.99
728060.09,37.31,8.82,273021.6,13.99
727761.19,37.31,8.83,273290.33,14.01
727544.46,37.31,8.82,273170.27,14.01
727247.19,37.3,8.81,272871.32,13.99
727137.29,37.31,8.82,272676.21,13.99
726837.62,37.31,8.82,272896.29,14.01
726837.62,37.31,8.82,272896.29,14.01
726569.44,37.32,8.83,272895.98,14.02
726569.44,37.32,8.83,272895.98,14.02
726784.34,37.34,8.85,273313.19,14.04
726784.34,37.34,8.85,273313.63,14.04
726756.81,37.35,8.86,273409.76,14.05
726756.81,37.35,8.86,273409.76,14.05
726458.68,37.35,8.86,273380.52,14.06
726458.68,37.35,8.86,273380.52,14.06
726429.6,37.37,8.88,273538.47,14.07
726131.47,37.37,8.88,273565.07,14.08
725833.35,37.38,8.88,273544.15,14.09
725448.93,37.36,8.87,273157.24,14.07
725448.93,37.36,8.87,273157.24,14.07
725153.13,37.37,8.88,273142.12,14.08
725153.13,37.37,8.88,273142.12,14.08
724854.23,37.37,8.88,273249.19,14.09
724854.23,37.37,8.88,273228.93,14.09
724556.1,37.38,8.89,273113.59,14.09
724256.42,37.38,8.89,273108.3,14.1
723988.25,37.39,8.9,273110.21,14.1
724017.39,37.4,8.91,273080.09,14.11
723907.5,37.41,8.92,273122.07,14.11
723692.0,37.42,8.93,273058.56,14.12
723692.0,37.42,8.93,273058.56,14.12
723320.07,37.41,8.91,272695.6,14.1
723210.17,37.42,8.92,272680.88,14.11
722993.13,37.43,8.93,272675.59,14.12
722993.13,37.43,8.93,272719.06,14.12
722993.13,37.43,8.93,272715.02,14.12
722697.32,37.43,8.93,272747.27,14.13
722586.66,37.44,8.94,272716.34,14.13
722288.53,37.44,8.95,272674.8,14.14
721988.85,37.45,8.95,273536.56,14.19
721988.85,37.45,8.95,273536.56,14.19
721720.68,37.45,8.96,273533.49,14.19
721610.78,37.46,8.97,273508.34,14.2
719255.72,37.5,9.01,273455.79,14.26
718957.59,37.5,9.01,273490.66,14.27
718659.46,37.5,9.02,273470.72,14.27
718363.66,37.51,9.02,273461.97,14.28
718252.99,37.52,9.03,273444.32,14.28
717954.86,37.52,9.04,273916.35,14.32
717655.18,37.53,9.04,273777.95,14.32
717627.65,37.54,9.05,273874.08,14.33
717627.65,37.54,9.05,273871.58,14.33
717627.65,37.54,9.05,273897.26,14.33
717778.4,37.56,9.07,273891.59,14.33
717778.4,37.56,9.07,273960.07,14.34
717396.73,37.56,9.07,273148.47,14.3
717288.5,37.56,9.07,273049.27,14.3
716990.37,37.56,9.07,273027.1,14.3
716608.7,37.56,9.07,272653.05,14.29
716310.57,37.56,9.08,272698.14,14.3
716310.57,37.56,9.08,272687.27,14.3
716200.68,37.57,9.09,272647.34,14.3
716200.68,37.57,9.09,272647.34,14.3
715904.88,37.58,9.09,272634.29,14.31
715933.24,37.59,9.11,273215.25,14.35
715671.14,37.6,9.11,272785.23,14.33
715671.14,37.6,9.11,272785.23,14.33
715344.11,37.6,9.12,273587.82,14.38
715344.11,37.6,9.12,273587.82,14.38
715075.94,37.61,9.12,273591.65,14.39
714777.81,37.61,9.13,273569.88,14.4
714777.81,37.61,9.13,273569.88,14.4
714479.69,37.62,9.13,273729.77,14.41
714181.56,37.62,9.14,273658.6,14.41
714239.75,37.64,9.15,273710.01,14.42
714239.75,37.64,9.15,273705.98,14.42
714022.71,37.64,9.16,273702.49,14.43
714173.45,37.66,9.18,273696.83,14.43
713957.96,37.67,9.18,273702.09,14.44
713659.83,37.68,9.18,273724.53,14.45
713659.83,37.68,9.18,273724.53,14.45
713549.93,37.69,9.2,273701.19,14.46
713251.81,37.69,9.2,273681.86,14.46
713251.81,37.69,9.2,273681.86,14.46
713034.76,37.7,9.2,273607.79,14.47
712738.96,37.7,9.21,273597.58,14.47
712884.86,37.72,9.23,274094.9,14.5
712914.0,37.73,9.24,273602.19,14.48
712802.56,37.74,9.25,275131.36,14.57
712534.38,37.75,9.26,275127.42,14.58
712149.58,37.74,9.25,274669.56,14.56
712149.58,37.74,9.25,274682.53,14.56
712258.69,37.76,9.26,274678.5,14.56
711960.56,37.76,9.27,274652.96,14.57
711960.56,37.76,9.27,274647.91,14.57
711662.44,37.77,9.27,274716.49,14.58
711552.54,37.78,9.28,274671.33,14.58
711444.97,37.79,9.3,274653.35,14.59
711147.7,37.78,9.29,274290.04,14.57
711147.7,37.78,9.29,274290.04,14.57
711037.03,37.79,9.3,274273.16,14.58
710738.91,37.79,9.3,274909.83,14.62
710738.91,37.79,9.3,274909.83,14.62
710439.23,37.8,9.31,274812.64,14.62
710171.05,37.8,9.31,274808.69,14.63
709872.93,37.81,9.32,274783.09,14.63
710027.99,37.82,9.34,274845.23,14.64
709729.87,37.83,9.34,274781.48,14.65
709512.82,37.84,9.34,275030.32,14.67
709635.94,37.85,9.36,275324.82,14.69
709664.3,37.87,9.38,275250.42,14.69
709375.1,37.86,9.37,275053.27,14.68
709085.88,37.87,9.37,274935.65,14.68
709085.88,37.87,9.37,274935.65,14.68
709085.88,37.87,9.37,274941.85,14.68
708777.3,37.87,9.38,276043.37,14.75
708509.12,37.88,9.38,276045.28,14.76
708211.0,37.88,9.39,276022.2,14.76
707912.87,37.88,9.39,276009.98,14.77
707912.87,37.88,9.39,276009.98,14.77
707529.67,37.87,9.38,275562.26,14.75
707232.4,37.86,9.37,275246.27,14.74
707341.51,37.88,9.39,275242.25,14.74
707043.38,37.89,9.4,275314.84,14.75
706747.58,37.89,9.4,275263.36,14.76
706893.48,37.91,9.42,275789.34,14.79
704538.41,37.94,9.46,275736.79,14.85
704538.41,37.94,9.46,275736.79,14.85
704276.31,37.95,9.47,275730.89,14.86
703995.01,37.96,9.47,275663.71,14.86
703709.61,37.95,9.46,275416.71,14.85
703441.43,37.95,9.47,275408.36,14.86
703331.54,37.96,9.48,275387.95,14.86
703331.54,37.96,9.48,275387.95,14.86
703331.54,37.96,9.48,275387.95,14.86
703331.54,37.96,9.48,275416.94,14.87
703331.54,37.96,9.48,275416.94,14.87
703033.41,37.97,9.49,275454.66,14.88
703033.41,37.97,9.49,275454.66,14.88
702735.28,37.97,9.49,275446.0,14.88
702439.48,37.98,9.5,275411.54,14.89
702585.38,38.0,9.51,275703.9,14.91
702585.38,38.0,9.51,275703.9,14.91
702585.38,38.0,9.51,275701.32,14.91
702475.49,38.01,9.52,275492.45,14.9
702475.49,38.01,9.52,275488.75,14.9
702475.49,38.01,9.52,275488.75,14.9
702175.81,38.01,9.53,275991.97,14.94
701791.01,38.0,9.52,275820.62,14.93
701791.01,38.0,9.52,275820.62,14.93
701522.83,38.01,9.52,275824.45,14.94
701224.7,38.01,9.53,275795.99,14.95
700965.07,38.0,9.52,275579.99,14.94
700855.18,38.01,9.53,275571.96,14.95
700855.18,38.01,9.53,275571.96,14.95
700557.05,38.02,9.54,275587.1,14.95
700261.25,38.02,9.54,275571.49,14.96
699962.34,38.03,9.55,275744.14,14.98
699664.22,38.03,9.55,275632.71,14.98
699364.54,38.03,9.56,275739.16,15.0
699541.17,38.05,9.58,275743.39,15.0
699431.27,38.06,9.59,275723.12,15.01
699431.27,38.06,9.59,275723.12,15.01
699431.27,38.06,9.59,275723.12,15.01
699431.27,38.06,9.59,275723.12,15.01
699431.27,38.06,9.59,275723.12,15.01
699133.15,38.07,9.59,275708.53,15.01
699023.25,38.08,9.6,275756.15,15.02
698727.45,38.08,9.61,275724.57,15.03
698428.55,38.09,9.61,275699.75,15.04
698130.42,38.09,9.62,276351.8,15.08
697830.74,38.1,9.62,276341.46,15.09
697830.74,38.1,9.62,276341.46,15.09
697765.39,38.11,9.64,277397.96,15.15
697765.39,38.11,9.64,277397.96,15.15
697548.35,38.12,9.64,277646.4,15.17
697548.35,38.12,9.64,277646.4,15.17
697548.35,38.12,9.64,277646.4,15.17
697548.35,38.12,9.64,277646.4,15.17
697548.35,38.12,9.64,277646.4,15.17
697280.18,38.13,9.65,277650.23,15.18
697069.4,38.12,9.64,277439.57,15.17
696771.27,38.12,9.65,277408.94,15.18
696854.69,38.14,9.66,276483.35,15.13
696810.36,38.15,9.68,277449.23,15.19
696512.24,38.16,9.68,277728.88,15.21
696137.43,38.15,9.67,277521.06,15.21
696027.54,38.16,9.68,277371.98,15.21
695731.74,38.16,9.69,277235.36,15.21
695450.65,38.17,9.69,278022.63,15.26
695182.48,38.17,9.7,278068.5,15.27
694884.35,38.18,9.7,277993.41,15.27
694884.35,38.18,9.7,277993.41,15.27
694792.66,38.19,9.72,277311.02,15.24
694587.79,38.18,9.71,277114.43,15.23
694252.88,38.19,9.71,277367.99,15.26
694252.88,38.19,9.71,277367.99,15.26
694252.88,38.19,9.71,277367.99,15.26
693954.75,38.19,9.72,277433.33,15.27
693954.75,38.19,9.72,277433.33,15.27
693844.86,38.2,9.73,277387.25,15.27
693549.05,38.21,9.73,277362.22,15.28
693250.15,38.21,9.74,277736.03,15.31
692955.55,38.2,9.73,277452.8,15.3
692666.33,38.21,9.73,277130.39,15.29
692357.74,38.21,9.74,277244.86,15.3
692089.57,38.22,9.75,277248.69,15.31
691874.08,38.23,9.75,277253.95,15.32
691575.95,38.23,9.76,277220.63,15.32
691277.82,38.24,9.76,277289.21,15.34
691167.93,38.25,9.77,277244.04,15.34
690950.88,38.26,9.78,277169.98,15.35
690843.31,38.27,9.79,277152.0,15.35
690685.08,38.26,9.78,276994.89,15.34
690386.18,38.27,9.79,276981.69,15.35
690532.85,38.28,9.81,277661.36,15.39
690233.17,38.29,9.81,277731.51,15.41
689965.0,38.29,9.82,277731.2,15.41
689666.87,38.3,9.83,277701.96,15.42
689368.75,38.3,9.83,277731.54,15.43
688983.94,38.29,9.82,277391.2,15.42
689122.23,38.31,9.84,277405.28,15.42
688826.42,38.32,9.84,277375.26,15.43
688527.52,38.32,9.85,277350.0,15.44
688229.39,38.33,9.85,277789.78,15.47
688229.39,38.33,9.85,277789.78,15.47
687929.71,38.33,9.86,277724.26,15.47
687553.3,38.32,9.85,277398.62,15.46
687553.3,38.32,9.85,277398.62,15.46
687553.3,38.32,9.85,277398.62,15.46
687285.13,38.32,9.85,277398.3,15.47
686987.0,38.33,9.86,277369.07,15.48
687203.45,38.35,9.88,277440.03,15.48
686905.32,38.36,9.89,277481.64,15.49
686905.32,38.36,9.89,277481.64,15.49
686905.32,38.36,9.89,277481.64,15.49
686688.28,38.37,9.89,277770.47,15.52
686688.28,38.37,9.89,277770.47,15.52
686390.15,38.37,9.9,277742.65,15.53
686421.61,38.39,9.91,277720.99,15.53
686122.71,38.39,9.92,278265.11,15.57
686122.71,38.39,9.92,278265.11,15.57
685863.06,38.4,9.93,278134.6,15.57
685524.91,38.4,9.93,278029.75,15.57
685256.73,38.41,9.94,278033.58,15.58
684958.61,38.41,9.94,278000.26,15.59
684660.48,38.42,9.95,278132.7,15.61
684660.48,38.42,9.95,278132.7,15.61
684660.48,38.42,9.95,278132.7,15.61
684362.35,38.42,9.95,278229.27,15.62
684471.46,38.44,9.97,278225.24,15.63
684471.46,38.44,9.97,278225.24,15.63
684471.46,38.44,9.97,278225.24,15.63
684363.89,38.45,9.98,277987.58,15.62
684253.22,38.46,9.99,278073.04,15.63
683955.09,38.47,10.0,278489.88,15.66
683955.09,38.47,10.0,278513.77,15.67
683666.07,38.46,9.99,278154.03,15.65
683366.39,38.46,9.99,277982.76,15.65
683098.22,38.47,10.0,277982.45,15.66
683098.22,38.47,10.0,277982.45,15.66
683127.36,38.49,10.02,277954.55,15.66
682829.23,38.49,10.02,277984.96,15.67
682829.23,38.49,10.02,277984.96,15.67
682829.23,38.49,10.02,277984.96,15.67
682531.1,38.5,10.03,277961.83,15.68
682562.57,38.51,10.04,277946.93,15.68
682345.52,38.52,10.05,278195.8,15.71
682046.62,38.53,10.06,278622.37,15.74
681748.49,38.53,10.06,278356.99,15.73
681376.56,38.52,10.05,277988.39,15.72
681052.69,38.51,10.04,277636.66,15.7
681052.69,38.51,10.04,277636.66,15.7
680837.2,38.52,10.04,277573.59,15.7
680982.32,38.54,10.06,278502.79,15.76
680982.32,38.54,10.06,278502.79,15.76
680597.52,38.53,10.05,278079.04,15.74
680329.35,38.53,10.06,278075.1,15.75
680031.22,38.54,10.06,278049.5,15.76
680060.36,38.56,10.08,278143.9,15.77
680031.28,38.57,10.09,278321.61,15.79
680031.28,38.57,10.09,278304.83,15.79
680031.28,38.57,10.09,278304.83,15.79
679733.15,38.58,10.1,278206.14,15.79
679437.35,38.58,10.1,278466.09,15.81
679138.45,38.59,10.11,278301.67,15.81
679138.45,38.59,10.11,278286.46,15.81
679138.45,38.59,10.11,278286.46,15.81
678840.32,38.59,10.11,278619.29,15.84
678540.64,38.6,10.12,278467.04,15.84
678540.64,38.6,10.12,278482.43,15.84
678540.64,38.6,10.12,278471.91,15.84
678540.64,38.6,10.12,278491.31,15.84
678540.64,38.6,10.12,278491.31,15.84
678272.47,38.6,10.13,278488.25,15.85
678272.47,38.6,10.13,278488.25,15.85
678272.47,38.6,10.13,278488.25,15.85
677977.87,38.59,10.12,278204.6,15.84
677679.74,38.6,10.12,278178.86,15.84
677679.74,38.6,10.12,278178.86,15.84
677569.85,38.61,10.13,278214.32,15.85
677569.85,38.61,10.13,278214.32,15.85
675214.78,38.65,10.18,278161.77,15.92
675214.78,38.65,10.18,278161.77,15.92
675214.78,38.65,10.18,278161.77,15.92
674916.65,38.66,10.19,278143.48,15.93
674916.65,38.66,10.19,278143.48,15.93
674620.85,38.66,10.19,278139.94,15.94
674510.18,38.67,10.2,278450.3,15.97
674212.05,38.68,10.21,278198.17,15.96
673912.37,38.68,10.21,278474.12,15.98
673644.2,38.69,10.22,278472.0,15.99
673346.07,38.7,10.23,278444.57,16.0
673346.07,38.7,10.23,278457.84,16.0
673047.94,38.7,10.23,278968.55,16.04
672752.91,38.71,10.24,278909.23,16.05
672484.74,38.71,10.25,278907.11,16.06
672186.61,38.72,10.25,278879.68,16.06
672186.61,38.72,10.25,278879.68,16.06
672075.94,38.73,10.26,278566.53,16.05
671983.09,38.74,10.28,279252.88,16.1
671684.97,38.75,10.28,279525.52,16.12
671469.47,38.76,10.29,279462.46,16.13
671616.15,38.78,10.31,279525.7,16.14
671320.34,38.78,10.31,279320.96,16.14
671320.34,38.78,10.31,279320.96,16.14
671076.32,38.79,10.32,278698.48,16.11
670868.78,38.78,10.32,278491.46,16.1
670497.19,38.78,10.32,278643.15,16.12
670497.19,38.78,10.32,278643.15,16.12
670280.14,38.79,10.32,278637.41,16.13
670187.29,38.81,10.34,279656.82,16.19
669943.27,38.82,10.35,278947.94,16.16
