ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1376978.62,66.23,52.64,1174901.82,56.51
1377029.06,66.26,52.67,1174901.82,56.54
1376931.43,66.27,52.68,1175233.73,56.57
1376686.83,66.27,52.68,1174783.89,56.55
1376384.36,66.28,52.69,1174413.12,56.55
1376544.04,66.31,52.72,1176442.31,56.67
1376594.49,66.33,52.74,1176329.91,56.68
1378017.31,66.42,52.83,1179684.02,56.86
1378067.75,66.45,52.86,1179678.85,56.88
1377958.11,66.45,52.86,1180195.77,56.91
1378158.63,66.49,52.9,1179877.9,56.93
1378209.08,66.52,52.93,1179956.43,56.95
1378256.44,66.55,52.96,1179776.04,56.97
1378436.14,66.57,52.98,1181145.29,57.05
1378615.85,66.6,53.01,1181138.71,57.06
1378666.3,66.63,53.04,1182021.28,57.12
1378621.96,66.64,53.05,1181102.32,57.09
1378672.41,66.66,53.07,1181357.54,57.12
1378416.8,66.67,53.08,1181388.97,57.14
1378171.19,66.67,53.08,1181293.51,57.15
1377915.57,66.67,53.08,1181147.76,57.15
1377659.1,66.68,53.09,1181049.12,57.17
1377462.1,66.7,53.11,1180563.26,57.16
1378778.23,66.77,53.18,1182534.69,57.27
1379176.68,66.82,53.23,1182417.24,57.29
1379893.62,66.88,53.29,1181922.53,57.28
1379638.0,66.88,53.29,1181665.31,57.28
1379638.0,66.88,53.29,1181646.11,57.28
1379502.1,66.91,53.32,1181580.23,57.31
1379246.48,66.91,53.32,1181484.46,57.32
1378994.92,66.91,53.32,1181147.39,57.31
1379051.03,66.94,53.35,1182584.4,57.41
1379101.48,66.97,53.38,1182562.58,57.43
1378974.98,66.98,53.39,1181979.61,57.41
1378839.07,67.01,53.42,1182656.93,57.47
1378745.84,67.02,53.43,1183151.8,57.51
1378745.84,67.02,53.43,1183104.6,57.51
1378490.23,67.02,53.43,1182968.22,57.51
1378490.23,67.02,53.43,1182926.67,57.51
1378490.23,67.02,53.43,1182926.67,57.51
1378649.9,67.05,53.46,1184127.77,57.59
1378700.35,67.08,53.49,1184103.71,57.61
1378939.04,67.11,53.52,1184457.53,57.64
1378989.49,67.14,53.55,1184178.37,57.65
1378853.58,67.16,53.57,1184533.58,57.7
1379383.53,67.2,53.61,1184554.68,57.71
1379247.62,67.23,53.64,1184770.78,57.75
1378992.01,67.23,53.64,1184467.7,57.75
1379021.73,67.24,53.65,1184981.38,57.78
1379072.18,67.27,53.68,1185673.77,57.84
1379122.62,67.3,53.71,1185910.02,57.87
1378871.1,67.31,53.72,1185403.87,57.87
1378964.65,67.35,53.75,1184919.96,57.87
1378816.16,67.36,53.77,1185076.69,57.9
1378560.55,67.37,53.78,1184823.74,57.9
1378315.95,67.37,53.78,1185523.82,57.94
1378315.95,67.37,53.78,1185469.04,57.94
1378220.73,67.39,53.8,1185272.57,57.95
1378271.18,67.42,53.83,1185275.37,57.98
1378430.86,67.45,53.86,1187225.73,58.09
1378610.56,67.47,53.88,1188207.0,58.15
1378610.56,67.47,53.88,1187793.36,58.13
1378531.16,67.49,53.9,1187405.21,58.14
1378269.6,67.5,53.91,1187144.66,58.14
1378182.45,67.52,53.93,1186660.7,58.14
1378387.84,67.55,53.96,1186043.23,58.12
1378294.61,67.56,53.97,1185874.76,58.13
1378294.61,67.56,53.97,1185832.57,58.13
1378079.02,67.56,53.97,1185621.91,58.12
1377920.34,67.56,53.97,1185892.79,58.15
1377759.53,67.56,53.97,1185805.6,58.15
1377623.62,67.59,54.0,1186135.64,58.19
1377368.01,67.59,54.0,1185765.59,58.19
1377418.45,67.62,54.03,1185765.59,58.21
1377468.9,67.65,54.06,1186203.35,58.26
1377648.61,67.67,54.08,1186203.35,58.27
1377854.0,67.7,54.11,1187119.55,58.33
1377854.0,67.7,54.11,1188011.87,58.38
1377689.99,67.71,54.12,1187469.59,58.37
1377387.52,67.72,54.13,1187161.28,58.37
1377437.97,67.75,54.16,1188158.65,58.44
1379312.59,67.84,54.25,1191781.98,58.62
1379005.59,67.84,54.25,1191457.48,58.61
1379005.59,67.84,54.25,1191461.35,58.61
1379056.04,67.87,54.28,1192641.76,58.7
1379106.49,67.9,54.31,1193499.71,58.76
1378941.74,67.9,54.31,1193440.31,58.76
1379613.07,67.93,54.34,1193838.19,58.78
1379499.56,67.96,54.37,1192925.96,58.77
1379499.56,67.96,54.37,1192326.0,58.74
1379363.65,67.99,54.4,1192555.12,58.78
1379414.1,68.02,54.43,1193044.77,58.83
1379414.1,68.02,54.43,1193020.37,58.83
1379689.82,68.03,54.44,1193145.07,58.83
1380044.19,68.07,54.48,1192875.53,58.84
1379788.58,68.08,54.49,1192599.28,58.84
1379540.51,68.09,54.5,1192124.64,58.84
1379532.6,68.12,54.53,1191632.63,58.84
1380017.12,68.17,54.58,1191127.29,58.84
1380196.83,68.2,54.6,1193244.32,58.96
1379996.9,68.21,54.61,1193179.96,58.97
1380736.65,68.28,54.69,1193133.53,59.0
1380709.18,68.28,54.69,1193286.36,59.01
1381497.13,68.32,54.73,1193815.84,59.04
1381497.13,68.32,54.73,1193815.84,59.04
1381204.9,68.32,54.73,1193460.5,59.04
1380949.28,68.33,54.73,1193153.71,59.03
1380838.17,68.34,54.74,1193203.18,59.05
1380881.15,68.37,54.77,1193264.96,59.08
1380641.42,68.37,54.78,1192840.31,59.07
1380828.59,68.39,54.8,1193833.67,59.13
1380879.04,68.42,54.83,1193724.65,59.15
1381250.84,68.47,54.88,1193807.07,59.18
1384122.0,68.61,55.02,1197952.88,59.38
1383866.39,68.62,55.03,1198438.15,59.42
1383916.84,68.65,55.06,1198827.26,59.47
1384096.54,68.67,55.08,1198950.48,59.49
1383844.97,68.67,55.08,1199336.48,59.52
1383708.73,68.68,55.09,1198979.2,59.51
1383342.33,68.68,55.09,1198724.3,59.52
1383086.72,68.68,55.09,1198543.52,59.52
1382830.24,68.69,55.1,1198693.53,59.55
1383015.9,68.72,55.13,1199365.56,59.59
1382713.43,68.73,55.14,1199017.11,59.6
1382763.88,68.76,55.17,1199720.44,59.65
1382763.88,68.76,55.17,1199720.44,59.65
1382814.32,68.79,55.2,1200098.09,59.7
1382864.77,68.82,55.23,1199715.72,59.7
1382915.22,68.85,55.26,1199988.58,59.74
1383121.78,68.87,55.28,1199174.39,59.71
1382866.17,68.87,55.28,1198920.26,59.71
1382730.26,68.9,55.31,1199012.94,59.74
1383730.34,68.98,55.39,1199044.71,59.78
1383730.34,68.98,55.39,1198896.87,59.77
1383966.73,69.0,55.4,1200017.76,59.82
1384017.18,69.03,55.43,1200133.97,59.85
1384067.63,69.06,55.47,1200317.35,59.89
1384227.3,69.09,55.5,1200351.0,59.91
1384277.75,69.12,55.53,1200345.1,59.93
1384328.2,69.15,55.56,1200878.87,59.98
1384133.57,69.15,55.56,1200646.71,59.99
1383997.66,69.18,55.59,1201764.69,60.07
1383997.66,69.18,55.59,1201546.59,60.06
1383493.45,69.18,55.59,1200979.41,60.06
1383357.54,69.21,55.62,1201250.35,60.1
1383554.11,69.23,55.64,1202229.59,60.16
1384132.2,69.28,55.69,1202121.7,60.17
1383880.64,69.28,55.69,1201429.1,60.15
1383931.08,69.31,55.72,1201384.24,60.17
1383675.47,69.32,55.73,1201211.06,60.18
1383725.92,69.35,55.76,1201214.49,60.2
1383590.01,69.37,55.78,1201624.74,60.25
1383590.01,69.37,55.78,1201624.74,60.25
1383598.82,69.4,55.81,1201240.08,60.26
1383529.91,69.41,55.81,1201428.31,60.27
1383580.36,69.44,55.85,1202039.04,60.33
1383630.81,69.47,55.88,1202150.32,60.36
1383681.26,69.5,55.91,1202833.79,60.41
1383182.44,69.5,55.91,1202266.65,60.41
1383232.89,69.53,55.94,1202372.83,60.44
1383096.98,69.56,55.97,1202320.43,60.47
1383139.96,69.59,56.0,1202268.33,60.49
1382991.48,69.61,56.02,1202365.18,60.52
1382995.12,69.61,56.02,1202371.27,60.52
1383204.46,69.64,56.05,1202568.73,60.54
1383204.46,69.64,56.05,1202550.9,60.54
1383123.4,69.67,56.08,1202329.96,60.56
1382867.78,69.67,56.08,1202314.43,60.58
1382702.2,69.67,56.08,1202667.81,60.6
1382575.7,69.68,56.09,1203166.34,60.64
1382480.25,69.71,56.12,1202814.98,60.65
1382530.69,69.74,56.15,1203503.26,60.71
1382275.08,69.75,56.16,1202910.03,60.7
1382110.33,69.75,56.16,1202650.95,60.69
1382160.78,69.78,56.19,1203907.91,60.78
1382340.49,69.8,56.21,1203816.39,60.79
1382188.02,69.8,56.21,1203995.25,60.8
1382188.02,69.8,56.21,1203949.36,60.8
1382238.47,69.83,56.24,1204106.13,60.83
1382288.92,69.86,56.27,1204178.36,60.86
1383104.93,69.93,56.34,1206052.28,60.98
1383104.93,69.93,56.34,1206052.28,60.98
1383343.61,69.96,56.37,1206690.75,61.03
1383207.71,69.99,56.4,1207176.29,61.08
1383136.05,70.0,56.41,1207042.68,61.09
1382833.57,70.01,56.42,1206645.88,61.09
1383161.74,70.05,56.46,1206617.52,61.11
1383212.19,70.09,56.5,1206400.2,61.13
1383076.28,70.11,56.52,1207034.52,61.19
1382820.67,70.12,56.53,1206579.06,61.18
1382711.03,70.12,56.53,1206905.69,61.21
1382575.12,70.15,56.56,1206891.29,61.24
1382319.51,70.16,56.57,1206506.46,61.23
1382209.87,70.16,56.57,1206626.37,61.25
1382073.96,70.19,56.6,1206463.12,61.27
1382124.41,70.22,56.63,1207406.69,61.35
1381988.51,70.25,56.66,1208303.19,61.42
1382148.18,70.28,56.69,1208150.74,61.43
1382012.28,70.31,56.72,1208185.29,61.47
1382062.73,70.34,56.75,1208340.1,61.5
1382093.79,70.37,56.78,1207853.77,61.5
1382290.36,70.4,56.8,1207854.77,61.51
1382340.81,70.43,56.84,1208563.5,61.57
1382391.25,70.46,56.87,1208996.23,61.62
1382391.25,70.46,56.87,1209014.54,61.62
1382412.41,70.46,56.87,1209082.67,61.63
1382462.86,70.49,56.9,1210818.84,61.74
1382462.86,70.49,56.9,1210694.1,61.73
1383401.98,70.54,56.95,1211682.46,61.78
1383401.98,70.54,56.95,1211720.83,61.78
1383581.69,70.56,56.97,1211876.8,61.81
1383326.08,70.57,56.98,1211789.93,61.82
1383216.97,70.59,57.0,1211395.25,61.82
1383107.33,70.6,57.01,1211187.04,61.82
1383322.55,70.63,57.04,1211889.41,61.87
1383322.55,70.63,57.04,1212611.85,61.91
1383066.94,70.63,57.04,1212118.73,61.9
1382931.03,70.66,57.07,1212026.05,61.93
1382981.48,70.69,57.1,1212282.67,61.97
1382682.53,70.7,57.11,1212152.85,61.98
1382546.63,70.73,57.14,1212121.64,62.01
1382898.05,70.77,57.18,1211672.14,62.01
1382788.41,70.78,57.19,1211469.48,62.01
1383308.51,70.83,57.24,1211149.43,62.01
1383513.9,70.86,57.27,1212685.98,62.11
1383305.06,70.86,57.27,1212548.42,62.11
1383461.02,70.89,57.3,1213223.43,62.17
1383511.47,70.93,57.34,1213361.89,62.2
1384105.91,70.97,57.38,1214757.92,62.29
1383835.66,70.97,57.38,1214293.87,62.27
1383584.09,70.97,57.38,1214281.47,62.29
1383448.19,71.0,57.41,1214301.66,62.32
1383498.64,71.03,57.44,1215047.97,62.38
1383704.03,71.06,57.47,1216511.66,62.48
1383568.12,71.09,57.5,1216337.36,62.5
1383549.52,71.1,57.51,1216565.75,62.52
1383571.92,71.1,57.51,1216659.89,62.53
1383306.33,71.1,57.51,1216459.36,62.53
1383170.42,71.13,57.54,1216459.36,62.56
1383270.15,71.15,57.56,1216201.87,62.55
1383143.65,71.16,57.57,1217141.28,62.62
1383303.33,71.19,57.6,1218576.15,62.71
1383176.83,71.2,57.61,1218855.46,62.74
1383176.83,71.2,57.61,1218833.41,62.74
1383012.08,71.2,57.61,1218888.39,62.75
1383050.69,71.23,57.64,1218700.53,62.77
1383101.14,71.26,57.67,1218699.7,62.79
1382965.23,71.29,57.7,1219042.62,62.84
1383288.1,71.34,57.75,1218489.36,62.84
1383526.79,71.37,57.78,1219339.09,62.9
1383433.56,71.39,57.8,1219320.39,62.92
1383396.79,71.39,57.8,1219828.21,62.95
1383396.79,71.39,57.8,1219824.08,62.95
1383635.47,71.43,57.83,1219695.31,62.96
1383635.47,71.43,57.83,1219714.48,62.96
1384775.15,71.48,57.89,1221539.75,63.06
1385015.72,71.5,57.91,1221539.75,63.07
1385015.72,71.5,57.91,1221585.17,63.07
1385066.17,71.54,57.95,1221687.68,63.1
1385116.62,71.57,57.98,1221635.64,63.12
1385065.3,71.58,57.98,1222306.67,63.16
1385115.75,71.61,58.02,1222290.53,63.19
1385115.75,71.61,58.02,1222093.98,63.18
1385113.86,71.62,58.03,1222826.26,63.23
1384858.25,71.62,58.03,1222186.28,63.21
1384701.89,71.62,58.03,1222476.35,63.23
1384595.36,71.65,58.06,1221804.17,63.22
1384702.74,71.68,58.09,1221282.47,63.22
1384596.38,71.68,58.09,1221190.82,63.22
1384340.77,71.68,58.09,1220594.12,63.21
1384029.2,71.69,58.1,1220026.57,63.2
1383763.62,71.69,58.1,1219855.15,63.2
1383814.06,71.72,58.13,1220573.0,63.26
1383558.45,71.73,58.13,1220286.76,63.26
1383641.42,71.76,58.17,1219996.94,63.27
1383395.81,71.76,58.17,1219548.65,63.26
1383575.51,71.79,58.2,1220201.14,63.31
1383504.31,71.82,58.23,1219695.32,63.31
1383258.69,71.82,58.23,1220478.59,63.37
1383301.68,71.85,58.26,1220438.82,63.39
1383173.32,71.86,58.27,1220341.29,63.4
1383378.71,71.89,58.3,1221230.93,63.46
1383316.03,71.89,58.3,1221646.93,63.49
1383366.48,71.93,58.34,1221670.0,63.52
1383366.48,71.93,58.34,1221578.66,63.52
1383114.92,71.93,58.34,1221551.77,63.53
1382920.28,71.94,58.35,1221327.84,63.53
1382970.73,71.97,58.38,1221323.53,63.56
1383130.41,72.01,58.41,1221591.23,63.6
1382835.81,72.0,58.41,1220593.77,63.56
1382501.55,72.02,58.43,1220094.05,63.56
1382249.99,72.02,58.43,1219909.4,63.56
1381998.42,72.03,58.43,1219643.9,63.56
1381869.98,72.06,58.47,1221268.21,63.68
1381869.98,72.06,58.47,1221267.42,63.68
1381614.36,72.06,58.47,1221730.8,63.72
1381508.96,72.09,58.5,1221223.59,63.72
1381559.41,72.12,58.53,1221473.89,63.76
1381214.01,72.14,58.55,1221515.55,63.8
1381214.01,72.14,58.55,1221451.39,63.79
1380958.4,72.14,58.55,1221362.03,63.81
1381008.85,72.18,58.59,1221856.44,63.86
1381749.27,72.25,58.65,1223147.65,63.95
1381928.97,72.27,58.68,1223440.64,63.98
1381979.42,72.31,58.71,1224329.94,64.06
1381708.6,72.31,58.72,1223784.71,64.05
1381406.13,72.32,58.73,1224522.33,64.11
1381565.81,72.36,58.76,1224463.49,64.13
1381423.44,72.35,58.76,1224381.94,64.13
1381370.97,72.39,58.8,1224271.67,64.16
1381115.36,72.39,58.8,1223851.82,64.15
1381005.72,72.4,58.81,1223283.35,64.13
1380750.11,72.4,58.81,1222690.65,64.12
1380550.18,72.42,58.83,1222356.61,64.12
1380414.27,72.45,58.86,1223585.21,64.22
1380414.27,72.45,58.86,1223180.97,64.2
1380464.72,72.48,58.89,1223468.1,64.24
1380464.72,72.48,58.89,1223441.19,64.24
1380328.81,72.51,58.92,1224790.11,64.34
1380170.13,72.52,58.93,1224212.01,64.32
1380220.58,72.55,58.96,1224387.05,64.36
1380380.26,72.58,58.99,1224971.96,64.41
1380380.26,72.58,58.99,1224971.96,64.41
1380430.71,72.62,59.03,1225118.51,64.45
1380294.8,72.65,59.06,1225312.48,64.49
1380294.8,72.65,59.06,1225280.58,64.49
1380404.48,72.65,59.06,1225879.4,64.52
1380248.13,72.65,59.06,1226944.31,64.58
1380298.58,72.69,59.1,1228453.99,64.69
1380047.01,72.69,59.1,1228362.05,64.7
1379943.1,72.7,59.11,1228847.7,64.74
1379807.2,72.73,59.14,1228721.4,64.77
1379631.61,72.73,59.14,1229288.44,64.8
1379405.32,72.73,59.14,1229833.11,64.85
1379455.77,72.77,59.18,1230153.47,64.89
1379199.29,72.78,59.19,1229853.92,64.9
1379085.8,72.79,59.2,1229717.2,64.9
1379265.51,72.81,59.22,1229885.4,64.93
1379129.6,72.84,59.25,1229551.4,64.94
1379016.09,72.88,59.29,1229198.12,64.96
1378840.5,72.88,59.29,1228507.72,64.93
1378704.59,72.91,59.32,1230331.93,65.06
1378622.57,72.94,59.35,1231092.81,65.14
1378646.25,72.94,59.35,1232137.0,65.19
1379324.61,73.0,59.41,1232830.76,65.25
1380084.06,73.06,59.47,1233400.49,65.3
1379955.62,73.1,59.5,1233154.62,65.32
1380006.07,73.13,59.54,1233326.68,65.36
1379879.57,73.14,59.55,1233192.98,65.37
1380059.28,73.17,59.58,1233873.27,65.42
1379874.45,73.18,59.59,1233606.03,65.42
1379562.88,73.18,59.59,1233106.39,65.41
1379426.97,73.21,59.62,1232716.37,65.43
1379667.54,73.24,59.65,1233074.53,65.45
1379186.32,73.24,59.65,1232507.39,65.45
1379236.77,73.28,59.69,1232874.61,65.5
1379036.36,73.28,59.69,1233179.52,65.53
1379192.33,73.32,59.73,1232997.61,65.55
1379079.22,73.34,59.75,1232959.05,65.57
1379079.52,73.35,59.76,1233232.93,65.6
1379098.94,73.39,59.8,1232846.11,65.6
1379095.75,73.4,59.81,1233115.13,65.63
1378959.84,73.44,59.85,1233269.42,65.68
1378823.93,73.47,59.88,1234062.42,65.76
1378629.3,73.48,59.89,1233951.13,65.77
1378687.21,73.51,59.92,1233795.28,65.79
1378687.21,73.51,59.92,1233354.54,65.76
1378737.66,73.55,59.96,1233287.7,65.79
1378788.11,73.58,59.99,1233747.68,65.84
1378838.56,73.62,60.02,1233773.5,65.87
1378572.97,73.61,60.02,1233496.29,65.87
1378752.68,73.64,60.05,1233730.67,65.9
1378646.32,73.64,60.05,1233651.37,65.9
1378401.73,73.64,60.05,1233716.18,65.91
1378292.09,73.65,60.06,1233124.65,65.89
1378165.59,73.66,60.07,1233276.36,65.91
1378127.75,73.69,60.1,1232977.76,65.93
1378639.74,73.73,60.14,1233009.17,65.95
1378781.54,73.77,60.18,1232336.33,65.94
1378781.54,73.77,60.18,1233075.64,65.98
1378831.99,73.81,60.22,1233081.3,66.01
1378677.12,73.81,60.22,1232604.6,65.99
1379411.97,73.86,60.27,1233941.45,66.08
1379276.07,73.9,60.31,1233960.43,66.11
1381722.21,74.05,60.46,1234432.97,66.16
1381722.21,74.05,60.46,1234351.9,66.16
1381918.78,74.08,60.49,1234662.59,66.18
1381969.23,74.11,60.52,1234650.38,66.21
1381793.07,74.13,60.54,1234203.87,66.22
1381972.77,74.16,60.57,1235359.32,66.3
1382023.22,74.2,60.61,1235377.82,66.33
1382023.22,74.2,60.61,1235377.82,66.33
1382073.67,74.23,60.64,1235331.31,66.35
1381899.64,74.23,60.64,1235254.56,66.36
1381802.0,74.25,60.66,1235340.01,66.38
1381852.45,74.28,60.69,1235251.86,66.4
1381718.6,74.28,60.69,1235200.36,66.41
1382971.05,74.37,60.78,1235214.77,66.42
1382805.46,74.37,60.78,1235651.72,66.46
1382549.85,74.37,60.78,1236200.65,66.5
1382549.85,74.37,60.78,1236200.65,66.5
1382274.27,74.37,60.78,1235978.27,66.5
1382029.67,74.37,60.78,1235880.17,66.51
1381774.06,74.38,60.79,1235827.96,66.52
1381824.51,74.41,60.82,1236424.48,66.58
1381698.01,74.42,60.83,1236025.34,66.58
1381503.37,74.43,60.84,1235592.72,66.57
1381288.17,74.46,60.87,1235121.36,66.58
1381159.73,74.49,60.9,1236107.22,66.67
1381159.73,74.49,60.9,1236071.19,66.67
1381023.82,74.53,60.94,1236940.58,66.75
1381278.47,74.57,60.98,1236387.06,66.75
1381328.92,74.61,61.02,1236378.83,66.78
1381202.42,74.62,61.03,1236000.07,66.78
1381382.13,74.65,61.06,1236977.37,66.85
1381432.58,74.69,61.09,1237277.36,66.89
1381432.58,74.69,61.09,1237241.61,66.89
1381296.67,74.72,61.13,1237101.78,66.92
1381300.31,74.72,61.13,1237118.9,66.92
1381350.76,74.75,61.16,1237594.99,66.97
1381556.15,74.79,61.2,1238885.56,67.07
1381606.6,74.82,61.23,1239718.95,67.14
1381365.03,74.83,61.24,1239347.42,67.14
1381365.03,74.83,61.24,1239347.42,67.14
1381229.13,74.86,61.27,1239940.55,67.21
1381093.22,74.9,61.31,1239360.21,67.21
1380858.83,74.9,61.31,1239865.75,67.25
1380909.28,74.94,61.35,1240198.18,67.3
1380959.73,74.97,61.38,1240189.93,67.33
1381139.44,75.0,61.41,1240186.92,67.35
1381139.44,75.0,61.41,1240186.92,67.35
1382520.47,75.09,61.5,1242110.68,67.46
1382570.92,75.13,61.54,1242010.02,67.49
1382621.37,75.16,61.57,1242067.73,67.52
1382671.82,75.2,61.61,1242304.5,67.56
1382545.32,75.21,61.62,1242354.0,67.58
1381979.15,75.2,61.61,1241777.56,67.57
1381778.37,75.21,61.62,1241419.64,67.57
1381604.65,75.21,61.62,1241358.36,67.58
1381604.65,75.21,61.62,1241354.21,67.58
1381349.04,75.22,61.63,1241094.5,67.58
1381508.72,75.25,61.66,1241611.74,67.63
1381508.72,75.25,61.66,1241581.87,67.63
1382293.57,75.32,61.72,1244099.01,67.79
1382301.44,75.34,61.75,1244508.07,67.83
1382103.3,75.34,61.75,1244223.53,67.83
1382103.3,75.34,61.75,1244689.61,67.85
1382283.0,75.37,61.78,1245888.58,67.94
1382283.0,75.37,61.78,1246297.78,67.96
1382462.71,75.4,61.81,1247751.69,68.06
1382513.16,75.44,61.85,1249106.04,68.16
1382513.16,75.44,61.85,1249066.01,68.16
1382863.3,75.48,61.89,1248817.23,68.16
1382736.8,75.49,61.9,1248593.05,68.17
1382883.41,75.54,61.95,1249857.04,68.27
1382751.99,75.55,61.96,1249786.59,68.29
1382496.37,75.56,61.97,1249518.04,68.29
1382256.15,75.56,61.97,1249280.27,68.29
1382435.86,75.59,62.0,1250050.01,68.35
1382486.31,75.62,62.03,1250561.28,68.41
1382230.7,75.63,62.04,1251062.3,68.45
1382094.79,75.66,62.07,1250810.99,68.47
1381958.88,75.7,62.1,1250721.34,68.51
1381958.88,75.7,62.1,1250721.34,68.51
1381958.88,75.7,62.1,1250760.46,68.51
1381713.27,75.7,62.11,1250414.32,68.51
1381457.66,75.71,62.12,1250034.36,68.5
1381346.46,75.73,62.14,1252010.22,68.64
1381346.46,75.73,62.14,1251994.76,68.64
1381991.03,75.77,62.18,1253207.08,68.71
1382041.48,75.81,62.22,1253337.32,68.75
1382091.93,75.84,62.25,1253740.08,68.8
1382332.5,75.87,62.27,1255035.57,68.88
1382382.95,75.9,62.31,1255048.3,68.91
1382218.47,75.91,62.32,1254869.21,68.91
1382378.15,75.94,62.35,1255674.02,68.98
1382135.67,75.95,62.36,1255219.77,68.98
1381999.77,75.99,62.4,1257081.58,69.12
1381714.47,75.99,62.4,1256750.31,69.11
1381604.83,75.99,62.4,1257514.54,69.17
1381438.72,76.0,62.41,1257458.6,69.18
1381183.11,76.0,62.41,1257873.54,69.22
1381077.71,76.03,62.44,1258515.23,69.29
1381077.71,76.03,62.44,1258488.12,69.28
1381237.38,76.07,62.48,1259085.3,69.34
1381237.38,76.07,62.48,1259187.25,69.35
1381237.38,76.07,62.48,1259151.22,69.34
1381148.37,76.1,62.51,1258752.63,69.35
1381198.81,76.13,62.54,1258769.52,69.39
1381440.34,76.18,62.59,1258269.22,69.39
1381304.43,76.22,62.63,1257500.21,69.39
1381347.42,76.25,62.66,1257589.44,69.42
1381397.87,76.29,62.7,1258659.31,69.51
1381448.32,76.33,62.74,1258659.31,69.54
1381184.29,76.33,62.73,1258370.53,69.54
1381151.59,76.35,62.76,1258147.42,69.55
1381151.59,76.35,62.76,1258158.22,69.55
1382851.28,76.48,62.89,1259078.59,69.64
1382602.27,76.5,62.91,1259842.89,69.7
1382602.27,76.5,62.91,1259804.4,69.7
1382336.68,76.5,62.9,1259455.99,69.7
1382336.68,76.5,62.9,1259935.21,69.72
1382388.42,76.53,62.94,1262129.82,69.87
1382889.82,76.58,62.99,1262380.33,69.91
1382889.82,76.58,62.99,1262434.84,69.91
1382889.82,76.58,62.99,1262429.17,69.91
1382689.05,76.59,63.0,1263097.21,69.96
1382733.72,76.63,63.03,1262598.48,69.97
1382784.17,76.66,63.07,1262478.66,69.99
1383032.21,76.69,63.1,1261969.24,69.97
1383075.19,76.72,63.13,1261969.19,70.01
1383254.9,76.75,63.16,1262345.41,70.04
1383305.34,76.79,63.2,1262971.3,70.11
1383352.71,76.79,63.2,1263799.64,70.16
1383191.12,76.82,63.23,1263405.19,70.17
1383191.12,76.82,63.23,1263082.13,70.15
1383241.57,76.86,63.27,1263082.13,70.18
1383214.09,76.86,63.27,1262897.77,70.18
1383078.18,76.9,63.31,1262836.69,70.21
1383128.63,76.94,63.35,1263386.02,70.28
1383101.16,76.94,63.35,1263412.83,70.29
1383151.6,76.98,63.39,1263919.15,70.35
1382886.02,76.98,63.39,1263483.94,70.33
1382924.63,77.02,63.43,1262795.2,70.33
1382788.72,77.05,63.46,1262781.83,70.37
1382533.11,77.06,63.47,1262033.34,70.34
1382729.02,77.08,63.49,1262197.71,70.36
1382729.02,77.08,63.49,1262178.14,70.36
1382602.52,77.1,63.51,1262140.72,70.38
1382346.91,77.1,63.51,1262128.98,70.4
1382609.15,77.16,63.57,1262289.5,70.45
1382805.71,77.19,63.59,1263156.27,70.51
1382669.81,77.22,63.63,1263407.3,70.56
1382875.2,77.26,63.67,1264878.9,70.67
1382751.13,77.29,63.7,1263516.01,70.63
1382495.52,77.3,63.71,1262876.01,70.61
1383631.14,77.41,63.82,1266474.27,70.85
1383681.59,77.44,63.85,1267208.12,70.93
1383681.59,77.44,63.85,1267186.17,70.92
1383546.46,77.48,63.89,1266799.51,70.94
1383546.46,77.48,63.89,1266799.51,70.94
1383596.91,77.52,63.93,1266455.61,70.96
1383491.87,77.52,63.93,1266484.09,70.96
1383684.99,77.55,63.96,1268462.8,71.09
1383807.19,77.59,64.0,1268320.53,71.12
1383857.64,77.63,64.04,1268412.82,71.15
1383908.09,77.67,64.08,1268385.34,71.19
1383958.54,77.71,64.12,1269222.56,71.26
1383683.18,77.71,64.11,1268723.63,71.25
1383547.27,77.74,64.15,1268532.98,71.28
1383411.36,77.78,64.19,1269060.52,71.35
1383461.81,77.82,64.22,1269371.15,71.4
1383293.03,77.82,64.23,1269112.99,71.4
1383259.6,77.83,64.24,1268908.67,71.39
1383149.96,77.84,64.25,1268839.18,71.4
1383149.96,77.84,64.25,1268817.22,71.4
1382984.38,77.84,64.25,1268535.42,71.4
1382848.47,77.87,64.28,1268557.15,71.44
1382825.86,77.89,64.3,1268389.42,71.45
1383011.52,77.92,64.33,1268789.31,71.49
1383011.52,77.92,64.33,1268772.46,71.49
1382745.94,77.92,64.33,1268494.36,71.48
1382490.32,77.93,64.34,1268183.8,71.48
1382796.59,77.97,64.38,1268099.43,71.5
1382847.04,78.0,64.41,1268744.08,71.57
